,Concept_ID,la,it
835,wieder::ADV,rursus,di nuovo
836,vergebens::ADV,frustra,invano
837,vor::PRP,ante,davanti a
838,hinter::PRP,post,dietro
839,unter::PRP,sub,sotto
840,durch::PRP,per,per
841,durch::PRP,per,attraverso
842,neben::PRP,iuxta,a accanto a
843,zwischen::PRP,inter,fra
844,wegen::PRP,propter,a causa di
845,dies::PRN,hoc,ciò
846,dies::PRN,hoc,questo
847,das::PRN,id,ciò
848,das::PRN,id,quello
849,alles::PRN,omnia,tutto
850,ich::PRN,ego,ìo
851,du::PRN,tu,tu
852,er::PRN,is,lui
853,er::PRN,is,egli
854,er::PRN,ille,lui
855,er::PRN,ille,egli
856,wir::PRN,nos,noi
857,ihr::PRN,vos,voi
858,sie::PRN,ii,loro
859,sie::PRN,illi,loro
860,was::FPRN,quid,che
861,was::FPRN,quid,che cosa
862,wer::FPRN,quis,chi
863,wo::FADV,ubi,dove
864,wohin::FADV,quo,dove
865,wie::FADV,quomodo,come
866,warum::FADV,cur,perche
867,wieviel::FNUM,quantum,quanto
868,eins::NUM,unus,uno
869,zwei::NUM,duo,due
870,drei::NUM,tres,tre
871,vier::NUM,quattuor,quattro
872,fünf::NUM,quinque,cinque
873,sechs::NUM,sex,sei
874,sieben::NUM,septem,sette
875,acht::NUM,octo,otto
876,neun::NUM,novem,nove
877,zehn::NUM,decem,dieci
878,elf::NUM,undecim,ùndici
879,zwölf::NUM,duodecim,dodici
880,zwanzig::NUM,viginti,venti
881,dreißig::NUM,triginta,trenta
882,vierzig::NUM,quadraginta,quaranta
883,fünfzig::NUM,quinquaginta,cinquanta
884,sechzig::NUM,sexaginta,sessanta
885,siebzig::NUM,septuaginta,settanta
886,achtzig::NUM,octoginta,ottanta
887,neunzig::NUM,nonaginta,novanta
888,hundert::NUM,centum,cento
889,tausend::NUM,mille,mille
890,und::CNJ,et,e
891,und::CNJ,-que,e
892,oder::CNJ,vel,o
893,stehen::V,stare,stare in piedi
894,sitzen::V,sedere,sedere
895,sitzen::V,sedere,stare seduto
896,liegen::V,iacere,giacere
897,hängen::V,pendere,pèndere
898,hängen::V,pendere,èssere appeso
899,werden::V,fieri,farsi
900,werden::V,fieri,diventare
901,passieren::V,accidere,succèdere
902,beginnen::V,incipere,cominciare
903,enden::V,finem habere,finire
904,enden::V,finem habere,terminare
905,wechseln::V,mutari,variare
906,wechseln::V,mutari,cambiare
907,aufgehen[Sonne]::V,oriri,sòrgere
908,aufgehen[Sonne]::V,oriri,spuntare
909,untergehen[Sonne]::V,occidere,tramontare
910,scheinen[Sonne]::V,lucere,splèndere
911,donnern::V,tonare,tonare
912,wehen::V,flare,soffiare
913,strömen::V,fluere,fluire
914,fließen::V,manare,fluire
915,fließen::V,manare,scorrere
916,sich drehen::V,torqueri,girarsi
917,schwanken::V,vacillare,oscillare
918,schwanken::V,vacillare,barcollare
919,schwingen::V,vibrare,vibrare
920,schwingen::V,vibrare,oscillare
921,fallen::V,cadere,cadere
922,brennen::V,ardere,àrdere
923,brennen::V,ardere,bruciare
924,rauchen::V,fumare,fumare
925,regnen::V,pluere,piòvere
926,gefrieren::V,congelari,gelarsi
927,gefrieren::V,congelari,congelarsi
928,tauen::V,rorare,sciògliersi
929,schmelzen::V,liquescere,fòndere
930,schmelzen::V,liquescere,sciògliersi
931,trocknen::V,arescere,asciugarsi
932,sieden::V,fervere,bollire
933,faulen::V,putescere,marcire
934,verfaulen::V,putescere,imputridire
935,reißen::V,scindi,strapparsi
936,versinken::V,mergi,affondare
937,vergehen::V,praeterire,passare
938,erscheinen::V,apparere,apparire
939,erscheinen::V,apparere,comparire
940,verschwinden::V,discedere,sparire
941,verschwinden::V,discedere,scomparire
942,sinken::V,labi,calare
943,sinken::V,labi,scendere
944,abnehmen::V,deminui,diminuire
945,zunehmen::V,augeri,aumentare
946,steigen::V,augescere,salire
947,steigen::V,augescere,montare
948,wachsen::V,crescere,crescere
949,glänzen::V,splendere,splèndere
950,funkeln::V,micare,brillare
951,funkeln::V,micare,scintillare
952,lärmen::V,strepere,strepitare
953,lärmen::V,strepere,fare chiasso
954,läuten::V,sonare,suonare
955,klingeln::V,tinnire,suonare
956,klirren::V,crepare,tintinnare
957,brausen::V,saevire,rombare
958,brausen::V,saevire,rumoreggiare
959,rauschen::V,crepare,frusciare
960,klingen::V,sonare,suonare
961,bellen::V,latrare,latrare
962,bellen::V,latrare,abbaiare
963,heulen::V,ululare,urlare
964,heulen::V,ululare,ululare
965,blasen::V,flare,soffiare
966,pfeifen::V,sibilare,fischiare
967,schreien::V,clamare,gridare
968,stöhnen::V,gemere,gèmere
969,zittern::V,tremere,tremare
970,zittern::V,trepidare,tremare
971,leben::V,vivere,vìvere
972,geboren werden::V,nasci,nàscere
973,atmen::V,spirare,respirare
974,trinken::V,bibere,bere
975,essen::V,edere,mangiare
976,schlucken::V,devorare,inghiottire
977,müde werden::V,fatigari,stancarsi
978,einschlafen::V,obdormiscere,addormentarsi
979,schlafen::V,dormire,dormire
980,aufwachen::V,expergisci,svegliarsi
981,aufstehen::V,exsurgere,levarsi
982,sich erholen::V,se reficere,riposarsi
983,krank werden::V,aegrescere,ammalarsi
984,krank sein::V,aegrotare,èssere malato
985,schmerzen::V,dolere,dolere
986,husten::V,tussire,tossire
987,genesen::V,convalescere,guarire
988,sterben::V,mori,morire
989,umkommen::V,perire,perire
990,sich bewegen::V,se movere,agitarsi
991,sich rühren::V,micare,muòversi
992,sich erheben::V,surgere,alzarsi
993,sich setzen::V,considere,sedersi
994,hinfallen::V,cadere,cadere
995,laufen::V,vadere,camminare
996,laufen::V,vadere,andare a piedi
997,schreiten::V,gradi,andare
998,schreiten::V,gradi,procedere
999,spazierengehen::V,ambulare,passeggiare
1000,spazierengehen::V,ambulare,andare a passeggio
1001,eilen::V,properare,andare in fretta
1002,sich beeilen::V,festinare,affrettarsi
1003,sausen::V,currere,volare
1004,sausen::V,currere,correre
1005,rennen::V,currere,correre
1006,springen::V,salire,saltare
1007,klettern::V,niti,arrampicarsi
1008,schaukeln::V,oscillare,fare l'altalena
1009,kriechen::V,repere,strisciare
1010,kriechen::V,serpere,strisciare
1011,schwimmen::V,nare,nuotare
1012,schwimmen::V,natare,nuotare
1013,tauchen::V,mergere,tuffarsi
1014,tauchen::V,mergere,immèrgersi
1015,rudern::V,remigare,remare
1016,fahren::V,vehi,andare
1017,fahren::V,vehi,viaggiare
1018,fliegen::V,volare,volare
1019,gehen::V,ire,andare
1020,gehen::V,vadere,andare
1021,weggehen::V,abire,andàrsene
1022,weggehen::V,abire,andare via
1023,weggehen::V,discedere,andàrsene
1024,weggehen::V,discedere,andare via
1025,abfahren::V,proficisci,partire
1026,anhalten::V,consistere,fermarsi
1027,hineingehen::V,inire,entrare
1028,hineingehen::V,ingredi,entrare
1029,eintreten::V,intrare,entrare
1030,kommen::V,venire,venire
1031,ankommen::V,advenire,arrivare
1032,zurückkommen::V,revenire,ritornare
1033,bleiben::V,manere,restare
1034,bleiben::V,manere,rimanere
1035,warten::V,opperiri,aspettare
1036,erwarten::V,opperiri,attèndere
1037,erwarten::V,expectare,attèndere
1038,suchen::V,quaerere,cercare
1039,finden::V,reperire,trovare
1040,versuchen::V,conari,tentare
1041,versuchen::V,temptare,tentare
1042,vorbereiten::V,parare,preparare
1043,lieben::V,amare,amare
1044,mögen::V,amare,piacere a
1045,mögen::V,amare,volere bene a
1046,lachen::V,ridere,rìdere
1047,rühren::V,commovere,commuòvere
1048,weinen::V,flere,piàngere
1049,schimpfen::V,increpare,imprecare
1050,sich ärgern::V,indignari,stizzirsi
1051,sich ärgern::V,indignari,arrabbiarsi
1052,sich fürchten::V,vereri,avere paura
1053,fürchten::V,timere,temere
1054,fliehen::V,fugere,fuggire
1055,flüchten::V,effugere,sfuggire
1056,sehen::V,videre,vedere
1057,anschauen::V,aspectare,guardare
1058,ansehen::V,spectare,guardare
1059,hören::V,audire,udire
1060,hören::V,audire,sentire
1061,zuhören::V,auscultare,ascoltare
1062,probieren::V,gustare,degustare
1063,probieren::V,gustare,assaggiare
1064,riechen::V,olfacere,sentire
1065,fühlen::V,sentire,sentire
1066,scheinen::V,videri,parere
1067,scheinen::V,videri,sembrare
1068,zu sehen sein::V,conspici,vedersi
1069,vernehmen::V,comperire,sentire
1070,vernehmen::V,comperire,percepire
1071,frieren::V,algere,aver freddo
1072,tun::V,facere,fare
1073,können::V,posse,sapere
1074,wollen::V,velle,volere
1075,anfangen::V,incipere,iniziare
1076,anfangen::V,incipere,cominciare
1077,beenden::V,finire,finire
1078,beenden::V,finire,terminare
1079,aufhören::V,desistere,finire
1080,aufhören::V,desistere,cessare
1081,gelingen::V,contingere,riuscire
1082,geraten::V,evenire,stare
1083,öffnen::V,aperire,aprire
1084,schließen::V,claudere,chiùdere
1085,stellen::V,sistere,porre
1086,stellen::V,sistere,mettere
1087,setzen::V,ponere,porre
1088,setzen::V,ponere,mettere
1089,legen::V,ponere,posare
1090,legen::V,ponere,mettere
1091,berühren::V,tangere,toccare
1092,verbinden::V,iungere,unire
1093,verbinden::V,iungere,congiùngere
1094,bedecken::V,tegere,coprire
1095,bedecken::V,tegere,ricoprire
1096,bedecken::V,operire,coprire
1097,bedecken::V,operire,ricoprire
1098,aufhängen::V,suspendere,attaccare
1099,anzünden::V,accendere,accèndere
1100,anzünden::V,accendere,incendiare
1101,anzünden::V,inflammare,accèndere
1102,anzünden::V,inflammare,incendiare
1103,aufheben::V,tollere,raccògliere
1104,zurücklassen::V,relinquere,lasciare
1105,zurücklassen::V,relinquere,lasciare indietro
1106,verlieren::V,perdere,pèrdere
1107,verlieren::V,amittere,pèrdere
1108,fallen lassen::V,dimittere,lasciare cadere
1109,machen::V,facere,fare
1110,herstellen::V,fabricare,produrre
1111,herstellen::V,fabricare,fabbricare
1112,bauen::V,construere,costruire
1113,reparieren::V,reparare,riparare
1114,verbessern::V,emendare,migliorare
1115,ändern::V,mutare,mutare
1116,ändern::V,mutare,cambiare
1117,graben::V,fodere,scavare
1118,beugen::V,flectere,chinare
1119,beugen::V,flectere,flettere
1120,biegen::V,curvare,tòrcere
1121,drehen::V,torquere,girare
1122,wenden::V,vertere,girare
1123,wenden::V,vertere,voltare
1124,umdrehen::V,convertere,rivoltare
1125,heben::V,tollere,levare
1126,hochheben::V,levare,levare
1127,hochheben::V,levare,sollevare
1128,ergreifen::V,capessere,afferrare
1129,halten::V,tenere,tenere
1130,drücken::V,premere,premere
1131,schieben::V,promovere,spìngere
1132,kratzen::V,radere,grattare
1133,kratzen::V,radere,graffiare
1134,lecken::V,lambere,leccare
1135,beißen::V,mordere,mòrdere
1136,abreißen::V,avellere,staccarsi
1137,abreißen::V,avellere,strapparsi
1138,abschneiden::V,desecare,tagliare
1139,binden::V,ligare,legare
1140,binden::V,ligare,bendare
1141,stecken::V,inserere,ficcare
1142,brechen::V,rumpere,rompere
1143,klopfen::V,pultare,bàttere
1144,hauen::V,ferire,picchiare
1145,kleben::V,agglutinare,incollare
1146,reiben::V,terere,fregare
1147,streichen::V,oblinere,spalmare
1148,schleifen::V,acuere,arrotare
1149,schneiden::V,secare,tagliare
1150,rütteln::V,quassare,scuòtere
1151,schütteln::V,quatere,agitare
1152,schütteln::V,quatere,scuòtere
1153,schwenken::V,ventilare,agitare
1154,schwenken::V,ventilare,sventolare
1155,schütten::V,fundere,versare
1156,füllen::V,complere,riempire
1157,einwickeln::V,involvere,involtare
1158,tragen::V,ferre,portare
1159,tragen::V,portare,portare
1160,schleppen::V,pertrahere,trainare
1161,schleppen::V,pertrahere,trascinare
1162,ziehen::V,trahere,tirare
1163,aufbewahren::V,asservare,custodire
1164,aufbewahren::V,asservare,conservare
1165,werfen::V,iacere,gettare
1166,werfen::V,iacere,lanciare
1167,fangen::V,capere,prèndere
1168,fangen::V,capere,acchiappare
1169,packen::V,capessere,pigliare
1170,packen::V,capessere,afferrare
1171,verstecken::V,abdere,nascondere
1172,teilen::V,partiri,divìdere
1173,teilen::V,dividere,divìdere
1174,schicken::V,mittere,inviare
1175,bringen::V,apportare,portare
1176,bringen::V,apportare,apportare
1177,hinzufügen::V,addere,aggiùngere
1178,bekommen::V,adipisci,ricevere
1179,erhalten::V,accipere,ricevere
1180,nehmen::V,sumere,prèndere
1181,wählen::V,eligere,elèggere
1182,wählen::V,eligere,scegliere
1183,auswählen::V,deligere,scegliere
1184,bewahren::V,conservare,conservare
1185,behindern::V,impedire,impedire
1186,verderben::V,corrumpere,guastare
1187,beschädigen::V,laedere,danneggiare
1188,zerbrechen::V,rumpere,rompere
1189,zerbrechen::V,rumpere,spezzare
1190,zerbrechen::V,frangere,rompere
1191,zerbrechen::V,frangere,spezzare
1192,zerreißen::V,discindere,stracciare
1193,zerstören::V,delere,distrùggere
1194,verbrennen::V,urere,bruciare
1195,verbrennen::V,cremare,bruciare
1196,geben::V,dare,dare
1197,reichen::V,praebere,pòrgere
1198,schenken::V,donare,regalare
1199,schenken::V,largiri,regalare
1200,versprechen::V,polliceri,promettere
1201,versprechen::V,promittere,promettere
1202,loben::V,laudare,lodare
1203,küssen::V,osculari,baciare
1204,zudecken::V,tegere,coprire
1205,wecken::V,excitare,svegliare
1206,zeigen::V,monstrare,indicare
1207,führen::V,ducere,guidare
1208,führen::V,ducere,condurre
1209,lehren::V,docere,insegnare
1210,unterrichten::V,instituere,istruire
1211,unterrichten::V,instituere,insegnare
1212,aufziehen::V,nutrire,allevare
1213,leiten::V,ducere,avviare
1214,leiten::V,ducere,dirìgere
1215,antreiben::V,incitare,incitare
1216,lassen::V,iubere,fare
1217,einladen::V,invitare,invitare
1218,vereinigen::V,coniungere,unire
1219,besuchen::V,visere,visitare
1220,besuchen::V,visere,far vìsita a
1221,treffen::V,convenire,incontrare
1222,sich versammeln::V,convenire,rinunirsi
1223,spielen::V,ludere,giocare
1224,singen::V,cantare,cantare
1225,tanzen::V,saltare,danzare
1226,sich trennen::V,digredi,separarsi
1227,sich trennen::V,discedere,separarsi
1228,verlassen::V,deserere,lasciare
1229,verlassen::V,deserere,abbandonare
1230,verlassen::V,relinquere,lasciare
1231,verlassen::V,relinquere,abbandonare
1232,retten::V,servare,salvare
1233,bewachen::V,custodire,custodire
1234,schützen::V,tueri,protèggere
1235,schützen::V,tutari,protèggere
1236,verteidigen::V,defendere,difèndere
1237,sich schlagen::V,luctari,bàttersi
1238,schießen::V,iaculari,sparare
1239,siegen::V,vincere,vìncere
1240,ärgern::V,irritare,stizzire
1241,schlagen::V,ferire,bàttere
1242,treten::V,calcare,calciare
1243,stechen::V,pungere,pùngere
1244,stoßen::V,tundere,urtare
1245,stoßen::V,tundere,spìngere
1246,stehlen::V,furari,rubare
1247,stören::V,turbare,disturbare
1248,belästigen::V,obtundere,molestare
1249,belästigen::V,obtundere,importunare
1250,verbergen::V,celare,celare
1251,verbergen::V,celare,nascondere
1252,verbergen::V,occultare,celare
1253,verbergen::V,occultare,nascondere
1254,täuschen::V,fallere,ingannare
1255,betrügen::V,fraudare,frodare
1256,betrügen::V,fraudare,truffare
1257,töten::V,necare,uccìdere
1258,töten::V,caedere,uccìdere
1259,wohnen::V,habitare,abitare
1260,arbeiten::V,laborare,lavorare
1261,sammeln::V,colligere,raccògliere
1262,sammeln::V,colligere,collezionare
1263,pflücken::V,carpere,cògliere
1264,jagen::V,venari,cacciare
1265,fischen::V,piscari,pescare
1266,fassen::V,capere,catturare
1267,fassen::V,capere,acchiappare
1268,hüten::V,custodire,pascolare
1269,treiben::V,agere,spìngere
1270,anbinden::V,alligare,legare
1271,anbinden::V,alligare,attaccare
1272,füttern::V,nutrire,dar da mangiare a
1273,melken::V,mulgere,mùngere
1274,hacken::V,findere,tritare
1275,hacken::V,findere,spaccare
1276,gießen::V,rigare,annaffiare
1277,reifen::V,maturescere,maturare
1278,zubereiten::V,apparare,preparare
1279,kochen::V,coquere,cuòcere
1280,backen::V,coquere,cuòcere
1281,backen::V,coquere,cuòcere al forno
1282,braten::V,torrere,frìggere
1283,braten::V,torrere,arrostire
1284,umrühren::V,commovere,mescolare
1285,stricken::V,texere,llavorare a maglia
1286,nähen::V,suere,cucire
1287,färben::V,tingere,tìngere
1288,reinigen::V,purgare,pulire
1289,reinigen::V,purgare,nettare
1290,waschen::V,lavare,lavare
1291,abwischen::V,abstergere,asciugare
1292,spülen::V,perluere,lavare
1293,spülen::V,perluere,sciacquare
1294,fegen::V,verrere,spazzare
1295,kehren::V,purgare,spazzare
1296,baden::V,lavari,bagnarsi
1297,baden::V,lavari,fare il bagno
1298,sich waschen::V,lavari,lavarsi
1299,ausziehen::V,exuere,tògliersi
1300,anziehen::V,induere,mettersi
1301,anziehen::V,induere,indossare
1302,sich anziehen::V,vestiri,vestirsi
1303,kämmen::V,pectere,pettinare
1304,schmücken::V,ornare,ornare
1305,schmücken::V,ornare,decorare
1306,schmücken::V,decorare,ornare
1307,schmücken::V,decorare,decorare
1308,sagen::V,dicere,dire
1309,sprechen::V,fari,parlare
1310,reden::V,loqui,parlare
1311,sich unterhalten::V,colloqui,conversare
1312,sich unterhalten::V,disputare,conversare
1313,fragen::V,rogare,chièdere
1314,fragen::V,rogare,domandare
1315,fragen::V,quaerere,chièdere
1316,fragen::V,quaerere,domandare
1317,bitten::V,orare,pregare
1318,bitten::V,rogare,pregare
1319,erzählen::V,narrare,narrare
1320,erzählen::V,narrare,raccontare
1321,mitteilen::V,communicare,comunicare
1322,nennen::V,appellare,nominare
1323,rufen::V,vocare,chiamare
1324,prahlen::V,gloriari,vantarsi
1325,übersetzen::V,vertere,tradurre
1326,denken::V,cogitare,pensare
1327,glauben::V,credere,credere
1328,bemerken::V,animadvertere,notare
1329,bemerken::V,animadvertere,osservare
1330,erkennen::V,cognoscere,riconoscere
1331,begreifen::V,comprehendere,capire
1332,begreifen::V,comprehendere,comprèndere
1333,verstehen::V,intellegere,intèndere
1334,verstehen::V,intellegere,comprèndere
1335,lernen::V,discere,imparare
1336,lernen::V,discere,apprèndere
1337,wissen::V,scire,sapere
1338,sich erinnern an::V,meminisse,ricordare
1339,sich erinnern an::V,meminisse,ricordarsi di
1340,vergessen::V,oblivisci,dimenticare
1341,messen::V,metiri,misurare
1342,zählen::V,numerare,contare
1343,rechnen::V,reri,contare
1344,rechnen::V,reri,calcolare
1345,rechnen::V,calculare,contare
1346,rechnen::V,calculare,calcolare
1347,lesen::V,legere,lèggere
1348,malen::V,pingere,dipìngere
1349,zeichnen::V,scribere,disegnare
1350,schreiben::V,scribere,scrìvere
1351,besitzen::V,possidere,possedere
1352,kaufen::V,emere,comprare
1353,kaufen::V,emere,acquistare
1354,verkaufen::V,vendere,vendere
1355,bezahlen::V,pendere,pagare
1356,zahlen::V,solvere,pagare
1357,beherrschen::V,regere,dominare
1358,beherrschen::V,imperare,dominare
1359,ertragen::V,tolerare,sopportare
1360,ertragen::V,sustinere,sopportare
1361,wünschen::V,,augurare
1362,wiegen::V,,cullare
1363,wiegen::V,,dondolare
