,Concept_ID,hu,ka
747,nackt::A,csupasz,ტიტველი
748,nackt::A,meztelen,ტიტველი
749,traurig::A,bús,მწუხარე
750,traurig::A,bús,სევდიანი
751,traurig::A,szomorú,მწუხარე
752,traurig::A,szomorú,სევდიანი
753,lebendig::A,élő,ცოცხალი
754,gut::A,jó,კარგი
755,schlecht::A,rossz,უხეირო
756,richtig::A,helyes,ნამდვილი
757,schlimm::A,rossz,ცუდი
758,wahr::A,igaz,სწორი
759,wahr::A,igaz,ჭეშმარიტი
760,alt::A,ó,ძველი
761,alt::A,régi,ძველი
762,neu::A,új,ახალი
763,ehemalig::A,volt,ყოფილი
764,ehemalig::A,egykori,ყოფილი
765,alt[Lebewesen]::A,öreg,ბებერი
766,jung::A,fiatal,ნორჩი
767,jung::A,fiatal,ახალგაზრდა
768,arm::A,szegény,ღარიბი
769,reich::A,gazdag,მდიდარი
770,bekannt::A,ismert,ცნობილი
771,bekannt::A,ismeretes,ცნობილი
772,berühmt::A,híres,გამოჩენილი
773,fremd::A,idegen,უცხო
774,fremd::A,idegen,გარეშე
775,verschieden::A,különböző,სხვაგვარი
776,nah::A,közeli,ახლო
777,fern::A,távoli,შორი
778,fern::A,távoli,შორეული
779,linker::A,bal,მარცხენა
780,rechter::A,jobb,მარჯვენა
781,anderer::A,más,სხვა
782,anderer::A,másik,სხვა
783,erster::A,első,პირველი
784,zweiter::A,második,მეორე
785,dritter::A,harmadik,მესამე
786,letzter::A,utolsó,ბოლო
787,letzter::A,utolsó,უკანასკნელი
788,allein::ADV,egyedül,მარტო
789,auf einmal::ADV,egyszerre,ერთდროულად
790,zusammen::ADV,együtt,ერთად
791,zusammen::ADV,összesen,ერთად
792,lange::ADV,sokáig,დიდხანს
793,lange::ADV,hosszan,დიდხანს
794,plötzlich::ADV,hirtelen,მოულოდნელად
795,plötzlich::ADV,egyszerre,მოულოდნელად
796,sofort::ADV,rögtön,ახლავე
797,sofort::ADV,tüstént,ახლავე
798,später::ADV,későn,მოგვიანებით
799,jetzt::ADV,most,ახლა
800,heute::ADV,ma,დღეს
801,morgen::ADV,holnap,ხვალ
802,bald::ADV,majd,მალე
803,bald::ADV,nemsokára,მალე
804,dann::ADV,akkor,მერე
805,gestern::ADV,tegnap,გუშინ
806,einst::ADV,hajdan,ოდესღაც
807,damals::ADV,akkor,მაშინ
808,damals::ADV,akkoriban,მაშინ
809,danach::ADV,azután,მერმე
810,danach::ADV,azután,შემდეგ
811,vorher::ADV,előbb,ადრე
812,vorher::ADV,előbb,წინათ
813,zuerst::ADV,először,ჯერ
814,einmal::ADV,egyszer,ერთხელ
815,manchmal::ADV,néha,ხან
816,manchmal::ADV,néha,ზოგჯერ
817,manchmal::ADV,olykor,ხან
818,manchmal::ADV,olykor,ზოგჯერ
819,oft::ADV,sokszor,ხშირად
820,immer::ADV,mindig,მუდამ
821,immer::ADV,mindig,ყოველთვის
822,niemals::ADV,sohasem,არასდროს
823,hier::ADV,itt,აქ
824,hierhin::ADV,erre,აქეთ
825,von hier::ADV,innen,აქედან
826,dort::ADV,ott,იქ
827,dorthin::ADV,oda,იქით
828,geradeaus::ADV,egyenesen,პირდაპირ
829,vorwärts::ADV,előre,წინ
830,rückwärts::ADV,hátrafelé,უკან
831,zurück::ADV,hátra,უკანვე
832,zurück::ADV,vissza,უკანვე
833,unten::ADV,alul,დაბლა
834,unten::ADV,alul,ქვევით
835,hinab::ADV,le,ძირს
836,hinab::ADV,lefelé,ძირს
837,oben::ADV,fenn,ზემოთ
838,oben::ADV,felül,ზემოთ
839,hinauf::ADV,fel,ზევით
840,hinauf::ADV,felfelé,ზევით
841,überall::ADV,mindenütt,ყველგან
842,nicht::ADV,nem,არ
843,ein wenig::ADV,egy kicsit,ცოტა
844,kaum::ADV,alig,ძლივს
845,sehr::ADV,nagyon,მეტად
846,sehr::ADV,nagyon,ძალიან
847,so::ADV,úgy,ისე
848,noch::ADV,még,ჯერ
849,nur::ADV,csak,მხოლოდ
850,nur::ADV,csupán,მხოლოდ
851,schon::ADV,már,უკვე
852,wieder::ADV,ismét,ისევ
853,wieder::ADV,ismét,კიდევ
854,wieder::ADV,megint,ისევ
855,wieder::ADV,megint,კიდევ
856,vergebens::ADV,hiába,ამაოდ
857,vergebens::ADV,hiába,ტყუილად
858,vor::PRP,előtt,წინ
859,hinter::PRP,mögött,უკან
860,hinter::PRP,mögött,მიღმა
861,unter::PRP,alatt,ქვეშ
862,unter::PRP,alatt,ქვევით
863,durch::PRP,át,გავლით
864,durch::PRP,keresztül,გავლით
865,neben::PRP,mellett,გვერდით
866,zwischen::PRP,között,შუა
867,zwischen::PRP,között,შორის
868,wegen::PRP,miatt,გამო
869,wegen::PRP,miatt,შედეგად
870,wegen::PRP,végett,გამო
871,wegen::PRP,végett,შედეგად
872,dies::PRN,ez,ეს
873,das::PRN,az,ეგ
874,alles::PRN,minden,ყველაფერი
875,ich::PRN,én,მე
876,du::PRN,te,შენ
877,er::PRN,ő,ის
878,er::PRN,ő,იგი
879,wir::PRN,mi,ჩვენ
880,ihr::PRN,ti,თქვენ
881,sie::PRN,ők,ისინი
882,was::FPRN,mi,რა
883,wer::FPRN,ki,ვინ
884,wo::FADV,hol,სად
885,wohin::FADV,hova,საით
886,wie::FADV,hogy,როგორ
887,wie::FADV,hogyan,როგორ
888,warum::FADV,miért,რაზე
889,warum::FADV,miért,რატომ
890,wieviel::FNUM,hány,რამდენი
891,wieviel::FNUM,mennyi,რამდენი
892,eins::NUM,egy,ერთი
893,zwei::NUM,kettő,ორი
894,drei::NUM,három,სამი
895,vier::NUM,négy,ოთხი
896,fünf::NUM,öt,ხუთი
897,sechs::NUM,hat,ექვსი
898,sieben::NUM,hét,შვიდი
899,acht::NUM,nyolc,რვა
900,neun::NUM,kilenc,ცხრა
901,zehn::NUM,tíz,ათი
902,elf::NUM,tizenegy,თერთმეტი
903,zwölf::NUM,tizenkettő,თორმეტი
904,zwanzig::NUM,húsz,ოცი
905,dreißig::NUM,harminc,ოცდაათი
906,vierzig::NUM,negyven,ორმოცი
907,fünfzig::NUM,ötven,ორმოცდაათი
908,sechzig::NUM,hatvan,სამოცი
909,siebzig::NUM,hetven,სამოცდაათი
910,achtzig::NUM,nyolcvan,ოთხმოცი
911,neunzig::NUM,kilencven,ოთხმოცდაათი
912,hundert::NUM,száz,ასი
913,tausend::NUM,ezer,ათასი
914,und::CNJ,és,და
915,und::CNJ,meg,და
916,oder::CNJ,vagy,ან
917,stehen::V,áll,დგას
918,sitzen::V,ül,ზის
919,liegen::V,fekszik,აწევს
920,hängen::V,függ,კიდია
921,werden::V,lesz,გახდება
922,passieren::V,történik,მოხდება
923,beginnen::V,kezdődik,იწყება
924,enden::V,végződik,გათავდება
925,enden::V,befejeződik,გათავდება
926,wechseln::V,változik,იცვლება
927,aufgehen[Sonne]::V,kel,ამოდის
928,untergehen[Sonne]::V,lemegy,ჩადის
929,scheinen[Sonne]::V,süt,ანათებს
930,donnern::V,dörög,ქუხს
931,wehen::V,fúj,ქრის
932,wehen::V,fúj,დაუბერავს
933,strömen::V,áramlik,იღვრება
934,fließen::V,folyik,დის
935,fließen::V,folyik,მიედინება
936,sich drehen::V,forog,ტრიალებს
937,schwanken::V,inog,ირხევა
938,schwanken::V,ingadozik,ირხევა
939,schwingen::V,leng,ირხევა
940,fallen::V,esik,დავარდება
941,brennen::V,ég,იწვის
942,rauchen::V,füstöl,ბოლავს
943,rauchen::V,füstöl,აბოლებს
944,regnen::V,esik,წვიმს
945,gefrieren::V,megfagy,იყინება
946,tauen::V,olvad,დნება
947,schmelzen::V,olvad,დნება
948,schmelzen::V,elolvad,დნება
949,trocknen::V,szárad,გაშრება
950,sieden::V,forr,დუღს
951,faulen::V,rothad,ლპება
952,verfaulen::V,elrothad,ლპება
953,verfaulen::V,megrothad,ლპება
954,reißen::V,szakad,დაიხევა
955,versinken::V,süllyed,ეფლობა
956,versinken::V,süllyed,ჩაიძირება
957,versinken::V,elsüllyed,ეფლობა
958,versinken::V,elsüllyed,ჩაიძირება
959,vergehen::V,múlik,გადის
960,vergehen::V,elmúlik,გადის
961,erscheinen::V,feltűnik,გამოჩნდება
962,erscheinen::V,megjelenik,გამოჩნდება
963,verschwinden::V,letűnik,გააქრება
964,verschwinden::V,letűnik,დაიკარგება
965,sinken::V,süllyed,დაიწევს
966,abnehmen::V,apad,შემცირდება
967,abnehmen::V,csökken,შემცირდება
968,zunehmen::V,növekszik,გასუქდება
969,zunehmen::V,gyarapszik,გასუქდება
970,steigen::V,emelkedik,მოიმატებს
971,wachsen::V,nő,იზრდება
972,wachsen::V,nő,მრავლდება
973,wachsen::V,terem,იზრდება
974,wachsen::V,terem,მრავლდება
975,wachsen::V,növekszik,იზრდება
976,wachsen::V,növekszik,მრავლდება
977,glänzen::V,ragyog,ბრწყინავს
978,glänzen::V,fénylik,ბრწყინავს
979,funkeln::V,csillog,კაშკაშებს
980,funkeln::V,tündöklik,კაშკაშებს
981,lärmen::V,lármázik,ხმაურობს
982,läuten::V,cseng,დარეკავს
983,klingeln::V,csenget,დარეკავს
984,klirren::V,csörömpöl,დააწკარუნებს
985,brausen::V,zúg,ბობოქრობს
986,brausen::V,morajlik,ბობოქრობს
987,rauschen::V,zúg,შრიალებს
988,klingen::V,hangzik,ხმას გამოსცემს
989,bellen::V,ugat,უყეფს
990,heulen::V,bőg,ღმუის
991,heulen::V,üvölt,ღმუის
992,blasen::V,fúj,დაუბერავს
993,pfeifen::V,fütyül,უსტვენს
994,schreien::V,kiált,ყვირის
995,schreien::V,kiabál,ყვირის
996,stöhnen::V,nyög,კვნესის
997,zittern::V,remeg,აძაგძაგებს
998,zittern::V,reszket,აძაგძაგებს
999,leben::V,él,ცოცხლობს
1000,geboren werden::V,születik,იშვება
1001,geboren werden::V,születik,იბადება
1002,atmen::V,lélegzik,სუნთქავს
1003,trinken::V,iszik,სვამს
1004,trinken::V,iszik,დალევს
1005,essen::V,eszik,შეჭამს
1006,schlucken::V,nyel,ყლაპავს
1007,müde werden::V,elfárad,დაიქანცება
1008,müde werden::V,kifárad,დაიქანცება
1009,einschlafen::V,elalszik,დაიძინებს
1010,schlafen::V,alszik,სძინავს
1011,aufwachen::V,felébred,გაიღვიძებს
1012,aufstehen::V,felkel,ადგება
1013,sich erholen::V,pihen,დაისვენებს
1014,krank werden::V,megbetegedik,ავად გახდება
1015,krank werden::V,belebetegszik,ავად გახდება
1016,krank sein::V,betegeskedik,ავადმყოფობს
1017,schmerzen::V,fáj,სტკივა
1018,husten::V,köhög,ახველებს
1019,genesen::V,meggyógyul,მორჩება
1020,sterben::V,hal,კვდება
1021,umkommen::V,elpusztul,დაიღუპება
1022,sich bewegen::V,mozog,იძვრის
1023,sich bewegen::V,mozog,მოძრაობს
1024,sich rühren::V,mozdul,გაინძრევა
1025,sich erheben::V,feláll,ადგება
1026,sich erheben::V,felemelkedik,ადგება
1027,sich setzen::V,ül,დაჯდება
1028,sich setzen::V,leül,დაჯდება
1029,hinfallen::V,bukik,დაეცემა
1030,hinfallen::V,elesik,დაეცემა
1031,laufen::V,jár,დადის
1032,schreiten::V,lép,აბიჯებს
1033,spazierengehen::V,sétál,დასეირნობს
1034,eilen::V,siet,მიიჩქარის
1035,sich beeilen::V,siet,აჩქარდება
1036,sausen::V,robog,მიქრის
1037,rennen::V,fut,დარბის
1038,rennen::V,szalad,დარბის
1039,springen::V,ugrik,ხტის
1040,klettern::V,kúszik,ძვრება
1041,schaukeln::V,hintázik,ქანაობს
1042,kriechen::V,kúszik,დაბობღავს
1043,schwimmen::V,úszik,ცურავს
1044,tauchen::V,merül,ჩაიძირება
1045,rudern::V,evez,ნიჩაბს უსვამს
1046,fahren::V,jár,დადის
1047,fahren::V,jár,მგზავრობს
1048,fahren::V,megy,დადის
1049,fahren::V,megy,მგზავრობს
1050,fahren::V,utazik,დადის
1051,fahren::V,utazik,მგზავრობს
1052,fliegen::V,száll,იფრენს
1053,fliegen::V,száll,გაფრინდება
1054,gehen::V,megy,მიდის
1055,weggehen::V,elmegy,წამოდის
1056,abfahren::V,indul,მიემგზავრება
1057,anhalten::V,megáll,ჩერდება
1058,hineingehen::V,bemegy,შედის
1059,eintreten::V,belép,შედის
1060,kommen::V,jön,მოდის
1061,ankommen::V,érkezik,ჩადის
1062,ankommen::V,megérkezik,ჩადის
1063,zurückkommen::V,visszajön,დაბრუნდება
1064,bleiben::V,marad,დარჩება
1065,bleiben::V,megmarad,დარჩება
1066,warten::V,vár,ელოდება
1067,warten::V,várakozik,ელოდება
1068,erwarten::V,vár,ელის
1069,erwarten::V,vár,დაიცდის
1070,erwarten::V,megvár,ელის
1071,erwarten::V,megvár,დაიცდის
1072,suchen::V,kutat,ეძებს
1073,suchen::V,kutat,მოძებნის
1074,finden::V,talál,მიაგნებს
1075,finden::V,talál,გამოძებნის
1076,versuchen::V,megpróbál,ცდის
1077,versuchen::V,megpróbál,ცდილობს
1078,versuchen::V,megkísérel,ცდის
1079,versuchen::V,megkísérel,ცდილობს
1080,vorbereiten::V,előkészít,მოამზადებს
1081,lieben::V,szeret,უყვარს
1082,mögen::V,szeret,ეტრფის
1083,lachen::V,nevet,იცინის
1084,rühren::V,mozdít,გულს აუჩუყებს
1085,weinen::V,sír,ტირის
1086,schimpfen::V,szid,შეიგინება
1087,schimpfen::V,szitkozódik,შეიგინება
1088,sich ärgern::V,mérgelődik,გაბრაზობს
1089,sich ärgern::V,bosszankodik,გაბრაზობს
1090,sich fürchten::V,fél,შიშობს
1091,sich fürchten::V,retteg,შიშობს
1092,fürchten::V,fél,ფრთხილობს
1093,fliehen::V,menekül,გაიქცევა
1094,flüchten::V,elmenekül,გაიქცევა
1095,sehen::V,néz,ხედავს
1096,anschauen::V,megnéz,ნახავს
1097,ansehen::V,néz,უყურებს
1098,ansehen::V,ránéz,უყურებს
1099,ansehen::V,megnéz,უყურებს
1100,hören::V,hall,ისმენს
1101,zuhören::V,hallgat,მოისმენს
1102,zuhören::V,meghallgat,მოისმენს
1103,probieren::V,kóstol,გასინჯავს
1104,probieren::V,megkóstol,გასინჯავს
1105,riechen::V,szagol,ყნოსავს
1106,fühlen::V,érez,გრძნობს
1107,scheinen::V,tűnik,ეჩვენება
1108,scheinen::V,látszik,ეჩვენება
1109,zu sehen sein::V,mutatkozik,მოჩანს
1110,vernehmen::V,hall,გაიგებს
1111,frieren::V,fázik,იყინება
1112,tun::V,csinál,აკეთებს
1113,tun::V,cselekszik,აკეთებს
1114,können::V,tud,შეიძლება
1115,wollen::V,akar,უნდა
1116,anfangen::V,kezd,დაიწყებს
1117,beenden::V,befejez,ამთავრებს
1118,aufhören::V,megszűnik,შეწყვეტს
1119,gelingen::V,sikerül,მოახერხებს
1120,geraten::V,kerül,გამოდის
1121,geraten::V,jut,გამოდის
1122,öffnen::V,nyit,გახსნის
1123,öffnen::V,kinyit,გახსნის
1124,schließen::V,csuk,ხურავს
1125,schließen::V,csuk,დაკეტავს
1126,schließen::V,becsuk,ხურავს
1127,schließen::V,becsuk,დაკეტავს
1128,stellen::V,állít,დადგამს
1129,stellen::V,helyez,დადგამს
1130,setzen::V,ültet,დასვამს
1131,setzen::V,helyez,დასვამს
1132,legen::V,tesz,დადებს
1133,legen::V,fektet,დადებს
1134,berühren::V,érint,შეახებს
1135,berühren::V,érint,მიაკარებს
1136,verbinden::V,beköt,შეაერთებს
1137,verbinden::V,összeköt,შეაერთებს
1138,bedecken::V,betakar,გადააფარებს
1139,bedecken::V,beborít,გადააფარებს
1140,aufhängen::V,felakaszt,დაკიდებს
1141,anzünden::V,gyújt,დაანთებს
1142,anzünden::V,gyújt,მოუკიდებს
1143,anzünden::V,meggyújt,დაანთებს
1144,anzünden::V,meggyújt,მოუკიდებს
1145,aufheben::V,felemel,აიღებს
1146,aufheben::V,felemel,აიყვანს
1147,zurücklassen::V,hátrahagy,დატოვებს
1148,verlieren::V,veszít,დაკარგავს
1149,verlieren::V,elveszít,დაკარგავს
1150,fallen lassen::V,elejt,გაუვარდება
1151,machen::V,tesz,გააკეთებს
1152,machen::V,tesz,გამოიწვევს
1153,machen::V,csinál,გააკეთებს
1154,machen::V,csinál,გამოიწვევს
1155,herstellen::V,gyárt,დაამზადებს
1156,herstellen::V,előállít,დაამზადებს
1157,bauen::V,épít,ააშენებს
1158,reparieren::V,javít,შეაკეთებს
1159,reparieren::V,javít,გაარემონტებს
1160,reparieren::V,kijavít,შეაკეთებს
1161,reparieren::V,kijavít,გაარემონტებს
1162,reparieren::V,megjavít,შეაკეთებს
1163,reparieren::V,megjavít,გაარემონტებს
1164,verbessern::V,megjavít,გამოაკეთებს
1165,verbessern::V,megjavít,გააუმჯობესებს
1166,ändern::V,változtat,შეცვლის
1167,ändern::V,megváltoztat,შეცვლის
1168,graben::V,ás,თხრის
1169,beugen::V,meghajt,ხრის
1170,biegen::V,hajlít,გაღუნავს
1171,drehen::V,forgat,ატრიალებს
1172,wenden::V,fordít,მოაბრუნებს
1173,wenden::V,megfordít,მოაბრუნებს
1174,umdrehen::V,megfordít,შეატრიალებს
1175,umdrehen::V,megforgat,შეატრიალებს
1176,heben::V,emel,ასწევს
1177,hochheben::V,felemel,აიყვანს
1178,ergreifen::V,megfog,სტაცებს
1179,halten::V,tart,უჭირავს
1180,drücken::V,nyom,დააწვება
1181,drücken::V,megnyom,დააწვება
1182,schieben::V,tol,მისწევს
1183,kratzen::V,vakar,მოფხანს
1184,lecken::V,nyal,ლოკავს
1185,beißen::V,harap,უკბენს
1186,abreißen::V,letép,გლეჯს
1187,abreißen::V,letép,მოწყვეტს
1188,abschneiden::V,levág,გაჭრის
1189,binden::V,köt,შეკრავს
1190,binden::V,köt,გადააბამს
1191,binden::V,kötöz,შეკრავს
1192,binden::V,kötöz,გადააბამს
1193,stecken::V,dug,ჩაასობს
1194,brechen::V,tör,მოიტეხს
1195,brechen::V,eltör,მოიტეხს
1196,klopfen::V,kopogtat,აკაკუნებს
1197,hauen::V,vág,ლეწავს
1198,hauen::V,levág,ლეწავს
1199,kleben::V,tapaszt,წებავს
1200,kleben::V,tapaszt,დააწებებს
1201,reiben::V,dörzsöl,დაზელს
1202,reiben::V,súrol,დაზელს
1203,streichen::V,simít,უსვამს
1204,schleifen::V,fen,ლესავს
1205,schleifen::V,csiszol,ლესავს
1206,schleifen::V,köszörül,ლესავს
1207,schneiden::V,vág,გაჭრის
1208,schneiden::V,szel,გაჭრის
1209,schneiden::V,metsz,გაჭრის
1210,rütteln::V,ráz,არხევს
1211,schütteln::V,ráz,არყევს
1212,schütteln::V,ráz,ანძრევს
1213,schütteln::V,megráz,არყევს
1214,schütteln::V,megráz,ანძრევს
1215,schwenken::V,lóbál,აქნევს
1216,schwenken::V,lobogtat,აქნევს
1217,schütten::V,önt,ღვრის
1218,schütten::V,önt,დააქცევს
1219,füllen::V,tölt,გაავსებს
1220,füllen::V,megtölt,გაავსებს
1221,einwickeln::V,becsavar,შეახვევს
1222,tragen::V,hord,მიიტანს
1223,schleppen::V,vonszol,მიათრევს
1224,ziehen::V,húz,წევს
1225,ziehen::V,húz,ათრევს
1226,aufbewahren::V,megőriz,შეინახავს
1227,werfen::V,dob,ისვრის
1228,werfen::V,hajít,ისვრის
1229,fangen::V,fog,დაიჭერს
1230,packen::V,megragad,სტაცებს
1231,verstecken::V,eldug,მალავს
1232,verstecken::V,elrejt,მალავს
1233,teilen::V,oszt,დაყოფს
1234,teilen::V,megoszt,დაყოფს
1235,schicken::V,küld,გაგზავნის
1236,bringen::V,hoz,მოიტანს
1237,bringen::V,visz,მოიტანს
1238,hinzufügen::V,hozzáad,დაამატებს
1239,bekommen::V,kap,ამოიღებს
1240,bekommen::V,megkap,ამოიღებს
1241,erhalten::V,kap,იღებს
1242,erhalten::V,megkap,იღებს
1243,nehmen::V,vesz,აიღებს
1244,wählen::V,választ,გადაარჩევს
1245,auswählen::V,kiválaszt,ამოარჩევს
1246,bewahren::V,megtart,ინარჩუნებს
1247,behindern::V,akadályoz,აბრკოლებს
1248,behindern::V,akadályoz,გააძნელებს
1249,behindern::V,gátol,აბრკოლებს
1250,behindern::V,gátol,გააძნელებს
1251,verderben::V,elront,გააფუჭებს
1252,beschädigen::V,rongál,დააზიანებს
1253,zerbrechen::V,eltör,დაამტვრევს
1254,zerbrechen::V,széttör,დაამტვრევს
1255,zerbrechen::V,kettétör,დაამტვრევს
1256,zerreißen::V,eltép,გახევს
1257,zerreißen::V,széttép,გახევს
1258,zerstören::V,elpusztít,მოსპობს
1259,zerstören::V,elpusztít,დაანგრევს
1260,verbrennen::V,éget,დაწვავს
1261,verbrennen::V,eléget,დაწვავს
1262,geben::V,ad,აძლევს
1263,reichen::V,nyújt,მიაწოდებს
1264,schenken::V,ajándékoz,აჩუქებს
1265,versprechen::V,ígér,აღუთქვამს
1266,wünschen::V,kíván,უსურვებს
1267,loben::V,dicsér,აქებს
1268,loben::V,dicsér,ამკობს
1269,küssen::V,csókol,აკოცებს
1270,wiegen::V,ringat,არხევს
1271,zudecken::V,betakar,გადახურავს
1272,wecken::V,kelt,გააღვიძებს
1273,wecken::V,ébreszt,გააღვიძებს
1274,zeigen::V,mutat,დაანახვებს
1275,führen::V,visz,მიჰყავს
1276,führen::V,vezet,მიჰყავს
1277,lehren::V,tanít,ასწავლის
1278,unterrichten::V,tanít,ასწავლის
1279,aufziehen::V,felnevel,აღზრდის
1280,leiten::V,vezet,აწარმოებს
1281,leiten::V,vezet,ხელმძღვანელობს
1282,leiten::V,vezérel,აწარმოებს
1283,leiten::V,vezérel,ხელმძღვანელობს
1284,antreiben::V,hajt,დააჩქარებს
1285,lassen::V,-tat,ა--ინებს
1286,lassen::V,-at,ა--ინებს
1287,einladen::V,meghív,მოიპატიჟებს
1288,vereinigen::V,egyesít,შეაერთებს
1289,besuchen::V,látogat,სანახავად მიდის
1290,treffen::V,talál,შეხვდება
1291,sich versammeln::V,gyülekezik,შეიკრიბება
1292,sich versammeln::V,összegyűlik,შეიკრიბება
1293,spielen::V,játszik,ეთამაშება
1294,singen::V,énekel,მღერის
1295,tanzen::V,táncol,ცეკვავს
1296,sich trennen::V,elválik,მოშორდება
1297,verlassen::V,elhagy,მიატოვებს
1298,retten::V,ment,იხსნის
1299,retten::V,ment,გადაარჩენს
1300,bewachen::V,őriz,დარაჯობს
1301,bewachen::V,őriz,უთვალთვალებს
1302,schützen::V,óv,დაიფარავს
1303,schützen::V,véd,დაიფარავს
1304,verteidigen::V,véd,დაიცავს
1305,sich schlagen::V,verekszik,იჩხუბებს
1306,schießen::V,lő,ისვრის
1307,siegen::V,győz,გაიმარჯვებს
1308,ärgern::V,bosszant,აჯავრებს
1309,schlagen::V,üt,ცემს
1310,schlagen::V,ver,ცემს
1311,treten::V,rúg,პანღურს ამოჰკრავს
1312,stechen::V,döf,სჩხვლეტს
1313,stechen::V,szúr,სჩხვლეტს
1314,stoßen::V,lök,დაეჯახება
1315,stehlen::V,lop,ქურდობს
1316,stehlen::V,lop,მოიპარავს
1317,stören::V,zavar,შეაწუხებს
1318,belästigen::V,zaklat,მობეზრდება
1319,verbergen::V,rejt,დამალავს
1320,verbergen::V,elrejt,დამალავს
1321,täuschen::V,megtéveszt,შეცდებს
1322,betrügen::V,csal,მოატყუებს
1323,töten::V,öl,მოკლავს
1324,wohnen::V,lakik,ცხოვრობს
1325,wohnen::V,lakik,ბინადრობს
1326,arbeiten::V,dolgozik,მუშაობს
1327,sammeln::V,szed,შეკრებს
1328,sammeln::V,gyűjt,შეკრებს
1329,pflücken::V,szed,კრეფს
1330,jagen::V,vadászik,ნადირობს
1331,fischen::V,halászik,თევზაობს
1332,fassen::V,fog,დააჭერს
1333,hüten::V,őriz,მწყემსავს
1334,hüten::V,legeltet,მწყემსავს
1335,treiben::V,hajt,მიერეკება
1336,anbinden::V,köt,მიაბამს
1337,füttern::V,etet,აჭმევს
1338,melken::V,fej,წველის
1339,hacken::V,vág,კეპავს
1340,gießen::V,öntöz,რწყავს
1341,reifen::V,érik,მწიფდება
1342,zubereiten::V,elkészít,მოამზადებს
1343,kochen::V,főz,მოხარშავს
1344,backen::V,süt,გამოაცხობს
1345,braten::V,süt,შეწვავს
1346,umrühren::V,megkever,შეურევს
1347,umrühren::V,megkever,გათქვეფს
1348,stricken::V,köt,ქსოვს
1349,nähen::V,varr,გაკერავს
1350,färben::V,fest,შეღებავს
1351,reinigen::V,tisztít,გაწმენდს
1352,reinigen::V,tisztít,გასუფთავებს
1353,waschen::V,mos,გარეცხავს
1354,abwischen::V,letöröl,წაშლის
1355,spülen::V,mosogat,გაავლებს
1356,fegen::V,söpör,დაბლანდავს
1357,kehren::V,söpör,დაგვის
1358,baden::V,fürdik,ბანაობს
1359,sich waschen::V,mosdik,იბანება
1360,sich waschen::V,mosakszik,იბანება
1361,ausziehen::V,levesz,გაიხდის
1362,anziehen::V,felölt,ჩაიცვამს
1363,anziehen::V,felvesz,ჩაიცვამს
1364,sich anziehen::V,öltözik,ჩაიცვამს
1365,sich anziehen::V,felöltözik,ჩაიცვამს
1366,kämmen::V,fésül,დავარცხნის
1367,schmücken::V,díszít,მორთავს
1368,sagen::V,mond,იტყვის
1369,sprechen::V,beszél,ლაპარაკობს
1370,reden::V,beszél,საუბრობს
1371,sich unterhalten::V,beszélget,ბაასობს
1372,sich unterhalten::V,beszélget,მუსაიფობს
1373,fragen::V,kérdez,ჰკითხავს
1374,bitten::V,kér,სთხოვს
1375,erzählen::V,mesél,მოუთხრობს
1376,erzählen::V,elbeszél,მოუთხრობს
1377,mitteilen::V,közöl,აუწყებს
1378,mitteilen::V,közöl,აცნობებს
1379,nennen::V,hív,უწოდებს
1380,nennen::V,nevez,უწოდებს
1381,rufen::V,hív,დაუძახებს
1382,prahlen::V,dicsekszik,ტრაბახობს
1383,übersetzen::V,fordít,გადათარგმნის
1384,denken::V,gondol,ფიქრობს
1385,denken::V,gondol,აზროვნებს
1386,glauben::V,hisz,სჯერა
1387,bemerken::V,észrevesz,შენიშვნავს
1388,erkennen::V,ráismer,გამოიცნობს
1389,erkennen::V,felismer,გამოიცნობს
1390,begreifen::V,felfog,გაიგებს
1391,verstehen::V,ért,გაიგონებს
1392,verstehen::V,megért,გაიგონებს
1393,lernen::V,tanul,ისწავლის
1394,lernen::V,megtanul,ისწავლის
1395,wissen::V,tud,ეცოდინება
1396,sich erinnern an::V,emlékszik,მოიგონებს
1397,sich erinnern an::V,emlékszik,გაიხსენებს
1398,vergessen::V,felejt,ივიწყებს
1399,vergessen::V,elfelejt,ივიწყებს
1400,messen::V,mér,ზომავს
1401,messen::V,megmér,ზომავს
1402,zählen::V,számol,ითვლის
1403,zählen::V,megszámol,ითვლის
1404,rechnen::V,számít,გაიანგარიშებს
1405,lesen::V,olvas,კითხულობს
1406,malen::V,fest,ხატავს
1407,zeichnen::V,rajzol,ხაზავს
1408,schreiben::V,ír,დაწერს
1409,besitzen::V,birtokol,ექნება
1410,kaufen::V,vesz,ყიდულობს
1411,kaufen::V,megvesz,ყიდულობს
1412,verkaufen::V,elad,გაყიდის
1413,bezahlen::V,fizet,გადაიხდის
1414,bezahlen::V,kifizet,გადაიხდის
1415,zahlen::V,fizet,გადაიხდის
1416,zahlen::V,megfizet,გადაიხდის
1417,beherrschen::V,ural,ფლობს
1418,ertragen::V,elbír,მოითმენს
1419,ertragen::V,elvisel,მოითმენს
