,Concept_ID,sl,hy
752,vorher::ADV,poprèj,առաջ
753,zuerst::ADV,spŕva,նախ
754,einmal::ADV,ênkrat,մի անգամ
755,manchmal::ADV,včásih,երբեմն
756,oft::ADV,pogósto,հաճախ
757,immer::ADV,védno,միշտ
758,immer::ADV,zméraj,միշտ
759,niemals::ADV,nikdàr,երբեք
760,hier::ADV,tù,այստեղ
761,hier::ADV,túkaj,այստեղ
762,hierhin::ADV,sèmkaj,այստեղ
763,von hier::ADV,od tú,այդտեղից
764,dort::ADV,tàm,այնտեղ
765,dorthin::ADV,tjà,այնտեղ
766,geradeaus::ADV,rávno napréj,ուղիղ
767,vorwärts::ADV,napréj,առաջ
768,rückwärts::ADV,zádaj,դեպի ետ
769,zurück::ADV,nazáj,ետ
770,unten::ADV,dôli,ներքեւում
771,unten::ADV,spôdaj,ներքեւում
772,hinab::ADV,dôl,ներքեւ
773,oben::ADV,gôri,վերեւում
774,oben::ADV,zgôraj,վերեւում
775,hinauf::ADV,gôr,վերեւ
776,überall::ADV,povsód,ամենուր
777,nicht::ADV,ne,չէ
778,ein wenig::ADV,málo,մի քիչ
779,kaum::ADV,kómaj,հազիվ
780,sehr::ADV,zeló,շատ
781,so::ADV,takó,այդպես
782,noch::ADV,še,դեռ
783,nur::ADV,samó,միայն
784,schon::ADV,žè,արդեն
785,wieder::ADV,spét,նորից
786,wieder::ADV,spét,դարձյալ
787,vergebens::ADV,zamàn,իզուր
788,vergebens::ADV,zastónj,իզուր
789,vor::PRP,pred,դիմացը
790,hinter::PRP,za,ետեւը
791,unter::PRP,pod,տակ
792,durch::PRP,skózi,միջով
793,neben::PRP,kràj,քովը
794,neben::PRP,póleg,քովը
795,zwischen::PRP,med,միջեւ
796,zwischen::PRP,izmed,միջեւ
797,wegen::PRP,zarádi,պատճառով
798,wegen::PRP,zarádi,շնորհից
799,dies::PRN,tó,սա
800,dies::PRN,tó,այս
801,das::PRN,tó,դա
802,das::PRN,tó,այդ
803,alles::PRN,vsè,ամեն ինչ
804,ich::PRN,jàz,ես
805,du::PRN,tí,դու
806,er::PRN,òn,նա
807,wir::PRN,mí,մենք
808,ihr::PRN,ví,դուք
809,sie::PRN,ôni,նրանք
810,was::FPRN,káj,ինչ
811,wer::FPRN,kdó,ով
812,wo::FADV,kjé,ուր
813,wo::FADV,kjé,որտեղ
814,wohin::FADV,kám,դեպի ուր
815,wie::FADV,kakó,ինչպես
816,warum::FADV,zakáj,ինչու
817,wieviel::FNUM,kóliko,որչափ
818,eins::NUM,êden,մեկ
819,zwei::NUM,dvá,երկու
820,drei::NUM,trí,երեք
821,vier::NUM,štíri,չորս
822,fünf::NUM,pét,հինգ
823,sechs::NUM,šést,վեց
824,sieben::NUM,sédem,յոթ
825,acht::NUM,ósem,ութ
826,neun::NUM,devét,ինը
827,zehn::NUM,desét,տասը
828,elf::NUM,enájst,տասնմեկ
829,zwölf::NUM,dvánajst,տասներկու
830,zwanzig::NUM,dvájset,քսան
831,dreißig::NUM,trídeset,երեսուն
832,vierzig::NUM,štírideset,քառասուն
833,fünfzig::NUM,pétdeset,հիսուն
834,sechzig::NUM,šéstdeset,վաթսուն
835,siebzig::NUM,sédemdeset,յոթանասուն
836,achtzig::NUM,ósemdeset,ութսուն
837,neunzig::NUM,devétdeset,իննսուն
838,hundert::NUM,stó,հարյուր
839,tausend::NUM,tísoč,հազար
840,und::CNJ,in,ու
841,oder::CNJ,áli,կամ
842,stehen::V,státi,կանգնել
843,sitzen::V,sedéti,նստել
844,liegen::V,ležáti,ստել
845,hängen::V,viséti,կախվել
846,werden::V,postáti,դառնալ
847,passieren::V,zgodíti se,պատահել
848,beginnen::V,začéti se,սկսվել
849,enden::V,končáti se,վերջանալ
850,wechseln::V,ménjati se,փոխվել
851,aufgehen[Sonne]::V,vzíti,բարձրանալ
852,aufgehen[Sonne]::V,vzíti,ելնել 
853,untergehen[Sonne]::V,zaíti,մտնել
854,scheinen[Sonne]::V,sijáti,շողալ
855,scheinen[Sonne]::V,sijáti,փայլել
856,donnern::V,grméti,որոտալ
857,wehen::V,píhati,փչել
858,strömen::V,líti,հոսել
859,fließen::V,têči,հոսել
860,sich drehen::V,vrtéti se,պտտվել
861,schwanken::V,kolébati,տատանվել
862,schwingen::V,níhati,ճոճվել
863,fallen::V,pádati,ընկնել
864,brennen::V,goréti,այրվել
865,rauchen::V,kadíti se,ծխել
866,regnen::V,deževáti,անձրեւ գալ
867,gefrieren::V,zmŕzniti,սառչել
868,tauen::V,tájati,լկիլ
869,schmelzen::V,kopnéti,հալիլ
870,trocknen::V,sušíti se,չորանալ
871,sieden::V,kipéti,եռալ
872,faulen::V,gníti,փտել
873,verfaulen::V,zgníti,նեխել
874,reißen::V,tŕgati se,պատռվել
875,reißen::V,tŕgati se,ճղվել
876,versinken::V,pogrézniti se,սուզվել
877,vergehen::V,miníti,անցնել 
878,erscheinen::V,pojáviti se,հայտնվել
879,erscheinen::V,pojáviti se,երեւալ
880,verschwinden::V,izgíniti,անհետանալ
881,sinken::V,péšati,ընկնել
882,abnehmen::V,pojémati,փոքրանալ
883,zunehmen::V,véčati se,մեծանալ
884,zunehmen::V,množíti se,մեծանալ
885,steigen::V,dvígati se,բարձրանալ
886,wachsen::V,rásti,աճել
887,glänzen::V,sijáti,նշուլել
888,glänzen::V,sijáti,փայլիլ
889,funkeln::V,ískriti se,փայլատակել
890,lärmen::V,ropotáti,աղմուկ հանել
891,lärmen::V,razgrájati,աղմուկ հանել
892,läuten::V,zvoníti,զնգալ
893,klingeln::V,zvončkljáti,զնգալ
894,klirren::V,žvenketáti,զնգզնգալ
895,brausen::V,šuméti,մոլեգնել
896,rauschen::V,šuštéti,սոսափել
897,rauschen::V,šelestéti,սոսափել
898,klingen::V,zvenéti,հնչել
899,bellen::V,lájati,հաչել
900,heulen::V,zavíjati,ոռնալ 
901,blasen::V,píhniti,փչել 
902,pfeifen::V,pískati,սուլել
903,pfeifen::V,žvížgati,սուլել
904,schreien::V,kričáti,գոռալ 
905,stöhnen::V,stókati,տնքալ
906,zittern::V,drgetáti,դողալ
907,leben::V,živéti,ապրել
908,geboren werden::V,rodíti se,ծնվել
909,atmen::V,díhati,շնչել
910,trinken::V,píti,խմել
911,essen::V,jésti,ուտել
912,schlucken::V,požírati,կլանել
913,schlucken::V,požírati,կուլ տալ
914,müde werden::V,péšati,հոգնել
915,müde werden::V,utrúditi se,հոգնել
916,einschlafen::V,zaspáti,քուն մտնել
917,schlafen::V,spáti,քնել
918,aufwachen::V,zbudíti se,արթննալ
919,aufstehen::V,vstáti,ելլել
920,sich erholen::V,oddahníti se,հանգստանալ
921,krank werden::V,oboléti,հիւանդանալ
922,krank sein::V,bíti bolán,հիվանդ լինել
923,schmerzen::V,boléti,ցավել
924,husten::V,kášljati,հազալ
925,genesen::V,okrévati,ապաքինվել
926,sterben::V,umréti,մեռնել
927,sterben::V,umréti,վախճանվել
928,umkommen::V,pogíniti,կործանվել
929,sich bewegen::V,zganíti se,ընթանալ
930,sich rühren::V,premakníti se,շարժվել
931,sich erheben::V,vstájati,կանգնել
932,sich erheben::V,vstájati,վեր կենալ
933,sich erheben::V,vzdígniti se,կանգնել
934,sich erheben::V,vzdígniti se,վեր կենալ
935,sich setzen::V,sésti,նստել
936,hinfallen::V,pásti dôl,ընկնել
937,laufen::V,hodíti,քայլել
938,schreiten::V,stópati,ճեմել
939,spazierengehen::V,na sprehòd íti,շրջագայել
940,eilen::V,drvéti,շտապել
941,sich beeilen::V,hitéti,շտապել 
942,sausen::V,dírkati,սլանալ
943,rennen::V,dírjati,վազել
944,springen::V,skákati,ցատկել
945,klettern::V,plézati,մագլցել
946,schaukeln::V,kolébati,ճոճվել
947,schaukeln::V,kolébati,օրորվել
948,kriechen::V,pláziti se,սողալ
949,schwimmen::V,plávati,լողալ
950,tauchen::V,potápljati se,սուզվել
951,rudern::V,vesláti,թիավարել
952,fahren::V,vozíti se,ընթանալ
953,fahren::V,peljáti se,ընթանալ
954,fliegen::V,létati,թռչել
955,gehen::V,íti,գնալ
956,weggehen::V,odíti,հեռանալ
957,abfahren::V,odpeljáti se,ճանապարհվել
958,anhalten::V,ustáviti se,կանգնել
959,hineingehen::V,íti nóter,մտնել
960,eintreten::V,vstopíti,մտնել
961,kommen::V,príti,գալ
962,ankommen::V,prispéti,ժամանել
963,ankommen::V,prihájati,ժամանել
964,zurückkommen::V,vrníti se,վերադառնալ
965,bleiben::V,ostáti,մնալ
966,warten::V,čákati,սպասել
967,erwarten::V,pričakováti,սպասել
968,suchen::V,iskáti,որոնել
969,finden::V,nájti,գտնել
970,versuchen::V,poskúšati,փորձել
971,vorbereiten::V,pripráviti,պատրաստել
972,lieben::V,ljubíti,սիրել
973,mögen::V,márati,հավանել
974,mögen::V,márati,սիրել
975,lachen::V,smejáti se,ծիծաղել
976,rühren::V,ganíti,հուզել
977,weinen::V,jókati,լալ
978,weinen::V,plákati,լալ
979,schimpfen::V,psováti,տրտնջալ
980,schimpfen::V,psováti,քրթմնջել
981,schimpfen::V,zmérjati,տրտնջալ
982,schimpfen::V,zmérjati,քրթմնջել
983,sich ärgern::V,jezíti se,զայրանալ
984,sich fürchten::V,báti se,վախնալ
985,fürchten::V,báti se,վախենալ
986,fliehen::V,bežáti,փախչել
987,flüchten::V,pobégniti,փախչել
988,sehen::V,vídeti,տեսնել
989,anschauen::V,oglédati,դիտել
990,ansehen::V,glédati,նայել
991,hören::V,slíšati,լսել
992,zuhören::V,poslúšati,ունկնդրել
993,probieren::V,poskúšati,համը տեսել
994,riechen::V,dúhati,հոտ առնել
995,fühlen::V,čutíti,զգալ
996,scheinen::V,zdéti se,երեւալ
997,zu sehen sein::V,vídeti se,երեւալ
998,vernehmen::V,čúti,իմանալ 
999,frieren::V,zébsti,մրսել
1000,tun::V,délati,անել
1001,können::V,môči,կարողանալ
1002,wollen::V,hotéti,ուզել
1003,wollen::V,hotéti,ցանկանալ
1004,anfangen::V,začéti,սկսել
1005,beenden::V,dokončáti,վերջացնել
1006,aufhören::V,prenéhati,դադարել
1007,gelingen::V,uspéti,հաջողվել
1008,gelingen::V,uspéti,գլուխ գալ
1009,gelingen::V,posréčiti se,հաջողվել
1010,gelingen::V,posréčiti se,գլուխ գալ
1011,geraten::V,obnêsti se,ստացվել
1012,öffnen::V,odpréti,բաց անել
1013,schließen::V,zapréti,փակել 
1014,stellen::V,postáviti,դնել
1015,setzen::V,posadíti,նստեցնել
1016,legen::V,položíti,դնել
1017,berühren::V,dotíkati se,դիպչել
1018,berühren::V,dotíkati se,շոշափել
1019,verbinden::V,obvézati,շաղկապել
1020,bedecken::V,pokríti,ծածկել
1021,aufhängen::V,obésiti,կախել
1022,anzünden::V,zažgáti,վառել
1023,aufheben::V,vzdígniti,վերցնել
1024,zurücklassen::V,zapustíti,թողնել
1025,verlieren::V,izgubíti,կորցնել
1026,fallen lassen::V,navréči,գցել
1027,machen::V,naredíti,անել
1028,machen::V,napráviti,անել
1029,herstellen::V,izdélati,արտադրել
1030,bauen::V,gradíti,կառուցել
1031,reparieren::V,popráviti,նորոգել
1032,verbessern::V,izbóljšati,բարելավել
1033,ändern::V,spremeníti,փոխել
1034,graben::V,kopáti,փորել
1035,graben::V,grêbsti,փորել
1036,beugen::V,upogníti,ծռել
1037,biegen::V,zavíjati,թեքել
1038,drehen::V,vrtéti,ոլորել
1039,wenden::V,obrníti,պտտել
1040,umdrehen::V,zasúkati,շրջել
1041,heben::V,dvígati,բարձրացնել
1042,hochheben::V,privzdígniti,բարձրացնել
1043,ergreifen::V,zgrábiti,վարակվել
1044,halten::V,držáti,բռնել
1045,drücken::V,tiščáti,ճնշել
1046,schieben::V,ríniti,հրել
1047,kratzen::V,práskati,քերել
1048,lecken::V,lízati,լիզել
1049,beißen::V,grísti,կծել
1050,abreißen::V,odtŕgati,պոկել
1051,abschneiden::V,odrézati,կտրել 
1052,binden::V,vézati,կապել
1053,stecken::V,vtakníti,խրել
1054,brechen::V,lomíti,կոտրել 
1055,klopfen::V,tólči,թակել
1056,hauen::V,séči,ծեծել
1057,kleben::V,lépiti,կպցնել
1058,reiben::V,tréti,շփել
1059,reiben::V,dŕgniti,շփել
1060,streichen::V,namázati,վրան քսել
1061,schleifen::V,brúsiti,սրել 
1062,schneiden::V,rézati,կտրել
1063,rütteln::V,strésti,ցնցել
1064,schütteln::V,majáti,թափահարել
1065,schwenken::V,obrníti,ճոճել
1066,schütten::V,sípati,լցնել
1067,füllen::V,napolníti,լիքը լցնել
1068,einwickeln::V,zavíti,փաթաթել
1069,tragen::V,nêsti,կրել
1070,tragen::V,nêsti,տանել
1071,schleppen::V,vláčiti,քաշել
1072,ziehen::V,vléči,ձգել
1073,ziehen::V,vléči,քաշել
1074,aufbewahren::V,shranjeváti,պահել 
1075,werfen::V,lúčati,նետել
1076,fangen::V,ujéti,
1077,packen::V,prijéti,հափշտակել
1078,verstecken::V,skríti,ծածկել
1079,teilen::V,razdelíti,բաժանել
1080,schicken::V,pošíljati,ուղարկել
1081,bringen::V,prinêsti,բերել
1082,hinzufügen::V,pristáviti,ավելացնել
1083,bekommen::V,dobíti,հայթայթել
1084,erhalten::V,prejéti,ստանալ
1085,nehmen::V,vzéti,վերցնել
1086,wählen::V,izbírati,ընտրել
1087,auswählen::V,izbráti,գերադասել
1088,bewahren::V,ohraníti,պահպանել
1089,behindern::V,ovírati,խոչընդոտել
1090,verderben::V,pokváriti,փչացնել
1091,beschädigen::V,poškodováti,վնասել
1092,zerbrechen::V,razlomíti,ջարդել
1093,zerbrechen::V,razlomíti,կոտրել
1094,zerreißen::V,raztŕgati,պատռել
1095,zerstören::V,razrúšiti,քանդել
1096,verbrennen::V,sežgáti,այրել
1097,geben::V,dáti,տալ
1098,reichen::V,séči,հանձնել
1099,reichen::V,molíti,հանձնել
1100,schenken::V,podáriti,նվիրել
1101,versprechen::V,obljubíti,խոստանալ
1102,wünschen::V,vóščiti,մաղթել
1103,loben::V,hváliti,գովել
1104,küssen::V,poljubováti,համբուրել
1105,wiegen::V,zíbati,օրորել
1106,zudecken::V,pokríti,վրան գցել
1107,wecken::V,zbudíti,զարթնեցնել
1108,zeigen::V,pokázati,ցույց տալ
1109,führen::V,vêsti,ուղեկցել
1110,lehren::V,učíti,սովորեցնել
1111,unterrichten::V,poučeváti,ավանդել
1112,aufziehen::V,vzgojíti,դաստիարակել
1113,leiten::V,uprávljati,ղեկավարել
1114,leiten::V,uprávljati,կառավարել
1115,antreiben::V,goníti,շտապեցնել
1116,lassen::V,povzročíti,ստիպել
1117,einladen::V,povábiti,հրավիրել
1118,vereinigen::V,zdrúžiti,միացնել
1119,besuchen::V,obiskáti,այցելել
1120,treffen::V,pogodíti,հանդիպել
1121,sich versammeln::V,zbráti se,հավաքվել
1122,spielen::V,igráti se,խաղալ
1123,singen::V,péti,երգել
1124,tanzen::V,plésati,պարել
1125,sich trennen::V,ločíti se,ցրվել
1126,verlassen::V,zapustíti,լքել
1127,retten::V,réšiti,փրկել
1128,bewachen::V,strážiti,պահել
1129,schützen::V,sčítiti,պաշտպանել
1130,verteidigen::V,braníti,պաշտպանել
1131,sich schlagen::V,têpsti se,կռվել
1132,schießen::V,stréljati,կրակել
1133,siegen::V,zmágati,հաղթել
1134,ärgern::V,jezíti,ձանձրացնել
1135,ärgern::V,razbúriti,ձանձրացնել
1136,schlagen::V,têpsti,խփել
1137,schlagen::V,udáriti,խփել
1138,treten::V,teptáti,քացի տալ
1139,stechen::V,ubôsti,խայթել
1140,stoßen::V,peháti,մղել
1141,stoßen::V,drégniti,մղել
1142,stehlen::V,ukrásti,գողանալ
1143,stehlen::V,pokrásti,գողանալ
1144,stören::V,motíti,խանգարել
1145,belästigen::V,nadlegováti,անհանգստացնել
1146,verbergen::V,skríti,թաքցնել
1147,täuschen::V,slepíti,խաբել
1148,betrügen::V,várati,խաբել
1149,betrügen::V,ogoljufáti,խաբել
1150,töten::V,ubíti,սպանել 
1151,wohnen::V,prebívati,բնակվել
1152,arbeiten::V,délati,աշխատել
1153,sammeln::V,zbráti,հավաքել
1154,pflücken::V,obráti,քաղել
1155,jagen::V,lovíti,որս անել
1156,fischen::V,ribáriti,ձուկ բռնել
1157,fassen::V,zajéti,բռնել
1158,hüten::V,pásti,արածեցնել
1159,treiben::V,pogánjati,հովուել
1160,anbinden::V,privézati,չուանել
1161,füttern::V,kŕmiti,կերակրել
1162,melken::V,mólsti,կթել
1163,hacken::V,sékati,կոտորել
1164,gießen::V,ulíti,ջրել
1165,reifen::V,zoréti,հասունանալ 
1166,zubereiten::V,pripráviti,պատրաստել
1167,kochen::V,kúhati,եփել
1168,backen::V,cvréti,թխել
1169,braten::V,pêči,տապակել
1170,umrühren::V,preméšati,խառնել
1171,stricken::V,plêsti,գործել
1172,nähen::V,šívati,կարել
1173,färben::V,bárvati,ներկել
1174,reinigen::V,očístiti,մաքրել
1175,waschen::V,opráti,լվանալ
1176,abwischen::V,obrísati,սրբել
1177,spülen::V,splakováti,ողողել
1178,spülen::V,splakováti,պարզաջրել
1179,fegen::V,pométati,ավլել
1180,kehren::V,mésti,ավլել
1181,baden::V,kópati se,լողանալ
1182,sich waschen::V,umíti se,լվացվել
1183,ausziehen::V,izvléči,հանել
1184,anziehen::V,obléči,հագնել
1185,sich anziehen::V,obléči se,հագնվել
1186,kämmen::V,česáti,սանրել
1187,schmücken::V,okrasíti,զարդարել
1188,sagen::V,dejáti,ասել
1189,sprechen::V,govoríti,խոսել
1190,reden::V,rêči,զրուցել
1191,sich unterhalten::V,razgovárjati se,խոսակցել
1192,fragen::V,vprášati,հարցնել
1193,bitten::V,prosíti,խնդրել
1194,erzählen::V,práviti,պատմել
1195,mitteilen::V,naznániti,հաղորդել
1196,nennen::V,imenováti,անվանել
1197,rufen::V,klícati,կանչել
1198,prahlen::V,baháti se,պարծենալ
1199,übersetzen::V,prevêsti,թարգմանել
1200,denken::V,mísliti,մտածել
1201,glauben::V,verjéti,հավատալ
1202,bemerken::V,opáziti,նկատել
1203,erkennen::V,spoznáti,ճանաչել
1204,begreifen::V,pôjmiti,հասկանալ
1205,verstehen::V,razuméti,ըմբռնել
1206,lernen::V,učíti se,սովորել
1207,wissen::V,znáti,իմանալ
1208,wissen::V,védeti,իմանալ
1209,sich erinnern an::V,spómniti se,հիշել
1210,sich erinnern an::V,spómniti se,մտաբերել
1211,vergessen::V,pozábiti,մոռանալ
1212,messen::V,mériti,չափել
1213,zählen::V,štéti,թվել
1214,zählen::V,štéti,հաշվել
1215,rechnen::V,račúnati,հաշվել
1216,rechnen::V,račúnati,հաշվարկել
1217,lesen::V,bráti,կարդալ
1218,lesen::V,čítati,կարդալ
1219,malen::V,slíkati,նկարել
1220,zeichnen::V,rísati,գծել
1221,schreiben::V,písati,գրել
1222,besitzen::V,iméti,ունենալ
1223,besitzen::V,iméti,տեր լինել
1224,kaufen::V,kupíti,գնել
1225,verkaufen::V,prodáti,վաճառել
1226,bezahlen::V,pláčati,վճարել
1227,zahlen::V,plačeváti,վճարել
1228,beherrschen::V,obvládati,ղեկավարել
1229,ertragen::V,prenêsti,դիմանալ
1230,Verstand::N,,խելք
