,Concept_ID,hy,ca
777,oben::ADV,վերեւում,dalt
778,hinauf::ADV,վերեւ,cap amunt
779,überall::ADV,ամենուր,pertot
780,überall::ADV,ամենուր,per tot arreu
781,nicht::ADV,չէ,no
782,ein wenig::ADV,մի քիչ,una mica
783,kaum::ADV,հազիվ,a penes
784,sehr::ADV,շատ,molt
785,so::ADV,այդպես,així
786,noch::ADV,դեռ,encara
787,nur::ADV,միայն,només
788,schon::ADV,արդեն,ja
789,wieder::ADV,նորից,de nou
790,wieder::ADV,դարձյալ,de nou
791,vergebens::ADV,իզուր,en va
792,vor::PRP,դիմացը,davānt
793,vor::PRP,դիմացը,enfront de
794,hinter::PRP,ետեւը,darrera
795,unter::PRP,տակ,sota
796,durch::PRP,միջով,per
797,neben::PRP,քովը,al costāt de
798,zwischen::PRP,միջեւ,entre
799,wegen::PRP,պատճառով,a causa de
800,wegen::PRP,շնորհից,a causa de
801,dies::PRN,սա,aquest
802,dies::PRN,այս,aquest
803,das::PRN,դա,això
804,das::PRN,այդ,això
805,alles::PRN,ամեն ինչ,tot
806,ich::PRN,ես,jo
807,du::PRN,դու,tu
808,er::PRN,նա,ell
809,wir::PRN,մենք,nosaltres
810,ihr::PRN,դուք,vosaltres
811,sie::PRN,նրանք,ells
812,sie::PRN,նրանք,elles
813,was::FPRN,ինչ,què
814,wer::FPRN,ով,qui
815,wo::FADV,ուր,on
816,wo::FADV,որտեղ,on
817,wohin::FADV,դեպի ուր,cap a on
818,wie::FADV,ինչպես,com
819,warum::FADV,ինչու,per què
820,wieviel::FNUM,որչափ,quant
821,eins::NUM,մեկ,u
822,zwei::NUM,երկու,dos
823,drei::NUM,երեք,tres
824,vier::NUM,չորս,quatre
825,fünf::NUM,հինգ,cinc
826,sechs::NUM,վեց,sis
827,sieben::NUM,յոթ,set
828,acht::NUM,ութ,vuit
829,neun::NUM,ինը,nou
830,zehn::NUM,տասը,deu
831,elf::NUM,տասնմեկ,onze
832,zwölf::NUM,տասներկու,dotze
833,zwanzig::NUM,քսան,vint
834,dreißig::NUM,երեսուն,trenta
835,vierzig::NUM,քառասուն,quaranta
836,fünfzig::NUM,հիսուն,cinquanta
837,sechzig::NUM,վաթսուն,seixanta
838,siebzig::NUM,յոթանասուն,setanta
839,achtzig::NUM,ութսուն,vuitanta
840,neunzig::NUM,իննսուն,noranta
841,hundert::NUM,հարյուր,cent
842,tausend::NUM,հազար,mil
843,und::CNJ,ու,i
844,oder::CNJ,կամ,o
845,stehen::V,կանգնել,estar de peu
846,sitzen::V,նստել,seure
847,liegen::V,ստել,jeure
848,hängen::V,կախվել,penjar
849,werden::V,դառնալ,fer-se
850,werden::V,դառնալ,posar-se
851,passieren::V,պատահել,succeir
852,beginnen::V,սկսվել,iniciar-se
853,enden::V,վերջանալ,acabar-se
854,enden::V,վերջանալ,terminar-se
855,wechseln::V,փոխվել,canviar
856,aufgehen[Sonne]::V,բարձրանալ,sortir
857,aufgehen[Sonne]::V,ելնել ,sortir
858,untergehen[Sonne]::V,մտնել,posar-se
859,scheinen[Sonne]::V,շողալ,brillar
860,scheinen[Sonne]::V,փայլել,brillar
861,donnern::V,որոտալ,tronar
862,wehen::V,փչել,bufar
863,strömen::V,հոսել,afluir
864,fließen::V,հոսել,fluir
865,sich drehen::V,պտտվել,girar
866,schwanken::V,տատանվել,vacil·lar
867,schwingen::V,ճոճվել,oscil·lar
868,fallen::V,ընկնել,caure
869,fallen::V,ընկնել,tombar
870,brennen::V,այրվել,cremar
871,rauchen::V,ծխել,fumejar
872,regnen::V,անձրեւ գալ,ploure
873,gefrieren::V,սառչել,gelar-se
874,tauen::V,լկիլ,fondre's
875,schmelzen::V,հալիլ,fondre's
876,trocknen::V,չորանալ,assecar-se
877,sieden::V,եռալ,bullir
878,faulen::V,փտել,podrir-se
879,verfaulen::V,նեխել,podrir-se
880,reißen::V,պատռվել,trencar-se
881,reißen::V,ճղվել,trencar-se
882,versinken::V,սուզվել,enfonsar-se
883,vergehen::V,անցնել ,passar
884,erscheinen::V,հայտնվել,aparèixer
885,erscheinen::V,երեւալ,aparèixer
886,verschwinden::V,անհետանալ,desaparèixer
887,sinken::V,ընկնել,baixar
888,sinken::V,ընկնել,descendir
889,abnehmen::V,փոքրանալ,decréixer
890,zunehmen::V,մեծանալ,augmentar
891,steigen::V,բարձրանալ,pujar
892,wachsen::V,աճել,créixer
893,glänzen::V,նշուլել,brillar
894,glänzen::V,նշուլել,resplendir
895,glänzen::V,փայլիլ,brillar
896,glänzen::V,փայլիլ,resplendir
897,funkeln::V,փայլատակել,espurnejar
898,lärmen::V,աղմուկ հանել,fer soroll
899,läuten::V,զնգալ,sonar
900,klingeln::V,զնգալ,trucar
901,klirren::V,զնգզնգալ,dringar
902,brausen::V,մոլեգնել,rugir
903,rauschen::V,սոսափել,murmurar
904,klingen::V,հնչել,sonar
905,bellen::V,հաչել,lladrar
906,heulen::V,ոռնալ ,udolar
907,blasen::V,փչել ,bufar
908,pfeifen::V,սուլել,xiular
909,schreien::V,գոռալ ,cridar
910,stöhnen::V,տնքալ,gemegar
911,zittern::V,դողալ,tremolar
912,leben::V,ապրել,vīure
913,geboren werden::V,ծնվել,néixer
914,atmen::V,շնչել,respirar
915,trinken::V,խմել,beure
916,essen::V,ուտել,menjar
917,schlucken::V,կլանել,empassar-se
918,schlucken::V,կուլ տալ,empassar-se
919,müde werden::V,հոգնել,cansar-se
920,einschlafen::V,քուն մտնել,adormir-se
921,schlafen::V,քնել,dormir
922,aufwachen::V,արթննալ,despertar-se
923,aufstehen::V,ելլել,llevar-se
924,sich erholen::V,հանգստանալ,descansar
925,krank werden::V,հիւանդանալ,posar-se malalt
926,krank sein::V,հիվանդ լինել,estar malalt
927,schmerzen::V,ցավել,doldre
928,husten::V,հազալ,tossir
929,genesen::V,ապաքինվել,recuperar-se
930,sterben::V,մեռնել,morir
931,sterben::V,վախճանվել,morir
932,umkommen::V,կործանվել,perir
933,sich bewegen::V,ընթանալ,moure's
934,sich rühren::V,շարժվել,moure's
935,sich erheben::V,կանգնել,aixecar-se
936,sich erheben::V,վեր կենալ,aixecar-se
937,sich setzen::V,նստել,asseure's
938,hinfallen::V,ընկնել,caure's
939,laufen::V,քայլել,caminar
940,schreiten::V,ճեմել,procedir
941,spazierengehen::V,շրջագայել,passejar
942,eilen::V,շտապել,anar corrent
943,sich beeilen::V,շտապել ,afanyar-se
944,sausen::V,սլանալ,córrer
945,rennen::V,վազել,córrer
946,springen::V,ցատկել,saltar
947,klettern::V,մագլցել,escalar
948,schaukeln::V,ճոճվել,gronxar-se
949,schaukeln::V,ճոճվել,balancejar-se
950,schaukeln::V,օրորվել,gronxar-se
951,schaukeln::V,օրորվել,balancejar-se
952,kriechen::V,սողալ,reptar
953,kriechen::V,սողալ,arrossegar-se
954,schwimmen::V,լողալ,nadar
955,tauchen::V,սուզվել,bussejar
956,tauchen::V,սուզվել,submergir-se
957,rudern::V,թիավարել,remar
958,fahren::V,ընթանալ,anar
959,fliegen::V,թռչել,volar
960,gehen::V,գնալ,caminar
961,weggehen::V,հեռանալ,anar-se'n
962,abfahren::V,ճանապարհվել,partir
963,anhalten::V,կանգնել,aturar-se
964,hineingehen::V,մտնել,entrar
965,eintreten::V,մտնել,entrar
966,kommen::V,գալ,venir
967,ankommen::V,ժամանել,arribar
968,zurückkommen::V,վերադառնալ,tornar
969,bleiben::V,մնալ,quedar-se
970,warten::V,սպասել,esperar
971,erwarten::V,սպասել,esperar
972,suchen::V,որոնել,buscar
973,finden::V,գտնել,trobar
974,versuchen::V,փորձել,intentar
975,vorbereiten::V,պատրաստել,preparar
976,lieben::V,սիրել,estimar
977,mögen::V,հավանել,agradar a
978,mögen::V,սիրել,agradar a
979,lachen::V,ծիծաղել,riure
980,rühren::V,հուզել,commoure
981,rühren::V,հուզել,emocionar
982,weinen::V,լալ,plorar
983,schimpfen::V,տրտնջալ,renyar
984,schimpfen::V,քրթմնջել,renyar
985,sich ärgern::V,զայրանալ,enfadar-se
986,sich fürchten::V,վախնալ,tenir por
987,fürchten::V,վախենալ,témer
988,fliehen::V,փախչել,fugir
989,flüchten::V,փախչել,refugiar-se
990,sehen::V,տեսնել,veure
991,anschauen::V,դիտել,mirar
992,ansehen::V,նայել,mirar
993,hören::V,լսել,oir
994,zuhören::V,ունկնդրել,escoltar
995,probieren::V,համը տեսել,provar
996,riechen::V,հոտ առնել,olorar
997,fühlen::V,զգալ,sentīr
998,scheinen::V,երեւալ,semblar
999,zu sehen sein::V,երեւալ,poder-se veure
1000,vernehmen::V,իմանալ ,percebre
1001,frieren::V,մրսել,tenir fred
1002,tun::V,անել,fer
1003,können::V,կարողանալ,poder
1004,wollen::V,ուզել,voler
1005,wollen::V,ցանկանալ,voler
1006,anfangen::V,սկսել,iniciar
1007,beenden::V,վերջացնել,acabar
1008,aufhören::V,դադարել,deixar
1009,gelingen::V,հաջողվել,sortir bé
1010,gelingen::V,գլուխ գալ,sortir bé
1011,geraten::V,ստացվել,sortir
1012,öffnen::V,բաց անել,obrir
1013,schließen::V,փակել ,tancar
1014,stellen::V,դնել,posar
1015,stellen::V,դնել,col·locar
1016,setzen::V,նստեցնել,assentar
1017,legen::V,դնել,posar
1018,berühren::V,դիպչել,tocar
1019,berühren::V,շոշափել,tocar
1020,verbinden::V,շաղկապել,unir
1021,verbinden::V,շաղկապել,connectar
1022,bedecken::V,ծածկել,tapar
1023,bedecken::V,ծածկել,cobrir
1024,aufhängen::V,կախել,penjar
1025,anzünden::V,վառել,encendre
1026,aufheben::V,վերցնել,aixecar
1027,zurücklassen::V,թողնել,deixar
1028,verlieren::V,կորցնել,pērdre
1029,fallen lassen::V,գցել,deixar caure
1030,machen::V,անել,fer
1031,herstellen::V,արտադրել,producir
1032,bauen::V,կառուցել,construir
1033,reparieren::V,նորոգել,reparar
1034,verbessern::V,բարելավել,millorar
1035,ändern::V,փոխել,canviar
1036,graben::V,փորել,cavar
1037,beugen::V,ծռել,doblegar
1038,biegen::V,թեքել,corbar
1039,biegen::V,թեքել,arquejar
1040,drehen::V,ոլորել,girar
1041,wenden::V,պտտել,girar
1042,umdrehen::V,շրջել,voltar
1043,heben::V,բարձրացնել,pujar
1044,heben::V,բարձրացնել,aixecar
1045,hochheben::V,բարձրացնել,aixecar
1046,ergreifen::V,վարակվել,agafar
1047,halten::V,բռնել,mantenir
1048,drücken::V,ճնշել,prémer
1049,drücken::V,ճնշել,estrènyer
1050,schieben::V,հրել,empènyer
1051,kratzen::V,քերել,raspar
1052,lecken::V,լիզել,llepar
1053,beißen::V,կծել,mossegar
1054,abreißen::V,պոկել,arrencar
1055,abschneiden::V,կտրել ,tallar
1056,binden::V,կապել,lligar
1057,stecken::V,խրել,ficar
1058,brechen::V,կոտրել ,trencar
1059,klopfen::V,թակել,trucar
1060,hauen::V,ծեծել,picar
1061,hauen::V,ծեծել,colpejar
1062,kleben::V,կպցնել,enganxar
1063,reiben::V,շփել,fregar
1064,streichen::V,վրան քսել,untar
1065,schleifen::V,սրել ,afilar
1066,schleifen::V,սրել ,esmolar
1067,schneiden::V,կտրել,tallar
1068,rütteln::V,ցնցել,sacsejar
1069,schütteln::V,թափահարել,agitar
1070,schütteln::V,թափահարել,sacsejar
1071,schwenken::V,ճոճել,agitar
1072,schütten::V,լցնել,abocar
1073,füllen::V,լիքը լցնել,omplir
1074,einwickeln::V,փաթաթել,embolicar
1075,tragen::V,կրել,dur
1076,tragen::V,կրել,portar
1077,tragen::V,տանել,dur
1078,tragen::V,տանել,portar
1079,schleppen::V,քաշել,arrossegar
1080,ziehen::V,ձգել,tirar
1081,ziehen::V,ձգել,estirar
1082,ziehen::V,քաշել,tirar
1083,ziehen::V,քաշել,estirar
1084,aufbewahren::V,պահել ,conservar
1085,werfen::V,նետել,llançar
1086,packen::V,հափշտակել,engrapar
1087,verstecken::V,ծածկել,amagar
1088,teilen::V,բաժանել,dividir
1089,schicken::V,ուղարկել,enviar
1090,bringen::V,բերել,portar
1091,hinzufügen::V,ավելացնել,afegir
1092,bekommen::V,հայթայթել,obtenir
1093,erhalten::V,ստանալ,rebre
1094,nehmen::V,վերցնել,prendre
1095,wählen::V,ընտրել,triar
1096,wählen::V,ընտրել,elegir
1097,auswählen::V,գերադասել,escollir
1098,auswählen::V,գերադասել,seleccionar
1099,bewahren::V,պահպանել,conservar
1100,behindern::V,խոչընդոտել,impedir
1101,behindern::V,խոչընդոտել,obstaculitzar
1102,verderben::V,փչացնել,espatllar
1103,beschädigen::V,վնասել,danyar
1104,beschädigen::V,վնասել,destrossar
1105,zerbrechen::V,ջարդել,trencar
1106,zerbrechen::V,կոտրել,trencar
1107,zerreißen::V,պատռել,estripar
1108,zerstören::V,քանդել,destruir
1109,verbrennen::V,այրել,cremar
1110,geben::V,տալ,donar
1111,reichen::V,հանձնել,passar
1112,schenken::V,նվիրել,regalar
1113,versprechen::V,խոստանալ,prometre
1114,wünschen::V,մաղթել,desitjar
1115,loben::V,գովել,elogiar
1116,küssen::V,համբուրել,fer un petó a
1117,wiegen::V,օրորել,bressolar
1118,zudecken::V,վրան գցել,tapar
1119,zudecken::V,վրան գցել,cobrir
1120,wecken::V,զարթնեցնել,despertar
1121,zeigen::V,ցույց տալ,mostrar
1122,zeigen::V,ցույց տալ,ensenyar
1123,führen::V,ուղեկցել,guiar
1124,führen::V,ուղեկցել,conduir
1125,lehren::V,սովորեցնել,ensenyar
1126,unterrichten::V,ավանդել,ensenyar
1127,aufziehen::V,դաստիարակել,criar
1128,leiten::V,ղեկավարել,dirigir
1129,leiten::V,կառավարել,dirigir
1130,antreiben::V,շտապեցնել,impel·lir
1131,lassen::V,ստիպել,fer
1132,einladen::V,հրավիրել,invitar
1133,einladen::V,հրավիրել,convidar
1134,vereinigen::V,միացնել,unir
1135,besuchen::V,այցելել,visitar
1136,besuchen::V,այցելել,anar a veure
1137,treffen::V,հանդիպել,trobar
1138,sich versammeln::V,հավաքվել,reunir-se
1139,spielen::V,խաղալ,jugar
1140,singen::V,երգել,cantār
1141,tanzen::V,պարել,ballar
1142,sich trennen::V,ցրվել,separar-se
1143,verlassen::V,լքել,deixar
1144,verlassen::V,լքել,abandonar
1145,retten::V,փրկել,salvar
1146,bewachen::V,պահել,vigilar
1147,schützen::V,պաշտպանել,protegir
1148,verteidigen::V,պաշտպանել,defensar
1149,sich schlagen::V,կռվել,barallar-se
1150,schießen::V,կրակել,tirar
1151,schießen::V,կրակել,disparar
1152,siegen::V,հաղթել,vèncer
1153,ärgern::V,ձանձրացնել,enfadar
1154,schlagen::V,խփել,pegar
1155,schlagen::V,խփել,colpejar
1156,treten::V,քացի տալ,donar un cop de peu a
1157,stechen::V,խայթել,punxar
1158,stechen::V,խայթել,apunyalar
1159,stoßen::V,մղել,empènyer
1160,stehlen::V,գողանալ,robar
1161,stören::V,խանգարել,molestar
1162,belästigen::V,անհանգստացնել,importunar
1163,verbergen::V,թաքցնել,amagar
1164,verbergen::V,թաքցնել,ocultar
1165,täuschen::V,խաբել,enganyar
1166,betrügen::V,խաբել,estafar
1167,töten::V,սպանել ,matar
1168,wohnen::V,բնակվել,vīure
1169,wohnen::V,բնակվել,habitar
1170,arbeiten::V,աշխատել,treballar
1171,sammeln::V,հավաքել,col·leccionar
1172,pflücken::V,քաղել,collir
1173,jagen::V,որս անել,caçar
1174,fischen::V,ձուկ բռնել,pescar
1175,fassen::V,բռնել,atrapar
1176,hüten::V,արածեցնել,pasturar
1177,treiben::V,հովուել,arriar
1178,anbinden::V,չուանել,lligar
1179,füttern::V,կերակրել,donar menjar a
1180,melken::V,կթել,munyir
1181,hacken::V,կոտորել,picar
1182,hacken::V,կոտորել,tallar
1183,gießen::V,ջրել,regar
1184,reifen::V,հասունանալ ,madurar
1185,zubereiten::V,պատրաստել,preparar
1186,kochen::V,եփել,coure
1187,backen::V,թխել,coure al forn
1188,braten::V,տապակել,rostir
1189,umrühren::V,խառնել,remenar
1190,stricken::V,գործել,tricotar
1191,stricken::V,գործել,fer punt de mitja
1192,nähen::V,կարել,cosir
1193,färben::V,ներկել,tenyir
1194,reinigen::V,մաքրել,netejar
1195,waschen::V,լվանալ,rentār
1196,abwischen::V,սրբել,eixugar
1197,spülen::V,ողողել,esbandir
1198,spülen::V,պարզաջրել,esbandir
1199,fegen::V,ավլել,escombrar
1200,kehren::V,ավլել,escombrar
1201,baden::V,լողանալ,banyar-se
1202,sich waschen::V,լվացվել,rentār-se
1203,ausziehen::V,հանել,treure's
1204,anziehen::V,հագնել,posar-se
1205,sich anziehen::V,հագնվել,vestir-se
1206,kämmen::V,սանրել,pentinar
1207,schmücken::V,զարդարել,adornar
1208,sagen::V,ասել,dir
1209,sprechen::V,խոսել,parlar
1210,reden::V,զրուցել,parlar
1211,sich unterhalten::V,խոսակցել,conversar
1212,fragen::V,հարցնել,preguntar
1213,bitten::V,խնդրել,demanar
1214,erzählen::V,պատմել,contar
1215,erzählen::V,պատմել,explicar
1216,mitteilen::V,հաղորդել,comunicar
1217,nennen::V,անվանել,nomenar
1218,rufen::V,կանչել,cridar
1219,prahlen::V,պարծենալ,lloar-se
1220,prahlen::V,պարծենալ,jactar-se
1221,übersetzen::V,թարգմանել,traduir
1222,denken::V,մտածել,pensar
1223,glauben::V,հավատալ,creure
1224,bemerken::V,նկատել,notar
1225,erkennen::V,ճանաչել,reconèixer
1226,begreifen::V,հասկանալ,comprendre
1227,verstehen::V,ըմբռնել,entendre
1228,lernen::V,սովորել,aprendre
1229,wissen::V,իմանալ,saber
1230,sich erinnern an::V,հիշել,recordar
1231,sich erinnern an::V,մտաբերել,recordar
1232,vergessen::V,մոռանալ,oblidar
1233,messen::V,չափել,mesurar
1234,zählen::V,թվել,comptar
1235,zählen::V,հաշվել,comptar
1236,rechnen::V,հաշվել,calcular
1237,rechnen::V,հաշվարկել,calcular
1238,lesen::V,կարդալ,llegir
1239,malen::V,նկարել,pintar
1240,zeichnen::V,գծել,dibuixar
1241,schreiben::V,գրել,escrīure
1242,besitzen::V,ունենալ,posseir
1243,besitzen::V,տեր լինել,posseir
1244,kaufen::V,գնել,comprar
1245,verkaufen::V,վաճառել,vendre
1246,bezahlen::V,վճարել,pagar
1247,zahlen::V,վճարել,pagar per
1248,beherrschen::V,ղեկավարել,dominar
1249,ertragen::V,դիմանալ,aguantar
1250,Horn::N,,corn
1251,Horn::N,,banya
1252,fangen::V,,agafar
1253,fangen::V,,atrapar
