,Concept_ID,bn,ta
614,einmal::ADV,একবার,ஒரே முறை
615,manchmal::ADV,কখনও কখনও,சில நேரங்களில்
616,oft::ADV,ঘনঘন,அடிக்கடி
617,immer::ADV,সর্বদা,எப்பொழுதும்
618,niemals::ADV,কখলও নহে,ஒருபோதும் இல்லை
619,hier::ADV,এখানে,இங்கே
620,hierhin::ADV,এখানে,இவ்விடத்திற்கு
621,von hier::ADV,ত্রই স্তান হইতে,இனி
622,dort::ADV,ওখানে,அங்கே
623,dorthin::ADV,ওখানে,அவ்விடத்திற்கு
624,geradeaus::ADV,অগ্রগামী,முன்னாலிருக்கும்
625,vorwärts::ADV,সন্মুখিকে,முன்புறமாக
626,rückwärts::ADV,খিরিয়া,பின்னோக்கி
627,zurück::ADV,পিঠ,பின்பக்கம்
628,unten::ADV,নীচে,கீழாக
629,hinab::ADV,নিম্নগামী,கீழ் நோக்கி
630,oben::ADV,উপরে,மேலே
631,hinauf::ADV,উচ্চতর অংশে,மேலே
632,überall::ADV,সর্বত্র,எல்லா இடத்திலும்
633,nicht::ADV,না,இல்லை
634,ein wenig::ADV,অল্প,கொஞ்சம்
635,kaum::ADV,কষ্টসহকাবে,அரிதாக
636,sehr::ADV,খুব,மிக்க
637,so::ADV,তত,மிகவும்
638,noch::ADV,এখন পর্যস্ত,இப்பொழுதும்
639,nur::ADV,শুধু,மட்டும்
640,schon::ADV,ইতঃপুর্বে,ஏற்கனவே
641,wieder::ADV,আবার,மறுபடியும்
642,vergebens::ADV,বিফলে,வீண்
643,vor::PRP,সম্মুখে,முன்
644,hinter::PRP,পশ্চাতে,பின்பக்கம்
645,unter::PRP,নীচে,கீழே
646,durch::PRP,দ্বারা,ஊடே
647,neben::PRP,কাছে,அடுத்து
648,zwischen::PRP,মধ্যে,இடையில்
649,wegen::PRP,জন্য,ஏனெனில்
650,dies::PRN,এটা,இது
651,das::PRN,ওটা,அது
652,alles::PRN,সব,ஒவ்வொன்றும்
653,ich::PRN,আমি,நான்
654,du::PRN,তুমি,நீ
655,er::PRN,উনি,அவன்
656,wir::PRN,আমরা,நாம்
657,wir::PRN,আমরা,நாங்கள்
658,ihr::PRN,তোমরা,நீங்கள்
659,sie::PRN,তারা,அவர்கள்
660,was::FPRN,কি,என்ன
661,wer::FPRN,কে,யார்
662,wo::FADV,কোথায়,எங்கே
663,wohin::FADV,কোথায়,எதற்கு
664,wie::FADV,কেমন,எப்படி
665,warum::FADV,কেন,ஏன்
666,wieviel::FNUM,কত,எவ்வளவு
667,eins::NUM,অক,ஒன்று
668,zwei::NUM,দুই,இரண்டு
669,drei::NUM,তিন,மூன்று
670,vier::NUM,চার,நான்கு
671,fünf::NUM,পাঁচ,ஐந்து
672,sechs::NUM,ছয়,ஆறு
673,sieben::NUM,সাত,ஏழு
674,acht::NUM,আট,எட்டு
675,neun::NUM,নয়,ஒன்பது
676,zehn::NUM,দশ,பத்து
677,elf::NUM,এগারো,பதினொன்று
678,zwölf::NUM,দ্বাদশ,பன்னிரண்டு
679,zwanzig::NUM,বিশ,இருபது
680,dreißig::NUM,ত্রিশ,முப்பது
681,vierzig::NUM,চল্লিশ,நாற்பது
682,fünfzig::NUM,পঞ্চাশ,ஐமபது
683,sechzig::NUM,ষাট,அறுபது
684,siebzig::NUM,সত্তর,எழுபது
685,achtzig::NUM,আশি,எண்பது
686,neunzig::NUM,নব্বুই,தொன்னூறு
687,hundert::NUM,শত,நூறு
688,tausend::NUM,হাজার,ஆயிரம்
689,und::CNJ,আর,மற்றும்
690,und::CNJ,এবং,மற்றும்
691,oder::CNJ,বা,அல்லது
692,stehen::V,দাঁড়ানো,நில்
693,sitzen::V,বসা,உட்கார்
694,liegen::V,শোয়া,படு
695,hängen::V,ঝোলা,தொங்கச் செய்
696,werden::V,হইয়া উঠা,ஆகு
697,passieren::V,ঘটা,நிகழ்
698,beginnen::V,আরম্ভ হওয়া,ஆரம்பி
699,enden::V,শেষ হওয়া,முடி
700,wechseln::V,রূপাস্তর করা,மாற்று
701,aufgehen[Sonne]::V,উদিত হওয়া,உயர எழு
702,untergehen[Sonne]::V,অস্ত যাওয়া,பொறுத்து
703,scheinen[Sonne]::V,আলো দেওয়া,பிரகாசி
704,donnern::V,বজ্রধ্বনি করা,இடி
705,wehen::V,প্রবাহিত হওয়া,வீசு
706,strömen::V,প্রবাহিত হওয়া,பாயதல்
707,fließen::V,ছুটা,நீரோட்டம் போக்கில் போ
708,sich drehen::V,পাক খাওয়া,சுழல்
709,schwanken::V,দোলা,தள்ளாடு
710,schwingen::V,দোলা,ஆடு
711,fallen::V,পড়া,விழு
712,brennen::V,সেঁকা,எரி
713,rauchen::V,ধোঁয়া ছড়ান,பகை பிடி
714,regnen::V,বর্ষণ_করা,மழை பெய்
715,gefrieren::V,হিমায়িত হওয়া,உறைந்துவிடு
716,tauen::V,গলা,உருகு
717,schmelzen::V,গলা,உருகு
718,trocknen::V,শুষ্ক করা,உலர்த்து
719,sieden::V,ফোঁড়া,கொதிக்க வை
720,faulen::V,ক্ষয় হওয়া,அழுகச் செய்
721,verfaulen::V,ক্ষয় হওয়া ,அழுகச் செய்
722,reißen::V,ছিঁড়া,திடீரென அறு
723,versinken::V,ডুবা,மூழ்கு
724,vergehen::V,যাওয়া,கடந்துசெல்
725,erscheinen::V,আসা,தோன்றச்
726,verschwinden::V,অদৃশ্য হওয়া,மறைந்து போ
727,sinken::V,হ্রাস হওয়া,பதைவுறு
728,abnehmen::V,হ্রাস হওয়া,குறை
729,zunehmen::V,বৃদ্ধি পাওয়া,உயர்த்து
730,steigen::V,ওঠা,உயர எழு
731,wachsen::V,বড় হওয়া,வளர்
732,glänzen::V,জ্বলা,மிளிர்
733,funkeln::V,জ্বল্জ্বল করা,பிரகாசி
734,läuten::V,রুসুঝুসু করা,மணியொலியிசை
735,klingeln::V,বাজা,மணி அடி
736,klirren::V,টুংটাং-শব্দ করা,கிலுங்கு
737,brausen::V,গর্জন করা,இரைதல்
738,rauschen::V,মর্মরধ্বনি করা,சலசலப்பு
739,klingen::V,শব্দ করা,சிலம்புதல்
740,bellen::V,ঘেউ ঘেউ করা,குரை
741,heulen::V,গর্জন করা,ஊளையிடு
742,blasen::V,ফুঁ দেওয়া,ஊது
743,pfeifen::V,শিস্ দেওয়া,சீழ்க்கை எழப்பு
744,schreien::V,চিৎকার করা,கூச்சலிடு
745,stöhnen::V,গোঁ-গো করা,வேதனை
746,zittern::V,কাঁপা,நடுங்கு
747,leben::V,বাঁচা,உயிருடனிரு
748,geboren werden::V,জন্মানো,பிற
749,atmen::V,শ্বাস ফেলা,சுவாசி
750,trinken::V,পান করা,குடி
751,essen::V,ভক্ষণ করা,சாப்பிடு
752,schlucken::V,গেলা,முழுங்கு
753,müde werden::V,পরিশ্রান্ত হওয়া,கையயர்தல்
754,einschlafen::V,নিদ্রামগ্ন হওয়া,தூங்க
755,schlafen::V,নিদ্রা যাওয়া,தூங்கு
756,aufwachen::V,জাগা,எழுப்பு
757,aufstehen::V,জাগা,எழுந்திரு
758,sich erholen::V,আরাম করা,இளைப்பாறு
759,krank werden::V,অসুস্থ হত্তয়া,விழுதல்
760,krank sein::V,রূগ্ণ হত্তয়া,நருக்கலாயிருக்க
761,schmerzen::V,কন্কন করা,நோவுறு
762,husten::V,কাশা,இருமு
763,genesen::V,আরোগ্য হওয়া,குணம் அடை
764,sterben::V,মারা যাওয়া,மரணமடை
765,umkommen::V,মারা যাওয়া,நசி
766,sich bewegen::V,চলা,நகர்த்து
767,sich rühren::V,নড়া,அசை
768,sich erheben::V,উদিত হওয়া,எழுந்து நில்
769,sich setzen::V,বসা,உட்கார்
770,hinfallen::V,পড়া,விழு
771,laufen::V,হাঁটা,நட
772,schreiten::V,হাঁটা,கவடுவைத்தல்
773,spazierengehen::V,পায়চারি করা,உலவு
774,eilen::V,ত্বরাম্বিত করা,விரைந்து
775,sich beeilen::V,ত্বরাম্বিত করা,அவசரப்படுத்து
776,sausen::V,ধেয়ে যাওয়া,விரைந்து செல்
777,rennen::V,চলা,ஓடு
778,springen::V,লাফানো,குதி
779,klettern::V,আরোহণ করা,ஏறு
780,schaukeln::V,দোলা,தள்ளாடு
781,kriechen::V,হামাগুড়ি দেওয়া,மெதுவாக நடந்து செல்
782,schwimmen::V,সাঁতার কাটা,நீந்து
783,tauchen::V,ডোবা,மூழ்கி நீச்சலடி
784,rudern::V,দাঁড় টানা,துடுப்புப் போடு
785,fahren::V,চালান,ஓட்டு
786,fliegen::V,ওড়া,பற
787,gehen::V,যাওয়া,போ
788,weggehen::V,প্রস্থান করা,விலகிச் செல்
789,abfahren::V,প্রস্থান করা,புறப்பட்டுச் செல்
790,anhalten::V,থামা,நின்றுவிடு
791,hineingehen::V,ঢোকা,மறையச் செய்
792,eintreten::V,ঢোকা,நுழை
793,kommen::V,আসা,வா
794,ankommen::V,আসা,வநது சேர்
795,zurückkommen::V,ফিরা,திரும்பி வா
796,bleiben::V,থাকা,இரு
797,warten::V,অপেক্ষা করা,தாமதி
798,erwarten::V,অপেক্ষা করা,எதிர்நோக்கு
799,suchen::V,খোঁজ করা,தேடு
800,finden::V,পাওয়া,கண்டுபிடி
801,versuchen::V,পরখ করা,முயற்சி செய்
802,vorbereiten::V,প্রস্তুত করা,ஆயத்தம் செய்
803,lieben::V,ভালবাসা,அன்பு செலுத்து
804,mögen::V,পছন্দ করা,விரும்பு
805,lachen::V,হাসা,சிரி
806,rühren::V,হৃদয়ম্পর্শ করা,இதயத்தைத் தொடு
807,weinen::V,কাঁদা,அழு
808,schimpfen::V,নালিশ করা,சாபமிடு
809,sich ärgern::V,রাগ হত্তয়া,கோப்பபடு
810,sich fürchten::V,ভয় করা,பயப்படு
811,fürchten::V,ডরা,பயப்படுத்து
812,fliehen::V,পালানো,ஓடு
813,flüchten::V,পালানো,தப்பிவிடு
814,sehen::V,দেখা,பார்
815,anschauen::V,দেখা,கூர்ந்து கவனி
816,ansehen::V,দেখা,கவனி
817,hören::V,শোনা,கேள்
818,zuhören::V,শোনা,சுவைத்துப் பார்
819,probieren::V,পরখ করা,ருசி
820,riechen::V,শুঁকা,முகர்ந்து பார்
821,fühlen::V,অনুভব করা,தொட்டுணர்
822,scheinen::V,মনে হত্তয়া,காணப்படு
823,zu sehen sein::V,দেখা দেত্তয়া,தோன்றுதல்
824,vernehmen::V,শোনা,கேள்
825,frieren::V,শীত লাগা,குதுகுதுகு
826,tun::V,করা,செய்
827,können::V,পারা,இயல்வது
828,wollen::V,ইচ্ছা করা,விரும்பு
829,anfangen::V,আরম্ভ করা,தொடங்கு
830,beenden::V,শেষ করা,முடி
831,aufhören::V,থামা,நிறுத்து
832,gelingen::V,সিদ্ধিলাভ করা,வெற்றி
833,geraten::V,পরিণত হত্তয়া,ஏற்படுத்து
834,öffnen::V,খোলা,திற
835,schließen::V,বন্ধ করা,மூடு
836,stellen::V,স্থাপন করা,வை
837,setzen::V,স্থাপন করা,வை
838,legen::V,স্থাপন করা,பரப்பி வை
839,berühren::V,স্পর্শ করা,பதி
840,verbinden::V,সংযুক্ত করা,சேர்
841,bedecken::V,ঢাকা,உறைபோடு
842,aufhängen::V,ঝুলানো,தொங்கவிடு
843,anzünden::V,জ্বালান,எரியூட்டு
844,aufheben::V,কুড়াইয়া তোলা,பொறுக்கி எடு
845,zurücklassen::V,পরিত্যাগ করা,விட்டுச் செல்
846,verlieren::V,হারান,இழ
847,fallen lassen::V,ফেলা,அளவில் குறைவு
848,machen::V,গঠন করা,தயார்செய்
849,herstellen::V,সৃষ্টি করা,உற்பத்தி செய்
850,bauen::V,নির্মাণ করা,கட்டு
851,reparieren::V,মেরামত করা,பழுது பார்
852,verbessern::V,উন্নতিলাভ করা,மேம்படுத்து
853,ändern::V,পরিবর্তিত করা,மாற்றி அமை
854,graben::V,খনন করা,குழி வெட்டு
855,beugen::V,নোয়া,வனை
856,biegen::V,নোয়া,வனை
857,drehen::V,ঘোরান,சுழல்
858,wenden::V,উলটাইয়া দেত্তয়া,குடைகவிழு
859,umdrehen::V,উলটানো,சுற்றும் முற்றும் பார்
860,heben::V,উত্তোলন করা,தூக்கு
861,hochheben::V,উঁচু করা,தூக்கு
862,ergreifen::V,দখল করা,பறி
863,halten::V,ধরা,பிடித்துக் கொள்
864,drücken::V,টেপা,அழுத்து
865,schieben::V,ঠেলা,தள்ளு
866,kratzen::V,চাঁচা,கீறு
867,lecken::V,চাটা,நக்கு
868,beißen::V,দংশন করা,கடி
869,abreißen::V,বিচ্ছিন্ন করা,கிழி
870,abschneiden::V,বিচ্ছিন্ন করা,வெட்டி எடு
871,binden::V,বন্ধন করা,கட்டு
872,stecken::V,বিদ্ধ করা,பதிய வை
873,brechen::V,ভাঙা,உடை
874,klopfen::V,আঘাত করা,தட்டு
875,hauen::V,আঘাত করা,அடி
876,kleben::V,সাঁটা,ஒட்டு
877,reiben::V,ঘষা,தேய்
878,streichen::V,ছড়াইয়া,பரவச்செய்
879,schleifen::V,ধার দেওয়া,அரை
880,schneiden::V,কাটা,துண்டாக்கு
881,rütteln::V,নাড়ান,மெல்ல தள்ளு
882,schütteln::V,নড়া,குலுக்கு
883,schwenken::V,দোলা,ஊஞ்சலாடு
884,schütten::V,বর্ষণ করা,ஊற்று
885,füllen::V,পরিপূর্ণ করা,நிரப்பு
886,einwickeln::V,মুড়া,சுற்று
887,tragen::V,বহন করা,எடுத்துச் செல்
888,schleppen::V,টানা,இழுத்துச் செல்
889,ziehen::V,টানা,இழு
890,aufbewahren::V,রাখা,வைத்துக் கொள்
891,werfen::V,ছুড়া,வீசி எறி
892,fangen::V,লোফা,பிடி
893,packen::V,ধরা,பிடித்துக்கொள்
894,verstecken::V,গোপন করা,மறை
895,teilen::V,বিভক্ত করা,பாகங்களாகப் பிரி
896,schicken::V,প্রেরণ করা,அனுப்பு
897,bringen::V,আনা,கொண்டு வா
898,hinzufügen::V,একত্র করা,சேர்
899,bekommen::V,পাওয়া,பெறு
900,erhalten::V,পাওয়া,பெறு
901,nehmen::V,নেওয়া,எடு
902,wählen::V,বাছা,தேர்ந்தெடு
903,auswählen::V,বাছা,தேர்ல்தெடு
904,bewahren::V,বাঁচাইয়া রাখা,கெடாது பேணு
905,behindern::V,বাধা দেওয়া,தடங்கல் செய்
906,verderben::V,নষ্ট করা,நாசமாக்கு
907,beschädigen::V,ক্ষতি করা,சேதப்படுத்து
908,zerbrechen::V,ভাঙ্গিয়া যাওয়া,உடை
909,zerreißen::V,ছিঁড়া,கிழி
910,zerstören::V,বিনাশ করা,அழி
911,verbrennen::V,দহন করা,எரியூட்டு
912,geben::V,দেওয়া,கொடு
913,reichen::V,দেওয়া,வழங்கு
914,schenken::V,উপহার দেত্তয়া,மொயத்தல்
915,versprechen::V,প্রতিশ্রুতি দেওয়া,உறுதியளி
916,wünschen::V,আকাঙ্ক্ষা করা,ஆசைப்படு
917,loben::V,প্রশংসা করা,புகழ்ச்சி கூறு
918,küssen::V,চুম্বন করা,முத்தமிடு
919,wiegen::V,দুলানো,ஆட்டுத்தல்
920,zudecken::V,ঢাকা,உறைபோடு
921,wecken::V,জাগানো,எழுப்பு
922,zeigen::V,দেখানো,காட்டு
923,führen::V,পথ দেখানো,வழிகாட்டி
924,lehren::V,শেখানো,சொல்லிக் கொடு
925,unterrichten::V,শিক্ষা দেওয়া,அறிவுரை கூறு
926,aufziehen::V,পালন করা,வளர்
927,leiten::V,পরিচালনা করা,அழைத்துச் செல்
928,antreiben::V,চালনা করা,தூண்டு
929,lassen::V,অনুমতি দেওয়া,விடு
930,einladen::V,নিমন্ত্রণ করা,அழை
931,vereinigen::V,এক করা,ஒன்றாகச் சேர்
932,besuchen::V,দেখিতে যাওয়া,வருகை புரி
933,treffen::V,সন্মুখীন হওয়া,சந்தி
934,sich versammeln::V,জড়ো হওয়া,தொகுப்பு
935,spielen::V,খেলা,விளையாடு
936,singen::V,গাওয়া,பாடு
937,tanzen::V,নাচা,நடனமாடு
938,sich trennen::V,পৃথক করা,தனிப்படடுத்து
939,verlassen::V,পরিত্যাগ করা,கைவிடு
940,retten::V,উদ্ধার করা,காப்பாற்று
941,bewachen::V,পাহারা দেওয়া,காவல் செய்
942,schützen::V,রক্ষা করা,பாதுகாப்பு செய்
943,verteidigen::V,রক্ষা করা,எதிர்த்து நில்
944,sich schlagen::V,লড়াই করা,பூசலிடு
945,schießen::V,তীরবেগে ছোটা,சுட்டுக் கொல்
946,siegen::V,জেতা,வெற்றி பெறு
947,ärgern::V,বিরক্ত করা,எரிச்சலூட்டு
948,schlagen::V,আঘাত করা,அடி
949,treten::V,লাথি মারা,உதை
950,stechen::V,দংশন করা,கொட்டு
951,stoßen::V,ঠেলা,நெருக்கு
952,stehlen::V,অপহরণ করা,திருடு
953,stören::V,ঘাঁটান,தொல்லைகொடு
954,belästigen::V,বিরক্ত করা,தொல்லை கொடு
955,verbergen::V,গোপন করা,மறை
956,täuschen::V,প্রবঞ্চনা করা,ஏமாற்று
957,betrügen::V,প্রতারণা করা,ஏமாற்று
958,töten::V,হত্যা করা,கொல்
959,wohnen::V,বাস করা,தங்கியிரு
960,arbeiten::V,কাজ করা,வேலை செய்
961,sammeln::V,সংগ্রহ করা,ஒன்றுசேர்
962,pflücken::V,চয়ন করা,கொய்து எடு
963,jagen::V,শিকার করা,வேட்டையாடு
964,fischen::V,মাছ ধরা,மீன் பிடி
965,fassen::V,ধরা,பிடி
966,hüten::V,যুথভুক্ত করা,காவல் செய்
967,treiben::V,চালনা করা,ஓட்டு
968,anbinden::V,বন্ধন করা,கட்டு
969,füttern::V,ভোজন করানো,உணவளி
970,melken::V,দুগ্ধ দোহন করা,பால் கற
971,hacken::V,কাটা,வெட்டி எடு
972,gießen::V,বর্ষণ করা,நீர்ப் பாய்ச்சு
973,reifen::V,পাকা,பழு
974,zubereiten::V,রন্ধন করা,சமையல் செய்
975,kochen::V,রন্ধন করা,வேகவை
976,backen::V,সেকা,வெப்பத்தில் வாட்டு
977,braten::V,ভাজা,பொரியச் செய்
978,umrühren::V,নড়ানো,கலக்கு
979,stricken::V,বোনা,பின்னியிழை
980,nähen::V,সেলাই করা,தையல் வேலை செய்
981,färben::V,রঞ্জিত করা,வண்ணம் பெறச் செய்
982,reinigen::V,পরিষ্কার করা,சுத்தம் செய்
983,waschen::V,পরিষ্কার করা,கழுவு
984,abwischen::V,মুছা,துடை
985,spülen::V,পরিষ্কার করা,அலசு
986,fegen::V,ঝাঁট দেওয়া,பெறுக்கு
987,kehren::V,ঝাঁট দেওয়া,பெறுக்கு
988,baden::V,অবগাহন করা,குளி
989,sich waschen::V,ধোয়া,கழுவு
990,ausziehen::V,খুলা,கழற்று
991,anziehen::V,গায়ে দেত্তয়া,புனைதல்
992,sich anziehen::V,পোশাক পরা,உடுத்துதல்
993,kämmen::V,আঁচড়ানো,தலை வாரிக் கொள்
994,schmücken::V,সাজান করা,அழகுபடுத்து
995,sagen::V,উচ্চারণ করা,சொல்
996,sprechen::V,বলা,பேசு
997,reden::V,আলাপ করা,பெசு
998,sich unterhalten::V,আড্ডা দেওয়া,இயல்பாக பேசிக்கொண்டிரு
999,fragen::V,জিজ্ঞাসা করা,கேள்
1000,bitten::V,প্রার্থনা করা,வேண்டு
1001,erzählen::V,বর্ণনা করা,சொல்
1002,mitteilen::V,বলা,சொல்
1003,nennen::V,নাম দেওয়া,பெயரிடுதல்
1004,rufen::V,আমন্ত্রণ করা,கூச்சலிடு
1005,prahlen::V,বড়াই করা,தற்பெருமை பேசு
1006,übersetzen::V,ভাষাস্তরিত করা,மொழிபெயர்ப்பு செய்
1007,denken::V,ভাবা,யோசி
1008,glauben::V,বিশ্বাস করা,நம்பு
1009,bemerken::V,লক্ষ্য করা,கவனி
1010,erkennen::V,চিনিতে পারা,அடையாளம் கண்டுகொள்
1011,begreifen::V,উপলব্ধি করা,பற்றிக்கொள்
1012,verstehen::V,উপলব্ধি করা,புரிந்து கொள்
1013,lernen::V,শেখা,கற்றுக்கொள்
1014,wissen::V,জানা,தெரிந்திரு
1015,sich erinnern an::V,মনে করা,நினைவு கூர்
1016,vergessen::V,বিস্মৃত হওয়া,மற
1017,messen::V,মাপা,அளவிடு
1018,zählen::V,গণনা করা,எண்ணு
1019,rechnen::V,হিসাব করা,கணக்கிடு
1020,lesen::V,পাঠ করা,படி
1021,malen::V,আঁকা,வண்ணச்சித்திரம்
1022,zeichnen::V,ছকা,வரை
1023,schreiben::V,লেখা,எழுது
1024,besitzen::V,অধিকার করা,உடைமையாகக் கொண்டிரு
1025,kaufen::V,ক্রয় করা,வாங்கு
1026,verkaufen::V,বেচা,விற்பனை செய்
1027,bezahlen::V,প্রদান করা,இறுத்தல்
1028,zahlen::V,প্রদান করা,பணம் செலுத்து
1029,beherrschen::V,শাসন করা,ஆட்சிசெய்
1030,ertragen::V,বহন করা,தாங்கு
1031,lärmen::V,,கொம்பு
