,Concept_ID,se,cs
175,Schulter::N,ärdee,rameno
176,Schulter::N,uál'gi,plece
177,Schulter::N,uál'gi,rameno
178,Schulter::N,a´rddi,plece
179,Schulter::N,a´rddi,rameno
180,Schulter::N,vuä´lǧǧ,plece
181,Schulter::N,vuä´lǧǧ,rameno
182,Schulter::N,вуэллык,plece
183,Schulter::N,вуэллык,rameno
184,Arm::N,gïete,ruka
185,Arm::N,giehta,ruka
186,Arm::N,giehta,ruka
187,Arm::N,kietâ,ruka
188,Arm::N,kie'tâkaaṿâ,ruka
189,Arm::N,ǩiõtt,ruka
190,Arm::N,кӣдт,ruka
191,Ellenbogen::N,gernjere,loket
192,Ellenbogen::N,garŋŋel,loket
193,Ellenbogen::N,gargŋil,loket
194,Ellenbogen::N,käŋŋir,loket
195,Ellenbogen::N,kõõnjâr,loket
196,Ellenbogen::N,карьнэль,loket
197,Hand::N,gïete,ruka
198,Hand::N,giehta,ruka
199,Hand::N,giehta,ruka
200,Hand::N,kietâ,ruka
201,Hand::N,ǩiõtt,ruka
202,Hand::N,кӣдт,ruka
203,Handfläche::N,gïeten-låapoe,dlaň
204,Handfläche::N,giehtavuodo,dlaň
205,Handfläche::N,tjårmmåvuodo,dlaň
206,Handfläche::N,giehtaloahpu,dlaň
207,Handfläche::N,kiämád,dlaň
208,Handfläche::N,kuámmir,dlaň
209,Handfläche::N,kuä´m'mer,dlaň
210,Handfläche::N,ǩiõttǩeä´m'men,dlaň
211,Handfläche::N,ко̄а̄ллдэгк,dlaň
212,Handfläche::N,кӣдткоалдэгк,dlaň
213,Finger::N,soerme,prst
214,Finger::N,tjuvdde,prst
215,Finger::N,suorbma,prst
216,Finger::N,čuvde,prst
217,Finger::N,suor'mâ,prst
218,Finger::N,suõrmm,prst
219,Finger::N,це̄ххп,prst
220,Fingernagel::N,gadtse,nehet
221,Fingernagel::N,guehpere,nehet
222,Fingernagel::N,gadtsa,nehet
223,Fingernagel::N,gazza,nehet
224,Fingernagel::N,kozzâ,nehet
225,Fingernagel::N,kõʒʒ,nehet
226,Fingernagel::N,кэ̄ннц,nehet
227,Nagel[Anatomie]::N,gadtse,nehet
228,Nagel[Anatomie]::N,guehpere,nehet
229,Nagel[Anatomie]::N,gadtsa,nehet
230,Nagel[Anatomie]::N,gazza,nehet
231,Nagel[Anatomie]::N,kozzâ,nehet
232,Nagel[Anatomie]::N,kõʒʒ,nehet
233,Nagel[Anatomie]::N,кэ̄ннц,nehet
234,Zeh::N,tjiehtjere,prst u nohy
235,Zeh::N,juolggetjuvdde,prst u nohy
236,Zeh::N,juolgesuorbma,prst u nohy
237,Zeh::N,jyel'gisuor'mâ,prst u nohy
238,Zeh::N,jue´lǧǧsuõrmm,prst u nohy
239,Zeh::N,ю̄лльк-це̄һп,prst u nohy
240,Fuß::N,juelkie,noha
241,Fuß::N,juolgge,noha
242,Fuß::N,juolgi,noha
243,Fuß::N,jyel'gi,noha
244,Fuß::N,jue´lǧǧ,noha
245,Fuß::N,ла̄бпь,noha
246,Ferse::N,båetskie,pata
247,Ferse::N,boasske,pata
248,Ferse::N,šušmi,pata
249,Ferse::N,šušme,pata
250,Ferse::N,jue´lǧǧkädd,pata
251,Ferse::N,ка̄ннт,pata
252,Knie::N,boelve,koleno
253,Knie::N,buolvva,koleno
254,Knie::N,čibbi,koleno
255,Knie::N,veaŋki,koleno
256,Knie::N,iidâ,koleno
257,Knie::N,puõlvv,koleno
258,Knie::N,пуллв,koleno
259,Oberschenkel::N,ruaksja,stehno
260,Oberschenkel::N,tjibbe,stehno
261,Oberschenkel::N,gassaváhkká,stehno
262,Oberschenkel::N,badjeváhkáa,stehno
263,Oberschenkel::N,čuár'bpeeḷi,stehno
264,Oberschenkel::N,če´bb,stehno
265,Oberschenkel::N,чуаррбе̄лль,stehno
266,Bein::N,juelkie,noha
267,Bein::N,juolgge,noha
268,Bein::N,juolgi,noha
269,Bein::N,jyel'gi,noha
270,Bein::N,jue´lǧǧ,noha
271,Bein::N,ю̄лльк,noha
272,Körper::N,kråahpe,tělo
273,Körper::N,rumáj,tělo
274,Körper::N,rumaš,tělo
275,Körper::N,ruumâš,tělo
276,Körper::N,rå´pp,tělo
277,Körper::N,лышшьк,tělo
278,Körper::N,роаӈӈьк,tělo
279,Haut::N,njaltja,kůže
280,Haut::N,lijkke,kůže
281,Haut::N,tjuobma,kůže
282,Haut::N,liiki,kůže
283,Haut::N,liške,kůže
284,Haut::N,le´šǩǩ,kůže
285,Haut::N,лышшьк,kůže
286,Blut::N,vïrre,krev
287,Blut::N,maelie,krev
288,Blut::N,varra,krev
289,Blut::N,varra,krev
290,Blut::N,vorrâ,krev
291,Blut::N,võrr,krev
292,Blut::N,вэ̄рр,krev
293,Ader::N,åerie,céva
294,Ader::N,aajroe,céva
295,Ader::N,suodna,céva
296,Ader::N,varrasuotna,céva
297,Ader::N,suoṇâ,céva
298,Ader::N,suõnn,céva
299,Ader::N,сӯнн,céva
300,Sehne::N,soene,šlacha
301,Sehne::N,gåårtenje,šlacha
302,Sehne::N,suodna,šlacha
303,Sehne::N,suotna,šlacha
304,Sehne::N,suoṇâ,šlacha
305,Sehne::N,suõnn,šlacha
306,Sehne::N,сӯнн,šlacha
307,Knochen::N,måara,kost
308,Knochen::N,måaroe,kost
309,Knochen::N,dákte,kost
310,Knochen::N,dákti,kost
311,Knochen::N,tähti,kost
312,Knochen::N,tä´htt,kost
313,Knochen::N,та̄ххт,kost
314,Knochen::N,та̄ффьт,kost
315,Gehirn::N,aajla,mozek
316,Gehirn::N,vuojŋam,mozek
317,Gehirn::N,vuoigŋašat,mozek
318,Gehirn::N,vuoi'ŋâšeh,mozek
319,Gehirn::N,vuo'ivâšneh,mozek
320,Gehirn::N,vuõivâšn,mozek
321,Gehirn::N,вуэййвэшна,mozek
322,Herz::N,vaajmoe,srdce
323,Herz::N,tsåhke,srdce
324,Herz::N,váibmu,srdce
325,Herz::N,váimu,srdce
326,Herz::N,čââ´đ,srdce
327,Herz::N,кӯттҌк,srdce
328,Magen::N,tjåejjie,žaludek
329,Magen::N,tjoajvve,žaludek
330,Magen::N,čoavji,žaludek
331,Magen::N,čuáv'ji,žaludek
332,Magen::N,čåu´jj,žaludek
333,Magen::N,чо̄ввьй,žaludek
334,Leber::N,mueksie,játra
335,Leber::N,librre,játra
336,Leber::N,vuoivvas,játra
337,Leber::N,vuoivâs,játra
338,Leber::N,vuõivâs,játra
339,Leber::N,вуйвас,játra
340,Atem::N,voejngehtasse,dech
341,Atem::N,båssånis,dech
342,Atem::N,vuojŋadahka,dech
343,Atem::N,vuoiŋŋahat,dech
344,Atem::N,vuo'iŋâstim,dech
345,Atem::N,jiõg'g,dech
346,Atem::N,вӯйнас,dech
347,Atem::N,вӯййнмушш,dech
348,Hunger::N,nielkie,hlad
349,Hunger::N,nielgge,hlad
350,Hunger::N,nealgi,hlad
351,Hunger::N,nelgi,hlad
352,Hunger::N,neä´lǧǧ,hlad
353,Hunger::N,не̄лльк,hlad
354,Träne::N,gïknjele,slza
355,Träne::N,ganjál,slza
356,Träne::N,ganjal,slza
357,Träne::N,koonjâl,slza
358,Träne::N,kõõnjâl,slza
359,Träne::N,кэ̄нял,slza
360,Geschmack::N,aelmie,vkus
361,Geschmack::N,muosse,vkus
362,Geschmack::N,smáhkka,vkus
363,Geschmack::N,máhku,vkus
364,Geschmack::N,smáhkka,vkus
365,Geschmack::N,mááhu,vkus
366,Geschmack::N,smakkâ,vkus
367,Geschmack::N,njõõd,vkus
368,Geschmack::N,smääkk,vkus
369,Geschmack::N,ня̄лльк,vkus
370,Geruch::N,haaje,vůně
371,Geruch::N,haaje,zápach
372,Geruch::N,habjja,vůně
373,Geruch::N,habjja,zápach
374,Geruch::N,hádja,vůně
375,Geruch::N,hádja,zápach
376,Geruch::N,opsâ,vůně
377,Geruch::N,opsâ,zápach
378,Geruch::N,haajâ,vůně
379,Geruch::N,haajâ,zápach
380,Geruch::N,õpss,vůně
381,Geruch::N,õpss,zápach
382,Geruch::N,haajj,vůně
383,Geruch::N,haajj,zápach
384,Geruch::N,апс,vůně
385,Geruch::N,апс,zápach
386,Geruch::N,лэ̄гк,vůně
387,Geruch::N,лэ̄гк,zápach
388,Schlaf::N,nahkerh,spánek
389,Schlaf::N,nager,spánek
390,Schlaf::N,oados,spánek
391,Schlaf::N,nagir,spánek
392,Schlaf::N,naṿer,spánek
393,Schlaf::N,nââ´er,spánek
394,Schlaf::N,нагерь,spánek
395,Traum::N,nahkere,sen
396,Traum::N,niehko,sen
397,Traum::N,niehku,sen
398,Traum::N,naṿer,sen
399,Traum::N,nââ´er,sen
400,Traum::N,нагерь,sen
401,Himmel::N,elmie,nebe
402,Himmel::N,almme,nebe
403,Himmel::N,albmi,nebe
404,Himmel::N,alme,nebe
405,Himmel::N,â´lmm,nebe
406,Himmel::N,алльм,nebe
407,Sonne::N,biejjie,slunce
408,Sonne::N,bæjvásj,slunce
409,Sonne::N,beaivváš,slunce
410,Sonne::N,peivi,slunce
411,Sonne::N,piäiváš,slunce
412,Sonne::N,pei´vv,slunce
413,Sonne::N,пе̄ййв,slunce
414,Mond::N,aske,měsíc
415,Mond::N,mánno,měsíc
416,Mond::N,mánnu,měsíc
417,Mond::N,máánu,měsíc
418,Mond::N,mään,měsíc
419,Mond::N,ма̄нн,měsíc
420,Stern::N,daasta,hvězda
421,Stern::N,naestie,hvězda
422,Stern::N,násste,hvězda
423,Stern::N,násti,hvězda
424,Stern::N,täsni,hvězda
425,Stern::N,tä´snn,hvězda
426,Stern::N,та̄ссьт,hvězda
427,Luft::N,elmie,vzduch
428,Luft::N,ájmmo,vzduch
429,Luft::N,áibmu,vzduch
430,Luft::N,áimu,vzduch
431,Luft::N,šõŋŋ,vzduch
432,Luft::N,вӯйнас,vzduch
433,Wind::N,bïegke,vítr
434,Wind::N,biegga,vítr
435,Wind::N,biegga,vítr
436,Wind::N,pieg'gâ,vítr
437,Wind::N,piõg'g,vítr
438,Wind::N,пӣӈӈк,vítr
439,Welle::N,baaroe,vlna
440,Welle::N,bárro,vlna
441,Welle::N,bárru,vlna
442,Welle::N,pááṛu,vlna
443,Welle::N,päärr,vlna
444,Welle::N,нэ̄ммп,vlna
445,Wasser::N,tjaetsie,voda
446,Wasser::N,tjáhtje,voda
447,Wasser::N,čáhci,voda
448,Wasser::N,čääci,voda
449,Wasser::N,čää´cc,voda
450,Wasser::N,ча̄дзь,voda
451,Stein::N,gierkie,kámen
452,Stein::N,giergge,kámen
453,Stein::N,geađgi,kámen
454,Stein::N,keđgi,kámen
455,Stein::N,ǩeä´dǧǧ,kámen
456,Stein::N,ке̄ддҌк,kámen
457,Boden::N,betnie,půda
458,Boden::N,ednam,půda
459,Boden::N,bodni,půda
460,Boden::N,vuođđu,půda
461,Boden::N,ponne,půda
462,Boden::N,vuáđ̣u,půda
463,Boden::N,vuâđđ,půda
464,Boden::N,лаввьн,půda
465,Boden::N,е̄ммьне,půda
466,Erde::N,jåarta,země
467,Erde::N,mueltie,země
468,Erde::N,ednam,země
469,Erde::N,mållde,země
470,Erde::N,eana,země
471,Erde::N,eennâm,země
472,Erde::N,mädd,země
473,Erde::N,jânnam,země
474,Erde::N,е̄ммьне,země
475,Staub::N,heblie,prach
476,Staub::N,tsumhtsie,prach
477,Staub::N,dubme,prach
478,Staub::N,dopmu,prach
479,Staub::N,kovjâ,prach
480,Staub::N,põõ´l,prach
481,Staub::N,кэ̄ббьй,prach
482,Rauch::N,soeve,dým
483,Rauch::N,soeve,kouř
484,Rauch::N,suovva,dým
485,Rauch::N,suovva,kouř
486,Rauch::N,suovva,dým
487,Rauch::N,suovva,kouř
488,Rauch::N,suoṿâ,dým
489,Rauch::N,suoṿâ,kouř
490,Rauch::N,suõvv,dým
491,Rauch::N,suõvv,kouř
492,Rauch::N,сӯвв,dým
493,Rauch::N,сӯвв,kouř
494,Funke::N,naestie,jiskra
495,Funke::N,tjuonam,jiskra
496,Funke::N,čuotnan,jiskra
497,Funke::N,čuođâlm,jiskra
498,Funke::N,iiskâr,jiskra
499,Funke::N,čuõzzâm,jiskra
500,Funke::N,чӯссэм,jiskra
501,Feuer::N,dålle,oheň
502,Feuer::N,dållå,oheň
503,Feuer::N,dolla,oheň
504,Feuer::N,tullâ,oheň
505,Feuer::N,toll,oheň
506,Feuer::N,то̄лл,oheň
507,Licht::N,tjoevke,světlo
508,Licht::N,tjuovgga,světlo
509,Licht::N,čuovga,světlo
510,Licht::N,čuovggas,světlo
511,Licht::N,čuoṿâ,světlo
512,Licht::N,toll,světlo
513,Licht::N,čuõvv,světlo
514,Licht::N,то̄лл,světlo
515,Schatten::N,skugkie,stín
516,Schatten::N,soejvene,stín
517,Schatten::N,irkes,stín
518,Schatten::N,sieges,stín
519,Schatten::N,itku,stín
520,Schatten::N,suoivâ,stín
521,Schatten::N,õõtt,stín
522,Schatten::N,ǩeeu´niǩ,stín
523,Schatten::N,кывьнэхь,stín
524,Wetter::N,vïerhtse,počasí
525,Wetter::N,dálkke,počasí
526,Wetter::N,dálki,počasí
527,Wetter::N,šoŋŋâ,počasí
528,Wetter::N,šõŋŋ,počasí
529,Wetter::N,шэ̄ӈӈ,počasí
530,Nebel::N,såavla,mlha
531,Nebel::N,mearhka,mlha
532,Nebel::N,murkko,mlha
533,Nebel::N,mierkká,mlha
534,Nebel::N,mierká,mlha
535,Nebel::N,miär'kká,mlha
536,Nebel::N,oṃo,mlha
537,Nebel::N,sue´lnn,mlha
538,Nebel::N,цӣгк,mlha
539,Nebel::N,сулльн,mlha
540,Wolke::N,balve,mrak
541,Wolke::N,balve,oblak
542,Wolke::N,balvva,mrak
543,Wolke::N,balvva,oblak
544,Wolke::N,balva,mrak
545,Wolke::N,balva,oblak
546,Wolke::N,polvâ,mrak
547,Wolke::N,polvâ,oblak
548,Wolke::N,põlvv,mrak
549,Wolke::N,põlvv,oblak
550,Wolke::N,пэллв,mrak
551,Wolke::N,пэллв,oblak
552,Regen::N,ebrie,déšť
553,Regen::N,harvve,déšť
554,Regen::N,arvi,déšť
555,Regen::N,arve,déšť
556,Regen::N,â´brr,déšť
557,Regen::N,аббьр,déšť
558,Schnee::N,lopme,sníh
559,Schnee::N,moehtege,sníh
560,Schnee::N,muohta,sníh
561,Schnee::N,muohta,sníh
562,Schnee::N,muotâ,sníh
563,Schnee::N,muõtt,sníh
564,Schnee::N,вэ̄дз,sníh
565,Schnee::N,куэллт,sníh
566,Eis::N,jïenge,led
567,Eis::N,jiegŋa,led
568,Eis::N,jiekŋa,led
569,Eis::N,jieŋ̣â,led
570,Eis::N,jiõŋŋ,led
571,Eis::N,ӣӈӈ,led
572,Frost::N,baajkoe,mráz
573,Frost::N,tjoasskem,mráz
574,Frost::N,buolaš,mráz
575,Frost::N,puolâš,mráz
576,Frost::N,puõlâš,mráz
577,Frost::N,мӯнь,mráz
578,Kälte::N,jueskie,chlad
579,Kälte::N,tjåetskeme,chlad
580,Kälte::N,tjoasskem,chlad
581,Kälte::N,čoaskin,chlad
582,Kälte::N,ko'lmâsvuotâ,chlad
583,Kälte::N,ijss,chlad
584,Kälte::N,čuä´cǩǩem,chlad
585,Kälte::N,tuârggnjõs,chlad
586,Kälte::N,кэ̄лмас,chlad
587,Hitze::N,baahke,horko
588,Hitze::N,báhkka,horko
589,Hitze::N,báhkka,horko
590,Hitze::N,pakkâ,horko
591,Hitze::N,kuṃe,horko
592,Hitze::N,paašt,horko
593,Hitze::N,жоарр,horko
594,Raureif::N,jyjse,jinovatka
595,Raureif::N,ridne,jinovatka
596,Raureif::N,goarre,jinovatka
597,Raureif::N,ritni,jinovatka
598,Raureif::N,suhči,jinovatka
599,Raureif::N,riṇe,jinovatka
600,Raureif::N,ай,jinovatka
601,Regenbogen::N,aatjan goengere,duha
602,Regenbogen::N,aatjan joekse,duha
603,Regenbogen::N,ádjájuoksa,duha
604,Regenbogen::N,arvedávgi,duha
605,Regenbogen::N,bajándávgi,duha
606,Regenbogen::N,äijihtävgi,duha
607,Regenbogen::N,teârmmazjohss,duha
608,Regenbogen::N,тӣрмесью̄ккс,duha
609,Donner::N,raejrie,hrom
610,Donner::N,átjek,hrom
611,Donner::N,átjárájdde,hrom
612,Donner::N,áddjá,hrom
613,Donner::N,baján,hrom
614,Donner::N,juuṛâ,hrom
615,Donner::N,tie´rmes,hrom
616,Donner::N,тӣрмесь,hrom
617,Donner::N,ча̄ркнэгк,hrom
618,Strömung::N,njuvvie,proudění
619,Strömung::N,ájggedáhpe,proudění
620,Strömung::N,rávdnji,proudění
621,Strömung::N,virde,proudění
622,Strömung::N,ve´rdd,proudění
623,Strömung::N,выррьт,proudění
624,Tropfen::N,gåajhkohts,kapka
625,Tropfen::N,gåjkudis,kapka
626,Tropfen::N,goaikkanas,kapka
627,Tropfen::N,čalme,kapka
628,Tropfen::N,čâ´lmm,kapka
629,Tropfen::N,ча̄лльм,kapka
630,Schaum::N,sapte,pěna
631,Schaum::N,såpptå,pěna
632,Schaum::N,sokta,pěna
633,Schaum::N,suptâ,pěna
634,Schaum::N,soptt,pěna
635,Schaum::N,со̄ппт,pěna
636,Schmutz::N,haaskoe,špína
637,Schmutz::N,duolvva,špína
638,Schmutz::N,duolva,špína
639,Schmutz::N,durdi,špína
640,Schmutz::N,stänži,špína
641,Schmutz::N,sähss,špína
642,Schmutz::N,са̄ккьс,špína
643,Schmutz::N,не̄шшь,špína
644,See::N,jaevrie,jezero
645,See::N,jávrre,jezero
646,See::N,jávri,jezero
647,See::N,jävri,jezero
648,See::N,jâu´rr,jezero
649,See::N,я̄ввьр,jezero
650,Sumpf::N,pluevie,močál
651,Sumpf::N,pluevie,bažina
652,Sumpf::N,áhpe,močál
653,Sumpf::N,áhpe,bažina
654,Sumpf::N,sæmssa,močál
655,Sumpf::N,sæmssa,bažina
656,Sumpf::N,jeaggi,močál
657,Sumpf::N,jeaggi,bažina
658,Sumpf::N,jeggi,močál
659,Sumpf::N,jeggi,bažina
660,Sumpf::N,jeä´ǧ'ǧ,močál
661,Sumpf::N,jeä´ǧ'ǧ,bažina
662,Sumpf::N,ла̄ммьп,močál
663,Sumpf::N,ла̄ммьп,bažina
664,Moor::N,pluevie,bažina
665,Moor::N,pluevie,slatina
666,Moor::N,jiegge,bažina
667,Moor::N,jiegge,slatina
668,Moor::N,suotnju,bažina
669,Moor::N,suotnju,slatina
670,Moor::N,karrii,bažina
671,Moor::N,karrii,slatina
672,Moor::N,kä´rev,bažina
673,Moor::N,kä´rev,slatina
674,Moor::N,veättaǩ,bažina
675,Moor::N,veättaǩ,slatina
676,Moor::N,ла̄ммьп,bažina
677,Moor::N,ла̄ммьп,slatina
678,Wiese::N,ïentje,louka
679,Wiese::N,giedde,louka
680,Wiese::N,gieddi,louka
681,Wiese::N,nijtto,louka
682,Wiese::N,пуэшенҍ,louka
683,Wald::N,skåake,les
684,Wald::N,skåajje,les
685,Wald::N,miehtsie,les
686,Wald::N,vuovdde,les
687,Wald::N,miehttse,les
688,Wald::N,vuovdi,les
689,Wald::N,meahcci,les
690,Wald::N,mecci,les
691,Wald::N,vyemi,les
692,Wald::N,vue´mm,les
693,Wald::N,meä´c'c,les
694,Wald::N,ля̄ммт,les
695,Hügel::N,deava,kopec
696,Hügel::N,dievvá,kopec
697,Hügel::N,dievvá,kopec
698,Hügel::N,čummâ,kopec
699,Hügel::N,pä´rcc,kopec
700,Hügel::N,teä´rmm,kopec
701,Hügel::N,ка̄ннҌт,kopec
702,Anhöhe::N,deava,pahorek
703,Anhöhe::N,jalladahke,pahorek
704,Anhöhe::N,dievásj,pahorek
705,Anhöhe::N,aláš,pahorek
706,Anhöhe::N,luohkká,pahorek
707,Anhöhe::N,tiävá,pahorek
708,Anhöhe::N,poorááš,pahorek
709,Anhöhe::N,ču´lpp,pahorek
710,Anhöhe::N,škâu´ŋŋ,pahorek
711,Anhöhe::N,ка̄ннҌт,pahorek
712,Berg::N,bïerje,hora
713,Berg::N,várre,hora
714,Berg::N,várri,hora
715,Berg::N,vääṛi,hora
716,Berg::N,vää´rr,hora
717,Berg::N,те̄ррьм,hora
718,Gipfel::N,dalvese,vrchol
719,Gipfel::N,tjåhkkå,vrchol
720,Gipfel::N,čohkka,vrchol
721,Gipfel::N,čokke,vrchol
722,Gipfel::N,čå´ǩǩ,vrchol
723,Gipfel::N,ла̄ддҍв,vrchol
724,Höhle::N,beajoe,jeskyně
725,Höhle::N,rájgge,jeskyně
726,Höhle::N,sluoggo,jeskyně
727,Höhle::N,biedju,jeskyně
728,Höhle::N,kuovđâšm,jeskyně
729,Höhle::N,skuõrr,jeskyně
730,Höhle::N,вуэӈӈк,jeskyně
731,Abhang::N,boelte,svah
732,Abhang::N,boelte,stráň
733,Abhang::N,brijrie,svah
734,Abhang::N,brijrie,stráň
735,Abhang::N,bállte,svah
736,Abhang::N,bállte,stráň
737,Abhang::N,vielti,svah
738,Abhang::N,vielti,stráň
739,Abhang::N,luohkká,svah
740,Abhang::N,luohkká,stráň
741,Abhang::N,viel'tti,svah
742,Abhang::N,viel'tti,stráň
743,Abhang::N,vie´ltt,svah
744,Abhang::N,vie´ltt,stráň
745,Abhang::N,луэххк,svah
