,Concept_ID,sah,mhr
694,ehemalig::A,урукку,о́нчычсо
695,ehemalig::A,урукку,онда́кысе
696,alt[Lebewesen]::A,кырдьаҕас,шо́нто
697,jung::A,эдэр,са́мырык
698,arm::A,дьадаҥы,нужна́
699,reich::A,баай,поя́н
700,bekannt::A,билэр,па́лыме
701,berühmt::A,аатырбыт,лӱ́млӧ
702,fremd::A,атын,йот
703,verschieden::A,араас,тӱ́рлӧ
704,nah::A,чугас,ли́шыл
705,fern::A,ыраах,тора́
706,fern::A,ыраах,мӱ́ндыр
707,linker::A,хаҥас,шола́
708,rechter::A,уҥа,пурла́
709,anderer::A,атын,вес
710,anderer::A,атын,мо́ло
711,erster::A,маҥнайгы,и́кымше
712,zweiter::A,иккис,ко́кымшо
713,dritter::A,үһүс,ку́мшо
714,letzter::A,тиһэх,пыта́ртыш
715,allein::ADV,соҕотох,шкет
716,auf einmal::ADV,биирдэ,икана́ште
717,zusammen::ADV,холбуу,пырля́
718,lange::ADV,уһуннук,кужу́н
719,plötzlich::ADV,эмискэ,кенета́
720,sofort::ADV,тута,кызыта́к
721,später::ADV,хойут,варара́к
722,jetzt::ADV,билигин,ы́нде
723,jetzt::ADV,билигин,кы́зыт
724,heute::ADV,бүгүн,та́че
725,morgen::ADV,сарсын,эрла́
726,bald::ADV,өтөр,вашке́
727,dann::ADV,кэнна,вара́
728,gestern::ADV,бэҕэһээ,теҥге́че
729,einst::ADV,биир төгүл,икана́
730,einst::ADV,арай биирдэ,икана́
731,damals::ADV,оччоҕо,туна́м
732,danach::ADV,аары,вара́
733,danach::ADV,ол кэнниттэн,вара́
734,vorher::ADV,урут,о́нчыч
735,zuerst::ADV,маҥнай,онда́к
736,einmal::ADV,биирдэ,икана́
737,manchmal::ADV,арыт,ка́шын
738,manchmal::ADV,арыт,кокла́н
739,oft::ADV,чаастатык,чӱ́чкыдын
740,immer::ADV,мэлдьи,эре́
741,immer::ADV,мэлдьи,ту́тыш
742,niemals::ADV,хаһан да,ок нигуна́м
743,hier::ADV,маныаха,ты́ште
744,hierhin::ADV,бэттэх,ты́шке
745,hierhin::ADV,бэттэх,тыш
746,von hier::ADV,мантан,тыше́ч
747,von hier::ADV,мантан,тыве́ч
748,dort::ADV,онно,ту́што
749,dorthin::ADV,онно,туш
750,dorthin::ADV,онно,ту́шко
751,geradeaus::ADV,быһа,вик
752,geradeaus::ADV,быһаччы,вик
753,vorwärts::ADV,инники,о́нчыко
754,rückwärts::ADV,төттөру,шеҥге́к
755,zurück::ADV,төттөрү,мӧҥге́ш
756,unten::ADV,аллара,ӱ́лнӧ
757,unten::ADV,аллара,йыма́лне
758,hinab::ADV,аллара,йыма́к
759,oben::ADV,үөһэ,кӱ́шнӧ
760,oben::ADV,үөһэ,ӱмба́лне
761,hinauf::ADV,өрө,кӱ́ш
762,hinauf::ADV,өрө,кӱ́шкӧ
763,hinauf::ADV,үөһэ,кӱ́ш
764,hinauf::ADV,үөһэ,кӱ́шкӧ
765,überall::ADV,бэйдиэ,чыла́ вере́
766,nicht::ADV,буолбатах,ок
767,nicht::ADV,буолбатах,о́геш
768,ein wenig::ADV,кыратык,изи́ш
769,kaum::ADV,нэһиилэ,пыкше́
770,sehr::ADV,бэрт,чот
771,sehr::ADV,наһаа,чот
772,so::ADV,оччо,тыге́
773,so::ADV,оннук,тыге́
774,noch::ADV,өссө,а́ле
775,nur::ADV,эрэ,гына́
776,nur::ADV,сыччах,гына́
777,schon::ADV,бэлиэр,ы́нде
778,wieder::ADV,эмиэ,ада́к
779,vergebens::ADV,таак,ара́м
780,vor::PRP,иннигэр,о́нчыч
781,hinter::PRP,кэлин,шеҥге́лне
782,unter::PRP,-ҕа,йыма́лне
783,unter::PRP,оһох түгэҕэ,йыма́лне
784,durch::PRP,курдары,вошт
785,neben::PRP,аттыгар,вокте́н
786,zwischen::PRP,ыккардынан,кокла́ште
787,wegen::PRP,уҥуортан,верч
788,dies::PRN,ити,ти́де
789,dies::PRN,бу,ти́де
790,das::PRN,били,са́де
791,alles::PRN,барыта,чыла́
792,ich::PRN,мин,мый
793,du::PRN,эн,тый
794,er::PRN,кнни,ту́до
795,wir::PRN,биһиги,ме
796,ihr::PRN,эһиги,те
797,sie::PRN,кинилэр,ну́но
798,was::FPRN,туох,мо
799,wer::FPRN,ким,кӧ
800,wo::FADV,ханна,куша́н
801,wohin::FADV,ханна,куш
802,wohin::FADV,ханна,ку́шко
803,wie::FADV,хайдах,кузе́
804,warum::FADV,тоҕо,мо
805,warum::FADV,тоҕо,мола́н
806,wieviel::FNUM,төһө,куна́р
807,eins::NUM,биир,ик
808,zwei::NUM,икки,ко́кыт
809,drei::NUM,үс,кум
810,vier::NUM,түөрт,ныл
811,fünf::NUM,биэс,вич
812,sechs::NUM,алта,куд
813,sieben::NUM,сэттэ,шым
814,acht::NUM,аҕыс,канда́ш
815,neun::NUM,тоҕус,инде́ш
816,zehn::NUM,уон,лу
817,elf::NUM,уон биир,лати́к
818,zwölf::NUM,уон икки,латко́к
819,zwanzig::NUM,сүүрбэ,ко́ло
820,dreißig::NUM,отут,ку́мло
821,vierzig::NUM,түөрт уон,ны́лле
822,fünfzig::NUM,биэс уон,ви́тле
823,sechzig::NUM,алта уон,ку́дло
824,siebzig::NUM,сэттэ уон,шы́мле
825,achtzig::NUM,аҕыс уон,канда́шле
826,neunzig::NUM,тоҕус уонус,инде́шле
827,hundert::NUM,сүүс,шӱ́дӧ
828,tausend::NUM,тыһыынча,тӱже́м
829,und::CNJ,да,да
830,und::CNJ,да,ден
831,und::CNJ,уонна,да
832,und::CNJ,уонна,ден
833,und::CNJ,итиэннэ,да
834,und::CNJ,итиэннэ,ден
835,oder::CNJ,эбэтэр,я
836,oder::CNJ,эбэтэр,а́ле
837,stehen::V,тур,шога́ш
838,sitzen::V,олор,шинча́ш
839,liegen::V,сыт,кия́ш
840,hängen::V,санньылый,кеча́ш
841,werden::V,буол,лия́ш
842,passieren::V,буол,лия́ш
843,beginnen::V,саҕалан,тӱҥгала́ш
844,enden::V,бүт,пыта́ш
845,wechseln::V,уларый,вашталта́ш
846,aufgehen[Sonne]::V,ой,лекта́ш
847,untergehen[Sonne]::V,киир,шинча́ш
848,scheinen[Sonne]::V,сырдат,волгалта́ш
849,donnern::V,эт,кӱдырта́ш
850,donnern::V,эт,сургалта́ш
851,wehen::V,үр,пуа́ш
852,strömen::V,кутулун,шийалтара́ш
853,fließen::V,сүүр,йога́ш
854,sich drehen::V,эргий,пӧрда́ш
855,schwanken::V,биэтэҥнээ,лӱҥга́ш
856,schwanken::V,биэтэҥнээ,тайныла́ш
857,schwingen::V,эйэҥнээ,рӱпшалта́ш
858,fallen::V,оҕут,воза́ш
859,fallen::V,оҕут,йӧрла́ш
860,brennen::V,умай,йӱла́ш
861,rauchen::V,буруолаа,шикша́ш
862,regnen::V,самыырдаа,йӱра́ш
863,gefrieren::V,тоҥ,кылма́ш
864,gefrieren::V,тоҥ,ияҥа́ш
865,tauen::V,ир,шула́ш
866,schmelzen::V,уулун,лева́ш
867,trocknen::V,куур,кошка́ш
868,sieden::V,оргуй,шола́ш
869,faulen::V,сытый,шӱя́ш
870,verfaulen::V,сытыйан_хаал,шӱйы́н шуа́ш
871,reißen::V,хайыт,кӱрла́ш
872,reißen::V,быһытталан,кӱрла́ш
873,versinken::V,тимир,пуре́н кая́ш
874,versinken::V,батылын,пуре́н кая́ш
875,vergehen::V,дьай,эрте́н кая́ш
876,erscheinen::V,көһүн,толы́н лекта́ш
877,verschwinden::V,сүт,йома́ш
878,sinken::V,намтаа,пуча́ш
879,abnehmen::V,аччаа,пуча́ш
880,zunehmen::V,элбээ,шукема́ш
881,steigen::V,үрдээ,нӧлталта́ш
882,wachsen::V,үүн,кушка́ш
883,glänzen::V,кылбай,йылгыжа́ш
884,funkeln::V,күлүмнээ,чолга́ш
885,funkeln::V,күлүмүрдээ,чолга́ш
886,lärmen::V,тыаһаа,рӱшка́ш
887,läuten::V,собуоннаа,мура́ш
888,klingeln::V,линкинээ,йыҥгырта́ш
889,klirren::V,айгырат,чылдыртата́ш
890,brausen::V,сирилээ,лӱшка́ш
891,rauschen::V,суугунаа,лыжга́ш
892,klingen::V,доргуй,йоҥга́ш
893,bellen::V,үр,опта́ш
894,heulen::V,улуй,урмыжа́ш
895,blasen::V,үр,пуала́ш
896,pfeifen::V,иһиир,шӱ́шкаш
897,schreien::V,кылан,кычкыра́ш
898,schreien::V,хаһыытаа,кычкыра́ш
899,stöhnen::V,ынчыктаа,йыҥыса́ш
900,zittern::V,титирээ,чытыра́ш
901,zittern::V,дьигиһий,чытыра́ш
902,leben::V,олор,ила́ш
903,geboren werden::V,төрөө,шоча́ш
904,atmen::V,тыын,шӱла́ш
905,trinken::V,ис,йӱа́ш
906,essen::V,аһаа,кочка́ш
907,schlucken::V,ыйыһын,нела́ш
908,müde werden::V,сылай,ноя́ш
909,einschlafen::V,утуйан хаал,мале́н колта́ш
910,schlafen::V,утуй,мала́ш
911,schlafen::V,утуйа сыт,мала́ш
912,aufwachen::V,уһугун,помыжалта́ш
913,aufstehen::V,тур,кынела́ш
914,sich erholen::V,сынньан,кана́ш
915,krank werden::V,ыарый,черлане́н воза́ш
916,krank sein::V,ыарый,черлане́н кия́ш
917,krank sein::V,ыарыт,черлане́н кия́ш
918,schmerzen::V,ыарыт,коршта́ш
919,husten::V,сөтөлүн,кокыра́ш
920,genesen::V,көн,тӱрла́ш
921,genesen::V,көн,тазаҥа́ш
922,sterben::V,өл,кола́ш
923,umkommen::V,өл,вуй йома́ш
924,umkommen::V,оҕут,вуй йома́ш
925,sich bewegen::V,хамсаа,кошта́ш
926,sich rühren::V,хамсаа,тарвана́ш
927,sich erheben::V,тур,кынела́ш
928,sich setzen::V,олор,шинча́ш
929,hinfallen::V,оҕут,йӧрла́ш
930,laufen::V,хаам,кошта́ш
931,schreiten::V,атыллаа,ошкыла́ш
932,spazierengehen::V,дьаарбай,гуля́яш
933,eilen::V,тиэтэй,вашка́ш
934,sich beeilen::V,ыксаа,вашкешта́ш
935,sausen::V,элээр,юлтка́ш
936,rennen::V,сүүрэкэлээ,куржтала́ш
937,springen::V,ой,тӧршта́ш
938,springen::V,ыстан,тӧршта́ш
939,klettern::V,ытын,кӱза́ш
940,schaukeln::V,эйэҥнээ,лӱҥгалта́ш
941,schaukeln::V,биэрэҥнээ,лӱҥгалта́ш
942,kriechen::V,сыыл,нушка́ш
943,schwimmen::V,уһун,ия́ш
944,schwimmen::V,харбаа,ия́ш
945,tauchen::V,умус,шуҥгалта́ш
946,rudern::V,эрт,удыра́ш
947,fahren::V,айаннаа,кудала́ш
948,fliegen::V,көт,чоҥешта́ш
949,gehen::V,бар,кая́ш
950,weggehen::V,бар,кораҥа́ш
951,abfahren::V,бар,лекта́ш
952,anhalten::V,тохтоо,чарна́ш
953,hineingehen::V,киир,пура́ш
954,eintreten::V,киир,пура́ш
955,kommen::V,кэл,тола́ш
956,ankommen::V,кэл,шуа́ш
957,ankommen::V,тиий,шуа́ш
958,zurückkommen::V,төнүн,пӧртыла́ш
959,bleiben::V,хаал,кода́ш
960,warten::V,көһүт,вуча́ш
961,erwarten::V,күүт,вуча́ш
962,erwarten::V,көһүт,вуча́ш
963,suchen::V,ирдээ,кычала́ш
964,suchen::V,көрдөө,кычала́ш
965,finden::V,бул,муа́ш
966,versuchen::V,сорун,толаша́ш
967,vorbereiten::V,бэлэмнээ,ямдыла́ш
968,lieben::V,таптаа,йӧрата́ш
969,mögen::V,сөбүл,йӧрата́ш
970,lachen::V,күл,воштыла́ш
971,rühren::V,долгут,ку́мыл тарвата́ш
972,weinen::V,ытаа,шорта́ш
973,schimpfen::V,үөҕүс,каргаша́ш
974,sich ärgern::V,кыыһыр,сыра́ш
975,sich ärgern::V,кыйахан,сыра́ш
976,sich fürchten::V,куттан,лӱда́ш
977,sich fürchten::V,дьиксин,лӱда́ш
978,fürchten::V,дьиксин,лӱда́ш
979,fürchten::V,куттан,лӱда́ш
980,fliehen::V,күрээ,куржа́ш
981,flüchten::V,күрээ,куржа́ш
982,sehen::V,көр,ужа́ш
983,anschauen::V,көр,онча́ш
984,ansehen::V,көр,эскера́ш
985,hören::V,бил,кола́ш
986,hören::V,иһит,кола́ш
987,zuhören::V,иһит,колышта́ш
988,probieren::V,боруобалаан көр,тамла́ш
989,probieren::V,амсайан көр,тамла́ш
990,riechen::V,сытырҕаа,ӱпшынча́ш
991,fühlen::V,бил,шижа́ш
992,scheinen::V,көһүн,чуча́ш
993,zu sehen sein::V,көһүн,коя́ш
994,vernehmen::V,иһит,кола́ш
995,frieren::V,тоҥ,кылма́ш
996,frieren::V,үлүй,кылма́ш
997,tun::V,гын,ышта́ш
998,können::V,кыай,мошта́ш
999,wollen::V,баҕар,тӱна́ш
1000,anfangen::V,саҕалаа,тӱҥала́ш
1001,beenden::V,бүтэр,пытара́ш
1002,aufhören::V,уурай,чарна́ш
1003,gelingen::V,сатан,сай лекта́ш
1004,geraten::V,баар буолан биэр,лекта́ш
1005,geraten::V,баар буола тус,лекта́ш
1006,geraten::V,буолан таҕыс,лекта́ш
1007,öffnen::V,ас,поча́ш
1008,schließen::V,сап,петыра́ш
1009,schließen::V,хатаа,петыра́ш
1010,stellen::V,уур,шында́ш
1011,stellen::V,туруор,шында́ш
1012,setzen::V,туруор,шында́ш
1013,setzen::V,уур,шында́ш
1014,legen::V,уур,опта́ш
1015,legen::V,уур,пышта́ш
1016,berühren::V,тыыт,тӱка́ш
1017,berühren::V,таарый,тӱка́ш
1018,verbinden::V,кэлгий,пида́ш
1019,bedecken::V,бүрүй,леведа́ш
1020,aufhängen::V,ыйаа,сака́ш
1021,anzünden::V,умат,чӱкта́ш
1022,aufheben::V,өрө тарт,нӧлтала́ш
1023,zurücklassen::V,бырах,кода́ш
1024,verlieren::V,сүтэр,йомдара́ш
1025,fallen lassen::V,түһэр,воза́ш
1026,fallen lassen::V,мүлчү тут,воза́ш
1027,machen::V,оҥор,ышта́ш
1028,machen::V,оҥоһун,ышта́ш
1029,herstellen::V,оҥор,ямдыла́ш
1030,bauen::V,тут,чоҥа́ш
1031,reparieren::V,абырахтаа,ачала́ш
1032,verbessern::V,тупсар,саемда́ш
1033,ändern::V,уларыт,весемда́ш
1034,graben::V,хас,кӱнча́ш
1035,beugen::V,бокут,пӱгырта́ш
1036,beugen::V,токурут,пӱгырта́ш
1037,beugen::V,бүк баттаа,пӱгырта́ш
1038,biegen::V,иэх,лывырта́ш
1039,biegen::V,өҕүлүннэр,лывырта́ш
1040,drehen::V,эргит,пӱтыра́ш
1041,drehen::V,эргичит,пӱтыра́ш
1042,wenden::V,эргилин,ирала́ш
1043,umdrehen::V,түҥнэр,савырала́ш
1044,heben::V,көтөх,нӧлта́ш
1045,hochheben::V,таһаар,нӧлта́ш
1046,ergreifen::V,тут,руалта́ш
1047,halten::V,тут,куча́ш
1048,drücken::V,ык,иша́ш
1049,drücken::V,ык,темда́ш
1050,schieben::V,ас,шӱкала́ш
1051,kratzen::V,кыһыы,удыра́ш
1052,lecken::V,салаа,нула́ш
1053,beißen::V,ытыр,пура́ш
1054,abreißen::V,быһа тарт,кӱрла́ш
1055,abreißen::V,туура тарт,кӱрла́ш
1056,abschneiden::V,быс,пӱчка́ш
1057,abschneiden::V,быһан ыл,пӱчка́ш
1058,abschneiden::V,быһа баттаа,пӱчка́ш
1059,binden::V,кэлгий,кылда́ш
1060,stecken::V,батары ас,шуралта́ш
1061,brechen::V,тоһут,тодышта́ш
1062,klopfen::V,тоҥсуй,кыра́ш
1063,hauen::V,оҕус,тӱя́ш
1064,kleben::V,силимнээ,клеитла́ш
1065,reiben::V,аал,йыга́ш
1066,reiben::V,аал,туржала́ш
1067,streichen::V,сыбаа,шӱра́ш
1068,schleifen::V,чочуй,шума́ш
1069,schleifen::V,чочуй,яна́ш
1070,schneiden::V,быс,пӱчка́ш
1071,rütteln::V,иэҕэҥнэт,рӱза́ш
1072,schütteln::V,сахсый,почка́ш
1073,schwenken::V,дайбаа,рӱза́ш
1074,schütten::V,кут,опта́ш
1075,füllen::V,толор,тема́ш
1076,einwickeln::V,суулаа,вӱдыла́ш
1077,tragen::V,ит,нумала́ш
1078,schleppen::V,сос,шӱдыра́ш
1079,ziehen::V,тарт,шупша́ш
1080,aufbewahren::V,уур,арала́ш
1081,aufbewahren::V,харай,арала́ш
1082,werfen::V,бырах,шуа́ш
1083,werfen::V,бырах,кышка́ш
1084,fangen::V,хап,куча́ш
1085,packen::V,тут,руалта́ш
1086,verstecken::V,саһыар,тоя́ш
1087,teilen::V,үллэр,пӧла́ш
1088,schicken::V,ыыт,колта́ш
1089,bringen::V,аҕал,конда́ш
1090,hinzufügen::V,эп,ешара́ш
1091,bekommen::V,ыл,нала́ш
1092,bekommen::V,булун,нала́ш
1093,erhalten::V,ыл,нала́ш
1094,nehmen::V,ыл,нала́ш
1095,wählen::V,быыбардаа,сайла́ш
1096,auswählen::V,тал,таҥгла́ш
1097,bewahren::V,харай,сакла́ш
1098,behindern::V,мэһэйдээ,чаракла́ш
1099,verderben::V,буорту гын,пужа́ш
1100,beschädigen::V,алдьат,пужа́ш
1101,zerbrechen::V,үлтүрүт,пудырта́ш
1102,zerreißen::V,хайыта тарт,кӱрла́ш
1103,zerstören::V,алдьат,шалата́ш
1104,verbrennen::V,уоттаа,йӱлата́ш
1105,geben::V,биэр,пуа́ш
1106,reichen::V,аҕал,пуа́ш
1107,schenken::V,бэлэхтээ,пӧлекла́ш
1108,versprechen::V,эрэннэр,сӧра́ш
1109,wünschen::V,баҕар,тылана́ш
1110,loben::V,хайҕаа,мокта́ш
1111,küssen::V,уураа,шупшала́ш
1112,wiegen::V,бигээ,рӱпша́ш
1113,zudecken::V,сап,леведа́ш
1114,zudecken::V,бүрүй,леведа́ш
1115,wecken::V,уһугуннар,помыжалтара́ш
1116,zeigen::V,көрдөр,ончыкта́ш
1117,führen::V,салай,вӱда́ш
1118,lehren::V,үөрэт,туныкта́ш
1119,unterrichten::V,үөрэт,туныкта́ш
1120,aufziehen::V,иит,орышта́ш
1121,leiten::V,салай,вӱда́ш
1122,leiten::V,салай,вуйлата́ш
1123,antreiben::V,кыһай,поктыла́ш
1124,lassen::V,күһэй,-та́ш
1125,einladen::V,ыҥыр,ӱжа́ш
1126,vereinigen::V,холбоо,иктешла́ш
1127,vereinigen::V,түм,иктешла́ш
1128,besuchen::V,сырыт,то́лын кая́ш
1129,besuchen::V,билсэ сырыт,то́лын кая́ш
1130,treffen::V,көрүс,вашлия́ш
1131,sich versammeln::V,мүһүн,погына́ш
1132,sich versammeln::V,мүһүн,чумырга́ш
1133,sich versammeln::V,түмүс,погына́ш
1134,sich versammeln::V,түмүс,чумырга́ш
1135,spielen::V,оонньоо,мода́ш
1136,singen::V,ыллаа,мура́ш
1137,tanzen::V,үҥкүүлээ,кушта́ш
1138,sich trennen::V,араҕыс,ойырла́ш
1139,verlassen::V,хааллар,кудалта́ш
1140,retten::V,өрүһүй,утара́ш
1141,bewachen::V,араҥаччылаа,орола́ш
1142,schützen::V,көмүскээ,арала́ш
1143,verteidigen::V,көмүскээ,арала́ш
1144,sich schlagen::V,охсус,кредала́ш
1145,schießen::V,ытыалаа,лӱя́ш
1146,siegen::V,хот,сеҥа́ш
1147,siegen::V,кыай,сеҥа́ш
1148,ärgern::V,кыыһырт,сырыкта́ш
1149,schlagen::V,оҕус,пера́ш
1150,treten::V,тэп,тошка́ш
1151,stechen::V,кэй,кера́ш
1152,stoßen::V,кэп,шӱкала́ш
1153,stoßen::V,үтүрүй,шӱкала́ш
1154,stehlen::V,уор,шолышта́ш
1155,stören::V,мэһэйдээ,мешая́ш
1156,belästigen::V,батар,толаштара́ш
1157,verbergen::V,кистээ,шылта́ш
1158,täuschen::V,албыннаа,ондала́ш
1159,betrügen::V,албыннаа,ондала́ш
1160,töten::V,өлөр,пушта́ш
1161,wohnen::V,олор,ила́ш
1162,arbeiten::V,үлэлээ,пашалана́ш
1163,arbeiten::V,үлэлээ,паша́м ышта́ш
1164,sammeln::V,мус,пога́ш
1165,sammeln::V,хомуй,пога́ш
1166,pflücken::V,үргээ,кӱра́ш
1167,jagen::V,бултаа,сонарла́ш
1168,fischen::V,балыктаа,кол куча́ш
1169,fassen::V,тут,куча́ш
1170,hüten::V,манаа,кӱта́ш
1171,treiben::V,үүр,покта́ш
1172,anbinden::V,баай,йолышта́ш
1173,füttern::V,аһат,пукша́ш
1174,melken::V,ыа,лӱшта́ш
1175,hacken::V,кэрт,руа́ш
1176,gießen::V,сиигирт,шава́ш
1177,reifen::V,бус,кӱа́ш
1178,zubereiten::V,бэлэмнээ,ямдыла́ш
1179,kochen::V,буһар,шолта́ш
1180,backen::V,буһар,кӱкташ
1181,braten::V,хооруй,пуштыла́ш
1182,braten::V,хооруй,жаритла́ш
1183,braten::V,ыһаарылаа,пуштыла́ш
1184,braten::V,ыһаарылаа,жаритла́ш
1185,braten::V,соркуойдаа,пуштыла́ш
1186,braten::V,соркуойдаа,жаритла́ш
1187,umrühren::V,былаа,луга́ш
1188,stricken::V,өр,пида́ш
1189,nähen::V,иистэн,урга́ш
1190,färben::V,кырааскалаа,чиялта́ш
1191,reinigen::V,ыраастаа,эрыкта́ш
1192,waschen::V,сууй,мушка́ш
1193,abwischen::V,сот,ӱшта́ш
1194,spülen::V,сайҕаа,шӱалта́ш
1195,fegen::V,сиппий,ӱшта́ш
1196,kehren::V,харбаа,ӱшта́ш
1197,baden::V,сөтүөлээ,йӱштыла́ш
1198,sich waschen::V,суун,мушкылта́ш
1199,ausziehen::V,уһул,кудаша́ш
1200,anziehen::V,кэтэрт,чия́ш
1201,sich anziehen::V,таҥын,чия́ш
1202,kämmen::V,тараа,шера́ш
1203,schmücken::V,симээ,тӱзата́ш
1204,schmücken::V,симээ,чеверта́ш
1205,sagen::V,диэ,ойла́ш
1206,sagen::V,диэ,каласа́ш
1207,sprechen::V,эт,кутыра́ш
1208,sprechen::V,саҥар,кутыра́ш
1209,reden::V,кэпсэт,мутлана́ш
1210,sich unterhalten::V,кэпсэт,кутыра́ш
1211,fragen::V,ыйыт,йода́ш
1212,bitten::V,көрдөс,йода́ш
1213,erzählen::V,кэпсээ,ойла́ш
1214,erzählen::V,сэһэргээ,ойла́ш
1215,mitteilen::V,биллэр,увертара́ш
1216,nennen::V,ааттаа,лӱмда́ш
1217,rufen::V,ыҥыр,ӱжа́ш
1218,prahlen::V,чабылан,моктана́ш
1219,prahlen::V,киһиргээ,моктана́ш
1220,übersetzen::V,тылбаастаа,кусара́ш
1221,denken::V,санаа,шона́ш
1222,denken::V,толкуйдаа,шона́ш
1223,glauben::V,итэҕэй,ӱшана́ш
1224,bemerken::V,бэлиэтээ,шижа́ш
1225,erkennen::V,бил,пала́ш
1226,begreifen::V,өйдөө,ыҥла́ш
1227,verstehen::V,өйдөө,умыла́ш
1228,lernen::V,үөрэн,тунема́ш
1229,wissen::V,бил,шинча́ш
1230,sich erinnern an::V,аҕын,шарна́ш
1231,vergessen::V,умун,монда́ш
1232,messen::V,кэмнээ,виса́ш
1233,messen::V,кээмэйдээ,виса́ш
1234,zählen::V,аах,шотла́ш
1235,rechnen::V,аах,шотла́ш
1236,lesen::V,аах,луда́ш
1237,malen::V,уруһуйдаа,сӱретла́ш
1238,zeichnen::V,уруһуйдаа,сӱретла́ш
1239,schreiben::V,суруй,воза́ш
1240,besitzen::V,баһылаа,лия́ш
1241,kaufen::V,атыылас,нала́ш
1242,verkaufen::V,атыылаа,ужала́ш
1243,bezahlen::V,төлөө,тӱла́ш
1244,zahlen::V,төлөө,тӱла́ш
1245,beherrschen::V,баһылаа,куча́ш
1246,ertragen::V,тулуй,турка́ш
