,Concept_ID,fr,ja
869,neun::NUM,neuf,九つ
870,zehn::NUM,dix,十
871,elf::NUM,onze,十一
872,zwölf::NUM,douze,十二
873,zwanzig::NUM,vingt,二十
874,dreißig::NUM,trente,三十
875,vierzig::NUM,quarante,四十
876,fünfzig::NUM,cinquante,五十
877,sechzig::NUM,soixante,六十
878,siebzig::NUM,soixante-dix,七十
879,achtzig::NUM,quatre-vingt,八十
880,neunzig::NUM,quatre-vingt-dix,九十
881,hundert::NUM,cent,百
882,tausend::NUM,mille,千
883,und::CNJ,et,-と
884,und::CNJ,et,そして
885,oder::CNJ,ou,或いは
886,stehen::V,être debout,立っている
887,sitzen::V,être assis,座っている
888,liegen::V,être couché,横になっている
889,hängen::V,pendre,掛かっている
890,werden::V,devenir,なる
891,passieren::V,se passer,起こる
892,beginnen::V,commencer,始まる
893,enden::V,finir,終わる
894,enden::V,se terminer,終わる
895,wechseln::V,changer,変わる
896,wechseln::V,alterner,変わる
897,aufgehen[Sonne]::V,se lever,出る
898,untergehen[Sonne]::V,se coucher,沈む
899,scheinen[Sonne]::V,briller,輝く
900,donnern::V,tonner,雷が鳴る
901,wehen::V,souffler,吹く
902,strömen::V,affluer,流れる
903,fließen::V,couler,流れる
904,sich drehen::V,tourner,回転する
905,schwanken::V,osciller,揺れる
906,schwanken::V,chanceler,揺れる
907,schwingen::V,vibrer,振動する
908,schwingen::V,osciller,振動する
909,fallen::V,tomber,落ちる
910,brennen::V,brûler,燃える
911,brennen::V,flamber,燃える
912,rauchen::V,fumer,煙を出す
913,regnen::V,pleuvoir,雨が降る
914,gefrieren::V,geler,凍る
915,tauen::V,dégeler,溶ける
916,schmelzen::V,fondre,溶ける
917,trocknen::V,sécher,乾く
918,sieden::V,bouillir,沸く
919,faulen::V,pourrir,腐る
920,faulen::V,se putréfier,腐る
921,verfaulen::V,pourrir,朽ちる
922,reißen::V,rompre,切れる
923,reißen::V,se déchirer,切れる
924,versinken::V,s'enfoncer,沈む
925,vergehen::V,passer,経つ
926,erscheinen::V,apparaître,現れる
927,verschwinden::V,disparaître,消える
928,sinken::V,descendre,下がる
929,sinken::V,s'abaisser,下がる
930,abnehmen::V,diminuer,減る
931,zunehmen::V,augmenter,増える
932,steigen::V,monter,上がる
933,wachsen::V,croître,伸びる
934,glänzen::V,briller,輝く
935,funkeln::V,étinceler,ぴかぴか光る
936,lärmen::V,faire du bruit,騒ぐ
937,läuten::V,sonner,鳴る
938,klingeln::V,sonner,鳴る
939,klirren::V,cliqueter,がらんがらんと鳴る
940,brausen::V,mugir,逆巻く
941,rauschen::V,bruire,戦ぐ
942,klingen::V,sonner,鳴る
943,bellen::V,aboyer,吠える
944,heulen::V,hurler,きゃんきゃん鳴く
945,blasen::V,souffler,吹く
946,pfeifen::V,siffler,口笛を吹く
947,schreien::V,crier,叫ぶ
948,stöhnen::V,gémir,うめく
949,zittern::V,trembler,震える
950,leben::V,vivre,生きている
951,geboren werden::V,naître,生まれる
952,atmen::V,respirer,呼吸する
953,trinken::V,boire,飲む
954,essen::V,manger,食べる
955,schlucken::V,avaler,飲み込む
956,müde werden::V,se lasser,眠くなる
957,müde werden::V,se fatiguer,眠くなる
958,einschlafen::V,s'endormir,寝付く
959,schlafen::V,dormir,眠る
960,aufwachen::V,se réveiller,目が覚める
961,aufstehen::V,se lever,起きる
962,sich erholen::V,se reposer,休養する
963,sich erholen::V,se détendre,休養する
964,krank werden::V,tomber malade,病気になる
965,krank sein::V,être malade,病気である
966,schmerzen::V,faire mal,痛む
967,husten::V,tousser,咳をする
968,genesen::V,guérir,元気になる
969,genesen::V,se remettre,元気になる
970,sterben::V,mourir,死ぬ
971,sterben::V,mourir,亡くなる
972,umkommen::V,périr,死亡する
973,sich bewegen::V,bouger,移動する
974,sich rühren::V,broncher,動く
975,sich erheben::V,se lever,立ち上がる
976,sich setzen::V,s'asseoir,座る
977,hinfallen::V,tomber,転ぶ
978,laufen::V,marcher,歩く
979,laufen::V,aller à pied,歩く
980,schreiten::V,marcher,跨ぐ
981,spazierengehen::V,se promener,散歩する
982,eilen::V,courir,急ぐ
983,sich beeilen::V,se hâter,焦る
984,sich beeilen::V,se dépêcher,焦る
985,sausen::V,filer,疾駆する
986,rennen::V,courir,走る
987,springen::V,sauter,跳ぶ
988,klettern::V,grimper,よじ登る
989,schaukeln::V,se balancer,ぶらんこに乗る
990,kriechen::V,ramper,這う
991,schwimmen::V,nager,泳ぐ
992,tauchen::V,plonger,潜る
993,rudern::V,ramer,漕ぐ
994,fahren::V,aller,行く
995,fahren::V,aller,乗車する
996,fahren::V,rouler,行く
997,fahren::V,rouler,乗車する
998,fliegen::V,voler,飛ぶ
999,gehen::V,aller,行く
1000,weggehen::V,s'en aller,立ち去る
1001,abfahren::V,partir,出発する
1002,anhalten::V,s'arrêter,止まる
1003,hineingehen::V,entrer,入る
1004,eintreten::V,entrer,中に入る
1005,kommen::V,venir,来る
1006,ankommen::V,arriver,着く
1007,ankommen::V,arriver,到着する
1008,zurückkommen::V,revenir,帰る
1009,bleiben::V,rester,留まる
1010,bleiben::V,demeurer,留まる
1011,warten::V,attendre,待つ
1012,erwarten::V,attendre,期待する
1013,suchen::V,chercher,探る
1014,finden::V,trouver,見つける
1015,versuchen::V,essayer,試す
1016,vorbereiten::V,préparer,準備する
1017,lieben::V,aimer,愛する
1018,mögen::V,aimer,好きである
1019,mögen::V,vouloir,好きである
1020,lachen::V,rire,笑う
1021,rühren::V,toucher,感情を動かす
1022,rühren::V,attendrir,感情を動かす
1023,weinen::V,pleurer,泣く
1024,schimpfen::V,gronder,叱る
1025,sich ärgern::V,se fâcher,怒る
1026,sich ärgern::V,se fâcher,腹を立てる
1027,sich fürchten::V,avoir peur,怖がる
1028,fürchten::V,craindre,恐れる
1029,fürchten::V,avoir peur de,恐れる
1030,fliehen::V,fuir,逃げる
1031,flüchten::V,s'enfuir,逃亡する
1032,sehen::V,voir,見る
1033,anschauen::V,regarder,眺める
1034,ansehen::V,regarder,見る
1035,hören::V,entendre,聞く
1036,zuhören::V,écouter,聴く
1037,probieren::V,goûter,食べてみる
1038,riechen::V,sentir,気取る
1039,fühlen::V,sentir,感じる
1040,scheinen::V,sembler,ように見える
1041,scheinen::V,paraître,ように見える
1042,zu sehen sein::V,se voir,見える
1043,zu sehen sein::V,être visible,見える
1044,vernehmen::V,entendre,承る
1045,vernehmen::V,percevoir,承る
1046,frieren::V,avoir froid,寒気がする
1047,tun::V,faire,する
1048,können::V,savoir,出来る
1049,können::V,pouvoir,出来る
1050,wollen::V,vouloir,-たい
1051,anfangen::V,commencer,始める
1052,beenden::V,finir,終える
1053,beenden::V,terminer,終える
1054,aufhören::V,cesser,止める
1055,aufhören::V,arrêter,止める
1056,gelingen::V,réussir,成功する
1057,geraten::V,réussir,当たる
1058,öffnen::V,ouvrir,開く
1059,öffnen::V,ouvrir,開ける
1060,schließen::V,fermer,閉める
1061,stellen::V,poser,置く
1062,stellen::V,poser,据える
1063,stellen::V,mettre,置く
1064,stellen::V,mettre,据える
1065,setzen::V,placer,座らせる
1066,legen::V,placer,置く
1067,berühren::V,toucher,触る
1068,berühren::V,toucher,触れる
1069,verbinden::V,lier,結びつける
1070,bedecken::V,couvrir,覆う
1071,aufhängen::V,accrocher,掛ける
1072,anzünden::V,allumer,燃やす
1073,anzünden::V,allumer,火をつける
1074,aufheben::V,ramasser,拾う
1075,zurücklassen::V,laisser,残す
1076,verlieren::V,perdre,無くす
1077,fallen lassen::V,lâcher,落とす
1078,fallen lassen::V,laisser tomber,落とす
1079,machen::V,faire,作る
1080,herstellen::V,produire,製造する
1081,herstellen::V,fabriquer,製造する
1082,bauen::V,bâtir,建設する
1083,bauen::V,construire,建設する
1084,reparieren::V,réparer,直す
1085,reparieren::V,réparer,修理する
1086,verbessern::V,améliorer,改良する
1087,ändern::V,changer,変える
1088,ändern::V,modifier,変える
1089,graben::V,creuser,掘る
1090,beugen::V,plier,折る
1091,beugen::V,ployer,折る
1092,biegen::V,courber,曲げる
1093,drehen::V,tordre,回す
1094,drehen::V,tourner,回す
1095,wenden::V,retourner,裏返す
1096,umdrehen::V,tourner,裏返す
1097,heben::V,soulever,挙げる
1098,hochheben::V,lever,持ち上げる
1099,ergreifen::V,saisir,取り上げる
1100,ergreifen::V,prendre,取り上げる
1101,halten::V,tenir,持つ
1102,drücken::V,presser,押す
1103,schieben::V,pousser,ずらす
1104,kratzen::V,gratter,引っ掻く
1105,kratzen::V,égratigner,引っ掻く
1106,lecken::V,lécher,なめる
1107,beißen::V,mordre,噛む
1108,abreißen::V,arracher,剝ぎ取る
1109,abschneiden::V,couper,切り取る
1110,binden::V,lier,縛る
1111,binden::V,attacher,縛る
1112,stecken::V,enfoncer,差し込む
1113,brechen::V,rompre,破る
1114,klopfen::V,frapper,とんとん叩く
1115,hauen::V,frapper,叩く
1116,kleben::V,coller,貼る
1117,kleben::V,coller,くっ付ける
1118,reiben::V,frotter,擦る
1119,streichen::V,empâter,塗る
1120,schleifen::V,affiler,研ぐ
1121,schleifen::V,aiguiser,研ぐ
1122,schneiden::V,couper,切る
1123,schneiden::V,trancher,切る
1124,rütteln::V,cahoter,揺さぶる
1125,schütteln::V,secouer,振る
1126,schütteln::V,secouer,揺さぶる
1127,schwenken::V,agiter,振る
1128,schütten::V,verser,注ぐ
1129,füllen::V,remplir,いっぱいにする
1130,einwickeln::V,envelopper,包む
1131,tragen::V,porter,運ぶ
1132,schleppen::V,traîner,引きずる
1133,ziehen::V,tirer,引く
1134,aufbewahren::V,garder,預かる
1135,aufbewahren::V,conserver,預かる
1136,werfen::V,jeter,投げる
1137,werfen::V,lancer,投げる
1138,fangen::V,attraper,受ける
1139,packen::V,agripper,掴む
1140,verstecken::V,cacher,隠す
1141,teilen::V,diviser,分ける
1142,schicken::V,envoyer,送る
1143,bringen::V,apporter,持って行く
1144,hinzufügen::V,ajouter,加える
1145,bekommen::V,obtenir,得る
1146,erhalten::V,recevoir,受ける
1147,nehmen::V,prendre,取る
1148,wählen::V,choisir,選ぶ
1149,auswählen::V,choisir,選ぶ
1150,auswählen::V,sélectionner,選ぶ
1151,bewahren::V,préserver,保存する
1152,behindern::V,gêner,妨害する
1153,verderben::V,gâter,台無しにする
1154,verderben::V,corrompre,台無しにする
1155,beschädigen::V,endommager,損傷する
1156,zerbrechen::V,casser,割る
1157,zerreißen::V,déchirer,引き裂く
1158,zerstören::V,détruire,破壊する
1159,verbrennen::V,brûler,焼く
1160,geben::V,donner,上げる
1161,reichen::V,tendre,渡す
1162,schenken::V,offrir,贈る
1163,versprechen::V,promettre,約束する
1164,wünschen::V,souhaiter,望む
1165,loben::V,louer,褒める
1166,küssen::V,embrasser,キスする
1167,wiegen::V,bercer,揺する
1168,zudecken::V,couvrir,覆う
1169,wecken::V,éveiller,起こす
1170,wecken::V,réveiller,起こす
1171,zeigen::V,montrer,見せる
1172,zeigen::V,faire voir,見せる
1173,führen::V,guider,案内する
1174,lehren::V,apprendre,教える
1175,unterrichten::V,instruire,通知する
1176,aufziehen::V,élever,育てる
1177,leiten::V,diriger,導く
1178,leiten::V,conduire,導く
1179,antreiben::V,pousser,励ます
1180,lassen::V,faire,～させる
1181,einladen::V,inviter,誘う
1182,einladen::V,inviter,招待する
1183,vereinigen::V,unir,一つにする
1184,vereinigen::V,réunir,一つにする
1185,besuchen::V,visiter,訪ねる
1186,besuchen::V,aller voir,訪ねる
1187,treffen::V,rencontrer,出会う
1188,sich versammeln::V,s'assembler,集まる
1189,spielen::V,jouer,遊ぶ
1190,singen::V,chanter,歌う
1191,tanzen::V,danser,踊る
1192,sich trennen::V,se séparer,別れる
1193,verlassen::V,quitter,別れる
1194,retten::V,sauver,救う
1195,retten::V,sauver,助ける
1196,bewachen::V,garder,見張る
1197,bewachen::V,garder,軽微する
1198,schützen::V,protéger,保護する
1199,verteidigen::V,défendre,守る
1200,sich schlagen::V,se taper,殴る
1201,schießen::V,tirer,撃つ
1202,siegen::V,vaincre,勝つ
1203,ärgern::V,agacer,怒らせる
1204,schlagen::V,battre,殴る
1205,schlagen::V,frapper,殴る
1206,treten::V,botter,蹴る
1207,treten::V,donner un coup de pied à,蹴る
1208,stechen::V,piquer,突く
1209,stoßen::V,heurter,突く
1210,stehlen::V,voler,盗る
1211,stören::V,gêner,構う
1212,stören::V,déranger,構う
1213,belästigen::V,molester,邪魔する
1214,belästigen::V,importuner,邪魔する
1215,verbergen::V,cacher,隠す
1216,verbergen::V,dissimuler,隠す
1217,täuschen::V,abuser,だます
1218,täuschen::V,tromper,だます
1219,betrügen::V,duper,だます
1220,betrügen::V,frauder,だます
1221,töten::V,tuer,殺す
1222,wohnen::V,habiter,住む
1223,wohnen::V,demeurer,住む
1224,arbeiten::V,travailler,働く
1225,sammeln::V,collectionner,集める
1226,sammeln::V,collectionner,収集する
1227,pflücken::V,cueillir,摘む
1228,jagen::V,chasser,狩りをする
1229,fischen::V,pêcher,釣る
1230,fassen::V,capturer,捕る
1231,hüten::V,garder,放牧する
1232,treiben::V,mener,追う
1233,anbinden::V,attacher,繋ぐ
1234,füttern::V,faire manger,餌をやる
1235,melken::V,traire,搾乳する
1236,hacken::V,fendre,刻む
1237,gießen::V,arroser,水をやる
1238,reifen::V,mûrir,熟す
1239,zubereiten::V,préparer,調理する
1240,kochen::V,cuire,煮る
1241,backen::V,cuire,焼く
1242,braten::V,rôtir,焼く
1243,braten::V,rôtir,炒める
1244,umrühren::V,remuer,混ぜる
1245,stricken::V,tricoter,編む
1246,nähen::V,coudre,縫う
1247,färben::V,teindre,染める
1248,reinigen::V,nettoyer,掃除する
1249,waschen::V,laver,洗う
1250,waschen::V,laver,洗濯する
1251,abwischen::V,essuyer,拭く
1252,spülen::V,rincer,洗う
1253,spülen::V,rincer,すすぐ
1254,fegen::V,balayer,掃除する
1255,kehren::V,balayer,掃く
1256,baden::V,se baigner,入浴する
1257,sich waschen::V,se laver,洗う
1258,ausziehen::V,ôter,脱ぐ
1259,ausziehen::V,enlever,脱ぐ
1260,anziehen::V,mettre,着る
1261,sich anziehen::V,s'habiller,着る
1262,kämmen::V,peigner,梳く
1263,schmücken::V,orner,飾る
1264,schmücken::V,décorer,飾る
1265,sagen::V,dire,言う
1266,sprechen::V,parler,話す
1267,reden::V,parler,話す
1268,sich unterhalten::V,bavarder,話をする
1269,sich unterhalten::V,s'entretenir,話をする
1270,fragen::V,demander,聞く
1271,bitten::V,prier,頼む
1272,bitten::V,prier,お願いする
1273,erzählen::V,raconter,物語る
1274,mitteilen::V,communiquer,伝える
1275,nennen::V,nommer,名づける
1276,nennen::V,appeler,名づける
1277,rufen::V,appeler,呼ぶ
1278,prahlen::V,se vanter,自慢する
1279,übersetzen::V,traduire,訳す
1280,denken::V,penser,考える
1281,glauben::V,croire,信じる
1282,bemerken::V,remarquer,気が付く
1283,bemerken::V,apercevoir,気が付く
1284,erkennen::V,reconnaître,認識する
1285,begreifen::V,concevoir,分かる
1286,verstehen::V,entendre,聞き取る
1287,verstehen::V,comprendre,聞き取る
1288,lernen::V,apprendre,学ぶ
1289,lernen::V,apprendre,勉強する
1290,wissen::V,savoir,知っている
1291,sich erinnern an::V,se souvenir de,思い出す
1292,vergessen::V,oublier,忘れる
1293,messen::V,mesurer,計る
1294,messen::V,mesurer,測定する
1295,zählen::V,compter,数える
1296,rechnen::V,calculer,計算する
1297,lesen::V,lire,読む
1298,malen::V,peindre,描く
1299,zeichnen::V,dessiner,写生する
1300,schreiben::V,écrire,書く
1301,besitzen::V,posséder,所持する
1302,kaufen::V,acheter,買う
1303,verkaufen::V,vendre,売る
1304,bezahlen::V,payer,払う
1305,zahlen::V,payer,支払う
1306,beherrschen::V,dominer,支配する
1307,beherrschen::V,maîtriser,支配する
1308,ertragen::V,tolérer,耐える
1309,ertragen::V,supporter,耐える
