,Concept_ID,fa,es
821,dritter::A,سوم,tercero
822,letzter::A,آخر,último
823,allein::ADV,تنها,a solo
824,auf einmal::ADV,همزمان,de una vez
825,zusammen::ADV,باهم,juntos
826,lange::ADV,مدت‌ها,mucho tiempo
827,lange::ADV,مدت زیادی,mucho tiempo
828,plötzlich::ADV,ناگهان,de repente
829,sofort::ADV,فوراً,en seguida
830,später::ADV,بعدها,más tarde
831,jetzt::ADV,حالا,ahora
832,jetzt::ADV,اکنون,ahora
833,heute::ADV,امروز,hoy
834,morgen::ADV,فردا,mañana
835,bald::ADV,زود,pronto
836,bald::ADV,زود,en breve
837,bald::ADV,بزودی,pronto
838,bald::ADV,بزودی,en breve
839,dann::ADV,سپس,luego
840,dann::ADV,سپس,entonces
841,dann::ADV,آنوقت,luego
842,dann::ADV,آنوقت,entonces
843,gestern::ADV,دیروز,ayer
844,einst::ADV,وقتی,antaño
845,einst::ADV,زمانی,antaño
846,damals::ADV,آنوقت,entonces
847,damals::ADV,آنزمان,entonces
848,danach::ADV,بعد,después
849,vorher::ADV,قبلاً,antes
850,zuerst::ADV,اول,primero
851,zuerst::ADV,ابتداء,primero
852,einmal::ADV,یکدفعه,una vez
853,manchmal::ADV,گاهی,a veces
854,manchmal::ADV,بعضی اوقات,a veces
855,oft::ADV,اغلب,a menudo
856,oft::ADV,اغلب,con frecuencia
857,immer::ADV,همیشه,siempre
858,niemals::ADV,هرگز,jamás
859,hier::ADV,اینجا,aquí
860,hierhin::ADV,به اینجا,acá
861,von hier::ADV,از اینجا,desde aquí
862,dort::ADV,آنجا,ahí
863,dort::ADV,آنجا,allí
864,dorthin::ADV,به آنجا,allí
865,dorthin::ADV,به آنجا,hacia allí
866,geradeaus::ADV,راست,todo derecho
867,vorwärts::ADV,جلو,adelante
868,vorwärts::ADV,به پیش,adelante
869,rückwärts::ADV,عقب,hacia atrás
870,zurück::ADV,پس,atrás
871,zurück::ADV,عقب,atrás
872,zurück::ADV,بالعکس,atrás
873,unten::ADV,زیر,abajo
874,unten::ADV,پایین,abajo
875,hinab::ADV,به پایین,hacia abajo
876,oben::ADV,بالا,arriba
877,hinauf::ADV,به بالا,hacia arriba
878,überall::ADV,همه‌جا,por todas partes
879,nicht::ADV,نه,no
880,ein wenig::ADV,کمی,un poco
881,kaum::ADV,به سختی,apenas
882,sehr::ADV,خیلی,muy
883,sehr::ADV,خیلی,mucho
884,sehr::ADV,بسیار,muy
885,sehr::ADV,بسیار,mucho
886,so::ADV,چنین,tan
887,so::ADV,اینطور,tan
888,noch::ADV,هنوز,aún
889,noch::ADV,هنوز,todavía
890,nur::ADV,فقط,solamente
891,nur::ADV,تنها,solamente
892,schon::ADV,قبلاً,ya
893,schon::ADV,به این زودی,ya
894,wieder::ADV,باز,de nuevo
895,wieder::ADV,دوباره,de nuevo
896,vergebens::ADV,بیهوده,en vano
897,vor::PRP,در جلوی,antes de
898,vor::PRP,در جلوی,delante de
899,hinter::PRP,پشت,tras
900,hinter::PRP,پشت,detrás de
901,unter::PRP,تحت,bajo
902,unter::PRP,تحت,debajo de
903,durch::PRP,از وسط,por
904,durch::PRP,از وسط,a través de
905,durch::PRP,از ميان,por
906,durch::PRP,از ميان,a través de
907,neben::PRP,کنار,al lado de
908,neben::PRP,پهلوی,al lado de
909,zwischen::PRP,بین,entre
910,zwischen::PRP,میان,entre
911,wegen::PRP,برای,por
912,wegen::PRP,برای,a causa de
913,wegen::PRP,بخاطر,por
914,wegen::PRP,بخاطر,a causa de
915,dies::PRN,این,esto
916,das::PRN,آن,eso
917,das::PRN,آن,esto
918,alles::PRN,تمام,todo
919,alles::PRN,همه‌چیر,todo
920,ich::PRN,من,yo
921,du::PRN,تو,tú
922,er::PRN,او,él
923,wir::PRN,ما,nosotros
924,ihr::PRN,شما,vosotros
925,sie::PRN,آنها,ellos
926,was::FPRN,چه,qué
927,wer::FPRN,کی,quién
928,wo::FADV,کجا,dónde
929,wohin::FADV,بکجا,adónde
930,wohin::FADV,بکجا,hacia dónde
931,wie::FADV,چطور,cómo
932,wie::FADV,چگونه,cómo
933,warum::FADV,چرا,por qué
934,warum::FADV,برای چه,por qué
935,wieviel::FNUM,چند,cuánto
936,wieviel::FNUM,چقدر,cuánto
937,eins::NUM,یک,uno
938,zwei::NUM,دو,dos
939,drei::NUM,سه,tres
940,vier::NUM,چهار,cuatro
941,fünf::NUM,پنج,cinco
942,sechs::NUM,شش,seis
943,sieben::NUM,هفت,siete
944,acht::NUM,هشت,ocho
945,neun::NUM,نه,nueve
946,zehn::NUM,ده,diez
947,elf::NUM,یازده,once
948,zwölf::NUM,دوازده,doce
949,zwanzig::NUM,بیست,veinte
950,dreißig::NUM,سی,treinta
951,vierzig::NUM,چهل,cuarenta
952,fünfzig::NUM,پنجاه,cincuenta
953,sechzig::NUM,شصت,sesenta
954,siebzig::NUM,هفتاد,setenta
955,achtzig::NUM,هشتاد,ochenta
956,neunzig::NUM,نود,noventa
957,hundert::NUM,صد,cien
958,hundert::NUM,صد,ciento
959,tausend::NUM,هزار,mil
960,und::CNJ,و,y
961,oder::CNJ,یا,o
962,stehen::V,ایستادن,estar de pie
963,sitzen::V,نشستن,estar sentado
964,liegen::V,خوابیدن,yacer
965,liegen::V,خوابیدن,estar acostado
966,liegen::V,دراز کشیدن,yacer
967,liegen::V,دراز کشیدن,estar acostado
968,hängen::V,آویزان بودن,pender
969,werden::V,شدن,hacerse
970,passieren::V,گذشتن,suceder
971,passieren::V,اتفاق افتادن,suceder
972,beginnen::V,شروع شدن,iniciarse
973,beginnen::V,شروع شدن,principiar
974,enden::V,تمام شدن,acabar
975,enden::V,تمام شدن,terminar
976,wechseln::V,عوض شدن,variar
977,wechseln::V,عوض شدن,alternar
978,aufgehen[Sonne]::V,برآمدن,salir
979,aufgehen[Sonne]::V,طلوع کردن,salir
980,untergehen[Sonne]::V,غروب کردن,ponerse
981,untergehen[Sonne]::V,غروب کردن,descender
982,scheinen[Sonne]::V,تابیدن,brillar
983,donnern::V,رعد زدن,tronar
984,wehen::V,دمیدن,soplar
985,strömen::V,روان شدن,afluir
986,fließen::V,روان شدن,fluir
987,fließen::V,روان شدن,correr
988,sich drehen::V,چرخیدن,girar
989,schwanken::V,خم و راست شدن,vacilar
990,schwingen::V,تاب خوردن,oscilar
991,schwingen::V,نوسان کردن,oscilar
992,fallen::V,افتادن,caer
993,fallen::V,سقوط کردن,caer
994,brennen::V,سوزاندن,arder
995,brennen::V,سوزاندن,quemar
996,rauchen::V,دود کردن,humear
997,rauchen::V,دود کردن,echar humo
998,regnen::V,باران آمدن,llover
999,gefrieren::V,یخ بستن,helarse
1000,tauen::V,آب شدن,deshelarse
1001,schmelzen::V,آب شدن,fundirse
1002,schmelzen::V,آب شدن,derretirse
1003,trocknen::V,خشک شدن,secarse
1004,sieden::V,جوشیدن,hervir
1005,faulen::V,فاسد شدن,pudrirse
1006,verfaulen::V,پوسیدن,pudrirse
1007,reißen::V,پاره شدن,romperse
1008,versinken::V,غرق شدن,hundirse
1009,vergehen::V,گذشتن,pasar
1010,erscheinen::V,ظاهر شدن,aparecer
1011,verschwinden::V,گم شدن,desaparecer
1012,verschwinden::V,از بین رفتن,desaparecer
1013,sinken::V,پایین آمدن,bajar
1014,abnehmen::V,کم شدن,decrecer
1015,abnehmen::V,کم شدن,disminuir
1016,zunehmen::V,زیاد شدن,crecer
1017,zunehmen::V,زیاد شدن,aumentar
1018,steigen::V,بالا رفتن,subir
1019,steigen::V,بالا رفتن,ascender
1020,wachsen::V,قد کشیدن,crecer
1021,glänzen::V,برق زدن,brillar
1022,glänzen::V,برق زدن,resplandecer
1023,funkeln::V,جرقه زدن,chispear
1024,lärmen::V,شلوغ کردن,hacer ruido
1025,läuten::V,زنگ زدن,sonar
1026,läuten::V,زنگ زدن,repicar
1027,klingeln::V,زنگ زدن,tocar el timbre
1028,klirren::V,جرنگ جرنگ صدا کردن,tintinear
1029,brausen::V,طوفانی بودن,zumbar
1030,rauschen::V,خش‌خش کردن,murmurar
1031,klingen::V,صدا دادن,sonar
1032,bellen::V,عوعو کردن,ladrar
1033,heulen::V,زوزه کشیدن,ulular
1034,blasen::V,فوت کردن,soplar
1035,pfeifen::V,سوت زدن,silbar
1036,schreien::V,فریاد زدن,gritar
1037,stöhnen::V,نالیدن,gemir
1038,zittern::V,لرزیدن,temblar
1039,leben::V,زیستن,vivir
1040,leben::V,زندگی کردن,vivir
1041,geboren werden::V,متولد شدن,nacer
1042,atmen::V,تنفس کردن,respirar
1043,trinken::V,نوشیدن,beber
1044,essen::V,خوردن,comer
1045,schlucken::V,بلعیدن,tragar
1046,schlucken::V,قورت دادن,tragar
1047,müde werden::V,خسته شدن,cansarse
1048,müde werden::V,خسته شدن,fatigarse
1049,einschlafen::V,خواب رفتن,dormirse
1050,schlafen::V,خوابیدن,dormir
1051,aufwachen::V,از خواب بیدار شدن,despertarse
1052,aufstehen::V,بیدار شدن,levantarse
1053,sich erholen::V,استراحت کردن,reposar
1054,sich erholen::V,استراحت کردن,descansar
1055,krank werden::V,مریض شدن,caer enfermo
1056,krank sein::V,بیمار بودن,estar enfermo
1057,schmerzen::V,درد کردن,doler
1058,husten::V,سرفه کردن,toser
1059,genesen::V,بهبود یافتن,convalecer
1060,genesen::V,بهبود یافتن,restablecerse
1061,sterben::V,مردن,morir
1062,umkommen::V,کشته شدن,perecer
1063,sich bewegen::V,حرکت کردن,moverse
1064,sich rühren::V,تکان خوردن,rebullir
1065,sich erheben::V,برخواستن,levantarse
1066,sich setzen::V,نشستن,sentarse
1067,hinfallen::V,زمین خوردن,caerse
1068,laufen::V,پیاده رفتن,andar
1069,schreiten::V,قدم زدن,proceder
1070,spazierengehen::V,گردش رفتن,pasear
1071,spazierengehen::V,گردش رفتن,pasearse
1072,eilen::V,شتاب کردن,correr prisa
1073,sich beeilen::V,عجله کردن,darse prisa
1074,sausen::V,صفیر کشیدن,correr
1075,rennen::V,دویدن,correr
1076,springen::V,پریدن,saltar
1077,klettern::V,بالا رفتن,trepar
1078,klettern::V,بالا رفتن,escalar
1079,schaukeln::V,تاب خوردن,bambolearse
1080,kriechen::V,خزیدن,reptar
1081,kriechen::V,خزیدن,arrastrarse
1082,schwimmen::V,شنا کردن,nadar
1083,tauchen::V,غواصی کردن,bucear
1084,tauchen::V,غواصی کردن,sumergirse
1085,rudern::V,پارو زدن,remar
1086,fahren::V,سواره رفتن,ir
1087,fliegen::V,پریدن,volar
1088,gehen::V,رفتن,ir
1089,gehen::V,رفتن,andar
1090,weggehen::V,رفتن,irse
1091,weggehen::V,رفتن,marcharse
1092,abfahren::V,حرکت کردن,salir
1093,abfahren::V,حرکت کردن,partir
1094,anhalten::V,ایست کردن,parar
1095,anhalten::V,ایست کردن,pararse
1096,hineingehen::V,داخل شدن,entrar
1097,eintreten::V,وارد شدن,entrar
1098,kommen::V,آمدن,venir
1099,ankommen::V,رسیدن,llegar
1100,zurückkommen::V,برگشتن,volver
1101,zurückkommen::V,برگشتن,regresar
1102,bleiben::V,ماندن,quedarse
1103,warten::V,منتظر بودن,esperar
1104,erwarten::V,انتظار داشتن,esperar
1105,suchen::V,جستجو کردن,buscar
1106,finden::V,یافتن,hallar
1107,finden::V,یافتن,encontrar
1108,finden::V,پیدا کردن,hallar
1109,finden::V,پیدا کردن,encontrar
1110,versuchen::V,سعی کردن,intentar
1111,versuchen::V,کوشش کردن,intentar
1112,vorbereiten::V,آماده کردن,preparar
1113,lieben::V,عاشق بودن,amar
1114,lieben::V,عاشق بودن,querer
1115,mögen::V,میل داشتن,querer
1116,mögen::V,دوست داشتن,querer
1117,lachen::V,خندیدن,reír
1118,rühren::V,به رقت آوردن,conmover
1119,weinen::V,گریه کردن,llorar
1120,schimpfen::V,فحاشی کردن,regañar
1121,sich ärgern::V,ناراحت شدن,enfadarse
1122,sich fürchten::V,واهمه کردن,tener miedo
1123,fürchten::V,ترسیدن,temer
1124,fürchten::V,ترسیدن,tener miedo a
1125,fliehen::V,گریختن,huir
1126,flüchten::V,فرار کردن,escaparse
1127,sehen::V,دیدن,ver
1128,anschauen::V,نگاه کردن,mirar
1129,ansehen::V,تماشا کردن,mirar
1130,hören::V,شنیدن,oír
1131,zuhören::V,گوش دادن,escuchar
1132,probieren::V,چشیدن,probar
1133,probieren::V,چشیدن,degustar
1134,riechen::V,بوییدن,oler
1135,riechen::V,بو کردن,oler
1136,fühlen::V,احساس کردن,sentir
1137,scheinen::V,بنظر آمدن,parecer
1138,zu sehen sein::V,دیده شدن,poder verse
1139,vernehmen::V,شنیدن,oír
1140,vernehmen::V,شنیدن,percibir
1141,frieren::V,سرد بودن,tener frío
1142,tun::V,کردن,hacer
1143,können::V,توانستن,poder
1144,wollen::V,خواستن,querer
1145,anfangen::V,شروع کردن,iniciar
1146,beenden::V,تمام کردن,acabar
1147,beenden::V,تمام کردن,terminar
1148,beenden::V,پایان دادن,acabar
1149,beenden::V,پایان دادن,terminar
1150,aufhören::V,دست کشیدن,cesar
1151,gelingen::V,موفق شدن,salir bien
1152,geraten::V,نتیجه دادن,salir
1153,geraten::V,نتیجه دادن,dar resultado
1154,öffnen::V,گشودن,abrir
1155,öffnen::V,باز کردن,abrir
1156,schließen::V,بستن,cerrar
1157,schließen::V,قفل کردن,cerrar
1158,stellen::V,گذاردن,poner
1159,stellen::V,گذاردن,colocar
1160,setzen::V,نشاندن,poner
1161,setzen::V,نشاندن,colocar
1162,legen::V,گذاشتن,poner
1163,berühren::V,دست زدن,tocar
1164,berühren::V,لمس کردن,tocar
1165,verbinden::V,وصل کردن,unir
1166,verbinden::V,وصل کردن,juntar
1167,bedecken::V,پوشاندن,tapar
1168,bedecken::V,پوشاندن,cubrir
1169,aufhängen::V,آویختن,colgar
1170,anzünden::V,سوزاندن,encender
1171,aufheben::V,برداشتن,recoger
1172,aufheben::V,بلند کردن,recoger
1173,zurücklassen::V,گذاشتن,dejar
1174,verlieren::V,گم کردن,perder
1175,fallen lassen::V,انداختن,dejar caer
1176,machen::V,کردن,hacer
1177,machen::V,ساختن,hacer
1178,herstellen::V,ساختن,fabricar
1179,herstellen::V,تولید کردن,fabricar
1180,bauen::V,ساختن,construir
1181,bauen::V,بنا کردن,construir
1182,reparieren::V,درست کردن,reparar
1183,reparieren::V,تعمیر کردن,reparar
1184,verbessern::V,بهتر کردن,mejorar
1185,ändern::V,تغییر دادن,mudar
1186,ändern::V,تغییر دادن,modificar
1187,graben::V,کندن,cavar
1188,graben::V,گود کردن,cavar
1189,beugen::V,کج کردن,doblar
1190,beugen::V,کج کردن,inclinar
1191,biegen::V,خم کردن,doblar
1192,drehen::V,چرخاندن,volver
1193,drehen::V,چرخاندن,hacer girar
1194,wenden::V,برگرداندن,volver
1195,umdrehen::V,برگرداندن,revolver
1196,heben::V,برداشتن,levantar
1197,hochheben::V,برآوردن,alzar
1198,hochheben::V,بلند کردن,alzar
1199,ergreifen::V,گرفتن,coger
1200,halten::V,نگاه داشتن,tener
1201,drücken::V,فشار دادن,apretar
1202,drücken::V,فشار آوردن,apretar
1203,schieben::V,هل دادن,empujar
1204,kratzen::V,خاریدن,rascar
1205,lecken::V,لیسیدن,lamer
1206,beißen::V,گاز زدن,morder
1207,abreißen::V,پاره کردن,arrancar
1208,abschneiden::V,بریدن,cortar
1209,abschneiden::V,قطع کردن,cortar
1210,binden::V,بستن,atar
1211,stecken::V,فرو کردن,meter
1212,brechen::V,شکستن,romper
1213,brechen::V,شکستن,quebrar
1214,klopfen::V,کوبیدن,golpear
1215,hauen::V,زدن,pegar
1216,kleben::V,چسباندن,pegar
1217,kleben::V,چسباندن,encolar
1218,reiben::V,مالش دادن,frotar
1219,streichen::V,مالیدن,untar
1220,streichen::V,مالیدن,recubrir
1221,schleifen::V,تیز کردن,afilar
1222,schneiden::V,چیدن,cortar
1223,schneiden::V,بریدن,cortar
1224,rütteln::V,لرزاندن,agitar
1225,rütteln::V,تکان دادن,agitar
1226,schütteln::V,تکان دادن,agitar
1227,schütteln::V,تکان دادن,sacudir
1228,schwenken::V,تاب دادن,menear
1229,schütten::V,ریختن,verter
1230,füllen::V,پر کردن,llenar
1231,einwickeln::V,پیچیدن,envolver
1232,tragen::V,بردن,llevar
1233,tragen::V,حمل کردن,llevar
1234,schleppen::V,کشیدن,arrastrar
1235,ziehen::V,کشیدن,tirar
1236,aufbewahren::V,نگهداری کردن,conservar
1237,werfen::V,انداختن,echar
1238,werfen::V,انداختن,lanzar
1239,werfen::V,پرتاب کردن,echar
1240,werfen::V,پرتاب کردن,lanzar
1241,fangen::V,گرفتن,coger
1242,packen::V,گرفتن,agarrar
1243,verstecken::V,قایم کردن,esconder
1244,verstecken::V,پنهان کردن,esconder
1245,teilen::V,قسمت کردن,partir
1246,teilen::V,قسمت کردن,dividir
1247,teilen::V,تقسیم کردن,partir
1248,teilen::V,تقسیم کردن,dividir
1249,schicken::V,فرستادن,enviar
1250,schicken::V,ارسال کردن,enviar
1251,bringen::V,آوردن,traer
1252,hinzufügen::V,افزودن,añadir
1253,hinzufügen::V,اضافه کردن,añadir
1254,bekommen::V,گرفتن,obtener
1255,bekommen::V,گرفتن,conseguir
1256,erhalten::V,دریافت کردن,recibir
1257,nehmen::V,گرفتن,tomar
1258,nehmen::V,برداشتن,tomar
1259,wählen::V,انتخاب کردن,elegir
1260,auswählen::V,برگزیدن,escoger
1261,auswählen::V,برگزیدن,seleccionar
1262,bewahren::V,حفظ کردن,guardar
1263,bewahren::V,حفظ کردن,preservar
1264,bewahren::V,حفاظت کردن,guardar
1265,bewahren::V,حفاظت کردن,preservar
1266,behindern::V,مانع بودن,estorbar
1267,behindern::V,مانع بودن,obstaculizar
1268,verderben::V,از بین بردن,estropear
1269,beschädigen::V,صدمه زدن,deteriorar
1270,zerbrechen::V,شکستن,romper
1271,zerbrechen::V,شکستن,quebrar
1272,zerreißen::V,دریدن,desgarrar
1273,zerreißen::V,دریدن,despedazar
1274,zerreißen::V,پاره کردن,desgarrar
1275,zerreißen::V,پاره کردن,despedazar
1276,zerstören::V,خراب کردن,destruir
1277,zerstören::V,خراب کردن,destrozar
1278,zerstören::V,ویران کردن,destruir
1279,zerstören::V,ویران کردن,destrozar
1280,verbrennen::V,سوزاندن,quemar
1281,geben::V,دادن,dar
1282,reichen::V,دادن,pasar
1283,schenken::V,هدیه دادن,regalar
1284,versprechen::V,قول دادن,prometer
1285,versprechen::V,وعده دادن,prometer
1286,wünschen::V,آرزو کردن,desear
1287,loben::V,ستایش کردن,alabar
1288,küssen::V,بوسیدن,besar
1289,wiegen::V,نوسان کردن,mecer
1290,zudecken::V,پوشاندن,tapar
1291,zudecken::V,پوشاندن,cubrir
1292,wecken::V,بیدار کردن,despertar
1293,zeigen::V,نشان دادن,mostrar
1294,führen::V,رهنمائی کردن,guiar
1295,führen::V,رهنمائی کردن,conducir
1296,lehren::V,آموختن,enseñar
1297,lehren::V,آموختن,instruir
1298,lehren::V,یاد دادن,enseñar
1299,lehren::V,یاد دادن,instruir
1300,unterrichten::V,درس دادن,enseñar
1301,unterrichten::V,تدریس کردن,enseñar
1302,aufziehen::V,تربیت کردن,criar
1303,leiten::V,اداره کردن,guiar
1304,leiten::V,اداره کردن,dirigir
1305,antreiben::V,عجله دادن,impeler
1306,antreiben::V,عجله دادن,impulsar
1307,lassen::V,وادار کردن,hacer
1308,einladen::V,دعوت کردن,invitar
1309,einladen::V,مهمان کردن,invitar
1310,vereinigen::V,یکی کردن,unir
1311,vereinigen::V,متحد کردن,unir
1312,besuchen::V,دیدار کردن,visitar
1313,besuchen::V,دیدار کردن,ir a ver
1314,treffen::V,ملاقات کردن,encontrar
1315,sich versammeln::V,جمع شدن,reunirse
1316,sich versammeln::V,جمع شدن,congregarse
1317,spielen::V,بازی کردن,jugar
1318,singen::V,آواز خواندن,cantar
1319,tanzen::V,رقصیدن,bailar
1320,sich trennen::V,جدا شدن,separarse
1321,verlassen::V,ترک کردن,dejar
1322,verlassen::V,ترک کردن,abandonar
1323,retten::V,نجات دادن,salvar
1324,bewachen::V,حراست کردن,vigilar
1325,schützen::V,حفظ کردن,proteger
1326,verteidigen::V,دفاع کردن,defender
1327,sich schlagen::V,کتک‌کاری کردن,batirse
1328,schießen::V,تیر زدن,tirar
1329,schießen::V,تیر زدن,disparar
1330,siegen::V,پیروز شدن,vencer
1331,ärgern::V,ناراحت کردن,enojar
1332,ärgern::V,ناراحت کردن,enfadar
1333,schlagen::V,زدن,pegar
1334,schlagen::V,زدن,golpear
1335,schlagen::V,کوبیدن,pegar
1336,schlagen::V,کوبیدن,golpear
1337,treten::V,لگد زدن,dar una patada a
1338,stechen::V,چاقو زدن,pinchar
1339,stoßen::V,هل دادن,empujar
1340,stehlen::V,دزدیدن,robar
1341,stehlen::V,دزدیدن,hurtar
1342,stören::V,مزاحم شدن,molestar
1343,belästigen::V,زحمت دادن,molestar
1344,belästigen::V,زحمت دادن,importunar
1345,verbergen::V,پنهان کردن,ocultar
1346,verbergen::V,پنهان کردن,esconder
1347,täuschen::V,گول زدن,engañar
1348,täuschen::V,فریب دادن,engañar
1349,betrügen::V,گول زدن,engañar
1350,betrügen::V,فریب دادن,engañar
1351,töten::V,کشتن,matar
1352,wohnen::V,منزل داشتن,vivir
1353,wohnen::V,منزل داشتن,habitar
1354,wohnen::V,سکونت داشتن,vivir
1355,wohnen::V,سکونت داشتن,habitar
1356,arbeiten::V,کار کردن,trabajar
1357,sammeln::V,جمع کردن,recoger
1358,sammeln::V,جمع کردن,coleccionar
1359,pflücken::V,چیدن,coger
1360,jagen::V,شکار کردن,cazar
1361,fischen::V,صید کردن,pescar
1362,fischen::V,ماهی‌گیری کردن,pescar
1363,fassen::V,گرفتن,atrapar
1364,fassen::V,گرفتن,capturar
1365,hüten::V,چراندن,guardar
1366,hüten::V,مراقبت کردن,guardar
1367,treiben::V,راندن,aballar
1368,anbinden::V,متصل کردن,atar
1369,füttern::V,غذا دادن,echar de comer
1370,melken::V,دوشیدن,ordeñar
1371,hacken::V,خرد کردن,picar
1372,hacken::V,خرد کردن,cortar
1373,gießen::V,ریختن,regar
1374,reifen::V,رسیدن,madurar
1375,zubereiten::V,طبخ کردن,preparar
1376,zubereiten::V,آماده کردن,preparar
1377,kochen::V,پختن,cocer
1378,kochen::V,پختن,guisar
1379,kochen::V,آشپزی کردن,cocer
1380,kochen::V,آشپزی کردن,guisar
1381,backen::V,پختن,hornear
1382,backen::V,پختن,cocer al horno
1383,braten::V,سرخ کردن,asar
1384,braten::V,سرخ کردن,freír
1385,umrühren::V,هم زدن,remover
1386,stricken::V,بافتن,hacer punto
1387,stricken::V,بافتن,hacer calceta
1388,nähen::V,دوختن,coser
1389,färben::V,رنگ زدن,teñir
1390,färben::V,رنگ زدن,colorear
1391,reinigen::V,پاک کردن,limpiar
1392,reinigen::V,تمیز کردن,limpiar
1393,waschen::V,شستن,lavar
1394,abwischen::V,زدودن,fregar
1395,abwischen::V,زدودن,limpiar
1396,spülen::V,شستن,aclarar
1397,spülen::V,شستن,enjuagar
1398,fegen::V,جارو کردن,barrer
1399,fegen::V,جارو کردن,pasar la escoba
1400,kehren::V,جارو کردن,barrer
1401,baden::V,شنا کردن,bañarse
1402,baden::V,حمام کردن,bañarse
1403,sich waschen::V,شستشو کردن,lavarse
1404,ausziehen::V,درآوردن,quitar
1405,ausziehen::V,درآوردن,quitarse
1406,anziehen::V,پوشیدن,ponerse
1407,sich anziehen::V,لباس پوشیدن,vestirse
1408,kämmen::V,شانه زدن,peinar
1409,schmücken::V,زینت دادن,adornar
1410,sagen::V,گفتن,decir
1411,sprechen::V,حرف زدن,hablar
1412,sprechen::V,صحبت کردن,hablar
1413,reden::V,حرف زدن,hablar
1414,reden::V,حرف زدن,conversar
1415,reden::V,صحبت کردن,hablar
1416,reden::V,صحبت کردن,conversar
1417,sich unterhalten::V,گپ زدن,charlar
1418,sich unterhalten::V,گپ زدن,conversar
1419,fragen::V,پرسیدن,preguntar
1420,fragen::V,سؤال کردن,preguntar
1421,bitten::V,خواهش کردن,rogar
1422,bitten::V,درخواست کردن,rogar
1423,erzählen::V,نقل کردن,contar
1424,erzählen::V,حکایت کردن,contar
1425,mitteilen::V,خبر دادن,comunicar
1426,mitteilen::V,خبر دادن,participar
1427,nennen::V,نامیدن,llamar
1428,nennen::V,نامیدن,nombrar
1429,rufen::V,صدا کردن,llamar
1430,prahlen::V,پز آمدن,jactarse
1431,übersetzen::V,ترجمه کردن,traducir
1432,denken::V,فکر کردن,pensar
1433,glauben::V,باور کردن,creer
1434,glauben::V,عقیده داشتن,creer
1435,bemerken::V,متوجه شدن,notar
1436,erkennen::V,شناختن,reconocer
1437,erkennen::V,تشخیص دادن,reconocer
1438,begreifen::V,فهمیدن,concebir
1439,begreifen::V,درک کردن,concebir
1440,verstehen::V,فهمیدن,entender
1441,verstehen::V,فهمیدن,comprender
1442,lernen::V,آموختن,aprender
1443,lernen::V,یاد گرفتن,aprender
1444,wissen::V,دانستن,saber
1445,sich erinnern an::V,به یاد آوردن,recordar
1446,sich erinnern an::V,به یاد آوردن,acordarse de
1447,vergessen::V,فراموش کردن,olvidar
1448,messen::V,اندازه گرفتن,medir
1449,zählen::V,شمردن,contar
1450,rechnen::V,حساب کردن,contar
1451,rechnen::V,حساب کردن,calcular
1452,lesen::V,خواندن,leer
1453,malen::V,نقاشی کردن,pintar
1454,zeichnen::V,کشیدن,dibujar
1455,zeichnen::V,رسم کردن,dibujar
1456,schreiben::V,نوشتن,escribir
1457,besitzen::V,داشتن,poseer
1458,kaufen::V,خریدن,comprar
1459,kaufen::V,خرید کردن,comprar
1460,verkaufen::V,فروختن,vender
1461,bezahlen::V,پرداختن,pagar
1462,zahlen::V,پرداخت کردن,pagar
1463,beherrschen::V,مسلط بودن,dominar
1464,ertragen::V,تحمل کردن,soportar
