,Concept_ID,ab,ro
741,geizig::A,акаҷбеи,zgârcit
742,geizig::A,аҟəџьыр,calic
743,geizig::A,аҟəџьыр,zgârcit
744,klug::A,аҟəыш,isteț
745,klug::A,аҟəыш,deștept
746,klug::A,аҟəыӷа,isteț
747,klug::A,аҟəыӷа,deștept
748,geschickt::A,напҟазала,dibaci
749,lieb::A,алашара,drag
750,lieb::A,алашара,iubit
751,lustig::A,алах-ҿых,vesel
752,lustig::A,игурҕьаччо,vesel
753,lustig::A,агурҕьа,vesel
754,lustig::A,агурҿыхага,vesel
755,sanft::A,атата,blând
756,sanft::A,атата,blajin
757,sanft::A,аҟəымшəышə,blând
758,sanft::A,аҟəымшəышə,blajin
759,sanft::A,ақьыҧш,blând
760,sanft::A,ақьыҧш,blajin
761,hungrig::A,амлашь,flămând
762,krank::A,ачымазаҩ,bolnav
763,nackt::A,аҟьантаз,gol
764,traurig::A,алахьеиқəҵага,trist
765,traurig::A,алахьеиқəҵага,mâhnit
766,lebendig::A,абза,viu
767,gut::A,абзиа,bun
768,schlecht::A,-хəарҭам,rău
769,schlecht::A,-хəарҭам,prost
770,richtig::A,иашоу,drept
771,richtig::A,иашоу,corect
772,schlimm::A,абааҧсы,rău
773,wahr::A,агəҭылса,adevărat
774,wahr::A,абзиаҵəҟьа,adevărat
775,alt::A,Ажə,uzat
776,alt::A,Ажə,vechi
777,neu::A,аҿыц,nou
778,ehemalig::A,анкьатәи,fost
779,ehemalig::A,анкьатәи,anterior
780,alt[Lebewesen]::A,абырг,bătrîn
781,alt[Lebewesen]::A,ақабада,bătrîn
782,alt[Lebewesen]::A,Ажə,bătrîn
783,jung::A,аҟата,tânăr
784,arm::A,ананамга,sărac
785,arm::A,ананамга,sărman
786,reich::A,абеиа,avut
787,reich::A,абеиа,bogat
788,bekannt::A,адыр,cunoscut
789,berühmt::A,адыр,renumit
790,fremd::A,атəым,străin
791,verschieden::A,Еиуа-еиҧшым,diferit
792,verschieden::A,Еиуа-еиҧшым,deosebit
793,nah::A,ааигəа,apropiat
794,fern::A,ахара,departe
795,linker::A,арма,stâng
796,rechter::A,арҕьа,drept
797,anderer::A,даҽа,alt
798,anderer::A,даҽакы,alt
799,erster::A,актәи,prim
800,zweiter::A,аҩбатəи,al doilea
801,dritter::A,ахҕатәи,treilea
802,letzter::A,аҵыхəтəантəи,final
803,allein::ADV,мацара,singur
804,auf einmal::ADV,зныкала,dintrodată
805,auf einmal::ADV,зныкҟьара,dintrodată
806,zusammen::ADV,аиц...,împreună
807,lange::ADV,акыраамҭа,îndelung
808,lange::ADV,акыраамҭа,mult timp
809,plötzlich::ADV,иаалырҟьаны,deodată
810,plötzlich::ADV,иаалырҟьаны,pe neașteptate
811,sofort::ADV,иаразнакҵәҟьа,imediat
812,sofort::ADV,иаразнакҵәҟьа,numaidecît
813,später::ADV,уажəшьҭаншəа,mai apoi
814,später::ADV,уажəшьҭаншəа,mai târziu
815,jetzt::ADV,уажәы,acum
816,heute::ADV,иахьа,azi
817,heute::ADV,иахьа,astăzi
818,morgen::ADV,уаҵәы,mâine
819,bald::ADV,иласны,curând
820,dann::ADV,нас,apoi
821,gestern::ADV,иацы,ieri
822,einst::ADV,зны,odată
823,einst::ADV,зны,odinioară
824,damals::ADV,усҟан,atunci
825,damals::ADV,усҟан,pe atunci
826,danach::ADV,нас,după aceasta
827,vorher::ADV,уаанӡа,mai întâi
828,vorher::ADV,уаанӡа,în prealabil
829,zuerst::ADV,азнаказы,întâi
830,zuerst::ADV,азнаказы,în primul rând
831,zuerst::ADV,аҧхьа,întâi
832,zuerst::ADV,аҧхьа,în primul rând
833,einmal::ADV,зны,odată
834,manchmal::ADV,зны-зынла,uneori
835,manchmal::ADV,зны-зынла,câteodată
836,oft::ADV,лассы-лассы,des
837,oft::ADV,лассы-лассы,deseori
838,immer::ADV,енагь,mereu
839,immer::ADV,енагь,întotdeauna
840,immer::ADV,еснагь,mereu
841,immer::ADV,еснагь,întotdeauna
842,niemals::ADV,ианакəызаалак,niciodată
843,hier::ADV,ара,aci
844,hier::ADV,ара,aici
845,hier::ADV,абра,aci
846,hier::ADV,абра,aici
847,hier::ADV,араҟа,aci
848,hier::ADV,араҟа,aici
849,hierhin::ADV,ара,încoace
850,hierhin::ADV,араҟа,încoace
851,von hier::ADV,арантә,de aici
852,dort::ADV,уа,acolo
853,dorthin::ADV,уахь,dincolo
854,dorthin::ADV,анахь,dincolo
855,geradeaus::ADV,ишиашоу,drept înainte
856,vorwärts::ADV,ҕхьаҟа,înainte
857,rückwärts::ADV,шьҭахьла,îndărăt
858,zurück::ADV,шьҭахьҟа,înapoi
859,unten::ADV,лбаа,jos
860,unten::ADV,лбаа,dedesubt
861,hinab::ADV,алада,în jos
862,hinab::ADV,алада,de vale
863,oben::ADV,хыхь,sus
864,oben::ADV,хыхь,deasupra
865,hinauf::ADV,аҩада,în sus
866,überall::ADV,зегьынцьара,peste tot
867,überall::ADV,зегьынцьара,pretutindeni
868,nicht::ADV,-м,nu
869,ein wenig::ADV,ҕыҭк,puțin
870,kaum::ADV,аарлаҳәа,cu greu
871,kaum::ADV,аарлаҳәа,cu anevoie
872,kaum::ADV,афергьҳәа,cu greu
873,kaum::ADV,афергьҳәа,cu anevoie
874,sehr::ADV,даара,mult
875,sehr::ADV,даара,foarte
876,so::ADV,ас,așa
877,so::ADV,ас,atât
878,so::ADV,абас,așa
879,so::ADV,абас,atât
880,noch::ADV,макьана,încă
881,nur::ADV,заҵәык,doar
882,schon::ADV,уажәшьҭа,și
883,schon::ADV,уажәшьҭа,deja
884,schon::ADV,аиҳа ипоу,și
885,schon::ADV,аиҳа ипоу,deja
886,wieder::ADV,ҿыц,iar
887,wieder::ADV,ҿыц,iarăși
888,wieder::ADV,дырҩегь,iar
889,wieder::ADV,дырҩегь,iarăși
890,wieder::ADV,дырҩегьых,iar
891,wieder::ADV,дырҩегьых,iarăși
892,vergebens::ADV,баша,în zadar
893,vor::PRP,аҕхьа,înainte de
894,hinter::PRP,нхыҵ,după
895,hinter::PRP,нхыҵ,în spatele
896,unter::PRP,амҵа,sub
897,unter::PRP,амҵан,sub
898,neben::PRP,ааигуара,lângă
899,neben::PRP,ааигуара,alături de
900,zwischen::PRP,абжьара,între
901,zwischen::PRP,абжьара,dintre
902,wegen::PRP,-иззы,pentru
903,wegen::PRP,-ҟнытә,pentru
904,dies::PRN,ари,acesta
905,dies::PRN,абри,acesta
906,das::PRN,Абни,asta
907,das::PRN,убри,asta
908,alles::PRN,зегьы,tot
909,ich::PRN,са,eu
910,ich::PRN,сара,eu
911,du::PRN,бара,tu
912,er::PRN,иара,el
913,er::PRN,иара,dânsul
914,wir::PRN,ҳара,noi
915,ihr::PRN,шәара,voi
916,sie::PRN,дара,ei
917,sie::PRN,дара,dânșii
918,wer::FPRN,дарбан,cine
919,wo::FADV,иабыкуу,unde
920,wo::FADV,аба-,unde
921,wo::FADV,ахь-,unde
922,wohin::FADV,иабыкуу,încotro
923,wohin::FADV,аба-,încotro
924,wohin::FADV,ахь-,încotro
925,wie::FADV,-шҕа,cum
926,warum::FADV,избан,de ce
927,warum::FADV,избан,pentru ce
928,wieviel::FNUM,заҟа,cât
929,eins::NUM,акы,unu
930,eins::NUM,аӡәы,unu
931,zwei::NUM,ҩба,doi
932,drei::NUM,хҕа,trei
933,vier::NUM,ҕшьба,patru
934,fünf::NUM,хəба,cinci
935,sechs::NUM,фба,șase
936,sieben::NUM,Бжьба,șapte
937,acht::NUM,ааба,opt
938,neun::NUM,жәба,nouă
939,zehn::NUM,жәаба,zece
940,elf::NUM,жәеизатәи,unsprezece
941,zwölf::NUM,жәаҩа,douăsprezece
942,zwanzig::NUM,ҩажәа,douăzeci
943,dreißig::NUM,ҩажәижәабатәи,treizeci
944,vierzig::NUM,ҩынҩажәа,patruzeci
945,fünfzig::NUM,ҩынҩажәеижәаба,cincizeci
946,sechzig::NUM,хынҩажәа,șaizeci
947,siebzig::NUM,хынҩажәижәаба,șaptezeci
948,achtzig::NUM,ҕшьынҩажәа,optzeci
949,neunzig::NUM,ҕшьынҩажәижәаба,nouăzeci
950,hundert::NUM,шәкы,sută
951,tausend::NUM,зқьы,mie
952,und::CNJ,-и,și
953,oder::CNJ,ма,ori
954,stehen::V,агылазаара,sta
955,sitzen::V,атəара,ședea
956,sitzen::V,атəа(заа)ра,ședea
957,liegen::V,аиара,zăcea
958,liegen::V,аиара,fi culcat
959,hängen::V,акнаҳара,atârna
960,werden::V,аҟалара,deveni
961,werden::V,аҟалара,se face
962,passieren::V,аҟалара,se întâmpla
963,beginnen::V,алагара,începe
964,enden::V,алгара,se sfârși
965,enden::V,алгара,se termina
966,wechseln::V,аҽыҧсахра,se schimba
967,aufgehen[Sonne]::V,агылара,răsări
968,aufgehen[Sonne]::V,ахашлара,răsări
969,aufgehen[Sonne]::V,аҩаҵхахара,răsări
970,untergehen[Sonne]::V,аҭашəара,apune
971,scheinen[Sonne]::V,акаҧхара,străluci
972,donnern::V,адыдра,tuna
973,wehen::V,асра,bate
974,strömen::V,акаҭəара,curge în șiroaie
975,fließen::V,ацара,curge
976,sich drehen::V,ахагьежьра,se învârti
977,schwanken::V,аҵысра,se clătina
978,schwingen::V,ахызазара,vibra
979,schwingen::V,ахызазара,flutura
980,schwingen::V,акьаандара,vibra
981,schwingen::V,акьаандара,flutura
982,fallen::V,акаҳара,cădea
983,brennen::V,абылра,arde
984,rauchen::V,ахылҵра,fuma
985,regnen::V,аура,ploua
986,gefrieren::V,аҵаара,îngheța
987,tauen::V,аӡҭра,se dezgheța
988,schmelzen::V,ақəӡыҭра,se topi
989,schmelzen::V,аҭəара,se topi
990,trocknen::V,абара,se usca
991,sieden::V,ашра,fierbe
992,sieden::V,ашра,clocoti
993,faulen::V,абаара,se împuți
994,verfaulen::V,абаара,putrezi
995,verfaulen::V,аилашра,putrezi
996,reißen::V,аҧжəара,se rupe
997,reißen::V,аҧжəара,se sfâșia
998,versinken::V,аӡааҟəрылара,se scufunda
999,vergehen::V,ацара,trece
1000,vergehen::V,ацара,se scurge
1001,erscheinen::V,ацəырҵра,apărea
1002,verschwinden::V,аҵашəкəара,dispărea
1003,sinken::V,атəара,cădea
1004,sinken::V,атəара,coborî
1005,sinken::V,алаҟəра,cădea
1006,sinken::V,алаҟəра,coborî
1007,abnehmen::V,ацӡаара,scădea
1008,abnehmen::V,ацӡаара,descrește
1009,abnehmen::V,аиҵалара,scădea
1010,abnehmen::V,аиҵалара,descrește
1011,zunehmen::V,аҽырҭбаара,spori
1012,zunehmen::V,аҽырҭбаара,crește
1013,zunehmen::V,аҽырҭбаара,augmenta
1014,zunehmen::V,аиҵыҵра,spori
1015,zunehmen::V,аиҵыҵра,crește
1016,zunehmen::V,аиҵыҵра,augmenta
1017,zunehmen::V,арацəахара,spori
1018,zunehmen::V,арацəахара,crește
1019,zunehmen::V,арацəахара,augmenta
1020,steigen::V,азҳара,urca
1021,steigen::V,ашьҭыҵра,urca
1022,steigen::V,адухара,urca
1023,steigen::V,ацлара,urca
1024,wachsen::V,азҳара,crește
1025,glänzen::V,ацыр-цырра,luci
1026,glänzen::V,ацыр-цырра,străluci
1027,glänzen::V,ацыҩ-цыҩра,luci
1028,glänzen::V,ацыҩ-цыҩра,străluci
1029,glänzen::V,аказказра,luci
1030,glänzen::V,аказказра,străluci
1031,funkeln::V,ашап-шапра,scânteia
1032,funkeln::V,ацым-цымра,scânteia
1033,lärmen::V,ашьҭыбжьгара,face larmă
1034,lärmen::V,аҕьҕьаҳәа аилалара,face larmă
1035,läuten::V,аҵəҵəасра,suna
1036,klingeln::V,аҵəҵəасра,suna
1037,klirren::V,ахьархьарра,zăngăni
1038,klirren::V,архьархьарра,zăngăni
1039,brausen::V,аилаҽҽара,vui
1040,brausen::V,еилашуера,vui
1041,klingen::V,агара,suna
1042,klingen::V,ашьҭыбжь гара,suna
1043,bellen::V,ашра,lătra
1044,heulen::V,ауура,urla
1045,blasen::V,аҭəҳəара,sufla
1046,pfeifen::V,ашəшəра,fluiera
1047,schreien::V,аҳəҳəара,țipa
1048,schreien::V,ахəаара,țipa
1049,schreien::V,аҟаара,țipa
1050,stöhnen::V,ақьра,geme
1051,zittern::V,аҵыс-ҵысра,tremura
1052,leben::V,аҟазаара,trăi
1053,geboren werden::V,Аира,se naște
1054,atmen::V,аҕсыҕ лагаҩагара,respira
1055,trinken::V,ажəра,bea
1056,essen::V,акрыфара,mânca
1057,schlucken::V,албаадара,înghiți
1058,müde werden::V,ааҕсара,se obosi
1059,einschlafen::V,ацəара,adormi
1060,schlafen::V,ацəазаара,dormi
1061,aufwachen::V,аҿыхара,se deștepta
1062,aufstehen::V,Агəылҵра,fi se scula
1063,sich erholen::V,аҧсшьара,se relaxa
1064,sich erholen::V,аҧсшьара,se destinde
1065,krank werden::V,ачмазаҩхара,se îmbolnăvi
1066,krank sein::V,аҳəарҧсарра,zăcea
1067,krank sein::V,аҳəарҧсарра,fi bolnav
1068,schmerzen::V,ахьра,durea
1069,husten::V,аимҳәара,tuși
1070,genesen::V,абзиахара,se însănătoși
1071,genesen::V,аӷəӷəахара,se însănătoși
1072,sterben::V,аҧсра,muri
1073,umkommen::V,аҭахара,pieri
1074,sich bewegen::V,аиҭаҵра,se mișca
1075,sich rühren::V,ақəацара,se mișca
1076,sich erheben::V,аҩагылара,se ridica
1077,sich setzen::V,атəара,lua loc
1078,sich setzen::V,атəара,se așeza
1079,hinfallen::V,акаҳара,cădea jos
1080,laufen::V,аныҟəара,merge
1081,laufen::V,аныҟəара,merge pe jos
1082,schreiten::V,ашьаҿа еихгара,păși
1083,spazierengehen::V,анеи-ааира,se plimba
1084,eilen::V,аццакра,fi se grăbi
1085,sich beeilen::V,аццакра,se grăbi
1086,sausen::V,аҧырра,țâșni
1087,sausen::V,иҭрысны,țâșni
1088,sausen::V,ишьҭҟьаны ацара,țâșni
1089,rennen::V,аҩра,fugi
1090,rennen::V,аҩра,alerga
1091,springen::V,аҧара,sări
1092,klettern::V,ақəлара,urca
1093,klettern::V,ақəлара,se cățăra
1094,schaukeln::V,аҟəараҟəанҽара,legăna
1095,kriechen::V,аҳəазара,se târî
1096,schwimmen::V,аӡсара,înota
1097,tauchen::V,ахəӡааҵəира,se scufunda
1098,rudern::V,аҵшьра,vâsli
1099,rudern::V,аҵшьра,lopăta
1100,fahren::V,акала,merge
1101,fliegen::V,аҧырра,zbura
1102,gehen::V,аиҭаҵра,merge
1103,weggehen::V,ацара,se duce
1104,abfahren::V,адəықəлара,pleca
1105,abfahren::V,ацара,pleca
1106,anhalten::V,ааныргылара,se opri
1107,hineingehen::V,аҭалара,intra
1108,eintreten::V,аҩналара,intra
1109,kommen::V,аара,veni
1110,kommen::V,ааира,veni
1111,ankommen::V,ааира,sosi
1112,ankommen::V,ааира,ajunge
1113,ankommen::V,аара,sosi
1114,ankommen::V,аара,ajunge
1115,ankommen::V,анеира,sosi
1116,ankommen::V,анеира,ajunge
1117,zurückkommen::V,азыхынҳəра,se întoarce
1118,bleiben::V,аанхара,rămâne
1119,bleiben::V,анхара,rămâne
1120,bleiben::V,аангылара,rămâne
1121,warten::V,азҧшзаара,aștepta
1122,erwarten::V,азҧшра,aștepta
1123,suchen::V,ашьҭазаара,căuta
1124,finden::V,аҧшаара,găsi
1125,versuchen::V,аҽазкра,încerca
1126,vorbereiten::V,армазеира,pregăti
1127,lieben::V,абзиабара,iubi
1128,mögen::V,агəаҧхара,plăcea a
1129,lachen::V,аччара,râde
1130,rühren::V,арҵəуара,mișca
1131,rühren::V,арҵəуара,înduioșa
1132,weinen::V,аҵəуара,plânge
1133,schimpfen::V,ацəҳара,înjura
1134,sich ärgern::V,агəаара,se supăra
1135,sich fürchten::V,аӡыӡара,se teme
1136,sich fürchten::V,аӡыӡара,fi teamă a
1137,fürchten::V,ацəшəара,se teme de
1138,fliehen::V,абналара,fugi
1139,fliehen::V,ацəцара,fugi
1140,flüchten::V,абналара,evada
1141,flüchten::V,ацəцара,evada
1142,sehen::V,абара,vedea
1143,anschauen::V,ахəаҧшра,privi
1144,ansehen::V,ахəаҧшра,privi
1145,hören::V,аҳара,auzi
1146,zuhören::V,азыӡырҩра,asculta
1147,probieren::V,аҧышəара,gusta
1148,riechen::V,афыҩра,mirosi
1149,fühlen::V,анырра,simți
1150,fühlen::V,анырра,resimți
1151,fühlen::V,ацәакырра,simți
1152,fühlen::V,ацәакырра,resimți
1153,scheinen::V,шәа,părea
1154,scheinen::V,аацәырҵа,părea
1155,vernehmen::V,аҳара,auzi
1156,frieren::V,ашəра,fi frig
1157,frieren::V,аҵаара,fi frig
1158,tun::V,аҟаҵара,face
1159,können::V,алшара,ști
1160,können::V,алшара,putea
1161,wollen::V,аҭахра,dori
1162,anfangen::V,алагара,începe
1163,beenden::V,алгара,sfârși
1164,beenden::V,алгара,termina
1165,aufhören::V,аҟəыҵра,înceta
1166,gelingen::V,аура,reuși
1167,gelingen::V,аура,izbuti
1168,gelingen::V,аманшəалахара,reuși
1169,gelingen::V,аманшəалахара,izbuti
1170,gelingen::V,алҵра,reuși
1171,gelingen::V,алҵра,izbuti
1172,geraten::V,нзаарын,reuși
1173,öffnen::V,аартра,deschide
1174,schließen::V,аркра,închide
1175,stellen::V,аргылара,pune
1176,stellen::V,аргылара,așeza
1177,setzen::V,артəара,pune
1178,setzen::V,артəара,așeza
1179,legen::V,ақəҵара,pune
1180,berühren::V,акьысра,atinge
1181,berühren::V,алакьысра,atinge
1182,verbinden::V,аҿаҳəара,lega
1183,bedecken::V,ақəршəра,acoperi
1184,aufhängen::V,акнаҳара,atârna
1185,aufhängen::V,акнаҳара,spânzura
1186,anzünden::V,аркра,aprinde
1187,aufheben::V,ашьҭыхра,ridica
1188,aufheben::V,ашьҭыхра,lua de jos
1189,zurücklassen::V,аныжьра,lăsa
1190,zurücklassen::V,аныжьра,lăsa în urmă
1191,verlieren::V,ацəыӡра,pierde
1192,fallen lassen::V,ацəкаҳара,scăpa
1193,fallen lassen::V,ацəкаҳара,arunca
1194,machen::V,ачаҧара,face
1195,herstellen::V,аиҵдара,fabrica
1196,herstellen::V,аиҵдара,confecționa
1197,bauen::V,аргылара,clădi
1198,bauen::V,аргылара,construi
1199,reparieren::V,арҽеира,repara
1200,verbessern::V,аиҕьтəра,ameliora
1201,verbessern::V,аиҕьтəра,îmbunătăți
1202,ändern::V,аҧсахра,schimba
1203,ändern::V,аҧсахра,modifica
1204,graben::V,ажра,săpa
1205,beugen::V,арҟəра,curba
1206,beugen::V,архəара,curba
1207,biegen::V,арҟəра,îndoi
1208,biegen::V,арҟəра,încovoia
1209,biegen::V,архəара,îndoi
1210,biegen::V,архəара,încovoia
1211,drehen::V,аргьежьра,învârti
1212,umdrehen::V,аарҳәра,învârti
1213,umdrehen::V,аарҳәра,întoarce
1214,heben::V,аҩахара,ridica
1215,heben::V,араҳара,ridica
1216,hochheben::V,ахагалара,ridica
1217,hochheben::V,ашьҭҳəара,ridica
1218,halten::V,акра,ține
1219,drücken::V,ақəрӷəӷəара,apăsa
1220,drücken::V,ақəрӷəӷəара,strânge
1221,schieben::V,аҵгəара,împinge
1222,schieben::V,агəара,împinge
1223,kratzen::V,ацəҟьара,zgâria
1224,lecken::V,арбзара,linge
1225,beißen::V,ацҳара,mușca
1226,abreißen::V,амжəара,rupe
1227,abreißen::V,амжəара,smulge
1228,abschneiden::V,ахҵəара,scurta
1229,abschneiden::V,аҿахҵəара,scurta
1230,binden::V,аҿаҳəара,lega
1231,stecken::V,алаҵара,pune
1232,brechen::V,аҧҵəара,rupe
1233,brechen::V,аҧҵəара,frânge
1234,klopfen::V,асра,ciocăni
1235,hauen::V,ақəкшара,lovi
1236,kleben::V,аҷабра,lipi
1237,reiben::V,арҟəыҷра,freca
1238,reiben::V,арҟəыҷра,fricționa
1239,streichen::V,ахьшьра,unge
1240,schleifen::V,ахра,ascuți
1241,schneiden::V,аҧҟара,tăia
1242,rütteln::V,арҵысра,zgâlțâi
1243,schütteln::V,аршəшəара,scutura
1244,schwenken::V,аҟьара,agita
1245,schütten::V,аҭаҭəара,vărsa
1246,füllen::V,арҭəра,umple
1247,einwickeln::V,алаҳəара,înveli
1248,einwickeln::V,алаҳəара,înfășura
1249,tragen::V,аҩагара,căra
1250,schleppen::V,арҳəазара,târî
1251,ziehen::V,ахара,trage
1252,aufbewahren::V,аҵəахра,păstra
1253,aufbewahren::V,аҵəахра,conserva
1254,werfen::V,аршəра,arunca
1255,fangen::V,акра,prinde
1256,packen::V,анкра,apuca
1257,packen::V,аҵкаара,apuca
1258,verstecken::V,аҵəахра,ascunde
1259,teilen::V,ашара,împărți
1260,schicken::V,ашьҭра,trimite
1261,bringen::V,аагара,aduce
1262,hinzufügen::V,ацҵара,adăuga
1263,bekommen::V,аҧшаара,obține
1264,bekommen::V,аҧшаара,dobândi
1265,bekommen::V,архиара,obține
1266,bekommen::V,архиара,dobândi
1267,bekommen::V,аура,obține
1268,bekommen::V,аура,dobândi
1269,erhalten::V,аиура,primi
1270,erhalten::V,аиура,căpăta
1271,nehmen::V,агара,lua
1272,wählen::V,алҧшаара,opta
1273,wählen::V,алҧшаара,alege
1274,auswählen::V,алхра,selecta
1275,behindern::V,аҧырхагахара,stingheri
1276,verderben::V,алгара,strica
1277,verderben::V,абжьыхра,strica
1278,verderben::V,аҧхасҭатəра,strica
1279,beschädigen::V,аҧхасҭатəра,strica
1280,zerbrechen::V,аҧҽра,rupe
1281,zerbrechen::V,аҧҽра,frânge
1282,zerreißen::V,аҧжəара,rupe
1283,zerreißen::V,аҧжəара,sfâșia
1284,zerstören::V,аилаҧыххаара,distruge
1285,verbrennen::V,абылра,arde
1286,verbrennen::V,абылра,incendia
1287,geben::V,аҭара,da
1288,reichen::V,аҭара,întinde
1289,schenken::V,аҩгара,dărui
1290,versprechen::V,ақəргəыӷра,făgădui
1291,loben::V,арҽхəара,lăuda
1292,küssen::V,агəӡра,săruta
1293,zudecken::V,аҵахҩара,acoperi
1294,zudecken::V,ақəршəра,acoperi
1295,wecken::V,арҿыхара,trezi
1296,wecken::V,арҿыхара,deștepta
1297,zeigen::V,арбара,arăta
1298,führen::V,аныҟəгара,călăuzi
1299,lehren::V,арҵара,preda
1300,lehren::V,арҵара,învăța
1301,unterrichten::V,арҧхьара,învăța
1302,unterrichten::V,арҧхьара,instrui
1303,aufziehen::V,ааӡара,crește
1304,leiten::V,ахагылазаара,duce
1305,leiten::V,ахагылазаара,conduce
1306,antreiben::V,арццакра,împinge
1307,antreiben::V,арццакра,încuraja
1308,lassen::V,арҟаҵара,pune pe să
1309,einladen::V,ааҕхьара,invita
1310,einladen::V,анаҧхьара,invita
1311,vereinigen::V,аилаҵара,uni
1312,vereinigen::V,аилаҵара,întruni
1313,besuchen::V,абара,vizita
1314,besuchen::V,абара,face o vizită
1315,treffen::V,аҧылара,întâlni
1316,sich versammeln::V,аизара,se aduna
1317,spielen::V,ахəмарра,se juca
1318,singen::V,ашəаҳəара,cânta
1319,tanzen::V,акəашара,dansa
1320,sich trennen::V,аилыҵра,se separa
1321,sich trennen::V,аилыҵра,se despărți
1322,verlassen::V,акажьра,părăsi
1323,verlassen::V,акажьра,abandona
1324,retten::V,Аиқəрхара,salva
1325,bewachen::V,ахьчара,păzi
1326,schützen::V,ацəыхьчара,ocroti
1327,schützen::V,ацəыхьчара,proteja
1328,verteidigen::V,ахьчара,apăra
1329,sich schlagen::V,аисра,se bate
1330,schießen::V,ахысра,trage
1331,siegen::V,аиааира,birui
1332,siegen::V,аиааира,învinge
1333,ärgern::V,аргəаара,supăra
1334,schlagen::V,асра,lovi
1335,schlagen::V,аҭасра,lovi
1336,stechen::V,алакшара,înțepa
1337,stechen::V,алакшара,împunge
1338,stoßen::V,агəҭасра,împinge
1339,stehlen::V,аӡара,fura
1340,stören::V,аҧырхагахара,deranja
1341,belästigen::V,аргəамҵра,importuna
1342,verbergen::V,аӡара,ascunde
1343,täuschen::V,ажьара,amăgi
1344,betrügen::V,ажьара,înșela
1345,töten::V,ашьра,omorî
1346,wohnen::V,анхара,sta
1347,wohnen::V,анхара,locui
1348,arbeiten::V,аусура,lucra
1349,sammeln::V,аҟəшəара,aduna
1350,sammeln::V,аҟəшəара,colecționa
1351,pflücken::V,аҿыршəара,culege
1352,pflücken::V,аҿыхра,culege
1353,jagen::V,ашəарыцара,vâna
1354,fischen::V,аҧсыӡ икуеит,pescui
1355,fassen::V,акра,prinde
1356,hüten::V,арҳəра,paște
1357,hüten::V,ахьчара,paște
1358,treiben::V,акацара,mână
1359,anbinden::V,адҳəалара,lega
1360,füttern::V,акырҿаҵара,da de mâncare
1361,melken::V,ахьара,mulge
1362,hacken::V,аҟəаҟəара,toca
1363,hacken::V,аҟəаҟəара,sparge
1364,gießen::V,аҵаҭəара,uda
1365,reifen::V,ашəра,pârgui
1366,reifen::V,аҟалара,pârgui
1367,zubereiten::V,ацура,găti
1368,kochen::V,ажəра,găti
1369,backen::V,аӡра,coace
1370,braten::V,аӡра,coace
1371,umrühren::V,аилрыхра,mesteca
1372,stricken::V,аҧара,împleti
1373,nähen::V,аӡахра,coase
1374,färben::V,ашəра,vopsi
1375,färben::V,ашəра,colora
1376,reinigen::V,арыцқьара,curăți
1377,waschen::V,аӡәӡәара,spăla
1378,abwischen::V,арбара,șterge
1379,spülen::V,аҭыршара,clăti
1380,fegen::V,аҧссара,mătura
1381,baden::V,аҽыкəабара,se scălda
1382,sich waschen::V,аҽыӡəӡəара,se spăla
1383,ausziehen::V,ашəыхра,și scoate
1384,anziehen::V,ашəҵара,îmbrăca
1385,sich anziehen::V,аҽеилаҳəара,se îmbrăca
1386,kämmen::V,аҳəара,pieptăna
1387,schmücken::V,арҧшӡара,împodobi
1388,sagen::V,аҳəара,zice
1389,sagen::V,аҳəара,spune
1390,sprechen::V,ацəажəара,vorbi
1391,reden::V,ацəажəара,vorbi
1392,reden::V,ацəажəара,discuta
1393,reden::V,аицәажәара,vorbi
1394,reden::V,аицәажәара,discuta
1395,sich unterhalten::V,аицәажәара,conversa
1396,sich unterhalten::V,аицәажәара,sta de vorbă
1397,fragen::V,азҵаара,întreba
1398,bitten::V,аҳəара,ruga
1399,erzählen::V,аҳəара,spune
1400,erzählen::V,аҳəара,povesti
1401,mitteilen::V,азыцҳара,comunica
1402,mitteilen::V,азыцҳара,înștiința
1403,nennen::V,ахьӡҵара,numi
1404,nennen::V,ахьӡҵара,chema
1405,rufen::V,азҿыҭра,chema
1406,prahlen::V,аҽхəара,se făli
1407,übersetzen::V,аиҭагара,traduce
1408,denken::V,азхəыцра,gândi
1409,glauben::V,ахаҵара,crede
1410,bemerken::V,агəаҭара,observa
1411,erkennen::V,адырра,cunoaște
1412,erkennen::V,адырра,recunoaște
1413,begreifen::V,аилкаара,pricepe
1414,begreifen::V,аилкаара,înțelege
1415,verstehen::V,аҳара,înțelege
1416,lernen::V,аҵара,învăța
1417,wissen::V,адырра,ști
1418,sich erinnern an::V,агəаларшəара,a-și aminti de
1419,vergessen::V,ахашҭра,uita
1420,messen::V,ашəара,măsura
1421,zählen::V,аҧхьаӡара,număra
1422,rechnen::V,аҳасабра,calcula
1423,lesen::V,аҧхьара,citi
1424,besitzen::V,амазаара,avea
1425,besitzen::V,амазаара,poseda
1426,kaufen::V,Аахəара,cumpăra
1427,verkaufen::V,аҭира,vinde
1428,bezahlen::V,ахҭынҵара,plăti
1429,bezahlen::V,ахҭынҵара,achita
1430,bezahlen::V,ашəара,plăti
1431,bezahlen::V,ашəара,achita
1432,zahlen::V,ашəара,plăti
1433,ertragen::V,ачҳара,răbda
1434,ertragen::V,ачҳара,suporta
1435,Moor::N,,bărăgan
1436,Kralle::N,,labă
