,Concept_ID,cy,tt
797,oben::ADV,fry,югарыда
798,hinauf::ADV,i fyny,өскә
799,hinauf::ADV,i'r lan,өскә
800,überall::ADV,ym mhobman,hәркайда
801,nicht::ADV,ni,түгел
802,nicht::ADV,nid,түгел
803,ein wenig::ADV,tipyn,бераз
804,ein wenig::ADV,ychydig,бераз
805,kaum::ADV,prin,көчкә
806,sehr::ADV,iawn,бик
807,so::ADV,fel,алай
808,so::ADV,felly,алай
809,noch::ADV,eto,янә
810,noch::ADV,eto,тагын
811,nur::ADV,yn unig,фәкать
812,schon::ADV,eisoes,инде
813,schon::ADV,yn barod,инде
814,wieder::ADV,drachefn,янә
815,wieder::ADV,drachefn,тагын
816,vergebens::ADV,yn ofer,юкка
817,vor::PRP,o flaen,алдыннан
818,hinter::PRP,ar ôl,арттан
819,unter::PRP,islaw,астында
820,durch::PRP,trwy,аша
821,neben::PRP,ar bwys,тирәсендә
822,zwischen::PRP,rhwng,арасында
823,zwischen::PRP,cydrhwng,арасында
824,wegen::PRP,o achos,сәбәпле
825,wegen::PRP,oherwydd,сәбәпле
826,dies::PRN,hyn,бу
827,das::PRN,hynny,ул
828,alles::PRN,popeth,һәммә
829,ich::PRN,fi,мин
830,du::PRN,ti,син
831,er::PRN,fe,ул
832,wir::PRN,ni,без
833,ihr::PRN,chi,сез
834,sie::PRN,hwy,ул
835,was::FPRN,pa beth,ни
836,was::FPRN,pa beth,нәрсә
837,wer::FPRN,pwy,кем
838,wo::FADV,ble,кайда
839,wo::FADV,ym mha le,кайда
840,wohin::FADV,i ble,кая
841,wohin::FADV,i ba le,кая
842,wie::FADV,sut,ничек
843,warum::FADV,pam,нигә
844,wieviel::FNUM,faint,ничә
845,eins::NUM,un,бер
846,zwei::NUM,dau,ике
847,drei::NUM,tri,өч
848,vier::NUM,pedwar,дүрт
849,fünf::NUM,pump,биш
850,sechs::NUM,chwech,алты
851,sieben::NUM,saith,җиде
852,acht::NUM,wyth,сигез
853,neun::NUM,naw,тугыз
854,zehn::NUM,deg,ун
855,elf::NUM,un ar ddeg,унбер
856,zwölf::NUM,deuddeg,унике
857,zwölf::NUM,un deg dau,унике
858,zwanzig::NUM,ugain,егерме
859,dreißig::NUM,tri deg,утыз
860,dreißig::NUM,deg ar hugain,утыз
861,vierzig::NUM,deugain,кырык
862,fünfzig::NUM,hanner cant,илле
863,sechzig::NUM,chwe deg,алтмыш
864,siebzig::NUM,saith deg,җитмеш
865,siebzig::NUM,deg a thrigain,җитмеш
866,achtzig::NUM,wyth deg,сиксән
867,achtzig::NUM,pedar ugain,сиксән
868,neunzig::NUM,naw deg,туксан
869,neunzig::NUM,deg a phedwar ugain,туксан
870,hundert::NUM,cant,йөз
871,tausend::NUM,mil,мең
872,und::CNJ,a,вә
873,oder::CNJ,neu,яки
874,oder::CNJ,neu,яисә
875,stehen::V,sefyll,тору
876,sitzen::V,eistedd,утыру
877,liegen::V,gorwedd,яту
878,hängen::V,hongian,эленү
879,werden::V,dod yn,булу
880,werden::V,mynd yn,булу
881,passieren::V,digwydd,булу
882,beginnen::V,cychwyn,башлану
883,enden::V,gorffen,бетү
884,wechseln::V,newid,үзгәртү
885,aufgehen[Sonne]::V,codi,чыгу
886,untergehen[Sonne]::V,machlud,бату
887,scheinen[Sonne]::V,tywynnu,яктырту
888,donnern::V,taranu,күкрәү
889,wehen::V,chwythu,исү
890,strömen::V,ffrydio,агу
891,fließen::V,llifo,агу
892,sich drehen::V,troi,бөтерелү
893,sich drehen::V,cylchdroi,бөтерелү
894,schwanken::V,siglo,икеләнү
895,schwingen::V,siglo,тирбәлү
896,fallen::V,cwympo,егылу
897,brennen::V,llosgi,яну
898,rauchen::V,mygu,төтәү
899,rauchen::V,mygu,төтенләү
900,regnen::V,glawio,яву
901,gefrieren::V,rhewi,кату
902,tauen::V,toddi,эрү
903,tauen::V,toddi,эретү
904,tauen::V,meirioli,эрү
905,tauen::V,meirioli,эретү
906,schmelzen::V,toddi,эрү
907,schmelzen::V,toddi,эретү
908,trocknen::V,sychu,кибү
909,sieden::V,berwi,ургылу
910,faulen::V,pydru,черү
911,faulen::V,braenu,черү
912,verfaulen::V,pydru,черү
913,verfaulen::V,dadfeilio,черү
914,reißen::V,clecian,өзелү
915,reißen::V,torri'n glats,өзелү
916,versinken::V,suddo,бату
917,vergehen::V,myned heibio,авышу
918,vergehen::V,pasio,авышу
919,erscheinen::V,ymddangos,пәйда булу
920,verschwinden::V,diflannu,югалу
921,verschwinden::V,diflannu,юк булу
922,sinken::V,syrthio,кимү
923,sinken::V,syrthio,кайту
924,abnehmen::V,lleihau,азаю
925,zunehmen::V,cynyddu,арту
926,zunehmen::V,cynyddu,күбәю
927,zunehmen::V,cynyddu,ишәю
928,steigen::V,codi,үсү
929,wachsen::V,tyfu,үсү
930,glänzen::V,disgleirio,ялкылдау
931,funkeln::V,pefrio,ялтырау
932,lärmen::V,cadw sŵn,шаулау
933,lärmen::V,gwneud twrw,шаулау
934,läuten::V,canu,шалтырату
935,klingeln::V,canu,шалтырату
936,klingeln::V,seinio,шалтырату
937,klirren::V,tincian,чылтырау
938,brausen::V,rhuo,давыллау
939,brausen::V,rhuo,дулау
940,rauschen::V,siffrwd,кыштырдау
941,rauschen::V,chwithrwd,кыштырдау
942,klingen::V,seinio,ишетелү
943,bellen::V,cyfarth,өрү
944,heulen::V,udo,улау
945,heulen::V,oernadu,улау
946,blasen::V,chwythu,өрү
947,pfeifen::V,chwibanu,сызгырту
948,schreien::V,gweiddi,кычкыру
949,schreien::V,bloeddio,кычкыру
950,stöhnen::V,griddfan,ыңгырашу
951,zittern::V,crynu,калтырау
952,zittern::V,crynu,калтырану
953,leben::V,byw,яшәү
954,leben::V,byw,гомер итү
955,geboren werden::V,cael eich geni,туу
956,atmen::V,anadlu,сулау
957,trinken::V,yfed,эчү
958,essen::V,bwyta,ашау
959,schlucken::V,llyncu,йоту
960,müde werden::V,blino,ялыгу
961,müde werden::V,blino,йөгенү
962,einschlafen::V,mynd i gysgu,йокыга китү
963,einschlafen::V,syrthio i gysgu,йокыга китү
964,schlafen::V,huno,йоклау
965,schlafen::V,cysgu,йоклау
966,aufwachen::V,dihuno,уяну
967,aufstehen::V,codi,тору
968,sich erholen::V,ymlacio,ял алу
969,sich erholen::V,ymlacio,истирахәт итү
970,sich erholen::V,dadflino,ял алу
971,sich erholen::V,dadflino,истирахәт итү
972,krank werden::V,mynd yn sâl,чирләү
973,krank werden::V,mynd yn wael,чирләү
974,krank sein::V,gwaelu,чирләү
975,schmerzen::V,brifo,авырту
976,husten::V,pesychu,ютәлләү
977,genesen::V,gwella,савыгу
978,genesen::V,gwella,сәламәтләнү
979,genesen::V,cael yn ôl,савыгу
980,genesen::V,cael yn ôl,сәламәтләнү
981,sterben::V,marw,үлү
982,sterben::V,marw,дөнья кую
983,sterben::V,marw,вафат булу
984,umkommen::V,trengi,үлү
985,sich bewegen::V,symud,йөрү
986,sich rühren::V,syflyd,кыймылдау
987,sich erheben::V,codi,басу
988,sich setzen::V,eistedd,утыру
989,hinfallen::V,cwympo,егылу
990,laufen::V,cerdded,җәяүләү
991,schreiten::V,camu,атлау
992,spazierengehen::V,mynd am dro,йөрү
993,spazierengehen::V,mynd am dro,йөргенү
994,eilen::V,rhuthro,ашыгу
995,sich beeilen::V,brysio,ашыгу
996,sich beeilen::V,brysio,кызулау
997,sausen::V,rhuthro,җилдерү
998,rennen::V,rhedeg,йөгерү
999,springen::V,llamu,сикерү
1000,springen::V,neidio,сикерү
1001,klettern::V,dringo,үрмәләү
1002,schaukeln::V,siglo,атыну
1003,kriechen::V,cropian,шуышу
1004,kriechen::V,cropian,үрмәләү
1005,schwimmen::V,nofio,йөзү
1006,tauchen::V,plymio,чуму
1007,tauchen::V,ymsuddo,чуму
1008,rudern::V,rhwyfo,ишү
1009,fahren::V,gyrru,бару
1010,fahren::V,dreifio,бару
1011,fliegen::V,hedfan,очу
1012,gehen::V,mynd,йөрү
1013,weggehen::V,mynd,китү
1014,weggehen::V,ymadael,китү
1015,abfahren::V,ymadael,кузгалу
1016,anhalten::V,stopio,тукталу
1017,hineingehen::V,mynd i mewn,инү
1018,eintreten::V,mynd i,инү
1019,kommen::V,dod,килү
1020,ankommen::V,cyrraedd,бару
1021,zurückkommen::V,dychwelyd,кире кайту
1022,bleiben::V,aros,калу
1023,bleiben::V,sefyll,калу
1024,warten::V,aros,көтү
1025,warten::V,disgwyl,көтү
1026,erwarten::V,disgwyl,көтү
1027,suchen::V,chwilio am,эзләү
1028,finden::V,darganfod,табу
1029,versuchen::V,profi,маташу
1030,versuchen::V,ceisio,маташу
1031,vorbereiten::V,paratoi,хәзерләү
1032,lieben::V,caru,сөю
1033,lieben::V,caru,ярату
1034,mögen::V,hoffi,өнәү
1035,lachen::V,chwerthin,көлү
1036,rühren::V,cynhyrfu,дулкынландыру
1037,weinen::V,wylo,елау
1038,weinen::V,llefain,елау
1039,schimpfen::V,grwgnach,сүгү
1040,schimpfen::V,grwgnach,сүгенү
1041,sich ärgern::V,gofidio,ачулану
1042,sich fürchten::V,ofni,курку
1043,fürchten::V,arswydo,калтырау
1044,fürchten::V,arswydo,калтырану
1045,fliehen::V,ffoi,арка бирү
1046,flüchten::V,dianc,качу
1047,sehen::V,gweld,күрү
1048,anschauen::V,syllu,карау
1049,anschauen::V,edrych,карау
1050,ansehen::V,gwylio,карау
1051,ansehen::V,gwylio,күзәтү
1052,hören::V,clywed,ишетү
1053,zuhören::V,gwrando,тыңлау
1054,probieren::V,profi,тату
1055,riechen::V,arogli,иснәү
1056,fühlen::V,teimlo,тою
1057,fühlen::V,teimlo,сизү
1058,fühlen::V,clywed,тою
1059,fühlen::V,clywed,сизү
1060,scheinen::V,ymddangos,күренү
1061,zu sehen sein::V,dod i'r golwg,күренү
1062,vernehmen::V,clywed sôn am,ишетү
1063,frieren::V,bod yn oer,өшү
1064,frieren::V,bod yn oer,күшегү
1065,tun::V,gwneud,итү
1066,können::V,gallu,алу
1067,wollen::V,bod mewn angen,теләү
1068,anfangen::V,dechrau,керешү
1069,beenden::V,darfod,бетерү
1070,beenden::V,darfod,тәмамлау
1071,beenden::V,gorffen,бетерү
1072,beenden::V,gorffen,тәмамлау
1073,aufhören::V,peidio,бетү
1074,gelingen::V,llwyddo,уңу
1075,geraten::V,diweddu,сабышу
1076,öffnen::V,agor,ачу
1077,schließen::V,cau,ябу
1078,stellen::V,gosod,кую
1079,setzen::V,gosod,утырту
1080,legen::V,gosod,яткыру
1081,berühren::V,cyffwrdd,тию
1082,verbinden::V,cysylltu,ялгау
1083,bedecken::V,gorchuddio,өрту
1084,bedecken::V,gorchuddio,каплау
1085,bedecken::V,gorchuddio,томалау
1086,aufhängen::V,crogi,асу
1087,aufhängen::V,hongian,асу
1088,anzünden::V,cynnau,кабызу
1089,aufheben::V,codi,күтәрү
1090,zurücklassen::V,gadael,калдыру
1091,verlieren::V,colli,югалту
1092,fallen lassen::V,gollwng,төшерү
1093,machen::V,gwneud,ясау
1094,machen::V,gwneud,эшләү
1095,herstellen::V,cynhyrchu,ясау
1096,bauen::V,adeiladu,кору
1097,reparieren::V,trwsio,төзәтү
1098,reparieren::V,atgyweirio,төзәтү
1099,verbessern::V,diwygio,яхшырту
1100,ändern::V,altro,үзгәртү
1101,graben::V,palu,казу
1102,graben::V,cloddio,казу
1103,beugen::V,plygu,ию
1104,biegen::V,plygu,бөгү
1105,drehen::V,troelli,бору
1106,drehen::V,troelli,бөтерү
1107,wenden::V,troi,бору
1108,umdrehen::V,troi,түнтәрү
1109,heben::V,codi,күтәрү
1110,hochheben::V,dyrchafu,күтәрү
1111,ergreifen::V,gafael,эләктерү
1112,halten::V,dal,тоту
1113,drücken::V,pwyso,кысу
1114,drücken::V,gwasgu,кысу
1115,schieben::V,gwthio,кузгату
1116,kratzen::V,crafu,тырнау
1117,lecken::V,llyfu,ялау
1118,beißen::V,cnoi,тешләү
1119,beißen::V,brathu,тешләү
1120,abreißen::V,tynnu ymaith,өзү
1121,abschneiden::V,torri,кыю
1122,abschneiden::V,torri,кисү
1123,binden::V,clymu,бәйләү
1124,stecken::V,plannu,төртү
1125,stecken::V,plannu,тыгу
1126,brechen::V,torri,сындыру
1127,klopfen::V,taro,шаку
1128,klopfen::V,taro,шакылдау
1129,hauen::V,taro,кыйнау
1130,kleben::V,gludio,ябыштыру
1131,reiben::V,rhwbio,ышку
1132,streichen::V,taenu,ягу
1133,schleifen::V,hogi,кайрау
1134,schneiden::V,torri,кисү
1135,rütteln::V,ysgytio,селкетү
1136,schütteln::V,siglo,селкетү
1137,schütteln::V,ysgwyd,селкетү
1138,schwenken::V,siglo,болгау
1139,schütten::V,tywallt,кою
1140,füllen::V,llenwi,тутыру
1141,einwickeln::V,lapio,төрү
1142,tragen::V,cludo,ташу
1143,schleppen::V,llusgo,сөйрәү
1144,schleppen::V,llusgo,өстерәү
1145,ziehen::V,tynnu,тарту
1146,aufbewahren::V,cadw,саклау
1147,werfen::V,taflu,ыргыту
1148,fangen::V,dal,тоту
1149,packen::V,cipio,эләктерү
1150,packen::V,crafangu,эләктерү
1151,verstecken::V,celu,яшерү
1152,verstecken::V,cuddio,яшерү
1153,teilen::V,rhannu,бүлү
1154,schicken::V,anfon,җибәрү
1155,bringen::V,dod â,китерү
1156,hinzufügen::V,chwanegu,өстәү
1157,bekommen::V,cael,алу
1158,erhalten::V,derbyn,алу
1159,nehmen::V,cymryd,алу
1160,wählen::V,dewis,сайлау
1161,auswählen::V,dethol,сайлау
1162,bewahren::V,cadw,саклау
1163,behindern::V,atal,комачаулау
1164,behindern::V,rhwystro,комачаулау
1165,verderben::V,difetha,бозу
1166,beschädigen::V,niweidio,бозу
1167,zerbrechen::V,torri,вату
1168,zerreißen::V,rhwygo,өзү
1169,zerreißen::V,rhwygo,ерту
1170,zerstören::V,dinistrio,җимерү
1171,verbrennen::V,llosgi,яндыру
1172,verbrennen::V,llosgi,көйдерү
1173,geben::V,rhoi,бирү
1174,reichen::V,estyn,тапшыру
1175,schenken::V,rhoddi,бүләкләү
1176,versprechen::V,addo,вәгъдә бирү
1177,wünschen::V,dymuno,котлау
1178,loben::V,canmol,мактау
1179,küssen::V,cusanu,үбү
1180,wiegen::V,siglo,тирбәтү
1181,zudecken::V,gorchuddio,ябу
1182,zudecken::V,gorchuddio,бөркәү
1183,wecken::V,deffro,уяту
1184,zeigen::V,dangos,күрсәтү
1185,führen::V,arwain,йөртү
1186,lehren::V,dysgu,өйрәтү
1187,unterrichten::V,hyfforddi,укыту
1188,aufziehen::V,dod i fyny,асрау
1189,leiten::V,arwain,җитәкләү
1190,antreiben::V,annog,куалау
1191,antreiben::V,annog,әйдәләү
1192,antreiben::V,annog,ашыктыру
1193,lassen::V,gadael,мәҗбүр итү
1194,einladen::V,gwahodd,чакыру
1195,vereinigen::V,uno,берләштерү
1196,vereinigen::V,cyfuno,берләштерү
1197,besuchen::V,ymweld â,керешү
1198,treffen::V,cwrdd,очрату
1199,treffen::V,cyfarfod,очрату
1200,sich versammeln::V,casglu,җыелышу
1201,sich versammeln::V,cynnull,җыелышу
1202,spielen::V,chwarae,уйнау
1203,singen::V,canu,җырлау
1204,tanzen::V,dawnsio,бию
1205,sich trennen::V,ymwahanu,аерылу
1206,sich trennen::V,ymwahanu,ташлашу
1207,verlassen::V,gadael,ташлау
1208,verlassen::V,gadael,калдыру
1209,retten::V,achub,коткару
1210,bewachen::V,gwarchod,каравыллау
1211,schützen::V,noddi,ышыклау
1212,verteidigen::V,amddiffyn,яклау
1213,verteidigen::V,amddiffyn,саклау
1214,sich schlagen::V,ffraeo,сугышу
1215,sich schlagen::V,terfysgu,сугышу
1216,schießen::V,saethu,ату
1217,siegen::V,ennill,җиңү
1218,ärgern::V,cythruddo,ачуландыру
1219,schlagen::V,curo,ору
1220,schlagen::V,curo,бәрү
1221,schlagen::V,curo,тукмау
1222,treten::V,cicio,тибү
1223,stechen::V,pigo,кадау
1224,stoßen::V,gwthio,этү
1225,stehlen::V,dwyn,урлау
1226,stehlen::V,lladrata,урлау
1227,stören::V,aflonyddu,комачаулау
1228,belästigen::V,trafferthu,борчу
1229,belästigen::V,trafferthu,билмазалау
1230,verbergen::V,cuddio,яшерү
1231,täuschen::V,twyllo,алдату
1232,betrügen::V,hocedu,хәрәмләшү
1233,töten::V,lladd,үтерү
1234,wohnen::V,byw,яшәү
1235,arbeiten::V,gweithio,эшләү
1236,sammeln::V,casglu,туплау
1237,pflücken::V,casglu,өзү
1238,jagen::V,hela,аулау
1239,fischen::V,pysgota,балык тоту
1240,fassen::V,dal,тоту
1241,hüten::V,bugeilio,көтү
1242,treiben::V,gyrru,куалау
1243,anbinden::V,clymu,бәйләү
1244,füttern::V,porthi,туйдыру
1245,melken::V,godro,саву
1246,hacken::V,torri,чабу
1247,gießen::V,dyfrhau,сугару
1248,reifen::V,aeddfedu,җитешү
1249,zubereiten::V,coginio,пешеренү
1250,kochen::V,berwi,пешерү
1251,kochen::V,berwi,кайнату
1252,backen::V,pobi,пешерү
1253,backen::V,crasu,пешерү
1254,braten::V,ffrio,куыру
1255,braten::V,ffrio,кыздыру
1256,umrühren::V,cyffroi,бутау
1257,umrühren::V,cyffroi,болгату
1258,stricken::V,gwau,бәйләү
1259,nähen::V,gwnïo,тегү
1260,färben::V,lliwio,ману
1261,reinigen::V,glanhau,чистарту
1262,waschen::V,golchi,юу
1263,abwischen::V,sychu,сөртү
1264,spülen::V,streulio,чайкау
1265,fegen::V,ysgubo,себерү
1266,kehren::V,ysgubo,себерү
1267,baden::V,cael bath,коену
1268,sich waschen::V,ymolchi,юыну
1269,ausziehen::V,tynnu,чишенү
1270,anziehen::V,gwisgo,кию
1271,sich anziehen::V,ymwisgo,киенү
1272,kämmen::V,cribo,тарау
1273,schmücken::V,harddu,бизәү
1274,schmücken::V,harddu,бизәкләү
1275,schmücken::V,addurno,бизәү
1276,schmücken::V,addurno,бизәкләү
1277,sagen::V,dweud,дию
1278,sagen::V,dweud,әйтү
1279,sprechen::V,llefaru,сөйләү
1280,sprechen::V,llefaru,сөйләшү
1281,reden::V,siarad,сөйләү
1282,sich unterhalten::V,sgwrsio,сөйләшү
1283,fragen::V,gofyn,сорау
1284,fragen::V,gofyn,сорашу
1285,bitten::V,gofyn am,үтенү
1286,erzählen::V,dweud,сөйләү
1287,mitteilen::V,cyfleu,белдерү
1288,nennen::V,enwi,дию
1289,rufen::V,galw,дәшү
1290,prahlen::V,brolio,мактану
1291,prahlen::V,brolio,шапырыну
1292,prahlen::V,ymffrostio,мактану
1293,prahlen::V,ymffrostio,шапырыну
1294,übersetzen::V,cyfieithu,күчерү
1295,denken::V,meddwl,уйлау
1296,glauben::V,credu,инану
1297,glauben::V,coelio,инану
1298,bemerken::V,sylwi,искәрү
1299,erkennen::V,adnabod,тану
1300,begreifen::V,amgyffred,аңлау
1301,begreifen::V,amgyffred,төшенү
1302,verstehen::V,deall,аңлау
1303,verstehen::V,deall,төшенү
1304,lernen::V,dysgu,уку
1305,lernen::V,dysgu,өйрәнү
1306,wissen::V,gwybod,белү
1307,sich erinnern an::V,cofio,хәтерләү
1308,vergessen::V,anghofio,оныту
1309,messen::V,mesur,үлчәү
1310,zählen::V,cyfrif,санау
1311,rechnen::V,cyfrifo,исәпләү
1312,lesen::V,darllen,уку
1313,malen::V,peintio,рәсем ясау
1314,malen::V,peintio,сурәт ясау
1315,malen::V,peintio,сурәтләү
1316,zeichnen::V,tynnu,язу-сызу
1317,zeichnen::V,tynnu,сурәт ясау
1318,schreiben::V,ysgrifennu,язу
1319,besitzen::V,meddu,биләү
1320,kaufen::V,prynu,алу
1321,verkaufen::V,gwerthu,сату
1322,bezahlen::V,talu am,түләү
1323,zahlen::V,talu,түләү
1324,beherrschen::V,rheoli,ия булу
1325,beherrschen::V,llywodraethu,ия булу
1326,ertragen::V,dioddef,чыдау
