,Concept_ID,es,mrj
772,sofort::ADV,en seguida,полт
773,sofort::ADV,en seguida,тöрöк
774,sofort::ADV,en seguida,тӹшӓкок
775,später::ADV,más tarde,вара
776,jetzt::ADV,ahora,
777,heute::ADV,hoy,тагачы
778,morgen::ADV,mañana,иргод
779,morgen::ADV,mañana,иргодым
780,bald::ADV,pronto,чӹнь
781,bald::ADV,pronto,вӓшке
782,bald::ADV,pronto,выртышты
783,bald::ADV,en breve,чӹнь
784,bald::ADV,en breve,вӓшке
785,bald::ADV,en breve,выртышты
786,dann::ADV,luego,пакыла
787,dann::ADV,entonces,пакыла
788,gestern::ADV,ayer,тенгечӹ
789,einst::ADV,antaño,икӓнӓ
790,damals::ADV,entonces,тӹнӓм
791,danach::ADV,después,пакыла
792,vorher::ADV,antes,перви
793,zuerst::ADV,primero,андак
794,einmal::ADV,una vez,гӓнӓк
795,einmal::ADV,una vez,гӓнӓ
796,manchmal::ADV,a veces,кынамжы
797,oft::ADV,a menudo,чӹчкӹдӹн
798,oft::ADV,con frecuencia,чӹчкӹдӹн
799,immer::ADV,siempre,со
800,immer::ADV,siempre,соок
801,niemals::ADV,jamás,нинам
802,niemals::ADV,jamás,нигынам
803,niemals::ADV,jamás,нигынамат
804,hier::ADV,aquí,тиштӹ
805,hierhin::ADV,acá,тишкӹ
806,von hier::ADV,desde aquí,тишец
807,von hier::ADV,desde aquí,тишецӹн
808,dort::ADV,ahí,тӹштӹ
809,dort::ADV,allí,тӹштӹ
810,dorthin::ADV,allí,тӹшкӹ
811,dorthin::ADV,allí,тӹшкӹлӓ
812,dorthin::ADV,hacia allí,тӹшкӹ
813,dorthin::ADV,hacia allí,тӹшкӹлӓ
814,geradeaus::ADV,todo derecho,вик
815,geradeaus::ADV,todo derecho,тура
816,vorwärts::ADV,adelante,анзыкы
817,rückwärts::ADV,hacia atrás,мӹнгеш
818,zurück::ADV,atrás,мӹнгеш
819,unten::ADV,abajo,ӱлнӹ
820,unten::ADV,abajo,лӹвӓлнӹ
821,hinab::ADV,hacia abajo,ӱлӹкӹ
822,hinab::ADV,hacia abajo,лӹвӓкӹ
823,oben::ADV,arriba,вӹлнӹ
824,hinauf::ADV,hacia arriba,кӱшкӹлӓ
825,hinauf::ADV,hacia arriba,кӱш
826,überall::ADV,por todas partes,йӹлт
827,überall::ADV,por todas partes,цилӓ вӓре
828,nicht::ADV,no,уке
829,ein wenig::ADV,un poco,изиш
830,ein wenig::ADV,un poco,иклаштык
831,kaum::ADV,apenas,цылик
832,kaum::ADV,apenas,чучок-чучок
833,sehr::ADV,muy,чоте
834,sehr::ADV,mucho,чоте
835,so::ADV,tan,тенге
836,so::ADV,tan,тенгелӓ
837,noch::ADV,aún,мол
838,noch::ADV,aún,моло
839,noch::ADV,todavía,мол
840,noch::ADV,todavía,моло
841,nur::ADV,solamente,веле
842,schon::ADV,ya,уже
843,schon::ADV,ya,ӹнде
844,wieder::ADV,de nuevo,уэш
845,vergebens::ADV,en vano,зря
846,vergebens::ADV,en vano,ӹзрӓ
847,vergebens::ADV,en vano,ӹзӹрӓ
848,vor::PRP,antes de,анзыц
849,vor::PRP,antes de,анзыцын
850,vor::PRP,delante de,анзыц
851,vor::PRP,delante de,анзыцын
852,hinter::PRP,tras,шайылан
853,hinter::PRP,tras,шайылный
854,hinter::PRP,detrás de,шайылан
855,hinter::PRP,detrás de,шайылный
856,unter::PRP,bajo,лӹвӓкӹ
857,unter::PRP,debajo de,лӹвӓкӹ
858,durch::PRP,por,вашт
859,durch::PRP,a través de,вашт
860,neben::PRP,al lado de,сага
861,zwischen::PRP,entre,лош
862,zwischen::PRP,entre,лошкы
863,wegen::PRP,por,мычыц
864,wegen::PRP,a causa de,мычыц
865,dies::PRN,esto,тидӹ
866,dies::PRN,esto,ти
867,das::PRN,eso,тидӹ
868,das::PRN,eso,ти
869,das::PRN,esto,тидӹ
870,das::PRN,esto,ти
871,alles::PRN,todo,цилӓ
872,ich::PRN,yo,мый
873,du::PRN,tú,тӹнь
874,er::PRN,él,тӹдӹ
875,wir::PRN,nosotros,мӓ
876,ihr::PRN,vosotros,вӓ
877,sie::PRN,ellos,нӹнӹ
878,was::FPRN,qué,ма
879,wer::FPRN,quién,кӱ
880,wo::FADV,dónde,кышан
881,wo::FADV,dónde,кыштакен
882,wohin::FADV,adónde,кышкы
883,wohin::FADV,hacia dónde,кышкы
884,wie::FADV,cómo,кыце
885,warum::FADV,por qué,малын
886,wieviel::FNUM,cuánto,кынар
887,wieviel::FNUM,cuánto,кынары
888,wieviel::FNUM,cuánto,кынаркы
889,eins::NUM,uno,иктӹ
890,eins::NUM,uno,иктӹт
891,zwei::NUM,dos,кок
892,zwei::NUM,dos,кокты
893,drei::NUM,tres,кым
894,drei::NUM,tres,кымыт
895,vier::NUM,cuatro,нӹл
896,fünf::NUM,cinco,вӹц
897,sechs::NUM,seis,куд
898,sechs::NUM,seis,кудытмозн
899,sieben::NUM,siete,шӹм
900,sieben::NUM,siete,шӹмӹт
901,acht::NUM,ocho,кӓндӓкш
902,acht::NUM,ocho,кӓндӓкшӹ
903,neun::NUM,nueve,ӹндекшшӱдӹ
904,zehn::NUM,diez,лу
905,elf::NUM,once,луатик
906,elf::NUM,once,луатиктӹ
907,zwölf::NUM,doce,луаткок
908,zwölf::NUM,doce,луаткокты
909,zwanzig::NUM,veinte,коклы
910,dreißig::NUM,treinta,кымлы
911,vierzig::NUM,cuarenta,нӹллӹ
912,fünfzig::NUM,cincuenta,вӹцлӹ
913,sechzig::NUM,sesenta,кудлу
914,siebzig::NUM,setenta,шӹмлу
915,achtzig::NUM,ochenta,кӓндӓкшлу
916,neunzig::NUM,noventa,ӹндекшлу
917,hundert::NUM,cien,шӱдӹ
918,hundert::NUM,ciento,шӱдӹ
919,tausend::NUM,mil,тӹжем
920,und::CNJ,y,дöн
921,oder::CNJ,o,льывы
922,stehen::V,estar de pie,шалшаг
923,sitzen::V,estar sentado,шӹнзӓш
924,liegen::V,yacer,киӓш
925,liegen::V,estar acostado,киӓш
926,hängen::V,pender,кечӓш
927,werden::V,hacerse,шагалаш
928,passieren::V,suceder,ӹштӓ́лтӓш
929,beginnen::V,iniciarse,тӹнгӓлӓлтӓш
930,beginnen::V,principiar,тӹнгӓлӓлтӓш
931,enden::V,acabar,пӹтӓш
932,enden::V,terminar,пӹтӓш
933,wechseln::V,variar,весемӓш
934,wechseln::V,variar,весемӓлтӓш
935,wechseln::V,alternar,весемӓш
936,wechseln::V,alternar,весемӓлтӓш
937,aufgehen[Sonne]::V,salir,авараш
938,untergehen[Sonne]::V,ponerse,шӹ́нзӓш
939,untergehen[Sonne]::V,descender,шӹ́нзӓш
940,scheinen[Sonne]::V,brillar,сотемдӓрӓш
941,donnern::V,tronar,хӹдӹртӓш
942,wehen::V,soplar,ӹфӹлӓш
943,strömen::V,afluir,йогащ
944,fließen::V,fluir,йогащ
945,fließen::V,correr,йогащ
946,sich drehen::V,girar,пöрдӓш
947,schwanken::V,vacilar,лыпшалташ
948,schwingen::V,oscilar,кӓчӓйӓш
949,fallen::V,caer,кенвазаш
950,fallen::V,caer,шынгалташ
951,brennen::V,arder,йылаш
952,brennen::V,quemar,йылаш
953,rauchen::V,humear,шыпшаш
954,rauchen::V,echar humo,шыпшаш
955,regnen::V,llover,юраш
956,gefrieren::V,helarse,гӓш
957,gefrieren::V,helarse,кӹлмаш
958,tauen::V,deshelarse,шылаш
959,schmelzen::V,fundirse,шӹрӓнӓш
960,schmelzen::V,derretirse,шӹрӓнӓш
961,trocknen::V,secarse,кошкаш
962,sieden::V,hervir,шолаш
963,faulen::V,pudrirse,шӱӓш
964,verfaulen::V,pudrirse,йӓнгӓрӓлтӓш
965,reißen::V,romperse,кышкедӓлтӓш
966,versinken::V,hundirse,ва́лаш
967,vergehen::V,pasar,эртӓш
968,erscheinen::V,aparecer,каяш
969,verschwinden::V,desaparecer,ямаш
970,sinken::V,bajar,пычаш
971,abnehmen::V,decrecer,чӹдемӓш
972,abnehmen::V,decrecer,кöтӹргӓш
973,abnehmen::V,disminuir,чӹдемӓш
974,abnehmen::V,disminuir,кöтӹргӓш
975,zunehmen::V,crecer,когоэмӓш
976,zunehmen::V,aumentar,когоэмӓш
977,steigen::V,subir,лӱлта́лташ
978,steigen::V,ascender,лӱлта́лташ
979,wachsen::V,crecer,кушкаш
980,glänzen::V,brillar,йӹлгӹжӓш
981,glänzen::V,resplandecer,йӹлгӹжӓш
982,funkeln::V,chispear,валгалташ
983,lärmen::V,hacer ruido,юкланаш
984,läuten::V,sonar,цоргаш
985,läuten::V,repicar,цоргаш
986,klingeln::V,tocar el timbre,цоргаш
987,klirren::V,tintinear,цонгырталгаш
988,brausen::V,zumbar,ышдымыла́наш
989,rauschen::V,murmurar,шу́жгаш
990,klingen::V,sonar,йо́нгаш
991,bellen::V,ladrar,опташ
992,heulen::V,ulular,урмыжаш
993,blasen::V,soplar,ӹфӹлӓш
994,pfeifen::V,silbar,ши́шкаш
995,schreien::V,gritar,уташ
996,schreien::V,gritar,саслаш
997,schreien::V,gritar,варгынзаш
998,stöhnen::V,gemir,ӹнгӹрӓш
999,zittern::V,temblar,цӹтӹрӓш
1000,leben::V,vivir,ӹлӓш
1001,geboren werden::V,nacer,шачаш
1002,atmen::V,respirar,шӱлӓш
1003,trinken::V,beber,йӱӓш
1004,essen::V,comer,качкаш
1005,schlucken::V,tragar,нелӓш
1006,müde werden::V,cansarse,янгылаш
1007,müde werden::V,fatigarse,янгылаш
1008,einschlafen::V,dormirse,амален кеӓш
1009,schlafen::V,dormir,амалаш
1010,aufwachen::V,despertarse,понгыжалташ
1011,aufstehen::V,levantarse,кӹньӹл шагалаш
1012,sich erholen::V,reposar,кӓнаш
1013,sich erholen::V,descansar,кӓнаш
1014,krank werden::V,caer enfermo,церлӓнен вазаш
1015,krank sein::V,estar enfermo,церлӓнӓш
1016,krank sein::V,estar enfermo,ясланаш
1017,krank sein::V,estar enfermo,ясыланаш
1018,schmerzen::V,doler,каршташ
1019,husten::V,toser,кахыраш
1020,genesen::V,convalecer,паремӓш
1021,genesen::V,convalecer,тöрлӓнӓш
1022,genesen::V,restablecerse,паремӓш
1023,genesen::V,restablecerse,тöрлӓнӓш
1024,sterben::V,morir,вазын колаш
1025,umkommen::V,perecer,пӹтӓш
1026,sich bewegen::V,moverse,кашташ
1027,sich rühren::V,rebullir,тӓрвӓнӓш
1028,sich erheben::V,levantarse,кӹньӹлӓш
1029,sich setzen::V,sentarse,шӹнзӓш
1030,hinfallen::V,caerse,кенвазаш
1031,hinfallen::V,caerse,шынгалташ
1032,laufen::V,andar,кашташ
1033,schreiten::V,proceder,ашкедӓш
1034,spazierengehen::V,pasear,мадын кашташ
1035,spazierengehen::V,pasearse,мадын кашташ
1036,eilen::V,correr prisa,вӓшкӓш
1037,sich beeilen::V,darse prisa,вӓшкӓш
1038,sich beeilen::V,darse prisa,талашаш
1039,sausen::V,correr,хойхаланаш
1040,sausen::V,correr,хояш
1041,rennen::V,correr,кыргыжаш
1042,springen::V,saltar,тӹршештӓш
1043,klettern::V,trepar,ку́заш
1044,klettern::V,escalar,ку́заш
1045,schaukeln::V,bambolearse,лыпшалташ
1046,kriechen::V,reptar,авалянаш
1047,kriechen::V,reptar,ньыжиклӓш
1048,kriechen::V,arrastrarse,авалянаш
1049,kriechen::V,arrastrarse,ньыжиклӓш
1050,schwimmen::V,nadar,илӓш
1051,tauchen::V,bucear,цымаш
1052,tauchen::V,sumergirse,цымаш
1053,rudern::V,remar,шуалташ
1054,fahren::V,ir,кеӓш
1055,fliegen::V,volar,чонгештӓш
1056,gehen::V,ir,кеӓш
1057,gehen::V,andar,кеӓш
1058,weggehen::V,irse,кеӓш
1059,weggehen::V,marcharse,кеӓш
1060,abfahren::V,salir,кеӓш
1061,abfahren::V,partir,кеӓш
1062,anhalten::V,parar,цӓрнӓш
1063,anhalten::V,pararse,цӓрнӓш
1064,hineingehen::V,entrar,пыраш
1065,eintreten::V,entrar,пыраш
1066,kommen::V,venir,толаш
1067,ankommen::V,llegar,шоаш
1068,zurückkommen::V,volver,пöртӹлӓш
1069,zurückkommen::V,regresar,пöртӹлӓш
1070,bleiben::V,quedarse,кодаш
1071,warten::V,esperar,вычаш
1072,erwarten::V,esperar,вычаш
1073,suchen::V,buscar,кӹчӓлӓш
1074,finden::V,hallar,моаш
1075,finden::V,encontrar,моаш
1076,versuchen::V,intentar,путаяш
1077,versuchen::V,intentar,цацаш
1078,vorbereiten::V,preparar,поспейӹктӓш
1079,lieben::V,amar,яраташ
1080,lieben::V,querer,яраташ
1081,mögen::V,querer,яраташ
1082,lachen::V,reír,ваштылаш
1083,rühren::V,conmover,тӓрвӓтӓш
1084,weinen::V,llorar,мӓгӹрӓш
1085,schimpfen::V,regañar,свырседӓлӓш
1086,sich ärgern::V,enfadarse,шӹдешкӓш
1087,sich fürchten::V,tener miedo,лӱдӓш
1088,fürchten::V,temer,лӱдӓш
1089,fürchten::V,tener miedo a,лӱдӓш
1090,fliehen::V,huir,кыргыжаш
1091,flüchten::V,escaparse,кыргыж шӹлӓш
1092,sehen::V,ver,ужаш
1093,anschauen::V,mirar,анжалаш
1094,ansehen::V,mirar,анжаш
1095,hören::V,oír,колаш
1096,zuhören::V,escuchar,колышташ
1097,probieren::V,probar,тотештӓш
1098,probieren::V,probar,подыл анжаш
1099,probieren::V,degustar,тотештӓш
1100,probieren::V,degustar,подыл анжаш
1101,riechen::V,oler,ӱпшӹнзӓш
1102,fühlen::V,sentir,шижӓш
1103,scheinen::V,parecer,каяш
1104,zu sehen sein::V,poder verse,каяш
1105,vernehmen::V,oír,колын колташ
1106,vernehmen::V,percibir,колын колташ
1107,frieren::V,tener frío,кӹлмаш
1108,frieren::V,tener frío,тӹнгӹргӓш
1109,tun::V,hacer,ӹштӓш
1110,können::V,poder,кердӓш
1111,wollen::V,querer,жалаяш
1112,anfangen::V,iniciar,тӹнгӓлӓш
1113,beenden::V,acabar,пӹтӓрӓш
1114,beenden::V,terminar,пӹтӓрӓш
1115,aufhören::V,cesar,цӓрнӓш
1116,gelingen::V,salir bien,цӓш лиӓш
1117,geraten::V,salir,лиӓш
1118,geraten::V,dar resultado,лиӓш
1119,öffnen::V,abrir,пачаш
1120,schließen::V,cerrar,чӱчӓш
1121,stellen::V,poner,шӹндӓш
1122,stellen::V,colocar,шӹндӓш
1123,setzen::V,poner,шӹндӓш
1124,setzen::V,colocar,шӹндӓш
1125,legen::V,poner,опташ
1126,legen::V,poner,пиштӓш
1127,berühren::V,tocar,тӹкӓлӓш
1128,verbinden::V,unir,пидӓш
1129,verbinden::V,juntar,пидӓш
1130,bedecken::V,tapar,леведӓш
1131,bedecken::V,cubrir,леведӓш
1132,aufhängen::V,colgar,сӓкӓш
1133,anzünden::V,encender,чӱктӓш
1134,aufheben::V,recoger,кузыкташ
1135,zurücklassen::V,dejar,кодаш
1136,verlieren::V,perder,ямдаш
1137,fallen lassen::V,dejar caer,кенвацтараш
1138,machen::V,hacer,ӹштӓш
1139,herstellen::V,fabricar,йӓмдӹлӓш
1140,bauen::V,construir,ӹштӓш
1141,reparieren::V,reparar,чиняш
1142,reparieren::V,reparar,алалаш
1143,verbessern::V,mejorar,яжоэмден шӹндӓш
1144,ändern::V,mudar,вашталташ
1145,ändern::V,modificar,вашталташ
1146,graben::V,cavar,капаяш
1147,beugen::V,doblar,лывырташ
1148,beugen::V,doblar,каклярташ
1149,beugen::V,inclinar,лывырташ
1150,beugen::V,inclinar,каклярташ
1151,biegen::V,doblar,лывырташ
1152,drehen::V,volver,сӓрӓш
1153,drehen::V,volver,сӓрӹкӓлӓш
1154,drehen::V,hacer girar,сӓрӓш
1155,drehen::V,hacer girar,сӓрӹкӓлӓш
1156,wenden::V,volver,сӓрӓлӓш
1157,umdrehen::V,revolver,сӓрӓлӓш
1158,heben::V,levantar,лӱктӓш
1159,hochheben::V,alzar,кузыкташ
1160,ergreifen::V,coger,хватяш
1161,halten::V,tener,кычаш
1162,drücken::V,apretar,темдӓш
1163,schieben::V,empujar,шӹкӓш
1164,kratzen::V,rascar,нӹжӓш
1165,lecken::V,lamer,нылаш
1166,beißen::V,morder,пыралаш
1167,abreißen::V,arrancar,кӹрӓш
1168,abreißen::V,arrancar,кышкед нӓлӓш
1169,abschneiden::V,cortar,шулаш
1170,abschneiden::V,cortar,лаштыклаш
1171,binden::V,atar,пидӓш
1172,stecken::V,meter,шыралаш
1173,brechen::V,romper,тодылаш
1174,brechen::V,romper,пыдырташ
1175,brechen::V,quebrar,тодылаш
1176,brechen::V,quebrar,пыдырташ
1177,klopfen::V,golpear,рушткаш
1178,hauen::V,pegar,шелӹштӓш
1179,kleben::V,pegar,клейӓш
1180,kleben::V,encolar,клейӓш
1181,reiben::V,frotar,нӹжӓш
1182,streichen::V,untar,шӹрӓш
1183,streichen::V,recubrir,шӹрӓш
1184,schleifen::V,afilar,шымаш
1185,schneiden::V,cortar,пӹчкӓш
1186,rütteln::V,agitar,мыльгыкташ
1187,schütteln::V,agitar,цӹтӹртӓш
1188,schütteln::V,agitar,мыльгыкташ
1189,schütteln::V,sacudir,цӹтӹртӓш
1190,schütteln::V,sacudir,мыльгыкташ
1191,schwenken::V,menear,машыяш
1192,schütten::V,verter,опталаш
1193,füllen::V,llenar,темӓш
1194,einwickeln::V,envolver,пӹтӹрӓ́лӓш
1195,tragen::V,llevar,намалаш
1196,schleppen::V,arrastrar,шӹдӹрӓш
1197,ziehen::V,tirar,шыпшаш
1198,aufbewahren::V,conservar,перегӓш
1199,werfen::V,echar,кӹшкӓш
1200,werfen::V,lanzar,кӹшкӓш
1201,fangen::V,coger,кычаш
1202,packen::V,agarrar,хватяш
1203,verstecken::V,esconder,шӹлтӓш
1204,teilen::V,partir,пайылаш
1205,teilen::V,dividir,пайылаш
1206,schicken::V,enviar,колташ
1207,bringen::V,traer,кандаш
1208,hinzufügen::V,añadir,
1209,bekommen::V,obtener,лыкташ
1210,bekommen::V,conseguir,лыкташ
1211,erhalten::V,recibir,получаяш
1212,nehmen::V,tomar,налаш
1213,wählen::V,elegir,айыраш
1214,auswählen::V,escoger,айыраш
1215,auswählen::V,seleccionar,айыраш
1216,bewahren::V,guardar,перегӓш
1217,bewahren::V,preservar,перегӓш
1218,behindern::V,estorbar,мешӓйӓш
1219,behindern::V,obstaculizar,мешӓйӓш
1220,verderben::V,estropear,портяш
1221,beschädigen::V,deteriorar,шушырташ
1222,zerbrechen::V,romper,пыдырташ
1223,zerbrechen::V,quebrar,пыдырташ
1224,zerreißen::V,desgarrar,кӹрӓш
1225,zerreißen::V,despedazar,кӹрӓш
1226,zerstören::V,destruir,шӓлӓтӓш
1227,zerstören::V,destrozar,шӓлӓтӓш
1228,verbrennen::V,quemar,йылаташ
1229,verbrennen::V,quemar,йылалташ
1230,geben::V,dar,пуаш
1231,reichen::V,pasar,пуаш
1232,schenken::V,regalar,подараш
1233,versprechen::V,prometer,сöрӓш
1234,wünschen::V,desear,жалаяш
1235,loben::V,alabar,хваляш
1236,küssen::V,besar,шышшалаш
1237,wiegen::V,mecer,лӱнгӓлтӓш
1238,zudecken::V,tapar,пиштӓш
1239,zudecken::V,cubrir,пиштӓш
1240,wecken::V,despertar,понгыжалтараш
1241,zeigen::V,mostrar,анжыкташ
1242,führen::V,guiar,видӓш
1243,führen::V,conducir,видӓш
1244,lehren::V,enseñar,тымдаш
1245,lehren::V,instruir,тымдаш
1246,unterrichten::V,enseñar,тымдаш
1247,aufziehen::V,criar,кушташ
1248,leiten::V,guiar,видӓш
1249,leiten::V,guiar,вуйлаташ
1250,leiten::V,guiar,вуйлалташ
1251,leiten::V,dirigir,видӓш
1252,leiten::V,dirigir,вуйлаташ
1253,leiten::V,dirigir,вуйлалташ
1254,antreiben::V,impeler,талаштараш
1255,antreiben::V,impulsar,талаштараш
1256,lassen::V,hacer,-ыкт
1257,einladen::V,invitar,ӱжӓш
1258,vereinigen::V,unir,иктештӓш
1259,besuchen::V,visitar,толаш
1260,besuchen::V,ir a ver,толаш
1261,treffen::V,encontrar,вӓшлиӓш
1262,treffen::V,encontrar,вӓшлиӓлтӓш
1263,sich versammeln::V,reunirse,цымыргаш
1264,sich versammeln::V,congregarse,цымыргаш
1265,spielen::V,jugar,мадаш
1266,singen::V,cantar,мыраш
1267,tanzen::V,bailar,кушташ
1268,sich trennen::V,separarse,айырлаш
1269,verlassen::V,dejar,шуаш
1270,verlassen::V,abandonar,шуаш
1271,retten::V,salvar,ытараш
1272,bewachen::V,vigilar,оролаш
1273,schützen::V,proteger,перегӓш
1274,verteidigen::V,defender,перегӓш
1275,sich schlagen::V,batirse,шидӓлӓш
1276,sich schlagen::V,batirse,шиэдӓлӓш
1277,schießen::V,tirar,лӱӓш
1278,schießen::V,disparar,лӱӓш
1279,siegen::V,vencer,сӹнгӓш
1280,ärgern::V,enojar,шӹдештӓрӓш
1281,ärgern::V,enfadar,шӹдештӓрӓш
1282,schlagen::V,pegar,пӓрен колташ
1283,schlagen::V,pegar,хӹрӹктен колташ
1284,schlagen::V,golpear,пӓрен колташ
1285,schlagen::V,golpear,хӹрӹктен колташ
1286,treten::V,dar una patada a,чымаш
1287,stechen::V,pinchar,пышкылаш
1288,stoßen::V,empujar,шыркедӓш
1289,stehlen::V,robar,шолышт толаш
1290,stehlen::V,hurtar,шолышт толаш
1291,stören::V,molestar,ӓрештӹлӓш
1292,belästigen::V,molestar,кӓньӹсӹрлӓндӓрӓш
1293,belästigen::V,molestar,шытырланыкташ
1294,belästigen::V,importunar,кӓньӹсӹрлӓндӓрӓш
1295,belästigen::V,importunar,шытырланыкташ
1296,verbergen::V,ocultar,шӹлтӓш
1297,verbergen::V,esconder,шӹлтӓш
1298,täuschen::V,engañar,алталаш
1299,täuschen::V,engañar,аталаш
1300,betrügen::V,engañar,мошеньӹчӓйӓш
1301,töten::V,matar,пуштын шуаш
1302,wohnen::V,vivir,ӹлӓш
1303,wohnen::V,habitar,ӹлӓш
1304,arbeiten::V,trabajar,пӓшӓлӓш
1305,arbeiten::V,trabajar,ровотаяш
1306,sammeln::V,recoger,погаш
1307,sammeln::V,coleccionar,погаш
1308,pflücken::V,coger,кӹрӓш
1309,jagen::V,cazar,охотничӓйӓш
1310,fischen::V,pescar,кол кычаш
1311,fassen::V,atrapar,кычаш
1312,fassen::V,capturar,кычаш
1313,hüten::V,guardar,кӹтӓш
1314,treiben::V,aballar,шуруяш
1315,anbinden::V,atar,ялшташ
1316,anbinden::V,atar,ялышташ
1317,füttern::V,echar de comer,пукшаш
1318,melken::V,ordeñar,шыпшылаш
1319,hacken::V,picar,роаш
1320,hacken::V,cortar,роаш
1321,gießen::V,regar,шӓвӓш
1322,reifen::V,madurar,кӱӓш
1323,reifen::V,madurar,поспейӓш
1324,zubereiten::V,preparar,йӓмдӹлӓш
1325,kochen::V,cocer,шолташ
1326,kochen::V,guisar,шолташ
1327,backen::V,hornear,кӱктӓш
1328,backen::V,cocer al horno,кӱктӓш
1329,braten::V,asar,жӓрӓш
1330,braten::V,freír,жӓрӓш
1331,umrühren::V,remover,намалаш
1332,stricken::V,hacer punto,пидӓш
1333,stricken::V,hacer calceta,пидӓш
1334,nähen::V,coser,ыргаш
1335,färben::V,teñir,пидӓш
1336,färben::V,colorear,пидӓш
1337,reinigen::V,limpiar,чиӓлтӓш
1338,waschen::V,lavar,мышкаш
1339,abwischen::V,fregar,ӹштӓш
1340,abwischen::V,limpiar,ӹштӓш
1341,spülen::V,aclarar,шӱӓлтӓш
1342,spülen::V,enjuagar,шӱӓлтӓш
1343,fegen::V,barrer,ӹштӓш
1344,fegen::V,pasar la escoba,ӹштӓш
1345,kehren::V,barrer,ӹштӓш
1346,baden::V,bañarse,нӱштӹлӓш
1347,sich waschen::V,lavarse,мышкылташ
1348,ausziehen::V,quitar,кыдашаш
1349,ausziehen::V,quitarse,кыдашаш
1350,anziehen::V,ponerse,чиӓш
1351,sich anziehen::V,vestirse,чиӓш
1352,kämmen::V,peinar,шерӓш
1353,schmücken::V,adornar,цеверемдӓш
1354,sagen::V,decir,манаш
1355,sagen::V,decir,келесӓш
1356,sprechen::V,hablar,манаш
1357,reden::V,hablar,шайышташ
1358,reden::V,conversar,шайышташ
1359,sich unterhalten::V,charlar,хытыраш
1360,sich unterhalten::V,charlar,хытыргаш
1361,sich unterhalten::V,conversar,хытыраш
1362,sich unterhalten::V,conversar,хытыргаш
1363,fragen::V,preguntar,ядаш
1364,bitten::V,rogar,ядаш
1365,erzählen::V,contar,келесӓш
1366,mitteilen::V,comunicar,попаш
1367,mitteilen::V,comunicar,увертӓш
1368,mitteilen::V,comunicar,увертӓрӓш
1369,mitteilen::V,participar,попаш
1370,mitteilen::V,participar,увертӓш
1371,mitteilen::V,participar,увертӓрӓш
1372,nennen::V,llamar,лӹмдӓш
1373,nennen::V,nombrar,лӹмдӓш
1374,rufen::V,llamar,ӱжӓш
1375,prahlen::V,jactarse,хайзаш
1376,prahlen::V,jactarse,шаргаланаш
1377,übersetzen::V,traducir,вашташ
1378,denken::V,pensar,машанаш
1379,glauben::V,creer,ӹнянӓш
1380,bemerken::V,notar,цаклаш
1381,erkennen::V,reconocer,пӓлӓш
1382,begreifen::V,concebir,ынгылаш
1383,verstehen::V,entender,ынгылаш
1384,verstehen::V,comprender,ынгылаш
1385,lernen::V,aprender,тыменяш
1386,wissen::V,saber,пӓлӓш
1387,sich erinnern an::V,recordar,ышештӓрӓш
1388,sich erinnern an::V,acordarse de,ышештӓрӓш
1389,vergessen::V,olvidar,монден кодаш
1390,messen::V,medir,висӓш
1391,zählen::V,contar,шотаяш
1392,rechnen::V,contar,шотаяш
1393,rechnen::V,calcular,шотаяш
1394,lesen::V,leer,лыдаш
1395,malen::V,pintar,рисуяш
1396,zeichnen::V,dibujar,ыдырка́лаш
1397,schreiben::V,escribir,вазаш
1398,besitzen::V,poseer,кы́чаш
1399,kaufen::V,comprar,нӓлӓш
1400,verkaufen::V,vender,выжалаш
1401,bezahlen::V,pagar,тӱлӓш
1402,zahlen::V,pagar,тӱлӓш
1403,beherrschen::V,dominar,кы́чаш
1404,ertragen::V,soportar,цӹтӓш
