,Concept_ID,vep,tt
104,Donner::N,jumalanjuru,күкрәү
105,Strömung::N,joksmuz,агыш'агым
106,Tropfen::N,tilkuine,тамчы
107,Schaum::N,vaht,күбек
108,Schmutz::N,redu,пычрак
109,Schmutz::N,pačak,пычрак
110,See::N,järv,күл
111,Sumpf::N,so,саз
112,Moor::N,so,торфлык
113,Wiese::N,nit,болын
114,Wald::N,mec,урман
115,Hügel::N,kukaz,калку
116,Anhöhe::N,kukaz,үр
117,Berg::N,mägi,тау
118,Gipfel::N,ladv,оч
119,Höhle::N,mägionduz,мәгарә
120,Abhang::N,paute,кабырга
121,Quelle::N,lähte,чишмә
122,Bach::N,oja,елга
123,Fluss::N,jogi,дәрья
124,Ufer::N,rand,су кырые
125,Küste::N,randišt,яр буе
126,Festland::N,kuivma,коры җир
127,Meer::N,meri,диңгез
128,Bucht::N,laht,бухта
129,Bucht::N,laht,култык
130,Insel::N,sar',атау
131,Insel::N,sar',утрау
132,Blume::N,änik,чәчкә
133,Gras::N,hein,үлән
134,Wurzel::N,jur',тамыр
135,Baum::N,pu,агач
136,Stamm::N,tüvi,кәүсә
137,Rinde::N,kor',кабык
138,Ast::N,oks,ботак
139,Zweig::N,oks,ботак
140,Zweig::N,oks,тармак
141,Zweig::N,barb,ботак
142,Zweig::N,barb,тармак
143,Blatt::N,lehtez,яфрак
144,Birke::N,koiv,каен
145,Kiefer[Baum]::N,pedai,нарат
146,Weide[Baum]::N,raid,тал
147,Tanne::N,kuz',чыршы
148,Horn::N,sar'v,мөгез
149,Feder::N,höuneh,йон
150,Fell::N,nahk,тире
151,Flügel::N,suug,канат
152,Klaue::N,künz',тырнак
153,Kralle::N,künz',тырнак
154,Schwanz::N,händ,койрык
155,Ei::N,muna,күкәй
156,Ei::N,muna,йомырка
157,Nest::N,peza,оя
158,Bau::N,uru,өн
159,Tier::N,živat,хайван
160,Herde::N,kogo,көтү
161,Kuh::N,lehm,сыер
162,Bulle::N,härg,үгез
163,Pferd::N,hebo,ат
164,Schaf::N,lambaz,сарык
165,Schwein::N,siga,дуңгыз
166,Hund::N,koir,эт
167,Katze::N,kaži,песи
168,Bär::N,kondi,аю
169,Eichhörnchen::N,orav,тиен
170,Elch::N,hirb',поши
171,Fuchs::N,reboi,төлке
172,Hase::N,jäniš,куян
173,Maus::N,hir',тычкан
174,Wolf::N,händikaz,бүре
175,Vogel::N,lind,кош
176,Schwarm::N,parveh,көтү
177,Huhn::N,kana,тавык
178,Hahn::N,kukoi,әтәч
179,Gans::N,hanh',каз
180,Adler::N,orl,каракош
181,Ente::N,sorz,үрдәк
182,Eule::N,hir'pulo,ябалак
183,Kranich::N,kurg,торна
184,Krähe::N,variš,карга
185,Kuckuck::N,kägi,күке
186,Kuckuck::N,kägi,кәккүк
187,Schwan::N,joucen,аккош
188,Fisch::N,kala,балык
189,Barsch::N,ahven,алабуга
190,Hecht::N,haug',чуртан
191,Schlange[Tier]::N,kü,елан
192,Schlange[Tier]::N,mado,елан
193,Wurm::N,mado,корт
194,Spinne::N,hämähouk,үрмәкүч
195,Ameise::N,murahaine,кырмыска
196,Laus::N,täi,бет
197,Mücke::N,säs'k,черки
198,Mücke::N,säs'k,озынборын
199,Fliege::N,kärbhaine,чебен
200,Schmetterling::N,lipkaine,күбәләк
201,Beere::N,marj,җиләк
202,Apfel::N,jablok,алма
203,Pilz::N,sen',гөмбә
204,Pilz::N,babuk,гөмбә
205,Zwiebel::N,lauk,суган
206,Zwiebel::N,lauk,суганбаш
207,Saat::N,semned,орлык
208,Korn::N,jüvä,иген
209,Korn::N,jüvä,орлык
210,Korn::N,vill',иген
211,Korn::N,vill',орлык
212,Heu::N,hein,печән
213,Schale::N,kor',кабык
214,Grube::N,kop,баз
215,Grube::N,kop,чокыр
216,Falle::N,rida,тозак
217,Falle::N,rida,капкын
218,Schlinge::N,rihm,элмәк
219,Spur::N,jäl'g,эз
220,Asche::N,tuhk,көл
221,Dreck::N,redu,пычрак
222,Dreck::N,pačak,пычрак
223,Eisen::N,raud,тимер
224,Gold::N,kuld,алтын
225,Silber::N,hobed,көмеш
226,Kohle::N,hil',күмер
227,Glas::N,stökol,пыяла
228,Lehm::N,savi,балчык
229,Sand::N,lete,ком
230,Mensch::N,mez',адәм
231,Mensch::N,mez',инсан
232,Mensch::N,ristit,адәм
233,Mensch::N,ristit,инсан
234,Mann::N,mez',ир
235,Frau::N,naine,хатын
236,Kind::N,laps',бала
237,Junge::N,poig,малай
238,Junge::N,prihaine,малай
239,Mädchen::N,neičukaine,кыз
240,Familie::N,kanz,гаилә
241,Familie::N,pereh,гаилә
242,Großvater::N,ded,бабай
243,Großmutter::N,bab,әби
244,Eltern::N,vanhembad,ата-ана
245,Eltern::N,kazvatajad,ата-ана
246,Vater::N,tat,ата
247,Mutter::N,mam,ана
248,Sohn::N,poig,ул
249,Tochter::N,tütär,кыз
250,Bruder::N,veik,кардәш
251,Bruder::N,vell',кардәш
252,Schwester::N,čiža,апа
253,Schwester::N,čiža,сеңел
254,Schwester::N,sizar,апа
255,Schwester::N,sizar,сеңел
256,Onkel::N,däd',дәдә
257,Onkel::N,däd',дәдәй
258,Tante::N,tädi,түти
259,Tante::N,tädi,тәтәй
260,Ehemann::N,mužik,ир
261,Ehefrau::N,ak,хатын
262,Freude::N,ilo,сөенеч
263,Freude::N,ihastuz,сөенеч
264,Gelächter::N,nagr,көлү
265,Gelächter::N,nagr,көлеш
266,Glück::N,oza,бәхет
267,Kummer::N,gor'a,хәсрәт
268,Wunsch::N,taht,теләк
269,Lust::N,himo,теләк
270,Lust::N,himo,теләү
271,Geist::N,heng,рух
272,Gedanke::N,meletuz,уй
273,Gedanke::N,meletuz,фикер
274,Gedächtnis::N,mušt,хәтер
275,Verstand::N,mel',акыл
276,Sinn::N,jüvä,мәгънә
277,Grund::N,sü,сәбәп
278,Wahrheit::N,tozi,хак
279,Gespräch::N,lodu,әңгәмә
280,Gespräch::N,pagin,әңгәмә
281,Märchen::N,sarn,әкият
282,Erzählung::N,sanutez,хикәя
283,Nachricht::N,tedotuz,хәбәр
284,Neuigkeit::N,uzištuz,яңалык
285,Name::N,nimi,исем
286,Rätsel::N,ozoitez,табышмак
287,Rede::N,pagin,нотык
288,Rede::N,sanad,нотык
289,Sprache::N,kel',тел
290,Stimme::N,än',тавыш
291,Wort::N,sana,сүз
292,Zeichen::N,znam,ишарә
293,Ruf::N,kida,дәшү
294,Ruf::N,kucund,дәшү
295,Lärm::N,judu,шау
296,Laut::N,kulund,аваз
297,Ton::N,kulund,шалтырату
298,Lied::N,pajo,җыр
299,Ruhe::N,lebu,тынлык
300,Leute::N,rahvaz,халык
301,Volk::N,rahvaz,халык
302,Arbeit::N,tö,эш
303,Arbeit::N,tö,хезмәт
304,Arbeit::N,rad,эш
305,Arbeit::N,rad,хезмәт
306,Gast::N,adiv,кунак
307,Geschenk::N,lahj,бүләк
308,Spiel::N,vänd,уен
309,Gesellschaft::N,sebr,җәмгыять
310,Hilfe::N,abu,ярдәм
311,Hilfe::N,abu,булышлык
312,Freund::N,sebranik,дус
313,Kamerad::N,sebranik,иптәш
314,Angelegenheit::N,azj,эш
315,Anzahl::N,lugu,микъдар
316,Art::N,rod,төр
317,Art::N,rodsugu,төр
318,Stück::N,pala,кисәк
319,Stück::N,supal,кисәк
320,Teil::N,pala,өлеш
321,Hälfte::N,pol',ярым
322,Kreis::N,ümbruz,түгәрәк
323,Kreis::N,kehkruz,түгәрәк
324,Kreuz::N,rist,хач
325,Kreuz::N,rist,тәре
326,Linie::N,pird,сызык
327,Strich::N,pird,сызык
328,Abstand::N,keskust,ара
329,Entfernung::N,matk,ераклык
330,Gegend::N,taho,урын
331,Platz::N,avaruz',бушлык
332,Ort::N,koht,урын
333,Seite::N,pol',як
334,Seite::N,kül'g,як
335,Mitte::N,kesk,урта
336,Gegenstand::N,kalu,нәрсә
337,Sache::N,azj,нәрсә
338,Rand::N,röun,чит
339,Kante::N,röun,кырый
340,Ecke::N,saum,почмак
341,Spitze::N,agjaine,оч
342,Ende::N,agj,азак
343,Loch::N,reig,тишек
344,Winkel::N,čoga,почмак
345,Winkel::N,saum,почмак
346,Muster::N,kirjam,парча
347,Größe::N,suruz',зурлык
348,Länge::N,piduz,озынлык
349,Höhe::N,korktuz',биеклек
350,Gewicht::N,jügu,авырлык
351,Gewicht::N,vedäduz,авырлык
352,Menge::N,äjüz',микъдар
353,Haufen::N,kogo,өем
354,Reihe::N,rivi,рәт
355,Boot::N,veneh,каек
356,Boot::N,veneh,көймә
357,Ruder::N,air,ишкәк
358,Schlitten::N,regi,чана
359,Schlitten::N,regut,чана
360,Ski::N,suks',чаңгы
361,Lagerfeuer::N,nodj,костёр
362,Lagerfeuer::N,pažag,костёр
363,Last::N,jüguz,йөк
364,Gang::N,astund,йөреш
365,Schritt::N,hašk,адым
366,Norden::N,pohjoine,төньяк
367,Süden::N,suvi,көньяк
368,Westen::N,päivlaskm,көнбатыш
369,Osten::N,päivnouzm,шәрык
370,Osten::N,päivnouzm,көнчыгыш
371,Holz::N,pu,агач
372,Brett::N,laud,такта
373,Platte::N,keitim,плитә
374,Stütze::N,tugi,таяу
375,Stange::N,arz',колга
376,Stock::N,kalu,таяк
377,Stab::N,seibaz,таяк
378,Rohr::N,torv,торба
379,Haus::N,pert',өй
380,Haus::N,pert',йорт
381,Heim::N,kodi,гаилә
382,Heim::N,kodi,нәсел
383,Ofen::N,päč,мич
384,Fußboden::N,lava,идән
385,Tisch::N,laud,өстәл
386,Tisch::N,stal'c,өстәл
387,Stuhl::N,ištim,утыргыч
388,Wiege::N,kätte,бишек
389,Bett::N,sija,ятак
390,Bett::N,sija,урын-җир
391,Bett::N,magaduzsija,ятак
392,Bett::N,magaduzsija,урын-җир
393,Regal::N,palič,киштә
394,Regal::N,palič,шүрлек
395,Kiste::N,mülütim,әрҗә
396,Fenster::N,ikun,тәрәзә
397,Tür::N,uks',ишек
398,Tor::N,verai,капка
399,Zaun::N,aid,койма
400,Dach::N,katuz,түбә
401,Leiter::N,pordhad,баскыч
402,Besen::N,lud,себерке
403,Besen::N,vast,себерке
404,Spaten::N,labid,көрәк
405,Schaufel::N,labid,көрәк
406,Gabel::N,hangoine,чәннечке
407,Löffel::N,luzik,кашык
408,Messer::N,veič,пычак
409,Nagel::N,nagl,кадак
410,Netz::N,verk,челтәр
411,Haken::N,kouk,ыргак
412,Griff::N,kägä,тотка
413,Griff::N,varz',тотка
414,Schloss::N,lukkol,йозак
415,Bild::N,kuva,рәсем
416,Bild::N,kuva,картина
417,Figur::N,figur,сын
418,Figur::N,figur,фигура
419,Puppe::N,tätüine,курчак
420,Beutel::N,havad,луза
421,Bündel::N,toppaz,бәйләм
422,Bündel::N,käč,бәйләм
423,Tasche::N,sumk,букча
424,Eimer::N,vädr,чиләк
425,Deckel::N,katuz,капкач
426,Geschirr::N,astii,савыт-саба
427,Geschirr::N,astii,кашык-аяк
428,Sack::N,havad,капчык
429,Tasse::N,čašk,чынаяк
430,Topf::N,pada,чүлмәк
431,Kessel::N,katil,казан
432,Essen::N,sönd,ашау
433,Nahrung::N,söm,азык
434,Nahrung::N,söm,тәгам
435,Nahrung::N,söm,ашамлык
436,Speise::N,sömine,ризык
437,Fleisch::N,liha,ит
438,Getreide::N,vill',ашлык
439,Brei::N,pudr,ботка
440,Brot::N,leib,ипи
441,Brot::N,leib,икмәк
442,Scheibe::N,bibaleh,телем
443,Scheibe::N,šlik,телем
444,Fett::N,razv,май
445,Butter::N,voi,май
446,Öl::N,voi,май
447,Salz::N,sol,тоз
448,Suppe::N,lem',шулпа
449,Suppe::N,keitoz,шулпа
450,Honig::N,mezi,бал
451,Milch::N,maid,сөт
452,Tee::N,čai,чәй
453,Leder::N,nahk,күн
454,Wolle::N,vill,йон
455,Stoff::N,kangaz,тукыма
456,Nadel::N,negl,энә
457,Faden::N,nit',җеп
458,Knopf::N,nübl',төймә
459,Knoten::N,sol'm,төен
460,Farbe::N,muju,буяу
461,Kleidung::N,sobad,кием
462,Hemd::N,paid,күлмәк
463,Kragen::N,kagluz,яка
464,Ärmel::N,hijam,җиң
465,Hose::N,štanad,чалбар
466,Gürtel::N,vö,билбау
467,Mütze::N,šapuk,бүрек
468,Schuh::N,keng',башмак
469,Stiefel::N,sapug,итек
470,Ring::N,rengaz,балдак
471,Band::N,lentaine,тасма
472,Kamm::N,suga,тарак
473,Spiegel::N,zerkol,көзге
474,Riemen::N,vö,каеш
475,Schnur::N,nor,бау
476,Leine::N,talutimnor,тезген
477,Decke::N,sijakatuz,юрган
478,Kissen::N,pöluz,мендәр
479,Tuch::N,paik,яулык
480,Handtuch::N,käzipaik,сөлгә
481,Kraft::N,vägi,егәр
482,Kraft::N,vägi,дәрман
483,Stärke::N,vahvuz',көч
484,Stärke::N,vahvuz',дәрман
485,Gesundheit::N,tervhuz,саулык
486,Krankheit::N,läžund,чир
487,Krankheit::N,läžund,хаста
488,Krankheit::N,läžund,сырхау
489,Schmerz::N,kibu,авырту
490,Wunde::N,čapatez,яра
491,Wunde::N,čapatez,җәрәхәт
492,Fieber::N,säru,бизгәк
493,Arznei::N,zel'l',дару
494,Brücke::N,sild,күпер
495,Brunnen::N,kaiv,кое
496,Weide::N,omaluine,утлавык
497,Pfad::N,tehut,сукмак
498,Weg::N,te,юл
499,Straße::N,te,урам
500,Dorf::N,külä,авыл
501,Stadt::N,lidn,шәһәр
502,Brief::N,kirjeine,хат
503,Buch::N,kirj,китап
504,Buchstabe::N,kirjam,хәреф
505,Zeitung::N,lehtez,газет
506,Zeitung::N,lehtez,газета
507,Leben::N,elo,гомер
508,Leben::N,elo,тормыш
509,Leben::N,elo,тереклек
510,Tod::N,surm,үлем
511,Grab::N,kaum,гүр
512,Grab::N,kaum,кабер
513,Kirche::N,jumalanpert',чиркәү
514,Sünde::N,grähk,язык
515,Sünde::N,grähk,гөнаһ
516,Gott::N,jumal,алла
517,Gott::N,jumal,ходай
518,Arbeiter::N,radnik,эшче
519,Chef::N,pämez',башлык
520,Meister::N,mastar,оста
521,Arzt::N,lekar',врач
522,Arzt::N,lekar',табиб
523,Lehrer::N,opendai,укытучы
524,Lehrer::N,opendai,мөгаллим
525,Geld::N,rahad,акча
526,Geschäft::N,biznes,эш
527,Laden::N,lauk,кибет
528,Laden::N,lauk,магазин
529,Preis::N,arv,бәя
530,Preis::N,arv,бәһа
531,Ware::N,tavar,товар
532,Nutzen::N,liža,файда
533,Reichtum::N,kodielo,байлык
534,Reichtum::N,kal'huz',байлык
535,Welt::N,mail'm,дөнья
536,Land::N,ma,ил
537,Staat::N,valdkund,дәүләт
538,König::N,kunigaz,патша
539,Macht::N,vald,хакимият
540,Grenze::N,röun,чик
541,Krieg::N,soda,сугыш
542,Feind::N,vihanik,дошман
543,Feind::N,vastustai,дошман
544,Gewalt::N,vägivald,көчләү
545,Kampf::N,tora,көрәш
546,Bogen[Waffe]::N,taug,җәя
547,Pfeil::N,nol,ук
548,Gewehr::N,oružj,мылтык
549,Fehler::N,viga,хата
550,Lüge::N,kelastuz,ялган
551,Schaden::N,pahuz',зыян
552,Schaden::N,pahuz',зарар
553,Unglück::N,bed,бәла
554,Unglück::N,gor'a,бәла
555,Schuld::N,värhuz',гаеп
556,Alter::N,igä,яшь
557,Schluss::N,lop,ахыр
558,Zeit::N,aig,заман
559,Tag::N,päiv,көн
560,Morgen::N,homendez,иртә
561,Mittag::N,keskpäiv,өйлә
562,Abend::N,eht,кич
563,Nacht::N,ö,төн
564,Woche::N,nedal',атна
565,Monat::N,ku,ай
566,Jahr::N,voz',ел
567,Frühling::N,keväz',яз
568,Sommer::N,keza,җәй
569,Herbst::N,sügüz',көз
570,Winter::N,tal'v,кыш
571,Januar::N,viluku,гыйнвар
572,Februar::N,uhoku,февраль
573,März::N,keväz'ku,март
574,April::N,sulaku,апрель
575,Mai::N,semendku,май
576,Juni::N,kezaku,июнь
577,Juli::N,heinku,июль
578,August::N,eloku,август
579,September::N,sügüz'ku,сентябрь
580,Oktober::N,reduku,октябрь
581,November::N,kül'mku,ноябрь
582,Dezember::N,tal'vku,декабрь
583,Montag::N,ezmärg,дүшәмбе
584,Dienstag::N,tožnarg,сишәмбе
585,Mittwoch::N,koumanz'päiv,чәршәмбе
586,Donnerstag::N,nellänz'päiv,атнакич
587,Donnerstag::N,nellänz'päiv,пәнҗешәмбе
588,Freitag::N,pätnič,җомга
589,Freitag::N,videnz'päiv,җомга
590,Samstag::N,sobat,шимбә
591,Sonntag::N,pühäpäiv,якшәмбе
592,groß::A,sur',зур
593,groß::A,järed,зур
594,klein::A,pen',кечкенә
595,klein::A,pičuine,кечкенә
596,lang::A,pit'k,озын
597,kurz::A,lühüd,кыска
598,breit::A,leved,киң
599,schmal::A,kaid,кысык
600,dicht::A,tihed,куе
601,dick[Gegenstand]::A,paks,калын
602,dünn::A,hoik,нечкә
603,fein::A,hen,нәзакәтле
604,fest::A,luja,нык
605,fest::A,ninev,нык
606,flach::A,lapak,яссы
607,flach::A,lapak,ялпак
608,glatt::A,siled,шома
609,hart::A,kova,каты
610,weich::A,pehmed,йомшак
611,rund::A,kehker,түгәрәк
612,spitz::A,nügu,очлы
613,spitz::A,terav,очлы
614,scharf::A,terav,үткен
615,stumpf::A,tül'c,үтмәс
616,schwer::A,jüged,салмак
617,schön::A,čoma,гүзәл
618,heiß::A,räk,эссе
619,warm::A,läm',җылы
620,kalt::A,vilu,суык
621,kalt::A,vilu,салкын
622,kühl::A,raibak,салкынча
623,kühl::A,viluhk,салкынча
624,frisch::A,lahed,салкынча
625,feucht::A,neps,юеш
626,feucht::A,toreh,юеш
627,nass::A,märg,дымлы
628,trocken::A,kuiv,коры
629,voll::A,täuz',тулы
630,leer::A,joudai,буш
631,offen::A,avoin,ачык
632,offen::A,avol'jaine,ачык
633,geschlossen::A,saubaline,йомык
634,sauber::A,puhtaz,пакь
635,sauber::A,puhtaz,чиста
636,schmutzig::A,redukaz,керле
637,schmutzig::A,redukaz,пычрак
638,roh::A,rohk,чи
639,roh::A,toreh,чи
640,reif::A,küps,өлгергән
641,lecker::A,magukaz,тәмле
642,süß::A,maged,татлы
643,bitter::A,karged,ачы
644,sauer::A,muiged,әче
645,hell::A,kirkas,якты
646,hell::A,valgei,якты
647,dunkel::A,pimed,кара
648,schwarz::A,must,кара
649,weiß::A,vauged,ак
650,rot::A,rusked,кызыл
651,gelb::A,pakuine,сары
652,blau::A,sinine,күк
653,grün::A,vihand,яшел
654,grau::A,hahk,соры
655,bunt::A,kirjav,чуар
656,billig::A,odav,арзан
657,teuer::A,kalliž,хаклы
658,wertvoll::A,arvokas,кыйммәтле
659,blind::A,soged,сукыр
660,blind::A,soged,күзсез
661,taub::A,kurdiž,чукрак
662,taub::A,kurdiž,саңгырау
663,kräftig::A,vägev,егәрле
664,stark::A,vahv,нык
665,stark::A,vahv,базык
666,stark::A,vägekaz,нык
667,stark::A,vägekaz,базык
668,schwach::A,väll',зәгыйфь
669,fett::A,razvakaz,симез
670,schlank::A,kapos,нәзек
671,hübsch::A,čoma,чибәр
672,böse::A,äred,усал
673,böse::A,käred,усал
674,dumm::A,el'getoi,акылсыз
675,faul::A,lašk,ялкау
676,faul::A,lašk,иренчәк
677,fleißig::A,radonnavedii,тырыш
678,fleißig::A,radonnavedii,тырышучан
679,geizig::A,ažlak,саран
680,klug::A,melev,акыллы
681,klug::A,melekaz,акыллы
682,geschickt::A,mahtokaz,маһир
683,lieb::A,izo,сөекле
684,lieb::A,sula,сөекле
685,lustig::A,ilokaz,күңелле
686,sanft::A,laskav,басынкы
687,hungrig::A,näl'ghine,ач
688,krank::A,läžui,чирле
689,krank::A,läžui,сырхау
690,nackt::A,alastoi,шәрә
691,traurig::A,opalahine,ямансу
692,lebendig::A,eläb,тере
693,gut::A,hüvä,яхшы
694,schlecht::A,huba,начар
695,richtig::A,oiged,дөрес
696,schlimm::A,paha,әшәкә
697,wahr::A,todesine,чып-чын
698,alt::A,vanh,иске
699,neu::A,uz',яңа
700,ehemalig::A,edeline,элекке
701,alt[Lebewesen]::A,ravaz,карт
702,jung::A,nor',яшь
703,arm::A,gol'l',фәкыйрь
704,reich::A,elokaz,бай
705,bekannt::A,tutab,таныш
706,berühmt::A,tetab,атаклы
707,fremd::A,veraz,ят
708,verschieden::A,erazvuitte,төрле
709,nah::A,läheline,якын
710,fern::A,edahaine,ерак
711,linker::A,hura,сул
712,rechter::A,oiged,уң
713,anderer::A,toine,бүтән
714,erster::A,ezmäine,беренче
715,zweiter::A,toine,икенче
716,dritter::A,koumanz',өченче
717,letzter::A,jäl'gmäine,ахыргы
718,allein::ADV,üksnäze,ялгыз
719,auf einmal::ADV,ühten aigan,бердән
720,zusammen::ADV,ühtes,бергә
721,lange::ADV,hätken,озак
722,plötzlich::ADV,äkkid,искәрмәстән
723,sofort::ADV,kerdalaz,хәзер
724,später::ADV,möhemba,соңрак
725,jetzt::ADV,nügüd',хәзер
726,heute::ADV,tämbei,бүген
727,morgen::ADV,homen,иртәгә
728,bald::ADV,pigai,тиздән
729,dann::ADV,sid',аннары
730,gestern::ADV,eglai,кичә
731,einst::ADV,ende,берчак
732,einst::ADV,kerdan,берчак
733,damals::ADV,siloi,ул вакытта
734,damals::ADV,siloi,ул чакта
735,danach::ADV,sid',да
736,vorher::ADV,ende,элек
737,zuerst::ADV,ezmäi,башта
738,einmal::ADV,kerdan,бер
739,einmal::ADV,kerdan,бер мәртәбә
740,manchmal::ADV,erašti,кайчакта
741,oft::ADV,paksus,еш
742,immer::ADV,kaiken,һәркайчан
743,niemals::ADV,ei nikonz,hичбер вакыт
744,hier::ADV,täs,монда
745,hier::ADV,täs,биредә
746,hier::ADV,tägä,монда
747,hier::ADV,tägä,биредә
748,hierhin::ADV,tänna,монда
749,von hier::ADV,täspäi,моннан
750,von hier::ADV,sid'päi,моннан
751,dort::ADV,sigä,анда
752,dorthin::ADV,sinna,тегеләй
753,dorthin::ADV,nakkale,тегеләй
754,geradeaus::ADV,kohtha,турыдан-туры
755,vorwärts::ADV,edehe,алга
756,rückwärts::ADV,sel'gin,кире
757,zurück::ADV,tagaze,кире
758,unten::ADV,alahan,түбәндә
759,hinab::ADV,alaz,аска
760,hinab::ADV,alahaks,аска
761,oben::ADV,ülähän,өстә
762,oben::ADV,ülähän,югарыда
763,hinauf::ADV,ülez,өскә
764,hinauf::ADV,ülähäks,өскә
765,überall::ADV,kaikjal,hәркайда
766,nicht::ADV,ei,түгел
767,ein wenig::ADV,vähän,бераз
768,kaum::ADV,habi,көчкә
769,sehr::ADV,lujas,бик
770,so::ADV,muga,алай
771,so::ADV,ninga,алай
772,noch::ADV,völ,янә
773,noch::ADV,völ,тагын
774,nur::ADV,järg,фәкать
775,nur::ADV,vaiše,фәкать
776,schon::ADV,jo,инде
777,wieder::ADV,möst,янә
778,wieder::ADV,möst,тагын
779,vergebens::ADV,uhtei,юкка
780,vor::PRP,edes,алдыннан
781,hinter::PRP,taga,арттан
782,unter::PRP,al,астында
783,durch::PRP,läbi,аша
784,durch::PRP,kal't,аша
785,neben::PRP,rindal,тирәсендә
786,zwischen::PRP,keskes,арасында
787,wegen::PRP,tagut,сәбәпле
788,dies::PRN,nece,бу
789,das::PRN,se,ул
790,alles::PRN,kaik,һәммә
791,ich::PRN,minä,мин
792,du::PRN,sinä,син
793,er::PRN,hän,ул
794,wir::PRN,mö,без
795,ihr::PRN,tö,сез
796,sie::PRN,hö,ул
797,was::FPRN,mi,ни
798,was::FPRN,mi,нәрсә
799,wer::FPRN,ken,кем
800,wo::FADV,kus,кайда
801,wohin::FADV,kuna,кая
802,wie::FADV,kut,ничек
803,wie::FADV,mit',ничек
804,warum::FADV,mikš,нигә
805,wieviel::FNUM,äjak,ничә
806,wieviel::FNUM,kuverz',ничә
807,eins::NUM,üks',бер
808,zwei::NUM,kaks',ике
809,drei::NUM,koume,өч
810,vier::NUM,nel'l',дүрт
811,fünf::NUM,viž,биш
812,sechs::NUM,kuz',алты
813,sieben::NUM,seičeme,җиде
814,acht::NUM,kahesa,сигез
815,neun::NUM,ühesa,тугыз
816,zehn::NUM,kümne,ун
817,elf::NUM,üks'toštkümne,унбер
818,zwölf::NUM,kaks'toštkümne,унике
