,Concept_ID,xal,kn
553,heiß::A,халун,ಬಿಸಿ
554,warm::A,дулан,ಬಿಸಿ
555,kalt::A,киитн,ತಣ್ಣನೆಯ
556,kühl::A,серүн,ತಂಪಾದ
557,frisch::A,серүн,ನಿರ್ಮಲ
558,feucht::A,чиигтә,ಒದ್ದೆಯಾದ
559,nass::A,чиигтә,ಒದ್ದೆಯಾದ
560,trocken::A,хагсу,ಶುಷ್ಕ
561,voll::A,дүүрң,ತುಂಬಿದ
562,leer::A,сул,ಖಾಲಿ
563,leer::A,хоосн,ಖಾಲಿ
564,offen::A,секәтә,ಮುಚ್ಚಲ್ಲದ
565,geschlossen::A,хаалһата,ಮುಚ್ಚಿದ
566,sauber::A,цевр,ಶುದ್ಧ
567,schmutzig::A,киртә,ಅಶುದ್ಧ
568,roh::A,түүкә,ಹಸಿ
569,reif::A,болсн,ಹಣ್ಣಾದ
570,lecker::A,әмтәхн,ಗುಚಿಕರ
571,süß::A,әмтәхн,ಸಿಹಿ
572,bitter::A,һашун,ಕಹಿ
573,bitter::A,һашута,ಕಹಿ
574,sauer::A,ишклң,ಹುಳಿಯಾದ
575,hell::A,герлтә,ಹೊಳೆಯುವ
576,dunkel::A,харңһу,ಮಬ್ಬಾದ
577,schwarz::A,хар,ಕಪ್ಪು
578,weiß::A,цаһан,ಬಿಳಿಯ
579,rot::A,улан,ಕೆಂಪು
580,gelb::A,шар,ಹಳದಯ
581,blau::A,көк,ನೀಲ
582,grün::A,көк,ಕಾಯಾದ
583,grau::A,бор,ಬೂದುಬಣ್ಣದ
584,bunt::A,алг,ವರ್ಣರಂಜಿತ
585,bunt::A,эрәтә,ವರ್ಣರಂಜಿತ
586,billig::A,кимд,ಅಗ್ಗ
587,teuer::A,үнтә,ದುಬಾರಿಯಾದ
588,wertvoll::A,үнтә,ಅಮೂಲ್ಯ
589,wertvoll::A,эрднь,ಅಮೂಲ್ಯ
590,blind::A,сохр,ಅಂಧ
591,taub::A,дүлә,ಕಿವುಡಾದ
592,kräftig::A,күчтә,ಪ್ರಬಲ
593,stark::A,чаңһ,ಶಕ್ತಿವಂತ
594,schwach::A,күчн тату,ದುರ್ಬಲ
595,fett::A,тарһн,ಕೊಬ್ಬಿದ
596,schlank::A,эццн,ತೆಳ್ಳಗಿನ
597,hübsch::A,көркхн,ಅಂದವಾದ
598,böse::A,уурта,ಕೆಟ್ಟ
599,dumm::A,тенг,ಮಂದ
600,faul::A,залху,ಆಲಸ
601,fleißig::A,кинән,ಕಡಗುವ
602,fleißig::A,кинмһә,ಕಡಗುವ
603,geizig::A,ховдг,ಜುಗ್ಗ
604,klug::A,ухата,ಚತುರ
605,geschickt::A,чадмг,ದಕ್ಷ
606,lieb::A,эңкр,ಪ್ರಿಯ
607,lustig::A,сергмҗтә,ಖುಷಿಯಾದ
608,lustig::A,җирһлтә,ಖುಷಿಯಾದ
609,sanft::A,номһн,ಸೌಮ್ಯ
610,hungrig::A,өлн,ಹಸಿದ
611,hungrig::A,харһнсн,ಹಸಿದ
612,krank::A,өвчтә,ಅಸ್ವಸ್ಥ
613,krank::A,шалтгта,ಅಸ್ವಸ್ಥ
614,nackt::A,нүцкн,ನಗ್ನ
615,traurig::A,һундлта,ದುಃಖಿತ
616,lebendig::A,әмд,ಜೀವಂತ
617,gut::A,сән,ಒಳ್ಳೆಯ
618,schlecht::A,му,ದುಷ್ಟ
619,richtig::A,зөвтә,ಸರಿ
620,schlimm::A,җигшүртә,ಅಸಹ್ಯ
621,wahr::A,үнн,ನಿಜ
622,wahr::A,мөн,ನಿಜ
623,alt::A,хуучн,ಮುದಿ
624,neu::A,шин,ಹೊಸ
625,ehemalig::A,хуучн,ಮಾಜೀ
626,alt[Lebewesen]::A,көгшн,ವೃದ್ಧ
627,jung::A,баһ,ಎಳ
628,arm::A,угатя,ಬಡ
629,reich::A,байн,ಶ್ರೀಮಂತ
630,bekannt::A,таньл,ಅಪ್ತ
631,bekannt::A,таньдг,ಅಪ್ತ
632,berühmt::A,туурсн,ಪ್ರಸಿದ್ಧ
633,fremd::A,күүнә,ಪರಕೀಯ
634,verschieden::A,әдл биш,ಬೇರೆ
635,verschieden::A,йилһәтә,ಬೇರೆ
636,nah::A,өөрхн,ಹತ್ತಿರವಾದ
637,fern::A,хол,ದೂರದ
638,linker::A,зүн,ಎಡ
639,rechter::A,барун,ಬಲ
640,anderer::A,талдан,ಇತರ
641,erster::A,негдгч,ಪ್ರಥಮ
642,zweiter::A,хойрдгч,ದ್ವಿತೀಯ
643,dritter::A,һурвдгч,ಮೂರನೆಯಜಗತ್ತು
644,letzter::A,отхн,ಅಂತ್ಯ
645,allein::ADV,һанцарн,ಒಬ್ಬನೇ
646,auf einmal::ADV,нег дәкҗ,ಒಡನೆ
647,zusammen::ADV,хамдан,ಒಟ್ಟಿಗೆ
648,lange::ADV,удан,ದೀರ್ಘ
649,plötzlich::ADV,генткн,ಅನಾಮತ್ತು
650,sofort::ADV,дарунь,ಜಾಗ್ರತೆ
651,später::ADV,сүүлд,ತರುವಾಯ
652,jetzt::ADV,ода,ಈಗ
653,heute::ADV,эндр,ಇಂದು
654,morgen::ADV,маңһдур,ನಾಳೆ
655,bald::ADV,дарунь,ಬೇಗ
656,dann::ADV,дәкәд,ಆಗ
657,gestern::ADV,өцклдүр,ನಿನ್ನೆ
658,einst::ADV,нег саамд,ಪೂರ್ವದಲ್ಲಿ
659,damals::ADV,тиигхд,ಆಗ
660,danach::ADV,тегәд,ಆಮೇಲೆ
661,vorher::ADV,урд,ಮುಂಚೆ
662,zuerst::ADV,түрүләд,ಮೊದಲಿಗೆ
663,einmal::ADV,нег дәкҗ,ಒಮ್ಮೆ
664,manchmal::ADV,зәрмдән,ಆಗಾಗ
665,oft::ADV,хара биш,ಅನೇಕಸಲ
666,oft::ADV,хатяр биш,ಅನೇಕಸಲ
667,oft::ADV,дару-дарунь,ಅನೇಕಸಲ
668,immer::ADV,оньдинд,ಯಾವಾಗಲೂ
669,niemals::ADV,кезә чмгн биш,ಯಾವಾಗಲೂ ಇಲ್ಲ
670,hier::ADV,энд,ಇಲ್ಲಿ
671,hier::ADV,энүнд,ಇಲ್ಲಿ
672,hierhin::ADV,нааран,ಇತ್ತ
673,von hier::ADV,эндәс,ಇಲ್ಲಿಂದ
674,dort::ADV,тенд,ಅಲ್ಲಿ
675,dorthin::ADV,тиигән,ಅಲ್ಲಿಗೆ
676,geradeaus::ADV,шуд,ಸೀದಾ
677,vorwärts::ADV,уралан,ಮುನ್ನೆಡೆವ
678,rückwärts::ADV,гедргән,ಹಿಂದುಗಡೆಗೆ
679,zurück::ADV,хәрү,ಹಿಂದಕ್ಕೆ
680,unten::ADV,дор,ಕೆಳಗೆ
681,hinab::ADV,дор,ಕೆಳಕ್ಕೆ
682,hinab::ADV,доракшан,ಕೆಳಕ್ಕೆ
683,oben::ADV,деер,ಮೇಲೆ
684,hinauf::ADV,өөдән,ಮೇಲಕ್ಕೆ
685,hinauf::ADV,деер,ಮೇಲಕ್ಕೆ
686,überall::ADV,альд болв чигн,ಎಲ್ಲಸ್ಥಳಗಳು
687,nicht::ADV,эс,ಇಲ್ಲ
688,nicht::ADV,эс,ಅಲ್ಲ
689,nicht::ADV,биш,ಇಲ್ಲ
690,nicht::ADV,биш,ಅಲ್ಲ
691,nicht::ADV,бичә,ಇಲ್ಲ
692,nicht::ADV,бичә,ಅಲ್ಲ
693,ein wenig::ADV,баахн,ತುಸು
694,ein wenig::ADV,баахнар,ತುಸು
695,kaum::ADV,әрә,ಕಠಿನವಾಗಿ
696,sehr::ADV,йир,ಬಹು
697,so::ADV,иигҗ,ಅಷ್ಟು
698,noch::ADV,ода чигн,ಇನ್ನು
699,nur::ADV,һанцхн,ಕೇವಲ
700,schon::ADV,одх,ಆಗಲೇ
701,wieder::ADV,бас,ಪುನಃ
702,vergebens::ADV,киидән,ನಿಷ್ಫಲವಾಗಿ
703,vor::PRP,урд,ಮುಂದೆ
704,hinter::PRP,ца,ಹಿಂದ
705,unter::PRP,дор,ಕೆಳ
706,durch::PRP,ивт,ನೇರವಾಗಿ
707,durch::PRP,дундаһур,ನೇರವಾಗಿ
708,neben::PRP,хаҗуд,ಅಧರ ಬಲಿಕ
709,zwischen::PRP,хоорнд,ನಡುವೆ
710,wegen::PRP,көлтә,ಅಧಕ್ಕಗಿ
711,wegen::PRP,деерәс,ಅಧಕ್ಕಗಿ
712,dies::PRN,эн,ಈ
713,das::PRN,тер,ಅದು
714,alles::PRN,цуһар,ಎಲ್ಲ
715,ich::PRN,би,ನಾನು
716,du::PRN,чи,ನೀನು
717,er::PRN,тер,ಅವನು
718,er::PRN,тер,ಇವನು
719,wir::PRN,мадн,ನಾವು
720,ihr::PRN,та,ನೀವು
721,sie::PRN,тедн,ಅವರು
722,was::FPRN,юн,ಏನು
723,wer::FPRN,кен,ಯಾರಿಗೆ
724,wo::FADV,хама,ಎಲ್ಲಿ
725,wohin::FADV,хамаран,ಎಲ್ಲಿಗೆ
726,wie::FADV,яһҗ,ಹೇಗೆ
727,wie::FADV,яһад,ಹೇಗೆ
728,warum::FADV,юңгад,ಏಕೆ
729,wieviel::FNUM,кедү,ಎಷ್ಟು
730,eins::NUM,негн,ಒಂದು
731,zwei::NUM,хойр,ಎರಡು
732,drei::NUM,һурвн,ಮೂರು
733,vier::NUM,дөрвн,ನಾಲ್ಕು
734,fünf::NUM,тавн,ಅಯ್ದು
735,sechs::NUM,зурһан,ಆರು
736,sieben::NUM,долан,ಏಳು
737,acht::NUM,нәәмн,ಎಂಟು
738,neun::NUM,йисн,ಒಂಭಬತ್ತು
739,zehn::NUM,арвн,ಹತ್ತು
740,elf::NUM,арвн негн,ಹನ್ನೊಂದು
741,zwölf::NUM,арвн хойр,ಹನ್ನೆರಡು
742,zwanzig::NUM,хөрн,ಇಪ್ಪತ್ತು
743,dreißig::NUM,һучн,ಮೂವತ್ತು
744,vierzig::NUM,дөчн,ನಲವತ್ತು
745,fünfzig::NUM,тәвн,ಐವತ್ತು
746,sechzig::NUM,җирн,ಅರುವತ್ತು
747,siebzig::NUM,далн,ಎಪ್ಪತ್ತು
748,achtzig::NUM,найн,ಎಂಬತ್ತು
749,neunzig::NUM,йирн,ತೊಂಬತ್ತು
750,hundert::NUM,зун,ನೂರು
751,tausend::NUM,миңһн,ಸಾವಿರ
752,und::CNJ,болн,ಮತ್ತು
753,oder::CNJ,эс гиҗ,ಅಥವಾ
754,oder::CNJ,эс гихлә,ಅಥವಾ
755,stehen::V,зогсх,ನಿಲ್ಲು
756,sitzen::V,суух,ಕುಳ್ಳಿರು
757,liegen::V,кевтх,ಮಲಗಿಕೊ
758,hängen::V,өлгәтә бәәх,ಇಳಿಯಬಿಡು
759,werden::V,болх,ಆಗು
760,passieren::V,болх,ಆಗು
761,beginnen::V,эклх,ಆರಂಭಿಸು
762,enden::V,төгсх,ಕೊನೆಗಾಣು
763,wechseln::V,хүврх,ಮಾರ್ಪಡಿಸು
764,aufgehen[Sonne]::V,һарх,ಮೂಡು
765,untergehen[Sonne]::V,орх,ಮುಳುಗು
766,untergehen[Sonne]::V,сүүрлх,ಮುಳುಗು
767,scheinen[Sonne]::V,герлтх,ಹೊಳೆ
768,donnern::V,күрҗңнх,ಗುಡುಗಾಗು
769,wehen::V,сальклх,ತೀಡು
770,strömen::V,һооҗх,ಹರಿ
771,fließen::V,урсх,ಹರಿ
772,sich drehen::V,эргх,ಸುತ್ತು
773,schwanken::V,дәәвлх,ಓಲಾಡು
774,schwingen::V,нәәхлх,ತೂಗು
775,fallen::V,унх,ಉದುರು
776,fallen::V,киисх,ಉದುರು
777,brennen::V,шатх,ಉರಿ
778,rauchen::V,ута һарһх,ಹೊಗೆಬಿಡು
779,regnen::V,орх,ಸುರಿ
780,gefrieren::V,мөстх,ಹೆಪ್ಪುಗಟ್ಟು
781,tauen::V,хәәлх,ಬೆಚ್ಚಗಾಗು
782,schmelzen::V,хәәлх,ಕರಗು
783,schmelzen::V,хәәлгдх,ಕರಗು
784,trocknen::V,эврх,ಒಣಗು
785,sieden::V,буслх,ಕುದಿ
786,faulen::V,үмкәрх,ಕೊಳೆ
787,verfaulen::V,илҗрх,ನಶಿಸು
788,reißen::V,тасрх,ಒಡೆ
789,versinken::V,чивх,ಮುಳುಗು
790,vergehen::V,болх,ಸಾಗು
791,erscheinen::V,һарх,ತೋರು
792,verschwinden::V,уга болх,ಮಾಯವಾಗು
793,sinken::V,татгдх,ಕುಸಿ
794,abnehmen::V,хасгдх,ತಗ್ಗು
795,zunehmen::V,өсх,ಬೆಳೆ
796,steigen::V,немх,ಉಬ್ಬು
797,wachsen::V,өсх,ಬೆಳೆ
798,wachsen::V,урһх,ಬೆಳೆ
799,glänzen::V,гилвкх,ಮಿರುಗು
800,funkeln::V,цәклх,ಮಿನುಗು
801,lärmen::V,шууглдх,ಶಬ್ದ ಮಾಡಲು
802,läuten::V,хоңх,ಬಾರಿಸು
803,klingeln::V,җиңнулх,ಅನುರಣಿಸು
804,klirren::V,җиңнх,ಕಿಣಿಕಿಣಿಸು
805,brausen::V,догшрхх,ಅಬ್ಬರಿಸು
806,rauschen::V,сарҗңнх,ಮರ್ಮರಗುಟ್ಟಿಸು
807,klingen::V,ә һарх,ಉಸಿರು
808,bellen::V,хуцх,ಬಗುಳು
809,heulen::V,уульх,ಅರಚು
810,blasen::V,үләх,ಗಾಳಿ ಊದು
811,pfeifen::V,ишкрх,ಸಿಳ್ಳೆಯೂದು
812,schreien::V,хәәкрх,ಕರೆ
813,stöhnen::V,түңшх,ನರಳು
814,zittern::V,дагҗннх,ನಡುಗು
815,leben::V,бәәх,ಇರು
816,geboren werden::V,төрх,ಉಂಟಾಗು
817,atmen::V,әмсхлх,ಉಸಿರು
818,trinken::V,уух,ಕುಡಿ
819,essen::V,идх,ತಿನ್ನು
820,schlucken::V,зальгх,ನುಂಗು
821,müde werden::V,көшх,ಬಳಲು
822,einschlafen::V,унтх,ನಿದ್ಧೆಹೋಗು
823,schlafen::V,нөөрсх,ನಿದ್ರಿಸು
824,aufwachen::V,серх,ಏಳು
825,aufstehen::V,босх,ಏಳು
826,sich erholen::V,амрх,ಸುಧಾರಿಸು
827,krank werden::V,гемтх,ಬೇನೆಬೀಳು
828,krank sein::V,шалтглх,ಕೆಟ್ಟ ಎಂದು
829,schmerzen::V,өвдх,ಕಚ್ಚು
830,husten::V,ханях,ಕೆಮ್ಮು
831,genesen::V,эдгх,ಮತ್ತೆಹೊದಿಸು
832,sterben::V,үкх,ಮೃತಪಡು
833,sterben::V,өңгрх,ಮೃತಪಡು
834,umkommen::V,үкх,ಹಾಳಾಗು
835,sich bewegen::V,көдлх,ಚಲಿಸು
836,sich bewegen::V,көндрх,ಚಲಿಸು
837,sich rühren::V,көндрх,ಕದಲು
838,sich erheben::V,босх,ಏಳು
839,sich setzen::V,суух,ಕೂರು
840,hinfallen::V,унх,ಬೀಳು
841,hinfallen::V,киисх,ಬೀಳು
842,laufen::V,йовх,ನಡೆ
843,schreiten::V,алхх,ಮೆಲ್ಲಗೆ ನಡೆ
844,spazierengehen::V,сергҗ йовх,ವಿಹರಿಸು
845,eilen::V,шулудх,ಮುನ್ನುಗ್ಗು
846,sich beeilen::V,адһх,ಆತುರಪಡು
847,sich beeilen::V,шамдх,ಆತುರಪಡು
848,sausen::V,хурдлх,ಒಗೆ
849,sausen::V,йир_хурдар_гүүх,ಒಗೆ
850,sausen::V,йир_хурдар_йовх,ಒಗೆ
851,rennen::V,гүүх,ಓಡು
852,springen::V,һәрәдх,ಜಿಗಿ
853,klettern::V,давшх,ಏರು
854,schaukeln::V,дүүдңндх,ತೂಗು
855,kriechen::V,мөлкх,ತೆವಳು
856,schwimmen::V,усчх,ಈಜು
857,tauchen::V,булхх,ಕೆಳಗಿಳಿ
858,rudern::V,хәәвдх,ಸಾಗಿಸು
859,fahren::V,йовх,ನಡೆಸು
860,fliegen::V,нисх,ಹಾರು
861,gehen::V,йовх,ಹೋಗು
862,weggehen::V,йовх,ಹೊರಡು
863,weggehen::V,одх,ಹೊರಡು
864,weggehen::V,һарх,ಹೊರಡು
865,weggehen::V,мөрлх,ಹೊರಡು
866,abfahren::V,мордх,ತೆರಳು
867,anhalten::V,зогсх,ನಿಲ್ಲು
868,hineingehen::V,орх,ಒಳಹೊಗು
869,eintreten::V,орх,ಒಳಹೊಗು
870,kommen::V,ирх,ಬರು
871,ankommen::V,ирх,ಬರು
872,zurückkommen::V,орх,ಹಿಂದಿರುಗು
873,bleiben::V,бәәх,ಇರು
874,warten::V,күләх,ಇರು
875,erwarten::V,күләх,ನಿರೀಕ್ಷಿಸು
876,suchen::V,хәәх,ಹುಡುಕು
877,finden::V,олх,ಕಂಡುಕೊ
878,versuchen::V,седх,ಪ್ರಯತ್ನಿಸು
879,vorbereiten::V,белдх,ಸಿದ್ಧವಾಗು
880,lieben::V,дурлх,ಪ್ರೀತಿಸು
881,mögen::V,таассгдх,ಇಷ್ಟಪಡು
882,lachen::V,инәх,ನಗು
883,rühren::V,уйрах,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
884,weinen::V,уульх,ಅಳು
885,schimpfen::V,харах,ಗೊಣಗು
886,sich ärgern::V,уурлх,ಗಣಗಾಡು
887,sich fürchten::V,әәх,ನಡುಗು
888,fürchten::V,әәх,ಹೆದರು
889,fürchten::V,сүрдх,ಹೆದರು
890,fliehen::V,зулх,ಓಡಿಹೋಗು
891,flüchten::V,орһх,ಪಾರಾಗು
892,flüchten::V,зулх,ಪಾರಾಗು
893,sehen::V,үзх,ಕಾಣು
894,anschauen::V,харх,ನೋಡು
895,ansehen::V,хәләх,ನಿರೀಕ್ಷಿಸು
896,ansehen::V,үзх,ನಿರೀಕ್ಷಿಸು
897,hören::V,соңсх,ಕೇಳು
898,zuhören::V,соңсх,ಆಲಿಸು
899,probieren::V,амсх,ರುಚಿ ನೋಡು
900,riechen::V,үнрчлх,ಮೂಸು
901,fühlen::V,медх,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
902,scheinen::V,болҗ медгдх,ತೋರು
903,scheinen::V,миниһәр болхла,ತೋರು
904,scheinen::V,болад бәәх,ತೋರು
905,zu sehen sein::V,үзгдх,ಕಾಣಿಸು
906,vernehmen::V,соңсх,ಕೇಳು
907,frieren::V,даарх,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
908,tun::V,кех,ಮಾಡು
909,können::V,чадх,ಮಾಡಬಲ್ಲ
910,wollen::V,дурлх,ಬಯಸು
911,anfangen::V,эклх,ಪ್ರಾರಂಭಿಸು
912,beenden::V,дуусх,ನಿಲ್ಲಿಸು
913,aufhören::V,уурх,ಮುಗಿಸು
914,gelingen::V,бүтх,ಯಶಸ್ವಿಯಾಗು
915,gelingen::V,күцәх,ಯಶಸ್ವಿಯಾಗು
916,geraten::V,болх,ಉತ್ಪತ್ತಿಮಾಡು
917,öffnen::V,секх,ತೆರೆ
918,schließen::V,хаах,ಮುಚ್ಚು
919,stellen::V,тәвх,ಇಕ್ಕು
920,setzen::V,суулһх,ಇಡು
921,legen::V,тәвх,ಇಡು
922,berühren::V,көндәх,ತಾಕು
923,verbinden::V,боох,ಕೂಡಿಸು
924,bedecken::V,хучх,ಮುಚ್ಚು
925,bedecken::V,бүркх,ಮುಚ್ಚು
926,aufhängen::V,өлгх,ತೂಗುಹಾಕು
927,anzünden::V,асах,ಹತ್ತಿಸು
928,anzünden::V,шатах,ಹತ್ತಿಸು
929,aufheben::V,өөдән өргх,ಆಯಿ
930,zurücklassen::V,үлдәх,ಬಿಡು
931,verlieren::V,геех,ಕಳೆ
932,fallen lassen::V,алдх,ಬೀಳಿಸು
933,machen::V,кех,ಮಾಡು
934,herstellen::V,кех,ತಯಾರಿಸು
935,bauen::V,тосхх,ಕಟ್ಟು
936,reparieren::V,ясх,ಸರಿಪಡಿಸು
937,verbessern::V,сәәрүлх,ತಿದ್ದು
938,ändern::V,хүврәх,ಬದಲಾಯಿಸು
939,graben::V,малтх,ಅಗೆ
940,beugen::V,нуһлх,ಬಗ್ಗಿಸು
941,biegen::V,матилһх,ಬಗ್ಗಿಸು
942,drehen::V,эргүлх,ತಿರುಗು
943,wenden::V,көмрх,ತಿರುಗು
944,wenden::V,эргүлх,ತಿರುಗು
945,umdrehen::V,эргүлх,ತಿರುಗಿಸು
946,heben::V,өргх,ಎತ್ತು
947,heben::V,деер өргх,ಎತ್ತು
948,hochheben::V,өргх,ಎತ್ತು
949,ergreifen::V,бәрх,ಆಕ್ರಮಿಸು
950,halten::V,бәрх,ಹಿಡಿ
951,drücken::V,шахх,ಒತ್ತು
952,schieben::V,түлкх,ನೂಕು
953,kratzen::V,мааҗх,ತರಚಿಕೊಳ್ಳು
954,lecken::V,долах,ನೆಕ್ಕು
955,beißen::V,хазх,ಕಚ್ಚು
956,abreißen::V,таслх,ಹರಿ
957,abschneiden::V,тәәрх,ಕತ್ತರಿಸು
958,binden::V,боох,ಕಟ್ಟು
959,stecken::V,шаах,ಸಿಕ್ಕಿಸು
960,stecken::V,хатхх,ಸಿಕ್ಕಿಸು
961,brechen::V,хамхлх,ಮುರಿ
962,klopfen::V,цокх,ತಟ್ಟು
963,hauen::V,цокх,ಹೊಡೆ
964,kleben::V,наах,ಅಂಟಿಸು
965,reiben::V,зүлгх,ಉಜ್ಜು
966,streichen::V,наах,ಹರಡು
967,streichen::V,лашх,ಹರಡು
968,streichen::V,түркх,ಹರಡು
969,schleifen::V,хурцлх,ಮಸೆ
970,schneiden::V,хәәчлх,ಕತ್ತರಿಸು
971,rütteln::V,дәәвлүлх,ಕುಲುಕಿಸು
972,schütteln::V,сегсрх,ಅಲುಗಿಸು
973,schwenken::V,дайлх,ತೂಗಾಡು
974,schütten::V,кех,ಎರೆ
975,füllen::V,дүүргх,ತುಂಬಿಸು
976,einwickeln::V,орах,ಹೊದಿಸು
977,tragen::V,зөөх,ಹೊರು
978,schleppen::V,чирх,ಜಗ್ಗು
979,ziehen::V,татх,ಎಳೆ
980,aufbewahren::V,хадһлх,ಇಟ್ಟುಕೊ
981,werfen::V,хайх,ಎಸೆ
982,fangen::V,бәрх,ಹಿಡಿ
983,fangen::V,хавлх,ಹಿಡಿ
984,packen::V,бәрх,ಸೆಳೆ
985,verstecken::V,дүрх,ಮುಚ್ಚಿಡು
986,verstecken::V,бултулх,ಮುಚ್ಚಿಡು
987,teilen::V,хувах,ವಿಭಜಿಸು
988,schicken::V,илгәх,ಕಳುಹಿಸು
989,bringen::V,авч ирх,ತರು
990,hinzufügen::V,немх,ಕೂಡಿಸು
991,bekommen::V,авх,ಸಂಪಾದಿಸು
992,erhalten::V,авх ,ಪಡೆ
993,nehmen::V,авх,ಹಿಡಿ
994,wählen::V,шүүх,ಆರಿಸು
995,auswählen::V,шүүх,ಆಯಿ
996,bewahren::V,хадһлх,ರಕ್ಷಿಸಿಡು
997,bewahren::V,кевтнь үлдәх,ರಕ್ಷಿಸಿಡು
998,bewahren::V,кевтнь бәәлһх,ರಕ್ಷಿಸಿಡು
999,behindern::V,харшлх,ಅಡ್ಡಿಮಾಡು
1000,verderben::V,үрәх,ಕೆಡಿಸು
1001,beschädigen::V,эвдх,ಹಾಳುಮಾಡು
1002,zerbrechen::V,күүлх,ಮುರಿ
1003,zerbrechen::V,хамхлх,ಮುರಿ
1004,zerreißen::V,шуучх,ಸೀಳು
1005,zerstören::V,эвдх,ಅಳಿಸು
1006,verbrennen::V,шатах,ಸುಡು
1007,geben::V,өгх,ಕೊಡು
1008,reichen::V,өгх,ಕೊಡು
1009,schenken::V,белглх,ಅರ್ಪಿಸು
1010,versprechen::V,амлх,ವಾಗ್ದಾನಮಾಡು
1011,wünschen::V,сә хәәх,ಬಯಸು
1012,loben::V,магтх,ಹೊಗಳು
1013,küssen::V,үмсх,ಚುಂಬಿಸು
1014,wiegen::V,саатулх,ತೂಗು
1015,zudecken::V,бүркх,ಹಾಸು
1016,wecken::V,серүлх,ಎಬ್ಬಿಸು
1017,zeigen::V,үзүлх,ತೋರಿಸು
1018,führen::V,көтлх,ದಾರಿತೋರಿಸು
1019,lehren::V,заах,ಕಲಿಸು
1020,lehren::V,сурһх,ಕಲಿಸು
1021,unterrichten::V,сурһх,ಬೋಧಿಸು
1022,unterrichten::V,багшлх,ಬೋಧಿಸು
1023,aufziehen::V,өскәх,ಸಲಹು
1024,leiten::V,һардх,ಮುಂದಾಳಾಗಿರು 
1025,leiten::V,толһалх,ಮುಂದಾಳಾಗಿರು 
1026,antreiben::V,шамдах,ಓಡಿಸು
1027,lassen::V,күч үзүлх,ಮಾಡಲುಬಿಡು
1028,einladen::V,үрх,ಆಹ್ವಾನಿಸು
1029,vereinigen::V,хамцулх,ಒಂದಾಗು
1030,besuchen::V,одх,ಭೇಟಿಯಾಗು
1031,treffen::V,харһх,ಸಂಧಿಸು
1032,sich versammeln::V,цуглрх,ನೆರೆ
1033,sich versammeln::V,хурх,ನೆರೆ
1034,spielen::V,наадх,ಆಡು
1035,singen::V,дуулх,ಹಾಡು
1036,tanzen::V,биилх,ಕುಣಿ
1037,sich trennen::V,хаһцх,ಪ್ರತ್ಯೇಮಾಡು
1038,verlassen::V,хайх,ಕಳೆ
1039,retten::V,әм аврх,ರಕ್ಷಿಸು
1040,retten::V,әәмшгәс харсх,ರಕ್ಷಿಸು
1041,bewachen::V,харх,ಕಾಪಾಡು
1042,bewachen::V,манх,ಕಾಪಾಡು
1043,schützen::V,харсх,ಸಂರಕ್ಷಿಸು
1044,verteidigen::V,харсх,ಕಾಪಿಡು
1045,sich schlagen::V,гүвдлдх,ಕಿತ್ತಾಟ
1046,schießen::V,хах,ಎಸೆ
1047,siegen::V,диилх,ಗೆಲ್ಲು
1048,ärgern::V,уурлулх,ರೇಗಿಸು
1049,schlagen::V,цокх,ಹೊಡೆ
1050,schlagen::V,гүвдх,ಹೊಡೆ
1051,stechen::V,хатхх,ಚುಚ್ಚು
1052,stoßen::V,түлкчкх,ತಳ್ಳು
1053,stehlen::V,хулхалх,ಕದಿ
1054,stören::V,һә болх,ಕತಕು
1055,belästigen::V,амр эс өгх,ತೊಂದರೆ
1056,verbergen::V,нуух,ಮರೆಮಾಜು
1057,verbergen::V,бултулх,ಮರೆಮಾಜು
1058,täuschen::V,меклх,ಠಕ್ಕಿಸು
1059,betrügen::V,меклх,ವಂಚಿಸು
1060,betrügen::V,мек һарһх,ವಂಚಿಸು
1061,töten::V,алх,ಕೊಲ್ಲು
1062,wohnen::V,бәәх,ವಾಸಿಸು
1063,arbeiten::V,көдлх,ಕೆಲಸ ಮಾಡು
1064,sammeln::V,түүх,ಸಂಚಯಿಸು
1065,pflücken::V,түүх,ಬಿಡಿಸು
1066,pflücken::V,хурах,ಬಿಡಿಸು
1067,jagen::V,аңнх,ಬೇಟೆಯಾಡು
1068,jagen::V,аңһучлх,ಬೇಟೆಯಾಡು
1069,fischen::V,заһс аңнх,ಮೀನು ಹಿಡಿ
1070,fassen::V,бәрх,ಹಿಡಿ
1071,hüten::V,хәрүлх,ಗುಂಪುಸೇರಿಸು
1072,treiben::V,туух,ದಬ್ಬು
1073,anbinden::V,уйх,ಬಿಗಿ
1074,füttern::V,теҗәх,ಮೇಯಿಸು
1075,melken::V,саах,ಹಾಲು ಕರೆ
1076,hacken::V,чавчх,ತುಂಡರಿಸು
1077,gießen::V,услх,ನೀರುಹಾಕು
1078,reifen::V,болх,ಕಳಿ
1079,reifen::V,болвсрх,ಕಳಿ
1080,zubereiten::V,белдх,ಅಡಿಗೆಮಾಡು
1081,kochen::V,чанх,ಅಡು
1082,kochen::V,болһх,ಅಡು
1083,backen::V,болһх,ಬೇಯಿಸು
1084,braten::V,хуурх,ಕರಿ
