,Concept_ID,mrj,es
772,später::ADV,вара,más tarde
773,heute::ADV,тагачы,hoy
774,morgen::ADV,иргод,mañana
775,morgen::ADV,иргодым,mañana
776,bald::ADV,чӹнь,pronto
777,bald::ADV,чӹнь,en breve
778,bald::ADV,вӓшке,pronto
779,bald::ADV,вӓшке,en breve
780,bald::ADV,выртышты,pronto
781,bald::ADV,выртышты,en breve
782,dann::ADV,пакыла,luego
783,dann::ADV,пакыла,entonces
784,gestern::ADV,тенгечӹ,ayer
785,einst::ADV,икӓнӓ,antaño
786,damals::ADV,тӹнӓм,entonces
787,danach::ADV,пакыла,después
788,vorher::ADV,перви,antes
789,zuerst::ADV,андак,primero
790,einmal::ADV,гӓнӓк,una vez
791,einmal::ADV,гӓнӓ,una vez
792,manchmal::ADV,кынамжы,a veces
793,oft::ADV,чӹчкӹдӹн,a menudo
794,oft::ADV,чӹчкӹдӹн,con frecuencia
795,immer::ADV,со,siempre
796,immer::ADV,соок,siempre
797,niemals::ADV,нинам,jamás
798,niemals::ADV,нигынам,jamás
799,niemals::ADV,нигынамат,jamás
800,hier::ADV,тиштӹ,aquí
801,hierhin::ADV,тишкӹ,acá
802,von hier::ADV,тишец,desde aquí
803,von hier::ADV,тишецӹн,desde aquí
804,dort::ADV,тӹштӹ,ahí
805,dort::ADV,тӹштӹ,allí
806,dorthin::ADV,тӹшкӹ,allí
807,dorthin::ADV,тӹшкӹ,hacia allí
808,dorthin::ADV,тӹшкӹлӓ,allí
809,dorthin::ADV,тӹшкӹлӓ,hacia allí
810,geradeaus::ADV,вик,todo derecho
811,geradeaus::ADV,тура,todo derecho
812,vorwärts::ADV,анзыкы,adelante
813,rückwärts::ADV,мӹнгеш,hacia atrás
814,zurück::ADV,мӹнгеш,atrás
815,unten::ADV,ӱлнӹ,abajo
816,unten::ADV,лӹвӓлнӹ,abajo
817,hinab::ADV,ӱлӹкӹ,hacia abajo
818,hinab::ADV,лӹвӓкӹ,hacia abajo
819,oben::ADV,вӹлнӹ,arriba
820,hinauf::ADV,кӱшкӹлӓ,hacia arriba
821,hinauf::ADV,кӱш,hacia arriba
822,überall::ADV,йӹлт,por todas partes
823,überall::ADV,цилӓ вӓре,por todas partes
824,nicht::ADV,уке,no
825,ein wenig::ADV,изиш,un poco
826,ein wenig::ADV,иклаштык,un poco
827,kaum::ADV,цылик,apenas
828,kaum::ADV,чучок-чучок,apenas
829,sehr::ADV,чоте,muy
830,sehr::ADV,чоте,mucho
831,so::ADV,тенге,tan
832,so::ADV,тенгелӓ,tan
833,noch::ADV,мол,aún
834,noch::ADV,мол,todavía
835,noch::ADV,моло,aún
836,noch::ADV,моло,todavía
837,nur::ADV,веле,solamente
838,schon::ADV,уже,ya
839,schon::ADV,ӹнде,ya
840,wieder::ADV,уэш,de nuevo
841,vergebens::ADV,зря,en vano
842,vergebens::ADV,ӹзрӓ,en vano
843,vergebens::ADV,ӹзӹрӓ,en vano
844,vor::PRP,анзыц,antes de
845,vor::PRP,анзыц,delante de
846,vor::PRP,анзыцын,antes de
847,vor::PRP,анзыцын,delante de
848,hinter::PRP,шайылан,tras
849,hinter::PRP,шайылан,detrás de
850,hinter::PRP,шайылный,tras
851,hinter::PRP,шайылный,detrás de
852,unter::PRP,лӹвӓкӹ,bajo
853,unter::PRP,лӹвӓкӹ,debajo de
854,durch::PRP,вашт,por
855,durch::PRP,вашт,a través de
856,neben::PRP,сага,al lado de
857,zwischen::PRP,лош,entre
858,zwischen::PRP,лошкы,entre
859,wegen::PRP,мычыц,por
860,wegen::PRP,мычыц,a causa de
861,dies::PRN,тидӹ,esto
862,dies::PRN,ти,esto
863,das::PRN,тидӹ,eso
864,das::PRN,тидӹ,esto
865,das::PRN,ти,eso
866,das::PRN,ти,esto
867,alles::PRN,цилӓ,todo
868,ich::PRN,мый,yo
869,du::PRN,тӹнь,tú
870,er::PRN,тӹдӹ,él
871,wir::PRN,мӓ,nosotros
872,ihr::PRN,вӓ,vosotros
873,sie::PRN,нӹнӹ,ellos
874,was::FPRN,ма,qué
875,wer::FPRN,кӱ,quién
876,wo::FADV,кышан,dónde
877,wo::FADV,кыштакен,dónde
878,wohin::FADV,кышкы,adónde
879,wohin::FADV,кышкы,hacia dónde
880,wie::FADV,кыце,cómo
881,warum::FADV,малын,por qué
882,wieviel::FNUM,кынар,cuánto
883,wieviel::FNUM,кынары,cuánto
884,wieviel::FNUM,кынаркы,cuánto
885,eins::NUM,иктӹ,uno
886,eins::NUM,иктӹт,uno
887,zwei::NUM,кок,dos
888,zwei::NUM,кокты,dos
889,drei::NUM,кым,tres
890,drei::NUM,кымыт,tres
891,vier::NUM,нӹл,cuatro
892,fünf::NUM,вӹц,cinco
893,sechs::NUM,куд,seis
894,sechs::NUM,кудытмозн,seis
895,sieben::NUM,шӹм,siete
896,sieben::NUM,шӹмӹт,siete
897,acht::NUM,кӓндӓкш,ocho
898,acht::NUM,кӓндӓкшӹ,ocho
899,neun::NUM,ӹндекшшӱдӹ,nueve
900,zehn::NUM,лу,diez
901,elf::NUM,луатик,once
902,elf::NUM,луатиктӹ,once
903,zwölf::NUM,луаткок,doce
904,zwölf::NUM,луаткокты,doce
905,zwanzig::NUM,коклы,veinte
906,dreißig::NUM,кымлы,treinta
907,vierzig::NUM,нӹллӹ,cuarenta
908,fünfzig::NUM,вӹцлӹ,cincuenta
909,sechzig::NUM,кудлу,sesenta
910,siebzig::NUM,шӹмлу,setenta
911,achtzig::NUM,кӓндӓкшлу,ochenta
912,neunzig::NUM,ӹндекшлу,noventa
913,hundert::NUM,шӱдӹ,cien
914,hundert::NUM,шӱдӹ,ciento
915,tausend::NUM,тӹжем,mil
916,und::CNJ,дöн,y
917,oder::CNJ,льывы,o
918,stehen::V,шалшаг,estar de pie
919,sitzen::V,шӹнзӓш,estar sentado
920,liegen::V,киӓш,yacer
921,liegen::V,киӓш,estar acostado
922,hängen::V,кечӓш,pender
923,werden::V,шагалаш,hacerse
924,passieren::V,ӹштӓ́лтӓш,suceder
925,beginnen::V,тӹнгӓлӓлтӓш,iniciarse
926,beginnen::V,тӹнгӓлӓлтӓш,principiar
927,enden::V,пӹтӓш,acabar
928,enden::V,пӹтӓш,terminar
929,wechseln::V,весемӓш,variar
930,wechseln::V,весемӓш,alternar
931,wechseln::V,весемӓлтӓш,variar
932,wechseln::V,весемӓлтӓш,alternar
933,aufgehen[Sonne]::V,авараш,salir
934,untergehen[Sonne]::V,шӹ́нзӓш,ponerse
935,untergehen[Sonne]::V,шӹ́нзӓш,descender
936,scheinen[Sonne]::V,сотемдӓрӓш,brillar
937,donnern::V,хӹдӹртӓш,tronar
938,wehen::V,ӹфӹлӓш,soplar
939,strömen::V,йогащ,afluir
940,fließen::V,йогащ,fluir
941,fließen::V,йогащ,correr
942,sich drehen::V,пöрдӓш,girar
943,schwanken::V,лыпшалташ,vacilar
944,schwingen::V,кӓчӓйӓш,oscilar
945,fallen::V,кенвазаш,caer
946,fallen::V,шынгалташ,caer
947,brennen::V,йылаш,arder
948,brennen::V,йылаш,quemar
949,rauchen::V,шыпшаш,humear
950,rauchen::V,шыпшаш,echar humo
951,regnen::V,юраш,llover
952,gefrieren::V,гӓш,helarse
953,gefrieren::V,кӹлмаш,helarse
954,tauen::V,шылаш,deshelarse
955,schmelzen::V,шӹрӓнӓш,fundirse
956,schmelzen::V,шӹрӓнӓш,derretirse
957,trocknen::V,кошкаш,secarse
958,sieden::V,шолаш,hervir
959,faulen::V,шӱӓш,pudrirse
960,verfaulen::V,йӓнгӓрӓлтӓш,pudrirse
961,reißen::V,кышкедӓлтӓш,romperse
962,versinken::V,ва́лаш,hundirse
963,vergehen::V,эртӓш,pasar
964,erscheinen::V,каяш,aparecer
965,verschwinden::V,ямаш,desaparecer
966,sinken::V,пычаш,bajar
967,abnehmen::V,чӹдемӓш,decrecer
968,abnehmen::V,чӹдемӓш,disminuir
969,abnehmen::V,кöтӹргӓш,decrecer
970,abnehmen::V,кöтӹргӓш,disminuir
971,zunehmen::V,когоэмӓш,crecer
972,zunehmen::V,когоэмӓш,aumentar
973,steigen::V,лӱлта́лташ,subir
974,steigen::V,лӱлта́лташ,ascender
975,wachsen::V,кушкаш,crecer
976,glänzen::V,йӹлгӹжӓш,brillar
977,glänzen::V,йӹлгӹжӓш,resplandecer
978,funkeln::V,валгалташ,chispear
979,lärmen::V,юкланаш,hacer ruido
980,läuten::V,цоргаш,sonar
981,läuten::V,цоргаш,repicar
982,klingeln::V,цоргаш,tocar el timbre
983,klirren::V,цонгырталгаш,tintinear
984,brausen::V,ышдымыла́наш,zumbar
985,rauschen::V,шу́жгаш,murmurar
986,klingen::V,йо́нгаш,sonar
987,bellen::V,опташ,ladrar
988,heulen::V,урмыжаш,ulular
989,blasen::V,ӹфӹлӓш,soplar
990,pfeifen::V,ши́шкаш,silbar
991,schreien::V,уташ,gritar
992,schreien::V,саслаш,gritar
993,schreien::V,варгынзаш,gritar
994,stöhnen::V,ӹнгӹрӓш,gemir
995,zittern::V,цӹтӹрӓш,temblar
996,leben::V,ӹлӓш,vivir
997,geboren werden::V,шачаш,nacer
998,atmen::V,шӱлӓш,respirar
999,trinken::V,йӱӓш,beber
1000,essen::V,качкаш,comer
1001,schlucken::V,нелӓш,tragar
1002,müde werden::V,янгылаш,cansarse
1003,müde werden::V,янгылаш,fatigarse
1004,einschlafen::V,амален кеӓш,dormirse
1005,schlafen::V,амалаш,dormir
1006,aufwachen::V,понгыжалташ,despertarse
1007,aufstehen::V,кӹньӹл шагалаш,levantarse
1008,sich erholen::V,кӓнаш,reposar
1009,sich erholen::V,кӓнаш,descansar
1010,krank werden::V,церлӓнен вазаш,caer enfermo
1011,krank sein::V,церлӓнӓш,estar enfermo
1012,krank sein::V,ясланаш,estar enfermo
1013,krank sein::V,ясыланаш,estar enfermo
1014,schmerzen::V,каршташ,doler
1015,husten::V,кахыраш,toser
1016,genesen::V,паремӓш,convalecer
1017,genesen::V,паремӓш,restablecerse
1018,genesen::V,тöрлӓнӓш,convalecer
1019,genesen::V,тöрлӓнӓш,restablecerse
1020,sterben::V,вазын колаш,morir
1021,umkommen::V,пӹтӓш,perecer
1022,sich bewegen::V,кашташ,moverse
1023,sich rühren::V,тӓрвӓнӓш,rebullir
1024,sich erheben::V,кӹньӹлӓш,levantarse
1025,sich setzen::V,шӹнзӓш,sentarse
1026,hinfallen::V,кенвазаш,caerse
1027,hinfallen::V,шынгалташ,caerse
1028,laufen::V,кашташ,andar
1029,schreiten::V,ашкедӓш,proceder
1030,spazierengehen::V,мадын кашташ,pasear
1031,spazierengehen::V,мадын кашташ,pasearse
1032,eilen::V,вӓшкӓш,correr prisa
1033,sich beeilen::V,вӓшкӓш,darse prisa
1034,sich beeilen::V,талашаш,darse prisa
1035,sausen::V,хойхаланаш,correr
1036,sausen::V,хояш,correr
1037,rennen::V,кыргыжаш,correr
1038,springen::V,тӹршештӓш,saltar
1039,klettern::V,ку́заш,trepar
1040,klettern::V,ку́заш,escalar
1041,schaukeln::V,лыпшалташ,bambolearse
1042,kriechen::V,авалянаш,reptar
1043,kriechen::V,авалянаш,arrastrarse
1044,kriechen::V,ньыжиклӓш,reptar
1045,kriechen::V,ньыжиклӓш,arrastrarse
1046,schwimmen::V,илӓш,nadar
1047,tauchen::V,цымаш,bucear
1048,tauchen::V,цымаш,sumergirse
1049,rudern::V,шуалташ,remar
1050,fahren::V,кеӓш,ir
1051,fliegen::V,чонгештӓш,volar
1052,gehen::V,кеӓш,ir
1053,gehen::V,кеӓш,andar
1054,weggehen::V,кеӓш,irse
1055,weggehen::V,кеӓш,marcharse
1056,abfahren::V,кеӓш,salir
1057,abfahren::V,кеӓш,partir
1058,anhalten::V,цӓрнӓш,parar
1059,anhalten::V,цӓрнӓш,pararse
1060,hineingehen::V,пыраш,entrar
1061,eintreten::V,пыраш,entrar
1062,kommen::V,толаш,venir
1063,ankommen::V,шоаш,llegar
1064,zurückkommen::V,пöртӹлӓш,volver
1065,zurückkommen::V,пöртӹлӓш,regresar
1066,bleiben::V,кодаш,quedarse
1067,warten::V,вычаш,esperar
1068,erwarten::V,вычаш,esperar
1069,suchen::V,кӹчӓлӓш,buscar
1070,finden::V,моаш,hallar
1071,finden::V,моаш,encontrar
1072,versuchen::V,путаяш,intentar
1073,versuchen::V,цацаш,intentar
1074,vorbereiten::V,поспейӹктӓш,preparar
1075,lieben::V,яраташ,amar
1076,lieben::V,яраташ,querer
1077,mögen::V,яраташ,querer
1078,lachen::V,ваштылаш,reír
1079,rühren::V,тӓрвӓтӓш,conmover
1080,weinen::V,мӓгӹрӓш,llorar
1081,schimpfen::V,свырседӓлӓш,regañar
1082,sich ärgern::V,шӹдешкӓш,enfadarse
1083,sich fürchten::V,лӱдӓш,tener miedo
1084,fürchten::V,лӱдӓш,temer
1085,fürchten::V,лӱдӓш,tener miedo a
1086,fliehen::V,кыргыжаш,huir
1087,flüchten::V,кыргыж шӹлӓш,escaparse
1088,sehen::V,ужаш,ver
1089,anschauen::V,анжалаш,mirar
1090,ansehen::V,анжаш,mirar
1091,hören::V,колаш,oír
1092,zuhören::V,колышташ,escuchar
1093,probieren::V,тотештӓш,probar
1094,probieren::V,тотештӓш,degustar
1095,probieren::V,подыл анжаш,probar
1096,probieren::V,подыл анжаш,degustar
1097,riechen::V,ӱпшӹнзӓш,oler
1098,fühlen::V,шижӓш,sentir
1099,scheinen::V,каяш,parecer
1100,zu sehen sein::V,каяш,poder verse
1101,vernehmen::V,колын колташ,oír
1102,vernehmen::V,колын колташ,percibir
1103,frieren::V,кӹлмаш,tener frío
1104,frieren::V,тӹнгӹргӓш,tener frío
1105,tun::V,ӹштӓш,hacer
1106,können::V,кердӓш,poder
1107,wollen::V,жалаяш,querer
1108,anfangen::V,тӹнгӓлӓш,iniciar
1109,beenden::V,пӹтӓрӓш,acabar
1110,beenden::V,пӹтӓрӓш,terminar
1111,aufhören::V,цӓрнӓш,cesar
1112,gelingen::V,цӓш лиӓш,salir bien
1113,geraten::V,лиӓш,salir
1114,geraten::V,лиӓш,dar resultado
1115,öffnen::V,пачаш,abrir
1116,schließen::V,чӱчӓш,cerrar
1117,stellen::V,шӹндӓш,poner
1118,stellen::V,шӹндӓш,colocar
1119,setzen::V,шӹндӓш,poner
1120,setzen::V,шӹндӓш,colocar
1121,legen::V,опташ,poner
1122,legen::V,пиштӓш,poner
1123,berühren::V,тӹкӓлӓш,tocar
1124,verbinden::V,пидӓш,unir
1125,verbinden::V,пидӓш,juntar
1126,bedecken::V,леведӓш,tapar
1127,bedecken::V,леведӓш,cubrir
1128,aufhängen::V,сӓкӓш,colgar
1129,anzünden::V,чӱктӓш,encender
1130,aufheben::V,кузыкташ,recoger
1131,zurücklassen::V,кодаш,dejar
1132,verlieren::V,ямдаш,perder
1133,fallen lassen::V,кенвацтараш,dejar caer
1134,machen::V,ӹштӓш,hacer
1135,herstellen::V,йӓмдӹлӓш,fabricar
1136,bauen::V,ӹштӓш,construir
1137,reparieren::V,чиняш,reparar
1138,reparieren::V,алалаш,reparar
1139,verbessern::V,яжоэмден шӹндӓш,mejorar
1140,ändern::V,вашталташ,mudar
1141,ändern::V,вашталташ,modificar
1142,graben::V,капаяш,cavar
1143,beugen::V,лывырташ,doblar
1144,beugen::V,лывырташ,inclinar
1145,beugen::V,каклярташ,doblar
1146,beugen::V,каклярташ,inclinar
1147,biegen::V,лывырташ,doblar
1148,drehen::V,сӓрӓш,volver
1149,drehen::V,сӓрӓш,hacer girar
1150,drehen::V,сӓрӹкӓлӓш,volver
1151,drehen::V,сӓрӹкӓлӓш,hacer girar
1152,wenden::V,сӓрӓлӓш,volver
1153,umdrehen::V,сӓрӓлӓш,revolver
1154,heben::V,лӱктӓш,levantar
1155,hochheben::V,кузыкташ,alzar
1156,ergreifen::V,хватяш,coger
1157,halten::V,кычаш,tener
1158,drücken::V,темдӓш,apretar
1159,schieben::V,шӹкӓш,empujar
1160,kratzen::V,нӹжӓш,rascar
1161,lecken::V,нылаш,lamer
1162,beißen::V,пыралаш,morder
1163,abreißen::V,кӹрӓш,arrancar
1164,abreißen::V,кышкед нӓлӓш,arrancar
1165,abschneiden::V,шулаш,cortar
1166,abschneiden::V,лаштыклаш,cortar
1167,binden::V,пидӓш,atar
1168,stecken::V,шыралаш,meter
1169,brechen::V,тодылаш,romper
1170,brechen::V,тодылаш,quebrar
1171,brechen::V,пыдырташ,romper
1172,brechen::V,пыдырташ,quebrar
1173,klopfen::V,рушткаш,golpear
1174,hauen::V,шелӹштӓш,pegar
1175,kleben::V,клейӓш,pegar
1176,kleben::V,клейӓш,encolar
1177,reiben::V,нӹжӓш,frotar
1178,streichen::V,шӹрӓш,untar
1179,streichen::V,шӹрӓш,recubrir
1180,schleifen::V,шымаш,afilar
1181,schneiden::V,пӹчкӓш,cortar
1182,rütteln::V,мыльгыкташ,agitar
1183,schütteln::V,цӹтӹртӓш,agitar
1184,schütteln::V,цӹтӹртӓш,sacudir
1185,schütteln::V,мыльгыкташ,agitar
1186,schütteln::V,мыльгыкташ,sacudir
1187,schwenken::V,машыяш,menear
1188,schütten::V,опталаш,verter
1189,füllen::V,темӓш,llenar
1190,einwickeln::V,пӹтӹрӓ́лӓш,envolver
1191,tragen::V,намалаш,llevar
1192,schleppen::V,шӹдӹрӓш,arrastrar
1193,ziehen::V,шыпшаш,tirar
1194,aufbewahren::V,перегӓш,conservar
1195,werfen::V,кӹшкӓш,echar
1196,werfen::V,кӹшкӓш,lanzar
1197,fangen::V,кычаш,coger
1198,packen::V,хватяш,agarrar
1199,verstecken::V,шӹлтӓш,esconder
1200,teilen::V,пайылаш,partir
1201,teilen::V,пайылаш,dividir
1202,schicken::V,колташ,enviar
1203,bringen::V,кандаш,traer
1204,bekommen::V,лыкташ,obtener
1205,bekommen::V,лыкташ,conseguir
1206,erhalten::V,получаяш,recibir
1207,nehmen::V,налаш,tomar
1208,wählen::V,айыраш,elegir
1209,auswählen::V,айыраш,escoger
1210,auswählen::V,айыраш,seleccionar
1211,bewahren::V,перегӓш,guardar
1212,bewahren::V,перегӓш,preservar
1213,behindern::V,мешӓйӓш,estorbar
1214,behindern::V,мешӓйӓш,obstaculizar
1215,verderben::V,портяш,estropear
1216,beschädigen::V,шушырташ,deteriorar
1217,zerbrechen::V,пыдырташ,romper
1218,zerbrechen::V,пыдырташ,quebrar
1219,zerreißen::V,кӹрӓш,desgarrar
1220,zerreißen::V,кӹрӓш,despedazar
1221,zerstören::V,шӓлӓтӓш,destruir
1222,zerstören::V,шӓлӓтӓш,destrozar
1223,verbrennen::V,йылаташ,quemar
1224,verbrennen::V,йылалташ,quemar
1225,geben::V,пуаш,dar
1226,reichen::V,пуаш,pasar
1227,schenken::V,подараш,regalar
1228,versprechen::V,сöрӓш,prometer
1229,wünschen::V,жалаяш,desear
1230,loben::V,хваляш,alabar
1231,küssen::V,шышшалаш,besar
1232,wiegen::V,лӱнгӓлтӓш,mecer
1233,zudecken::V,пиштӓш,tapar
1234,zudecken::V,пиштӓш,cubrir
1235,wecken::V,понгыжалтараш,despertar
1236,zeigen::V,анжыкташ,mostrar
1237,führen::V,видӓш,guiar
1238,führen::V,видӓш,conducir
1239,lehren::V,тымдаш,enseñar
1240,lehren::V,тымдаш,instruir
1241,unterrichten::V,тымдаш,enseñar
1242,aufziehen::V,кушташ,criar
1243,leiten::V,видӓш,guiar
1244,leiten::V,видӓш,dirigir
1245,leiten::V,вуйлаташ,guiar
1246,leiten::V,вуйлаташ,dirigir
1247,leiten::V,вуйлалташ,guiar
1248,leiten::V,вуйлалташ,dirigir
1249,antreiben::V,талаштараш,impeler
1250,antreiben::V,талаштараш,impulsar
1251,lassen::V,-ыкт,hacer
1252,einladen::V,ӱжӓш,invitar
1253,vereinigen::V,иктештӓш,unir
1254,besuchen::V,толаш,visitar
1255,besuchen::V,толаш,ir a ver
1256,treffen::V,вӓшлиӓш,encontrar
1257,treffen::V,вӓшлиӓлтӓш,encontrar
1258,sich versammeln::V,цымыргаш,reunirse
1259,sich versammeln::V,цымыргаш,congregarse
1260,spielen::V,мадаш,jugar
1261,singen::V,мыраш,cantar
1262,tanzen::V,кушташ,bailar
1263,sich trennen::V,айырлаш,separarse
1264,verlassen::V,шуаш,dejar
1265,verlassen::V,шуаш,abandonar
1266,retten::V,ытараш,salvar
1267,bewachen::V,оролаш,vigilar
1268,schützen::V,перегӓш,proteger
1269,verteidigen::V,перегӓш,defender
1270,sich schlagen::V,шидӓлӓш,batirse
1271,sich schlagen::V,шиэдӓлӓш,batirse
1272,schießen::V,лӱӓш,tirar
1273,schießen::V,лӱӓш,disparar
1274,siegen::V,сӹнгӓш,vencer
1275,ärgern::V,шӹдештӓрӓш,enojar
1276,ärgern::V,шӹдештӓрӓш,enfadar
1277,schlagen::V,пӓрен колташ,pegar
1278,schlagen::V,пӓрен колташ,golpear
1279,schlagen::V,хӹрӹктен колташ,pegar
1280,schlagen::V,хӹрӹктен колташ,golpear
1281,treten::V,чымаш,dar una patada a
1282,stechen::V,пышкылаш,pinchar
1283,stoßen::V,шыркедӓш,empujar
1284,stehlen::V,шолышт толаш,robar
1285,stehlen::V,шолышт толаш,hurtar
1286,stören::V,ӓрештӹлӓш,molestar
1287,belästigen::V,кӓньӹсӹрлӓндӓрӓш,molestar
1288,belästigen::V,кӓньӹсӹрлӓндӓрӓш,importunar
1289,belästigen::V,шытырланыкташ,molestar
1290,belästigen::V,шытырланыкташ,importunar
1291,verbergen::V,шӹлтӓш,ocultar
1292,verbergen::V,шӹлтӓш,esconder
1293,täuschen::V,алталаш,engañar
1294,täuschen::V,аталаш,engañar
1295,betrügen::V,мошеньӹчӓйӓш,engañar
1296,töten::V,пуштын шуаш,matar
1297,wohnen::V,ӹлӓш,vivir
1298,wohnen::V,ӹлӓш,habitar
1299,arbeiten::V,пӓшӓлӓш,trabajar
1300,arbeiten::V,ровотаяш,trabajar
1301,sammeln::V,погаш,recoger
1302,sammeln::V,погаш,coleccionar
1303,pflücken::V,кӹрӓш,coger
1304,jagen::V,охотничӓйӓш,cazar
1305,fischen::V,кол кычаш,pescar
1306,fassen::V,кычаш,atrapar
1307,fassen::V,кычаш,capturar
1308,hüten::V,кӹтӓш,guardar
1309,treiben::V,шуруяш,aballar
1310,anbinden::V,ялшташ,atar
1311,anbinden::V,ялышташ,atar
1312,füttern::V,пукшаш,echar de comer
1313,melken::V,шыпшылаш,ordeñar
1314,hacken::V,роаш,picar
1315,hacken::V,роаш,cortar
1316,gießen::V,шӓвӓш,regar
1317,reifen::V,кӱӓш,madurar
1318,reifen::V,поспейӓш,madurar
1319,zubereiten::V,йӓмдӹлӓш,preparar
1320,kochen::V,шолташ,cocer
1321,kochen::V,шолташ,guisar
1322,backen::V,кӱктӓш,hornear
1323,backen::V,кӱктӓш,cocer al horno
1324,braten::V,жӓрӓш,asar
1325,braten::V,жӓрӓш,freír
1326,umrühren::V,намалаш,remover
1327,stricken::V,пидӓш,hacer punto
1328,stricken::V,пидӓш,hacer calceta
1329,nähen::V,ыргаш,coser
1330,färben::V,пидӓш,teñir
1331,färben::V,пидӓш,colorear
1332,reinigen::V,чиӓлтӓш,limpiar
1333,waschen::V,мышкаш,lavar
1334,abwischen::V,ӹштӓш,fregar
1335,abwischen::V,ӹштӓш,limpiar
1336,spülen::V,шӱӓлтӓш,aclarar
1337,spülen::V,шӱӓлтӓш,enjuagar
1338,fegen::V,ӹштӓш,barrer
1339,fegen::V,ӹштӓш,pasar la escoba
1340,kehren::V,ӹштӓш,barrer
1341,baden::V,нӱштӹлӓш,bañarse
1342,sich waschen::V,мышкылташ,lavarse
1343,ausziehen::V,кыдашаш,quitar
1344,ausziehen::V,кыдашаш,quitarse
1345,anziehen::V,чиӓш,ponerse
1346,sich anziehen::V,чиӓш,vestirse
1347,kämmen::V,шерӓш,peinar
1348,schmücken::V,цеверемдӓш,adornar
1349,sagen::V,манаш,decir
1350,sagen::V,келесӓш,decir
1351,sprechen::V,манаш,hablar
1352,reden::V,шайышташ,hablar
1353,reden::V,шайышташ,conversar
1354,sich unterhalten::V,хытыраш,charlar
1355,sich unterhalten::V,хытыраш,conversar
1356,sich unterhalten::V,хытыргаш,charlar
1357,sich unterhalten::V,хытыргаш,conversar
1358,fragen::V,ядаш,preguntar
1359,bitten::V,ядаш,rogar
1360,erzählen::V,келесӓш,contar
1361,mitteilen::V,попаш,comunicar
1362,mitteilen::V,попаш,participar
1363,mitteilen::V,увертӓш,comunicar
1364,mitteilen::V,увертӓш,participar
1365,mitteilen::V,увертӓрӓш,comunicar
1366,mitteilen::V,увертӓрӓш,participar
1367,nennen::V,лӹмдӓш,llamar
1368,nennen::V,лӹмдӓш,nombrar
1369,rufen::V,ӱжӓш,llamar
1370,prahlen::V,хайзаш,jactarse
1371,prahlen::V,шаргаланаш,jactarse
1372,übersetzen::V,вашташ,traducir
1373,denken::V,машанаш,pensar
1374,glauben::V,ӹнянӓш,creer
1375,bemerken::V,цаклаш,notar
1376,erkennen::V,пӓлӓш,reconocer
1377,begreifen::V,ынгылаш,concebir
1378,verstehen::V,ынгылаш,entender
1379,verstehen::V,ынгылаш,comprender
1380,lernen::V,тыменяш,aprender
1381,wissen::V,пӓлӓш,saber
1382,sich erinnern an::V,ышештӓрӓш,recordar
1383,sich erinnern an::V,ышештӓрӓш,acordarse de
1384,vergessen::V,монден кодаш,olvidar
1385,messen::V,висӓш,medir
1386,zählen::V,шотаяш,contar
1387,rechnen::V,шотаяш,contar
1388,rechnen::V,шотаяш,calcular
1389,lesen::V,лыдаш,leer
1390,malen::V,рисуяш,pintar
1391,zeichnen::V,ыдырка́лаш,dibujar
1392,schreiben::V,вазаш,escribir
1393,besitzen::V,кы́чаш,poseer
1394,kaufen::V,нӓлӓш,comprar
1395,verkaufen::V,выжалаш,vender
1396,bezahlen::V,тӱлӓш,pagar
1397,zahlen::V,тӱлӓш,pagar
1398,beherrschen::V,кы́чаш,dominar
1399,ertragen::V,цӹтӓш,soportar
1400,Linie::N,,línea
1401,Strich::N,,raya
1402,Strich::N,,trazo
1403,jetzt::ADV,,ahora
1404,hinzufügen::V,,añadir
