,Concept_ID,ps,hu
809,allein::ADV,یوازې,egyedül
810,auf einmal::ADV,په یوه وخت کی,egyszerre
811,zusammen::ADV,یو ځای,együtt
812,zusammen::ADV,یو ځای,összesen
813,lange::ADV,ډېر وخت,sokáig
814,lange::ADV,ډېر وخت,hosszan
815,lange::ADV,ډېره موده,sokáig
816,lange::ADV,ډېره موده,hosszan
817,plötzlich::ADV,ناببره,hirtelen
818,plötzlich::ADV,ناببره,egyszerre
819,plötzlich::ADV,یوناڅاپه,hirtelen
820,plötzlich::ADV,یوناڅاپه,egyszerre
821,sofort::ADV,فوراً,rögtön
822,sofort::ADV,فوراً,tüstént
823,sofort::ADV,سمدلاسه,rögtön
824,sofort::ADV,سمدلاسه,tüstént
825,später::ADV,وروسته,későn
826,jetzt::ADV,اوس,most
827,heute::ADV,نن,ma
828,morgen::ADV,سبا,holnap
829,bald::ADV,ژر,majd
830,bald::ADV,ژر,nemsokára
831,dann::ADV,پس,akkor
832,dann::ADV,وروسته,akkor
833,gestern::ADV,پرون,tegnap
834,einst::ADV,پخوا,hajdan
835,damals::ADV,هغه وخت,akkor
836,damals::ADV,هغه وخت,akkoriban
837,danach::ADV,بیا,azután
838,vorher::ADV,دمخه,előbb
839,zuerst::ADV,لومړی,először
840,einmal::ADV,یو ځل,egyszer
841,manchmal::ADV,ګاهی ګاهی,néha
842,manchmal::ADV,ګاهی ګاهی,olykor
843,oft::ADV,ډېر ځله,sokszor
844,immer::ADV,تل,mindig
845,immer::ADV,همېشه,mindig
846,niemals::ADV,هیڅکله نه,sohasem
847,hier::ADV,دلته,itt
848,hierhin::ADV,دلته,erre
849,hierhin::ADV,دې ځای ته,erre
850,von hier::ADV,د دې ځای نه,innen
851,dort::ADV,هلته,ott
852,dorthin::ADV,هلته,oda
853,dorthin::ADV,هغه ځای ته,oda
854,geradeaus::ADV,مخامخ,egyenesen
855,vorwärts::ADV,مخ پهٔ وړاندې,előre
856,rückwärts::ADV,بېرته,hátrafelé
857,zurück::ADV,بېرته,hátra
858,zurück::ADV,بېرته,vissza
859,unten::ADV,لاندي,alul
860,hinab::ADV,ښکته,le
861,hinab::ADV,ښکته,lefelé
862,oben::ADV,پورته,fenn
863,oben::ADV,پورته,felül
864,hinauf::ADV,پاس,fel
865,hinauf::ADV,پاس,felfelé
866,überall::ADV,هره خوا,mindenütt
867,nicht::ADV,نه,nem
868,ein wenig::ADV,یو څه,egy kicsit
869,kaum::ADV,ایله,alig
870,sehr::ADV,ډېر,nagyon
871,sehr::ADV,زيات,nagyon
872,so::ADV,داسې,úgy
873,so::ADV,دومره,úgy
874,noch::ADV,نور,még
875,nur::ADV,تش,csak
876,nur::ADV,تش,csupán
877,nur::ADV,صرف,csak
878,nur::ADV,صرف,csupán
879,schon::ADV,دمخه,már
880,wieder::ADV,بیا,ismét
881,wieder::ADV,بیا,megint
882,vergebens::ADV,عبث,hiába
883,vor::PRP,دمخه,előtt
884,hinter::PRP,شاته,mögött
885,unter::PRP,لاندي,alatt
886,durch::PRP,د مینځ نه,át
887,durch::PRP,د مینځ نه,keresztül
888,neben::PRP,نژدې,mellett
889,zwischen::PRP,ترمینځ,között
890,wegen::PRP,د ... له لاسه,miatt
891,wegen::PRP,د ... له لاسه,végett
892,dies::PRN,دا,ez
893,das::PRN,دا,az
894,alles::PRN,هرڅهٔ,minden
895,ich::PRN,زه,én
896,du::PRN,ته,te
897,er::PRN,دی,ő
898,wir::PRN,مونږ,mi
899,ihr::PRN,تاسې,ti
900,sie::PRN,هغوی,ők
901,was::FPRN,څهٔ,mi
902,wer::FPRN,چا,ki
903,wer::FPRN,څوک,ki
904,wo::FADV,چيری,hol
905,wo::FADV,چېرته,hol
906,wohin::FADV,چېرته,hova
907,wie::FADV,څنګه,hogy
908,wie::FADV,څنګه,hogyan
909,warum::FADV,ولې,miért
910,wieviel::FNUM,څو,hány
911,wieviel::FNUM,څو,mennyi
912,wieviel::FNUM,څومره,hány
913,wieviel::FNUM,څومره,mennyi
914,eins::NUM,یو,egy
915,zwei::NUM,دوه,kettő
916,drei::NUM,درې,három
917,vier::NUM,څلور,négy
918,fünf::NUM,پنځه,öt
919,sechs::NUM,شپږ,hat
920,sieben::NUM,اوه,hét
921,acht::NUM,اته,nyolc
922,neun::NUM,نهه,kilenc
923,zehn::NUM,لس,tíz
924,elf::NUM,یوولس,tizenegy
925,zwölf::NUM,دولس,tizenkettő
926,zwanzig::NUM,شل,húsz
927,dreißig::NUM,دېرش,harminc
928,vierzig::NUM,څلوېښت,negyven
929,fünfzig::NUM,پنځوس,ötven
930,sechzig::NUM,شپېته,hatvan
931,siebzig::NUM,اویا,hetven
932,achtzig::NUM,اتیا,nyolcvan
933,neunzig::NUM,نوي,kilencven
934,hundert::NUM,سل,száz
935,tausend::NUM,زر,ezer
936,und::CNJ,او,és
937,und::CNJ,او,meg
938,oder::CNJ,ېا,vagy
939,stehen::V,درېدل,áll
940,sitzen::V,کښېنستل,ül
941,liegen::V,ملاستل,fekszik
942,hängen::V,ځړېدل,függ
943,werden::V,کېدل,lesz
944,passieren::V,پېښېدل,történik
945,beginnen::V,شروع کېدل,kezdődik
946,enden::V,خلاصدل,végződik
947,enden::V,خلاصدل,befejeződik
948,enden::V,تمامېدل,végződik
949,enden::V,تمامېدل,befejeződik
950,wechseln::V,تغییر موندل,változik
951,aufgehen[Sonne]::V,ختل,kel
952,untergehen[Sonne]::V,لوېدل,lemegy
953,untergehen[Sonne]::V,پرېوتل,lemegy
954,scheinen[Sonne]::V,رڼا کول,süt
955,donnern::V,تنېدل,dörög
956,donnern::V,غړمبېدل,dörög
957,wehen::V,چلېدل,fúj
958,strömen::V,بهېدل,áramlik
959,fließen::V,بهېدل,folyik
960,fließen::V,تویېدل,folyik
961,sich drehen::V,ګرځېدل,forog
962,sich drehen::V,چورلېدل,forog
963,schwanken::V,زنګېدل,inog
964,schwanken::V,زنګېدل,ingadozik
965,schwingen::V,زنګېدل,leng
966,fallen::V,ولېدل,esik
967,brennen::V,سوځېدل,ég
968,rauchen::V,لوګی کول,füstöl
969,regnen::V,باران اورېدل,esik
970,gefrieren::V,کنګل نيول,megfagy
971,tauen::V,وېلې کېدل,olvad
972,schmelzen::V,وېلې کېدل,olvad
973,schmelzen::V,وېلې کېدل,elolvad
974,trocknen::V,وچېدل,szárad
975,sieden::V,اېشېدل,forr
976,faulen::V,خرابېدل,rothad
977,verfaulen::V,ورستېدل,elrothad
978,verfaulen::V,ورستېدل,megrothad
979,reißen::V,شلېدل,szakad
980,versinken::V,ډوېېدل,süllyed
981,versinken::V,ډوېېدل,elsüllyed
982,vergehen::V,تېرېدل,múlik
983,vergehen::V,تېرېدل,elmúlik
984,erscheinen::V,ښکارېدل,feltűnik
985,erscheinen::V,ښکارېدل,megjelenik
986,verschwinden::V,ورکېدل,letűnik
987,sinken::V,ښکته کېدل,süllyed
988,abnehmen::V,کمېدل,apad
989,abnehmen::V,کمېدل,csökken
990,zunehmen::V,زیاتېدل,növekszik
991,zunehmen::V,زیاتېدل,gyarapszik
992,steigen::V,جګېدل,emelkedik
993,steigen::V,پورته کېدل,emelkedik
994,wachsen::V,وده کول,nő
995,wachsen::V,وده کول,terem
996,wachsen::V,وده کول,növekszik
997,glänzen::V,ځلېدل,ragyog
998,glänzen::V,ځلېدل,fénylik
999,funkeln::V,پړکېدل,csillog
1000,funkeln::V,پړکېدل,tündöklik
1001,lärmen::V,غال و غول کول,lármázik
1002,läuten::V,زنګ وهل,cseng
1003,klingeln::V,زنګ وهل,csenget
1004,klirren::V,کړنګېدل,csörömpöl
1005,brausen::V,تلاطم کول,zúg
1006,brausen::V,تلاطم کول,morajlik
1007,rauschen::V,شڼهار کول,zúg
1008,klingen::V,آواز کول,hangzik
1009,bellen::V,غپېدل,ugat
1010,heulen::V,انګلل,bőg
1011,heulen::V,انګلل,üvölt
1012,blasen::V,پو کول,fúj
1013,pfeifen::V,شپېلک وهل,fütyül
1014,schreien::V,ناره کول,kiált
1015,schreien::V,ناره کول,kiabál
1016,stöhnen::V,زګېروی کول,nyög
1017,zittern::V,لړزېدل,remeg
1018,zittern::V,لړزېدل,reszket
1019,leben::V,ژوند کول,él
1020,geboren werden::V,زېږېدل,születik
1021,atmen::V,ساه کښل,lélegzik
1022,atmen::V,تنفس کول,lélegzik
1023,trinken::V,څښل,iszik
1024,essen::V,خوړل,eszik
1025,schlucken::V,غړپول,nyel
1026,müde werden::V,ستړی کېدل,elfárad
1027,müde werden::V,ستړی کېدل,kifárad
1028,einschlafen::V,ویده کېدل,elalszik
1029,schlafen::V,خوب کول,alszik
1030,aufwachen::V,ویښېدل,felébred
1031,aufstehen::V,پاڅېدل,felkel
1032,sich erholen::V,استراحت کول,pihen
1033,krank werden::V,رنځورېدل,megbetegedik
1034,krank werden::V,رنځورېدل,belebetegszik
1035,krank sein::V,ناجوړېدل,betegeskedik
1036,schmerzen::V,خوږېدل,fáj
1037,schmerzen::V,درد کول,fáj
1038,husten::V,ټوخېدل,köhög
1039,genesen::V,رغېدل,meggyógyul
1040,sterben::V,مړل,hal
1041,umkommen::V,تلفېدل,elpusztul
1042,sich bewegen::V,چلېدل,mozog
1043,sich bewegen::V,حرکت کول,mozog
1044,sich rühren::V,ښورېدل,mozdul
1045,sich erheben::V,درېدل,feláll
1046,sich erheben::V,درېدل,felemelkedik
1047,sich setzen::V,کښېنستل,ül
1048,sich setzen::V,کښېنستل,leül
1049,hinfallen::V,لوېدل,bukik
1050,hinfallen::V,لوېدل,elesik
1051,laufen::V,منډې وهل,jár
1052,schreiten::V,قدم ایښودل,lép
1053,spazierengehen::V,چکر وهل,sétál
1054,eilen::V,بېړه کول,siet
1055,sich beeilen::V,عجله کول,siet
1056,sausen::V,ځغستل,robog
1057,rennen::V,زغلېدل,fut
1058,rennen::V,زغلېدل,szalad
1059,springen::V,ټوپ وهل,ugrik
1060,klettern::V,ختل,kúszik
1061,schaukeln::V,زنګېدل,hintázik
1062,kriechen::V,خاپوړی وهل,kúszik
1063,schwimmen::V,لامبو وهل,úszik
1064,tauchen::V,غوټه وهل,merül
1065,rudern::V,پارو وهل,evez
1066,fahren::V,تلل,jár
1067,fahren::V,تلل,megy
1068,fahren::V,تلل,utazik
1069,fliegen::V,الوتل,száll
1070,gehen::V,تلل,megy
1071,weggehen::V,بهر وتل,elmegy
1072,abfahren::V,تلل,indul
1073,anhalten::V,ودرېدل,megáll
1074,hineingehen::V,داخلېدل,bemegy
1075,eintreten::V,ننوتل,belép
1076,kommen::V,راتلل,jön
1077,ankommen::V,رسېدل,érkezik
1078,ankommen::V,رسېدل,megérkezik
1079,zurückkommen::V,بېرته راتلل,visszajön
1080,bleiben::V,پاتې کېدل,marad
1081,bleiben::V,پاتې کېدل,megmarad
1082,warten::V,انتظار وېستل,vár
1083,warten::V,انتظار وېستل,várakozik
1084,erwarten::V,انتظار کول,vár
1085,erwarten::V,انتظار کول,megvár
1086,suchen::V,لټول,kutat
1087,finden::V,میندل,talál
1088,finden::V,پیدا کول,talál
1089,versuchen::V,هڅه کول,megpróbál
1090,versuchen::V,هڅه کول,megkísérel
1091,vorbereiten::V,چمتوکول,előkészít
1092,lieben::V,مینه لرل,szeret
1093,mögen::V,خوښول,szeret
1094,mögen::V,علاقه لرل,szeret
1095,lachen::V,خندېدل,nevet
1096,rühren::V,اغېزه کول,mozdít
1097,weinen::V,ژړل,sír
1098,schimpfen::V,ښکنځا کول,szid
1099,schimpfen::V,ښکنځا کول,szitkozódik
1100,sich ärgern::V,قهر راتلل,mérgelődik
1101,sich ärgern::V,قهر راتلل,bosszankodik
1102,sich fürchten::V,ډارېدل,fél
1103,sich fürchten::V,ډارېدل,retteg
1104,fürchten::V,ډارېدل,fél
1105,fliehen::V,تښتېدل,menekül
1106,flüchten::V,تښتېدل,elmenekül
1107,sehen::V,لیدل,néz
1108,anschauen::V,کتل,megnéz
1109,ansehen::V,ننداره کول,néz
1110,ansehen::V,ننداره کول,ránéz
1111,ansehen::V,ننداره کول,megnéz
1112,hören::V,اورېدل,hall
1113,zuhören::V,غوږ نیول,hallgat
1114,zuhören::V,غوږ نیول,meghallgat
1115,probieren::V,څکه کول,kóstol
1116,probieren::V,څکه کول,megkóstol
1117,probieren::V,چاشنی کول,kóstol
1118,probieren::V,چاشنی کول,megkóstol
1119,riechen::V,بويول,szagol
1120,fühlen::V,حسول,érez
1121,scheinen::V,ښکارېدل,tűnik
1122,scheinen::V,ښکارېدل,látszik
1123,zu sehen sein::V,ښکارېدل,mutatkozik
1124,vernehmen::V,خبرېدل,hall
1125,frieren::V,ساړه کېتل,fázik
1126,tun::V,کول,csinál
1127,tun::V,کول,cselekszik
1128,können::V,کولای شول,tud
1129,können::V,د لاسه کېدل,tud
1130,wollen::V,غوښتل,akar
1131,anfangen::V,شروع کول,kezd
1132,beenden::V,ختمول,befejez
1133,beenden::V,پای ته رسول,befejez
1134,aufhören::V,بس کول,megszűnik
1135,gelingen::V,موفق کېدل,sikerül
1136,gelingen::V,بریالی کېدل,sikerül
1137,geraten::V,کېدل,kerül
1138,geraten::V,کېدل,jut
1139,öffnen::V,خلاصول,nyit
1140,öffnen::V,خلاصول,kinyit
1141,öffnen::V,پرانیستل,nyit
1142,öffnen::V,پرانیستل,kinyit
1143,schließen::V,تړل,csuk
1144,schließen::V,تړل,becsuk
1145,stellen::V,ایښودل,állít
1146,stellen::V,ایښودل,helyez
1147,setzen::V,کښېنول,ültet
1148,setzen::V,کښېنول,helyez
1149,legen::V,ایښودل,tesz
1150,legen::V,ایښودل,fektet
1151,berühren::V,لاس وهل,érint
1152,verbinden::V,تړل,beköt
1153,verbinden::V,تړل,összeköt
1154,bedecken::V,پوښول,betakar
1155,bedecken::V,پوښول,beborít
1156,aufhängen::V,ځوړندول,felakaszt
1157,anzünden::V,بلول,gyújt
1158,anzünden::V,بلول,meggyújt
1159,aufheben::V,پورته کول,felemel
1160,zurücklassen::V,پرېښودل,hátrahagy
1161,verlieren::V,ورکول,veszít
1162,verlieren::V,ورکول,elveszít
1163,fallen lassen::V,له لاسه لوېدل,elejt
1164,machen::V,کول,tesz
1165,machen::V,کول,csinál
1166,herstellen::V,جوړول,gyárt
1167,herstellen::V,جوړول,előállít
1168,herstellen::V,توليدول,gyárt
1169,herstellen::V,توليدول,előállít
1170,bauen::V,جوړول,épít
1171,reparieren::V,ترمیمول,javít
1172,reparieren::V,ترمیمول,kijavít
1173,reparieren::V,ترمیمول,megjavít
1174,verbessern::V,اصلاح کول,megjavít
1175,ändern::V,تغیر ورکول,változtat
1176,ändern::V,تغیر ورکول,megváltoztat
1177,graben::V,کيندل,ás
1178,beugen::V,ټیټول,meghajt
1179,biegen::V,کږول,hajlít
1180,drehen::V,ګرځول,forgat
1181,wenden::V,اړول,fordít
1182,wenden::V,اړول,megfordít
1183,umdrehen::V,اړول,megfordít
1184,umdrehen::V,اړول,megforgat
1185,heben::V,جګول,emel
1186,heben::V,پورته کول,emel
1187,hochheben::V,جګول,felemel
1188,ergreifen::V,نیول,megfog
1189,halten::V,نیول,tart
1190,drücken::V,کښېکښل,nyom
1191,drücken::V,کښېکښل,megnyom
1192,schieben::V,پوری وهل,tol
1193,kratzen::V,ګرول,vakar
1194,lecken::V,څټل,nyal
1195,beißen::V,چیچل,harap
1196,abreißen::V,شکول,letép
1197,abschneiden::V,پرېکول,levág
1198,binden::V,تړل,köt
1199,binden::V,تړل,kötöz
1200,stecken::V,ټومبل,dug
1201,brechen::V,ماتول,tör
1202,brechen::V,ماتول,eltör
1203,klopfen::V,ټکول,kopogtat
1204,hauen::V,ټکول,vág
1205,hauen::V,ټکول,levág
1206,kleben::V,نښلول,tapaszt
1207,kleben::V,سرېښول,tapaszt
1208,reiben::V,مږل,dörzsöl
1209,reiben::V,مږل,súrol
1210,streichen::V,مښل,simít
1211,schleifen::V,تېره کول,fen
1212,schleifen::V,تېره کول,csiszol
1213,schleifen::V,تېره کول,köszörül
1214,schneiden::V,غوڅول,vág
1215,schneiden::V,غوڅول,szel
1216,schneiden::V,غوڅول,metsz
1217,schneiden::V,پرېکول,vág
1218,schneiden::V,پرېکول,szel
1219,schneiden::V,پرېکول,metsz
1220,rütteln::V,خوڅول,ráz
1221,schütteln::V,ښورول,ráz
1222,schütteln::V,ښورول,megráz
1223,schwenken::V,خوڅول,lóbál
1224,schwenken::V,خوڅول,lobogtat
1225,schütten::V,اچول,önt
1226,schütten::V,تویول,önt
1227,füllen::V,ډکول,tölt
1228,füllen::V,ډکول,megtölt
1229,einwickeln::V,پېچل,becsavar
1230,einwickeln::V,نغښتل,becsavar
1231,tragen::V,وړل,hord
1232,schleppen::V,وړل,vonszol
1233,ziehen::V,کښل,húz
1234,aufbewahren::V,ساتل,megőriz
1235,werfen::V,اچول,dob
1236,werfen::V,اچول,hajít
1237,werfen::V,غورځول,dob
1238,werfen::V,غورځول,hajít
1239,fangen::V,نیول,fog
1240,fangen::V,ګیرول,fog
1241,packen::V,نیول,megragad
1242,verstecken::V,پټول,eldug
1243,verstecken::V,پټول,elrejt
1244,teilen::V,وېشل,oszt
1245,teilen::V,وېشل,megoszt
1246,teilen::V,تقسیمول,oszt
1247,teilen::V,تقسیمول,megoszt
1248,schicken::V,لېږل,küld
1249,schicken::V,استول,küld
1250,bringen::V,راوړل,hoz
1251,bringen::V,راوړل,visz
1252,hinzufügen::V,زیاتول,hozzáad
1253,bekommen::V,حاصلول,kap
1254,bekommen::V,حاصلول,megkap
1255,erhalten::V,اخیستل,kap
1256,erhalten::V,اخیستل,megkap
1257,nehmen::V,نیول,vesz
1258,nehmen::V,اخيستل,vesz
1259,wählen::V,خوښول,választ
1260,auswählen::V,چنده کول,kiválaszt
1261,bewahren::V,ساتل,megtart
1262,behindern::V,مانع کېدل,akadályoz
1263,behindern::V,مانع کېدل,gátol
1264,behindern::V,ممانعت کول,akadályoz
1265,behindern::V,ممانعت کول,gátol
1266,verderben::V,خرابېدل,elront
1267,beschädigen::V,ورانول,rongál
1268,zerbrechen::V,ماتول,eltör
1269,zerbrechen::V,ماتول,széttör
1270,zerbrechen::V,ماتول,kettétör
1271,zerreißen::V,څیرې کول,eltép
1272,zerreißen::V,څیرې کول,széttép
1273,zerstören::V,ړنګول,elpusztít
1274,zerstören::V,ورانول,elpusztít
1275,verbrennen::V,سوځول,éget
1276,verbrennen::V,سوځول,eléget
1277,geben::V,ورکول,ad
1278,reichen::V,ورکول,nyújt
1279,schenken::V,بښل,ajándékoz
1280,versprechen::V,لوز کول,ígér
1281,wünschen::V,غوښتل,kíván
1282,loben::V,ستایل,dicsér
1283,loben::V,تمجید کول,dicsér
1284,küssen::V,ښکلول,csókol
1285,wiegen::V,زنګول,ringat
1286,zudecken::V,پوښول,betakar
1287,wecken::V,ويښول,kelt
1288,wecken::V,ويښول,ébreszt
1289,zeigen::V,ښودل,mutat
1290,führen::V,بیول,visz
1291,führen::V,بیول,vezet
1292,lehren::V,درس ورکول,tanít
1293,lehren::V,تعلیم ورکول,tanít
1294,unterrichten::V,درس ورکول,tanít
1295,aufziehen::V,روزل,felnevel
1296,leiten::V,رهبری کول,vezet
1297,leiten::V,رهبری کول,vezérel
1298,leiten::V,لارښوونه کول,vezet
1299,leiten::V,لارښوونه کول,vezérel
1300,antreiben::V,چټک کول,hajt
1301,lassen::V,اړکول,-tat
1302,lassen::V,اړکول,-at
1303,einladen::V,بلل,meghív
1304,vereinigen::V,متحد کول,egyesít
1305,vereinigen::V,یوځای کول,egyesít
1306,besuchen::V,کتنه کول,látogat
1307,treffen::V,ليدل,talál
1308,treffen::V,تلقی کول,talál
1309,sich versammeln::V,راغونډېدل,gyülekezik
1310,sich versammeln::V,راغونډېدل,összegyűlik
1311,spielen::V,لوبه کول,játszik
1312,singen::V,سندرې وېل,énekel
1313,tanzen::V,ګډېدل,táncol
1314,sich trennen::V,بېلېدل,elválik
1315,verlassen::V,ترک کول,elhagy
1316,retten::V,نجات ورکول,ment
1317,bewachen::V,ساتل,őriz
1318,bewachen::V,حفاظت کول,őriz
1319,schützen::V,ژغورل,óv
1320,schützen::V,ژغورل,véd
1321,verteidigen::V,دفاع کول,véd
1322,sich schlagen::V,جنګېدل,verekszik
1323,schießen::V,ویشتل,lő
1324,siegen::V,غالبېدل,győz
1325,ärgern::V,خپه کول,bosszant
1326,schlagen::V,وهل,üt
1327,schlagen::V,وهل,ver
1328,treten::V,په لغته وهل,rúg
1329,stechen::V,ټومبل,döf
1330,stechen::V,ټومبل,szúr
1331,stoßen::V,ټېل وهل,lök
1332,stoßen::V,پوری وهل,lök
1333,stehlen::V,تښتول,lop
1334,stehlen::V,غلا کول,lop
1335,stören::V,ماتول,zavar
1336,belästigen::V,ځورول,zaklat
1337,belästigen::V,تکلیف ورکول,zaklat
1338,verbergen::V,پټول,rejt
1339,verbergen::V,پټول,elrejt
1340,täuschen::V,تېرایستل,megtéveszt
1341,täuschen::V,خطا ایستل,megtéveszt
1342,betrügen::V,غولول,csal
1343,töten::V,وژل,öl
1344,töten::V,مړ کول,öl
1345,wohnen::V,اوسېدل,lakik
1346,arbeiten::V,کار کول,dolgozik
1347,sammeln::V,راټولول,szed
1348,sammeln::V,راټولول,gyűjt
1349,sammeln::V,راغونډول,szed
1350,sammeln::V,راغونډول,gyűjt
1351,pflücken::V,شکول,szed
1352,jagen::V,ښکار کول,vadászik
1353,fischen::V,کب نيول,halászik
1354,fassen::V,نیول,fog
1355,fassen::V,ګیرول,fog
1356,hüten::V,پوول,őriz
1357,hüten::V,پوول,legeltet
1358,treiben::V,بیول,hajt
1359,anbinden::V,تړل,köt
1360,füttern::V,خوراک ورکول,etet
1361,melken::V,لوشل,fej
1362,hacken::V,پی کول,vág
1363,gießen::V,اوبه کول,öntöz
1364,reifen::V,رسېدل,érik
1365,zubereiten::V,تیارول,elkészít
1366,kochen::V,پخول,főz
1367,backen::V,پخول,süt
1368,braten::V,وريتول,süt
1369,umrühren::V,لړل,megkever
1370,stricken::V,اوبدل,köt
1371,nähen::V,ګنډل,varr
1372,färben::V,رنګول,fest
1373,reinigen::V,صافول,tisztít
1374,waschen::V,مینځل,mos
1375,abwischen::V,وچول,letöröl
1376,spülen::V,کنګالول,mosogat
1377,fegen::V,جارو کول,söpör
1378,kehren::V,جارو کول,söpör
1379,baden::V,لمبېدل,fürdik
1380,sich waschen::V,ځان مينځل,mosdik
1381,sich waschen::V,ځان مينځل,mosakszik
1382,ausziehen::V,کښل,levesz
1383,ausziehen::V,ایستل,levesz
1384,anziehen::V,اغوستل,felölt
1385,anziehen::V,اغوستل,felvesz
1386,sich anziehen::V,کالی اغوستل,öltözik
1387,sich anziehen::V,کالی اغوستل,felöltözik
1388,kämmen::V,ګمنځول,fésül
1389,schmücken::V,ښکلی کول,díszít
1390,sagen::V,وېل,mond
1391,sprechen::V,وېل,beszél
1392,sprechen::V,غږېدل,beszél
1393,reden::V,ګړېدل,beszél
1394,reden::V,خبرې کول,beszél
1395,sich unterhalten::V,خبری کول,beszélget
1396,fragen::V,پوښتنه کول,kérdez
1397,bitten::V,غوښتل,kér
1398,erzählen::V,کيسه کول,mesél
1399,erzählen::V,کيسه کول,elbeszél
1400,erzählen::V,حکايت کول,mesél
1401,erzählen::V,حکايت کول,elbeszél
1402,mitteilen::V,خبرول,közöl
1403,mitteilen::V,خبر ورکول,közöl
1404,nennen::V,نوم ايښودل,hív
1405,nennen::V,نوم ايښودل,nevez
1406,rufen::V,بلل,hív
1407,prahlen::V,لاپې وهل,dicsekszik
1408,übersetzen::V,ژباړل,fordít
1409,übersetzen::V,ترجمه کول,fordít
1410,denken::V,فکر کول,gondol
1411,glauben::V,باور کول,hisz
1412,bemerken::V,لیدل,észrevesz
1413,erkennen::V,پېژندل,ráismer
1414,erkennen::V,پېژندل,felismer
1415,begreifen::V,رسېدل,felfog
1416,begreifen::V,پوهېدل,felfog
1417,verstehen::V,پوهېدل,ért
1418,verstehen::V,پوهېدل,megért
1419,lernen::V,زده کول,tanul
1420,lernen::V,زده کول,megtanul
1421,lernen::V,درس لوستل,tanul
1422,lernen::V,درس لوستل,megtanul
1423,wissen::V,پوهېدل,tud
1424,sich erinnern an::V,یادول,emlékszik
1425,sich erinnern an::V,په یاد راوړل,emlékszik
1426,vergessen::V,هېرول,felejt
1427,vergessen::V,هېرول,elfelejt
1428,messen::V,اندازه کول,mér
1429,messen::V,اندازه کول,megmér
1430,zählen::V,شمارل,számol
1431,zählen::V,شمارل,megszámol
1432,rechnen::V,حسابول,számít
1433,lesen::V,لوستل,olvas
1434,malen::V,رسمول,fest
1435,zeichnen::V,رسمول,rajzol
1436,schreiben::V,لیکل,ír
1437,besitzen::V,لرل,birtokol
1438,kaufen::V,رانیول,vesz
1439,kaufen::V,رانیول,megvesz
1440,verkaufen::V,خرڅول,elad
1441,bezahlen::V,تأدیه کول,fizet
1442,bezahlen::V,تأدیه کول,kifizet
1443,zahlen::V,کسات اخيستل,fizet
1444,zahlen::V,کسات اخيستل,megfizet
1445,beherrschen::V,تسلط لرل,ural
1446,ertragen::V,زغمل,elbír
1447,ertragen::V,زغمل,elvisel
1448,Barsch::N,,sügér
1449,Hecht::N,,csuka
