,Concept_ID,sl,tr
819,bald::ADV,kmálu,yakında
820,dann::ADV,nató,sonra
821,gestern::ADV,včéraj,dün
822,einst::ADV,nékdaj,eskiden
823,damals::ADV,tedàj,o zamanlar
824,damals::ADV,takràt,o zamanlar
825,danach::ADV,potèm,sonradan
826,danach::ADV,potèm,ondan sonra
827,vorher::ADV,poprèj,önce
828,vorher::ADV,poprèj,önceden
829,zuerst::ADV,spŕva,ilk önce
830,einmal::ADV,ênkrat,bir defa
831,manchmal::ADV,včásih,bazan
832,oft::ADV,pogósto,sık sık
833,oft::ADV,pogósto,çok defa
834,immer::ADV,védno,daima
835,immer::ADV,védno,her zaman
836,immer::ADV,zméraj,daima
837,immer::ADV,zméraj,her zaman
838,niemals::ADV,nikdàr,asla değil
839,niemals::ADV,nikdàr,hiçbir zaman
840,hier::ADV,tù,burada
841,hier::ADV,túkaj,burada
842,hierhin::ADV,sèmkaj,buraya
843,von hier::ADV,od tú,buradan
844,dort::ADV,tàm,orada
845,dort::ADV,tàm,şurada
846,dorthin::ADV,tjà,oraya
847,dorthin::ADV,tjà,şuraya
848,geradeaus::ADV,rávno napréj,doğru
849,vorwärts::ADV,napréj,ileri
850,rückwärts::ADV,zádaj,geri
851,zurück::ADV,nazáj,geriye
852,unten::ADV,dôli,aşağıda
853,unten::ADV,spôdaj,aşağıda
854,hinab::ADV,dôl,aşağıya
855,oben::ADV,gôri,yukarıda
856,oben::ADV,zgôraj,yukarıda
857,hinauf::ADV,gôr,yukarı
858,hinauf::ADV,gôr,yukarıya
859,überall::ADV,povsód,her yerde
860,nicht::ADV,ne,-mi-
861,nicht::ADV,ne,değil
862,ein wenig::ADV,málo,biraz
863,kaum::ADV,kómaj,dar
864,kaum::ADV,kómaj,hemen hemen değil
865,sehr::ADV,zeló,pek
866,sehr::ADV,zeló,gayet
867,so::ADV,takó,öyle
868,so::ADV,takó,böyle
869,noch::ADV,še,hâlâ
870,noch::ADV,še,henüz
871,nur::ADV,samó,ancak
872,nur::ADV,samó,yalnız
873,schon::ADV,žè,çoktan
874,wieder::ADV,spét,tekrar
875,wieder::ADV,spét,yeniden
876,vergebens::ADV,zamàn,boşuna
877,vergebens::ADV,zastónj,boşuna
878,vor::PRP,pred,önünde
879,hinter::PRP,za,arkasında
880,unter::PRP,pod,altında
881,durch::PRP,skózi,sayesinde
882,durch::PRP,skózi,ortasından
883,neben::PRP,kràj,yanında
884,neben::PRP,póleg,yanında
885,zwischen::PRP,med,arasında
886,zwischen::PRP,izmed,arasında
887,wegen::PRP,zarádi,dolayı
888,dies::PRN,tó,bu
889,das::PRN,tó,o
890,das::PRN,tó,şu
891,alles::PRN,vsè,hepsi
892,alles::PRN,vsè,her şey
893,ich::PRN,jàz,ben
894,du::PRN,tí,sen
895,er::PRN,òn,o
896,wir::PRN,mí,biz
897,ihr::PRN,ví,siz
898,sie::PRN,ôni,onlar
899,was::FPRN,káj,ne
900,wer::FPRN,kdó,kim
901,wo::FADV,kjé,nerede
902,wohin::FADV,kám,nereye
903,wie::FADV,kakó,nasıl
904,warum::FADV,zakáj,neden
905,wieviel::FNUM,kóliko,kaç
906,wieviel::FNUM,kóliko,ne kadar
907,eins::NUM,êden,bir
908,zwei::NUM,dvá,iki
909,drei::NUM,trí,üç
910,vier::NUM,štíri,dört
911,fünf::NUM,pét,beş
912,sechs::NUM,šést,altı
913,sieben::NUM,sédem,yedi
914,acht::NUM,ósem,sekiz
915,neun::NUM,devét,dokuz
916,zehn::NUM,desét,on
917,elf::NUM,enájst,on bir
918,zwölf::NUM,dvánajst,on iki
919,zwanzig::NUM,dvájset,yirmi
920,dreißig::NUM,trídeset,otuz
921,vierzig::NUM,štírideset,kırk
922,fünfzig::NUM,pétdeset,elli
923,sechzig::NUM,šéstdeset,altmış
924,siebzig::NUM,sédemdeset,yetmiş
925,achtzig::NUM,ósemdeset,seksen
926,neunzig::NUM,devétdeset,doksan
927,hundert::NUM,stó,yüz
928,tausend::NUM,tísoč,bin
929,und::CNJ,in,ve
930,und::CNJ,in,ile
931,oder::CNJ,áli,ya
932,oder::CNJ,áli,yahut
933,stehen::V,státi,durmak
934,sitzen::V,sedéti,oturmak
935,liegen::V,ležáti,yatmak
936,hängen::V,viséti,asılı olmak
937,werden::V,postáti,olmak
938,werden::V,postáti,olunmak
939,passieren::V,zgodíti se,olmak
940,beginnen::V,začéti se,başlamak
941,enden::V,končáti se,bitmek
942,enden::V,končáti se,sona ermek
943,wechseln::V,ménjati se,değişmek
944,aufgehen[Sonne]::V,vzíti,doğmak
945,untergehen[Sonne]::V,zaíti,batmak
946,scheinen[Sonne]::V,sijáti,parlamak
947,donnern::V,grméti,gök gürlemek
948,wehen::V,píhati,esmek
949,strömen::V,líti,akmak
950,fließen::V,têči,akmak
951,sich drehen::V,vrtéti se,dönmek
952,schwanken::V,kolébati,sallanmak
953,schwingen::V,níhati,titremek
954,fallen::V,pádati,düşmek
955,brennen::V,goréti,yanmak
956,rauchen::V,kadíti se,tütmek
957,regnen::V,deževáti,yağmak
958,gefrieren::V,zmŕzniti,donmak
959,tauen::V,tájati,erimek
960,schmelzen::V,kopnéti,erimek
961,trocknen::V,sušíti se,kurumak
962,sieden::V,kipéti,kaynamak
963,faulen::V,gníti,çürümek
964,verfaulen::V,zgníti,çürümek
965,reißen::V,tŕgati se,yırtılmak
966,versinken::V,pogrézniti se,batmak
967,vergehen::V,miníti,geçmek
968,erscheinen::V,pojáviti se,görünmek
969,verschwinden::V,izgíniti,kaybolmak
970,sinken::V,péšati,inmek
971,abnehmen::V,pojémati,azalmak
972,zunehmen::V,véčati se,artmak
973,zunehmen::V,véčati se,çoğalmak
974,zunehmen::V,množíti se,artmak
975,zunehmen::V,množíti se,çoğalmak
976,steigen::V,dvígati se,artmak
977,steigen::V,dvígati se,yükselmek
978,wachsen::V,rásti,büyümek
979,wachsen::V,rásti,gelişmek
980,glänzen::V,sijáti,parlamak
981,funkeln::V,ískriti se,parıldamak
982,lärmen::V,ropotáti,gürültü yapmak
983,lärmen::V,razgrájati,gürültü yapmak
984,läuten::V,zvoníti,çalmak
985,klingeln::V,zvončkljáti,zil çalmak
986,klirren::V,žvenketáti,şakırdamak
987,klirren::V,žvenketáti,zangırdamak
988,brausen::V,šuméti,köpürmek
989,brausen::V,šuméti,kükremek
990,rauschen::V,šuštéti,fışırdamak
991,rauschen::V,šelestéti,fışırdamak
992,klingen::V,zvenéti,tınlamak
993,bellen::V,lájati,havlamak
994,heulen::V,zavíjati,ulumak
995,blasen::V,píhniti,üflemek
996,pfeifen::V,pískati,düdük çalmak
997,pfeifen::V,žvížgati,düdük çalmak
998,schreien::V,kričáti,bağırmak
999,schreien::V,kričáti,haykırmak
1000,stöhnen::V,stókati,inlemek
1001,zittern::V,drgetáti,titremek
1002,leben::V,živéti,yaşamak
1003,leben::V,živéti,hayatta olmak
1004,geboren werden::V,rodíti se,doğmak
1005,atmen::V,díhati,solunmak
1006,atmen::V,díhati,nefes almak
1007,trinken::V,píti,içmek
1008,essen::V,jésti,yemek
1009,schlucken::V,požírati,yutmak
1010,müde werden::V,péšati,yorulmak
1011,müde werden::V,utrúditi se,yorulmak
1012,einschlafen::V,zaspáti,uykuya dalmak
1013,schlafen::V,spáti,uyumak
1014,aufwachen::V,zbudíti se,uyanmak
1015,aufstehen::V,vstáti,kalkmak
1016,aufstehen::V,vstáti,yataktan kalkmak
1017,sich erholen::V,oddahníti se,dinlenmek
1018,krank werden::V,oboléti,hastalanmak
1019,krank sein::V,bíti bolán,hasta olmak
1020,schmerzen::V,boléti,ağrımak
1021,husten::V,kášljati,öksürmek
1022,genesen::V,okrévati,şifa bulmak
1023,sterben::V,umréti,ölmek
1024,sterben::V,umréti,vefat etmek
1025,umkommen::V,pogíniti,ölmek
1026,sich bewegen::V,zganíti se,hareket etmek
1027,sich rühren::V,premakníti se,kımıldanmak
1028,sich erheben::V,vstájati,kalkmak
1029,sich erheben::V,vstájati,ayağa kalkmak
1030,sich erheben::V,vzdígniti se,kalkmak
1031,sich erheben::V,vzdígniti se,ayağa kalkmak
1032,sich setzen::V,sésti,oturmak
1033,hinfallen::V,pásti dôl,yere düşmek
1034,laufen::V,hodíti,yürümek
1035,schreiten::V,stópati,yürümek
1036,schreiten::V,stópati,adım atmak
1037,spazierengehen::V,na sprehòd íti,gezmek
1038,spazierengehen::V,na sprehòd íti,dolaşmak
1039,eilen::V,drvéti,seğirtmek
1040,sich beeilen::V,hitéti,acele etmek
1041,sausen::V,dírkati,hızla gitmek
1042,rennen::V,dírjati,koşmak
1043,springen::V,skákati,atlamak
1044,springen::V,skákati,sıçramak
1045,klettern::V,plézati,tırmanmak
1046,schaukeln::V,kolébati,sallanmak
1047,kriechen::V,pláziti se,sürünmek
1048,schwimmen::V,plávati,yüzmek
1049,tauchen::V,potápljati se,dalmak
1050,rudern::V,vesláti,kürek çekmek
1051,fahren::V,vozíti se,gitmek
1052,fahren::V,peljáti se,gitmek
1053,fliegen::V,létati,uçmak
1054,gehen::V,íti,gitmek
1055,weggehen::V,odíti,gitmek
1056,abfahren::V,odpeljáti se,kalkmak
1057,anhalten::V,ustáviti se,durmak
1058,hineingehen::V,íti nóter,içeri girmek
1059,eintreten::V,vstopíti,girmek
1060,kommen::V,príti,gelmek
1061,ankommen::V,prispéti,varmak
1062,ankommen::V,prihájati,varmak
1063,zurückkommen::V,vrníti se,dönmek
1064,bleiben::V,ostáti,kalmak
1065,warten::V,čákati,beklemek
1066,erwarten::V,pričakováti,beklemek
1067,suchen::V,iskáti,aramak
1068,finden::V,nájti,bulmak
1069,versuchen::V,poskúšati,denemek
1070,vorbereiten::V,pripráviti,hazırlamak
1071,lieben::V,ljubíti,sevmek
1072,mögen::V,márati,beğenmek
1073,lachen::V,smejáti se,gülmek
1074,rühren::V,ganíti,dokunmak
1075,rühren::V,ganíti,duygulandırmak
1076,weinen::V,jókati,ağlamak
1077,weinen::V,plákati,ağlamak
1078,schimpfen::V,psováti,küfretmek
1079,schimpfen::V,zmérjati,küfretmek
1080,sich ärgern::V,jezíti se,kızmak
1081,sich fürchten::V,báti se,korkmak
1082,fürchten::V,báti se,korkmak
1083,fliehen::V,bežáti,kaçmak
1084,flüchten::V,pobégniti,kaçmak
1085,sehen::V,vídeti,görmek
1086,anschauen::V,oglédati,seyretmek
1087,ansehen::V,glédati,bakmak
1088,hören::V,slíšati,duymak
1089,hören::V,slíšati,işitmek
1090,zuhören::V,poslúšati,dinlemek
1091,probieren::V,poskúšati,denemek
1092,probieren::V,poskúšati,tadına bakmak
1093,riechen::V,dúhati,kokusunu almak
1094,fühlen::V,čutíti,duymak
1095,fühlen::V,čutíti,hissetmek
1096,scheinen::V,zdéti se,görünmek
1097,zu sehen sein::V,vídeti se,görünmek
1098,vernehmen::V,čúti,haber almak
1099,frieren::V,zébsti,üşümek
1100,tun::V,délati,etmek
1101,tun::V,délati,yapmak
1102,können::V,môči,bilmek
1103,wollen::V,hotéti,istemek
1104,anfangen::V,začéti,başlamak
1105,beenden::V,dokončáti,bitirmek
1106,aufhören::V,prenéhati,bitmek
1107,gelingen::V,uspéti,başarmak
1108,gelingen::V,posréčiti se,başarmak
1109,geraten::V,obnêsti se,düşmek
1110,öffnen::V,odpréti,açmak
1111,schließen::V,zapréti,kapamak
1112,stellen::V,postáviti,koymak
1113,setzen::V,posadíti,koymak
1114,setzen::V,posadíti,oturtmak
1115,legen::V,položíti,koymak
1116,legen::V,položíti,yatırmak
1117,berühren::V,dotíkati se,dokunmak
1118,verbinden::V,obvézati,bağlamak
1119,verbinden::V,obvézati,birleştirmek
1120,bedecken::V,pokríti,örtmek
1121,bedecken::V,pokríti,kaplamak
1122,aufhängen::V,obésiti,asmak
1123,anzünden::V,zažgáti,yakmak
1124,anzünden::V,zažgáti,ateşlemek
1125,aufheben::V,vzdígniti,kaldırmak
1126,zurücklassen::V,zapustíti,geride bırakmak
1127,verlieren::V,izgubíti,yitirmek
1128,verlieren::V,izgubíti,kaybetmek
1129,fallen lassen::V,navréči,düşürmek
1130,machen::V,naredíti,yapmak
1131,machen::V,napráviti,yapmak
1132,herstellen::V,izdélati,yapmak
1133,herstellen::V,izdélati,imal etmek
1134,bauen::V,gradíti,kurmak
1135,bauen::V,gradíti,inşa etmek
1136,reparieren::V,popráviti,onarmak
1137,reparieren::V,popráviti,tamir etmek
1138,verbessern::V,izbóljšati,düzeltmek
1139,ändern::V,spremeníti,değiştirmek
1140,graben::V,kopáti,kazmak
1141,graben::V,grêbsti,kazmak
1142,beugen::V,upogníti,eğmek
1143,biegen::V,zavíjati,bükmek
1144,drehen::V,vrtéti,çevirmek
1145,drehen::V,vrtéti,döndürmek
1146,wenden::V,obrníti,çevirmek
1147,umdrehen::V,zasúkati,çevirmek
1148,heben::V,dvígati,kaldırmak
1149,hochheben::V,privzdígniti,yukarı kaldırmak
1150,ergreifen::V,zgrábiti,tutmak
1151,ergreifen::V,zgrábiti,yakalamak
1152,halten::V,držáti,tutmak
1153,drücken::V,tiščáti,sıkmak
1154,schieben::V,ríniti,itmek
1155,schieben::V,ríniti,sürmek
1156,kratzen::V,práskati,kaşımak
1157,lecken::V,lízati,yalamak
1158,beißen::V,grísti,ısırmak
1159,abreißen::V,odtŕgati,koparmak
1160,abschneiden::V,odrézati,keserek ayırmak
1161,binden::V,vézati,bağlamak
1162,stecken::V,vtakníti,sokmak
1163,brechen::V,lomíti,kırmak
1164,klopfen::V,tólči,çalmak
1165,hauen::V,séči,vurmak
1166,kleben::V,lépiti,yapıştırmak
1167,reiben::V,tréti,ovmak
1168,reiben::V,tréti,sürtmek
1169,reiben::V,dŕgniti,ovmak
1170,reiben::V,dŕgniti,sürtmek
1171,streichen::V,namázati,sürmek
1172,schleifen::V,brúsiti,bilemek
1173,schneiden::V,rézati,kesmek
1174,rütteln::V,strésti,sallamak
1175,schütteln::V,majáti,sarsmak
1176,schütteln::V,majáti,çalkamak
1177,schwenken::V,obrníti,sallamak
1178,schütten::V,sípati,dökmek
1179,schütten::V,sípati,akıtmak
1180,füllen::V,napolníti,doldurmak
1181,einwickeln::V,zavíti,sarmak
1182,tragen::V,nêsti,taşımak
1183,schleppen::V,vláčiti,sürüklemek
1184,ziehen::V,vléči,çekmek
1185,aufbewahren::V,shranjeváti,saklamak
1186,werfen::V,lúčati,atmak
1187,fangen::V,ujéti,tutmak
1188,fangen::V,ujéti,yakalamak
1189,packen::V,prijéti,tutmak
1190,packen::V,prijéti,yakalamak
1191,verstecken::V,skríti,saklamak
1192,teilen::V,razdelíti,bölmek
1193,teilen::V,razdelíti,ayırmak
1194,schicken::V,pošíljati,yollamak
1195,schicken::V,pošíljati,göndermek
1196,bringen::V,prinêsti,getirmek
1197,hinzufügen::V,pristáviti,katmak
1198,hinzufügen::V,pristáviti,eklemek
1199,bekommen::V,dobíti,almak
1200,bekommen::V,dobíti,eline geçmek
1201,erhalten::V,prejéti,almak
1202,nehmen::V,vzéti,almak
1203,wählen::V,izbírati,seçmek
1204,auswählen::V,izbráti,seçmek
1205,auswählen::V,izbráti,ayırmak
1206,bewahren::V,ohraníti,korumak
1207,behindern::V,ovírati,engellemek
1208,verderben::V,pokváriti,bozmak
1209,beschädigen::V,poškodováti,zedelemek
1210,beschädigen::V,poškodováti,ziyan vermek
1211,zerbrechen::V,razlomíti,kırmak
1212,zerreißen::V,raztŕgati,yırtmak
1213,zerstören::V,razrúšiti,yıkmak
1214,zerstören::V,razrúšiti,tahrip etmek
1215,verbrennen::V,sežgáti,yakmak
1216,geben::V,dáti,vermek
1217,reichen::V,séči,uzatmak
1218,reichen::V,molíti,uzatmak
1219,schenken::V,podáriti,hediye etmek
1220,versprechen::V,obljubíti,vaat etmek
1221,wünschen::V,vóščiti,kutlamak
1222,loben::V,hváliti,övmek
1223,küssen::V,poljubováti,öpmek
1224,wiegen::V,zíbati,sallamak
1225,zudecken::V,pokríti,örtmek
1226,wecken::V,zbudíti,uyandırmak
1227,zeigen::V,pokázati,göstermek
1228,führen::V,vêsti,gezdirmek
1229,führen::V,vêsti,yol göstermek
1230,lehren::V,učíti,okutmak
1231,lehren::V,učíti,öğretmek
1232,unterrichten::V,poučeváti,öğretmek
1233,aufziehen::V,vzgojíti,yetiştirmek
1234,leiten::V,uprávljati,yönetmek
1235,leiten::V,uprávljati,idare etmek
1236,antreiben::V,goníti,teşvik etmek
1237,lassen::V,povzročíti,-tırmak
1238,einladen::V,povábiti,davet etmek
1239,vereinigen::V,zdrúžiti,birleştirmek
1240,besuchen::V,obiskáti,uğramak
1241,besuchen::V,obiskáti,ziyaret etmek
1242,besuchen::V,obiskáti,görmeye gitmek
1243,treffen::V,pogodíti,rastlamak
1244,treffen::V,pogodíti,isabet etmek
1245,sich versammeln::V,zbráti se,toplanmak
1246,spielen::V,igráti se,oynamak
1247,singen::V,péti,söylemek
1248,singen::V,péti,şarkı söylemek
1249,tanzen::V,plésati,oynamak
1250,tanzen::V,plésati,dans etmek
1251,sich trennen::V,ločíti se,ayrılmak
1252,verlassen::V,zapustíti,bırakmak
1253,verlassen::V,zapustíti,terk etmek
1254,retten::V,réšiti,kurtarmak
1255,bewachen::V,strážiti,gözetmek
1256,schützen::V,sčítiti,korumak
1257,verteidigen::V,braníti,savunmak
1258,sich schlagen::V,têpsti se,dövüşmek
1259,schießen::V,stréljati,ateş etmek
1260,siegen::V,zmágati,yenmek
1261,ärgern::V,jezíti,kızdırmak
1262,ärgern::V,razbúriti,kızdırmak
1263,schlagen::V,têpsti,dövmek
1264,schlagen::V,udáriti,dövmek
1265,treten::V,teptáti,tepmek
1266,stechen::V,ubôsti,sokmak
1267,stechen::V,ubôsti,batırmak
1268,stoßen::V,peháti,itmek
1269,stoßen::V,drégniti,itmek
1270,stehlen::V,ukrásti,çalmak
1271,stehlen::V,pokrásti,çalmak
1272,stören::V,motíti,bozmak
1273,stören::V,motíti,etkilemek
1274,belästigen::V,nadlegováti,rahatsız etmek
1275,verbergen::V,skríti,saklamak
1276,täuschen::V,slepíti,aldatmak
1277,betrügen::V,várati,aldatmak
1278,betrügen::V,várati,dolandırmak
1279,betrügen::V,ogoljufáti,aldatmak
1280,betrügen::V,ogoljufáti,dolandırmak
1281,töten::V,ubíti,öldürmek
1282,wohnen::V,prebívati,oturmak
1283,arbeiten::V,délati,çalışmak
1284,sammeln::V,zbráti,toplamak
1285,pflücken::V,obráti,koparmak
1286,jagen::V,lovíti,avlanmak
1287,fischen::V,ribáriti,balık tutmak
1288,fassen::V,zajéti,tutmak
1289,fassen::V,zajéti,yakalamak
1290,hüten::V,pásti,otlatmak
1291,treiben::V,pogánjati,gütmek
1292,anbinden::V,privézati,bağlamak
1293,füttern::V,kŕmiti,beslemek
1294,melken::V,mólsti,sağmak
1295,hacken::V,sékati,yarmak
1296,gießen::V,ulíti,sulamak
1297,reifen::V,zoréti,olgunlaşmak
1298,zubereiten::V,pripráviti,hazırlamak
1299,kochen::V,kúhati,pişirmek
1300,kochen::V,kúhati,kaynatmak
1301,backen::V,cvréti,pişirmek
1302,backen::V,cvréti,fırında pişirmek
1303,braten::V,pêči,kızartmak
1304,umrühren::V,preméšati,karıştırmak
1305,stricken::V,plêsti,örmek
1306,nähen::V,šívati,dikmek
1307,färben::V,bárvati,boyamak
1308,reinigen::V,očístiti,temizlemek
1309,waschen::V,opráti,yıkamak
1310,abwischen::V,obrísati,silmek
1311,spülen::V,splakováti,çalkamak
1312,fegen::V,pométati,süpürmek
1313,kehren::V,mésti,süpürmek
1314,baden::V,kópati se,yıkanmak
1315,baden::V,kópati se,banyo yapmak
1316,sich waschen::V,umíti se,yıkanmak
1317,ausziehen::V,izvléči,çıkarmak
1318,anziehen::V,obléči,giymek
1319,sich anziehen::V,obléči se,giyinmek
1320,kämmen::V,česáti,taramak
1321,schmücken::V,okrasíti,süslemek
1322,sagen::V,dejáti,demek
1323,sagen::V,dejáti,söylemek
1324,sprechen::V,govoríti,konuşmak
1325,reden::V,rêči,konuşmak
1326,sich unterhalten::V,razgovárjati se,sohbet etmek
1327,fragen::V,vprášati,sormak
1328,bitten::V,prosíti,dilemek
1329,bitten::V,prosíti,rica etmek
1330,erzählen::V,práviti,bahsetmek
1331,erzählen::V,práviti,hikâye etmek
1332,mitteilen::V,naznániti,bildirmek
1333,nennen::V,imenováti,adlandırmak
1334,rufen::V,klícati,çağırmak
1335,prahlen::V,baháti se,övünmek
1336,übersetzen::V,prevêsti,çevirmek
1337,übersetzen::V,prevêsti,tercüme etmek
1338,denken::V,mísliti,düşünmek
1339,glauben::V,verjéti,inanmak
1340,glauben::V,verjéti,zannetmek
1341,bemerken::V,opáziti,farkına varmak
1342,erkennen::V,spoznáti,tanımak
1343,begreifen::V,pôjmiti,anlamak
1344,begreifen::V,pôjmiti,kavramak
1345,verstehen::V,razuméti,duymak
1346,verstehen::V,razuméti,anlamak
1347,lernen::V,učíti se,öğrenmek
1348,wissen::V,znáti,bilmek
1349,wissen::V,védeti,bilmek
1350,sich erinnern an::V,spómniti se,hatırlamak
1351,vergessen::V,pozábiti,unutmak
1352,messen::V,mériti,ölçmek
1353,zählen::V,štéti,saymak
1354,rechnen::V,račúnati,hesap etmek
1355,lesen::V,bráti,okumak
1356,lesen::V,čítati,okumak
1357,malen::V,slíkati,resmini yapmak
1358,zeichnen::V,rísati,çizmek
1359,schreiben::V,písati,yazmak
1360,besitzen::V,iméti,haiz olmak
1361,besitzen::V,iméti,sahip olmak
1362,kaufen::V,kupíti,almak
1363,verkaufen::V,prodáti,satmak
1364,bezahlen::V,pláčati,ödemek
1365,zahlen::V,plačeváti,ödemek
1366,beherrschen::V,obvládati,hâkim olmak
1367,ertragen::V,prenêsti,dayanmak
1368,ertragen::V,prenêsti,katlanmak
1369,Verstand::N,,zekâ
