,Concept_ID,se,mn
2495,Länge::N,куххьквӯдт,урт
2496,Höhe::N,jalloe,өндөр
2497,Höhe::N,jalladahke,өндөр
2498,Höhe::N,alludahka,өндөр
2499,Höhe::N,allatvuohta,өндөр
2500,Höhe::N,allodat,өндөр
2501,Höhe::N,aḷodâh,өндөр
2502,Höhe::N,âlladvuõtt,өндөр
2503,Höhe::N,э̄ллвӯдт,өндөр
2504,Gewicht::N,leavloe,жин
2505,Gewicht::N,dædda,жин
2506,Gewicht::N,låssudahka,жин
2507,Gewicht::N,deaddu,жин
2508,Gewicht::N,tiäd'du,жин
2509,Gewicht::N,teäd'd,жин
2510,Gewicht::N,тя̄ннт,жин
2511,Gewicht::N,вӣссь,жин
2512,Menge::N,mierie,тоо
2513,Menge::N,ållo,тоо
2514,Menge::N,mearri,тоо
2515,Menge::N,doahkki,тоо
2516,Menge::N,meeṛi,тоо
2517,Menge::N,tukk,тоо
2518,Menge::N,mie´rr,тоо
2519,Menge::N,туххк,тоо
2520,Menge::N,ла̄ннҍт,тоо
2521,Haufen::N,deava,бөөн
2522,Haufen::N,håevkie,бөөн
2523,Haufen::N,hårre,бөөн
2524,Haufen::N,látna,бөөн
2525,Haufen::N,laaṇâ,бөөн
2526,Haufen::N,laađđ,бөөн
2527,Haufen::N,поанн,бөөн
2528,Reihe::N,raajroe,эгнээ
2529,Reihe::N,rájddo,эгнээ
2530,Reihe::N,gurgadas,эгнээ
2531,Reihe::N,kuáḷus,эгнээ
2532,Reihe::N,riâd'd,эгнээ
2533,Reihe::N,по̄ллт,эгнээ
2534,Boot::N,vïnhtse,завь
2535,Boot::N,vanás,завь
2536,Boot::N,vanntsa,завь
2537,Boot::N,fanas,завь
2538,Boot::N,voonâs,завь
2539,Boot::N,käärbis,завь
2540,Boot::N,võõnâs,завь
2541,Boot::N,вэнс,завь
2542,Ruder::N,aajroe,сэлүүр
2543,Ruder::N,ájrro,сэлүүр
2544,Ruder::N,áiru,сэлүүр
2545,Ruder::N,áiru,сэлүүр
2546,Ruder::N,äirr,сэлүүр
2547,Ruder::N,а̄ррьй,сэлүүр
2548,Schlitten::N,slærra,чарга
2549,Schlitten::N,tjïelhke,чарга
2550,Schlitten::N,gieris,чарга
2551,Schlitten::N,tjielkká,чарга
2552,Schlitten::N,gielká,чарга
2553,Schlitten::N,kiäl'kká,чарга
2554,Schlitten::N,saan,чарга
2555,Schlitten::N,ǩeâlkk,чарга
2556,Schlitten::N,со̄а̄н,чарга
2557,Ski::N,treavka,цана
2558,Ski::N,sabek,цана
2559,Ski::N,sabet,цана
2560,Ski::N,saaveeh,цана
2561,Ski::N,koolâs,цана
2562,Ski::N,коаллас,цана
2563,Ski::N,са̄вехь,цана
2564,Lagerfeuer::N,dålle,түүдэг
2565,Lagerfeuer::N,sajijdållå,түүдэг
2566,Lagerfeuer::N,dolla,түүдэг
2567,Lagerfeuer::N,tullâ,түүдэг
2568,Lagerfeuer::N,toll,түүдэг
2569,Lagerfeuer::N,то̄лл,түүдэг
2570,Last::N,maajsoe,ачаа
2571,Last::N,noade,ачаа
2572,Last::N,guorbmi,ачаа
2573,Last::N,kye'rmi,ачаа
2574,Last::N,nue´đđ,ачаа
2575,Last::N,kue´rmm,ачаа
2576,Last::N,нуэдът,ачаа
2577,Gang::N,vaedtseme,явдал
2578,Gang::N,mannulahka,явдал
2579,Gang::N,johtu,явдал
2580,Gang::N,jotteem,явдал
2581,Gang::N,joto,явдал
2582,Gang::N,jäl'lmõš,явдал
2583,Gang::N,ёадтмушш,явдал
2584,Gang::N,ёадтҌмушш,явдал
2585,Schritt::N,sïlle,алхам
2586,Schritt::N,lávkke,алхам
2587,Schritt::N,lávki,алхам
2588,Schritt::N,lävkki,алхам
2589,Schritt::N,läu´ǩǩ,алхам
2590,Schritt::N,ла̄ффьк,алхам
2591,Norden::N,noerhte,умар
2592,Norden::N,nuortta,умар
2593,Norden::N,davvi,умар
2594,Norden::N,taṿe,умар
2595,Norden::N,tâ´vv,умар
2596,Norden::N,таввял,умар
2597,Süden::N,åarjel,урд
2598,Süden::N,åarjel,өмнө
2599,Süden::N,oarjje,урд
2600,Süden::N,oarjje,өмнө
2601,Süden::N,lulli,урд
2602,Süden::N,lulli,өмнө
2603,Süden::N,mäddi,урд
2604,Süden::N,mäddi,өмнө
2605,Süden::N,kesipieg'gâ,урд
2606,Süden::N,kesipieg'gâ,өмнө
2607,Süden::N,saujj,урд
2608,Süden::N,saujj,өмнө
2609,Süden::N,со̄а̄ййв,урд
2610,Süden::N,со̄а̄ййв,өмнө
2611,Westen::N,jillie,өрнө
2612,Westen::N,jillie,баруун
2613,Westen::N,alle,өрнө
2614,Westen::N,alle,баруун
2615,Westen::N,oarji,өрнө
2616,Westen::N,oarji,баруун
2617,Westen::N,uár'ji,өрнө
2618,Westen::N,uár'ji,баруун
2619,Westen::N,viõstâr,өрнө
2620,Westen::N,viõstâr,баруун
2621,Westen::N,вуэрьял,өрнө
2622,Westen::N,вуэрьял,баруун
2623,Osten::N,luvlie,зүүн
2624,Osten::N,luvlie,дорно
2625,Osten::N,lulle,зүүн
2626,Osten::N,lulle,дорно
2627,Osten::N,nuorta,зүүн
2628,Osten::N,nuorta,дорно
2629,Osten::N,nuor'ttâ,зүүн
2630,Osten::N,nuor'ttâ,дорно
2631,Osten::N,nuõrti,зүүн
2632,Osten::N,nuõrti,дорно
2633,Osten::N,нуҏҏьт,зүүн
2634,Osten::N,нуҏҏьт,дорно
2635,Holz::N,moere,мод
2636,Holz::N,muorra,мод
2637,Holz::N,muorra,мод
2638,Holz::N,muoṛâ,мод
2639,Holz::N,muõrr,мод
2640,Holz::N,мӯрр,мод
2641,Brett::N,fealloe,банз
2642,Brett::N,fiello,банз
2643,Brett::N,lávdi,банз
2644,Brett::N,lyev'di,банз
2645,Brett::N,lu´vdd,банз
2646,Brett::N,лаййт,банз
2647,Platte::N,spaagkoe,хавтан
2648,Platte::N,skierro,хавтан
2649,Platte::N,skearru,хавтан
2650,Platte::N,ráptu,хавтан
2651,Platte::N,ка̄ррьт,хавтан
2652,Stütze::N,dovtege,тулгуур
2653,Stütze::N,dovtege,тулга
2654,Stütze::N,dåarjege,тулгуур
2655,Stütze::N,dåarjege,тулга
2656,Stütze::N,tsagge,тулгуур
2657,Stütze::N,tsagge,тулга
2658,Stütze::N,nihta,тулгуур
2659,Stütze::N,nihta,тулга
2660,Stütze::N,duvdda,тулгуур
2661,Stütze::N,duvdda,тулга
2662,Stütze::N,caggi,тулгуур
2663,Stütze::N,caggi,тулга
2664,Stütze::N,cagge,тулгуур
2665,Stütze::N,cagge,тулга
2666,Stütze::N,cõgldõk,тулгуур
2667,Stütze::N,cõgldõk,тулга
2668,Stütze::N,стуэлльп,тулгуур
2669,Stütze::N,стуэлльп,тулга
2670,Stange::N,staavra,сургааг
2671,Stange::N,stággo,сургааг
2672,Stange::N,hålggå,сургааг
2673,Stange::N,stávrá,сургааг
2674,Stange::N,stággu,сургааг
2675,Stange::N,čuálgui,сургааг
2676,Stange::N,kaŋgg,сургааг
2677,Stange::N,кэ̄ллт,сургааг
2678,Stange::N,пе̄лльк,сургааг
2679,Stock::N,galte,саваа
2680,Stock::N,klåbpoe,саваа
2681,Stock::N,soabbe,саваа
2682,Stock::N,soabbi,саваа
2683,Stock::N,suáb'bi,саваа
2684,Stock::N,suä´b'b,саваа
2685,Stock::N,суэммьп,саваа
2686,Stab::N,klaahka,таяг
2687,Stab::N,soabbe,таяг
2688,Stab::N,soabbi,таяг
2689,Stab::N,suáb'bi,таяг
2690,Stab::N,suä´b'b,таяг
2691,Stab::N,суэммьп,таяг
2692,Rohr::N,gïrse,хоолой
2693,Rohr::N,båhttså,хоолой
2694,Rohr::N,bohcci,хоолой
2695,Rohr::N,poccee,хоолой
2696,Rohr::N,puu´lčiǩ,хоолой
2697,Rohr::N,туррьп,хоолой
2698,Haus::N,ståapoe,гэр
2699,Haus::N,ståapoe,байшин
2700,Haus::N,goahte,гэр
2701,Haus::N,goahte,байшин
2702,Haus::N,stohpu,гэр
2703,Haus::N,stohpu,байшин
2704,Haus::N,tááḷu,гэр
2705,Haus::N,tááḷu,байшин
2706,Haus::N,tääll,гэр
2707,Haus::N,tääll,байшин
2708,Haus::N,пэ̄ҏҏт,гэр
2709,Haus::N,пэ̄ҏҏт,байшин
2710,Heim::N,hïejme,гэр
2711,Heim::N,viesso,гэр
2712,Heim::N,ruoktu,гэр
2713,Heim::N,päikki,гэр
2714,Heim::N,päi´ǩǩ,гэр
2715,Heim::N,пэ̄ҏҏт,гэр
2716,Ofen::N,vuebnie,зуух
2717,Ofen::N,vuebnie,пийшин
2718,Ofen::N,vuodná,зуух
2719,Ofen::N,vuodná,пийшин
2720,Ofen::N,vuobnne,зуух
2721,Ofen::N,vuobnne,пийшин
2722,Ofen::N,uvdna,зуух
2723,Ofen::N,uvdna,пийшин
2724,Ofen::N,uvnâ,зуух
2725,Ofen::N,uvnâ,пийшин
2726,Ofen::N,ǩiiuǥân,зуух
2727,Ofen::N,ǩiiuǥân,пийшин
2728,Ofen::N,пе̄ххц,зуух
2729,Ofen::N,пе̄ххц,пийшин
2730,Ofen::N,кыввкан,зуух
2731,Ofen::N,кыввкан,пийшин
2732,Fußboden::N,guelpie,шал
2733,Fußboden::N,guolbbe,шал
2734,Fußboden::N,láhtti,шал
2735,Fußboden::N,šalde,шал
2736,Fußboden::N,šâ´ldd,шал
2737,Fußboden::N,шалльт,шал
2738,Tisch::N,buertie,ширээ
2739,Tisch::N,bievdde,ширээ
2740,Tisch::N,beavdi,ширээ
2741,Tisch::N,pevdi,ширээ
2742,Tisch::N,på´rdd,ширээ
2743,Tisch::N,stue´ll,ширээ
2744,Tisch::N,туэлль,ширээ
2745,Stuhl::N,stovle,сандал
2746,Stuhl::N,ståvllå,сандал
2747,Stuhl::N,stuollu,сандал
2748,Stuhl::N,stovli,сандал
2749,Stuhl::N,stuu´l,сандал
2750,Stuhl::N,стула,сандал
2751,Wiege::N,gïerhkeme,өлгий
2752,Wiege::N,vuoggo,өлгий
2753,Wiege::N,geaŧŧu,өлгий
2754,Wiege::N,geaktu,өлгий
2755,Wiege::N,gietkka,өлгий
2756,Wiege::N,kiäh'tu,өлгий
2757,Wiege::N,vogga,өлгий
2758,Wiege::N,кӣткэм,өлгий
2759,Bett::N,seangkoe,ор
2760,Bett::N,sæŋŋga,ор
2761,Bett::N,seaŋga,ор
2762,Bett::N,seŋgâ,ор
2763,Bett::N,sââ´jj,ор
2764,Bett::N,вуэдтӭмсайй,ор
2765,Regal::N,hælla,тавиур
2766,Regal::N,hilldo,тавиур
2767,Regal::N,hildu,тавиур
2768,Regal::N,ildee,тавиур
2769,Regal::N,i´lddi,тавиур
2770,Regal::N,ылльтэ,тавиур
2771,Kiste::N,aeskie,авдар
2772,Kiste::N,aeskie,хайрцаг
2773,Kiste::N,kássa,авдар
2774,Kiste::N,kássa,хайрцаг
2775,Kiste::N,kássa,авдар
2776,Kiste::N,kássa,хайрцаг
2777,Kiste::N,árkku,авдар
2778,Kiste::N,árkku,хайрцаг
2779,Kiste::N,ču´ǩǩ,авдар
2780,Kiste::N,ču´ǩǩ,хайрцаг
2781,Kiste::N,чуххьк,авдар
2782,Kiste::N,чуххьк,хайрцаг
2783,Fenster::N,klaase,гэгээвч
2784,Fenster::N,vinndek,гэгээвч
2785,Fenster::N,láse,гэгээвч
2786,Fenster::N,laasâ,гэгээвч
2787,Fenster::N,ikkân,гэгээвч
2788,Fenster::N,эххкан,гэгээвч
2789,Tür::N,okse,үүд
2790,Tür::N,okse,хаалга
2791,Tür::N,uksa,үүд
2792,Tür::N,uksa,хаалга
2793,Tür::N,uksa,үүд
2794,Tür::N,uksa,хаалга
2795,Tür::N,uksâ,үүд
2796,Tür::N,uksâ,хаалга
2797,Tür::N,uhss,үүд
2798,Tür::N,uhss,хаалга
2799,Tür::N,уккс,үүд
2800,Tür::N,уккс,хаалга
2801,Tor::N,okse,хаалга
2802,Tor::N,pårttå,хаалга
2803,Tor::N,uksa,хаалга
2804,Tor::N,poarta,хаалга
2805,Tor::N,porttâ,хаалга
2806,Tor::N,uustõk,хаалга
2807,Tor::N,čuâlluhss,хаалга
2808,Tor::N,уккс,хаалга
2809,Zaun::N,haakene,хашаа
2810,Zaun::N,jerra,хашаа
2811,Zaun::N,gárdde,хашаа
2812,Zaun::N,áidi,хашаа
2813,Zaun::N,äiđi,хашаа
2814,Zaun::N,äidd,хашаа
2815,Zaun::N,čuâll,хашаа
2816,Zaun::N,а̄ййт,хашаа
2817,Dach::N,rehpie,дээвэр
2818,Dach::N,dæhkko,дээвэр
2819,Dach::N,gáhttu,дээвэр
2820,Dach::N,káttu,дээвэр
2821,Dach::N,laakk,дээвэр
2822,Dach::N,пэ̄ҏҏтэ̄ля,дээвэр
2823,Dach::N,кры̄ша,дээвэр
2824,Leiter::N,raajtere,шат
2825,Leiter::N,tjajmos,шат
2826,Leiter::N,boagos,шат
2827,Leiter::N,ráidalas,шат
2828,Leiter::N,raidlâs,шат
2829,Leiter::N,лествец,шат
2830,Besen::N,saehpie,хамуур
2831,Besen::N,saehpie,туужуу
2832,Besen::N,gaerpene,хамуур
2833,Besen::N,gaerpene,туужуу
2834,Besen::N,njáman,хамуур
2835,Besen::N,njáman,туужуу
2836,Besen::N,luvdá,хамуур
2837,Besen::N,luvdá,туужуу
2838,Besen::N,luvdá,хамуур
2839,Besen::N,luvdá,туужуу
2840,Besen::N,västt,хамуур
2841,Besen::N,västt,туужуу
2842,Besen::N,ва̄сст,хамуур
2843,Besen::N,ва̄сст,туужуу
2844,Spaten::N,gåajvoe,хүрз
2845,Spaten::N,spádá,хүрз
2846,Spaten::N,goajvvo,хүрз
2847,Spaten::N,goaivu,хүрз
2848,Spaten::N,kuái'vu,хүрз
2849,Spaten::N,kuäivv,хүрз
2850,Spaten::N,куаййв,хүрз
2851,Schaufel::N,gåajvoe,хүрз
2852,Schaufel::N,gåjvun,хүрз
2853,Schaufel::N,goajvvo,хүрз
2854,Schaufel::N,goaivu,хүрз
2855,Schaufel::N,kuái'vu,хүрз
2856,Schaufel::N,kuäivv,хүрз
2857,Schaufel::N,куаййв,хүрз
2858,Gabel::N,tjåagka,сэрээ
2859,Gabel::N,gáffil,сэрээ
2860,Gabel::N,káffal,сэрээ
2861,Gabel::N,kaahvâl,сэрээ
2862,Gabel::N,velkk,сэрээ
2863,Gabel::N,а̄лльс,сэрээ
2864,Löffel::N,buste,халбага
2865,Löffel::N,bassti,халбага
2866,Löffel::N,baste,халбага
2867,Löffel::N,pastem,халбага
2868,Löffel::N,pâ´sttem,халбага
2869,Löffel::N,пасьтэмь,халбага
2870,Messer::N,nejpie,хутга
2871,Messer::N,nijbbe,хутга
2872,Messer::N,niibi,хутга
2873,Messer::N,nijbe,хутга
2874,Messer::N,nei´bb,хутга
2875,Messer::N,ныййп,хутга
2876,Nagel::N,spæjhkere,хадаас
2877,Nagel::N,spiger,хадаас
2878,Nagel::N,návlle,хадаас
2879,Nagel::N,spiikkár,хадаас
2880,Nagel::N,spijkkár,хадаас
2881,Nagel::N,näu´ll,хадаас
2882,Nagel::N,на̄ввьл,хадаас
2883,Netz::N,viermie,өөш
2884,Netz::N,viermie,тор
2885,Netz::N,viermme,өөш
2886,Netz::N,viermme,тор
2887,Netz::N,næhtta,өөш
2888,Netz::N,næhtta,тор
2889,Netz::N,fierbmi,өөш
2890,Netz::N,fierbmi,тор
2891,Netz::N,viermi,өөш
2892,Netz::N,viermi,тор
2893,Netz::N,säi´mm,өөш
2894,Netz::N,säi´mm,тор
2895,Netz::N,нӯжхьт,өөш
2896,Netz::N,нӯжхьт,тор
2897,Haken::N,kruehkie,гох
2898,Haken::N,ruohkke,гох
2899,Haken::N,vagge,гох
2900,Haken::N,roahkki,гох
2901,Haken::N,faggi,гох
2902,Haken::N,kuák'ki,гох
2903,Haken::N,kuä´ǩ'ǩ,гох
2904,Haken::N,ва̄ӈӈк,гох
2905,Haken::N,куэххьк,гох
2906,Griff::N,rehpie,иш
2907,Griff::N,rehpie,сэнж
2908,Griff::N,taatje,иш
2909,Griff::N,taatje,сэнж
2910,Griff::N,gavlla,иш
2911,Griff::N,gavlla,сэнж
2912,Griff::N,guottáldahka,иш
2913,Griff::N,guottáldahka,сэнж
2914,Griff::N,geavja,иш
2915,Griff::N,geavja,сэнж
2916,Griff::N,novdâ,иш
2917,Griff::N,novdâ,сэнж
2918,Griff::N,nõđđ,иш
2919,Griff::N,nõđđ,сэнж
2920,Griff::N,kå´ǧǧ,иш
2921,Griff::N,kå´ǧǧ,сэнж
2922,Griff::N,нэ̄дт,иш
2923,Griff::N,нэ̄дт,сэнж
2924,Schloss::N,laesie,цуурга
2925,Schloss::N,laesie,цоож
2926,Schloss::N,lássa,цуурга
2927,Schloss::N,lássa,цоож
2928,Schloss::N,lohkka,цуурга
2929,Schloss::N,lohkka,цоож
2930,Schloss::N,lukkâ,цуурга
2931,Schloss::N,lukkâ,цоож
2932,Schloss::N,lokk,цуурга
2933,Schloss::N,lokk,цоож
2934,Schloss::N,ло̄ххк,цуурга
2935,Schloss::N,ло̄ххк,цоож
2936,Bild::N,guvvie,зураг
2937,Bild::N,gåvvå,зураг
2938,Bild::N,govva,зураг
2939,Bild::N,koṿe,зураг
2940,Bild::N,kartt,зураг
2941,Bild::N,картина,зураг
2942,Figur::N,guvvie,баримал
2943,Figur::N,gåvos,баримал
2944,Figur::N,figuvrra,баримал
2945,Figur::N,figuvra,баримал
2946,Figur::N,kovos,баримал
2947,Figur::N,kuâŋas,баримал
2948,Puppe::N,dåahka,хүүхэлдэй
2949,Puppe::N,dåhkko,хүүхэлдэй
2950,Puppe::N,doahkko,хүүхэлдэй
2951,Puppe::N,dohkká,хүүхэлдэй
2952,Puppe::N,duhkká,хүүхэлдэй
2953,Puppe::N,kuuhlaž,хүүхэлдэй
2954,Puppe::N,кукла,хүүхэлдэй
2955,Beutel::N,voessetje,агсаа
2956,Beutel::N,voessetje,уут
2957,Beutel::N,påvsså,агсаа
2958,Beutel::N,påvsså,уут
2959,Beutel::N,seahkaš,агсаа
2960,Beutel::N,seahkaš,уут
2961,Beutel::N,bursa,агсаа
2962,Beutel::N,bursa,уут
2963,Beutel::N,guhkkár,агсаа
2964,Beutel::N,guhkkár,уут
2965,Beutel::N,čooṿâs,агсаа
2966,Beutel::N,čooṿâs,уут
2967,Beutel::N,siâk'k,агсаа
2968,Beutel::N,siâk'k,уут
2969,Beutel::N,kå´ššel,агсаа
2970,Beutel::N,kå´ššel,уут
2971,Beutel::N,ве̄ҏҏц,агсаа
2972,Beutel::N,ве̄ҏҏц,уут
2973,Bündel::N,paantje,боодол
2974,Bündel::N,buduk,боодол
2975,Bündel::N,gurppe,боодол
2976,Bündel::N,gihppu,боодол
2977,Bündel::N,kiäs'tu,боодол
2978,Bündel::N,šnâpp,боодол
2979,Bündel::N,пуччк,боодол
2980,Tasche::N,veaskoe,цүнх
2981,Tasche::N,væssko,цүнх
2982,Tasche::N,lávkka,цүнх
2983,Tasche::N,lávka,цүнх
2984,Tasche::N,seahkka,цүнх
2985,Tasche::N,lavkkâ,цүнх
2986,Tasche::N,laukk,цүнх
2987,Tasche::N,суӎӎьк,цүнх
2988,Tasche::N,ло̄а̄ффк,цүнх
2989,Eimer::N,bæhtoe,хөнөг
2990,Eimer::N,bæhtoe,хувин
2991,Eimer::N,skiello,хөнөг
2992,Eimer::N,skiello,хувин
2993,Eimer::N,skállu,хөнөг
2994,Eimer::N,skállu,хувин
2995,Eimer::N,eebir,хөнөг
2996,Eimer::N,eebir,хувин
2997,Eimer::N,skääll,хөнөг
2998,Eimer::N,skääll,хувин
2999,Eimer::N,е̄мьперь,хөнөг
3000,Eimer::N,е̄мьперь,хувин
3001,Deckel::N,luehkie,таг
3002,Deckel::N,luehkie,хавхаг
3003,Deckel::N,låhkke,таг
3004,Deckel::N,låhkke,хавхаг
3005,Deckel::N,lohkki,таг
3006,Deckel::N,lohkki,хавхаг
3007,Deckel::N,lokke,таг
3008,Deckel::N,lokke,хавхаг
3009,Deckel::N,lå´ǩǩ,таг
3010,Deckel::N,lå´ǩǩ,хавхаг
3011,Deckel::N,ко̄а̄ххтнэсс,таг
3012,Deckel::N,ко̄а̄ххтнэсс,хавхаг
3013,Geschirr::N,lihtie,сав суулга
3014,Geschirr::N,lihte,сав суулга
3015,Geschirr::N,lihtit,сав суулга
3016,Geschirr::N,litte,сав суулга
3017,Geschirr::N,kärldõk,сав суулга
3018,Geschirr::N,ка̄ррь,сав суулга
3019,Sack::N,voesse,шуудай
3020,Sack::N,vuossa,шуудай
3021,Sack::N,seahkka,шуудай
3022,Sack::N,sekkâ,шуудай
3023,Sack::N,siâk'k,шуудай
3024,Sack::N,ве̄ҏҏц,шуудай
3025,Tasse::N,guksie,аяга
3026,Tasse::N,gåhppå,аяга
3027,Tasse::N,gohppu,аяга
3028,Tasse::N,pollo,аяга
3029,Tasse::N,kopp,аяга
3030,Tasse::N,на̄ххьп,аяга
3031,Topf::N,baetie,тогоо
3032,Topf::N,krovhte,тогоо
3033,Topf::N,rujtta,тогоо
3034,Topf::N,giebbme,тогоо
3035,Topf::N,báhti,тогоо
3036,Topf::N,gievdni,тогоо
3037,Topf::N,pääti,тогоо
3038,Topf::N,kruâitt,тогоо
3039,Topf::N,кӣммьн,тогоо
3040,Kessel::N,giebnie,тогоо
3041,Kessel::N,skallo,тогоо
3042,Kessel::N,giebbme,тогоо
3043,Kessel::N,gieđbmi,тогоо
3044,Kessel::N,kiem'ni,тогоо
3045,Kessel::N,ǩie´mnn,тогоо
3046,Kessel::N,кӣммьн,тогоо
3047,Essen::N,åesie,идээ
3048,Essen::N,beapmoe,идээ
3049,Essen::N,biebbmo,идээ
3050,Essen::N,borramuš,идээ
3051,Essen::N,purrâmâš,идээ
3052,Essen::N,porrmõš,идээ
3053,Essen::N,по̄ррмушш,идээ
3054,Nahrung::N,beapmoe,хүнс
3055,Nahrung::N,biebbmo,хүнс
3056,Nahrung::N,biebmu,хүнс
3057,Nahrung::N,purrâmâš,хүнс
3058,Nahrung::N,porrmõš,хүнс
3059,Nahrung::N,по̄ррмушш,хүнс
3060,Speise::N,beapmoe,идээ
3061,Speise::N,biebbmo,идээ
3062,Speise::N,biebmu,идээ
3063,Speise::N,määlis,идээ
3064,Speise::N,aasâs,идээ
3065,Speise::N,porrmõš,идээ
3066,Speise::N,по̄ррмушш,идээ
3067,Fleisch::N,bearkoe,мах
3068,Fleisch::N,oadtje,мах
3069,Fleisch::N,bierggo,мах
3070,Fleisch::N,biergu,мах
3071,Fleisch::N,uáž'ži,мах
3072,Fleisch::N,vuä´ǯ'ǯ,мах
3073,Fleisch::N,вуэннч,мах
3074,Getreide::N,gernie,будаа
3075,Getreide::N,gårnne,будаа
3076,Getreide::N,gordni,будаа
3077,Getreide::N,valje,будаа
3078,Getreide::N,ле̄ййп,будаа
3079,Brei::N,kraavhtse,богшмол
3080,Brei::N,kraavhtse,будаа
3081,Brei::N,ráktsa,богшмол
3082,Brei::N,ráktsa,будаа
3083,Brei::N,buvru,богшмол
3084,Brei::N,buvru,будаа
3085,Brei::N,suoḥâd,богшмол
3086,Brei::N,suoḥâd,будаа
3087,Brei::N,hutt,богшмол
3088,Brei::N,hutt,будаа
3089,Brei::N,уххт,богшмол
3090,Brei::N,уххт,будаа
3091,Brot::N,gaahkoe,талх
3092,Brot::N,lájbbe,талх
3093,Brot::N,stummpa,талх
3094,Brot::N,láibi,талх
3095,Brot::N,gáhkku,талх
3096,Brot::N,leibi,талх
3097,Brot::N,lei´bb,талх
3098,Brot::N,ле̄ййп,талх
3099,Scheibe::N,snaejrie,зүсэм
3100,Scheibe::N,snaejrie,хэрчим
3101,Scheibe::N,sárdde,зүсэм
3102,Scheibe::N,sárdde,хэрчим
3103,Scheibe::N,vajahas,зүсэм
3104,Scheibe::N,vajahas,хэрчим
3105,Scheibe::N,časkkis,зүсэм
3106,Scheibe::N,časkkis,хэрчим
3107,Scheibe::N,ča'skes,зүсэм
3108,Scheibe::N,ča'skes,хэрчим
3109,Scheibe::N,ku´sǩǩ,зүсэм
3110,Scheibe::N,ku´sǩǩ,хэрчим
3111,Scheibe::N,кусськ,зүсэм
3112,Scheibe::N,кусськ,хэрчим
3113,Fett::N,buejtie,өөх
3114,Fett::N,vuodja,өөх
3115,Fett::N,buoidi,өөх
3116,Fett::N,pyei'di,өөх
3117,Fett::N,puõi´dd,өөх
3118,Fett::N,пуййт,өөх
3119,Butter::N,voeje,тос
3120,Butter::N,vuodja,тос
3121,Butter::N,vuodja,тос
3122,Butter::N,vuojâ,тос
3123,Butter::N,vuõjj,тос
3124,Butter::N,вӯйй,тос
3125,Öl::N,ålja,тос
3126,Öl::N,ulljo,тос
3127,Öl::N,oalljo,тос
3128,Öl::N,olju,тос
3129,Öl::N,oljo,тос
3130,Öl::N,vuõjj,тос
3131,Öl::N,вӯйй,тос
3132,Salz::N,saelhtie,давс
3133,Salz::N,sállte,давс
3134,Salz::N,sálti,давс
3135,Salz::N,sältti,давс
3136,Salz::N,sä´ltt,давс
3137,Salz::N,сӯлль,давс
3138,Suppe::N,joptse,шөл
3139,Suppe::N,jupptsa,шөл
3140,Suppe::N,málli,шөл
3141,Suppe::N,määḷi,шөл
3142,Suppe::N,lieṃâ,шөл
3143,Suppe::N,liõmm,шөл
3144,Suppe::N,лӣмм,шөл
3145,Honig::N,hååneske,бал
3146,Honig::N,meda,бал
3147,Honig::N,miehta,бал
3148,Honig::N,mietâ,бал
3149,Honig::N,miõtt,бал
3150,Honig::N,мӣдт,бал
3151,Milch::N,mielhkie,сүү
3152,Milch::N,mielkke,сүү
3153,Milch::N,mielki,сүү
3154,Milch::N,miel'kki,сүү
3155,Milch::N,mie´lǩǩ,сүү
3156,Milch::N,ма̄ййт,сүү
3157,Tee::N,löövje,цай
3158,Tee::N,tedja,цай
3159,Tee::N,deadju,цай
3160,Tee::N,čee,цай
3161,Tee::N,teej̣â,цай
3162,Tee::N,čee,цай
3163,Tee::N,чайй,цай
3164,Leder::N,hovre,арьс
3165,Leder::N,hovre,савхи
3166,Leder::N,sassne,арьс
3167,Leder::N,sassne,савхи
3168,Leder::N,náhkki,арьс
3169,Leder::N,náhkki,савхи
3170,Leder::N,leaira,арьс
3171,Leder::N,leaira,савхи
3172,Leder::N,čevđi,арьс
3173,Leder::N,čevđi,савхи
3174,Leder::N,čåu´dd,арьс
3175,Leder::N,čåu´dd,савхи
3176,Leder::N,на̄ххьк,арьс
3177,Leder::N,на̄ххьк,савхи
3178,Wolle::N,ålloe,ноос
3179,Wolle::N,ålloe,унгас
3180,Wolle::N,hullo,ноос
3181,Wolle::N,hullo,унгас
3182,Wolle::N,ullu,ноос
3183,Wolle::N,ullu,унгас
3184,Wolle::N,ullo,ноос
3185,Wolle::N,ullo,унгас
3186,Wolle::N,oll,ноос
3187,Wolle::N,oll,унгас
3188,Wolle::N,улл,ноос
3189,Wolle::N,улл,унгас
3190,Stoff::N,tyjje,бөс
3191,Stoff::N,gápptás,бөс
3192,Stoff::N,stoaffa,бөс
3193,Stoff::N,ávnnas,бөс
3194,Stoff::N,käägus,бөс
3195,Stoff::N,aaunâs,бөс
3196,Stoff::N,лыййн,бөс
3197,Nadel::N,naaloe,зүү
3198,Nadel::N,nállo,зүү
3199,Nadel::N,nállu,зүү
3200,Nadel::N,nááḷu,зүү
3201,Nadel::N,neu´ll,зүү
3202,Nadel::N,нӣввьл,зүү
3203,Faden::N,laejkie,боолт
3204,Faden::N,laejkie,утас
3205,Faden::N,hárppo,боолт
3206,Faden::N,hárppo,утас
3207,Faden::N,árpu,боолт
3208,Faden::N,árpu,утас
