,Concept_ID,it,be
824,nur::ADV,soltanto,толькі
825,schon::ADV,già,ужо
826,wieder::ADV,di nuovo,зноў
827,vergebens::ADV,invano,дарма
828,vergebens::ADV,invano,дарэмна
829,vor::PRP,davanti a,перад
830,hinter::PRP,dietro,за
831,hinter::PRP,dietro,ззаду
832,unter::PRP,sotto,пад
833,durch::PRP,per,праз
834,durch::PRP,attraverso,праз
835,neben::PRP,a accanto a,каля
836,zwischen::PRP,fra,між
837,zwischen::PRP,fra,паміж
838,wegen::PRP,a causa di,з-за
839,dies::PRN,ciò,гэта
840,dies::PRN,questo,гэта
841,das::PRN,ciò,тое
842,das::PRN,quello,тое
843,alles::PRN,tutto,усё
844,ich::PRN,ìo,я
845,du::PRN,tu,ты
846,er::PRN,lui,ён
847,er::PRN,egli,ён
848,wir::PRN,noi,мы
849,ihr::PRN,voi,вы
850,sie::PRN,loro,яны
851,was::FPRN,che,што
852,was::FPRN,che cosa,што
853,wer::FPRN,chi,хто
854,wo::FADV,dove,дзе
855,wohin::FADV,dove,куды
856,wie::FADV,come,як
857,warum::FADV,perche,чаму
858,wieviel::FNUM,quanto,колькі
859,eins::NUM,uno,адзін
860,zwei::NUM,due,два
861,drei::NUM,tre,тры
862,vier::NUM,quattro,чатыры
863,fünf::NUM,cinque,пяць
864,sechs::NUM,sei,шесць
865,sieben::NUM,sette,сем
866,acht::NUM,otto,восем
867,neun::NUM,nove,дзевяць
868,zehn::NUM,dieci,дзесяць
869,elf::NUM,ùndici,адзінаццаць
870,zwölf::NUM,dodici,дванаццаць
871,zwanzig::NUM,venti,дваццаць
872,dreißig::NUM,trenta,трыццаць
873,vierzig::NUM,quaranta,сорак
874,fünfzig::NUM,cinquanta,пядзесят
875,sechzig::NUM,sessanta,шесдзесят
876,siebzig::NUM,settanta,семдзесят
877,achtzig::NUM,ottanta,восемдзесят
878,neunzig::NUM,novanta,дзевяноста
879,hundert::NUM,cento,сто
880,tausend::NUM,mille,тысяча
881,und::CNJ,e,і
882,und::CNJ,e,ды
883,oder::CNJ,o,або
884,stehen::V,stare in piedi,стаяць
885,sitzen::V,sedere,сядзець
886,sitzen::V,stare seduto,сядзець
887,liegen::V,giacere,ляжаць
888,hängen::V,pèndere,вісець
889,hängen::V,èssere appeso,вісець
890,werden::V,farsi,стаць
891,werden::V,farsi,зрабіцца
892,werden::V,diventare,стаць
893,werden::V,diventare,зрабіцца
894,passieren::V,succèdere,трапіцца
895,beginnen::V,cominciare,пачацца
896,enden::V,finire,кончыцца
897,enden::V,terminare,кончыцца
898,wechseln::V,variare,мяняцца
899,wechseln::V,cambiare,мяняцца
900,aufgehen[Sonne]::V,sòrgere,узысці
901,aufgehen[Sonne]::V,spuntare,узысці
902,untergehen[Sonne]::V,tramontare,зайсці
903,scheinen[Sonne]::V,splèndere,свяціць
904,donnern::V,tonare,грымець
905,wehen::V,soffiare,дзьмуць
906,strömen::V,fluire,ліцца
907,fließen::V,fluire,цячы
908,fließen::V,scorrere,цячы
909,sich drehen::V,girarsi,круціцца
910,sich drehen::V,girarsi,варочацца
911,schwanken::V,oscillare,хістацца
912,schwanken::V,barcollare,хістацца
913,schwingen::V,vibrare,гайдацца
914,schwingen::V,vibrare,калыхацца
915,schwingen::V,oscillare,гайдацца
916,schwingen::V,oscillare,калыхацца
917,fallen::V,cadere,падаць
918,brennen::V,àrdere,гарэць
919,brennen::V,bruciare,гарэць
920,rauchen::V,fumare,дымець
921,regnen::V,piòvere,дажджыць
922,gefrieren::V,gelarsi,замерзнуць
923,gefrieren::V,congelarsi,замерзнуць
924,tauen::V,sciògliersi,раставаць
925,schmelzen::V,fòndere,плавіцца
926,schmelzen::V,sciògliersi,плавіцца
927,trocknen::V,asciugarsi,сохнуць
928,sieden::V,bollire,кіпець
929,faulen::V,marcire,гнісці
930,verfaulen::V,imputridire,згнісці
931,reißen::V,strapparsi,ірвацца
932,versinken::V,affondare,тануць
933,vergehen::V,passare,праходзіць
934,erscheinen::V,apparire,зʼявіцца
935,erscheinen::V,comparire,зʼявіцца
936,verschwinden::V,sparire,знікнуць
937,verschwinden::V,scomparire,знікнуць
938,sinken::V,calare,спадаць
939,sinken::V,scendere,спадаць
940,abnehmen::V,diminuire,паменшыцца
941,zunehmen::V,aumentare,павялічвацца
942,steigen::V,salire,паднімацца
943,steigen::V,montare,паднімацца
944,wachsen::V,crescere,расці
945,glänzen::V,splèndere,блішчаць
946,funkeln::V,brillare,бліскаць
947,funkeln::V,scintillare,бліскаць
948,lärmen::V,strepitare,шумець
949,lärmen::V,fare chiasso,шумець
950,läuten::V,suonare,званіць
951,klingeln::V,suonare,званіць
952,klirren::V,tintinnare,бразгаць
953,brausen::V,rombare,бушаваць
954,brausen::V,rumoreggiare,бушаваць
955,rauschen::V,frusciare,шастаць
956,klingen::V,suonare,гучаць
957,bellen::V,latrare,брахаць
958,bellen::V,abbaiare,брахаць
959,heulen::V,urlare,выць
960,heulen::V,ululare,выць
961,blasen::V,soffiare,дзьмухнуць
962,pfeifen::V,fischiare,свістаць
963,schreien::V,gridare,крычаць
964,stöhnen::V,gèmere,стагнаць
965,zittern::V,tremare,дрыжаць
966,leben::V,vìvere,жыць
967,geboren werden::V,nàscere,нарадзіцца
968,atmen::V,respirare,дыхаць
969,trinken::V,bere,піць
970,essen::V,mangiare,есці
971,schlucken::V,inghiottire,глытаць
972,müde werden::V,stancarsi,стаміцца
973,einschlafen::V,addormentarsi,заснуць
974,schlafen::V,dormire,спаць
975,aufwachen::V,svegliarsi,рассыпацца
976,aufstehen::V,levarsi,устаць
977,sich erholen::V,riposarsi,адпачываць
978,krank werden::V,ammalarsi,захварэць
979,krank sein::V,èssere malato,хварэць
980,schmerzen::V,dolere,балець
981,husten::V,tossire,кашляць
982,genesen::V,guarire,паправіцца
983,genesen::V,guarire,паздаравець
984,sterben::V,morire,памерці
985,umkommen::V,perire,загінуць
986,sich bewegen::V,agitarsi,рухацца
987,sich rühren::V,muòversi,варушыцца
988,sich erheben::V,alzarsi,устаць
989,sich setzen::V,sedersi,сесці
990,hinfallen::V,cadere,упасці
991,laufen::V,camminare,хадзіць
992,laufen::V,andare a piedi,хадзіць
993,schreiten::V,andare,шагаць
994,schreiten::V,andare,крочыць
995,schreiten::V,procedere,шагаць
996,schreiten::V,procedere,крочыць
997,spazierengehen::V,passeggiare,гуляць
998,spazierengehen::V,andare a passeggio,гуляць
999,eilen::V,andare in fretta,спяшацца
1000,sich beeilen::V,affrettarsi,спяшацца
1001,sausen::V,volare,імчацца
1002,sausen::V,correre,імчацца
1003,rennen::V,correre,бегаць
1004,springen::V,saltare,скакаць
1005,klettern::V,arrampicarsi,лазіць
1006,schaukeln::V,fare l'altalena,гайдацца
1007,kriechen::V,strisciare,поўзаць
1008,schwimmen::V,nuotare,плаваць
1009,tauchen::V,tuffarsi,ныраць
1010,tauchen::V,immèrgersi,ныраць
1011,rudern::V,remare,веславаць
1012,fahren::V,andare,ехаць
1013,fahren::V,viaggiare,ехаць
1014,fliegen::V,volare,лятаць
1015,gehen::V,andare,ісці
1016,weggehen::V,andàrsene,пайсці
1017,weggehen::V,andare via,пайсці
1018,abfahren::V,partire,адʼяжджаць
1019,anhalten::V,fermarsi,спыніцца
1020,anhalten::V,fermarsi,затрымацца
1021,hineingehen::V,entrare,уваходзіць
1022,eintreten::V,entrare,увайсці
1023,kommen::V,venire,прыйсці
1024,ankommen::V,arrivare,прыбыць
1025,zurückkommen::V,ritornare,вярнуцца
1026,bleiben::V,restare,застацца
1027,bleiben::V,rimanere,застацца
1028,warten::V,aspettare,чакаць
1029,erwarten::V,attèndere,чакаць
1030,suchen::V,cercare,шукаць
1031,finden::V,trovare,знайсці
1032,versuchen::V,tentare,прабаваць
1033,vorbereiten::V,preparare,падрыхтаваць
1034,lieben::V,amare,кахаць
1035,mögen::V,piacere a,любіць
1036,mögen::V,volere bene a,любіць
1037,lachen::V,rìdere,смяяцца
1038,rühren::V,commuòvere,расчуліць
1039,weinen::V,piàngere,плакаць
1040,schimpfen::V,imprecare,лаяцца
1041,sich ärgern::V,stizzirsi,сердаваць
1042,sich ärgern::V,arrabbiarsi,сердаваць
1043,sich fürchten::V,avere paura,баяцца
1044,fürchten::V,temere,баяцца
1045,fliehen::V,fuggire,уцякаць
1046,flüchten::V,sfuggire,уцячы
1047,sehen::V,vedere,бачыць
1048,anschauen::V,guardare,паглядзець
1049,ansehen::V,guardare,глядзець
1050,hören::V,udire,чуць
1051,hören::V,sentire,чуць
1052,zuhören::V,ascoltare,слухаць
1053,probieren::V,degustare,каштаваць
1054,probieren::V,assaggiare,каштаваць
1055,riechen::V,sentire,нюхаць
1056,fühlen::V,sentire,адчуваць
1057,scheinen::V,parere,здавацца
1058,scheinen::V,sembrare,здавацца
1059,zu sehen sein::V,vedersi,віднецца
1060,vernehmen::V,sentire,пачуць
1061,vernehmen::V,percepire,пачуць
1062,frieren::V,aver freddo,мёрзнуць
1063,tun::V,fare,рабіць
1064,können::V,sapere,умець
1065,wollen::V,volere,хацець
1066,anfangen::V,iniziare,пачаць
1067,anfangen::V,cominciare,пачаць
1068,beenden::V,finire,закончыць
1069,beenden::V,terminare,закончыць
1070,aufhören::V,finire,перастаць
1071,aufhören::V,cessare,перастаць
1072,gelingen::V,riuscire,удацца
1073,geraten::V,stare,аказацца
1074,öffnen::V,aprire,адчыніць
1075,schließen::V,chiùdere,зачыніць
1076,stellen::V,porre,паставіць
1077,stellen::V,mettere,паставіць
1078,setzen::V,porre,пасадзіць
1079,setzen::V,mettere,пасадзіць
1080,legen::V,posare,класці
1081,legen::V,mettere,класці
1082,berühren::V,toccare,чапаць
1083,verbinden::V,unire,звязаць
1084,verbinden::V,congiùngere,звязаць
1085,bedecken::V,coprire,накрыць
1086,bedecken::V,ricoprire,накрыць
1087,aufhängen::V,attaccare,павесіць
1088,anzünden::V,accèndere,запаліць
1089,anzünden::V,incendiare,запаліць
1090,aufheben::V,raccògliere,падняць
1091,zurücklassen::V,lasciare,пакінуць
1092,zurücklassen::V,lasciare indietro,пакінуць
1093,verlieren::V,pèrdere,згубіць
1094,fallen lassen::V,lasciare cadere,упусціць
1095,machen::V,fare,зрабіць
1096,herstellen::V,produrre,вырабіць
1097,herstellen::V,fabbricare,вырабіць
1098,bauen::V,costruire,будаваць
1099,reparieren::V,riparare,правіць
1100,verbessern::V,migliorare,палепшыць
1101,ändern::V,mutare,змяніць
1102,ändern::V,cambiare,змяніць
1103,graben::V,scavare,капаць
1104,beugen::V,chinare,сагнуць
1105,beugen::V,flettere,сагнуць
1106,biegen::V,tòrcere,пагнуць
1107,drehen::V,girare,вярцець
1108,wenden::V,girare,павярнуць
1109,wenden::V,voltare,павярнуць
1110,umdrehen::V,rivoltare,перавярнуць
1111,heben::V,levare,падымаць
1112,hochheben::V,levare,падняць
1113,hochheben::V,sollevare,падняць
1114,ergreifen::V,afferrare,схапіць
1115,ergreifen::V,afferrare,схваціць
1116,halten::V,tenere,трымаць
1117,drücken::V,premere,націскаць
1118,schieben::V,spìngere,пхаць
1119,schieben::V,spìngere,штурхаць
1120,kratzen::V,grattare,скрэбці
1121,kratzen::V,graffiare,скрэбці
1122,lecken::V,leccare,лізаць
1123,beißen::V,mòrdere,кусаць
1124,abreißen::V,staccarsi,адарваць
1125,abreißen::V,strapparsi,адарваць
1126,abschneiden::V,tagliare,адрэзаць
1127,binden::V,legare,вязаць
1128,binden::V,bendare,вязаць
1129,stecken::V,ficcare,уваткнуць
1130,brechen::V,rompere,зламаць
1131,klopfen::V,bàttere,стукаць
1132,hauen::V,picchiare,біць
1133,kleben::V,incollare,клеіць
1134,reiben::V,fregare,церці
1135,streichen::V,spalmare,намазаць
1136,schleifen::V,arrotare,тачыць
1137,schneiden::V,tagliare,рэзаць
1138,rütteln::V,scuòtere,хістаць
1139,schütteln::V,agitare,трэсці
1140,schütteln::V,scuòtere,трэсці
1141,schwenken::V,agitare,махаць
1142,schwenken::V,sventolare,махаць
1143,schütten::V,versare,наліць
1144,füllen::V,riempire,напоўніць
1145,einwickeln::V,involtare,загарнуць
1146,tragen::V,portare,несці
1147,schleppen::V,trainare,цягнуць
1148,schleppen::V,trascinare,цягнуць
1149,ziehen::V,tirare,цягнуць
1150,aufbewahren::V,custodire,захоўваць
1151,aufbewahren::V,conservare,захоўваць
1152,werfen::V,gettare,кідаць
1153,werfen::V,lanciare,кідаць
1154,fangen::V,prèndere,лавіць
1155,fangen::V,acchiappare,лавіць
1156,packen::V,pigliare,схапіць
1157,packen::V,pigliare,схваціць
1158,packen::V,afferrare,схапіць
1159,packen::V,afferrare,схваціць
1160,verstecken::V,nascondere,схаваць
1161,teilen::V,divìdere,раздзяліць
1162,schicken::V,inviare,пасылаць
1163,bringen::V,portare,прынесці
1164,bringen::V,apportare,прынесці
1165,hinzufügen::V,aggiùngere,дабавіць
1166,bekommen::V,ricevere,дастаць
1167,erhalten::V,ricevere,атрымаць
1168,nehmen::V,prèndere,ўзяць
1169,wählen::V,elèggere,выбраць
1170,wählen::V,scegliere,выбраць
1171,auswählen::V,scegliere,адабраць
1172,bewahren::V,conservare,захаваць
1173,behindern::V,impedire,перашкаджаць
1174,verderben::V,guastare,сапсаваць
1175,beschädigen::V,danneggiare,пашкодзіць
1176,zerbrechen::V,rompere,разбіць
1177,zerbrechen::V,spezzare,разбіць
1178,zerreißen::V,stracciare,разадраць
1179,zerstören::V,distrùggere,разбурыць
1180,verbrennen::V,bruciare,спаліць
1181,geben::V,dare,даць
1182,reichen::V,pòrgere,перадаць
1183,schenken::V,regalare,дарыць
1184,versprechen::V,promettere,абяцаць
1185,wünschen::V,augurare,жадаць
1186,loben::V,lodare,хваліць
1187,küssen::V,baciare,цалаваць
1188,wiegen::V,cullare,гушкаць
1189,wiegen::V,cullare,калыхаць
1190,wiegen::V,dondolare,гушкаць
1191,wiegen::V,dondolare,калыхаць
1192,zudecken::V,coprire,накрыць
1193,wecken::V,svegliare,пабудзіць
1194,zeigen::V,indicare,паказаць
1195,führen::V,guidare,весці
1196,führen::V,condurre,весці
1197,lehren::V,insegnare,вучыць
1198,unterrichten::V,istruire,выкладаць
1199,unterrichten::V,insegnare,выкладаць
1200,aufziehen::V,allevare,выхаваць
1201,leiten::V,avviare,кіраваць
1202,leiten::V,dirìgere,кіраваць
1203,antreiben::V,incitare,падганяць
1204,lassen::V,fare,прымусіць
1205,einladen::V,invitare,запрасіць
1206,vereinigen::V,unire,абʼяднаць
1207,besuchen::V,visitare,наведаць
1208,besuchen::V,far vìsita a,наведаць
1209,treffen::V,incontrare,сустрэць
1210,sich versammeln::V,rinunirsi,сабрацца
1211,spielen::V,giocare,гуляць
1212,singen::V,cantare,пець
1213,singen::V,cantare,спяваць
1214,tanzen::V,danzare,танцаваць
1215,sich trennen::V,separarsi,расстацца
1216,verlassen::V,lasciare,пакінуць
1217,verlassen::V,abbandonare,пакінуць
1218,retten::V,salvare,выратаваць
1219,bewachen::V,custodire,ахоўваць
1220,schützen::V,protèggere,уберагаць
1221,verteidigen::V,difèndere,абараніць
1222,sich schlagen::V,bàttersi,біцца
1223,sich schlagen::V,bàttersi,драцца
1224,schießen::V,sparare,страляць
1225,siegen::V,vìncere,перамагчы
1226,ärgern::V,stizzire,злаваць
1227,schlagen::V,bàttere,ударыць
1228,treten::V,calciare,штурхаць
1229,stechen::V,pùngere,укалоць
1230,stoßen::V,urtare,папхнуць
1231,stoßen::V,spìngere,папхнуць
1232,stehlen::V,rubare,украсці
1233,stören::V,disturbare,перашкодзіць
1234,belästigen::V,molestare,дакучаць
1235,belästigen::V,importunare,дакучаць
1236,verbergen::V,celare,скрыць
1237,verbergen::V,celare,схаваць
1238,verbergen::V,nascondere,скрыць
1239,verbergen::V,nascondere,схаваць
1240,täuschen::V,ingannare,падмануць
1241,betrügen::V,frodare,змахляваць
1242,betrügen::V,truffare,змахляваць
1243,töten::V,uccìdere,забіць
1244,wohnen::V,abitare,жыць
1245,arbeiten::V,lavorare,працаваць
1246,sammeln::V,raccògliere,сабраць
1247,sammeln::V,collezionare,сабраць
1248,pflücken::V,cògliere,зрываць
1249,jagen::V,cacciare,паляваць
1250,fischen::V,pescare,рыбачыць
1251,fassen::V,catturare,злавіць
1252,fassen::V,acchiappare,злавіць
1253,hüten::V,pascolare,пасвіць
1254,treiben::V,spìngere,гнаць
1255,anbinden::V,legare,прывязаць
1256,anbinden::V,attaccare,прывязаць
1257,füttern::V,dar da mangiare a,карміць
1258,melken::V,mùngere,даіць
1259,hacken::V,tritare,сячы
1260,hacken::V,spaccare,сячы
1261,gießen::V,annaffiare,паліць
1262,reifen::V,maturare,паспець
1263,zubereiten::V,preparare,зварыць
1264,zubereiten::V,preparare,згатаваць
1265,kochen::V,cuòcere,варыць
1266,backen::V,cuòcere,пячы
1267,backen::V,cuòcere al forno,пячы
1268,braten::V,frìggere,смажыць
1269,braten::V,arrostire,смажыць
1270,umrühren::V,mescolare,перамяшаць
1271,stricken::V,llavorare a maglia,вязаць
1272,nähen::V,cucire,шыць
1273,färben::V,tìngere,пафарбаваць
1274,reinigen::V,pulire,ачысціць
1275,reinigen::V,nettare,ачысціць
1276,waschen::V,lavare,мыць
1277,abwischen::V,asciugare,выцерці
1278,spülen::V,lavare,паласкаць
1279,spülen::V,sciacquare,паласкаць
1280,fegen::V,spazzare,падмятаць
1281,kehren::V,spazzare,месці
1282,baden::V,bagnarsi,купацца
1283,baden::V,fare il bagno,купацца
1284,sich waschen::V,lavarsi,мыцца
1285,ausziehen::V,tògliersi,зняць
1286,anziehen::V,mettersi,надзець
1287,anziehen::V,indossare,надзець
1288,sich anziehen::V,vestirsi,адзецца
1289,kämmen::V,pettinare,прычасаць
1290,schmücken::V,ornare,аздобіць
1291,schmücken::V,decorare,аздобіць
1292,sagen::V,dire,сказаць
1293,sprechen::V,parlare,гаварыць
1294,reden::V,parlare,размаўляць
1295,sich unterhalten::V,conversare,гутарыць
1296,fragen::V,chièdere,спытаць
1297,fragen::V,domandare,спытаць
1298,bitten::V,pregare,прасіць
1299,erzählen::V,narrare,расказаць
1300,erzählen::V,raccontare,расказаць
1301,mitteilen::V,comunicare,паведаміць
1302,nennen::V,nominare,назваць
1303,rufen::V,chiamare,зваць
1304,prahlen::V,vantarsi,хваліцца
1305,übersetzen::V,tradurre,перакласці
1306,denken::V,pensare,думаць
1307,glauben::V,credere,верыць
1308,bemerken::V,notare,заўважыць
1309,bemerken::V,osservare,заўважыць
1310,erkennen::V,riconoscere,пазнаць
1311,begreifen::V,capire,спасцігнуць
1312,begreifen::V,comprèndere,спасцігнуць
1313,verstehen::V,intèndere,пачуць
1314,verstehen::V,comprèndere,пачуць
1315,lernen::V,imparare,вучыцца
1316,lernen::V,apprèndere,вучыцца
1317,wissen::V,sapere,знаць
1318,sich erinnern an::V,ricordare,памятаць
1319,sich erinnern an::V,ricordarsi di,памятаць
1320,vergessen::V,dimenticare,забыць
1321,messen::V,misurare,мераць
1322,zählen::V,contare,лічыць
1323,rechnen::V,contare,лічыць
1324,rechnen::V,calcolare,лічыць
1325,lesen::V,lèggere,чытаць
1326,malen::V,dipìngere,маляваць
1327,zeichnen::V,disegnare,рысаваць
1328,schreiben::V,scrìvere,пісаць
1329,besitzen::V,possedere,мець
1330,kaufen::V,comprare,купіць
1331,kaufen::V,acquistare,купіць
1332,verkaufen::V,vendere,прадаць
1333,bezahlen::V,pagare,заплаціць
1334,zahlen::V,pagare,плаціць
1335,beherrschen::V,dominare,уладаць
1336,beherrschen::V,dominare,валодаць
1337,ertragen::V,sopportare,выцерпець
