,Concept_ID,lt,vep
796,danach::ADV,paskui,sid'
797,vorher::ADV,anksčiau,ende
798,zuerst::ADV,pirma,ezmäi
799,zuerst::ADV,iš pradžių̃,ezmäi
800,einmal::ADV,kartą,kerdan
801,einmal::ADV,vieną kartą,kerdan
802,manchmal::ADV,kai kada,erašti
803,oft::ADV,dažnai,paksus
804,immer::ADV,visada,kaiken
805,immer::ADV,visuomet,kaiken
806,niemals::ADV,niekada,ei nikonz
807,niemals::ADV,niekuomet,ei nikonz
808,hier::ADV,čia,täs
809,hier::ADV,čia,tägä
810,hierhin::ADV,šen,tänna
811,hierhin::ADV,čionai,tänna
812,von hier::ADV,iš čia,täspäi
813,von hier::ADV,iš čia,sid'päi
814,dort::ADV,ten,sigä
815,dort::ADV,tenai,sigä
816,dorthin::ADV,ten,sinna
817,dorthin::ADV,ten,nakkale
818,dorthin::ADV,ten link,sinna
819,dorthin::ADV,ten link,nakkale
820,geradeaus::ADV,tiesiai,kohtha
821,vorwärts::ADV,pirmyn,edehe
822,rückwärts::ADV,atbulai,sel'gin
823,zurück::ADV,atgal,tagaze
824,unten::ADV,žemai,alahan
825,unten::ADV,apačioje,alahan
826,hinab::ADV,žemyn,alaz
827,hinab::ADV,žemyn,alahaks
828,oben::ADV,viršuj,ülähän
829,hinauf::ADV,aukštyn,ülez
830,hinauf::ADV,aukštyn,ülähäks
831,hinauf::ADV,į viršų,ülez
832,hinauf::ADV,į viršų,ülähäks
833,überall::ADV,visur,kaikjal
834,nicht::ADV,ne,ei
835,ein wenig::ADV,truputį,vähän
836,kaum::ADV,vos,habi
837,sehr::ADV,labai,lujas
838,sehr::ADV,baisiai,lujas
839,so::ADV,taip,muga
840,so::ADV,taip,ninga
841,noch::ADV,dar,völ
842,nur::ADV,tik,järg
843,nur::ADV,tik,vaiše
844,nur::ADV,vien,järg
845,nur::ADV,vien,vaiše
846,schon::ADV,jau,jo
847,wieder::ADV,vėl,möst
848,wieder::ADV,iš naujo,möst
849,vergebens::ADV,veltui,uhtei
850,vergebens::ADV,bergždžiai,uhtei
851,vor::PRP,prieš,edes
852,hinter::PRP,už,taga
853,unter::PRP,po,al
854,durch::PRP,pro,läbi
855,durch::PRP,pro,kal't
856,durch::PRP,per,läbi
857,durch::PRP,per,kal't
858,neben::PRP,prie,rindal
859,neben::PRP,šalia,rindal
860,zwischen::PRP,tarp,keskes
861,wegen::PRP,dėl,tagut
862,wegen::PRP,dėlei,tagut
863,dies::PRN,šis,nece
864,dies::PRN,šitas,nece
865,das::PRN,tat,se
866,alles::PRN,visas,kaik
867,ich::PRN,aš,minä
868,du::PRN,tu,sinä
869,er::PRN,jis,hän
870,wir::PRN,mes,mö
871,ihr::PRN,jūs,tö
872,sie::PRN,ji,hö
873,sie::PRN,jos,hö
874,was::FPRN,kas,mi
875,wer::FPRN,kas,ken
876,wo::FADV,kur,kus
877,wohin::FADV,kur,kuna
878,wohin::FADV,kur link,kuna
879,wie::FADV,kaip,kut
880,wie::FADV,kaip,mit'
881,warum::FADV,kod̃ėl,mikš
882,warum::FADV,dėl ko,mikš
883,wieviel::FNUM,kiek,äjak
884,wieviel::FNUM,kiek,kuverz'
885,eins::NUM,vienas,üks'
886,zwei::NUM,du,kaks'
887,drei::NUM,trys,koume
888,vier::NUM,keturi,nel'l'
889,fünf::NUM,penki,viž
890,sechs::NUM,šeši,kuz'
891,sieben::NUM,septyni,seičeme
892,acht::NUM,aštuoni,kahesa
893,neun::NUM,devyni,ühesa
894,zehn::NUM,dešimt,kümne
895,elf::NUM,vienuolika,üks'toštkümne
896,zwölf::NUM,dvylika,kaks'toštkümne
897,zwanzig::NUM,dvidešimt,kaks'kümne
898,dreißig::NUM,trisdešimt,koumekümne
899,vierzig::NUM,keturiasdešimt,nel'l'kümne
900,fünfzig::NUM,penkiasdešimt,vižkümne
901,sechzig::NUM,šešiasdešimt,kuz'kümne
902,siebzig::NUM,septyniasdešimt,seičemekümne
903,achtzig::NUM,aštuoniasdešimt,kahesakümne
904,neunzig::NUM,devyniasdešimt,ühesakümne
905,hundert::NUM,šimtas,sada
906,tausend::NUM,tūkstantis,tuha
907,und::CNJ,ĩr,i
908,und::CNJ,ĩr,da
909,oder::CNJ,ar,vai
910,oder::CNJ,arba,vai
911,stehen::V,stovėti,seišta
912,sitzen::V,sėdėti,ištta
913,liegen::V,gulėti,venuda
914,hängen::V,kyboti,ripta
915,hängen::V,kabėti,ripta
916,werden::V,taptis,lindä
917,werden::V,taptis,tehtas
918,werden::V,darytis,lindä
919,werden::V,darytis,tehtas
920,passieren::V,atsitikti,ozaitas
921,passieren::V,pasitaikyti,ozaitas
922,beginnen::V,prasid́ėti,augotadas
923,enden::V,baigtis,loptas
924,wechseln::V,keistis,vajehtadas
925,wechseln::V,pasikeisti,vajehtadas
926,aufgehen[Sonne]::V,tekėti,nousta
927,aufgehen[Sonne]::V,patekėti,nousta
928,untergehen[Sonne]::V,leistis,lasktas
929,untergehen[Sonne]::V,nusileisti,lasktas
930,scheinen[Sonne]::V,šviesti,paštta
931,donnern::V,griausti,juraita
932,donnern::V,griaudėti,juraita
933,wehen::V,pūsti,dölta
934,wehen::V,pūsti,puhuda
935,strömen::V,lietis,valadas
936,strömen::V,plūsti,valadas
937,fließen::V,tekėti,valuda
938,sich drehen::V,suktis,punotas
939,sich drehen::V,pasisukti,punotas
940,schwanken::V,svyruoti,čibuda
941,schwingen::V,suptis,čibuda
942,fallen::V,pulti,langeta
943,fallen::V,kristi,langeta
944,brennen::V,degti,pallada
945,rauchen::V,rūkyti,savustada
946,regnen::V,lyti,vihmda
947,gefrieren::V,užšalti,jäduda
948,gefrieren::V,užšalti,kül'mdä
949,tauen::V,tirpti,sulada
950,schmelzen::V,lydytis,sulada
951,trocknen::V,džiūti,kuida
952,trocknen::V,džiūti,kuivehtuda
953,sieden::V,virti,kehuda
954,faulen::V,pūti,hapata
955,faulen::V,pūti,traudäs
956,verfaulen::V,švinkti,hapata
957,reißen::V,plyšti,rebita
958,reißen::V,trūkti,rebita
959,versinken::V,skę̃sti,upota
960,versinken::V,grimzti,upota
961,vergehen::V,praeiti,mända
962,erscheinen::V,pasirodyti,ozutadas
963,verschwinden::V,dingti,hajeta
964,verschwinden::V,išnykti,hajeta
965,verschwinden::V,pranykti,hajeta
966,sinken::V,kristi,väheta
967,sinken::V,kristi,lasktas
968,abnehmen::V,mažėti,peneta
969,abnehmen::V,silpnėti,peneta
970,zunehmen::V,didėti,ližaduda
971,zunehmen::V,padaugėti,ližaduda
972,steigen::V,kilti,nousta
973,wachsen::V,augti,kazda
974,glänzen::V,blizgėti,loštta
975,funkeln::V,žibėti,hoštta
976,lärmen::V,triukšmauti,robaita
977,läuten::V,skambinti,judaita
978,klingeln::V,skambinti,kelotada
979,klirren::V,žvangėti,biraita
980,brausen::V,šniokšti,bruncta
981,rauschen::V,ošti,šobaita
982,rauschen::V,šlamėti,šobaita
983,klingen::V,skardėti,heläita
984,bellen::V,loti,nutta
985,heulen::V,kaukti,ulaita
986,heulen::V,staugti,ulaita
987,blasen::V,pūsti,puhuda
988,pfeifen::V,švilpti,pistta
989,pfeifen::V,švilpti,vihelta
990,pfeifen::V,švilpauti,pistta
991,pfeifen::V,švilpauti,vihelta
992,schreien::V,šaukti,kirkta
993,schreien::V,šaukti,kidastada
994,stöhnen::V,dejuoti,ohkta
995,stöhnen::V,dejuoti,voivotada
996,stöhnen::V,aimanuoti,ohkta
997,stöhnen::V,aimanuoti,voivotada
998,zittern::V,virpėti,säraita
999,leben::V,gyventi,eläda
1000,geboren werden::V,gimti,sünduda
1001,atmen::V,alsuoti,henktä
1002,atmen::V,kvėpuoti,henktä
1003,trinken::V,gerti,joda
1004,essen::V,valgyti,söda
1005,schlucken::V,praryti,lainata
1006,müde werden::V,nuvargti,väzuda
1007,müde werden::V,nuvargti,šuštuda
1008,müde werden::V,privargti,väzuda
1009,müde werden::V,privargti,šuštuda
1010,einschlafen::V,užmigti,uinota
1011,schlafen::V,miegoti,magata
1012,schlafen::V,miegoti,nukkuda
1013,aufwachen::V,pabusti,heraštuda
1014,aufstehen::V,keltis,nousta
1015,aufstehen::V,atsikelti,nousta
1016,sich erholen::V,pailsėti,lebaitas
1017,sich erholen::V,poilsiauti,lebaitas
1018,krank werden::V,susirgti,läžegata
1019,krank sein::V,sirgti,läžuda
1020,schmerzen::V,sopėti,kibištada
1021,schmerzen::V,skaudėti,kibištada
1022,husten::V,kosėti,rügda
1023,genesen::V,sveikti,tervehtuda
1024,genesen::V,taisytis,tervehtuda
1025,sterben::V,mirti,kolda
1026,sterben::V,numirti,kolda
1027,umkommen::V,žūti,kolda
1028,sich bewegen::V,judėti,likkuda
1029,sich bewegen::V,pasijudinti,likkuda
1030,sich rühren::V,krutėti,likahtada
1031,sich rühren::V,krutėti,kubahtada
1032,sich erheben::V,pakilti,nousta
1033,sich erheben::V,atsikelti,nousta
1034,sich setzen::V,sėstis,išttas
1035,sich setzen::V,atsisėsti,išttas
1036,hinfallen::V,parkristi,langeta
1037,hinfallen::V,pargriūti,langeta
1038,laufen::V,eiti,kävuda
1039,schreiten::V,žengti,astta
1040,schreiten::V,žengti,haškta
1041,schreiten::V,žingsniuoti,astta
1042,schreiten::V,žingsniuoti,haškta
1043,spazierengehen::V,pasivaikščioti,kävelta
1044,eilen::V,skubėti,kiruhtada
1045,sich beeilen::V,paskub́ėti,kiruhtada
1046,sich beeilen::V,pasiskubinti,kiruhtada
1047,sausen::V,dumti,fun'urta
1048,sausen::V,lėkti,fun'urta
1049,rennen::V,bėgti,joksta
1050,springen::V,šokti,hüptä
1051,klettern::V,kopti,libuda
1052,schaukeln::V,supti,čibuda
1053,schaukeln::V,linguoti,čibuda
1054,kriechen::V,ropoti,ličtas
1055,kriechen::V,šliaužti,ličtas
1056,schwimmen::V,plaukti,ujuda
1057,tauchen::V,nerti,čukautas
1058,rudern::V,irtis,souta
1059,rudern::V,irkluoti,souta
1060,fahren::V,važiuoti,ajada
1061,fahren::V,važiuoti,ajelda
1062,fahren::V,važinėti,ajada
1063,fahren::V,važinėti,ajelda
1064,fliegen::V,lėkti,leta
1065,fliegen::V,skristi,leta
1066,gehen::V,eiti,mända
1067,gehen::V,eiti,kävuda
1068,weggehen::V,išeiti,päzda
1069,weggehen::V,išeiti,lähtta
1070,abfahren::V,išvykti,tönduda
1071,abfahren::V,išvažiuoti,tönduda
1072,anhalten::V,sustoti,seižutadas
1073,hineingehen::V,įeiti,mända südäimehe
1074,eintreten::V,įžengti,tulda
1075,kommen::V,ateiti,tulda
1076,ankommen::V,ateiti,tulda
1077,zurückkommen::V,grį̃žti,pörtas
1078,zurückkommen::V,sugrį̃žti,pörtas
1079,bleiben::V,likti,jäda
1080,bleiben::V,pasilikti,jäda
1081,warten::V,laukti,varastada
1082,erwarten::V,laukti,varastada
1083,suchen::V,ieškoti,ectä
1084,finden::V,rasti,löuta
1085,finden::V,surasti,löuta
1086,versuchen::V,mėginti,ladida
1087,versuchen::V,mėginti,rohkaita
1088,vorbereiten::V,rengti,vaumita
1089,lieben::V,myĺėti,armastada
1090,mögen::V,ḿėgti,navedida
1091,mögen::V,patikti,navedida
1092,lachen::V,juoktis,nagrda
1093,rühren::V,jaudinti,likutada
1094,rühren::V,graudinti,likutada
1095,weinen::V,verkti,itkta
1096,schimpfen::V,bartis,laidas
1097,schimpfen::V,bartis,pačatada
1098,sich ärgern::V,pykti,rändüda
1099,sich ärgern::V,apmaudauti,rändüda
1100,sich fürchten::V,bijoti,varaita
1101,sich fürchten::V,baimintis,varaita
1102,fürchten::V,bijoti,varaita
1103,fürchten::V,baimintis,varaita
1104,fliehen::V,bėgti,pageta
1105,fliehen::V,sprukti,pageta
1106,flüchten::V,pabėgti,pageta
1107,flüchten::V,pabėgti,joksta
1108,sehen::V,žiūŕėti,nähta
1109,anschauen::V,žiūŕėti,kacta
1110,ansehen::V,žiūrėti į,kacta
1111,ansehen::V,pažiūrėti į,kacta
1112,hören::V,girdėti,kulda
1113,zuhören::V,klausytis,kundeltas
1114,probieren::V,ragauti,mujada
1115,probieren::V,paragauti,mujada
1116,riechen::V,uosti,rižada
1117,riechen::V,užuosti,rižada
1118,fühlen::V,justi,mujada
1119,fühlen::V,jausti,mujada
1120,fühlen::V,pajusti,mujada
1121,scheinen::V,rodytis,näguda
1122,scheinen::V,atrodyti,näguda
1123,zu sehen sein::V,pasirodyti,näguda
1124,vernehmen::V,išgirsti,kulištada
1125,frieren::V,šalti,kül'mdä
1126,tun::V,daryti,tehta
1127,können::V,galėti,voida
1128,können::V,galėti,mahtta
1129,können::V,pajėgti,voida
1130,können::V,pajėgti,mahtta
1131,wollen::V,norėti,himoita
1132,wollen::V,norėti,tahtoida
1133,anfangen::V,pradėti,zavottä
1134,anfangen::V,pradėti,augotada
1135,anfangen::V,prasid́ėti,zavottä
1136,anfangen::V,prasid́ėti,augotada
1137,beenden::V,baigti,loptä
1138,beenden::V,užbaigti,loptä
1139,aufhören::V,liautis,loptas
1140,gelingen::V,pavykti,lähtta
1141,gelingen::V,pavykti,tehtas
1142,gelingen::V,pasisekti,lähtta
1143,gelingen::V,pasisekti,tehtas
1144,geraten::V,nusisekti,tulda
1145,öffnen::V,atverti,avaita
1146,öffnen::V,atidaryti,avaita
1147,schließen::V,uždaryti,saubata
1148,stellen::V,statyti,panda
1149,stellen::V,statyti,seižutada
1150,stellen::V,pastatyti,panda
1151,stellen::V,pastatyti,seižutada
1152,setzen::V,sodinti,ištutada
1153,setzen::V,pasodinti,ištutada
1154,legen::V,dėti,panda
1155,legen::V,pad́ėti,panda
1156,berühren::V,liesti,koskta
1157,berühren::V,liesti,käziduda
1158,berühren::V,paliesti,koskta
1159,berühren::V,paliesti,käziduda
1160,verbinden::V,jungti,ühtenzoitta
1161,verbinden::V,surišti,ühtenzoitta
1162,bedecken::V,uždengti,katta
1163,bedecken::V,uždengti,peitta
1164,aufhängen::V,pakarti,riputada
1165,aufhängen::V,pakabinti,riputada
1166,anzünden::V,padegti,sütutada
1167,aufheben::V,pakelti,leta
1168,zurücklassen::V,palikti,jätta
1169,verlieren::V,pamesti,kadotada
1170,fallen lassen::V,atsisakyti,kirbotada
1171,machen::V,dirbti,säta
1172,machen::V,dirbti,tehta
1173,herstellen::V,gaminti,tehta
1174,bauen::V,statyti,leta
1175,bauen::V,statyti,sauda
1176,bauen::V,pastatyti,leta
1177,bauen::V,pastatyti,sauda
1178,reparieren::V,taisyti,koheta
1179,reparieren::V,remontuoti,koheta
1180,verbessern::V,gerinti,paremboita
1181,verbessern::V,ištaisyti,paremboita
1182,ändern::V,keisti,vajehtada
1183,ändern::V,pakeisti,vajehtada
1184,graben::V,kasti,kaida
1185,graben::V,kasti,čongoida
1186,beugen::V,lenkti,koverta
1187,beugen::V,palenkti,koverta
1188,biegen::V,lenkti,painda
1189,biegen::V,palenkti,painda
1190,drehen::V,sukti,punotada
1191,wenden::V,kreipti,käta
1192,wenden::V,kreipti,kärauta
1193,wenden::V,pakreipti,käta
1194,wenden::V,pakreipti,kärauta
1195,umdrehen::V,sukti,käta
1196,umdrehen::V,apversti,käta
1197,heben::V,kelti,leta
1198,heben::V,pakelti,leta
1199,hochheben::V,pakelti,libutada
1200,ergreifen::V,čiupti,tabata
1201,ergreifen::V,griebti,tabata
1202,halten::V,laikyti,pidada
1203,halten::V,palaikyti,pidada
1204,drücken::V,spausti,painda
1205,schieben::V,stumti,žigutada
1206,kratzen::V,kasyti,künstä
1207,kratzen::V,grandyti,künstä
1208,lecken::V,laižyti,nolda
1209,beißen::V,kandžioti,purda
1210,beißen::V,kandžioti,hambastada
1211,abreißen::V,nuplėšti,ratketa
1212,abschneiden::V,atpjauti,čapata
1213,abschneiden::V,atpjauti,leikata
1214,abschneiden::V,atkirpti,čapata
1215,abschneiden::V,atkirpti,leikata
1216,binden::V,rišti,sidoda
1217,binden::V,surišti,sidoda
1218,stecken::V,kišti,čokaita
1219,stecken::V,įkišti,čokaita
1220,brechen::V,lūžti,katkaita
1221,brechen::V,laužyti,katkaita
1222,klopfen::V,belsti,kolkotada
1223,klopfen::V,barbenti,kolkotada
1224,hauen::V,mušti,löda
1225,kleben::V,lipdyti,klejata
1226,kleben::V,klijuoti,klejata
1227,reiben::V,trinti,hosta
1228,reiben::V,trinti,törkita
1229,reiben::V,trinti,jorotada
1230,reiben::V,tarkuoti,hosta
1231,reiben::V,tarkuoti,törkita
1232,reiben::V,tarkuoti,jorotada
1233,streichen::V,tepti,voita
1234,streichen::V,užtepti,voita
1235,schleifen::V,galą́sti,hijoida
1236,schleifen::V,galą́sti,teravzoitta
1237,schneiden::V,pjauti,leikata
1238,schneiden::V,kirpti,leikata
1239,rütteln::V,purtyti,heilutada
1240,schütteln::V,purtyti,pudištada
1241,schwenken::V,mojuoti,maihutada
1242,schütten::V,pilti,valada
1243,schütten::V,berti,valada
1244,füllen::V,pildyti,täutta
1245,füllen::V,pripildyti,täutta
1246,einwickeln::V,įvynioti,kärdä
1247,einwickeln::V,suvynioti,kärdä
1248,tragen::V,nešti,kantta
1249,tragen::V,nešti,kandišta
1250,tragen::V,nešioti,kantta
1251,tragen::V,nešioti,kandišta
1252,schleppen::V,vilkti,vedätada
1253,ziehen::V,tempti,vedada
1254,aufbewahren::V,laikyti,kaita
1255,werfen::V,mesti,čuta
1256,werfen::V,mesti,tactä
1257,werfen::V,sviesti,čuta
1258,werfen::V,sviesti,tactä
1259,fangen::V,sugauti,püta
1260,packen::V,čiupti,tabata
1261,packen::V,griebti,tabata
1262,verstecken::V,slėpti,peitta
1263,verstecken::V,slapstyti,peitta
1264,teilen::V,dalyti,jagada
1265,teilen::V,padalyti,jagada
1266,schicken::V,sių̃sti,oigeta
1267,schicken::V,pasių̃sti,oigeta
1268,bringen::V,atnešti,veda
1269,hinzufügen::V,pridėti,ližata
1270,bekommen::V,gauti,sada
1271,erhalten::V,gauti,sada
1272,nehmen::V,paimti,otta
1273,wählen::V,rinkti,valita
1274,wählen::V,išsirinkti,valita
1275,auswählen::V,išrinkti,valita
1276,bewahren::V,išsaugoti,kaita
1277,behindern::V,trukdyti,telustada
1278,verderben::V,sugadinti,travida
1279,beschädigen::V,žaloti,satatada
1280,beschädigen::V,gadinti,satatada
1281,zerbrechen::V,sukulti,mureta
1282,zerbrechen::V,sudaužyti,mureta
1283,zerreißen::V,perplėšti,rebitada
1284,zerreißen::V,suplėšyti,rebitada
1285,zerstören::V,suardyti,mureta
1286,zerstören::V,sugriauti,mureta
1287,verbrennen::V,deginti,poltta
1288,verbrennen::V,sudeginti,poltta
1289,geben::V,duoti,antta
1290,geben::V,paduoti,antta
1291,reichen::V,paduoti,antta
1292,schenken::V,dovanoti,lahjoita
1293,versprechen::V,žadėti,toivotada
1294,versprechen::V,pažadėti,toivotada
1295,wünschen::V,norėti,toivotada
1296,wünschen::V,linḱėti,toivotada
1297,loben::V,girti,kitta
1298,loben::V,pagirti,kitta
1299,küssen::V,bučiuoti,tervehtada
1300,wiegen::V,supti,likutada
1301,zudecken::V,užkloti,katta
1302,zudecken::V,uždengti,katta
1303,wecken::V,žadinti,noustatada
1304,zeigen::V,rodyti,ozutada
1305,führen::V,vesti,astutada
1306,führen::V,vadovauti,astutada
1307,lehren::V,mokyti,opeta
1308,lehren::V,išmokyti,opeta
1309,unterrichten::V,dėstyti,opeta
1310,aufziehen::V,išauginti,kazvatada
1311,leiten::V,valdyti,ohjata
1312,leiten::V,vadovauti,ohjata
1313,antreiben::V,uiti,rigehtoitta
1314,antreiben::V,raginti,rigehtoitta
1315,antreiben::V,skubinti,rigehtoitta
1316,lassen::V,paliepti,käskta
1317,einladen::V,kviesti,kucta
1318,einladen::V,pakviesti,kucta
1319,vereinigen::V,sujungti,ühtenzoitta
1320,vereinigen::V,suvienyti,ühtenzoitta
1321,besuchen::V,lankyti,rižada
1322,besuchen::V,aplankyti,rižada
1323,treffen::V,sutikti,vastata
1324,treffen::V,pasitikti,vastata
1325,sich versammeln::V,susirinkti,kägeta
1326,sich versammeln::V,susirinkti,sätas
1327,spielen::V,groti,väta
1328,spielen::V,žaisti,väta
1329,singen::V,dainuoti,pajatada
1330,tanzen::V,šokti,kargaita
1331,sich trennen::V,skirtis,erigata
1332,sich trennen::V,išsiskirti,erigata
1333,verlassen::V,palikti,jätta
1334,retten::V,gelbėti,päzutada
1335,bewachen::V,sergėti,varjoita
1336,schützen::V,ginti,kaita
1337,schützen::V,apginti,kaita
1338,verteidigen::V,ginti,kaita
1339,verteidigen::V,apginti,kaita
1340,sich schlagen::V,muštis,torata
1341,schießen::V,šauti,ampta
1342,schießen::V,šaudyti,ampta
1343,siegen::V,nugalėti,vägestada
1344,ärgern::V,pykinti,verdutada
1345,ärgern::V,pykinti,rändütada
1346,schlagen::V,mušti,löda
1347,schlagen::V,mušti,iškta
1348,schlagen::V,smogti,löda
1349,schlagen::V,smogti,iškta
1350,schlagen::V,trenkti,löda
1351,schlagen::V,trenkti,iškta
1352,treten::V,mygti,peksta
1353,treten::V,mygti,topsta
1354,stechen::V,gelti,pystiä
1355,stechen::V,smeigti,pystiä
1356,stoßen::V,stumti,iškta
1357,stoßen::V,stumti,pudištada
1358,stoßen::V,pastumti,iškta
1359,stoßen::V,pastumti,pudištada
1360,stehlen::V,vogti,vargastada
1361,stören::V,trikdyti,keskustada
1362,belästigen::V,apsunkinti,tartuteldas
1363,verbergen::V,slėpti,katelda
1364,verbergen::V,paslėpti,katelda
1365,täuschen::V,klaidinti,manitada
1366,betrügen::V,apgauti,manitada
1367,töten::V,žudyti,rikta
1368,töten::V,žudyti,surmita
1369,töten::V,nužudyti,rikta
1370,töten::V,nužudyti,surmita
1371,wohnen::V,gyventi,eläda
1372,arbeiten::V,dirbti,rata
1373,arbeiten::V,triūsti,rata
1374,sammeln::V,rinkti,kogota
1375,pflücken::V,skinti,poimda
1376,pflücken::V,raškyti,poimda
1377,jagen::V,medžioti,mecata
1378,fischen::V,žvejoti,kalatada
1379,fassen::V,sučiupti,tabata
1380,hüten::V,ganyti,paimeta
1381,treiben::V,ginti,ajada
1382,anbinden::V,pririšti,küttestada
1383,anbinden::V,pririšti,sidoda
1384,füttern::V,šerti,sötta
1385,melken::V,melžti,lüpsta
1386,hacken::V,kapoti,sauda
1387,gießen::V,lieti,valada
1388,gießen::V,laistyti,valada
1389,reifen::V,nokti,küpseta
1390,reifen::V,sirpti,küpseta
1391,zubereiten::V,ruošti,vaumištada
1392,zubereiten::V,gaminti,vaumištada
1393,kochen::V,virti,keitta
1394,kochen::V,virinti,keitta
1395,backen::V,kepti,paštta
1396,braten::V,kepti,žarda
1397,braten::V,kepinti,žarda
1398,umrühren::V,maišyti,segoitada
1399,umrühren::V,pamaišyti,segoitada
1400,stricken::V,megzti,kudoda
1401,nähen::V,siūti,ombelta
1402,färben::V,dažyti,mujutada
1403,färben::V,nudažyti,mujutada
1404,reinigen::V,valyti,puhtastada
1405,reinigen::V,švarinti,puhtastada
1406,waschen::V,plauti,pesta
1407,waschen::V,mazgoti,pesta
1408,waschen::V,skalbti,pesta
1409,abwischen::V,nušluostyti,pühktä
1410,spülen::V,plauti,huhtoida
1411,spülen::V,skalauti,huhtoida
1412,fegen::V,šluoti,pühkta
1413,kehren::V,šluoti,uhoita
1414,baden::V,maudytis,kül'ptäs
1415,sich waschen::V,praustis,pestas
1416,ausziehen::V,numauti,riičta
1417,ausziehen::V,numauti,rušta
1418,ausziehen::V,nuvilkti,riičta
1419,ausziehen::V,nuvilkti,rušta
1420,anziehen::V,mauti,panda päle
1421,anziehen::V,mauti,panda kädehe
1422,anziehen::V,mauti,panda jaugha
1423,anziehen::V,apsivilkti,panda päle
1424,anziehen::V,apsivilkti,panda kädehe
1425,anziehen::V,apsivilkti,panda jaugha
1426,sich anziehen::V,rengtis,sobdas
1427,sich anziehen::V,apsirengti,sobdas
1428,kämmen::V,šukuoti,harjata
1429,schmücken::V,puošti,čomitada
1430,schmücken::V,dabinti,čomitada
1431,schmücken::V,gražinti,čomitada
1432,sagen::V,tarti,sanuda
1433,sprechen::V,kalbėti,pagišta
1434,reden::V,šnekėti,pagišta
1435,sich unterhalten::V,kalbėtis,lodaita
1436,sich unterhalten::V,šnekučiuotis,lodaita
1437,fragen::V,klausti,küzuda
1438,bitten::V,prašyti,pakita
1439,erzählen::V,pasakoti,sanuda
1440,erzählen::V,pasakoti,starinoita
1441,mitteilen::V,skelbti,tedotada
1442,mitteilen::V,pranešti,tedotada
1443,nennen::V,vadinti,nimitada
1444,nennen::V,vardyti,nimitada
1445,rufen::V,šaukti,kucta
1446,rufen::V,kviesti,kucta
1447,prahlen::V,girtis,kittäs
1448,übersetzen::V,versti,käta
1449,übersetzen::V,išversti,käta
1450,denken::V,galvoti,meletada
1451,glauben::V,manyti,uskta
1452,glauben::V,tikėti,uskta
1453,bemerken::V,pamatyti,homaita
1454,bemerken::V,pastebėti,homaita
1455,erkennen::V,pažinti,tundištada
1456,erkennen::V,atpažinti,tundištada
1457,begreifen::V,suvokti,tabata
1458,verstehen::V,suprasti,el'geta
1459,verstehen::V,suprasti,toimetada
1460,lernen::V,mokytis,opetas
1461,wissen::V,žinoti,teta
1462,sich erinnern an::V,prisiminti,johtutada
1463,vergessen::V,užmiršti,unohtada
1464,messen::V,matuoti,märita
1465,zählen::V,skaičiuoti,lugeda
1466,rechnen::V,skaičiuoti,lugeda
1467,lesen::V,skaityti,lugeda
1468,malen::V,tapyti,pirta
1469,zeichnen::V,piešti,pirta
1470,zeichnen::V,žymėti,pirta
1471,zeichnen::V,braižyti,pirta
1472,schreiben::V,rašyti,kirjutada
1473,besitzen::V,turėti,omištada
1474,kaufen::V,pirkti,ostta
1475,verkaufen::V,parduoti,möda
1476,bezahlen::V,apmokėti,maksta
1477,zahlen::V,mokėti,maksta
1478,beherrschen::V,valdyti,valdoita
1479,ertragen::V,kę̃sti,tirpta
1480,ertragen::V,pakelti,tirpta
1481,ertragen::V,iškę̃sti,tirpta
