,Concept_ID,se,hu
415,Traum::N,niehku,álom
416,Traum::N,naṿer,álom
417,Traum::N,nââ´er,álom
418,Traum::N,нагерь,álom
419,Himmel::N,elmie,ég
420,Himmel::N,elmie,menny
421,Himmel::N,almme,ég
422,Himmel::N,almme,menny
423,Himmel::N,albmi,ég
424,Himmel::N,albmi,menny
425,Himmel::N,alme,ég
426,Himmel::N,alme,menny
427,Himmel::N,â´lmm,ég
428,Himmel::N,â´lmm,menny
429,Himmel::N,алльм,ég
430,Himmel::N,алльм,menny
431,Sonne::N,biejjie,nap
432,Sonne::N,bæjvásj,nap
433,Sonne::N,beaivváš,nap
434,Sonne::N,peivi,nap
435,Sonne::N,piäiváš,nap
436,Sonne::N,pei´vv,nap
437,Sonne::N,пе̄ййв,nap
438,Mond::N,aske,hold
439,Mond::N,mánno,hold
440,Mond::N,mánnu,hold
441,Mond::N,máánu,hold
442,Mond::N,mään,hold
443,Mond::N,ма̄нн,hold
444,Stern::N,daasta,csillag
445,Stern::N,naestie,csillag
446,Stern::N,násste,csillag
447,Stern::N,násti,csillag
448,Stern::N,täsni,csillag
449,Stern::N,tä´snn,csillag
450,Stern::N,та̄ссьт,csillag
451,Luft::N,elmie,levegő
452,Luft::N,ájmmo,levegő
453,Luft::N,áibmu,levegő
454,Luft::N,áimu,levegő
455,Luft::N,šõŋŋ,levegő
456,Luft::N,вӯйнас,levegő
457,Wind::N,bïegke,szél
458,Wind::N,biegga,szél
459,Wind::N,biegga,szél
460,Wind::N,pieg'gâ,szél
461,Wind::N,piõg'g,szél
462,Wind::N,пӣӈӈк,szél
463,Welle::N,baaroe,hullám
464,Welle::N,bárro,hullám
465,Welle::N,bárru,hullám
466,Welle::N,pááṛu,hullám
467,Welle::N,päärr,hullám
468,Welle::N,нэ̄ммп,hullám
469,Wasser::N,tjaetsie,víz
470,Wasser::N,tjáhtje,víz
471,Wasser::N,čáhci,víz
472,Wasser::N,čääci,víz
473,Wasser::N,čää´cc,víz
474,Wasser::N,ча̄дзь,víz
475,Stein::N,gierkie,kő
476,Stein::N,giergge,kő
477,Stein::N,geađgi,kő
478,Stein::N,keđgi,kő
479,Stein::N,ǩeä´dǧǧ,kő
480,Stein::N,ке̄ддҌк,kő
481,Boden::N,betnie,föld
482,Boden::N,betnie,talaj
483,Boden::N,ednam,föld
484,Boden::N,ednam,talaj
485,Boden::N,bodni,föld
486,Boden::N,bodni,talaj
487,Boden::N,vuođđu,föld
488,Boden::N,vuođđu,talaj
489,Boden::N,ponne,föld
490,Boden::N,ponne,talaj
491,Boden::N,vuáđ̣u,föld
492,Boden::N,vuáđ̣u,talaj
493,Boden::N,vuâđđ,föld
494,Boden::N,vuâđđ,talaj
495,Boden::N,лаввьн,föld
496,Boden::N,лаввьн,talaj
497,Boden::N,е̄ммьне,föld
498,Boden::N,е̄ммьне,talaj
499,Erde::N,jåarta,föld
500,Erde::N,mueltie,föld
501,Erde::N,ednam,föld
502,Erde::N,mållde,föld
503,Erde::N,eana,föld
504,Erde::N,eennâm,föld
505,Erde::N,mädd,föld
506,Erde::N,jânnam,föld
507,Erde::N,е̄ммьне,föld
508,Staub::N,heblie,por
509,Staub::N,tsumhtsie,por
510,Staub::N,dubme,por
511,Staub::N,dopmu,por
512,Staub::N,kovjâ,por
513,Staub::N,põõ´l,por
514,Staub::N,кэ̄ббьй,por
515,Rauch::N,soeve,füst
516,Rauch::N,suovva,füst
517,Rauch::N,suovva,füst
518,Rauch::N,suoṿâ,füst
519,Rauch::N,suõvv,füst
520,Rauch::N,сӯвв,füst
521,Funke::N,naestie,szikra
522,Funke::N,tjuonam,szikra
523,Funke::N,čuotnan,szikra
524,Funke::N,čuođâlm,szikra
525,Funke::N,iiskâr,szikra
526,Funke::N,čuõzzâm,szikra
527,Funke::N,чӯссэм,szikra
528,Feuer::N,dålle,tűz
529,Feuer::N,dållå,tűz
530,Feuer::N,dolla,tűz
531,Feuer::N,tullâ,tűz
532,Feuer::N,toll,tűz
533,Feuer::N,то̄лл,tűz
534,Licht::N,tjoevke,fény
535,Licht::N,tjuovgga,fény
536,Licht::N,čuovga,fény
537,Licht::N,čuovggas,fény
538,Licht::N,čuoṿâ,fény
539,Licht::N,toll,fény
540,Licht::N,čuõvv,fény
541,Licht::N,то̄лл,fény
542,Schatten::N,skugkie,árnyék
543,Schatten::N,soejvene,árnyék
544,Schatten::N,irkes,árnyék
545,Schatten::N,sieges,árnyék
546,Schatten::N,itku,árnyék
547,Schatten::N,suoivâ,árnyék
548,Schatten::N,õõtt,árnyék
549,Schatten::N,ǩeeu´niǩ,árnyék
550,Schatten::N,кывьнэхь,árnyék
551,Wetter::N,vïerhtse,idő
552,Wetter::N,vïerhtse,időjárás
553,Wetter::N,dálkke,idő
554,Wetter::N,dálkke,időjárás
555,Wetter::N,dálki,idő
556,Wetter::N,dálki,időjárás
557,Wetter::N,šoŋŋâ,idő
558,Wetter::N,šoŋŋâ,időjárás
559,Wetter::N,šõŋŋ,idő
560,Wetter::N,šõŋŋ,időjárás
561,Wetter::N,шэ̄ӈӈ,idő
562,Wetter::N,шэ̄ӈӈ,időjárás
563,Nebel::N,såavla,köd
564,Nebel::N,mearhka,köd
565,Nebel::N,murkko,köd
566,Nebel::N,mierkká,köd
567,Nebel::N,mierká,köd
568,Nebel::N,miär'kká,köd
569,Nebel::N,oṃo,köd
570,Nebel::N,sue´lnn,köd
571,Nebel::N,цӣгк,köd
572,Nebel::N,сулльн,köd
573,Wolke::N,balve,felhő
574,Wolke::N,balvva,felhő
575,Wolke::N,balva,felhő
576,Wolke::N,polvâ,felhő
577,Wolke::N,põlvv,felhő
578,Wolke::N,пэллв,felhő
579,Regen::N,ebrie,eső
580,Regen::N,harvve,eső
581,Regen::N,arvi,eső
582,Regen::N,arve,eső
583,Regen::N,â´brr,eső
584,Regen::N,аббьр,eső
585,Schnee::N,lopme,hó
586,Schnee::N,moehtege,hó
587,Schnee::N,muohta,hó
588,Schnee::N,muohta,hó
589,Schnee::N,muotâ,hó
590,Schnee::N,muõtt,hó
591,Schnee::N,вэ̄дз,hó
592,Schnee::N,куэллт,hó
593,Eis::N,jïenge,jég
594,Eis::N,jiegŋa,jég
595,Eis::N,jiekŋa,jég
596,Eis::N,jieŋ̣â,jég
597,Eis::N,jiõŋŋ,jég
598,Eis::N,ӣӈӈ,jég
599,Frost::N,baajkoe,fagy
600,Frost::N,tjoasskem,fagy
601,Frost::N,buolaš,fagy
602,Frost::N,puolâš,fagy
603,Frost::N,puõlâš,fagy
604,Frost::N,мӯнь,fagy
605,Kälte::N,jueskie,hideg
606,Kälte::N,tjåetskeme,hideg
607,Kälte::N,tjoasskem,hideg
608,Kälte::N,čoaskin,hideg
609,Kälte::N,ko'lmâsvuotâ,hideg
610,Kälte::N,ijss,hideg
611,Kälte::N,čuä´cǩǩem,hideg
612,Kälte::N,tuârggnjõs,hideg
613,Kälte::N,кэ̄лмас,hideg
614,Hitze::N,baahke,hő
615,Hitze::N,baahke,hőség
616,Hitze::N,báhkka,hő
617,Hitze::N,báhkka,hőség
618,Hitze::N,báhkka,hő
619,Hitze::N,báhkka,hőség
620,Hitze::N,pakkâ,hő
621,Hitze::N,pakkâ,hőség
622,Hitze::N,kuṃe,hő
623,Hitze::N,kuṃe,hőség
624,Hitze::N,paašt,hő
625,Hitze::N,paašt,hőség
626,Hitze::N,жоарр,hő
627,Hitze::N,жоарр,hőség
628,Raureif::N,jyjse,zúzmara
629,Raureif::N,ridne,zúzmara
630,Raureif::N,goarre,zúzmara
631,Raureif::N,ritni,zúzmara
632,Raureif::N,suhči,zúzmara
633,Raureif::N,riṇe,zúzmara
634,Raureif::N,ай,zúzmara
635,Regenbogen::N,aatjan goengere,szivárvány
636,Regenbogen::N,aatjan joekse,szivárvány
637,Regenbogen::N,ádjájuoksa,szivárvány
638,Regenbogen::N,arvedávgi,szivárvány
639,Regenbogen::N,bajándávgi,szivárvány
640,Regenbogen::N,äijihtävgi,szivárvány
641,Regenbogen::N,teârmmazjohss,szivárvány
642,Regenbogen::N,тӣрмесью̄ккс,szivárvány
643,Donner::N,raejrie,dörgés
644,Donner::N,raejrie,mennydörgés
645,Donner::N,átjek,dörgés
646,Donner::N,átjek,mennydörgés
647,Donner::N,átjárájdde,dörgés
648,Donner::N,átjárájdde,mennydörgés
649,Donner::N,áddjá,dörgés
650,Donner::N,áddjá,mennydörgés
651,Donner::N,baján,dörgés
652,Donner::N,baján,mennydörgés
653,Donner::N,juuṛâ,dörgés
654,Donner::N,juuṛâ,mennydörgés
655,Donner::N,tie´rmes,dörgés
656,Donner::N,tie´rmes,mennydörgés
657,Donner::N,тӣрмесь,dörgés
658,Donner::N,тӣрмесь,mennydörgés
659,Donner::N,ча̄ркнэгк,dörgés
660,Donner::N,ча̄ркнэгк,mennydörgés
661,Strömung::N,njuvvie,áramlat
662,Strömung::N,ájggedáhpe,áramlat
663,Strömung::N,rávdnji,áramlat
664,Strömung::N,virde,áramlat
665,Strömung::N,ve´rdd,áramlat
666,Strömung::N,выррьт,áramlat
667,Tropfen::N,gåajhkohts,csepp
668,Tropfen::N,gåjkudis,csepp
669,Tropfen::N,goaikkanas,csepp
670,Tropfen::N,čalme,csepp
671,Tropfen::N,čâ´lmm,csepp
672,Tropfen::N,ча̄лльм,csepp
673,Schaum::N,sapte,hab
674,Schaum::N,sapte,tajték
675,Schaum::N,såpptå,hab
676,Schaum::N,såpptå,tajték
677,Schaum::N,sokta,hab
678,Schaum::N,sokta,tajték
679,Schaum::N,suptâ,hab
680,Schaum::N,suptâ,tajték
681,Schaum::N,soptt,hab
682,Schaum::N,soptt,tajték
683,Schaum::N,со̄ппт,hab
684,Schaum::N,со̄ппт,tajték
685,Schmutz::N,haaskoe,piszok
686,Schmutz::N,duolvva,piszok
687,Schmutz::N,duolva,piszok
688,Schmutz::N,durdi,piszok
689,Schmutz::N,stänži,piszok
690,Schmutz::N,sähss,piszok
691,Schmutz::N,са̄ккьс,piszok
692,Schmutz::N,не̄шшь,piszok
693,See::N,jaevrie,tó
694,See::N,jávrre,tó
695,See::N,jávri,tó
696,See::N,jävri,tó
697,See::N,jâu´rr,tó
698,See::N,я̄ввьр,tó
699,Sumpf::N,pluevie,mocsár
700,Sumpf::N,áhpe,mocsár
701,Sumpf::N,sæmssa,mocsár
702,Sumpf::N,jeaggi,mocsár
703,Sumpf::N,jeggi,mocsár
704,Sumpf::N,jeä´ǧ'ǧ,mocsár
705,Sumpf::N,ла̄ммьп,mocsár
706,Moor::N,pluevie,láp
707,Moor::N,jiegge,láp
708,Moor::N,suotnju,láp
709,Moor::N,karrii,láp
710,Moor::N,kä´rev,láp
711,Moor::N,veättaǩ,láp
712,Moor::N,ла̄ммьп,láp
713,Wiese::N,ïentje,rét
714,Wiese::N,ïentje,mező
715,Wiese::N,giedde,rét
716,Wiese::N,giedde,mező
717,Wiese::N,gieddi,rét
718,Wiese::N,gieddi,mező
719,Wiese::N,nijtto,rét
720,Wiese::N,nijtto,mező
721,Wiese::N,пуэшенҍ,rét
722,Wiese::N,пуэшенҍ,mező
723,Wald::N,skåake,erdő
724,Wald::N,skåajje,erdő
725,Wald::N,miehtsie,erdő
726,Wald::N,vuovdde,erdő
727,Wald::N,miehttse,erdő
728,Wald::N,vuovdi,erdő
729,Wald::N,meahcci,erdő
730,Wald::N,mecci,erdő
731,Wald::N,vyemi,erdő
732,Wald::N,vue´mm,erdő
733,Wald::N,meä´c'c,erdő
734,Wald::N,ля̄ммт,erdő
735,Hügel::N,deava,domb
736,Hügel::N,dievvá,domb
737,Hügel::N,dievvá,domb
738,Hügel::N,čummâ,domb
739,Hügel::N,pä´rcc,domb
740,Hügel::N,teä´rmm,domb
741,Hügel::N,ка̄ннҌт,domb
742,Anhöhe::N,deava,magaslat
743,Anhöhe::N,jalladahke,magaslat
744,Anhöhe::N,dievásj,magaslat
745,Anhöhe::N,aláš,magaslat
746,Anhöhe::N,luohkká,magaslat
747,Anhöhe::N,tiävá,magaslat
748,Anhöhe::N,poorááš,magaslat
749,Anhöhe::N,ču´lpp,magaslat
