,Concept_ID,lt,ka
713,grün::A,žalias,მწვანე
714,grau::A,pilkas,რუხი
715,grau::A,pilkas,ნაცრისფერი
716,bunt::A,margas,ჭრელი
717,bunt::A,margas,ფერადი
718,bunt::A,spalvotas,ჭრელი
719,bunt::A,spalvotas,ფერადი
720,billig::A,pigus,იაფი
721,teuer::A,brangus,ძვირი
722,wertvoll::A,vertingas,ღირსიანი
723,blind::A,aklas,ბრმა
724,taub::A,kurčias,ყრუ
725,kräftig::A,stiprus,ძალავანი
726,stark::A,stiprus,ძლიერი
727,stark::A,stiprus,ღონიერი
728,schwach::A,silpnas,სუსტი
729,fett::A,riebus,სქელი
730,schlank::A,laibas,გამხდარი
731,schlank::A,lieknas,გამხდარი
732,hübsch::A,gražus,ეშხიანი
733,hübsch::A,gražus,მშვენიერი
734,böse::A,blogas,ავი
735,böse::A,blogas,ბოროტი
736,dumm::A,paikas,ბოთე
737,dumm::A,paikas,სულელი
738,dumm::A,kvailas,ბოთე
739,dumm::A,kvailas,სულელი
740,faul::A,tingus,ზანტი
741,faul::A,tingus,ზარმაცი
742,fleißig::A,stropus,ბეჯითი
743,fleißig::A,stropus,მუყაითი
744,fleißig::A,kruopštus,ბეჯითი
745,fleißig::A,kruopštus,მუყაითი
746,geizig::A,šykštus,ძუნწი
747,klug::A,sumanus,ჭკვიანი
748,klug::A,protingas,ჭკვიანი
749,geschickt::A,apsukrus,მარჯვე
750,geschickt::A,apsukrus,გაწაფული
751,lieb::A,mielas,სატრფიალო
752,lustig::A,smagus,მხიარული
753,lustig::A,linksmas,მხიარული
754,sanft::A,švelnus,ალერსიანი
755,sanft::A,švelnus,გრძნობიერი
756,sanft::A,minkštas,ალერსიანი
757,sanft::A,minkštas,გრძნობიერი
758,hungrig::A,alkanas,მშიერი
759,krank::A,ligotas,სნეული
760,krank::A,ligotas,ავადმყოფი
761,krank::A,sergantis,სნეული
762,krank::A,sergantis,ავადმყოფი
763,nackt::A,nuogas,ტიტველი
764,traurig::A,liūdnas,მწუხარე
765,traurig::A,liūdnas,სევდიანი
766,lebendig::A,gyvas,ცოცხალი
767,gut::A,geras,კარგი
768,schlecht::A,blogas,უხეირო
769,schlecht::A,prastas,უხეირო
770,richtig::A,tikras,ნამდვილი
771,richtig::A,teisingas,ნამდვილი
772,schlimm::A,blogas,ცუდი
773,schlimm::A,prastas,ცუდი
774,wahr::A,tikras,სწორი
775,wahr::A,tikras,ჭეშმარიტი
776,alt::A,senas,ძველი
777,neu::A,naujas,ახალი
778,ehemalig::A,buvęs,ყოფილი
779,alt[Lebewesen]::A,pagyvenęs,ბებერი
780,jung::A,jaunas,ნორჩი
781,jung::A,jaunas,ახალგაზრდა
782,arm::A,neturtingas,ღარიბი
783,reich::A,turtingas,მდიდარი
784,bekannt::A,žinomas,ცნობილი
785,bekannt::A,pažįstamas,ცნობილი
786,berühmt::A,žymus,გამოჩენილი
787,berühmt::A,garsus,გამოჩენილი
788,fremd::A,svetimas,უცხო
789,fremd::A,svetimas,გარეშე
790,verschieden::A,įvairus,სხვაგვარი
791,nah::A,artimas,ახლო
792,fern::A,tolimas,შორი
793,fern::A,tolimas,შორეული
794,linker::A,kairys,მარცხენა
795,rechter::A,dešinys,მარჯვენა
796,anderer::A,kitas,სხვა
797,erster::A,pirmas,პირველი
798,zweiter::A,antras,მეორე
799,dritter::A,trečias,მესამე
800,letzter::A,paskutinis,ბოლო
801,letzter::A,paskutinis,უკანასკნელი
802,allein::ADV,vienas,მარტო
803,auf einmal::ADV,iš karto,ერთდროულად
804,zusammen::ADV,kartu,ერთად
805,zusammen::ADV,drauge,ერთად
806,lange::ADV,ilgai,დიდხანს
807,plötzlich::ADV,staiga,მოულოდნელად
808,sofort::ADV,tuojau,ახლავე
809,später::ADV,vėliau,მოგვიანებით
810,später::ADV,paskiau,მოგვიანებით
811,jetzt::ADV,dabãr,ახლა
812,heute::ADV,šiandien,დღეს
813,morgen::ADV,rytoj,ხვალ
814,bald::ADV,greitai,მალე
815,bald::ADV,netrukus,მალე
816,dann::ADV,po to,მერე
817,gestern::ADV,vakar,გუშინ
818,einst::ADV,kadaise,ოდესღაც
819,einst::ADV,kitą kartą,ოდესღაც
820,damals::ADV,anuomet,მაშინ
821,damals::ADV,anuokart,მაშინ
822,danach::ADV,po to,მერმე
823,danach::ADV,po to,შემდეგ
824,danach::ADV,paskui,მერმე
825,danach::ADV,paskui,შემდეგ
826,vorher::ADV,anksčiau,ადრე
827,vorher::ADV,anksčiau,წინათ
828,zuerst::ADV,pirma,ჯერ
829,zuerst::ADV,iš pradžių̃,ჯერ
830,einmal::ADV,kartą,ერთხელ
831,einmal::ADV,vieną kartą,ერთხელ
832,manchmal::ADV,kai kada,ხან
833,manchmal::ADV,kai kada,ზოგჯერ
834,oft::ADV,dažnai,ხშირად
835,immer::ADV,visada,მუდამ
836,immer::ADV,visada,ყოველთვის
837,immer::ADV,visuomet,მუდამ
838,immer::ADV,visuomet,ყოველთვის
839,niemals::ADV,niekada,არასდროს
840,niemals::ADV,niekuomet,არასდროს
841,hier::ADV,čia,აქ
842,hierhin::ADV,šen,აქეთ
843,hierhin::ADV,čionai,აქეთ
844,von hier::ADV,iš čia,აქედან
845,dort::ADV,ten,იქ
846,dort::ADV,tenai,იქ
847,dorthin::ADV,ten,იქით
848,dorthin::ADV,ten link,იქით
849,geradeaus::ADV,tiesiai,პირდაპირ
850,vorwärts::ADV,pirmyn,წინ
851,rückwärts::ADV,atbulai,უკან
852,zurück::ADV,atgal,უკანვე
853,unten::ADV,žemai,დაბლა
854,unten::ADV,žemai,ქვევით
855,unten::ADV,apačioje,დაბლა
856,unten::ADV,apačioje,ქვევით
857,hinab::ADV,žemyn,ძირს
858,oben::ADV,viršuj,ზემოთ
859,hinauf::ADV,aukštyn,ზევით
860,hinauf::ADV,į viršų,ზევით
861,überall::ADV,visur,ყველგან
862,nicht::ADV,ne,არ
863,ein wenig::ADV,truputį,ცოტა
864,kaum::ADV,vos,ძლივს
865,sehr::ADV,labai,მეტად
866,sehr::ADV,labai,ძალიან
867,sehr::ADV,baisiai,მეტად
868,sehr::ADV,baisiai,ძალიან
869,so::ADV,taip,ისე
870,noch::ADV,dar,ჯერ
871,nur::ADV,tik,მხოლოდ
872,nur::ADV,vien,მხოლოდ
873,schon::ADV,jau,უკვე
874,wieder::ADV,vėl,ისევ
875,wieder::ADV,vėl,კიდევ
876,wieder::ADV,iš naujo,ისევ
877,wieder::ADV,iš naujo,კიდევ
878,vergebens::ADV,veltui,ამაოდ
879,vergebens::ADV,veltui,ტყუილად
880,vergebens::ADV,bergždžiai,ამაოდ
881,vergebens::ADV,bergždžiai,ტყუილად
882,vor::PRP,prieš,წინ
883,hinter::PRP,už,უკან
884,hinter::PRP,už,მიღმა
885,unter::PRP,po,ქვეშ
886,unter::PRP,po,ქვევით
887,durch::PRP,pro,გავლით
888,durch::PRP,per,გავლით
889,neben::PRP,prie,გვერდით
890,neben::PRP,šalia,გვერდით
891,zwischen::PRP,tarp,შუა
892,zwischen::PRP,tarp,შორის
893,wegen::PRP,dėl,გამო
894,wegen::PRP,dėl,შედეგად
895,wegen::PRP,dėlei,გამო
896,wegen::PRP,dėlei,შედეგად
897,dies::PRN,šis,ეს
898,dies::PRN,šitas,ეს
899,das::PRN,tat,ეგ
900,alles::PRN,visas,ყველაფერი
901,ich::PRN,aš,მე
902,du::PRN,tu,შენ
903,er::PRN,jis,ის
904,er::PRN,jis,იგი
905,wir::PRN,mes,ჩვენ
906,ihr::PRN,jūs,თქვენ
907,sie::PRN,ji,ისინი
908,sie::PRN,jos,ისინი
909,was::FPRN,kas,რა
910,wer::FPRN,kas,ვინ
911,wo::FADV,kur,სად
912,wohin::FADV,kur,საით
913,wohin::FADV,kur link,საით
914,wie::FADV,kaip,როგორ
915,warum::FADV,kod̃ėl,რაზე
916,warum::FADV,kod̃ėl,რატომ
917,warum::FADV,dėl ko,რაზე
918,warum::FADV,dėl ko,რატომ
919,wieviel::FNUM,kiek,რამდენი
920,eins::NUM,vienas,ერთი
921,zwei::NUM,du,ორი
922,drei::NUM,trys,სამი
923,vier::NUM,keturi,ოთხი
924,fünf::NUM,penki,ხუთი
925,sechs::NUM,šeši,ექვსი
926,sieben::NUM,septyni,შვიდი
927,acht::NUM,aštuoni,რვა
928,neun::NUM,devyni,ცხრა
929,zehn::NUM,dešimt,ათი
930,elf::NUM,vienuolika,თერთმეტი
931,zwölf::NUM,dvylika,თორმეტი
932,zwanzig::NUM,dvidešimt,ოცი
933,dreißig::NUM,trisdešimt,ოცდაათი
934,vierzig::NUM,keturiasdešimt,ორმოცი
935,fünfzig::NUM,penkiasdešimt,ორმოცდაათი
936,sechzig::NUM,šešiasdešimt,სამოცი
937,siebzig::NUM,septyniasdešimt,სამოცდაათი
938,achtzig::NUM,aštuoniasdešimt,ოთხმოცი
939,neunzig::NUM,devyniasdešimt,ოთხმოცდაათი
940,hundert::NUM,šimtas,ასი
941,tausend::NUM,tūkstantis,ათასი
942,und::CNJ,ĩr,და
943,oder::CNJ,ar,ან
944,oder::CNJ,arba,ან
945,stehen::V,stovėti,დგას
946,sitzen::V,sėdėti,ზის
947,liegen::V,gulėti,აწევს
948,hängen::V,kyboti,კიდია
949,hängen::V,kabėti,კიდია
950,werden::V,taptis,გახდება
951,werden::V,darytis,გახდება
952,passieren::V,atsitikti,მოხდება
953,passieren::V,pasitaikyti,მოხდება
954,beginnen::V,prasid́ėti,იწყება
955,enden::V,baigtis,გათავდება
956,wechseln::V,keistis,იცვლება
957,wechseln::V,pasikeisti,იცვლება
958,aufgehen[Sonne]::V,tekėti,ამოდის
959,aufgehen[Sonne]::V,patekėti,ამოდის
960,untergehen[Sonne]::V,leistis,ჩადის
961,untergehen[Sonne]::V,nusileisti,ჩადის
962,scheinen[Sonne]::V,šviesti,ანათებს
963,donnern::V,griausti,ქუხს
964,donnern::V,griaudėti,ქუხს
965,wehen::V,pūsti,ქრის
966,wehen::V,pūsti,დაუბერავს
967,strömen::V,lietis,იღვრება
968,strömen::V,plūsti,იღვრება
969,fließen::V,tekėti,დის
970,fließen::V,tekėti,მიედინება
971,sich drehen::V,suktis,ტრიალებს
972,sich drehen::V,pasisukti,ტრიალებს
973,schwanken::V,svyruoti,ირხევა
974,schwingen::V,suptis,ირხევა
975,fallen::V,pulti,დავარდება
976,fallen::V,kristi,დავარდება
977,brennen::V,degti,იწვის
978,rauchen::V,rūkyti,ბოლავს
979,rauchen::V,rūkyti,აბოლებს
980,regnen::V,lyti,წვიმს
981,gefrieren::V,užšalti,იყინება
982,tauen::V,tirpti,დნება
983,schmelzen::V,lydytis,დნება
984,trocknen::V,džiūti,გაშრება
985,sieden::V,virti,დუღს
986,faulen::V,pūti,ლპება
987,verfaulen::V,švinkti,ლპება
988,reißen::V,plyšti,დაიხევა
989,reißen::V,trūkti,დაიხევა
990,versinken::V,skę̃sti,ეფლობა
991,versinken::V,skę̃sti,ჩაიძირება
992,versinken::V,grimzti,ეფლობა
993,versinken::V,grimzti,ჩაიძირება
994,vergehen::V,praeiti,გადის
995,erscheinen::V,pasirodyti,გამოჩნდება
996,verschwinden::V,dingti,გააქრება
997,verschwinden::V,dingti,დაიკარგება
998,verschwinden::V,išnykti,გააქრება
999,verschwinden::V,išnykti,დაიკარგება
1000,verschwinden::V,pranykti,გააქრება
1001,verschwinden::V,pranykti,დაიკარგება
1002,sinken::V,kristi,დაიწევს
1003,abnehmen::V,mažėti,შემცირდება
1004,abnehmen::V,silpnėti,შემცირდება
1005,zunehmen::V,didėti,გასუქდება
1006,zunehmen::V,padaugėti,გასუქდება
1007,steigen::V,kilti,მოიმატებს
1008,wachsen::V,augti,იზრდება
1009,wachsen::V,augti,მრავლდება
1010,glänzen::V,blizgėti,ბრწყინავს
1011,funkeln::V,žibėti,კაშკაშებს
1012,lärmen::V,triukšmauti,ხმაურობს
1013,läuten::V,skambinti,დარეკავს
1014,klingeln::V,skambinti,დარეკავს
1015,klirren::V,žvangėti,დააწკარუნებს
1016,brausen::V,šniokšti,ბობოქრობს
1017,rauschen::V,ošti,შრიალებს
1018,rauschen::V,šlamėti,შრიალებს
1019,klingen::V,skardėti,ხმას გამოსცემს
1020,bellen::V,loti,უყეფს
1021,heulen::V,kaukti,ღმუის
1022,heulen::V,staugti,ღმუის
1023,blasen::V,pūsti,დაუბერავს
1024,pfeifen::V,švilpti,უსტვენს
1025,pfeifen::V,švilpauti,უსტვენს
1026,schreien::V,šaukti,ყვირის
1027,stöhnen::V,dejuoti,კვნესის
1028,stöhnen::V,aimanuoti,კვნესის
1029,zittern::V,virpėti,აძაგძაგებს
1030,leben::V,gyventi,ცოცხლობს
1031,geboren werden::V,gimti,იშვება
1032,geboren werden::V,gimti,იბადება
1033,atmen::V,alsuoti,სუნთქავს
1034,atmen::V,kvėpuoti,სუნთქავს
1035,trinken::V,gerti,სვამს
1036,trinken::V,gerti,დალევს
1037,essen::V,valgyti,შეჭამს
1038,schlucken::V,praryti,ყლაპავს
1039,müde werden::V,nuvargti,დაიქანცება
1040,müde werden::V,privargti,დაიქანცება
1041,einschlafen::V,užmigti,დაიძინებს
1042,schlafen::V,miegoti,სძინავს
1043,aufwachen::V,pabusti,გაიღვიძებს
1044,aufstehen::V,keltis,ადგება
1045,aufstehen::V,atsikelti,ადგება
1046,sich erholen::V,pailsėti,დაისვენებს
1047,sich erholen::V,poilsiauti,დაისვენებს
1048,krank werden::V,susirgti,ავად გახდება
1049,krank sein::V,sirgti,ავადმყოფობს
1050,schmerzen::V,sopėti,სტკივა
1051,schmerzen::V,skaudėti,სტკივა
1052,husten::V,kosėti,ახველებს
1053,genesen::V,sveikti,მორჩება
1054,genesen::V,taisytis,მორჩება
1055,sterben::V,mirti,კვდება
1056,sterben::V,numirti,კვდება
1057,umkommen::V,žūti,დაიღუპება
1058,sich bewegen::V,judėti,იძვრის
1059,sich bewegen::V,judėti,მოძრაობს
1060,sich bewegen::V,pasijudinti,იძვრის
1061,sich bewegen::V,pasijudinti,მოძრაობს
1062,sich rühren::V,krutėti,გაინძრევა
1063,sich erheben::V,pakilti,ადგება
1064,sich erheben::V,atsikelti,ადგება
1065,sich setzen::V,sėstis,დაჯდება
1066,sich setzen::V,atsisėsti,დაჯდება
1067,hinfallen::V,parkristi,დაეცემა
1068,hinfallen::V,pargriūti,დაეცემა
1069,laufen::V,eiti,დადის
1070,schreiten::V,žengti,აბიჯებს
1071,schreiten::V,žingsniuoti,აბიჯებს
1072,spazierengehen::V,pasivaikščioti,დასეირნობს
1073,eilen::V,skubėti,მიიჩქარის
1074,sich beeilen::V,paskub́ėti,აჩქარდება
1075,sich beeilen::V,pasiskubinti,აჩქარდება
1076,sausen::V,dumti,მიქრის
1077,sausen::V,lėkti,მიქრის
1078,rennen::V,bėgti,დარბის
1079,springen::V,šokti,ხტის
1080,klettern::V,kopti,ძვრება
1081,schaukeln::V,supti,ქანაობს
1082,schaukeln::V,linguoti,ქანაობს
1083,kriechen::V,ropoti,დაბობღავს
1084,kriechen::V,šliaužti,დაბობღავს
1085,schwimmen::V,plaukti,ცურავს
1086,tauchen::V,nerti,ჩაიძირება
1087,rudern::V,irtis,ნიჩაბს უსვამს
1088,rudern::V,irkluoti,ნიჩაბს უსვამს
1089,fahren::V,važiuoti,დადის
1090,fahren::V,važiuoti,მგზავრობს
1091,fahren::V,važinėti,დადის
1092,fahren::V,važinėti,მგზავრობს
1093,fliegen::V,lėkti,იფრენს
1094,fliegen::V,lėkti,გაფრინდება
1095,fliegen::V,skristi,იფრენს
1096,fliegen::V,skristi,გაფრინდება
1097,gehen::V,eiti,მიდის
1098,weggehen::V,išeiti,წამოდის
1099,abfahren::V,išvykti,მიემგზავრება
1100,abfahren::V,išvažiuoti,მიემგზავრება
1101,anhalten::V,sustoti,ჩერდება
1102,hineingehen::V,įeiti,შედის
1103,eintreten::V,įžengti,შედის
1104,kommen::V,ateiti,მოდის
1105,ankommen::V,ateiti,ჩადის
1106,zurückkommen::V,grį̃žti,დაბრუნდება
1107,zurückkommen::V,sugrį̃žti,დაბრუნდება
1108,bleiben::V,likti,დარჩება
1109,bleiben::V,pasilikti,დარჩება
1110,warten::V,laukti,ელოდება
1111,erwarten::V,laukti,ელის
1112,erwarten::V,laukti,დაიცდის
1113,suchen::V,ieškoti,ეძებს
1114,suchen::V,ieškoti,მოძებნის
1115,finden::V,rasti,მიაგნებს
1116,finden::V,rasti,გამოძებნის
1117,finden::V,surasti,მიაგნებს
1118,finden::V,surasti,გამოძებნის
1119,versuchen::V,mėginti,ცდის
1120,versuchen::V,mėginti,ცდილობს
1121,vorbereiten::V,rengti,მოამზადებს
1122,lieben::V,myĺėti,უყვარს
1123,mögen::V,ḿėgti,ეტრფის
1124,mögen::V,patikti,ეტრფის
1125,lachen::V,juoktis,იცინის
1126,rühren::V,jaudinti,გულს აუჩუყებს
1127,rühren::V,graudinti,გულს აუჩუყებს
1128,weinen::V,verkti,ტირის
1129,schimpfen::V,bartis,შეიგინება
1130,sich ärgern::V,pykti,გაბრაზობს
1131,sich ärgern::V,apmaudauti,გაბრაზობს
1132,sich fürchten::V,bijoti,შიშობს
1133,sich fürchten::V,baimintis,შიშობს
1134,fürchten::V,bijoti,ფრთხილობს
1135,fürchten::V,baimintis,ფრთხილობს
1136,fliehen::V,bėgti,გაიქცევა
1137,fliehen::V,sprukti,გაიქცევა
1138,flüchten::V,pabėgti,გაიქცევა
1139,sehen::V,žiūŕėti,ხედავს
1140,anschauen::V,žiūŕėti,ნახავს
1141,ansehen::V,žiūrėti į,უყურებს
1142,ansehen::V,pažiūrėti į,უყურებს
1143,hören::V,girdėti,ისმენს
1144,zuhören::V,klausytis,მოისმენს
1145,probieren::V,ragauti,გასინჯავს
1146,probieren::V,paragauti,გასინჯავს
1147,riechen::V,uosti,ყნოსავს
1148,riechen::V,užuosti,ყნოსავს
1149,fühlen::V,justi,გრძნობს
1150,fühlen::V,jausti,გრძნობს
1151,fühlen::V,pajusti,გრძნობს
1152,scheinen::V,rodytis,ეჩვენება
1153,scheinen::V,atrodyti,ეჩვენება
1154,zu sehen sein::V,pasirodyti,მოჩანს
1155,vernehmen::V,išgirsti,გაიგებს
1156,frieren::V,šalti,იყინება
1157,tun::V,daryti,აკეთებს
1158,können::V,galėti,შეიძლება
1159,können::V,pajėgti,შეიძლება
1160,wollen::V,norėti,უნდა
1161,anfangen::V,pradėti,დაიწყებს
1162,anfangen::V,prasid́ėti,დაიწყებს
1163,beenden::V,baigti,ამთავრებს
1164,beenden::V,užbaigti,ამთავრებს
1165,aufhören::V,liautis,შეწყვეტს
1166,gelingen::V,pavykti,მოახერხებს
1167,gelingen::V,pasisekti,მოახერხებს
1168,geraten::V,nusisekti,გამოდის
1169,öffnen::V,atverti,გახსნის
1170,öffnen::V,atidaryti,გახსნის
1171,schließen::V,uždaryti,ხურავს
1172,schließen::V,uždaryti,დაკეტავს
1173,stellen::V,statyti,დადგამს
1174,stellen::V,pastatyti,დადგამს
1175,setzen::V,sodinti,დასვამს
1176,setzen::V,pasodinti,დასვამს
1177,legen::V,dėti,დადებს
1178,legen::V,pad́ėti,დადებს
1179,berühren::V,liesti,შეახებს
1180,berühren::V,liesti,მიაკარებს
1181,berühren::V,paliesti,შეახებს
1182,berühren::V,paliesti,მიაკარებს
1183,verbinden::V,jungti,შეაერთებს
1184,verbinden::V,surišti,შეაერთებს
1185,bedecken::V,uždengti,გადააფარებს
1186,aufhängen::V,pakarti,დაკიდებს
1187,aufhängen::V,pakabinti,დაკიდებს
1188,anzünden::V,padegti,დაანთებს
1189,anzünden::V,padegti,მოუკიდებს
1190,aufheben::V,pakelti,აიღებს
1191,aufheben::V,pakelti,აიყვანს
1192,zurücklassen::V,palikti,დატოვებს
1193,verlieren::V,pamesti,დაკარგავს
1194,fallen lassen::V,atsisakyti,გაუვარდება
1195,machen::V,dirbti,გააკეთებს
1196,machen::V,dirbti,გამოიწვევს
1197,herstellen::V,gaminti,დაამზადებს
1198,bauen::V,statyti,ააშენებს
1199,bauen::V,pastatyti,ააშენებს
1200,reparieren::V,taisyti,შეაკეთებს
1201,reparieren::V,taisyti,გაარემონტებს
1202,reparieren::V,remontuoti,შეაკეთებს
1203,reparieren::V,remontuoti,გაარემონტებს
1204,verbessern::V,gerinti,გამოაკეთებს
1205,verbessern::V,gerinti,გააუმჯობესებს
1206,verbessern::V,ištaisyti,გამოაკეთებს
1207,verbessern::V,ištaisyti,გააუმჯობესებს
1208,ändern::V,keisti,შეცვლის
1209,ändern::V,pakeisti,შეცვლის
1210,graben::V,kasti,თხრის
1211,beugen::V,lenkti,ხრის
1212,beugen::V,palenkti,ხრის
1213,biegen::V,lenkti,გაღუნავს
1214,biegen::V,palenkti,გაღუნავს
1215,drehen::V,sukti,ატრიალებს
1216,wenden::V,kreipti,მოაბრუნებს
1217,wenden::V,pakreipti,მოაბრუნებს
1218,umdrehen::V,sukti,შეატრიალებს
1219,umdrehen::V,apversti,შეატრიალებს
1220,heben::V,kelti,ასწევს
1221,heben::V,pakelti,ასწევს
1222,hochheben::V,pakelti,აიყვანს
1223,ergreifen::V,čiupti,სტაცებს
1224,ergreifen::V,griebti,სტაცებს
1225,halten::V,laikyti,უჭირავს
1226,halten::V,palaikyti,უჭირავს
1227,drücken::V,spausti,დააწვება
1228,schieben::V,stumti,მისწევს
1229,kratzen::V,kasyti,მოფხანს
1230,kratzen::V,grandyti,მოფხანს
1231,lecken::V,laižyti,ლოკავს
1232,beißen::V,kandžioti,უკბენს
1233,abreißen::V,nuplėšti,გლეჯს
1234,abreißen::V,nuplėšti,მოწყვეტს
1235,abschneiden::V,atpjauti,გაჭრის
1236,abschneiden::V,atkirpti,გაჭრის
1237,binden::V,rišti,შეკრავს
1238,binden::V,rišti,გადააბამს
1239,binden::V,surišti,შეკრავს
1240,binden::V,surišti,გადააბამს
1241,stecken::V,kišti,ჩაასობს
1242,stecken::V,įkišti,ჩაასობს
1243,brechen::V,lūžti,მოიტეხს
1244,brechen::V,laužyti,მოიტეხს
1245,klopfen::V,belsti,აკაკუნებს
1246,klopfen::V,barbenti,აკაკუნებს
1247,hauen::V,mušti,ლეწავს
1248,kleben::V,lipdyti,წებავს
1249,kleben::V,lipdyti,დააწებებს
1250,kleben::V,klijuoti,წებავს
1251,kleben::V,klijuoti,დააწებებს
1252,reiben::V,trinti,დაზელს
1253,reiben::V,tarkuoti,დაზელს
1254,streichen::V,tepti,უსვამს
1255,streichen::V,užtepti,უსვამს
1256,schleifen::V,galą́sti,ლესავს
1257,schneiden::V,pjauti,გაჭრის
1258,schneiden::V,kirpti,გაჭრის
1259,rütteln::V,purtyti,არხევს
1260,schütteln::V,purtyti,არყევს
1261,schütteln::V,purtyti,ანძრევს
1262,schwenken::V,mojuoti,აქნევს
1263,schütten::V,pilti,ღვრის
1264,schütten::V,pilti,დააქცევს
1265,schütten::V,berti,ღვრის
1266,schütten::V,berti,დააქცევს
1267,füllen::V,pildyti,გაავსებს
1268,füllen::V,pripildyti,გაავსებს
1269,einwickeln::V,įvynioti,შეახვევს
1270,einwickeln::V,suvynioti,შეახვევს
1271,tragen::V,nešti,მიიტანს
1272,tragen::V,nešioti,მიიტანს
1273,schleppen::V,vilkti,მიათრევს
1274,ziehen::V,tempti,წევს
1275,ziehen::V,tempti,ათრევს
1276,aufbewahren::V,laikyti,შეინახავს
1277,werfen::V,mesti,ისვრის
1278,werfen::V,sviesti,ისვრის
1279,fangen::V,sugauti,დაიჭერს
1280,packen::V,čiupti,სტაცებს
1281,packen::V,griebti,სტაცებს
1282,verstecken::V,slėpti,მალავს
1283,verstecken::V,slapstyti,მალავს
1284,teilen::V,dalyti,დაყოფს
1285,teilen::V,padalyti,დაყოფს
1286,schicken::V,sių̃sti,გაგზავნის
1287,schicken::V,pasių̃sti,გაგზავნის
1288,bringen::V,atnešti,მოიტანს
1289,hinzufügen::V,pridėti,დაამატებს
1290,bekommen::V,gauti,ამოიღებს
1291,erhalten::V,gauti,იღებს
1292,nehmen::V,paimti,აიღებს
1293,wählen::V,rinkti,გადაარჩევს
1294,wählen::V,išsirinkti,გადაარჩევს
1295,auswählen::V,išrinkti,ამოარჩევს
1296,bewahren::V,išsaugoti,ინარჩუნებს
1297,behindern::V,trukdyti,აბრკოლებს
1298,behindern::V,trukdyti,გააძნელებს
1299,verderben::V,sugadinti,გააფუჭებს
1300,beschädigen::V,žaloti,დააზიანებს
1301,beschädigen::V,gadinti,დააზიანებს
1302,zerbrechen::V,sukulti,დაამტვრევს
1303,zerbrechen::V,sudaužyti,დაამტვრევს
1304,zerreißen::V,perplėšti,გახევს
1305,zerreißen::V,suplėšyti,გახევს
1306,zerstören::V,suardyti,მოსპობს
1307,zerstören::V,suardyti,დაანგრევს
1308,zerstören::V,sugriauti,მოსპობს
1309,zerstören::V,sugriauti,დაანგრევს
1310,verbrennen::V,deginti,დაწვავს
1311,verbrennen::V,sudeginti,დაწვავს
1312,geben::V,duoti,აძლევს
1313,geben::V,paduoti,აძლევს
1314,reichen::V,paduoti,მიაწოდებს
1315,schenken::V,dovanoti,აჩუქებს
1316,versprechen::V,žadėti,აღუთქვამს
1317,versprechen::V,pažadėti,აღუთქვამს
1318,wünschen::V,norėti,უსურვებს
1319,wünschen::V,linḱėti,უსურვებს
1320,loben::V,girti,აქებს
1321,loben::V,girti,ამკობს
1322,loben::V,pagirti,აქებს
1323,loben::V,pagirti,ამკობს
1324,küssen::V,bučiuoti,აკოცებს
1325,wiegen::V,supti,არხევს
1326,zudecken::V,užkloti,გადახურავს
1327,zudecken::V,uždengti,გადახურავს
1328,wecken::V,žadinti,გააღვიძებს
1329,zeigen::V,rodyti,დაანახვებს
1330,führen::V,vesti,მიჰყავს
1331,führen::V,vadovauti,მიჰყავს
1332,lehren::V,mokyti,ასწავლის
1333,lehren::V,išmokyti,ასწავლის
1334,unterrichten::V,dėstyti,ასწავლის
1335,aufziehen::V,išauginti,აღზრდის
1336,leiten::V,valdyti,აწარმოებს
1337,leiten::V,valdyti,ხელმძღვანელობს
1338,leiten::V,vadovauti,აწარმოებს
1339,leiten::V,vadovauti,ხელმძღვანელობს
1340,antreiben::V,uiti,დააჩქარებს
1341,antreiben::V,raginti,დააჩქარებს
1342,antreiben::V,skubinti,დააჩქარებს
1343,lassen::V,paliepti,ა--ინებს
1344,einladen::V,kviesti,მოიპატიჟებს
1345,einladen::V,pakviesti,მოიპატიჟებს
1346,vereinigen::V,sujungti,შეაერთებს
1347,vereinigen::V,suvienyti,შეაერთებს
1348,besuchen::V,lankyti,სანახავად მიდის
1349,besuchen::V,aplankyti,სანახავად მიდის
1350,treffen::V,sutikti,შეხვდება
1351,treffen::V,pasitikti,შეხვდება
1352,sich versammeln::V,susirinkti,შეიკრიბება
1353,spielen::V,groti,ეთამაშება
1354,spielen::V,žaisti,ეთამაშება
1355,singen::V,dainuoti,მღერის
1356,tanzen::V,šokti,ცეკვავს
1357,sich trennen::V,skirtis,მოშორდება
1358,sich trennen::V,išsiskirti,მოშორდება
1359,verlassen::V,palikti,მიატოვებს
1360,retten::V,gelbėti,იხსნის
1361,retten::V,gelbėti,გადაარჩენს
1362,bewachen::V,sergėti,დარაჯობს
1363,bewachen::V,sergėti,უთვალთვალებს
1364,schützen::V,ginti,დაიფარავს
1365,schützen::V,apginti,დაიფარავს
1366,verteidigen::V,ginti,დაიცავს
1367,verteidigen::V,apginti,დაიცავს
1368,sich schlagen::V,muštis,იჩხუბებს
1369,schießen::V,šauti,ისვრის
1370,schießen::V,šaudyti,ისვრის
1371,siegen::V,nugalėti,გაიმარჯვებს
1372,ärgern::V,pykinti,აჯავრებს
1373,schlagen::V,mušti,ცემს
1374,schlagen::V,smogti,ცემს
