,Concept_ID,tt,kk
794,lebendig::A,тере,жанды
795,gut::A,яхшы,жақсы
796,schlecht::A,начар,жаман
797,richtig::A,дөрес,дұрыс
798,schlimm::A,әшәкә,жаман
799,wahr::A,чып-чын,нағыз
800,alt::A,иске,ескі
801,neu::A,яңа,жаңа
802,ehemalig::A,элекке,өткен
803,ehemalig::A,элекке,бұрынғы
804,alt[Lebewesen]::A,карт,кексе
805,jung::A,яшь,науша
806,arm::A,фәкыйрь,кедей
807,arm::A,фәкыйрь,дәулетсіз
808,reich::A,бай,малды
809,bekannt::A,таныш,таныс
810,bekannt::A,таныш,көзтаныс
811,berühmt::A,атаклы,атақты
812,fremd::A,ят,бөтен
813,verschieden::A,төрле,түрлі
814,nah::A,якын,жуық
815,nah::A,якын,етене
816,fern::A,ерак,алыс
817,fern::A,ерак,алыстағы
818,linker::A,сул,сол
819,linker::A,сул,солшыл
820,rechter::A,уң,оң
821,anderer::A,бүтән,өзге
822,anderer::A,бүтән,былайғы
823,erster::A,беренче,алғашқы
824,zweiter::A,икенче,екінші
825,dritter::A,өченче,үшінші
826,letzter::A,ахыргы,артқы
827,letzter::A,ахыргы,кейінгі
828,allein::ADV,ялгыз,серіксіз
829,auf einmal::ADV,бердән,бірден
830,zusammen::ADV,бергә,бірлесіп
831,lange::ADV,озак,ұзақ
832,plötzlich::ADV,искәрмәстән,кенет
833,sofort::ADV,хәзер,әне-міне дегенше
834,später::ADV,соңрак,артынан
835,jetzt::ADV,хәзер,енді
836,jetzt::ADV,хәзер,қазір
837,heute::ADV,бүген,бүгін
838,morgen::ADV,иртәгә,ертең
839,bald::ADV,тиздән,тез
840,dann::ADV,аннары,онан соң
841,dann::ADV,аннары,сонан соң
842,gestern::ADV,кичә,кеше
843,einst::ADV,берчак,бірде
844,einst::ADV,берчак,бір кезде
845,damals::ADV,ул вакытта,анада
846,damals::ADV,ул чакта,анада
847,danach::ADV,да,онан соң
848,danach::ADV,да,сонан соң
849,vorher::ADV,элек,бұрын
850,zuerst::ADV,башта,әуелі
851,zuerst::ADV,башта,алдымен
852,einmal::ADV,бер,бір жолы
853,einmal::ADV,бер мәртәбә,бір жолы
854,manchmal::ADV,кайчакта,кейде
855,oft::ADV,еш,ылғи
856,immer::ADV,һәркайчан,өнебойы
857,niemals::ADV,hичбер вакыт,ешуақытта
858,hier::ADV,монда,бұнда
859,hier::ADV,монда,осында
860,hier::ADV,биредә,бұнда
861,hier::ADV,биредә,осында
862,hierhin::ADV,монда,бермен
863,von hier::ADV,моннан,бер жақтан
864,dort::ADV,анда,анда
865,dorthin::ADV,тегеләй,әрі
866,geradeaus::ADV,турыдан-туры,тура
867,vorwärts::ADV,алга,ілгері
868,rückwärts::ADV,кире,артқа
869,zurück::ADV,кире,кейін қарай
870,unten::ADV,түбәндә,төменде
871,hinab::ADV,аска,астына
872,hinab::ADV,аска,төмен
873,oben::ADV,өстә,жоғарыда
874,oben::ADV,югарыда,жоғарыда
875,hinauf::ADV,өскә,өрге
876,überall::ADV,hәркайда,әрқайда
877,nicht::ADV,түгел,емес
878,ein wenig::ADV,бераз,азырақ
879,ein wenig::ADV,бераз,аздаған
880,ein wenig::ADV,бераз,азғантай
881,kaum::ADV,көчкә,зорға
882,sehr::ADV,бик,орасан
883,so::ADV,алай,бұлай
884,so::ADV,алай,былайша
885,noch::ADV,янә,әлі
886,noch::ADV,тагын,әлі
887,nur::ADV,фәкать,ғана
888,schon::ADV,инде,түге
889,wieder::ADV,янә,жаңа
890,wieder::ADV,янә,қайта
891,wieder::ADV,янә,жаңадан
892,wieder::ADV,тагын,жаңа
893,wieder::ADV,тагын,қайта
894,wieder::ADV,тагын,жаңадан
895,vergebens::ADV,юкка,бекер
896,vor::PRP,алдыннан,алды
897,hinter::PRP,арттан,артынан
898,unter::PRP,астында,түп
899,unter::PRP,астында,маңында
900,durch::PRP,аша,арқылы
901,neben::PRP,тирәсендә,іргеде
902,neben::PRP,тирәсендә,жанында
903,zwischen::PRP,арасында,арада
904,wegen::PRP,сәбәпле,үшін
905,dies::PRN,бу,бұ
906,dies::PRN,бу,осы
907,das::PRN,ул,сол
908,alles::PRN,һәммә,дүйім
909,alles::PRN,һәммә,күллі
910,ich::PRN,мин,мен
911,du::PRN,син,сен
912,er::PRN,ул,ол
913,wir::PRN,без,біз
914,ihr::PRN,сез,сіз
915,sie::PRN,ул,олар
916,was::FPRN,ни,не
917,was::FPRN,нәрсә,не
918,wer::FPRN,кем,кім
919,wo::FADV,кайда,кәні
920,wo::FADV,кайда,қайда
921,wohin::FADV,кая,қайда
922,wie::FADV,ничек,калай
923,warum::FADV,нигә,неғып
924,wieviel::FNUM,ничә,неше
925,wieviel::FNUM,ничә,қанша
926,eins::NUM,бер,бір
927,zwei::NUM,ике,екі
928,drei::NUM,өч,үш
929,vier::NUM,дүрт,төрт
930,fünf::NUM,биш,бес
931,sechs::NUM,алты,алты
932,sieben::NUM,җиде,жеті
933,acht::NUM,сигез,сегіз
934,neun::NUM,тугыз,тоғыз
935,zehn::NUM,ун,он
936,elf::NUM,унбер,он бір
937,zwölf::NUM,унике,он екі
938,zwanzig::NUM,егерме,жиырма
939,dreißig::NUM,утыз,отыз
940,vierzig::NUM,кырык,қырық
941,fünfzig::NUM,илле,елу
942,sechzig::NUM,алтмыш,алпыс
943,siebzig::NUM,җитмеш,жетпіс
944,achtzig::NUM,сиксән,сексен
945,neunzig::NUM,туксан,тоқсан
946,hundert::NUM,йөз,жүз
947,tausend::NUM,мең,мың
948,und::CNJ,вә,та
949,oder::CNJ,яки,әлде
950,oder::CNJ,яки,немесе
951,oder::CNJ,яисә,әлде
952,oder::CNJ,яисә,немесе
953,stehen::V,тору,тұру
954,sitzen::V,утыру,отыру
955,liegen::V,яту,жату
956,hängen::V,эленү,ілу
957,werden::V,булу,болу
958,werden::V,булу,түрегелу
959,passieren::V,булу,болу
960,beginnen::V,башлану,басталу
961,enden::V,бетү,ада болу
962,wechseln::V,үзгәртү,құбылу
963,wechseln::V,үзгәртү,өзгеру
964,aufgehen[Sonne]::V,чыгу,шығу
965,untergehen[Sonne]::V,бату,батыру
966,scheinen[Sonne]::V,яктырту,жылтырау
967,donnern::V,күкрәү,күркіреу
968,wehen::V,исү,огып тур
969,strömen::V,агу,сорғалау
970,fließen::V,агу,ағу
971,sich drehen::V,бөтерелү,айналу
972,schwanken::V,икеләнү,толықсу
973,schwingen::V,тирбәлү,тербелу
974,fallen::V,егылу,құлау
975,fallen::V,егылу,жығылу
976,fallen::V,егылу,төмендеу
977,brennen::V,яну,жану
978,rauchen::V,төтәү,түтету
979,rauchen::V,төтенләү,түтету
980,regnen::V,яву,жауу
981,gefrieren::V,кату,мұздай қату
982,gefrieren::V,кату,мұз боп қату
983,tauen::V,эрү,жібу
984,tauen::V,эретү,жібу
985,schmelzen::V,эрү,еру
986,schmelzen::V,эретү,еру
987,trocknen::V,кибү,курау
988,sieden::V,ургылу,қайнау
989,faulen::V,черү,иістену
990,verfaulen::V,черү,шіру
991,reißen::V,өзелү,жыртылу
992,versinken::V,бату,малтығу
993,vergehen::V,авышу,өту
994,erscheinen::V,пәйда булу,көріну
995,erscheinen::V,пәйда булу,көрініп қалу
996,verschwinden::V,югалу,ғайып_болу
997,verschwinden::V,юк булу,ғайып_болу
998,sinken::V,кимү,ылдилау
999,sinken::V,кимү,төмендеу
1000,sinken::V,кайту,ылдилау
1001,sinken::V,кайту,төмендеу
1002,abnehmen::V,азаю,кемітілу
1003,zunehmen::V,арту,көбею
1004,zunehmen::V,күбәю,көбею
1005,zunehmen::V,ишәю,көбею
1006,steigen::V,үсү,қобу
1007,steigen::V,үсү,көтерілу
1008,steigen::V,үсү,жоғарылау
1009,wachsen::V,үсү,өсу
1010,glänzen::V,ялкылдау,жалтырау
1011,funkeln::V,ялтырау,жарқырау
1012,funkeln::V,ялтырау,нұрлану
1013,funkeln::V,ялтырау,жылтылдау
1014,lärmen::V,шаулау,шулау
1015,lärmen::V,шаулау,шуылдау
1016,läuten::V,шалтырату,қоңыраулату
1017,klingeln::V,шалтырату,дыңғырлау
1018,klirren::V,чылтырау,дыңылдату
1019,brausen::V,давыллау,тасу
1020,brausen::V,дулау,тасу
1021,rauschen::V,кыштырдау,сусылдау
1022,rauschen::V,кыштырдау,сыбдырлау
1023,klingen::V,ишетелү,дыбыс шығару
1024,bellen::V,өрү,үру
1025,heulen::V,улау,ұлу
1026,blasen::V,өрү,үру
1027,pfeifen::V,сызгырту,ысқыру
1028,schreien::V,кычкыру,шыңғыру
1029,schreien::V,кычкыру,айғайлау
1030,schreien::V,кычкыру,байбайлау
1031,schreien::V,кычкыру,бажалақтау
1032,stöhnen::V,ыңгырашу,ыңырсу
1033,stöhnen::V,ыңгырашу,ыңкылдау
1034,zittern::V,калтырау,қалш
1035,zittern::V,калтырау,қалшылдату
1036,zittern::V,калтырану,қалш
1037,zittern::V,калтырану,қалшылдату
1038,leben::V,яшәү,жасау
1039,leben::V,яшәү,күнелту
1040,leben::V,яшәү,күн көру
1041,leben::V,яшәү,тіршілік ету
1042,leben::V,гомер итү,жасау
1043,leben::V,гомер итү,күнелту
1044,leben::V,гомер итү,күн көру
1045,leben::V,гомер итү,тіршілік ету
1046,geboren werden::V,туу,туу
1047,atmen::V,сулау,дем алу
1048,atmen::V,сулау,ауа жұту
1049,trinken::V,эчү,ішу
1050,trinken::V,эчү,ұрттау
1051,essen::V,ашау,жеу
1052,essen::V,ашау,тамақтану
1053,schlucken::V,йоту,жұту
1054,müde werden::V,ялыгу,болдыру
1055,müde werden::V,йөгенү,болдыру
1056,einschlafen::V,йокыга китү,үйыктап калу
1057,schlafen::V,йоклау,ұйықтау
1058,aufwachen::V,уяну,ояну
1059,aufstehen::V,тору,ояну
1060,sich erholen::V,ял алу,тынығу
1061,sich erholen::V,истирахәт итү,тынығу
1062,krank werden::V,чирләү,кеселдену
1063,krank werden::V,чирләү,сырқаттану
1064,krank werden::V,чирләү,ауырып қалу
1065,krank werden::V,чирләү,ауыра бастау
1066,krank werden::V,чирләү,кеселге ұшырау
1067,krank werden::V,чирләү,сырқаттанып қалу
1068,krank sein::V,чирләү,ауыру
1069,krank sein::V,чирләү,сырқаттану
1070,schmerzen::V,авырту,ауырады
1071,husten::V,ютәлләү,жөтелу
1072,genesen::V,савыгу,айығу
1073,genesen::V,сәламәтләнү,айығу
1074,sterben::V,үлү,өлу
1075,sterben::V,үлү,қайтыс
1076,sterben::V,үлү,жантапсыру
1077,sterben::V,дөнья кую,өлу
1078,sterben::V,дөнья кую,қайтыс
1079,sterben::V,дөнья кую,жантапсыру
1080,sterben::V,вафат булу,өлу
1081,sterben::V,вафат булу,қайтыс
1082,sterben::V,вафат булу,жантапсыру
1083,umkommen::V,үлү,өлу
1084,umkommen::V,үлү,қаза табу
1085,sich bewegen::V,йөрү,жылжу
1086,sich rühren::V,кыймылдау,қыбырлау
1087,sich erheben::V,басу,тұру
1088,sich setzen::V,утыру,отыру
1089,hinfallen::V,егылу,жығылу
1090,laufen::V,җәяүләү,жояу жүру
1091,schreiten::V,атлау,кадамдау
1092,spazierengehen::V,йөрү,қыдыру
1093,spazierengehen::V,йөргенү,қыдыру
1094,eilen::V,ашыгу,асығу
1095,eilen::V,ашыгу,жеделдену
1096,eilen::V,ашыгу,жедепдеу
1097,sich beeilen::V,ашыгу,асығу
1098,sich beeilen::V,ашыгу,жеделдену
1099,sich beeilen::V,кызулау,асығу
1100,sich beeilen::V,кызулау,жеделдену
1101,sausen::V,җилдерү,заулау
1102,rennen::V,йөгерү,жүгіру
1103,springen::V,сикерү,секіру
1104,klettern::V,үрмәләү,өрмелеп шығу
1105,schaukeln::V,атыну,тербелу
1106,kriechen::V,шуышу,еңбектеу
1107,kriechen::V,үрмәләү,еңбектеу
1108,schwimmen::V,йөзү,жүзу
1109,schwimmen::V,йөзү,малту
1110,schwimmen::V,йөзү,қалықтау
1111,tauchen::V,чуму,сүңгу
1112,rudern::V,ишү,есу
1113,fahren::V,бару,бару
1114,fliegen::V,очу,ұшу
1115,gehen::V,йөрү,бару
1116,weggehen::V,китү,кету
1117,abfahren::V,кузгалу,жөнелу
1118,anhalten::V,тукталу,тоқтау
1119,hineingehen::V,инү,кіру
1120,eintreten::V,инү,ену
1121,kommen::V,килү,жету
1122,ankommen::V,бару,келу
1123,zurückkommen::V,кире кайту,қайту
1124,bleiben::V,калу,қалу
1125,warten::V,көтү,тосу
1126,erwarten::V,көтү,күту
1127,suchen::V,эзләү,іздеу
1128,finden::V,табу,табу
1129,versuchen::V,маташу,талпыну
1130,vorbereiten::V,хәзерләү,әзірлеу
1131,lieben::V,сөю,сүю
1132,lieben::V,ярату,сүю
1133,mögen::V,өнәү,жарату
1134,mögen::V,өнәү,жақсы_көру
1135,lachen::V,көлү,күлу
1136,lachen::V,көлү,күлісу
1137,rühren::V,дулкынландыру,көңілін бұзу
1138,weinen::V,елау,жылау
1139,schimpfen::V,сүгү,ақырып-бақыру
1140,schimpfen::V,сүгенү,ақырып-бақыру
1141,sich ärgern::V,ачулану,ашулану
1142,sich fürchten::V,курку,сескену
1143,fürchten::V,калтырау,қауіптену
1144,fürchten::V,калтырау,сақсыну
1145,fürchten::V,калтырану,қауіптену
1146,fürchten::V,калтырану,сақсыну
1147,fliehen::V,арка бирү,қашу
1148,fliehen::V,арка бирү,қашып кету
1149,flüchten::V,качу,қашу
1150,flüchten::V,качу,қашып кету
1151,sehen::V,күрү,көру
1152,anschauen::V,карау,назар салу
1153,ansehen::V,карау,тамашалау
1154,ansehen::V,күзәтү,тамашалау
1155,hören::V,ишетү,есту
1156,zuhören::V,тыңлау,тыңдау
1157,zuhören::V,тыңлау,құлақ қою
1158,probieren::V,тату,тату
1159,probieren::V,тату,дәм тату
1160,riechen::V,иснәү,иіскеу
1161,fühlen::V,тою,сезу
1162,fühlen::V,тою,сезіну
1163,fühlen::V,сизү,сезу
1164,fühlen::V,сизү,сезіну
1165,scheinen::V,күренү,болып көріну
1166,zu sehen sein::V,күренү,көріну
1167,vernehmen::V,ишетү,есту
1168,vernehmen::V,ишетү,есітіп қалу
1169,frieren::V,өшү,тоңу
1170,frieren::V,өшү,жаурау
1171,frieren::V,күшегү,тоңу
1172,frieren::V,күшегү,жаурау
1173,tun::V,итү,ету
1174,tun::V,итү,істеу
1175,können::V,алу,білу
1176,wollen::V,теләү,қалау
1177,anfangen::V,керешү,бастау
1178,beenden::V,бетерү,бітіру
1179,beenden::V,бетерү,адақтау
1180,beenden::V,бетерү,тамамдау
1181,beenden::V,бетерү,аяқтап шығу
1182,beenden::V,тәмамлау,бітіру
1183,beenden::V,тәмамлау,адақтау
1184,beenden::V,тәмамлау,тамамдау
1185,beenden::V,тәмамлау,аяқтап шығу
1186,aufhören::V,бетү,доғару
1187,gelingen::V,уңу,жолы түсу
1188,geraten::V,сабышу,калу
1189,öffnen::V,ачу,ашу
1190,öffnen::V,ачу,ашып қою
1191,schließen::V,ябу,жабу
1192,stellen::V,кую,қою
1193,stellen::V,кую,қойдыру
1194,setzen::V,утырту,отырғызу
1195,legen::V,яткыру,салу
1196,legen::V,яткыру,калау
1197,berühren::V,тию,тию
1198,verbinden::V,ялгау,байлап алу
1199,verbinden::V,ялгау,сабақтастыру
1200,bedecken::V,өрту,бүркеу
1201,bedecken::V,каплау,бүркеу
1202,bedecken::V,томалау,бүркеу
1203,aufhängen::V,асу,ілу
1204,aufhängen::V,асу,асып қою
1205,anzünden::V,кабызу,тұтату
1206,aufheben::V,күтәрү,көтеру
1207,zurücklassen::V,калдыру,қалдыру
1208,verlieren::V,югалту,жоғалту
1209,fallen lassen::V,төшерү,құлатып алу
1210,fallen lassen::V,төшерү,қолдан түсіріп алу
1211,machen::V,ясау,ету
1212,machen::V,ясау,жасау
1213,machen::V,ясау,жасап шығару
1214,machen::V,эшләү,ету
1215,machen::V,эшләү,жасау
1216,machen::V,эшләү,жасап шығару
1217,herstellen::V,ясау,жасап шығару
1218,bauen::V,кору,тұрғызу
1219,reparieren::V,төзәтү,оңдау
1220,verbessern::V,яхшырту,дұрыстау
1221,ändern::V,үзгәртү,өзгерту
1222,graben::V,казу,үңгу
1223,beugen::V,ию,буғу
1224,biegen::V,бөгү,ию
1225,biegen::V,бөгү,майыстыру
1226,drehen::V,бору,айналдыру
1227,drehen::V,бөтерү,айналдыру
1228,wenden::V,бору,екінші жағын айналдыру
1229,umdrehen::V,түнтәрү,бұру
1230,heben::V,күтәрү,көтеру
1231,hochheben::V,күтәрү,жоғарылату
1232,hochheben::V,күтәрү,көтеру
1233,ergreifen::V,эләктерү,бас_салу
1234,ergreifen::V,эләктерү,шап_беріп_ұстап_алу
1235,ergreifen::V,эләктерү,шап_беру
1236,ergreifen::V,эләктерү,шап_ете_түсу
1237,halten::V,тоту,тұту
1238,halten::V,тоту,ұстау
1239,drücken::V,кысу,басу
1240,schieben::V,кузгату,итеру
1241,kratzen::V,тырнау,қыру
1242,lecken::V,ялау,жалау
1243,beißen::V,тешләү,қабу
1244,beißen::V,тешләү,тістеу
1245,beißen::V,тешләү,қауып алу
1246,abreißen::V,өзү,үзу
1247,abschneiden::V,кыю,қырқу
1248,abschneiden::V,кисү,қырқу
1249,binden::V,бәйләү,байланыстыру
1250,binden::V,бәйләү,байлап_алу
1251,binden::V,бәйләү,байластыру
1252,binden::V,бәйләү,байлау
1253,binden::V,бәйләү,буу
1254,binden::V,бәйләү,матау
1255,binden::V,бәйләү,сабақтастыру
1256,binden::V,бәйләү,ұштастыру
1257,stecken::V,төртү,сұғу
1258,stecken::V,тыгу,сұғу
1259,brechen::V,сындыру,сындыру
1260,klopfen::V,шаку,қағу
1261,klopfen::V,шакылдау,қағу
1262,hauen::V,кыйнау,соғу
1263,kleben::V,ябыштыру,желімдеу
1264,reiben::V,ышку,үйкеу
1265,streichen::V,ягу,сүйкеу
1266,schleifen::V,кайрау,егеу
1267,schleifen::V,кайрау,қайрау
1268,schleifen::V,кайрау,егеулеу
1269,schneiden::V,кисү,кесу
1270,rütteln::V,селкетү,қозғау
1271,rütteln::V,селкетү,жұлмалау
1272,schütteln::V,селкетү,дірілдету
1273,schütteln::V,селкетү,селкілдету
1274,schwenken::V,болгау,бұлғау
1275,schwenken::V,болгау,сермеу
1276,schütten::V,кою,құю
1277,füllen::V,тутыру,толтыру
1278,einwickeln::V,төрү,орау
1279,tragen::V,ташу,алып жүру
1280,schleppen::V,сөйрәү,тарту
1281,schleppen::V,өстерәү,тарту
1282,ziehen::V,тарту,тарту
1283,aufbewahren::V,саклау,сақтау
1284,werfen::V,ыргыту,лақтыру
1285,fangen::V,тоту,қармау
1286,fangen::V,тоту,қағып алу
1287,packen::V,эләктерү,шап беру
1288,packen::V,эләктерү,шап ете түсу
1289,packen::V,эләктерү,шап беріп ұстап алу
1290,verstecken::V,яшерү,тығу
1291,verstecken::V,яшерү,жасыру
1292,teilen::V,бүлү,бөлу
1293,schicken::V,җибәрү,жіберу
1294,bringen::V,китерү,әкелу
1295,bringen::V,китерү,алып келу
1296,hinzufügen::V,өстәү,қосу
1297,hinzufügen::V,өстәү,үстеу
1298,bekommen::V,алу,алу
1299,erhalten::V,алу,алмақ
1300,nehmen::V,алу,алу
1301,nehmen::V,алу,алмақ
1302,wählen::V,сайлау,таңдау
1303,auswählen::V,сайлау,екшеу
1304,auswählen::V,сайлау,саралау
1305,auswählen::V,сайлау,сұрыптау
1306,auswählen::V,сайлау,сайлап алу
1307,bewahren::V,саклау,сақтау
1308,behindern::V,комачаулау,оралғы болу
1309,verderben::V,бозу,бүлдіру
1310,beschädigen::V,бозу,бұзу
1311,zerbrechen::V,вату,уату
1312,zerreißen::V,өзү,жырту
1313,zerreißen::V,ерту,жырту
1314,zerstören::V,җимерү,қирату
1315,zerstören::V,җимерү,талқандау
1316,verbrennen::V,яндыру,өртеу
1317,verbrennen::V,яндыру,жандыру
1318,verbrennen::V,яндыру,өртеп жіберу
1319,verbrennen::V,яндыру,жандырып жіберу
1320,verbrennen::V,көйдерү,өртеу
1321,verbrennen::V,көйдерү,жандыру
1322,verbrennen::V,көйдерү,өртеп жіберу
1323,verbrennen::V,көйдерү,жандырып жіберу
1324,geben::V,бирү,беру
1325,reichen::V,тапшыру,беру
1326,schenken::V,бүләкләү,тарту
1327,versprechen::V,вәгъдә бирү,уәде беру
1328,wünschen::V,котлау,тілеу
1329,loben::V,мактау,мақтау
1330,loben::V,мактау,дәріптеу
1331,küssen::V,үбү,сүю
1332,wiegen::V,тирбәтү,тербеу
1333,zudecken::V,ябу,бүркеу
1334,zudecken::V,бөркәү,бүркеу
1335,wecken::V,уяту,ояту
1336,zeigen::V,күрсәтү,көрсету
1337,führen::V,йөртү,ерту
1338,führen::V,йөртү,жетектеу
1339,lehren::V,өйрәтү,оқыту
1340,unterrichten::V,укыту,оқыту
1341,aufziehen::V,асрау,бағу
1342,leiten::V,җитәкләү,басқару
1343,leiten::V,җитәкләү,жетекшілік ету
1344,antreiben::V,куалау,асықтыру
1345,antreiben::V,әйдәләү,асықтыру
1346,antreiben::V,ашыктыру,асықтыру
1347,lassen::V,мәҗбүр итү,-ткізу
1348,lassen::V,мәҗбүр итү,мәжбүр ету
1349,einladen::V,чакыру,шақыру
1350,vereinigen::V,берләштерү,біріктіру
1351,vereinigen::V,берләштерү,біріктіріп қою
1352,besuchen::V,керешү,кіріп шығу
1353,besuchen::V,керешү,барып шығу
1354,treffen::V,очрату,кездесу
1355,sich versammeln::V,җыелышу,топталу
1356,spielen::V,уйнау,ойнау
1357,singen::V,җырлау,сайрау
1358,tanzen::V,бию,билеу
1359,sich trennen::V,аерылу,айрылысу
1360,sich trennen::V,ташлашу,айрылысу
1361,verlassen::V,ташлау,тастау
1362,verlassen::V,калдыру,тастау
1363,retten::V,коткару,құтқару
1364,bewachen::V,каравыллау,күзету
1365,schützen::V,ышыклау,жақтау
1366,schützen::V,ышыклау,жақтасу
1367,verteidigen::V,яклау,қорғау
1368,verteidigen::V,саклау,қорғау
1369,sich schlagen::V,сугышу,алысу
1370,schießen::V,ату,ату
1371,siegen::V,җиңү,жеңу
1372,ärgern::V,ачуландыру,ашуландыру
1373,schlagen::V,ору,ұру
1374,schlagen::V,бәрү,ұру
1375,schlagen::V,тукмау,ұру
1376,treten::V,тибү,тебу
1377,stechen::V,кадау,шаншу
1378,stoßen::V,этү,түрту
1379,stehlen::V,урлау,ұрлау
1380,stören::V,комачаулау,кесірлен
1381,belästigen::V,борчу,мазасын алу
1382,belästigen::V,билмазалау,мазасын алу
1383,verbergen::V,яшерү,сездірмеу
1384,täuschen::V,алдату,жалған айту
1385,betrügen::V,хәрәмләшү,алдау
1386,betrügen::V,хәрәмләшү,алдап кету
1387,betrügen::V,хәрәмләшү,ақымақ қылу
1388,töten::V,үтерү,құрту
1389,töten::V,үтерү,өлтіру
1390,wohnen::V,яшәү,мекендеу
1391,wohnen::V,яшәү,өмір сүру
1392,arbeiten::V,эшләү,істеу
1393,arbeiten::V,эшләү,еңбектену
1394,sammeln::V,туплау,жыю
1395,pflücken::V,өзү,жұлу
1396,jagen::V,аулау,аулау
1397,fischen::V,балык тоту,балык_аулау
1398,fassen::V,тоту,ұстау
1399,hüten::V,көтү,жаю
1400,hüten::V,көтү,бағу
1401,treiben::V,куалау,айдау
1402,anbinden::V,бәйләү,байлау
1403,füttern::V,туйдыру,ас ішкізу
1404,füttern::V,туйдыру,азықтандыру
1405,füttern::V,туйдыру,қоректендіру
1406,melken::V,саву,сауу
1407,hacken::V,чабу,турау
1408,gießen::V,сугару,суару
1409,reifen::V,җитешү,жетілу
1410,zubereiten::V,пешеренү,даяр ету
1411,kochen::V,пешерү,асу
1412,kochen::V,кайнату,асу
1413,backen::V,пешерү,пісіру
1414,braten::V,куыру,қуыру
1415,braten::V,кыздыру,қуыру
1416,umrühren::V,бутау,былғалау
1417,umrühren::V,бутау,сапырылыстыру
1418,umrühren::V,болгату,былғалау
1419,umrühren::V,болгату,сапырылыстыру
1420,stricken::V,бәйләү,торлау
1421,stricken::V,бәйләү,тоқу
1422,nähen::V,тегү,тігу
1423,färben::V,ману,бояу
1424,färben::V,ману,сырлау
1425,reinigen::V,чистарту,аршу
1426,reinigen::V,чистарту,тазалау
1427,waschen::V,юу,жуу
1428,abwischen::V,сөртү,сүрту
1429,spülen::V,чайкау,шаю
1430,fegen::V,себерү,сыпыру
1431,kehren::V,себерү,сыпыру
1432,baden::V,коену,шомылу
1433,sich waschen::V,юыну,жуыну
1434,ausziehen::V,чишенү,шешу
1435,anziehen::V,кию,кигізу
1436,sich anziehen::V,киенү,киіну
1437,kämmen::V,тарау,тарау
1438,schmücken::V,бизәү,әсемдеу
1439,schmücken::V,бизәү,мәнерлеу
1440,schmücken::V,бизәү,көріктендіру
1441,schmücken::V,бизәкләү,әсемдеу
1442,schmücken::V,бизәкләү,мәнерлеу
1443,schmücken::V,бизәкләү,көріктендіру
1444,sagen::V,дию,деу
1445,sagen::V,дию,айту
1446,sagen::V,әйтү,деу
1447,sagen::V,әйтү,айту
1448,sprechen::V,сөйләү,деу
1449,sprechen::V,сөйләү,айту
1450,sprechen::V,сөйләшү,деу
1451,sprechen::V,сөйләшү,айту
1452,reden::V,сөйләү,сөйлеу
1453,reden::V,сөйләү,сөйлесу
1454,reden::V,сөйләү,тіл қатысу
1455,sich unterhalten::V,сөйләшү,сұхбаттасу
1456,fragen::V,сорау,сұрау
1457,fragen::V,сорашу,сұрау
1458,bitten::V,үтенү,өтіну
1459,bitten::V,үтенү,жалыну
1460,erzählen::V,сөйләү,айту
1461,mitteilen::V,белдерү,білдіру
1462,nennen::V,дию,атау
1463,rufen::V,дәшү,шақыру
1464,prahlen::V,мактану,бөсу
1465,prahlen::V,шапырыну,бөсу
1466,übersetzen::V,күчерү,аудару
1467,denken::V,уйлау,ойлау
1468,glauben::V,инану,нану
1469,glauben::V,инану,илану
1470,bemerken::V,искәрү,аңғару
1471,erkennen::V,тану,тану
1472,begreifen::V,аңлау,ұғу
1473,begreifen::V,аңлау,аңғарып алу
1474,begreifen::V,төшенү,ұғу
1475,begreifen::V,төшенү,аңғарып алу
1476,verstehen::V,аңлау,пайым
1477,verstehen::V,аңлау,түсіну
1478,verstehen::V,төшенү,пайым
1479,verstehen::V,төшенү,түсіну
1480,lernen::V,уку,оқу
1481,lernen::V,өйрәнү,оқу
1482,wissen::V,белү,хабардар болу
1483,sich erinnern an::V,хәтерләү,еске түсіру
1484,vergessen::V,оныту,ұмыту
1485,messen::V,үлчәү,өлшеу
1486,zählen::V,санау,санау
1487,rechnen::V,исәпләү,санап шығару
1488,rechnen::V,исәпләү,санап шығу
1489,rechnen::V,исәпләү,санау
1490,lesen::V,уку,оқу
1491,malen::V,рәсем ясау,сурет салу
1492,malen::V,сурәт ясау,сурет салу
1493,malen::V,сурәтләү,сурет салу
1494,zeichnen::V,язу-сызу,сурет салу
1495,zeichnen::V,сурәт ясау,сурет салу
1496,schreiben::V,язу,жазу
1497,besitzen::V,биләү,болу
1498,kaufen::V,алу,алу
1499,kaufen::V,алу,әперу
1500,verkaufen::V,сату,сату
1501,bezahlen::V,түләү,төлеу
1502,bezahlen::V,түләү,ақы беру
1503,bezahlen::V,түләү,ақы төлеу
1504,zahlen::V,түләү,төлеу
1505,beherrschen::V,ия булу,билеу
1506,ertragen::V,чыдау,төзу
1507,ertragen::V,чыдау,шыдау
