,Concept_ID,lbe,ga
738,schlank::A,бювхъусса,seang
739,hübsch::A,янусса,álainn
740,hübsch::A,янусса,dathúil
741,böse::A,оьсса,olc
742,dumm::A,ахӏмакьсса,dúr
743,dumm::A,ахӏмакьсса,amaideach
744,faul::A,танмалсса,falsa
745,faul::A,танмалсса,leisciúil
746,faul::A,курчӏилсса,falsa
747,faul::A,курчӏилсса,leisciúil
748,fleißig::A,хӏарачат бусса,dícheallach
749,geizig::A,янттарцӏансса,barainneach
750,geizig::A,янттарцӏансса,sprionlaithe
751,klug::A,аькьлу бусса,cliste
752,geschickt::A,паргалсса,oilte
753,geschickt::A,паргалсса,ealaíonta
754,lieb::A,аьзизсса,dil
755,lieb::A,аьзизсса,dílis
756,lustig::A,тяхъасса,aerach
757,lustig::A,тяхъасса,meidhreach
758,sanft::A,иминсса,bog
759,sanft::A,иминсса,séimh
760,hungrig::A,ккашилсса,ocrach
761,krank::A,къашавайсса,tinn
762,krank::A,къашавайсса,breoite
763,nackt::A,кӏачӏасса,nocht
764,traurig::A,пашмансса,brónach
765,lebendig::A,уттавасса,beo
766,gut::A,ххуйсса,maith
767,schlecht::A,оьккисса,dona
768,schlecht::A,оьккисса,droch-
769,richtig::A,саргъунсса,ceart
770,schlimm::A,оьккисса,gránna
771,schlimm::A,оьккисса,tubaisteach
772,wahr::A,хӏакьсса,fíor
773,alt::A,кугьнасса,sean
774,neu::A,цӏусса,úr
775,neu::A,цӏусса,nua
776,ehemalig::A,хъхъичӏвасса,iar-
777,ehemalig::A,хъхъичӏвасса,sean-
778,alt[Lebewesen]::A,агьилсса,sean
779,alt[Lebewesen]::A,агьилсса,aosta
780,jung::A,чӏавасса,óg
781,jung::A,жагьилсса,óg
782,arm::A,мискинсса,bocht
783,reich::A,авадансса,saibhir
784,reich::A,авадансса,rachmasach
785,bekannt::A,дусъсса,atá eolas air
786,berühmt::A,машгьурсса,cailiúil
787,berühmt::A,машгьурсса,clúiteach
788,fremd::A,чил,coimhthíoch
789,verschieden::A,личӏи-личӏисса,éagsúil
790,verschieden::A,личӏи-личӏисса,difriúil
791,nah::A,гъансса,gar
792,nah::A,гъансса,deas
793,fern::A,архсса,i bhfad uainn
794,fern::A,архсса,i bhfad i gcéin
795,linker::A,кияхсса,clé
796,linker::A,кюччахсса,clé
797,rechter::A,урчӏахсса,deas
798,anderer::A,цамур,eile
799,erster::A,цалчинмур,céad
800,erster::A,цалчиннсса,céad
801,zweiter::A,кӏилчиимур,dóú
802,zweiter::A,кӏилчиимур,dara
803,dritter::A,шамулчинмур,tríú
804,dritter::A,шамулчинмур,treas
805,letzter::A,махъва-махъмур,déanach
806,letzter::A,махъва-махъмур,deireanach
807,allein::ADV,ялгъузну,i d'aonar
808,zusammen::ADV,цачӏу,le chéile
809,zusammen::ADV,цачӏу,in eineacht
810,zusammen::ADV,архӏал,le chéile
811,zusammen::ADV,архӏал,in eineacht
812,lange::ADV,батӏи къабуклай,fada
813,lange::ADV,хъунмасса хӏаллай,fada
814,plötzlich::ADV,цакуну,go tobann
815,plötzlich::ADV,цакуну,i dtobainne
816,sofort::ADV,мугьлат бакъа,ar an toirt
817,sofort::ADV,мугьлат бакъа,ar an bpointe
818,später::ADV,махъ,níos déanaí
819,jetzt::ADV,утти,anois
820,jetzt::ADV,цӏана,anois
821,heute::ADV,хӏакьину,inniu
822,morgen::ADV,гьуит,amárach
823,morgen::ADV,гьунттий,amárach
824,dann::ADV,яла,ansin
825,gestern::ADV,лахьхьу,inné
826,damals::ADV,та чӏумал,ag an am
827,damals::ADV,та чӏумал,an t-am sin
828,danach::ADV,яла,ina dhiaidh sin
829,vorher::ADV,хьхьнчӏ,cheana
830,vorher::ADV,хьхьнчӏ,roimhe sin
831,vorher::ADV,хьхьичӏва,cheana
832,vorher::ADV,хьхьичӏва,roimhe sin
833,zuerst::ADV,бакӏрай,ar dtús
834,zuerst::ADV,цӏу бутӏуй,ar dtús
835,einmal::ADV,цал,uair amháin
836,manchmal::ADV,ваксса-таксса,uaireanta
837,oft::ADV,чӏявуну,minic
838,immer::ADV,мудан,i gcónaí
839,immer::ADV,даиман,i gcónaí
840,niemals::ADV,тачӏав,riamh
841,hier::ADV,шикку,anseo
842,hierhin::ADV,шиккун,anseo
843,von hier::ADV,шичча,an áit seo
844,dort::ADV,гикку,ann
845,dort::ADV,гикку,ansin
846,dorthin::ADV,тиккун,ann
847,dorthin::ADV,тиккун,ansin
848,geradeaus::ADV,тӏайланм,ar aghaidh
849,vorwärts::ADV,хьхьичӏунмай,
850,rückwärts::ADV,махъа-хьхьичӏунмай,siar
851,zurück::ADV,махъунмай,ar ais
852,unten::ADV,лув,thíos
853,hinab::ADV,бакӏ-ялавай,síos
854,hinab::ADV,бакӏъялавай,síos
855,oben::ADV,ялув,thuas
856,hinauf::ADV,лавай,suas
857,überall::ADV,гьариий,i ngach áit
858,überall::ADV,гьариий,ar fud na háite
859,überall::ADV,хьу-хьуний,i ngach áit
860,überall::ADV,хьу-хьуний,ar fud na háite
861,überall::ADV,гьарца кӏанай,i ngach áit
862,überall::ADV,гьарца кӏанай,ar fud na háite
863,nicht::ADV,къа-,ní
864,nicht::ADV,къа-,cha
865,ein wenig::ADV,чанни,beagán
866,ein wenig::ADV,ца чансса,beagán
867,kaum::ADV,дахьа,ar éigean
868,sehr::ADV,оьну,an-
869,sehr::ADV,гужну,an-
870,sehr::ADV,хъинну,an-
871,so::ADV,укукн,chomh
872,so::ADV,укукн,mar sin
873,noch::ADV,гьала,fós
874,noch::ADV,гьала,go fóill
875,noch::ADV,уттигу,fós
876,noch::ADV,уттигу,go fóill
877,noch::ADV,цакьинва,fós
878,noch::ADV,цакьинва,go fóill
879,noch::ADV,ттигу-шилагу,fós
880,noch::ADV,ттигу-шилагу,go fóill
881,nur::ADV,анжагь,amháin
882,nur::ADV,анжагь,níl ach
883,wieder::ADV,цӏуницӏа,arís
884,wieder::ADV,цӏуницӏа,athuair
885,vergebens::ADV,аьдада,amú
886,vergebens::ADV,аьдада,in aisce
887,vergebens::ADV,нахӏакь,amú
888,vergebens::ADV,нахӏакь,in aisce
889,vor::PRP,хьхьичӏ,ar thosach
890,hinter::PRP,махъ,laistiar de
891,hinter::PRP,махъ,taobh thiar de
892,unter::PRP,лув,faoi
893,durch::PRP,-х,trí
894,neben::PRP,чӏарав,taobh le
895,neben::PRP,чӏарав,in aice le
896,zwischen::PRP,дянив,idir
897,wegen::PRP,цӏаний,de bharr
898,wegen::PRP,цӏаний,mar gheall ar
899,dies::PRN,ва,seo
900,das::PRN,та,sin
901,das::PRN,кӏа,sin
902,das::PRN,га,sin
903,alles::PRN,щала,gach rud
904,ich::PRN,на,mé
905,ich::PRN,на,mise
906,du::PRN,ина,tú
907,du::PRN,ина,tusa
908,er::PRN,му,sé
909,er::PRN,му,seisean
910,wir::PRN,жу,sinn
911,ihr::PRN,зу,sibh
912,ihr::PRN,зу,sibhse
913,was::FPRN,ци,cad
914,was::FPRN,ци,céard
915,wer::FPRN,цу,cé
916,wo::FADV,чув,cá
917,wo::FADV,чув,cén áit
918,wohin::FADV,чун,cá
919,wohin::FADV,чун,cén áit
920,wie::FADV,цукун,conas
921,wie::FADV,цукун,cén chaoi
922,warum::FADV,цан,cén fáth
923,warum::FADV,цан,cad chuige
924,wieviel::FNUM,циксса,cá mhéad
925,eins::NUM,ца,aon
926,zwei::NUM,кӏива,dhá
927,drei::NUM,шамма,trí
928,vier::NUM,мукьа,ceathair
929,vier::NUM,мукьва,ceathair
930,fünf::NUM,ххюва,cúig
931,sechs::NUM,ряхва,sé
932,sieben::NUM,арула,seacht
933,acht::NUM,мяйва,ocht
934,neun::NUM,урчӏва,naoi
935,zehn::NUM,ацӏва,deich
936,elf::NUM,ацӏния цава,aon déag
937,zwölf::NUM,ацӏиия кӏива,dó dhéag
938,zwanzig::NUM,кьува,fiche
939,dreißig::NUM,зувира,tríocha
940,vierzig::NUM,мукьцӏала,daichead
941,vierzig::NUM,мукьцӏала,ceathracha
942,fünfzig::NUM,ххюцӏала,caoga
943,sechzig::NUM,ряхцӏала,seasca
944,achtzig::NUM,мяйцӏала,ochtó
945,neunzig::NUM,урчӏцӏала,nócha
946,hundert::NUM,ттурш,céad
947,hundert::NUM,ттуршва,céad
948,tausend::NUM,азарва,míle
949,und::CNJ,-гу,agus
950,oder::CNJ,я,nó
951,oder::CNJ,ягу,nó
952,stehen::V,ацӏан,seas
953,sitzen::V,щяивкӏун икӏан,suigh
954,liegen::V,утту нвхьуну икӏан,luigh
955,hängen::V,зурчӏай тӏун,tá crochta
956,werden::V,хьун,éirigh
957,passieren::V,хьун,tarlaigh
958,beginnen::V,дайдишин,tosaigh
959,beginnen::V,дайдирхьуну дикӏан,tosaigh
960,enden::V,къуртал дан,críochnaigh
961,wechseln::V,даххана хьун,athraigh
962,wechseln::V,даххана дуллан,athraigh
963,aufgehen[Sonne]::V,буклай бур,éirigh
964,untergehen[Sonne]::V,лаглай бур,fuin
965,untergehen[Sonne]::V,лаглай бур,téigh faoi
966,scheinen[Sonne]::V,битан,taitin
967,scheinen[Sonne]::V,битан,soilsigh
968,scheinen[Sonne]::V,чани буллан,taitin
969,scheinen[Sonne]::V,чани буллан,soilsigh
970,donnern::V,тӏий бур,tá toirneach ann
971,wehen::V,бишлай бур,séid
972,strömen::V,экьинан,sil
973,fließen::V,экьинан,rith
974,fließen::V,экьинан,snigh
975,sich drehen::V,гьанан,cas
976,sich drehen::V,гьанан,imrothlaigh
977,schwanken::V,хъюлчу тӏун,luasc
978,schwanken::V,хӏуркку тӏун,luasc
979,schwingen::V,хъюлчай тӏун,luasc
980,schwingen::V,хъюлчу тӏун,luasc
981,fallen::V,багьлан,tit
982,brennen::V,ччучлан,dóigh
983,rauchen::V,пуркӏу тӏун,plúch toite
984,regnen::V,лачӏун,báistigh
985,regnen::V,лачӏун,tá ag cur báistí
986,regnen::V,лачIлай дур,báistigh
987,regnen::V,лачIлай дур,tá ag cur báistí
988,gefrieren::V,микӏ лачӏун,sioc
989,gefrieren::V,микӏ лачӏун,reoigh
990,tauen::V,баслан,leáigh
991,tauen::V,баслан,coscair
992,schmelzen::V,баслан,leáigh
993,trocknen::V,кьакьан,triomaigh
994,sieden::V,щаран,fiuch
995,sieden::V,щаран,beirigh
996,faulen::V,аьллан,lobh
997,faulen::V,аьллан,dreoigh
998,verfaulen::V,аьллан,lobh
999,verfaulen::V,аьллан,feoigh
1000,verfaulen::V,аьян,lobh
1001,verfaulen::V,аьян,feoigh
1002,reißen::V,ххя дукан,bris
1003,versinken::V,оькьлан,téigh síos
1004,versinken::V,оькьан,téigh síos
1005,vergehen::V,лялиян,téigh thart
1006,erscheinen::V,буккан,tar
1007,erscheinen::V,загьир хьун,tar
1008,verschwinden::V,бат хьун,imigh
1009,verschwinden::V,акъа хьун,imigh
1010,sinken::V,чахь учин,tit
1011,sinken::V,чахь учин,ísligh
1012,abnehmen::V,чан хьун,maolaigh
1013,abnehmen::V,чан хьун,laghdaigh
1014,abnehmen::V,ссуссукьу хьун,maolaigh
1015,abnehmen::V,ссуссукьу хьун,laghdaigh
1016,zunehmen::V,гьарза хьун,méadaigh
1017,steigen::V,гьаз хьун,éirigh
1018,wachsen::V,ххяххан,fás
1019,glänzen::V,цӏай буккан,lonraigh
1020,funkeln::V,цӏай-цӏай тӏун,drithligh
1021,lärmen::V,чӏу буллан,tóg callán
1022,lärmen::V,аьлагъужа буллан,tóg callán
1023,läuten::V,занг ришлан,buail
1024,läuten::V,занг дуллан,buail
1025,klingeln::V,занг ришлан,buail
1026,klingeln::V,занг дуллан,buail
1027,brausen::V,никъащилан,búir
1028,rauschen::V,щурщур тӏун,tá ag siosarnach
1029,klingen::V,чӏу буклан,tá glór ag
1030,bellen::V,хӏап тӏун,amhastraigh
1031,blasen::V,уф тӏун,séid
1032,pfeifen::V,щютӏа тӏун,lig fead
1033,schreien::V,чӏу бан,béic
1034,schreien::V,чӏу бан,glaoigh
1035,stöhnen::V,угь-къак тӏун,lig cnead
1036,zittern::V,зурзу чин,crith
1037,zittern::V,зурзу чин,creathnaigh
1038,zittern::V,зурзу тӏун,crith
1039,zittern::V,зурзу тӏун,creathnaigh
1040,leben::V,ялапар хъанан,mair
1041,geboren werden::V,ан,rugadh
1042,atmen::V,ссихӏ ласлан,análaigh
1043,atmen::V,ссихӏ бигьлан,análaigh
1044,trinken::V,хӏачӏан,ól
1045,trinken::V,хӏачӏлан,ól
1046,essen::V,канан,ith
1047,schlucken::V,кьюлтӏа тӏун,slog
1048,müde werden::V,аьхчӏин,tuirsigh
1049,einschlafen::V,шанан икӏан,tit ina chodladh
1050,schlafen::V,шанан,codail
1051,aufwachen::V,чантӏ учин,múscail
1052,aufstehen::V,бизан,éirigh
1053,sich erholen::V,бигьалаган,lig scíth
1054,krank werden::V,къашай хьун,éirigh tinn
1055,krank sein::V,къашай хъанан,tá tinn
1056,krank sein::V,къашавай икӏан,tá tinn
1057,schmerzen::V,цӏун,tá pian i
1058,husten::V,хъугьу чин,déan casacht
1059,husten::V,хъугьу тӏун,déan casacht
1060,genesen::V,хъин хьун,téarnaigh
1061,genesen::V,сагъ лаган,téarnaigh
1062,sterben::V,ивчӏан,éag
1063,sterben::V,ивчӏан,faigh bás
1064,umkommen::V,лиллан,caill
1065,umkommen::V,литӏлан,caill
1066,umkommen::V,ажал биян,caill
1067,umkommen::V,личӏи хьун,caill
1068,umkommen::V,иакьлу хьун,caill
1069,umkommen::V,ахир жан хъанан,caill
1070,umkommen::V,рухӏирачӏа икӏан,caill
1071,sich bewegen::V,сукку хьун,bog
1072,sich bewegen::V,сукку хьун,gluais
1073,sich rühren::V,сукку хьун,corraigh
1074,sich erheben::V,бизан,seas suas
1075,sich setzen::V,щяикӏан,suigh
1076,sich setzen::V,щябикӏан,suigh
1077,hinfallen::V,багьан,tit
1078,laufen::V,занан,siúil
1079,schreiten::V,ша ласлан,siúil
1080,spazierengehen::V,сайр буллан,téigh ag spaisteoireacht
1081,eilen::V,анавар буккан,deifrigh
1082,eilen::V,анавар буккан,brostaigh
1083,sich beeilen::V,анавар буккан,deifrigh
1084,sich beeilen::V,анавар буккан,déan deifir
1085,sausen::V,никъа щилан,luathaigh
1086,sausen::V,никъа щун,luathaigh
1087,rennen::V,лечлан,rith
1088,springen::V,тӏанкӏ дан,léim
1089,klettern::V,лахълан,dreap
1090,schaukeln::V,гьайжак бигьлан,téigh ar an maide corrach
1091,kriechen::V,ххярк тӏун,snámh
1092,schwimmen::V,гьузун,snámh
1093,tauchen::V,лултту уккан,tum
1094,rudern::V,бяхлан,iomair
1095,rudern::V,бяхлан,rámhaigh
1096,rudern::V,батӏлан,iomair
1097,rudern::V,батӏлан,rámhaigh
1098,rudern::V,ххялаххи дуклан,iomair
1099,rudern::V,ххялаххи дуклан,rámhaigh
1100,fahren::V,гьан,tiomáin
1101,fliegen::V,лехлан,eitil
1102,gehen::V,нан,téigh
1103,weggehen::V,ялагьан,imigh
1104,abfahren::V,гьан,imigh
1105,anhalten::V,бацӏан,stad
1106,hineingehen::V,буххан,téigh isteach
1107,eintreten::V,буххан,téigh isteach
1108,kommen::V,учӏан,tar
1109,ankommen::V,биян,tar
1110,ankommen::V,бучӏан,tar
1111,zurückkommen::V,зана хъун,fill
1112,zurückkommen::V,зана бикӏан,fill
1113,bleiben::V,личӏан,fan
1114,warten::V,ялугьлан,fan
1115,erwarten::V,ялугьлан,tá ag súil le
1116,erwarten::V,ялугьлан,tá ag dréim le
1117,suchen::V,луглан,lorg
1118,finden::V,лякъин,faigh
1119,finden::V,лякъин,aimsigh
1120,versuchen::V,ххал буллан,triail
1121,vorbereiten::V,хӏадур бан,réitigh
1122,lieben::V,эшкьи хьуиу бикӏан,gráigh
1123,mögen::V,ххиран бикӏан,taitin le
1124,mögen::V,ххиран бикӏан,is maith le
1125,lachen::V,хъян,gáir
1126,weinen::V,аьтӏун,goil
1127,weinen::V,аьтӏун,caoin
1128,schimpfen::V,дяъван,tá ag clamhsán
1129,schimpfen::V,ссугайи агьан,tá ag clamhsán
1130,sich ärgern::V,ссибизлан,tá corraithe
1131,sich fürchten::V,ингъауслан,tá eagla ar
1132,fürchten::V,хӏучӏ тӏун,tá eagla ar
1133,fliehen::V,ака бан,teith
1134,flüchten::V,лихъан,éalaigh
1135,sehen::V,чӏалан,feic
1136,anschauen::V,урган,dearc
1137,anschauen::V,урган,féach ar
1138,ansehen::V,буруглан,breathnaigh
1139,hören::V,баллан,cluin
1140,zuhören::V,вичӏи дихьлан,éist
1141,probieren::V,тӏин ххал буллан,bliais
1142,riechen::V,ссунтӏа тӏун,bolaigh
1143,fühlen::V,дакӏнил буслан,braith
1144,fühlen::V,дакӏнил буслан,mothaigh
1145,scheinen::V,ххан,tá an chuma ar
1146,scheinen::V,бизан,tá an chuma ar
1147,scheinen::V,ххан бикӏлай бикӏан,tá an chuma ar
1148,vernehmen::V,баян,clois
1149,frieren::V,лигьулул хъанан,tá fuar
1150,tun::V,бан,déan
1151,können::V,хьун,féad
1152,können::V,хьун,is féidir le
1153,anfangen::V,дайдишин,tosaigh
1154,anfangen::V,дайдишин,cuir tús le
1155,beenden::V,къуртал бан,críochnaigh
1156,beenden::V,къуртал бан,cuir deireadh le
1157,aufhören::V,кьабагьан,stad
1158,gelingen::V,бюхъан,éirigh le
1159,öffnen::V,тӏитӏин,oscail
1160,schließen::V,лакьин,dún
1161,schließen::V,лакьин,iaigh
1162,stellen::V,дацӏан дан,cuir
1163,stellen::V,бишин,cuir
1164,setzen::V,щяитан,cuir
1165,setzen::V,щяитан,socraigh
1166,legen::V,бишин,cuir
1167,berühren::V,ка щун,teagmhaigh le
1168,verbinden::V,бахӏин,ceangail
1169,verbinden::V,дахӏин,ceangail
1170,bedecken::V,ялтту бущин,clúdaigh
1171,bedecken::V,ялтту бущин,cumhdaigh
1172,bedecken::V,ялтту бакьин,clúdaigh
1173,bedecken::V,ялтту бакьин,cumhdaigh
1174,aufhängen::V,лахъан,croch
1175,anzünden::V,лахъан,las
1176,anzünden::V,лахъан,adhain
1177,aufheben::V,гьаз бан,tóg
1178,aufheben::V,гьаз бан,ardaigh
1179,zurücklassen::V,кьаитан,fág
1180,zurücklassen::V,битан,fág
1181,verlieren::V,дакъа дан,caill
1182,fallen lassen::V,рутан,lig uait
1183,fallen lassen::V,рутан,caith uait
1184,machen::V,дан,déan
1185,machen::V,дан,réitigh
1186,herstellen::V,яраг ишла бувиу бан,táirg
1187,bauen::V,дан,tóg
1188,reparieren::V,дакьин дан,deisigh
1189,verbessern::V,ххуй дан,feabhsaigh
1190,ändern::V,баххана бан,athraigh
1191,graben::V,дуклан,tochail
1192,beugen::V,лахӏан бан,crom
1193,beugen::V,кьус бикӏан,crom
1194,biegen::V,баччин,lúb
1195,biegen::V,лахӏан бан,lúb
1196,drehen::V,гьанан,cas
1197,wenden::V,кӏура баен бан,tiontaigh
1198,umdrehen::V,кӏура баен бан,iompaigh
1199,umdrehen::V,кӏура баен бан,tiontaigh
1200,heben::V,гьаз бан,ardaigh
1201,hochheben::V,гьаз бан,tóg
1202,ergreifen::V,хъап дан,beir ar
1203,ergreifen::V,хъап увиу угьан,beir ar
1204,halten::V,бугьлан,coimeád
1205,halten::V,бугьлан,coinnigh
1206,drücken::V,кьюч бигьлан,brúigh
1207,schieben::V,щун,brúigh
1208,lecken::V,ланцӏа тӏун,ligh
1209,lecken::V,ланцӏа тӏун,leadhb
1210,beißen::V,хъапа тӏун,bain greim as
1211,beißen::V,кьацӏа тӏун,bain greim as
1212,abreißen::V,буцан,stróic
1213,abreißen::V,буцан,tarraing
1214,abschneiden::V,бухъан,scoith
1215,abschneiden::V,кьукьин,scoith
1216,binden::V,бахӏин,ceangail
1217,binden::V,дахӏин,ceangail
1218,brechen::V,гъагъан,bris
1219,klopfen::V,кьутӏа тӏун,cnag
1220,hauen::V,рищун,buail
1221,kleben::V,лачӏун буллан,gliúáil
1222,reiben::V,ссуку буллан,cuimil
1223,streichen::V,дугъан,leath
1224,streichen::V,аьгъу дан,leath
1225,schneiden::V,духълан,gearr
1226,schneiden::V,кьукьлан,gearr
1227,schütteln::V,хъюлчу буллан,croith
1228,schwenken::V,палцӏ дуллан,luasc
1229,schütten::V,рутӏин,doirt
1230,füllen::V,буцӏин бан,líon
1231,einwickeln::V,кай-кай бан,cuach
1232,einwickeln::V,кай-кай бан,clúdaigh
1233,tragen::V,ларсун занан,iompair
1234,tragen::V,ларсун ачин,iompair
1235,schleppen::V,ххилан,tarraing
1236,aufbewahren::V,ядан,coinnigh
1237,aufbewahren::V,ядуллан,coinnigh
1238,werfen::V,личин,caith
1239,fangen::V,бугьан,ceap
1240,fangen::V,бугьлан,ceap
1241,verstecken::V,ладитан,folaigh
1242,verstecken::V,ладитан,cuir i bhfolach
1243,verstecken::V,кьюлтӏ дан,folaigh
1244,verstecken::V,кьюлтӏ дан,cuir i bhfolach
1245,verstecken::V,дахьлаган дан,folaigh
1246,verstecken::V,дахьлаган дан,cuir i bhfolach
1247,teilen::V,бачӏин,roinn
1248,teilen::V,бутӏа бан,roinn
1249,schicken::V,тӏайла буккан,seol
1250,bringen::V,диян дан,beir
1251,bringen::V,диян дан,tabhair
1252,hinzufügen::V,ххи бан,cuir le
1253,bekommen::V,ласун,faigh
1254,erhalten::V,ласун,faigh
1255,nehmen::V,ласун,tóg
1256,nehmen::V,ласун,glac
1257,wählen::V,бувчӏин,pioc
1258,wählen::V,бувчӏин,roghnaigh
1259,auswählen::V,бувчӏин,roghnaigh
1260,auswählen::V,язи бугьан,roghnaigh
1261,bewahren::V,ядан,caomhnaigh
1262,behindern::V,дайщишруду дуллан,cuir bac ar
1263,verderben::V,зия дан,mill
1264,beschädigen::V,зарал буллан,loit
1265,beschädigen::V,зарал буллан,déan damáiste do
1266,zerbrechen::V,гьагъан,bris
1267,zerbrechen::V,гьагъан бан,bris
1268,zerreißen::V,ххяхха дуккан,stiall
1269,zerstören::V,лекьан дан,mill
1270,zerstören::V,лекьан дан,scrios
1271,verbrennen::V,ччуччин,las
1272,verbrennen::V,ччуччин,dóigh
1273,geben::V,дулун,tabhair
1274,reichen::V,дулун,sín
1275,reichen::V,дулун,cuir
1276,schenken::V,пишкаш дан,bronn
1277,schenken::V,пишкаш дан,tabhair
1278,schenken::V,багъишла дан,bronn
1279,schenken::V,багъишла дан,tabhair
1280,schenken::V,ихӏсандалун дуллун,bronn
1281,schenken::V,ихӏсандалун дуллун,tabhair
1282,versprechen::V,банна чин,geall
1283,loben::V,цӏа дан,mol
1284,küssen::V,ппай тӏун,póg
1285,wiegen::V,гьуркку тӏун,bog
1286,wiegen::V,гьуркку тӏун,luasc
1287,wiegen::V,гьуркку буллан,bog
1288,wiegen::V,гьуркку буллан,luasc
1289,wiegen::V,гьуркку бан,bog
1290,wiegen::V,гьуркку бан,luasc
1291,wecken::V,чантӏ учин ан,dúisigh
1292,zeigen::V,ккаккан бан,taispeáin
1293,führen::V,буцин,treoraigh
1294,lehren::V,лахьхьин бан,múin
1295,lehren::V,лахьхьин бан,teagasc
1296,lehren::V,лахьхьин буллан,múin
1297,lehren::V,лахьхьин буллан,teagasc
1298,unterrichten::V,дарс дишаван,múin
1299,unterrichten::V,дарс дишаван,teagasc
1300,aufziehen::V,хъуна ан,tóg
1301,aufziehen::V,тарбия ан,tóg
1302,leiten::V,каялувшиву дан,tá i gceannas ar
1303,einladen::V,хъамалу оьвчин,cuir cuireadh ar
1304,vereinigen::V,ца бан,aontaigh
1305,besuchen::V,ялун уххан,tabhair cuairt ar
1306,treffen::V,хьуна бакьин,cas ar
1307,treffen::V,хьуна бакьин,buail le
1308,sich versammeln::V,батӏин,bailigh
1309,sich versammeln::V,батӏин,cruinnigh
1310,spielen::V,тӏуркӏу тӏун,imir
1311,spielen::V,тӏуркӏу тӏун,tá ag spraoi
1312,singen::V,балай тӏун,can
1313,tanzen::V,къавтӏун,rinc
1314,tanzen::V,къавтӏун,damhsaigh
1315,sich trennen::V,ппив хьун,scar
1316,verlassen::V,увккун гьан,fág
1317,retten::V,ххассал бан,tarrtháil
1318,bewachen::V,къарал бан,cosain
1319,bewachen::V,къарал бан,gardáil
1320,schützen::V,ябан,cosain
1321,verteidigen::V,буруччин,cosain
1322,sich schlagen::V,биян,tá ag bruíon
1323,schießen::V,битлан,caith
1324,schießen::V,битлан,scaoil
1325,siegen::V,ххув хьун,bain
1326,siegen::V,ххув хьун,buaigh
1327,siegen::V,ххувшаву ласун,bain
1328,siegen::V,ххувшаву ласун,buaigh
1329,ärgern::V,ссибизан уллан,cuir isteach ar
1330,schlagen::V,рищун,buail
1331,stechen::V,кьутӏин,sáigh
1332,stoßen::V,щун,brúigh
1333,stoßen::V,щун,soncáil
1334,stehlen::V,дацин,goid
1335,stören::V,кьючин,cuir isteach ar
1336,belästigen::V,бизар уллан,cuir as do
1337,verbergen::V,лабитан,ceil
1338,verbergen::V,кӏучӏ бан,ceil
1339,täuschen::V,хъяврин ан,cuir dallamullóg ar
1340,betrügen::V,аьикьин ан,déan calaois ar
1341,töten::V,ивчӏан,maraigh
1342,wohnen::V,оьрму бутлан,cuir faoi
1343,wohnen::V,оьрму бутлан,tá ina chónaí
1344,arbeiten::V,зун,oibrigh
1345,sammeln::V,ттихӏин,bailigh
1346,sammeln::V,ттихӏин,cruinnigh
1347,sammeln::V,вив дишин,bailigh
1348,sammeln::V,вив дишин,cruinnigh
1349,pflücken::V,риттун,pioc
1350,jagen::V,авли занан,seilg
1351,fischen::V,чавахъру бугьлан,iasc
1352,fassen::V,бугьан,beir ar
1353,hüten::V,урттуйн бакьлан,aoirigh
1354,treiben::V,дачин дуллан,seol
1355,treiben::V,дачин дуллан,tiomáin
1356,treiben::V,лихъан буллан,seol
1357,treiben::V,лихъан буллан,tiomáin
1358,anbinden::V,бахӏин,ceangail
1359,füttern::V,канаки буллан,cothaigh
1360,füttern::V,канаки буллан,beathaigh
1361,melken::V,ттизин,bligh
1362,melken::V,ттизин,crúigh
1363,hacken::V,мюрш буллан,gearr
1364,hacken::V,мюрш бан,gearr
1365,gießen::V,щин дишин,uiscigh
1366,reifen::V,диян,aibigh
1367,zubereiten::V,хӏадур дан,cócaráil
1368,zubereiten::V,хӏадур бан,cócaráil
1369,kochen::V,шашан,bruith
1370,kochen::V,шашан,beirigh
1371,kochen::V,шашан дуллан,bruith
1372,kochen::V,шашан дуллан,beirigh
1373,backen::V,бишлан,bácáil
1374,backen::V,шахьлан,bácáil
1375,braten::V,цӏарайх дуллан,róst
1376,braten::V,цӏарайх дуллан,frioch
1377,umrühren::V,хӏала бан,measc
1378,stricken::V,щащлан,cniotáil
1379,stricken::V,щащан,cniotáil
1380,nähen::V,дуруххан,fuaigh
1381,färben::V,ранг щун,dathaigh
1382,reinigen::V,марцӏ бан,glan
1383,waschen::V,шюшин,nigh
1384,abwischen::V,лишин,glan
1385,spülen::V,вилаган,sruthlaigh
1386,fegen::V,башин,scuab
1387,kehren::V,бахьлан,scuab
1388,baden::V,щинавун учӏлан,folc
1389,sich waschen::V,диссун,nigh é féin
1390,sich waschen::V,лажин диссун,nigh é féin
1391,sich waschen::V,лажин дислан,nigh é féin
1392,sich waschen::V,биссун,nigh é féin
1393,sich waschen::V,чурх бислан,nigh é féin
1394,ausziehen::V,ликкан,bain de
1395,anziehen::V,лаххан,cuir ar
1396,sich anziehen::V,янна лаххан,gléas é féin
1397,kämmen::V,ттарал дуккан,cíor
1398,schmücken::V,чӏюлу бан,maisigh
1399,sagen::V,учин,abair
1400,sprechen::V,гъалгъа тӏун,labhair
1401,reden::V,гъалгъа тӏун,caintigh
1402,sich unterhalten::V,гъалгъа тӏун,caintigh
