,Concept_ID,ru,tr
842,zwanzig::NUM,двадцать,yirmi
843,dreißig::NUM,тридцать,otuz
844,vierzig::NUM,сорок,kırk
845,fünfzig::NUM,пятьдесят,elli
846,sechzig::NUM,шестьдесят,altmış
847,siebzig::NUM,семьдесят,yetmiş
848,achtzig::NUM,восемьдесят,seksen
849,neunzig::NUM,девяносто,doksan
850,hundert::NUM,сто,yüz
851,tausend::NUM,тысяча,bin
852,und::CNJ,и,ve
853,und::CNJ,и,ile
854,oder::CNJ,или,ya
855,oder::CNJ,или,yahut
856,oder::CNJ,либо,ya
857,oder::CNJ,либо,yahut
858,stehen::V,стоять,durmak
859,sitzen::V,сидеть,oturmak
860,liegen::V,лежать,yatmak
861,hängen::V,висеть,asılı olmak
862,werden::V,стать,olmak
863,werden::V,стать,olunmak
864,passieren::V,случиться,olmak
865,beginnen::V,начаться,başlamak
866,enden::V,кончиться,bitmek
867,enden::V,кончиться,sona ermek
868,wechseln::V,меняться,değişmek
869,aufgehen[Sonne]::V,взойти,doğmak
870,untergehen[Sonne]::V,зайти,batmak
871,scheinen[Sonne]::V,светить,parlamak
872,donnern::V,греметь,gök gürlemek
873,wehen::V,дуть,esmek
874,strömen::V,литься,akmak
875,fließen::V,течь,akmak
876,sich drehen::V,вращаться,dönmek
877,schwanken::V,колебаться,sallanmak
878,schwingen::V,качаться,titremek
879,fallen::V,падать,düşmek
880,brennen::V,гореть,yanmak
881,rauchen::V,дымить,tütmek
882,regnen::V,дождить,yağmak
883,gefrieren::V,замерзнуть,donmak
884,tauen::V,таять,erimek
885,schmelzen::V,плавиться,erimek
886,trocknen::V,сохнуть,kurumak
887,sieden::V,кипеть,kaynamak
888,faulen::V,гнить,çürümek
889,verfaulen::V,сгнить,çürümek
890,reißen::V,рваться,yırtılmak
891,versinken::V,тонуть,batmak
892,vergehen::V,проходить,geçmek
893,erscheinen::V,появиться,görünmek
894,verschwinden::V,исчезнуть,kaybolmak
895,sinken::V,спадать,inmek
896,abnehmen::V,уменьшиться,azalmak
897,zunehmen::V,увеличиваться,artmak
898,zunehmen::V,увеличиваться,çoğalmak
899,steigen::V,подниматься,artmak
900,steigen::V,подниматься,yükselmek
901,wachsen::V,расти,büyümek
902,wachsen::V,расти,gelişmek
903,glänzen::V,блестеть,parlamak
904,funkeln::V,сверкать,parıldamak
905,lärmen::V,шуметь,gürültü yapmak
906,läuten::V,звонить,çalmak
907,klingeln::V,звонить,zil çalmak
908,klirren::V,звякать,şakırdamak
909,klirren::V,звякать,zangırdamak
910,brausen::V,бушевать,köpürmek
911,brausen::V,бушевать,kükremek
912,rauschen::V,шелестеть,fışırdamak
913,klingen::V,звучать,tınlamak
914,bellen::V,лаять,havlamak
915,heulen::V,выть,ulumak
916,blasen::V,дунуть,üflemek
917,pfeifen::V,свистеть,düdük çalmak
918,schreien::V,кричать,bağırmak
919,schreien::V,кричать,haykırmak
920,stöhnen::V,стонать,inlemek
921,zittern::V,дрожать,titremek
922,leben::V,жить,yaşamak
923,leben::V,жить,hayatta olmak
924,geboren werden::V,родиться,doğmak
925,atmen::V,дышать,solunmak
926,atmen::V,дышать,nefes almak
927,trinken::V,пить,içmek
928,essen::V,есть,yemek
929,essen::V,кушать,yemek
930,schlucken::V,глотать,yutmak
931,müde werden::V,устать,yorulmak
932,einschlafen::V,заснуть,uykuya dalmak
933,schlafen::V,спать,uyumak
934,aufwachen::V,проснуться,uyanmak
935,aufstehen::V,встать,kalkmak
936,aufstehen::V,встать,yataktan kalkmak
937,sich erholen::V,отдыхать,dinlenmek
938,krank werden::V,заболеть,hastalanmak
939,krank sein::V,болеть,hasta olmak
940,schmerzen::V,болеть,ağrımak
941,husten::V,кашлять,öksürmek
942,genesen::V,поправиться,şifa bulmak
943,sterben::V,умереть,ölmek
944,sterben::V,умереть,vefat etmek
945,umkommen::V,погибнуть,ölmek
946,sich bewegen::V,двигаться,hareket etmek
947,sich rühren::V,шевельнуться,kımıldanmak
948,sich erheben::V,встать,kalkmak
949,sich erheben::V,встать,ayağa kalkmak
950,sich setzen::V,сесть,oturmak
951,hinfallen::V,упасть,yere düşmek
952,laufen::V,ходить,yürümek
953,schreiten::V,шагать,yürümek
954,schreiten::V,шагать,adım atmak
955,spazierengehen::V,гулять,gezmek
956,spazierengehen::V,гулять,dolaşmak
957,eilen::V,спешить,seğirtmek
958,sich beeilen::V,торопиться,acele etmek
959,sausen::V,мчаться,hızla gitmek
960,rennen::V,бегать,koşmak
961,springen::V,прыгать,atlamak
962,springen::V,прыгать,sıçramak
963,klettern::V,лазать,tırmanmak
964,schaukeln::V,раскачиваться,sallanmak
965,kriechen::V,ползать,sürünmek
966,schwimmen::V,плавать,yüzmek
967,tauchen::V,нырять,dalmak
968,rudern::V,грести,kürek çekmek
969,fahren::V,ехать,gitmek
970,fliegen::V,летать,uçmak
971,gehen::V,идти,gitmek
972,weggehen::V,уйти,gitmek
973,abfahren::V,отправиться,kalkmak
974,anhalten::V,остановиться,durmak
975,hineingehen::V,входить,içeri girmek
976,eintreten::V,войти,girmek
977,kommen::V,прийти,gelmek
978,ankommen::V,прибыть,varmak
979,zurückkommen::V,возвратиться,dönmek
980,bleiben::V,остаться,kalmak
981,warten::V,ждать,beklemek
982,erwarten::V,ожидать,beklemek
983,suchen::V,искать,aramak
984,finden::V,найти,bulmak
985,versuchen::V,пытаться,denemek
986,vorbereiten::V,подготовить,hazırlamak
987,lieben::V,любить,sevmek
988,mögen::V,любить,beğenmek
989,lachen::V,смеяться,gülmek
990,rühren::V,растрогать,dokunmak
991,rühren::V,растрогать,duygulandırmak
992,weinen::V,плакать,ağlamak
993,schimpfen::V,ругаться,küfretmek
994,sich ärgern::V,сердиться,kızmak
995,sich fürchten::V,бояться,korkmak
996,fürchten::V,бояться,korkmak
997,fliehen::V,убегать,kaçmak
998,flüchten::V,убежать,kaçmak
999,sehen::V,видеть,görmek
1000,anschauen::V,посмотреть,seyretmek
1001,ansehen::V,смотреть,bakmak
1002,hören::V,слышать,duymak
1003,hören::V,слышать,işitmek
1004,zuhören::V,слушать,dinlemek
1005,probieren::V,пробовать,denemek
1006,probieren::V,пробовать,tadına bakmak
1007,riechen::V,нюхать,kokusunu almak
1008,fühlen::V,чувствовать,duymak
1009,fühlen::V,чувствовать,hissetmek
1010,scheinen::V,казаться,görünmek
1011,zu sehen sein::V,виднеться,görünmek
1012,vernehmen::V,услышать,haber almak
1013,frieren::V,мерзнуть,üşümek
1014,tun::V,делать,etmek
1015,tun::V,делать,yapmak
1016,können::V,мочь,bilmek
1017,können::V,уметь,bilmek
1018,wollen::V,хотеть,istemek
1019,anfangen::V,начать,başlamak
1020,beenden::V,закончить,bitirmek
1021,aufhören::V,перестать,bitmek
1022,gelingen::V,удаться,başarmak
1023,geraten::V,оказаться,düşmek
1024,öffnen::V,открыть,açmak
1025,schließen::V,закрыть,kapamak
1026,stellen::V,поставить,koymak
1027,setzen::V,посадить,koymak
1028,setzen::V,посадить,oturtmak
1029,legen::V,класть,koymak
1030,legen::V,класть,yatırmak
1031,berühren::V,трогать,dokunmak
1032,verbinden::V,связать,bağlamak
1033,verbinden::V,связать,birleştirmek
1034,bedecken::V,покрыть,örtmek
1035,bedecken::V,покрыть,kaplamak
1036,aufhängen::V,повесить,asmak
1037,anzünden::V,зажечь,yakmak
1038,anzünden::V,зажечь,ateşlemek
1039,aufheben::V,поднять,kaldırmak
1040,zurücklassen::V,оставить,geride bırakmak
1041,verlieren::V,потерять,yitirmek
1042,verlieren::V,потерять,kaybetmek
1043,fallen lassen::V,уронить,düşürmek
1044,machen::V,сделать,yapmak
1045,herstellen::V,изготовить,yapmak
1046,herstellen::V,изготовить,imal etmek
1047,bauen::V,строить,kurmak
1048,bauen::V,строить,inşa etmek
1049,reparieren::V,чинить,onarmak
1050,reparieren::V,чинить,tamir etmek
1051,verbessern::V,улучшить,düzeltmek
1052,ändern::V,изменить,değiştirmek
1053,graben::V,копать,kazmak
1054,beugen::V,согнуть,eğmek
1055,biegen::V,погнуть,bükmek
1056,drehen::V,вертеть,çevirmek
1057,drehen::V,вертеть,döndürmek
1058,wenden::V,повернуть,çevirmek
1059,umdrehen::V,перевернуть,çevirmek
1060,heben::V,поднимать,kaldırmak
1061,hochheben::V,поднять,yukarı kaldırmak
1062,ergreifen::V,схватить,tutmak
1063,ergreifen::V,схватить,yakalamak
1064,halten::V,держать,tutmak
1065,drücken::V,нажимать,sıkmak
1066,schieben::V,толкать,itmek
1067,schieben::V,толкать,sürmek
1068,kratzen::V,скрести,kaşımak
1069,lecken::V,лизать,yalamak
1070,beißen::V,кусать,ısırmak
1071,abreißen::V,оторвать,koparmak
1072,abschneiden::V,отрезать,keserek ayırmak
1073,binden::V,вязать,bağlamak
1074,stecken::V,воткнуть,sokmak
1075,brechen::V,сломать,kırmak
1076,klopfen::V,стучать,çalmak
1077,hauen::V,бить,vurmak
1078,kleben::V,клеить,yapıştırmak
1079,reiben::V,тереть,ovmak
1080,reiben::V,тереть,sürtmek
1081,streichen::V,намазать,sürmek
1082,schleifen::V,точить,bilemek
1083,schneiden::V,резать,kesmek
1084,rütteln::V,шатать,sallamak
1085,schütteln::V,трясти,sarsmak
1086,schütteln::V,трясти,çalkamak
1087,schwenken::V,махать,sallamak
1088,schütten::V,налить,dökmek
1089,schütten::V,налить,akıtmak
1090,füllen::V,наполнить,doldurmak
1091,einwickeln::V,завернуть,sarmak
1092,tragen::V,нести,taşımak
1093,schleppen::V,тащить,sürüklemek
1094,ziehen::V,тянуть,çekmek
1095,aufbewahren::V,хранить,saklamak
1096,werfen::V,бросать,atmak
1097,fangen::V,ловить,tutmak
1098,fangen::V,ловить,yakalamak
1099,packen::V,схватить,tutmak
1100,packen::V,схватить,yakalamak
1101,verstecken::V,спрятать,saklamak
1102,teilen::V,разделить,bölmek
1103,teilen::V,разделить,ayırmak
1104,schicken::V,посылать,yollamak
1105,schicken::V,посылать,göndermek
1106,bringen::V,принести,getirmek
1107,hinzufügen::V,добавить,katmak
1108,hinzufügen::V,добавить,eklemek
1109,bekommen::V,достать,almak
1110,bekommen::V,достать,eline geçmek
1111,erhalten::V,получить,almak
1112,nehmen::V,взять,almak
1113,wählen::V,выбрать,seçmek
1114,auswählen::V,отобрать,seçmek
1115,auswählen::V,отобрать,ayırmak
1116,bewahren::V,сохранить,korumak
1117,behindern::V,препятствовать,engellemek
1118,verderben::V,испортить,bozmak
1119,beschädigen::V,повредить,zedelemek
1120,beschädigen::V,повредить,ziyan vermek
1121,zerbrechen::V,разбить,kırmak
1122,zerreißen::V,разорвать,yırtmak
1123,zerstören::V,разрушить,yıkmak
1124,zerstören::V,разрушить,tahrip etmek
1125,verbrennen::V,сжечь,yakmak
1126,geben::V,дать,vermek
1127,reichen::V,передать,uzatmak
1128,schenken::V,дарить,hediye etmek
1129,versprechen::V,обещать,vaat etmek
1130,wünschen::V,желать,kutlamak
1131,loben::V,хвалить,övmek
1132,küssen::V,целовать,öpmek
1133,wiegen::V,качать,sallamak
1134,zudecken::V,накрыть,örtmek
1135,wecken::V,разбудить,uyandırmak
1136,zeigen::V,показать,göstermek
1137,führen::V,вести,gezdirmek
1138,führen::V,вести,yol göstermek
1139,lehren::V,учить,okutmak
1140,lehren::V,учить,öğretmek
1141,unterrichten::V,преподавать,öğretmek
1142,aufziehen::V,воспитать,yetiştirmek
1143,leiten::V,руководить,yönetmek
1144,leiten::V,руководить,idare etmek
1145,antreiben::V,подгонять,teşvik etmek
1146,lassen::V,заставить,-tırmak
1147,einladen::V,пригласить,davet etmek
1148,vereinigen::V,объединить,birleştirmek
1149,besuchen::V,посетить,uğramak
1150,besuchen::V,посетить,ziyaret etmek
1151,besuchen::V,посетить,görmeye gitmek
1152,treffen::V,встретить,rastlamak
1153,treffen::V,встретить,isabet etmek
1154,sich versammeln::V,собраться,toplanmak
1155,spielen::V,играть,oynamak
1156,singen::V,петь,söylemek
1157,singen::V,петь,şarkı söylemek
1158,tanzen::V,плясать,oynamak
1159,tanzen::V,плясать,dans etmek
1160,tanzen::V,танцевать,oynamak
1161,tanzen::V,танцевать,dans etmek
1162,sich trennen::V,расстаться,ayrılmak
1163,verlassen::V,покинуть,bırakmak
1164,verlassen::V,покинуть,terk etmek
1165,retten::V,спасти,kurtarmak
1166,bewachen::V,охранять,gözetmek
1167,schützen::V,уберегать,korumak
1168,verteidigen::V,защитить,savunmak
1169,sich schlagen::V,драться,dövüşmek
1170,schießen::V,стрелять,ateş etmek
1171,siegen::V,победить,yenmek
1172,ärgern::V,сердить,kızdırmak
1173,schlagen::V,ударить,dövmek
1174,treten::V,пинать,tepmek
1175,stechen::V,уколоть,sokmak
1176,stechen::V,уколоть,batırmak
1177,stoßen::V,толкнуть,itmek
1178,stehlen::V,украсть,çalmak
1179,stören::V,помешать,bozmak
1180,stören::V,помешать,etkilemek
1181,belästigen::V,надоедать,rahatsız etmek
1182,verbergen::V,скрыть,saklamak
1183,täuschen::V,обмануть,aldatmak
1184,betrügen::V,смошенничать,aldatmak
1185,betrügen::V,смошенничать,dolandırmak
1186,töten::V,убить,öldürmek
1187,wohnen::V,проживать,oturmak
1188,arbeiten::V,работать,çalışmak
1189,sammeln::V,собрать,toplamak
1190,pflücken::V,рвать,koparmak
1191,pflücken::V,срывать,koparmak
1192,jagen::V,охотиться,avlanmak
1193,fischen::V,рыбачить,balık tutmak
1194,fassen::V,поймать,tutmak
1195,fassen::V,поймать,yakalamak
1196,hüten::V,пасти,otlatmak
1197,treiben::V,гнать,gütmek
1198,anbinden::V,привязать,bağlamak
1199,füttern::V,кормить,beslemek
1200,melken::V,доить,sağmak
1201,hacken::V,рубить,yarmak
1202,gießen::V,полить,sulamak
1203,reifen::V,созреть,olgunlaşmak
1204,zubereiten::V,приготовить,hazırlamak
1205,kochen::V,варить,pişirmek
1206,kochen::V,варить,kaynatmak
1207,backen::V,печь,pişirmek
1208,backen::V,печь,fırında pişirmek
1209,braten::V,жарить,kızartmak
1210,umrühren::V,перемешать,karıştırmak
1211,stricken::V,вязать,örmek
1212,nähen::V,шить,dikmek
1213,färben::V,покрасить,boyamak
1214,reinigen::V,очистить,temizlemek
1215,waschen::V,стирать,yıkamak
1216,abwischen::V,вытереть,silmek
1217,spülen::V,полоскать,çalkamak
1218,fegen::V,подметать,süpürmek
1219,kehren::V,мести,süpürmek
1220,baden::V,купаться,yıkanmak
1221,baden::V,купаться,banyo yapmak
1222,sich waschen::V,мыться,yıkanmak
1223,ausziehen::V,снять,çıkarmak
1224,anziehen::V,надеть,giymek
1225,sich anziehen::V,одеться,giyinmek
1226,kämmen::V,причесать,taramak
1227,schmücken::V,украсить,süslemek
1228,sagen::V,сказать,demek
1229,sagen::V,сказать,söylemek
1230,sprechen::V,говорить,konuşmak
1231,reden::V,разговаривать,konuşmak
1232,sich unterhalten::V,беседовать,sohbet etmek
1233,fragen::V,спросить,sormak
1234,bitten::V,просить,dilemek
1235,bitten::V,просить,rica etmek
1236,erzählen::V,рассказать,bahsetmek
1237,erzählen::V,рассказать,hikâye etmek
1238,mitteilen::V,сообщить,bildirmek
1239,nennen::V,назвать,adlandırmak
1240,rufen::V,звать,çağırmak
1241,prahlen::V,хвастаться,övünmek
1242,übersetzen::V,перевести,çevirmek
1243,übersetzen::V,перевести,tercüme etmek
1244,denken::V,думать,düşünmek
1245,glauben::V,верить,inanmak
1246,glauben::V,верить,zannetmek
1247,bemerken::V,заметить,farkına varmak
1248,erkennen::V,узнать,tanımak
1249,begreifen::V,понять,anlamak
1250,begreifen::V,понять,kavramak
1251,begreifen::V,постичь,anlamak
1252,begreifen::V,постичь,kavramak
1253,verstehen::V,услышать,duymak
1254,verstehen::V,услышать,anlamak
1255,lernen::V,учиться,öğrenmek
1256,wissen::V,знать,bilmek
1257,sich erinnern an::V,вспомнить,hatırlamak
1258,vergessen::V,забыть,unutmak
1259,messen::V,мерить,ölçmek
1260,zählen::V,считать,saymak
1261,rechnen::V,считать,hesap etmek
1262,lesen::V,читать,okumak
1263,malen::V,рисовать,resmini yapmak
1264,zeichnen::V,рисовать,çizmek
1265,schreiben::V,писать,yazmak
1266,besitzen::V,иметь,haiz olmak
1267,besitzen::V,иметь,sahip olmak
1268,kaufen::V,купить,almak
1269,verkaufen::V,продать,satmak
1270,bezahlen::V,заплатить,ödemek
1271,zahlen::V,платить,ödemek
1272,beherrschen::V,владеть,hâkim olmak
1273,ertragen::V,вытерпеть,dayanmak
1274,ertragen::V,вытерпеть,katlanmak
