,Concept_ID,lv,de
383,Beere::N,тусь,Beere
384,Beere::N,вотӧс,Beere
385,Beere::N,oga,Beere
386,Apfel::N,яблӧг,Apfel
387,Apfel::N,ābols,Apfel
388,Pilz::N,тшак,Pilz
389,Pilz::N,sēne,Pilz
390,Zwiebel::N,луккок,Zwiebel
391,Zwiebel::N,йӧнгыль,Zwiebel
392,Zwiebel::N,sīpols,Zwiebel
393,Saat::N,тусь,Saat
394,Saat::N,кӧйдыс,Saat
395,Saat::N,sēkla,Saat
396,Korn::N,тусь,Korn
397,Korn::N,grauds,Korn
398,Heu::N,турун,Heu
399,Heu::N,siens,Heu
400,Schale::N,кор,Schale
401,Schale::N,čaula,Schale
402,Schale::N,čaumala,Schale
403,Grube::N,гу,Grube
404,Grube::N,bedre,Grube
405,Falle::N,лэч,Falle
406,Falle::N,slazds,Falle
407,Falle::N,lamatas,Falle
408,Schlinge::N,лэч,Schlinge
409,Schlinge::N,cilpa,Schlinge
410,Spur::N,туй,Spur
411,Spur::N,pēda,Spur
412,Asche::N,пӧм,Asche
413,Asche::N,pelni,Asche
414,Dreck::N,няйт,Dreck
415,Dreck::N,dubļi,Dreck
416,Eisen::N,кӧрт,Eisen
417,Eisen::N,dzelzs,Eisen
418,Gold::N,зарни,Gold
419,Gold::N,zelts,Gold
420,Silber::N,эзысь,Silber
421,Silber::N,sudrabs,Silber
422,Kohle::N,шом,Kohle
423,Kohle::N,ogle,Kohle
424,Glas::N,стеклӧ,Glas
425,Glas::N,stikls,Glas
426,Lehm::N,сёй,Lehm
427,Lehm::N,māls,Lehm
428,Sand::N,лыа,Sand
429,Sand::N,smiltis,Sand
430,Mensch::N,морт,Mensch
431,Mensch::N,cilvēks,Mensch
432,Mann::N,аймӧрт,Mann
433,Mann::N,мужичӧй,Mann
434,Mann::N,vīrietis,Mann
435,Frau::N,ань,Frau
436,Frau::N,нывбаба,Frau
437,Frau::N,sieviete,Frau
438,Kind::N,кага,Kind
439,Kind::N,bērns,Kind
440,Junge::N,пи,Junge
441,Junge::N,zēns,Junge
442,Junge::N,puika,Junge
443,Junge::N,puisis,Junge
444,Mädchen::N,ныв,Mädchen
445,Mädchen::N,meiča,Mädchen
446,Mädchen::N,skuķis,Mädchen
447,Mädchen::N,meitene,Mädchen
448,Familie::N,семья,Familie
449,Familie::N,ģimene,Familie
450,Großvater::N,пӧль,Großvater
451,Großvater::N,vecaistēvs,Großvater
452,Großmutter::N,баб,Großmutter
453,Großmutter::N,vecāmāte,Großmutter
454,Eltern::N,ай-мам,Eltern
455,Eltern::N,бать-мам,Eltern
456,Eltern::N,vecāki,Eltern
457,Vater::N,бать,Vater
458,Vater::N,ай,Vater
459,Vater::N,tēvs,Vater
460,Mutter::N,мам,Mutter
461,Mutter::N,māte,Mutter
462,Sohn::N,пи,Sohn
463,Sohn::N,dēls,Sohn
464,Tochter::N,ныв,Tochter
465,Tochter::N,meita,Tochter
466,Bruder::N,вок,Bruder
467,Bruder::N,brālis,Bruder
468,Schwester::N,чой,Schwester
469,Schwester::N,māsa,Schwester
470,Onkel::N,дядь,Onkel
471,Onkel::N,tēvocis,Onkel
472,Tante::N,тьӧт,Tante
473,Tante::N,tante,Tante
474,Ehemann::N,верӧс,Ehemann
475,Ehemann::N,vīrs,Ehemann
476,Ehefrau::N,гӧтыр,Ehefrau
477,Ehefrau::N,sieva,Ehefrau
478,Freude::N,радлун,Freude
479,Freude::N,prieks,Freude
480,Gelächter::N,серам,Gelächter
481,Gelächter::N,smiekli,Gelächter
482,Glück::N,шуд,Glück
483,Glück::N,laime,Glück
484,Kummer::N,шог,Kummer
485,Kummer::N,bēdas,Kummer
486,Kummer::N,raizes,Kummer
487,Wunsch::N,кӧсйӧм,Wunsch
488,Wunsch::N,vēlme,Wunsch
489,Wunsch::N,vēlējums,Wunsch
490,Lust::N,кыскӧм,Lust
491,Lust::N,радейтӧм,Lust
492,Lust::N,kāre,Lust
493,Geist::N,лов,Geist
494,Geist::N,gars,Geist
495,Gedanke::N,мӧвп,Gedanke
496,Gedanke::N,doma,Gedanke
497,Gedächtnis::N,паметь,Gedächtnis
498,Gedächtnis::N,atmiņa,Gedächtnis
499,Verstand::N,вежӧр,Verstand
500,Verstand::N,prāts,Verstand
501,Sinn::N,мог,Sinn
502,Sinn::N,вежӧртас,Sinn
503,Sinn::N,nozīme,Sinn
504,Grund::N,помка,Grund
505,Grund::N,pamats,Grund
506,Grund::N,iemesls,Grund
507,Wahrheit::N,збыль,Wahrheit
508,Wahrheit::N,збыльтор,Wahrheit
509,Wahrheit::N,taisnība,Wahrheit
510,Wahrheit::N,patiesība,Wahrheit
511,Gespräch::N,сёрни,Gespräch
512,Gespräch::N,saruna,Gespräch
513,Märchen::N,мойд,Märchen
514,Märchen::N,pasaka,Märchen
515,Erzählung::N,висьт,Erzählung
516,Erzählung::N,stāsts,Erzählung
517,Erzählung::N,nostāsts,Erzählung
518,Nachricht::N,юӧртӧм,Nachricht
519,Nachricht::N,ziņa,Nachricht
520,Neuigkeit::N,выльтор,Neuigkeit
521,Neuigkeit::N,jaunums,Neuigkeit
522,Name::N,ним,Name
523,Name::N,vārds,Name
524,Rätsel::N,нӧдкыв,Rätsel
525,Rätsel::N,mīkla,Rätsel
526,Rede::N,сёрни,Rede
527,Rede::N,runa,Rede
528,Sprache::N,кыв,Sprache
529,Sprache::N,valoda,Sprache
530,Stimme::N,гӧлӧс,Stimme
531,Stimme::N,вом шы,Stimme
532,Stimme::N,balss,Stimme
533,Wort::N,кыв,Wort
534,Wort::N,vārds,Wort
535,Zeichen::N,пас,Zeichen
536,Zeichen::N,zīme,Zeichen
537,Ruf::N,чукӧстчӧм,Ruf
538,Ruf::N,корӧм,Ruf
539,Ruf::N,sauciens,Ruf
540,Lärm::N,шы,Lärm
541,Lärm::N,зык,Lärm
542,Lärm::N,зычитӧм,Lärm
543,Lärm::N,troksnis,Lärm
544,Laut::N,шы,Laut
545,Laut::N,skaņa,Laut
546,Ton::N,шы,Ton
547,Ton::N,tonis,Ton
548,Lied::N,сьылан,Lied
549,Lied::N,сьыланкыв,Lied
550,Lied::N,dziesma,Lied
551,Ruhe::N,чӧв,Ruhe
552,Ruhe::N,miers,Ruhe
553,Leute::N,йӧз,Leute
554,Leute::N,войтыр,Leute
555,Leute::N,ļaudis,Leute
556,Leute::N,cilvēki,Leute
557,Volk::N,йӧз,Volk
558,Volk::N,войтыр,Volk
559,Volk::N,tauta,Volk
560,Arbeit::N,удж,Arbeit
561,Arbeit::N,darbs,Arbeit
562,Gast::N,гӧсть,Gast
563,Gast::N,viešņa,Gast
564,Gast::N,ciemiņš,Gast
565,Geschenk::N,козин,Geschenk
566,Geschenk::N,dāvana,Geschenk
567,Spiel::N,ворсан,Spiel
568,Spiel::N,rotaļa,Spiel
569,Gesellschaft::N,котыр,Gesellschaft
570,Gesellschaft::N,biedrība,Gesellschaft
571,Gesellschaft::N,kompānija,Gesellschaft
572,Hilfe::N,отсӧг,Hilfe
573,Hilfe::N,palīdzība,Hilfe
574,Freund::N,ёрт,Freund
575,Freund::N,draugs,Freund
576,Kamerad::N,ёрт,Kamerad
577,Kamerad::N,biedrs,Kamerad
578,Angelegenheit::N,мог,Angelegenheit
579,Angelegenheit::N,делӧ,Angelegenheit
580,Angelegenheit::N,darīšana,Angelegenheit
581,Anzahl::N,лыд,Anzahl
582,Anzahl::N,тшӧт,Anzahl
583,Anzahl::N,skaits,Anzahl
584,Anzahl::N,daudzums,Anzahl
585,Art::N,сикас,Art
586,Art::N,suga,Art
587,Art::N,šķira,Art
588,Stück::N,тор,Stück
589,Stück::N,gabals,Stück
590,Teil::N,юкӧн,Teil
591,Teil::N,daļa,Teil
592,Hälfte::N,пӧв,Hälfte
593,Hälfte::N,джын,Hälfte
594,Hälfte::N,puse,Hälfte
595,Kreis::N,кытш,Kreis
596,Kreis::N,aplis,Kreis
597,Kreis::N,riņķis,Kreis
598,Kreuz::N,перна,Kreuz
599,Kreuz::N,крест,Kreuz
600,Kreuz::N,krusts,Kreuz
601,Linie::N,визь,Linie
602,Linie::N,līnija,Linie
603,Strich::N,визь,Strich
604,Strich::N,svītra,Strich
605,Abstand::N,кост,Abstand
606,Abstand::N,коласт,Abstand
607,Abstand::N,atstarpe,Abstand
608,Entfernung::N,ылна,Entfernung
609,Entfernung::N,attālums,Entfernung
610,Entfernung::N,atstatums,Entfernung
611,Gegend::N,му-ва,Gegend
612,Gegend::N,apvidus,Gegend
613,Gegend::N,apgabals,Gegend
614,Platz::N,ылдӧс,Platz
615,Platz::N,йир,Platz
616,Platz::N,гӧгӧртас,Platz
617,Platz::N,vieta,Platz
618,Ort::N,ин,Ort
619,Ort::N,места,Ort
620,Ort::N,vieta,Ort
621,Seite::N,бок,Seite
622,Seite::N,ӧтарладор,Seite
623,Seite::N,sāns,Seite
624,Mitte::N,шӧр,Mitte
625,Mitte::N,vidus,Mitte
626,Gegenstand::N,кӧлуй,Gegenstand
627,Gegenstand::N,priekšmets,Gegenstand
628,Sache::N,добра,Sache
629,Sache::N,lieta,Sache
630,Rand::N,дор,Rand
631,Rand::N,mala,Rand
632,Rand::N,apmale,Rand
633,Kante::N,дор,Kante
634,Kante::N,šķautne,Kante
635,Ecke::N,пельӧс,Ecke
636,Ecke::N,kakts,Ecke
637,Ecke::N,stūris,Ecke
638,Spitze::N,йыв,Spitze
639,Spitze::N,smaile,Spitze
640,Spitze::N,galotne,Spitze
641,Ende::N,пом,Ende
642,Ende::N,gals,Ende
643,Ende::N,uzgalis,Ende
644,Loch::N,розь,Loch
645,Loch::N,caurums,Loch
646,Winkel::N,пельӧс,Winkel
647,Winkel::N,leņķis,Winkel
648,Muster::N,сер,Muster
649,Muster::N,piemērs,Muster
650,Größe::N,ыджда,Größe
651,Größe::N,lielums,Größe
652,Länge::N,кузьта,Länge
653,Länge::N,garums,Länge
654,Höhe::N,джуджда,Höhe
655,Höhe::N,augstums,Höhe
656,Gewicht::N,сьӧкта,Gewicht
657,Gewicht::N,сьӧкталун,Gewicht
658,Gewicht::N,svars,Gewicht
659,Gewicht::N,smagums,Gewicht
660,Menge::N,лун,Menge
661,Menge::N,числӧ,Menge
662,Menge::N,masa,Menge
663,Menge::N,daudzums,Menge
664,Haufen::N,чукӧр,Haufen
665,Haufen::N,čupa,Haufen
666,Haufen::N,grēda,Haufen
667,Haufen::N,kaudze,Haufen
668,Reihe::N,рад,Reihe
669,Reihe::N,rinda,Reihe
670,Reihe::N,virkne,Reihe
671,Boot::N,пыж,Boot
672,Boot::N,laiva,Boot
673,Ruder::N,пелыс,Ruder
674,Ruder::N,ӧпаснӧй,Ruder
675,Ruder::N,airis,Ruder
676,Ruder::N,irklis,Ruder
677,Schlitten::N,дадь,Schlitten
678,Schlitten::N,ragavas,Schlitten
679,Ski::N,лызь,Ski
680,Ski::N,slēpe,Ski
681,Lagerfeuer::N,бипур,Lagerfeuer
682,Lagerfeuer::N,ugunskurs,Lagerfeuer
683,Last::N,сьӧкыдтор,Last
684,Last::N,krava,Last
685,Gang::N,мунӧм,Gang
686,Gang::N,ветлӧм,Gang
687,Gang::N,eja,Gang
688,Gang::N,gājums,Gang
689,Schritt::N,воськов,Schritt
690,Schritt::N,воськовтӧм,Schritt
691,Schritt::N,solis,Schritt
692,Norden::N,войвыв,Norden
693,Norden::N,ziemeļi,Norden
694,Süden::N,лунвыв,Süden
695,Süden::N,dienvidi,Süden
696,Westen::N,рытыв,Westen
697,Westen::N,rietumi,Westen
698,Osten::N,асыв,Osten
699,Osten::N,austrumi,Osten
700,Holz::N,пу,Holz
701,Holz::N,koks,Holz
702,Holz::N,koksne,Holz
703,Brett::N,пӧв,Brett
704,Brett::N,dēlis,Brett
705,Platte::N,плита,Platte
706,Platte::N,plate,Platte
707,Platte::N,plāksne,Platte
708,Stütze::N,пыкӧд,Stütze
709,Stütze::N,мыджӧд,Stütze
710,Stütze::N,balsts,Stütze
711,Stütze::N,atspaids,Stütze
712,Stange::N,потш,Stange
713,Stange::N,maikste,Stange
714,Stock::N,бедь,Stock
715,Stock::N,boze,Stock
716,Stock::N,spieķis,Stock
717,Stab::N,зир,Stab
718,Stab::N,zizlis,Stab
719,Rohr::N,труба,Rohr
720,Rohr::N,caurule,Rohr
721,Haus::N,керка,Haus
722,Haus::N,māja,Haus
723,Heim::N,горт,Heim
724,Heim::N,mājas,Heim
725,Ofen::N,пач,Ofen
726,Ofen::N,krāsns,Ofen
727,Fußboden::N,джодж,Fußboden
728,Fußboden::N,grīda,Fußboden
729,Tisch::N,пызан,Tisch
730,Tisch::N,galds,Tisch
731,Stuhl::N,улӧс,Stuhl
732,Stuhl::N,krēsls,Stuhl
733,Wiege::N,зыбка,Wiege
734,Wiege::N,šūpulis,Wiege
735,Bett::N,вольпась,Bett
736,Bett::N,gulta,Bett
737,Regal::N,джадж,Regal
738,Regal::N,plaukts,Regal
739,Kiste::N,куд,Kiste
740,Kiste::N,ящик,Kiste
741,Kiste::N,kaste,Kiste
742,Kiste::N,šķirsts,Kiste
743,Fenster::N,ӧшинь,Fenster
744,Fenster::N,logs,Fenster
745,Tür::N,ӧдзӧс,Tür
746,Tür::N,durvis,Tür
747,Tor::N,дзиръя,Tor
748,Tor::N,vārti,Tor
749,Zaun::N,потшӧс,Zaun
750,Zaun::N,žogs,Zaun
751,Dach::N,вевт,Dach
752,Dach::N,jumts,Dach
753,Leiter::N,пос,Leiter
754,Leiter::N,kāpnes,Leiter
755,Leiter::N,redeles,Leiter
756,Besen::N,рос,Besen
757,Besen::N,slota,Besen
758,Spaten::N,зыр,Spaten
759,Spaten::N,lāpsta,Spaten
760,Schaufel::N,тэльӧб,Schaufel
761,Schaufel::N,liekšķere,Schaufel
762,Gabel::N,вилки,Gabel
763,Gabel::N,dakšiņa,Gabel
764,Löffel::N,пань,Löffel
765,Löffel::N,karote,Löffel
766,Messer::N,пурт,Messer
767,Messer::N,nazis,Messer
