,Concept_ID,lbe,myv
739,danach::ADV,яла,мейле
740,danach::ADV,яла,седе мейле
741,vorher::ADV,хьхьнчӏ,васняяк
742,vorher::ADV,хьхьичӏва,васняяк
743,zuerst::ADV,бакӏрай,васня
744,zuerst::ADV,цӏу бутӏуй,васня
745,einmal::ADV,цал,весть
746,manchmal::ADV,ваксса-таксса,лиясто
747,oft::ADV,чӏявуну,сеетьстэ
748,immer::ADV,мудан,свал
749,immer::ADV,даиман,свал
750,niemals::ADV,тачӏав,а зярдояк
751,hier::ADV,шикку,тесэ
752,hierhin::ADV,шиккун,тей
753,von hier::ADV,шичча,тестэ
754,dort::ADV,гикку,тосо
755,dorthin::ADV,тиккун,тов
756,geradeaus::ADV,тӏайланм,витьстэ
757,vorwärts::ADV,хьхьичӏунмай,икелев
758,rückwärts::ADV,махъа-хьхьичӏунмай,мекев
759,zurück::ADV,махъунмай,мекев
760,unten::ADV,лув,ало
761,hinab::ADV,бакӏ-ялавай,алов
762,hinab::ADV,бакӏъялавай,алов
763,oben::ADV,ялув,вере
764,hinauf::ADV,лавай,верев
765,überall::ADV,гьариий,эрьва косо
766,überall::ADV,хьу-хьуний,эрьва косо
767,überall::ADV,гьарца кӏанай,эрьва косо
768,nicht::ADV,къа-,а
769,ein wenig::ADV,чанни,аламошка
770,ein wenig::ADV,ца чансса,аламошка
771,kaum::ADV,дахьа,ансяк
772,sehr::ADV,оьну,пек
773,sehr::ADV,оьну,вельть
774,sehr::ADV,гужну,пек
775,sehr::ADV,гужну,вельть
776,sehr::ADV,хъинну,пек
777,sehr::ADV,хъинну,вельть
778,so::ADV,укукн,истя
779,noch::ADV,гьала,таго
780,noch::ADV,уттигу,таго
781,noch::ADV,цакьинва,таго
782,noch::ADV,ттигу-шилагу,таго
783,nur::ADV,анжагь,ансяк
784,wieder::ADV,цӏуницӏа,таго
785,vergebens::ADV,аьдада,стяко
786,vergebens::ADV,нахӏакь,стяко
787,vor::PRP,хьхьичӏ,икеле
788,hinter::PRP,махъ,вельде
789,unter::PRP,лув,ало
790,durch::PRP,-х,пачк
791,neben::PRP,чӏарав,вакссо
792,zwischen::PRP,дянив,ютксо
793,wegen::PRP,цӏаний,кис
794,wegen::PRP,цӏаний,коряс
795,wegen::PRP,цӏаний,кувалт
796,dies::PRN,ва,те
797,das::PRN,та,те
798,das::PRN,та,тона
799,das::PRN,кӏа,те
800,das::PRN,кӏа,тона
801,das::PRN,га,те
802,das::PRN,га,тона
803,alles::PRN,щала,весе
804,alles::PRN,щала,весемесь
805,ich::PRN,на,мон
806,du::PRN,ина,тон
807,er::PRN,му,сон
808,wir::PRN,жу,минь
809,ihr::PRN,зу,тынь
810,was::FPRN,ци,мезе
811,wer::FPRN,цу,ки
812,wo::FADV,чув,косо
813,wohin::FADV,чун,ков
814,wohin::FADV,чун,козо
815,wie::FADV,цукун,кода
816,warum::FADV,цан,мекс
817,wieviel::FNUM,циксса,зяро
818,eins::NUM,ца,вейке
819,zwei::NUM,кӏива,кавто
820,drei::NUM,шамма,колмо
821,vier::NUM,мукьа,ниле
822,vier::NUM,мукьва,ниле
823,fünf::NUM,ххюва,вете
824,sechs::NUM,ряхва,кото
825,sieben::NUM,арула,сисем
826,acht::NUM,мяйва,кавксо
827,neun::NUM,урчӏва,вейксэ
828,zehn::NUM,ацӏва,кемень
829,elf::NUM,ацӏния цава,кевейкее
830,zwölf::NUM,ацӏиия кӏива,кемгавтово
831,zwanzig::NUM,кьува,комсь
832,dreißig::NUM,зувира,колоньгемень
833,vierzig::NUM,мукьцӏала,ниленьгемень
834,fünfzig::NUM,ххюцӏала,ведьгемень
835,sechzig::NUM,ряхцӏала,кодгемень
836,achtzig::NUM,мяйцӏала,кавксоньгемень
837,neunzig::NUM,урчӏцӏала,вейксэньгемень
838,hundert::NUM,ттурш,сядо
839,hundert::NUM,ттуршва,сядо
840,tausend::NUM,азарва,тыща
841,und::CNJ,-гу,ды
842,oder::CNJ,я,или
843,oder::CNJ,ягу,или
844,stehen::V,ацӏан,аштемс стядо
845,sitzen::V,щяивкӏун икӏан,аштемс озадо
846,liegen::V,утту нвхьуну икӏан,мадезь аштемс
847,hängen::V,зурчӏай тӏун,нурьгемс
848,werden::V,хьун,арамс
849,passieren::V,хьун,лисэмс
850,beginnen::V,дайдишин,ушодомс
851,beginnen::V,дайдирхьуну дикӏан,ушодомс
852,enden::V,къуртал дан,лоткамс
853,wechseln::V,даххана хьун,полавтнемс
854,wechseln::V,даххана дуллан,полавтнемс
855,aufgehen[Sonne]::V,буклай бур,лисемс
856,aufgehen[Sonne]::V,буклай бур,стямс
857,untergehen[Sonne]::V,лаглай бур,валгомс
858,scheinen[Sonne]::V,битан,валдомтомс
859,scheinen[Sonne]::V,чани буллан,валдомтомс
860,donnern::V,тӏий бур,цярномс
861,donnern::V,тӏий бур,галдордомс
862,wehen::V,бишлай бур,пувамс
863,strömen::V,экьинан,чудемс
864,fließen::V,экьинан,чудемс
865,sich drehen::V,гьанан,велямс
866,schwanken::V,хъюлчу тӏун,лыкамс
867,schwanken::V,хъюлчу тӏун,якамс
868,schwanken::V,хӏуркку тӏун,лыкамс
869,schwanken::V,хӏуркку тӏун,якамс
870,schwingen::V,хъюлчай тӏун,нурсемс
871,schwingen::V,хъюлчай тӏун,лыкамс
872,schwingen::V,хъюлчу тӏун,нурсемс
873,schwingen::V,хъюлчу тӏун,лыкамс
874,fallen::V,багьлан,прамс
875,fallen::V,багьлан,сяворемс
876,brennen::V,ччучлан,паломс
877,rauchen::V,пуркӏу тӏун,качадомс
878,regnen::V,лачӏун,пиземс
879,regnen::V,лачIлай дур,пиземс
880,gefrieren::V,микӏ лачӏун,кельмемс
881,tauen::V,баслан,соламс
882,schmelzen::V,баслан,соламс
883,trocknen::V,кьакьан,коськемс
884,sieden::V,щаран,лакамс
885,sieden::V,щаран,пиксемс
886,faulen::V,аьллан,наксадомс
887,verfaulen::V,аьллан,наксадомс
888,verfaulen::V,аьян,наксадомс
889,reißen::V,ххя дукан,сезневемс
890,versinken::V,оькьлан,ваямс
891,versinken::V,оькьан,ваямс
892,vergehen::V,лялиян,ютамс
893,erscheinen::V,буккан,лисемс
894,erscheinen::V,загьир хьун,лисемс
895,verschwinden::V,бат хьун,ёмамс
896,verschwinden::V,акъа хьун,ёмамс
897,sinken::V,чахь учин,явамс
898,abnehmen::V,чан хьун,киремемс
899,abnehmen::V,ссуссукьу хьун,киремемс
900,zunehmen::V,гьарза хьун,ламолгадомс
901,zunehmen::V,гьарза хьун,раштамс
902,steigen::V,гьаз хьун,куземс
903,steigen::V,гьаз хьун,кепсевемс
904,wachsen::V,ххяххан,касомс
905,glänzen::V,цӏай буккан,цитнемс
906,funkeln::V,цӏай-цӏай тӏун,пиндолдомс
907,funkeln::V,цӏай-цӏай тӏун,цивтёрдомс
908,lärmen::V,чӏу буллан,шалномс
909,lärmen::V,аьлагъужа буллан,шалномс
910,läuten::V,занг ришлан,гайгезевемс
911,läuten::V,занг дуллан,гайгезевемс
912,klingeln::V,занг ришлан,чавомс баягас
913,klingeln::V,занг дуллан,чавомс баягас
914,brausen::V,никъащилан,лакамс
915,rauschen::V,щурщур тӏун,лажномс
916,klingen::V,чӏу буклан,гайгемс
917,bellen::V,хӏап тӏун,онгомс
918,blasen::V,уф тӏун,пувамс
919,pfeifen::V,щютӏа тӏун,вешкемс
920,schreien::V,чӏу бан,пижнемс
921,stöhnen::V,угь-къак тӏун,кувсемс
922,zittern::V,зурзу чин,тарномс
923,zittern::V,зурзу тӏун,тарномс
924,leben::V,ялапар хъанан,эрямс
925,geboren werden::V,ан,чачомс
926,atmen::V,ссихӏ ласлан,лексемс
927,atmen::V,ссихӏ бигьлан,лексемс
928,trinken::V,хӏачӏан,симемс
929,trinken::V,хӏачӏлан,симемс
930,essen::V,канан,ярсамс
931,schlucken::V,кьюлтӏа тӏун,нилемс
932,schlucken::V,кьюлтӏа тӏун,порнемс
933,müde werden::V,аьхчӏин,сиземс
934,einschlafen::V,шанан икӏан,матедевемс
935,schlafen::V,шанан,удомс
936,aufwachen::V,чантӏ учин,сыргоземс
937,aufstehen::V,бизан,стямс
938,sich erholen::V,бигьалаган,оймсемс
939,krank werden::V,къашай хьун,сэредезевемс
940,krank sein::V,къашай хъанан,сэредемс
941,krank sein::V,къашавай икӏан,сэредемс
942,schmerzen::V,цӏун,сэредемс
943,husten::V,хъугьу чин,козомс
944,husten::V,хъугьу тӏун,козомс
945,genesen::V,хъин хьун,пичкамс
946,genesen::V,сагъ лаган,пичкамс
947,sterben::V,ивчӏан,куломс
948,umkommen::V,лиллан,чавовомс
949,umkommen::V,лиллан,ёмамс
950,umkommen::V,литӏлан,чавовомс
951,umkommen::V,литӏлан,ёмамс
952,umkommen::V,ажал биян,чавовомс
953,umkommen::V,ажал биян,ёмамс
954,umkommen::V,личӏи хьун,чавовомс
955,umkommen::V,личӏи хьун,ёмамс
956,umkommen::V,иакьлу хьун,чавовомс
957,umkommen::V,иакьлу хьун,ёмамс
958,umkommen::V,ахир жан хъанан,чавовомс
959,umkommen::V,ахир жан хъанан,ёмамс
960,umkommen::V,рухӏирачӏа икӏан,чавовомс
961,umkommen::V,рухӏирачӏа икӏан,ёмамс
962,sich bewegen::V,сукку хьун,шаштомс
963,sich rühren::V,сукку хьун,сыргамс
964,sich erheben::V,бизан,куземс
965,sich setzen::V,щяикӏан,озамс
966,sich setzen::V,щябикӏан,озамс
967,hinfallen::V,багьан,прамс
968,hinfallen::V,багьан,сяворемс
969,laufen::V,занан,якамс
970,schreiten::V,ша ласлан,эскелямс
971,schreiten::V,ша ласлан,молемс
972,spazierengehen::V,сайр буллан,якамс
973,eilen::V,анавар буккан,эрзкалемс
974,eilen::V,анавар буккан,капшамс
975,sich beeilen::V,анавар буккан,капшамс
976,sausen::V,никъа щилан,ливтямс
977,sausen::V,никъа щун,ливтямс
978,rennen::V,лечлан,чийнемс
979,rennen::V,лечлан,ардтнемс
980,springen::V,тӏанкӏ дан,кирнявтнемс
981,klettern::V,лахълан,куземс
982,schaukeln::V,гьайжак бигьлан,нурямс
983,kriechen::V,ххярк тӏун,ёзмолдомс
984,schwimmen::V,гьузун,уемс
985,tauchen::V,лултту уккан,чопавтомс
986,tauchen::V,лултту уккан,чопавтнемс
987,rudern::V,бяхлан,миледемс
988,rudern::V,батӏлан,миледемс
989,rudern::V,ххялаххи дуклан,миледемс
990,fahren::V,гьан,ардомс
991,fliegen::V,лехлан,ливтямс
992,gehen::V,нан,туемс
993,gehen::V,нан,молемс
994,weggehen::V,ялагьан,туемс
995,abfahren::V,гьан,туемс
996,anhalten::V,бацӏан,лоткамс
997,hineingehen::V,буххан,совамс
998,eintreten::V,буххан,совамс
999,eintreten::V,буххан,эскельдямс
1000,kommen::V,учӏан,самс
1001,ankommen::V,биян,самс
1002,ankommen::V,биян,пачкодемс
1003,ankommen::V,бучӏан,самс
1004,ankommen::V,бучӏан,пачкодемс
1005,zurückkommen::V,зана хъун,велявтомс
1006,zurückkommen::V,зана бикӏан,велявтомс
1007,bleiben::V,личӏан,кадовомс
1008,warten::V,ялугьлан,учомс
1009,erwarten::V,ялугьлан,учомс
1010,suchen::V,луглан,вешнемс
1011,finden::V,лякъин,муемс
1012,versuchen::V,ххал буллан,варштамс
1013,vorbereiten::V,хӏадур бан,анокстамс
1014,lieben::V,эшкьи хьуиу бикӏан,вечкемс
1015,mögen::V,ххиран бикӏан,вечкемс
1016,lachen::V,хъян,пейдемс
1017,weinen::V,аьтӏун,авардемс
1018,schimpfen::V,дяъван,сёвномс
1019,schimpfen::V,ссугайи агьан,сёвномс
1020,sich ärgern::V,ссибизлан,кежиявтнемс
1021,sich fürchten::V,ингъауслан,пелемс
1022,fürchten::V,хӏучӏ тӏун,пелемс
1023,fliehen::V,ака бан,оргодемс
1024,flüchten::V,лихъан,ворьгодемс
1025,flüchten::V,лихъан,чадомс
1026,sehen::V,чӏалан,неемс
1027,anschauen::V,урган,ваномс
1028,ansehen::V,буруглан,ваномс
1029,hören::V,баллан,марямс
1030,zuhören::V,вичӏи дихьлан,кунсоломс
1031,probieren::V,тӏин ххал буллан,варшамс
1032,riechen::V,ссунтӏа тӏун,никсемс
1033,fühlen::V,дакӏнил буслан,марямс
1034,scheinen::V,ххан,марявомс
1035,scheinen::V,бизан,марявомс
1036,scheinen::V,ххан бикӏлай бикӏан,марявомс
1037,vernehmen::V,баян,марямс
1038,frieren::V,лигьулул хъанан,кельмемс
1039,tun::V,бан,теемс
1040,können::V,хьун,маштомс
1041,anfangen::V,дайдишин,кармамс
1042,beenden::V,къуртал бан,прядомс
1043,aufhören::V,кьабагьан,лоткамс
1044,gelingen::V,бюхъан,удаламс
1045,öffnen::V,тӏитӏин,панжомс
1046,schließen::V,лакьин,пекстамс
1047,schließen::V,лакьин,сёлгомс
1048,schließen::V,лакьин,конямс
1049,stellen::V,дацӏан дан,аравтомс
1050,stellen::V,бишин,аравтомс
1051,setzen::V,щяитан,ойсевтемс
1052,setzen::V,щяитан,озавтнемс
1053,legen::V,бишин,путомс
1054,berühren::V,ка щун,токамс
1055,verbinden::V,бахӏин,содомс
1056,verbinden::V,дахӏин,содомс
1057,bedecken::V,ялтту бущин,вельтямс
1058,bedecken::V,ялтту бакьин,вельтямс
1059,aufhängen::V,лахъан,понгавтомс
1060,anzünden::V,лахъан,кирвастемс
1061,aufheben::V,гьаз бан,кепедемс
1062,zurücklassen::V,кьаитан,кадомс
1063,zurücklassen::V,битан,кадомс
1064,verlieren::V,дакъа дан,ёмавтомс
1065,fallen lassen::V,рутан,правтомс
1066,machen::V,дан,теемс
1067,herstellen::V,яраг ишла бувиу бан,анокстамс
1068,bauen::V,дан,путомс
1069,reparieren::V,дакьин дан,витемс
1070,verbessern::V,ххуй дан,паролгавтомс
1071,verbessern::V,ххуй дан,вадрялгавтомс
1072,ändern::V,баххана бан,полавтомс
1073,graben::V,дуклан,чувомс
1074,graben::V,дуклан,таргамс
1075,beugen::V,лахӏан бан,мендемс
1076,beugen::V,кьус бикӏан,мендемс
1077,biegen::V,баччин,комавтомс
1078,biegen::V,лахӏан бан,комавтомс
1079,drehen::V,гьанан,чаравтомс
1080,drehen::V,гьанан,велявтнемс
1081,wenden::V,кӏура баен бан,велявтомс
1082,umdrehen::V,кӏура баен бан,велявтомс
1083,heben::V,гьаз бан,кепедемс
1084,hochheben::V,гьаз бан,кепедемс
1085,ergreifen::V,хъап дан,кундамс
1086,ergreifen::V,хъап увиу угьан,кундамс
1087,halten::V,бугьлан,кирдемс
1088,drücken::V,кьюч бигьлан,нуемс
1089,schieben::V,щун,шаштомс
1090,lecken::V,ланцӏа тӏун,нолсемс
1091,beißen::V,хъапа тӏун,сускомс
1092,beißen::V,кьацӏа тӏун,сускомс
1093,abreißen::V,буцан,сеземс
1094,abschneiden::V,бухъан,печкемс
1095,abschneiden::V,кьукьин,печкемс
1096,binden::V,бахӏин,кодамс
1097,binden::V,бахӏин,сюлмамс
1098,binden::V,дахӏин,кодамс
1099,binden::V,дахӏин,сюлмамс
1100,brechen::V,гъагъан,синдемс
1101,brechen::V,гъагъан,калавтомс
1102,klopfen::V,кьутӏа тӏун,калтаямс
1103,hauen::V,рищун,чавомс
1104,kleben::V,лачӏун буллан,педявтнемс
1105,reiben::V,ссуку буллан,ёзамс
1106,streichen::V,дугъан,вадемс
1107,streichen::V,аьгъу дан,вадемс
1108,schneiden::V,духълан,керямс
1109,schneiden::V,кьукьлан,керямс
1110,schütteln::V,хъюлчу буллан,чукамс
1111,schwenken::V,палцӏ дуллан,яхолемс
1112,schütten::V,рутӏин,каямс
1113,füllen::V,буцӏин бан,пештямс
1114,einwickeln::V,кай-кай бан,тапарямс
1115,tragen::V,ларсун занан,кандомс
1116,tragen::V,ларсун ачин,кандомс
1117,schleppen::V,ххилан,ускомс
1118,aufbewahren::V,ядан,ванстомс
1119,aufbewahren::V,ядуллан,ванстомс
1120,werfen::V,личин,ёртомс
1121,fangen::V,бугьан,кундамс
1122,fangen::V,бугьлан,кундамс
1123,verstecken::V,ладитан,кекшемс
1124,verstecken::V,кьюлтӏ дан,кекшемс
1125,verstecken::V,дахьлаган дан,кекшемс
1126,teilen::V,бачӏин,явомс
1127,teilen::V,бутӏа бан,явомс
1128,schicken::V,тӏайла буккан,кучомс
1129,bringen::V,диян дан,кандомс
1130,hinzufügen::V,ххи бан,путомс
1131,hinzufügen::V,ххи бан,максомс
1132,bekommen::V,ласун,саемс
1133,erhalten::V,ласун,саемс
1134,nehmen::V,ласун,саемс
1135,wählen::V,бувчӏин,кочкамс
1136,auswählen::V,бувчӏин,кочкамс
1137,auswählen::V,язи бугьан,кочкамс
1138,bewahren::V,ядан,ванстомс
1139,behindern::V,дайщишруду дуллан,кирдемс
1140,verderben::V,зия дан,коламс
1141,beschädigen::V,зарал буллан,теемс зыян
1142,zerbrechen::V,гьагъан,коламс
1143,zerbrechen::V,гьагъан бан,коламс
1144,zerreißen::V,ххяхха дуккан,сеземс
1145,zerstören::V,лекьан дан,калавтомс
1146,verbrennen::V,ччуччин,пултамс
1147,geben::V,дулун,максомс
1148,reichen::V,дулун,максомс
1149,schenken::V,пишкаш дан,каземс
1150,schenken::V,багъишла дан,каземс
1151,schenken::V,ихӏсандалун дуллун,каземс
1152,versprechen::V,банна чин,алтамс
1153,loben::V,цӏа дан,шнамс
1154,küssen::V,ппай тӏун,палсемс
1155,wiegen::V,гьуркку тӏун,нурсемс
1156,wiegen::V,гьуркку буллан,нурсемс
1157,wiegen::V,гьуркку бан,нурсемс
1158,wecken::V,чантӏ учин ан,стявтомс
1159,zeigen::V,ккаккан бан,невтемс
1160,führen::V,буцин,ветямс
1161,lehren::V,лахьхьин бан,тонавтомс
1162,lehren::V,лахьхьин буллан,тонавтомс
1163,unterrichten::V,дарс дишаван,тонавтомс
1164,aufziehen::V,хъуна ан,трямс
1165,aufziehen::V,хъуна ан,кастомс
1166,aufziehen::V,тарбия ан,трямс
1167,aufziehen::V,тарбия ан,кастомс
1168,leiten::V,каялувшиву дан,ветямс
1169,leiten::V,каялувшиву дан,азоркстамс
1170,einladen::V,хъамалу оьвчин,тердемс
1171,vereinigen::V,ца бан,вейсэндямс
1172,vereinigen::V,ца бан,вейс путомс
1173,vereinigen::V,ца бан,вейс пурнамс
1174,besuchen::V,ялун уххан,варштамс
1175,treffen::V,хьуна бакьин,вастомс
1176,sich versammeln::V,батӏин,промокшномс
1177,spielen::V,тӏуркӏу тӏун,налксемс
1178,singen::V,балай тӏун,морамс
1179,tanzen::V,къавтӏун,киштемс
1180,sich trennen::V,ппив хьун,явомс
1181,verlassen::V,увккун гьан,кадомс
1182,retten::V,ххассал бан,идемс
1183,bewachen::V,къарал бан,ванстомс
1184,schützen::V,ябан,аштемс
1185,verteidigen::V,буруччин,ваномс
1186,sich schlagen::V,биян,тюремс
1187,schießen::V,битлан,ледемс
1188,siegen::V,ххув хьун,изнямс
1189,siegen::V,ххувшаву ласун,изнямс
1190,ärgern::V,ссибизан уллан,кежейгавтомс
1191,schlagen::V,рищун,токамс
1192,stechen::V,кьутӏин,пупамс
1193,stoßen::V,щун,тулкадемс
1194,stehlen::V,дацин,саламс
1195,stören::V,кьючин,пирямс ки
1196,belästigen::V,бизар уллан,а максомс
1197,belästigen::V,бизар уллан,а кадомс оймамо
1198,verbergen::V,лабитан,сёпомс
1199,verbergen::V,лабитан,кекшемс
1200,verbergen::V,кӏучӏ бан,сёпомс
1201,verbergen::V,кӏучӏ бан,кекшемс
1202,täuschen::V,хъяврин ан,манямс
1203,betrügen::V,аьикьин ан,манчемс
1204,töten::V,ивчӏан,чавномс
1205,töten::V,ивчӏан,маштнемс
1206,wohnen::V,оьрму бутлан,эрямс
1207,arbeiten::V,зун,важодемс
1208,sammeln::V,ттихӏин,пурнамс
1209,sammeln::V,вив дишин,пурнамс
1210,pflücken::V,риттун,ноцковтнемс
1211,jagen::V,авли занан,кундамс
1212,fischen::V,чавахъру бугьлан,калонь кундамс
1213,fassen::V,бугьан,кундамс
1214,hüten::V,урттуйн бакьлан,ваномс
1215,treiben::V,дачин дуллан,панемс
1216,treiben::V,лихъан буллан,панемс
1217,anbinden::V,бахӏин,сюлмамс
1218,füttern::V,канаки буллан,андомс
1219,melken::V,ттизин,потявтомс
1220,hacken::V,мюрш буллан,лазномс
1221,hacken::V,мюрш бан,лазномс
1222,gießen::V,щин дишин,валомс
1223,reifen::V,диян,кенеремс
1224,zubereiten::V,хӏадур дан,анокстамс
1225,zubereiten::V,хӏадур бан,анокстамс
1226,kochen::V,шашан,пидемс
1227,kochen::V,шашан дуллан,пидемс
1228,backen::V,бишлан,пидемс
1229,backen::V,шахьлан,пидемс
1230,braten::V,цӏарайх дуллан,пуштамс
1231,umrühren::V,хӏала бан,човорямс
1232,stricken::V,щащлан,кодамс
1233,stricken::V,щащан,кодамс
1234,nähen::V,дуруххан,стамс
1235,färben::V,ранг щун,артомс
1236,reinigen::V,марцӏ бан,урядамс
1237,waschen::V,шюшин,муськемс
1238,abwischen::V,лишин,нардамс
1239,spülen::V,вилаган,ёрвалдомс
1240,fegen::V,башин,тенсемс
1241,kehren::V,бахьлан,тенсемс
1242,baden::V,щинавун учӏлан,экшелямс
1243,sich waschen::V,диссун,шлямс
1244,sich waschen::V,лажин диссун,шлямс
1245,sich waschen::V,лажин дислан,шлямс
1246,sich waschen::V,биссун,шлямс
1247,sich waschen::V,чурх бислан,шлямс
1248,ausziehen::V,ликкан,кайсевтемс
1249,anziehen::V,лаххан,оршамс
1250,sich anziehen::V,янна лаххан,оршамс
1251,kämmen::V,ттарал дуккан,судрямс
1252,schmücken::V,чӏюлу бан,мазылгавтомс
1253,schmücken::V,чӏюлу бан,наряжамс
1254,sagen::V,учин,меремс
1255,sprechen::V,гъалгъа тӏун,кортамс
1256,reden::V,гъалгъа тӏун,кортамс
1257,sich unterhalten::V,гъалгъа тӏун,кортнемс
1258,fragen::V,цӏуххин,кевкстемс
1259,bitten::V,тавакъю буллан,вешемс
1260,erzählen::V,хавар бусан,ёвтнемс
1261,mitteilen::V,баян бан,ёвтамс
1262,mitteilen::V,хавар бан,ёвтамс
1263,nennen::V,цӏа дизан,лемдемс
1264,nennen::V,цӏа дизан,путомс лем
1265,rufen::V,оьвтӏун,тердемс
1266,rufen::V,оьвтӏун,серьгедемс
1267,prahlen::V,цӏа дуллан,шнамс пря
1268,übersetzen::V,таржума бан,ютавтомс
1269,denken::V,пикри буллан,арсемс
1270,glauben::V,вих хьун,кемемс
1271,bemerken::V,хӏисав хъун,неемс
1272,erkennen::V,увчӏин,содамс
1273,begreifen::V,бувчӏин,пачкодемс
1274,lernen::V,лахьлан,тонавтнемс
1275,lernen::V,лахьхьин,тонавтнемс
1276,wissen::V,кӏулну бикӏан,содамс
1277,wissen::V,хавар бикӏан,содамс
1278,sich erinnern an::V,дакӏнин бутан,ледстямс
1279,vergessen::V,хъама битан,стувтомс
1280,messen::V,дуцин дуллан,онкстнемс
1281,messen::V,дуцин дан,онкстнемс
1282,zählen::V,дуккин,ловомс
1283,rechnen::V,хӏисав дан,ловомс
1284,lesen::V,ккалан,ловномс
1285,malen::V,сурат дуллан,рисовамс
1286,zeichnen::V,сурат дуллан,рисовамс
1287,schreiben::V,чичин,сёрмадомс
1288,schreiben::V,чичлан,сёрмадомс
1289,besitzen::V,дуну икӏан,улемс
1290,besitzen::V,дуну икӏан,улемс азорокс
1291,besitzen::V,дуну дикӏан,улемс
1292,besitzen::V,дуну дикӏан,улемс азорокс
1293,besitzen::V,заллуну икӏан,улемс
1294,besitzen::V,заллуну икӏан,улемс азорокс
1295,kaufen::V,машан ласун,рамамс
1296,verkaufen::V,баххан,миемс
1297,bezahlen::V,арцу дулун,пандомс
1298,bezahlen::V,багьа булун,пандомс
1299,zahlen::V,арцу дулун,пандомс
1300,zahlen::V,багьа булун,пандомс
1301,beherrschen::V,дуну икӏан,азоркстамс
1302,beherrschen::V,заллуну икӏан,азоркстамс
1303,ertragen::V,бухӏан,кирдемс
1304,Leber::N,,максо
1305,Moor::N,,чей
1306,Anhöhe::N,,губорь
1307,Anhöhe::N,,пандыне
1308,Bucht::N,,усия
1309,Barsch::N,,окунь
1310,Hecht::N,,щука
1311,Laus::N,,сий
1312,Ruf::N,,тердема
1313,Platz::N,,васолкс
1314,Kante::N,,ирдез
1315,Größe::N,,сэрь
1316,Größe::N,,покшолма
1317,Menge::N,,лововкс
1318,Figur::N,,рунго
1319,Tasche::N,,юдма
1320,Öl::N,,ой
1321,Schuh::N,,туфля
1322,Leine::N,,ведьме
1323,König::N,,король
1324,fein::A,,човине
1325,auf einmal::ADV,,вейсэ
1326,bald::ADV,,курок
1327,einst::ADV,,весть
1328,einst::ADV,,зярдо-бути
1329,schon::ADV,,уш
1330,sie::PRN,,сынь
1331,siebzig::NUM,,сизьгемень
1332,klirren::V,,калдордомс
1333,klirren::V,,кальцяемс
1334,heulen::V,,урномс
1335,rühren::V,,токамс седейс
1336,zu sehen sein::V,,неявомс
1337,wollen::V,,бажамс
1338,geraten::V,,лисемс
1339,kratzen::V,,ангордамс
1340,stecken::V,,сялгомс
1341,schleifen::V,,човамс
1342,rütteln::V,,чукамс
1343,rütteln::V,,лыкавтомс
1344,ziehen::V,,ускомс
1345,packen::V,,кундамс
1346,wünschen::V,,арсемс
1347,zudecken::V,,тавадомс
1348,zudecken::V,,вельтямс
1349,antreiben::V,,ветямс
1350,lassen::V,,кармавтомс
1351,treten::V,,тапамс
1352,verstehen::V,,чарькодемс
