,Concept_ID,kk,la
809,dann::ADV,сонан соң,deinde
810,gestern::ADV,кеше,heri
811,einst::ADV,бірде,olim
812,einst::ADV,бір кезде,olim
813,damals::ADV,анада,tum
814,danach::ADV,онан соң,postea
815,danach::ADV,сонан соң,postea
816,vorher::ADV,бұрын,antea
817,zuerst::ADV,әуелі,primo
818,zuerst::ADV,алдымен,primo
819,einmal::ADV,бір жолы,semel
820,manchmal::ADV,кейде,interdum
821,oft::ADV,ылғи,saepe
822,immer::ADV,өнебойы,semper
823,niemals::ADV,ешуақытта,numquam
824,hier::ADV,бұнда,hic
825,hier::ADV,осында,hic
826,hierhin::ADV,бермен,huc
827,von hier::ADV,бер жақтан,hinc
828,dort::ADV,анда,ibi
829,dorthin::ADV,әрі,eo
830,geradeaus::ADV,тура,recte
831,vorwärts::ADV,ілгері,porro
832,rückwärts::ADV,артқа,retro
833,zurück::ADV,кейін қарай,retro
834,unten::ADV,төменде,infra
835,hinab::ADV,астына,pessum
836,hinab::ADV,төмен,pessum
837,oben::ADV,жоғарыда,supra
838,hinauf::ADV,өрге,sursum
839,überall::ADV,әрқайда,ubique
840,nicht::ADV,емес,non
841,ein wenig::ADV,азырақ,paulum
842,ein wenig::ADV,аздаған,paulum
843,ein wenig::ADV,азғантай,paulum
844,kaum::ADV,зорға,vix
845,kaum::ADV,зорға,aegre
846,sehr::ADV,орасан,valde
847,sehr::ADV,орасан,magnopere
848,so::ADV,бұлай,ita
849,so::ADV,былайша,ita
850,noch::ADV,әлі,etiam
851,nur::ADV,ғана,solum
852,nur::ADV,ғана,tantum
853,schon::ADV,түге,iam
854,wieder::ADV,жаңа,rursus
855,wieder::ADV,қайта,rursus
856,wieder::ADV,жаңадан,rursus
857,vergebens::ADV,бекер,frustra
858,vor::PRP,алды,ante
859,hinter::PRP,артынан,post
860,unter::PRP,түп,sub
861,unter::PRP,маңында,sub
862,durch::PRP,арқылы,per
863,neben::PRP,іргеде,iuxta
864,neben::PRP,жанында,iuxta
865,zwischen::PRP,арада,inter
866,wegen::PRP,үшін,propter
867,dies::PRN,бұ,hoc
868,dies::PRN,осы,hoc
869,das::PRN,сол,id
870,alles::PRN,дүйім,omnia
871,alles::PRN,күллі,omnia
872,ich::PRN,мен,ego
873,du::PRN,сен,tu
874,er::PRN,ол,is
875,er::PRN,ол,ille
876,wir::PRN,біз,nos
877,ihr::PRN,сіз,vos
878,sie::PRN,олар,ii
879,sie::PRN,олар,illi
880,was::FPRN,не,quid
881,wer::FPRN,кім,quis
882,wo::FADV,кәні,ubi
883,wo::FADV,қайда,ubi
884,wohin::FADV,қайда,quo
885,wie::FADV,калай,quomodo
886,warum::FADV,неғып,cur
887,wieviel::FNUM,неше,quantum
888,wieviel::FNUM,қанша,quantum
889,eins::NUM,бір,unus
890,zwei::NUM,екі,duo
891,drei::NUM,үш,tres
892,vier::NUM,төрт,quattuor
893,fünf::NUM,бес,quinque
894,sechs::NUM,алты,sex
895,sieben::NUM,жеті,septem
896,acht::NUM,сегіз,octo
897,neun::NUM,тоғыз,novem
898,zehn::NUM,он,decem
899,elf::NUM,он бір,undecim
900,zwölf::NUM,он екі,duodecim
901,zwanzig::NUM,жиырма,viginti
902,dreißig::NUM,отыз,triginta
903,vierzig::NUM,қырық,quadraginta
904,fünfzig::NUM,елу,quinquaginta
905,sechzig::NUM,алпыс,sexaginta
906,siebzig::NUM,жетпіс,septuaginta
907,achtzig::NUM,сексен,octoginta
908,neunzig::NUM,тоқсан,nonaginta
909,hundert::NUM,жүз,centum
910,tausend::NUM,мың,mille
911,und::CNJ,та,et
912,und::CNJ,та,-que
913,oder::CNJ,әлде,vel
914,oder::CNJ,немесе,vel
915,stehen::V,тұру,stare
916,sitzen::V,отыру,sedere
917,liegen::V,жату,iacere
918,hängen::V,ілу,pendere
919,werden::V,болу,fieri
920,werden::V,түрегелу,fieri
921,passieren::V,болу,accidere
922,beginnen::V,басталу,incipere
923,enden::V,ада болу,finem habere
924,wechseln::V,құбылу,mutari
925,wechseln::V,өзгеру,mutari
926,aufgehen[Sonne]::V,шығу,oriri
927,untergehen[Sonne]::V,батыру,occidere
928,scheinen[Sonne]::V,жылтырау,lucere
929,donnern::V,күркіреу,tonare
930,wehen::V,огып тур,flare
931,strömen::V,сорғалау,fluere
932,fließen::V,ағу,manare
933,sich drehen::V,айналу,torqueri
934,schwanken::V,толықсу,vacillare
935,schwingen::V,тербелу,vibrare
936,fallen::V,құлау,cadere
937,fallen::V,жығылу,cadere
938,fallen::V,төмендеу,cadere
939,brennen::V,жану,ardere
940,rauchen::V,түтету,fumare
941,regnen::V,жауу,pluere
942,gefrieren::V,мұздай қату,congelari
943,gefrieren::V,мұз боп қату,congelari
944,tauen::V,жібу,rorare
945,schmelzen::V,еру,liquescere
946,trocknen::V,курау,arescere
947,sieden::V,қайнау,fervere
948,faulen::V,иістену,putescere
949,verfaulen::V,шіру,putescere
950,reißen::V,жыртылу,scindi
951,versinken::V,малтығу,mergi
952,vergehen::V,өту,praeterire
953,erscheinen::V,көріну,apparere
954,erscheinen::V,көрініп қалу,apparere
955,verschwinden::V,ғайып_болу,discedere
956,sinken::V,ылдилау,labi
957,sinken::V,төмендеу,labi
958,abnehmen::V,кемітілу,deminui
959,zunehmen::V,көбею,augeri
960,steigen::V,қобу,augescere
961,steigen::V,көтерілу,augescere
962,steigen::V,жоғарылау,augescere
963,wachsen::V,өсу,crescere
964,glänzen::V,жалтырау,splendere
965,funkeln::V,жарқырау,micare
966,funkeln::V,нұрлану,micare
967,funkeln::V,жылтылдау,micare
968,lärmen::V,шулау,strepere
969,lärmen::V,шуылдау,strepere
970,läuten::V,қоңыраулату,sonare
971,klingeln::V,дыңғырлау,tinnire
972,klirren::V,дыңылдату,crepare
973,brausen::V,тасу,saevire
974,rauschen::V,сусылдау,crepare
975,rauschen::V,сыбдырлау,crepare
976,klingen::V,дыбыс шығару,sonare
977,bellen::V,үру,latrare
978,heulen::V,ұлу,ululare
979,blasen::V,үру,flare
980,pfeifen::V,ысқыру,sibilare
981,schreien::V,шыңғыру,clamare
982,schreien::V,айғайлау,clamare
983,schreien::V,байбайлау,clamare
984,schreien::V,бажалақтау,clamare
985,stöhnen::V,ыңырсу,gemere
986,stöhnen::V,ыңкылдау,gemere
987,zittern::V,қалш,tremere
988,zittern::V,қалш,trepidare
989,zittern::V,қалшылдату,tremere
990,zittern::V,қалшылдату,trepidare
991,leben::V,жасау,vivere
992,leben::V,күнелту,vivere
993,leben::V,күн көру,vivere
994,leben::V,тіршілік ету,vivere
995,geboren werden::V,туу,nasci
996,atmen::V,дем алу,spirare
997,atmen::V,ауа жұту,spirare
998,trinken::V,ішу,bibere
999,trinken::V,ұрттау,bibere
1000,essen::V,жеу,edere
1001,essen::V,тамақтану,edere
1002,schlucken::V,жұту,devorare
1003,müde werden::V,болдыру,fatigari
1004,einschlafen::V,үйыктап калу,obdormiscere
1005,schlafen::V,ұйықтау,dormire
1006,aufwachen::V,ояну,expergisci
1007,aufstehen::V,ояну,exsurgere
1008,sich erholen::V,тынығу,se reficere
1009,krank werden::V,кеселдену,aegrescere
1010,krank werden::V,сырқаттану,aegrescere
1011,krank werden::V,ауырып қалу,aegrescere
1012,krank werden::V,ауыра бастау,aegrescere
1013,krank werden::V,кеселге ұшырау,aegrescere
1014,krank werden::V,сырқаттанып қалу,aegrescere
1015,krank sein::V,ауыру,aegrotare
1016,krank sein::V,сырқаттану,aegrotare
1017,schmerzen::V,ауырады,dolere
1018,husten::V,жөтелу,tussire
1019,genesen::V,айығу,convalescere
1020,sterben::V,өлу,mori
1021,sterben::V,қайтыс,mori
1022,sterben::V,жантапсыру,mori
1023,umkommen::V,өлу,perire
1024,umkommen::V,қаза табу,perire
1025,sich bewegen::V,жылжу,se movere
1026,sich rühren::V,қыбырлау,micare
1027,sich erheben::V,тұру,surgere
1028,sich setzen::V,отыру,considere
1029,hinfallen::V,жығылу,cadere
1030,laufen::V,жояу жүру,vadere
1031,schreiten::V,кадамдау,gradi
1032,spazierengehen::V,қыдыру,ambulare
1033,eilen::V,асығу,properare
1034,eilen::V,жеделдену,properare
1035,eilen::V,жедепдеу,properare
1036,sich beeilen::V,асығу,festinare
1037,sich beeilen::V,жеделдену,festinare
1038,sausen::V,заулау,currere
1039,rennen::V,жүгіру,currere
1040,springen::V,секіру,salire
1041,klettern::V,өрмелеп шығу,niti
1042,schaukeln::V,тербелу,oscillare
1043,kriechen::V,еңбектеу,repere
1044,kriechen::V,еңбектеу,serpere
1045,schwimmen::V,жүзу,nare
1046,schwimmen::V,жүзу,natare
1047,schwimmen::V,малту,nare
1048,schwimmen::V,малту,natare
1049,schwimmen::V,қалықтау,nare
1050,schwimmen::V,қалықтау,natare
1051,tauchen::V,сүңгу,mergere
1052,rudern::V,есу,remigare
1053,fahren::V,бару,vehi
1054,fliegen::V,ұшу,volare
1055,gehen::V,бару,ire
1056,gehen::V,бару,vadere
1057,weggehen::V,кету,abire
1058,weggehen::V,кету,discedere
1059,abfahren::V,жөнелу,proficisci
1060,anhalten::V,тоқтау,consistere
1061,hineingehen::V,кіру,inire
1062,hineingehen::V,кіру,ingredi
1063,eintreten::V,ену,intrare
1064,kommen::V,жету,venire
1065,ankommen::V,келу,advenire
1066,zurückkommen::V,қайту,revenire
1067,bleiben::V,қалу,manere
1068,warten::V,тосу,opperiri
1069,erwarten::V,күту,opperiri
1070,erwarten::V,күту,expectare
1071,suchen::V,іздеу,quaerere
1072,finden::V,табу,reperire
1073,versuchen::V,талпыну,conari
1074,versuchen::V,талпыну,temptare
1075,vorbereiten::V,әзірлеу,parare
1076,lieben::V,сүю,amare
1077,mögen::V,жарату,amare
1078,mögen::V,жақсы_көру,amare
1079,lachen::V,күлу,ridere
1080,lachen::V,күлісу,ridere
1081,rühren::V,көңілін бұзу,commovere
1082,weinen::V,жылау,flere
1083,schimpfen::V,ақырып-бақыру,increpare
1084,sich ärgern::V,ашулану,indignari
1085,sich fürchten::V,сескену,vereri
1086,fürchten::V,қауіптену,timere
1087,fürchten::V,сақсыну,timere
1088,fliehen::V,қашу,fugere
1089,fliehen::V,қашып кету,fugere
1090,flüchten::V,қашу,effugere
1091,flüchten::V,қашып кету,effugere
1092,sehen::V,көру,videre
1093,anschauen::V,назар салу,aspectare
1094,ansehen::V,тамашалау,spectare
1095,hören::V,есту,audire
1096,zuhören::V,тыңдау,auscultare
1097,zuhören::V,құлақ қою,auscultare
1098,probieren::V,тату,gustare
1099,probieren::V,дәм тату,gustare
1100,riechen::V,иіскеу,olfacere
1101,fühlen::V,сезу,sentire
1102,fühlen::V,сезіну,sentire
1103,scheinen::V,болып көріну,videri
1104,zu sehen sein::V,көріну,conspici
1105,vernehmen::V,есту,comperire
1106,vernehmen::V,есітіп қалу,comperire
1107,frieren::V,тоңу,algere
1108,frieren::V,жаурау,algere
1109,tun::V,ету,facere
1110,tun::V,істеу,facere
1111,können::V,білу,posse
1112,wollen::V,қалау,velle
1113,anfangen::V,бастау,incipere
1114,beenden::V,бітіру,finire
1115,beenden::V,адақтау,finire
1116,beenden::V,тамамдау,finire
1117,beenden::V,аяқтап шығу,finire
1118,aufhören::V,доғару,desistere
1119,gelingen::V,жолы түсу,contingere
1120,geraten::V,калу,evenire
1121,öffnen::V,ашу,aperire
1122,öffnen::V,ашып қою,aperire
1123,schließen::V,жабу,claudere
1124,stellen::V,қою,sistere
1125,stellen::V,қойдыру,sistere
1126,setzen::V,отырғызу,ponere
1127,legen::V,салу,ponere
1128,legen::V,калау,ponere
1129,berühren::V,тию,tangere
1130,verbinden::V,байлап алу,iungere
1131,verbinden::V,сабақтастыру,iungere
1132,bedecken::V,бүркеу,tegere
1133,bedecken::V,бүркеу,operire
1134,aufhängen::V,ілу,suspendere
1135,aufhängen::V,асып қою,suspendere
1136,anzünden::V,тұтату,accendere
1137,anzünden::V,тұтату,inflammare
1138,aufheben::V,көтеру,tollere
1139,zurücklassen::V,қалдыру,relinquere
1140,verlieren::V,жоғалту,perdere
1141,verlieren::V,жоғалту,amittere
1142,fallen lassen::V,құлатып алу,dimittere
1143,fallen lassen::V,қолдан түсіріп алу,dimittere
1144,machen::V,ету,facere
1145,machen::V,жасау,facere
1146,machen::V,жасап шығару,facere
1147,herstellen::V,жасап шығару,fabricare
1148,bauen::V,тұрғызу,construere
1149,reparieren::V,оңдау,reparare
1150,verbessern::V,дұрыстау,emendare
1151,ändern::V,өзгерту,mutare
1152,graben::V,үңгу,fodere
1153,beugen::V,буғу,flectere
1154,biegen::V,ию,curvare
1155,biegen::V,майыстыру,curvare
1156,drehen::V,айналдыру,torquere
1157,wenden::V,екінші жағын айналдыру,vertere
1158,umdrehen::V,бұру,convertere
1159,heben::V,көтеру,tollere
1160,hochheben::V,жоғарылату,levare
1161,hochheben::V,көтеру,levare
1162,ergreifen::V,бас_салу,capessere
1163,ergreifen::V,шап_беріп_ұстап_алу,capessere
1164,ergreifen::V,шап_беру,capessere
1165,ergreifen::V,шап_ете_түсу,capessere
1166,halten::V,тұту,tenere
1167,halten::V,ұстау,tenere
1168,drücken::V,басу,premere
1169,schieben::V,итеру,promovere
1170,kratzen::V,қыру,radere
1171,lecken::V,жалау,lambere
1172,beißen::V,қабу,mordere
1173,beißen::V,тістеу,mordere
1174,beißen::V,қауып алу,mordere
1175,abreißen::V,үзу,avellere
1176,abschneiden::V,қырқу,desecare
1177,binden::V,байланыстыру,ligare
1178,binden::V,байлап_алу,ligare
1179,binden::V,байластыру,ligare
1180,binden::V,байлау,ligare
1181,binden::V,буу,ligare
1182,binden::V,матау,ligare
1183,binden::V,сабақтастыру,ligare
1184,binden::V,ұштастыру,ligare
1185,stecken::V,сұғу,inserere
1186,brechen::V,сындыру,rumpere
1187,klopfen::V,қағу,pultare
1188,hauen::V,соғу,ferire
1189,kleben::V,желімдеу,agglutinare
1190,reiben::V,үйкеу,terere
1191,streichen::V,сүйкеу,oblinere
1192,schleifen::V,егеу,acuere
1193,schleifen::V,қайрау,acuere
1194,schleifen::V,егеулеу,acuere
1195,schneiden::V,кесу,secare
1196,rütteln::V,қозғау,quassare
1197,rütteln::V,жұлмалау,quassare
1198,schütteln::V,дірілдету,quatere
1199,schütteln::V,селкілдету,quatere
1200,schwenken::V,бұлғау,ventilare
1201,schwenken::V,сермеу,ventilare
1202,schütten::V,құю,fundere
1203,füllen::V,толтыру,complere
1204,einwickeln::V,орау,involvere
1205,tragen::V,алып жүру,ferre
1206,tragen::V,алып жүру,portare
1207,schleppen::V,тарту,pertrahere
1208,ziehen::V,тарту,trahere
1209,aufbewahren::V,сақтау,asservare
1210,werfen::V,лақтыру,iacere
1211,fangen::V,қармау,capere
1212,fangen::V,қағып алу,capere
1213,packen::V,шап беру,capessere
1214,packen::V,шап ете түсу,capessere
1215,packen::V,шап беріп ұстап алу,capessere
1216,verstecken::V,тығу,abdere
1217,verstecken::V,жасыру,abdere
1218,teilen::V,бөлу,partiri
1219,teilen::V,бөлу,dividere
1220,schicken::V,жіберу,mittere
1221,bringen::V,әкелу,apportare
1222,bringen::V,алып келу,apportare
1223,hinzufügen::V,қосу,addere
1224,hinzufügen::V,үстеу,addere
1225,bekommen::V,алу,adipisci
1226,erhalten::V,алмақ,accipere
1227,nehmen::V,алу,sumere
1228,nehmen::V,алмақ,sumere
1229,wählen::V,таңдау,eligere
1230,auswählen::V,екшеу,deligere
1231,auswählen::V,саралау,deligere
1232,auswählen::V,сұрыптау,deligere
1233,auswählen::V,сайлап алу,deligere
1234,bewahren::V,сақтау,conservare
1235,behindern::V,оралғы болу,impedire
1236,verderben::V,бүлдіру,corrumpere
1237,beschädigen::V,бұзу,laedere
1238,zerbrechen::V,уату,rumpere
1239,zerbrechen::V,уату,frangere
1240,zerreißen::V,жырту,discindere
1241,zerstören::V,қирату,delere
1242,zerstören::V,талқандау,delere
1243,verbrennen::V,өртеу,urere
1244,verbrennen::V,өртеу,cremare
1245,verbrennen::V,жандыру,urere
1246,verbrennen::V,жандыру,cremare
1247,verbrennen::V,өртеп жіберу,urere
1248,verbrennen::V,өртеп жіберу,cremare
1249,verbrennen::V,жандырып жіберу,urere
1250,verbrennen::V,жандырып жіберу,cremare
1251,geben::V,беру,dare
1252,reichen::V,беру,praebere
1253,schenken::V,тарту,donare
1254,schenken::V,тарту,largiri
1255,versprechen::V,уәде беру,polliceri
1256,versprechen::V,уәде беру,promittere
1257,wünschen::V,тілеу,
1258,loben::V,мақтау,laudare
1259,loben::V,дәріптеу,laudare
1260,küssen::V,сүю,osculari
1261,wiegen::V,тербеу,
1262,zudecken::V,бүркеу,tegere
1263,wecken::V,ояту,excitare
1264,zeigen::V,көрсету,monstrare
1265,führen::V,ерту,ducere
1266,führen::V,жетектеу,ducere
1267,lehren::V,оқыту,docere
1268,unterrichten::V,оқыту,instituere
1269,aufziehen::V,бағу,nutrire
1270,leiten::V,басқару,ducere
1271,leiten::V,жетекшілік ету,ducere
1272,antreiben::V,асықтыру,incitare
1273,lassen::V,-ткізу,iubere
1274,lassen::V,мәжбүр ету,iubere
1275,einladen::V,шақыру,invitare
1276,vereinigen::V,біріктіру,coniungere
1277,vereinigen::V,біріктіріп қою,coniungere
1278,besuchen::V,кіріп шығу,visere
1279,besuchen::V,барып шығу,visere
1280,treffen::V,кездесу,convenire
1281,sich versammeln::V,топталу,convenire
1282,spielen::V,ойнау,ludere
1283,singen::V,сайрау,cantare
1284,tanzen::V,билеу,saltare
1285,sich trennen::V,айрылысу,digredi
1286,sich trennen::V,айрылысу,discedere
1287,verlassen::V,тастау,deserere
1288,verlassen::V,тастау,relinquere
1289,retten::V,құтқару,servare
1290,bewachen::V,күзету,custodire
1291,schützen::V,жақтау,tueri
1292,schützen::V,жақтау,tutari
1293,schützen::V,жақтасу,tueri
1294,schützen::V,жақтасу,tutari
1295,verteidigen::V,қорғау,defendere
1296,sich schlagen::V,алысу,luctari
1297,schießen::V,ату,iaculari
1298,siegen::V,жеңу,vincere
1299,ärgern::V,ашуландыру,irritare
1300,schlagen::V,ұру,ferire
1301,treten::V,тебу,calcare
1302,stechen::V,шаншу,pungere
1303,stoßen::V,түрту,tundere
1304,stehlen::V,ұрлау,furari
1305,stören::V,кесірлен,turbare
1306,belästigen::V,мазасын алу,obtundere
1307,verbergen::V,сездірмеу,celare
1308,verbergen::V,сездірмеу,occultare
1309,täuschen::V,жалған айту,fallere
1310,betrügen::V,алдау,fraudare
1311,betrügen::V,алдап кету,fraudare
1312,betrügen::V,ақымақ қылу,fraudare
1313,töten::V,құрту,necare
1314,töten::V,құрту,caedere
1315,töten::V,өлтіру,necare
1316,töten::V,өлтіру,caedere
1317,wohnen::V,мекендеу,habitare
1318,wohnen::V,өмір сүру,habitare
1319,arbeiten::V,істеу,laborare
1320,arbeiten::V,еңбектену,laborare
1321,sammeln::V,жыю,colligere
1322,pflücken::V,жұлу,carpere
1323,jagen::V,аулау,venari
1324,fischen::V,балык_аулау,piscari
1325,fassen::V,ұстау,capere
1326,hüten::V,жаю,custodire
1327,hüten::V,бағу,custodire
1328,treiben::V,айдау,agere
1329,anbinden::V,байлау,alligare
1330,füttern::V,ас ішкізу,nutrire
1331,füttern::V,азықтандыру,nutrire
1332,füttern::V,қоректендіру,nutrire
1333,melken::V,сауу,mulgere
1334,hacken::V,турау,findere
1335,gießen::V,суару,rigare
1336,reifen::V,жетілу,maturescere
1337,zubereiten::V,даяр ету,apparare
1338,kochen::V,асу,coquere
1339,backen::V,пісіру,coquere
1340,braten::V,қуыру,torrere
1341,umrühren::V,былғалау,commovere
1342,umrühren::V,сапырылыстыру,commovere
1343,stricken::V,торлау,texere
1344,stricken::V,тоқу,texere
1345,nähen::V,тігу,suere
1346,färben::V,бояу,tingere
1347,färben::V,сырлау,tingere
1348,reinigen::V,аршу,purgare
1349,reinigen::V,тазалау,purgare
1350,waschen::V,жуу,lavare
1351,abwischen::V,сүрту,abstergere
1352,spülen::V,шаю,perluere
1353,fegen::V,сыпыру,verrere
1354,kehren::V,сыпыру,purgare
1355,baden::V,шомылу,lavari
1356,sich waschen::V,жуыну,lavari
1357,ausziehen::V,шешу,exuere
1358,anziehen::V,кигізу,induere
1359,sich anziehen::V,киіну,vestiri
1360,kämmen::V,тарау,pectere
1361,schmücken::V,әсемдеу,ornare
1362,schmücken::V,әсемдеу,decorare
1363,schmücken::V,мәнерлеу,ornare
1364,schmücken::V,мәнерлеу,decorare
1365,schmücken::V,көріктендіру,ornare
1366,schmücken::V,көріктендіру,decorare
1367,sagen::V,деу,dicere
1368,sagen::V,айту,dicere
1369,sprechen::V,деу,fari
1370,sprechen::V,айту,fari
1371,reden::V,сөйлеу,loqui
1372,reden::V,сөйлесу,loqui
1373,reden::V,тіл қатысу,loqui
1374,sich unterhalten::V,сұхбаттасу,colloqui
1375,sich unterhalten::V,сұхбаттасу,disputare
1376,fragen::V,сұрау,rogare
1377,fragen::V,сұрау,quaerere
1378,bitten::V,өтіну,orare
1379,bitten::V,өтіну,rogare
1380,bitten::V,жалыну,orare
1381,bitten::V,жалыну,rogare
1382,erzählen::V,айту,narrare
1383,mitteilen::V,білдіру,communicare
1384,nennen::V,атау,appellare
1385,rufen::V,шақыру,vocare
1386,prahlen::V,бөсу,gloriari
1387,übersetzen::V,аудару,vertere
1388,denken::V,ойлау,cogitare
1389,glauben::V,нану,credere
1390,glauben::V,илану,credere
1391,bemerken::V,аңғару,animadvertere
1392,erkennen::V,тану,cognoscere
1393,begreifen::V,ұғу,comprehendere
1394,begreifen::V,аңғарып алу,comprehendere
1395,verstehen::V,пайым,intellegere
1396,verstehen::V,түсіну,intellegere
1397,lernen::V,оқу,discere
1398,wissen::V,хабардар болу,scire
1399,sich erinnern an::V,еске түсіру,meminisse
1400,vergessen::V,ұмыту,oblivisci
1401,messen::V,өлшеу,metiri
1402,zählen::V,санау,numerare
1403,rechnen::V,санап шығару,reri
1404,rechnen::V,санап шығару,calculare
1405,rechnen::V,санап шығу,reri
1406,rechnen::V,санап шығу,calculare
1407,rechnen::V,санау,reri
1408,rechnen::V,санау,calculare
1409,lesen::V,оқу,legere
1410,malen::V,сурет салу,pingere
1411,zeichnen::V,сурет салу,scribere
1412,schreiben::V,жазу,scribere
1413,besitzen::V,болу,possidere
1414,kaufen::V,алу,emere
1415,kaufen::V,әперу,emere
1416,verkaufen::V,сату,vendere
1417,bezahlen::V,төлеу,pendere
1418,bezahlen::V,ақы беру,pendere
1419,bezahlen::V,ақы төлеу,pendere
1420,zahlen::V,төлеу,solvere
1421,beherrschen::V,билеу,regere
1422,beherrschen::V,билеу,imperare
1423,ertragen::V,төзу,tolerare
1424,ertragen::V,төзу,sustinere
1425,ertragen::V,шыдау,tolerare
1426,ertragen::V,шыдау,sustinere
