,Concept_ID,,it
996,anfangen::V,,iniziare
997,anfangen::V,,cominciare
998,beenden::V,,finire
999,beenden::V,,terminare
1000,aufhören::V,,finire
1001,aufhören::V,,cessare
1002,gelingen::V,,riuscire
1003,geraten::V,,stare
1004,öffnen::V,,aprire
1005,schließen::V,,chiùdere
1006,stellen::V,,porre
1007,stellen::V,,mettere
1008,setzen::V,,porre
1009,setzen::V,,mettere
1010,legen::V,,posare
1011,legen::V,,mettere
1012,berühren::V,,toccare
1013,verbinden::V,,unire
1014,verbinden::V,,congiùngere
1015,bedecken::V,,coprire
1016,bedecken::V,,ricoprire
1017,aufhängen::V,,attaccare
1018,anzünden::V,,accèndere
1019,anzünden::V,,incendiare
1020,aufheben::V,,raccògliere
1021,zurücklassen::V,,lasciare
1022,zurücklassen::V,,lasciare indietro
1023,verlieren::V,,pèrdere
1024,fallen lassen::V,,lasciare cadere
1025,machen::V,,fare
1026,herstellen::V,,produrre
1027,herstellen::V,,fabbricare
1028,bauen::V,,costruire
1029,reparieren::V,,riparare
1030,verbessern::V,,migliorare
1031,ändern::V,,mutare
1032,ändern::V,,cambiare
1033,graben::V,,scavare
1034,beugen::V,,chinare
1035,beugen::V,,flettere
1036,biegen::V,,tòrcere
1037,drehen::V,,girare
1038,wenden::V,,girare
1039,wenden::V,,voltare
1040,umdrehen::V,,rivoltare
1041,heben::V,,levare
1042,hochheben::V,,levare
1043,hochheben::V,,sollevare
1044,ergreifen::V,,afferrare
1045,halten::V,,tenere
1046,drücken::V,,premere
1047,schieben::V,,spìngere
1048,kratzen::V,,grattare
1049,kratzen::V,,graffiare
1050,lecken::V,,leccare
1051,beißen::V,,mòrdere
1052,abreißen::V,,staccarsi
1053,abreißen::V,,strapparsi
1054,abschneiden::V,,tagliare
1055,binden::V,,legare
1056,binden::V,,bendare
1057,stecken::V,,ficcare
1058,brechen::V,,rompere
1059,klopfen::V,,bàttere
1060,hauen::V,,picchiare
1061,kleben::V,,incollare
1062,reiben::V,,fregare
1063,streichen::V,,spalmare
1064,schleifen::V,,arrotare
1065,schneiden::V,,tagliare
1066,rütteln::V,,scuòtere
1067,schütteln::V,,agitare
1068,schütteln::V,,scuòtere
1069,schwenken::V,,agitare
1070,schwenken::V,,sventolare
1071,schütten::V,,versare
1072,füllen::V,,riempire
1073,einwickeln::V,,involtare
1074,tragen::V,,portare
1075,schleppen::V,,trainare
1076,schleppen::V,,trascinare
1077,ziehen::V,,tirare
1078,aufbewahren::V,,custodire
1079,aufbewahren::V,,conservare
1080,werfen::V,,gettare
1081,werfen::V,,lanciare
1082,fangen::V,,prèndere
1083,fangen::V,,acchiappare
1084,packen::V,,pigliare
1085,packen::V,,afferrare
1086,verstecken::V,,nascondere
1087,teilen::V,,divìdere
1088,schicken::V,,inviare
1089,bringen::V,,portare
1090,bringen::V,,apportare
1091,hinzufügen::V,,aggiùngere
1092,bekommen::V,,ricevere
1093,erhalten::V,,ricevere
1094,nehmen::V,,prèndere
1095,wählen::V,,elèggere
1096,wählen::V,,scegliere
1097,auswählen::V,,scegliere
1098,bewahren::V,,conservare
1099,behindern::V,,impedire
1100,verderben::V,,guastare
1101,beschädigen::V,,danneggiare
1102,zerbrechen::V,,rompere
1103,zerbrechen::V,,spezzare
1104,zerreißen::V,,stracciare
1105,zerstören::V,,distrùggere
1106,verbrennen::V,,bruciare
1107,geben::V,,dare
1108,reichen::V,,pòrgere
1109,schenken::V,,regalare
1110,versprechen::V,,promettere
1111,wünschen::V,,augurare
1112,loben::V,,lodare
1113,küssen::V,,baciare
1114,wiegen::V,,cullare
1115,wiegen::V,,dondolare
1116,zudecken::V,,coprire
1117,wecken::V,,svegliare
1118,zeigen::V,,indicare
1119,führen::V,,guidare
1120,führen::V,,condurre
1121,lehren::V,,insegnare
1122,unterrichten::V,,istruire
1123,unterrichten::V,,insegnare
1124,aufziehen::V,,allevare
1125,leiten::V,,avviare
1126,leiten::V,,dirìgere
1127,antreiben::V,,incitare
1128,lassen::V,,fare
1129,einladen::V,,invitare
1130,vereinigen::V,,unire
1131,besuchen::V,,visitare
1132,besuchen::V,,far vìsita a
1133,treffen::V,,incontrare
1134,sich versammeln::V,,rinunirsi
1135,spielen::V,,giocare
1136,singen::V,,cantare
1137,tanzen::V,,danzare
1138,sich trennen::V,,separarsi
1139,verlassen::V,,lasciare
1140,verlassen::V,,abbandonare
1141,retten::V,,salvare
1142,bewachen::V,,custodire
1143,schützen::V,,protèggere
1144,verteidigen::V,,difèndere
1145,sich schlagen::V,,bàttersi
1146,schießen::V,,sparare
1147,siegen::V,,vìncere
1148,ärgern::V,,stizzire
1149,schlagen::V,,bàttere
1150,treten::V,,calciare
1151,stechen::V,,pùngere
1152,stoßen::V,,urtare
1153,stoßen::V,,spìngere
1154,stehlen::V,,rubare
1155,stören::V,,disturbare
1156,belästigen::V,,molestare
1157,belästigen::V,,importunare
1158,verbergen::V,,celare
1159,verbergen::V,,nascondere
1160,täuschen::V,,ingannare
1161,betrügen::V,,frodare
1162,betrügen::V,,truffare
1163,töten::V,,uccìdere
1164,wohnen::V,,abitare
1165,arbeiten::V,,lavorare
1166,sammeln::V,,raccògliere
1167,sammeln::V,,collezionare
1168,pflücken::V,,cògliere
1169,jagen::V,,cacciare
1170,fischen::V,,pescare
1171,fassen::V,,catturare
1172,fassen::V,,acchiappare
1173,hüten::V,,pascolare
1174,treiben::V,,spìngere
1175,anbinden::V,,legare
1176,anbinden::V,,attaccare
1177,füttern::V,,dar da mangiare a
1178,melken::V,,mùngere
1179,hacken::V,,tritare
1180,hacken::V,,spaccare
1181,gießen::V,,annaffiare
1182,reifen::V,,maturare
1183,zubereiten::V,,preparare
1184,kochen::V,,cuòcere
1185,backen::V,,cuòcere
1186,backen::V,,cuòcere al forno
1187,braten::V,,frìggere
1188,braten::V,,arrostire
1189,umrühren::V,,mescolare
1190,stricken::V,,llavorare a maglia
1191,nähen::V,,cucire
1192,färben::V,,tìngere
1193,reinigen::V,,pulire
1194,reinigen::V,,nettare
1195,waschen::V,,lavare
1196,abwischen::V,,asciugare
1197,spülen::V,,lavare
1198,spülen::V,,sciacquare
1199,fegen::V,,spazzare
1200,kehren::V,,spazzare
1201,baden::V,,bagnarsi
1202,baden::V,,fare il bagno
1203,sich waschen::V,,lavarsi
1204,ausziehen::V,,tògliersi
1205,anziehen::V,,mettersi
1206,anziehen::V,,indossare
1207,sich anziehen::V,,vestirsi
1208,kämmen::V,,pettinare
1209,schmücken::V,,ornare
1210,schmücken::V,,decorare
1211,sagen::V,,dire
1212,sprechen::V,,parlare
1213,reden::V,,parlare
1214,sich unterhalten::V,,conversare
1215,fragen::V,,chièdere
1216,fragen::V,,domandare
1217,bitten::V,,pregare
1218,erzählen::V,,narrare
1219,erzählen::V,,raccontare
1220,mitteilen::V,,comunicare
1221,nennen::V,,nominare
1222,rufen::V,,chiamare
1223,prahlen::V,,vantarsi
1224,übersetzen::V,,tradurre
1225,denken::V,,pensare
1226,glauben::V,,credere
1227,bemerken::V,,notare
1228,bemerken::V,,osservare
1229,erkennen::V,,riconoscere
1230,begreifen::V,,capire
1231,begreifen::V,,comprèndere
1232,verstehen::V,,intèndere
1233,verstehen::V,,comprèndere
1234,lernen::V,,imparare
1235,lernen::V,,apprèndere
1236,wissen::V,,sapere
1237,sich erinnern an::V,,ricordare
1238,sich erinnern an::V,,ricordarsi di
1239,vergessen::V,,dimenticare
1240,messen::V,,misurare
1241,zählen::V,,contare
1242,rechnen::V,,contare
1243,rechnen::V,,calcolare
1244,lesen::V,,lèggere
1245,malen::V,,dipìngere
1246,zeichnen::V,,disegnare
1247,schreiben::V,,scrìvere
1248,besitzen::V,,possedere
1249,kaufen::V,,comprare
1250,kaufen::V,,acquistare
1251,verkaufen::V,,vendere
1252,bezahlen::V,,pagare
1253,zahlen::V,,pagare
1254,beherrschen::V,,dominare
1255,ertragen::V,,sopportare
