,Concept_ID,ku,ro
832,immer::ADV,daîm,întotdeauna
833,niemals::ADV,tu çar,niciodată
834,hier::ADV,li vir,aci
835,hier::ADV,li vir,aici
836,hierhin::ADV,vir,încoace
837,von hier::ADV,ji vir,de aici
838,dort::ADV,li wê derê,acolo
839,dorthin::ADV,wêda,dincolo
840,geradeaus::ADV,rastê rast,drept înainte
841,vorwärts::ADV,ber bi pêş,înainte
842,rückwärts::ADV,paşpê,îndărăt
843,zurück::ADV,paşdo,înapoi
844,zurück::ADV,paşvê,înapoi
845,unten::ADV,jêrî,jos
846,unten::ADV,jêrî,dedesubt
847,hinab::ADV,berjêr,în jos
848,hinab::ADV,berjêr,de vale
849,oben::ADV,banî,sus
850,oben::ADV,banî,deasupra
851,hinauf::ADV,banî,în sus
852,überall::ADV,li her derê,peste tot
853,überall::ADV,li her derê,pretutindeni
854,nicht::ADV,ne,nu
855,nicht::ADV,nîn,nu
856,nicht::ADV,tine,nu
857,ein wenig::ADV,hebkî,puțin
858,kaum::ADV,tema,cu greu
859,kaum::ADV,tema,cu anevoie
860,kaum::ADV,himangi,cu greu
861,kaum::ADV,himangi,cu anevoie
862,sehr::ADV,gelek,mult
863,sehr::ADV,gelek,foarte
864,so::ADV,weha,așa
865,so::ADV,weha,atât
866,noch::ADV,hêj,încă
867,noch::ADV,dîsa,încă
868,nur::ADV,tenê,doar
869,nur::ADV,bes,doar
870,schon::ADV,hew,și
871,schon::ADV,hew,deja
872,wieder::ADV,jar din,iar
873,wieder::ADV,jar din,iarăși
874,wieder::ADV,dîsa,iar
875,wieder::ADV,dîsa,iarăși
876,vergebens::ADV,deya çun,în zadar
877,vergebens::ADV,îfleh bûn,în zadar
878,vor::PRP,li ber,înainte de
879,hinter::PRP,li pişt,după
880,hinter::PRP,li pişt,în spatele
881,unter::PRP,li bin,sub
882,durch::PRP,kura,prin
883,neben::PRP,li ba,lângă
884,neben::PRP,li ba,alături de
885,zwischen::PRP,nabeyne,între
886,zwischen::PRP,nabeyne,dintre
887,zwischen::PRP,di nav...da,între
888,zwischen::PRP,di nav...da,dintre
889,wegen::PRP,ji bo,pentru
890,wegen::PRP,ji ber,pentru
891,dies::PRN,ev,acesta
892,das::PRN,ev,asta
893,alles::PRN,hemû,tot
894,ich::PRN,ez,eu
895,du::PRN,tu,tu
896,er::PRN,wî,el
897,er::PRN,wî,dânsul
898,wir::PRN,êm,noi
899,ihr::PRN,hûn,voi
900,sie::PRN,we,ei
901,sie::PRN,we,dânșii
902,was::FPRN,çi,ce
903,wer::FPRN,ki,cine
904,wo::FADV,li ku dere,unde
905,wohin::FADV,li ku dere,încotro
906,wie::FADV,çawa,cum
907,warum::FADV,çima,de ce
908,warum::FADV,çima,pentru ce
909,wieviel::FNUM,çend,cât
910,eins::NUM,yek,unu
911,zwei::NUM,didu,doi
912,drei::NUM,sisê,trei
913,vier::NUM,çar,patru
914,fünf::NUM,penç,cinci
915,sechs::NUM,şeş,șase
916,sieben::NUM,heft,șapte
917,acht::NUM,heşt,opt
918,neun::NUM,neh,nouă
919,zehn::NUM,deh,zece
920,elf::NUM,yazdeh,unsprezece
921,zwölf::NUM,diwazdeh,douăsprezece
922,zwanzig::NUM,bîst,douăzeci
923,dreißig::NUM,sih,treizeci
924,vierzig::NUM,çil,patruzeci
925,fünfzig::NUM,pençi,cincizeci
926,sechzig::NUM,şêst,șaizeci
927,siebzig::NUM,heftê,șaptezeci
928,achtzig::NUM,heştê,optzeci
929,neunzig::NUM,nod,nouăzeci
930,hundert::NUM,sêd,sută
931,tausend::NUM,hezar,mie
932,und::CNJ,û,și
933,oder::CNJ,an,ori
934,oder::CNJ,yan,ori
935,stehen::V,sekinîn,sta
936,sitzen::V,rûniştin,ședea
937,liegen::V,paldan,zăcea
938,liegen::V,paldan,fi culcat
939,hängen::V,darve kirin,atârna
940,werden::V,bûn,deveni
941,werden::V,bûn,se face
942,passieren::V,hatin holê,se întâmpla
943,passieren::V,hatin serê kesî,se întâmpla
944,beginnen::V,li dest pêkirin,începe
945,enden::V,xalas bû,se sfârși
946,enden::V,xalas bû,se termina
947,wechseln::V,guherandin,se schimba
948,wechseln::V,dêgiş kirin,se schimba
949,aufgehen[Sonne]::V,hilatin,răsări
950,untergehen[Sonne]::V,çun ava,apune
951,scheinen[Sonne]::V,şewk de,străluci
952,donnern::V,gire-gir,tuna
953,wehen::V,ba le de,bate
954,strömen::V,xwe girtin,curge în șiroaie
955,fließen::V,herikîn,curge
956,sich drehen::V,xwe zivirandin,se învârti
957,schwanken::V,hejandin,se clătina
958,schwingen::V,libakirin,vibra
959,schwingen::V,libakirin,flutura
960,fallen::V,ketin,cădea
961,brennen::V,şewitîn,arde
962,rauchen::V,kişandin,fuma
963,regnen::V,bahran tê,ploua
964,gefrieren::V,qefilandin,îngheța
965,tauen::V,helandin,se dezgheța
966,schmelzen::V,helandin,se topi
967,trocknen::V,zuwabûn,se usca
968,sieden::V,kelîn,fierbe
969,sieden::V,kelîn,clocoti
970,faulen::V,xerabûn,se împuți
971,verfaulen::V,xerabûn,putrezi
972,reißen::V,jêkirin,se rupe
973,reißen::V,jêkirin,se sfâșia
974,versinken::V,xerq bûn,se scufunda
975,vergehen::V,derbas bûn,trece
976,vergehen::V,derbas bûn,se scurge
977,erscheinen::V,peyda bûn,apărea
978,verschwinden::V,wendabûn,dispărea
979,sinken::V,noq bûn,cădea
980,sinken::V,noq bûn,coborî
981,abnehmen::V,kêm bûn,scădea
982,abnehmen::V,kêm bûn,descrește
983,zunehmen::V,qelew bûn,spori
984,zunehmen::V,qelew bûn,crește
985,zunehmen::V,qelew bûn,augmenta
986,steigen::V,hildan,urca
987,wachsen::V,mezin bûn,crește
988,glänzen::V,biriqîn,luci
989,glänzen::V,biriqîn,străluci
990,funkeln::V,çikisîn,scânteia
991,lärmen::V,guşîn,face larmă
992,läuten::V,lê de,suna
993,klingeln::V,sîl dan,suna
994,klingeln::V,ringerin,suna
995,klirren::V,zingzing hat,zăngăni
996,brausen::V,guşîn,vui
997,rauschen::V,guşîn,vâjâi
998,klingen::V,deng pe ketin,suna
999,bellen::V,kewtîn,lătra
1000,heulen::V,ûrîn,urla
1001,blasen::V,puf kirin,sufla
1002,pfeifen::V,fîkandin,fluiera
1003,schreien::V,qîrîn,țipa
1004,stöhnen::V,nalîn,geme
1005,zittern::V,hejîn,tremura
1006,leben::V,jihîn,trăi
1007,geboren werden::V,hatin dinyê,se naște
1008,geboren werden::V,bûn,se naște
1009,atmen::V,hilmijîn,respira
1010,trinken::V,vexwarin,bea
1011,essen::V,xwarin,mânca
1012,schlucken::V,daqulbandin,înghiți
1013,müde werden::V,betilîln,se obosi
1014,müde werden::V,qerimîn,se obosi
1015,einschlafen::V,razan,adormi
1016,schlafen::V,razan,dormi
1017,schlafen::V,razandin,dormi
1018,aufwachen::V,şiyarbûn,se deștepta
1019,aufstehen::V,rabûn,fi se scula
1020,sich erholen::V,baş bûn,se relaxa
1021,sich erholen::V,baş bûn,se destinde
1022,krank werden::V,nexweş kêt,se îmbolnăvi
1023,krank sein::V,nexweş bû,zăcea
1024,krank sein::V,nexweş bû,fi bolnav
1025,schmerzen::V,êşandin,durea
1026,husten::V,kuxin,tuși
1027,genesen::V,baş bûn,se însănătoși
1028,sterben::V,mirin,muri
1029,umkommen::V,mirin,pieri
1030,sich bewegen::V,leqîn,se mișca
1031,sich rühren::V,leqîn,se mișca
1032,sich erheben::V,rabûn,se ridica
1033,sich setzen::V,runiştin,lua loc
1034,sich setzen::V,runiştin,se așeza
1035,hinfallen::V,kêtin,cădea jos
1036,laufen::V,meşîn,merge
1037,laufen::V,meşîn,merge pe jos
1038,schreiten::V,meşkirin,păși
1039,spazierengehen::V,gerandin,se plimba
1040,eilen::V,lezandin,fi se grăbi
1041,sich beeilen::V,zûkirin,se grăbi
1042,sausen::V,fîzîn,țâșni
1043,rennen::V,baz dan,fugi
1044,rennen::V,baz dan,alerga
1045,springen::V,hilpekîn,sări
1046,klettern::V,hilperikîn,urca
1047,klettern::V,hilperikîn,se cățăra
1048,schaukeln::V,lorandin,legăna
1049,kriechen::V,xuşandin,se târî
1050,schwimmen::V,avjenîn,înota
1051,tauchen::V,qutxuyardin,se scufunda
1052,tauchen::V,noqîn,se scufunda
1053,rudern::V,qaîq ajotin,vâsli
1054,rudern::V,qaîq ajotin,lopăta
1055,fahren::V,ajotin,merge
1056,fliegen::V,firîn,zbura
1057,gehen::V,çûn,merge
1058,weggehen::V,çûn,se duce
1059,abfahren::V,çûyin,pleca
1060,anhalten::V,rawestîn,se opri
1061,hineingehen::V,ketin hundir,intra
1062,eintreten::V,têketin,intra
1063,kommen::V,hatin,veni
1064,ankommen::V,gihan,sosi
1065,ankommen::V,gihan,ajunge
1066,ankommen::V,gihîştin,sosi
1067,ankommen::V,gihîştin,ajunge
1068,zurückkommen::V,vegerandin,se întoarce
1069,bleiben::V,sekinîn,rămâne
1070,warten::V,payîn,aștepta
1071,erwarten::V,payîn,aștepta
1072,suchen::V,lêgerîn,căuta
1073,finden::V,peyda kirin,găsi
1074,versuchen::V,çeribandin,încerca
1075,vorbereiten::V,amade kirin,pregăti
1076,lieben::V,hez kirin,iubi
1077,mögen::V,dil kirin,plăcea a
1078,lachen::V,kenîn,râde
1079,rühren::V,hêjan,mișca
1080,rühren::V,hêjan,înduioșa
1081,weinen::V,girîn,plânge
1082,schimpfen::V,pevçûn,înjura
1083,sich ärgern::V,enirîn,se supăra
1084,sich fürchten::V,tirsîn,se teme
1085,sich fürchten::V,tirsîn,fi teamă a
1086,fürchten::V,tirsin,se teme de
1087,fliehen::V,bazdan,fugi
1088,flüchten::V,revîn,evada
1089,sehen::V,dîtin,vedea
1090,anschauen::V,sêr kirin,privi
1091,ansehen::V,hesibandin,privi
1092,hören::V,guhdar jirin,auzi
1093,zuhören::V,guhdarî kirin,asculta
1094,probieren::V,tehm kirin,gusta
1095,riechen::V,bihn kirin,mirosi
1096,fühlen::V,hîs kirin,simți
1097,fühlen::V,hîs kirin,resimți
1098,scheinen::V,xoyer kir,părea
1099,zu sehen sein::V,diyar bûn,se vedea
1100,vernehmen::V,bihîstin,auzi
1101,frieren::V,qerişîn,fi frig
1102,tun::V,kirin,face
1103,können::V,karin,ști
1104,können::V,karin,putea
1105,wollen::V,xwestîn,dori
1106,anfangen::V,dest pêkirin,începe
1107,beenden::V,xelas kirin,sfârși
1108,beenden::V,xelas kirin,termina
1109,aufhören::V,xelas kirin,înceta
1110,gelingen::V,çe bûn,reuși
1111,gelingen::V,çe bûn,izbuti
1112,geraten::V,qewîmîn,reuși
1113,öffnen::V,vekirin,deschide
1114,schließen::V,girtin,închide
1115,stellen::V,danîn,pune
1116,stellen::V,danîn,așeza
1117,setzen::V,rûniştin,pune
1118,setzen::V,rûniştin,așeza
1119,legen::V,danîn,pune
1120,legen::V,razandin,pune
1121,berühren::V,lêketin,atinge
1122,verbinden::V,anîn pê,lega
1123,bedecken::V,sergirtin,acoperi
1124,aufhängen::V,aliqandin,atârna
1125,aufhängen::V,aliqandin,spânzura
1126,anzünden::V,pêxistin,aprinde
1127,aufheben::V,hildan,ridica
1128,aufheben::V,hildan,lua de jos
1129,zurücklassen::V,hiştin,lăsa
1130,zurücklassen::V,hiştin,lăsa în urmă
1131,zurücklassen::V,vehiştin,lăsa
1132,zurücklassen::V,vehiştin,lăsa în urmă
1133,verlieren::V,wendakirin,pierde
1134,fallen lassen::V,xistin bixe,scăpa
1135,fallen lassen::V,xistin bixe,arunca
1136,fallen lassen::V,xistin,scăpa
1137,fallen lassen::V,xistin,arunca
1138,machen::V,kirin,face
1139,machen::V,çêkirin,face
1140,herstellen::V,çê kirin,fabrica
1141,herstellen::V,çê kirin,confecționa
1142,herstellen::V,peyda kirin,fabrica
1143,herstellen::V,peyda kirin,confecționa
1144,bauen::V,lêkirin,clădi
1145,bauen::V,lêkirin,construi
1146,reparieren::V,veherînerîn,repara
1147,verbessern::V,sererastkirin,ameliora
1148,verbessern::V,sererastkirin,îmbunătăți
1149,ändern::V,degiş kirin,schimba
1150,ändern::V,degiş kirin,modifica
1151,graben::V,kolandin,săpa
1152,beugen::V,tewîn,curba
1153,beugen::V,xwar kirin,curba
1154,biegen::V,tewandin,îndoi
1155,biegen::V,tewandin,încovoia
1156,biegen::V,xwarkirin,îndoi
1157,biegen::V,xwarkirin,încovoia
1158,drehen::V,fitilandin,învârti
1159,wenden::V,zivîrin,întoarce
1160,umdrehen::V,vegerandin,învârti
1161,umdrehen::V,vegerandin,întoarce
1162,heben::V,hildan,ridica
1163,hochheben::V,hildan,ridica
1164,ergreifen::V,dest avêtin,lua
1165,ergreifen::V,dest avêtin,apuca
1166,halten::V,hîştin,ține
1167,halten::V,sekinîn,ține
1168,drücken::V,pêl kirin,apăsa
1169,drücken::V,pêl kirin,strânge
1170,schieben::V,damdan,împinge
1171,kratzen::V,xurandin,zgâria
1172,lecken::V,alastin,linge
1173,beißen::V,gez kirin,mușca
1174,abreißen::V,hilşandin,rupe
1175,abreißen::V,hilşandin,smulge
1176,abschneiden::V,jêkirin,scurta
1177,binden::V,girêdan,lega
1178,stecken::V,têxistin,pune
1179,brechen::V,şikandin,rupe
1180,brechen::V,şikandin,frânge
1181,klopfen::V,kutandin,ciocăni
1182,hauen::V,li dan,lovi
1183,kleben::V,zeliqîn,lipi
1184,kleben::V,şirêz kirin,lipi
1185,reiben::V,firikandin,freca
1186,reiben::V,firikandin,fricționa
1187,streichen::V,bax dan,unge
1188,schleifen::V,çarkirin,ascuți
1189,schneiden::V,jêkirin,tăia
1190,rütteln::V,hejandin,zgâlțâi
1191,schütteln::V,daweşîn,scutura
1192,schwenken::V,têwdan,agita
1193,schütten::V,rijandin,vărsa
1194,füllen::V,dagirtin,umple
1195,einwickeln::V,pêçandin,înveli
1196,einwickeln::V,pêçandin,înfășura
1197,tragen::V,kişandin,căra
1198,tragen::V,rajtin,căra
1199,schleppen::V,kişandin,târî
1200,ziehen::V,kişandin,trage
1201,aufbewahren::V,hilandin,păstra
1202,aufbewahren::V,hilandin,conserva
1203,werfen::V,avêtin,arunca
1204,fangen::V,sem kirin,prinde
1205,fangen::V,girtin,prinde
1206,packen::V,pê girtin,apuca
1207,verstecken::V,hîlanin,ascunde
1208,teilen::V,parvekirin,împărți
1209,schicken::V,şandin,trimite
1210,bringen::V,anîn,aduce
1211,bringen::V,birin,aduce
1212,hinzufügen::V,dan ser,adăuga
1213,hinzufügen::V,li tiştekî zêde kirin,adăuga
1214,bekommen::V,standin,obține
1215,bekommen::V,standin,dobândi
1216,erhalten::V,standin,primi
1217,erhalten::V,standin,căpăta
1218,nehmen::V,girtin,lua
1219,wählen::V,ray dan,opta
1220,wählen::V,ray dan,alege
1221,auswählen::V,bijartin,selecta
1222,bewahren::V,rê li ber girtin,păstra
1223,bewahren::V,lê xwedî derketin,păstra
1224,behindern::V,bara wi,stingheri
1225,verderben::V,heram bûn,strica
1226,beschädigen::V,xerab kirin,strica
1227,zerbrechen::V,şikênandin,rupe
1228,zerbrechen::V,şikênandin,frânge
1229,zerbrechen::V,perçe kirin,rupe
1230,zerbrechen::V,perçe kirin,frânge
1231,zerreißen::V,qelişandin,rupe
1232,zerreißen::V,qelişandin,sfâșia
1233,zerstören::V,hilşandin,distruge
1234,verbrennen::V,şewitandin,arde
1235,verbrennen::V,şewitandin,incendia
1236,geben::V,dan,da
1237,geben::V,dayin,da
1238,reichen::V,besbûn,întinde
1239,reichen::V,têrkirin,întinde
1240,schenken::V,diyarî kirin,dărui
1241,versprechen::V,soz dan,făgădui
1242,wünschen::V,dil kirin,ura
1243,loben::V,pesinandin,lăuda
1244,küssen::V,maçkirin,săruta
1245,wiegen::V,lorandin,legăna
1246,wiegen::V,wezinandin,legăna
1247,zudecken::V,nixumandin,acoperi
1248,wecken::V,bixwe hesandin,trezi
1249,wecken::V,bixwe hesandin,deștepta
1250,zeigen::V,şanîdan,arăta
1251,führen::V,raber kirin,călăuzi
1252,lehren::V,hîn kirin,preda
1253,lehren::V,hîn kirin,învăța
1254,unterrichten::V,ders dan,învăța
1255,unterrichten::V,ders dan,instrui
1256,aufziehen::V,mesinkirin,crește
1257,leiten::V,rêberî kirin,duce
1258,leiten::V,rêberî kirin,conduce
1259,antreiben::V,bezandin,împinge
1260,antreiben::V,bezandin,încuraja
1261,lassen::V,berdan,pune pe să
1262,lassen::V,hiştin,pune pe să
1263,einladen::V,dawet kirin,invita
1264,vereinigen::V,bi yek kirin,uni
1265,vereinigen::V,bi yek kirin,întruni
1266,besuchen::V,mêvan bûn,vizita
1267,besuchen::V,mêvan bûn,face o vizită
1268,treffen::V,rast hatin,întâlni
1269,sich versammeln::V,li hev çivîn,se aduna
1270,spielen::V,listin,se juca
1271,singen::V,stran,cânta
1272,tanzen::V,reqisîn,dansa
1273,sich trennen::V,hew berdan,se separa
1274,sich trennen::V,hew berdan,se despărți
1275,verlassen::V,tanê hişt,părăsi
1276,verlassen::V,tanê hişt,abandona
1277,verlassen::V,bêkes,părăsi
1278,verlassen::V,bêkes,abandona
1279,retten::V,rihakirin,salva
1280,bewachen::V,raçavkirin,păzi
1281,schützen::V,hemet kirin,ocroti
1282,schützen::V,hemet kirin,proteja
1283,verteidigen::V,paraztin,apăra
1284,sich schlagen::V,li hev bezîn,se bate
1285,schießen::V,agir kirin,trage
1286,siegen::V,biser ketin,birui
1287,siegen::V,biser ketin,învinge
1288,ärgern::V,xeyirandin,supăra
1289,schlagen::V,lêdan,lovi
1290,schlagen::V,lêxistin,lovi
1291,treten::V,têlekirin,călca
1292,stechen::V,têrekirin,înțepa
1293,stechen::V,têrekirin,împunge
1294,stoßen::V,lêketin,împinge
1295,stehlen::V,dizîn,fura
1296,stehlen::V,dizî birin,fura
1297,stören::V,aciz kirin,deranja
1298,belästigen::V,li tela yeki ketin,importuna
1299,verbergen::V,veşartin,ascunde
1300,verbergen::V,kemîndanîn,ascunde
1301,täuschen::V,xapandin,amăgi
1302,täuschen::V,lê zexeli kirin,amăgi
1303,betrügen::V,xapandin,înșela
1304,töten::V,kûştin,omorî
1305,wohnen::V,rûniştin,sta
1306,wohnen::V,rûniştin,locui
1307,arbeiten::V,kar kirin,lucra
1308,arbeiten::V,şêxulin,lucra
1309,sammeln::V,komkirin,aduna
1310,sammeln::V,komkirin,colecționa
1311,pflücken::V,çinîn,culege
1312,jagen::V,nêçîr kirin,vâna
1313,fischen::V,masî girtin,pescui
1314,fassen::V,pê girtin,prinde
1315,fassen::V,sêm kirin,prinde
1316,hüten::V,hei jê man,paște
1317,treiben::V,bêherandin,mână
1318,anbinden::V,tewilandin,lega
1319,füttern::V,xwarine dan lê,da de mâncare
1320,melken::V,dotin,mulge
1321,hacken::V,kolandin,toca
1322,hacken::V,kolandin,sparge
1323,gießen::V,av dan,uda
1324,reifen::V,kemilîn,pârgui
1325,zubereiten::V,çe kirin,găti
1326,kochen::V,xwarin çe kirin,găti
1327,kochen::V,kelandin,găti
1328,backen::V,pijandin,coace
1329,braten::V,qelandin,coace
1330,braten::V,sor kirin,coace
1331,umrühren::V,têvdan,mesteca
1332,stricken::V,hûnan,împleti
1333,nähen::V,kêl kirin,coase
1334,färben::V,boyax kirin,vopsi
1335,färben::V,boyax kirin,colora
1336,reinigen::V,paqijkirin,curăți
1337,waschen::V,şuştin,spăla
1338,abwischen::V,pakîj kirin,șterge
1339,spülen::V,şuştin,clăti
1340,fegen::V,maliştin,mătura
1341,kehren::V,maliştin,mătura
1342,baden::V,serîşûştin,se scălda
1343,sich waschen::V,serîşûştin,se spăla
1344,ausziehen::V,jê kirin,și scoate
1345,anziehen::V,pê kirin,îmbrăca
1346,sich anziehen::V,xwe kirin,se îmbrăca
1347,kämmen::V,şeh kirin,pieptăna
1348,schmücken::V,xemilandin,împodobi
1349,sagen::V,gotin,zice
1350,sagen::V,gotin,spune
1351,sagen::V,peyivîn,zice
1352,sagen::V,peyivîn,spune
1353,sprechen::V,peyivîn,vorbi
1354,reden::V,axaftin,vorbi
1355,reden::V,axaftin,discuta
1356,sich unterhalten::V,hev biştaxilin,conversa
1357,sich unterhalten::V,hev biştaxilin,sta de vorbă
1358,fragen::V,pirsîn,întreba
1359,fragen::V,pirs kirin,întreba
1360,bitten::V,tika kirin,ruga
1361,erzählen::V,behs kirin,spune
1362,erzählen::V,behs kirin,povesti
1363,mitteilen::V,vegotin,comunica
1364,mitteilen::V,vegotin,înștiința
1365,nennen::V,bi nav kirin,numi
1366,nennen::V,bi nav kirin,chema
1367,rufen::V,bakirin,chema
1368,prahlen::V,pesnê xwe dan,se făli
1369,übersetzen::V,qulibandin,traduce
1370,übersetzen::V,derbas kirin,traduce
1371,denken::V,fikirîn,gândi
1372,glauben::V,bawer bûn,crede
1373,bemerken::V,bala xwe dan,observa
1374,bemerken::V,çac lê ketin,observa
1375,erkennen::V,pêhesîn,cunoaște
1376,erkennen::V,pêhesîn,recunoaște
1377,begreifen::V,fêmkirin,pricepe
1378,begreifen::V,fêmkirin,înțelege
1379,verstehen::V,fêmkirin,înțelege
1380,lernen::V,halmandin,învăța
1381,lernen::V,fêrbun,învăța
1382,wissen::V,zanîn,ști
1383,sich erinnern an::V,bir bûn,a-și aminti de
1384,vergessen::V,ji bir kirin,uita
1385,messen::V,pê kanîn,măsura
1386,zählen::V,hejmardin,număra
1387,rechnen::V,hesibandin,calcula
1388,lesen::V,xwendin,citi
1389,malen::V,rengandin,picta
1390,malen::V,boyax kirin,picta
1391,zeichnen::V,işaret kirin,desena
1392,schreiben::V,nivîsandin,scrie
1393,besitzen::V,hebûn,avea
1394,besitzen::V,hebûn,poseda
1395,kaufen::V,kirîn,cumpăra
1396,verkaufen::V,firotin,vinde
1397,bezahlen::V,pere dan,plăti
1398,bezahlen::V,pere dan,achita
1399,zahlen::V,pere dan,plăti
1400,zahlen::V,dayin,plăti
1401,beherrschen::V,zebt kirin,stăpâni
1402,beherrschen::V,hukim kirin,stăpâni
1403,ertragen::V,bihêzkirin,răbda
1404,ertragen::V,bihêzkirin,suporta
