,Concept_ID,mn,kk
774,glatt::A,цагаан,типыл
775,hart::A,хатуу,қатты
776,weich::A,зөөлөн,жұмсақ
777,rund::A,дугуй,домалақ
778,rund::A,дугариг,домалақ
779,spitz::A,шовх,үшкір
780,spitz::A,шовгор,үшкір
781,scharf::A,хурц,сүйрік
782,scharf::A,иртэй,сүйрік
783,stumpf::A,мохоо,доғал
784,stumpf::A,мохоо,өтпейтін
785,schwer::A,хүнд,салмақты
786,schön::A,гуа,сұлу
787,schön::A,сайхан,сұлу
788,heiß::A,халуун,ыссы
789,warm::A,дулаан,жылы
790,kalt::A,хүйтэн,аязды
791,kühl::A,сэрүүн,салқын
792,frisch::A,эрүүл,таза
793,frisch::A,эрүүл,жаңа
794,frisch::A,жихүүн,таза
795,frisch::A,жихүүн,жаңа
796,feucht::A,чийгтэй,нам
797,feucht::A,чийгтэй,дымқылды
798,nass::A,нойтон,сулы
799,trocken::A,хатсан,құрғақ
800,voll::A,дүүрэн,толы
801,leer::A,хоосон,бос
802,offen::A,онгорхой,ашып қойылған
803,geschlossen::A,битүү,жабулы
804,geschlossen::A,хаалтай,жабулы
805,sauber::A,цэвэр,дақсыз
806,sauber::A,цэвэр,мұнтаздай
807,sauber::A,хиргүй,дақсыз
808,sauber::A,хиргүй,мұнтаздай
809,schmutzig::A,бохир,айғыз
810,schmutzig::A,бохир,сатпақ
811,schmutzig::A,бохир,сатал-сатал
812,schmutzig::A,хиртэй,айғыз
813,schmutzig::A,хиртэй,сатпақ
814,schmutzig::A,хиртэй,сатал-сатал
815,roh::A,түүхий,шикі
816,reif::A,болсон,піскен
817,lecker::A,амттай,дәмді
818,süß::A,амттай,тәтті
819,süß::A,чихэрлэг,тәтті
820,bitter::A,гашуун,ащы
821,sauer::A,эсгэлэн,қышқыл
822,hell::A,гэгээн,жарық
823,hell::A,гэгээн,жарқын
824,hell::A,гэрэлтэй,жарық
825,hell::A,гэрэлтэй,жарқын
826,dunkel::A,бараан,қараңғы
827,dunkel::A,харанхуй,қараңғы
828,schwarz::A,хар,қара
829,weiß::A,цагаан,ақ
830,rot::A,улаан,қызыл
831,gelb::A,шар,сары
832,blau::A,хөх,көк
833,blau::A,цэнхэр,көк
834,grün::A,ногоон,жасыл
835,grau::A,орог,бозамық
836,grau::A,саарал,бозамық
837,bunt::A,эрээн,алабажак
838,billig::A,хямд,арзан
839,teuer::A,үнэтэй,бағалы
840,wertvoll::A,үнэт,құнды
841,wertvoll::A,үнэт,қымбат
842,blind::A,сохор,көзсіз
843,blind::A,сохор,көр
844,blind::A,сохор,көр_соқыр
845,taub::A,чих хатуу,керең
846,taub::A,чих хатуу,саңырау
847,kräftig::A,чийрэг,қуатты
848,kräftig::A,чийрэг,қарымды
849,stark::A,хүчтэй,білекті
850,stark::A,чадалтай,білекті
851,schwach::A,сул,әлсіз
852,schwach::A,сул,күшсіз
853,schwach::A,сул,қайратсыз
854,fett::A,тарган,семіз
855,fett::A,голигор,семіз
856,schlank::A,голшиг,ашаң
857,hübsch::A,сайхан,ажарлы
858,hübsch::A,сайхан,шырайлы
859,hübsch::A,хөөрхөн,ажарлы
860,hübsch::A,хөөрхөн,шырайлы
861,böse::A,муу,өш
862,böse::A,муу,сұм
863,böse::A,муу,жауыз
864,böse::A,хортой,өш
865,böse::A,хортой,сұм
866,böse::A,хортой,жауыз
867,dumm::A,тэнэг,көкми
868,dumm::A,тэнэг,ақымақ
869,dumm::A,тэнэг,миы жоқ
870,faul::A,залхуу,жалқау
871,faul::A,залхуу,еріншек
872,fleißig::A,чармайлтгай,ұқыпты
873,geizig::A,харамч,сараң
874,klug::A,цэцэн,жетік
875,klug::A,цэцэн,ақылды
876,geschickt::A,дүйтэй,шебер
877,lieb::A,хайрт,абзал
878,lieb::A,хайрт,айналайын
879,lustig::A,цэнгэлтэй,көңілді
880,sanft::A,наалинхай,жуас
881,hungrig::A,өлөн,аш
882,hungrig::A,өлссөн,аш
883,krank::A,өвчтэй,кеселді
884,nackt::A,нүцгэн,жалаңаш
885,traurig::A,гунигт,қапа
886,lebendig::A,амьд,тірі
887,lebendig::A,амьд,жанды
888,lebendig::A,амьтай,тірі
889,lebendig::A,амьтай,жанды
890,gut::A,сайн,жақсы
891,schlecht::A,муу,жаман
892,schlecht::A,өөдгүй,жаман
893,richtig::A,зөв,дұрыс
894,richtig::A,зүйтэй,дұрыс
895,schlimm::A,муухай,жаман
896,wahr::A,үнэн,нағыз
897,wahr::A,жинхэнэ,нағыз
898,alt::A,хуучин,ескі
899,neu::A,шинэ,жаңа
900,ehemalig::A,агсан,өткен
901,ehemalig::A,агсан,бұрынғы
902,ehemalig::A,байсан,өткен
903,ehemalig::A,байсан,бұрынғы
904,alt[Lebewesen]::A,өвгөн,кексе
905,alt[Lebewesen]::A,хижээл,кексе
906,jung::A,залуу,науша
907,arm::A,ядуу,кедей
908,arm::A,ядуу,дәулетсіз
909,reich::A,баян,малды
910,reich::A,баялаг,малды
911,bekannt::A,танил,таныс
912,bekannt::A,танил,көзтаныс
913,berühmt::A,цуутай,атақты
914,berühmt::A,алдартай,атақты
915,fremd::A,харь,бөтен
916,fremd::A,гадаад,бөтен
917,verschieden::A,ондоо,түрлі
918,verschieden::A,янз янзын,түрлі
919,nah::A,ойрын,жуық
920,nah::A,ойрын,етене
921,nah::A,дөтийн,жуық
922,nah::A,дөтийн,етене
923,fern::A,холын,алыс
924,fern::A,холын,алыстағы
925,linker::A,буруу,сол
926,linker::A,буруу,солшыл
927,rechter::A,баруун,оң
928,anderer::A,өөр,өзге
929,anderer::A,өөр,былайғы
930,anderer::A,нөгөө,өзге
931,anderer::A,нөгөө,былайғы
932,erster::A,нэгдэх,алғашқы
933,erster::A,нэгдүгээр,алғашқы
934,zweiter::A,хоёрдугаар,екінші
935,dritter::A,гуравдугаар,үшінші
936,letzter::A,сүүлийн,артқы
937,letzter::A,сүүлийн,кейінгі
938,allein::ADV,ганцаараа,серіксіз
939,auf einmal::ADV,нэгмөсөн,бірден
940,zusammen::ADV,цуг,бірлесіп
941,zusammen::ADV,хамт,бірлесіп
942,lange::ADV,удаан,ұзақ
943,plötzlich::ADV,гэнэт,кенет
944,sofort::ADV,дороо,әне-міне дегенше
945,später::ADV,дараа,артынан
946,jetzt::ADV,өнөө,енді
947,jetzt::ADV,өнөө,қазір
948,heute::ADV,өнөө,бүгін
949,heute::ADV,өнөөдөр,бүгін
950,morgen::ADV,маргааш,ертең
951,morgen::ADV,маргаадар,ертең
952,bald::ADV,түргэн,тез
953,bald::ADV,удахгүй,тез
954,dann::ADV,хожим,онан соң
955,dann::ADV,хожим,сонан соң
956,dann::ADV,тэгээд,онан соң
957,dann::ADV,тэгээд,сонан соң
958,gestern::ADV,өчигдөр,кеше
959,einst::ADV,нэг,бірде
960,einst::ADV,нэг,бір кезде
961,damals::ADV,тэгэхэд,анада
962,danach::ADV,тэгээд,онан соң
963,danach::ADV,тэгээд,сонан соң
964,danach::ADV,дараа нь,онан соң
965,danach::ADV,дараа нь,сонан соң
966,vorher::ADV,урьд,бұрын
967,zuerst::ADV,анх,әуелі
968,zuerst::ADV,анх,алдымен
969,zuerst::ADV,эхлээд,әуелі
970,zuerst::ADV,эхлээд,алдымен
971,einmal::ADV,нэг удаа,бір жолы
972,manchmal::ADV,хааяа,кейде
973,manchmal::ADV,заримдаа,кейде
974,oft::ADV,олонтоо,ылғи
975,immer::ADV,байнга,өнебойы
976,niemals::ADV,хэзээ ч,ешуақытта
977,niemals::ADV,хэдийд ч,ешуақытта
978,hier::ADV,энд,бұнда
979,hier::ADV,энд,осында
980,hierhin::ADV,нааш,бермен
981,von hier::ADV,эндээс,бер жақтан
982,dort::ADV,тэнд,анда
983,dorthin::ADV,тийш,әрі
984,geradeaus::ADV,шулуун,тура
985,vorwärts::ADV,урагшаа,ілгері
986,rückwärts::ADV,буцаан,артқа
987,rückwärts::ADV,сөөргөө,артқа
988,zurück::ADV,буцаж,кейін қарай
989,zurück::ADV,гэдрэг,кейін қарай
990,unten::ADV,дор,төменде
991,hinab::ADV,уруу,астына
992,hinab::ADV,уруу,төмен
993,oben::ADV,дээр,жоғарыда
994,hinauf::ADV,өөд,өрге
995,hinauf::ADV,дээш,өрге
996,überall::ADV,хааяагүй,әрқайда
997,überall::ADV,энд тэндгүй,әрқайда
998,nicht::ADV,эс,емес
999,nicht::ADV,-гүй,емес
1000,ein wenig::ADV,жаахан,азырақ
1001,ein wenig::ADV,жаахан,аздаған
1002,ein wenig::ADV,жаахан,азғантай
1003,kaum::ADV,арай,зорға
1004,kaum::ADV,арай гэж,зорға
1005,sehr::ADV,тун,орасан
1006,so::ADV,тэгж,бұлай
1007,so::ADV,тэгж,былайша
1008,so::ADV,ингээд,бұлай
1009,so::ADV,ингээд,былайша
1010,noch::ADV,дахин,әлі
1011,noch::ADV,дахиад,әлі
1012,nur::ADV,зөвхөн,ғана
1013,nur::ADV,гагцхүү,ғана
1014,schon::ADV,нэгэнт,түге
1015,wieder::ADV,дахин,жаңа
1016,wieder::ADV,дахин,қайта
1017,wieder::ADV,дахин,жаңадан
1018,wieder::ADV,дахиад,жаңа
1019,wieder::ADV,дахиад,қайта
1020,wieder::ADV,дахиад,жаңадан
1021,vergebens::ADV,хий,бекер
1022,vor::PRP,өмнө,алды
1023,hinter::PRP,ард,артынан
1024,unter::PRP,доор,түп
1025,unter::PRP,доор,маңында
1026,durch::PRP,дундуур,арқылы
1027,neben::PRP,хажууд,іргеде
1028,neben::PRP,хажууд,жанында
1029,zwischen::PRP,завсар,арада
1030,zwischen::PRP,хооронд,арада
1031,wegen::PRP,төлөө,үшін
1032,wegen::PRP,дээрээс,үшін
1033,dies::PRN,энэ,бұ
1034,dies::PRN,энэ,осы
1035,das::PRN,тэр,сол
1036,alles::PRN,цөм,дүйім
1037,alles::PRN,цөм,күллі
1038,alles::PRN,бүгд,дүйім
1039,alles::PRN,бүгд,күллі
1040,ich::PRN,би,мен
1041,du::PRN,чи,сен
1042,er::PRN,тэр,ол
1043,er::PRN,тэр хүн,ол
1044,wir::PRN,бид,біз
1045,ihr::PRN,та нар,сіз
1046,sie::PRN,тэд,олар
1047,was::FPRN,юу,не
1048,wer::FPRN,хэн,кім
1049,wo::FADV,хаа,кәні
1050,wo::FADV,хаа,қайда
1051,wo::FADV,хаана,кәні
1052,wo::FADV,хаана,қайда
1053,wohin::FADV,хааш,қайда
1054,wohin::FADV,хаана,қайда
1055,wie::FADV,яаж,калай
1056,wie::FADV,хэрхэн,калай
1057,warum::FADV,юунд,неғып
1058,warum::FADV,яагаад,неғып
1059,wieviel::FNUM,хэдий,неше
1060,wieviel::FNUM,хэдий,қанша
1061,wieviel::FNUM,хэд,неше
1062,wieviel::FNUM,хэд,қанша
1063,eins::NUM,нэг,бір
1064,zwei::NUM,хоёр,екі
1065,drei::NUM,гурав,үш
1066,vier::NUM,дөрөв,төрт
1067,fünf::NUM,тав,бес
1068,sechs::NUM,зургаа,алты
1069,sieben::NUM,долоо,жеті
1070,acht::NUM,найм,сегіз
1071,neun::NUM,ес,тоғыз
1072,zehn::NUM,арав,он
1073,elf::NUM,арван нэг,он бір
1074,zwölf::NUM,арван хоёр,он екі
1075,zwanzig::NUM,хорь,жиырма
1076,dreißig::NUM,гуч,отыз
1077,vierzig::NUM,дөч,қырық
1078,fünfzig::NUM,тавь,елу
1079,sechzig::NUM,жар,алпыс
1080,siebzig::NUM,дал,жетпіс
1081,achtzig::NUM,ная,сексен
1082,neunzig::NUM,ер,тоқсан
1083,hundert::NUM,зуу,жүз
1084,tausend::NUM,мянга,мың
1085,und::CNJ,ч,та
1086,und::CNJ,болон,та
1087,oder::CNJ,буюу,әлде
1088,oder::CNJ,буюу,немесе
1089,stehen::V,зогсох,тұру
1090,sitzen::V,суух,отыру
1091,liegen::V,хэвтэх,жату
1092,hängen::V,өлгөөтэй байх,ілу
1093,hängen::V,дүүжлээтэй байх,ілу
1094,werden::V,болох,болу
1095,werden::V,болох,түрегелу
1096,passieren::V,тохиох,болу
1097,beginnen::V,эхлэх,басталу
1098,enden::V,дүүрэх,ада болу
1099,wechseln::V,хувирах,құбылу
1100,wechseln::V,хувирах,өзгеру
1101,aufgehen[Sonne]::V,мандах,шығу
1102,untergehen[Sonne]::V,жаргах,батыру
1103,scheinen[Sonne]::V,гэрэлтэх,жылтырау
1104,donnern::V,дуугарах,күркіреу
1105,wehen::V,салхилах,огып тур
1106,wehen::V,хөөрөгдөх,огып тур
1107,strömen::V,гүйх,сорғалау
1108,strömen::V,урсах,сорғалау
1109,fließen::V,урсах,ағу
1110,sich drehen::V,эргэлдэх,айналу
1111,schwanken::V,хэлбэлзэх,толықсу
1112,schwingen::V,ганхах,тербелу
1113,schwingen::V,хэлбэлзэх,тербелу
1114,fallen::V,унах,құлау
1115,fallen::V,унах,жығылу
1116,fallen::V,унах,төмендеу
1117,brennen::V,шатах,жану
1118,rauchen::V,баагих,түтету
1119,regnen::V,бороо орно,жауу
1120,gefrieren::V,хөлдөх,мұздай қату
1121,gefrieren::V,хөлдөх,мұз боп қату
1122,tauen::V,хайлах,жібу
1123,schmelzen::V,уярах,еру
1124,trocknen::V,хатах,курау
1125,sieden::V,буцлах,қайнау
1126,sieden::V,даргилах,қайнау
1127,faulen::V,үжрэх,иістену
1128,faulen::V,өмхийрөх,иістену
1129,verfaulen::V,бээх,шіру
1130,verfaulen::V,өгрөх,шіру
1131,reißen::V,цуурах,жыртылу
1132,versinken::V,живэх,малтығу
1133,vergehen::V,нөгчих,өту
1134,vergehen::V,өнгөрөх,өту
1135,erscheinen::V,гарах,көріну
1136,erscheinen::V,гарах,көрініп қалу
1137,erscheinen::V,бултайх,көріну
1138,erscheinen::V,бултайх,көрініп қалу
1139,verschwinden::V,далд орох,ғайып_болу
1140,verschwinden::V,алга болох,ғайып_болу
1141,sinken::V,татрах,ылдилау
1142,sinken::V,татрах,төмендеу
1143,sinken::V,доошлох,ылдилау
1144,sinken::V,доошлох,төмендеу
1145,abnehmen::V,багасах,кемітілу
1146,abnehmen::V,хорогдох,кемітілу
1147,zunehmen::V,ихсэх,көбею
1148,steigen::V,нэмэгдэх,қобу
1149,steigen::V,нэмэгдэх,көтерілу
1150,steigen::V,нэмэгдэх,жоғарылау
1151,wachsen::V,өсөх,өсу
1152,wachsen::V,ургах,өсу
1153,glänzen::V,гилгэнэх,жалтырау
1154,glänzen::V,гилбэгнэх,жалтырау
1155,funkeln::V,гялжах,жарқырау
1156,funkeln::V,гялжах,нұрлану
1157,funkeln::V,гялжах,жылтылдау
1158,funkeln::V,гялалзах,жарқырау
1159,funkeln::V,гялалзах,нұрлану
1160,funkeln::V,гялалзах,жылтылдау
1161,lärmen::V,шуугих,шулау
1162,lärmen::V,шуугих,шуылдау
1163,läuten::V,цохих,қоңыраулату
1164,klingeln::V,хонхдох,дыңғырлау
1165,klingeln::V,дуугарах,дыңғырлау
1166,klirren::V,хангир жингэр хийх,дыңылдату
1167,brausen::V,бургилах,тасу
1168,rauschen::V,сэржигнэх,сусылдау
1169,rauschen::V,сэржигнэх,сыбдырлау
1170,klingen::V,хангинах,дыбыс шығару
1171,bellen::V,хуцах,үру
1172,heulen::V,улих,ұлу
1173,blasen::V,үлзэх,үру
1174,pfeifen::V,исгэрэх,ысқыру
1175,schreien::V,хашгирах,шыңғыру
1176,schreien::V,хашгирах,айғайлау
1177,schreien::V,хашгирах,байбайлау
1178,schreien::V,хашгирах,бажалақтау
1179,stöhnen::V,ёолох,ыңырсу
1180,stöhnen::V,ёолох,ыңкылдау
1181,stöhnen::V,гэнгэнэх,ыңырсу
1182,stöhnen::V,гэнгэнэх,ыңкылдау
1183,zittern::V,дагжих,қалш
1184,zittern::V,дагжих,қалшылдату
1185,leben::V,амьдрах,жасау
1186,leben::V,амьдрах,күнелту
1187,leben::V,амьдрах,күн көру
1188,leben::V,амьдрах,тіршілік ету
1189,geboren werden::V,төрөх,туу
1190,atmen::V,амьсгалах,дем алу
1191,atmen::V,амьсгалах,ауа жұту
1192,trinken::V,уух,ішу
1193,trinken::V,уух,ұрттау
1194,essen::V,идэх,жеу
1195,essen::V,идэх,тамақтану
1196,schlucken::V,залгих,жұту
1197,müde werden::V,ядрах,болдыру
1198,einschlafen::V,унтчих,үйыктап калу
1199,schlafen::V,унтах,ұйықтау
1200,aufwachen::V,сэрэх,ояну
1201,aufstehen::V,босох,ояну
1202,sich erholen::V,амрах,тынығу
1203,krank werden::V,өвдөж эхлэх,кеселдену
1204,krank werden::V,өвдөж эхлэх,сырқаттану
1205,krank werden::V,өвдөж эхлэх,ауырып қалу
1206,krank werden::V,өвдөж эхлэх,ауыра бастау
1207,krank werden::V,өвдөж эхлэх,кеселге ұшырау
1208,krank werden::V,өвдөж эхлэх,сырқаттанып қалу
1209,krank sein::V,өвдөх,ауыру
1210,krank sein::V,өвдөх,сырқаттану
1211,schmerzen::V,өвдөх,ауырады
1212,schmerzen::V,шархирах,ауырады
1213,husten::V,ханиах,жөтелу
1214,genesen::V,засрах,айығу
1215,sterben::V,үхэх,өлу
1216,sterben::V,үхэх,қайтыс
1217,sterben::V,үхэх,жантапсыру
1218,sterben::V,нас барах,өлу
1219,sterben::V,нас барах,қайтыс
1220,sterben::V,нас барах,жантапсыру
1221,umkommen::V,үхэх,өлу
1222,umkommen::V,үхэх,қаза табу
1223,sich bewegen::V,хөдлөх,жылжу
1224,sich rühren::V,хөдлөх,қыбырлау
1225,sich erheben::V,босох,тұру
1226,sich setzen::V,суух,отыру
1227,hinfallen::V,ойчих,жығылу
1228,laufen::V,явган явах,жояу жүру
1229,schreiten::V,алхах,кадамдау
1230,spazierengehen::V,зугаалах,қыдыру
1231,eilen::V,хурдлах,асығу
1232,eilen::V,хурдлах,жеделдену
1233,eilen::V,хурдлах,жедепдеу
1234,sich beeilen::V,яарах,асығу
1235,sich beeilen::V,яарах,жеделдену
1236,sich beeilen::V,шамдах,асығу
1237,sich beeilen::V,шамдах,жеделдену
1238,sausen::V,давхих,заулау
1239,rennen::V,гүйх,жүгіру
1240,springen::V,харайх,секіру
1241,springen::V,дэвхрэх,секіру
1242,klettern::V,авирах,өрмелеп шығу
1243,schaukeln::V,ганхалзах,тербелу
1244,kriechen::V,мөлхөх,еңбектеу
1245,schwimmen::V,сэлэх,жүзу
1246,schwimmen::V,сэлэх,малту
1247,schwimmen::V,сэлэх,қалықтау
1248,tauchen::V,шунгах,сүңгу
1249,rudern::V,сэлүүрдэх,есу
1250,fahren::V,явах,бару
1251,fliegen::V,нисэх,ұшу
1252,gehen::V,явах,бару
1253,weggehen::V,явах,кету
1254,abfahren::V,одох,жөнелу
1255,abfahren::V,хөдлөх,жөнелу
1256,anhalten::V,зогсох,тоқтау
1257,hineingehen::V,орох,кіру
1258,eintreten::V,орох,ену
1259,kommen::V,ирэх,жету
1260,ankommen::V,хүрэх,келу
1261,zurückkommen::V,харих,қайту
1262,zurückkommen::V,буцаж ирэх,қайту
1263,bleiben::V,үлдэх,қалу
1264,warten::V,хүлээх,тосу
1265,erwarten::V,хүлээх,күту
1266,suchen::V,эрэх,іздеу
1267,suchen::V,бэдрэх,іздеу
1268,finden::V,олох,табу
1269,versuchen::V,оролдох,талпыну
1270,vorbereiten::V,бэлтгэх,әзірлеу
1271,lieben::V,янаглах,сүю
1272,mögen::V,таалах,жарату
1273,mögen::V,таалах,жақсы_көру
1274,lachen::V,инээх,күлу
1275,lachen::V,инээх,күлісу
1276,rühren::V,сэтгэл уяруулах,көңілін бұзу
1277,weinen::V,уйлах,жылау
1278,schimpfen::V,хараах,ақырып-бақыру
1279,sich ärgern::V,уурлах,ашулану
1280,sich fürchten::V,айх,сескену
1281,fürchten::V,айх,қауіптену
1282,fürchten::V,айх,сақсыну
1283,fliehen::V,зугтах,қашу
1284,fliehen::V,зугтах,қашып кету
1285,fliehen::V,гүйж очих,қашу
1286,fliehen::V,гүйж очих,қашып кету
1287,flüchten::V,оргох,қашу
1288,flüchten::V,оргох,қашып кету
1289,sehen::V,үзэх,көру
1290,anschauen::V,харах,назар салу
1291,ansehen::V,харах,тамашалау
1292,hören::V,дуулах,есту
1293,zuhören::V,чагнах,тыңдау
1294,zuhören::V,чагнах,құлақ қою
1295,probieren::V,амсаж үзэх,тату
1296,probieren::V,амсаж үзэх,дәм тату
1297,riechen::V,үнэрлэх,иіскеу
1298,fühlen::V,мэдрэх,сезу
1299,fühlen::V,мэдрэх,сезіну
1300,scheinen::V,шиг үзэгдэх,болып көріну
1301,zu sehen sein::V,үзэгдэх,көріну
1302,zu sehen sein::V,харагдах,көріну
1303,vernehmen::V,дуулах,есту
1304,vernehmen::V,дуулах,есітіп қалу
1305,frieren::V,даарах,тоңу
1306,frieren::V,даарах,жаурау
1307,tun::V,хийх,ету
1308,tun::V,хийх,істеу
1309,tun::V,үйлдэх,ету
1310,tun::V,үйлдэх,істеу
1311,können::V,болох,білу
1312,wollen::V,хүсэх,қалау
1313,anfangen::V,эхлэх,бастау
1314,beenden::V,дуусгах,бітіру
1315,beenden::V,дуусгах,адақтау
1316,beenden::V,дуусгах,тамамдау
1317,beenden::V,дуусгах,аяқтап шығу
1318,aufhören::V,болих,доғару
1319,aufhören::V,зогсох,доғару
1320,gelingen::V,бүтэх,жолы түсу
1321,geraten::V,илрэх,калу
1322,öffnen::V,нээх,ашу
1323,öffnen::V,нээх,ашып қою
1324,öffnen::V,тайлах,ашу
1325,öffnen::V,тайлах,ашып қою
1326,schließen::V,хаах,жабу
1327,stellen::V,тавих,қою
1328,stellen::V,тавих,қойдыру
1329,stellen::V,босгох,қою
1330,stellen::V,босгох,қойдыру
1331,setzen::V,суулгах,отырғызу
1332,legen::V,хийх,салу
1333,legen::V,хийх,калау
1334,legen::V,тавих,салу
1335,legen::V,тавих,калау
1336,berühren::V,шүргэх,тию
1337,verbinden::V,залгах,байлап алу
1338,verbinden::V,залгах,сабақтастыру
1339,bedecken::V,бүрэх,бүркеу
1340,aufhängen::V,өлгөх,ілу
1341,aufhängen::V,өлгөх,асып қою
1342,aufhängen::V,дүүжлэх,ілу
1343,aufhängen::V,дүүжлэх,асып қою
1344,anzünden::V,асаах,тұтату
1345,anzünden::V,ноцоох,тұтату
1346,aufheben::V,өргөх,көтеру
1347,zurücklassen::V,орхих,қалдыру
1348,zurücklassen::V,үлдээх,қалдыру
1349,verlieren::V,гээх,жоғалту
1350,fallen lassen::V,унагах,құлатып алу
1351,fallen lassen::V,унагах,қолдан түсіріп алу
1352,machen::V,хийх,ету
1353,machen::V,хийх,жасау
1354,machen::V,хийх,жасап шығару
1355,machen::V,гаргах,ету
1356,machen::V,гаргах,жасау
1357,machen::V,гаргах,жасап шығару
1358,herstellen::V,бүтээх,жасап шығару
1359,bauen::V,барих,тұрғызу
1360,reparieren::V,засах,оңдау
1361,reparieren::V,сэлбэх,оңдау
1362,verbessern::V,засах,дұрыстау
1363,verbessern::V,сайжруулах,дұрыстау
1364,ändern::V,өөрчлөх,өзгерту
1365,graben::V,малтах,үңгу
1366,beugen::V,бөгтийлгөх,буғу
1367,biegen::V,матах,ию
1368,biegen::V,матах,майыстыру
1369,biegen::V,муруйлгах,ию
1370,biegen::V,муруйлгах,майыстыру
1371,drehen::V,эргүүлэх,айналдыру
1372,wenden::V,эргүүлэх,екінші жағын айналдыру
1373,umdrehen::V,хөрвүүлэх,бұру
1374,heben::V,өргөх,көтеру
1375,hochheben::V,өргөх,жоғарылату
1376,hochheben::V,өргөх,көтеру
1377,ergreifen::V,атгах,бас_салу
1378,ergreifen::V,атгах,шап_беріп_ұстап_алу
1379,ergreifen::V,атгах,шап_беру
1380,ergreifen::V,атгах,шап_ете_түсу
1381,halten::V,барих,тұту
1382,halten::V,барих,ұстау
1383,drücken::V,дарах,басу
1384,schieben::V,түлхэх,итеру
1385,kratzen::V,хусах,қыру
1386,kratzen::V,маажих,қыру
1387,lecken::V,долоох,жалау
1388,beißen::V,зуух,қабу
1389,beißen::V,зуух,тістеу
1390,beißen::V,зуух,қауып алу
1391,beißen::V,хазах,қабу
1392,beißen::V,хазах,тістеу
1393,beißen::V,хазах,қауып алу
1394,abreißen::V,таслах,үзу
1395,abschneiden::V,тайрах,қырқу
1396,binden::V,боох,байланыстыру
1397,binden::V,боох,байлап_алу
1398,binden::V,боох,байластыру
1399,binden::V,боох,байлау
1400,binden::V,боох,буу
1401,binden::V,боох,матау
1402,binden::V,боох,сабақтастыру
1403,binden::V,боох,ұштастыру
1404,binden::V,хүлэх,байланыстыру
1405,binden::V,хүлэх,байлап_алу
1406,binden::V,хүлэх,байластыру
1407,binden::V,хүлэх,байлау
1408,binden::V,хүлэх,буу
1409,binden::V,хүлэх,матау
1410,binden::V,хүлэх,сабақтастыру
1411,binden::V,хүлэх,ұштастыру
1412,stecken::V,шаах,сұғу
1413,stecken::V,шигтгэх,сұғу
1414,brechen::V,хугалах,сындыру
1415,klopfen::V,цохих,қағу
1416,klopfen::V,тогших,қағу
1417,hauen::V,дэлдэх,соғу
1418,kleben::V,наах,желімдеу
1419,reiben::V,нухах,үйкеу
1420,reiben::V,нидчих,үйкеу
1421,streichen::V,нялах,сүйкеу
1422,streichen::V,түрхэх,сүйкеу
1423,schleifen::V,билүүдэх,егеу
1424,schleifen::V,билүүдэх,қайрау
1425,schleifen::V,билүүдэх,егеулеу
1426,schleifen::V,гуранздах,егеу
1427,schleifen::V,гуранздах,қайрау
1428,schleifen::V,гуранздах,егеулеу
1429,schneiden::V,огтлох,кесу
1430,rütteln::V,холхнулах,қозғау
1431,rütteln::V,холхнулах,жұлмалау
1432,schütteln::V,сэгсрэх,дірілдету
1433,schütteln::V,сэгсрэх,селкілдету
1434,schwenken::V,дэвэх,бұлғау
1435,schwenken::V,дэвэх,сермеу
1436,schwenken::V,даллах,бұлғау
1437,schwenken::V,даллах,сермеу
1438,schütten::V,цутгах,құю
1439,schütten::V,аягалах,құю
1440,füllen::V,дүүргэх,толтыру
1441,einwickeln::V,боох,орау
1442,einwickeln::V,ороох,орау
1443,tragen::V,авчрах,алып жүру
1444,schleppen::V,чирэх,тарту
1445,ziehen::V,татах,тарту
1446,aufbewahren::V,хадгалах,сақтау
1447,werfen::V,хаях,лақтыру
1448,werfen::V,шидэх,лақтыру
1449,fangen::V,барих,қармау
1450,fangen::V,барих,қағып алу
1451,packen::V,шүүрэх,шап беру
1452,packen::V,шүүрэх,шап ете түсу
1453,packen::V,шүүрэх,шап беріп ұстап алу
1454,verstecken::V,нуух,тығу
1455,verstecken::V,нуух,жасыру
1456,teilen::V,хуваах,бөлу
1457,schicken::V,илгээх,жіберу
1458,schicken::V,явуулах,жіберу
1459,bringen::V,авчрах,әкелу
1460,bringen::V,авчрах,алып келу
1461,bringen::V,аваачих,әкелу
1462,bringen::V,аваачих,алып келу
1463,hinzufügen::V,нэмэх,қосу
1464,hinzufügen::V,нэмэх,үстеу
1465,bekommen::V,хүлээн авах,алу
1466,erhalten::V,хүлээн авах,алмақ
1467,nehmen::V,авах,алу
1468,nehmen::V,авах,алмақ
1469,wählen::V,сонгох,таңдау
1470,auswählen::V,шилэх,екшеу
1471,auswählen::V,шилэх,саралау
1472,auswählen::V,шилэх,сұрыптау
1473,auswählen::V,шилэх,сайлап алу
1474,bewahren::V,гамнах,сақтау
1475,behindern::V,саад хийх,оралғы болу
1476,behindern::V,тотгор болох,оралғы болу
1477,verderben::V,эвдэх,бүлдіру
1478,beschädigen::V,гэмтээх,бұзу
1479,zerbrechen::V,хагалах,уату
1480,zerbrechen::V,хага цохих,уату
1481,zerreißen::V,урах,жырту
1482,zerstören::V,эвдэх,қирату
1483,zerstören::V,эвдэх,талқандау
1484,zerstören::V,сүйтгэх,қирату
1485,zerstören::V,сүйтгэх,талқандау
