,Concept_ID,lt,ady
672,schlank::A,lieknas,ищыгъэ
673,hübsch::A,gražus,дахэ́
674,böse::A,blogas,ябгэ
675,dumm::A,paikas,делэ
676,dumm::A,kvailas,делэ
677,faul::A,tingus,шъхьахы́нэ
678,fleißig::A,stropus,егугъурэ
679,fleißig::A,kruopštus,егугъурэ
680,geizig::A,šykštus,тхьацэ
681,klug::A,sumanus,акъылышӏу́
682,klug::A,protingas,акъылышӏу́
683,geschickt::A,apsukrus,ӏэпэӏэсэ́
684,geschickt::A,apsukrus,шо́у шӏыгъэ́
685,lieb::A,mielas,псэм фэд
686,lustig::A,smagus,чэф
687,lustig::A,linksmas,чэф
688,sanft::A,švelnus,ӏушъа́б
689,sanft::A,minkštas,ӏушъа́б
690,hungrig::A,alkanas,гъаблэ́
691,krank::A,ligotas,сыма́дж
692,krank::A,sergantis,сыма́дж
693,nackt::A,nuogas,пцӏанэ́
694,traurig::A,liūdnas,нэшхъэй
695,lebendig::A,gyvas,
696,gut::A,geras,дэгъу́
697,schlecht::A,blogas,дэи
698,schlecht::A,prastas,дэи
699,richtig::A,tikras,тэрэз
700,richtig::A,teisingas,тэрэз
701,schlimm::A,blogas,щынэгъо
702,schlimm::A,prastas,щынэгъо
703,wahr::A,tikras,шъыпкъэ́
704,alt::A,senas,жъы
705,neu::A,naujas,кӏэ
706,ehemalig::A,buvęs,-щтыгъэ
707,ehemalig::A,buvęs,-гъэ
708,alt[Lebewesen]::A,pagyvenęs,жъы
709,jung::A,jaunas,ныбжьыкӏэ́
710,arm::A,neturtingas,тхьамы́кӏ
711,reich::A,turtingas,бай
712,bekannt::A,žinomas,нэӏуа́с
713,bekannt::A,pažįstamas,нэӏуа́с
714,berühmt::A,žymus,цӏэры́ӏу
715,berühmt::A,garsus,цӏэры́ӏу
716,fremd::A,svetimas,хымэ
717,verschieden::A,įvairus,зэфэшъхьафы
718,nah::A,artimas,благъэ́
719,fern::A,tolimas,чыжьэ
720,linker::A,kairys,сэмэ́гу
721,rechter::A,dešinys,джабгъу
722,anderer::A,kitas,нэмы́кӏ
723,erster::A,pirmas,апэр
724,zweiter::A,antras,я́тӏонэр
725,dritter::A,trečias,ящэнэр
726,letzter::A,paskutinis,аужыр
727,allein::ADV,vienas,зы
728,auf einmal::ADV,iš karto,ардэдэм
729,auf einmal::ADV,iš karto,асыхьатым
730,zusammen::ADV,kartu,зэгъусэхэ́у
731,zusammen::ADV,drauge,зэгъусэхэ́у
732,lange::ADV,ilgai,бэрэ́
733,plötzlich::ADV,staiga,зэкӏэм
734,sofort::ADV,tuojau,ардэдэм
735,sofort::ADV,tuojau,асыхьатым
736,später::ADV,vėliau,нэужым
737,später::ADV,paskiau,нэужым
738,jetzt::ADV,dabãr,джы
739,heute::ADV,šiandien,непэ́
740,morgen::ADV,rytoj,неу́щы
741,bald::ADV,greitai,псынкӏэу
742,bald::ADV,netrukus,псынкӏэу
743,dann::ADV,po to,нэужым
744,gestern::ADV,vakar,тыгъуа́с
745,einst::ADV,kadaise,зэгорэ́м
746,einst::ADV,kitą kartą,зэгорэ́м
747,damals::ADV,anuomet,армэ
748,damals::ADV,anuomet,ащыгъум
749,damals::ADV,anuokart,армэ
750,damals::ADV,anuokart,ащыгъум
751,danach::ADV,po to,нэужым
752,danach::ADV,paskui,нэужым
753,vorher::ADV,anksčiau,нахьыпэм
754,zuerst::ADV,pirma,
755,zuerst::ADV,iš pradžių̃,
756,einmal::ADV,kartą,зэ
757,einmal::ADV,vieną kartą,зэ
758,manchmal::ADV,kai kada,
759,oft::ADV,dažnai,бэрэ
760,immer::ADV,visada,ренэ́у
761,immer::ADV,visuomet,ренэ́у
762,niemals::ADV,niekada,
763,niemals::ADV,niekuomet,
764,hier::ADV,čia,
765,hierhin::ADV,šen,
766,hierhin::ADV,čionai,
767,von hier::ADV,iš čia,
768,dort::ADV,ten,модэ
769,dort::ADV,tenai,модэ
770,dorthin::ADV,ten,модэ́
771,dorthin::ADV,ten link,модэ́
772,geradeaus::ADV,tiesiai,занкӏэу
773,vorwärts::ADV,pirmyn,ыпэкӏэ
774,rückwärts::ADV,atbulai,ыужыкӏэ́
775,zurück::ADV,atgal,ыужыкӏэ́
776,unten::ADV,žemai,ычӏэкӏэ́
777,unten::ADV,apačioje,ычӏэкӏэ́
778,hinab::ADV,žemyn,ычӏэгъы́
779,hinab::ADV,žemyn,ычӏэкӏэ́
780,oben::ADV,viršuj,ышъхьагъы
781,hinauf::ADV,aukštyn,ышъхьагъыкӏэ
782,hinauf::ADV,į viršų,ышъхьагъыкӏэ
783,überall::ADV,visur,тыди́
784,überall::ADV,visur,тыдэкӏи́
785,nicht::ADV,ne,-п
786,nicht::ADV,ne,мы-
787,ein wenig::ADV,truputį,тӏэкӏу
788,kaum::ADV,vos,къоды́й
789,sehr::ADV,labai,дэд
790,sehr::ADV,baisiai,дэд
791,so::ADV,taip,ащ фэд
792,so::ADV,taip,мыщ фэд
793,so::ADV,taip,джащ фэд
794,noch::ADV,dar,джыри
795,nur::ADV,tik,ныӏэ́п
796,nur::ADV,vien,ныӏэ́п
797,schon::ADV,jau,
798,wieder::ADV,vėl,джыри
799,wieder::ADV,iš naujo,джыри
800,vergebens::ADV,veltui,пкӏэнчъэ́у
801,vergebens::ADV,bergždžiai,пкӏэнчъэ́у
802,vor::PRP,prieš,пашъхьэ́
803,hinter::PRP,už,кӏы́б
804,unter::PRP,po,чӏэ-
805,durch::PRP,pro,пхыры-
806,durch::PRP,per,пхыры-
807,neben::PRP,prie,дэжь
808,neben::PRP,šalia,дэжь
809,zwischen::PRP,tarp,азыфа́гу
810,wegen::PRP,dėl,къы-
811,wegen::PRP,dėlei,къы-
812,dies::PRN,šis,ар
813,dies::PRN,šitas,ар
814,das::PRN,tat,а
815,das::PRN,tat,мо
816,alles::PRN,visas,зэкӏэ́
817,ich::PRN,aš,сэ
818,du::PRN,tu,о
819,er::PRN,jis,ар
820,wir::PRN,mes,тэ
821,ihr::PRN,jūs,шъо
822,sie::PRN,ji,ахэр
823,sie::PRN,jos,ахэр
824,was::FPRN,kas,сыд
825,wer::FPRN,kas,хэт
826,wo::FADV,kur,тыдэ́
827,wohin::FADV,kur,тыдэ́
828,wohin::FADV,kur link,тыдэ́
829,wie::FADV,kaip,сыдэущтэ́у
830,warum::FADV,kod̃ėl,сыд пае́
831,warum::FADV,dėl ko,сыд пае́
832,wieviel::FNUM,kiek,тхьапш
833,wieviel::FNUM,kiek,сыд фэди́з
834,eins::NUM,vienas,зы
835,zwei::NUM,du,тӏу
836,drei::NUM,trys,щы
837,vier::NUM,keturi,плӏы
838,fünf::NUM,penki,тфы
839,sechs::NUM,šeši,хы
840,sieben::NUM,septyni,блы
841,acht::NUM,aštuoni,и
842,neun::NUM,devyni,бгъу
843,zehn::NUM,dešimt,пшӏы
844,elf::NUM,vienuolika,пшӏыкӏузы́
845,zwölf::NUM,dvylika,пшӏыкӏутӏу
846,zwanzig::NUM,dvidešimt,тӏокӏы́
847,dreißig::NUM,trisdešimt,щэкӏы
848,vierzig::NUM,keturiasdešimt,тӏокӏи́тӏу
849,fünfzig::NUM,penkiasdešimt,шъэны́ыкъу
850,sechzig::NUM,šešiasdešimt,тӏокӏи́щ
851,siebzig::NUM,septyniasdešimt,тӏокӏищырэ́ пшӏырэ́
852,achtzig::NUM,aštuoniasdešimt,тӏокӏи́пӏ
853,neunzig::NUM,devyniasdešimt,тӏокӏиилӏырэ́ пшӏырэ́
854,hundert::NUM,šimtas,шъэ
855,tausend::NUM,tūkstantis,мин
856,und::CNJ,ĩr,ыкӏи
857,oder::CNJ,ar,е
858,oder::CNJ,arba,е
859,stehen::V,stovėti,ущытын
860,stehen::V,stovėti,умыхъыен
861,sitzen::V,sėdėti,уисын
862,sitzen::V,sėdėti,утесын
863,liegen::V,gulėti,телъы́н
864,hängen::V,kyboti,къыщылэлын
865,hängen::V,kyboti,къыщылэлын щыгъын быхъур
866,hängen::V,kabėti,къыщылэлын
867,hängen::V,kabėti,къыщылэлын щыгъын быхъур
868,werden::V,taptis,хъун
869,werden::V,darytis,хъун
870,passieren::V,atsitikti,къэхъун
871,passieren::V,pasitaikyti,къэхъун
872,beginnen::V,prasid́ėti,къежьэн
873,beginnen::V,prasid́ėti,къыублэн
874,enden::V,baigtis,ухы́н
875,wechseln::V,keistis,зэхъожьы́н
876,wechseln::V,pasikeisti,зэхъожьы́н
877,aufgehen[Sonne]::V,tekėti,къыкъокӏы́н
878,aufgehen[Sonne]::V,patekėti,къыкъокӏы́н
879,untergehen[Sonne]::V,leistis,къохьан
880,untergehen[Sonne]::V,nusileisti,къохьан
881,scheinen[Sonne]::V,šviesti,къепсыи
882,donnern::V,griausti,гъогъон
883,donnern::V,griaudėti,гъогъон
884,wehen::V,pūsti,епщэ́н
885,strömen::V,lietis,чъэн
886,strömen::V,plūsti,чъэн
887,fließen::V,tekėti,чъэн
888,sich drehen::V,suktis,зыгъэчэрэгъу́н
889,sich drehen::V,pasisukti,зыгъэчэрэгъу́н
890,schwanken::V,svyruoti,хъые́н
891,schwingen::V,suptis,зыгъэхъые́н
892,fallen::V,pulti,къефэхы́н
893,fallen::V,kristi,къефэхы́н
894,brennen::V,degti,стын
895,rauchen::V,rūkyti,ӏугъо къикӏын
896,regnen::V,lyti,къещхы́н
897,gefrieren::V,užšalti,дыкъын
898,tauen::V,tirpti,жъун
899,schmelzen::V,lydytis,ткӏун
900,trocknen::V,džiūti,гъушъы́н
901,trocknen::V,džiūti,чъэпхъу́н
902,sieden::V,virti,жъон
903,faulen::V,pūti,шъун
904,verfaulen::V,švinkti,шъун
905,reißen::V,plyšti,зэӏэтхъы́н
906,reißen::V,trūkti,зэӏэтхъы́н
907,versinken::V,skę̃sti,чӏихьан
908,versinken::V,grimzti,чӏихьан
909,vergehen::V,praeiti,блэкӏы́н
910,erscheinen::V,pasirodyti,къэлъэгъон
911,verschwinden::V,dingti,кӏодыжьы́н
912,verschwinden::V,išnykti,кӏодыжьы́н
913,verschwinden::V,pranykti,кӏодыжьы́н
914,sinken::V,kristi,
915,abnehmen::V,mažėti,къыкӏичын
916,abnehmen::V,silpnėti,къыкӏичын
917,zunehmen::V,didėti,хэхъо́н
918,zunehmen::V,padaugėti,хэхъо́н
919,steigen::V,kilti,къежьэн
920,wachsen::V,augti,хэхъо́н
921,wachsen::V,augti,къэкӏы́н
922,glänzen::V,blizgėti,цӏыу́н
923,funkeln::V,žibėti,жъыу́н
924,lärmen::V,triukšmauti,бырсыры́н
925,läuten::V,skambinti,теон
926,klingeln::V,skambinti,теон
927,klirren::V,žvangėti,
928,brausen::V,šniokšti,шъуин
929,rauschen::V,ošti,макъэ гъэӏун
930,rauschen::V,šlamėti,макъэ гъэӏун
931,klingen::V,skardėti,къыхэӏукӏын
932,bellen::V,loti,хьакъу́н
933,heulen::V,kaukti,быун
934,heulen::V,staugti,быун
935,blasen::V,pūsti,епщэ́н
936,pfeifen::V,švilpti,шъуин
937,pfeifen::V,švilpauti,шъуин
938,schreien::V,šaukti,куо́н
939,schreien::V,šaukti,кӏыи́н
940,stöhnen::V,dejuoti,щэӏун
941,stöhnen::V,aimanuoti,щэӏун
942,zittern::V,virpėti,кӏэзэзын
943,leben::V,gyventi,псэу́н
944,geboren werden::V,gimti,къэхъун
945,atmen::V,alsuoti,жьы къэщэ́н
946,atmen::V,kvėpuoti,жьы къэщэ́н
947,trinken::V,gerti,ешъо́н
948,essen::V,valgyti,шхын
949,schlucken::V,praryti,бдырыин
950,müde werden::V,nuvargti,пшъын
951,müde werden::V,privargti,пшъын
952,einschlafen::V,užmigti,хэчъыен
953,schlafen::V,miegoti,чъые́н
954,aufwachen::V,pabusti,къэущы́н
955,aufstehen::V,keltis,уцу́н
956,aufstehen::V,atsikelti,уцу́н
957,sich erholen::V,pailsėti,зыгъэпсэфын
958,sich erholen::V,poilsiauti,зыгъэпсэфын
959,krank werden::V,susirgti,сымаджэ́ хъун
960,krank sein::V,sirgti,сымэджэ́н
961,schmerzen::V,sopėti,сымэджэ́н
962,schmerzen::V,skaudėti,сымэджэ́н
963,husten::V,kosėti,пскэ́н
964,genesen::V,sveikti,хъужьын
965,genesen::V,taisytis,хъужьын
966,sterben::V,mirti,лӏэн
967,sterben::V,numirti,лӏэн
968,umkommen::V,žūti,хэкӏодэн
969,sich bewegen::V,judėti,хъые́н
970,sich bewegen::V,pasijudinti,хъые́н
971,sich rühren::V,krutėti,хъые́н
972,sich erheben::V,pakilti,къэтэджын
973,sich erheben::V,atsikelti,къэтэджын
974,sich setzen::V,sėstis,тӏысы́н
975,sich setzen::V,atsisėsti,тӏысы́н
976,hinfallen::V,parkristi,ебэджы́н
977,hinfallen::V,pargriūti,ебэджы́н
978,laufen::V,eiti,кӏон
979,schreiten::V,žengti,кӏон
980,schreiten::V,žingsniuoti,кӏон
981,spazierengehen::V,pasivaikščioti,къэкӏухьэн
982,eilen::V,skubėti,гузэжъон
983,sich beeilen::V,paskub́ėti,гуӏэ́н
984,sich beeilen::V,pasiskubinti,гуӏэ́н
985,sausen::V,dumti,псынкӏэ́у чъэн
986,sausen::V,lėkti,псынкӏэ́у чъэн
987,rennen::V,bėgti,чъэн
988,springen::V,šokti,пкӏэн
989,klettern::V,kopti,дэцохъоен
990,schaukeln::V,supti,уешӏэн
991,schaukeln::V,linguoti,уешӏэн
992,kriechen::V,ropoti,цохъо́н
993,kriechen::V,šliaužti,цохъо́н
994,schwimmen::V,plaukti,есы́н
995,tauchen::V,nerti,зычӏэгъэо́н
996,rudern::V,irtis,къошъо бэщкӏэ фын
997,rudern::V,irkluoti,къошъо бэщкӏэ фын
998,fahren::V,važiuoti,кӏон
999,fahren::V,važinėti,кӏон
1000,fliegen::V,lėkti,быбы́н
1001,fliegen::V,skristi,быбы́н
1002,gehen::V,eiti,кӏон
1003,weggehen::V,išeiti,ӏукӏын
1004,abfahren::V,išvykti,ежьэн
1005,abfahren::V,išvažiuoti,ежьэн
1006,anhalten::V,sustoti,къэуцу́н
1007,hineingehen::V,įeiti,ихьан
1008,eintreten::V,įžengti,чӏэхьан
1009,kommen::V,ateiti,къэкӏо́н
1010,ankommen::V,ateiti,къэсы́н
1011,zurückkommen::V,grį̃žti,гъэзэжьын
1012,zurückkommen::V,sugrį̃žti,гъэзэжьын
1013,bleiben::V,likti,къэнэ́н
1014,bleiben::V,pasilikti,къэнэ́н
1015,warten::V,laukti,пэплъэ́н
1016,erwarten::V,laukti,ежэн
1017,suchen::V,ieškoti,лъыхъу́н
1018,finden::V,rasti,къэгъоты́н
1019,finden::V,rasti,къыхэгъэщы́н
1020,finden::V,surasti,къэгъоты́н
1021,finden::V,surasti,къыхэгъэщы́н
1022,versuchen::V,mėginti,пылъы́н
1023,vorbereiten::V,rengti,гъэхьазыры́н
1024,lieben::V,myĺėti,шӏу плъэгъу́н
1025,mögen::V,ḿėgti,шӏу плъэгъу́н
1026,mögen::V,patikti,шӏу плъэгъу́н
1027,lachen::V,juoktis,щхын
1028,rühren::V,jaudinti,гур гъэузын
1029,rühren::V,graudinti,гур гъэузын
1030,weinen::V,verkti,гъын
1031,schimpfen::V,bartis,хъонэн
1032,sich ärgern::V,pykti,губжы́н
1033,sich ärgern::V,apmaudauti,губжы́н
1034,sich fürchten::V,bijoti,щынэ́н
1035,sich fürchten::V,baimintis,щынэ́н
1036,fürchten::V,bijoti,щынэ́н
1037,fürchten::V,baimintis,щынэ́н
1038,fliehen::V,bėgti,
1039,fliehen::V,sprukti,
1040,flüchten::V,pabėgti,
1041,sehen::V,žiūŕėti,льэгъу́н
1042,anschauen::V,žiūŕėti,плъэн
1043,anschauen::V,žiūŕėti,еплъы́н
1044,ansehen::V,žiūrėti į,плъэн
1045,ansehen::V,pažiūrėti į,плъэн
1046,hören::V,girdėti,зэхэхын
1047,zuhören::V,klausytis,дэӏо́н
1048,probieren::V,ragauti,хэӏэн
1049,probieren::V,paragauti,хэӏэн
1050,riechen::V,uosti,пэмэ́н
1051,riechen::V,užuosti,пэмэ́н
1052,fühlen::V,justi,зэхэпшӏэн
1053,fühlen::V,jausti,зэхэпшӏэн
1054,fühlen::V,pajusti,зэхэпшӏэн
1055,scheinen::V,rodytis,уащыхъу́н
1056,scheinen::V,rodytis,уашӏошӏы́н
1057,scheinen::V,atrodyti,уащыхъу́н
1058,scheinen::V,atrodyti,уашӏошӏы́н
1059,zu sehen sein::V,pasirodyti,зэрэлъэгъу́н
1060,vernehmen::V,išgirsti,зэхэхын
1061,frieren::V,šalti,дыкъын
1062,frieren::V,šalti,пӏыкӏэн
1063,frieren::V,šalti,чъыӏэ́ лӏэн
1064,tun::V,daryti,шӏын
1065,können::V,galėti,лъэкӏы́н
1066,können::V,pajėgti,лъэкӏы́н
1067,wollen::V,norėti,фэе́н
1068,anfangen::V,pradėti,ублэн
1069,anfangen::V,prasid́ėti,ублэн
1070,beenden::V,baigti,ухы́н
1071,beenden::V,užbaigti,ухы́н
1072,aufhören::V,liautis,щыгъэтын
1073,gelingen::V,pavykti,хъун
1074,gelingen::V,pasisekti,хъун
1075,geraten::V,nusisekti,
1076,öffnen::V,atverti,ӏухы́н
1077,öffnen::V,atidaryti,ӏухы́н
1078,schließen::V,uždaryti,игъэсэн
1079,stellen::V,statyti,бгъэуцун
1080,stellen::V,pastatyti,бгъэуцун
1081,setzen::V,sodinti,гъэтӏысы́н
1082,setzen::V,pasodinti,гъэтӏысы́н
1083,legen::V,dėti,хэлъхьа́н
1084,legen::V,pad́ėti,хэлъхьа́н
1085,berühren::V,liesti,эӏэн
1086,berühren::V,liesti,нэсын
1087,berühren::V,paliesti,эӏэн
1088,berühren::V,paliesti,нэсын
1089,verbinden::V,jungti,зэхэпхэ́н
1090,verbinden::V,jungti,пхын
1091,verbinden::V,surišti,зэхэпхэ́н
1092,verbinden::V,surišti,пхын
1093,bedecken::V,uždengti,техъо́н
1094,aufhängen::V,pakarti,пылъэ́н
1095,aufhängen::V,pakabinti,пылъэ́н
1096,anzünden::V,padegti,хэгъэнэ́н
1097,aufheben::V,pakelti,
1098,zurücklassen::V,palikti,къэгъэнэ́н
1099,verlieren::V,pamesti,чӏэ́нэн
1100,verlieren::V,pamesti,шӏокӏоды́н
1101,fallen lassen::V,atsisakyti,чӏэунэн
1102,fallen lassen::V,atsisakyti,пӏэпызын
1103,machen::V,dirbti,шӏын
1104,herstellen::V,gaminti,шӏы́н
1105,bauen::V,statyti,шӏы́н
1106,bauen::V,pastatyti,шӏы́н
1107,reparieren::V,taisyti,дыжьы́н
1108,reparieren::V,remontuoti,дыжьы́н
1109,verbessern::V,gerinti,нахьышӏу пшӏын
1110,verbessern::V,gerinti,нахь дэгъу пшӏын
1111,verbessern::V,ištaisyti,нахьышӏу пшӏын
1112,verbessern::V,ištaisyti,нахь дэгъу пшӏын
1113,ändern::V,keisti,зэблэхъу́н
1114,ändern::V,pakeisti,зэблэхъу́н
1115,graben::V,kasti,тӏын
1116,beugen::V,lenkti,
1117,beugen::V,palenkti,
1118,biegen::V,lenkti,уфэн
1119,biegen::V,palenkti,уфэн
1120,drehen::V,sukti,гъэчэрегъу́
1121,wenden::V,kreipti,пӏонтӏэн
1122,wenden::V,kreipti,бгъэзэн
1123,wenden::V,kreipti,уӏубын
1124,wenden::V,pakreipti,пӏонтӏэн
1125,wenden::V,pakreipti,бгъэзэн
1126,wenden::V,pakreipti,уӏубын
1127,umdrehen::V,sukti,
1128,umdrehen::V,apversti,
1129,heben::V,kelti,ӏэты́н
1130,heben::V,pakelti,ӏэты́н
1131,hochheben::V,pakelti,ӏэты́н
1132,ergreifen::V,čiupti,къэубыты́н
1133,ergreifen::V,griebti,къэубыты́н
1134,halten::V,laikyti,ӏыгъы́н
1135,halten::V,palaikyti,ӏыгъы́н
1136,drücken::V,spausti,тэӏункӏэн
1137,schieben::V,stumti,уеӏункӏын
1138,schieben::V,stumti,уетӏыргун
1139,kratzen::V,kasyti,цӏэнтхъун
1140,kratzen::V,grandyti,цӏэнтхъун
1141,lecken::V,laižyti,бзэи́н
1142,beißen::V,kandžioti,ецэкъэ́н
1143,abreißen::V,nuplėšti,къичын
1144,abreißen::V,nuplėšti,пытхъын
1145,abschneiden::V,atpjauti,пыупкӏын
1146,abschneiden::V,atpjauti,гобзыкӏын
1147,abschneiden::V,atkirpti,пыупкӏын
1148,abschneiden::V,atkirpti,гобзыкӏын
1149,binden::V,rišti,епхын
1150,binden::V,surišti,епхын
1151,stecken::V,kišti,хэсэн
1152,stecken::V,įkišti,хэсэн
1153,brechen::V,lūžti,зэпыпкӏын
1154,brechen::V,laužyti,зэпыпкӏын
1155,klopfen::V,belsti,теон
1156,klopfen::V,barbenti,теон
1157,hauen::V,mušti,теон
1158,kleben::V,lipdyti,щхэн
1159,kleben::V,klijuoti,щхэн
1160,reiben::V,trinti,пӏотын
1161,reiben::V,tarkuoti,пӏотын
1162,streichen::V,tepti,щыфэн
1163,streichen::V,užtepti,щыфэн
1164,schleifen::V,galą́sti,гъэчаны́н
1165,schleifen::V,galą́sti,кӏэлыкӏы́н
1166,schneiden::V,pjauti,бзын
1167,schneiden::V,kirpti,бзын
1168,rütteln::V,purtyti,гъэсысын
1169,schütteln::V,purtyti,гъэсысын
1170,schwenken::V,mojuoti,ӏэ шӏын
1171,schütten::V,pilti,икӏэ́н
1172,schütten::V,berti,икӏэ́н
1173,füllen::V,pildyti,из шӏын
1174,füllen::V,pripildyti,из шӏын
1175,einwickeln::V,įvynioti,кӏоцӏыщыхьа́н
1176,einwickeln::V,suvynioti,кӏоцӏыщыхьа́н
1177,tragen::V,nešti,хьын
1178,tragen::V,nešioti,хьын
1179,schleppen::V,vilkti,пхьын
1180,schleppen::V,vilkti,плъэшъун
1181,ziehen::V,tempti,пкъудыин
1182,ziehen::V,tempti,пщэн
1183,ziehen::V,tempti,плъэшъун
1184,aufbewahren::V,laikyti,пӏыгъын
1185,aufbewahren::V,laikyti,уухъумэн
1186,werfen::V,mesti,дзын
1187,werfen::V,sviesti,дзын
1188,fangen::V,sugauti,къэубыты́н
1189,packen::V,čiupti,къэубыты́н
1190,packen::V,griebti,къэубыты́н
1191,verstecken::V,slėpti,бгъэбылъын
1192,verstecken::V,slapstyti,бгъэбылъын
1193,teilen::V,dalyti,гощы́н
1194,teilen::V,padalyti,гощы́н
1195,schicken::V,sių̃sti,гъахьы́н
1196,schicken::V,pasių̃sti,гъахьы́н
1197,bringen::V,atnešti,къэхьы́н
1198,hinzufügen::V,pridėti,хэгъэхъо́н
1199,bekommen::V,gauti,
1200,erhalten::V,gauti,
1201,nehmen::V,paimti,къытехы́н
1202,wählen::V,rinkti,къыхэхы́н
1203,wählen::V,išsirinkti,къыхэхы́н
1204,auswählen::V,išrinkti,къыхэхы́н
1205,bewahren::V,išsaugoti,къэухъумэн
1206,behindern::V,trukdyti,пэрыохъу хъун
1207,verderben::V,sugadinti,къутэн
1208,beschädigen::V,žaloti,къутэн
1209,beschädigen::V,gadinti,къутэн
1210,zerbrechen::V,sukulti,къутэн
1211,zerbrechen::V,sudaužyti,къутэн
1212,zerreißen::V,perplėšti,зэӏэтхъы́н
1213,zerreißen::V,suplėšyti,зэӏэтхъы́н
1214,zerstören::V,suardyti,къутэ́н
1215,zerstören::V,sugriauti,къутэ́н
1216,verbrennen::V,deginti,гъэсты́н
1217,verbrennen::V,sudeginti,гъэсты́н
1218,geben::V,duoti,еты́н
1219,geben::V,paduoti,еты́н
1220,reichen::V,paduoti,еты́н
1221,schenken::V,dovanoti,еты́н
1222,versprechen::V,žadėti,гъэгугъэ́н
1223,versprechen::V,pažadėti,гъэгугъэ́н
1224,wünschen::V,norėti,шӏоигъо́н
1225,wünschen::V,linḱėti,шӏоигъо́н
1226,loben::V,girti,щытхъун
1227,loben::V,pagirti,щытхъун
1228,küssen::V,bučiuoti,ебэу́н
1229,wiegen::V,supti,гъэхъыен
1230,zudecken::V,užkloti,техъо́н
1231,zudecken::V,uždengti,техъо́н
1232,wecken::V,žadinti,къэгъэущы́н
1233,zeigen::V,rodyti,гъэлъэгъо́н
1234,führen::V,vesti,щэн
1235,führen::V,vadovauti,щэн
1236,lehren::V,mokyti,егъэджэ́н
1237,lehren::V,mokyti,егъэшӏэн
1238,lehren::V,išmokyti,егъэджэ́н
1239,lehren::V,išmokyti,егъэшӏэн
1240,unterrichten::V,dėstyti,егъэджэ́н
1241,aufziehen::V,išauginti,пӏун
1242,leiten::V,valdyti,гъэзекӏон
1243,leiten::V,vadovauti,гъэзекӏон
1244,antreiben::V,uiti,къепфылӏэн
1245,antreiben::V,raginti,къепфылӏэн
1246,antreiben::V,skubinti,къепфылӏэн
1247,lassen::V,paliepti,еты́н
1248,einladen::V,kviesti,къегъэблэгъэн
1249,einladen::V,pakviesti,къегъэблэгъэн
1250,vereinigen::V,sujungti,зэгогъэхьан
1251,vereinigen::V,suvienyti,зэгогъэхьан
1252,besuchen::V,lankyti,щыӏэ́н
1253,besuchen::V,aplankyti,щыӏэ́н
1254,treffen::V,sutikti,ӏукӏэ́н
1255,treffen::V,sutikti,пэгъокӏы́н
1256,treffen::V,pasitikti,ӏукӏэ́н
1257,treffen::V,pasitikti,пэгъокӏы́н
1258,sich versammeln::V,susirinkti,зэхэхьан
1259,spielen::V,groti,джэгу́н
1260,spielen::V,žaisti,джэгу́н
1261,singen::V,dainuoti,орэ́д къэӏо́н
1262,tanzen::V,šokti,къэшъо́н
1263,sich trennen::V,skirtis,зэгокӏыжьы́ных
1264,sich trennen::V,išsiskirti,зэгокӏыжьы́ных
1265,verlassen::V,palikti,бгынэн
1266,verlassen::V,palikti,хэкӏыжьын
1267,retten::V,gelbėti,къыхэпхыжьын
1268,retten::V,gelbėti,къэбгъэнэжьын
1269,bewachen::V,sergėti,къэгъэгъунэн
1270,schützen::V,ginti,ухъумэ́н
1271,schützen::V,apginti,ухъумэ́н
1272,verteidigen::V,ginti,къэухъумэн
1273,verteidigen::V,apginti,къэухъумэн
1274,sich schlagen::V,muštis,эзэон
1275,schießen::V,šauti,он
1276,schießen::V,šaudyti,он
1277,siegen::V,nugalėti,текӏо́н
1278,ärgern::V,pykinti,бгъэгубжын
1279,schlagen::V,mušti,ео́н
1280,schlagen::V,smogti,ео́н
1281,schlagen::V,trenkti,ео́н
1282,treten::V,mygti,
1283,stechen::V,gelti,хэӏун
1284,stechen::V,smeigti,хэӏун
1285,stoßen::V,stumti,тӏыро́н
1286,stoßen::V,stumti,уеӏункӏын
1287,stoßen::V,pastumti,тӏыро́н
1288,stoßen::V,pastumti,уеӏункӏын
1289,stehlen::V,vogti,тыгъу́н
1290,stören::V,trikdyti,бгъэгумэкӏын
1291,belästigen::V,apsunkinti,бгъэгумэкӏын
1292,verbergen::V,slėpti,ушъэфын
1293,verbergen::V,paslėpti,ушъэфын
1294,täuschen::V,klaidinti,гъэпцӏэ́н
1295,betrügen::V,apgauti,гъэпцӏэ́н
1296,töten::V,žudyti,уикӏын
1297,töten::V,nužudyti,уикӏын
1298,wohnen::V,gyventi,дэсын
1299,arbeiten::V,dirbti,лэжьэ́н
1300,arbeiten::V,triūsti,лэжьэ́н
1301,sammeln::V,rinkti,угъои́н
1302,pflücken::V,skinti,къыпычы́н
1303,pflücken::V,raškyti,къыпычы́н
1304,jagen::V,medžioti,шэкӏон
1305,jagen::V,medžioti,ешэкӏон
1306,fischen::V,žvejoti,пцэжъые уешэн
1307,fassen::V,sučiupti,къэубыты́н
1308,hüten::V,ganyti,хэхъо́н
1309,treiben::V,ginti,пфын
1310,anbinden::V,pririšti,епхын
1311,füttern::V,šerti,гъэшхэ́н
1312,melken::V,melžti,щын
1313,hacken::V,kapoti,упкӏэтэн
1314,gießen::V,lieti,тепкӏэн
