,Concept_ID,ga,myv
809,verschieden::A,difriúil,эрьва
810,nah::A,gar,а васолонь
811,nah::A,deas,а васолонь
812,fern::A,i bhfad uainn,умонь
813,fern::A,i bhfad uainn,кезэрень
814,fern::A,i bhfad i gcéin,умонь
815,fern::A,i bhfad i gcéin,кезэрень
816,linker::A,clé,керш
817,rechter::A,deas,вить
818,anderer::A,eile,лия
819,erster::A,céad,васень
820,erster::A,céad,васенце
821,zweiter::A,dóú,омбоце
822,zweiter::A,dara,омбоце
823,dritter::A,tríú,колмоце
824,dritter::A,treas,колмоце
825,letzter::A,déanach,меельце
826,letzter::A,deireanach,меельце
827,allein::ADV,i d'aonar,башка
828,allein::ADV,i d'aonar,ськамонзо
829,auf einmal::ADV,ag an am céanna,вейсэ
830,zusammen::ADV,le chéile,вейс
831,zusammen::ADV,le chéile,вейсэ
832,zusammen::ADV,in eineacht,вейс
833,zusammen::ADV,in eineacht,вейсэ
834,lange::ADV,fada,кувать
835,plötzlich::ADV,go tobann,апак учо
836,plötzlich::ADV,i dtobainne,апак учо
837,sofort::ADV,ar an toirt,курок
838,sofort::ADV,ar an toirt,нейке
839,sofort::ADV,ar an bpointe,курок
840,sofort::ADV,ar an bpointe,нейке
841,später::ADV,níos déanaí,мейле
842,jetzt::ADV,anois,ней
843,heute::ADV,inniu,течи
844,morgen::ADV,amárach,ванды
845,bald::ADV,go luath,курок
846,bald::ADV,gan mhoill,курок
847,dann::ADV,ansin,мейле
848,dann::ADV,ansin,седе мейле
849,gestern::ADV,inné,исяк
850,einst::ADV,tráth,весть
851,einst::ADV,tráth,зярдо-бути
852,einst::ADV,uair amháin,весть
853,einst::ADV,uair amháin,зярдо-бути
854,damals::ADV,ag an am,сестэ
855,damals::ADV,an t-am sin,сестэ
856,danach::ADV,ina dhiaidh sin,мейле
857,danach::ADV,ina dhiaidh sin,седе мейле
858,vorher::ADV,cheana,васняяк
859,vorher::ADV,roimhe sin,васняяк
860,zuerst::ADV,ar dtús,васня
861,einmal::ADV,uair amháin,весть
862,manchmal::ADV,uaireanta,лиясто
863,oft::ADV,minic,сеетьстэ
864,immer::ADV,i gcónaí,свал
865,niemals::ADV,riamh,а зярдояк
866,hier::ADV,anseo,тесэ
867,hierhin::ADV,anseo,тей
868,von hier::ADV,an áit seo,тестэ
869,dort::ADV,ann,тосо
870,dort::ADV,ansin,тосо
871,dorthin::ADV,ann,тов
872,dorthin::ADV,ansin,тов
873,geradeaus::ADV,ar aghaidh,витьстэ
874,rückwärts::ADV,siar,мекев
875,zurück::ADV,ar ais,мекев
876,unten::ADV,thíos,ало
877,hinab::ADV,síos,алов
878,oben::ADV,thuas,вере
879,hinauf::ADV,suas,верев
880,überall::ADV,i ngach áit,эрьва косо
881,überall::ADV,ar fud na háite,эрьва косо
882,nicht::ADV,ní,а
883,nicht::ADV,cha,а
884,ein wenig::ADV,beagán,аламошка
885,kaum::ADV,ar éigean,ансяк
886,sehr::ADV,an-,пек
887,sehr::ADV,an-,вельть
888,so::ADV,chomh,истя
889,so::ADV,mar sin,истя
890,noch::ADV,fós,таго
891,noch::ADV,go fóill,таго
892,nur::ADV,amháin,ансяк
893,nur::ADV,níl ach,ансяк
894,schon::ADV,cheana,уш
895,schon::ADV,cheana féin,уш
896,wieder::ADV,arís,таго
897,wieder::ADV,athuair,таго
898,vergebens::ADV,amú,стяко
899,vergebens::ADV,in aisce,стяко
900,vor::PRP,ar thosach,икеле
901,hinter::PRP,laistiar de,вельде
902,hinter::PRP,taobh thiar de,вельде
903,unter::PRP,faoi,ало
904,durch::PRP,trí,пачк
905,neben::PRP,taobh le,вакссо
906,neben::PRP,in aice le,вакссо
907,zwischen::PRP,idir,ютксо
908,wegen::PRP,de bharr,кис
909,wegen::PRP,de bharr,коряс
910,wegen::PRP,de bharr,кувалт
911,wegen::PRP,mar gheall ar,кис
912,wegen::PRP,mar gheall ar,коряс
913,wegen::PRP,mar gheall ar,кувалт
914,dies::PRN,seo,те
915,das::PRN,sin,те
916,das::PRN,sin,тона
917,alles::PRN,gach rud,весе
918,alles::PRN,gach rud,весемесь
919,ich::PRN,mé,мон
920,ich::PRN,mise,мон
921,du::PRN,tú,тон
922,du::PRN,tusa,тон
923,er::PRN,sé,сон
924,er::PRN,seisean,сон
925,wir::PRN,sinn,минь
926,ihr::PRN,sibh,тынь
927,ihr::PRN,sibhse,тынь
928,sie::PRN,siad,сынь
929,sie::PRN,siadsan,сынь
930,was::FPRN,cad,мезе
931,was::FPRN,céard,мезе
932,wer::FPRN,cé,ки
933,wo::FADV,cá,косо
934,wo::FADV,cén áit,косо
935,wohin::FADV,cá,ков
936,wohin::FADV,cá,козо
937,wohin::FADV,cén áit,ков
938,wohin::FADV,cén áit,козо
939,wie::FADV,conas,кода
940,wie::FADV,cén chaoi,кода
941,warum::FADV,cén fáth,мекс
942,warum::FADV,cad chuige,мекс
943,wieviel::FNUM,cá mhéad,зяро
944,eins::NUM,aon,вейке
945,zwei::NUM,dhá,кавто
946,drei::NUM,trí,колмо
947,vier::NUM,ceathair,ниле
948,fünf::NUM,cúig,вете
949,sechs::NUM,sé,кото
950,sieben::NUM,seacht,сисем
951,acht::NUM,ocht,кавксо
952,neun::NUM,naoi,вейксэ
953,zehn::NUM,deich,кемень
954,elf::NUM,aon déag,кевейкее
955,zwölf::NUM,dó dhéag,кемгавтово
956,zwanzig::NUM,fiche,комсь
957,dreißig::NUM,tríocha,колоньгемень
958,vierzig::NUM,daichead,ниленьгемень
959,vierzig::NUM,ceathracha,ниленьгемень
960,fünfzig::NUM,caoga,ведьгемень
961,sechzig::NUM,seasca,кодгемень
962,siebzig::NUM,seachtó,сизьгемень
963,achtzig::NUM,ochtó,кавксоньгемень
964,neunzig::NUM,nócha,вейксэньгемень
965,hundert::NUM,céad,сядо
966,tausend::NUM,míle,тыща
967,und::CNJ,agus,ды
968,oder::CNJ,nó,или
969,stehen::V,seas,аштемс стядо
970,sitzen::V,suigh,аштемс озадо
971,liegen::V,luigh,мадезь аштемс
972,hängen::V,tá crochta,нурьгемс
973,werden::V,éirigh,арамс
974,passieren::V,tarlaigh,лисэмс
975,beginnen::V,tosaigh,ушодомс
976,enden::V,críochnaigh,лоткамс
977,wechseln::V,athraigh,полавтнемс
978,aufgehen[Sonne]::V,éirigh,лисемс
979,aufgehen[Sonne]::V,éirigh,стямс
980,untergehen[Sonne]::V,fuin,валгомс
981,untergehen[Sonne]::V,téigh faoi,валгомс
982,scheinen[Sonne]::V,taitin,валдомтомс
983,scheinen[Sonne]::V,soilsigh,валдомтомс
984,donnern::V,tá toirneach ann,цярномс
985,donnern::V,tá toirneach ann,галдордомс
986,wehen::V,séid,пувамс
987,strömen::V,sil,чудемс
988,fließen::V,rith,чудемс
989,fließen::V,snigh,чудемс
990,sich drehen::V,cas,велямс
991,sich drehen::V,imrothlaigh,велямс
992,schwanken::V,luasc,лыкамс
993,schwanken::V,luasc,якамс
994,schwingen::V,luasc,нурсемс
995,schwingen::V,luasc,лыкамс
996,fallen::V,tit,прамс
997,fallen::V,tit,сяворемс
998,brennen::V,dóigh,паломс
999,rauchen::V,plúch toite,качадомс
1000,regnen::V,báistigh,пиземс
1001,regnen::V,tá ag cur báistí,пиземс
1002,gefrieren::V,sioc,кельмемс
1003,gefrieren::V,reoigh,кельмемс
1004,tauen::V,leáigh,соламс
1005,tauen::V,coscair,соламс
1006,schmelzen::V,leáigh,соламс
1007,trocknen::V,triomaigh,коськемс
1008,sieden::V,fiuch,лакамс
1009,sieden::V,fiuch,пиксемс
1010,sieden::V,beirigh,лакамс
1011,sieden::V,beirigh,пиксемс
1012,faulen::V,lobh,наксадомс
1013,faulen::V,dreoigh,наксадомс
1014,verfaulen::V,lobh,наксадомс
1015,verfaulen::V,feoigh,наксадомс
1016,reißen::V,bris,сезневемс
1017,versinken::V,téigh síos,ваямс
1018,vergehen::V,téigh thart,ютамс
1019,erscheinen::V,tar,лисемс
1020,verschwinden::V,imigh,ёмамс
1021,sinken::V,tit,явамс
1022,sinken::V,ísligh,явамс
1023,abnehmen::V,maolaigh,киремемс
1024,abnehmen::V,laghdaigh,киремемс
1025,zunehmen::V,méadaigh,ламолгадомс
1026,zunehmen::V,méadaigh,раштамс
1027,steigen::V,éirigh,куземс
1028,steigen::V,éirigh,кепсевемс
1029,wachsen::V,fás,касомс
1030,glänzen::V,lonraigh,цитнемс
1031,funkeln::V,drithligh,пиндолдомс
1032,funkeln::V,drithligh,цивтёрдомс
1033,lärmen::V,tóg callán,шалномс
1034,läuten::V,buail,гайгезевемс
1035,klingeln::V,buail,чавомс баягас
1036,klirren::V,cling,калдордомс
1037,klirren::V,cling,кальцяемс
1038,brausen::V,búir,лакамс
1039,rauschen::V,tá ag siosarnach,лажномс
1040,klingen::V,tá glór ag,гайгемс
1041,bellen::V,amhastraigh,онгомс
1042,heulen::V,glam,урномс
1043,blasen::V,séid,пувамс
1044,pfeifen::V,lig fead,вешкемс
1045,schreien::V,béic,пижнемс
1046,schreien::V,glaoigh,пижнемс
1047,stöhnen::V,lig cnead,кувсемс
1048,zittern::V,crith,тарномс
1049,zittern::V,creathnaigh,тарномс
1050,leben::V,mair,эрямс
1051,geboren werden::V,rugadh,чачомс
1052,atmen::V,análaigh,лексемс
1053,trinken::V,ól,симемс
1054,essen::V,ith,ярсамс
1055,schlucken::V,slog,нилемс
1056,schlucken::V,slog,порнемс
1057,müde werden::V,tuirsigh,сиземс
1058,einschlafen::V,tit ina chodladh,матедевемс
1059,schlafen::V,codail,удомс
1060,aufwachen::V,múscail,сыргоземс
1061,aufstehen::V,éirigh,стямс
1062,sich erholen::V,lig scíth,оймсемс
1063,krank werden::V,éirigh tinn,сэредезевемс
1064,krank sein::V,tá tinn,сэредемс
1065,schmerzen::V,tá pian i,сэредемс
1066,husten::V,déan casacht,козомс
1067,genesen::V,téarnaigh,пичкамс
1068,sterben::V,éag,куломс
1069,sterben::V,faigh bás,куломс
1070,umkommen::V,caill,чавовомс
1071,umkommen::V,caill,ёмамс
1072,sich bewegen::V,bog,шаштомс
1073,sich bewegen::V,gluais,шаштомс
1074,sich rühren::V,corraigh,сыргамс
1075,sich erheben::V,seas suas,куземс
1076,sich setzen::V,suigh,озамс
1077,hinfallen::V,tit,прамс
1078,hinfallen::V,tit,сяворемс
1079,laufen::V,siúil,якамс
1080,schreiten::V,siúil,эскелямс
1081,schreiten::V,siúil,молемс
1082,spazierengehen::V,téigh ag spaisteoireacht,якамс
1083,eilen::V,deifrigh,эрзкалемс
1084,eilen::V,deifrigh,капшамс
1085,eilen::V,brostaigh,эрзкалемс
1086,eilen::V,brostaigh,капшамс
1087,sich beeilen::V,deifrigh,капшамс
1088,sich beeilen::V,déan deifir,капшамс
1089,sausen::V,luathaigh,ливтямс
1090,rennen::V,rith,чийнемс
1091,rennen::V,rith,ардтнемс
1092,springen::V,léim,кирнявтнемс
1093,klettern::V,dreap,куземс
1094,schaukeln::V,téigh ar an maide corrach,нурямс
1095,kriechen::V,snámh,ёзмолдомс
1096,schwimmen::V,snámh,уемс
1097,tauchen::V,tum,чопавтомс
1098,tauchen::V,tum,чопавтнемс
1099,rudern::V,iomair,миледемс
1100,rudern::V,rámhaigh,миледемс
1101,fahren::V,tiomáin,ардомс
1102,fliegen::V,eitil,ливтямс
1103,gehen::V,téigh,туемс
1104,gehen::V,téigh,молемс
1105,weggehen::V,imigh,туемс
1106,abfahren::V,imigh,туемс
1107,anhalten::V,stad,лоткамс
1108,hineingehen::V,téigh isteach,совамс
1109,eintreten::V,téigh isteach,совамс
1110,eintreten::V,téigh isteach,эскельдямс
1111,kommen::V,tar,самс
1112,ankommen::V,tar,самс
1113,ankommen::V,tar,пачкодемс
1114,zurückkommen::V,fill,велявтомс
1115,bleiben::V,fan,кадовомс
1116,warten::V,fan,учомс
1117,erwarten::V,tá ag súil le,учомс
1118,erwarten::V,tá ag dréim le,учомс
1119,suchen::V,lorg,вешнемс
1120,finden::V,faigh,муемс
1121,finden::V,aimsigh,муемс
1122,versuchen::V,triail,варштамс
1123,vorbereiten::V,réitigh,анокстамс
1124,lieben::V,gráigh,вечкемс
1125,mögen::V,taitin le,вечкемс
1126,mögen::V,is maith le,вечкемс
1127,lachen::V,gáir,пейдемс
1128,rühren::V,téigh i bhfeidhm ar,токамс седейс
1129,weinen::V,goil,авардемс
1130,weinen::V,caoin,авардемс
1131,schimpfen::V,tá ag clamhsán,сёвномс
1132,sich ärgern::V,tá corraithe,кежиявтнемс
1133,sich fürchten::V,tá eagla ar,пелемс
1134,fürchten::V,tá eagla ar,пелемс
1135,fliehen::V,teith,оргодемс
1136,flüchten::V,éalaigh,ворьгодемс
1137,flüchten::V,éalaigh,чадомс
1138,sehen::V,feic,неемс
1139,anschauen::V,dearc,ваномс
1140,anschauen::V,féach ar,ваномс
1141,ansehen::V,breathnaigh,ваномс
1142,hören::V,cluin,марямс
1143,zuhören::V,éist,кунсоломс
1144,probieren::V,bliais,варшамс
1145,riechen::V,bolaigh,никсемс
1146,fühlen::V,braith,марямс
1147,fühlen::V,mothaigh,марямс
1148,scheinen::V,tá an chuma ar,марявомс
1149,zu sehen sein::V,tá le feiceáil,неявомс
1150,vernehmen::V,clois,марямс
1151,frieren::V,tá fuar,кельмемс
1152,tun::V,déan,теемс
1153,können::V,féad,маштомс
1154,können::V,is féidir le,маштомс
1155,wollen::V,tá ag iarraidh,бажамс
1156,anfangen::V,tosaigh,кармамс
1157,anfangen::V,cuir tús le,кармамс
1158,beenden::V,críochnaigh,прядомс
1159,beenden::V,cuir deireadh le,прядомс
1160,aufhören::V,stad,лоткамс
1161,gelingen::V,éirigh le,удаламс
1162,geraten::V,tá deireadh ar,лисемс
1163,öffnen::V,oscail,панжомс
1164,schließen::V,dún,пекстамс
1165,schließen::V,dún,сёлгомс
1166,schließen::V,dún,конямс
1167,schließen::V,iaigh,пекстамс
1168,schließen::V,iaigh,сёлгомс
1169,schließen::V,iaigh,конямс
1170,stellen::V,cuir,аравтомс
1171,setzen::V,cuir,ойсевтемс
1172,setzen::V,cuir,озавтнемс
1173,setzen::V,socraigh,ойсевтемс
1174,setzen::V,socraigh,озавтнемс
1175,legen::V,cuir,путомс
1176,berühren::V,teagmhaigh le,токамс
1177,verbinden::V,ceangail,содомс
1178,bedecken::V,clúdaigh,вельтямс
1179,bedecken::V,cumhdaigh,вельтямс
1180,aufhängen::V,croch,понгавтомс
1181,anzünden::V,las,кирвастемс
1182,anzünden::V,adhain,кирвастемс
1183,aufheben::V,tóg,кепедемс
1184,aufheben::V,ardaigh,кепедемс
1185,zurücklassen::V,fág,кадомс
1186,verlieren::V,caill,ёмавтомс
1187,fallen lassen::V,lig uait,правтомс
1188,fallen lassen::V,caith uait,правтомс
1189,machen::V,déan,теемс
1190,machen::V,réitigh,теемс
1191,herstellen::V,táirg,анокстамс
1192,bauen::V,tóg,путомс
1193,reparieren::V,deisigh,витемс
1194,verbessern::V,feabhsaigh,паролгавтомс
1195,verbessern::V,feabhsaigh,вадрялгавтомс
1196,ändern::V,athraigh,полавтомс
1197,graben::V,tochail,чувомс
1198,graben::V,tochail,таргамс
1199,beugen::V,crom,мендемс
1200,biegen::V,lúb,комавтомс
1201,drehen::V,cas,чаравтомс
1202,drehen::V,cas,велявтнемс
1203,wenden::V,tiontaigh,велявтомс
1204,umdrehen::V,iompaigh,велявтомс
1205,umdrehen::V,tiontaigh,велявтомс
1206,heben::V,ardaigh,кепедемс
1207,hochheben::V,tóg,кепедемс
1208,ergreifen::V,beir ar,кундамс
1209,halten::V,coimeád,кирдемс
1210,halten::V,coinnigh,кирдемс
1211,drücken::V,brúigh,нуемс
1212,schieben::V,brúigh,шаштомс
1213,kratzen::V,scríob,ангордамс
1214,lecken::V,ligh,нолсемс
1215,lecken::V,leadhb,нолсемс
1216,beißen::V,bain greim as,сускомс
1217,abreißen::V,stróic,сеземс
1218,abreißen::V,tarraing,сеземс
1219,abschneiden::V,scoith,печкемс
1220,binden::V,ceangail,кодамс
1221,binden::V,ceangail,сюлмамс
1222,stecken::V,sáigh,сялгомс
1223,brechen::V,bris,синдемс
1224,brechen::V,bris,калавтомс
1225,klopfen::V,cnag,калтаямс
1226,hauen::V,buail,чавомс
1227,kleben::V,gliúáil,педявтнемс
1228,reiben::V,cuimil,ёзамс
1229,streichen::V,leath,вадемс
1230,schleifen::V,líomh,човамс
1231,schneiden::V,gearr,керямс
1232,rütteln::V,croith,чукамс
1233,rütteln::V,croith,лыкавтомс
1234,schütteln::V,croith,чукамс
1235,schwenken::V,luasc,яхолемс
1236,schütten::V,doirt,каямс
1237,füllen::V,líon,пештямс
1238,einwickeln::V,cuach,тапарямс
1239,einwickeln::V,clúdaigh,тапарямс
1240,tragen::V,iompair,кандомс
1241,schleppen::V,tarraing,ускомс
1242,ziehen::V,tarraing,ускомс
1243,aufbewahren::V,coinnigh,ванстомс
1244,werfen::V,caith,ёртомс
1245,fangen::V,ceap,кундамс
1246,packen::V,beir ar,кундамс
1247,verstecken::V,folaigh,кекшемс
1248,verstecken::V,cuir i bhfolach,кекшемс
1249,teilen::V,roinn,явомс
1250,schicken::V,seol,кучомс
1251,bringen::V,beir,кандомс
1252,bringen::V,tabhair,кандомс
1253,hinzufügen::V,cuir le,путомс
1254,hinzufügen::V,cuir le,максомс
1255,bekommen::V,faigh,саемс
1256,erhalten::V,faigh,саемс
1257,nehmen::V,tóg,саемс
1258,nehmen::V,glac,саемс
1259,wählen::V,pioc,кочкамс
1260,wählen::V,roghnaigh,кочкамс
1261,auswählen::V,roghnaigh,кочкамс
1262,bewahren::V,caomhnaigh,ванстомс
1263,behindern::V,cuir bac ar,кирдемс
1264,verderben::V,mill,коламс
1265,beschädigen::V,loit,теемс зыян
1266,beschädigen::V,déan damáiste do,теемс зыян
1267,zerbrechen::V,bris,коламс
1268,zerreißen::V,stiall,сеземс
1269,zerstören::V,mill,калавтомс
1270,zerstören::V,scrios,калавтомс
1271,verbrennen::V,las,пултамс
1272,verbrennen::V,dóigh,пултамс
1273,geben::V,tabhair,максомс
1274,reichen::V,sín,максомс
1275,reichen::V,cuir,максомс
1276,schenken::V,bronn,каземс
1277,schenken::V,tabhair,каземс
1278,versprechen::V,geall,алтамс
1279,wünschen::V,guigh,арсемс
1280,loben::V,mol,шнамс
1281,küssen::V,póg,палсемс
1282,wiegen::V,bog,нурсемс
1283,wiegen::V,luasc,нурсемс
1284,zudecken::V,clúdaigh,тавадомс
1285,zudecken::V,clúdaigh,вельтямс
1286,wecken::V,dúisigh,стявтомс
1287,zeigen::V,taispeáin,невтемс
1288,führen::V,treoraigh,ветямс
1289,lehren::V,múin,тонавтомс
1290,lehren::V,teagasc,тонавтомс
1291,unterrichten::V,múin,тонавтомс
1292,unterrichten::V,teagasc,тонавтомс
1293,aufziehen::V,tóg,трямс
1294,aufziehen::V,tóg,кастомс
1295,leiten::V,tá i gceannas ar,ветямс
1296,leiten::V,tá i gceannas ar,азоркстамс
1297,antreiben::V,gríosaigh,ветямс
1298,lassen::V,cuir ag,кармавтомс
1299,einladen::V,cuir cuireadh ar,тердемс
1300,vereinigen::V,aontaigh,вейсэндямс
1301,vereinigen::V,aontaigh,вейс путомс
1302,vereinigen::V,aontaigh,вейс пурнамс
1303,besuchen::V,tabhair cuairt ar,варштамс
1304,treffen::V,cas ar,вастомс
1305,treffen::V,buail le,вастомс
1306,sich versammeln::V,bailigh,промокшномс
1307,sich versammeln::V,cruinnigh,промокшномс
1308,spielen::V,imir,налксемс
1309,spielen::V,tá ag spraoi,налксемс
1310,singen::V,can,морамс
1311,tanzen::V,rinc,киштемс
1312,tanzen::V,damhsaigh,киштемс
1313,sich trennen::V,scar,явомс
1314,verlassen::V,fág,кадомс
1315,retten::V,tarrtháil,идемс
1316,bewachen::V,cosain,ванстомс
1317,bewachen::V,gardáil,ванстомс
1318,schützen::V,cosain,аштемс
1319,verteidigen::V,cosain,ваномс
1320,sich schlagen::V,tá ag bruíon,тюремс
1321,schießen::V,caith,ледемс
1322,schießen::V,scaoil,ледемс
1323,siegen::V,bain,изнямс
1324,siegen::V,buaigh,изнямс
1325,ärgern::V,cuir isteach ar,кежейгавтомс
1326,schlagen::V,buail,токамс
1327,treten::V,ciceáil,тапамс
1328,stechen::V,sáigh,пупамс
1329,stoßen::V,brúigh,тулкадемс
1330,stoßen::V,soncáil,тулкадемс
1331,stehlen::V,goid,саламс
1332,stören::V,cuir isteach ar,пирямс ки
1333,belästigen::V,cuir as do,а максомс
1334,belästigen::V,cuir as do,а кадомс оймамо
1335,verbergen::V,ceil,сёпомс
1336,verbergen::V,ceil,кекшемс
1337,täuschen::V,cuir dallamullóg ar,манямс
1338,betrügen::V,déan calaois ar,манчемс
1339,töten::V,maraigh,чавномс
1340,töten::V,maraigh,маштнемс
1341,wohnen::V,cuir faoi,эрямс
1342,wohnen::V,tá ina chónaí,эрямс
1343,arbeiten::V,oibrigh,важодемс
1344,sammeln::V,bailigh,пурнамс
1345,sammeln::V,cruinnigh,пурнамс
1346,pflücken::V,pioc,ноцковтнемс
1347,jagen::V,seilg,кундамс
1348,fischen::V,iasc,калонь кундамс
1349,fassen::V,beir ar,кундамс
1350,hüten::V,aoirigh,ваномс
1351,treiben::V,seol,панемс
1352,treiben::V,tiomáin,панемс
1353,anbinden::V,ceangail,сюлмамс
1354,füttern::V,cothaigh,андомс
1355,füttern::V,beathaigh,андомс
1356,melken::V,bligh,потявтомс
1357,melken::V,crúigh,потявтомс
1358,hacken::V,gearr,лазномс
1359,gießen::V,uiscigh,валомс
1360,reifen::V,aibigh,кенеремс
1361,zubereiten::V,cócaráil,анокстамс
1362,kochen::V,bruith,пидемс
1363,kochen::V,beirigh,пидемс
1364,backen::V,bácáil,пидемс
1365,braten::V,róst,пуштамс
1366,braten::V,frioch,пуштамс
1367,umrühren::V,measc,човорямс
1368,stricken::V,cniotáil,кодамс
1369,nähen::V,fuaigh,стамс
1370,färben::V,dathaigh,артомс
1371,reinigen::V,glan,урядамс
1372,waschen::V,nigh,муськемс
1373,abwischen::V,glan,нардамс
1374,spülen::V,sruthlaigh,ёрвалдомс
1375,fegen::V,scuab,тенсемс
1376,kehren::V,scuab,тенсемс
1377,baden::V,folc,экшелямс
1378,sich waschen::V,nigh é féin,шлямс
1379,ausziehen::V,bain de,кайсевтемс
1380,anziehen::V,cuir ar,оршамс
1381,sich anziehen::V,gléas é féin,оршамс
1382,kämmen::V,cíor,судрямс
1383,schmücken::V,maisigh,мазылгавтомс
1384,schmücken::V,maisigh,наряжамс
1385,sagen::V,abair,меремс
1386,sprechen::V,labhair,кортамс
1387,reden::V,caintigh,кортамс
1388,sich unterhalten::V,caintigh,кортнемс
1389,sich unterhalten::V,tá ag comhrá,кортнемс
1390,fragen::V,fiafraigh,кевкстемс
1391,fragen::V,cuir ceist,кевкстемс
1392,bitten::V,iarr,вешемс
1393,erzählen::V,inis,ёвтнемс
1394,erzählen::V,eachtraigh,ёвтнемс
1395,mitteilen::V,aithris,ёвтамс
1396,mitteilen::V,cuir in iúl,ёвтамс
1397,nennen::V,ainmnigh,лемдемс
1398,nennen::V,ainmnigh,путомс лем
1399,rufen::V,glaoigh,тердемс
1400,rufen::V,glaoigh,серьгедемс
1401,prahlen::V,maígh,шнамс пря
1402,übersetzen::V,aistrigh,ютавтомс
1403,denken::V,síl,арсемс
1404,denken::V,ceap,арсемс
1405,glauben::V,creid,кемемс
1406,bemerken::V,tabhair faoi deara,неемс
1407,erkennen::V,aithin,содамс
1408,begreifen::V,tuig,пачкодемс
1409,verstehen::V,tuig,чарькодемс
1410,lernen::V,foghlaim,тонавтнемс
1411,wissen::V,tá a fhios ag,содамс
1412,sich erinnern an::V,cuimhnigh ar,ледстямс
1413,sich erinnern an::V,is cuimhne ar,ледстямс
1414,vergessen::V,dearmad,стувтомс
1415,messen::V,tomhais,онкстнемс
1416,zählen::V,cuntais,ловомс
1417,rechnen::V,ríomh,ловомс
1418,rechnen::V,áirigh,ловомс
1419,lesen::V,léigh,ловномс
1420,malen::V,péinteáil,рисовамс
1421,zeichnen::V,línigh,рисовамс
1422,zeichnen::V,tarraing,рисовамс
1423,schreiben::V,scríobh,сёрмадомс
1424,besitzen::V,is le,улемс
1425,besitzen::V,is le,улемс азорокс
1426,kaufen::V,ceannaigh,рамамс
1427,verkaufen::V,díol,миемс
1428,bezahlen::V,íoc as,пандомс
1429,zahlen::V,íoc,пандомс
1430,beherrschen::V,rialaigh,азоркстамс
1431,ertragen::V,seas,кирдемс
1432,ertragen::V,fulaing,кирдемс
1433,ertragen::V,foighnigh,кирдемс
1434,Ader::N,,сан
1435,vorwärts::ADV,,икелев
