,Concept_ID,udm,hi
742,Brief::N,гожтэт,चिट्ठी
743,Buch::N,книга,किताब
744,Buch::N,книга,पुस्तक
745,Buchstabe::N,буква,अक्षर
746,Zeitung::N,газет,अख़बार
747,Zeitung::N,газет,समाचार-पत्र
748,Leben::N,улон,जीवन
749,Leben::N,улон,ज़िंदगी
750,Tod::N,кулон,मौत
751,Tod::N,кулон,मृत्यु
752,Grab::N,шайгу,क़ब्र
753,Kirche::N,черк,चर्च
754,Kirche::N,черк,गिरजा
755,Sünde::N,сьӧлык,पाप
756,Sünde::N,сьӧлык,गुनाह
757,Gott::N,ӥнмар,देव
758,Gott::N,ӥнмар,ईश्वर
759,Arbeiter::N,рабочий,मज़दूर
760,Chef::N,начальник,अध्यक्ष
761,Meister::N,кибашлы,शिल्पज्ञ
762,Arzt::N,врач,वैद्य
763,Arzt::N,врач,डॉक्टर
764,Arzt::N,врач,चिकित्सक
765,Lehrer::N,дышетӥсь,शिक्षक
766,Lehrer::N,дышетӥсь,अध्यापक
767,Geld::N,уксё,धन
768,Geld::N,уксё,पैसा
769,Geld::N,коньдон,धन
770,Geld::N,коньдон,पैसा
771,Geschäft::N,уж,सौदा
772,Geschäft::N,уж,व्यापार
773,Laden::N,магазин,दुकान
774,Preis::N,дун,दाम
775,Preis::N,дун,मूल्य
776,Ware::N,вуз,माल
777,Ware::N,вуз,पण्य
778,Nutzen::N,пайда,लाभ
779,Nutzen::N,пайда,फ़ायदा
780,Reichtum::N,узырлык,धन
781,Reichtum::N,узырлык,दौलत
782,Welt::N,дунне,विश्व
783,Welt::N,дунне,दुनिया
784,Land::N,шаер,देश
785,Land::N,шаер,मुल्क
786,Staat::N,кун,राज्य
787,Staat::N,кун,राष्ट्र
788,König::N,эксэй,राजा
789,König::N,эксэй,बादशाह
790,Macht::N,власть,शासन
791,Macht::N,власть,सत्ता
792,Grenze::N,кунгож,सरहद
793,Krieg::N,ож,जंग
794,Krieg::N,ож,युद्ध
795,Feind::N,тушмон,शत्रु
796,Feind::N,тушмон,दुश्मन
797,Gewalt::N,эриктэман,हिंसा
798,Kampf::N,нюръяськон,लड़ाई
799,Kampf::N,нюръяськон,संघर्ष
800,Bogen[Waffe]::N,пукыӵ,कमान
801,Pfeil::N,пукыӵ вень,बान
802,Gewehr::N,пыӵал,बंदूक़
803,Fehler::N,янгыш,भूल
804,Fehler::N,янгыш,ग़लती
805,Lüge::N,пӧян,झूठ
806,Lüge::N,пӧян,असत्य
807,Lüge::N,алдан,झूठ
808,Lüge::N,алдан,असत्य
809,Lüge::N,ӧрекчан,झूठ
810,Lüge::N,ӧрекчан,असत्य
811,Schaden::N,изъян,हानि
812,Schaden::N,изъян,नुक़सान
813,Unglück::N,куректон,मुसीबत
814,Unglück::N,куректон,विपात्ति
815,Unglück::N,шудтэме усён,मुसीबत
816,Unglück::N,шудтэме усён,विपात्ति
817,Schuld::N,янгыш,दोष
818,Schuld::N,янгыш,क़सूर
819,Alter::N,арлыд,आयु
820,Alter::N,арлыд,उम्र
821,Schluss::N,пум,अंत
822,Schluss::N,пум,समाप्ति
823,Zeit::N,дыр,काल
824,Zeit::N,дыр,वक़्त
825,Tag::N,нунал,दिन
826,Tag::N,нунал,रोज़
827,Morgen::N,ӵукна,सुबह
828,Mittag::N,лымшор,दोपहर
829,Mittag::N,лымшор,मध्याह्न
830,Abend::N,ӝыт,शाम
831,Abend::N,ӝыт,संध्या
832,Abend::N,акшан,शाम
833,Abend::N,акшан,संध्या
834,Nacht::N,уй,रात
835,Nacht::N,уй,रात्रि
836,Woche::N,арня,हफ़्ता
837,Monat::N,толэзь,मास
838,Monat::N,толэзь,महीना
839,Jahr::N,ар,बरस
840,Jahr::N,ар,वर्ष
841,Frühling::N,тулыс,वसंत
842,Sommer::N,гужем,गरमी
843,Sommer::N,гужем,ग्रीष्म
844,Herbst::N,сӥзьыл,शरत्
845,Herbst::N,сӥзьыл,पतझड़
846,Winter::N,тол,जाड़ा
847,Winter::N,тол,सर्दियाँ
848,Januar::N,выльартолэзь,जनवरी
849,Februar::N,тулыспал,फ़रवरी
850,März::N,южтолэзь,मार्च
851,April::N,оштолэзь,अप्रैल
852,Mai::N,куартолэзь,मई
853,Juni::N,вожотолэзь,जून
854,Juli::N,пӧсьтолэзь,जुलाई
855,August::N,гудырикошкон,अगस्त
856,September::N,куарусён,सितंबर
857,Oktober::N,выльӝуктолэзь,अक्तूबर
858,November::N,шуркынмон,नवंबर
859,Dezember::N,толсур,दिसंबर
860,Montag::N,вордӥськон,पीर
861,Montag::N,вордӥськон,सोमवार
862,Dienstag::N,вторник,मंगलवार
863,Mittwoch::N,вирнунал,बुधवार
864,Donnerstag::N,покчиарня,गुरुवार
865,Donnerstag::N,покчиарня,बृहस्पतिवार
866,Freitag::N,удмуртарня,शुक्रवार
867,Samstag::N,кӧснунал,सनीचर
868,Samstag::N,кӧснунал,शनिवार
869,Sonntag::N,арня,इतवार
870,Sonntag::N,арня,रविवार
871,groß::A,бадӟым,बड़ा
872,klein::A,пичи,कम
873,klein::A,пичи,छोटा
874,lang::A,кузь,लंबा
875,lang::A,кузь,दीर्घ
876,kurz::A,вакчи,लधु
877,kurz::A,вакчи,छोटा
878,breit::A,паськыт,चौड़ा
879,schmal::A,сюлэг,तंग
880,schmal::A,сюлэг,सँकरा
881,dicht::A,ӵем,सघन
882,dick[Gegenstand]::A,зӧк,मोटा
883,dünn::A,векчи,महीन
884,dünn::A,векчи,बारीक
885,fein::A,векчи,कोमल
886,fein::A,векчи,सूक्ष्म
887,fest::A,юн,दृढ़
888,fest::A,юн,मज़बूत
889,fest::A,чурыт,दृढ़
890,fest::A,чурыт,मज़बूत
891,flach::A,ӵошкыт,चपटा
892,glatt::A,гылыт,चौरस
893,glatt::A,гылыт,चिकना
894,glatt::A,вольыт,चौरस
895,glatt::A,вольыт,चिकना
896,hart::A,чурыт,कठोर
897,hart::A,чурыт,सख़्त
898,weich::A,небыт,नरम
899,weich::A,небыт,मुलायम
900,rund::A,котырес,गोल
901,rund::A,котырес,वर्तुल
902,spitz::A,йылсо,नुकीला
903,scharf::A,лэчыт,पैना
904,stumpf::A,ныж,भोथरा
905,schwer::A,секыт,भारी
906,schwer::A,секыт,वज़नी
907,schön::A,чебер,सुंदर
908,heiß::A,пӧсь,उष्ण
909,warm::A,шуныт,गरम
910,kalt::A,кезьыт,सर्द
911,kühl::A,юзмыт,ठंडा
912,kühl::A,салкым,ठंडा
913,frisch::A,выль,तर
914,frisch::A,выль,ताज़ा
915,feucht::A,мускыт,नम
916,feucht::A,мускыт,भीगा
917,nass::A,котмем,गीला
918,trocken::A,кӧс,सूखा
919,trocken::A,кӧс,ख़ुश्क
920,voll::A,тыр,भरा
921,voll::A,тыр,पूरा
922,leer::A,буш,ख़ाली
923,leer::A,тырттэм,ख़ाली
924,offen::A,усьтэм,खुला
925,geschlossen::A,ӵогам,बंद
926,geschlossen::A,пунням,बंद
927,sauber::A,ӝикыт,साफ़
928,sauber::A,ӝикыт,सुथरा
929,sauber::A,чылкыт,साफ़
930,sauber::A,чылкыт,सुथरा
931,schmutzig::A,нӧд,गंदा
932,roh::A,ыль,कच्चा
933,reif::A,вуэм,पक्व
934,reif::A,вуэм,पक्का
935,lecker::A,ческыт,मज़ेदार
936,lecker::A,ческыт,स्वादिष्ट
937,süß::A,ческыт,मीठा
938,bitter::A,курыт,कटु
939,bitter::A,курыт,कड़वा
940,sauer::A,чырс,खट्टा
941,hell::A,югыт,रोशन
942,dunkel::A,пеймыт,अँधेरा
943,schwarz::A,сьӧд,काला
944,schwarz::A,сьӧд,स्याह
945,weiß::A,тӧдьы,सफ़ेद
946,rot::A,горд,लाल
947,rot::A,горд,सुर्ख़
948,gelb::A,ӵуж,पीला
949,gelb::A,ӵуж,ज़र्द
950,blau::A,лыз,नीला
951,blau::A,лыз,आसमानी
952,grün::A,вож,हरा
953,grau::A,пурысь,धूसर
954,bunt::A,куӵо,रंगीन
955,bunt::A,куӵо,बहुरंगा
956,billig::A,дунтэм,सस्ता
957,teuer::A,дуно,महँगा
958,wertvoll::A,дуно,क़ीमती
959,wertvoll::A,дуно,मूल्यवान्
960,blind::A,сукыр,अंधा
961,blind::A,синтэм,अंधा
962,taub::A,пельтэм,बहरा
963,kräftig::A,кужмо,ताक़तवर
964,kräftig::A,кужмо,शक्तिशाली
965,stark::A,юн,प्रबल
966,stark::A,юн,बलवान्
967,stark::A,кужмо,प्रबल
968,stark::A,кужмо,बलवान्
969,schwach::A,ляб,कमज़ोर
970,schwach::A,начар,कमज़ोर
971,fett::A,кӧй,मोटा
972,fett::A,кӧй,मांसल
973,schlank::A,веськыт,पतला
974,schlank::A,веськыт,छरहरा
975,schlank::A,веськрес,पतला
976,schlank::A,веськрес,छरहरा
977,hübsch::A,чебер,सुंदर
978,hübsch::A,чебер,ख़ूबसूरत
979,hübsch::A,синмаськымон,सुंदर
980,hübsch::A,синмаськымон,ख़ूबसूरत
981,böse::A,лек,पापी
982,böse::A,лек,दुष्ट
983,dumm::A,шузи,मूर्ख
984,dumm::A,шузи,बुद्धू
985,dumm::A,визьтэм,मूर्ख
986,dumm::A,визьтэм,बुद्धू
987,faul::A,азьтэм,आलसी
988,faul::A,азьтэм,सुस्त
989,fleißig::A,сюлмо,मेहनती
990,fleißig::A,сюлмо,परिश्रमी
991,geizig::A,сук,कृपण
992,geizig::A,сук,कंजूस
993,klug::A,визьмо,समझदार
994,klug::A,визьмо,होशियार
995,klug::A,визьмо,अक़्लमंद
996,geschickt::A,усто,किशल
997,geschickt::A,быгатӥсь,किशल
998,lieb::A,мусо,प्रिय
999,lieb::A,мусо,प्यारा
1000,lustig::A,шулдыр,हँसमुख
1001,lustig::A,шулдыр,ख़ुशदिल
1002,sanft::A,мусо,नम्र
1003,sanft::A,эрке,नम्र
1004,hungrig::A,сютэм,भूखा
1005,krank::A,висись,बीमार
1006,krank::A,висись,अस्वस्थ
1007,nackt::A,гольык,नग्न
1008,traurig::A,мӧзмыт,उदास
1009,traurig::A,мӧзмыт,रंजीदा
1010,lebendig::A,улэп,जीता
1011,lebendig::A,улэп,ज़िंदा
1012,gut::A,ӟеч,अच्छा
1013,gut::A,умой,अच्छा
1014,schlecht::A,урод,बुरा
1015,schlecht::A,урод,ख़राब
1016,schlecht::A,алама,बुरा
1017,schlecht::A,алама,ख़राब
1018,richtig::A,шонер,ठीक
1019,schlimm::A,алама,बुरा
1020,schlimm::A,алама,अप्रिय
1021,wahr::A,зэмос,सच
1022,alt::A,вуж,पुराना
1023,neu::A,выль,नया
1024,ehemalig::A,азьвылэз,भूतपूर्व
1025,alt[Lebewesen]::A,пересь,बूढ़ा
1026,alt[Lebewesen]::A,пересь,वृद्ध
1027,jung::A,егит,जवान
1028,jung::A,пинал,जवान
1029,arm::A,начар,ग़रीब
1030,arm::A,куанер,ग़रीब
1031,reich::A,узыр,धनी
1032,reich::A,узыр,अमीर
1033,bekannt::A,тодмо,मालूम
1034,berühmt::A,дано,मशहूर
1035,berühmt::A,дано,प्रसिद्ध
1036,fremd::A,ят,विदेशी
1037,fremd::A,ят,अपरिचित
1038,verschieden::A,пӧртэм,अलग
1039,verschieden::A,пӧртэм,भिन्न
1040,nah::A,матысь,नज़दीकी
1041,fern::A,кыдёкысь,दूर
1042,fern::A,кыдёкысь,दूरस्थ
1043,linker::A,паллян,बायाँ
1044,rechter::A,бур,दायाँ
1045,rechter::A,бур,दाहिना
1046,rechter::A,бурпал,दायाँ
1047,rechter::A,бурпал,दाहिना
1048,anderer::A,мукет,अन्य
1049,anderer::A,мукет,दूसरा
1050,erster::A,нырысетӥез,पहला
1051,erster::A,нырысетӥез,प्रथम
1052,zweiter::A,кыктэтӥез,दूसरा
1053,zweiter::A,кыктэтӥез,द्वितीय
1054,dritter::A,кунньметӥез,तीसरा
1055,letzter::A,берло,अंतिम
1056,letzter::A,берло,आख़िरी
1057,letzter::A,берпум,अंतिम
1058,letzter::A,берпум,आख़िरी
1059,allein::ADV,огназ,तनहा
1060,allein::ADV,огназ,अकेले
1061,auf einmal::ADV,огдыре,वक़्त में
1062,zusammen::ADV,ӵош,एक साथ
1063,zusammen::ADV,ӵош,साथ साथ
1064,zusammen::ADV,валче,एक साथ
1065,zusammen::ADV,валче,साथ साथ
1066,lange::ADV,кема,देर तक
1067,plötzlich::ADV,мапламтэ шорысь,सहसा
1068,plötzlich::ADV,мапламтэ шорысь,अचानक
1069,sofort::ADV,али ик,तुरंत
1070,später::ADV,бергес,बाद को
1071,später::ADV,бергес,बाद में
1072,später::ADV,берлогес,बाद को
1073,später::ADV,берлогес,बाद में
1074,jetzt::ADV,али,अब
1075,jetzt::ADV,али,अभी
1076,jetzt::ADV,табере,अब
1077,jetzt::ADV,табере,अभी
1078,heute::ADV,туннэ,आज
1079,morgen::ADV,ӵуказе,कल
1080,bald::ADV,ӝоген,जल्दी
1081,dann::ADV,берло,तब
1082,gestern::ADV,толон,कल
1083,einst::ADV,огпол,एक दिन
1084,einst::ADV,огпол,पहले कभी
1085,einst::ADV,одӥг пол,एक दिन
1086,einst::ADV,одӥг пол,पहले कभी
1087,damals::ADV,соку,उस समय
1088,damals::ADV,соку,उन दिनों
1089,danach::ADV,собере,इसके बाद
1090,danach::ADV,собере,इसके पश्चात्
1091,vorher::ADV,азьло,पहले
1092,vorher::ADV,азьло,पेशतर
1093,vorher::ADV,азьвыл,पहले
1094,vorher::ADV,азьвыл,पेशतर
1095,zuerst::ADV,азьло,पहले
1096,einmal::ADV,огпол,एक बार
1097,einmal::ADV,огпол,एक दफ़ा
1098,manchmal::ADV,куддыръя,कभी कभी
1099,oft::ADV,ӵем,अक्सर
1100,immer::ADV,пыр,सदा
1101,immer::ADV,пыр,हमेशा
1102,immer::ADV,котьку,सदा
1103,immer::ADV,котьку,हमेशा
1104,niemals::ADV,уз ноку,कभी नहीं
1105,niemals::ADV,уз ноку,कदापि नहीं
1106,hier::ADV,татын,इधर
1107,hier::ADV,татын,यहाँ
1108,hierhin::ADV,татчы,इधर को
1109,hierhin::ADV,татчы,यहाँ को
1110,von hier::ADV,татысь,यहाँ से
1111,dort::ADV,отӥ,उधर
1112,dort::ADV,отӥ,वहाँ
1113,dort::ADV,отын,उधर
1114,dort::ADV,отын,वहाँ
1115,dorthin::ADV,отчы,उधर को
1116,dorthin::ADV,отчы,वहाँ को
1117,geradeaus::ADV,меӵак,सीधे
1118,vorwärts::ADV,азьлань,आगे
1119,vorwärts::ADV,азьлань,आगे को
1120,rückwärts::ADV,берлань,पीछे को
1121,zurück::ADV,берен,वापस
1122,zurück::ADV,берлань,वापस
1123,unten::ADV,улын,नीचे
1124,hinab::ADV,улэ,नीचे को
1125,oben::ADV,вылын,ऊपर
1126,oben::ADV,вылӥын,ऊपर
1127,hinauf::ADV,вылэ,ऊपर को
1128,hinauf::ADV,вылӥе,ऊपर को
1129,hinauf::ADV,выллань,ऊपर को
1130,überall::ADV,котькытын,हर जगह
1131,überall::ADV,котькытын,हर स्थान
1132,überall::ADV,пасьтана,हर जगह
1133,überall::ADV,пасьтана,हर स्थान
1134,nicht::ADV,уз,न
1135,nicht::ADV,уз,नहीं
1136,ein wenig::ADV,ичи,कुछ
1137,ein wenig::ADV,ичи,ज़रा
1138,ein wenig::ADV,ичи,थोड़ा
1139,ein wenig::ADV,ӧжыт,कुछ
1140,ein wenig::ADV,ӧжыт,ज़रा
1141,ein wenig::ADV,ӧжыт,थोड़ा
1142,ein wenig::ADV,огшап,कुछ
1143,ein wenig::ADV,огшап,ज़रा
1144,ein wenig::ADV,огшап,थोड़ा
1145,kaum::ADV,муртса,लगभग नहीं
1146,kaum::ADV,муртса,बराबर नहीं
1147,sehr::ADV,туж,बहुत
1148,sehr::ADV,лекос,बहुत
1149,so::ADV,озьы,ऐसा
1150,so::ADV,тазьы,ऐसा
1151,noch::ADV,на,अभी तक
1152,nur::ADV,гинэ,केवल
1153,nur::ADV,гинэ,सिर्फ़
1154,schon::ADV,ни,चुकना
1155,schon::ADV,ини,चुकना
1156,wieder::ADV,нош,फिर
1157,wieder::ADV,нош,दुबारा
1158,wieder::ADV,кайта,फिर
1159,wieder::ADV,кайта,दुबारा
1160,vergebens::ADV,юнме,व्यर्थ
1161,vor::PRP,азьын,के आगे
1162,vor::PRP,азьын,के सामने
1163,hinter::PRP,берын,के पीछे
1164,hinter::PRP,бӧрсьы,के पीछे
1165,unter::PRP,улын,के तले
1166,unter::PRP,улын,के नीचे
1167,durch::PRP,пыр,के पार
1168,durch::PRP,пыртӥ,के पार
1169,neben::PRP,бордын,के पास
1170,neben::PRP,бордын,की बग़ल में
1171,zwischen::PRP,вискын,के बीच
1172,wegen::PRP,сэрен,के कारण
1173,wegen::PRP,сэрен,की वजह से
1174,dies::PRN,та,यह
1175,das::PRN,со,वह
1176,alles::PRN,ваньмыз,सब
1177,alles::PRN,ваньмыз,सब कुछ
1178,ich::PRN,мон,मैं
1179,du::PRN,тон,तू
1180,er::PRN,со,यह
1181,wir::PRN,ми,हम
1182,ihr::PRN,тӥ,तुम
1183,sie::PRN,соос,ये
1184,was::FPRN,ма,क्या
1185,wer::FPRN,кин,कौन
1186,wo::FADV,кытын,किधर
1187,wohin::FADV,кытчы,किधर
1188,wie::FADV,кызьы,कैसे
1189,warum::FADV,малы,क्यों
1190,wieviel::FNUM,кӧня,कितना
1191,eins::NUM,одӥг,एक
1192,zwei::NUM,кык,दो
1193,drei::NUM,куинь,तीन
1194,vier::NUM,ньыль,चार
1195,fünf::NUM,вить,पाँच
1196,sechs::NUM,куать,छह
1197,sieben::NUM,сизьым,सात
1198,acht::NUM,тямыс,आठ
1199,neun::NUM,укмыс,नौ
1200,zehn::NUM,дас,दस
1201,elf::NUM,дас одӥг,ग्यारह
1202,zwölf::NUM,дас кык,बारह
1203,zwanzig::NUM,кызь,बीस
1204,dreißig::NUM,куамын,तीस
1205,vierzig::NUM,ньыльдон,चालीस
1206,fünfzig::NUM,витьтон,पचास
1207,sechzig::NUM,куатьтон,साठ
1208,siebzig::NUM,сизьымдон,सत्तर
1209,achtzig::NUM,тямыстон,अस्सी
1210,neunzig::NUM,укмыстон,नव्वे
1211,hundert::NUM,сю,सौ
1212,tausend::NUM,сюрс,हज़ार
1213,und::CNJ,и,और
1214,und::CNJ,но,और
1215,oder::CNJ,яке,या
1216,stehen::V,сылыны,खड़ा होना
1217,sitzen::V,пукыны,बैठना
1218,liegen::V,кылльыны,लेटना
1219,hängen::V,ошкыса улыны,लटकना
1220,werden::V,луыны,बनना
1221,passieren::V,луыны,होना
1222,beginnen::V,кутскыны,आरंभ होना
1223,beginnen::V,кутскыны,प्रारंभ होना
1224,enden::V,бырыны,अंत होना
1225,enden::V,бырыны,ख़तम होना
1226,wechseln::V,воштӥськыны,बदलना
1227,aufgehen[Sonne]::V,ӝужаны,चढ़ना
1228,aufgehen[Sonne]::V,ӝужаны,उदित होना
1229,untergehen[Sonne]::V,пуксьыны,अस्त हो जाना
1230,scheinen[Sonne]::V,пиштыны,रोशनी देना
1231,scheinen[Sonne]::V,чиляны,रोशनी देना
1232,donnern::V,гудыръяны,गरजना
1233,wehen::V,пелляськыны,चलना
1234,strömen::V,киськыны,बहना
1235,strömen::V,киськыны,प्रवाहित होना
1236,strömen::V,исьтӥськыны,बहना
1237,strömen::V,исьтӥськыны,प्रवाहित होना
1238,fließen::V,бызьыны,बहना
1239,fließen::V,бызьыны,प्रवाहित होना
1240,sich drehen::V,берганы,घूमना
1241,schwanken::V,вошъяськыны,हिलना
1242,schwingen::V,шонаськыны,हिलना
1243,fallen::V,усьыны,गिरना
1244,brennen::V,ӝуаны,जलना
1245,rauchen::V,ӵындыны,धुआँ उड़ाना
1246,regnen::V,зорыны,बरसना
1247,gefrieren::V,кынмыны,जमना
1248,tauen::V,шунаны,गलना
1249,tauen::V,шунаны,पिघलना
1250,schmelzen::V,шунаны,गलना
1251,schmelzen::V,шунаны,पिघलना
1252,trocknen::V,куасьмыны,सूखना
1253,sieden::V,пӧзьыны,उबलना
1254,faulen::V,сисьмыны,गलना
1255,faulen::V,сисьмыны,सड़ना
1256,verfaulen::V,сисьмыны,गलना
1257,verfaulen::V,сисьмыны,सड़ना
1258,reißen::V,кеськыны,फटना
1259,versinken::V,выйыны,डूबना
1260,vergehen::V,ортчыны,बीतना
1261,vergehen::V,ортчыны,गुज़रना
1262,erscheinen::V,адскыны,दिखाई देना
1263,verschwinden::V,бырыны,ग़ायब होना
1264,sinken::V,усьыны,घटना
1265,sinken::V,усьыны,उतरना
1266,abnehmen::V,синыны,घटना
1267,zunehmen::V,йылыны,बढ़ना
1268,steigen::V,лӧпкыны,बढ़ना
1269,wachsen::V,будыны,उगना
1270,glänzen::V,чиляны,चमकना
1271,glänzen::V,пиштыны,चमकना
1272,funkeln::V,чилекъяны,जगमगाना
1273,funkeln::V,чилекъяны,टिमटिमाना
1274,lärmen::V,уретыны,शोर मचाना
1275,lärmen::V,ӵашетыны,शोर मचाना
1276,läuten::V,жингыртыны,बजना
1277,klingeln::V,жингыртыны,बजना
1278,klirren::V,жильккетыны,झनझनाना
1279,brausen::V,лекъяськыны,साँय-साँय करना
1280,rauschen::V,ӵашетыны,सरसराना
1281,klingen::V,кылӥськыны,बजना
1282,bellen::V,утыны,भौंकना
1283,heulen::V,вузыны,गुर्राना
1284,blasen::V,пельтыны,फूँकना
1285,pfeifen::V,шуланы,सीटी देना
1286,schreien::V,черекъяны,चिल्लाना
1287,schreien::V,кесяськыны,चिल्लाना
1288,stöhnen::V,ӝуштыны,कराहना
1289,stöhnen::V,ӝуштыны,आहें भरना
1290,zittern::V,дырекъяны,काँपना
1291,zittern::V,куалекъяны,काँपना
1292,leben::V,улыны,जीना
1293,geboren werden::V,вордӥськыны,पैदा होना
1294,atmen::V,шоканы,साँस लेना
1295,trinken::V,юыны,पीना
1296,essen::V,сиыны,खाना
1297,schlucken::V,ньылыны,निगलना
1298,müde werden::V,жадьыны,थकना
1299,müde werden::V,жадьыны,उकताना
1300,einschlafen::V,умме усьыны,सो जाना
1301,schlafen::V,кӧлыны,सोना
1302,aufwachen::V,сайканы,जागना
1303,aufstehen::V,султыны,उठना
1304,sich erholen::V,шутэтскыны,सुस्ताना
1305,sich erholen::V,шутэтскыны,आराम करना
1306,krank werden::V,висьыны,बीमार पड़ना
1307,krank sein::V,висьыны,बीमार होना
1308,schmerzen::V,висьыны,दुखना
1309,schmerzen::V,висьыны,दर्द करना
1310,husten::V,кызыны,खाँसना
1311,genesen::V,юнматскыны,ठीक हो जाना
1312,genesen::V,юнматскыны,स्वस्थ हो जाना
1313,genesen::V,бурмытскылыны,ठीक हो जाना
1314,genesen::V,бурмытскылыны,स्वस्थ हो जाना
1315,sterben::V,кулыны,मरना
1316,umkommen::V,бырыны,मरना
1317,sich bewegen::V,вырыны,चलना
1318,sich bewegen::V,вырыны,हिलना
1319,sich rühren::V,вырӟыны,हिलना
1320,sich rühren::V,вырӟылыны,हिलना
1321,sich erheben::V,султыны,उठना
1322,sich setzen::V,пуксьыны,बैठना
1323,hinfallen::V,усьыны,गिरना
1324,laufen::V,мыныны,चलना
1325,schreiten::V,вамышъяны,क़दम जाना
1326,spazierengehen::V,мыныны,सैर करना
1327,spazierengehen::V,ветлыны,सैर करना
1328,eilen::V,дыртыны,तेज़ी से जाना
1329,eilen::V,дыртыны,शीघ्रता से चलना
1330,sich beeilen::V,дыртыны,जल्दी करना
1331,sich beeilen::V,дыртыны,शीघ्रता करना
1332,sausen::V,туж ӝог мыныны,बड़ी तेज़ी से चलना
1333,rennen::V,бызьылыны,भागना
1334,rennen::V,бызьылыны,दौड़ना
1335,springen::V,тэтчаны,उछलना
1336,klettern::V,тубаны,चढ़ना
1337,schaukeln::V,лэйканы,झूलना
1338,schaukeln::V,шонаськыны,झूलना
1339,kriechen::V,нюж ветлыны,रेंगना
1340,schwimmen::V,уяны,तैरना
1341,tauchen::V,зумылыны,डूबना
1342,rudern::V,полсаны,खेना
1343,rudern::V,полсаны,चप्पू चलाना
1344,fahren::V,ветлыны,चलना
1345,fahren::V,ветлыны,यात्रा करना
1346,fliegen::V,лобаны,उड़ना
1347,gehen::V,мыныны,जाना
1348,weggehen::V,кошкыны,चला जाना
1349,weggehen::V,кошкыны,बाहर जाना
1350,abfahren::V,кошкыны,छूटना
1351,abfahren::V,кошкыны,रवाना होना
1352,anhalten::V,дугдыны,रुकना
1353,anhalten::V,дугдыны,खड़ा होना
1354,hineingehen::V,пырыны,घुसना
1355,hineingehen::V,пырыны,अंदर जाना
1356,eintreten::V,пырыны,प्रवेश करना
1357,kommen::V,вуыны,आना
1358,kommen::V,лыктыны,आना
1359,ankommen::V,вуыны,पहुँचना
1360,zurückkommen::V,берытскыны,लौटना
1361,zurückkommen::V,берытскыны,वापस आना
1362,bleiben::V,кыльыны,रहना
1363,bleiben::V,кыльыны,रुकना
1364,warten::V,витьыны,इंतज़ार करना
1365,erwarten::V,витьыны,प्रतीक्षा करना
1366,erwarten::V,возьманы,प्रतीक्षा करना
1367,suchen::V,утчаны,ढूँढ़ना
1368,finden::V,шедьтыны,पाना
1369,finden::V,шедьтыны,ढूँढ़ निकालना
1370,versuchen::V,турттыны,कोशिश करना
1371,vorbereiten::V,дасяны,तैयार करना
1372,lieben::V,гажаны,प्यार करना
1373,mögen::V,яратыны,पसंद होना
1374,lachen::V,серекъяны,हँसना
1375,rühren::V,сюлме йӧтыны,छूना
1376,weinen::V,бӧрдыны,रोना
1377,schimpfen::V,даллашыны,गाली देना
1378,sich ärgern::V,лекъяськыны,चिढ़ना
1379,sich ärgern::V,лекъяськыны,नाराज़ होना
1380,sich fürchten::V,кышканы,डरना
1381,sich fürchten::V,кышканы,भय खाना
1382,sich fürchten::V,курданы,डरना
1383,sich fürchten::V,курданы,भय खाना
1384,fürchten::V,курданы,डरना से
1385,fürchten::V,курданы,भय खाना से
1386,fürchten::V,кышканы,डरना से
1387,fürchten::V,кышканы,भय खाना से
1388,fliehen::V,пегӟыны,भागना
1389,flüchten::V,пегӟыны,निकल भागना
1390,sehen::V,адӟыны,देखना
1391,anschauen::V,учкыны,देखना
1392,ansehen::V,учкыны,दृष्टि डालना पर
1393,hören::V,кылыны,सुनना
1394,zuhören::V,кылзыны,सुनना
1395,probieren::V,веръяны,चखना
1396,riechen::V,зынъяны,सूँघना
1397,fühlen::V,шӧдыны,महसूस करना
1398,scheinen::V,адскыны,लगना
1399,zu sehen sein::V,адӟиськыны,दिखाई देना
1400,vernehmen::V,кылыны,सुनना
1401,frieren::V,кынмыны,ठंड लगना
1402,frieren::V,кынмыны,सर्दी लगना
1403,tun::V,карыны,करना
1404,können::V,быгатыны,सकना
1405,können::V,быгатыны,जानना
1406,wollen::V,потыны,चाहना
1407,anfangen::V,кутскыны,शुरू करना
1408,beenden::V,быдтыны,ख़त्म करना
1409,beenden::V,быдтыны,समाप्त करना
1410,beenden::V,быдэстыны,ख़त्म करना
1411,beenden::V,быдэстыны,समाप्त करना
1412,aufhören::V,дугдыны,बंद जाना
1413,aufhören::V,дугдыны,समाप्त जाना
1414,gelingen::V,быгатыны,बनना
1415,gelingen::V,быгатыны,अच्छा होना
1416,gelingen::V,луыны,बनना
1417,gelingen::V,луыны,अच्छा होना
1418,geraten::V,лэсяны,बन पड़ना
1419,öffnen::V,усьтыны,खोलना
1420,schließen::V,пытсаны,बंद करना
1421,stellen::V,пуктыны,रखना
1422,setzen::V,пуктыны,रखना
1423,setzen::V,пуктыны,बिठाना
1424,legen::V,поныны,रखना
1425,legen::V,поныны,लिटाना
1426,berühren::V,исаны,छूना
1427,berühren::V,исаны,स्पर्श करना
1428,verbinden::V,герӟаны,बाँधना
1429,bedecken::V,пытсаны,ढकना
