,Concept_ID,cv,bn
647,kräftig::A,хӑватлӑ,বিশাল
648,stark::A,вирлӗ,শক্তিশালী
649,schwach::A,халсӑр,দুর্বল
650,fett::A,самӑр,মোটা
651,fett::A,мӑнтӑр,মোটা
652,schlank::A,йӑрӑс,কৃশ
653,schlank::A,яштака,কৃশ
654,hübsch::A,хитре,সুন্দর
655,böse::A,усал,খারাপ
656,dumm::A,ухмах,মূর্খ
657,faul::A,наян,শ্রমবিমুখ
658,faul::A,юлхав,শ্রমবিমুখ
659,faul::A,ӳркенчӗк,শ্রমবিমুখ
660,fleißig::A,хастар,পরিশ্রমী
661,geizig::A,хытӑ,ব্যয়কুণ্ঠ
662,klug::A,ӑслӑ,দক্ষ
663,geschickt::A,ӑста,পটু
664,lieb::A,савнӑ,প্রেয়
665,lustig::A,хаваслӑ,প্রফুল্ল
666,sanft::A,ачаш,নম্র
667,hungrig::A,выҫӑ,ক্ষুধার্ত
668,krank::A,чирлӗ,অসুস্থ
669,nackt::A,ҫара,উলঙ্গ
670,traurig::A,салхуллӑ,দুঃখিত
671,lebendig::A,чӗрӗ,জীবিত
672,gut::A,аван,ভালো
673,gut::A,лайӑх,ভালো
674,schlecht::A,япӑх,মন্দ
675,schlecht::A,начар,মন্দ
676,richtig::A,тӗрӗс,ঠিক
677,schlimm::A,йӗрӗнчӗк,কদর্য
678,wahr::A,чӑн,বাস্তব
679,alt::A,кивӗ,পুরাতন
680,neu::A,ҫӗнӗ,নব
681,neu::A,ҫӗнӗ,নূতন
682,ehemalig::A,пулнӑ,পূর্বকালীন
683,alt[Lebewesen]::A,ватӑ,বৃদ্ধ
684,jung::A,яш,তরুণ
685,jung::A,ҫамрӑк,তরুণ
686,arm::A,чухӑн,ক্ষুদ্র
687,reich::A,пуян,ধনবান্
688,bekannt::A,пӗлӗш,সুপরিচিত
689,berühmt::A,чаплӑ,বিখ্যাত
690,fremd::A,ют,বিদেশি
691,verschieden::A,расна,বিসদৃশ
692,nah::A,ҫывӑх,নিকটবতী
693,nah::A,ҫывӑхри,নিকটবতী
694,fern::A,инҫе,দুরবতী
695,fern::A,аякри,দুরবতী
696,linker::A,сулахай,বাম
697,rechter::A,сылтӑм,ডান
698,rechter::A,сылтӑм,ডাইন
699,anderer::A,урӑх,অন্যতর
700,erster::A,пӗрремӗш,প্রথম
701,zweiter::A,иккӗмӗш,দ্বিতীয়
702,dritter::A,виҫҫӗмӗш,তৃতীয়
703,letzter::A,юлашки,সর্বশেষ
704,allein::ADV,пӗччен,একক
705,auf einmal::ADV,кӗмӗрккен,জলদি
706,zusammen::ADV,пӗрле,একসঙ্গে
707,lange::ADV,вӑрах,লম্বা
708,plötzlich::ADV,сасартӑк,হঠাৎ
709,sofort::ADV,тӳрех,মুহ্ণর্তমধ্যে
710,später::ADV,кайран,পশ্চাতে
711,jetzt::ADV,халь,এখন
712,jetzt::ADV,халӗ,এখন
713,heute::ADV,паян,আজ
714,morgen::ADV,ыран,আগামিকাল
715,bald::ADV,халех,অস্পকালমধ্যে
716,bald::ADV,кӗҫех,অস্পকালমধ্যে
717,dann::ADV,унтан,তখন
718,gestern::ADV,ӗнер,গতকাল
719,einst::ADV,пӗррехинче,একবার মাত্র
720,damals::ADV,ун чухне,তখন
721,damals::ADV,апла пулсан,তখন
722,danach::ADV,унтан,পরে
723,vorher::ADV,малтан,আগে
724,zuerst::ADV,пирвай,আগে
725,einmal::ADV,пӗррехинче,একবার
726,manchmal::ADV,хӑш чухне,কখনও কখনও
727,oft::ADV,тӑтӑш,ঘনঘন
728,immer::ADV,ялан,সর্বদা
729,niemals::ADV,нихӑҫан та,কখলও নহে
730,hier::ADV,кунта,এখানে
731,hierhin::ADV,кунта,এখানে
732,von hier::ADV,кунтан,ত্রই স্তান হইতে
733,dort::ADV,унта,ওখানে
734,dort::ADV,ҫавӑнта,ওখানে
735,dorthin::ADV,унта,ওখানে
736,dorthin::ADV,ҫавӑнта,ওখানে
737,geradeaus::ADV,тикӗс,অগ্রগামী
738,vorwärts::ADV,малалла,সন্মুখিকে
739,rückwärts::ADV,хыҫала,খিরিয়া
740,zurück::ADV,каялла,পিঠ
741,unten::ADV,аялта,নীচে
742,hinab::ADV,аялта,নিম্নগামী
743,oben::ADV,ҫӳлте,উপরে
744,hinauf::ADV,ҫӳле,উচ্চতর অংশে
745,überall::ADV,таҫта та,সর্বত্র
746,überall::ADV,пур ҫӗрте те,সর্বত্র
747,überall::ADV,кирек ӑҫта та,সর্বত্র
748,nicht::ADV,мар,না
749,ein wenig::ADV,пӑртак,অল্প
750,kaum::ADV,аран,কষ্টসহকাবে
751,sehr::ADV,питӗ,খুব
752,so::ADV,апла,তত
753,noch::ADV,татах,এখন পর্যস্ত
754,nur::ADV,ҫех,শুধু
755,schon::ADV,ӗнтӗ,ইতঃপুর্বে
756,wieder::ADV,каллех,আবার
757,vergebens::ADV,харам,বিফলে
758,vor::PRP,умӗнче,সম্মুখে
759,hinter::PRP,кайра,পশ্চাতে
760,unter::PRP,айне,নীচে
761,unter::PRP,айӗпе,নীচে
762,unter::PRP,айӗнче,নীচে
763,unter::PRP,ҫитеспе,নীচে
764,durch::PRP,витӗр,দ্বারা
765,neben::PRP,патӗнче,কাছে
766,zwischen::PRP,хушшинче,মধ্যে
767,wegen::PRP,пула,জন্য
768,wegen::PRP,пирки,জন্য
769,dies::PRN,ку,এটা
770,dies::PRN,ҫак,এটা
771,das::PRN,ҫав,ওটা
772,alles::PRN,пурте,সব
773,alles::PRN,йӑлт,সব
774,ich::PRN,эп,আমি
775,du::PRN,эс,তুমি
776,er::PRN,вӑл,উনি
777,wir::PRN,эпир,আমরা
778,ihr::PRN,эсир,তোমরা
779,sie::PRN,вӗсем,তারা
780,was::FPRN,мӗн,কি
781,was::FPRN,мӗскер,কি
782,was::FPRN,мӗн те пулин,কি
783,wer::FPRN,кам,কে
784,wo::FADV,ӑҫта,কোথায়
785,wohin::FADV,ӑҫта,কোথায়
786,wie::FADV,епле,কেমন
787,wie::FADV,мӗнле,কেমন
788,warum::FADV,ма,কেন
789,warum::FADV,мӗншӗн,কেন
790,wieviel::FNUM,миҫе,কত
791,eins::NUM,пӗр,অক
792,eins::NUM,пӗрре,অক
793,zwei::NUM,ик,দুই
794,zwei::NUM,икӗ,দুই
795,zwei::NUM,иккӗ,দুই
796,drei::NUM,виҫ,তিন
797,drei::NUM,виҫӗ,তিন
798,drei::NUM,виҫҫӗ,তিন
799,vier::NUM,тӑват,চার
800,fünf::NUM,пилӗк,পাঁচ
801,fünf::NUM,пиллӗк,পাঁচ
802,sechs::NUM,улт,ছয়
803,sechs::NUM,ултӑ,ছয়
804,sechs::NUM,улттӑ,ছয়
805,sieben::NUM,ҫич,সাত
806,sieben::NUM,ҫичӗ,সাত
807,sieben::NUM,ҫиччӗ,সাত
808,acht::NUM,сакӑр,আট
809,acht::NUM,саккӑр,আট
810,neun::NUM,тӑхӑр,নয়
811,neun::NUM,тӑххӑр,নয়
812,zehn::NUM,вунӑ,দশ
813,zehn::NUM,вуннӑ,দশ
814,elf::NUM,вун пӗр,এগারো
815,zwölf::NUM,вун ик,দ্বাদশ
816,zwölf::NUM,вун икӗ,দ্বাদশ
817,zwölf::NUM,вун иккӗ,দ্বাদশ
818,zwanzig::NUM,ҫирӗм,বিশ
819,dreißig::NUM,вӑтӑр,ত্রিশ
820,vierzig::NUM,хӗрӗх,চল্লিশ
821,fünfzig::NUM,аллӑ,পঞ্চাশ
822,sechzig::NUM,утмӑл,ষাট
823,siebzig::NUM,ҫитмӗл,সত্তর
824,achtzig::NUM,сакӑр вунӑ,আশি
825,achtzig::NUM,сакӑр вуннӑ,আশি
826,neunzig::NUM,тӑхӑр вун,নব্বুই
827,neunzig::NUM,тӑхӑр вунӑ,নব্বুই
828,neunzig::NUM,тӑхӑр вуннӑ,নব্বুই
829,hundert::NUM,ҫӗр,শত
830,tausend::NUM,пин,হাজার
831,und::CNJ,та,আর
832,und::CNJ,та,এবং
833,oder::CNJ,е,বা
834,stehen::V,тӑр,দাঁড়ানো
835,sitzen::V,лар,বসা
836,liegen::V,вырт,শোয়া
837,hängen::V,усӑнса тӑр,ঝোলা
838,hängen::V,ҫакӑнса тӑр,ঝোলা
839,werden::V,пул,হইয়া উঠা
840,passieren::V,пул,ঘটা
841,beginnen::V,пуҫлан,আরম্ভ হওয়া
842,enden::V,пӗт,শেষ হওয়া
843,enden::V,вӗҫлен,শেষ হওয়া
844,wechseln::V,улшӑн,রূপাস্তর করা
845,aufgehen[Sonne]::V,тух,উদিত হওয়া
846,untergehen[Sonne]::V,анса лар,অস্ত যাওয়া
847,scheinen[Sonne]::V,пӑх,আলো দেওয়া
848,donnern::V,кӗмсӗртет,বজ্রধ্বনি করা
849,donnern::V,авӑт,বজ্রধ্বনি করা
850,wehen::V,варкӑш,প্রবাহিত হওয়া
851,strömen::V,тӑкӑн,প্রবাহিত হওয়া
852,fließen::V,юх,ছুটা
853,sich drehen::V,ҫаврӑн,পাক খাওয়া
854,schwanken::V,чӳхен,দোলা
855,schwingen::V,суллан,দোলা
856,fallen::V,кип,পড়া
857,fallen::V,тӳр кип,পড়া
858,fallen::V,татӑлса ан,পড়া
859,brennen::V,ҫун,সেঁকা
860,rauchen::V,мӑкӑрлан,ধোঁয়া ছড়ান
861,rauchen::V,тӗтӗм кӑлар,ধোঁয়া ছড়ান
862,regnen::V,ҫумӑр ҫӑвать,বর্ষণ_করা
863,gefrieren::V,шӑн,হিমায়িত হওয়া
864,tauen::V,ирӗл,গলা
865,schmelzen::V,ирӗл,গলা
866,trocknen::V,тип,শুষ্ক করা
867,sieden::V,вӗре,ফোঁড়া
868,faulen::V,ҫӗр,ক্ষয় হওয়া
869,verfaulen::V,ҫӗр,ক্ষয় হওয়া 
870,reißen::V,ҫурӑл,ছিঁড়া
871,versinken::V,пут,ডুবা
872,vergehen::V,ирт,যাওয়া
873,erscheinen::V,курӑн,আসা
874,erscheinen::V,курӑнса кай,আসা
875,verschwinden::V,ҫухал,অদৃশ্য হওয়া
876,sinken::V,чак,হ্রাস হওয়া
877,abnehmen::V,чак,হ্রাস হওয়া
878,zunehmen::V,пысӑклан,বৃদ্ধি পাওয়া
879,steigen::V,ҫӗклен,ওঠা
880,wachsen::V,ӳс,বড় হওয়া
881,glänzen::V,ҫиҫ,জ্বলা
882,funkeln::V,ялкӑш,জ্বল্জ্বল করা
883,funkeln::V,йӑлтӑртат,জ্বল্জ্বল করা
884,lärmen::V,шавла,
885,läuten::V,шӑнкӑравла,রুসুঝুসু করা
886,klingeln::V,шӑнкӑравла,বাজা
887,klirren::V,калтлат,টুংটাং-শব্দ করা
888,klirren::V,шӑнкӑлтат,টুংটাং-শব্দ করা
889,brausen::V,ахӑр,গর্জন করা
890,rauschen::V,вашӑлтат,মর্মরধ্বনি করা
891,rauschen::V,чашӑлтат,মর্মরধ্বনি করা
892,klingen::V,янӑра,শব্দ করা
893,bellen::V,вӗр,ঘেউ ঘেউ করা
894,heulen::V,ула,গর্জন করা
895,blasen::V,вӗр,ফুঁ দেওয়া
896,pfeifen::V,шӑхӑр,শিস্ দেওয়া
897,schreien::V,кӑшкӑр,চিৎকার করা
898,stöhnen::V,йынӑш,গোঁ-গো করা
899,zittern::V,чӗтре,কাঁপা
900,leben::V,пурӑн,বাঁচা
901,geboren werden::V,ҫурал,জন্মানো
902,atmen::V,сывла,শ্বাস ফেলা
903,trinken::V,ӗҫ,পান করা
904,essen::V,ҫи,ভক্ষণ করা
905,schlucken::V,ҫӑт,গেলা
906,müde werden::V,ӗшен,পরিশ্রান্ত হওয়া
907,einschlafen::V,ыйха пут,নিদ্রামগ্ন হওয়া
908,einschlafen::V,ҫывӑрса кай,নিদ্রামগ্ন হওয়া
909,schlafen::V,ҫывӑр,নিদ্রা যাওয়া
910,aufwachen::V,вӑран,জাগা
911,aufstehen::V,тӑр,জাগা
912,sich erholen::V,кан,আরাম করা
913,krank werden::V,чирле,অসুস্থ হত্তয়া
914,krank sein::V,чирле,রূগ্ণ হত্তয়া
915,schmerzen::V,сур,কন্কন করা
916,schmerzen::V,ырат,কন্কন করা
917,husten::V,ӳсӗр,কাশা
918,genesen::V,сывал,আরোগ্য হওয়া
919,genesen::V,тӳрлен,আরোগ্য হওয়া
920,sterben::V,вил,মারা যাওয়া
921,umkommen::V,вил,মারা যাওয়া
922,sich bewegen::V,куҫ,চলা
923,sich rühren::V,хускал,নড়া
924,sich erheben::V,тӑр,উদিত হওয়া
925,sich setzen::V,лар,বসা
926,hinfallen::V,ӳк,পড়া
927,laufen::V,ут,হাঁটা
928,schreiten::V,ут,হাঁটা
929,spazierengehen::V,уҫӑлса ҫӳре,পায়চারি করা
930,spazierengehen::V,уткаласа ҫӳре,পায়চারি করা
931,eilen::V,васка,ত্বরাম্বিত করা
932,eilen::V,хыпалан,ত্বরাম্বিত করা
933,sich beeilen::V,васка,ত্বরাম্বিত করা
934,sich beeilen::V,хыпалан,ত্বরাম্বিত করা
935,sausen::V,ыткӑн,ধেয়ে যাওয়া
936,sausen::V,вӗҫтер,ধেয়ে যাওয়া
937,rennen::V,чуп,চলা
938,springen::V,сик,লাফানো
939,klettern::V,улӑх,আরোহণ করা
940,schaukeln::V,йӳрӗн,দোলা
941,kriechen::V,шу,হামাগুড়ি দেওয়া
942,kriechen::V,упален,হামাগুড়ি দেওয়া
943,schwimmen::V,иш,সাঁতার কাটা
944,tauchen::V,чӑм,ডোবা
945,rudern::V,авӑс,দাঁড় টানা
946,fahren::V,пыр,চালান
947,fliegen::V,вӗҫ,ওড়া
948,gehen::V,кай,যাওয়া
949,weggehen::V,кай,প্রস্থান করা
950,abfahren::V,тапран,প্রস্থান করা
951,anhalten::V,чарӑн,থামা
952,hineingehen::V,кӗр,ঢোকা
953,eintreten::V,кӗр,ঢোকা
954,kommen::V,кил,আসা
955,ankommen::V,ҫит,আসা
956,zurückkommen::V,таврӑн,ফিরা
957,zurückkommen::V,каялла кил,ফিরা
958,bleiben::V,юл,থাকা
959,warten::V,кӗт,অপেক্ষা করা
960,erwarten::V,кӗт,অপেক্ষা করা
961,suchen::V,шыра,খোঁজ করা
962,finden::V,туп,পাওয়া
963,versuchen::V,пикен,পরখ করা
964,vorbereiten::V,хатӗрле,প্রস্তুত করা
965,lieben::V,юрат,ভালবাসা
966,mögen::V,кӑмӑлла,পছন্দ করা
967,mögen::V,килӗштер,পছন্দ করা
968,lachen::V,кул,হাসা
969,lachen::V,ахӑлтат,হাসা
970,rühren::V,ҫулӑх,হৃদয়ম্পর্শ করা
971,weinen::V,йӗр,কাঁদা
972,weinen::V,макӑр,কাঁদা
973,schimpfen::V,вӑрҫ,নালিশ করা
974,schimpfen::V,ятлаҫ,নালিশ করা
975,sich ärgern::V,ҫиллен,রাগ হত্তয়া
976,sich fürchten::V,шиклен,ভয় করা
977,fürchten::V,хӑра,ডরা
978,fliehen::V,тар,পালানো
979,flüchten::V,чупса тар,পালানো
980,sehen::V,кур,দেখা
981,anschauen::V,пӑхса ил,দেখা
982,ansehen::V,пӑх,দেখা
983,hören::V,илт,শোনা
984,zuhören::V,итле,শোনা
985,zuhören::V,тӑнла,শোনা
986,probieren::V,астив,পরখ করা
987,riechen::V,шӑршла,শুঁকা
988,fühlen::V,туй,অনুভব করা
989,fühlen::V,сис,অনুভব করা
990,scheinen::V,туйӑн,মনে হত্তয়া
991,zu sehen sein::V,курӑн,দেখা দেত্তয়া
992,vernehmen::V,пӑл,শোনা
993,frieren::V,йӳтен,শীত লাগা
994,tun::V,ту,করা
995,können::V,пултар,পারা
996,wollen::V,те,ইচ্ছা করা
997,anfangen::V,пуҫла,আরম্ভ করা
998,beenden::V,пӗтер,শেষ করা
999,aufhören::V,пӑрах,থামা
1000,gelingen::V,ӑн,সিদ্ধিলাভ করা
1001,geraten::V,пул,পরিণত হত্তয়া
1002,öffnen::V,уҫ,খোলা
1003,schließen::V,хуп,বন্ধ করা
1004,stellen::V,ларт,স্থাপন করা
1005,stellen::V,тӑрат,স্থাপন করা
1006,setzen::V,ларт,স্থাপন করা
1007,legen::V,хур,স্থাপন করা
1008,berühren::V,перӗн,স্পর্শ করা
1009,verbinden::V,сып,সংযুক্ত করা
1010,bedecken::V,вит,ঢাকা
1011,aufhängen::V,ҫак,ঝুলানো
1012,anzünden::V,ҫут,জ্বালান
1013,aufheben::V,ҫӗкле,কুড়াইয়া তোলা
1014,zurücklassen::V,манса хӑвар,পরিত্যাগ করা
1015,verlieren::V,ҫӗтер,হারান
1016,fallen lassen::V,ӳкер,ফেলা
1017,machen::V,ту,গঠন করা
1018,herstellen::V,ӑстала,সৃষ্টি করা
1019,bauen::V,ту,নির্মাণ করা
1020,reparieren::V,юса,মেরামত করা
1021,verbessern::V,лайӑхлат,উন্নতিলাভ করা
1022,ändern::V,улӑштар,পরিবর্তিত করা
1023,graben::V,чав,খনন করা
1024,graben::V,чакала,খনন করা
1025,beugen::V,кукӑрт,নোয়া
1026,biegen::V,ав,নোয়া
1027,biegen::V,кукӑрт,নোয়া
1028,drehen::V,ҫавӑр,ঘোরান
1029,wenden::V,ӳпӗнтер,উলটাইয়া দেত্তয়া
1030,umdrehen::V,ҫавӑр,উলটানো
1031,heben::V,хӑпарт,উত্তোলন করা
1032,hochheben::V,йӑт,উঁচু করা
1033,ergreifen::V,тыт,দখল করা
1034,halten::V,тыт,ধরা
1035,drücken::V,пус,টেপা
1036,schieben::V,тӗк,ঠেলা
1037,schieben::V,тӗрт,ঠেলা
1038,kratzen::V,хыр,চাঁচা
1039,lecken::V,ҫула,চাটা
1040,beißen::V,ҫырт,দংশন করা
1041,beißen::V,хып,দংশন করা
1042,abreißen::V,тат,বিচ্ছিন্ন করা
1043,abschneiden::V,кас,বিচ্ছিন্ন করা
1044,binden::V,ҫых,বন্ধন করা
1045,stecken::V,чик,বিদ্ধ করা
1046,brechen::V,хуҫ,ভাঙা
1047,klopfen::V,такка,আঘাত করা
1048,hauen::V,шакка,আঘাত করা
1049,kleben::V,ҫыпӑҫтар,সাঁটা
1050,reiben::V,сӑтӑр,ঘষা
1051,streichen::V,сӗр,ছড়াইয়া
1052,schleifen::V,хӑйра,ধার দেওয়া
1053,schneiden::V,кас,কাটা
1054,rütteln::V,лӑка,নাড়ান
1055,rütteln::V,силлентер,নাড়ান
1056,schütteln::V,лӑка,নড়া
1057,schütteln::V,силлентер,নড়া
1058,schwenken::V,сулла,দোলা
1059,schütten::V,тултар,বর্ষণ করা
1060,füllen::V,тултар,পরিপূর্ণ করা
1061,einwickeln::V,чӗрке,মুড়া
1062,tragen::V,ҫӗкле,বহন করা
1063,schleppen::V,сӗтӗр,টানা
1064,ziehen::V,тӑс,টানা
1065,aufbewahren::V,усра,রাখা
1066,werfen::V,пӑрах,ছুড়া
1067,fangen::V,тыт,লোফা
1068,packen::V,тыт,ধরা
1069,verstecken::V,пытарса хур,গোপন করা
1070,teilen::V,уйӑр,বিভক্ত করা
1071,teilen::V,пайла,বিভক্ত করা
1072,schicken::V,яр,প্রেরণ করা
1073,bringen::V,кӳр,আনা
1074,hinzufügen::V,хуш,একত্র করা
1075,bekommen::V,ил,পাওয়া
1076,bekommen::V,туян,পাওয়া
1077,erhalten::V,ил,পাওয়া
1078,erhalten::V,туян,পাওয়া
1079,nehmen::V,ил,নেওয়া
1080,wählen::V,суйла,বাছা
1081,auswählen::V,суйла,বাছা
1082,bewahren::V,упра,বাঁচাইয়া রাখা
1083,behindern::V,кансӗрле,বাধা দেওয়া
1084,behindern::V,чӑрмантар,বাধা দেওয়া
1085,verderben::V,пӑс,নষ্ট করা
1086,beschädigen::V,пӑс,ক্ষতি করা
1087,zerbrechen::V,ват,ভাঙ্গিয়া যাওয়া
1088,zerbrechen::V,ҫӗмӗр,ভাঙ্গিয়া যাওয়া
1089,zerreißen::V,ҫур,ছিঁড়া
1090,zerstören::V,иш,বিনাশ করা
1091,verbrennen::V,ҫунтар,দহন করা
1092,geben::V,пар,দেওয়া
1093,reichen::V,пар,দেওয়া
1094,schenken::V,парнеле,উপহার দেত্তয়া
1095,versprechen::V,тума пул,প্রতিশ্রুতি দেওয়া
1096,versprechen::V,сӑмах пар,প্রতিশ্রুতি দেওয়া
1097,wünschen::V,сун,আকাঙ্ক্ষা করা
1098,loben::V,ырла,প্রশংসা করা
1099,küssen::V,чуп ту,চুম্বন করা
1100,wiegen::V,сиктер,দুলানো
1101,wiegen::V,силле,দুলানো
1102,zudecken::V,вит,ঢাকা
1103,wecken::V,вӑрат,জাগানো
1104,zeigen::V,кӑтарт,দেখানো
1105,führen::V,илсе пыр,পথ দেখানো
1106,führen::V,ҫавӑтса пыр,পথ দেখানো
1107,lehren::V,вёрент,শেখানো
1108,unterrichten::V,вёрент,শিক্ষা দেওয়া
1109,aufziehen::V,вӗрент,পালন করা
1110,leiten::V,тытса пыр,পরিচালনা করা
1111,antreiben::V,васкат,চালনা করা
1112,lassen::V,пусахла,অনুমতি দেওয়া
1113,lassen::V,хуш,অনুমতি দেওয়া
1114,einladen::V,чӗн,নিমন্ত্রণ করা
1115,vereinigen::V,пӗрлештер,এক করা
1116,besuchen::V,ҫит,দেখিতে যাওয়া
1117,besuchen::V,кӗрсе кур,দেখিতে যাওয়া
1118,treffen::V,тӗл пул,সন্মুখীন হওয়া
1119,sich versammeln::V,пуҫтарӑн,জড়ো হওয়া
1120,spielen::V,выля,খেলা
1121,singen::V,юрла,গাওয়া
1122,tanzen::V,ташла,নাচা
1123,sich trennen::V,уйрӑл,পৃথক করা
1124,verlassen::V,хӑвар,পরিত্যাগ করা
1125,retten::V,ҫӑл,উদ্ধার করা
1126,bewachen::V,хуралла,পাহারা দেওয়া
1127,schützen::V,сыхла,রক্ষা করা
1128,verteidigen::V,хӳтӗле,রক্ষা করা
1129,sich schlagen::V,ҫапӑҫ,লড়াই করা
1130,schießen::V,пер,তীরবেগে ছোটা
1131,siegen::V,ҫӗн,জেতা
1132,siegen::V,ҫӗнтер,জেতা
1133,ärgern::V,тарӑхтар,বিরক্ত করা
1134,ärgern::V,ҫиллентер,বিরক্ত করা
1135,schlagen::V,ҫап,আঘাত করা
1136,treten::V,тап,লাথি মারা
1137,stechen::V,чик,দংশন করা
1138,stoßen::V,чыш,ঠেলা
1139,stehlen::V,вӑрла,অপহরণ করা
1140,stören::V,кансӗрле,ঘাঁটান
1141,belästigen::V,аптӑрат,বিরক্ত করা
1142,belästigen::V,хупла,বিরক্ত করা
1143,verbergen::V,пытар,গোপন করা
1144,täuschen::V,суй,প্রবঞ্চনা করা
1145,betrügen::V,ултала,প্রতারণা করা
1146,töten::V,вӗлер,হত্যা করা
1147,wohnen::V,чуна пар,বাস করা
1148,wohnen::V,парӑнса тӑр,বাস করা
1149,arbeiten::V,ӗҫле,কাজ করা
1150,sammeln::V,пух,সংগ্রহ করা
1151,pflücken::V,тат,চয়ন করা
1152,jagen::V,сунара ҫӳре,শিকার করা
1153,fischen::V,пулӑ тыт,মাছ ধরা
1154,fassen::V,тыт,ধরা
1155,hüten::V,кӗт,যুথভুক্ত করা
1156,treiben::V,хӑвала,চালনা করা
1157,anbinden::V,кӑкар,বন্ধন করা
1158,füttern::V,ҫитер,ভোজন করানো
1159,melken::V,су,দুগ্ধ দোহন করা
1160,hacken::V,вакла,কাটা
1161,gießen::V,шӑвар,বর্ষণ করা
1162,reifen::V,пиҫ,পাকা
1163,zubereiten::V,пӗҫер,রন্ধন করা
1164,kochen::V,пӗҫер,রন্ধন করা
1165,backen::V,пӗҫер,সেকা
1166,braten::V,ӑшала,ভাজা
1167,umrühren::V,хутӑштар,নড়ানো
1168,stricken::V,ҫых,বোনা
1169,nähen::V,ҫӗле,সেলাই করা
1170,färben::V,пӗвет,রঞ্জিত করা
1171,reinigen::V,тасат,পরিষ্কার করা
1172,waschen::V,ҫу,পরিষ্কার করা
1173,abwischen::V,шӑл,মুছা
1174,spülen::V,чӳхе,পরিষ্কার করা
1175,fegen::V,шӑл,ঝাঁট দেওয়া
1176,kehren::V,шӑл,ঝাঁট দেওয়া
1177,baden::V,шыва кӗр,অবগাহন করা
1178,sich waschen::V,ҫӑвӑн,ধোয়া
1179,ausziehen::V,салан,খুলা
1180,anziehen::V,тӑхӑн,গায়ে দেত্তয়া
1181,sich anziehen::V,тӑхӑн,পোশাক পরা
1182,kämmen::V,тура,আঁচড়ানো
1183,schmücken::V,илемлет,সাজান করা
1184,sagen::V,те,উচ্চারণ করা
1185,sprechen::V,кала,বলা
1186,reden::V,сӑмахла,আলাপ করা
1187,reden::V,калаҫ,আলাপ করা
1188,sich unterhalten::V,пупле,আড্ডা দেওয়া
1189,fragen::V,ыйт,জিজ্ঞাসা করা
1190,bitten::V,ыйт,প্রার্থনা করা
1191,erzählen::V,каласа пар,বর্ণনা করা
1192,mitteilen::V,пӗлтер,বলা
1193,mitteilen::V,хыпарла,বলা
1194,nennen::V,те,নাম দেওয়া
1195,nennen::V,чӗн,নাম দেওয়া
1196,rufen::V,чӗн,আমন্ত্রণ করা
1197,prahlen::V,мухтан,বড়াই করা
1198,prahlen::V,вӗҫкӗнлен,বড়াই করা
1199,übersetzen::V,куҫар,ভাষাস্তরিত করা
1200,denken::V,шухӑшла,ভাবা
1201,glauben::V,ӗнен,বিশ্বাস করা
1202,bemerken::V,асӑрха,লক্ষ্য করা
1203,erkennen::V,палла,চিনিতে পারা
1204,begreifen::V,ӑнлан,উপলব্ধি করা
1205,verstehen::V,пӗл,উপলব্ধি করা
1206,lernen::V,вӗрен,শেখা
1207,wissen::V,пӗл,জানা
1208,wissen::V,ӑнкар,জানা
1209,sich erinnern an::V,аса ил,মনে করা
1210,vergessen::V,ман,বিস্মৃত হওয়া
1211,vergessen::V,манса кай,বিস্মৃত হওয়া
1212,messen::V,виҫ,মাপা
1213,zählen::V,шутла,গণনা করা
1214,rechnen::V,шутла,হিসাব করা
1215,lesen::V,вула,পাঠ করা
1216,malen::V,ӳкер,আঁকা
1217,zeichnen::V,ӳкер,ছকা
1218,schreiben::V,ҫыр,লেখা
1219,besitzen::V,тыт,অধিকার করা
1220,kaufen::V,ил,ক্রয় করা
1221,kaufen::V,туян,ক্রয় করা
1222,verkaufen::V,сут,বেচা
1223,bezahlen::V,тӳле,প্রদান করা
1224,zahlen::V,тӳле,প্রদান করা
1225,beherrschen::V,тыт,শাসন করা
1226,ertragen::V,тӳс,বহন করা
1227,Bauch::N,,উদর
