,Concept_ID,sq,se
125,Genick::N,arrëz,niek'ki
126,Genick::N,arrëz,nji´šǩǩmaadd
127,Genick::N,arrëz,нышшькмоант
128,Kopf::N,kokë,åejjie
129,Kopf::N,kokë,oajvve
130,Kopf::N,kokë,oaivi
131,Kopf::N,kokë,uái'vi
132,Kopf::N,kokë,vuei´vv
133,Kopf::N,kokë,вуэййв
134,Rücken::N,kurriz,rudtje
135,Rücken::N,kurriz,hárddo
136,Rücken::N,kurriz,tjavelk
137,Rücken::N,kurriz,sealgi
138,Rücken::N,kurriz,selgi
139,Rücken::N,kurriz,čielgi
140,Rücken::N,kurriz,seä´lǧǧ
141,Rücken::N,kurriz,се̄лльк
142,Bauch::N,bark,tjåejjie
143,Bauch::N,bark,tjoajvve
144,Bauch::N,bark,čoavji
145,Bauch::N,bark,čuáv'ji
146,Bauch::N,bark,čåu´jj
147,Bauch::N,bark,чо̄ввьй
148,Nabel::N,kërthizë,naepie
149,Nabel::N,kërthizë,náhpe
150,Nabel::N,kërthizë,náhpi
151,Nabel::N,kërthizë,nääpi
152,Nabel::N,kërthizë,nää´pp
153,Nabel::N,kërthizë,на̄бпь
154,Busen::N,gji,boenge
155,Busen::N,gji,bållå
156,Busen::N,gji,čižži
157,Busen::N,gji,njamma
158,Busen::N,gji,njižže
159,Busen::N,gji,nje´ǯǯ
160,Busen::N,gji,раннҍт
161,Brust::N,gjoks,mïelke
162,Brust::N,gjoks,radde
163,Brust::N,gjoks,mielgga
164,Brust::N,gjoks,raddi
165,Brust::N,gjoks,radde
166,Brust::N,gjoks,râ´dd
167,Brust::N,gjoks,раннҍт
168,Brust::N,kraharor,mïelke
169,Brust::N,kraharor,radde
170,Brust::N,kraharor,mielgga
171,Brust::N,kraharor,raddi
172,Brust::N,kraharor,radde
173,Brust::N,kraharor,râ´dd
174,Brust::N,kraharor,раннҍт
175,Schulter::N,sup,åelkie
176,Schulter::N,sup,oalgge
177,Schulter::N,sup,hárdu
178,Schulter::N,sup,ärdee
179,Schulter::N,sup,uál'gi
180,Schulter::N,sup,a´rddi
181,Schulter::N,sup,vuä´lǧǧ
182,Schulter::N,sup,вуэллык
183,Schulter::N,krah,åelkie
184,Schulter::N,krah,oalgge
185,Schulter::N,krah,hárdu
186,Schulter::N,krah,ärdee
187,Schulter::N,krah,uál'gi
188,Schulter::N,krah,a´rddi
189,Schulter::N,krah,vuä´lǧǧ
190,Schulter::N,krah,вуэллык
191,Arm::N,krah,gïete
192,Arm::N,krah,giehta
193,Arm::N,krah,giehta
194,Arm::N,krah,kietâ
195,Arm::N,krah,kie'tâkaaṿâ
196,Arm::N,krah,ǩiõtt
197,Arm::N,krah,кӣдт
198,Ellenbogen::N,bërryl,gernjere
199,Ellenbogen::N,bërryl,garŋŋel
200,Ellenbogen::N,bërryl,gargŋil
201,Ellenbogen::N,bërryl,käŋŋir
202,Ellenbogen::N,bërryl,kõõnjâr
203,Ellenbogen::N,bërryl,карьнэль
204,Hand::N,dorë,gïete
205,Hand::N,dorë,giehta
206,Hand::N,dorë,giehta
207,Hand::N,dorë,kietâ
208,Hand::N,dorë,ǩiõtt
209,Hand::N,dorë,кӣдт
210,Handfläche::N,pëllëmbë,gïeten-låapoe
211,Handfläche::N,pëllëmbë,giehtavuodo
212,Handfläche::N,pëllëmbë,tjårmmåvuodo
213,Handfläche::N,pëllëmbë,giehtaloahpu
214,Handfläche::N,pëllëmbë,kiämád
215,Handfläche::N,pëllëmbë,kuámmir
216,Handfläche::N,pëllëmbë,kuä´m'mer
217,Handfläche::N,pëllëmbë,ǩiõttǩeä´m'men
218,Handfläche::N,pëllëmbë,ко̄а̄ллдэгк
219,Handfläche::N,pëllëmbë,кӣдткоалдэгк
220,Finger::N,gisht,soerme
221,Finger::N,gisht,tjuvdde
222,Finger::N,gisht,suorbma
223,Finger::N,gisht,čuvde
224,Finger::N,gisht,suor'mâ
225,Finger::N,gisht,suõrmm
226,Finger::N,gisht,це̄ххп
227,Fingernagel::N,thua,gadtse
228,Fingernagel::N,thua,guehpere
229,Fingernagel::N,thua,gadtsa
230,Fingernagel::N,thua,gazza
231,Fingernagel::N,thua,kozzâ
232,Fingernagel::N,thua,kõʒʒ
233,Fingernagel::N,thua,кэ̄ннц
234,Nagel[Anatomie]::N,thua,gadtse
235,Nagel[Anatomie]::N,thua,guehpere
236,Nagel[Anatomie]::N,thua,gadtsa
237,Nagel[Anatomie]::N,thua,gazza
238,Nagel[Anatomie]::N,thua,kozzâ
239,Nagel[Anatomie]::N,thua,kõʒʒ
240,Nagel[Anatomie]::N,thua,кэ̄ннц
241,Zeh::N,gisht i këmbës,tjiehtjere
242,Zeh::N,gisht i këmbës,juolggetjuvdde
243,Zeh::N,gisht i këmbës,juolgesuorbma
244,Zeh::N,gisht i këmbës,jyel'gisuor'mâ
245,Zeh::N,gisht i këmbës,jue´lǧǧsuõrmm
246,Zeh::N,gisht i këmbës,ю̄лльк-це̄һп
247,Fuß::N,këmbë,juelkie
248,Fuß::N,këmbë,juolgge
249,Fuß::N,këmbë,juolgi
250,Fuß::N,këmbë,jyel'gi
251,Fuß::N,këmbë,jue´lǧǧ
252,Fuß::N,këmbë,ла̄бпь
253,Ferse::N,thembër,båetskie
254,Ferse::N,thembër,boasske
255,Ferse::N,thembër,šušmi
256,Ferse::N,thembër,šušme
257,Ferse::N,thembër,jue´lǧǧkädd
258,Ferse::N,thembër,ка̄ннт
259,Knie::N,gju,boelve
260,Knie::N,gju,buolvva
261,Knie::N,gju,čibbi
262,Knie::N,gju,veaŋki
263,Knie::N,gju,iidâ
264,Knie::N,gju,puõlvv
265,Knie::N,gju,пуллв
266,Oberschenkel::N,kofshë,ruaksja
267,Oberschenkel::N,kofshë,tjibbe
268,Oberschenkel::N,kofshë,gassaváhkká
269,Oberschenkel::N,kofshë,badjeváhkáa
270,Oberschenkel::N,kofshë,čuár'bpeeḷi
271,Oberschenkel::N,kofshë,če´bb
272,Oberschenkel::N,kofshë,чуаррбе̄лль
273,Bein::N,këmbë,juelkie
274,Bein::N,këmbë,juolgge
275,Bein::N,këmbë,juolgi
276,Bein::N,këmbë,jyel'gi
277,Bein::N,këmbë,jue´lǧǧ
278,Bein::N,këmbë,ю̄лльк
279,Körper::N,trup,kråahpe
280,Körper::N,trup,rumáj
281,Körper::N,trup,rumaš
282,Körper::N,trup,ruumâš
283,Körper::N,trup,rå´pp
284,Körper::N,trup,лышшьк
285,Körper::N,trup,роаӈӈьк
286,Haut::N,lëkurë,njaltja
287,Haut::N,lëkurë,lijkke
288,Haut::N,lëkurë,tjuobma
289,Haut::N,lëkurë,liiki
290,Haut::N,lëkurë,liške
291,Haut::N,lëkurë,le´šǩǩ
292,Haut::N,lëkurë,лышшьк
293,Blut::N,gjak,vïrre
294,Blut::N,gjak,maelie
295,Blut::N,gjak,varra
296,Blut::N,gjak,varra
297,Blut::N,gjak,vorrâ
298,Blut::N,gjak,võrr
299,Blut::N,gjak,вэ̄рр
300,Ader::N,venë,åerie
301,Ader::N,venë,aajroe
302,Ader::N,venë,suodna
303,Ader::N,venë,varrasuotna
304,Ader::N,venë,suoṇâ
305,Ader::N,venë,suõnn
306,Ader::N,venë,сӯнн
307,Sehne::N,dell,soene
308,Sehne::N,dell,gåårtenje
309,Sehne::N,dell,suodna
310,Sehne::N,dell,suotna
311,Sehne::N,dell,suoṇâ
312,Sehne::N,dell,suõnn
313,Sehne::N,dell,сӯнн
314,Knochen::N,asht,måara
315,Knochen::N,asht,måaroe
316,Knochen::N,asht,dákte
317,Knochen::N,asht,dákti
318,Knochen::N,asht,tähti
319,Knochen::N,asht,tä´htt
320,Knochen::N,asht,та̄ххт
321,Knochen::N,asht,та̄ффьт
322,Knochen::N,kockë,måara
323,Knochen::N,kockë,måaroe
324,Knochen::N,kockë,dákte
325,Knochen::N,kockë,dákti
326,Knochen::N,kockë,tähti
327,Knochen::N,kockë,tä´htt
328,Knochen::N,kockë,та̄ххт
329,Knochen::N,kockë,та̄ффьт
330,Gehirn::N,tru,aajla
331,Gehirn::N,tru,vuojŋam
332,Gehirn::N,tru,vuoigŋašat
333,Gehirn::N,tru,vuoi'ŋâšeh
334,Gehirn::N,tru,vuo'ivâšneh
335,Gehirn::N,tru,vuõivâšn
336,Gehirn::N,tru,вуэййвэшна
337,Herz::N,zemër,vaajmoe
338,Herz::N,zemër,tsåhke
339,Herz::N,zemër,váibmu
340,Herz::N,zemër,váimu
341,Herz::N,zemër,čââ´đ
342,Herz::N,zemër,кӯттҌк
343,Magen::N,stomak,tjåejjie
344,Magen::N,stomak,tjoajvve
345,Magen::N,stomak,čoavji
346,Magen::N,stomak,čuáv'ji
347,Magen::N,stomak,čåu´jj
348,Magen::N,stomak,чо̄ввьй
349,Leber::N,mëlçi,mueksie
350,Leber::N,mëlçi,librre
351,Leber::N,mëlçi,vuoivvas
352,Leber::N,mëlçi,vuoivâs
353,Leber::N,mëlçi,vuõivâs
354,Leber::N,mëlçi,вуйвас
355,Atem::N,frymë,voejngehtasse
356,Atem::N,frymë,båssånis
357,Atem::N,frymë,vuojŋadahka
358,Atem::N,frymë,vuoiŋŋahat
359,Atem::N,frymë,vuo'iŋâstim
360,Atem::N,frymë,jiõg'g
361,Atem::N,frymë,вӯйнас
362,Atem::N,frymë,вӯййнмушш
363,Hunger::N,uri,nielkie
364,Hunger::N,uri,nielgge
365,Hunger::N,uri,nealgi
366,Hunger::N,uri,nelgi
367,Hunger::N,uri,neä´lǧǧ
368,Hunger::N,uri,не̄лльк
369,Träne::N,lot,gïknjele
370,Träne::N,lot,ganjál
371,Träne::N,lot,ganjal
372,Träne::N,lot,koonjâl
373,Träne::N,lot,kõõnjâl
374,Träne::N,lot,кэ̄нял
375,Geschmack::N,shije,aelmie
376,Geschmack::N,shije,muosse
377,Geschmack::N,shije,smáhkka
378,Geschmack::N,shije,máhku
379,Geschmack::N,shije,smáhkka
380,Geschmack::N,shije,mááhu
381,Geschmack::N,shije,smakkâ
382,Geschmack::N,shije,njõõd
383,Geschmack::N,shije,smääkk
384,Geschmack::N,shije,ня̄лльк
385,Geruch::N,erë,haaje
386,Geruch::N,erë,habjja
387,Geruch::N,erë,hádja
388,Geruch::N,erë,opsâ
389,Geruch::N,erë,haajâ
390,Geruch::N,erë,õpss
391,Geruch::N,erë,haajj
392,Geruch::N,erë,апс
393,Geruch::N,erë,лэ̄гк
394,Schlaf::N,gjumë,nahkerh
395,Schlaf::N,gjumë,nager
396,Schlaf::N,gjumë,oados
397,Schlaf::N,gjumë,nagir
398,Schlaf::N,gjumë,naṿer
399,Schlaf::N,gjumë,nââ´er
400,Schlaf::N,gjumë,нагерь
401,Traum::N,ëndërr,nahkere
402,Traum::N,ëndërr,niehko
403,Traum::N,ëndërr,niehku
404,Traum::N,ëndërr,naṿer
405,Traum::N,ëndërr,nââ´er
406,Traum::N,ëndërr,нагерь
407,Himmel::N,qiell,elmie
408,Himmel::N,qiell,almme
409,Himmel::N,qiell,albmi
410,Himmel::N,qiell,alme
411,Himmel::N,qiell,â´lmm
412,Himmel::N,qiell,алльм
413,Sonne::N,diell,biejjie
414,Sonne::N,diell,bæjvásj
415,Sonne::N,diell,beaivváš
416,Sonne::N,diell,peivi
417,Sonne::N,diell,piäiváš
418,Sonne::N,diell,pei´vv
419,Sonne::N,diell,пе̄ййв
420,Mond::N,hënë,aske
421,Mond::N,hënë,mánno
422,Mond::N,hënë,mánnu
423,Mond::N,hënë,máánu
424,Mond::N,hënë,mään
425,Mond::N,hënë,ма̄нн
426,Stern::N,yll,daasta
427,Stern::N,yll,naestie
428,Stern::N,yll,násste
429,Stern::N,yll,násti
430,Stern::N,yll,täsni
431,Stern::N,yll,tä´snn
432,Stern::N,yll,та̄ссьт
433,Luft::N,ajër,elmie
434,Luft::N,ajër,ájmmo
435,Luft::N,ajër,áibmu
436,Luft::N,ajër,áimu
437,Luft::N,ajër,šõŋŋ
438,Luft::N,ajër,вӯйнас
439,Wind::N,erë,bïegke
440,Wind::N,erë,biegga
441,Wind::N,erë,biegga
442,Wind::N,erë,pieg'gâ
443,Wind::N,erë,piõg'g
444,Wind::N,erë,пӣӈӈк
445,Welle::N,valë,baaroe
446,Welle::N,valë,bárro
447,Welle::N,valë,bárru
448,Welle::N,valë,pááṛu
449,Welle::N,valë,päärr
450,Welle::N,valë,нэ̄ммп
451,Welle::N,dallgë,baaroe
452,Welle::N,dallgë,bárro
453,Welle::N,dallgë,bárru
454,Welle::N,dallgë,pááṛu
455,Welle::N,dallgë,päärr
456,Welle::N,dallgë,нэ̄ммп
457,Wasser::N,ujë,tjaetsie
458,Wasser::N,ujë,tjáhtje
459,Wasser::N,ujë,čáhci
460,Wasser::N,ujë,čääci
461,Wasser::N,ujë,čää´cc
462,Wasser::N,ujë,ча̄дзь
463,Stein::N,gur,gierkie
464,Stein::N,gur,giergge
465,Stein::N,gur,geađgi
466,Stein::N,gur,keđgi
467,Stein::N,gur,ǩeä´dǧǧ
468,Stein::N,gur,ке̄ддҌк
469,Boden::N,tokë,betnie
470,Boden::N,tokë,ednam
471,Boden::N,tokë,bodni
472,Boden::N,tokë,vuođđu
473,Boden::N,tokë,ponne
474,Boden::N,tokë,vuáđ̣u
475,Boden::N,tokë,vuâđđ
476,Boden::N,tokë,лаввьн
477,Boden::N,tokë,е̄ммьне
478,Boden::N,truall,betnie
479,Boden::N,truall,ednam
480,Boden::N,truall,bodni
481,Boden::N,truall,vuođđu
482,Boden::N,truall,ponne
483,Boden::N,truall,vuáđ̣u
484,Boden::N,truall,vuâđđ
485,Boden::N,truall,лаввьн
486,Boden::N,truall,е̄ммьне
487,Erde::N,dhe,jåarta
488,Erde::N,dhe,mueltie
489,Erde::N,dhe,ednam
490,Erde::N,dhe,mållde
491,Erde::N,dhe,eana
492,Erde::N,dhe,eennâm
493,Erde::N,dhe,mädd
494,Erde::N,dhe,jânnam
495,Erde::N,dhe,е̄ммьне
496,Erde::N,baltë,jåarta
497,Erde::N,baltë,mueltie
498,Erde::N,baltë,ednam
499,Erde::N,baltë,mållde
500,Erde::N,baltë,eana
501,Erde::N,baltë,eennâm
502,Erde::N,baltë,mädd
503,Erde::N,baltë,jânnam
504,Erde::N,baltë,е̄ммьне
505,Staub::N,pluhur,heblie
506,Staub::N,pluhur,tsumhtsie
507,Staub::N,pluhur,dubme
508,Staub::N,pluhur,dopmu
509,Staub::N,pluhur,kovjâ
510,Staub::N,pluhur,põõ´l
511,Staub::N,pluhur,кэ̄ббьй
512,Rauch::N,tym,soeve
513,Rauch::N,tym,suovva
514,Rauch::N,tym,suovva
515,Rauch::N,tym,suoṿâ
516,Rauch::N,tym,suõvv
517,Rauch::N,tym,сӯвв
518,Funke::N,xixë,naestie
519,Funke::N,xixë,tjuonam
520,Funke::N,xixë,čuotnan
521,Funke::N,xixë,čuođâlm
522,Funke::N,xixë,iiskâr
523,Funke::N,xixë,čuõzzâm
524,Funke::N,xixë,чӯссэм
525,Funke::N,shkëndijë,naestie
526,Funke::N,shkëndijë,tjuonam
527,Funke::N,shkëndijë,čuotnan
528,Funke::N,shkëndijë,čuođâlm
529,Funke::N,shkëndijë,iiskâr
530,Funke::N,shkëndijë,čuõzzâm
531,Funke::N,shkëndijë,чӯссэм
532,Feuer::N,zjarr,dålle
533,Feuer::N,zjarr,dållå
534,Feuer::N,zjarr,dolla
535,Feuer::N,zjarr,tullâ
536,Feuer::N,zjarr,toll
537,Feuer::N,zjarr,то̄лл
538,Licht::N,dritë,tjoevke
539,Licht::N,dritë,tjuovgga
540,Licht::N,dritë,čuovga
541,Licht::N,dritë,čuovggas
542,Licht::N,dritë,čuoṿâ
543,Licht::N,dritë,toll
544,Licht::N,dritë,čuõvv
545,Licht::N,dritë,то̄лл
546,Schatten::N,hije,skugkie
547,Schatten::N,hije,soejvene
548,Schatten::N,hije,irkes
549,Schatten::N,hije,sieges
550,Schatten::N,hije,itku
551,Schatten::N,hije,suoivâ
552,Schatten::N,hije,õõtt
553,Schatten::N,hije,ǩeeu´niǩ
554,Schatten::N,hije,кывьнэхь
555,Wetter::N,mot,vïerhtse
556,Wetter::N,mot,dálkke
557,Wetter::N,mot,dálki
558,Wetter::N,mot,šoŋŋâ
559,Wetter::N,mot,šõŋŋ
560,Wetter::N,mot,шэ̄ӈӈ
561,Nebel::N,mjegull,såavla
562,Nebel::N,mjegull,mearhka
563,Nebel::N,mjegull,murkko
564,Nebel::N,mjegull,mierkká
565,Nebel::N,mjegull,mierká
566,Nebel::N,mjegull,miär'kká
567,Nebel::N,mjegull,oṃo
568,Nebel::N,mjegull,sue´lnn
569,Nebel::N,mjegull,цӣгк
570,Nebel::N,mjegull,сулльн
571,Wolke::N,re,balve
572,Wolke::N,re,balvva
573,Wolke::N,re,balva
574,Wolke::N,re,polvâ
575,Wolke::N,re,põlvv
576,Wolke::N,re,пэллв
577,Regen::N,shi,ebrie
578,Regen::N,shi,harvve
579,Regen::N,shi,arvi
580,Regen::N,shi,arve
581,Regen::N,shi,â´brr
582,Regen::N,shi,аббьр
583,Schnee::N,borë,lopme
584,Schnee::N,borë,moehtege
585,Schnee::N,borë,muohta
586,Schnee::N,borë,muohta
587,Schnee::N,borë,muotâ
588,Schnee::N,borë,muõtt
589,Schnee::N,borë,вэ̄дз
590,Schnee::N,borë,куэллт
591,Eis::N,akull,jïenge
592,Eis::N,akull,jiegŋa
593,Eis::N,akull,jiekŋa
594,Eis::N,akull,jieŋ̣â
595,Eis::N,akull,jiõŋŋ
596,Eis::N,akull,ӣӈӈ
597,Frost::N,ngricë,baajkoe
598,Frost::N,ngricë,tjoasskem
599,Frost::N,ngricë,buolaš
600,Frost::N,ngricë,puolâš
601,Frost::N,ngricë,puõlâš
602,Frost::N,ngricë,мӯнь
603,Kälte::N,të ftohtë,jueskie
604,Kälte::N,të ftohtë,tjåetskeme
605,Kälte::N,të ftohtë,tjoasskem
606,Kälte::N,të ftohtë,čoaskin
607,Kälte::N,të ftohtë,ko'lmâsvuotâ
608,Kälte::N,të ftohtë,ijss
609,Kälte::N,të ftohtë,čuä´cǩǩem
610,Kälte::N,të ftohtë,tuârggnjõs
611,Kälte::N,të ftohtë,кэ̄лмас
612,Hitze::N,vapë,baahke
613,Hitze::N,vapë,báhkka
614,Hitze::N,vapë,báhkka
615,Hitze::N,vapë,pakkâ
616,Hitze::N,vapë,kuṃe
617,Hitze::N,vapë,paašt
618,Hitze::N,vapë,жоарр
619,Hitze::N,nxehtësi,baahke
620,Hitze::N,nxehtësi,báhkka
621,Hitze::N,nxehtësi,báhkka
622,Hitze::N,nxehtësi,pakkâ
623,Hitze::N,nxehtësi,kuṃe
624,Hitze::N,nxehtësi,paašt
625,Hitze::N,nxehtësi,жоарр
626,Raureif::N,cikmë,jyjse
627,Raureif::N,cikmë,ridne
628,Raureif::N,cikmë,goarre
629,Raureif::N,cikmë,ritni
630,Raureif::N,cikmë,suhči
631,Raureif::N,cikmë,riṇe
632,Raureif::N,cikmë,ай
633,Regenbogen::N,ylber,aatjan goengere
634,Regenbogen::N,ylber,aatjan joekse
635,Regenbogen::N,ylber,ádjájuoksa
636,Regenbogen::N,ylber,arvedávgi
637,Regenbogen::N,ylber,bajándávgi
638,Regenbogen::N,ylber,äijihtävgi
639,Regenbogen::N,ylber,teârmmazjohss
640,Regenbogen::N,ylber,тӣрмесью̄ккс
641,Donner::N,gjëmim,raejrie
642,Donner::N,gjëmim,átjek
643,Donner::N,gjëmim,átjárájdde
644,Donner::N,gjëmim,áddjá
645,Donner::N,gjëmim,baján
646,Donner::N,gjëmim,juuṛâ
647,Donner::N,gjëmim,tie´rmes
648,Donner::N,gjëmim,тӣрмесь
649,Donner::N,gjëmim,ча̄ркнэгк
650,Donner::N,bubullimë,raejrie
651,Donner::N,bubullimë,átjek
652,Donner::N,bubullimë,átjárájdde
653,Donner::N,bubullimë,áddjá
654,Donner::N,bubullimë,baján
655,Donner::N,bubullimë,juuṛâ
656,Donner::N,bubullimë,tie´rmes
657,Donner::N,bubullimë,тӣрмесь
658,Donner::N,bubullimë,ча̄ркнэгк
659,Strömung::N,rrymë,njuvvie
660,Strömung::N,rrymë,ájggedáhpe
661,Strömung::N,rrymë,rávdnji
662,Strömung::N,rrymë,virde
663,Strömung::N,rrymë,ve´rdd
664,Strömung::N,rrymë,выррьт
665,Tropfen::N,pikë,gåajhkohts
666,Tropfen::N,pikë,gåjkudis
667,Tropfen::N,pikë,goaikkanas
668,Tropfen::N,pikë,čalme
669,Tropfen::N,pikë,čâ´lmm
670,Tropfen::N,pikë,ча̄лльм
671,Schaum::N,shkumë,sapte
672,Schaum::N,shkumë,såpptå
673,Schaum::N,shkumë,sokta
674,Schaum::N,shkumë,suptâ
675,Schaum::N,shkumë,soptt
676,Schaum::N,shkumë,со̄ппт
677,Schmutz::N,baltë,haaskoe
678,Schmutz::N,baltë,duolvva
679,Schmutz::N,baltë,duolva
680,Schmutz::N,baltë,durdi
681,Schmutz::N,baltë,stänži
682,Schmutz::N,baltë,sähss
683,Schmutz::N,baltë,са̄ккьс
684,Schmutz::N,baltë,не̄шшь
685,See::N,liqen,jaevrie
686,See::N,liqen,jávrre
687,See::N,liqen,jávri
688,See::N,liqen,jävri
689,See::N,liqen,jâu´rr
690,See::N,liqen,я̄ввьр
691,Sumpf::N,batak,pluevie
692,Sumpf::N,batak,áhpe
693,Sumpf::N,batak,sæmssa
694,Sumpf::N,batak,jeaggi
695,Sumpf::N,batak,jeggi
696,Sumpf::N,batak,jeä´ǧ'ǧ
697,Sumpf::N,batak,ла̄ммьп
698,Moor::N,kënetë,pluevie
699,Moor::N,kënetë,jiegge
700,Moor::N,kënetë,suotnju
701,Moor::N,kënetë,karrii
702,Moor::N,kënetë,kä´rev
703,Moor::N,kënetë,veättaǩ
704,Moor::N,kënetë,ла̄ммьп
705,Wiese::N,livadh,ïentje
706,Wiese::N,livadh,giedde
707,Wiese::N,livadh,gieddi
708,Wiese::N,livadh,nijtto
709,Wiese::N,livadh,пуэшенҍ
710,Wald::N,pyll,skåake
711,Wald::N,pyll,skåajje
712,Wald::N,pyll,miehtsie
713,Wald::N,pyll,vuovdde
714,Wald::N,pyll,miehttse
715,Wald::N,pyll,vuovdi
716,Wald::N,pyll,meahcci
717,Wald::N,pyll,mecci
718,Wald::N,pyll,vyemi
719,Wald::N,pyll,vue´mm
720,Wald::N,pyll,meä´c'c
721,Wald::N,pyll,ля̄ммт
722,Hügel::N,kodër,deava
723,Hügel::N,kodër,dievvá
724,Hügel::N,kodër,dievvá
725,Hügel::N,kodër,čummâ
726,Hügel::N,kodër,pä´rcc
727,Hügel::N,kodër,teä´rmm
728,Hügel::N,kodër,ка̄ннҌт
729,Anhöhe::N,bregore,deava
730,Anhöhe::N,bregore,jalladahke
731,Anhöhe::N,bregore,dievásj
732,Anhöhe::N,bregore,aláš
