,Concept_ID,lbe,bg
764,lange::ADV,хъунмасса хӏаллай,дълго
765,plötzlich::ADV,цакуну,изведнъж
766,sofort::ADV,мугьлат бакъа,веднага
767,später::ADV,махъ,по-късно
768,jetzt::ADV,утти,сега
769,jetzt::ADV,цӏана,сега
770,heute::ADV,хӏакьину,днес
771,morgen::ADV,гьуит,утре
772,morgen::ADV,гьунттий,утре
773,dann::ADV,яла,после
774,dann::ADV,яла,тогава
775,gestern::ADV,лахьхьу,вчера
776,damals::ADV,та чӏумал,тогава
777,danach::ADV,яла,после
778,danach::ADV,яла,след това
779,vorher::ADV,хьхьнчӏ,преди
780,vorher::ADV,хьхьнчӏ,преди това
781,vorher::ADV,хьхьичӏва,преди
782,vorher::ADV,хьхьичӏва,преди това
783,zuerst::ADV,бакӏрай,най-напред
784,zuerst::ADV,цӏу бутӏуй,най-напред
785,einmal::ADV,цал,веднъж
786,einmal::ADV,цал,един път
787,manchmal::ADV,ваксса-таксса,понякога
788,oft::ADV,чӏявуну,често
789,immer::ADV,мудан,винаги
790,immer::ADV,даиман,винаги
791,niemals::ADV,тачӏав,никога
792,hier::ADV,шикку,тук
793,hier::ADV,шикку,тука
794,hierhin::ADV,шиккун,насам
795,von hier::ADV,шичча,оттук
796,von hier::ADV,шичча,оттука
797,dort::ADV,гикку,там
798,dorthin::ADV,тиккун,натам
799,dorthin::ADV,тиккун,нататък
800,geradeaus::ADV,тӏайланм,направо
801,vorwärts::ADV,хьхьичӏунмай,напред
802,rückwärts::ADV,махъа-хьхьичӏунмай,назад
803,zurück::ADV,махъунмай,обратно
804,unten::ADV,лув,долу
805,hinab::ADV,бакӏ-ялавай,надолу
806,hinab::ADV,бакӏъялавай,надолу
807,oben::ADV,ялув,горе
808,hinauf::ADV,лавай,нагоре
809,überall::ADV,гьариий,навсякъде
810,überall::ADV,хьу-хьуний,навсякъде
811,überall::ADV,гьарца кӏанай,навсякъде
812,nicht::ADV,къа-,не
813,ein wenig::ADV,чанни,малко
814,ein wenig::ADV,ца чансса,малко
815,kaum::ADV,дахьа,едва
816,kaum::ADV,дахьа,едвам
817,sehr::ADV,оьну,много
818,sehr::ADV,оьну,твърде
819,sehr::ADV,гужну,много
820,sehr::ADV,гужну,твърде
821,sehr::ADV,хъинну,много
822,sehr::ADV,хъинну,твърде
823,so::ADV,укукн,тъй
824,so::ADV,укукн,така
825,noch::ADV,гьала,още
826,noch::ADV,уттигу,още
827,noch::ADV,цакьинва,още
828,noch::ADV,ттигу-шилагу,още
829,nur::ADV,анжагь,само
830,wieder::ADV,цӏуницӏа,пак
831,wieder::ADV,цӏуницӏа,отново
832,vergebens::ADV,аьдада,напразно
833,vergebens::ADV,нахӏакь,напразно
834,vor::PRP,хьхьичӏ,пред
835,hinter::PRP,махъ,зад
836,unter::PRP,лув,под
837,durch::PRP,-х,през
838,neben::PRP,чӏарав,до
839,neben::PRP,чӏарав,при
840,zwischen::PRP,дянив,между
841,zwischen::PRP,дянив,помежду
842,wegen::PRP,цӏаний,заради
843,dies::PRN,ва,този
844,das::PRN,та,туй
845,das::PRN,та,това
846,das::PRN,кӏа,туй
847,das::PRN,кӏа,това
848,das::PRN,га,туй
849,das::PRN,га,това
850,alles::PRN,щала,всичко
851,ich::PRN,на,аз
852,du::PRN,ина,ти
853,er::PRN,му,той
854,wir::PRN,жу,ние
855,ihr::PRN,зу,вие
856,was::FPRN,ци,що
857,was::FPRN,ци,какво
858,wer::FPRN,цу,кой
859,wo::FADV,чув,къде
860,wohin::FADV,чун,накъде
861,wohin::FADV,чун,накъдето
862,wie::FADV,цукун,как
863,warum::FADV,цан,защо
864,wieviel::FNUM,циксса,колко
865,eins::NUM,ца,един
866,zwei::NUM,кӏива,два
867,drei::NUM,шамма,три
868,vier::NUM,мукьа,четири
869,vier::NUM,мукьва,четири
870,fünf::NUM,ххюва,пет
871,sechs::NUM,ряхва,шест
872,sieben::NUM,арула,седем
873,acht::NUM,мяйва,осем
874,neun::NUM,урчӏва,девет
875,zehn::NUM,ацӏва,десет
876,elf::NUM,ацӏния цава,единайсет
877,elf::NUM,ацӏния цава,единадесет
878,zwölf::NUM,ацӏиия кӏива,дванайсет
879,zwölf::NUM,ацӏиия кӏива,дванадесет
880,zwanzig::NUM,кьува,двайсет
881,zwanzig::NUM,кьува,двадесет
882,dreißig::NUM,зувира,тридесет
883,vierzig::NUM,мукьцӏала,четиридесет
884,fünfzig::NUM,ххюцӏала,петдесет
885,sechzig::NUM,ряхцӏала,шестдесет
886,achtzig::NUM,мяйцӏала,осемдесет
887,neunzig::NUM,урчӏцӏала,деветдесет
888,hundert::NUM,ттурш,сто
889,hundert::NUM,ттуршва,сто
890,tausend::NUM,азарва,хиляда
891,und::CNJ,-гу,а
892,und::CNJ,-гу,та
893,oder::CNJ,я,или
894,oder::CNJ,ягу,или
895,stehen::V,ацӏан,стоя
896,sitzen::V,щяивкӏун икӏан,седя
897,liegen::V,утту нвхьуну икӏан,лежа
898,hängen::V,зурчӏай тӏун,вися
899,werden::V,хьун,бъда
900,werden::V,хьун,стана
901,passieren::V,хьун,случа се
902,beginnen::V,дайдишин,започна
903,beginnen::V,дайдирхьуну дикӏан,започна
904,enden::V,къуртал дан,свърша
905,wechseln::V,даххана хьун,променям
906,wechseln::V,даххана дуллан,променям
907,aufgehen[Sonne]::V,буклай бур,изгрея
908,untergehen[Sonne]::V,лаглай бур,заляза
909,scheinen[Sonne]::V,битан,грея
910,scheinen[Sonne]::V,битан,светя
911,scheinen[Sonne]::V,чани буллан,грея
912,scheinen[Sonne]::V,чани буллан,светя
913,donnern::V,тӏий бур,гърмя
914,wehen::V,бишлай бур,вея
915,wehen::V,бишлай бур,духам
916,strömen::V,экьинан,тека
917,strömen::V,экьинан,лея се
918,fließen::V,экьинан,тека
919,sich drehen::V,гьанан,въртя се
920,schwanken::V,хъюлчу тӏун,клатя се
921,schwanken::V,хӏуркку тӏун,клатя се
922,schwingen::V,хъюлчай тӏун,трептя
923,schwingen::V,хъюлчу тӏун,трептя
924,fallen::V,багьлан,падам
925,brennen::V,ччучлан,горя
926,rauchen::V,пуркӏу тӏун,димя
927,regnen::V,лачӏун,вали дъжд
928,regnen::V,лачIлай дур,вали дъжд
929,gefrieren::V,микӏ лачӏун,замръзна
930,tauen::V,баслан,топя се
931,schmelzen::V,баслан,разтопя се
932,trocknen::V,кьакьан,съхна
933,sieden::V,щаран,вря
934,sieden::V,щаран,кипя
935,faulen::V,аьллан,гния
936,verfaulen::V,аьллан,изгния
937,verfaulen::V,аьян,изгния
938,reißen::V,ххя дукан,напукам се
939,versinken::V,оькьлан,потъна
940,versinken::V,оькьан,потъна
941,vergehen::V,лялиян,минавам
942,erscheinen::V,буккан,явя се
943,erscheinen::V,загьир хьун,явя се
944,verschwinden::V,бат хьун,изчезна
945,verschwinden::V,акъа хьун,изчезна
946,sinken::V,чахь учин,падна
947,abnehmen::V,чан хьун,отслабна
948,abnehmen::V,ссуссукьу хьун,отслабна
949,zunehmen::V,гьарза хьун,нарасна
950,steigen::V,гьаз хьун,увелича се
951,steigen::V,гьаз хьун,покачвам се
952,wachsen::V,ххяххан,раста
953,glänzen::V,цӏай буккан,лъщя
954,glänzen::V,цӏай буккан,блестя
955,funkeln::V,цӏай-цӏай тӏун,искря
956,lärmen::V,чӏу буллан,шумя
957,lärmen::V,аьлагъужа буллан,шумя
958,läuten::V,занг ришлан,звъня
959,läuten::V,занг дуллан,звъня
960,klingeln::V,занг ришлан,звъня
961,klingeln::V,занг дуллан,звъня
962,brausen::V,никъащилан,буча
963,rauschen::V,щурщур тӏун,шумя
964,klingen::V,чӏу буклан,звуча
965,bellen::V,хӏап тӏун,лая
966,blasen::V,уф тӏун,духна
967,pfeifen::V,щютӏа тӏун,свиря
968,schreien::V,чӏу бан,крещя
969,stöhnen::V,угь-къак тӏун,стена
970,stöhnen::V,угь-къак тӏун,пъшкам
971,zittern::V,зурзу чин,треперя
972,zittern::V,зурзу тӏун,треперя
973,leben::V,ялапар хъанан,живея
974,geboren werden::V,ан,родя се
975,atmen::V,ссихӏ ласлан,дишам
976,atmen::V,ссихӏ бигьлан,дишам
977,trinken::V,хӏачӏан,пия
978,trinken::V,хӏачӏлан,пия
979,essen::V,канан,ям
980,schlucken::V,кьюлтӏа тӏун,гълтам
981,müde werden::V,аьхчӏин,уморя се
982,einschlafen::V,шанан икӏан,заспя
983,schlafen::V,шанан,спя
984,aufwachen::V,чантӏ учин,събудя се
985,aufstehen::V,бизан,стана
986,sich erholen::V,бигьалаган,отдъхвам си
987,krank werden::V,къашай хьун,заболея
988,krank sein::V,къашай хъанан,боледувам
989,krank sein::V,къашавай икӏан,боледувам
990,schmerzen::V,цӏун,боля
991,husten::V,хъугьу чин,кашлям
992,husten::V,хъугьу тӏун,кашлям
993,genesen::V,хъин хьун,оздравея
994,genesen::V,сагъ лаган,оздравея
995,sterben::V,ивчӏан,умра
996,umkommen::V,лиллан,загина
997,umkommen::V,литӏлан,загина
998,umkommen::V,ажал биян,загина
999,umkommen::V,личӏи хьун,загина
1000,umkommen::V,иакьлу хьун,загина
1001,umkommen::V,ахир жан хъанан,загина
1002,umkommen::V,рухӏирачӏа икӏан,загина
1003,sich bewegen::V,сукку хьун,движа се
1004,sich bewegen::V,сукку хьун,мърдам се
1005,sich rühren::V,сукку хьун,движа се
1006,sich erheben::V,бизан,стана
1007,sich setzen::V,щяикӏан,седна
1008,sich setzen::V,щябикӏан,седна
1009,hinfallen::V,багьан,падна
1010,laufen::V,занан,ходя
1011,schreiten::V,ша ласлан,крача
1012,spazierengehen::V,сайр буллан,разхождам се
1013,eilen::V,анавар буккан,бързам
1014,sich beeilen::V,анавар буккан,побързам
1015,sausen::V,никъа щилан,тичам
1016,sausen::V,никъа щун,тичам
1017,rennen::V,лечлан,бягам
1018,springen::V,тӏанкӏ дан,скачам
1019,klettern::V,лахълан,катеря се
1020,schaukeln::V,гьайжак бигьлан,люлея се
1021,kriechen::V,ххярк тӏун,лазя
1022,kriechen::V,ххярк тӏун,пълзя
1023,schwimmen::V,гьузун,плувам
1024,tauchen::V,лултту уккан,гмуркам се
1025,rudern::V,бяхлан,греба
1026,rudern::V,батӏлан,греба
1027,rudern::V,ххялаххи дуклан,греба
1028,fahren::V,гьан,пътувам
1029,fliegen::V,лехлан,летя
1030,fliegen::V,лехлан,хвърча
1031,gehen::V,нан,ида
1032,gehen::V,нан,вървя
1033,weggehen::V,ялагьан,отида си
1034,abfahren::V,гьан,отпътувам
1035,anhalten::V,бацӏан,спра се
1036,hineingehen::V,буххан,влизам
1037,eintreten::V,буххан,вляза
1038,kommen::V,учӏан,ида
1039,kommen::V,учӏан,дойда
1040,ankommen::V,биян,пристигна
1041,ankommen::V,бучӏан,пристигна
1042,zurückkommen::V,зана хъун,върна се
1043,zurückkommen::V,зана бикӏан,върна се
1044,bleiben::V,личӏан,остана
1045,warten::V,ялугьлан,чакам
1046,erwarten::V,ялугьлан,очаквам
1047,suchen::V,луглан,търся
1048,finden::V,лякъин,намеря
1049,versuchen::V,ххал буллан,опитам
1050,vorbereiten::V,хӏадур бан,подготвя
1051,lieben::V,эшкьи хьуиу бикӏан,любя
1052,mögen::V,ххиран бикӏан,обичам
1053,lachen::V,хъян,смея се
1054,weinen::V,аьтӏун,плача
1055,schimpfen::V,дяъван,ругая
1056,schimpfen::V,дяъван,псувам
1057,schimpfen::V,ссугайи агьан,ругая
1058,schimpfen::V,ссугайи агьан,псувам
1059,sich ärgern::V,ссибизлан,ядосам се
1060,sich fürchten::V,ингъауслан,боя се
1061,sich fürchten::V,ингъауслан,страхувам се
1062,fürchten::V,хӏучӏ тӏун,боя се от
1063,fürchten::V,хӏучӏ тӏун,страхувам се от
1064,fliehen::V,ака бан,бягам
1065,flüchten::V,лихъан,бягам
1066,flüchten::V,лихъан,избягам
1067,sehen::V,чӏалан,видя
1068,anschauen::V,урган,гледам
1069,ansehen::V,буруглан,поглеждам
1070,hören::V,баллан,чувам
1071,zuhören::V,вичӏи дихьлан,слушам
1072,probieren::V,тӏин ххал буллан,опитам
1073,riechen::V,ссунтӏа тӏун,подуша
1074,fühlen::V,дакӏнил буслан,усещам
1075,fühlen::V,дакӏнил буслан,чувствувам
1076,scheinen::V,ххан,изглеждам
1077,scheinen::V,бизан,изглеждам
1078,scheinen::V,ххан бикӏлай бикӏан,изглеждам
1079,vernehmen::V,баян,доловя
1080,frieren::V,лигьулул хъанан,мръзна
1081,tun::V,бан,правя
1082,können::V,хьун,мога
1083,anfangen::V,дайдишин,започна
1084,beenden::V,къуртал бан,свърша
1085,beenden::V,къуртал бан,завърша
1086,aufhören::V,кьабагьан,престана
1087,gelingen::V,бюхъан,успея
1088,gelingen::V,бюхъан,сполуча
1089,öffnen::V,тӏитӏин,отворя
1090,schließen::V,лакьин,затворя
1091,stellen::V,дацӏан дан,поставя
1092,stellen::V,бишин,поставя
1093,setzen::V,щяитан,туря
1094,legen::V,бишин,сложа
1095,legen::V,бишин,слагам
1096,berühren::V,ка щун,докосна
1097,verbinden::V,бахӏин,свържа
1098,verbinden::V,дахӏин,свържа
1099,bedecken::V,ялтту бущин,покрия
1100,bedecken::V,ялтту бакьин,покрия
1101,aufhängen::V,лахъан,закача
1102,anzünden::V,лахъан,запаля
1103,aufheben::V,гьаз бан,вдигна
1104,aufheben::V,гьаз бан,повдигна
1105,zurücklassen::V,кьаитан,оставя
1106,zurücklassen::V,битан,оставя
1107,verlieren::V,дакъа дан,загубя
1108,fallen lassen::V,рутан,изпусна
1109,machen::V,дан,направя
1110,herstellen::V,яраг ишла бувиу бан,произведа
1111,bauen::V,дан,строя
1112,reparieren::V,дакьин дан,поправя
1113,verbessern::V,ххуй дан,подобря
1114,ändern::V,баххана бан,променя
1115,graben::V,дуклан,копая
1116,beugen::V,лахӏан бан,прегъна
1117,beugen::V,кьус бикӏан,прегъна
1118,biegen::V,баччин,прегъна
1119,biegen::V,лахӏан бан,прегъна
1120,drehen::V,гьанан,въртя
1121,wenden::V,кӏура баен бан,обърна
1122,umdrehen::V,кӏура баен бан,обърна
1123,heben::V,гьаз бан,вдигам
1124,hochheben::V,гьаз бан,издигна
1125,ergreifen::V,хъап дан,хвана
1126,ergreifen::V,хъап дан,обхвана
1127,ergreifen::V,хъап увиу угьан,хвана
1128,ergreifen::V,хъап увиу угьан,обхвана
1129,halten::V,бугьлан,държа
1130,drücken::V,кьюч бигьлан,натискам
1131,drücken::V,кьюч бигьлан,притискам
1132,schieben::V,щун,тикам
1133,lecken::V,ланцӏа тӏун,лижа
1134,lecken::V,ланцӏа тӏун,ближа
1135,beißen::V,хъапа тӏун,хапя
1136,beißen::V,хъапа тӏун,ухапя
1137,beißen::V,кьацӏа тӏун,хапя
1138,beißen::V,кьацӏа тӏун,ухапя
1139,abreißen::V,буцан,откъсна
1140,abschneiden::V,бухъан,отрежа
1141,abschneiden::V,кьукьин,отрежа
1142,binden::V,бахӏин,вържа
1143,binden::V,дахӏин,вържа
1144,brechen::V,гъагъан,троша
1145,klopfen::V,кьутӏа тӏун,чукам
1146,hauen::V,рищун,бия
1147,kleben::V,лачӏун буллан,лепя
1148,kleben::V,лачӏун буллан,залепя
1149,reiben::V,ссуку буллан,трия
1150,reiben::V,ссуку буллан,търкам
1151,streichen::V,дугъан,намажа
1152,streichen::V,аьгъу дан,намажа
1153,schneiden::V,духълан,режа
1154,schneiden::V,кьукьлан,режа
1155,schütteln::V,хъюлчу буллан,клатя
1156,schütteln::V,хъюлчу буллан,друсам
1157,schwenken::V,палцӏ дуллан,размахам
1158,schütten::V,рутӏин,сипя
1159,füllen::V,буцӏин бан,напълня
1160,einwickeln::V,кай-кай бан,увия
1161,einwickeln::V,кай-кай бан,завия
1162,tragen::V,ларсун занан,нося
1163,tragen::V,ларсун ачин,нося
1164,schleppen::V,ххилан,влача
1165,aufbewahren::V,ядан,съхраня
1166,aufbewahren::V,ядуллан,съхраня
1167,werfen::V,личин,хвърля
1168,fangen::V,бугьан,ловя
1169,fangen::V,бугьан,уловя
1170,fangen::V,бугьлан,ловя
1171,fangen::V,бугьлан,уловя
1172,verstecken::V,ладитан,крия
1173,verstecken::V,ладитан,скрия
1174,verstecken::V,кьюлтӏ дан,крия
1175,verstecken::V,кьюлтӏ дан,скрия
1176,verstecken::V,дахьлаган дан,крия
1177,verstecken::V,дахьлаган дан,скрия
1178,teilen::V,бачӏин,разделя
1179,teilen::V,бутӏа бан,разделя
1180,schicken::V,тӏайла буккан,изпращам
1181,bringen::V,диян дан,донеса
1182,hinzufügen::V,ххи бан,прибавя
1183,bekommen::V,ласун,сдобия се
1184,erhalten::V,ласун,получа
1185,nehmen::V,ласун,взема
1186,wählen::V,бувчӏин,избирам
1187,auswählen::V,бувчӏин,избера
1188,auswählen::V,язи бугьан,избера
1189,bewahren::V,ядан,пазя
1190,behindern::V,дайщишруду дуллан,преча
1191,behindern::V,дайщишруду дуллан,спъвам
1192,verderben::V,зия дан,разваля
1193,beschädigen::V,зарал буллан,повредя
1194,zerbrechen::V,гьагъан,счупя
1195,zerbrechen::V,гьагъан бан,счупя
1196,zerreißen::V,ххяхха дуккан,скъсам
1197,zerstören::V,лекьан дан,разруша
1198,verbrennen::V,ччуччин,изгоря
1199,geben::V,дулун,дам
1200,reichen::V,дулун,подам
1201,schenken::V,пишкаш дан,подаря
1202,schenken::V,багъишла дан,подаря
1203,schenken::V,ихӏсандалун дуллун,подаря
1204,versprechen::V,банна чин,обещая
1205,loben::V,цӏа дан,хваля
1206,küssen::V,ппай тӏун,целувам
1207,wiegen::V,гьуркку тӏун,люлея
1208,wiegen::V,гьуркку буллан,люлея
1209,wiegen::V,гьуркку бан,люлея
1210,wecken::V,чантӏ учин ан,събудя
1211,zeigen::V,ккаккан бан,покажа
1212,führen::V,буцин,водя
1213,führen::V,буцин,заведа
1214,lehren::V,лахьхьин бан,уча
1215,lehren::V,лахьхьин буллан,уча
1216,unterrichten::V,дарс дишаван,преподавам
1217,aufziehen::V,хъуна ан,отгледам
1218,aufziehen::V,тарбия ан,отгледам
1219,leiten::V,каялувшиву дан,ръководя
1220,leiten::V,каялувшиву дан,управлявам
1221,einladen::V,хъамалу оьвчин,поканя
1222,vereinigen::V,ца бан,съединя
1223,besuchen::V,ялун уххан,посетя
1224,treffen::V,хьуна бакьин,срещна
1225,sich versammeln::V,батӏин,събера се
1226,spielen::V,тӏуркӏу тӏун,играя
1227,singen::V,балай тӏун,пея
1228,tanzen::V,къавтӏун,танцувам
1229,sich trennen::V,ппив хьун,разделя се
1230,verlassen::V,увккун гьан,напусна
1231,retten::V,ххассал бан,спася
1232,bewachen::V,къарал бан,охранявам
1233,schützen::V,ябан,запазя
1234,verteidigen::V,буруччин,защитя
1235,sich schlagen::V,биян,бия се
1236,schießen::V,битлан,стрелям
1237,siegen::V,ххув хьун,победя
1238,siegen::V,ххувшаву ласун,победя
1239,ärgern::V,ссибизан уллан,ядосам
1240,schlagen::V,рищун,бия
1241,schlagen::V,рищун,ударя
1242,stechen::V,кьутӏин,бодна
1243,stoßen::V,щун,бутна
1244,stoßen::V,щун,блъсна
1245,stehlen::V,дацин,
1246,stören::V,кьючин,смутя
1247,belästigen::V,бизар уллан,отегча
1248,belästigen::V,бизар уллан,безпокоя
1249,verbergen::V,лабитан,скрия
1250,verbergen::V,кӏучӏ бан,скрия
1251,täuschen::V,хъяврин ан,измамя
1252,betrügen::V,аьикьин ан,измамя
1253,töten::V,ивчӏан,убия
1254,töten::V,ивчӏан,умъртвя
1255,wohnen::V,оьрму бутлан,живея
1256,arbeiten::V,зун,работя
1257,sammeln::V,ттихӏин,събера
1258,sammeln::V,вив дишин,събера
1259,pflücken::V,риттун,бера
1260,pflücken::V,риттун,откъсна
1261,jagen::V,авли занан,ловувам
1262,fischen::V,чавахъру бугьлан,ловя риба
1263,fassen::V,бугьан,хвана
1264,hüten::V,урттуйн бакьлан,пазя
1265,treiben::V,дачин дуллан,карам
1266,treiben::V,лихъан буллан,карам
1267,anbinden::V,бахӏин,завържа
1268,füttern::V,канаки буллан,храня
1269,melken::V,ттизин,доя
1270,hacken::V,мюрш буллан,сека
1271,hacken::V,мюрш бан,сека
1272,gießen::V,щин дишин,полея
1273,reifen::V,диян,узрея
1274,zubereiten::V,хӏадур дан,приготвя
1275,zubereiten::V,хӏадур бан,приготвя
1276,kochen::V,шашан,варя
1277,kochen::V,шашан дуллан,варя
1278,backen::V,бишлан,пека
1279,backen::V,шахьлан,пека
1280,braten::V,цӏарайх дуллан,пържа
1281,umrühren::V,хӏала бан,разбъркам
1282,stricken::V,щащлан,плета
1283,stricken::V,щащан,плета
1284,nähen::V,дуруххан,шия
1285,färben::V,ранг щун,боядисам
1286,reinigen::V,марцӏ бан,почистя
1287,waschen::V,шюшин,мия
1288,waschen::V,шюшин,пера
1289,abwischen::V,лишин,избърша
1290,spülen::V,вилаган,плакна
1291,fegen::V,башин,измета
1292,kehren::V,бахьлан,мета
1293,baden::V,щинавун учӏлан,къпя се
1294,sich waschen::V,диссун,мия се
1295,sich waschen::V,лажин диссун,мия се
1296,sich waschen::V,лажин дислан,мия се
1297,sich waschen::V,биссун,мия се
1298,sich waschen::V,чурх бислан,мия се
1299,ausziehen::V,ликкан,съблека
1300,anziehen::V,лаххан,облека
1301,sich anziehen::V,янна лаххан,облека се
1302,kämmen::V,ттарал дуккан,реша
1303,kämmen::V,ттарал дуккан,вчеша
1304,schmücken::V,чӏюлу бан,накича
1305,sagen::V,учин,кажа
1306,sprechen::V,гъалгъа тӏун,говоря
1307,reden::V,гъалгъа тӏун,говоря
1308,sich unterhalten::V,гъалгъа тӏун,разговарям
1309,fragen::V,цӏуххин,запитам
1310,bitten::V,тавакъю буллан,моля
1311,erzählen::V,хавар бусан,разкажа
1312,mitteilen::V,баян бан,съобщя
1313,mitteilen::V,хавар бан,съобщя
1314,nennen::V,цӏа дизан,нарека
1315,rufen::V,оьвтӏун,викам
1316,rufen::V,оьвтӏун,повикам
1317,prahlen::V,цӏа дуллан,хваля се
1318,übersetzen::V,таржума бан,преведа
1319,denken::V,пикри буллан,мисля
1320,glauben::V,вих хьун,вярвам
1321,bemerken::V,хӏисав хъун,забележа
1322,erkennen::V,увчӏин,позная
1323,begreifen::V,бувчӏин,схвана
1324,lernen::V,лахьлан,уча се
1325,lernen::V,лахьхьин,уча се
1326,wissen::V,кӏулну бикӏан,зная
1327,wissen::V,хавар бикӏан,зная
1328,sich erinnern an::V,дакӏнин бутан,спомня си за
1329,vergessen::V,хъама битан,забравя
1330,messen::V,дуцин дуллан,меря
1331,messen::V,дуцин дан,меря
1332,zählen::V,дуккин,броя
1333,rechnen::V,хӏисав дан,сметна
1334,lesen::V,ккалан,чета
1335,malen::V,сурат дуллан,рисувам
1336,zeichnen::V,сурат дуллан,рисувам
1337,schreiben::V,чичин,пиша
1338,schreiben::V,чичлан,пиша
1339,besitzen::V,дуну икӏан,имам
1340,besitzen::V,дуну икӏан,притежавам
1341,besitzen::V,дуну дикӏан,имам
1342,besitzen::V,дуну дикӏан,притежавам
1343,besitzen::V,заллуну икӏан,имам
1344,besitzen::V,заллуну икӏан,притежавам
1345,kaufen::V,машан ласун,купя
1346,kaufen::V,машан ласун,купувам
1347,verkaufen::V,баххан,продам
1348,bezahlen::V,арцу дулун,заплатя
1349,bezahlen::V,багьа булун,заплатя
1350,zahlen::V,арцу дулун,платя
1351,zahlen::V,багьа булун,платя
1352,beherrschen::V,дуну икӏан,владея
1353,beherrschen::V,заллуну икӏан,владея
1354,ertragen::V,бухӏан,понеса
1355,Leber::N,,черен дроб
1356,Moor::N,,мочурище
1357,Anhöhe::N,,могила
1358,Anhöhe::N,,възвишение
1359,Bucht::N,,залив
1360,Barsch::N,,костур
1361,Hecht::N,,щука
1362,Laus::N,,въшка
1363,Ruf::N,,зов
1364,Platz::N,,място
1365,Kante::N,,ръб
1366,Kante::N,,кант
1367,Größe::N,,големина
1368,Menge::N,,количество
1369,Figur::N,,фигура
1370,Tasche::N,,чанта
1371,Öl::N,,олио
1372,Öl::N,,оливия
1373,Schuh::N,,обувка
1374,Leine::N,,връв
1375,Leine::N,,въже
1376,König::N,,крал
1377,fein::A,,фин
1378,fein::A,,тънък
1379,auf einmal::ADV,,същевременно
1380,bald::ADV,,скоро
1381,einst::ADV,,някога
1382,schon::ADV,,вече
1383,sie::PRN,,те
1384,siebzig::NUM,,седемдесет
1385,klirren::V,,звънтя
1386,klirren::V,,дрънкам
1387,heulen::V,,вия
1388,heulen::V,,рева
1389,rühren::V,,трогна
1390,zu sehen sein::V,,виждам се
1391,wollen::V,,ща
1392,wollen::V,,искам
1393,geraten::V,,удам се
1394,kratzen::V,,одраскам
1395,stecken::V,,пъхна
1396,schleifen::V,,остря
1397,rütteln::V,,разтърсвам
1398,ziehen::V,,тегля
1399,ziehen::V,,дръпна
1400,packen::V,,хвана
1401,wünschen::V,,желая
1402,zudecken::V,,покрия
1403,antreiben::V,,подкарвам
1404,lassen::V,,накарам
1405,treten::V,,ритам
1406,verstehen::V,,разбера
