,Concept_ID,se,mdf
199,Finger::N,soerme,сур
200,Finger::N,tjuvdde,сур
201,Finger::N,suorbma,сур
202,Finger::N,čuvde,сур
203,Finger::N,suor'mâ,сур
204,Finger::N,suõrmm,сур
205,Finger::N,це̄ххп,сур
206,Fingernagel::N,gadtse,кенже
207,Fingernagel::N,guehpere,кенже
208,Fingernagel::N,gadtsa,кенже
209,Fingernagel::N,gazza,кенже
210,Fingernagel::N,kozzâ,кенже
211,Fingernagel::N,kõʒʒ,кенже
212,Fingernagel::N,кэ̄ннц,кенже
213,Nagel[Anatomie]::N,gadtse,кенже
214,Nagel[Anatomie]::N,guehpere,кенже
215,Nagel[Anatomie]::N,gadtsa,кенже
216,Nagel[Anatomie]::N,gazza,кенже
217,Nagel[Anatomie]::N,kozzâ,кенже
218,Nagel[Anatomie]::N,kõʒʒ,кенже
219,Nagel[Anatomie]::N,кэ̄ннц,кенже
220,Zeh::N,tjiehtjere,пильгосу́р
221,Zeh::N,juolggetjuvdde,пильгосу́р
222,Zeh::N,juolgesuorbma,пильгосу́р
223,Zeh::N,jyel'gisuor'mâ,пильгосу́р
224,Zeh::N,jue´lǧǧsuõrmm,пильгосу́р
225,Zeh::N,ю̄лльк-це̄һп,пильгосу́р
226,Fuß::N,juelkie,пильге
227,Fuß::N,juelkie,пильгелапа
228,Fuß::N,juolgge,пильге
229,Fuß::N,juolgge,пильгелапа
230,Fuß::N,juolgi,пильге
231,Fuß::N,juolgi,пильгелапа
232,Fuß::N,jyel'gi,пильге
233,Fuß::N,jyel'gi,пильгелапа
234,Fuß::N,jue´lǧǧ,пильге
235,Fuß::N,jue´lǧǧ,пильгелапа
236,Fuß::N,ла̄бпь,пильге
237,Fuß::N,ла̄бпь,пильгелапа
238,Ferse::N,båetskie,кочкяря
239,Ferse::N,boasske,кочкяря
240,Ferse::N,šušmi,кочкяря
241,Ferse::N,šušme,кочкяря
242,Ferse::N,jue´lǧǧkädd,кочкяря
243,Ferse::N,ка̄ннт,кочкяря
244,Knie::N,boelve,эль
245,Knie::N,boelve,пълма́нжа
246,Knie::N,buolvva,эль
247,Knie::N,buolvva,пълма́нжа
248,Knie::N,čibbi,эль
249,Knie::N,čibbi,пълма́нжа
250,Knie::N,veaŋki,эль
251,Knie::N,veaŋki,пълма́нжа
252,Knie::N,iidâ,эль
253,Knie::N,iidâ,пълма́нжа
254,Knie::N,puõlvv,эль
255,Knie::N,puõlvv,пълма́нжа
256,Knie::N,пуллв,эль
257,Knie::N,пуллв,пълма́нжа
258,Oberschenkel::N,ruaksja,пильгепукша
259,Oberschenkel::N,tjibbe,пильгепукша
260,Oberschenkel::N,gassaváhkká,пильгепукша
261,Oberschenkel::N,badjeváhkáa,пильгепукша
262,Oberschenkel::N,čuár'bpeeḷi,пильгепукша
263,Oberschenkel::N,če´bb,пильгепукша
264,Oberschenkel::N,чуаррбе̄лль,пильгепукша
265,Bein::N,juelkie,пильге
266,Bein::N,juolgge,пильге
267,Bein::N,juolgi,пильге
268,Bein::N,jyel'gi,пильге
269,Bein::N,jue´lǧǧ,пильге
270,Bein::N,ю̄лльк,пильге
271,Körper::N,kråahpe,ро́нга
272,Körper::N,kråahpe,по́нда
273,Körper::N,rumáj,ро́нга
274,Körper::N,rumáj,по́нда
275,Körper::N,rumaš,ро́нга
276,Körper::N,rumaš,по́нда
277,Körper::N,ruumâš,ро́нга
278,Körper::N,ruumâš,по́нда
279,Körper::N,rå´pp,ро́нга
280,Körper::N,rå´pp,по́нда
281,Körper::N,лышшьк,ро́нга
282,Körper::N,лышшьк,по́нда
283,Körper::N,роаӈӈьк,ро́нга
284,Körper::N,роаӈӈьк,по́нда
285,Haut::N,njaltja,киське
286,Haut::N,lijkke,киське
287,Haut::N,tjuobma,киське
288,Haut::N,liiki,киське
289,Haut::N,liške,киське
290,Haut::N,le´šǩǩ,киське
291,Haut::N,лышшьк,киське
292,Blut::N,vïrre,вер
293,Blut::N,maelie,вер
294,Blut::N,varra,вер
295,Blut::N,varra,вер
296,Blut::N,vorrâ,вер
297,Blut::N,võrr,вер
298,Blut::N,вэ̄рр,вер
299,Ader::N,åerie,сан
300,Ader::N,åerie,верза́н
301,Ader::N,aajroe,сан
302,Ader::N,aajroe,верза́н
303,Ader::N,suodna,сан
304,Ader::N,suodna,верза́н
305,Ader::N,varrasuotna,сан
306,Ader::N,varrasuotna,верза́н
307,Ader::N,suoṇâ,сан
308,Ader::N,suoṇâ,верза́н
309,Ader::N,suõnn,сан
310,Ader::N,suõnn,верза́н
311,Ader::N,сӯнн,сан
312,Ader::N,сӯнн,верза́н
313,Sehne::N,soene,коське сан
314,Sehne::N,gåårtenje,коське сан
315,Sehne::N,suodna,коське сан
316,Sehne::N,suotna,коське сан
317,Sehne::N,suoṇâ,коське сан
318,Sehne::N,suõnn,коське сан
319,Sehne::N,сӯнн,коське сан
320,Knochen::N,måara,пакарь
321,Knochen::N,måaroe,пакарь
322,Knochen::N,dákte,пакарь
323,Knochen::N,dákti,пакарь
324,Knochen::N,tähti,пакарь
325,Knochen::N,tä´htt,пакарь
326,Knochen::N,та̄ххт,пакарь
327,Knochen::N,та̄ффьт,пакарь
328,Gehirn::N,aajla,уй
329,Gehirn::N,vuojŋam,уй
330,Gehirn::N,vuoigŋašat,уй
331,Gehirn::N,vuoi'ŋâšeh,уй
332,Gehirn::N,vuo'ivâšneh,уй
333,Gehirn::N,vuõivâšn,уй
334,Gehirn::N,вуэййвэшна,уй
335,Herz::N,vaajmoe,седи
336,Herz::N,tsåhke,седи
337,Herz::N,váibmu,седи
338,Herz::N,váimu,седи
339,Herz::N,čââ´đ,седи
340,Herz::N,кӯттҌк,седи
341,Magen::N,tjåejjie,коткърдазь
342,Magen::N,tjoajvve,коткърдазь
343,Magen::N,čoavji,коткърдазь
344,Magen::N,čuáv'ji,коткърдазь
345,Magen::N,čåu´jj,коткърдазь
346,Magen::N,чо̄ввьй,коткърдазь
347,Leber::N,mueksie,макса
348,Leber::N,librre,макса
349,Leber::N,vuoivvas,макса
350,Leber::N,vuoivâs,макса
351,Leber::N,vuõivâs,макса
352,Leber::N,вуйвас,макса
353,Atem::N,voejngehtasse,лекома
354,Atem::N,voejngehtasse,ваймонь тарксема
355,Atem::N,båssånis,лекома
356,Atem::N,båssånis,ваймонь тарксема
357,Atem::N,vuojŋadahka,лекома
358,Atem::N,vuojŋadahka,ваймонь тарксема
359,Atem::N,vuoiŋŋahat,лекома
360,Atem::N,vuoiŋŋahat,ваймонь тарксема
361,Atem::N,vuo'iŋâstim,лекома
362,Atem::N,vuo'iŋâstim,ваймонь тарксема
363,Atem::N,jiõg'g,лекома
364,Atem::N,jiõg'g,ваймонь тарксема
365,Atem::N,вӯйнас,лекома
366,Atem::N,вӯйнас,ваймонь тарксема
367,Atem::N,вӯййнмушш,лекома
368,Atem::N,вӯййнмушш,ваймонь тарксема
369,Hunger::N,nielkie,вачеши
370,Hunger::N,nielgge,вачеши
371,Hunger::N,nealgi,вачеши
372,Hunger::N,nelgi,вачеши
373,Hunger::N,neä´lǧǧ,вачеши
374,Hunger::N,не̄лльк,вачеши
375,Träne::N,gïknjele,сельмове́дь
376,Träne::N,ganjál,сельмове́дь
377,Träne::N,ganjal,сельмове́дь
378,Träne::N,koonjâl,сельмове́дь
379,Träne::N,kõõnjâl,сельмове́дь
380,Träne::N,кэ̄нял,сельмове́дь
381,Geschmack::N,aelmie,таньф
382,Geschmack::N,muosse,таньф
383,Geschmack::N,smáhkka,таньф
384,Geschmack::N,máhku,таньф
385,Geschmack::N,smáhkka,таньф
386,Geschmack::N,mááhu,таньф
387,Geschmack::N,smakkâ,таньф
388,Geschmack::N,njõõd,таньф
389,Geschmack::N,smääkk,таньф
390,Geschmack::N,ня̄лльк,таньф
391,Geruch::N,haaje,шине
392,Geruch::N,habjja,шине
393,Geruch::N,hádja,шине
394,Geruch::N,opsâ,шине
395,Geruch::N,haajâ,шине
396,Geruch::N,õpss,шине
397,Geruch::N,haajj,шине
398,Geruch::N,апс,шине
399,Geruch::N,лэ̄гк,шине
400,Schlaf::N,nahkerh,удома́
401,Schlaf::N,nager,удома́
402,Schlaf::N,oados,удома́
403,Schlaf::N,nagir,удома́
404,Schlaf::N,naṿer,удома́
405,Schlaf::N,nââ´er,удома́
406,Schlaf::N,нагерь,удома́
407,Traum::N,nahkere,он
408,Traum::N,niehko,он
409,Traum::N,niehku,он
410,Traum::N,naṿer,он
411,Traum::N,nââ´er,он
412,Traum::N,нагерь,он
413,Himmel::N,elmie,менель
414,Himmel::N,almme,менель
415,Himmel::N,albmi,менель
416,Himmel::N,alme,менель
417,Himmel::N,â´lmm,менель
418,Himmel::N,алльм,менель
419,Sonne::N,biejjie,ши
420,Sonne::N,bæjvásj,ши
421,Sonne::N,beaivváš,ши
422,Sonne::N,peivi,ши
423,Sonne::N,piäiváš,ши
424,Sonne::N,pei´vv,ши
425,Sonne::N,пе̄ййв,ши
426,Mond::N,aske,ков
427,Mond::N,mánno,ков
428,Mond::N,mánnu,ков
429,Mond::N,máánu,ков
430,Mond::N,mään,ков
431,Mond::N,ма̄нн,ков
432,Stern::N,daasta,тяште
433,Stern::N,naestie,тяште
434,Stern::N,násste,тяште
435,Stern::N,násti,тяште
436,Stern::N,täsni,тяште
437,Stern::N,tä´snn,тяште
438,Stern::N,та̄ссьт,тяште
439,Luft::N,elmie,кожф
440,Luft::N,ájmmo,кожф
441,Luft::N,áibmu,кожф
442,Luft::N,áimu,кожф
443,Luft::N,šõŋŋ,кожф
444,Luft::N,вӯйнас,кожф
445,Wind::N,bïegke,варма
446,Wind::N,biegga,варма
447,Wind::N,biegga,варма
448,Wind::N,pieg'gâ,варма
449,Wind::N,piõg'g,варма
450,Wind::N,пӣӈӈк,варма
451,Welle::N,baaroe,тавла
452,Welle::N,bárro,тавла
453,Welle::N,bárru,тавла
454,Welle::N,pááṛu,тавла
455,Welle::N,päärr,тавла
456,Welle::N,нэ̄ммп,тавла
457,Wasser::N,tjaetsie,ведь
458,Wasser::N,tjáhtje,ведь
459,Wasser::N,čáhci,ведь
460,Wasser::N,čääci,ведь
461,Wasser::N,čää´cc,ведь
462,Wasser::N,ча̄дзь,ведь
463,Stein::N,gierkie,кев
464,Stein::N,giergge,кев
465,Stein::N,geađgi,кев
466,Stein::N,keđgi,кев
467,Stein::N,ǩeä´dǧǧ,кев
468,Stein::N,ке̄ддҌк,кев
469,Boden::N,betnie,мода
470,Boden::N,betnie,потмакс
471,Boden::N,ednam,мода
472,Boden::N,ednam,потмакс
473,Boden::N,bodni,мода
474,Boden::N,bodni,потмакс
475,Boden::N,vuođđu,мода
476,Boden::N,vuođđu,потмакс
477,Boden::N,ponne,мода
478,Boden::N,ponne,потмакс
479,Boden::N,vuáđ̣u,мода
480,Boden::N,vuáđ̣u,потмакс
481,Boden::N,vuâđđ,мода
482,Boden::N,vuâđđ,потмакс
483,Boden::N,лаввьн,мода
484,Boden::N,лаввьн,потмакс
485,Boden::N,е̄ммьне,мода
486,Boden::N,е̄ммьне,потмакс
487,Erde::N,jåarta,мода
488,Erde::N,jåarta,мастор
489,Erde::N,mueltie,мода
490,Erde::N,mueltie,мастор
491,Erde::N,ednam,мода
492,Erde::N,ednam,мастор
493,Erde::N,mållde,мода
494,Erde::N,mållde,мастор
495,Erde::N,eana,мода
496,Erde::N,eana,мастор
497,Erde::N,eennâm,мода
498,Erde::N,eennâm,мастор
499,Erde::N,mädd,мода
500,Erde::N,mädd,мастор
501,Erde::N,jânnam,мода
502,Erde::N,jânnam,мастор
503,Erde::N,е̄ммьне,мода
504,Erde::N,е̄ммьне,мастор
505,Staub::N,heblie,пуль
506,Staub::N,tsumhtsie,пуль
507,Staub::N,dubme,пуль
508,Staub::N,dopmu,пуль
509,Staub::N,kovjâ,пуль
510,Staub::N,põõ´l,пуль
511,Staub::N,кэ̄ббьй,пуль
512,Rauch::N,soeve,качам
513,Rauch::N,suovva,качам
514,Rauch::N,suovva,качам
515,Rauch::N,suoṿâ,качам
516,Rauch::N,suõvv,качам
517,Rauch::N,сӯвв,качам
518,Funke::N,naestie,ця́тка
519,Funke::N,tjuonam,ця́тка
520,Funke::N,čuotnan,ця́тка
521,Funke::N,čuođâlm,ця́тка
522,Funke::N,iiskâr,ця́тка
523,Funke::N,čuõzzâm,ця́тка
524,Funke::N,чӯссэм,ця́тка
525,Feuer::N,dålle,тол
526,Feuer::N,dållå,тол
527,Feuer::N,dolla,тол
528,Feuer::N,tullâ,тол
529,Feuer::N,toll,тол
530,Feuer::N,то̄лл,тол
531,Licht::N,tjoevke,ва́лда
532,Licht::N,tjuovgga,ва́лда
533,Licht::N,čuovga,ва́лда
534,Licht::N,čuovggas,ва́лда
535,Licht::N,čuoṿâ,ва́лда
536,Licht::N,toll,ва́лда
537,Licht::N,čuõvv,ва́лда
538,Licht::N,то̄лл,ва́лда
539,Schatten::N,skugkie,цильф
540,Schatten::N,soejvene,цильф
541,Schatten::N,irkes,цильф
542,Schatten::N,sieges,цильф
543,Schatten::N,itku,цильф
544,Schatten::N,suoivâ,цильф
545,Schatten::N,õõtt,цильф
546,Schatten::N,ǩeeu´niǩ,цильф
547,Schatten::N,кывьнэхь,цильф
548,Wetter::N,vïerhtse,уша
549,Wetter::N,dálkke,уша
550,Wetter::N,dálki,уша
551,Wetter::N,šoŋŋâ,уша
552,Wetter::N,šõŋŋ,уша
553,Wetter::N,шэ̄ӈӈ,уша
554,Nebel::N,såavla,тума́н
555,Nebel::N,mearhka,тума́н
556,Nebel::N,murkko,тума́н
557,Nebel::N,mierkká,тума́н
558,Nebel::N,mierká,тума́н
559,Nebel::N,miär'kká,тума́н
560,Nebel::N,oṃo,тума́н
561,Nebel::N,sue´lnn,тума́н
562,Nebel::N,цӣгк,тума́н
563,Nebel::N,сулльн,тума́н
564,Wolke::N,balve,ковол
565,Wolke::N,balvva,ковол
566,Wolke::N,balva,ковол
567,Wolke::N,polvâ,ковол
568,Wolke::N,põlvv,ковол
569,Wolke::N,пэллв,ковол
570,Regen::N,ebrie,пизем
571,Regen::N,harvve,пизем
572,Regen::N,arvi,пизем
573,Regen::N,arve,пизем
574,Regen::N,â´brr,пизем
575,Regen::N,аббьр,пизем
576,Schnee::N,lopme,лов
577,Schnee::N,moehtege,лов
578,Schnee::N,muohta,лов
579,Schnee::N,muohta,лов
580,Schnee::N,muotâ,лов
581,Schnee::N,muõtt,лов
582,Schnee::N,вэ̄дз,лов
583,Schnee::N,куэллт,лов
584,Eis::N,jïenge,эй
585,Eis::N,jiegŋa,эй
586,Eis::N,jiekŋa,эй
587,Eis::N,jieŋ̣â,эй
588,Eis::N,jiõŋŋ,эй
589,Eis::N,ӣӈӈ,эй
590,Frost::N,baajkoe,ке́льме
591,Frost::N,tjoasskem,ке́льме
592,Frost::N,buolaš,ке́льме
593,Frost::N,puolâš,ке́льме
594,Frost::N,puõlâš,ке́льме
595,Frost::N,мӯнь,ке́льме
596,Kälte::N,jueskie,якшама
597,Kälte::N,tjåetskeme,якшама
598,Kälte::N,tjoasskem,якшама
599,Kälte::N,čoaskin,якшама
600,Kälte::N,ko'lmâsvuotâ,якшама
601,Kälte::N,ijss,якшама
602,Kälte::N,čuä´cǩǩem,якшама
603,Kälte::N,tuârggnjõs,якшама
604,Kälte::N,кэ̄лмас,якшама
605,Hitze::N,baahke,пси
606,Hitze::N,báhkka,пси
607,Hitze::N,báhkka,пси
608,Hitze::N,pakkâ,пси
609,Hitze::N,kuṃe,пси
610,Hitze::N,paašt,пси
611,Hitze::N,жоарр,пси
612,Raureif::N,jyjse,леш
613,Raureif::N,ridne,леш
614,Raureif::N,goarre,леш
615,Raureif::N,ritni,леш
616,Raureif::N,suhči,леш
617,Raureif::N,riṇe,леш
618,Raureif::N,ай,леш
619,Regenbogen::N,aatjan goengere,а́тямъёнга
620,Regenbogen::N,aatjan joekse,а́тямъёнга
621,Regenbogen::N,ádjájuoksa,а́тямъёнга
622,Regenbogen::N,arvedávgi,а́тямъёнга
623,Regenbogen::N,bajándávgi,а́тямъёнга
624,Regenbogen::N,äijihtävgi,а́тямъёнга
625,Regenbogen::N,teârmmazjohss,а́тямъёнга
626,Regenbogen::N,тӣрмесью̄ккс,а́тямъёнга
627,Donner::N,raejrie,атям
628,Donner::N,átjek,атям
629,Donner::N,átjárájdde,атям
630,Donner::N,áddjá,атям
631,Donner::N,baján,атям
632,Donner::N,juuṛâ,атям
633,Donner::N,tie´rmes,атям
634,Donner::N,тӣрмесь,атям
635,Donner::N,ча̄ркнэгк,атям
636,Strömung::N,njuvvie,шудема́
637,Strömung::N,ájggedáhpe,шудема́
638,Strömung::N,rávdnji,шудема́
639,Strömung::N,virde,шудема́
640,Strömung::N,ve´rdd,шудема́
641,Strömung::N,выррьт,шудема́
642,Tropfen::N,gåajhkohts,путькс
643,Tropfen::N,gåajhkohts,пътняфкс
644,Tropfen::N,gåjkudis,путькс
645,Tropfen::N,gåjkudis,пътняфкс
646,Tropfen::N,goaikkanas,путькс
647,Tropfen::N,goaikkanas,пътняфкс
648,Tropfen::N,čalme,путькс
649,Tropfen::N,čalme,пътняфкс
650,Tropfen::N,čâ´lmm,путькс
651,Tropfen::N,čâ´lmm,пътняфкс
652,Tropfen::N,ча̄лльм,путькс
653,Tropfen::N,ча̄лльм,пътняфкс
654,Schaum::N,sapte,шов
655,Schaum::N,såpptå,шов
656,Schaum::N,sokta,шов
657,Schaum::N,suptâ,шов
658,Schaum::N,soptt,шов
659,Schaum::N,со̄ппт,шов
660,Schmutz::N,haaskoe,ърда́з
661,Schmutz::N,duolvva,ърда́з
662,Schmutz::N,duolva,ърда́з
663,Schmutz::N,durdi,ърда́з
664,Schmutz::N,stänži,ърда́з
665,Schmutz::N,sähss,ърда́з
666,Schmutz::N,са̄ккьс,ърда́з
667,Schmutz::N,не̄шшь,ърда́з
668,See::N,jaevrie,эрьхке
669,See::N,jávrre,эрьхке
670,See::N,jávri,эрьхке
671,See::N,jävri,эрьхке
672,See::N,jâu´rr,эрьхке
673,See::N,я̄ввьр,эрьхке
674,Sumpf::N,pluevie,шяй
675,Sumpf::N,áhpe,шяй
676,Sumpf::N,sæmssa,шяй
677,Sumpf::N,jeaggi,шяй
678,Sumpf::N,jeggi,шяй
679,Sumpf::N,jeä´ǧ'ǧ,шяй
680,Sumpf::N,ла̄ммьп,шяй
681,Moor::N,pluevie,шяй
682,Moor::N,jiegge,шяй
683,Moor::N,suotnju,шяй
684,Moor::N,karrii,шяй
685,Moor::N,kä´rev,шяй
686,Moor::N,veättaǩ,шяй
687,Moor::N,ла̄ммьп,шяй
688,Wiese::N,ïentje,луга
689,Wiese::N,giedde,луга
690,Wiese::N,gieddi,луга
691,Wiese::N,nijtto,луга
692,Wiese::N,пуэшенҍ,луга
693,Wald::N,skåake,вирь
694,Wald::N,skåajje,вирь
695,Wald::N,miehtsie,вирь
696,Wald::N,vuovdde,вирь
697,Wald::N,miehttse,вирь
698,Wald::N,vuovdi,вирь
699,Wald::N,meahcci,вирь
700,Wald::N,mecci,вирь
701,Wald::N,vyemi,вирь
702,Wald::N,vue´mm,вирь
703,Wald::N,meä´c'c,вирь
704,Wald::N,ля̄ммт,вирь
705,Hügel::N,deava,губо́р
706,Hügel::N,deava,пандоня
707,Hügel::N,dievvá,губо́р
708,Hügel::N,dievvá,пандоня
709,Hügel::N,dievvá,губо́р
710,Hügel::N,dievvá,пандоня
711,Hügel::N,čummâ,губо́р
712,Hügel::N,čummâ,пандоня
713,Hügel::N,pä´rcc,губо́р
714,Hügel::N,pä´rcc,пандоня
715,Hügel::N,teä´rmm,губо́р
716,Hügel::N,teä´rmm,пандоня
717,Hügel::N,ка̄ннҌт,губо́р
718,Hügel::N,ка̄ннҌт,пандоня
719,Anhöhe::N,deava,губо́р
720,Anhöhe::N,jalladahke,губо́р
721,Anhöhe::N,dievásj,губо́р
722,Anhöhe::N,aláš,губо́р
