,Concept_ID,be,se
178,Arm::N,рука,kie'tâkaaṿâ
179,Arm::N,рука,ǩiõtt
180,Arm::N,рука,кӣдт
181,Ellenbogen::N,локаць,gernjere
182,Ellenbogen::N,локаць,garŋŋel
183,Ellenbogen::N,локаць,gargŋil
184,Ellenbogen::N,локаць,käŋŋir
185,Ellenbogen::N,локаць,kõõnjâr
186,Ellenbogen::N,локаць,карьнэль
187,Hand::N,кісць,gïete
188,Hand::N,кісць,giehta
189,Hand::N,кісць,giehta
190,Hand::N,кісць,kietâ
191,Hand::N,кісць,ǩiõtt
192,Hand::N,кісць,кӣдт
193,Handfläche::N,далонь,gïeten-låapoe
194,Handfläche::N,далонь,giehtavuodo
195,Handfläche::N,далонь,tjårmmåvuodo
196,Handfläche::N,далонь,giehtaloahpu
197,Handfläche::N,далонь,kiämád
198,Handfläche::N,далонь,kuámmir
199,Handfläche::N,далонь,kuä´m'mer
200,Handfläche::N,далонь,ǩiõttǩeä´m'men
201,Handfläche::N,далонь,ко̄а̄ллдэгк
202,Handfläche::N,далонь,кӣдткоалдэгк
203,Finger::N,палец,soerme
204,Finger::N,палец,tjuvdde
205,Finger::N,палец,suorbma
206,Finger::N,палец,čuvde
207,Finger::N,палец,suor'mâ
208,Finger::N,палец,suõrmm
209,Finger::N,палец,це̄ххп
210,Fingernagel::N,ногаць,gadtse
211,Fingernagel::N,ногаць,guehpere
212,Fingernagel::N,ногаць,gadtsa
213,Fingernagel::N,ногаць,gazza
214,Fingernagel::N,ногаць,kozzâ
215,Fingernagel::N,ногаць,kõʒʒ
216,Fingernagel::N,ногаць,кэ̄ннц
217,Nagel[Anatomie]::N,ногаць,gadtse
218,Nagel[Anatomie]::N,ногаць,guehpere
219,Nagel[Anatomie]::N,ногаць,gadtsa
220,Nagel[Anatomie]::N,ногаць,gazza
221,Nagel[Anatomie]::N,ногаць,kozzâ
222,Nagel[Anatomie]::N,ногаць,kõʒʒ
223,Nagel[Anatomie]::N,ногаць,кэ̄ннц
224,Zeh::N,палец,tjiehtjere
225,Zeh::N,палец,juolggetjuvdde
226,Zeh::N,палец,juolgesuorbma
227,Zeh::N,палец,jyel'gisuor'mâ
228,Zeh::N,палец,jue´lǧǧsuõrmm
229,Zeh::N,палец,ю̄лльк-це̄һп
230,Fuß::N,нага,juelkie
231,Fuß::N,нага,juolgge
232,Fuß::N,нага,juolgi
233,Fuß::N,нага,jyel'gi
234,Fuß::N,нага,jue´lǧǧ
235,Fuß::N,нага,ла̄бпь
236,Ferse::N,пята,båetskie
237,Ferse::N,пята,boasske
238,Ferse::N,пята,šušmi
239,Ferse::N,пята,šušme
240,Ferse::N,пята,jue´lǧǧkädd
241,Ferse::N,пята,ка̄ннт
242,Ferse::N,пятка,båetskie
243,Ferse::N,пятка,boasske
244,Ferse::N,пятка,šušmi
245,Ferse::N,пятка,šušme
246,Ferse::N,пятка,jue´lǧǧkädd
247,Ferse::N,пятка,ка̄ннт
248,Knie::N,калена,boelve
249,Knie::N,калена,buolvva
250,Knie::N,калена,čibbi
251,Knie::N,калена,veaŋki
252,Knie::N,калена,iidâ
253,Knie::N,калена,puõlvv
254,Knie::N,калена,пуллв
255,Oberschenkel::N,бядро,ruaksja
256,Oberschenkel::N,бядро,tjibbe
257,Oberschenkel::N,бядро,gassaváhkká
258,Oberschenkel::N,бядро,badjeváhkáa
259,Oberschenkel::N,бядро,čuár'bpeeḷi
260,Oberschenkel::N,бядро,če´bb
261,Oberschenkel::N,бядро,чуаррбе̄лль
262,Oberschenkel::N,сцягно,ruaksja
263,Oberschenkel::N,сцягно,tjibbe
264,Oberschenkel::N,сцягно,gassaváhkká
265,Oberschenkel::N,сцягно,badjeváhkáa
266,Oberschenkel::N,сцягно,čuár'bpeeḷi
267,Oberschenkel::N,сцягно,če´bb
268,Oberschenkel::N,сцягно,чуаррбе̄лль
269,Bein::N,нага,juelkie
270,Bein::N,нага,juolgge
271,Bein::N,нага,juolgi
272,Bein::N,нага,jyel'gi
273,Bein::N,нага,jue´lǧǧ
274,Bein::N,нага,ю̄лльк
275,Körper::N,цела,kråahpe
276,Körper::N,цела,rumáj
277,Körper::N,цела,rumaš
278,Körper::N,цела,ruumâš
279,Körper::N,цела,rå´pp
280,Körper::N,цела,лышшьк
281,Körper::N,цела,роаӈӈьк
282,Haut::N,скура,njaltja
283,Haut::N,скура,lijkke
284,Haut::N,скура,tjuobma
285,Haut::N,скура,liiki
286,Haut::N,скура,liške
287,Haut::N,скура,le´šǩǩ
288,Haut::N,скура,лышшьк
289,Blut::N,кроў,vïrre
290,Blut::N,кроў,maelie
291,Blut::N,кроў,varra
292,Blut::N,кроў,varra
293,Blut::N,кроў,vorrâ
294,Blut::N,кроў,võrr
295,Blut::N,кроў,вэ̄рр
296,Ader::N,вена,åerie
297,Ader::N,вена,aajroe
298,Ader::N,вена,suodna
299,Ader::N,вена,varrasuotna
300,Ader::N,вена,suoṇâ
301,Ader::N,вена,suõnn
302,Ader::N,вена,сӯнн
303,Ader::N,сасуд,åerie
304,Ader::N,сасуд,aajroe
305,Ader::N,сасуд,suodna
306,Ader::N,сасуд,varrasuotna
307,Ader::N,сасуд,suoṇâ
308,Ader::N,сасуд,suõnn
309,Ader::N,сасуд,сӯнн
310,Sehne::N,жыла,soene
311,Sehne::N,жыла,gåårtenje
312,Sehne::N,жыла,suodna
313,Sehne::N,жыла,suotna
314,Sehne::N,жыла,suoṇâ
315,Sehne::N,жыла,suõnn
316,Sehne::N,жыла,сӯнн
317,Sehne::N,цеціва,soene
318,Sehne::N,цеціва,gåårtenje
319,Sehne::N,цеціва,suodna
320,Sehne::N,цеціва,suotna
321,Sehne::N,цеціва,suoṇâ
322,Sehne::N,цеціва,suõnn
323,Sehne::N,цеціва,сӯнн
324,Sehne::N,сухажылле,soene
325,Sehne::N,сухажылле,gåårtenje
326,Sehne::N,сухажылле,suodna
327,Sehne::N,сухажылле,suotna
328,Sehne::N,сухажылле,suoṇâ
329,Sehne::N,сухажылле,suõnn
330,Sehne::N,сухажылле,сӯнн
331,Knochen::N,косць,måara
332,Knochen::N,косць,måaroe
333,Knochen::N,косць,dákte
334,Knochen::N,косць,dákti
335,Knochen::N,косць,tähti
336,Knochen::N,косць,tä´htt
337,Knochen::N,косць,та̄ххт
338,Knochen::N,косць,та̄ффьт
339,Gehirn::N,мозг,aajla
340,Gehirn::N,мозг,vuojŋam
341,Gehirn::N,мозг,vuoigŋašat
342,Gehirn::N,мозг,vuoi'ŋâšeh
343,Gehirn::N,мозг,vuo'ivâšneh
344,Gehirn::N,мозг,vuõivâšn
345,Gehirn::N,мозг,вуэййвэшна
346,Herz::N,сэрца,vaajmoe
347,Herz::N,сэрца,tsåhke
348,Herz::N,сэрца,váibmu
349,Herz::N,сэрца,váimu
350,Herz::N,сэрца,čââ´đ
351,Herz::N,сэрца,кӯттҌк
352,Magen::N,страўнік,tjåejjie
353,Magen::N,страўнік,tjoajvve
354,Magen::N,страўнік,čoavji
355,Magen::N,страўнік,čuáv'ji
356,Magen::N,страўнік,čåu´jj
357,Magen::N,страўнік,чо̄ввьй
358,Leber::N,печань,mueksie
359,Leber::N,печань,librre
360,Leber::N,печань,vuoivvas
361,Leber::N,печань,vuoivâs
362,Leber::N,печань,vuõivâs
363,Leber::N,печань,вуйвас
364,Atem::N,дыханне,voejngehtasse
365,Atem::N,дыханне,båssånis
366,Atem::N,дыханне,vuojŋadahka
367,Atem::N,дыханне,vuoiŋŋahat
368,Atem::N,дыханне,vuo'iŋâstim
369,Atem::N,дыханне,jiõg'g
370,Atem::N,дыханне,вӯйнас
371,Atem::N,дыханне,вӯййнмушш
372,Hunger::N,голад,nielkie
373,Hunger::N,голад,nielgge
374,Hunger::N,голад,nealgi
375,Hunger::N,голад,nelgi
376,Hunger::N,голад,neä´lǧǧ
377,Hunger::N,голад,не̄лльк
378,Träne::N,сляза,gïknjele
379,Träne::N,сляза,ganjál
380,Träne::N,сляза,ganjal
381,Träne::N,сляза,koonjâl
382,Träne::N,сляза,kõõnjâl
383,Träne::N,сляза,кэ̄нял
384,Geschmack::N,смак,aelmie
385,Geschmack::N,смак,muosse
386,Geschmack::N,смак,smáhkka
387,Geschmack::N,смак,máhku
388,Geschmack::N,смак,smáhkka
389,Geschmack::N,смак,mááhu
390,Geschmack::N,смак,smakkâ
391,Geschmack::N,смак,njõõd
392,Geschmack::N,смак,smääkk
393,Geschmack::N,смак,ня̄лльк
394,Geruch::N,пах,haaje
395,Geruch::N,пах,habjja
396,Geruch::N,пах,hádja
397,Geruch::N,пах,opsâ
398,Geruch::N,пах,haajâ
399,Geruch::N,пах,õpss
400,Geruch::N,пах,haajj
401,Geruch::N,пах,апс
402,Geruch::N,пах,лэ̄гк
403,Schlaf::N,сон,nahkerh
404,Schlaf::N,сон,nager
405,Schlaf::N,сон,oados
406,Schlaf::N,сон,nagir
407,Schlaf::N,сон,naṿer
408,Schlaf::N,сон,nââ´er
409,Schlaf::N,сон,нагерь
410,Traum::N,сон,nahkere
411,Traum::N,сон,niehko
412,Traum::N,сон,niehku
413,Traum::N,сон,naṿer
414,Traum::N,сон,nââ´er
415,Traum::N,сон,нагерь
416,Himmel::N,неба,elmie
417,Himmel::N,неба,almme
418,Himmel::N,неба,albmi
419,Himmel::N,неба,alme
420,Himmel::N,неба,â´lmm
421,Himmel::N,неба,алльм
422,Sonne::N,сонца,biejjie
423,Sonne::N,сонца,bæjvásj
424,Sonne::N,сонца,beaivváš
425,Sonne::N,сонца,peivi
426,Sonne::N,сонца,piäiváš
427,Sonne::N,сонца,pei´vv
428,Sonne::N,сонца,пе̄ййв
429,Mond::N,месяц,aske
430,Mond::N,месяц,mánno
431,Mond::N,месяц,mánnu
432,Mond::N,месяц,máánu
433,Mond::N,месяц,mään
434,Mond::N,месяц,ма̄нн
435,Stern::N,зорка,daasta
436,Stern::N,зорка,naestie
437,Stern::N,зорка,násste
438,Stern::N,зорка,násti
439,Stern::N,зорка,täsni
440,Stern::N,зорка,tä´snn
441,Stern::N,зорка,та̄ссьт
442,Luft::N,паветра,elmie
443,Luft::N,паветра,ájmmo
444,Luft::N,паветра,áibmu
445,Luft::N,паветра,áimu
446,Luft::N,паветра,šõŋŋ
447,Luft::N,паветра,вӯйнас
448,Wind::N,вецер,bïegke
449,Wind::N,вецер,biegga
450,Wind::N,вецер,biegga
451,Wind::N,вецер,pieg'gâ
452,Wind::N,вецер,piõg'g
453,Wind::N,вецер,пӣӈӈк
454,Welle::N,хваля,baaroe
455,Welle::N,хваля,bárro
456,Welle::N,хваля,bárru
457,Welle::N,хваля,pááṛu
458,Welle::N,хваля,päärr
459,Welle::N,хваля,нэ̄ммп
460,Wasser::N,вада,tjaetsie
461,Wasser::N,вада,tjáhtje
462,Wasser::N,вада,čáhci
463,Wasser::N,вада,čääci
464,Wasser::N,вада,čää´cc
465,Wasser::N,вада,ча̄дзь
466,Stein::N,камень,gierkie
467,Stein::N,камень,giergge
468,Stein::N,камень,geađgi
469,Stein::N,камень,keđgi
470,Stein::N,камень,ǩeä´dǧǧ
471,Stein::N,камень,ке̄ддҌк
472,Boden::N,глеба,betnie
473,Boden::N,глеба,ednam
474,Boden::N,глеба,bodni
475,Boden::N,глеба,vuođđu
476,Boden::N,глеба,ponne
477,Boden::N,глеба,vuáđ̣u
478,Boden::N,глеба,vuâđđ
479,Boden::N,глеба,лаввьн
480,Boden::N,глеба,е̄ммьне
481,Erde::N,зямля,jåarta
482,Erde::N,зямля,mueltie
483,Erde::N,зямля,ednam
484,Erde::N,зямля,mållde
485,Erde::N,зямля,eana
486,Erde::N,зямля,eennâm
487,Erde::N,зямля,mädd
488,Erde::N,зямля,jânnam
489,Erde::N,зямля,е̄ммьне
490,Staub::N,пыл,heblie
491,Staub::N,пыл,tsumhtsie
492,Staub::N,пыл,dubme
493,Staub::N,пыл,dopmu
494,Staub::N,пыл,kovjâ
495,Staub::N,пыл,põõ´l
496,Staub::N,пыл,кэ̄ббьй
497,Rauch::N,дым,soeve
498,Rauch::N,дым,suovva
499,Rauch::N,дым,suovva
500,Rauch::N,дым,suoṿâ
501,Rauch::N,дым,suõvv
502,Rauch::N,дым,сӯвв
503,Funke::N,іскра,naestie
504,Funke::N,іскра,tjuonam
505,Funke::N,іскра,čuotnan
506,Funke::N,іскра,čuođâlm
507,Funke::N,іскра,iiskâr
508,Funke::N,іскра,čuõzzâm
509,Funke::N,іскра,чӯссэм
510,Feuer::N,агонь,dålle
511,Feuer::N,агонь,dållå
512,Feuer::N,агонь,dolla
513,Feuer::N,агонь,tullâ
514,Feuer::N,агонь,toll
515,Feuer::N,агонь,то̄лл
516,Licht::N,святло,tjoevke
517,Licht::N,святло,tjuovgga
518,Licht::N,святло,čuovga
519,Licht::N,святло,čuovggas
520,Licht::N,святло,čuoṿâ
521,Licht::N,святло,toll
522,Licht::N,святло,čuõvv
523,Licht::N,святло,то̄лл
524,Schatten::N,цень,skugkie
525,Schatten::N,цень,soejvene
526,Schatten::N,цень,irkes
527,Schatten::N,цень,sieges
528,Schatten::N,цень,itku
529,Schatten::N,цень,suoivâ
530,Schatten::N,цень,õõtt
531,Schatten::N,цень,ǩeeu´niǩ
532,Schatten::N,цень,кывьнэхь
533,Wetter::N,пагода,vïerhtse
534,Wetter::N,пагода,dálkke
535,Wetter::N,пагода,dálki
536,Wetter::N,пагода,šoŋŋâ
537,Wetter::N,пагода,šõŋŋ
538,Wetter::N,пагода,шэ̄ӈӈ
539,Wetter::N,надворʼе,vïerhtse
540,Wetter::N,надворʼе,dálkke
541,Wetter::N,надворʼе,dálki
542,Wetter::N,надворʼе,šoŋŋâ
543,Wetter::N,надворʼе,šõŋŋ
544,Wetter::N,надворʼе,шэ̄ӈӈ
545,Nebel::N,туман,såavla
546,Nebel::N,туман,mearhka
547,Nebel::N,туман,murkko
548,Nebel::N,туман,mierkká
549,Nebel::N,туман,mierká
550,Nebel::N,туман,miär'kká
551,Nebel::N,туман,oṃo
552,Nebel::N,туман,sue´lnn
553,Nebel::N,туман,цӣгк
554,Nebel::N,туман,сулльн
555,Wolke::N,воблака,balve
556,Wolke::N,воблака,balvva
557,Wolke::N,воблака,balva
558,Wolke::N,воблака,polvâ
559,Wolke::N,воблака,põlvv
560,Wolke::N,воблака,пэллв
561,Regen::N,дождж,ebrie
562,Regen::N,дождж,harvve
563,Regen::N,дождж,arvi
564,Regen::N,дождж,arve
565,Regen::N,дождж,â´brr
566,Regen::N,дождж,аббьр
567,Schnee::N,снег,lopme
568,Schnee::N,снег,moehtege
569,Schnee::N,снег,muohta
570,Schnee::N,снег,muohta
571,Schnee::N,снег,muotâ
572,Schnee::N,снег,muõtt
573,Schnee::N,снег,вэ̄дз
574,Schnee::N,снег,куэллт
575,Eis::N,лёд,jïenge
576,Eis::N,лёд,jiegŋa
577,Eis::N,лёд,jiekŋa
578,Eis::N,лёд,jieŋ̣â
579,Eis::N,лёд,jiõŋŋ
580,Eis::N,лёд,ӣӈӈ
581,Frost::N,мароз,baajkoe
582,Frost::N,мароз,tjoasskem
583,Frost::N,мароз,buolaš
584,Frost::N,мароз,puolâš
585,Frost::N,мароз,puõlâš
586,Frost::N,мароз,мӯнь
587,Kälte::N,холад,jueskie
588,Kälte::N,холад,tjåetskeme
589,Kälte::N,холад,tjoasskem
590,Kälte::N,холад,čoaskin
591,Kälte::N,холад,ko'lmâsvuotâ
592,Kälte::N,холад,ijss
593,Kälte::N,холад,čuä´cǩǩem
594,Kälte::N,холад,tuârggnjõs
595,Kälte::N,холад,кэ̄лмас
596,Hitze::N,спёка,baahke
597,Hitze::N,спёка,báhkka
598,Hitze::N,спёка,báhkka
599,Hitze::N,спёка,pakkâ
600,Hitze::N,спёка,kuṃe
601,Hitze::N,спёка,paašt
602,Hitze::N,спёка,жоарр
603,Raureif::N,іней,jyjse
604,Raureif::N,іней,ridne
605,Raureif::N,іней,goarre
606,Raureif::N,іней,ritni
607,Raureif::N,іней,suhči
608,Raureif::N,іней,riṇe
609,Raureif::N,іней,ай
610,Regenbogen::N,вясёлка,aatjan goengere
611,Regenbogen::N,вясёлка,aatjan joekse
612,Regenbogen::N,вясёлка,ádjájuoksa
613,Regenbogen::N,вясёлка,arvedávgi
614,Regenbogen::N,вясёлка,bajándávgi
615,Regenbogen::N,вясёлка,äijihtävgi
616,Regenbogen::N,вясёлка,teârmmazjohss
617,Regenbogen::N,вясёлка,тӣрмесью̄ккс
618,Donner::N,гром,raejrie
619,Donner::N,гром,átjek
620,Donner::N,гром,átjárájdde
621,Donner::N,гром,áddjá
622,Donner::N,гром,baján
623,Donner::N,гром,juuṛâ
624,Donner::N,гром,tie´rmes
625,Donner::N,гром,тӣрмесь
626,Donner::N,гром,ча̄ркнэгк
627,Strömung::N,цячэнне,njuvvie
628,Strömung::N,цячэнне,ájggedáhpe
629,Strömung::N,цячэнне,rávdnji
630,Strömung::N,цячэнне,virde
631,Strömung::N,цячэнне,ve´rdd
632,Strömung::N,цячэнне,выррьт
633,Tropfen::N,кропля,gåajhkohts
634,Tropfen::N,кропля,gåjkudis
635,Tropfen::N,кропля,goaikkanas
636,Tropfen::N,кропля,čalme
637,Tropfen::N,кропля,čâ´lmm
638,Tropfen::N,кропля,ча̄лльм
639,Schaum::N,пена,sapte
640,Schaum::N,пена,såpptå
641,Schaum::N,пена,sokta
642,Schaum::N,пена,suptâ
643,Schaum::N,пена,soptt
644,Schaum::N,пена,со̄ппт
645,Schmutz::N,гразь,haaskoe
646,Schmutz::N,гразь,duolvva
647,Schmutz::N,гразь,duolva
648,Schmutz::N,гразь,durdi
649,Schmutz::N,гразь,stänži
650,Schmutz::N,гразь,sähss
651,Schmutz::N,гразь,са̄ккьс
652,Schmutz::N,гразь,не̄шшь
653,See::N,возера,jaevrie
654,See::N,возера,jávrre
655,See::N,возера,jávri
656,See::N,возера,jävri
657,See::N,возера,jâu´rr
658,See::N,возера,я̄ввьр
659,Sumpf::N,багна,pluevie
660,Sumpf::N,багна,áhpe
661,Sumpf::N,багна,sæmssa
662,Sumpf::N,багна,jeaggi
663,Sumpf::N,багна,jeggi
664,Sumpf::N,багна,jeä´ǧ'ǧ
665,Sumpf::N,багна,ла̄ммьп
666,Moor::N,балота,pluevie
667,Moor::N,балота,jiegge
668,Moor::N,балота,suotnju
669,Moor::N,балота,karrii
670,Moor::N,балота,kä´rev
671,Moor::N,балота,veättaǩ
672,Moor::N,балота,ла̄ммьп
673,Wiese::N,луг,ïentje
674,Wiese::N,луг,giedde
675,Wiese::N,луг,gieddi
676,Wiese::N,луг,nijtto
677,Wiese::N,луг,пуэшенҍ
678,Wald::N,лес,skåake
679,Wald::N,лес,skåajje
680,Wald::N,лес,miehtsie
681,Wald::N,лес,vuovdde
682,Wald::N,лес,miehttse
683,Wald::N,лес,vuovdi
684,Wald::N,лес,meahcci
685,Wald::N,лес,mecci
686,Wald::N,лес,vyemi
687,Wald::N,лес,vue´mm
688,Wald::N,лес,meä´c'c
689,Wald::N,лес,ля̄ммт
690,Hügel::N,узгорак,deava
691,Hügel::N,узгорак,dievvá
692,Hügel::N,узгорак,dievvá
693,Hügel::N,узгорак,čummâ
694,Hügel::N,узгорак,pä´rcc
695,Hügel::N,узгорак,teä´rmm
696,Hügel::N,узгорак,ка̄ннҌт
697,Anhöhe::N,узвышша,deava
698,Anhöhe::N,узвышша,jalladahke
699,Anhöhe::N,узвышша,dievásj
700,Anhöhe::N,узвышша,aláš
701,Anhöhe::N,узвышша,luohkká
702,Anhöhe::N,узвышша,tiävá
703,Anhöhe::N,узвышша,poorááš
704,Anhöhe::N,узвышша,ču´lpp
705,Anhöhe::N,узвышша,škâu´ŋŋ
706,Anhöhe::N,узвышша,ка̄ннҌт
707,Berg::N,гара,bïerje
708,Berg::N,гара,várre
709,Berg::N,гара,várri
710,Berg::N,гара,vääṛi
711,Berg::N,гара,vää´rr
712,Berg::N,гара,те̄ррьм
713,Gipfel::N,вяршыня,dalvese
714,Gipfel::N,вяршыня,tjåhkkå
715,Gipfel::N,вяршыня,čohkka
716,Gipfel::N,вяршыня,čokke
717,Gipfel::N,вяршыня,čå´ǩǩ
718,Gipfel::N,вяршыня,ла̄ддҍв
719,Höhle::N,пячора,beajoe
720,Höhle::N,пячора,rájgge
721,Höhle::N,пячора,sluoggo
722,Höhle::N,пячора,biedju
723,Höhle::N,пячора,kuovđâšm
724,Höhle::N,пячора,skuõrr
725,Höhle::N,пячора,вуэӈӈк
726,Abhang::N,схіл,boelte
727,Abhang::N,схіл,brijrie
728,Abhang::N,схіл,bállte
729,Abhang::N,схіл,vielti
730,Abhang::N,схіл,luohkká
731,Abhang::N,схіл,viel'tti
732,Abhang::N,схіл,vie´ltt
733,Abhang::N,схіл,луэххк
734,Quelle::N,крыніца,aajege
735,Quelle::N,крыніца,gaaltije
736,Quelle::N,крыніца,ája
737,Quelle::N,крыніца,ája
738,Quelle::N,крыніца,gáldu
739,Quelle::N,крыніца,aajâ
740,Quelle::N,крыніца,käldee
741,Quelle::N,крыніца,lädd
742,Quelle::N,крыніца,käivv
