,Concept_ID,hu,sv
484,Knoten::N,csomó,knut
485,Farbe::N,szín,färg
486,Farbe::N,festék,färg
487,Kleidung::N,ruha,klädsel
488,Kleidung::N,ruházat,klädsel
489,Hemd::N,ing,skjorta
490,Kragen::N,gallér,krage
491,Ärmel::N,ujj,ärm
492,Hose::N,gatya,byxor
493,Hose::N,nadrág,byxor
494,Gürtel::N,öv,bälte
495,Mütze::N,sapka,mössa
496,Schuh::N,cipő,sko
497,Stiefel::N,csizma,stövel
498,Ring::N,gyűrű,ring
499,Band::N,szalag,band
500,Kamm::N,fésű,kam
501,Spiegel::N,tükör,spegel
502,Riemen::N,szíj,rem
503,Schnur::N,zsinór,snöre
504,Leine::N,póráz,lina
505,Decke::N,takaró,täcke
506,Kissen::N,párna,dyna
507,Kissen::N,párna,kudde
508,Tuch::N,kendő,sjal
509,Handtuch::N,törülköző,handduk
510,Kraft::N,erő,kraft
511,Stärke::N,erő,styrka
512,Stärke::N,erősség,styrka
513,Gesundheit::N,egészség,hälsa
514,Krankheit::N,kór,sjukdom
515,Krankheit::N,betegség,sjukdom
516,Schmerz::N,fájdalom,smärta
517,Wunde::N,seb,sår
518,Fieber::N,láz,feber
519,Arznei::N,orvosság,medicin
520,Arznei::N,orvosság,läkemedel
521,Arznei::N,gyógyszer,medicin
522,Arznei::N,gyógyszer,läkemedel
523,Brücke::N,híd,bro
524,Brunnen::N,kút,brunn
525,Weide::N,legelő,bete
526,Pfad::N,ösvény,stig
527,Weg::N,út,väg
528,Straße::N,út,gata
529,Dorf::N,falu,by
530,Stadt::N,város,stad
531,Brief::N,levél,brev
532,Buch::N,könyv,bok
533,Buchstabe::N,betű,bokstav
534,Zeitung::N,újság,tidning
535,Zeitung::N,hírlap,tidning
536,Leben::N,élet,liv
537,Tod::N,halál,död
538,Grab::N,sír,grav
539,Kirche::N,templom,kyrka
540,Sünde::N,bűn,synd
541,Sünde::N,vétek,synd
542,Gott::N,isten,gud
543,Arbeiter::N,munkás,arbetare
544,Chef::N,főnök,chef
545,Meister::N,mester,mästare
546,Arzt::N,orvos,läkare
547,Lehrer::N,tanár,lärare
548,Lehrer::N,tanító,lärare
549,Geld::N,pénz,pengar
550,Geschäft::N,üzlet,rörelse
551,Laden::N,bolt,affär
552,Preis::N,ár,pris
553,Ware::N,áru,vara
554,Nutzen::N,haszon,gagn
555,Nutzen::N,haszon,nytta
556,Reichtum::N,gazdagság,rikedom
557,Welt::N,világ,värld
558,Land::N,ország,land
559,Staat::N,állam,stat
560,König::N,király,kung
561,König::N,király,konung
562,Macht::N,hatalom,makt
563,Grenze::N,határ,gräns
564,Krieg::N,háború,krig
565,Feind::N,ellenség,fiende
566,Gewalt::N,erőszak,våld
567,Kampf::N,harc,kamp
568,Kampf::N,harc,strid
569,Bogen[Waffe]::N,íj,båge
570,Pfeil::N,nyíl,pil
571,Gewehr::N,puska,gevär
572,Gewehr::N,fegyver,gevär
573,Fehler::N,hiba,fel
574,Lüge::N,hazugság,lögn
575,Schaden::N,kár,skada
576,Unglück::N,csapás,otur
577,Unglück::N,csapás,olycka
578,Unglück::N,balszerencse,otur
579,Unglück::N,balszerencse,olycka
580,Schuld::N,bűn,skuld
581,Alter::N,kor,ålder
582,Schluss::N,vég,slut
583,Schluss::N,befejezés,slut
584,Zeit::N,idő,tid
585,Tag::N,nap,dag
586,Morgen::N,reggel,morgon
587,Mittag::N,dél,middag
588,Abend::N,este,kväll
589,Nacht::N,éj,natt
590,Nacht::N,éjszaka,natt
591,Woche::N,hét,vecka
592,Monat::N,hó,månad
593,Monat::N,hónap,månad
594,Jahr::N,év,år
595,Frühling::N,tavasz,vår
596,Sommer::N,nyár,sommar
597,Herbst::N,ősz,höst
598,Winter::N,tél,vinter
599,Januar::N,január,januari
600,Februar::N,február,februari
601,März::N,március,mars
602,April::N,április,april
603,Mai::N,május,maj
604,Juni::N,június,juni
605,Juli::N,július,juli
606,August::N,augusztus,augusti
607,September::N,szeptember,september
608,Oktober::N,október,oktober
609,November::N,november,november
610,Dezember::N,december,december
611,Montag::N,hétfő,måndag
612,Dienstag::N,kedd,tisdag
613,Mittwoch::N,szerda,onsdag
614,Donnerstag::N,csütörtök,torsdag
615,Freitag::N,péntek,fredag
616,Samstag::N,szombat,lördag
617,Sonntag::N,vasárnap,söndag
618,groß::A,nagy,stor
619,klein::A,pici,liten
620,klein::A,kicsi,liten
621,lang::A,hosszú,lång
622,kurz::A,rövid,kort
623,breit::A,széles,bred
624,schmal::A,keskeny,smal
625,dicht::A,sűrű,tät
626,dick[Gegenstand]::A,vastag,tjock
627,dünn::A,vékony,tunn
628,fein::A,vékony,fin
629,fest::A,szilárd,fast
630,flach::A,sík,platt
631,flach::A,lapos,platt
632,glatt::A,sima,glatt
633,hart::A,kemény,hård
634,weich::A,puha,mjuk
635,rund::A,kerek,rund
636,spitz::A,hegyes,toppig
637,spitz::A,hegyes,spetsig
638,scharf::A,éles,vass
639,scharf::A,éles,skarp
640,stumpf::A,tompa,slö
641,stumpf::A,életlen,slö
642,schwer::A,nehéz,tung
643,schwer::A,súlyos,tung
644,schön::A,szép,skön
645,schön::A,szép,vacker
646,heiß::A,forró,het
647,warm::A,meleg,varm
648,kalt::A,hideg,kall
649,kühl::A,hűs,sval
650,kühl::A,hűs,kylig
651,kühl::A,hűvös,sval
652,kühl::A,hűvös,kylig
653,frisch::A,üde,färsk
654,frisch::A,friss,färsk
655,feucht::A,nedves,fuktig
656,nass::A,vizes,våt
657,trocken::A,száraz,torr
658,voll::A,telt,full
659,leer::A,üres,tom
660,offen::A,nyílt,öppen
661,offen::A,nyitott,öppen
662,geschlossen::A,zárt,stängd
663,geschlossen::A,csukott,stängd
664,sauber::A,tiszta,ren
665,schmutzig::A,piszkos,snuskig
666,schmutzig::A,szennyes,snuskig
667,roh::A,nyers,rå
668,reif::A,érett,mogen
669,lecker::A,finom,läcker
670,süß::A,édes,söt
671,bitter::A,keserű,besk
672,bitter::A,keserű,bitter
673,sauer::A,savanyú,sur
674,hell::A,világos,ljus
675,dunkel::A,sötét,mörk
676,schwarz::A,fekete,svart
677,weiß::A,fehér,vit
678,rot::A,vörös,röd
679,gelb::A,sárga,gul
680,blau::A,kék,blå
681,grün::A,zöld,grön
682,grau::A,ősz,grå
683,grau::A,szürke,grå
684,bunt::A,tarka,brokig
685,bunt::A,színes,brokig
686,billig::A,olcsó,billig
687,teuer::A,drága,dyr
688,wertvoll::A,értékes,värdefull
689,blind::A,vak,blind
690,taub::A,süket,döv
691,kräftig::A,erős,kraftig
692,stark::A,erős,stark
693,schwach::A,gyenge,svag
694,schwach::A,erőtlen,svag
695,fett::A,hájas,fet
696,schlank::A,karcsú,slank
697,hübsch::A,csinos,snygg
698,hübsch::A,csinos,vacker
699,böse::A,rossz,ond
700,böse::A,rossz,elak
701,böse::A,gonosz,ond
702,böse::A,gonosz,elak
703,dumm::A,buta,dum
704,dumm::A,ostoba,dum
705,faul::A,lusta,lat
706,fleißig::A,szorgalmas,flitig
707,geizig::A,fukar,snål
708,geizig::A,fukar,girig
709,geizig::A,fösvény,snål
710,geizig::A,fösvény,girig
711,klug::A,okos,klok
712,klug::A,eszes,klok
713,geschickt::A,ügyes,händig
714,geschickt::A,ügyes,skicklig
715,lieb::A,drága,kär
716,lieb::A,drága,snäll
717,lieb::A,kedves,kär
718,lieb::A,kedves,snäll
719,lustig::A,víg,rolig
720,lustig::A,víg,lustig
721,lustig::A,vidám,rolig
722,lustig::A,vidám,lustig
723,sanft::A,enyhe,mild
724,hungrig::A,éhes,hungrig
725,krank::A,beteg,sjuk
726,nackt::A,csupasz,naken
727,nackt::A,meztelen,naken
728,traurig::A,bús,ledsen
729,traurig::A,bús,sorgsen
730,traurig::A,szomorú,ledsen
731,traurig::A,szomorú,sorgsen
732,lebendig::A,élő,levande
733,gut::A,jó,bra
734,schlecht::A,rossz,dålig
735,richtig::A,helyes,riktig
736,schlimm::A,rossz,illa
737,wahr::A,igaz,sann
738,alt::A,ó,gammal
739,alt::A,régi,gammal
740,neu::A,új,ny
741,ehemalig::A,volt,forn
742,ehemalig::A,volt,tidigare
743,ehemalig::A,egykori,forn
744,ehemalig::A,egykori,tidigare
745,alt[Lebewesen]::A,öreg,gammal
746,jung::A,fiatal,ung
747,arm::A,szegény,fattig
748,reich::A,gazdag,rik
749,bekannt::A,ismert,känd
750,bekannt::A,ismeretes,känd
751,berühmt::A,híres,berömd
752,fremd::A,idegen,främmande
753,verschieden::A,különböző,åtskillig
754,nah::A,közeli,nära
755,fern::A,távoli,fjärran
756,linker::A,bal,vänster
757,rechter::A,jobb,höger
758,anderer::A,más,annan
759,anderer::A,másik,annan
760,erster::A,első,första
761,zweiter::A,második,andra
762,dritter::A,harmadik,tredje
763,letzter::A,utolsó,sist
764,allein::ADV,egyedül,allena
765,auf einmal::ADV,egyszerre,på en gång
766,zusammen::ADV,együtt,tillsammans
767,zusammen::ADV,összesen,tillsammans
768,lange::ADV,sokáig,länge
769,lange::ADV,hosszan,länge
770,plötzlich::ADV,hirtelen,plötsligt
771,plötzlich::ADV,egyszerre,plötsligt
772,sofort::ADV,rögtön,strax
773,sofort::ADV,rögtön,genast
774,sofort::ADV,tüstént,strax
775,sofort::ADV,tüstént,genast
776,später::ADV,későn,senare
777,jetzt::ADV,most,nu
778,heute::ADV,ma,i dag
779,morgen::ADV,holnap,i morgon
780,bald::ADV,majd,snart
781,bald::ADV,nemsokára,snart
782,dann::ADV,akkor,då
783,gestern::ADV,tegnap,i går
784,einst::ADV,hajdan,en gång
785,damals::ADV,akkor,då
786,damals::ADV,akkor,den gången
787,damals::ADV,akkoriban,då
788,damals::ADV,akkoriban,den gången
789,danach::ADV,azután,därefter
790,vorher::ADV,előbb,före
791,vorher::ADV,előbb,förut
792,zuerst::ADV,először,först
793,einmal::ADV,egyszer,en gång
794,manchmal::ADV,néha,ibland
795,manchmal::ADV,olykor,ibland
796,oft::ADV,sokszor,ofta
797,immer::ADV,mindig,alltid
798,niemals::ADV,sohasem,aldrig
799,hier::ADV,itt,här
800,hierhin::ADV,erre,hit
801,von hier::ADV,innen,härifrån
802,dort::ADV,ott,där
803,dorthin::ADV,oda,dit
804,geradeaus::ADV,egyenesen,rätt fram
805,vorwärts::ADV,előre,fram
806,vorwärts::ADV,előre,framåt
807,rückwärts::ADV,hátrafelé,baklänges
808,zurück::ADV,hátra,tillbaka
809,zurück::ADV,vissza,tillbaka
810,unten::ADV,alul,nere
811,unten::ADV,alul,nedanför
812,hinab::ADV,le,ned
813,hinab::ADV,le,nedåt
814,hinab::ADV,lefelé,ned
815,hinab::ADV,lefelé,nedåt
816,oben::ADV,fenn,ovan
817,oben::ADV,fenn,ovanpå
818,oben::ADV,felül,ovan
819,oben::ADV,felül,ovanpå
820,hinauf::ADV,fel,upp
821,hinauf::ADV,fel,uppåt
822,hinauf::ADV,felfelé,upp
823,hinauf::ADV,felfelé,uppåt
824,überall::ADV,mindenütt,överallt
825,nicht::ADV,nem,ej
826,nicht::ADV,nem,inte
827,ein wenig::ADV,egy kicsit,litet
828,kaum::ADV,alig,knappt
829,kaum::ADV,alig,knappast
830,sehr::ADV,nagyon,mycket
831,so::ADV,úgy,så
832,noch::ADV,még,än
833,noch::ADV,még,ännu
834,nur::ADV,csak,bara
835,nur::ADV,csak,endast
836,nur::ADV,csupán,bara
837,nur::ADV,csupán,endast
838,schon::ADV,már,redan
839,wieder::ADV,ismét,åter
840,wieder::ADV,megint,åter
841,vergebens::ADV,hiába,förgäves
842,vor::PRP,előtt,utanför
843,hinter::PRP,mögött,bakom
844,unter::PRP,alatt,under
845,durch::PRP,át,genom
846,durch::PRP,át,igenom
847,durch::PRP,keresztül,genom
848,durch::PRP,keresztül,igenom
849,neben::PRP,mellett,bredvid
850,neben::PRP,mellett,vid sidan av
851,zwischen::PRP,között,mellan
852,wegen::PRP,miatt,på grund av
853,wegen::PRP,végett,på grund av
854,dies::PRN,ez,detta
855,das::PRN,az,det
856,alles::PRN,minden,allt
857,ich::PRN,én,jag
858,du::PRN,te,du
859,er::PRN,ő,han
860,wir::PRN,mi,vi
861,ihr::PRN,ti,ni
862,sie::PRN,ők,de
863,was::FPRN,mi,vad
864,wer::FPRN,ki,vem
865,wo::FADV,hol,var
866,wohin::FADV,hova,vart
867,wie::FADV,hogy,hur
868,wie::FADV,hogyan,hur
869,warum::FADV,miért,varför
870,wieviel::FNUM,hány,hur mycket
871,wieviel::FNUM,mennyi,hur mycket
872,eins::NUM,egy,en
873,eins::NUM,egy,ett
874,zwei::NUM,kettő,två
875,drei::NUM,három,tre
876,vier::NUM,négy,fyra
877,fünf::NUM,öt,fem
878,sechs::NUM,hat,sex
879,sieben::NUM,hét,sju
880,acht::NUM,nyolc,åtta
881,neun::NUM,kilenc,nio
882,zehn::NUM,tíz,tio
883,elf::NUM,tizenegy,elva
884,zwölf::NUM,tizenkettő,tolv
885,zwanzig::NUM,húsz,tjugo
886,dreißig::NUM,harminc,trettio
887,vierzig::NUM,negyven,fyrtio
888,fünfzig::NUM,ötven,femtio
889,sechzig::NUM,hatvan,sextio
890,siebzig::NUM,hetven,sjuttio
891,achtzig::NUM,nyolcvan,åttio
892,neunzig::NUM,kilencven,nittio
893,hundert::NUM,száz,hundra
894,tausend::NUM,ezer,tusen
895,und::CNJ,és,och
896,und::CNJ,meg,och
897,oder::CNJ,vagy,eller
898,stehen::V,áll,stå
899,sitzen::V,ül,sitta
900,liegen::V,fekszik,ligga
901,hängen::V,függ,hänga
902,werden::V,lesz,bli
903,passieren::V,történik,ske
904,passieren::V,történik,hända
905,beginnen::V,kezdődik,börja
906,enden::V,végződik,ända
907,enden::V,befejeződik,ända
908,wechseln::V,változik,växla
909,aufgehen[Sonne]::V,kel,gå upp
910,untergehen[Sonne]::V,lemegy,gå ned
911,scheinen[Sonne]::V,süt,skina
912,donnern::V,dörög,dundra
913,wehen::V,fúj,blåsa
914,strömen::V,áramlik,forsa
915,strömen::V,áramlik,strömma
916,fließen::V,folyik,flyta
917,sich drehen::V,forog,snurra
918,schwanken::V,inog,vackla
919,schwanken::V,ingadozik,vackla
920,schwingen::V,leng,svinga
921,fallen::V,esik,falla
922,brennen::V,ég,brinna
923,rauchen::V,füstöl,ryka
924,regnen::V,esik,regna
925,gefrieren::V,megfagy,frysa
926,tauen::V,olvad,töa
927,schmelzen::V,olvad,smälta
928,schmelzen::V,elolvad,smälta
929,trocknen::V,szárad,torka
930,sieden::V,forr,koka
931,sieden::V,forr,sjuda
932,faulen::V,rothad,ruttna
933,verfaulen::V,elrothad,ruttna
934,verfaulen::V,megrothad,ruttna
935,reißen::V,szakad,brista
936,versinken::V,süllyed,sjunka
937,versinken::V,elsüllyed,sjunka
938,vergehen::V,múlik,förgå
939,vergehen::V,elmúlik,förgå
940,erscheinen::V,feltűnik,synas
941,erscheinen::V,feltűnik,visa sig
942,erscheinen::V,megjelenik,synas
943,erscheinen::V,megjelenik,visa sig
944,verschwinden::V,letűnik,försvinna
945,sinken::V,süllyed,sjunka
946,abnehmen::V,apad,avta
947,abnehmen::V,apad,minskas
948,abnehmen::V,csökken,avta
949,abnehmen::V,csökken,minskas
950,zunehmen::V,növekszik,tilltaga
951,zunehmen::V,gyarapszik,tilltaga
952,steigen::V,emelkedik,stiga
953,wachsen::V,nő,växa
954,wachsen::V,terem,växa
955,wachsen::V,növekszik,växa
956,glänzen::V,ragyog,glimma
957,glänzen::V,fénylik,glimma
958,funkeln::V,csillog,tindra
959,funkeln::V,csillog,gnistra
960,funkeln::V,tündöklik,tindra
961,funkeln::V,tündöklik,gnistra
962,lärmen::V,lármázik,bråka
963,lärmen::V,lármázik,väsnas
964,läuten::V,cseng,ringa
965,klingeln::V,csenget,ringa
966,klirren::V,csörömpöl,klirra
967,brausen::V,zúg,brusa
968,brausen::V,morajlik,brusa
969,rauschen::V,zúg,susa
970,klingen::V,hangzik,låta
971,klingen::V,hangzik,klinga
972,bellen::V,ugat,skälla
973,heulen::V,bőg,yla
974,heulen::V,bőg,tjuta
975,heulen::V,üvölt,yla
976,heulen::V,üvölt,tjuta
977,blasen::V,fúj,blåsa
978,pfeifen::V,fütyül,vissla
979,schreien::V,kiált,skrika
980,schreien::V,kiabál,skrika
981,stöhnen::V,nyög,stöna
982,zittern::V,remeg,darra
983,zittern::V,remeg,skälva
984,zittern::V,reszket,darra
985,zittern::V,reszket,skälva
986,leben::V,él,leva
987,geboren werden::V,születik,födas
988,atmen::V,lélegzik,andas
989,trinken::V,iszik,dricka
990,essen::V,eszik,äta
991,schlucken::V,nyel,svälja
992,müde werden::V,elfárad,tröttna
993,müde werden::V,kifárad,tröttna
994,einschlafen::V,elalszik,somna
995,schlafen::V,alszik,sova
996,aufwachen::V,felébred,vakna
997,aufstehen::V,felkel,stiga upp
998,sich erholen::V,pihen,repa sig
999,sich erholen::V,pihen,hämta sig
1000,krank werden::V,megbetegedik,insjukna
1001,krank werden::V,belebetegszik,insjukna
1002,krank sein::V,betegeskedik,vara sjuk
1003,schmerzen::V,fáj,smärta
1004,schmerzen::V,fáj,göra ont
1005,husten::V,köhög,hosta
1006,genesen::V,meggyógyul,tillfriskna
1007,sterben::V,hal,dö
1008,umkommen::V,elpusztul,omkomma
1009,sich bewegen::V,mozog,röra sig
1010,sich rühren::V,mozdul,röra på sig
1011,sich erheben::V,feláll,resa sig
1012,sich erheben::V,felemelkedik,resa sig
1013,sich setzen::V,ül,sätta sig
1014,sich setzen::V,leül,sätta sig
1015,hinfallen::V,bukik,falla omkull
1016,hinfallen::V,elesik,falla omkull
1017,laufen::V,jár,löpa
1018,schreiten::V,lép,skrida
1019,spazierengehen::V,sétál,promenera
1020,eilen::V,siet,ila
1021,sich beeilen::V,siet,skynda sig
1022,sausen::V,robog,susa
1023,rennen::V,fut,löpa
1024,rennen::V,fut,springa
1025,rennen::V,szalad,löpa
1026,rennen::V,szalad,springa
1027,springen::V,ugrik,hoppa
1028,klettern::V,kúszik,klättra
1029,schaukeln::V,hintázik,gunga
1030,kriechen::V,kúszik,kräla
1031,schwimmen::V,úszik,simma
1032,tauchen::V,merül,dyka
1033,rudern::V,evez,ro
1034,fahren::V,jár,köra
1035,fahren::V,megy,köra
1036,fahren::V,utazik,köra
1037,fliegen::V,száll,flyga
1038,gehen::V,megy,gå
1039,weggehen::V,elmegy,gå bort
1040,abfahren::V,indul,resa
1041,abfahren::V,indul,avresa
1042,anhalten::V,megáll,stanna
1043,hineingehen::V,bemegy,gå in
1044,eintreten::V,belép,träda in
1045,kommen::V,jön,komma
1046,ankommen::V,érkezik,ankomma
1047,ankommen::V,megérkezik,ankomma
1048,zurückkommen::V,visszajön,återkomma
1049,bleiben::V,marad,bli
1050,bleiben::V,marad,förbli
1051,bleiben::V,megmarad,bli
1052,bleiben::V,megmarad,förbli
1053,warten::V,vár,vänta
1054,warten::V,várakozik,vänta
1055,erwarten::V,vár,vänta
1056,erwarten::V,megvár,vänta
1057,suchen::V,kutat,leta
1058,finden::V,talál,finna
1059,versuchen::V,megpróbál,försöka
1060,versuchen::V,megkísérel,försöka
1061,vorbereiten::V,előkészít,förbereda
1062,lieben::V,szeret,älska
1063,mögen::V,szeret,tycka om
1064,lachen::V,nevet,skratta
1065,rühren::V,mozdít,röra
1066,weinen::V,sír,gråta
1067,schimpfen::V,szid,skälla
1068,schimpfen::V,szitkozódik,skälla
1069,sich ärgern::V,mérgelődik,förargas
1070,sich ärgern::V,bosszankodik,förargas
1071,sich fürchten::V,fél,vara rädd
1072,sich fürchten::V,retteg,vara rädd
1073,fürchten::V,fél,frukta
1074,fliehen::V,menekül,fly
1075,fliehen::V,menekül,rymma
1076,flüchten::V,elmenekül,fly
1077,sehen::V,néz,se
1078,anschauen::V,megnéz,se på
1079,anschauen::V,megnéz,betrakta
1080,ansehen::V,néz,åse
1081,ansehen::V,ránéz,åse
1082,ansehen::V,megnéz,åse
1083,hören::V,hall,höra
1084,zuhören::V,hallgat,höra på
1085,zuhören::V,hallgat,lyssna till
1086,zuhören::V,meghallgat,höra på
1087,zuhören::V,meghallgat,lyssna till
1088,probieren::V,kóstol,smaka
1089,probieren::V,kóstol,smaka på
1090,probieren::V,megkóstol,smaka
1091,probieren::V,megkóstol,smaka på
1092,riechen::V,szagol,lukta
1093,fühlen::V,érez,känna
1094,scheinen::V,tűnik,verka
1095,scheinen::V,tűnik,tyckas
1096,scheinen::V,látszik,verka
1097,scheinen::V,látszik,tyckas
1098,zu sehen sein::V,mutatkozik,synas
1099,zu sehen sein::V,mutatkozik,kunna ses
1100,vernehmen::V,hall,få veta
1101,vernehmen::V,hall,förnimma
1102,frieren::V,fázik,frysa
1103,tun::V,csinál,göra
1104,tun::V,cselekszik,göra
1105,können::V,tud,kunna
1106,wollen::V,akar,vilja
1107,anfangen::V,kezd,börja
1108,beenden::V,befejez,avsluta
1109,aufhören::V,megszűnik,sluta
1110,aufhören::V,megszűnik,upphöra
1111,gelingen::V,sikerül,lyckas
1112,geraten::V,kerül,bli
1113,geraten::V,jut,bli
1114,öffnen::V,nyit,öppna
1115,öffnen::V,kinyit,öppna
1116,schließen::V,csuk,låsa
1117,schließen::V,csuk,stänga
1118,schließen::V,becsuk,låsa
1119,schließen::V,becsuk,stänga
1120,stellen::V,állít,ställa
1121,stellen::V,helyez,ställa
1122,setzen::V,ültet,sätta
1123,setzen::V,helyez,sätta
1124,legen::V,tesz,lägga
1125,legen::V,fektet,lägga
1126,berühren::V,érint,beröra
1127,verbinden::V,beköt,förbinda
1128,verbinden::V,összeköt,förbinda
1129,bedecken::V,betakar,täcka
1130,bedecken::V,betakar,betäcka
1131,bedecken::V,beborít,täcka
1132,bedecken::V,beborít,betäcka
1133,aufhängen::V,felakaszt,hänga
1134,aufhängen::V,felakaszt,hänga upp
1135,anzünden::V,gyújt,tända
