,Concept_ID,tr,se
1884,Wahrheit::N,gerçeklik,tuo'tâvuotâ
1885,Wahrheit::N,gerçeklik,tuõđâšvuõtt
1886,Wahrheit::N,gerçeklik,зо̄абэль
1887,Gespräch::N,görüşme,gaskestalleme
1888,Gespräch::N,görüşme,ságastibme
1889,Gespräch::N,görüşme,ságastallam
1890,Gespräch::N,görüşme,ságastallan
1891,Gespräch::N,görüşme,ráđ̣ádâllâm
1892,Gespräch::N,görüşme,мо̄а̄йнас
1893,Märchen::N,masal,heamture
1894,Märchen::N,masal,dålusj subtsas
1895,Märchen::N,masal,máinnas
1896,Märchen::N,masal,cukca
1897,Märchen::N,masal,maainâs
1898,Märchen::N,masal,maainâs
1899,Märchen::N,masal,ба̄йхьк
1900,Märchen::N,masal,мо̄а̄йнас
1901,Erzählung::N,öykü,gåata
1902,Erzählung::N,öykü,vaajese
1903,Erzählung::N,öykü,soptsese
1904,Erzählung::N,öykü,giehtto
1905,Erzählung::N,öykü,mujttalus
1906,Erzählung::N,öykü,muitalus
1907,Erzählung::N,öykü,maainâs
1908,Erzählung::N,öykü,maainâs
1909,Erzählung::N,öykü,мо̄а̄йнас
1910,Erzählung::N,hikâye,gåata
1911,Erzählung::N,hikâye,vaajese
1912,Erzählung::N,hikâye,soptsese
1913,Erzählung::N,hikâye,giehtto
1914,Erzählung::N,hikâye,mujttalus
1915,Erzählung::N,hikâye,muitalus
1916,Erzählung::N,hikâye,maainâs
1917,Erzählung::N,hikâye,maainâs
1918,Erzählung::N,hikâye,мо̄а̄йнас
1919,Nachricht::N,haber,dïjre
1920,Nachricht::N,haber,diedádus
1921,Nachricht::N,haber,diededibme
1922,Nachricht::N,haber,sáhka
1923,Nachricht::N,haber,saahâ
1924,Nachricht::N,haber,a'lmottâs
1925,Nachricht::N,haber,saakk
1926,Nachricht::N,haber,i´lmmtõs
1927,Nachricht::N,haber,со̄а̄гк
1928,Neuigkeit::N,haber,saernie
1929,Neuigkeit::N,haber,ådås
1930,Neuigkeit::N,haber,sáhka
1931,Neuigkeit::N,haber,sáhka
1932,Neuigkeit::N,haber,uuđâs
1933,Neuigkeit::N,haber,saakk
1934,Neuigkeit::N,haber,о̄дтс
1935,Neuigkeit::N,haber,со̄а̄гк
1936,Name::N,ad,nomme
1937,Name::N,ad,namma
1938,Name::N,ad,namma
1939,Name::N,ad,nommâ
1940,Name::N,ad,nõmm
1941,Name::N,ad,нэ̄мм
1942,Name::N,isim,nomme
1943,Name::N,isim,namma
1944,Name::N,isim,namma
1945,Name::N,isim,nommâ
1946,Name::N,isim,nõmm
1947,Name::N,isim,нэ̄мм
1948,Rätsel::N,bilmece,mojnestimmie
1949,Rätsel::N,bilmece,árvvádus
1950,Rätsel::N,bilmece,árvádus
1951,Rätsel::N,bilmece,arvâdâs
1952,Rätsel::N,bilmece,a´rvvtõs
1953,Rätsel::N,bilmece,а̄ррьв
1954,Rede::N,söylev,håaleme
1955,Rede::N,söylev,hålla
1956,Rede::N,söylev,sáhka
1957,Rede::N,söylev,hástu
1958,Rede::N,söylev,са̄ррнмушш
1959,Rede::N,konuşma,håaleme
1960,Rede::N,konuşma,hålla
1961,Rede::N,konuşma,sáhka
1962,Rede::N,konuşma,hástu
1963,Rede::N,konuşma,са̄ррнмушш
1964,Sprache::N,dil,gïele
1965,Sprache::N,dil,giella
1966,Sprache::N,dil,giella
1967,Sprache::N,dil,kieḷâ
1968,Sprache::N,dil,ǩiõll
1969,Sprache::N,dil,кӣлл
1970,Sprache::N,lisan,gïele
1971,Sprache::N,lisan,giella
1972,Sprache::N,lisan,giella
1973,Sprache::N,lisan,kieḷâ
1974,Sprache::N,lisan,ǩiõll
1975,Sprache::N,lisan,кӣлл
1976,Stimme::N,ses,tjoeje
1977,Stimme::N,ses,jiedna
1978,Stimme::N,ses,giella
1979,Stimme::N,ses,jietna
1980,Stimme::N,ses,jieṇâ
1981,Stimme::N,ses,jiõnn
1982,Stimme::N,ses,ӣнн
1983,Wort::N,kelime,baakoe
1984,Wort::N,kelime,báhko
1985,Wort::N,kelime,sátni
1986,Wort::N,kelime,pááhu
1987,Wort::N,kelime,sää´nn
1988,Wort::N,kelime,са̄ннҍ
1989,Zeichen::N,işaret,væhta
1990,Zeichen::N,işaret,mærkka
1991,Zeichen::N,işaret,mearka
1992,Zeichen::N,işaret,merkkâ
1993,Zeichen::N,işaret,meârkk
1994,Zeichen::N,işaret,тӣххт
1995,Ruf::N,çağırma,ruodja
1996,Ruf::N,çağırma,tjuorvas
1997,Ruf::N,çağırma,čurvestat
1998,Ruf::N,çağırma,koččom
1999,Ruf::N,çağırma,pákkum
2000,Ruf::N,çağırma,čuârvvmoš
2001,Lärm::N,şamata,stujmie
2002,Lärm::N,şamata,juhtsa
2003,Lärm::N,şamata,šlápma
2004,Lärm::N,şamata,ruojâ
2005,Lärm::N,şamata,šlaaṃâ
2006,Lärm::N,şamata,šuumm'mõš
2007,Lärm::N,şamata,шэҏҏ
2008,Lärm::N,şamata,ё̄афф
2009,Lärm::N,gürültü,stujmie
2010,Lärm::N,gürültü,juhtsa
2011,Lärm::N,gürültü,šlápma
2012,Lärm::N,gürültü,ruojâ
2013,Lärm::N,gürültü,šlaaṃâ
2014,Lärm::N,gürültü,šuumm'mõš
2015,Lärm::N,gürültü,шэҏҏ
2016,Lärm::N,gürültü,ё̄афф
2017,Laut::N,ses,tjoeje
2018,Laut::N,ses,jiedna
2019,Laut::N,ses,jietna
2020,Laut::N,ses,jieṇâ
2021,Laut::N,ses,jiõnn
2022,Laut::N,ses,ӣнн
2023,Ton::N,ses,tjoeje
2024,Ton::N,ses,tåvnnå
2025,Ton::N,ses,tjuodja
2026,Ton::N,ses,šuokŋa
2027,Ton::N,ses,nuot'tâ
2028,Ton::N,ses,suõmm
2029,Ton::N,ses,ӣнн
2030,Lied::N,türkü,laavloe
2031,Lied::N,türkü,lávla
2032,Lied::N,türkü,lávlla
2033,Lied::N,türkü,laavlâ
2034,Lied::N,türkü,laaul
2035,Lied::N,türkü,ла̄ввл
2036,Ruhe::N,sakinlik,frïere
2037,Ruhe::N,sakinlik,raeffie
2038,Ruhe::N,sakinlik,vuojŋadibme
2039,Ruhe::N,sakinlik,vuojŋadallam
2040,Ruhe::N,sakinlik,ráfi
2041,Ruhe::N,sakinlik,máššu
2042,Ruhe::N,sakinlik,vuo'iŋâstus
2043,Ruhe::N,sakinlik,ráávhu
2044,Ruhe::N,sakinlik,rääuh
2045,Ruhe::N,sakinlik,vuâŋŋmõš
2046,Ruhe::N,sakinlik,юэв
2047,Ruhe::N,sakinlik,вуэӈӈмушш
2048,Leute::N,halk,aalmoge
2049,Leute::N,halk,ulmutja
2050,Leute::N,halk,álbmot
2051,Leute::N,halk,viehâ
2052,Leute::N,halk,aalmi
2053,Leute::N,halk,о̄ллмэ
2054,Leute::N,insanlar,aalmoge
2055,Leute::N,insanlar,ulmutja
2056,Leute::N,insanlar,álbmot
2057,Leute::N,insanlar,viehâ
2058,Leute::N,insanlar,aalmi
2059,Leute::N,insanlar,о̄ллмэ
2060,Volk::N,ulus,aalmoge
2061,Volk::N,ulus,álmmuk
2062,Volk::N,ulus,fuolkke
2063,Volk::N,ulus,álbmot
2064,Volk::N,ulus,aalmug
2065,Volk::N,ulus,aalmi
2066,Volk::N,ulus,нарэдт
2067,Volk::N,millet,aalmoge
2068,Volk::N,millet,álmmuk
2069,Volk::N,millet,fuolkke
2070,Volk::N,millet,álbmot
2071,Volk::N,millet,aalmug
2072,Volk::N,millet,aalmi
2073,Volk::N,millet,нарэдт
2074,Arbeit::N,iş,barkoe
2075,Arbeit::N,iş,barggo
2076,Arbeit::N,iş,rahtjam
2077,Arbeit::N,iş,bargu
2078,Arbeit::N,iş,pargo
2079,Arbeit::N,iş,tyej̣i
2080,Arbeit::N,iş,likk
2081,Arbeit::N,iş,tue´jj
2082,Arbeit::N,iş,лыххк
2083,Arbeit::N,çalışma,barkoe
2084,Arbeit::N,çalışma,barggo
2085,Arbeit::N,çalışma,rahtjam
2086,Arbeit::N,çalışma,bargu
2087,Arbeit::N,çalışma,pargo
2088,Arbeit::N,çalışma,tyej̣i
2089,Arbeit::N,çalışma,likk
2090,Arbeit::N,çalışma,tue´jj
2091,Arbeit::N,çalışma,лыххк
2092,Gast::N,konuk,guessie
2093,Gast::N,konuk,guosse
2094,Gast::N,konuk,guossi
2095,Gast::N,konuk,kyes'si
2096,Gast::N,konuk,kue´s's
2097,Gast::N,konuk,кӯссь
2098,Gast::N,misafir,guessie
2099,Gast::N,misafir,guosse
2100,Gast::N,misafir,guossi
2101,Gast::N,misafir,kyes'si
2102,Gast::N,misafir,kue´s's
2103,Gast::N,misafir,кӯссь
2104,Geschenk::N,hediye,daevere
2105,Geschenk::N,hediye,sjielege
2106,Geschenk::N,hediye,vadda
2107,Geschenk::N,hediye,vattáldahka
2108,Geschenk::N,hediye,skeaŋka
2109,Geschenk::N,hediye,adaldâh
2110,Geschenk::N,hediye,sǩiâŋkk
2111,Geschenk::N,hediye,тӯмаш
2112,Geschenk::N,armağan,daevere
2113,Geschenk::N,armağan,sjielege
2114,Geschenk::N,armağan,vadda
2115,Geschenk::N,armağan,vattáldahka
2116,Geschenk::N,armağan,skeaŋka
2117,Geschenk::N,armağan,adaldâh
2118,Geschenk::N,armağan,sǩiâŋkk
2119,Geschenk::N,armağan,тӯмаш
2120,Spiel::N,oyun,spïele
2121,Spiel::N,oyun,stååkedimmie
2122,Spiel::N,oyun,spella
2123,Spiel::N,oyun,stoagos
2124,Spiel::N,oyun,speallu
2125,Spiel::N,oyun,leikkâ
2126,Spiel::N,oyun,siõrr
2127,Spiel::N,oyun,сӣрр
2128,Gesellschaft::N,çevre,sïelte
2129,Gesellschaft::N,çevre,rádnastallam
2130,Gesellschaft::N,çevre,searvi
2131,Gesellschaft::N,çevre,servi
2132,Gesellschaft::N,çevre,seä´brr
2133,Gesellschaft::N,çevre,се̄ббр
2134,Gesellschaft::N,arkadaşlık,sïelte
2135,Gesellschaft::N,arkadaşlık,rádnastallam
2136,Gesellschaft::N,arkadaşlık,searvi
2137,Gesellschaft::N,arkadaşlık,servi
2138,Gesellschaft::N,arkadaşlık,seä´brr
2139,Gesellschaft::N,arkadaşlık,се̄ббр
2140,Hilfe::N,yardım,viehkie
2141,Hilfe::N,yardım,viehkke
2142,Hilfe::N,yardım,veahkki
2143,Hilfe::N,yardım,iše
2144,Hilfe::N,yardım,veä´ǩ'ǩ
2145,Hilfe::N,yardım,ве̄ххьк
2146,Freund::N,dost,voelpe
2147,Freund::N,dost,ráddna
2148,Freund::N,dost,venak
2149,Freund::N,dost,ustit
2150,Freund::N,dost,verdde
2151,Freund::N,dost,veerdi
2152,Freund::N,dost,na´zvan
2153,Freund::N,dost,ка̄ннҌц
2154,Freund::N,arkadaş,voelpe
2155,Freund::N,arkadaş,ráddna
2156,Freund::N,arkadaş,venak
2157,Freund::N,arkadaş,ustit
2158,Freund::N,arkadaş,verdde
2159,Freund::N,arkadaş,veerdi
2160,Freund::N,arkadaş,na´zvan
2161,Freund::N,arkadaş,ка̄ннҌц
2162,Kamerad::N,arkadaş,guejmie
2163,Kamerad::N,arkadaş,ráddna
2164,Kamerad::N,arkadaş,guojmme
2165,Kamerad::N,arkadaş,guoibmi
2166,Kamerad::N,arkadaş,kyei'mi
2167,Kamerad::N,arkadaş,taaurõš
2168,Kamerad::N,arkadaş,то̄а̄врэшш
2169,Angelegenheit::N,iş,aate
2170,Angelegenheit::N,iş,saake
2171,Angelegenheit::N,iş,ássje
2172,Angelegenheit::N,iş,ášši
2173,Angelegenheit::N,iş,äšši
2174,Angelegenheit::N,iş,ä´šš
2175,Angelegenheit::N,iş,тӯйй
2176,Angelegenheit::N,husus,aate
2177,Angelegenheit::N,husus,saake
2178,Angelegenheit::N,husus,ássje
2179,Angelegenheit::N,husus,ášši
2180,Angelegenheit::N,husus,äšši
2181,Angelegenheit::N,husus,ä´šš
2182,Angelegenheit::N,husus,тӯйй
2183,Anzahl::N,sayı,taale
2184,Anzahl::N,sayı,låhkoe
2185,Anzahl::N,sayı,låhko
2186,Anzahl::N,sayı,mierre
2187,Anzahl::N,sayı,mearri
2188,Anzahl::N,sayı,lohkomearra
2189,Anzahl::N,sayı,meeṛi
2190,Anzahl::N,sayı,mie´rr
2191,Anzahl::N,sayı,чӣссел
2192,Art::N,çeşit,aarhte
2193,Art::N,çeşit,sládja
2194,Art::N,çeşit,tjærdda
2195,Art::N,çeşit,čearda
2196,Art::N,çeşit,šlaaj̣â
2197,Art::N,çeşit,nää´ll
2198,Art::N,çeşit,на̄лль
2199,Stück::N,tane,bæhta
2200,Stück::N,tane,biehkie
2201,Stück::N,tane,biehkke
2202,Stück::N,tane,bihttá
2203,Stück::N,tane,pittá
2204,Stück::N,tane,káppálâh
2205,Stück::N,tane,ku´sǩǩ
2206,Stück::N,tane,кусськ
2207,Stück::N,parça,bæhta
2208,Stück::N,parça,biehkie
2209,Stück::N,parça,biehkke
2210,Stück::N,parça,bihttá
2211,Stück::N,parça,pittá
2212,Stück::N,parça,káppálâh
2213,Stück::N,parça,ku´sǩǩ
2214,Stück::N,parça,кусськ
2215,Teil::N,kısım,stuhtje
2216,Teil::N,kısım,oasse
2217,Teil::N,kısım,bielle
2218,Teil::N,kısım,guovllo
2219,Teil::N,kısım,oassi
2220,Teil::N,kısım,bihttá
2221,Teil::N,kısım,uási
2222,Teil::N,kısım,vuâ´ss
2223,Teil::N,kısım,pie´ǩ'ǩ
2224,Teil::N,kısım,кусськ
2225,Hälfte::N,yarı,lehkie
2226,Hälfte::N,yarı,lahkke
2227,Hälfte::N,yarı,bealli
2228,Hälfte::N,yarı,peeḷi
2229,Hälfte::N,yarı,lâ´ǩǩ
2230,Hälfte::N,yarı,pie´ll
2231,Hälfte::N,yarı,пе̄лль
2232,Kreis::N,daire,rïngke
2233,Kreis::N,daire,gievlle
2234,Kreis::N,daire,gierdu
2235,Kreis::N,daire,riggee
2236,Kreis::N,daire,kruugg
2237,Kreis::N,daire,круг
2238,Kreuz::N,haç,kroesse
2239,Kreuz::N,haç,ruossa
2240,Kreuz::N,haç,rista
2241,Kreuz::N,haç,ristâ
2242,Kreuz::N,haç,ristt
2243,Kreuz::N,haç,рысст
2244,Linie::N,hat,sïeve
2245,Linie::N,hat,linnja
2246,Linie::N,hat,linjá
2247,Linie::N,hat,linnjá
2248,Linie::N,hat,njuálgus
2249,Linie::N,hat,certldõk
2250,Linie::N,hat,це̄кесь
2251,Linie::N,çizgi,sïeve
2252,Linie::N,çizgi,linnja
2253,Linie::N,çizgi,linjá
2254,Linie::N,çizgi,linnjá
2255,Linie::N,çizgi,njuálgus
2256,Linie::N,çizgi,certldõk
2257,Linie::N,çizgi,це̄кесь
2258,Strich::N,çizgi,sïeve
2259,Strich::N,çizgi,sáhtso
2260,Strich::N,çizgi,sárggis
2261,Strich::N,çizgi,čálástâh
2262,Strich::N,çizgi,certldõk
2263,Strich::N,çizgi,ця̄кас
2264,Strich::N,çizgi,це̄кесь
2265,Abstand::N,aralık,gåhkoe
2266,Abstand::N,aralık,gåhkaldahke
2267,Abstand::N,aralık,lahka
2268,Abstand::N,aralık,gasska
2269,Abstand::N,aralık,gaska
2270,Abstand::N,aralık,koskâ
2271,Abstand::N,aralık,kõskk
2272,Abstand::N,aralık,кэ̄сск
2273,Entfernung::N,mesafe,gåhkoe
2274,Entfernung::N,mesafe,gåhkaldahke
2275,Entfernung::N,mesafe,gasska
2276,Entfernung::N,mesafe,mælggat
2277,Entfernung::N,mesafe,gaska
2278,Entfernung::N,mesafe,mátkegaska
2279,Entfernung::N,mesafe,koskâ
2280,Entfernung::N,mesafe,kõskk
2281,Entfernung::N,mesafe,jäämkõskk
2282,Entfernung::N,mesafe,кэ̄сск
2283,Entfernung::N,uzaklık,gåhkoe
2284,Entfernung::N,uzaklık,gåhkaldahke
2285,Entfernung::N,uzaklık,gasska
2286,Entfernung::N,uzaklık,mælggat
2287,Entfernung::N,uzaklık,gaska
2288,Entfernung::N,uzaklık,mátkegaska
2289,Entfernung::N,uzaklık,koskâ
2290,Entfernung::N,uzaklık,kõskk
2291,Entfernung::N,uzaklık,jäämkõskk
2292,Entfernung::N,uzaklık,кэ̄сск
2293,Gegend::N,yöre,haerie
2294,Gegend::N,yöre,guovvlo
2295,Gegend::N,yöre,bájkke
2296,Gegend::N,yöre,guovlu
2297,Gegend::N,yöre,duovdda
2298,Gegend::N,yöre,kuáv'lu
2299,Gegend::N,yöre,vu´vdd
2300,Gegend::N,yöre,па̄йхьк
2301,Platz::N,yer,sijjie
2302,Platz::N,yer,sadje
2303,Platz::N,yer,sadji
2304,Platz::N,yer,tááḷu
2305,Platz::N,yer,tääll
2306,Platz::N,yer,сайй
2307,Ort::N,yer,sijjie
2308,Ort::N,yer,bájkke
2309,Ort::N,yer,sadje
2310,Ort::N,yer,báiki
2311,Ort::N,yer,päikki
2312,Ort::N,yer,pâi´ǩǩ
2313,Ort::N,yer,сайй
2314,Ort::N,yer,па̄йхьк
2315,Seite::N,yan,bielie
2316,Seite::N,yan,sijddo
2317,Seite::N,yan,bealli
2318,Seite::N,yan,ertti
2319,Seite::N,yan,jeä´rtt
2320,Seite::N,yan,пе̄лль
2321,Seite::N,yan,е̄ммьне
2322,Seite::N,taraf,bielie
2323,Seite::N,taraf,sijddo
2324,Seite::N,taraf,bealli
2325,Seite::N,taraf,ertti
2326,Seite::N,taraf,jeä´rtt
2327,Seite::N,taraf,пе̄лль
2328,Seite::N,taraf,е̄ммьне
2329,Mitte::N,orta,gaske
2330,Mitte::N,orta,jarnge
2331,Mitte::N,orta,gasska
2332,Mitte::N,orta,guovddaš
2333,Mitte::N,orta,gaskamuddu
2334,Mitte::N,orta,koskâ
2335,Mitte::N,orta,kõskk
2336,Mitte::N,orta,кэ̄сск
2337,Mitte::N,merkez,gaske
2338,Mitte::N,merkez,jarnge
2339,Mitte::N,merkez,gasska
2340,Mitte::N,merkez,guovddaš
2341,Mitte::N,merkez,gaskamuddu
2342,Mitte::N,merkez,koskâ
2343,Mitte::N,merkez,kõskk
2344,Mitte::N,merkez,кэ̄сск
2345,Gegenstand::N,şey,daevere
2346,Gegenstand::N,şey,oabme
2347,Gegenstand::N,şey,gávnne
2348,Gegenstand::N,şey,bierggas
2349,Gegenstand::N,şey,ettâ
2350,Gegenstand::N,şey,kápulâh
2351,Gegenstand::N,şey,käu´nn
2352,Gegenstand::N,şey,ка̄ввьн
2353,Sache::N,iş,aate
2354,Sache::N,iş,saake
2355,Sache::N,iş,ássje
2356,Sache::N,iş,ášši
2357,Sache::N,iş,äšši
2358,Sache::N,iş,ä´šš
2359,Sache::N,iş,ве̄шш
2360,Sache::N,şey,aate
2361,Sache::N,şey,saake
2362,Sache::N,şey,ássje
2363,Sache::N,şey,ášši
2364,Sache::N,şey,äšši
2365,Sache::N,şey,ä´šš
2366,Sache::N,şey,ве̄шш
2367,Rand::N,kenar,raedtie
2368,Rand::N,kenar,rabdda
2369,Rand::N,kenar,ravda
2370,Rand::N,kenar,robdâ
2371,Rand::N,kenar,čårr
2372,Rand::N,kenar,ruõbdd
2373,Rand::N,kenar,рӯммт
2374,Rand::N,kenar,ре̄ввьн
2375,Kante::N,kenar,raedtie
2376,Kante::N,kenar,rabdda
2377,Kante::N,kenar,ravda
2378,Kante::N,kenar,robdâ
2379,Kante::N,kenar,å´rdd
2380,Kante::N,kenar,ruõbdd
2381,Kante::N,kenar,рӯммт
2382,Kante::N,kenar,ре̄ввьн
2383,Ecke::N,köşe,roene
2384,Ecke::N,köşe,kråane
2385,Ecke::N,köşe,náhpo
2386,Ecke::N,köşe,nusske
2387,Ecke::N,köşe,nurki
2388,Ecke::N,köşe,čiehka
2389,Ecke::N,köşe,čiehâ
2390,Ecke::N,köşe,čiõkk
2391,Ecke::N,köşe,suåp'p
2392,Ecke::N,köşe,уггл
2393,Spitze::N,uç,gietjie
2394,Spitze::N,uç,snjuhtje
2395,Spitze::N,uç,gihttje
2396,Spitze::N,uç,geahči
2397,Spitze::N,uç,picci
2398,Spitze::N,uç,keeči
2399,Spitze::N,uç,ǩie´čč
2400,Spitze::N,uç,кя̄женч
2401,Spitze::N,baş,gietjie
2402,Spitze::N,baş,snjuhtje
2403,Spitze::N,baş,gihttje
2404,Spitze::N,baş,geahči
2405,Spitze::N,baş,picci
2406,Spitze::N,baş,keeči
2407,Spitze::N,baş,ǩie´čč
2408,Spitze::N,baş,кя̄женч
2409,Ende::N,uç,gietjie
2410,Ende::N,uç,giehtje
2411,Ende::N,uç,geahči
2412,Ende::N,uç,keeči
2413,Ende::N,uç,puäš'š
2414,Ende::N,uç,ке̄джь
2415,Loch::N,oyuk,raejkie
2416,Loch::N,oyuk,rájgge
2417,Loch::N,oyuk,ráigi
2418,Loch::N,oyuk,räigi
2419,Loch::N,oyuk,loikk
2420,Loch::N,oyuk,râi´ǧǧ
2421,Loch::N,oyuk,ра̄ййк
2422,Loch::N,delik,raejkie
2423,Loch::N,delik,rájgge
2424,Loch::N,delik,ráigi
2425,Loch::N,delik,räigi
2426,Loch::N,delik,loikk
2427,Loch::N,delik,râi´ǧǧ
2428,Loch::N,delik,ра̄ййк
2429,Winkel::N,köşe,skaavhte
2430,Winkel::N,köşe,tjiehka
2431,Winkel::N,köşe,soahppa
2432,Winkel::N,köşe,čiehka
2433,Winkel::N,köşe,sogge
2434,Winkel::N,köşe,suåp'p
2435,Winkel::N,köşe,уггл
2436,Muster::N,örnek,goere
2437,Muster::N,örnek,girjja
2438,Muster::N,örnek,girjjit
2439,Muster::N,örnek,kovos
2440,Muster::N,örnek,кыррьй
2441,Muster::N,örnek,кырьйнесс
2442,Größe::N,büyüklük,ståaroe
2443,Größe::N,büyüklük,stuorrudahka
2444,Größe::N,büyüklük,stūrrodat
2445,Größe::N,büyüklük,mahtodat
2446,Größe::N,büyüklük,allodat
2447,Größe::N,büyüklük,stuá'ṛudâh
2448,Größe::N,büyüklük,роаӈӈьк
2449,Länge::N,uzunluk,gåhkoe
2450,Länge::N,uzunluk,guhkkudahka
2451,Länge::N,uzunluk,guhkkodat
2452,Länge::N,uzunluk,kukkodâh
2453,Länge::N,uzunluk,õllâdvuõtt
2454,Länge::N,uzunluk,куххьквӯдт
2455,Höhe::N,yükseklik,jalloe
2456,Höhe::N,yükseklik,jalladahke
2457,Höhe::N,yükseklik,alludahka
2458,Höhe::N,yükseklik,allatvuohta
2459,Höhe::N,yükseklik,allodat
2460,Höhe::N,yükseklik,aḷodâh
2461,Höhe::N,yükseklik,âlladvuõtt
2462,Höhe::N,yükseklik,э̄ллвӯдт
2463,Gewicht::N,ağırlık,leavloe
2464,Gewicht::N,ağırlık,dædda
2465,Gewicht::N,ağırlık,låssudahka
2466,Gewicht::N,ağırlık,deaddu
2467,Gewicht::N,ağırlık,tiäd'du
2468,Gewicht::N,ağırlık,teäd'd
2469,Gewicht::N,ağırlık,тя̄ннт
2470,Gewicht::N,ağırlık,вӣссь
2471,Menge::N,miktar,mierie
2472,Menge::N,miktar,ållo
2473,Menge::N,miktar,mearri
2474,Menge::N,miktar,doahkki
2475,Menge::N,miktar,meeṛi
2476,Menge::N,miktar,tukk
2477,Menge::N,miktar,mie´rr
2478,Menge::N,miktar,туххк
2479,Menge::N,miktar,ла̄ннҍт
2480,Haufen::N,küme,deava
2481,Haufen::N,küme,håevkie
2482,Haufen::N,küme,hårre
2483,Haufen::N,küme,látna
2484,Haufen::N,küme,laaṇâ
2485,Haufen::N,küme,laađđ
2486,Haufen::N,küme,поанн
2487,Haufen::N,yığın,deava
2488,Haufen::N,yığın,håevkie
2489,Haufen::N,yığın,hårre
2490,Haufen::N,yığın,látna
2491,Haufen::N,yığın,laaṇâ
2492,Haufen::N,yığın,laađđ
2493,Haufen::N,yığın,поанн
2494,Reihe::N,sıra,raajroe
2495,Reihe::N,sıra,rájddo
2496,Reihe::N,sıra,gurgadas
2497,Reihe::N,sıra,kuáḷus
2498,Reihe::N,sıra,riâd'd
2499,Reihe::N,sıra,по̄ллт
2500,Boot::N,kayık,vïnhtse
2501,Boot::N,kayık,vanás
2502,Boot::N,kayık,vanntsa
2503,Boot::N,kayık,fanas
2504,Boot::N,kayık,voonâs
2505,Boot::N,kayık,käärbis
2506,Boot::N,kayık,võõnâs
2507,Boot::N,kayık,вэнс
2508,Boot::N,sandal,vïnhtse
2509,Boot::N,sandal,vanás
2510,Boot::N,sandal,vanntsa
2511,Boot::N,sandal,fanas
2512,Boot::N,sandal,voonâs
2513,Boot::N,sandal,käärbis
2514,Boot::N,sandal,võõnâs
2515,Boot::N,sandal,вэнс
2516,Ruder::N,kürek,aajroe
2517,Ruder::N,kürek,ájrro
2518,Ruder::N,kürek,áiru
2519,Ruder::N,kürek,áiru
2520,Ruder::N,kürek,äirr
2521,Ruder::N,kürek,а̄ррьй
2522,Schlitten::N,kızak,slærra
2523,Schlitten::N,kızak,tjïelhke
2524,Schlitten::N,kızak,gieris
2525,Schlitten::N,kızak,tjielkká
2526,Schlitten::N,kızak,gielká
2527,Schlitten::N,kızak,kiäl'kká
2528,Schlitten::N,kızak,saan
2529,Schlitten::N,kızak,ǩeâlkk
2530,Schlitten::N,kızak,со̄а̄н
2531,Ski::N,kayak,treavka
2532,Ski::N,kayak,sabek
2533,Ski::N,kayak,sabet
2534,Ski::N,kayak,saaveeh
2535,Ski::N,kayak,koolâs
2536,Ski::N,kayak,коаллас
2537,Ski::N,kayak,са̄вехь
2538,Lagerfeuer::N,kamp ateşi,dålle
2539,Lagerfeuer::N,kamp ateşi,sajijdållå
2540,Lagerfeuer::N,kamp ateşi,dolla
2541,Lagerfeuer::N,kamp ateşi,tullâ
2542,Lagerfeuer::N,kamp ateşi,toll
2543,Lagerfeuer::N,kamp ateşi,то̄лл
2544,Last::N,yük,maajsoe
2545,Last::N,yük,noade
2546,Last::N,yük,guorbmi
2547,Last::N,yük,kye'rmi
2548,Last::N,yük,nue´đđ
2549,Last::N,yük,kue´rmm
2550,Last::N,yük,нуэдът
2551,Gang::N,gidiş,vaedtseme
2552,Gang::N,gidiş,mannulahka
2553,Gang::N,gidiş,johtu
2554,Gang::N,gidiş,jotteem
2555,Gang::N,gidiş,joto
2556,Gang::N,gidiş,jäl'lmõš
2557,Gang::N,gidiş,ёадтмушш
2558,Gang::N,gidiş,ёадтҌмушш
2559,Gang::N,yürüyüş,vaedtseme
2560,Gang::N,yürüyüş,mannulahka
2561,Gang::N,yürüyüş,johtu
2562,Gang::N,yürüyüş,jotteem
2563,Gang::N,yürüyüş,joto
2564,Gang::N,yürüyüş,jäl'lmõš
2565,Gang::N,yürüyüş,ёадтмушш
2566,Gang::N,yürüyüş,ёадтҌмушш
2567,Schritt::N,adım,sïlle
2568,Schritt::N,adım,lávkke
2569,Schritt::N,adım,lávki
2570,Schritt::N,adım,lävkki
2571,Schritt::N,adım,läu´ǩǩ
2572,Schritt::N,adım,ла̄ффьк
2573,Norden::N,kuzey,noerhte
2574,Norden::N,kuzey,nuortta
2575,Norden::N,kuzey,davvi
2576,Norden::N,kuzey,taṿe
2577,Norden::N,kuzey,tâ´vv
2578,Norden::N,kuzey,таввял
2579,Süden::N,güney,åarjel
2580,Süden::N,güney,oarjje
2581,Süden::N,güney,lulli
2582,Süden::N,güney,mäddi
2583,Süden::N,güney,kesipieg'gâ
2584,Süden::N,güney,saujj
2585,Süden::N,güney,со̄а̄ййв
2586,Westen::N,batı,jillie
2587,Westen::N,batı,alle
2588,Westen::N,batı,oarji
2589,Westen::N,batı,uár'ji
2590,Westen::N,batı,viõstâr
2591,Westen::N,batı,вуэрьял
2592,Osten::N,doğu,luvlie
2593,Osten::N,doğu,lulle
