,Concept_ID,he,sk
810,dies::PRN,זה,to
811,dies::PRN,זה,táto
812,das::PRN,זה,to
813,alles::PRN,הכל,všetko
814,ich::PRN,אני,ja
815,du::PRN,את,ty
816,du::PRN,אתה,ty
817,er::PRN,הוא,on
818,wir::PRN,אנחנו,my
819,ihr::PRN,לה,vy
820,sie::PRN,הם,oni
821,was::FPRN,מה,čo
822,wer::FPRN,מי,kto
823,wo::FADV,איפה,kde
824,wohin::FADV,לאן,kam
825,wie::FADV,איך,ako
826,warum::FADV,למה,prečo
827,wieviel::FNUM,כמה,koľko
828,eins::NUM,אחד,jeden
829,zwei::NUM,שתים,dva
830,drei::NUM,שלושה,tri
831,vier::NUM,ארבעה,štyri
832,fünf::NUM,חמשה,päť
833,sechs::NUM,ששה,šesť
834,sieben::NUM,שבעה,sedem
835,acht::NUM,שמונה,osem
836,neun::NUM,תשעה,deväť
837,zehn::NUM,עשרה,desať
838,elf::NUM,אחת עשרה,jedenásť
839,zwölf::NUM,שתים עשרה,dvanásť
840,zwanzig::NUM,עשרים,dvadsať
841,dreißig::NUM,שלושים,tridsať
842,vierzig::NUM,ארבעים,štyridsať
843,fünfzig::NUM,חמשים,päťdesiat
844,sechzig::NUM,ששים,šesťdesiat
845,siebzig::NUM,שבעים,sedemdesiat
846,achtzig::NUM,שמונים,osemdesiat
847,neunzig::NUM,תשעים,deväťdesiat
848,hundert::NUM,מאה,sto
849,tausend::NUM,אלף,tisíc
850,und::CNJ,ו,i
851,oder::CNJ,או,alebo
852,stehen::V,עמד,stáť
853,sitzen::V,ישב,sedieť
854,liegen::V,שכב,ležať
855,hängen::V,היה תלוי,visieť
856,werden::V,הפך ל,stať sa
857,passieren::V,קרה,stať sa
858,beginnen::V,התחיל,začať sa
859,enden::V,הסתים,končiť sa
860,wechseln::V,השתנה,meniť sa
861,aufgehen[Sonne]::V,זרח,vychádzať
862,untergehen[Sonne]::V,שקע,zapadnúť
863,scheinen[Sonne]::V,בהק,svietiť
864,donnern::V,רעם,hrmieť
865,wehen::V,נשב,viať
866,strömen::V,זרם,prúdiť
867,fließen::V,זרם,tiecť
868,sich drehen::V,הסתובב,točiť sa
869,sich drehen::V,הסתובב,krútiť sa
870,schwanken::V,התנודד,kolísať
871,schwanken::V,התנודד,klátiť sa
872,schwingen::V,התנענע,kývať sa
873,schwingen::V,התנענע,chvieť sa
874,fallen::V,נפל,padať
875,brennen::V,בער,páliť
876,brennen::V,בער,horieť
877,rauchen::V,עשן,dymiť sa
878,regnen::V,ירד גשם,pršať
879,gefrieren::V,קפא,zamrznút
880,tauen::V,נמס,taviť sa
881,schmelzen::V,התיך,taviť sa
882,trocknen::V,התיבש,schnúť
883,sieden::V,רתח,vrieť
884,faulen::V,רקב,hniť
885,verfaulen::V,רקב,zhniť
886,reißen::V,נקרע,pretrhnúť sa
887,versinken::V,טבע,zapadnúť
888,versinken::V,טבע,potopiť sa
889,vergehen::V,עבר,plynúť
890,erscheinen::V,נגלה,objaviť sa
891,erscheinen::V,הופיע,objaviť sa
892,verschwinden::V,נעלם,zmiznúť
893,sinken::V,ירד,klesať
894,abnehmen::V,הפחית,ubúdať
895,zunehmen::V,רבה,pribúdať
896,steigen::V,עלה,stúpať
897,wachsen::V,גדל,rásť
898,glänzen::V,נצץ,jagať sa
899,glänzen::V,נצץ,lesknúť sa
900,glänzen::V,בהק,jagať sa
901,glänzen::V,בהק,lesknúť sa
902,funkeln::V,נצנץ,iskriť sa
903,lärmen::V,רעש,lomoziť
904,läuten::V,צלצל,cengať
905,klingeln::V,צלצל,zvoniť
906,klirren::V,קרקש,rinčať
907,brausen::V,געש,hučať
908,rauschen::V,רשרש,šumieť
909,klingen::V,נשמע,znieť
910,klingen::V,נשמע,zvoniť
911,bellen::V,נבח,štekať
912,bellen::V,נבח,brechať
913,heulen::V,ילל,vyť
914,blasen::V,נשף,duť
915,blasen::V,נשף,fúkať
916,pfeifen::V,שרק,pískať
917,pfeifen::V,שרק,hvízdať
918,schreien::V,צעק,kričať
919,stöhnen::V,נאנק,stenať
920,zittern::V,רעד,triasť sa
921,leben::V,חי,žiť
922,geboren werden::V,נולד,narodiť sa
923,atmen::V,נשם,dýchať
924,trinken::V,שתה,piť
925,essen::V,אכל,jesť
926,schlucken::V,בלע,zhltnuť
927,müde werden::V,התעיף,unaviť sa
928,einschlafen::V,נרדם,usnúť
929,einschlafen::V,נרדם,zaspať
930,schlafen::V,ישן,spať
931,aufwachen::V,התעורר,zobudiť sa
932,aufstehen::V,קם,vstať
933,sich erholen::V,נפש,zotavovať sa
934,sich erholen::V,נפש,oddýchovať si
935,krank werden::V,חלה,ochorieť
936,krank sein::V,היה חולה,chorieť
937,krank sein::V,היה חולה,byť chorý
938,schmerzen::V,כאב,bolieť
939,husten::V,השתעל,kašľať
940,genesen::V,הבריא,uzdraviť sa
941,sterben::V,מת,umrieť
942,sterben::V,מת,zomrieť
943,umkommen::V,נספה,zahynúť
944,sich bewegen::V,נע,pohybovať sa
945,sich rühren::V,זז,hnúť sa
946,sich erheben::V,קם,zdvihnúť sa
947,sich setzen::V,התישב,sadnúť si
948,hinfallen::V,נפל,spadnúť
949,laufen::V,הלך ברגל,bežať
950,schreiten::V,פסע,kráčať
951,spazierengehen::V,טיל,prechádzať sa
952,eilen::V,אץ,súriť
953,eilen::V,מהר,súriť
954,sich beeilen::V,מהר,ponáhľať sa
955,sausen::V,אץ,hučať
956,rennen::V,רץ,bežať
957,springen::V,קפץ,skákať
958,klettern::V,טפס,liezť
959,schaukeln::V,התנדנד,húpať
960,schaukeln::V,התנדנד,hojdať
961,kriechen::V,זחל,liezť
962,kriechen::V,זחל,plaziť sa
963,schwimmen::V,שחה,plávať
964,tauchen::V,צלל,ponoriť sa
965,rudern::V,חתר,veslovať
966,fahren::V,נסע,ísť
967,fahren::V,נסע,jazdiť
968,fliegen::V,עף,letieť
969,gehen::V,הלך,ísť
970,weggehen::V,עזב,odísť
971,weggehen::V,עזב,odchádzať
972,abfahren::V,יצא,odcestovať
973,anhalten::V,עצר,zadržať sa
974,anhalten::V,עצר,zastaviť sa
975,hineingehen::V,נכנס,vchádzať
976,eintreten::V,נכנס,vojsť
977,eintreten::V,נכנס,vstúpiť
978,kommen::V,בא,prísť
979,ankommen::V,הגיע,prísť
980,ankommen::V,הגיע,doraziť
981,zurückkommen::V,שב,vrátiť sa
982,zurückkommen::V,חזר,vrátiť sa
983,bleiben::V,נשאר,ostať
984,bleiben::V,נשאר,zostať
985,warten::V,חכה,čakať
986,warten::V,המתין,čakať
987,erwarten::V,צפה,očakávať
988,suchen::V,חפש,hľadať
989,finden::V,מצא,nájsť
990,versuchen::V,נסה,skúsiť
991,versuchen::V,נסה,pokúsiť sa
992,vorbereiten::V,הכין,pripraviť
993,lieben::V,אהב,ľúbiť
994,lieben::V,אהב,milovať
995,mögen::V,אהב,mať rád
996,lachen::V,צחק,smiať sa
997,rühren::V,נגע ללב,dojať
998,weinen::V,בכה,plakať
999,schimpfen::V,גער,nadávať
1000,sich ärgern::V,זעם,hnevať sa
1001,sich ärgern::V,זעם,zlostiť sa
1002,sich ärgern::V,כעס,hnevať sa
1003,sich ärgern::V,כעס,zlostiť sa
1004,sich fürchten::V,פחד,báť sa
1005,sich fürchten::V,חשש,báť sa
1006,fürchten::V,פחד מ,báť sa
1007,fürchten::V,חשש מ,báť sa
1008,fliehen::V,ברח,utekať
1009,flüchten::V,נמלט,utiecť
1010,sehen::V,ראה,vidieť
1011,anschauen::V,הביט,pozrieť sa na
1012,ansehen::V,התבונן,pozrieť
1013,hören::V,שמע,počúvať
1014,zuhören::V,הקשיב,počúvať
1015,probieren::V,נסה,ochutnať
1016,riechen::V,הריח,ňuchať
1017,fühlen::V,חש,cítiť
1018,fühlen::V,חש,pociťovať
1019,scheinen::V,נדמה,zdať sa
1020,zu sehen sein::V,נראה,byť vidieť
1021,vernehmen::V,נודע ל,počuť
1022,frieren::V,קר ל,mrznúť
1023,frieren::V,קר ל,oziabať
1024,tun::V,פעל,robiť
1025,können::V,יכל,môcť
1026,wollen::V,רצה,chcieť
1027,anfangen::V,התחיל,začať
1028,beenden::V,גמר,skončiť
1029,aufhören::V,סים,prestať
1030,gelingen::V,הצליח,podariť sa
1031,geraten::V,עלה,dariť sa
1032,öffnen::V,פתח,otvoriť
1033,schließen::V,סגר,zavrieť
1034,stellen::V,העמיד,postaviť
1035,setzen::V,הושיב,posadiť
1036,legen::V,שם,klásť
1037,legen::V,שם,položiť
1038,berühren::V,נגע,dotykať sa
1039,verbinden::V,קשר,spojiť
1040,bedecken::V,כסה,pokryť
1041,aufhängen::V,תלה,zavesiť
1042,anzünden::V,הצית,zapáliť
1043,aufheben::V,אסף,zdvihnúť
1044,zurücklassen::V,השאיר,zanechať
1045,verlieren::V,אבד,stratiť
1046,fallen lassen::V,שמט,pustiť
1047,fallen lassen::V,הפיל,pustiť
1048,machen::V,עשה,robiť
1049,herstellen::V,יצר,vyrobiť
1050,bauen::V,בנה,stavať
1051,bauen::V,בנה,budovať
1052,reparieren::V,תקן,opraviť
1053,verbessern::V,שפר,zlepšiť
1054,ändern::V,שנה,zmeniť
1055,ändern::V,שנה,preinačiť
1056,graben::V,חפר,ryť
1057,graben::V,חפר,kopať
1058,beugen::V,כפף,ohnúť
1059,biegen::V,כופף,ohnúť
1060,drehen::V,סובב,točiť
1061,drehen::V,סובב,krútiť
1062,wenden::V,הפך,obrátiť
1063,wenden::V,הפך,prevrátiť
1064,umdrehen::V,סובב,otočiť
1065,umdrehen::V,סובב,obrátiť
1066,heben::V,הרים,dvíhať
1067,heben::V,הרים,povzniesť
1068,hochheben::V,הרים,zdvihnúť
1069,ergreifen::V,אחז,uchopiť sa
1070,halten::V,החזיק,držať
1071,drücken::V,לחץ,tisnúť
1072,schieben::V,הזיז,posunovať
1073,kratzen::V,שרט,škrabať
1074,kratzen::V,שפשף,škrabať
1075,lecken::V,לקק,lízať
1076,beißen::V,נשך,kúsať
1077,abreißen::V,קרע,odtrhnúť
1078,abschneiden::V,חתך,odrezať
1079,abschneiden::V,חתך,odkrojiť
1080,binden::V,קשר,zaviazať
1081,binden::V,קשר,priviazať
1082,stecken::V,תקע,strčiť
1083,brechen::V,שבר,zlomiť
1084,klopfen::V,נקש,tĺcť
1085,klopfen::V,נקש,klopať
1086,hauen::V,הכה,nabiť
1087,kleben::V,הדביק,lepiť
1088,kleben::V,הדביק,nalepiť
1089,reiben::V,שפשף,trieť
1090,streichen::V,מרח,namazať
1091,schleifen::V,השחיז,ostríť
1092,schneiden::V,גזר,rezať
1093,schneiden::V,גזר,strihať
1094,rütteln::V,נענע,triasť
1095,rütteln::V,נענע,lomcovať
1096,schütteln::V,נער,triasť
1097,schütteln::V,נער,potriasť
1098,schwenken::V,נופף,mávať
1099,schwenken::V,טלטל,mávať
1100,schütten::V,שפך,sypať
1101,füllen::V,מלא,plniť
1102,einwickeln::V,עטף,zabaliť
1103,tragen::V,נשא,niesť
1104,schleppen::V,סחב,vliecť
1105,ziehen::V,משך,ťahať
1106,aufbewahren::V,שמר,uložiť
1107,aufbewahren::V,שמר,uschovať
1108,werfen::V,זרק,hodiť
1109,werfen::V,זרק,vrhnúť
1110,fangen::V,תפס,chytať
1111,packen::V,אחז,baliť
1112,packen::V,אחז,chytiť
1113,verstecken::V,החביא,skryť
1114,verstecken::V,החביא,schovať
1115,teilen::V,חלק,podeliť
1116,teilen::V,חלק,rozdeliť
1117,schicken::V,שלח,posielať
1118,bringen::V,הביא,priniesť
1119,hinzufügen::V,הוסיף,pripojiť
1120,bekommen::V,תפס,dostať
1121,erhalten::V,קבל,prijať
1122,nehmen::V,אחז,vziať
1123,wählen::V,בחר,voliť
1124,auswählen::V,בחר ב,vybrať
1125,auswählen::V,בחר ב,vyvoliť
1126,bewahren::V,קים,zachovať
1127,behindern::V,מנע,zavadzať
1128,behindern::V,מנע,byť v ceste
1129,verderben::V,מנע,skaziť
1130,beschädigen::V,הזיק,ublížiť
1131,beschädigen::V,הזיק,poškodiť
1132,zerbrechen::V,נשבר,rozbiť
1133,zerbrechen::V,נשבר,prelomiť
1134,zerreißen::V,קרע,pretrhnúť
1135,zerstören::V,הרס,zničiť
1136,zerstören::V,השמיד,zničiť
1137,verbrennen::V,שרף,spáliť
1138,geben::V,נתן,dať
1139,reichen::V,העביר,podať
1140,schenken::V,נתן במתנה,darovať
1141,versprechen::V,הבטיח,sľúbiť
1142,wünschen::V,אחל,želať
1143,loben::V,שבח,chváliť
1144,küssen::V,נשק,bozkať
1145,wiegen::V,נדנד,kolísať
1146,zudecken::V,כסה,prikryť
1147,wecken::V,עורר,zobudiť
1148,zeigen::V,הראה,ukázať
1149,führen::V,הביא,viesť
1150,führen::V,הוביל,viesť
1151,lehren::V,למד,učiť
1152,unterrichten::V,למד,vyučovať
1153,aufziehen::V,רומם,vychovať
1154,leiten::V,נהל,viesť
1155,antreiben::V,המרץ,popudiť
1156,lassen::V,נתן,dať
1157,einladen::V,הזמין,pozvať
1158,einladen::V,הזמין,povolať
1159,vereinigen::V,אחד,spojiť
1160,vereinigen::V,אחד,zjednotiť
1161,vereinigen::V,לכד,spojiť
1162,vereinigen::V,לכד,zjednotiť
1163,besuchen::V,בקר,navštíviť
1164,treffen::V,פגש,stretnúť
1165,sich versammeln::V,התאסף,zhromaždiť sa
1166,spielen::V,שחק,hrať
1167,singen::V,שר,spievať
1168,tanzen::V,רקד,tancovať
1169,sich trennen::V,נפרד,rozísť sa
1170,verlassen::V,עזב,opustiť
1171,retten::V,הציל,zachrániť
1172,bewachen::V,שמר,strážiť
1173,schützen::V,אבטח,chrániť
1174,verteidigen::V,הגן,brániť
1175,sich schlagen::V,התכתש,biť sa
1176,schießen::V,ירה,streliť
1177,schießen::V,ירה,strieľať
1178,siegen::V,גבר,zvíťaziť
1179,siegen::V,נצח,zvíťaziť
1180,ärgern::V,עצבן,hnevať
1181,ärgern::V,עצבן,zlostiť
1182,schlagen::V,הכה,biť
1183,schlagen::V,הכה,udrieť
1184,schlagen::V,הלקה,biť
1185,schlagen::V,הלקה,udrieť
1186,treten::V,בעט,kopnúť
1187,stechen::V,דקר,bodnúť
1188,stechen::V,דקר,pichnúť
1189,stoßen::V,דחק,udrieť
1190,stehlen::V,גנב,kradnúť
1191,stören::V,קטע,vyrušiť
1192,stören::V,הפריע,vyrušiť
1193,belästigen::V,הציק,obťažovať
1194,belästigen::V,הטריד,obťažovať
1195,verbergen::V,הצניע,skryť
1196,täuschen::V,שגע,sklamať
1197,betrügen::V,הונה,klamať
1198,betrügen::V,הונה,podvádzať
1199,töten::V,הרג,zabiť
1200,töten::V,הרג,usmrtiť
1201,wohnen::V,גר,bývať
1202,arbeiten::V,עבד,pracovať
1203,sammeln::V,אסף,zbierať
1204,pflücken::V,קטף,trhať
1205,pflücken::V,קטף,oberať
1206,jagen::V,צד,poľovať
1207,fischen::V,דג,loviť ryby
1208,fischen::V,דג,chytať ryby
1209,fassen::V,תפס,uloviť
1210,hüten::V,רעה,pásť
1211,treiben::V,הוציא,hnať
1212,anbinden::V,קשר,priviazať
1213,füttern::V,הלעיט,kŕmiť
1214,melken::V,חלב,dojiť
1215,hacken::V,קצץ,seknúť
1216,gießen::V,השקה,polievať
1217,reifen::V,בשל,dozrieť
1218,zubereiten::V,הכין,pripraviť
1219,kochen::V,בשל,variť
1220,backen::V,אפה,piecť
1221,backen::V,אפה,smažiť
1222,braten::V,צלה,piecť
1223,braten::V,צלה,pražiť
1224,braten::V,טגן,piecť
1225,braten::V,טגן,pražiť
1226,umrühren::V,ערבב,pomiešať
1227,stricken::V,סרג,pliesť
1228,nähen::V,תפר,šiť
1229,färben::V,צבע,zafarbiť
1230,reinigen::V,נקה,čistiť
1231,waschen::V,רחץ,myť
1232,waschen::V,כבס,myť
1233,abwischen::V,נגב,utrieť
1234,spülen::V,שטף,vyplachovať
1235,fegen::V,טאטא,zametať
1236,kehren::V,טאטא,zametať
1237,baden::V,טבל,kúpať sa
1238,baden::V,שחה,kúpať sa
1239,sich waschen::V,התרחץ,umývať sa
1240,ausziehen::V,הוריד,zobliecť
1241,anziehen::V,לבש,obliecť
1242,sich anziehen::V,התלבש,obliecť sa
1243,kämmen::V,סרק,česať
1244,schmücken::V,קשט,ozdobiť
1245,sagen::V,אמר,povedať
1246,sprechen::V,דבר,hovoriť
1247,reden::V,דבר,rozprávať
1248,sich unterhalten::V,שוחח,rozprávať sa
1249,fragen::V,שאל,spýtať sa
1250,bitten::V,בקש,prosiť
1251,erzählen::V,ספר,rozprávať
1252,mitteilen::V,מסר,oznámiť
1253,mitteilen::V,הודיע,oznámiť
1254,nennen::V,קרא בשם,nazvať
1255,nennen::V,קרא בשם,menovať
1256,rufen::V,גיס,volať
1257,rufen::V,גיס,zavolať
1258,rufen::V,הזמין לבוא,volať
1259,rufen::V,הזמין לבוא,zavolať
1260,prahlen::V,התרברב,vystatovať sa
1261,übersetzen::V,תרגם,preložiť
1262,denken::V,חשב,myslieť
1263,glauben::V,האמין,veriť
1264,bemerken::V,הבחין,podotknuť
1265,bemerken::V,הבחין,spozorovať
1266,erkennen::V,זהה,poznať
1267,begreifen::V,קלט,pochopiť
1268,begreifen::V,קלט,porozumieť
1269,begreifen::V,הבין,pochopiť
1270,begreifen::V,הבין,porozumieť
1271,verstehen::V,הבין,rozumieť
1272,lernen::V,למד,učiť sa
1273,wissen::V,ידע,vedieť
1274,sich erinnern an::V,זכר,pamätať si na
1275,vergessen::V,שכח,zabudnuť
1276,messen::V,מדד,merať
1277,zählen::V,ספר,počítať
1278,rechnen::V,חשב,rátať
1279,rechnen::V,חשב,počítať
1280,lesen::V,קרא,čítať
1281,malen::V,ציר,maľovať
1282,zeichnen::V,שרטט,kresliť
1283,schreiben::V,כתב,písať
1284,besitzen::V,היה בעל של,mať
1285,besitzen::V,היה בעל של,vlastniť
1286,kaufen::V,קנה,kúpiť
1287,kaufen::V,רכש,kúpiť
1288,verkaufen::V,מכר,predať
1289,bezahlen::V,שלם,zaplatiť
1290,zahlen::V,שלם,platiť
1291,beherrschen::V,שלט,ovládať
1292,ertragen::V,סבל,znášať
1293,ertragen::V,סבל,vydržať
