,Concept_ID,xal,lez
767,durch::PRP,дундаһур,-кай хкатна
768,neben::PRP,хаҗуд,патав
769,neben::PRP,хаҗуд,мукьув
770,zwischen::PRP,хоорнд,ара
771,zwischen::PRP,хоорнд,арада
772,wegen::PRP,көлтә,гъиляй
773,wegen::PRP,деерәс,гъиляй
774,dies::PRN,эн,и
775,dies::PRN,эн,им
776,das::PRN,тер,а
777,das::PRN,тер,ам
778,alles::PRN,цуһар,вири
779,alles::PRN,цуһар,михьиз
780,ich::PRN,би,за
781,ich::PRN,би,зун
782,du::PRN,чи,вун
783,er::PRN,тер,ам
784,er::PRN,тер,гьа
785,wir::PRN,мадн,чун
786,ihr::PRN,та,куьн
787,sie::PRN,тедн,абур
788,was::FPRN,юн,вуч
789,wer::FPRN,кен,вуж
790,wo::FADV,хама,гьина
791,wohin::FADV,хамаран,гьиниз
792,wie::FADV,яһҗ,гьикӏ
793,wie::FADV,яһад,гьикӏ
794,warum::FADV,юңгад,вучиз
795,wieviel::FNUM,кедү,шумуд
796,eins::NUM,негн,са
797,zwei::NUM,хойр,кьвед
798,drei::NUM,һурвн,пуд
799,vier::NUM,дөрвн,кьуд
800,fünf::NUM,тавн,вад
801,sechs::NUM,зурһан,ругуд
802,sieben::NUM,долан,ирид
803,acht::NUM,нәәмн,муьжуьд
804,neun::NUM,йисн,кӏуьд
805,zehn::NUM,арвн,цӏуд
806,elf::NUM,арвн негн,цӏусад
807,zwölf::NUM,арвн хойр,цӏикьвед
808,zwanzig::NUM,хөрн,къад
809,dreißig::NUM,һучн,къанницӏуд
810,vierzig::NUM,дөчн,яхцӏур
811,fünfzig::NUM,тәвн,яхцӏурни цӏуд
812,sechzig::NUM,җирн,пудкъад
813,siebzig::NUM,далн,пудкъанни цӏуд
814,achtzig::NUM,найн,кьудкъад
815,neunzig::NUM,йирн,кьудкъанни цӏуд
816,hundert::NUM,зун,виш
817,tausend::NUM,миңһн,агъзур
818,und::CNJ,болн,ва
819,oder::CNJ,эс гиҗ,я
820,oder::CNJ,эс гихлә,я
821,stehen::V,зогсх,акъвазун
822,sitzen::V,суух,ацукьун
823,liegen::V,кевтх,къаткун
824,hängen::V,өлгәтә бәәх,куьрс хьун
825,werden::V,болх,хьун
826,passieren::V,болх,хьун
827,beginnen::V,эклх,башламиш хьун
828,enden::V,төгсх,куьтягь хьун
829,wechseln::V,хүврх,дегиш хьун
830,aufgehen[Sonne]::V,һарх,экъечӏун
831,untergehen[Sonne]::V,орх,акӏун
832,untergehen[Sonne]::V,сүүрлх,акӏун
833,scheinen[Sonne]::V,герлтх,ишигь гун
834,donnern::V,күрҗңнх,къукърумар авун
835,wehen::V,сальклх,
836,strömen::V,һооҗх,авахьун
837,fließen::V,урсх,авахьун
838,sich drehen::V,эргх,элкъуьн
839,schwanken::V,дәәвлх,юзун
840,schwingen::V,нәәхлх,галтад хьун
841,fallen::V,унх,аватун
842,fallen::V,киисх,аватун
843,brennen::V,шатх,кун
844,brennen::V,шатх,ккун
845,rauchen::V,ута һарһх,
846,regnen::V,орх,къун
847,gefrieren::V,мөстх,муркӏади кьун
848,tauen::V,хәәлх,цӏурун
849,schmelzen::V,хәәлх,цӏурун
850,schmelzen::V,хәәлгдх,цӏурун
851,trocknen::V,эврх,кьурун
852,sieden::V,буслх,ругун
853,faulen::V,үмкәрх,кутӏун
854,verfaulen::V,илҗрх,чуьруьтмиш хьун
855,verfaulen::V,илҗрх,кутӏун
856,reißen::V,тасрх,атӏун
857,reißen::V,тасрх,къазунун
858,versinken::V,чивх,батмиш хьун
859,vergehen::V,болх,алатун
860,erscheinen::V,һарх,майдандиз акъатун
861,verschwinden::V,уга болх,квахьун
862,sinken::V,татгдх,элекьун
863,abnehmen::V,хасгдх,тӏимил хьун
864,abnehmen::V,хасгдх,гъвечӏи хьун
865,zunehmen::V,өсх,артух хьун
866,steigen::V,немх,хкаж хьун
867,wachsen::V,өсх,экъечӏун
868,wachsen::V,урһх,экъечӏун
869,glänzen::V,гилвкх,цӏарцӏар гун
870,funkeln::V,цәклх,нур гун
871,lärmen::V,шууглдх,ван авун
872,läuten::V,хоңх,зенг ягъун
873,klingeln::V,җиңнулх,зенг ягъун
874,klirren::V,җиңнх,зигринг авун
875,brausen::V,догшрхх,къати хьун
876,rauschen::V,сарҗңнх,вишриш авун
877,klingen::V,ә һарх,ван авун
878,bellen::V,хуцх,элуькьун
879,heulen::V,уульх,къув ягъун
880,blasen::V,үләх,уф гун
881,pfeifen::V,ишкрх,уьфт ягъун
882,schreien::V,хәәкрх,гьараюн
883,stöhnen::V,түңшх,суза авун
884,zittern::V,дагҗннх,зурзун
885,leben::V,бәәх,яшамиш хьун
886,geboren werden::V,төрх,хьун
887,atmen::V,әмсхлх,нефес чӏугун
888,trinken::V,уух,хъун
889,essen::V,идх,тӏуьн
890,schlucken::V,зальгх,туькьуьнун
891,müde werden::V,көшх,галатун
892,müde werden::V,көшх,юргъун хьун
893,einschlafen::V,унтх,ксун
894,schlafen::V,нөөрсх,ксун
895,aufwachen::V,серх,ахварай аватун
896,aufstehen::V,босх,къарагъун
897,sich erholen::V,амрх,ял ягъун
898,krank werden::V,гемтх,кефсуз хьун
899,krank sein::V,шалтглх,тӏа хьун
900,schmerzen::V,өвдх,тӏа хьун
901,husten::V,ханях,уьгьуь ягъун
902,genesen::V,эдгх,сагъ хъхьун
903,sterben::V,үкх,кьин
904,sterben::V,өңгрх,кьин
905,umkommen::V,үкх,терг хьун
906,sich bewegen::V,көдлх,юзун
907,sich bewegen::V,көндрх,юзун
908,sich rühren::V,көндрх,юзун
909,sich erheben::V,босх,къарагъун
910,sich setzen::V,суух,ацукьун
911,hinfallen::V,унх,алукьун
912,hinfallen::V,киисх,алукьун
913,laufen::V,йовх,къекъуьн
914,schreiten::V,алхх,ккамар къачун
915,spazierengehen::V,сергҗ йовх,сейр авун
916,eilen::V,шулудх,тади авун
917,sich beeilen::V,адһх,гьерекатун
918,sich beeilen::V,шамдх,гьерекатун
919,sausen::V,хурдлх,чкурун
920,sausen::V,йир_хурдар_гүүх,чкурун
921,sausen::V,йир_хурдар_йовх,чкурун
922,rennen::V,гүүх,катун
923,rennen::V,гүүх,зверун
924,springen::V,һәрәдх,хкадарун
925,klettern::V,давшх,акьахун
926,schaukeln::V,дүүдңндх,
927,kriechen::V,мөлкх,капаралди фин
928,schwimmen::V,усчх,сирнав авун
929,tauchen::V,булхх,кьилихъди циз вегьин
930,rudern::V,хәәвдх,кьусуйралди лодка гьалун
931,rudern::V,хәәвдх,цуьруьгъуьлдалди кӏватӏун
932,fahren::V,йовх,фин
933,fliegen::V,нисх,лув гун
934,fliegen::V,нисх,цавай фин
935,gehen::V,йовх,фин
936,weggehen::V,йовх,хъфин
937,weggehen::V,одх,хъфин
938,weggehen::V,һарх,хъфин
939,weggehen::V,мөрлх,хъфин
940,abfahren::V,мордх,фин
941,abfahren::V,мордх,рекье гьатун
942,anhalten::V,зогсх,акъвазун
943,hineingehen::V,орх,гьахьун
944,eintreten::V,орх,гьахьун
945,kommen::V,ирх,атун
946,ankommen::V,ирх,атун
947,zurückkommen::V,орх,хтун
948,bleiben::V,бәәх,амукьун
949,warten::V,күләх,гуьзлемишун
950,erwarten::V,күләх,вил алаз акъвазун
951,suchen::V,хәәх,къекъуьн
952,finden::V,олх,жугъун
953,versuchen::V,седх,алахъун
954,vorbereiten::V,белдх,гьазурун
955,lieben::V,дурлх,кӏан хьун
956,mögen::V,таассгдх,рикӏ ацукьун
957,lachen::V,инәх,хъуьруьн
958,rühren::V,уйрах,
959,weinen::V,уульх,шехьун
960,schimpfen::V,харах,сеперар гун
961,schimpfen::V,харах,экъуьгъунар авун
962,sich ärgern::V,уурлх,хъел акатун
963,sich fürchten::V,әәх,кичӏе хьун
964,fürchten::V,әәх,къурхутмиш хьун
965,fürchten::V,сүрдх,къурхутмиш хьун
966,fliehen::V,зулх,катун
967,flüchten::V,орһх,катун
968,flüchten::V,зулх,катун
969,sehen::V,үзх,акун
970,anschauen::V,харх,вил вегьин
971,ansehen::V,хәләх,килигун
972,ansehen::V,үзх,килигун
973,hören::V,соңсх,ван хьун
974,zuhören::V,соңсх,яб гун
975,probieren::V,амсх,дад акун
976,riechen::V,үнрчлх,ни чӏугун
977,fühlen::V,медх,гьисс авун
978,scheinen::V,болҗ медгдх,
979,scheinen::V,миниһәр болхла,
980,scheinen::V,болад бәәх,
981,zu sehen sein::V,үзгдх,
982,vernehmen::V,соңсх,
983,frieren::V,даарх,кьун
984,frieren::V,даарх,мекьи хьун
985,tun::V,кех,авун
986,können::V,чадх,хьун
987,können::V,чадх,акъакьун
988,wollen::V,дурлх,кӏан хьун
989,anfangen::V,эклх,башламишун
990,beenden::V,дуусх,куьтягьун
991,aufhören::V,уурх,акъвазун
992,gelingen::V,бүтх,арадал атун
993,gelingen::V,күцәх,арадал атун
994,geraten::V,болх,акъатун
995,öffnen::V,секх,ахъаюн
996,schließen::V,хаах,акьалун
997,stellen::V,тәвх,эцигун
998,setzen::V,суулһх,ацукьарун
999,legen::V,тәвх,эцигун
1000,berühren::V,көндәх,хкӏурун
1001,verbinden::V,боох,гилигун
1002,bedecken::V,хучх,кӏевун
1003,bedecken::V,бүркх,кӏевун
1004,aufhängen::V,өлгх,куьрсарун
1005,anzünden::V,асах,куькӏуьрун
1006,anzünden::V,шатах,куькӏуьрун
1007,aufheben::V,өөдән өргх,хкажун
1008,zurücklassen::V,үлдәх,тун
1009,verlieren::V,геех,квадарун
1010,fallen lassen::V,алдх,авадрун
1011,machen::V,кех,авун
1012,machen::V,кех,кар авун
1013,herstellen::V,кех,расун
1014,bauen::V,тосхх,туькӏуьрун
1015,reparieren::V,ясх,расун
1016,verbessern::V,сәәрүлх,хъсанрун
1017,ändern::V,хүврәх,табдил авун
1018,graben::V,малтх,эгъуьнун
1019,beugen::V,нуһлх,акӏажарун
1020,beugen::V,нуһлх,кангур авун
1021,biegen::V,матилһх,патахъарун
1022,drehen::V,эргүлх,алчударун
1023,wenden::V,көмрх,
1024,wenden::V,эргүлх,
1025,umdrehen::V,эргүлх,элкъуьрун
1026,heben::V,өргх,хкажун
1027,heben::V,деер өргх,хкажун
1028,hochheben::V,өргх,хкажун
1029,ergreifen::V,бәрх,агалчна кьун
1030,halten::V,бәрх,кьун
1031,drücken::V,шахх,чуькьуьн
1032,schieben::V,түлкх,хуртӏ гун
1033,kratzen::V,мааҗх,къадгъунун
1034,lecken::V,долах,мез гун
1035,beißen::V,хазх,кӏасун
1036,abreißen::V,таслх,галудун
1037,abschneiden::V,тәәрх,атӏун
1038,binden::V,боох,
1039,stecken::V,шаах,сухун
1040,stecken::V,хатхх,сухун
1041,brechen::V,хамхлх,хун
1042,brechen::V,хамхлх,кукӏварун
1043,klopfen::V,цокх,тахъ-тахъ авун
1044,hauen::V,цокх,ягъун
1045,kleben::V,наах,алкӏурун
1046,kleben::V,наах,кукӏурун
1047,reiben::V,зүлгх,тӏушунун
1048,streichen::V,наах,алтадун
1049,streichen::V,лашх,алтадун
1050,streichen::V,түркх,алтадун
1051,schleifen::V,хурцлх,кӏвенкӏв авун
1052,schneiden::V,хәәчлх,атӏун
1053,rütteln::V,дәәвлүлх,къарсурун
1054,schütteln::V,сегсрх,къарсурун
1055,schwenken::V,дайлх,элягъун
1056,schwenken::V,дайлх,галтадун
1057,schütten::V,кех,цун
1058,füllen::V,дүүргх,ацӏурун
1059,einwickeln::V,орах,кутун
1060,einwickeln::V,орах,элкъуьрун
1061,tragen::V,зөөх,тухун
1062,schleppen::V,чирх,галчӏурун
1063,ziehen::V,татх,ялун
1064,ziehen::V,татх,чӏугун
1065,aufbewahren::V,хадһлх,хуьн
1066,werfen::V,хайх,гадрун
1067,fangen::V,бәрх,кьун
1068,fangen::V,хавлх,кьун
1069,packen::V,бәрх,кьун
1070,verstecken::V,дүрх,кӏевун
1071,verstecken::V,бултулх,кӏевун
1072,teilen::V,хувах,паюн
1073,schicken::V,илгәх,ракъурун
1074,bringen::V,авч ирх,гъун
1075,hinzufügen::V,немх,алава авун
1076,bekommen::V,авх,къачун
1077,bekommen::V,авх,жугъурун
1078,erhalten::V,авх ,къачун
1079,nehmen::V,авх,къачун
1080,wählen::V,шүүх,хкягъун
1081,auswählen::V,шүүх,хкягъун
1082,bewahren::V,хадһлх,хуьн
1083,bewahren::V,кевтнь үлдәх,хуьн
1084,bewahren::V,кевтнь бәәлһх,хуьн
1085,behindern::V,харшлх,манийвал авун
1086,verderben::V,үрәх,чӏурун
1087,beschädigen::V,эвдх,нукьсанвал гун
1088,zerbrechen::V,күүлх,хун
1089,zerbrechen::V,хамхлх,хун
1090,zerreißen::V,шуучх,къазунун
1091,zerstören::V,эвдх,чӏурун
1092,zerstören::V,эвдх,барбатӏун
1093,verbrennen::V,шатах,ккун
1094,geben::V,өгх,гун
1095,reichen::V,өгх,вугун
1096,reichen::V,өгх,гун
1097,schenken::V,белглх,пишкеш авун
1098,versprechen::V,амлх,гаф гун
1099,wünschen::V,сә хәәх,дуьа авун
1100,loben::V,магтх,тариф авун
1101,küssen::V,үмсх,темен гун
1102,wiegen::V,саатулх,эчӏягъун
1103,zudecken::V,бүркх,гьалдун
1104,wecken::V,серүлх,ахварай авудун
1105,zeigen::V,үзүлх,къалурун
1106,führen::V,көтлх,тухун
1107,lehren::V,заах,кӏелиз тун
1108,lehren::V,сурһх,кӏелиз тун
1109,unterrichten::V,сурһх,тарс гун
1110,unterrichten::V,багшлх,тарс гун
1111,aufziehen::V,өскәх,тербия гун
1112,aufziehen::V,өскәх,тербияламишун
1113,leiten::V,һардх,идара авун
1114,leiten::V,толһалх,идара авун
1115,antreiben::V,шамдах,тади кутун
1116,lassen::V,күч үзүлх,
1117,einladen::V,үрх,теклиф авун
1118,vereinigen::V,хамцулх,сад авун
1119,besuchen::V,одх,кьилив атун
1120,treffen::V,харһх,гьалтун
1121,sich versammeln::V,цуглрх,алтӏушун
1122,sich versammeln::V,хурх,алтӏушун
1123,spielen::V,наадх,къугъун
1124,singen::V,дуулх,лугьун
1125,singen::V,дуулх,мани лугьун
1126,tanzen::V,биилх,кьуьл авун
1127,sich trennen::V,хаһцх,къакъатун
1128,verlassen::V,хайх,гъил къачун
1129,retten::V,әм аврх,къутармишун
1130,retten::V,әәмшгәс харсх,къутармишун
1131,bewachen::V,харх,хуьн
1132,bewachen::V,манх,хуьн
1133,schützen::V,харсх,хуьн
1134,verteidigen::V,харсх,хуьн
1135,sich schlagen::V,гүвдлдх,кукӏун
1136,schießen::V,хах,акъатун
1137,siegen::V,диилх,гъалиб хьун
1138,ärgern::V,уурлулх,хъел гъун
1139,ärgern::V,уурлулх,хъел кутун
1140,schlagen::V,цокх,ягъун
1141,schlagen::V,цокх,галукьарун
1142,schlagen::V,гүвдх,ягъун
1143,schlagen::V,гүвдх,галукьарун
1144,stechen::V,хатхх,акьадарун
1145,stoßen::V,түлкчкх,эцягъун
1146,stehlen::V,хулхалх,чуьнуьхун
1147,stören::V,һә болх,хкуьрун
1148,belästigen::V,амр эс өгх,хкуьрун
1149,belästigen::V,амр эс өгх,азият гун
1150,verbergen::V,нуух,далдаламишун
1151,verbergen::V,бултулх,далдаламишун
1152,täuschen::V,меклх,алцурарун
1153,täuschen::V,меклх,алцуррун
1154,betrügen::V,меклх,алцурарун
1155,betrügen::V,меклх,гьарамзадавал авун
1156,betrügen::V,мек һарһх,алцурарун
1157,betrügen::V,мек һарһх,гьарамзадавал авун
1158,töten::V,алх,яна кьин
1159,wohnen::V,бәәх,дуланмиш хьун
1160,arbeiten::V,көдлх,кӏвалахун
1161,arbeiten::V,көдлх,кӏвалах авун
1162,sammeln::V,түүх,кӏватӏун
1163,pflücken::V,түүх,атӏун
1164,pflücken::V,хурах,атӏун
1165,jagen::V,аңнх,гъуьрч авун
1166,jagen::V,аңһучлх,гъуьрч авун
1167,fischen::V,заһс аңнх,гъетер кьун
1168,fassen::V,бәрх,кьун
1169,hüten::V,хәрүлх,чӏура хуьн
1170,treiben::V,туух,гьалун
1171,anbinden::V,уйх,акалун
1172,füttern::V,теҗәх,ем гун
1173,melken::V,саах,ацун
1174,hacken::V,чавчх,куьткуьнун
1175,gießen::V,услх,яд гун
1176,reifen::V,болх,чурун
1177,reifen::V,болх,агакьун
1178,reifen::V,болвсрх,чурун
1179,reifen::V,болвсрх,агакьун
1180,zubereiten::V,белдх,гьазурун
1181,kochen::V,чанх,ругун
1182,kochen::V,болһх,ругун
1183,backen::V,болһх,чурун
1184,braten::V,хуурх,чурун
1185,umrühren::V,самрх,какадарун
1186,stricken::V,өлгх,хурун
1187,nähen::V,уйх,цун
1188,färben::V,будх,шир ягъун
1189,reinigen::V,цеврлх,михьун
1190,waschen::V,уһах,чуьхуьн
1191,abwischen::V,арчх,гуьцӏун
1192,spülen::V,зәәлх,экъуьрун
1193,fegen::V,сәвүрдх,шуткун
1194,kehren::V,сәвүрдх,кул алтадун
1195,baden::V,өөмх,эхъуьн
1196,sich waschen::V,уһах,жендек чуьхуьн
1197,sich waschen::V,бийән уһаҗ,жендек чуьхуьн
1198,ausziehen::V,тәәлх,хутӏунун
1199,ausziehen::V,тәәлх,галудун
1200,anziehen::V,өмсх,алукӏун
1201,sich anziehen::V,хувцлх,алукӏун
1202,sich anziehen::V,хувцлх,парталар алукӏун
1203,kämmen::V,самлх,эвягъун
1204,schmücken::V,чимх,безетмишун
1205,schmücken::V,чимх,гуьрчегарун
1206,schmücken::V,кеерүлх,безетмишун
1207,schmücken::V,кеерүлх,гуьрчегарун
1208,sagen::V,келх,лугьун
1209,sprechen::V,келх,рахун
1210,reden::V,күүндх,рахун
1211,reden::V,күр_кех,рахун
1212,sich unterhalten::V,күүндх,ихтилат авун
1213,fragen::V,сурх,жузун
1214,bitten::V,эрх,тӏалабун
1215,erzählen::V,келх,ахъаюн
1216,erzählen::V,келҗ өгх,ахъаюн
1217,mitteilen::V,медүлх,хабар гун
1218,nennen::V,нерәдх,тӏвар гун
1219,nennen::V,нер өгх,тӏвар гун
1220,rufen::V,дуудх,эверун
1221,prahlen::V,көөрх,яцӏу гафар авун
1222,übersetzen::V,орчулх,таржума авун
1223,übersetzen::V,орчулх,гафладун
1224,denken::V,санх,фикир авун
1225,glauben::V,шүтх,агъун
1226,glauben::V,нәәлх,агъун
1227,bemerken::V,темдглх,фикир гун
1228,erkennen::V,таньх,
1229,erkennen::V,медх,
1230,begreifen::V,медх,гъавурда акьун
1231,verstehen::V,соңсх,
1232,lernen::V,сурх,кӏелун
1233,wissen::V,медх,чир хьун
1234,wissen::V,медх,чирхьун
1235,sich erinnern an::V,санх,рикӏел хуьн
1236,vergessen::V,мартх,рикӏелай фин
1237,vergessen::V,мартх,рикӏелай алатун
1238,messen::V,кемҗәлх,алцумун
1239,zählen::V,тоолх,гьисабун
1240,rechnen::V,тоолх,гьисабун
1241,lesen::V,умшх,кӏелун
1242,malen::V,зурх,кхьин
1243,malen::V,зурх,шикилар чӏугун
1244,zeichnen::V,зурх,чӏугун
1245,schreiben::V,бичх,кхьин
1246,besitzen::V,эзлх,иеси хьун
1247,kaufen::V,хулдҗ авх,къачун
1248,kaufen::V,хулдҗ авх,маса къачун
1249,verkaufen::V,хулдх,гун
1250,verkaufen::V,хулдх,маса гун
1251,verkaufen::V,гүүлгх,гун
1252,verkaufen::V,гүүлгх,маса гун
1253,bezahlen::V,өгх,къимет гун
1254,bezahlen::V,өгх,эвезда авун
1255,bezahlen::V,өгх,гьакъи агакьрун
1256,zahlen::V,өгх,къимет гун
1257,zahlen::V,өгх,эвезда авун
1258,zahlen::V,өгх,гьакъи агакьрун
1259,beherrschen::V,эзлх,иеси хьун
1260,ertragen::V,даах,таб гун
1261,treten::V,,кьуьл къекъягъун
1262,treten::V,,кьуьл эцягъун
