,Concept_ID,it,mrj
763,krank::A,malato,хворой
764,krank::A,infermo,церлӹ
765,krank::A,infermo,хворой
766,nackt::A,nudo,цӓрӓ
767,traurig::A,triste,сы́лыкан
768,traurig::A,triste,кымы́лдымы
769,lebendig::A,vivo,живой
770,gut::A,buono,яжо
771,schlecht::A,cattivo,уда
772,schlecht::A,cattivo,худа
773,richtig::A,giusto,вургамла
774,schlimm::A,grave,йӹрнык
775,wahr::A,vero,настоящий
776,wahr::A,vero,настояшый
777,alt::A,vecchio,шонгы
778,neu::A,nuovo,у
779,ehemalig::A,vecchio,тошты
780,ehemalig::A,d'una_volta,тошты
781,alt[Lebewesen]::A,anziano,ӹлалшӹ
782,jung::A,giovane,нöргӹ
783,jung::A,giovane,молода
784,arm::A,pòvero,укеӓн
785,reich::A,ricco,паян
786,reich::A,ricco,пурлыкан
787,bekannt::A,noto,палӹмӹ
788,bekannt::A,conosciuto,палӹмӹ
789,berühmt::A,famoso,лӹмлы
790,berühmt::A,cèlebre,лӹмлы
791,fremd::A,estràneo,эдемӹн
792,fremd::A,straniero,эдемӹн
793,verschieden::A,diverso,тӹрлӹ
794,verschieden::A,differente,тӹрлӹ
795,nah::A,vicino,лишӹл
796,nah::A,propinquo,лишӹл
797,fern::A,lontano,мӹндӹр
798,linker::A,sinistro,шалахай
799,rechter::A,destro,вургамла
800,anderer::A,altro,вес
801,anderer::A,altro,весӹ
802,erster::A,primo,икшӹ
803,erster::A,primo,икӹмшӹ
804,zweiter::A,secondo,кокшы
805,dritter::A,terzo,кымшы
806,letzter::A,ùltimo,остатка
807,allein::ADV,solo,иктӹ
808,allein::ADV,solo,иктӹт
809,allein::ADV,da solo,иктӹ
810,allein::ADV,da solo,иктӹт
811,auf einmal::ADV,insieme,тöрöк
812,zusammen::ADV,insieme,икараш
813,zusammen::ADV,insieme,цымырын
814,lange::ADV,a lungo,кужын
815,plötzlich::ADV,all'improvviso,трӱк
816,sofort::ADV,sùbito,полт
817,sofort::ADV,sùbito,тöрöк
818,sofort::ADV,sùbito,тӹшӓкок
819,sofort::ADV,all'istante,полт
820,sofort::ADV,all'istante,тöрöк
821,sofort::ADV,all'istante,тӹшӓкок
822,später::ADV,più tardi,вара
823,jetzt::ADV,ora,
824,jetzt::ADV,adesso,
825,heute::ADV,oggi,тагачы
826,morgen::ADV,domani,иргод
827,morgen::ADV,domani,иргодым
828,bald::ADV,presto,чӹнь
829,bald::ADV,presto,вӓшке
830,bald::ADV,presto,выртышты
831,bald::ADV,tra poco,чӹнь
832,bald::ADV,tra poco,вӓшке
833,bald::ADV,tra poco,выртышты
834,dann::ADV,allora,пакыла
835,gestern::ADV,ieri,тенгечӹ
836,einst::ADV,prima,икӓнӓ
837,einst::ADV,un tempo,икӓнӓ
838,damals::ADV,allora,тӹнӓм
839,danach::ADV,poi,пакыла
840,danach::ADV,dopo,пакыла
841,vorher::ADV,prima,перви
842,zuerst::ADV,prima,андак
843,zuerst::ADV,dapprima,андак
844,einmal::ADV,una volta,гӓнӓк
845,einmal::ADV,una volta,гӓнӓ
846,manchmal::ADV,talvolta,кынамжы
847,manchmal::ADV,qualche volta,кынамжы
848,oft::ADV,spesso,чӹчкӹдӹн
849,immer::ADV,sempre,со
850,immer::ADV,sempre,соок
851,niemals::ADV,non mai,нинам
852,niemals::ADV,non mai,нигынам
853,niemals::ADV,non mai,нигынамат
854,hier::ADV,qua,тиштӹ
855,hierhin::ADV,qua,тишкӹ
856,von hier::ADV,ne,тишец
857,von hier::ADV,ne,тишецӹн
858,von hier::ADV,da qui,тишец
859,von hier::ADV,da qui,тишецӹн
860,dort::ADV,lì,тӹштӹ
861,dorthin::ADV,là,тӹшкӹ
862,dorthin::ADV,là,тӹшкӹлӓ
863,geradeaus::ADV,diritto,вик
864,geradeaus::ADV,diritto,тура
865,vorwärts::ADV,avanti,анзыкы
866,rückwärts::ADV,all'indietro,мӹнгеш
867,zurück::ADV,di indietro,мӹнгеш
868,unten::ADV,giù,ӱлнӹ
869,unten::ADV,giù,лӹвӓлнӹ
870,unten::ADV,sotto,ӱлнӹ
871,unten::ADV,sotto,лӹвӓлнӹ
872,hinab::ADV,giù,ӱлӹкӹ
873,hinab::ADV,giù,лӹвӓкӹ
874,hinab::ADV,in giù,ӱлӹкӹ
875,hinab::ADV,in giù,лӹвӓкӹ
876,oben::ADV,su,вӹлнӹ
877,oben::ADV,sopra,вӹлнӹ
878,hinauf::ADV,in sù,кӱшкӹлӓ
879,hinauf::ADV,in sù,кӱш
880,hinauf::ADV,in alto,кӱшкӹлӓ
881,hinauf::ADV,in alto,кӱш
882,überall::ADV,dappertutto,йӹлт
883,überall::ADV,dappertutto,цилӓ вӓре
884,nicht::ADV,non,уке
885,ein wenig::ADV,un po',изиш
886,ein wenig::ADV,un po',иклаштык
887,ein wenig::ADV,un poco,изиш
888,ein wenig::ADV,un poco,иклаштык
889,kaum::ADV,a appena,цылик
890,kaum::ADV,a appena,чучок-чучок
891,sehr::ADV,molto,чоте
892,so::ADV,così,тенге
893,so::ADV,così,тенгелӓ
894,so::ADV,tanto,тенге
895,so::ADV,tanto,тенгелӓ
896,noch::ADV,ancora,мол
897,noch::ADV,ancora,моло
898,nur::ADV,solo,веле
899,nur::ADV,soltanto,веле
900,schon::ADV,già,уже
901,schon::ADV,già,ӹнде
902,wieder::ADV,di nuovo,уэш
903,vergebens::ADV,invano,зря
904,vergebens::ADV,invano,ӹзрӓ
905,vergebens::ADV,invano,ӹзӹрӓ
906,vor::PRP,davanti a,анзыц
907,vor::PRP,davanti a,анзыцын
908,hinter::PRP,dietro,шайылан
909,hinter::PRP,dietro,шайылный
910,unter::PRP,sotto,лӹвӓкӹ
911,durch::PRP,per,вашт
912,durch::PRP,attraverso,вашт
913,neben::PRP,a accanto a,сага
914,zwischen::PRP,fra,лош
915,zwischen::PRP,fra,лошкы
916,wegen::PRP,a causa di,мычыц
917,dies::PRN,ciò,тидӹ
918,dies::PRN,ciò,ти
919,dies::PRN,questo,тидӹ
920,dies::PRN,questo,ти
921,das::PRN,ciò,тидӹ
922,das::PRN,ciò,ти
923,das::PRN,quello,тидӹ
924,das::PRN,quello,ти
925,alles::PRN,tutto,цилӓ
926,ich::PRN,ìo,мый
927,du::PRN,tu,тӹнь
928,er::PRN,lui,тӹдӹ
929,er::PRN,egli,тӹдӹ
930,wir::PRN,noi,мӓ
931,ihr::PRN,voi,вӓ
932,sie::PRN,loro,нӹнӹ
933,was::FPRN,che,ма
934,was::FPRN,che cosa,ма
935,wer::FPRN,chi,кӱ
936,wo::FADV,dove,кышан
937,wo::FADV,dove,кыштакен
938,wohin::FADV,dove,кышкы
939,wie::FADV,come,кыце
940,warum::FADV,perche,малын
941,wieviel::FNUM,quanto,кынар
942,wieviel::FNUM,quanto,кынары
943,wieviel::FNUM,quanto,кынаркы
944,eins::NUM,uno,иктӹ
945,eins::NUM,uno,иктӹт
946,zwei::NUM,due,кок
947,zwei::NUM,due,кокты
948,drei::NUM,tre,кым
949,drei::NUM,tre,кымыт
950,vier::NUM,quattro,нӹл
951,fünf::NUM,cinque,вӹц
952,sechs::NUM,sei,куд
953,sechs::NUM,sei,кудытмозн
954,sieben::NUM,sette,шӹм
955,sieben::NUM,sette,шӹмӹт
956,acht::NUM,otto,кӓндӓкш
957,acht::NUM,otto,кӓндӓкшӹ
958,neun::NUM,nove,ӹндекшшӱдӹ
959,zehn::NUM,dieci,лу
960,elf::NUM,ùndici,луатик
961,elf::NUM,ùndici,луатиктӹ
962,zwölf::NUM,dodici,луаткок
963,zwölf::NUM,dodici,луаткокты
964,zwanzig::NUM,venti,коклы
965,dreißig::NUM,trenta,кымлы
966,vierzig::NUM,quaranta,нӹллӹ
967,fünfzig::NUM,cinquanta,вӹцлӹ
968,sechzig::NUM,sessanta,кудлу
969,siebzig::NUM,settanta,шӹмлу
970,achtzig::NUM,ottanta,кӓндӓкшлу
971,neunzig::NUM,novanta,ӹндекшлу
972,hundert::NUM,cento,шӱдӹ
973,tausend::NUM,mille,тӹжем
974,und::CNJ,e,дöн
975,oder::CNJ,o,льывы
976,stehen::V,stare in piedi,шалшаг
977,sitzen::V,sedere,шӹнзӓш
978,sitzen::V,stare seduto,шӹнзӓш
979,liegen::V,giacere,киӓш
980,hängen::V,pèndere,кечӓш
981,hängen::V,èssere appeso,кечӓш
982,werden::V,farsi,шагалаш
983,werden::V,diventare,шагалаш
984,passieren::V,succèdere,ӹштӓ́лтӓш
985,beginnen::V,cominciare,тӹнгӓлӓлтӓш
986,enden::V,finire,пӹтӓш
987,enden::V,terminare,пӹтӓш
988,wechseln::V,variare,весемӓш
989,wechseln::V,variare,весемӓлтӓш
990,wechseln::V,cambiare,весемӓш
991,wechseln::V,cambiare,весемӓлтӓш
992,aufgehen[Sonne]::V,sòrgere,авараш
993,aufgehen[Sonne]::V,spuntare,авараш
994,untergehen[Sonne]::V,tramontare,шӹ́нзӓш
995,scheinen[Sonne]::V,splèndere,сотемдӓрӓш
996,donnern::V,tonare,хӹдӹртӓш
997,wehen::V,soffiare,ӹфӹлӓш
998,strömen::V,fluire,йогащ
999,fließen::V,fluire,йогащ
1000,fließen::V,scorrere,йогащ
1001,sich drehen::V,girarsi,пöрдӓш
1002,schwanken::V,oscillare,лыпшалташ
1003,schwanken::V,barcollare,лыпшалташ
1004,schwingen::V,vibrare,кӓчӓйӓш
1005,schwingen::V,oscillare,кӓчӓйӓш
1006,fallen::V,cadere,кенвазаш
1007,fallen::V,cadere,шынгалташ
1008,brennen::V,àrdere,йылаш
1009,brennen::V,bruciare,йылаш
1010,rauchen::V,fumare,шыпшаш
1011,regnen::V,piòvere,юраш
1012,gefrieren::V,gelarsi,гӓш
1013,gefrieren::V,gelarsi,кӹлмаш
1014,gefrieren::V,congelarsi,гӓш
1015,gefrieren::V,congelarsi,кӹлмаш
1016,tauen::V,sciògliersi,шылаш
1017,schmelzen::V,fòndere,шӹрӓнӓш
1018,schmelzen::V,sciògliersi,шӹрӓнӓш
1019,trocknen::V,asciugarsi,кошкаш
1020,sieden::V,bollire,шолаш
1021,faulen::V,marcire,шӱӓш
1022,verfaulen::V,imputridire,йӓнгӓрӓлтӓш
1023,reißen::V,strapparsi,кышкедӓлтӓш
1024,versinken::V,affondare,ва́лаш
1025,vergehen::V,passare,эртӓш
1026,erscheinen::V,apparire,каяш
1027,erscheinen::V,comparire,каяш
1028,verschwinden::V,sparire,ямаш
1029,verschwinden::V,scomparire,ямаш
1030,sinken::V,calare,пычаш
1031,sinken::V,scendere,пычаш
1032,abnehmen::V,diminuire,чӹдемӓш
1033,abnehmen::V,diminuire,кöтӹргӓш
1034,zunehmen::V,aumentare,когоэмӓш
1035,steigen::V,salire,лӱлта́лташ
1036,steigen::V,montare,лӱлта́лташ
1037,wachsen::V,crescere,кушкаш
1038,glänzen::V,splèndere,йӹлгӹжӓш
1039,funkeln::V,brillare,валгалташ
1040,funkeln::V,scintillare,валгалташ
1041,lärmen::V,strepitare,юкланаш
1042,lärmen::V,fare chiasso,юкланаш
1043,läuten::V,suonare,цоргаш
1044,klingeln::V,suonare,цоргаш
1045,klirren::V,tintinnare,цонгырталгаш
1046,brausen::V,rombare,ышдымыла́наш
1047,brausen::V,rumoreggiare,ышдымыла́наш
1048,rauschen::V,frusciare,шу́жгаш
1049,klingen::V,suonare,йо́нгаш
1050,bellen::V,latrare,опташ
1051,bellen::V,abbaiare,опташ
1052,heulen::V,urlare,урмыжаш
1053,heulen::V,ululare,урмыжаш
1054,blasen::V,soffiare,ӹфӹлӓш
1055,pfeifen::V,fischiare,ши́шкаш
1056,schreien::V,gridare,уташ
1057,schreien::V,gridare,саслаш
1058,schreien::V,gridare,варгынзаш
1059,stöhnen::V,gèmere,ӹнгӹрӓш
1060,zittern::V,tremare,цӹтӹрӓш
1061,leben::V,vìvere,ӹлӓш
1062,geboren werden::V,nàscere,шачаш
1063,atmen::V,respirare,шӱлӓш
1064,trinken::V,bere,йӱӓш
1065,essen::V,mangiare,качкаш
1066,schlucken::V,inghiottire,нелӓш
1067,müde werden::V,stancarsi,янгылаш
1068,einschlafen::V,addormentarsi,амален кеӓш
1069,schlafen::V,dormire,амалаш
1070,aufwachen::V,svegliarsi,понгыжалташ
1071,aufstehen::V,levarsi,кӹньӹл шагалаш
1072,sich erholen::V,riposarsi,кӓнаш
1073,krank werden::V,ammalarsi,церлӓнен вазаш
1074,krank sein::V,èssere malato,церлӓнӓш
1075,krank sein::V,èssere malato,ясланаш
1076,krank sein::V,èssere malato,ясыланаш
1077,schmerzen::V,dolere,каршташ
1078,husten::V,tossire,кахыраш
1079,genesen::V,guarire,паремӓш
1080,genesen::V,guarire,тöрлӓнӓш
1081,sterben::V,morire,вазын колаш
1082,umkommen::V,perire,пӹтӓш
1083,sich bewegen::V,agitarsi,кашташ
1084,sich rühren::V,muòversi,тӓрвӓнӓш
1085,sich erheben::V,alzarsi,кӹньӹлӓш
1086,sich setzen::V,sedersi,шӹнзӓш
1087,hinfallen::V,cadere,кенвазаш
1088,hinfallen::V,cadere,шынгалташ
1089,laufen::V,camminare,кашташ
1090,laufen::V,andare a piedi,кашташ
1091,schreiten::V,andare,ашкедӓш
1092,schreiten::V,procedere,ашкедӓш
1093,spazierengehen::V,passeggiare,мадын кашташ
1094,spazierengehen::V,andare a passeggio,мадын кашташ
1095,eilen::V,andare in fretta,вӓшкӓш
1096,sich beeilen::V,affrettarsi,вӓшкӓш
1097,sich beeilen::V,affrettarsi,талашаш
1098,sausen::V,volare,хойхаланаш
1099,sausen::V,volare,хояш
1100,sausen::V,correre,хойхаланаш
1101,sausen::V,correre,хояш
1102,rennen::V,correre,кыргыжаш
1103,springen::V,saltare,тӹршештӓш
1104,klettern::V,arrampicarsi,ку́заш
1105,schaukeln::V,fare l'altalena,лыпшалташ
1106,kriechen::V,strisciare,авалянаш
1107,kriechen::V,strisciare,ньыжиклӓш
1108,schwimmen::V,nuotare,илӓш
1109,tauchen::V,tuffarsi,цымаш
1110,tauchen::V,immèrgersi,цымаш
1111,rudern::V,remare,шуалташ
1112,fahren::V,andare,кеӓш
1113,fahren::V,viaggiare,кеӓш
1114,fliegen::V,volare,чонгештӓш
1115,gehen::V,andare,кеӓш
1116,weggehen::V,andàrsene,кеӓш
1117,weggehen::V,andare via,кеӓш
1118,abfahren::V,partire,кеӓш
1119,anhalten::V,fermarsi,цӓрнӓш
1120,hineingehen::V,entrare,пыраш
1121,eintreten::V,entrare,пыраш
1122,kommen::V,venire,толаш
1123,ankommen::V,arrivare,шоаш
1124,zurückkommen::V,ritornare,пöртӹлӓш
1125,bleiben::V,restare,кодаш
1126,bleiben::V,rimanere,кодаш
1127,warten::V,aspettare,вычаш
1128,erwarten::V,attèndere,вычаш
1129,suchen::V,cercare,кӹчӓлӓш
1130,finden::V,trovare,моаш
1131,versuchen::V,tentare,путаяш
1132,versuchen::V,tentare,цацаш
1133,vorbereiten::V,preparare,поспейӹктӓш
1134,lieben::V,amare,яраташ
1135,mögen::V,piacere a,яраташ
1136,mögen::V,volere bene a,яраташ
1137,lachen::V,rìdere,ваштылаш
1138,rühren::V,commuòvere,тӓрвӓтӓш
1139,weinen::V,piàngere,мӓгӹрӓш
1140,schimpfen::V,imprecare,свырседӓлӓш
1141,sich ärgern::V,stizzirsi,шӹдешкӓш
1142,sich ärgern::V,arrabbiarsi,шӹдешкӓш
1143,sich fürchten::V,avere paura,лӱдӓш
1144,fürchten::V,temere,лӱдӓш
1145,fliehen::V,fuggire,кыргыжаш
1146,flüchten::V,sfuggire,кыргыж шӹлӓш
1147,sehen::V,vedere,ужаш
1148,anschauen::V,guardare,анжалаш
1149,ansehen::V,guardare,анжаш
1150,hören::V,udire,колаш
1151,hören::V,sentire,колаш
1152,zuhören::V,ascoltare,колышташ
1153,probieren::V,degustare,тотештӓш
1154,probieren::V,degustare,подыл анжаш
1155,probieren::V,assaggiare,тотештӓш
1156,probieren::V,assaggiare,подыл анжаш
1157,riechen::V,sentire,ӱпшӹнзӓш
1158,fühlen::V,sentire,шижӓш
1159,scheinen::V,parere,каяш
1160,scheinen::V,sembrare,каяш
1161,zu sehen sein::V,vedersi,каяш
1162,vernehmen::V,sentire,колын колташ
1163,vernehmen::V,percepire,колын колташ
1164,frieren::V,aver freddo,кӹлмаш
1165,frieren::V,aver freddo,тӹнгӹргӓш
1166,tun::V,fare,ӹштӓш
1167,können::V,sapere,кердӓш
1168,wollen::V,volere,жалаяш
1169,anfangen::V,iniziare,тӹнгӓлӓш
1170,anfangen::V,cominciare,тӹнгӓлӓш
1171,beenden::V,finire,пӹтӓрӓш
1172,beenden::V,terminare,пӹтӓрӓш
1173,aufhören::V,finire,цӓрнӓш
1174,aufhören::V,cessare,цӓрнӓш
1175,gelingen::V,riuscire,цӓш лиӓш
1176,geraten::V,stare,лиӓш
1177,öffnen::V,aprire,пачаш
1178,schließen::V,chiùdere,чӱчӓш
1179,stellen::V,porre,шӹндӓш
1180,stellen::V,mettere,шӹндӓш
1181,setzen::V,porre,шӹндӓш
1182,setzen::V,mettere,шӹндӓш
1183,legen::V,posare,опташ
1184,legen::V,posare,пиштӓш
1185,legen::V,mettere,опташ
1186,legen::V,mettere,пиштӓш
1187,berühren::V,toccare,тӹкӓлӓш
1188,verbinden::V,unire,пидӓш
1189,verbinden::V,congiùngere,пидӓш
1190,bedecken::V,coprire,леведӓш
1191,bedecken::V,ricoprire,леведӓш
1192,aufhängen::V,attaccare,сӓкӓш
1193,anzünden::V,accèndere,чӱктӓш
1194,anzünden::V,incendiare,чӱктӓш
1195,aufheben::V,raccògliere,кузыкташ
1196,zurücklassen::V,lasciare,кодаш
1197,zurücklassen::V,lasciare indietro,кодаш
1198,verlieren::V,pèrdere,ямдаш
1199,fallen lassen::V,lasciare cadere,кенвацтараш
1200,machen::V,fare,ӹштӓш
1201,herstellen::V,produrre,йӓмдӹлӓш
1202,herstellen::V,fabbricare,йӓмдӹлӓш
1203,bauen::V,costruire,ӹштӓш
1204,reparieren::V,riparare,чиняш
1205,reparieren::V,riparare,алалаш
1206,verbessern::V,migliorare,яжоэмден шӹндӓш
1207,ändern::V,mutare,вашталташ
1208,ändern::V,cambiare,вашталташ
1209,graben::V,scavare,капаяш
1210,beugen::V,chinare,лывырташ
1211,beugen::V,chinare,каклярташ
1212,beugen::V,flettere,лывырташ
1213,beugen::V,flettere,каклярташ
1214,biegen::V,tòrcere,лывырташ
1215,drehen::V,girare,сӓрӓш
1216,drehen::V,girare,сӓрӹкӓлӓш
1217,wenden::V,girare,сӓрӓлӓш
1218,wenden::V,voltare,сӓрӓлӓш
1219,umdrehen::V,rivoltare,сӓрӓлӓш
1220,heben::V,levare,лӱктӓш
1221,hochheben::V,levare,кузыкташ
1222,hochheben::V,sollevare,кузыкташ
1223,ergreifen::V,afferrare,хватяш
1224,halten::V,tenere,кычаш
1225,drücken::V,premere,темдӓш
1226,schieben::V,spìngere,шӹкӓш
1227,kratzen::V,grattare,нӹжӓш
1228,kratzen::V,graffiare,нӹжӓш
1229,lecken::V,leccare,нылаш
1230,beißen::V,mòrdere,пыралаш
1231,abreißen::V,staccarsi,кӹрӓш
1232,abreißen::V,staccarsi,кышкед нӓлӓш
1233,abreißen::V,strapparsi,кӹрӓш
1234,abreißen::V,strapparsi,кышкед нӓлӓш
1235,abschneiden::V,tagliare,шулаш
1236,abschneiden::V,tagliare,лаштыклаш
1237,binden::V,legare,пидӓш
1238,binden::V,bendare,пидӓш
1239,stecken::V,ficcare,шыралаш
1240,brechen::V,rompere,тодылаш
1241,brechen::V,rompere,пыдырташ
1242,klopfen::V,bàttere,рушткаш
1243,hauen::V,picchiare,шелӹштӓш
1244,kleben::V,incollare,клейӓш
1245,reiben::V,fregare,нӹжӓш
1246,streichen::V,spalmare,шӹрӓш
1247,schleifen::V,arrotare,шымаш
1248,schneiden::V,tagliare,пӹчкӓш
1249,rütteln::V,scuòtere,мыльгыкташ
1250,schütteln::V,agitare,цӹтӹртӓш
1251,schütteln::V,agitare,мыльгыкташ
1252,schütteln::V,scuòtere,цӹтӹртӓш
1253,schütteln::V,scuòtere,мыльгыкташ
1254,schwenken::V,agitare,машыяш
1255,schwenken::V,sventolare,машыяш
1256,schütten::V,versare,опталаш
1257,füllen::V,riempire,темӓш
1258,einwickeln::V,involtare,пӹтӹрӓ́лӓш
1259,tragen::V,portare,намалаш
1260,schleppen::V,trainare,шӹдӹрӓш
1261,schleppen::V,trascinare,шӹдӹрӓш
1262,ziehen::V,tirare,шыпшаш
1263,aufbewahren::V,custodire,перегӓш
1264,aufbewahren::V,conservare,перегӓш
1265,werfen::V,gettare,кӹшкӓш
1266,werfen::V,lanciare,кӹшкӓш
1267,fangen::V,prèndere,кычаш
1268,fangen::V,acchiappare,кычаш
1269,packen::V,pigliare,хватяш
1270,packen::V,afferrare,хватяш
1271,verstecken::V,nascondere,шӹлтӓш
1272,teilen::V,divìdere,пайылаш
1273,schicken::V,inviare,колташ
1274,bringen::V,portare,кандаш
1275,bringen::V,apportare,кандаш
1276,hinzufügen::V,aggiùngere,
1277,bekommen::V,ricevere,лыкташ
1278,erhalten::V,ricevere,получаяш
1279,nehmen::V,prèndere,налаш
1280,wählen::V,elèggere,айыраш
1281,wählen::V,scegliere,айыраш
1282,auswählen::V,scegliere,айыраш
1283,bewahren::V,conservare,перегӓш
1284,behindern::V,impedire,мешӓйӓш
1285,verderben::V,guastare,портяш
1286,beschädigen::V,danneggiare,шушырташ
1287,zerbrechen::V,rompere,пыдырташ
1288,zerbrechen::V,spezzare,пыдырташ
1289,zerreißen::V,stracciare,кӹрӓш
1290,zerstören::V,distrùggere,шӓлӓтӓш
1291,verbrennen::V,bruciare,йылаташ
1292,verbrennen::V,bruciare,йылалташ
1293,geben::V,dare,пуаш
1294,reichen::V,pòrgere,пуаш
1295,schenken::V,regalare,подараш
1296,versprechen::V,promettere,сöрӓш
1297,wünschen::V,augurare,жалаяш
1298,loben::V,lodare,хваляш
1299,küssen::V,baciare,шышшалаш
1300,wiegen::V,cullare,лӱнгӓлтӓш
1301,wiegen::V,dondolare,лӱнгӓлтӓш
1302,zudecken::V,coprire,пиштӓш
1303,wecken::V,svegliare,понгыжалтараш
1304,zeigen::V,indicare,анжыкташ
1305,führen::V,guidare,видӓш
1306,führen::V,condurre,видӓш
1307,lehren::V,insegnare,тымдаш
1308,unterrichten::V,istruire,тымдаш
1309,unterrichten::V,insegnare,тымдаш
1310,aufziehen::V,allevare,кушташ
1311,leiten::V,avviare,видӓш
1312,leiten::V,avviare,вуйлаташ
1313,leiten::V,avviare,вуйлалташ
1314,leiten::V,dirìgere,видӓш
1315,leiten::V,dirìgere,вуйлаташ
1316,leiten::V,dirìgere,вуйлалташ
1317,antreiben::V,incitare,талаштараш
1318,lassen::V,fare,-ыкт
1319,einladen::V,invitare,ӱжӓш
1320,vereinigen::V,unire,иктештӓш
1321,besuchen::V,visitare,толаш
1322,besuchen::V,far vìsita a,толаш
1323,treffen::V,incontrare,вӓшлиӓш
1324,treffen::V,incontrare,вӓшлиӓлтӓш
1325,sich versammeln::V,rinunirsi,цымыргаш
1326,spielen::V,giocare,мадаш
1327,singen::V,cantare,мыраш
1328,tanzen::V,danzare,кушташ
1329,sich trennen::V,separarsi,айырлаш
1330,verlassen::V,lasciare,шуаш
1331,verlassen::V,abbandonare,шуаш
1332,retten::V,salvare,ытараш
1333,bewachen::V,custodire,оролаш
1334,schützen::V,protèggere,перегӓш
1335,verteidigen::V,difèndere,перегӓш
1336,sich schlagen::V,bàttersi,шидӓлӓш
1337,sich schlagen::V,bàttersi,шиэдӓлӓш
1338,schießen::V,sparare,лӱӓш
1339,siegen::V,vìncere,сӹнгӓш
1340,ärgern::V,stizzire,шӹдештӓрӓш
1341,schlagen::V,bàttere,пӓрен колташ
1342,schlagen::V,bàttere,хӹрӹктен колташ
1343,treten::V,calciare,чымаш
1344,stechen::V,pùngere,пышкылаш
1345,stoßen::V,urtare,шыркедӓш
1346,stoßen::V,spìngere,шыркедӓш
1347,stehlen::V,rubare,шолышт толаш
1348,stören::V,disturbare,ӓрештӹлӓш
1349,belästigen::V,molestare,кӓньӹсӹрлӓндӓрӓш
1350,belästigen::V,molestare,шытырланыкташ
1351,belästigen::V,importunare,кӓньӹсӹрлӓндӓрӓш
1352,belästigen::V,importunare,шытырланыкташ
1353,verbergen::V,celare,шӹлтӓш
1354,verbergen::V,nascondere,шӹлтӓш
1355,täuschen::V,ingannare,алталаш
1356,täuschen::V,ingannare,аталаш
1357,betrügen::V,frodare,мошеньӹчӓйӓш
1358,betrügen::V,truffare,мошеньӹчӓйӓш
1359,töten::V,uccìdere,пуштын шуаш
1360,wohnen::V,abitare,ӹлӓш
1361,arbeiten::V,lavorare,пӓшӓлӓш
1362,arbeiten::V,lavorare,ровотаяш
1363,sammeln::V,raccògliere,погаш
1364,sammeln::V,collezionare,погаш
1365,pflücken::V,cògliere,кӹрӓш
1366,jagen::V,cacciare,охотничӓйӓш
1367,fischen::V,pescare,кол кычаш
1368,fassen::V,catturare,кычаш
1369,fassen::V,acchiappare,кычаш
1370,hüten::V,pascolare,кӹтӓш
1371,treiben::V,spìngere,шуруяш
1372,anbinden::V,legare,ялшташ
1373,anbinden::V,legare,ялышташ
1374,anbinden::V,attaccare,ялшташ
1375,anbinden::V,attaccare,ялышташ
1376,füttern::V,dar da mangiare a,пукшаш
1377,melken::V,mùngere,шыпшылаш
1378,hacken::V,tritare,роаш
1379,hacken::V,spaccare,роаш
1380,gießen::V,annaffiare,шӓвӓш
1381,reifen::V,maturare,кӱӓш
1382,reifen::V,maturare,поспейӓш
1383,zubereiten::V,preparare,йӓмдӹлӓш
1384,kochen::V,cuòcere,шолташ
1385,backen::V,cuòcere,кӱктӓш
1386,backen::V,cuòcere al forno,кӱктӓш
1387,braten::V,frìggere,жӓрӓш
1388,braten::V,arrostire,жӓрӓш
1389,umrühren::V,mescolare,намалаш
1390,stricken::V,llavorare a maglia,пидӓш
1391,nähen::V,cucire,ыргаш
1392,färben::V,tìngere,пидӓш
1393,reinigen::V,pulire,чиӓлтӓш
1394,reinigen::V,nettare,чиӓлтӓш
1395,waschen::V,lavare,мышкаш
1396,abwischen::V,asciugare,ӹштӓш
1397,spülen::V,lavare,шӱӓлтӓш
1398,spülen::V,sciacquare,шӱӓлтӓш
1399,fegen::V,spazzare,ӹштӓш
1400,kehren::V,spazzare,ӹштӓш
1401,baden::V,bagnarsi,нӱштӹлӓш
1402,baden::V,fare il bagno,нӱштӹлӓш
1403,sich waschen::V,lavarsi,мышкылташ
1404,ausziehen::V,tògliersi,кыдашаш
1405,anziehen::V,mettersi,чиӓш
1406,anziehen::V,indossare,чиӓш
1407,sich anziehen::V,vestirsi,чиӓш
1408,kämmen::V,pettinare,шерӓш
1409,schmücken::V,ornare,цеверемдӓш
1410,schmücken::V,decorare,цеверемдӓш
1411,sagen::V,dire,манаш
1412,sagen::V,dire,келесӓш
1413,sprechen::V,parlare,манаш
1414,reden::V,parlare,шайышташ
1415,sich unterhalten::V,conversare,хытыраш
1416,sich unterhalten::V,conversare,хытыргаш
1417,fragen::V,chièdere,ядаш
1418,fragen::V,domandare,ядаш
1419,bitten::V,pregare,ядаш
1420,erzählen::V,narrare,келесӓш
1421,erzählen::V,raccontare,келесӓш
1422,mitteilen::V,comunicare,попаш
1423,mitteilen::V,comunicare,увертӓш
1424,mitteilen::V,comunicare,увертӓрӓш
1425,nennen::V,nominare,лӹмдӓш
1426,rufen::V,chiamare,ӱжӓш
1427,prahlen::V,vantarsi,хайзаш
1428,prahlen::V,vantarsi,шаргаланаш
1429,übersetzen::V,tradurre,вашташ
1430,denken::V,pensare,машанаш
1431,glauben::V,credere,ӹнянӓш
