,Concept_ID,av,ro
762,geizig::A,къарумаб,calic
763,geizig::A,къарумаб,zgârcit
764,klug::A,лумияб,isteț
765,klug::A,лумияб,deștept
766,geschickt::A,махщел бугев,dibaci
767,lieb::A,гӏазизаб,drag
768,lieb::A,гӏазизаб,iubit
769,lustig::A,кепаб,vesel
770,sanft::A,хӏалимаб,blând
771,sanft::A,хӏалимаб,blajin
772,sanft::A,хӏере́наб,blând
773,sanft::A,хӏере́наб,blajin
774,hungrig::A,бакъараб,flămând
775,krank::A,щокъаб,bolnav
776,krank::A,унтараб,bolnav
777,nackt::A,гӏицӏаб,gol
778,nackt::A,чӏанкӏараб,gol
779,traurig::A,пашманаб,trist
780,traurig::A,пашманаб,mâhnit
781,lebendig::A,чӏагояб,viu
782,gut::A,лъикӏаб,bun
783,schlecht::A,къадараб,rău
784,schlecht::A,къадараб,prost
785,richtig::A,битӏараб,drept
786,richtig::A,битӏараб,corect
787,schlimm::A,нажасаб,rău
788,schlimm::A,къабихӏаб,rău
789,wahr::A,хӏакъаб,adevărat
790,wahr::A,битӏараб,adevărat
791,alt::A,басрияб,uzat
792,alt::A,басрияб,vechi
793,neu::A,цӏияб,nou
794,ehemalig::A,цебе́госеб,fost
795,ehemalig::A,цебе́госеб,anterior
796,alt[Lebewesen]::A,хераб,bătrîn
797,jung::A,тӏинчӏаб,tânăr
798,jung::A,гӏолохъанаб,tânăr
799,arm::A,пакъираб,sărac
800,arm::A,пакъираб,sărman
801,reich::A,бечедаб,avut
802,reich::A,бечедаб,bogat
803,bekannt::A,лъалеб,cunoscut
804,berühmt::A,машгьураб,renumit
805,fremd::A,чияр,străin
806,verschieden::A,батӏи-батӏияб,diferit
807,verschieden::A,батӏи-батӏияб,deosebit
808,nah::A,гӏагарда бугеб,apropiat
809,fern::A,рикӏкӏадаб,departe
810,linker::A,квегӏаб,stâng
811,rechter::A,кваранаб,drept
812,anderer::A,батӏияб,alt
813,erster::A,тӏоцебесеб,prim
814,zweiter::A,кӏиабилеб,al doilea
815,dritter::A,лъабабилеб,treilea
816,letzter::A,ахирисеб,final
817,allein::ADV,ялгъузго,singur
818,auf einmal::ADV,цихӏинтӏаго,dintrodată
819,zusammen::ADV,цойида,împreună
820,plötzlich::ADV,цойидасанго,deodată
821,plötzlich::ADV,цойидасанго,pe neașteptate
822,sofort::ADV,гьебсагӏат,imediat
823,sofort::ADV,гьебсагӏат,numaidecît
824,jetzt::ADV,гьанже,acum
825,heute::ADV,жакъа,azi
826,heute::ADV,жакъа,astăzi
827,morgen::ADV,метер,mâine
828,bald::ADV,гьабсагӏаталъ,curând
829,dann::ADV,цинги,apoi
830,gestern::ADV,сон,ieri
831,einst::ADV,цин,odată
832,einst::ADV,цин,odinioară
833,damals::ADV,гьебмехалъ,atunci
834,damals::ADV,гьебмехалъ,pe atunci
835,damals::ADV,гьебмехалда,atunci
836,damals::ADV,гьебмехалда,pe atunci
837,danach::ADV,цинги,după aceasta
838,danach::ADV,хадуса,după aceasta
839,vorher::ADV,цебе,mai întâi
840,vorher::ADV,цебе,în prealabil
841,zuerst::ADV,тӏоцебе,întâi
842,zuerst::ADV,тӏоцебе,în primul rând
843,einmal::ADV,цинцӏул,odată
844,einmal::ADV,цихӏин,odată
845,einmal::ADV,цоцӏул,odată
846,manchmal::ADV,олоцӏул,uneori
847,manchmal::ADV,олоцӏул,câteodată
848,oft::ADV,гӏемерго,des
849,oft::ADV,гӏемерго,deseori
850,immer::ADV,кидаго,mereu
851,immer::ADV,кидаго,întotdeauna
852,niemals::ADV,киданиги,niciodată
853,hier::ADV,аниб,aci
854,hier::ADV,аниб,aici
855,hierhin::ADV,анибехун,încoace
856,von hier::ADV,гьаниса,de aici
857,dort::ADV,гьениб,acolo
858,dorthin::ADV,гьадаба,dincolo
859,geradeaus::ADV,битӏутӏа,drept înainte
860,vorwärts::ADV,цебехун,înainte
861,rückwärts::ADV,нахъ-нахъ,îndărăt
862,zurück::ADV,нахъе,înapoi
863,unten::ADV,ахакь,jos
864,unten::ADV,ахакь,dedesubt
865,unten::ADV,гъоркь,jos
866,unten::ADV,гъоркь,dedesubt
867,hinab::ADV,эхебе,în jos
868,hinab::ADV,эхебе,de vale
869,oben::ADV,тӏад,sus
870,oben::ADV,тӏад,deasupra
871,oben::ADV,тӏадехун,sus
872,oben::ADV,тӏадехун,deasupra
873,hinauf::ADV,эхеде,în sus
874,überall::ADV,кибго,peste tot
875,überall::ADV,кибго,pretutindeni
876,ein wenig::ADV,дагьабго,puțin
877,kaum::ADV,хӏалалъ,cu greu
878,kaum::ADV,хӏалалъ,cu anevoie
879,sehr::ADV,кутакалда,mult
880,sehr::ADV,кутакалда,foarte
881,so::ADV,гьедин,așa
882,so::ADV,гьедин,atât
883,noch::ADV,жеги,încă
884,nur::ADV,гӏӣцӏго,doar
885,wieder::ADV,на́хъеги,iar
886,wieder::ADV,на́хъеги,iarăși
887,vergebens::ADV,чӏалгӏаде,în zadar
888,vor::PRP,цебе,înainte de
889,hinter::PRP,хадуса,după
890,hinter::PRP,хадуса,în spatele
891,unter::PRP,ахакь,sub
892,unter::PRP,гъоркь,sub
893,neben::PRP,аскӏо,lângă
894,neben::PRP,аскӏо,alături de
895,zwischen::PRP,гьоркьоб,între
896,zwischen::PRP,гьоркьоб,dintre
897,wegen::PRP,гьелда,pentru
898,dies::PRN,гьаб,acesta
899,dies::PRN,гьеб,acesta
900,das::PRN,доб,asta
901,ich::PRN,дун,eu
902,du::PRN,дуца,tu
903,er::PRN,доб,el
904,er::PRN,доб,dânsul
905,wir::PRN,ниж,noi
906,ihr::PRN,нуж,voi
907,sie::PRN,дол,ei
908,sie::PRN,дол,dânșii
909,sie::PRN,эл,ei
910,sie::PRN,эл,dânșii
911,was::FPRN,щиб,ce
912,wer::FPRN,щиб,cine
913,wo::FADV,киб,unde
914,wo::FADV,кибехун,unde
915,wohin::FADV,кибехун,încotro
916,wie::FADV,кин,cum
917,warum::FADV,щай,de ce
918,warum::FADV,щай,pentru ce
919,wieviel::FNUM,кигӏан,cât
920,eins::NUM,цо,unu
921,zwei::NUM,кӏиго,doi
922,drei::NUM,лъабго,trei
923,vier::NUM,ункъо,patru
924,fünf::NUM,щуго,cinci
925,sechs::NUM,анлъго,șase
926,sieben::NUM,анкьго,șapte
927,acht::NUM,микьго,opt
928,neun::NUM,ичӏго,nouă
929,zehn::NUM,анцӏго,zece
930,elf::NUM,анцӏила цо,unsprezece
931,zwölf::NUM,кӏиго-анцӏила,douăsprezece
932,zwanzig::NUM,къого,douăzeci
933,dreißig::NUM,лъеберго,treizeci
934,vierzig::NUM,кӏикъого,patruzeci
935,fünfzig::NUM,кӏикъо́ялда анцӏго,cincizeci
936,sechzig::NUM,лъабкъого,șaizeci
937,siebzig::NUM,лъабкъо́ялда анцӏго,șaptezeci
938,achtzig::NUM,ункъого,optzeci
939,neunzig::NUM,ункъоялда а́нцӏила,nouăzeci
940,hundert::NUM,нусго,sută
941,tausend::NUM,азарго,mie
942,und::CNJ,ва,și
943,und::CNJ,-ги,și
944,oder::CNJ,ялъуни,ori
945,stehen::V,бахъунчӏезе,sta
946,sitzen::V,гӏодов чӏезе,ședea
947,liegen::V,бегизе,zăcea
948,liegen::V,бегизе,fi culcat
949,hängen::V,базе,atârna
950,werden::V,бахъине,deveni
951,werden::V,бахъине,se face
952,passieren::V,лъугьине,se întâmpla
953,passieren::V,лъугьа-бахъине,se întâmpla
954,beginnen::V,байбихьизе,începe
955,enden::V,лъугӏизе,se sfârși
956,enden::V,лъугӏизе,se termina
957,wechseln::V,хиса-басизе,se schimba
958,wechseln::V,хисизе,se schimba
959,aufgehen[Sonne]::V,баккизе,răsări
960,untergehen[Sonne]::V,щинкӏизе,apune
961,scheinen[Sonne]::V,къалъ-къалъизе,străluci
962,donnern::V,гъугъазе,tuna
963,wehen::V,пуйзе,bate
964,strömen::V,чвахизе,curge în șiroaie
965,fließen::V,чвахизе,curge
966,sich drehen::V,сверизе,se învârti
967,schwanken::V,хьвагӏезе,se clătina
968,schwanken::V,багъа-бачаризе,se clătina
969,schwingen::V,щвартӏезе,vibra
970,schwingen::V,щвартӏезе,flutura
971,fallen::V,бортизе,cădea
972,brennen::V,рекӏине,arde
973,rauchen::V,кӏкӏуй буризе,fuma
974,regnen::V,базе,ploua
975,gefrieren::V,гӏу́низе,îngheța
976,tauen::V,биаризе,se dezgheța
977,schmelzen::V,биине,se topi
978,trocknen::V,бакъвазе,se usca
979,sieden::V,гьалдезе,fierbe
980,sieden::V,гьалдезе,clocoti
981,faulen::V,махӏцине,se împuți
982,verfaulen::V,туризе,putrezi
983,reißen::V,бихъизе,se rupe
984,reißen::V,бихъизе,se sfâșia
985,versinken::V,гъанкъизе,se scufunda
986,vergehen::V,базе,trece
987,vergehen::V,базе,se scurge
988,vergehen::V,бахъизе,trece
989,vergehen::V,бахъизе,se scurge
990,vergehen::V,ине,trece
991,vergehen::V,ине,se scurge
992,erscheinen::V,баккизе,apărea
993,verschwinden::V,къине,dispărea
994,verschwinden::V,билизе,dispărea
995,sinken::V,гӏодо́бе ккезе,cădea
996,sinken::V,гӏодо́бе ккезе,coborî
997,abnehmen::V,тӏаса камизе,scădea
998,abnehmen::V,тӏаса камизе,descrește
999,zunehmen::V,гӏемерлъизе,spori
1000,zunehmen::V,гӏемерлъизе,crește
1001,zunehmen::V,гӏемерлъизе,augmenta
1002,steigen::V,бахине,urca
1003,wachsen::V,кӏодолъизе,crește
1004,glänzen::V,цӏвакизе,luci
1005,glänzen::V,цӏвакизе,străluci
1006,funkeln::V,паркъезе,scânteia
1007,lärmen::V,хъудизе,face larmă
1008,lärmen::V,чӏиргъдизе,face larmă
1009,läuten::V,кьабизе,suna
1010,klingeln::V,кьабизе,suna
1011,klirren::V,зваргъизе,zăngăni
1012,brausen::V,гьалаглъизе,vui
1013,rauschen::V,шуршудизе,vâjâi
1014,klingen::V,бахъине,suna
1015,bellen::V,гъанчдезе,lătra
1016,heulen::V,рурудизе,urla
1017,blasen::V,гьохьизе,sufla
1018,pfeifen::V,гьещтӏезе,fluiera
1019,schreien::V,ахӏизе,țipa
1020,schreien::V,ахӏдезе,țipa
1021,stöhnen::V,зигардизе,geme
1022,zittern::V,дарран,tremura
1023,zittern::V,гьаргьадизе,tremura
1024,leben::V,бетӏербахъизе,trăi
1025,geboren werden::V,лъугьине,se naște
1026,atmen::V,хӏухьел биччазе,respira
1027,trinken::V,гьекъезе,bea
1028,essen::V,квине,mânca
1029,essen::V,кваназе,mânca
1030,schlucken::V,кӏкӏвине,înghiți
1031,schlucken::V,къулчӏизе,înghiți
1032,müde werden::V,сваказе,se obosi
1033,einschlafen::V,кьижизе,adormi
1034,einschlafen::V,гъапуллъизе,adormi
1035,schlafen::V,кьижизе,dormi
1036,aufwachen::V,бигьине,se deștepta
1037,aufstehen::V,бахъине,fi se scula
1038,aufstehen::V,тӏадебахъине,fi se scula
1039,sich erholen::V,хьи бахъизе,se relaxa
1040,sich erholen::V,хьи бахъизе,se destinde
1041,sich erholen::V,хӏалхьи гьабизе,se relaxa
1042,sich erholen::V,хӏалхьи гьабизе,se destinde
1043,krank werden::V,унтизе,se îmbolnăvi
1044,krank sein::V,унтизе,zăcea
1045,krank sein::V,унтизе,fi bolnav
1046,schmerzen::V,унтизе,durea
1047,husten::V,хъегӏизе,tuși
1048,genesen::V,лъилъизе,se însănătoși
1049,sterben::V,хвезе,muri
1050,umkommen::V,гьалаглъизе,pieri
1051,sich bewegen::V,багъаризе,se mișca
1052,sich bewegen::V,багъаргъизе,se mișca
1053,sich rühren::V,багъаризе,se mișca
1054,sich erheben::V,тӏадебахъине,se ridica
1055,sich erheben::V,бахъине,se ridica
1056,sich setzen::V,гӏодов чӏезе,lua loc
1057,sich setzen::V,гӏодов чӏезе,se așeza
1058,hinfallen::V,щапизе,cădea jos
1059,laufen::V,хьвадизе,merge
1060,laufen::V,хьвадизе,merge pe jos
1061,schreiten::V,чӏезе,păși
1062,spazierengehen::V,тира-сверизе,se plimba
1063,eilen::V,ракӏхӏалакине,fi se grăbi
1064,eilen::V,дуризе,fi se grăbi
1065,sich beeilen::V,дуризе,se grăbi
1066,sich beeilen::V,гӏедегӏизе,se grăbi
1067,sausen::V,тӏуризе,țâșni
1068,rennen::V,бекеризе,fugi
1069,rennen::V,бекеризе,alerga
1070,springen::V,кӏанцӏизе,sări
1071,klettern::V,хархадизе,urca
1072,klettern::V,хархадизе,se cățăra
1073,schaukeln::V,гьерщезе,legăna
1074,kriechen::V,хъурщизе,se târî
1075,schwimmen::V,лъедезе,înota
1076,tauchen::V,букъардизе,se scufunda
1077,rudern::V,хазе,vâsli
1078,rudern::V,хазе,lopăta
1079,fahren::V,ине,merge
1080,fliegen::V,боржине,zbura
1081,gehen::V,ине,merge
1082,weggehen::V,ине,se duce
1083,abfahren::V,къокъине,pleca
1084,anhalten::V,чӏезе,se opri
1085,anhalten::V,тархъизе,se opri
1086,anhalten::V,лъалхъизе,se opri
1087,hineingehen::V,тӏаделъугьине,intra
1088,eintreten::V,лъугьине,intra
1089,kommen::V,бачӏине,veni
1090,ankommen::V,щвезе,sosi
1091,ankommen::V,щвезе,ajunge
1092,ankommen::V,тӏадебачӏине,sosi
1093,ankommen::V,тӏадебачӏине,ajunge
1094,zurückkommen::V,тадбуссине,se întoarce
1095,zurückkommen::V,тӏадбуссине,se întoarce
1096,bleiben::V,чӏезе,rămâne
1097,bleiben::V,хутӏизе,rămâne
1098,warten::V,чӏезе,aștepta
1099,erwarten::V,балагьизе,aștepta
1100,suchen::V,балагьизе,căuta
1101,finden::V,батизе,găsi
1102,versuchen::V,хӏалбихьизе,încerca
1103,vorbereiten::V,хӏадурлъизабизе,pregăti
1104,lieben::V,балай бегьизе,iubi
1105,mögen::V,бокьизе,plăcea a
1106,lachen::V,белъизе,râde
1107,weinen::V,гӏодизе,plânge
1108,schimpfen::V,гъанчдезе,înjura
1109,sich ärgern::V,вагъизе,se supăra
1110,sich ärgern::V,ццида́хине,se supăra
1111,sich fürchten::V,хӏинкъизе,se teme
1112,sich fürchten::V,хӏинкъизе,fi teamă a
1113,fürchten::V,беркъазе,se teme de
1114,fürchten::V,хӏинкъа-къазе,se teme de
1115,fliehen::V,лъутизе,fugi
1116,flüchten::V,лъутизе,evada
1117,sehen::V,бихьизе,vedea
1118,anschauen::V,бертӏамизе,privi
1119,anschauen::V,балагьизе,privi
1120,ansehen::V,бала-гъалагьизе,privi
1121,hören::V,рагӏизе,auzi
1122,zuhören::V,гӏенеккизе,asculta
1123,probieren::V,кӏалдиб хъва́зе,gusta
1124,probieren::V,чӏамизе,gusta
1125,riechen::V,су́нтӏизе,mirosi
1126,fühlen::V,чӏвазе,simți
1127,fühlen::V,чӏвазе,resimți
1128,zu sehen sein::V,бихьизе,se vedea
1129,vernehmen::V,рагӏизе,auzi
1130,frieren::V,цӏорозе,fi frig
1131,tun::V,гьабизе,face
1132,können::V,кӏвезе,ști
1133,können::V,кӏвезе,putea
1134,können::V,лъазе,ști
1135,können::V,лъазе,putea
1136,wollen::V,бокьизе,dori
1137,anfangen::V,байбихьизе,începe
1138,beenden::V,тӏубазабизе,sfârși
1139,beenden::V,тӏубазабизе,termina
1140,beenden::V,лъугӏизабизе,sfârși
1141,beenden::V,лъугӏизабизе,termina
1142,aufhören::V,бахъизе,înceta
1143,gelingen::V,бахъизе,reuși
1144,gelingen::V,бахъизе,izbuti
1145,geraten::V,бахъизе,reuși
1146,öffnen::V,рагьизе,deschide
1147,schließen::V,къазе,închide
1148,stellen::V,чӏвазе,pune
1149,stellen::V,чӏвазе,așeza
1150,setzen::V,рекӏинабизе,pune
1151,setzen::V,рекӏинабизе,așeza
1152,setzen::V,гӏодор чӏезаризе,pune
1153,setzen::V,гӏодор чӏезаризе,așeza
1154,legen::V,лъезе,pune
1155,berühren::V,хъвазе,atinge
1156,verbinden::V,хьухьине,lega
1157,verbinden::V,бухьине,lega
1158,bedecken::V,кквезе,acoperi
1159,aufhängen::V,базе,atârna
1160,aufhängen::V,базе,spânzura
1161,anzünden::V,бакизе,aprinde
1162,anzünden::V,рекӏинабизе,aprinde
1163,zurücklassen::V,тезе,lăsa
1164,zurücklassen::V,тезе,lăsa în urmă
1165,verlieren::V,билизабизе,pierde
1166,fallen lassen::V,бортизабизе,scăpa
1167,fallen lassen::V,бортизабизе,arunca
1168,machen::V,гьабизе,face
1169,herstellen::V,гьабизе,fabrica
1170,herstellen::V,гьабизе,confecționa
1171,herstellen::V,хӏадурлъизабизе,fabrica
1172,herstellen::V,хӏадурлъизабизе,confecționa
1173,bauen::V,базе,clădi
1174,bauen::V,базе,construi
1175,bauen::V,гьабизе,clădi
1176,bauen::V,гьабизе,construi
1177,reparieren::V,къачӏазе,repara
1178,verbessern::V,лъикӏлъизабизе,ameliora
1179,verbessern::V,лъикӏлъизабизе,îmbunătăți
1180,ändern::V,хисизабизе,schimba
1181,ändern::V,хисизабизе,modifica
1182,graben::V,бухъизе,săpa
1183,beugen::V,хьетӏизабизе,curba
1184,biegen::V,гьетӏизабизе,îndoi
1185,biegen::V,гьетӏизабизе,încovoia
1186,drehen::V,тиризабизе,învârti
1187,drehen::V,свердизабизе,învârti
1188,wenden::V,бегизе,întoarce
1189,umdrehen::V,бегизе,învârti
1190,umdrehen::V,бегизе,întoarce
1191,umdrehen::V,бега-битӏизе,învârti
1192,umdrehen::V,бега-битӏизе,întoarce
1193,heben::V,борхизе,ridica
1194,hochheben::V,борхалъизабизе,ridica
1195,hochheben::V,борхизе,ridica
1196,ergreifen::V,кквезе,lua
1197,ergreifen::V,кквезе,apuca
1198,halten::V,кквезе,ține
1199,drücken::V,къазе,apăsa
1200,drücken::V,къазе,strânge
1201,drücken::V,къанцӏу́зе,apăsa
1202,drücken::V,къанцӏу́зе,strânge
1203,drücken::V,къвал ба́зе,apăsa
1204,drücken::V,къвал ба́зе,strânge
1205,schieben::V,хъилдизе,împinge
1206,kratzen::V,хачазе,zgâria
1207,lecken::V,чӏикӏизе,linge
1208,beißen::V,хӏанчӏизе,mușca
1209,beißen::V,хӏанчӏизабизе,mușca
1210,abreißen::V,тӏезе,rupe
1211,abreißen::V,тӏезе,smulge
1212,abreißen::V,тӏезабизе,rupe
1213,abreißen::V,тӏезабизе,smulge
1214,abschneiden::V,къотӏизе,scurta
1215,binden::V,бухьине,lega
1216,stecken::V,къазабизе,pune
1217,brechen::V,бекизе,rupe
1218,brechen::V,бекизе,frânge
1219,klopfen::V,дванкезе,ciocăni
1220,hauen::V,базе,lovi
1221,kleben::V,бацӏцӏине,lipi
1222,reiben::V,хачазе,freca
1223,reiben::V,хачазе,fricționa
1224,streichen::V,бахине,unge
1225,streichen::V,жужазе,unge
1226,schleifen::V,лъухьизе,ascuți
1227,schneiden::V,къотӏизе,tăia
1228,rütteln::V,багъа-бачаризабизе,zgâlțâi
1229,schütteln::V,кӏобокӏизе,scutura
1230,schwenken::V,гьесадизе,agita
1231,schwenken::V,хьвагӏезабизе,agita
1232,schütten::V,тӏезе,vărsa
1233,füllen::V,цӏезабизе,umple
1234,einwickeln::V,жемизе,înveli
1235,einwickeln::V,жемизе,înfășura
1236,tragen::V,баччизе,căra
1237,schleppen::V,бехъерхъизе,târî
1238,ziehen::V,цӏазе,trage
1239,aufbewahren::V,цӏунизе,păstra
1240,aufbewahren::V,цӏунизе,conserva
1241,werfen::V,рехизе,arunca
1242,fangen::V,кквезе,prinde
1243,packen::V,кквезе,apuca
1244,verstecken::V,бахчизе,ascunde
1245,teilen::V,бикьизе,împărți
1246,schicken::V,битӏизе,trimite
1247,bringen::V,баччизе,aduce
1248,hinzufügen::V,жубазе,adăuga
1249,bekommen::V,щвезе,obține
1250,bekommen::V,щвезе,dobândi
1251,erhalten::V,щвезе,primi
1252,erhalten::V,щвезе,căpăta
1253,erhalten::V,босизе,primi
1254,erhalten::V,босизе,căpăta
1255,nehmen::V,босизе,lua
1256,wählen::V,бищизе,opta
1257,wählen::V,бищизе,alege
1258,auswählen::V,тӏасабищизе,selecta
1259,bewahren::V,цӏунизе,păstra
1260,behindern::V,квекӏен гьабизе,stingheri
1261,verderben::V,хвезабизе,strica
1262,beschädigen::V,галгъазабизе,strica
1263,zerbrechen::V,щущазабизе,rupe
1264,zerbrechen::V,щущазабизе,frânge
1265,zerreißen::V,бихъизе,rupe
1266,zerreißen::V,бихъизе,sfâșia
1267,zerstören::V,биххизабизе,distruge
1268,verbrennen::V,бухӏизе,arde
1269,verbrennen::V,бухӏизе,incendia
1270,geben::V,кьезе,da
1271,reichen::V,кьезе,întinde
1272,schenken::V,кьезе,dărui
1273,versprechen::V,назру гьабизе,făgădui
1274,wünschen::V,бокьизе,ura
1275,loben::V,беццизе,lăuda
1276,loben::V,бецца-бекъизе,lăuda
1277,küssen::V,баизе,săruta
1278,wiegen::V,чӏучӏадизабизе,legăna
1279,zudecken::V,тӏадбигъине,acoperi
1280,wecken::V,бигьинабизе,trezi
1281,wecken::V,бигьинабизе,deștepta
1282,zeigen::V,бихьизабизе,arăta
1283,führen::V,бачине,călăuzi
1284,lehren::V,малъизе,preda
1285,lehren::V,малъизе,învăța
1286,lehren::V,цӏализабизе,preda
1287,lehren::V,цӏализабизе,învăța
1288,unterrichten::V,цӏализабизе,învăța
1289,unterrichten::V,цӏализабизе,instrui
1290,aufziehen::V,гӏезабизе,crește
1291,leiten::V,нухмалъи гьабизе,duce
1292,leiten::V,нухмалъи гьабизе,conduce
1293,antreiben::V,гӏедегӏизабизе,împinge
1294,antreiben::V,гӏедегӏизабизе,încuraja
1295,einladen::V,ахӏизе,invita
1296,einladen::V,тӏадеахӏизе,invita
1297,vereinigen::V,цолъизабизе,uni
1298,vereinigen::V,цолъизабизе,întruni
1299,besuchen::V,баккизе,vizita
1300,besuchen::V,баккизе,face o vizită
1301,besuchen::V,хьвадизе,vizita
1302,besuchen::V,хьвадизе,face o vizită
1303,treffen::V,дандчӏвазе,întâlni
1304,sich versammeln::V,данделъизе,se aduna
1305,sich versammeln::V,бакӏаризе,se aduna
1306,spielen::V,басандизе,se juca
1307,singen::V,ахӏизе,cânta
1308,tanzen::V,кьурдизе,dansa
1309,sich trennen::V,батӏалъизе,se separa
1310,sich trennen::V,батӏалъизе,se despărți
1311,verlassen::V,тезе,părăsi
1312,verlassen::V,тезе,abandona
1313,verlassen::V,рехунтезе,părăsi
1314,verlassen::V,рехунтезе,abandona
1315,retten::V,хвасар гьабизе,salva
1316,retten::V,хвасарлъизабизе,salva
1317,bewachen::V,цӏунизе,păzi
1318,schützen::V,цӏунизе,ocroti
1319,schützen::V,цӏунизе,proteja
1320,verteidigen::V,цӏунизе,apăra
1321,sich schlagen::V,багъизе,se bate
1322,schießen::V,речӏчӏизе,trage
1323,siegen::V,бергьине,birui
1324,siegen::V,бергьине,învinge
1325,ärgern::V,вагъизавизе,supăra
1326,schlagen::V,кьабизе,lovi
1327,treten::V,мал тункизе,călca
1328,stechen::V,къазабизе,înțepa
1329,stechen::V,къазабизе,împunge
1330,stoßen::V,тункизе,împinge
1331,stoßen::V,хъилдизе,împinge
1332,stehlen::V,щинкӏизабизе,fura
1333,stören::V,квекӏен гьабизе,deranja
1334,stören::V,татубахъи гьабизе,deranja
1335,belästigen::V,рахӏатхвезабизе,importuna
1336,verbergen::V,бахчизе,ascunde
1337,verbergen::V,балъго тезе,ascunde
1338,täuschen::V,божуда рекӏкӏ гьабизе,amăgi
1339,täuschen::V,гуккизе,amăgi
1340,betrügen::V,хӏилла гьабизе,înșela
1341,betrügen::V,сандирахълъи гьабизе,înșela
1342,töten::V,чӏвазе,omorî
1343,wohnen::V,яшав гьабизе,sta
1344,wohnen::V,яшав гьабизе,locui
1345,arbeiten::V,хӏалтӏизе,lucra
1346,sammeln::V,бакӏаризе,aduna
1347,sammeln::V,бакӏаризе,colecționa
1348,pflücken::V,бетӏизе,culege
1349,jagen::V,чан гьабизе,vâna
1350,fischen::V,ччугӏа кквезе,pescui
1351,fassen::V,кквезе,prinde
1352,hüten::V,кваназабизе,paște
1353,treiben::V,гъезе,mână
1354,anbinden::V,бухьине,lega
1355,füttern::V,кваназабизе,da de mâncare
1356,melken::V,бечӏчӏизе,mulge
1357,hacken::V,чӏвазе,toca
1358,hacken::V,чӏвазе,sparge
1359,gießen::V,лъалъазе,uda
1360,reifen::V,барщизе,pârgui
1361,zubereiten::V,бежа-белъине,găti
1362,kochen::V,белъине,găti
1363,backen::V,базе,coace
1364,braten::V,бежизе,coace
1365,umrühren::V,багъаризе,mesteca
1366,stricken::V,хьухьине,împleti
1367,nähen::V,букъизе,coase
1368,färben::V,кьер гьабизе,vopsi
1369,färben::V,кьер гьабизе,colora
1370,reinigen::V,бацӏцӏине,curăți
1371,waschen::V,чуризе,spăla
1372,abwischen::V,бацӏцӏине,șterge
1373,spülen::V,хулизе,clăti
1374,fegen::V,лъухьизе,mătura
1375,kehren::V,лъухьизе,mătura
1376,baden::V,чордезе,se scălda
1377,ausziehen::V,бахъизе,și scoate
1378,anziehen::V,ретӏине,îmbrăca
1379,sich anziehen::V,ретӏине,se îmbrăca
1380,kämmen::V,хазе,pieptăna
1381,schmücken::V,чӏухӏизабизе,împodobi
1382,sagen::V,бицине,zice
1383,sagen::V,бицине,spune
1384,sprechen::V,бицине,vorbi
1385,reden::V,гаргадизе,vorbi
1386,reden::V,гаргадизе,discuta
1387,sich unterhalten::V,гаргадизе,conversa
1388,sich unterhalten::V,гаргадизе,sta de vorbă
1389,fragen::V,цӏехезе,întreba
1390,fragen::V,гьикъизе,întreba
1391,bitten::V,гьаризе,ruga
1392,erzählen::V,бицине,spune
1393,erzählen::V,бицине,povesti
1394,mitteilen::V,лъазабизе,comunica
1395,mitteilen::V,лъазабизе,înștiința
1396,nennen::V,цӏар лъезе,numi
1397,nennen::V,цӏар лъезе,chema
1398,rufen::V,ахӏизе,chema
1399,prahlen::V,беццаризе,se făli
1400,übersetzen::V,буссинабизе,traduce
1401,denken::V,ургъизе,gândi
1402,glauben::V,божизе,crede
1403,bemerken::V,берречӏчӏизе,observa
1404,erkennen::V,лъазе,cunoaște
1405,erkennen::V,лъазе,recunoaște
1406,erkennen::V,батӏаго бахъизе,cunoaște
1407,erkennen::V,батӏаго бахъизе,recunoaște
1408,begreifen::V,бичӏчӏизе,pricepe
1409,begreifen::V,бичӏчӏизе,înțelege
1410,lernen::V,цӏализе,învăța
1411,wissen::V,лъазе,ști
1412,sich erinnern an::V,ракӏалде щвезе,a-și aminti de
1413,vergessen::V,кӏочене,uita
1414,messen::V,борцине,măsura
1415,zählen::V,рикӏкӏине,număra
1416,rechnen::V,рикӏкӏине,calcula
1417,lesen::V,цӏализе,citi
1418,malen::V,бахъизе,picta
1419,zeichnen::V,бахъизе,desena
1420,schreiben::V,хъвазе,scrie
1421,besitzen::V,щвезе,avea
1422,besitzen::V,щвезе,poseda
1423,besitzen::V,бу́кӏине,avea
1424,besitzen::V,бу́кӏине,poseda
1425,kaufen::V,босизе,cumpăra
1426,verkaufen::V,бичизе,vinde
1427,bezahlen::V,кьезе,plăti
1428,bezahlen::V,кьезе,achita
1429,zahlen::V,кьезе,plăti
1430,ertragen::V,баччизе,răbda
1431,ertragen::V,баччизе,suporta
1432,Auge::N,,ochi
1433,Sehne::N,,tendon
1434,Funke::N,,scânteie
1435,Moor::N,,bărăgan
1436,Elch::N,,elan
1437,Beere::N,,boabă
1438,Gedächtnis::N,,memorie
1439,Ton::N,,ton
1440,Winkel::N,,colț
1441,Menge::N,,cantitate
1442,Stütze::N,,proptea
1443,Figur::N,,chip
1444,Figur::N,,figură
1445,Schuh::N,,gheată
1446,Schnur::N,,funie
1447,Schnur::N,,sfoară
1448,Leine::N,,lesă
