,Concept_ID,nl,bn
724,hinab::ADV,omlaag,নিম্নগামী
725,hinab::ADV,naar beneden,নিম্নগামী
726,oben::ADV,boven,উপরে
727,hinauf::ADV,omhoog,উচ্চতর অংশে
728,hinauf::ADV,naar boven,উচ্চতর অংশে
729,überall::ADV,alom,সর্বত্র
730,überall::ADV,overal,সর্বত্র
731,nicht::ADV,niet,না
732,ein wenig::ADV,wat,অল্প
733,kaum::ADV,amper,কষ্টসহকাবে
734,kaum::ADV,nauwelijks,কষ্টসহকাবে
735,sehr::ADV,erg,খুব
736,sehr::ADV,zeer,খুব
737,so::ADV,zo,তত
738,noch::ADV,nog,এখন পর্যস্ত
739,nur::ADV,maar,শুধু
740,nur::ADV,alleen,শুধু
741,schon::ADV,al,ইতঃপুর্বে
742,schon::ADV,reeds,ইতঃপুর্বে
743,wieder::ADV,weer,আবার
744,wieder::ADV,terug,আবার
745,vergebens::ADV,vergeefs,বিফলে
746,vergebens::ADV,tevergeefs,বিফলে
747,vor::PRP,voor,সম্মুখে
748,hinter::PRP,achter,পশ্চাতে
749,unter::PRP,onder,নীচে
750,unter::PRP,beneden,নীচে
751,durch::PRP,door,দ্বারা
752,neben::PRP,naast,কাছে
753,zwischen::PRP,tussen,মধ্যে
754,wegen::PRP,wegens,জন্য
755,wegen::PRP,vanwege,জন্য
756,dies::PRN,dit,এটা
757,das::PRN,dat,ওটা
758,alles::PRN,alles,সব
759,ich::PRN,ik,আমি
760,du::PRN,je,তুমি
761,du::PRN,jij,তুমি
762,er::PRN,hij,উনি
763,wir::PRN,we,আমরা
764,wir::PRN,wij,আমরা
765,ihr::PRN,jullie,তোমরা
766,sie::PRN,ze,তারা
767,sie::PRN,zij,তারা
768,was::FPRN,wat,কি
769,wer::FPRN,wie,কে
770,wo::FADV,waar,কোথায়
771,wohin::FADV,waarheen,কোথায়
772,wie::FADV,hoe,কেমন
773,warum::FADV,waarom,কেন
774,wieviel::FNUM,hoeveel,কত
775,eins::NUM,één,অক
776,zwei::NUM,twee,দুই
777,drei::NUM,drie,তিন
778,vier::NUM,vier,চার
779,fünf::NUM,vijf,পাঁচ
780,sechs::NUM,zes,ছয়
781,sieben::NUM,zeven,সাত
782,acht::NUM,acht,আট
783,neun::NUM,negen,নয়
784,zehn::NUM,tien,দশ
785,elf::NUM,elf,এগারো
786,zwölf::NUM,twaalf,দ্বাদশ
787,zwanzig::NUM,twintig,বিশ
788,dreißig::NUM,dertig,ত্রিশ
789,vierzig::NUM,veertig,চল্লিশ
790,fünfzig::NUM,vijftig,পঞ্চাশ
791,sechzig::NUM,zestig,ষাট
792,siebzig::NUM,zeventig,সত্তর
793,achtzig::NUM,tachtig,আশি
794,neunzig::NUM,negentig,নব্বুই
795,hundert::NUM,honderd,শত
796,tausend::NUM,duizend,হাজার
797,und::CNJ,en,আর
798,und::CNJ,en,এবং
799,oder::CNJ,of,বা
800,stehen::V,staan,দাঁড়ানো
801,sitzen::V,zitten,বসা
802,liegen::V,liggen,শোয়া
803,hängen::V,hangen,ঝোলা
804,werden::V,worden,হইয়া উঠা
805,passieren::V,gebeuren,ঘটা
806,beginnen::V,beginnen,আরম্ভ হওয়া
807,enden::V,eindigen,শেষ হওয়া
808,wechseln::V,wijzigen,রূপাস্তর করা
809,wechseln::V,veranderen,রূপাস্তর করা
810,aufgehen[Sonne]::V,opgaan,উদিত হওয়া
811,untergehen[Sonne]::V,ondergaan,অস্ত যাওয়া
812,scheinen[Sonne]::V,schijnen,আলো দেওয়া
813,donnern::V,donderen,বজ্রধ্বনি করা
814,wehen::V,waaien,প্রবাহিত হওয়া
815,strömen::V,stromen,প্রবাহিত হওয়া
816,fließen::V,vloeien,ছুটা
817,sich drehen::V,draaien,পাক খাওয়া
818,sich drehen::V,zich draaien,পাক খাওয়া
819,schwanken::V,wankelen,দোলা
820,schwingen::V,zwieren,দোলা
821,fallen::V,vallen,পড়া
822,brennen::V,branden,সেঁকা
823,rauchen::V,roken,ধোঁয়া ছড়ান
824,regnen::V,regenen,বর্ষণ_করা
825,gefrieren::V,bevriezen,হিমায়িত হওয়া
826,tauen::V,dooien,গলা
827,schmelzen::V,smelten,গলা
828,trocknen::V,drogen,শুষ্ক করা
829,sieden::V,koken,ফোঁড়া
830,sieden::V,zieden,ফোঁড়া
831,faulen::V,rotten,ক্ষয় হওয়া
832,verfaulen::V,verrotten,ক্ষয় হওয়া 
833,reißen::V,scheuren,ছিঁড়া
834,versinken::V,verzinken,ডুবা
835,vergehen::V,vergaan,যাওয়া
836,erscheinen::V,opdagen,আসা
837,erscheinen::V,verschijnen,আসা
838,verschwinden::V,verdwijnen,অদৃশ্য হওয়া
839,sinken::V,zinken,হ্রাস হওয়া
840,abnehmen::V,afnemen,হ্রাস হওয়া
841,abnehmen::V,verminderen,হ্রাস হওয়া
842,zunehmen::V,toenemen,বৃদ্ধি পাওয়া
843,steigen::V,stijgen,ওঠা
844,steigen::V,omhooggaan,ওঠা
845,wachsen::V,groeien,বড় হওয়া
846,glänzen::V,glanzen,জ্বলা
847,glänzen::V,schitteren,জ্বলা
848,funkeln::V,fonkelen,জ্বল্জ্বল করা
849,lärmen::V,lawaai maken,
850,läuten::V,luiden,রুসুঝুসু করা
851,klingeln::V,bellen,বাজা
852,klirren::V,rinkelen,টুংটাং-শব্দ করা
853,brausen::V,bruisen,গর্জন করা
854,rauschen::V,ruisen,মর্মরধ্বনি করা
855,klingen::V,klinken,শব্দ করা
856,bellen::V,blaffen,ঘেউ ঘেউ করা
857,heulen::V,huilen,গর্জন করা
858,blasen::V,blazen,ফুঁ দেওয়া
859,pfeifen::V,fluiten,শিস্ দেওয়া
860,schreien::V,gillen,চিৎকার করা
861,schreien::V,schreeuwen,চিৎকার করা
862,stöhnen::V,steunen,গোঁ-গো করা
863,zittern::V,beven,কাঁপা
864,zittern::V,sidderen,কাঁপা
865,leben::V,leven,বাঁচা
866,geboren werden::V,geboren worden,জন্মানো
867,atmen::V,ademen,শ্বাস ফেলা
868,trinken::V,drinken,পান করা
869,essen::V,eten,ভক্ষণ করা
870,schlucken::V,slikken,গেলা
871,müde werden::V,moe worden,পরিশ্রান্ত হওয়া
872,einschlafen::V,inslapen,নিদ্রামগ্ন হওয়া
873,schlafen::V,slapen,নিদ্রা যাওয়া
874,aufwachen::V,ontwaken,জাগা
875,aufwachen::V,wakker worden,জাগা
876,aufstehen::V,opstaan,জাগা
877,sich erholen::V,zich ontspannen,আরাম করা
878,krank werden::V,ziek worden,অসুস্থ হত্তয়া
879,krank sein::V,ziek zijn,রূগ্ণ হত্তয়া
880,schmerzen::V,pijn doen,কন্কন করা
881,husten::V,hoesten,কাশা
882,genesen::V,genezen,আরোগ্য হওয়া
883,sterben::V,sterven,মারা যাওয়া
884,sterben::V,overlijden,মারা যাওয়া
885,umkommen::V,omkomen,মারা যাওয়া
886,sich bewegen::V,zich bewegen,চলা
887,sich rühren::V,zich verroeren,নড়া
888,sich erheben::V,oprijzen,উদিত হওয়া
889,sich erheben::V,verrijzen,উদিত হওয়া
890,sich setzen::V,gaan zitten,বসা
891,hinfallen::V,vallen,পড়া
892,hinfallen::V,neervallen,পড়া
893,laufen::V,lopen,হাঁটা
894,schreiten::V,stappen,হাঁটা
895,schreiten::V,schrijden,হাঁটা
896,spazierengehen::V,gaan wandelen,পায়চারি করা
897,eilen::V,ijlen,ত্বরাম্বিত করা
898,eilen::V,haasten,ত্বরাম্বিত করা
899,sich beeilen::V,zich haasten,ত্বরাম্বিত করা
900,sausen::V,stuiven,ধেয়ে যাওয়া
901,rennen::V,rennen,চলা
902,springen::V,springen,লাফানো
903,klettern::V,klimmen,আরোহণ করা
904,klettern::V,klauteren,আরোহণ করা
905,schaukeln::V,schommelen,দোলা
906,kriechen::V,kruipen,হামাগুড়ি দেওয়া
907,schwimmen::V,zwemmen,সাঁতার কাটা
908,tauchen::V,duiken,ডোবা
909,rudern::V,roeien,দাঁড় টানা
910,fahren::V,rijden,চালান
911,fliegen::V,vliegen,ওড়া
912,gehen::V,gaan,যাওয়া
913,weggehen::V,weggaan,প্রস্থান করা
914,abfahren::V,vertrekken,প্রস্থান করা
915,anhalten::V,stoppen,থামা
916,anhalten::V,stilhouden,থামা
917,hineingehen::V,ingaan,ঢোকা
918,hineingehen::V,binnengaan,ঢোকা
919,eintreten::V,binnenkomen,ঢোকা
920,kommen::V,komen,আসা
921,ankommen::V,aankomen,আসা
922,zurückkommen::V,terugkomen,ফিরা
923,bleiben::V,blijven,থাকা
924,warten::V,wachten,অপেক্ষা করা
925,erwarten::V,verwachten,অপেক্ষা করা
926,suchen::V,zoeken,খোঁজ করা
927,finden::V,vinden,পাওয়া
928,versuchen::V,proberen,পরখ করা
929,versuchen::V,beproeven,পরখ করা
930,vorbereiten::V,voorbereiden,প্রস্তুত করা
931,lieben::V,houden van,ভালবাসা
932,mögen::V,lusten,পছন্দ করা
933,mögen::V,houden van,পছন্দ করা
934,lachen::V,lachen,হাসা
935,rühren::V,roeren,হৃদয়ম্পর্শ করা
936,weinen::V,huilen,কাঁদা
937,weinen::V,schreien,কাঁদা
938,schimpfen::V,kijven,নালিশ করা
939,schimpfen::V,schelden,নালিশ করা
940,sich ärgern::V,zich ergeren,রাগ হত্তয়া
941,sich fürchten::V,bang zijn,ভয় করা
942,fürchten::V,vrezen,ডরা
943,fliehen::V,vluchten,পালানো
944,flüchten::V,ontsnappen,পালানো
945,flüchten::V,ontkomen,পালানো
946,sehen::V,zien,দেখা
947,anschauen::V,aankijken,দেখা
948,ansehen::V,aanzien,দেখা
949,ansehen::V,bekijken,দেখা
950,hören::V,horen,শোনা
951,zuhören::V,luisteren,শোনা
952,probieren::V,proeven,পরখ করা
953,riechen::V,ruiken,শুঁকা
954,fühlen::V,voelen,অনুভব করা
955,scheinen::V,lijken,মনে হত্তয়া
956,zu sehen sein::V,te zien zijn,দেখা দেত্তয়া
957,vernehmen::V,vernemen,শোনা
958,frieren::V,het koud hebben,শীত লাগা
959,tun::V,doen,করা
960,können::V,kunnen,পারা
961,wollen::V,willen,ইচ্ছা করা
962,anfangen::V,beginnen,আরম্ভ করা
963,anfangen::V,aanvangen,আরম্ভ করা
964,beenden::V,beëindigen,শেষ করা
965,aufhören::V,ophouden,থামা
966,gelingen::V,lukken,সিদ্ধিলাভ করা
967,gelingen::V,gelukken,সিদ্ধিলাভ করা
968,geraten::V,uitvallen,পরিণত হত্তয়া
969,öffnen::V,openen,খোলা
970,öffnen::V,opendoen,খোলা
971,schließen::V,sluiten,বন্ধ করা
972,schließen::V,dichtdoen,বন্ধ করা
973,stellen::V,stellen,স্থাপন করা
974,stellen::V,plaatsen,স্থাপন করা
975,setzen::V,zetten,স্থাপন করা
976,setzen::V,plaatsen,স্থাপন করা
977,legen::V,leggen,স্থাপন করা
978,berühren::V,aanraken,স্পর্শ করা
979,verbinden::V,verbinden,সংযুক্ত করা
980,bedecken::V,bedekken,ঢাকা
981,aufhängen::V,ophangen,ঝুলানো
982,anzünden::V,aansteken,জ্বালান
983,aufheben::V,oprapen,কুড়াইয়া তোলা
984,zurücklassen::V,achterlaten,পরিত্যাগ করা
985,verlieren::V,verliezen,হারান
986,fallen lassen::V,laten vallen,ফেলা
987,machen::V,maken,গঠন করা
988,herstellen::V,produceren,সৃষ্টি করা
989,herstellen::V,voortbrengen,সৃষ্টি করা
990,bauen::V,bouwen,নির্মাণ করা
991,reparieren::V,repareren,মেরামত করা
992,reparieren::V,herstellen,মেরামত করা
993,verbessern::V,verbeteren,উন্নতিলাভ করা
994,ändern::V,wijzigen,পরিবর্তিত করা
995,ändern::V,veranderen,পরিবর্তিত করা
996,graben::V,graven,খনন করা
997,beugen::V,buigen,নোয়া
998,biegen::V,buigen,নোয়া
999,drehen::V,draaien,ঘোরান
1000,wenden::V,keren,উলটাইয়া দেত্তয়া
1001,wenden::V,wenden,উলটাইয়া দেত্তয়া
1002,umdrehen::V,omdraaien,উলটানো
1003,heben::V,heffen,উত্তোলন করা
1004,heben::V,optillen,উত্তোলন করা
1005,hochheben::V,tillen,উঁচু করা
1006,ergreifen::V,pakken,দখল করা
1007,ergreifen::V,grijpen,দখল করা
1008,halten::V,houden,ধরা
1009,drücken::V,drukken,টেপা
1010,schieben::V,duwen,ঠেলা
1011,schieben::V,schuiven,ঠেলা
1012,kratzen::V,krassen,চাঁচা
1013,lecken::V,likken,চাটা
1014,beißen::V,bijten,দংশন করা
1015,abreißen::V,afrukken,বিচ্ছিন্ন করা
1016,abreißen::V,afscheuren,বিচ্ছিন্ন করা
1017,abschneiden::V,afsnijden,বিচ্ছিন্ন করা
1018,binden::V,binden,বন্ধন করা
1019,stecken::V,steken,বিদ্ধ করা
1020,brechen::V,breken,ভাঙা
1021,klopfen::V,kloppen,আঘাত করা
1022,hauen::V,houwen,আঘাত করা
1023,kleben::V,plakken,সাঁটা
1024,reiben::V,wrijven,ঘষা
1025,streichen::V,smeren,ছড়াইয়া
1026,schleifen::V,slijpen,ধার দেওয়া
1027,schneiden::V,snijden,কাটা
1028,rütteln::V,schudden,নাড়ান
1029,schütteln::V,schudden,নড়া
1030,schwenken::V,wuiven,দোলা
1031,schwenken::V,zwaaien,দোলা
1032,schütten::V,gieten,বর্ষণ করা
1033,schütten::V,storten,বর্ষণ করা
1034,füllen::V,vullen,পরিপূর্ণ করা
1035,einwickeln::V,inwikkelen,মুড়া
1036,tragen::V,dragen,বহন করা
1037,schleppen::V,slepen,টানা
1038,ziehen::V,trekken,টানা
1039,aufbewahren::V,bewaren,রাখা
1040,werfen::V,gooien,ছুড়া
1041,fangen::V,vangen,লোফা
1042,packen::V,pakken,ধরা
1043,packen::V,vastpakken,ধরা
1044,verstecken::V,verstoppen,গোপন করা
1045,teilen::V,delen,বিভক্ত করা
1046,schicken::V,sturen,প্রেরণ করা
1047,bringen::V,brengen,আনা
1048,hinzufügen::V,toevoegen,একত্র করা
1049,bekommen::V,verkrijgen,পাওয়া
1050,erhalten::V,krijgen,পাওয়া
1051,nehmen::V,nemen,নেওয়া
1052,wählen::V,kiezen,বাছা
1053,wählen::V,verkiezen,বাছা
1054,auswählen::V,uitkiezen,বাছা
1055,bewahren::V,bewaren,বাঁচাইয়া রাখা
1056,behindern::V,hinderen,বাধা দেওয়া
1057,verderben::V,bederven,নষ্ট করা
1058,beschädigen::V,beschadigen,ক্ষতি করা
1059,zerbrechen::V,breken,ভাঙ্গিয়া যাওয়া
1060,zerbrechen::V,stukbreken,ভাঙ্গিয়া যাওয়া
1061,zerreißen::V,scheuren,ছিঁড়া
1062,zerreißen::V,verscheuren,ছিঁড়া
1063,zerstören::V,vernielen,বিনাশ করা
1064,verbrennen::V,branden,দহন করা
1065,verbrennen::V,verbranden,দহন করা
1066,geben::V,geven,দেওয়া
1067,reichen::V,reiken,দেওয়া
1068,reichen::V,aanreiken,দেওয়া
1069,schenken::V,schenken,উপহার দেত্তয়া
1070,versprechen::V,beloven,প্রতিশ্রুতি দেওয়া
1071,wünschen::V,wensen,আকাঙ্ক্ষা করা
1072,loben::V,loven,প্রশংসা করা
1073,loben::V,prijzen,প্রশংসা করা
1074,küssen::V,kussen,চুম্বন করা
1075,wiegen::V,wiegen,দুলানো
1076,zudecken::V,toedekken,ঢাকা
1077,wecken::V,wekken,জাগানো
1078,zeigen::V,tonen,দেখানো
1079,zeigen::V,wijzen,দেখানো
1080,führen::V,voeren,পথ দেখানো
1081,lehren::V,leren,শেখানো
1082,unterrichten::V,onderwijzen,শিক্ষা দেওয়া
1083,aufziehen::V,grootbrengen,পালন করা
1084,leiten::V,leiden,পরিচালনা করা
1085,antreiben::V,aandrijven,চালনা করা
1086,lassen::V,laten,অনুমতি দেওয়া
1087,einladen::V,uitnodigen,নিমন্ত্রণ করা
1088,vereinigen::V,verenigen,এক করা
1089,besuchen::V,bezoeken,দেখিতে যাওয়া
1090,treffen::V,treffen,সন্মুখীন হওয়া
1091,treffen::V,ontmoeten,সন্মুখীন হওয়া
1092,sich versammeln::V,zich verzamelen,জড়ো হওয়া
1093,spielen::V,spelen,খেলা
1094,singen::V,zingen,গাওয়া
1095,tanzen::V,dansen,নাচা
1096,sich trennen::V,van elkaar gaan,পৃথক করা
1097,verlassen::V,verlaten,পরিত্যাগ করা
1098,retten::V,redden,উদ্ধার করা
1099,bewachen::V,bewaken,পাহারা দেওয়া
1100,schützen::V,beschermen,রক্ষা করা
1101,verteidigen::V,verdedigen,রক্ষা করা
1102,sich schlagen::V,knokken,লড়াই করা
1103,schießen::V,schieten,তীরবেগে ছোটা
1104,siegen::V,overwinnen,জেতা
1105,ärgern::V,ergeren,বিরক্ত করা
1106,schlagen::V,slaan,আঘাত করা
1107,treten::V,trappen,লাথি মারা
1108,treten::V,schoppen,লাথি মারা
1109,stechen::V,steken,দংশন করা
1110,stechen::V,prikken,দংশন করা
1111,stoßen::V,stoten,ঠেলা
1112,stehlen::V,stelen,অপহরণ করা
1113,stören::V,storen,ঘাঁটান
1114,stören::V,verstoren,ঘাঁটান
1115,belästigen::V,lastig vallen,বিরক্ত করা
1116,verbergen::V,verbergen,গোপন করা
1117,täuschen::V,misleiden,প্রবঞ্চনা করা
1118,betrügen::V,bedriegen,প্রতারণা করা
1119,töten::V,doden,হত্যা করা
1120,wohnen::V,wonen,বাস করা
1121,arbeiten::V,werken,কাজ করা
1122,sammeln::V,inzamelen,সংগ্রহ করা
1123,sammeln::V,verzamelen,সংগ্রহ করা
1124,pflücken::V,plukken,চয়ন করা
1125,jagen::V,jagen,শিকার করা
1126,fischen::V,vissen,মাছ ধরা
1127,fassen::V,vangen,ধরা
1128,hüten::V,hoeden,যুথভুক্ত করা
1129,treiben::V,drijven,চালনা করা
1130,anbinden::V,vastbinden,বন্ধন করা
1131,füttern::V,voeren,ভোজন করানো
1132,melken::V,melken,দুগ্ধ দোহন করা
1133,hacken::V,hakken,কাটা
1134,gießen::V,gieten,বর্ষণ করা
1135,reifen::V,rijpen,পাকা
1136,zubereiten::V,klaarmaken,রন্ধন করা
1137,zubereiten::V,toebereiden,রন্ধন করা
1138,kochen::V,koken,রন্ধন করা
1139,backen::V,bakken,সেকা
1140,braten::V,braden,ভাজা
1141,umrühren::V,omroeren,নড়ানো
1142,stricken::V,breien,বোনা
1143,nähen::V,naaien,সেলাই করা
1144,färben::V,verven,রঞ্জিত করা
1145,färben::V,kleuren,রঞ্জিত করা
1146,reinigen::V,reinigen,পরিষ্কার করা
1147,waschen::V,wassen,পরিষ্কার করা
1148,abwischen::V,afvegen,মুছা
1149,spülen::V,spoelen,পরিষ্কার করা
1150,spülen::V,afwassen,পরিষ্কার করা
1151,fegen::V,vegen,ঝাঁট দেওয়া
1152,kehren::V,vegen,ঝাঁট দেওয়া
1153,baden::V,baden,অবগাহন করা
1154,sich waschen::V,zich wassen,ধোয়া
1155,ausziehen::V,uittrekken,খুলা
1156,anziehen::V,aantrekken,গায়ে দেত্তয়া
1157,sich anziehen::V,zich aankleden,পোশাক পরা
1158,kämmen::V,kammen,আঁচড়ানো
1159,schmücken::V,tooien,সাজান করা
1160,sagen::V,zeggen,উচ্চারণ করা
1161,sprechen::V,spreken,বলা
1162,reden::V,praten,আলাপ করা
1163,sich unterhalten::V,zich onderhouden,আড্ডা দেওয়া
1164,fragen::V,vragen,জিজ্ঞাসা করা
1165,bitten::V,vragen,প্রার্থনা করা
1166,bitten::V,verzoeken,প্রার্থনা করা
1167,erzählen::V,vertellen,বর্ণনা করা
1168,mitteilen::V,meedelen,বলা
1169,nennen::V,noemen,নাম দেওয়া
1170,rufen::V,roepen,আমন্ত্রণ করা
1171,prahlen::V,pralen,বড়াই করা
1172,übersetzen::V,vertalen,ভাষাস্তরিত করা
1173,denken::V,denken,ভাবা
1174,glauben::V,geloven,বিশ্বাস করা
1175,bemerken::V,bemerken,লক্ষ্য করা
1176,erkennen::V,herkennen,চিনিতে পারা
1177,begreifen::V,begrijpen,উপলব্ধি করা
1178,verstehen::V,verstaan,উপলব্ধি করা
1179,lernen::V,leren,শেখা
1180,wissen::V,weten,জানা
1181,sich erinnern an::V,zich herinneren aan,মনে করা
1182,vergessen::V,vergeten,বিস্মৃত হওয়া
1183,messen::V,meten,মাপা
1184,zählen::V,tellen,গণনা করা
1185,rechnen::V,rekenen,হিসাব করা
1186,lesen::V,lezen,পাঠ করা
1187,malen::V,schilderen,আঁকা
1188,zeichnen::V,tekenen,ছকা
1189,schreiben::V,schrijven,লেখা
1190,besitzen::V,bezitten,অধিকার করা
1191,kaufen::V,kopen,ক্রয় করা
1192,verkaufen::V,verkopen,বেচা
1193,bezahlen::V,betalen,প্রদান করা
1194,zahlen::V,betalen,প্রদান করা
1195,beherrschen::V,beheersen,শাসন করা
1196,ertragen::V,verdragen,বহন করা
