,Concept_ID,hr,tr
837,blind::A,slijep,kör
838,taub::A,gluh,sağır
839,kräftig::A,snažan,dinç
840,kräftig::A,snažan,kuvvetli
841,stark::A,jak,güçlü
842,stark::A,jak,kuvvetli
843,stark::A,snažan,güçlü
844,stark::A,snažan,kuvvetli
845,schwach::A,slab,zayıf
846,schwach::A,slab,güçsüz
847,fett::A,pretio,şişman
848,schlank::A,vitak,narin
849,hübsch::A,zgodan,güzel
850,hübsch::A,zgodan,sevimli
851,böse::A,zao,kötü
852,böse::A,opak,kötü
853,dumm::A,glup,aptal
854,faul::A,lijen,tembel
855,fleißig::A,radin,çalışkan
856,fleißig::A,marljiv,çalışkan
857,geizig::A,škrt,cimri
858,klug::A,razborit,zekî
859,klug::A,razborit,akıllı
860,geschickt::A,vješt,becerikli
861,lieb::A,drag,sevimli
862,lustig::A,veseo,neşeli
863,sanft::A,blag,nazik
864,hungrig::A,gladan,aç
865,krank::A,bolestan,hasta
866,krank::A,bolestan,rahatsız
867,nackt::A,nag,çıplak
868,traurig::A,tužan,kederli
869,traurig::A,tužan,üzüntülü
870,traurig::A,žalostan,kederli
871,traurig::A,žalostan,üzüntülü
872,lebendig::A,živ,canlı
873,gut::A,dobar,iyi
874,schlecht::A,loš,kötü
875,schlecht::A,rđav,kötü
876,richtig::A,tačan,doğru
877,richtig::A,ispravan,doğru
878,schlimm::A,zao,kötü
879,schlimm::A,zločest,kötü
880,wahr::A,istinit,doğru
881,wahr::A,istinit,gerçek
882,alt::A,star,eski
883,neu::A,nov,yeni
884,ehemalig::A,bivši,önceki
885,alt[Lebewesen]::A,star,yaşlı
886,jung::A,mlad,genç
887,arm::A,ubog,fakir
888,arm::A,siromašan,fakir
889,reich::A,bogat,zengin
890,bekannt::A,poznat,bilinen
891,berühmt::A,čuven,ünlü
892,berühmt::A,čuven,meşhur
893,berühmt::A,slavan,ünlü
894,berühmt::A,slavan,meşhur
895,fremd::A,tuđ,yabancı
896,fremd::A,stran,yabancı
897,verschieden::A,razan,ayrı
898,verschieden::A,razan,farklı
899,verschieden::A,različan,ayrı
900,verschieden::A,različan,farklı
901,nah::A,blizak,yakın
902,nah::A,blizak,bitişik
903,fern::A,dalek,uzak
904,fern::A,daljnji,uzak
905,linker::A,lijevi,sol
906,rechter::A,desni,sağ
907,anderer::A,drugi,diğer
908,anderer::A,drugačiji,diğer
909,erster::A,prvi,ilk
910,erster::A,prvi,birinci
911,zweiter::A,drugi,ikinci
912,dritter::A,treći,üçüncü
913,letzter::A,zadnji,son
914,letzter::A,zadnji,sonuncu
915,allein::ADV,sam,yalnız
916,allein::ADV,sam,tek başına
917,auf einmal::ADV,istodobno,birden
918,zusammen::ADV,skupa,beraber
919,zusammen::ADV,skupa,birlikte
920,zusammen::ADV,zajedno,beraber
921,zusammen::ADV,zajedno,birlikte
922,lange::ADV,dugo,çok
923,lange::ADV,dugo,uzun
924,plötzlich::ADV,naglo,ansızın
925,plötzlich::ADV,naglo,birdenbire
926,plötzlich::ADV,iznenada,ansızın
927,plötzlich::ADV,iznenada,birdenbire
928,sofort::ADV,odmah,hemen
929,sofort::ADV,odmah,derhal
930,später::ADV,kasnije,daha sonra
931,jetzt::ADV,sad,şimdi
932,jetzt::ADV,sada,şimdi
933,heute::ADV,danas,bugün
934,morgen::ADV,sutra,yarın
935,bald::ADV,skoro,yakında
936,bald::ADV,doskora,yakında
937,dann::ADV,zatim,sonra
938,gestern::ADV,juče,dün
939,gestern::ADV,jučer,dün
940,einst::ADV,negda,eskiden
941,einst::ADV,nekada,eskiden
942,damals::ADV,tada,o zamanlar
943,damals::ADV,onda,o zamanlar
944,danach::ADV,poslije,sonradan
945,danach::ADV,poslije,ondan sonra
946,danach::ADV,nakon toga,sonradan
947,danach::ADV,nakon toga,ondan sonra
948,vorher::ADV,prije,önce
949,vorher::ADV,prije,önceden
950,vorher::ADV,prije toga,önce
951,vorher::ADV,prije toga,önceden
952,zuerst::ADV,prvo,ilk önce
953,zuerst::ADV,najprije,ilk önce
954,einmal::ADV,jednom,bir defa
955,einmal::ADV,jedanput,bir defa
956,manchmal::ADV,katkad,bazan
957,manchmal::ADV,katkada,bazan
958,oft::ADV,često,sık sık
959,oft::ADV,često,çok defa
960,immer::ADV,vazda,daima
961,immer::ADV,vazda,her zaman
962,immer::ADV,uvijek,daima
963,immer::ADV,uvijek,her zaman
964,niemals::ADV,nikad,asla değil
965,niemals::ADV,nikad,hiçbir zaman
966,niemals::ADV,nikada,asla değil
967,niemals::ADV,nikada,hiçbir zaman
968,hier::ADV,tu,burada
969,hier::ADV,ovdje,burada
970,hierhin::ADV,amo,buraya
971,hierhin::ADV,ovamo,buraya
972,von hier::ADV,odavde,buradan
973,dort::ADV,ondje,orada
974,dort::ADV,ondje,şurada
975,dorthin::ADV,onamo,oraya
976,dorthin::ADV,onamo,şuraya
977,geradeaus::ADV,ravno,doğru
978,vorwärts::ADV,naprijed,ileri
979,rückwärts::ADV,natrag,geri
980,zurück::ADV,nazad,geriye
981,zurück::ADV,natrag,geriye
982,unten::ADV,dolje,aşağıda
983,hinab::ADV,nizbrdo,aşağıya
984,oben::ADV,gore,yukarıda
985,hinauf::ADV,uzbrdo,yukarı
986,hinauf::ADV,uzbrdo,yukarıya
987,überall::ADV,svuda,her yerde
988,überall::ADV,svagdje,her yerde
989,nicht::ADV,ne,-mi-
990,nicht::ADV,ne,değil
991,ein wenig::ADV,malo,biraz
992,kaum::ADV,tek,dar
993,kaum::ADV,tek,hemen hemen değil
994,kaum::ADV,jedva,dar
995,kaum::ADV,jedva,hemen hemen değil
996,sehr::ADV,jako,pek
997,sehr::ADV,jako,gayet
998,sehr::ADV,veoma,pek
999,sehr::ADV,veoma,gayet
1000,so::ADV,tako,öyle
1001,so::ADV,tako,böyle
1002,so::ADV,ovako,öyle
1003,so::ADV,ovako,böyle
1004,noch::ADV,još,hâlâ
1005,noch::ADV,još,henüz
1006,nur::ADV,samo,ancak
1007,nur::ADV,samo,yalnız
1008,schon::ADV,već,çoktan
1009,wieder::ADV,opet,tekrar
1010,wieder::ADV,opet,yeniden
1011,wieder::ADV,ponovo,tekrar
1012,wieder::ADV,ponovo,yeniden
1013,vergebens::ADV,uzalud,boşuna
1014,vergebens::ADV,zabadava,boşuna
1015,vor::PRP,pred,önünde
1016,vor::PRP,ispred,önünde
1017,hinter::PRP,za,arkasında
1018,hinter::PRP,iza,arkasında
1019,unter::PRP,pod,altında
1020,unter::PRP,ispod,altında
1021,durch::PRP,po,sayesinde
1022,durch::PRP,po,ortasından
1023,durch::PRP,kroz,sayesinde
1024,durch::PRP,kroz,ortasından
1025,neben::PRP,kraj,yanında
1026,neben::PRP,pored,yanında
1027,neben::PRP,pokraj,yanında
1028,zwischen::PRP,među,arasında
1029,zwischen::PRP,između,arasında
1030,wegen::PRP,radi,dolayı
1031,wegen::PRP,zbog,dolayı
1032,dies::PRN,ovo,bu
1033,das::PRN,to,o
1034,das::PRN,to,şu
1035,das::PRN,ono,o
1036,das::PRN,ono,şu
1037,alles::PRN,sve,hepsi
1038,alles::PRN,sve,her şey
1039,ich::PRN,ja,ben
1040,du::PRN,ti,sen
1041,er::PRN,on,o
1042,wir::PRN,mi,biz
1043,ihr::PRN,vi,siz
1044,sie::PRN,oni,onlar
1045,was::FPRN,što,ne
1046,wer::FPRN,tko,kim
1047,wo::FADV,gdje,nerede
1048,wohin::FADV,kuda,nereye
1049,wohin::FADV,kamo,nereye
1050,wie::FADV,kako,nasıl
1051,warum::FADV,zašto,neden
1052,wieviel::FNUM,koliko,kaç
1053,wieviel::FNUM,koliko,ne kadar
1054,eins::NUM,jedan,bir
1055,zwei::NUM,dva,iki
1056,drei::NUM,tri,üç
1057,vier::NUM,četiri,dört
1058,fünf::NUM,pet,beş
1059,sechs::NUM,šest,altı
1060,sieben::NUM,sedam,yedi
1061,acht::NUM,osam,sekiz
1062,neun::NUM,devet,dokuz
1063,zehn::NUM,deset,on
1064,elf::NUM,jedanaest,on bir
1065,zwölf::NUM,dvanaest,on iki
1066,zwanzig::NUM,dvadeset,yirmi
1067,dreißig::NUM,trideset,otuz
1068,vierzig::NUM,četrdeset,kırk
1069,fünfzig::NUM,pedeset,elli
1070,sechzig::NUM,šezdeset,altmış
1071,siebzig::NUM,sedamdeset,yetmiş
1072,achtzig::NUM,osamdeset,seksen
1073,neunzig::NUM,devetdeset,doksan
1074,hundert::NUM,sto,yüz
1075,tausend::NUM,tisuća,bin
1076,und::CNJ,i,ve
1077,und::CNJ,i,ile
1078,und::CNJ,te,ve
1079,und::CNJ,te,ile
1080,oder::CNJ,ili,ya
1081,oder::CNJ,ili,yahut
1082,stehen::V,stajati,durmak
1083,sitzen::V,sjediti,oturmak
1084,liegen::V,ležati,yatmak
1085,hängen::V,visiti,asılı olmak
1086,werden::V,postati,olmak
1087,werden::V,postati,olunmak
1088,werden::V,činiti se,olmak
1089,werden::V,činiti se,olunmak
1090,passieren::V,desiti se,olmak
1091,passieren::V,dogoditi se,olmak
1092,beginnen::V,početi,başlamak
1093,enden::V,prestati,bitmek
1094,enden::V,prestati,sona ermek
1095,enden::V,svršiti se,bitmek
1096,enden::V,svršiti se,sona ermek
1097,wechseln::V,mijenjati se,değişmek
1098,aufgehen[Sonne]::V,izići,doğmak
1099,untergehen[Sonne]::V,zaći,batmak
1100,scheinen[Sonne]::V,sijati,parlamak
1101,donnern::V,grmjeti,gök gürlemek
1102,wehen::V,duhati,esmek
1103,strömen::V,strujati,akmak
1104,fließen::V,teći,akmak
1105,sich drehen::V,obrtati se,dönmek
1106,sich drehen::V,vrtjeti se,dönmek
1107,schwanken::V,teturati,sallanmak
1108,schwanken::V,kolebati se,sallanmak
1109,schwingen::V,njihati,titremek
1110,schwingen::V,titrati,titremek
1111,fallen::V,padati,düşmek
1112,brennen::V,gorjeti,yanmak
1113,rauchen::V,dimiti se,tütmek
1114,regnen::V,kišiti,yağmak
1115,regnen::V,daždjeti,yağmak
1116,gefrieren::V,smrznuti se,donmak
1117,tauen::V,kopnjeti,erimek
1118,tauen::V,kraviti se,erimek
1119,schmelzen::V,topiti se,erimek
1120,trocknen::V,sušiti se,kurumak
1121,sieden::V,kipjeti,kaynamak
1122,sieden::V,ključati,kaynamak
1123,faulen::V,gnjiti,çürümek
1124,verfaulen::V,sagnjiti,çürümek
1125,reißen::V,otrgnuti se,yırtılmak
1126,versinken::V,tonuti,batmak
1127,versinken::V,propasti,batmak
1128,vergehen::V,prolaziti,geçmek
1129,erscheinen::V,pojaviti se,görünmek
1130,verschwinden::V,nestati,kaybolmak
1131,verschwinden::V,izgubiti se,kaybolmak
1132,sinken::V,trgnuti,inmek
1133,sinken::V,spustiti se,inmek
1134,abnehmen::V,opasti,azalmak
1135,zunehmen::V,povećati se,artmak
1136,zunehmen::V,povećati se,çoğalmak
1137,steigen::V,uzići,artmak
1138,steigen::V,uzići,yükselmek
1139,steigen::V,nadoći,artmak
1140,steigen::V,nadoći,yükselmek
1141,wachsen::V,rasti,büyümek
1142,wachsen::V,rasti,gelişmek
1143,glänzen::V,blistati,parlamak
1144,glänzen::V,sjati se,parlamak
1145,funkeln::V,svjetlucati,parıldamak
1146,lärmen::V,bučati,gürültü yapmak
1147,lärmen::V,galamiti,gürültü yapmak
1148,läuten::V,zvoniti,çalmak
1149,klingeln::V,zvoniti,zil çalmak
1150,klirren::V,zvečati,şakırdamak
1151,klirren::V,zvečati,zangırdamak
1152,brausen::V,hujati,köpürmek
1153,brausen::V,hujati,kükremek
1154,rauschen::V,šumiti,fışırdamak
1155,rauschen::V,šuškati,fışırdamak
1156,klingen::V,zvučati,tınlamak
1157,bellen::V,lajati,havlamak
1158,heulen::V,zavijati,ulumak
1159,blasen::V,puhati,üflemek
1160,pfeifen::V,fućkati,düdük çalmak
1161,schreien::V,vikati,bağırmak
1162,schreien::V,vikati,haykırmak
1163,schreien::V,kričati,bağırmak
1164,schreien::V,kričati,haykırmak
1165,stöhnen::V,stenjati,inlemek
1166,zittern::V,drhtati,titremek
1167,zittern::V,trepetati,titremek
1168,leben::V,živjeti,yaşamak
1169,leben::V,živjeti,hayatta olmak
1170,geboren werden::V,roditi se,doğmak
1171,atmen::V,disati,solunmak
1172,atmen::V,disati,nefes almak
1173,trinken::V,piti,içmek
1174,essen::V,jesti,yemek
1175,schlucken::V,gutati,yutmak
1176,müde werden::V,umoriti se,yorulmak
1177,einschlafen::V,usnuti,uykuya dalmak
1178,einschlafen::V,zaspati,uykuya dalmak
1179,schlafen::V,spati,uyumak
1180,aufwachen::V,probuditi se,uyanmak
1181,aufstehen::V,ustati,kalkmak
1182,aufstehen::V,ustati,yataktan kalkmak
1183,sich erholen::V,odmoriti se,dinlenmek
1184,krank werden::V,oboljeti se,hastalanmak
1185,krank werden::V,razboljeti se,hastalanmak
1186,krank sein::V,bolovati,hasta olmak
1187,schmerzen::V,boljeti,ağrımak
1188,husten::V,kašljati,öksürmek
1189,genesen::V,ozdraviti,şifa bulmak
1190,genesen::V,oporaviti se,şifa bulmak
1191,sterben::V,umrijeti,ölmek
1192,sterben::V,umrijeti,vefat etmek
1193,umkommen::V,skapati,ölmek
1194,sich bewegen::V,gibati se,hareket etmek
1195,sich bewegen::V,kretati se,hareket etmek
1196,sich rühren::V,maknuti se,kımıldanmak
1197,sich erheben::V,dići se,kalkmak
1198,sich erheben::V,dići se,ayağa kalkmak
1199,sich setzen::V,sjesti,oturmak
1200,hinfallen::V,pasti,yere düşmek
1201,laufen::V,hodati,yürümek
1202,schreiten::V,stupati,yürümek
1203,schreiten::V,stupati,adım atmak
1204,spazierengehen::V,šetati se,gezmek
1205,spazierengehen::V,šetati se,dolaşmak
1206,eilen::V,hitati,seğirtmek
1207,sich beeilen::V,požuriti se,acele etmek
1208,sausen::V,juriti,hızla gitmek
1209,rennen::V,trčati,koşmak
1210,springen::V,skakati,atlamak
1211,springen::V,skakati,sıçramak
1212,klettern::V,popeti se,tırmanmak
1213,klettern::V,penjati se,tırmanmak
1214,schaukeln::V,ljuljati se,sallanmak
1215,kriechen::V,puzati,sürünmek
1216,kriechen::V,gmizati,sürünmek
1217,schwimmen::V,plivati,yüzmek
1218,tauchen::V,roniti,dalmak
1219,tauchen::V,gnjuriti,dalmak
1220,rudern::V,veslati,kürek çekmek
1221,fahren::V,voziti se,gitmek
1222,fliegen::V,letjeti,uçmak
1223,fliegen::V,lijetati,uçmak
1224,gehen::V,ići,gitmek
1225,weggehen::V,otići,gitmek
1226,abfahren::V,krenuti,kalkmak
1227,abfahren::V,otputovati,kalkmak
1228,anhalten::V,stati,durmak
1229,anhalten::V,zaustaviti,durmak
1230,hineingehen::V,ulaziti,içeri girmek
1231,eintreten::V,ući,girmek
1232,kommen::V,doći,gelmek
1233,ankommen::V,stići,varmak
1234,zurückkommen::V,vratiti se,dönmek
1235,zurückkommen::V,povratiti se,dönmek
1236,bleiben::V,ostati,kalmak
1237,warten::V,čekati,beklemek
1238,erwarten::V,očekivati,beklemek
1239,suchen::V,tražiti,aramak
1240,finden::V,naći,bulmak
1241,versuchen::V,pokušati,denemek
1242,vorbereiten::V,spremiti,hazırlamak
1243,vorbereiten::V,pripremiti,hazırlamak
1244,lieben::V,voljeti,sevmek
1245,mögen::V,voljeti,beğenmek
1246,lachen::V,smijati se,gülmek
1247,rühren::V,taknuti,dokunmak
1248,rühren::V,taknuti,duygulandırmak
1249,weinen::V,plakati,ağlamak
1250,schimpfen::V,psovati,küfretmek
1251,sich ärgern::V,ljutiti se,kızmak
1252,sich fürchten::V,bojati se,korkmak
1253,fürchten::V,bojati se,korkmak
1254,fliehen::V,pobjeći,kaçmak
1255,flüchten::V,utjeći,kaçmak
1256,sehen::V,vidjeti,görmek
1257,anschauen::V,ogledati,seyretmek
1258,ansehen::V,gledati,bakmak
1259,hören::V,čuti,duymak
1260,hören::V,čuti,işitmek
1261,zuhören::V,slušati,dinlemek
1262,probieren::V,probati,denemek
1263,probieren::V,probati,tadına bakmak
1264,riechen::V,osjećati miris,kokusunu almak
1265,fühlen::V,osjećati,duymak
1266,fühlen::V,osjećati,hissetmek
1267,scheinen::V,činiti se,görünmek
1268,zu sehen sein::V,biti vidljiv,görünmek
1269,vernehmen::V,saznati,haber almak
1270,frieren::V,zima je,üşümek
1271,tun::V,raditi,etmek
1272,tun::V,raditi,yapmak
1273,können::V,moći,bilmek
1274,wollen::V,htjeti,istemek
1275,anfangen::V,početi,başlamak
1276,beenden::V,svršiti,bitirmek
1277,beenden::V,dovršiti,bitirmek
1278,aufhören::V,prestati,bitmek
1279,gelingen::V,uspjeti,başarmak
1280,geraten::V,desiti se,düşmek
1281,öffnen::V,otvoriti,açmak
1282,schließen::V,zatvoriti,kapamak
1283,stellen::V,metnuti,koymak
1284,stellen::V,postaviti,koymak
1285,setzen::V,posaditi,koymak
1286,setzen::V,posaditi,oturtmak
1287,legen::V,polagati,koymak
1288,legen::V,polagati,yatırmak
1289,berühren::V,doticati,dokunmak
1290,berühren::V,dodirivati,dokunmak
1291,verbinden::V,spojiti,bağlamak
1292,verbinden::V,spojiti,birleştirmek
1293,verbinden::V,zavezati,bağlamak
1294,verbinden::V,zavezati,birleştirmek
1295,bedecken::V,pokriti,örtmek
1296,bedecken::V,pokriti,kaplamak
1297,aufhängen::V,objesiti,asmak
1298,anzünden::V,upaliti,yakmak
1299,anzünden::V,upaliti,ateşlemek
1300,anzünden::V,zapaliti,yakmak
1301,anzünden::V,zapaliti,ateşlemek
1302,aufheben::V,podići,kaldırmak
1303,aufheben::V,podignuti,kaldırmak
1304,zurücklassen::V,ostaviti,geride bırakmak
1305,zurücklassen::V,pustiti natrag,geride bırakmak
1306,verlieren::V,izgubiti,yitirmek
1307,verlieren::V,izgubiti,kaybetmek
1308,fallen lassen::V,ispustiti,düşürmek
1309,machen::V,uraditi,yapmak
1310,machen::V,načiniti,yapmak
1311,machen::V,napraviti,yapmak
1312,herstellen::V,proizvesti,yapmak
1313,herstellen::V,proizvesti,imal etmek
1314,bauen::V,graditi,kurmak
1315,bauen::V,graditi,inşa etmek
1316,reparieren::V,popraviti,onarmak
1317,reparieren::V,popraviti,tamir etmek
1318,verbessern::V,poboljšati,düzeltmek
1319,ändern::V,promijeniti,değiştirmek
1320,graben::V,kopati,kazmak
1321,graben::V,kopkati,kazmak
1322,beugen::V,saviti,eğmek
1323,biegen::V,saviti,bükmek
1324,biegen::V,sagnuti,bükmek
1325,drehen::V,vrtjeti,çevirmek
1326,drehen::V,vrtjeti,döndürmek
1327,wenden::V,obrnuti,çevirmek
1328,umdrehen::V,okrenuti,çevirmek
1329,umdrehen::V,prevŕnuti,çevirmek
1330,heben::V,dizati,kaldırmak
1331,hochheben::V,dignuti,yukarı kaldırmak
1332,ergreifen::V,uhvatiti,tutmak
1333,ergreifen::V,uhvatiti,yakalamak
1334,ergreifen::V,prihvatiti,tutmak
1335,ergreifen::V,prihvatiti,yakalamak
1336,halten::V,držati,tutmak
1337,drücken::V,pritiskivati,sıkmak
1338,schieben::V,gurati,itmek
1339,schieben::V,gurati,sürmek
1340,kratzen::V,česati,kaşımak
1341,kratzen::V,grepsti,kaşımak
1342,lecken::V,lizati,yalamak
1343,beißen::V,ujesti,ısırmak
1344,beißen::V,gristi,ısırmak
1345,abreißen::V,otkinuti,koparmak
1346,abschneiden::V,odrezati,keserek ayırmak
1347,binden::V,vezati,bağlamak
1348,stecken::V,turiti,sokmak
1349,brechen::V,slomiti,kırmak
1350,klopfen::V,lupati,çalmak
1351,klopfen::V,kucati,çalmak
1352,hauen::V,tući,vurmak
1353,hauen::V,udarati,vurmak
1354,kleben::V,lijepiti,yapıştırmak
1355,reiben::V,trti,ovmak
1356,reiben::V,trti,sürtmek
1357,streichen::V,namazati,sürmek
1358,schleifen::V,brusiti,bilemek
1359,schneiden::V,rezati,kesmek
1360,rütteln::V,drmati,sallamak
1361,schütteln::V,tresti,sarsmak
1362,schütteln::V,tresti,çalkamak
1363,schwenken::V,mahati,sallamak
1364,schütten::V,sipati,dökmek
1365,schütten::V,sipati,akıtmak
1366,schütten::V,lijevati,dökmek
1367,schütten::V,lijevati,akıtmak
1368,füllen::V,napuniti,doldurmak
1369,einwickeln::V,umotati,sarmak
1370,einwickeln::V,zamotati,sarmak
1371,tragen::V,nositi,taşımak
1372,schleppen::V,tegliti,sürüklemek
1373,ziehen::V,vući,çekmek
1374,aufbewahren::V,čuvati,saklamak
1375,werfen::V,bacati,atmak
1376,fangen::V,loviti,tutmak
1377,fangen::V,loviti,yakalamak
1378,fangen::V,hvatati,tutmak
1379,fangen::V,hvatati,yakalamak
1380,packen::V,ščepati,tutmak
1381,packen::V,ščepati,yakalamak
1382,packen::V,zgrabiti,tutmak
1383,packen::V,zgrabiti,yakalamak
1384,verstecken::V,sakriti,saklamak
1385,teilen::V,podijeliti,bölmek
1386,teilen::V,podijeliti,ayırmak
1387,schicken::V,slati,yollamak
1388,schicken::V,slati,göndermek
1389,bringen::V,donijeti,getirmek
1390,hinzufügen::V,dodati,katmak
1391,hinzufügen::V,dodati,eklemek
1392,hinzufügen::V,pridati,katmak
1393,hinzufügen::V,pridati,eklemek
1394,bekommen::V,dobiti,almak
1395,bekommen::V,dobiti,eline geçmek
1396,erhalten::V,primiti,almak
1397,nehmen::V,uzeti,almak
1398,wählen::V,izabrati,seçmek
1399,auswählen::V,odabrati,seçmek
1400,auswählen::V,odabrati,ayırmak
1401,bewahren::V,sačuvati,korumak
1402,behindern::V,smetati,engellemek
1403,verderben::V,pokvariti,bozmak
1404,beschädigen::V,oštetiti,zedelemek
1405,beschädigen::V,oštetiti,ziyan vermek
1406,zerbrechen::V,razbiti,kırmak
1407,zerbrechen::V,prelomiti,kırmak
1408,zerreißen::V,poderati,yırtmak
1409,zerreißen::V,rastrgnuti,yırtmak
1410,zerstören::V,razoriti,yıkmak
1411,zerstören::V,razoriti,tahrip etmek
1412,zerstören::V,razrušiti,yıkmak
1413,zerstören::V,razrušiti,tahrip etmek
1414,verbrennen::V,spaliti,yakmak
1415,verbrennen::V,sagorjeti,yakmak
1416,geben::V,dati,vermek
1417,reichen::V,pružiti,uzatmak
1418,schenken::V,darivati,hediye etmek
1419,versprechen::V,obećati,vaat etmek
1420,wünschen::V,željeti,kutlamak
1421,loben::V,hvaliti,övmek
1422,küssen::V,ljubiti,öpmek
1423,wiegen::V,njihati,sallamak
1424,wiegen::V,ljuljati,sallamak
1425,zudecken::V,pokriti,örtmek
1426,wecken::V,probuditi,uyandırmak
1427,zeigen::V,pokazati,göstermek
1428,führen::V,voditi,gezdirmek
1429,führen::V,voditi,yol göstermek
1430,lehren::V,učiti,okutmak
1431,lehren::V,učiti,öğretmek
1432,unterrichten::V,poučiti,öğretmek
1433,aufziehen::V,uzgajati,yetiştirmek
1434,leiten::V,upravljati,yönetmek
1435,leiten::V,upravljati,idare etmek
1436,antreiben::V,natjeravati,teşvik etmek
1437,lassen::V,dati,-tırmak
1438,einladen::V,pozvati,davet etmek
1439,vereinigen::V,ujediniti,birleştirmek
1440,besuchen::V,posjetiti,uğramak
1441,besuchen::V,posjetiti,ziyaret etmek
1442,besuchen::V,posjetiti,görmeye gitmek
1443,treffen::V,sresti,rastlamak
1444,treffen::V,sresti,isabet etmek
1445,sich versammeln::V,okupiti se,toplanmak
1446,spielen::V,igrati se,oynamak
1447,singen::V,pjevati,söylemek
1448,singen::V,pjevati,şarkı söylemek
1449,tanzen::V,plesati,oynamak
1450,tanzen::V,plesati,dans etmek
1451,sich trennen::V,razići se,ayrılmak
1452,verlassen::V,ostaviti,bırakmak
1453,verlassen::V,ostaviti,terk etmek
1454,verlassen::V,napustiti,bırakmak
1455,verlassen::V,napustiti,terk etmek
1456,retten::V,spasiti,kurtarmak
1457,bewachen::V,čuvati,gözetmek
1458,bewachen::V,stražariti,gözetmek
1459,schützen::V,čuvati,korumak
1460,verteidigen::V,obraniti,savunmak
1461,sich schlagen::V,biti se,dövüşmek
1462,sich schlagen::V,udariti se,dövüşmek
1463,schießen::V,pucati,ateş etmek
1464,schießen::V,strijeljati,ateş etmek
1465,siegen::V,pobijediti,yenmek
1466,ärgern::V,ljutiti,kızdırmak
1467,schlagen::V,biti,dövmek
1468,schlagen::V,udariti,dövmek
1469,treten::V,šutnuti,tepmek
1470,stechen::V,ubosti,sokmak
1471,stechen::V,ubosti,batırmak
1472,stoßen::V,gurnuti,itmek
1473,stehlen::V,ukrasti,çalmak
1474,stören::V,smetati,bozmak
1475,stören::V,smetati,etkilemek
1476,belästigen::V,smetati,rahatsız etmek
1477,belästigen::V,dosaditi,rahatsız etmek
1478,verbergen::V,skriti,saklamak
1479,täuschen::V,obmanuti,aldatmak
1480,betrügen::V,prevarati,aldatmak
1481,betrügen::V,prevarati,dolandırmak
1482,töten::V,ubiti,öldürmek
1483,wohnen::V,stanovati,oturmak
1484,arbeiten::V,raditi,çalışmak
1485,sammeln::V,sabrati,toplamak
1486,pflücken::V,ubrati,koparmak
1487,jagen::V,loviti,avlanmak
1488,fischen::V,ribati,balık tutmak
1489,fischen::V,loviti ribu,balık tutmak
1490,fassen::V,uloviti,tutmak
1491,fassen::V,uloviti,yakalamak
1492,hüten::V,pasti,otlatmak
1493,treiben::V,goniti,gütmek
1494,anbinden::V,privezati,bağlamak
1495,füttern::V,hraniti,beslemek
1496,melken::V,musti,sağmak
1497,hacken::V,sjeckati,yarmak
1498,gießen::V,politi,sulamak
1499,reifen::V,sazreti,olgunlaşmak
1500,zubereiten::V,prigotoviti,hazırlamak
1501,kochen::V,kuhati,pişirmek
1502,kochen::V,kuhati,kaynatmak
1503,backen::V,peći,pişirmek
1504,backen::V,peći,fırında pişirmek
1505,braten::V,peći,kızartmak
1506,braten::V,pržiti,kızartmak
1507,umrühren::V,promiješati,karıştırmak
1508,stricken::V,plesti,örmek
1509,nähen::V,šiti,dikmek
1510,färben::V,obojiti,boyamak
1511,reinigen::V,očistiti,temizlemek
1512,reinigen::V,počistiti,temizlemek
1513,waschen::V,prati,yıkamak
1514,abwischen::V,otrti,silmek
1515,spülen::V,isprati,çalkamak
1516,spülen::V,oplakati,çalkamak
1517,fegen::V,mesti,süpürmek
1518,fegen::V,pomesti,süpürmek
1519,kehren::V,mesti,süpürmek
1520,baden::V,kupati se,yıkanmak
1521,baden::V,kupati se,banyo yapmak
1522,sich waschen::V,umiti se,yıkanmak
1523,sich waschen::V,prati se,yıkanmak
1524,ausziehen::V,svući,çıkarmak
1525,anziehen::V,obući,giymek
1526,sich anziehen::V,obući se,giyinmek
1527,kämmen::V,češljati,taramak
1528,schmücken::V,uresiti,süslemek
1529,schmücken::V,nakititi,süslemek
1530,sagen::V,reći,demek
1531,sagen::V,reći,söylemek
1532,sagen::V,kazati,demek
1533,sagen::V,kazati,söylemek
1534,sprechen::V,govoriti,konuşmak
1535,reden::V,govoriti,konuşmak
1536,reden::V,besjediti,konuşmak
1537,sich unterhalten::V,razgovarati se,sohbet etmek
1538,fragen::V,pitati,sormak
1539,bitten::V,moliti,dilemek
1540,bitten::V,moliti,rica etmek
1541,erzählen::V,ispričati,bahsetmek
1542,erzählen::V,ispričati,hikâye etmek
1543,erzählen::V,pripovjediti,bahsetmek
1544,erzählen::V,pripovjediti,hikâye etmek
1545,mitteilen::V,saopćiti,bildirmek
1546,nennen::V,nazvati,adlandırmak
1547,rufen::V,zvati,çağırmak
1548,rufen::V,dozvati,çağırmak
1549,prahlen::V,hvalisati se,övünmek
1550,übersetzen::V,prevesti,çevirmek
1551,übersetzen::V,prevesti,tercüme etmek
1552,denken::V,misliti,düşünmek
1553,glauben::V,vjerovati,inanmak
1554,glauben::V,vjerovati,zannetmek
1555,bemerken::V,zapaziti,farkına varmak
1556,bemerken::V,primijetiti,farkına varmak
