,Concept_ID,mn,os
731,dick[Gegenstand]::A,зузаан,сӕвджын
732,dünn::A,нимгэн,тæнæг
733,fein::A,нарийн,лыстӕг
734,fest::A,бөх,фидар
735,fest::A,бөх,хъӕддых
736,fest::A,хатуу,фидар
737,fest::A,хатуу,хъӕддых
738,flach::A,хавтгай,тъӕпӕн
739,glatt::A,цагаан,лӕгъз
740,hart::A,хатуу,хъӕбӕр
741,weich::A,зөөлөн,фӕлмӕн
742,rund::A,дугуй,тымбыл
743,rund::A,дугариг,тымбыл
744,spitz::A,шовх,цыргъбырынкъ
745,spitz::A,шовх,цыргъфындз
746,spitz::A,шовгор,цыргъбырынкъ
747,spitz::A,шовгор,цыргъфындз
748,scharf::A,хурц,цыргъ
749,scharf::A,иртэй,цыргъ
750,stumpf::A,мохоо,къуымых
751,schwer::A,хүнд,уӕззау
752,schön::A,гуа,аив
753,schön::A,гуа,рӕсугъд
754,schön::A,сайхан,аив
755,schön::A,сайхан,рӕсугъд
756,heiß::A,халуун,тӕвд
757,warm::A,дулаан,хъарм
758,kalt::A,хүйтэн,уазал
759,kühl::A,сэрүүн,сатæг
760,kühl::A,сэрүүн,уазалгомау
761,frisch::A,эрүүл,сатæг
762,frisch::A,жихүүн,сатæг
763,feucht::A,чийгтэй,уымӕл
764,nass::A,нойтон,хуылыдз
765,trocken::A,хатсан,хус
766,voll::A,дүүрэн,дзаг
767,voll::A,дүүрэн,йедзаг 
768,leer::A,хоосон,афтид
769,offen::A,онгорхой,гом
770,geschlossen::A,битүү,æхгæд
771,geschlossen::A,хаалтай,æхгæд
772,sauber::A,цэвэр,сыгъдæг
773,sauber::A,хиргүй,сыгъдæг
774,schmutzig::A,бохир,чъиллон
775,schmutzig::A,хиртэй,чъиллон
776,roh::A,түүхий,хом
777,reif::A,болсон,рӕгъӕд
778,lecker::A,амттай,хӕрзад
779,süß::A,амттай,адджын
780,süß::A,чихэрлэг,адджын
781,bitter::A,гашуун,судзаг
782,sauer::A,эсгэлэн,туаг
783,hell::A,гэгээн,рухс
784,hell::A,гэрэлтэй,рухс
785,dunkel::A,бараан,талынг
786,dunkel::A,харанхуй,талынг
787,schwarz::A,хар,сау
788,weiß::A,цагаан,урс
789,rot::A,улаан,сырх
790,gelb::A,шар,бур
791,blau::A,хөх,цъӕх
792,blau::A,цэнхэр,цъӕх
793,grün::A,ногоон,цъӕх
794,grün::A,ногоон,кӕрдӕгхуыз
795,grau::A,орог,цъӕх
796,grau::A,орог,фӕныкхуыз
797,grau::A,саарал,цъӕх
798,grau::A,саарал,фӕныкхуыз
799,bunt::A,эрээн,хъулон
800,bunt::A,эрээн,гæрæм
801,billig::A,хямд,аслам
802,teuer::A,үнэтэй,зынаргъ
803,wertvoll::A,үнэт,зынаргъ
804,blind::A,сохор,куырм
805,taub::A,чих хатуу,къуырма
806,kräftig::A,чийрэг,домбай
807,kräftig::A,чийрэг,тыхджын
808,stark::A,хүчтэй,тыхджын
809,stark::A,чадалтай,тыхджын
810,schwach::A,сул,ӕнӕбон
811,fett::A,тарган,нард
812,fett::A,голигор,нард
813,schlank::A,голшиг,гуырвидыц
814,schlank::A,голшиг,хæрзконд
815,schlank::A,голшиг,рæхснæг
816,schlank::A,голшиг,сагамад
817,hübsch::A,сайхан,аив
818,hübsch::A,сайхан,рӕсугъд
819,hübsch::A,хөөрхөн,аив
820,hübsch::A,хөөрхөн,рӕсугъд
821,böse::A,муу,фыдзӕрдӕ
822,böse::A,хортой,фыдзӕрдӕ
823,dumm::A,тэнэг,ӕдылы
824,faul::A,залхуу,зивӕг
825,faul::A,залхуу,зивӕггӕнаг
826,fleißig::A,чармайлтгай,æнæзивæг
827,fleißig::A,чармайлтгай,æнувыд
828,geizig::A,харамч,чъынды
829,geizig::A,харамч,æлгъин
830,geizig::A,харамч,мæрддзæст
831,klug::A,цэцэн,зондджын
832,geschickt::A,дүйтэй,хӕрзарӕхст
833,lieb::A,хайрт,уарзон
834,lustig::A,цэнгэлтэй,хъӕлдзӕг
835,sanft::A,наалинхай,мынчын
836,hungrig::A,өлөн,ӕххормаг
837,hungrig::A,өлссөн,ӕххормаг
838,krank::A,өвчтэй,нӕфӕразгӕ
839,nackt::A,нүцгэн,бӕгънӕг
840,traurig::A,гунигт,ӕрхӕндӕг
841,lebendig::A,амьд,цардӕгас
842,lebendig::A,амьтай,цардӕгас
843,gut::A,сайн,хорз
844,schlecht::A,муу,цауд
845,schlecht::A,өөдгүй,цауд
846,richtig::A,зөв,раст
847,richtig::A,зүйтэй,раст
848,schlimm::A,муухай,ӕвзӕр
849,wahr::A,үнэн,ӕцӕг
850,wahr::A,жинхэнэ,ӕцӕг
851,alt::A,хуучин,зӕронд
852,neu::A,шинэ,ног
853,ehemalig::A,агсан,раздӕры
854,ehemalig::A,байсан,раздӕры
855,alt[Lebewesen]::A,өвгөн,ацӕргӕ
856,alt[Lebewesen]::A,хижээл,ацӕргӕ
857,jung::A,залуу,ӕрыгон
858,arm::A,ядуу,мӕгуыр
859,reich::A,баян,хъӕздыг
860,reich::A,баялаг,хъӕздыг
861,bekannt::A,танил,зонгӕ
862,berühmt::A,цуутай,номдзыд
863,berühmt::A,алдартай,номдзыд
864,fremd::A,харь,æцæгæлон
865,fremd::A,гадаад,æцæгæлон
866,verschieden::A,ондоо,æндæр æмæ æндæр
867,verschieden::A,ондоо,алы
868,verschieden::A,ондоо,алыхуызон
869,verschieden::A,янз янзын,æндæр æмæ æндæр
870,verschieden::A,янз янзын,алы
871,verschieden::A,янз янзын,алыхуызон
872,nah::A,ойрын,хӕстӕг
873,nah::A,дөтийн,хӕстӕг
874,fern::A,холын,дард
875,fern::A,холын,дӕрддаг
876,linker::A,буруу,галиу
877,rechter::A,баруун,рахиз
878,anderer::A,өөр,иннӕ
879,anderer::A,өөр,ӕндӕр
880,anderer::A,нөгөө,иннӕ
881,anderer::A,нөгөө,ӕндӕр
882,erster::A,нэгдэх,фыццаг
883,erster::A,нэгдэх,фыццӕгӕм
884,erster::A,нэгдүгээр,фыццаг
885,erster::A,нэгдүгээр,фыццӕгӕм
886,zweiter::A,хоёрдугаар,дыккаг
887,zweiter::A,хоёрдугаар,дыккæгæм
888,dritter::A,гуравдугаар,æртыккаг
889,dritter::A,гуравдугаар,æртыккæгæм
890,letzter::A,сүүлийн,фӕстаг
891,allein::ADV,ганцаараа,иунæг
892,auf einmal::ADV,нэгмөсөн,уайтагъд
893,auf einmal::ADV,нэгмөсөн,æвиппайды
894,auf einmal::ADV,нэгмөсөн,æваст
895,zusammen::ADV,цуг,иумӕ
896,zusammen::ADV,хамт,иумӕ
897,lange::ADV,удаан,бирæ рæстæг
898,plötzlich::ADV,гэнэт,æвиппайды
899,plötzlich::ADV,гэнэт,æваст
900,sofort::ADV,дороо,уыцы сахат
901,sofort::ADV,дороо,уайтагъд
902,später::ADV,дараа,фæстæдæр
903,jetzt::ADV,өнөө,ныр
904,heute::ADV,өнөө,абон
905,heute::ADV,өнөөдөр,абон
906,morgen::ADV,маргааш,райсом
907,morgen::ADV,маргаадар,райсом
908,bald::ADV,түргэн,тагъд
909,bald::ADV,түргэн,рæхджы
910,bald::ADV,удахгүй,тагъд
911,bald::ADV,удахгүй,рæхджы
912,dann::ADV,хожим,стæй
913,dann::ADV,тэгээд,стæй
914,gestern::ADV,өчигдөр,знон
915,einst::ADV,нэг,кӕддӕр
916,damals::ADV,тэгэхэд,уæд
917,danach::ADV,тэгээд,стæй
918,danach::ADV,тэгээд,уый фæстæ
919,danach::ADV,дараа нь,стæй
920,danach::ADV,дараа нь,уый фæстæ
921,vorher::ADV,урьд,раздæр
922,zuerst::ADV,анх,фыццаг
923,zuerst::ADV,эхлээд,фыццаг
924,einmal::ADV,нэг удаа,иу хатт
925,manchmal::ADV,хааяа,хатт
926,manchmal::ADV,заримдаа,хатт
927,oft::ADV,олонтоо,арæх
928,immer::ADV,байнга,ӕдзух
929,niemals::ADV,хэзээ ч,никуы
930,niemals::ADV,хэзээ ч,никæд
931,niemals::ADV,хэдийд ч,никуы
932,niemals::ADV,хэдийд ч,никæд
933,hier::ADV,энд,ам
934,hierhin::ADV,нааш,ардӕм
935,von hier::ADV,эндээс,ардыгæй
936,dort::ADV,тэнд,уым
937,dorthin::ADV,тийш,уырдӕм
938,geradeaus::ADV,шулуун,æргом
939,vorwärts::ADV,урагшаа,размӕ
940,rückwärts::ADV,буцаан,фӕстӕмӕ
941,rückwärts::ADV,сөөргөө,фӕстӕмӕ
942,zurück::ADV,буцаж,фӕстӕмӕ
943,zurück::ADV,гэдрэг,фӕстӕмӕ
944,unten::ADV,дор,дæлæ
945,unten::ADV,дор,дæлейы
946,unten::ADV,дор,бынæй
947,hinab::ADV,уруу,дӕлӕмӕ
948,hinab::ADV,уруу,уырдыгмӕ
949,oben::ADV,дээр,уӕле
950,hinauf::ADV,өөд,уӕлӕмӕ
951,hinauf::ADV,дээш,уӕлӕмӕ
952,überall::ADV,хааяагүй,алыран
953,überall::ADV,хааяагүй,алкæм
954,überall::ADV,хааяагүй,кæмдæриддæр
955,überall::ADV,энд тэндгүй,алыран
956,überall::ADV,энд тэндгүй,алкæм
957,überall::ADV,энд тэндгүй,кæмдæриддæр
958,nicht::ADV,эс,нӕ
959,nicht::ADV,-гүй,нӕ
960,ein wenig::ADV,жаахан,чысыл
961,kaum::ADV,арай,цъус
962,kaum::ADV,арай гэж,цъус
963,sehr::ADV,тун,тынг
964,sehr::ADV,тун,иттӕг
965,so::ADV,тэгж,афтӕ
966,so::ADV,ингээд,афтӕ
967,noch::ADV,дахин,ма
968,noch::ADV,дахиад,ма
969,nur::ADV,зөвхөн,канд
970,nur::ADV,зөвхөн,ӕрмӕст
971,nur::ADV,гагцхүү,канд
972,nur::ADV,гагцхүү,ӕрмӕст
973,schon::ADV,нэгэнт,нырид
974,wieder::ADV,дахин,ногӕй
975,wieder::ADV,дахиад,ногӕй
976,vergebens::ADV,хий,дзæгъæлы
977,vergebens::ADV,хий,уæгъды
978,vergebens::ADV,хий,æнæхъуаджы
979,vor::PRP,өмнө,разы
980,hinter::PRP,ард,фӕстӕ
981,unter::PRP,доор,бын
982,durch::PRP,дундуур,æхсæнты
983,neben::PRP,хажууд,цур
984,zwischen::PRP,завсар,астӕу
985,zwischen::PRP,хооронд,астӕу
986,wegen::PRP,төлөө,тыххай
987,wegen::PRP,дээрээс,тыххай
988,dies::PRN,энэ,ай
989,das::PRN,тэр,уый
990,alles::PRN,цөм,алцы
991,alles::PRN,цөм,æппæтдæр
992,alles::PRN,цөм,иууылдӕр
993,alles::PRN,бүгд,алцы
994,alles::PRN,бүгд,æппæтдæр
995,alles::PRN,бүгд,иууылдӕр
996,ich::PRN,би,æз
997,du::PRN,чи,ды
998,er::PRN,тэр,уый
999,er::PRN,тэр хүн,уый
1000,wir::PRN,бид,мах
1001,ihr::PRN,та нар,сымах
1002,sie::PRN,тэд,уыдон
1003,was::FPRN,юу,цы
1004,wer::FPRN,хэн,чи
1005,wo::FADV,хаа,кӕм
1006,wo::FADV,хаана,кӕм
1007,wohin::FADV,хааш,кӕдӕм
1008,wohin::FADV,хаана,кӕдӕм
1009,wie::FADV,яаж,куыд
1010,wie::FADV,хэрхэн,куыд
1011,warum::FADV,юунд,цӕмӕн
1012,warum::FADV,яагаад,цӕмӕн
1013,wieviel::FNUM,хэдий,цал
1014,wieviel::FNUM,хэд,цал
1015,eins::NUM,нэг,иу
1016,zwei::NUM,хоёр,дыууӕ
1017,drei::NUM,гурав,ӕртӕ
1018,vier::NUM,дөрөв,цыппар
1019,fünf::NUM,тав,фондз
1020,sechs::NUM,зургаа,ӕхсӕз
1021,sieben::NUM,долоо,авд
1022,acht::NUM,найм,аст
1023,neun::NUM,ес,фараст
1024,zehn::NUM,арав,дӕс
1025,elf::NUM,арван нэг,иуæндæс
1026,zwölf::NUM,арван хоёр,дыууадæс
1027,zwanzig::NUM,хорь,дыууын
1028,dreißig::NUM,гуч,æртын
1029,dreißig::NUM,гуч,дæсæмæссæдз
1030,vierzig::NUM,дөч,цыппор
1031,vierzig::NUM,дөч,цыппур
1032,vierzig::NUM,дөч,дыууиссæдзы
1033,fünfzig::NUM,тавь,фӕндзай
1034,sechzig::NUM,жар,æхсай
1035,sechzig::NUM,жар,æртиссæдзы
1036,siebzig::NUM,дал,æвдай
1037,siebzig::NUM,дал,дæс æмæ æртиссæдзы
1038,achtzig::NUM,ная,цыппарыссæдзы
1039,achtzig::NUM,ная,æстай
1040,neunzig::NUM,ер,нæуæдз
1041,neunzig::NUM,ер,дæс æмæ цыппарыссæдзы
1042,hundert::NUM,зуу,сӕдӕ
1043,tausend::NUM,мянга,мин
1044,und::CNJ,ч,ӕмӕ
1045,und::CNJ,болон,ӕмӕ
1046,oder::CNJ,буюу,кӕнӕ
1047,stehen::V,зогсох,лӕууын
1048,sitzen::V,суух,бадын
1049,liegen::V,хэвтэх,хуыссын
1050,hängen::V,өлгөөтэй байх,ауыгъд уын
1051,hängen::V,дүүжлээтэй байх,ауыгъд уын
1052,werden::V,болох,суӕвын
1053,passieren::V,тохиох,æрцæуын
1054,beginnen::V,эхлэх,райдайын
1055,enden::V,дүүрэх,фæуын
1056,wechseln::V,хувирах,ивын
1057,aufgehen[Sonne]::V,мандах,скæсын
1058,untergehen[Sonne]::V,жаргах, аныгуылын
1059,scheinen[Sonne]::V,гэрэлтэх,рухс кӕнын
1060,donnern::V,дуугарах,нæрын
1061,wehen::V,салхилах,дымын
1062,wehen::V,хөөрөгдөх,дымын
1063,strömen::V,гүйх,кӕлын
1064,strömen::V,урсах,кӕлын
1065,fließen::V,урсах,цæуын
1066,fließen::V,урсах,уайын
1067,fließen::V,урсах,кæлын
1068,sich drehen::V,эргэлдэх,зилын
1069,schwanken::V,хэлбэлзэх,æнкъуысын
1070,schwingen::V,ганхах,æнкъуысын
1071,schwingen::V,ганхах,змæлын
1072,schwingen::V,хэлбэлзэх,æнкъуысын
1073,schwingen::V,хэлбэлзэх,змæлын
1074,fallen::V,унах,хауын
1075,brennen::V,шатах,судзын
1076,rauchen::V,баагих,фæздæг кæнын
1077,regnen::V,бороо орно,уарын
1078,gefrieren::V,хөлдөх,сӕлын
1079,tauen::V,хайлах,стайын
1080,schmelzen::V,уярах,тайын
1081,trocknen::V,хатах,хус кæнын
1082,sieden::V,буцлах,фыцын
1083,sieden::V,даргилах,фыцын
1084,faulen::V,үжрэх,ӕмбийын
1085,faulen::V,өмхийрөх,ӕмбийын
1086,verfaulen::V,бээх,бамбийын
1087,verfaulen::V,өгрөх,бамбийын
1088,reißen::V,цуурах,скъуийын
1089,versinken::V,живэх,дӕлдон_кӕнын
1090,vergehen::V,нөгчих,аивгъуийын
1091,vergehen::V,өнгөрөх,аивгъуийын
1092,erscheinen::V,гарах,разынын
1093,erscheinen::V,бултайх,разынын
1094,verschwinden::V,далд орох,фæтары уын
1095,verschwinden::V,далд орох,фæдæлдзæх уын
1096,verschwinden::V,далд орох,фесæфын
1097,verschwinden::V,далд орох,æрбайсæфын
1098,verschwinden::V,алга болох,фæтары уын
1099,verschwinden::V,алга болох,фæдæлдзæх уын
1100,verschwinden::V,алга болох,фесæфын
1101,verschwinden::V,алга болох,æрбайсæфын
1102,sinken::V,татрах,дæлæмæ æрхауын
1103,sinken::V,доошлох,дæлæмæ æрхауын
1104,abnehmen::V,багасах,фæкъаддæр уын
1105,abnehmen::V,багасах,фæцух уын
1106,abnehmen::V,хорогдох,фæкъаддæр уын
1107,abnehmen::V,хорогдох,фæцух уын
1108,zunehmen::V,ихсэх,фæфылдæр уын
1109,zunehmen::V,ихсэх,сбирæ уын
1110,zunehmen::V,ихсэх,сахадын
1111,steigen::V,нэмэгдэх,сыстын
1112,wachsen::V,өсөх,рӕзын
1113,wachsen::V,ургах,рӕзын
1114,glänzen::V,гилгэнэх,ӕрттивын
1115,glänzen::V,гилбэгнэх,ӕрттивын
1116,funkeln::V,гялжах,тыбар-тыбур_кӕнын
1117,funkeln::V,гялалзах,тыбар-тыбур_кӕнын
1118,lärmen::V,шуугих,хъæлæба кæнын
1119,läuten::V,цохих,цæгъдын
1120,klingeln::V,хонхдох,цæгъдын
1121,klingeln::V,дуугарах,цæгъдын
1122,klirren::V,хангир жингэр хийх,дзыгъал-мыгъул кæнын
1123,klirren::V,хангир жингэр хийх,дзæгъ-дзæгъ кæнын
1124,brausen::V,бургилах,абухын
1125,rauschen::V,сэржигнэх,
1126,klingen::V,хангинах,зæлын
1127,klingen::V,хангинах,азæлын
1128,klingen::V,хангинах,хъуысын
1129,bellen::V,хуцах,рæйын
1130,heulen::V,улих,ниуын
1131,blasen::V,үлзэх,фу кӕнын
1132,pfeifen::V,исгэрэх,æхситт кæнын
1133,pfeifen::V,исгэрэх,къуыззитт кæнын
1134,schreien::V,хашгирах,хъӕр кӕнын
1135,stöhnen::V,ёолох,хъæрзын
1136,stöhnen::V,ёолох,дзыназын
1137,stöhnen::V,гэнгэнэх,хъæрзын
1138,stöhnen::V,гэнгэнэх,дзыназын
1139,zittern::V,дагжих,ризын
1140,leben::V,амьдрах,цӕрын
1141,geboren werden::V,төрөх,райгуырын
1142,atmen::V,амьсгалах,улӕфын
1143,trinken::V,уух,нуазын
1144,essen::V,идэх,хӕрын
1145,schlucken::V,залгих,ныхъуырын
1146,müde werden::V,ядрах,бафæллайын
1147,müde werden::V,ядрах,бафæлмæцын
1148,müde werden::V,ядрах,сфæлмæцын
1149,einschlafen::V,унтчих,бафынæй уын
1150,schlafen::V,унтах,хуыссын
1151,schlafen::V,унтах,фынӕй кӕнын
1152,aufwachen::V,сэрэх,райхъал уын
1153,aufstehen::V,босох,стын
1154,sich erholen::V,амрах,фæллад уадзын
1155,sich erholen::V,амрах,улæфын
1156,krank werden::V,өвдөж эхлэх,фӕрынчын уын
1157,krank sein::V,өвдөх,сӕйын
1158,schmerzen::V,өвдөх,риссын
1159,schmerzen::V,шархирах,риссын
1160,husten::V,ханиах,хуыфын
1161,genesen::V,засрах,сдзæбæх уын
1162,genesen::V,засрах,рандидзын
1163,genesen::V,засрах,сæндидзын
1164,sterben::V,үхэх,мӕлын
1165,sterben::V,нас барах,мӕлын
1166,umkommen::V,үхэх,фесæфын
1167,umkommen::V,үхэх,байсæфын
1168,umkommen::V,үхэх,бабын уын
1169,umkommen::V,үхэх,мард фæуын
1170,sich bewegen::V,хөдлөх,тæлфын
1171,sich bewegen::V,хөдлөх,цæуын
1172,sich rühren::V,хөдлөх,змӕлын
1173,sich erheben::V,босох,стын
1174,sich setzen::V,суух,сбадын
1175,hinfallen::V,ойчих,ӕрхауын
1176,laufen::V,явган явах,цӕуын
1177,laufen::V,явган явах,рацу-бацу_кӕнын
1178,schreiten::V,алхах,къахдзæф кæнын
1179,schreiten::V,алхах,санчъех кæнын
1180,schreiten::V,алхах,цæуын
1181,spazierengehen::V,зугаалах,озер кæнын
1182,spazierengehen::V,зугаалах,тезгъо кæнын
1183,eilen::V,хурдлах,тагъд кæнын
1184,eilen::V,хурдлах,тындзын
1185,sich beeilen::V,яарах,тагъд кæнын
1186,sich beeilen::V,яарах,тындзын
1187,sich beeilen::V,шамдах,тагъд кæнын
1188,sich beeilen::V,шамдах,тындзын
1189,sausen::V,давхих,уайын
1190,sausen::V,давхих,тæхын
1191,rennen::V,гүйх,згъорын
1192,springen::V,харайх,гæпп кæнын
1193,springen::V,харайх,сæррæтт кæнын
1194,springen::V,харайх,лиуырын
1195,springen::V,дэвхрэх,гæпп кæнын
1196,springen::V,дэвхрэх,сæррæтт кæнын
1197,springen::V,дэвхрэх,лиуырын
1198,klettern::V,авирах,хилын
1199,schaukeln::V,ганхалзах,хецъро кæнын
1200,schaukeln::V,ганхалзах,херыйыл бадын
1201,kriechen::V,мөлхөх,бырын
1202,schwimmen::V,сэлэх,ленк кӕнын
1203,tauchen::V,шунгах,ныгъуылын
1204,rudern::V,сэлүүрдэх,бæлæгъ тæрын
1205,rudern::V,сэлүүрдэх,чема тæрын
1206,fahren::V,явах,цӕуын
1207,fliegen::V,нисэх,тӕхын
1208,gehen::V,явах,цӕуын
1209,weggehen::V,явах,ацӕуын
1210,abfahren::V,одох,араст уын
1211,abfahren::V,хөдлөх,араст уын
1212,anhalten::V,зогсох,æрлæууын
1213,hineingehen::V,орох,мидæмæ цæуын
1214,eintreten::V,орох,бацӕуын
1215,kommen::V,ирэх,æрцæуын
1216,ankommen::V,хүрэх,æрцæуын
1217,zurückkommen::V,харих,раздæхын
1218,zurückkommen::V,харих,фæстæмæ_раздæхын
1219,zurückkommen::V,харих,æрбаздæхын
1220,zurückkommen::V,харих,аздæхын
1221,zurückkommen::V,буцаж ирэх,раздæхын
1222,zurückkommen::V,буцаж ирэх,фæстæмæ_раздæхын
1223,zurückkommen::V,буцаж ирэх,æрбаздæхын
1224,zurückkommen::V,буцаж ирэх,аздæхын
1225,bleiben::V,үлдэх,лӕууын
1226,warten::V,хүлээх,ӕнхъӕлмӕ кӕсын
1227,erwarten::V,хүлээх,ӕнхъӕлмӕ кӕсын
1228,suchen::V,эрэх,агурын
1229,suchen::V,бэдрэх,агурын
1230,finden::V,олох,ссарын
1231,versuchen::V,оролдох,фӕлварын
1232,vorbereiten::V,бэлтгэх,бацаттæ кæнын
1233,vorbereiten::V,бэлтгэх,æрæввонг кæнын
1234,lieben::V,янаглах,уарзын
1235,mögen::V,таалах,зæрдæмæ цæуын
1236,lachen::V,инээх,худын
1237,rühren::V,сэтгэл уяруулах,зæрдæ суынгæг кæнын
1238,weinen::V,уйлах,кӕуын
1239,schimpfen::V,хараах,æлгъитын
1240,sich ärgern::V,уурлах,мæсты кæнын
1241,sich fürchten::V,айх,тæрсын
1242,fürchten::V,айх,тæрсын
1243,fliehen::V,зугтах,лидзын
1244,fliehen::V,гүйж очих,лидзын
1245,flüchten::V,оргох,алидзын
1246,sehen::V,үзэх,уынын
1247,anschauen::V,харах,акӕсын
1248,ansehen::V,харах,кӕсын
1249,hören::V,дуулах,хъусын
1250,zuhören::V,чагнах,хъусын
1251,probieren::V,амсаж үзэх,уынын
1252,probieren::V,амсаж үзэх,аходын
1253,riechen::V,үнэрлэх,смудын
1254,fühlen::V,мэдрэх,ӕнкъарын
1255,scheinen::V,шиг үзэгдэх,зынын
1256,zu sehen sein::V,үзэгдэх,зынын
1257,zu sehen sein::V,харагдах,зынын
1258,vernehmen::V,дуулах,фехъусын
1259,frieren::V,даарах,сийын
1260,tun::V,хийх,кӕнын
1261,tun::V,үйлдэх,кӕнын
1262,können::V,болох,фӕразын
1263,wollen::V,хүсэх,фӕндын
1264,anfangen::V,эхлэх,райдайын
1265,beenden::V,дуусгах,фӕуын
1266,aufhören::V,болих,банцайын
1267,aufhören::V,болих,фенцайын
1268,aufhören::V,зогсох,банцайын
1269,aufhören::V,зогсох,фенцайын
1270,gelingen::V,бүтэх,бантысын
1271,geraten::V,илрэх,разынын
1272,öffnen::V,нээх,гом кӕнын
1273,öffnen::V,тайлах,гом кӕнын
1274,schließen::V,хаах,ӕхгӕнын
1275,stellen::V,тавих,ӕвӕрын
1276,stellen::V,босгох,ӕвӕрын
1277,setzen::V,суулгах,сбадын кӕнын
1278,legen::V,хийх,ӕрӕвӕрын
1279,legen::V,тавих,ӕрӕвӕрын
1280,berühren::V,шүргэх,агайын
1281,verbinden::V,залгах,бӕттын
1282,bedecken::V,бүрэх,ӕмбӕрзын
1283,aufhängen::V,өлгөх,ауындзын
1284,aufhängen::V,дүүжлэх,ауындзын
1285,anzünden::V,асаах,ссудзын
1286,anzünden::V,ноцоох,ссудзын
1287,aufheben::V,өргөх,сисын
1288,zurücklassen::V,орхих,ныууадзын
1289,zurücklassen::V,үлдээх,ныууадзын
1290,verlieren::V,гээх,фесафын
1291,fallen lassen::V,унагах,ӕрӕппарын
1292,fallen lassen::V,унагах,къухтӕй феуӕгъд кӕнын
1293,machen::V,хийх,саразын
1294,machen::V,гаргах,саразын
1295,herstellen::V,бүтээх,сцæттæ кæнын
1296,herstellen::V,бүтээх,саразын
1297,bauen::V,барих,амайын
1298,reparieren::V,засах,æмпъузын
1299,reparieren::V,засах,цалцæг кæнын
1300,reparieren::V,сэлбэх,æмпъузын
1301,reparieren::V,сэлбэх,цалцæг кæнын
1302,verbessern::V,засах,фæхуыздæр кæнын
1303,verbessern::V,сайжруулах,фæхуыздæр кæнын
1304,ändern::V,өөрчлөх,аивын
1305,graben::V,малтах,къахын
1306,beugen::V,бөгтийлгөх,æркъæдз кæнын
1307,beugen::V,бөгтийлгөх,æртасын кæнын
1308,biegen::V,матах,тасын кӕнын
1309,biegen::V,муруйлгах,тасын кӕнын
1310,drehen::V,эргүүлэх,здухын
1311,wenden::V,эргүүлэх,афæлдахын
1312,wenden::V,эргүүлэх,рафæлдахын
1313,umdrehen::V,хөрвүүлэх,афæлдахын
1314,heben::V,өргөх,сдарын
1315,heben::V,өргөх,схæцын
1316,hochheben::V,өргөх,уæлæмæ хæцын
1317,ergreifen::V,атгах,фӕлӕбурын
1318,halten::V,барих,дарын
1319,drücken::V,дарах,æлхъивын
1320,drücken::V,дарах,хæцын
1321,schieben::V,түлхэх,схойын
1322,kratzen::V,хусах,хафын
1323,kratzen::V,маажих,хафын
1324,lecken::V,долоох,сдæрын
1325,beißen::V,зуух,хæцын
1326,beißen::V,хазах,хæцын
1327,abreißen::V,таслах,ратонын
1328,abschneiden::V,тайрах,ралыг кӕнын
1329,binden::V,боох,бабӕттын
1330,binden::V,хүлэх,бабӕттын
1331,stecken::V,шаах,ныссадзын
1332,stecken::V,шигтгэх,ныссадзын
1333,brechen::V,хугалах,асæттын
1334,brechen::V,хугалах,басæттын
1335,brechen::V,хугалах,ныссæттын
1336,klopfen::V,цохих,хойын
1337,klopfen::V,цохих,гуыпп-гуыпп кæнын
1338,klopfen::V,цохих,къуырцц-къуырцц кæнын
1339,klopfen::V,тогших,хойын
1340,klopfen::V,тогших,гуыпп-гуыпп кæнын
1341,klopfen::V,тогших,къуырцц-къуырцц кæнын
1342,hauen::V,дэлдэх,цӕвын
1343,hauen::V,дэлдэх,нӕмын
1344,kleben::V,наах,ныхасын
1345,kleben::V,наах,æндадзын
1346,reiben::V,нухах,сӕрфын
1347,reiben::V,нухах,хафын
1348,reiben::V,нидчих,сӕрфын
1349,reiben::V,нидчих,хафын
1350,streichen::V,нялах,байсæрдын
1351,streichen::V,нялах,сахорын
1352,streichen::V,түрхэх,байсæрдын
1353,streichen::V,түрхэх,сахорын
1354,schleifen::V,билүүдэх,ссын
1355,schleifen::V,билүүдэх,цыргъ кӕнын
1356,schleifen::V,гуранздах,ссын
1357,schleifen::V,гуранздах,цыргъ кӕнын
1358,schneiden::V,огтлох,кӕрдын
1359,rütteln::V,холхнулах,æнкъусын
1360,schütteln::V,сэгсрэх,уигъын
1361,schwenken::V,дэвэх,тилын
1362,schwenken::V,дэвэх,уигъын
1363,schwenken::V,даллах,тилын
1364,schwenken::V,даллах,уигъын
1365,schütten::V,цутгах,ныккӕнын
1366,schütten::V,аягалах,ныккӕнын
1367,füllen::V,дүүргэх,байдзаг кæнын
1368,einwickeln::V,боох,батухын
1369,einwickeln::V,ороох,батухын
1370,tragen::V,авчрах,хӕссын
1371,schleppen::V,чирэх,ласын
1372,ziehen::V,татах,ласын
1373,aufbewahren::V,хадгалах,æвæрын
1374,werfen::V,хаях,зыввытт кӕнын
1375,werfen::V,шидэх,зыввытт кӕнын
1376,fangen::V,барих,ӕрцахсын
1377,packen::V,шүүрэх,рацахсын
1378,verstecken::V,нуух,æмбæхсын
1379,verstecken::V,нуух,нымæхсын
1380,teilen::V,хуваах,уарын
1381,schicken::V,илгээх,ӕрвитын
1382,schicken::V,явуулах,ӕрвитын
1383,bringen::V,авчрах,æрхæссын
