,Concept_ID,ca,hr
863,danach::ADV,després,nakon toga
864,vorher::ADV,abāns,prije
865,vorher::ADV,abāns,prije toga
866,zuerst::ADV,primer,prvo
867,zuerst::ADV,primer,najprije
868,einmal::ADV,una vegada,jednom
869,einmal::ADV,una vegada,jedanput
870,manchmal::ADV,de vegades,katkad
871,manchmal::ADV,de vegades,katkada
872,oft::ADV,sovint,često
873,immer::ADV,sempre,vazda
874,immer::ADV,sempre,uvijek
875,niemals::ADV,no ... mai,nikad
876,niemals::ADV,no ... mai,nikada
877,hier::ADV,aquí,tu
878,hier::ADV,aquí,ovdje
879,hierhin::ADV,per aquí,amo
880,hierhin::ADV,per aquí,ovamo
881,von hier::ADV,des d'aquí,odavde
882,dort::ADV,allí,ondje
883,dorthin::ADV,hi,onamo
884,geradeaus::ADV,tot dret,ravno
885,vorwärts::ADV,endavānt,naprijed
886,rückwärts::ADV,endarrera,natrag
887,zurück::ADV,darrere,nazad
888,zurück::ADV,darrere,natrag
889,unten::ADV,a baix,dolje
890,hinab::ADV,cap avall,nizbrdo
891,oben::ADV,dalt,gore
892,hinauf::ADV,cap amunt,uzbrdo
893,überall::ADV,pertot,svuda
894,überall::ADV,pertot,svagdje
895,überall::ADV,per tot arreu,svuda
896,überall::ADV,per tot arreu,svagdje
897,nicht::ADV,no,ne
898,ein wenig::ADV,una mica,malo
899,kaum::ADV,a penes,tek
900,kaum::ADV,a penes,jedva
901,sehr::ADV,molt,jako
902,sehr::ADV,molt,veoma
903,so::ADV,així,tako
904,so::ADV,així,ovako
905,noch::ADV,encara,još
906,nur::ADV,només,samo
907,schon::ADV,ja,već
908,wieder::ADV,de nou,opet
909,wieder::ADV,de nou,ponovo
910,vergebens::ADV,en va,uzalud
911,vergebens::ADV,en va,zabadava
912,vor::PRP,davānt,pred
913,vor::PRP,davānt,ispred
914,vor::PRP,enfront de,pred
915,vor::PRP,enfront de,ispred
916,hinter::PRP,darrera,za
917,hinter::PRP,darrera,iza
918,unter::PRP,sota,pod
919,unter::PRP,sota,ispod
920,durch::PRP,per,po
921,durch::PRP,per,kroz
922,neben::PRP,al costāt de,kraj
923,neben::PRP,al costāt de,pored
924,neben::PRP,al costāt de,pokraj
925,zwischen::PRP,entre,među
926,zwischen::PRP,entre,između
927,wegen::PRP,a causa de,radi
928,wegen::PRP,a causa de,zbog
929,dies::PRN,aquest,ovo
930,das::PRN,això,to
931,das::PRN,això,ono
932,alles::PRN,tot,sve
933,ich::PRN,jo,ja
934,du::PRN,tu,ti
935,er::PRN,ell,on
936,wir::PRN,nosaltres,mi
937,ihr::PRN,vosaltres,vi
938,sie::PRN,ells,oni
939,sie::PRN,elles,oni
940,was::FPRN,què,što
941,wer::FPRN,qui,tko
942,wo::FADV,on,gdje
943,wohin::FADV,cap a on,kuda
944,wohin::FADV,cap a on,kamo
945,wie::FADV,com,kako
946,warum::FADV,per què,zašto
947,wieviel::FNUM,quant,koliko
948,eins::NUM,u,jedan
949,zwei::NUM,dos,dva
950,drei::NUM,tres,tri
951,vier::NUM,quatre,četiri
952,fünf::NUM,cinc,pet
953,sechs::NUM,sis,šest
954,sieben::NUM,set,sedam
955,acht::NUM,vuit,osam
956,neun::NUM,nou,devet
957,zehn::NUM,deu,deset
958,elf::NUM,onze,jedanaest
959,zwölf::NUM,dotze,dvanaest
960,zwanzig::NUM,vint,dvadeset
961,dreißig::NUM,trenta,trideset
962,vierzig::NUM,quaranta,četrdeset
963,fünfzig::NUM,cinquanta,pedeset
964,sechzig::NUM,seixanta,šezdeset
965,siebzig::NUM,setanta,sedamdeset
966,achtzig::NUM,vuitanta,osamdeset
967,neunzig::NUM,noranta,devetdeset
968,hundert::NUM,cent,sto
969,tausend::NUM,mil,tisuća
970,und::CNJ,i,i
971,und::CNJ,i,te
972,oder::CNJ,o,ili
973,stehen::V,estar de peu,stajati
974,sitzen::V,seure,sjediti
975,liegen::V,jeure,ležati
976,hängen::V,penjar,visiti
977,werden::V,fer-se,postati
978,werden::V,fer-se,činiti se
979,werden::V,posar-se,postati
980,werden::V,posar-se,činiti se
981,passieren::V,succeir,desiti se
982,passieren::V,succeir,dogoditi se
983,beginnen::V,iniciar-se,početi
984,enden::V,acabar-se,prestati
985,enden::V,acabar-se,svršiti se
986,enden::V,terminar-se,prestati
987,enden::V,terminar-se,svršiti se
988,wechseln::V,canviar,mijenjati se
989,aufgehen[Sonne]::V,sortir,izići
990,untergehen[Sonne]::V,posar-se,zaći
991,scheinen[Sonne]::V,brillar,sijati
992,donnern::V,tronar,grmjeti
993,wehen::V,bufar,duhati
994,strömen::V,afluir,strujati
995,fließen::V,fluir,teći
996,sich drehen::V,girar,obrtati se
997,sich drehen::V,girar,vrtjeti se
998,schwanken::V,vacil·lar,teturati
999,schwanken::V,vacil·lar,kolebati se
1000,schwingen::V,oscil·lar,njihati
1001,schwingen::V,oscil·lar,titrati
1002,fallen::V,caure,padati
1003,fallen::V,tombar,padati
1004,brennen::V,cremar,gorjeti
1005,rauchen::V,fumejar,dimiti se
1006,regnen::V,ploure,kišiti
1007,regnen::V,ploure,daždjeti
1008,gefrieren::V,gelar-se,smrznuti se
1009,tauen::V,fondre's,kopnjeti
1010,tauen::V,fondre's,kraviti se
1011,schmelzen::V,fondre's,topiti se
1012,trocknen::V,assecar-se,sušiti se
1013,sieden::V,bullir,kipjeti
1014,sieden::V,bullir,ključati
1015,faulen::V,podrir-se,gnjiti
1016,verfaulen::V,podrir-se,sagnjiti
1017,reißen::V,trencar-se,otrgnuti se
1018,versinken::V,enfonsar-se,tonuti
1019,versinken::V,enfonsar-se,propasti
1020,vergehen::V,passar,prolaziti
1021,erscheinen::V,aparèixer,pojaviti se
1022,verschwinden::V,desaparèixer,nestati
1023,verschwinden::V,desaparèixer,izgubiti se
1024,sinken::V,baixar,trgnuti
1025,sinken::V,baixar,spustiti se
1026,sinken::V,descendir,trgnuti
1027,sinken::V,descendir,spustiti se
1028,abnehmen::V,decréixer,opasti
1029,zunehmen::V,augmentar,povećati se
1030,steigen::V,pujar,uzići
1031,steigen::V,pujar,nadoći
1032,wachsen::V,créixer,rasti
1033,glänzen::V,brillar,blistati
1034,glänzen::V,brillar,sjati se
1035,glänzen::V,resplendir,blistati
1036,glänzen::V,resplendir,sjati se
1037,funkeln::V,espurnejar,svjetlucati
1038,lärmen::V,fer soroll,bučati
1039,lärmen::V,fer soroll,galamiti
1040,läuten::V,sonar,zvoniti
1041,klingeln::V,trucar,zvoniti
1042,klirren::V,dringar,zvečati
1043,brausen::V,rugir,hujati
1044,rauschen::V,murmurar,šumiti
1045,rauschen::V,murmurar,šuškati
1046,klingen::V,sonar,zvučati
1047,bellen::V,lladrar,lajati
1048,heulen::V,udolar,zavijati
1049,blasen::V,bufar,puhati
1050,pfeifen::V,xiular,fućkati
1051,schreien::V,cridar,vikati
1052,schreien::V,cridar,kričati
1053,stöhnen::V,gemegar,stenjati
1054,zittern::V,tremolar,drhtati
1055,zittern::V,tremolar,trepetati
1056,leben::V,vīure,živjeti
1057,geboren werden::V,néixer,roditi se
1058,atmen::V,respirar,disati
1059,trinken::V,beure,piti
1060,essen::V,menjar,jesti
1061,schlucken::V,empassar-se,gutati
1062,müde werden::V,cansar-se,umoriti se
1063,einschlafen::V,adormir-se,usnuti
1064,einschlafen::V,adormir-se,zaspati
1065,schlafen::V,dormir,spati
1066,aufwachen::V,despertar-se,probuditi se
1067,aufstehen::V,llevar-se,ustati
1068,sich erholen::V,descansar,odmoriti se
1069,krank werden::V,posar-se malalt,oboljeti se
1070,krank werden::V,posar-se malalt,razboljeti se
1071,krank sein::V,estar malalt,bolovati
1072,schmerzen::V,doldre,boljeti
1073,husten::V,tossir,kašljati
1074,genesen::V,recuperar-se,ozdraviti
1075,genesen::V,recuperar-se,oporaviti se
1076,sterben::V,morir,umrijeti
1077,umkommen::V,perir,skapati
1078,sich bewegen::V,moure's,gibati se
1079,sich bewegen::V,moure's,kretati se
1080,sich rühren::V,moure's,maknuti se
1081,sich erheben::V,aixecar-se,dići se
1082,sich setzen::V,asseure's,sjesti
1083,hinfallen::V,caure's,pasti
1084,laufen::V,caminar,hodati
1085,schreiten::V,procedir,stupati
1086,spazierengehen::V,passejar,šetati se
1087,eilen::V,anar corrent,hitati
1088,sich beeilen::V,afanyar-se,požuriti se
1089,sausen::V,córrer,juriti
1090,rennen::V,córrer,trčati
1091,springen::V,saltar,skakati
1092,klettern::V,escalar,popeti se
1093,klettern::V,escalar,penjati se
1094,schaukeln::V,gronxar-se,ljuljati se
1095,schaukeln::V,balancejar-se,ljuljati se
1096,kriechen::V,reptar,puzati
1097,kriechen::V,reptar,gmizati
1098,kriechen::V,arrossegar-se,puzati
1099,kriechen::V,arrossegar-se,gmizati
1100,schwimmen::V,nadar,plivati
1101,tauchen::V,bussejar,roniti
1102,tauchen::V,bussejar,gnjuriti
1103,tauchen::V,submergir-se,roniti
1104,tauchen::V,submergir-se,gnjuriti
1105,rudern::V,remar,veslati
1106,fahren::V,anar,voziti se
1107,fliegen::V,volar,letjeti
1108,fliegen::V,volar,lijetati
1109,gehen::V,caminar,ići
1110,weggehen::V,anar-se'n,otići
1111,abfahren::V,partir,krenuti
1112,abfahren::V,partir,otputovati
1113,anhalten::V,aturar-se,stati
1114,anhalten::V,aturar-se,zaustaviti
1115,hineingehen::V,entrar,ulaziti
1116,eintreten::V,entrar,ući
1117,kommen::V,venir,doći
1118,ankommen::V,arribar,stići
1119,zurückkommen::V,tornar,vratiti se
1120,zurückkommen::V,tornar,povratiti se
1121,bleiben::V,quedar-se,ostati
1122,warten::V,esperar,čekati
1123,erwarten::V,esperar,očekivati
1124,suchen::V,buscar,tražiti
1125,finden::V,trobar,naći
1126,versuchen::V,intentar,pokušati
1127,vorbereiten::V,preparar,spremiti
1128,vorbereiten::V,preparar,pripremiti
1129,lieben::V,estimar,voljeti
1130,mögen::V,agradar a,voljeti
1131,lachen::V,riure,smijati se
1132,rühren::V,commoure,taknuti
1133,rühren::V,emocionar,taknuti
1134,weinen::V,plorar,plakati
1135,schimpfen::V,renyar,psovati
1136,sich ärgern::V,enfadar-se,ljutiti se
1137,sich fürchten::V,tenir por,bojati se
1138,fürchten::V,témer,bojati se
1139,fliehen::V,fugir,pobjeći
1140,flüchten::V,refugiar-se,utjeći
1141,sehen::V,veure,vidjeti
1142,anschauen::V,mirar,ogledati
1143,ansehen::V,mirar,gledati
1144,hören::V,oir,čuti
1145,zuhören::V,escoltar,slušati
1146,probieren::V,provar,probati
1147,riechen::V,olorar,osjećati miris
1148,fühlen::V,sentīr,osjećati
1149,scheinen::V,semblar,činiti se
1150,zu sehen sein::V,poder-se veure,biti vidljiv
1151,vernehmen::V,percebre,saznati
1152,frieren::V,tenir fred,zima je
1153,tun::V,fer,raditi
1154,können::V,poder,moći
1155,wollen::V,voler,htjeti
1156,anfangen::V,iniciar,početi
1157,beenden::V,acabar,svršiti
1158,beenden::V,acabar,dovršiti
1159,aufhören::V,deixar,prestati
1160,gelingen::V,sortir bé,uspjeti
1161,geraten::V,sortir,desiti se
1162,öffnen::V,obrir,otvoriti
1163,schließen::V,tancar,zatvoriti
1164,stellen::V,posar,metnuti
1165,stellen::V,posar,postaviti
1166,stellen::V,col·locar,metnuti
1167,stellen::V,col·locar,postaviti
1168,setzen::V,assentar,posaditi
1169,legen::V,posar,polagati
1170,berühren::V,tocar,doticati
1171,berühren::V,tocar,dodirivati
1172,verbinden::V,unir,spojiti
1173,verbinden::V,unir,zavezati
1174,verbinden::V,connectar,spojiti
1175,verbinden::V,connectar,zavezati
1176,bedecken::V,tapar,pokriti
1177,bedecken::V,cobrir,pokriti
1178,aufhängen::V,penjar,objesiti
1179,anzünden::V,encendre,upaliti
1180,anzünden::V,encendre,zapaliti
1181,aufheben::V,aixecar,podići
1182,aufheben::V,aixecar,podignuti
1183,zurücklassen::V,deixar,ostaviti
1184,zurücklassen::V,deixar,pustiti natrag
1185,verlieren::V,pērdre,izgubiti
1186,fallen lassen::V,deixar caure,ispustiti
1187,machen::V,fer,uraditi
1188,machen::V,fer,načiniti
1189,machen::V,fer,napraviti
1190,herstellen::V,producir,proizvesti
1191,bauen::V,construir,graditi
1192,reparieren::V,reparar,popraviti
1193,verbessern::V,millorar,poboljšati
1194,ändern::V,canviar,promijeniti
1195,graben::V,cavar,kopati
1196,graben::V,cavar,kopkati
1197,beugen::V,doblegar,saviti
1198,biegen::V,corbar,saviti
1199,biegen::V,corbar,sagnuti
1200,biegen::V,arquejar,saviti
1201,biegen::V,arquejar,sagnuti
1202,drehen::V,girar,vrtjeti
1203,wenden::V,girar,obrnuti
1204,umdrehen::V,voltar,okrenuti
1205,umdrehen::V,voltar,prevŕnuti
1206,heben::V,pujar,dizati
1207,heben::V,aixecar,dizati
1208,hochheben::V,aixecar,dignuti
1209,ergreifen::V,agafar,uhvatiti
1210,ergreifen::V,agafar,prihvatiti
1211,halten::V,mantenir,držati
1212,drücken::V,prémer,pritiskivati
1213,drücken::V,estrènyer,pritiskivati
1214,schieben::V,empènyer,gurati
1215,kratzen::V,raspar,česati
1216,kratzen::V,raspar,grepsti
1217,lecken::V,llepar,lizati
1218,beißen::V,mossegar,ujesti
1219,beißen::V,mossegar,gristi
1220,abreißen::V,arrencar,otkinuti
1221,abschneiden::V,tallar,odrezati
1222,binden::V,lligar,vezati
1223,stecken::V,ficar,turiti
1224,brechen::V,trencar,slomiti
1225,klopfen::V,trucar,lupati
1226,klopfen::V,trucar,kucati
1227,hauen::V,picar,tući
1228,hauen::V,picar,udarati
1229,hauen::V,colpejar,tući
1230,hauen::V,colpejar,udarati
1231,kleben::V,enganxar,lijepiti
1232,reiben::V,fregar,trti
1233,streichen::V,untar,namazati
1234,schleifen::V,afilar,brusiti
1235,schleifen::V,esmolar,brusiti
1236,schneiden::V,tallar,rezati
1237,rütteln::V,sacsejar,drmati
1238,schütteln::V,agitar,tresti
1239,schütteln::V,sacsejar,tresti
1240,schwenken::V,agitar,mahati
1241,schütten::V,abocar,sipati
1242,schütten::V,abocar,lijevati
1243,füllen::V,omplir,napuniti
1244,einwickeln::V,embolicar,umotati
1245,einwickeln::V,embolicar,zamotati
1246,tragen::V,dur,nositi
1247,tragen::V,portar,nositi
1248,schleppen::V,arrossegar,tegliti
1249,ziehen::V,tirar,vući
1250,ziehen::V,estirar,vući
1251,aufbewahren::V,conservar,čuvati
1252,werfen::V,llançar,bacati
1253,fangen::V,agafar,loviti
1254,fangen::V,agafar,hvatati
1255,fangen::V,atrapar,loviti
1256,fangen::V,atrapar,hvatati
1257,packen::V,engrapar,ščepati
1258,packen::V,engrapar,zgrabiti
1259,verstecken::V,amagar,sakriti
1260,teilen::V,dividir,podijeliti
1261,schicken::V,enviar,slati
1262,bringen::V,portar,donijeti
1263,hinzufügen::V,afegir,dodati
1264,hinzufügen::V,afegir,pridati
1265,bekommen::V,obtenir,dobiti
1266,erhalten::V,rebre,primiti
1267,nehmen::V,prendre,uzeti
1268,wählen::V,triar,izabrati
1269,wählen::V,elegir,izabrati
1270,auswählen::V,escollir,odabrati
1271,auswählen::V,seleccionar,odabrati
1272,bewahren::V,conservar,sačuvati
1273,behindern::V,impedir,smetati
1274,behindern::V,obstaculitzar,smetati
1275,verderben::V,espatllar,pokvariti
1276,beschädigen::V,danyar,oštetiti
1277,beschädigen::V,destrossar,oštetiti
1278,zerbrechen::V,trencar,razbiti
1279,zerbrechen::V,trencar,prelomiti
1280,zerreißen::V,estripar,poderati
1281,zerreißen::V,estripar,rastrgnuti
1282,zerstören::V,destruir,razoriti
1283,zerstören::V,destruir,razrušiti
1284,verbrennen::V,cremar,spaliti
1285,verbrennen::V,cremar,sagorjeti
1286,geben::V,donar,dati
1287,reichen::V,passar,pružiti
1288,schenken::V,regalar,darivati
1289,versprechen::V,prometre,obećati
1290,wünschen::V,desitjar,željeti
1291,loben::V,elogiar,hvaliti
1292,küssen::V,fer un petó a,ljubiti
1293,wiegen::V,bressolar,njihati
1294,wiegen::V,bressolar,ljuljati
1295,zudecken::V,tapar,pokriti
1296,zudecken::V,cobrir,pokriti
1297,wecken::V,despertar,probuditi
1298,zeigen::V,mostrar,pokazati
1299,zeigen::V,ensenyar,pokazati
1300,führen::V,guiar,voditi
1301,führen::V,conduir,voditi
1302,lehren::V,ensenyar,učiti
1303,unterrichten::V,ensenyar,poučiti
1304,aufziehen::V,criar,uzgajati
1305,leiten::V,dirigir,upravljati
1306,antreiben::V,impel·lir,natjeravati
1307,lassen::V,fer,dati
1308,einladen::V,invitar,pozvati
1309,einladen::V,convidar,pozvati
1310,vereinigen::V,unir,ujediniti
1311,besuchen::V,visitar,posjetiti
1312,besuchen::V,anar a veure,posjetiti
1313,treffen::V,trobar,sresti
1314,sich versammeln::V,reunir-se,okupiti se
1315,spielen::V,jugar,igrati se
1316,singen::V,cantār,pjevati
1317,tanzen::V,ballar,plesati
1318,sich trennen::V,separar-se,razići se
1319,verlassen::V,deixar,ostaviti
1320,verlassen::V,deixar,napustiti
1321,verlassen::V,abandonar,ostaviti
1322,verlassen::V,abandonar,napustiti
1323,retten::V,salvar,spasiti
1324,bewachen::V,vigilar,čuvati
1325,bewachen::V,vigilar,stražariti
1326,schützen::V,protegir,čuvati
1327,verteidigen::V,defensar,obraniti
1328,sich schlagen::V,barallar-se,biti se
1329,sich schlagen::V,barallar-se,udariti se
1330,schießen::V,tirar,pucati
1331,schießen::V,tirar,strijeljati
1332,schießen::V,disparar,pucati
1333,schießen::V,disparar,strijeljati
1334,siegen::V,vèncer,pobijediti
1335,ärgern::V,enfadar,ljutiti
1336,schlagen::V,pegar,biti
1337,schlagen::V,pegar,udariti
1338,schlagen::V,colpejar,biti
1339,schlagen::V,colpejar,udariti
1340,treten::V,donar un cop de peu a,šutnuti
1341,stechen::V,punxar,ubosti
1342,stechen::V,apunyalar,ubosti
1343,stoßen::V,empènyer,gurnuti
1344,stehlen::V,robar,ukrasti
1345,stören::V,molestar,smetati
1346,belästigen::V,importunar,smetati
1347,belästigen::V,importunar,dosaditi
1348,verbergen::V,amagar,skriti
1349,verbergen::V,ocultar,skriti
1350,täuschen::V,enganyar,obmanuti
1351,betrügen::V,estafar,prevarati
1352,töten::V,matar,ubiti
1353,wohnen::V,vīure,stanovati
1354,wohnen::V,habitar,stanovati
1355,arbeiten::V,treballar,raditi
1356,sammeln::V,col·leccionar,sabrati
1357,pflücken::V,collir,ubrati
1358,jagen::V,caçar,loviti
1359,fischen::V,pescar,ribati
1360,fischen::V,pescar,loviti ribu
1361,fassen::V,atrapar,uloviti
1362,hüten::V,pasturar,pasti
1363,treiben::V,arriar,goniti
1364,anbinden::V,lligar,privezati
1365,füttern::V,donar menjar a,hraniti
1366,melken::V,munyir,musti
1367,hacken::V,picar,sjeckati
1368,hacken::V,tallar,sjeckati
1369,gießen::V,regar,politi
1370,reifen::V,madurar,sazreti
1371,zubereiten::V,preparar,prigotoviti
1372,kochen::V,coure,kuhati
1373,backen::V,coure al forn,peći
1374,braten::V,rostir,peći
1375,braten::V,rostir,pržiti
1376,umrühren::V,remenar,promiješati
1377,stricken::V,tricotar,plesti
1378,stricken::V,fer punt de mitja,plesti
1379,nähen::V,cosir,šiti
1380,färben::V,tenyir,obojiti
1381,reinigen::V,netejar,očistiti
1382,reinigen::V,netejar,počistiti
1383,waschen::V,rentār,prati
1384,abwischen::V,eixugar,otrti
1385,spülen::V,esbandir,isprati
1386,spülen::V,esbandir,oplakati
1387,fegen::V,escombrar,mesti
1388,fegen::V,escombrar,pomesti
1389,kehren::V,escombrar,mesti
1390,baden::V,banyar-se,kupati se
1391,sich waschen::V,rentār-se,umiti se
1392,sich waschen::V,rentār-se,prati se
1393,ausziehen::V,treure's,svući
1394,anziehen::V,posar-se,obući
1395,sich anziehen::V,vestir-se,obući se
1396,kämmen::V,pentinar,češljati
1397,schmücken::V,adornar,uresiti
1398,schmücken::V,adornar,nakititi
1399,sagen::V,dir,reći
1400,sagen::V,dir,kazati
1401,sprechen::V,parlar,govoriti
1402,reden::V,parlar,govoriti
1403,reden::V,parlar,besjediti
1404,sich unterhalten::V,conversar,razgovarati se
1405,fragen::V,preguntar,pitati
1406,bitten::V,demanar,moliti
1407,erzählen::V,contar,ispričati
1408,erzählen::V,contar,pripovjediti
1409,erzählen::V,explicar,ispričati
1410,erzählen::V,explicar,pripovjediti
1411,mitteilen::V,comunicar,saopćiti
1412,nennen::V,nomenar,nazvati
1413,rufen::V,cridar,zvati
1414,rufen::V,cridar,dozvati
1415,prahlen::V,lloar-se,hvalisati se
1416,prahlen::V,jactar-se,hvalisati se
1417,übersetzen::V,traduir,prevesti
1418,denken::V,pensar,misliti
1419,glauben::V,creure,vjerovati
1420,bemerken::V,notar,zapaziti
1421,bemerken::V,notar,primijetiti
1422,erkennen::V,reconèixer,prepoznati
1423,begreifen::V,comprendre,pojmiti
1424,begreifen::V,comprendre,shvatiti
1425,verstehen::V,entendre,razabrati
1426,lernen::V,aprendre,učiti se
1427,wissen::V,saber,znati
1428,sich erinnern an::V,recordar,sjetiti se
1429,vergessen::V,oblidar,zaboraviti
1430,messen::V,mesurar,mjeriti
1431,zählen::V,comptar,brojiti
1432,rechnen::V,calcular,računati
1433,lesen::V,llegir,čitati
1434,malen::V,pintar,slikati
1435,zeichnen::V,dibuixar,crtati
1436,schreiben::V,escrīure,pisati
1437,besitzen::V,posseir,imati
1438,besitzen::V,posseir,posjedovati
1439,kaufen::V,comprar,kupiti
1440,verkaufen::V,vendre,prodati
1441,verkaufen::V,vendre,raspačati
1442,bezahlen::V,pagar,platiti
1443,zahlen::V,pagar per,plaćati
1444,beherrschen::V,dominar,vladati
1445,beherrschen::V,dominar,gospodariti
1446,ertragen::V,aguantar,trpjeti
1447,ertragen::V,aguantar,podnijeti
