,Concept_ID,se,cy
128,Rücken::N,hárddo,cefn
129,Rücken::N,tjavelk,cefn
130,Rücken::N,sealgi,cefn
131,Rücken::N,selgi,cefn
132,Rücken::N,čielgi,cefn
133,Rücken::N,seä´lǧǧ,cefn
134,Rücken::N,се̄лльк,cefn
135,Bauch::N,tjåejjie,bol
136,Bauch::N,tjoajvve,bol
137,Bauch::N,čoavji,bol
138,Bauch::N,čuáv'ji,bol
139,Bauch::N,čåu´jj,bol
140,Bauch::N,чо̄ввьй,bol
141,Nabel::N,naepie,bogail
142,Nabel::N,náhpe,bogail
143,Nabel::N,náhpi,bogail
144,Nabel::N,nääpi,bogail
145,Nabel::N,nää´pp,bogail
146,Nabel::N,на̄бпь,bogail
147,Busen::N,boenge,bron
148,Busen::N,bållå,bron
149,Busen::N,čižži,bron
150,Busen::N,njamma,bron
151,Busen::N,njižže,bron
152,Busen::N,nje´ǯǯ,bron
153,Busen::N,раннҍт,bron
154,Brust::N,mïelke,brest
155,Brust::N,radde,brest
156,Brust::N,mielgga,brest
157,Brust::N,raddi,brest
158,Brust::N,radde,brest
159,Brust::N,râ´dd,brest
160,Brust::N,раннҍт,brest
161,Schulter::N,åelkie,ysgwydd
162,Schulter::N,oalgge,ysgwydd
163,Schulter::N,hárdu,ysgwydd
164,Schulter::N,ärdee,ysgwydd
165,Schulter::N,uál'gi,ysgwydd
166,Schulter::N,a´rddi,ysgwydd
167,Schulter::N,vuä´lǧǧ,ysgwydd
168,Schulter::N,вуэллык,ysgwydd
169,Arm::N,gïete,braich
170,Arm::N,giehta,braich
171,Arm::N,giehta,braich
172,Arm::N,kietâ,braich
173,Arm::N,kie'tâkaaṿâ,braich
174,Arm::N,ǩiõtt,braich
175,Arm::N,кӣдт,braich
176,Ellenbogen::N,gernjere,penelin
177,Ellenbogen::N,garŋŋel,penelin
178,Ellenbogen::N,gargŋil,penelin
179,Ellenbogen::N,käŋŋir,penelin
180,Ellenbogen::N,kõõnjâr,penelin
181,Ellenbogen::N,карьнэль,penelin
182,Hand::N,gïete,llaw
183,Hand::N,giehta,llaw
184,Hand::N,giehta,llaw
185,Hand::N,kietâ,llaw
186,Hand::N,ǩiõtt,llaw
187,Hand::N,кӣдт,llaw
188,Handfläche::N,gïeten-låapoe,palf
189,Handfläche::N,giehtavuodo,palf
190,Handfläche::N,tjårmmåvuodo,palf
191,Handfläche::N,giehtaloahpu,palf
192,Handfläche::N,kiämád,palf
193,Handfläche::N,kuámmir,palf
194,Handfläche::N,kuä´m'mer,palf
195,Handfläche::N,ǩiõttǩeä´m'men,palf
196,Handfläche::N,ко̄а̄ллдэгк,palf
197,Handfläche::N,кӣдткоалдэгк,palf
198,Finger::N,soerme,bys
199,Finger::N,tjuvdde,bys
200,Finger::N,suorbma,bys
201,Finger::N,čuvde,bys
202,Finger::N,suor'mâ,bys
203,Finger::N,suõrmm,bys
204,Finger::N,це̄ххп,bys
205,Fingernagel::N,gadtse,ewin
206,Fingernagel::N,guehpere,ewin
207,Fingernagel::N,gadtsa,ewin
208,Fingernagel::N,gazza,ewin
209,Fingernagel::N,kozzâ,ewin
210,Fingernagel::N,kõʒʒ,ewin
211,Fingernagel::N,кэ̄ннц,ewin
212,Nagel[Anatomie]::N,gadtse,ewin
213,Nagel[Anatomie]::N,guehpere,ewin
214,Nagel[Anatomie]::N,gadtsa,ewin
215,Nagel[Anatomie]::N,gazza,ewin
216,Nagel[Anatomie]::N,kozzâ,ewin
217,Nagel[Anatomie]::N,kõʒʒ,ewin
218,Nagel[Anatomie]::N,кэ̄ннц,ewin
219,Zeh::N,tjiehtjere,bys troed
220,Zeh::N,juolggetjuvdde,bys troed
221,Zeh::N,juolgesuorbma,bys troed
222,Zeh::N,jyel'gisuor'mâ,bys troed
223,Zeh::N,jue´lǧǧsuõrmm,bys troed
224,Zeh::N,ю̄лльк-це̄һп,bys troed
225,Fuß::N,juelkie,troed
226,Fuß::N,juolgge,troed
227,Fuß::N,juolgi,troed
228,Fuß::N,jyel'gi,troed
229,Fuß::N,jue´lǧǧ,troed
230,Fuß::N,ла̄бпь,troed
231,Ferse::N,båetskie,sawdl
232,Ferse::N,boasske,sawdl
233,Ferse::N,šušmi,sawdl
234,Ferse::N,šušme,sawdl
235,Ferse::N,jue´lǧǧkädd,sawdl
236,Ferse::N,ка̄ннт,sawdl
237,Knie::N,boelve,glin
238,Knie::N,buolvva,glin
239,Knie::N,čibbi,glin
240,Knie::N,veaŋki,glin
241,Knie::N,iidâ,glin
242,Knie::N,puõlvv,glin
243,Knie::N,пуллв,glin
244,Oberschenkel::N,ruaksja,clun
245,Oberschenkel::N,tjibbe,clun
246,Oberschenkel::N,gassaváhkká,clun
247,Oberschenkel::N,badjeváhkáa,clun
248,Oberschenkel::N,čuár'bpeeḷi,clun
249,Oberschenkel::N,če´bb,clun
250,Oberschenkel::N,чуаррбе̄лль,clun
251,Bein::N,juelkie,coes
252,Bein::N,juolgge,coes
253,Bein::N,juolgi,coes
254,Bein::N,jyel'gi,coes
255,Bein::N,jue´lǧǧ,coes
256,Bein::N,ю̄лльк,coes
257,Körper::N,kråahpe,corff
258,Körper::N,rumáj,corff
259,Körper::N,rumaš,corff
260,Körper::N,ruumâš,corff
261,Körper::N,rå´pp,corff
262,Körper::N,лышшьк,corff
263,Körper::N,роаӈӈьк,corff
264,Haut::N,njaltja,croen
265,Haut::N,lijkke,croen
266,Haut::N,tjuobma,croen
267,Haut::N,liiki,croen
268,Haut::N,liške,croen
269,Haut::N,le´šǩǩ,croen
270,Haut::N,лышшьк,croen
271,Blut::N,vïrre,gwaed
272,Blut::N,maelie,gwaed
273,Blut::N,varra,gwaed
274,Blut::N,varra,gwaed
275,Blut::N,vorrâ,gwaed
276,Blut::N,võrr,gwaed
277,Blut::N,вэ̄рр,gwaed
278,Ader::N,åerie,gwythïen
279,Ader::N,aajroe,gwythïen
280,Ader::N,suodna,gwythïen
281,Ader::N,varrasuotna,gwythïen
282,Ader::N,suoṇâ,gwythïen
283,Ader::N,suõnn,gwythïen
284,Ader::N,сӯнн,gwythïen
285,Sehne::N,soene,gewyn
286,Sehne::N,gåårtenje,gewyn
287,Sehne::N,suodna,gewyn
288,Sehne::N,suotna,gewyn
289,Sehne::N,suoṇâ,gewyn
290,Sehne::N,suõnn,gewyn
291,Sehne::N,сӯнн,gewyn
292,Knochen::N,måara,asgwrn
293,Knochen::N,måaroe,asgwrn
294,Knochen::N,dákte,asgwrn
295,Knochen::N,dákti,asgwrn
296,Knochen::N,tähti,asgwrn
297,Knochen::N,tä´htt,asgwrn
298,Knochen::N,та̄ххт,asgwrn
299,Knochen::N,та̄ффьт,asgwrn
300,Gehirn::N,aajla,ymennydd
301,Gehirn::N,vuojŋam,ymennydd
302,Gehirn::N,vuoigŋašat,ymennydd
303,Gehirn::N,vuoi'ŋâšeh,ymennydd
304,Gehirn::N,vuo'ivâšneh,ymennydd
305,Gehirn::N,vuõivâšn,ymennydd
306,Gehirn::N,вуэййвэшна,ymennydd
307,Herz::N,vaajmoe,calon
308,Herz::N,tsåhke,calon
309,Herz::N,váibmu,calon
310,Herz::N,váimu,calon
311,Herz::N,čââ´đ,calon
312,Herz::N,кӯттҌк,calon
313,Magen::N,tjåejjie,cylla
314,Magen::N,tjåejjie,stumog
315,Magen::N,tjoajvve,cylla
316,Magen::N,tjoajvve,stumog
317,Magen::N,čoavji,cylla
318,Magen::N,čoavji,stumog
319,Magen::N,čuáv'ji,cylla
320,Magen::N,čuáv'ji,stumog
321,Magen::N,čåu´jj,cylla
322,Magen::N,čåu´jj,stumog
323,Magen::N,чо̄ввьй,cylla
324,Magen::N,чо̄ввьй,stumog
325,Leber::N,mueksie,iau
326,Leber::N,librre,iau
327,Leber::N,vuoivvas,iau
328,Leber::N,vuoivâs,iau
329,Leber::N,vuõivâs,iau
330,Leber::N,вуйвас,iau
331,Atem::N,voejngehtasse,anadl
332,Atem::N,båssånis,anadl
333,Atem::N,vuojŋadahka,anadl
334,Atem::N,vuoiŋŋahat,anadl
335,Atem::N,vuo'iŋâstim,anadl
336,Atem::N,jiõg'g,anadl
337,Atem::N,вӯйнас,anadl
338,Atem::N,вӯййнмушш,anadl
339,Hunger::N,nielkie,newyn
340,Hunger::N,nielgge,newyn
341,Hunger::N,nealgi,newyn
342,Hunger::N,nelgi,newyn
343,Hunger::N,neä´lǧǧ,newyn
344,Hunger::N,не̄лльк,newyn
345,Träne::N,gïknjele,deigryn
346,Träne::N,ganjál,deigryn
347,Träne::N,ganjal,deigryn
348,Träne::N,koonjâl,deigryn
349,Träne::N,kõõnjâl,deigryn
350,Träne::N,кэ̄нял,deigryn
351,Geschmack::N,aelmie,cyflas
352,Geschmack::N,muosse,cyflas
353,Geschmack::N,smáhkka,cyflas
354,Geschmack::N,máhku,cyflas
355,Geschmack::N,smáhkka,cyflas
356,Geschmack::N,mááhu,cyflas
357,Geschmack::N,smakkâ,cyflas
358,Geschmack::N,njõõd,cyflas
359,Geschmack::N,smääkk,cyflas
360,Geschmack::N,ня̄лльк,cyflas
361,Geruch::N,haaje,aroglau
362,Geruch::N,habjja,aroglau
363,Geruch::N,hádja,aroglau
364,Geruch::N,opsâ,aroglau
365,Geruch::N,haajâ,aroglau
366,Geruch::N,õpss,aroglau
367,Geruch::N,haajj,aroglau
368,Geruch::N,апс,aroglau
369,Geruch::N,лэ̄гк,aroglau
370,Schlaf::N,nahkerh,cwsg
371,Schlaf::N,nager,cwsg
372,Schlaf::N,oados,cwsg
373,Schlaf::N,nagir,cwsg
374,Schlaf::N,naṿer,cwsg
375,Schlaf::N,nââ´er,cwsg
376,Schlaf::N,нагерь,cwsg
377,Traum::N,nahkere,breuddwyd
378,Traum::N,niehko,breuddwyd
379,Traum::N,niehku,breuddwyd
380,Traum::N,naṿer,breuddwyd
381,Traum::N,nââ´er,breuddwyd
382,Traum::N,нагерь,breuddwyd
383,Himmel::N,elmie,awyr
384,Himmel::N,almme,awyr
385,Himmel::N,albmi,awyr
386,Himmel::N,alme,awyr
387,Himmel::N,â´lmm,awyr
388,Himmel::N,алльм,awyr
389,Sonne::N,biejjie,haul
390,Sonne::N,bæjvásj,haul
391,Sonne::N,beaivváš,haul
392,Sonne::N,peivi,haul
393,Sonne::N,piäiváš,haul
394,Sonne::N,pei´vv,haul
395,Sonne::N,пе̄ййв,haul
396,Mond::N,aske,lleuad
397,Mond::N,mánno,lleuad
398,Mond::N,mánnu,lleuad
399,Mond::N,máánu,lleuad
400,Mond::N,mään,lleuad
401,Mond::N,ма̄нн,lleuad
402,Stern::N,daasta,seren
403,Stern::N,naestie,seren
404,Stern::N,násste,seren
405,Stern::N,násti,seren
406,Stern::N,täsni,seren
407,Stern::N,tä´snn,seren
408,Stern::N,та̄ссьт,seren
409,Luft::N,elmie,awyr
410,Luft::N,ájmmo,awyr
411,Luft::N,áibmu,awyr
412,Luft::N,áimu,awyr
413,Luft::N,šõŋŋ,awyr
414,Luft::N,вӯйнас,awyr
415,Wind::N,bïegke,gwynt
416,Wind::N,biegga,gwynt
417,Wind::N,biegga,gwynt
418,Wind::N,pieg'gâ,gwynt
419,Wind::N,piõg'g,gwynt
420,Wind::N,пӣӈӈк,gwynt
421,Welle::N,baaroe,ton
422,Welle::N,bárro,ton
423,Welle::N,bárru,ton
424,Welle::N,pááṛu,ton
425,Welle::N,päärr,ton
426,Welle::N,нэ̄ммп,ton
427,Wasser::N,tjaetsie,dŵr
428,Wasser::N,tjáhtje,dŵr
429,Wasser::N,čáhci,dŵr
430,Wasser::N,čääci,dŵr
431,Wasser::N,čää´cc,dŵr
432,Wasser::N,ча̄дзь,dŵr
433,Stein::N,gierkie,carreg
434,Stein::N,giergge,carreg
435,Stein::N,geađgi,carreg
436,Stein::N,keđgi,carreg
437,Stein::N,ǩeä´dǧǧ,carreg
438,Stein::N,ке̄ддҌк,carreg
439,Boden::N,betnie,llawr
440,Boden::N,ednam,llawr
441,Boden::N,bodni,llawr
442,Boden::N,vuođđu,llawr
443,Boden::N,ponne,llawr
444,Boden::N,vuáđ̣u,llawr
445,Boden::N,vuâđđ,llawr
446,Boden::N,лаввьн,llawr
447,Boden::N,е̄ммьне,llawr
448,Erde::N,jåarta,pridd
449,Erde::N,mueltie,pridd
450,Erde::N,ednam,pridd
451,Erde::N,mållde,pridd
452,Erde::N,eana,pridd
453,Erde::N,eennâm,pridd
454,Erde::N,mädd,pridd
455,Erde::N,jânnam,pridd
456,Erde::N,е̄ммьне,pridd
457,Staub::N,heblie,llwch
458,Staub::N,tsumhtsie,llwch
459,Staub::N,dubme,llwch
460,Staub::N,dopmu,llwch
461,Staub::N,kovjâ,llwch
462,Staub::N,põõ´l,llwch
463,Staub::N,кэ̄ббьй,llwch
464,Rauch::N,soeve,mwg
465,Rauch::N,suovva,mwg
466,Rauch::N,suovva,mwg
467,Rauch::N,suoṿâ,mwg
468,Rauch::N,suõvv,mwg
469,Rauch::N,сӯвв,mwg
470,Funke::N,naestie,gwreichioni
471,Funke::N,tjuonam,gwreichioni
472,Funke::N,čuotnan,gwreichioni
473,Funke::N,čuođâlm,gwreichioni
474,Funke::N,iiskâr,gwreichioni
475,Funke::N,čuõzzâm,gwreichioni
476,Funke::N,чӯссэм,gwreichioni
477,Feuer::N,dålle,tân
478,Feuer::N,dållå,tân
479,Feuer::N,dolla,tân
480,Feuer::N,tullâ,tân
481,Feuer::N,toll,tân
482,Feuer::N,то̄лл,tân
483,Licht::N,tjoevke,golau
484,Licht::N,tjuovgga,golau
485,Licht::N,čuovga,golau
486,Licht::N,čuovggas,golau
487,Licht::N,čuoṿâ,golau
488,Licht::N,toll,golau
489,Licht::N,čuõvv,golau
490,Licht::N,то̄лл,golau
491,Schatten::N,skugkie,cysgod
492,Schatten::N,soejvene,cysgod
493,Schatten::N,irkes,cysgod
494,Schatten::N,sieges,cysgod
495,Schatten::N,itku,cysgod
496,Schatten::N,suoivâ,cysgod
497,Schatten::N,õõtt,cysgod
498,Schatten::N,ǩeeu´niǩ,cysgod
499,Schatten::N,кывьнэхь,cysgod
500,Wetter::N,vïerhtse,tywydd
501,Wetter::N,dálkke,tywydd
502,Wetter::N,dálki,tywydd
503,Wetter::N,šoŋŋâ,tywydd
504,Wetter::N,šõŋŋ,tywydd
505,Wetter::N,шэ̄ӈӈ,tywydd
506,Nebel::N,såavla,niwl
507,Nebel::N,mearhka,niwl
508,Nebel::N,murkko,niwl
509,Nebel::N,mierkká,niwl
510,Nebel::N,mierká,niwl
511,Nebel::N,miär'kká,niwl
512,Nebel::N,oṃo,niwl
513,Nebel::N,sue´lnn,niwl
514,Nebel::N,цӣгк,niwl
515,Nebel::N,сулльн,niwl
516,Wolke::N,balve,cwmwl
517,Wolke::N,balvva,cwmwl
518,Wolke::N,balva,cwmwl
519,Wolke::N,polvâ,cwmwl
520,Wolke::N,põlvv,cwmwl
521,Wolke::N,пэллв,cwmwl
522,Regen::N,ebrie,glaw
523,Regen::N,harvve,glaw
524,Regen::N,arvi,glaw
525,Regen::N,arve,glaw
526,Regen::N,â´brr,glaw
527,Regen::N,аббьр,glaw
528,Schnee::N,lopme,ôd
529,Schnee::N,lopme,eira
530,Schnee::N,moehtege,ôd
531,Schnee::N,moehtege,eira
532,Schnee::N,muohta,ôd
533,Schnee::N,muohta,eira
534,Schnee::N,muohta,ôd
535,Schnee::N,muohta,eira
536,Schnee::N,muotâ,ôd
537,Schnee::N,muotâ,eira
538,Schnee::N,muõtt,ôd
539,Schnee::N,muõtt,eira
540,Schnee::N,вэ̄дз,ôd
541,Schnee::N,вэ̄дз,eira
542,Schnee::N,куэллт,ôd
543,Schnee::N,куэллт,eira
544,Eis::N,jïenge,iâ
545,Eis::N,jiegŋa,iâ
546,Eis::N,jiekŋa,iâ
547,Eis::N,jieŋ̣â,iâ
548,Eis::N,jiõŋŋ,iâ
549,Eis::N,ӣӈӈ,iâ
550,Frost::N,baajkoe,rhew
551,Frost::N,tjoasskem,rhew
552,Frost::N,buolaš,rhew
553,Frost::N,puolâš,rhew
554,Frost::N,puõlâš,rhew
555,Frost::N,мӯнь,rhew
556,Kälte::N,jueskie,oerni
557,Kälte::N,jueskie,annwyd
558,Kälte::N,tjåetskeme,oerni
559,Kälte::N,tjåetskeme,annwyd
560,Kälte::N,tjoasskem,oerni
561,Kälte::N,tjoasskem,annwyd
562,Kälte::N,čoaskin,oerni
563,Kälte::N,čoaskin,annwyd
564,Kälte::N,ko'lmâsvuotâ,oerni
565,Kälte::N,ko'lmâsvuotâ,annwyd
566,Kälte::N,ijss,oerni
567,Kälte::N,ijss,annwyd
568,Kälte::N,čuä´cǩǩem,oerni
569,Kälte::N,čuä´cǩǩem,annwyd
570,Kälte::N,tuârggnjõs,oerni
571,Kälte::N,tuârggnjõs,annwyd
572,Kälte::N,кэ̄лмас,oerni
573,Kälte::N,кэ̄лмас,annwyd
574,Hitze::N,baahke,gwres
575,Hitze::N,báhkka,gwres
576,Hitze::N,báhkka,gwres
577,Hitze::N,pakkâ,gwres
578,Hitze::N,kuṃe,gwres
579,Hitze::N,paašt,gwres
580,Hitze::N,жоарр,gwres
581,Raureif::N,jyjse,barrug
582,Raureif::N,ridne,barrug
583,Raureif::N,goarre,barrug
584,Raureif::N,ritni,barrug
585,Raureif::N,suhči,barrug
586,Raureif::N,riṇe,barrug
587,Raureif::N,ай,barrug
588,Regenbogen::N,aatjan goengere,enfys
589,Regenbogen::N,aatjan joekse,enfys
590,Regenbogen::N,ádjájuoksa,enfys
591,Regenbogen::N,arvedávgi,enfys
592,Regenbogen::N,bajándávgi,enfys
593,Regenbogen::N,äijihtävgi,enfys
594,Regenbogen::N,teârmmazjohss,enfys
595,Regenbogen::N,тӣрмесью̄ккс,enfys
596,Donner::N,raejrie,tyrfau
597,Donner::N,átjek,tyrfau
598,Donner::N,átjárájdde,tyrfau
599,Donner::N,áddjá,tyrfau
600,Donner::N,baján,tyrfau
601,Donner::N,juuṛâ,tyrfau
602,Donner::N,tie´rmes,tyrfau
603,Donner::N,тӣрмесь,tyrfau
604,Donner::N,ча̄ркнэгк,tyrfau
605,Strömung::N,njuvvie,cerrynt
606,Strömung::N,ájggedáhpe,cerrynt
607,Strömung::N,rávdnji,cerrynt
608,Strömung::N,virde,cerrynt
609,Strömung::N,ve´rdd,cerrynt
610,Strömung::N,выррьт,cerrynt
611,Tropfen::N,gåajhkohts,dafn
612,Tropfen::N,gåajhkohts,diferyn
613,Tropfen::N,gåjkudis,dafn
614,Tropfen::N,gåjkudis,diferyn
615,Tropfen::N,goaikkanas,dafn
616,Tropfen::N,goaikkanas,diferyn
617,Tropfen::N,čalme,dafn
618,Tropfen::N,čalme,diferyn
619,Tropfen::N,čâ´lmm,dafn
620,Tropfen::N,čâ´lmm,diferyn
621,Tropfen::N,ча̄лльм,dafn
622,Tropfen::N,ча̄лльм,diferyn
623,Schaum::N,sapte,ewyn
624,Schaum::N,såpptå,ewyn
625,Schaum::N,sokta,ewyn
626,Schaum::N,suptâ,ewyn
627,Schaum::N,soptt,ewyn
628,Schaum::N,со̄ппт,ewyn
629,Schmutz::N,haaskoe,baw
630,Schmutz::N,haaskoe,budreddi
631,Schmutz::N,duolvva,baw
632,Schmutz::N,duolvva,budreddi
633,Schmutz::N,duolva,baw
634,Schmutz::N,duolva,budreddi
635,Schmutz::N,durdi,baw
636,Schmutz::N,durdi,budreddi
637,Schmutz::N,stänži,baw
638,Schmutz::N,stänži,budreddi
639,Schmutz::N,sähss,baw
640,Schmutz::N,sähss,budreddi
641,Schmutz::N,са̄ккьс,baw
642,Schmutz::N,са̄ккьс,budreddi
643,Schmutz::N,не̄шшь,baw
644,Schmutz::N,не̄шшь,budreddi
645,See::N,jaevrie,llyn
646,See::N,jávrre,llyn
647,See::N,jávri,llyn
648,See::N,jävri,llyn
649,See::N,jâu´rr,llyn
650,See::N,я̄ввьр,llyn
651,Sumpf::N,pluevie,cors
652,Sumpf::N,áhpe,cors
653,Sumpf::N,sæmssa,cors
654,Sumpf::N,jeaggi,cors
655,Sumpf::N,jeggi,cors
656,Sumpf::N,jeä´ǧ'ǧ,cors
657,Sumpf::N,ла̄ммьп,cors
658,Moor::N,pluevie,rhos
659,Moor::N,jiegge,rhos
660,Moor::N,suotnju,rhos
661,Moor::N,karrii,rhos
662,Moor::N,kä´rev,rhos
663,Moor::N,veättaǩ,rhos
664,Moor::N,ла̄ммьп,rhos
665,Wiese::N,ïentje,dôl
666,Wiese::N,giedde,dôl
667,Wiese::N,gieddi,dôl
668,Wiese::N,nijtto,dôl
669,Wiese::N,пуэшенҍ,dôl
670,Wald::N,skåake,coedwig
671,Wald::N,skåajje,coedwig
672,Wald::N,miehtsie,coedwig
673,Wald::N,vuovdde,coedwig
674,Wald::N,miehttse,coedwig
675,Wald::N,vuovdi,coedwig
676,Wald::N,meahcci,coedwig
677,Wald::N,mecci,coedwig
678,Wald::N,vyemi,coedwig
679,Wald::N,vue´mm,coedwig
680,Wald::N,meä´c'c,coedwig
681,Wald::N,ля̄ммт,coedwig
682,Hügel::N,deava,bryn
683,Hügel::N,dievvá,bryn
684,Hügel::N,dievvá,bryn
685,Hügel::N,čummâ,bryn
686,Hügel::N,pä´rcc,bryn
687,Hügel::N,teä´rmm,bryn
688,Hügel::N,ка̄ннҌт,bryn
689,Anhöhe::N,deava,bryn
690,Anhöhe::N,jalladahke,bryn
691,Anhöhe::N,dievásj,bryn
692,Anhöhe::N,aláš,bryn
693,Anhöhe::N,luohkká,bryn
694,Anhöhe::N,tiävá,bryn
695,Anhöhe::N,poorááš,bryn
696,Anhöhe::N,ču´lpp,bryn
697,Anhöhe::N,škâu´ŋŋ,bryn
698,Anhöhe::N,ка̄ннҌт,bryn
699,Berg::N,bïerje,mynydd
700,Berg::N,várre,mynydd
701,Berg::N,várri,mynydd
702,Berg::N,vääṛi,mynydd
703,Berg::N,vää´rr,mynydd
704,Berg::N,те̄ррьм,mynydd
705,Gipfel::N,dalvese,copa
706,Gipfel::N,tjåhkkå,copa
707,Gipfel::N,čohkka,copa
708,Gipfel::N,čokke,copa
709,Gipfel::N,čå´ǩǩ,copa
710,Gipfel::N,ла̄ддҍв,copa
711,Höhle::N,beajoe,ogof
712,Höhle::N,rájgge,ogof
713,Höhle::N,sluoggo,ogof
714,Höhle::N,biedju,ogof
715,Höhle::N,kuovđâšm,ogof
716,Höhle::N,skuõrr,ogof
717,Höhle::N,вуэӈӈк,ogof
718,Abhang::N,boelte,llethr
719,Abhang::N,brijrie,llethr
720,Abhang::N,bállte,llethr
721,Abhang::N,vielti,llethr
722,Abhang::N,luohkká,llethr
723,Abhang::N,viel'tti,llethr
724,Abhang::N,vie´ltt,llethr
725,Abhang::N,луэххк,llethr
726,Quelle::N,aajege,tarddiad
727,Quelle::N,aajege,ffynhonnell
728,Quelle::N,gaaltije,tarddiad
