,Concept_ID,bg,de
114,Gipfel::N,връх,Gipfel
115,Höhle::N,пещера,Höhle
116,Abhang::N,склон,Abhang
117,Abhang::N,стръмнина,Abhang
118,Quelle::N,извор,Quelle
119,Bach::N,поток,Bach
120,Fluss::N,река,Fluss
121,Ufer::N,бряг,Ufer
122,Küste::N,бряг,Küste
123,Küste::N,крайбрежие,Küste
124,Festland::N,суша,Festland
125,Meer::N,море,Meer
126,Bucht::N,залив,Bucht
127,Insel::N,остров,Insel
128,Blume::N,цвете,Blume
129,Gras::N,трева,Gras
130,Wurzel::N,корен,Wurzel
131,Baum::N,дърво,Baum
132,Stamm::N,стъбло,Stamm
133,Rinde::N,кора,Rinde
134,Ast::N,клон,Ast
135,Zweig::N,клон,Zweig
136,Blatt::N,лист,Blatt
137,Birke::N,бреза,Birke
138,Kiefer[Baum]::N,бор,Kiefer
139,Weide[Baum]::N,върба,Weide
140,Tanne::N,ела,Tanne
141,Horn::N,рог,Horn
142,Feder::N,перо,Feder
143,Fell::N,кожа,Fell
144,Flügel::N,крило,Flügel
145,Klaue::N,нокът,Klaue
146,Kralle::N,нокът,Kralle
147,Schwanz::N,опашка,Schwanz
148,Ei::N,яйце,Ei
149,Nest::N,гнездо,Nest
150,Bau::N,дупка,Bau
151,Tier::N,животно,Tier
152,Herde::N,стадо,Herde
153,Kuh::N,крава,Kuh
154,Bulle::N,бик,Bulle
155,Pferd::N,кон,Pferd
156,Schaf::N,овца,Schaf
157,Schwein::N,свиня,Schwein
158,Hund::N,куче,Hund
159,Katze::N,котка,Katze
160,Bär::N,мечка,Bär
161,Eichhörnchen::N,катерица,Eichhörnchen
162,Elch::N,лос,Elch
163,Fuchs::N,лисица,Fuchs
164,Hase::N,заек,Hase
165,Maus::N,мишка,Maus
166,Wolf::N,вълк,Wolf
167,Vogel::N,птица,Vogel
168,Schwarm::N,рой,Schwarm
169,Schwarm::N,рояк,Schwarm
170,Huhn::N,кокошка,Huhn
171,Hahn::N,петел,Hahn
172,Gans::N,гъска,Gans
173,Adler::N,орел,Adler
174,Ente::N,патица,Ente
175,Eule::N,сова,Eule
176,Kranich::N,жерав,Kranich
177,Krähe::N,врана,Krähe
178,Kuckuck::N,кукувица,Kuckuck
179,Schwan::N,лебед,Schwan
180,Fisch::N,риба,Fisch
181,Barsch::N,костур,Barsch
182,Hecht::N,щука,Hecht
183,Schlange[Tier]::N,змия,Schlange
184,Wurm::N,червей,Wurm
185,Spinne::N,паяк,Spinne
186,Ameise::N,мравка,Ameise
187,Laus::N,въшка,Laus
188,Mücke::N,комар,Mücke
189,Fliege::N,муха,Fliege
190,Schmetterling::N,пеперуда,Schmetterling
191,Beere::N,плод,Beere
192,Apfel::N,ябълка,Apfel
193,Pilz::N,гъба,Pilz
194,Zwiebel::N,лук,Zwiebel
195,Zwiebel::N,кромид,Zwiebel
196,Saat::N,семе,Saat
197,Korn::N,зърно,Korn
198,Heu::N,сено,Heu
199,Schale::N,кора,Schale
200,Grube::N,яма,Grube
201,Grube::N,дупка,Grube
202,Falle::N,примка,Falle
203,Schlinge::N,клуп,Schlinge
204,Spur::N,диря,Spur
205,Spur::N,следа,Spur
206,Asche::N,пепел,Asche
207,Dreck::N,кал,Dreck
208,Eisen::N,желязо,Eisen
209,Gold::N,злато,Gold
210,Silber::N,сребро,Silber
211,Kohle::N,въглища,Kohle
212,Glas::N,стъкло,Glas
213,Lehm::N,глина,Lehm
214,Sand::N,пясък,Sand
215,Mensch::N,човек,Mensch
216,Mann::N,мъж,Mann
217,Frau::N,жена,Frau
218,Kind::N,дете,Kind
219,Junge::N,момче,Junge
220,Mädchen::N,момиче,Mädchen
221,Familie::N,фамилия,Familie
222,Familie::N,семейство,Familie
223,Großvater::N,дядо,Großvater
224,Großmutter::N,баба,Großmutter
225,Eltern::N,родители,Eltern
226,Vater::N,баща,Vater
227,Mutter::N,майка,Mutter
228,Sohn::N,син,Sohn
229,Tochter::N,дъщеря,Tochter
230,Bruder::N,брат,Bruder
231,Schwester::N,сестра,Schwester
232,Onkel::N,чичо,Onkel
233,Onkel::N,вуйчо,Onkel
234,Tante::N,леля,Tante
235,Ehemann::N,съпруг,Ehemann
236,Ehefrau::N,съпруга,Ehefrau
237,Freude::N,радост,Freude
238,Gelächter::N,смях,Gelächter
239,Glück::N,щастие,Glück
240,Kummer::N,тъга,Kummer
241,Wunsch::N,желание,Wunsch
242,Lust::N,желание,Lust
243,Geist::N,дух,Geist
244,Gedanke::N,мисъл,Gedanke
245,Gedächtnis::N,памет,Gedächtnis
246,Verstand::N,ум,Verstand
247,Verstand::N,разум,Verstand
248,Sinn::N,смисъл,Sinn
249,Grund::N,причина,Grund
250,Wahrheit::N,правда,Wahrheit
251,Gespräch::N,разговор,Gespräch
252,Märchen::N,приказка,Märchen
253,Erzählung::N,разказ,Erzählung
254,Nachricht::N,вест,Nachricht
255,Nachricht::N,известие,Nachricht
256,Neuigkeit::N,новина,Neuigkeit
257,Name::N,име,Name
258,Rätsel::N,гатанка,Rätsel
259,Rede::N,реч,Rede
260,Rede::N,слово,Rede
261,Sprache::N,език,Sprache
262,Stimme::N,глас,Stimme
263,Wort::N,дума,Wort
264,Zeichen::N,знак,Zeichen
265,Ruf::N,зов,Ruf
266,Lärm::N,шум,Lärm
267,Lärm::N,глъчка,Lärm
268,Laut::N,звук,Laut
269,Ton::N,тон,Ton
270,Lied::N,песен,Lied
271,Ruhe::N,тишина,Ruhe
272,Ruhe::N,спокойствие,Ruhe
273,Leute::N,хора,Leute
274,Volk::N,народ,Volk
275,Arbeit::N,труд,Arbeit
276,Arbeit::N,работа,Arbeit
277,Gast::N,гост,Gast
278,Geschenk::N,дар,Geschenk
279,Geschenk::N,подарък,Geschenk
280,Spiel::N,игра,Spiel
281,Gesellschaft::N,общество,Gesellschaft
282,Hilfe::N,помощ,Hilfe
283,Freund::N,приятел,Freund
284,Kamerad::N,другар,Kamerad
285,Angelegenheit::N,работа,Angelegenheit
286,Anzahl::N,брой,Anzahl
287,Anzahl::N,количество,Anzahl
288,Art::N,вид,Art
289,Stück::N,къс,Stück
290,Stück::N,парче,Stück
291,Teil::N,дял,Teil
292,Teil::N,част,Teil
293,Hälfte::N,половина,Hälfte
294,Kreis::N,кръг,Kreis
295,Kreuz::N,кръст,Kreuz
296,Linie::N,черта,Linie
297,Strich::N,щрих,Strich
298,Strich::N,черта,Strich
299,Abstand::N,дистанция,Abstand
300,Abstand::N,разстояние,Abstand
301,Entfernung::N,разстояние,Entfernung
302,Gegend::N,местност,Gegend
303,Platz::N,място,Platz
304,Ort::N,място,Ort
305,Seite::N,страна,Seite
306,Mitte::N,среда,Mitte
307,Gegenstand::N,предмет,Gegenstand
308,Sache::N,вещ,Sache
309,Rand::N,ръб,Rand
310,Kante::N,ръб,Kante
311,Kante::N,кант,Kante
312,Ecke::N,ъгъл,Ecke
313,Spitze::N,връх,Spitze
314,Spitze::N,острие,Spitze
315,Ende::N,край,Ende
316,Loch::N,дупка,Loch
317,Winkel::N,кът,Winkel
318,Winkel::N,ъгъл,Winkel
319,Muster::N,десен,Muster
320,Muster::N,образец,Muster
321,Größe::N,големина,Größe
322,Länge::N,дължина,Länge
323,Höhe::N,висота,Höhe
324,Höhe::N,височина,Höhe
325,Gewicht::N,тегло,Gewicht
326,Gewicht::N,тежест,Gewicht
327,Menge::N,количество,Menge
328,Haufen::N,куп,Haufen
329,Haufen::N,грамада,Haufen
330,Reihe::N,ред,Reihe
331,Reihe::N,редица,Reihe
332,Boot::N,лодка,Boot
333,Ruder::N,весло,Ruder
334,Ruder::N,гребло,Ruder
335,Schlitten::N,шейна,Schlitten
336,Ski::N,ски,Ski
337,Lagerfeuer::N,огнище,Lagerfeuer
338,Last::N,товар,Last
339,Gang::N,ход,Gang
340,Gang::N,вървеж,Gang
341,Schritt::N,стъпка,Schritt
342,Norden::N,север,Norden
343,Süden::N,юг,Süden
344,Westen::N,запад,Westen
345,Osten::N,изток,Osten
346,Holz::N,дърво,Holz
347,Brett::N,дъска,Brett
348,Stange::N,прът,Stange
349,Stange::N,върлина,Stange
350,Stock::N,прът,Stock
351,Stock::N,тояга,Stock
352,Stab::N,прът,Stab
353,Rohr::N,цев,Rohr
354,Rohr::N,тръба,Rohr
355,Haus::N,къща,Haus
356,Heim::N,дом,Heim
357,Ofen::N,печка,Ofen
358,Fußboden::N,под,Fußboden
359,Tisch::N,маса,Tisch
360,Stuhl::N,стол,Stuhl
361,Wiege::N,люлка,Wiege
362,Bett::N,легло,Bett
363,Bett::N,креват,Bett
364,Regal::N,рафт,Regal
365,Regal::N,етажерка,Regal
366,Kiste::N,кутия,Kiste
367,Kiste::N,сандък,Kiste
368,Fenster::N,прозорец,Fenster
369,Tür::N,врата,Tür
370,Tor::N,врата,Tor
371,Zaun::N,ограда,Zaun
372,Dach::N,покрив,Dach
373,Leiter::N,стълба,Leiter
374,Besen::N,метла,Besen
375,Spaten::N,лопата,Spaten
376,Schaufel::N,лопата,Schaufel
377,Gabel::N,вилица,Gabel
378,Löffel::N,лъжица,Löffel
379,Messer::N,нож,Messer
380,Nagel::N,гвоздей,Nagel
381,Netz::N,мрежа,Netz
382,Haken::N,кука,Haken
383,Haken::N,закачалка,Haken
384,Griff::N,ръчка,Griff
385,Griff::N,дръжка,Griff
386,Schloss::N,брава,Schloss
387,Schloss::N,ключалка,Schloss
388,Bild::N,картина,Bild
389,Figur::N,фигура,Figur
390,Puppe::N,кукла,Puppe
391,Beutel::N,кесия,Beutel
392,Bündel::N,връзка,Bündel
393,Tasche::N,чанта,Tasche
394,Eimer::N,кофа,Eimer
395,Deckel::N,капак,Deckel
396,Deckel::N,похлупак,Deckel
397,Geschirr::N,съдове,Geschirr
398,Sack::N,чувал,Sack
399,Tasse::N,чаша,Tasse
400,Topf::N,гърне,Topf
401,Topf::N,тенджера,Topf
402,Kessel::N,котел,Kessel
403,Essen::N,ядене,Essen
404,Nahrung::N,храна,Nahrung
405,Speise::N,ястие,Speise
406,Fleisch::N,месо,Fleisch
407,Getreide::N,зърнено храни,Getreide
408,Brei::N,каша,Brei
409,Brot::N,хляб,Brot
410,Scheibe::N,резен,Scheibe
411,Fett::N,мазнина,Fett
412,Butter::N,масло,Butter
413,Öl::N,олио,Öl
414,Öl::N,оливия,Öl
415,Salz::N,сол,Salz
416,Suppe::N,супа,Suppe
417,Honig::N,мед,Honig
418,Milch::N,мляко,Milch
419,Tee::N,чай,Tee
420,Leder::N,кожа,Leder
421,Wolle::N,вълна,Wolle
422,Stoff::N,плат,Stoff
423,Stoff::N,материал,Stoff
424,Nadel::N,игла,Nadel
425,Faden::N,конец,Faden
426,Knopf::N,копче,Knopf
427,Knoten::N,възел,Knoten
428,Farbe::N,боя,Farbe
429,Kleidung::N,дрехи,Kleidung
430,Kleidung::N,облекло,Kleidung
431,Hemd::N,риза,Hemd
432,Kragen::N,яка,Kragen
433,Ärmel::N,ръкав,Ärmel
434,Hose::N,панталони,Hose
435,Gürtel::N,пояс,Gürtel
436,Gürtel::N,колан,Gürtel
437,Mütze::N,каскет,Mütze
438,Mütze::N,фуражка,Mütze
439,Schuh::N,обувка,Schuh
440,Stiefel::N,ботуш,Stiefel
441,Ring::N,пръстен,Ring
442,Band::N,лента,Band
443,Band::N,връзка,Band
444,Kamm::N,гребен,Kamm
445,Spiegel::N,огледало,Spiegel
446,Riemen::N,каиш,Riemen
447,Riemen::N,ремък,Riemen
448,Schnur::N,връв,Schnur
449,Leine::N,връв,Leine
450,Leine::N,въже,Leine
451,Decke::N,покривка,Decke
452,Kissen::N,възглавница,Kissen
453,Tuch::N,сукно,Tuch
454,Handtuch::N,пешкир,Handtuch
455,Handtuch::N,кърпа за лице,Handtuch
456,Kraft::N,мощ,Kraft
457,Kraft::N,сила,Kraft
458,Stärke::N,сила,Stärke
459,Gesundheit::N,здраве,Gesundheit
460,Krankheit::N,болест,Krankheit
461,Schmerz::N,болка,Schmerz
462,Wunde::N,рана,Wunde
463,Fieber::N,треска,Fieber
464,Fieber::N,температура,Fieber
465,Arznei::N,лек,Arznei
466,Arznei::N,лекарство,Arznei
467,Brücke::N,мост,Brücke
468,Brunnen::N,чешма,Brunnen
469,Brunnen::N,кладенец,Brunnen
470,Weide::N,паша,Weide
471,Weide::N,пасище,Weide
472,Pfad::N,пътека,Pfad
473,Weg::N,път,Weg
474,Straße::N,шосе,Straße
475,Dorf::N,село,Dorf
476,Stadt::N,град,Stadt
477,Brief::N,писмо,Brief
478,Buch::N,книга,Buch
479,Buchstabe::N,буква,Buchstabe
480,Zeitung::N,вестник,Zeitung
481,Leben::N,живот,Leben
482,Tod::N,смърт,Tod
483,Grab::N,гроб,Grab
484,Kirche::N,църква,Kirche
485,Sünde::N,грях,Sünde
486,Gott::N,бог,Gott
487,Arbeiter::N,работник,Arbeiter
488,Chef::N,шеф,Chef
489,Chef::N,началник,Chef
490,Meister::N,майстор,Meister
491,Arzt::N,лекар,Arzt
492,Lehrer::N,учител,Lehrer
493,Geld::N,пари,Geld
494,Geschäft::N,сделка,Geschäft
495,Laden::N,дюкян,Laden
496,Laden::N,магазин,Laden
497,Preis::N,цена,Preis
498,Ware::N,стока,Ware
499,Nutzen::N,полза,Nutzen
500,Nutzen::N,облага,Nutzen
501,Reichtum::N,богатство,Reichtum
502,Welt::N,свят,Welt
503,Land::N,страна,Land
504,Staat::N,щат,Staat
505,Staat::N,държава,Staat
506,König::N,крал,König
507,Macht::N,мощ,Macht
508,Macht::N,власт,Macht
509,Grenze::N,граница,Grenze
510,Krieg::N,война,Krieg
511,Feind::N,враг,Feind
512,Feind::N,неприятел,Feind
513,Gewalt::N,сила,Gewalt
514,Gewalt::N,насилие,Gewalt
515,Kampf::N,борба,Kampf
516,Kampf::N,сражение,Kampf
517,Bogen[Waffe]::N,лък,Bogen
518,Pfeil::N,стрела,Pfeil
519,Gewehr::N,пушка,Gewehr
520,Fehler::N,грешка,Fehler
521,Lüge::N,лъжа,Lüge
522,Schaden::N,повреда,Schaden
523,Unglück::N,нещастие,Unglück
524,Schuld::N,вина,Schuld
525,Alter::N,възраст,Alter
526,Schluss::N,край,Schluss
527,Zeit::N,време,Zeit
528,Tag::N,ден,Tag
529,Morgen::N,утро,Morgen
530,Morgen::N,сутрин,Morgen
531,Mittag::N,обед,Mittag
532,Mittag::N,пладне,Mittag
533,Abend::N,вечер,Abend
534,Nacht::N,нощ,Nacht
535,Woche::N,седмица,Woche
536,Monat::N,месец,Monat
537,Jahr::N,година,Jahr
538,Frühling::N,пролет,Frühling
539,Sommer::N,лято,Sommer
540,Herbst::N,есен,Herbst
541,Winter::N,зима,Winter
542,Januar::N,януари,Januar
543,Februar::N,февруари,Februar
544,März::N,март,März
545,April::N,април,April
546,Mai::N,май,Mai
547,Juni::N,юни,Juni
548,Juli::N,юли,Juli
549,August::N,август,August
550,September::N,септември,September
551,Oktober::N,октомври,Oktober
552,November::N,ноември,November
553,Dezember::N,декември,Dezember
554,Montag::N,понеделник,Montag
555,Dienstag::N,вторник,Dienstag
556,Mittwoch::N,сряда,Mittwoch
557,Donnerstag::N,четвъртък,Donnerstag
558,Freitag::N,петък,Freitag
559,Samstag::N,събота,Samstag
560,Sonntag::N,неделя,Sonntag
561,groß::A,едър,groß
562,groß::A,голям,groß
563,klein::A,малък,klein
564,klein::A,дребен,klein
565,lang::A,дълъг,lang
566,kurz::A,къс,kurz
567,breit::A,широк,breit
568,schmal::A,тесен,schmal
569,dicht::A,гъст,dicht
570,dick[Gegenstand]::A,дебел,dick
571,dünn::A,тънък,dünn
572,fein::A,фин,fein
573,fein::A,тънък,fein
574,fest::A,твърд,fest
575,fest::A,плътен,fest
576,flach::A,равен,flach
577,flach::A,плосък,flach
578,glatt::A,гладък,glatt
579,hart::A,твърд,hart
580,hart::A,корав,hart
581,weich::A,мек,weich
582,rund::A,кръгъл,rund
583,spitz::A,островръх,spitz
584,scharf::A,остър,scharf
585,stumpf::A,тъп,stumpf
586,schwer::A,тежък,schwer
587,schön::A,хубав,schön
588,schön::A,красив,schön
589,heiß::A,жарък,heiß
590,warm::A,топъл,warm
591,kalt::A,студен,kalt
592,kühl::A,хладен,kühl
593,frisch::A,свеж,frisch
594,feucht::A,влажен,feucht
595,nass::A,мокър,nass
596,trocken::A,сух,trocken
597,voll::A,пълен,voll
598,leer::A,празен,leer
599,offen::A,откровен,offen
600,geschlossen::A,закрит,geschlossen
601,geschlossen::A,затворен,geschlossen
602,sauber::A,чист,sauber
603,schmutzig::A,мръсен,schmutzig
604,roh::A,суров,roh
605,reif::A,зрял,reif
606,lecker::A,вкусен,lecker
607,süß::A,сладък,süß
608,bitter::A,горчив,bitter
609,sauer::A,кисел,sauer
610,hell::A,ясен,hell
611,hell::A,светъл,hell
612,dunkel::A,тъмен,dunkel
613,schwarz::A,черен,schwarz
614,weiß::A,бял,weiß
615,rot::A,червен,rot
616,gelb::A,жълт,gelb
617,blau::A,син,blau
618,grün::A,зелен,grün
619,grau::A,сив,grau
620,bunt::A,шарен,bunt
621,bunt::A,пъстър,bunt
622,billig::A,евтин,billig
623,teuer::A,скъп,teuer
624,wertvoll::A,ценен,wertvoll
625,blind::A,сляп,blind
626,taub::A,глух,taub
627,kräftig::A,силен,kräftig
628,stark::A,здрав,stark
629,stark::A,силен,stark
630,schwach::A,слаб,schwach
631,fett::A,тлъст,fett
632,schlank::A,тънък,schlank
633,schlank::A,строен,schlank
634,hübsch::A,хубав,hübsch
635,böse::A,зъл,böse
636,dumm::A,глупав,dumm
637,faul::A,ленив,faul
638,faul::A,мързелив,faul
639,fleißig::A,прилежен,fleißig
640,geizig::A,скъпернически,geizig
641,klug::A,умен,klug
642,klug::A,разумен,klug
643,geschickt::A,умел,geschickt
644,geschickt::A,сръчен,geschickt
645,lieb::A,мил,lieb
646,lieb::A,драг,lieb
647,lustig::A,весел,lustig
648,sanft::A,нежен,sanft
649,sanft::A,кротък,sanft
650,hungrig::A,гладен,hungrig
651,krank::A,болен,krank
652,nackt::A,гол,nackt
653,traurig::A,тъжен,traurig
654,traurig::A,печален,traurig
655,lebendig::A,жив,lebendig
656,gut::A,добър,gut
657,schlecht::A,лош,schlecht
658,richtig::A,правилен,richtig
659,schlimm::A,лош,schlimm
660,wahr::A,верен,wahr
661,wahr::A,истински,wahr
662,alt::A,стар,alt
663,alt::A,древен,alt
664,neu::A,нов,neu
665,ehemalig::A,бивш,ehemalig
666,alt[Lebewesen]::A,стар,alt
667,jung::A,млад,jung
668,arm::A,беден,arm
669,reich::A,богат,reich
670,bekannt::A,познат,bekannt
671,bekannt::A,известен,bekannt
672,berühmt::A,почут,berühmt
673,berühmt::A,известен,berühmt
674,fremd::A,чужд,fremd
675,verschieden::A,разен,verschieden
676,verschieden::A,различен,verschieden
677,nah::A,близък,nah
678,fern::A,далечен,fern
679,linker::A,ляв,linker
680,rechter::A,прав,rechter
681,anderer::A,друг,anderer
682,erster::A,пръв,erster
683,erster::A,първи,erster
684,zweiter::A,втори,zweiter
685,dritter::A,трети,dritter
686,letzter::A,последен,letzter
687,allein::ADV,само,allein
688,auf einmal::ADV,същевременно,auf einmal
689,zusammen::ADV,заедно,zusammen
690,lange::ADV,дълго,lange
691,plötzlich::ADV,изведнъж,plötzlich
692,sofort::ADV,веднага,sofort
693,später::ADV,по-късно,später
694,jetzt::ADV,сега,jetzt
695,heute::ADV,днес,heute
696,morgen::ADV,утре,morgen
697,bald::ADV,скоро,bald
698,dann::ADV,после,dann
699,dann::ADV,тогава,dann
700,gestern::ADV,вчера,gestern
701,einst::ADV,някога,einst
702,damals::ADV,тогава,damals
703,danach::ADV,после,danach
704,danach::ADV,след това,danach
705,vorher::ADV,преди,vorher
706,vorher::ADV,преди това,vorher
707,zuerst::ADV,най-напред,zuerst
708,einmal::ADV,веднъж,einmal
709,einmal::ADV,един път,einmal
710,manchmal::ADV,понякога,manchmal
711,oft::ADV,често,oft
712,immer::ADV,винаги,immer
713,niemals::ADV,никога,niemals
714,hier::ADV,тук,hier
715,hier::ADV,тука,hier
716,hierhin::ADV,насам,hierhin
717,von hier::ADV,оттук,von hier
718,von hier::ADV,оттука,von hier
719,dort::ADV,там,dort
720,dorthin::ADV,натам,dorthin
721,dorthin::ADV,нататък,dorthin
722,geradeaus::ADV,направо,geradeaus
723,vorwärts::ADV,напред,vorwärts
724,rückwärts::ADV,назад,rückwärts
725,zurück::ADV,обратно,zurück
726,unten::ADV,долу,unten
727,hinab::ADV,надолу,hinab
728,oben::ADV,горе,oben
729,hinauf::ADV,нагоре,hinauf
730,überall::ADV,навсякъде,überall
731,nicht::ADV,не,nicht
732,ein wenig::ADV,малко,ein wenig
733,kaum::ADV,едва,kaum
734,kaum::ADV,едвам,kaum
735,sehr::ADV,много,sehr
736,sehr::ADV,твърде,sehr
737,so::ADV,тъй,so
738,so::ADV,така,so
739,noch::ADV,още,noch
740,nur::ADV,само,nur
741,schon::ADV,вече,schon
742,wieder::ADV,пак,wieder
743,wieder::ADV,отново,wieder
744,vergebens::ADV,напразно,vergebens
745,vor::PRP,пред,vor
746,hinter::PRP,зад,hinter
747,unter::PRP,под,unter
748,durch::PRP,през,durch
749,neben::PRP,до,neben
750,neben::PRP,при,neben
751,zwischen::PRP,между,zwischen
752,zwischen::PRP,помежду,zwischen
753,wegen::PRP,заради,wegen
754,dies::PRN,този,dies
755,das::PRN,туй,das
756,das::PRN,това,das
757,alles::PRN,всичко,alles
758,ich::PRN,аз,ich
759,du::PRN,ти,du
760,er::PRN,той,er
761,wir::PRN,ние,wir
762,ihr::PRN,вие,ihr
763,sie::PRN,те,sie
764,was::FPRN,що,was
765,was::FPRN,какво,was
766,wer::FPRN,кой,wer
767,wo::FADV,къде,wo
768,wohin::FADV,накъде,wohin
769,wohin::FADV,накъдето,wohin
770,wie::FADV,как,wie
771,warum::FADV,защо,warum
772,wieviel::FNUM,колко,wieviel
773,eins::NUM,един,eins
774,zwei::NUM,два,zwei
775,drei::NUM,три,drei
776,vier::NUM,четири,vier
777,fünf::NUM,пет,fünf
778,sechs::NUM,шест,sechs
779,sieben::NUM,седем,sieben
780,acht::NUM,осем,acht
781,neun::NUM,девет,neun
782,zehn::NUM,десет,zehn
783,elf::NUM,единайсет,elf
784,elf::NUM,единадесет,elf
785,zwölf::NUM,дванайсет,zwölf
786,zwölf::NUM,дванадесет,zwölf
787,zwanzig::NUM,двайсет,zwanzig
788,zwanzig::NUM,двадесет,zwanzig
789,dreißig::NUM,тридесет,dreißig
790,vierzig::NUM,четиридесет,vierzig
791,fünfzig::NUM,петдесет,fünfzig
792,sechzig::NUM,шестдесет,sechzig
793,siebzig::NUM,седемдесет,siebzig
794,achtzig::NUM,осемдесет,achtzig
795,neunzig::NUM,деветдесет,neunzig
796,hundert::NUM,сто,hundert
797,tausend::NUM,хиляда,tausend
798,und::CNJ,а,und
799,und::CNJ,та,und
800,oder::CNJ,или,oder
801,stehen::V,стоя,stehen
802,sitzen::V,седя,sitzen
803,liegen::V,лежа,liegen
804,hängen::V,вися,hängen
805,werden::V,бъда,werden
806,werden::V,стана,werden
807,passieren::V,случа се,passieren
808,beginnen::V,започна,beginnen
809,enden::V,свърша,enden
810,wechseln::V,променям,wechseln
811,aufgehen[Sonne]::V,изгрея,aufgehen
812,untergehen[Sonne]::V,заляза,untergehen
813,scheinen[Sonne]::V,грея,scheinen
814,scheinen[Sonne]::V,светя,scheinen
815,donnern::V,гърмя,donnern
816,wehen::V,вея,wehen
817,wehen::V,духам,wehen
818,strömen::V,тека,strömen
819,strömen::V,лея се,strömen
820,fließen::V,тека,fließen
821,sich drehen::V,въртя се,sich drehen
822,schwanken::V,клатя се,schwanken
823,schwingen::V,трептя,schwingen
824,fallen::V,падам,fallen
825,brennen::V,горя,brennen
826,rauchen::V,димя,rauchen
