,Concept_ID,lt,sv
823,von hier::ADV,iš čia,härifrån
824,dort::ADV,ten,där
825,dort::ADV,tenai,där
826,dorthin::ADV,ten,dit
827,dorthin::ADV,ten link,dit
828,geradeaus::ADV,tiesiai,rätt fram
829,vorwärts::ADV,pirmyn,fram
830,vorwärts::ADV,pirmyn,framåt
831,rückwärts::ADV,atbulai,baklänges
832,zurück::ADV,atgal,tillbaka
833,unten::ADV,žemai,nere
834,unten::ADV,žemai,nedanför
835,unten::ADV,apačioje,nere
836,unten::ADV,apačioje,nedanför
837,hinab::ADV,žemyn,ned
838,hinab::ADV,žemyn,nedåt
839,oben::ADV,viršuj,ovan
840,oben::ADV,viršuj,ovanpå
841,hinauf::ADV,aukštyn,upp
842,hinauf::ADV,aukštyn,uppåt
843,hinauf::ADV,į viršų,upp
844,hinauf::ADV,į viršų,uppåt
845,überall::ADV,visur,överallt
846,nicht::ADV,ne,ej
847,nicht::ADV,ne,inte
848,ein wenig::ADV,truputį,litet
849,kaum::ADV,vos,knappt
850,kaum::ADV,vos,knappast
851,sehr::ADV,labai,mycket
852,sehr::ADV,baisiai,mycket
853,so::ADV,taip,så
854,noch::ADV,dar,än
855,noch::ADV,dar,ännu
856,nur::ADV,tik,bara
857,nur::ADV,tik,endast
858,nur::ADV,vien,bara
859,nur::ADV,vien,endast
860,schon::ADV,jau,redan
861,wieder::ADV,vėl,åter
862,wieder::ADV,iš naujo,åter
863,vergebens::ADV,veltui,förgäves
864,vergebens::ADV,bergždžiai,förgäves
865,vor::PRP,prieš,utanför
866,hinter::PRP,už,bakom
867,unter::PRP,po,under
868,durch::PRP,pro,genom
869,durch::PRP,pro,igenom
870,durch::PRP,per,genom
871,durch::PRP,per,igenom
872,neben::PRP,prie,bredvid
873,neben::PRP,prie,vid sidan av
874,neben::PRP,šalia,bredvid
875,neben::PRP,šalia,vid sidan av
876,zwischen::PRP,tarp,mellan
877,wegen::PRP,dėl,på grund av
878,wegen::PRP,dėlei,på grund av
879,dies::PRN,šis,detta
880,dies::PRN,šitas,detta
881,das::PRN,tat,det
882,alles::PRN,visas,allt
883,ich::PRN,aš,jag
884,du::PRN,tu,du
885,er::PRN,jis,han
886,wir::PRN,mes,vi
887,ihr::PRN,jūs,ni
888,sie::PRN,ji,de
889,sie::PRN,jos,de
890,was::FPRN,kas,vad
891,wer::FPRN,kas,vem
892,wo::FADV,kur,var
893,wohin::FADV,kur,vart
894,wohin::FADV,kur link,vart
895,wie::FADV,kaip,hur
896,warum::FADV,kod̃ėl,varför
897,warum::FADV,dėl ko,varför
898,wieviel::FNUM,kiek,hur mycket
899,eins::NUM,vienas,en
900,eins::NUM,vienas,ett
901,zwei::NUM,du,två
902,drei::NUM,trys,tre
903,vier::NUM,keturi,fyra
904,fünf::NUM,penki,fem
905,sechs::NUM,šeši,sex
906,sieben::NUM,septyni,sju
907,acht::NUM,aštuoni,åtta
908,neun::NUM,devyni,nio
909,zehn::NUM,dešimt,tio
910,elf::NUM,vienuolika,elva
911,zwölf::NUM,dvylika,tolv
912,zwanzig::NUM,dvidešimt,tjugo
913,dreißig::NUM,trisdešimt,trettio
914,vierzig::NUM,keturiasdešimt,fyrtio
915,fünfzig::NUM,penkiasdešimt,femtio
916,sechzig::NUM,šešiasdešimt,sextio
917,siebzig::NUM,septyniasdešimt,sjuttio
918,achtzig::NUM,aštuoniasdešimt,åttio
919,neunzig::NUM,devyniasdešimt,nittio
920,hundert::NUM,šimtas,hundra
921,tausend::NUM,tūkstantis,tusen
922,und::CNJ,ĩr,och
923,oder::CNJ,ar,eller
924,oder::CNJ,arba,eller
925,stehen::V,stovėti,stå
926,sitzen::V,sėdėti,sitta
927,liegen::V,gulėti,ligga
928,hängen::V,kyboti,hänga
929,hängen::V,kabėti,hänga
930,werden::V,taptis,bli
931,werden::V,darytis,bli
932,passieren::V,atsitikti,ske
933,passieren::V,atsitikti,hända
934,passieren::V,pasitaikyti,ske
935,passieren::V,pasitaikyti,hända
936,beginnen::V,prasid́ėti,börja
937,enden::V,baigtis,ända
938,wechseln::V,keistis,växla
939,wechseln::V,pasikeisti,växla
940,aufgehen[Sonne]::V,tekėti,gå upp
941,aufgehen[Sonne]::V,patekėti,gå upp
942,untergehen[Sonne]::V,leistis,gå ned
943,untergehen[Sonne]::V,nusileisti,gå ned
944,scheinen[Sonne]::V,šviesti,skina
945,donnern::V,griausti,dundra
946,donnern::V,griaudėti,dundra
947,wehen::V,pūsti,blåsa
948,strömen::V,lietis,forsa
949,strömen::V,lietis,strömma
950,strömen::V,plūsti,forsa
951,strömen::V,plūsti,strömma
952,fließen::V,tekėti,flyta
953,sich drehen::V,suktis,snurra
954,sich drehen::V,pasisukti,snurra
955,schwanken::V,svyruoti,vackla
956,schwingen::V,suptis,svinga
957,fallen::V,pulti,falla
958,fallen::V,kristi,falla
959,brennen::V,degti,brinna
960,rauchen::V,rūkyti,ryka
961,regnen::V,lyti,regna
962,gefrieren::V,užšalti,frysa
963,tauen::V,tirpti,töa
964,schmelzen::V,lydytis,smälta
965,trocknen::V,džiūti,torka
966,sieden::V,virti,koka
967,sieden::V,virti,sjuda
968,faulen::V,pūti,ruttna
969,verfaulen::V,švinkti,ruttna
970,reißen::V,plyšti,brista
971,reißen::V,trūkti,brista
972,versinken::V,skę̃sti,sjunka
973,versinken::V,grimzti,sjunka
974,vergehen::V,praeiti,förgå
975,erscheinen::V,pasirodyti,synas
976,erscheinen::V,pasirodyti,visa sig
977,verschwinden::V,dingti,försvinna
978,verschwinden::V,išnykti,försvinna
979,verschwinden::V,pranykti,försvinna
980,sinken::V,kristi,sjunka
981,abnehmen::V,mažėti,avta
982,abnehmen::V,mažėti,minskas
983,abnehmen::V,silpnėti,avta
984,abnehmen::V,silpnėti,minskas
985,zunehmen::V,didėti,tilltaga
986,zunehmen::V,padaugėti,tilltaga
987,steigen::V,kilti,stiga
988,wachsen::V,augti,växa
989,glänzen::V,blizgėti,glimma
990,funkeln::V,žibėti,tindra
991,funkeln::V,žibėti,gnistra
992,lärmen::V,triukšmauti,bråka
993,lärmen::V,triukšmauti,väsnas
994,läuten::V,skambinti,ringa
995,klingeln::V,skambinti,ringa
996,klirren::V,žvangėti,klirra
997,brausen::V,šniokšti,brusa
998,rauschen::V,ošti,susa
999,rauschen::V,šlamėti,susa
1000,klingen::V,skardėti,låta
1001,klingen::V,skardėti,klinga
1002,bellen::V,loti,skälla
1003,heulen::V,kaukti,yla
1004,heulen::V,kaukti,tjuta
1005,heulen::V,staugti,yla
1006,heulen::V,staugti,tjuta
1007,blasen::V,pūsti,blåsa
1008,pfeifen::V,švilpti,vissla
1009,pfeifen::V,švilpauti,vissla
1010,schreien::V,šaukti,skrika
1011,stöhnen::V,dejuoti,stöna
1012,stöhnen::V,aimanuoti,stöna
1013,zittern::V,virpėti,darra
1014,zittern::V,virpėti,skälva
1015,leben::V,gyventi,leva
1016,geboren werden::V,gimti,födas
1017,atmen::V,alsuoti,andas
1018,atmen::V,kvėpuoti,andas
1019,trinken::V,gerti,dricka
1020,essen::V,valgyti,äta
1021,schlucken::V,praryti,svälja
1022,müde werden::V,nuvargti,tröttna
1023,müde werden::V,privargti,tröttna
1024,einschlafen::V,užmigti,somna
1025,schlafen::V,miegoti,sova
1026,aufwachen::V,pabusti,vakna
1027,aufstehen::V,keltis,stiga upp
1028,aufstehen::V,atsikelti,stiga upp
1029,sich erholen::V,pailsėti,repa sig
1030,sich erholen::V,pailsėti,hämta sig
1031,sich erholen::V,poilsiauti,repa sig
1032,sich erholen::V,poilsiauti,hämta sig
1033,krank werden::V,susirgti,insjukna
1034,krank sein::V,sirgti,vara sjuk
1035,schmerzen::V,sopėti,smärta
1036,schmerzen::V,sopėti,göra ont
1037,schmerzen::V,skaudėti,smärta
1038,schmerzen::V,skaudėti,göra ont
1039,husten::V,kosėti,hosta
1040,genesen::V,sveikti,tillfriskna
1041,genesen::V,taisytis,tillfriskna
1042,sterben::V,mirti,dö
1043,sterben::V,numirti,dö
1044,umkommen::V,žūti,omkomma
1045,sich bewegen::V,judėti,röra sig
1046,sich bewegen::V,pasijudinti,röra sig
1047,sich rühren::V,krutėti,röra på sig
1048,sich erheben::V,pakilti,resa sig
1049,sich erheben::V,atsikelti,resa sig
1050,sich setzen::V,sėstis,sätta sig
1051,sich setzen::V,atsisėsti,sätta sig
1052,hinfallen::V,parkristi,falla omkull
1053,hinfallen::V,pargriūti,falla omkull
1054,laufen::V,eiti,löpa
1055,schreiten::V,žengti,skrida
1056,schreiten::V,žingsniuoti,skrida
1057,spazierengehen::V,pasivaikščioti,promenera
1058,eilen::V,skubėti,ila
1059,sich beeilen::V,paskub́ėti,skynda sig
1060,sich beeilen::V,pasiskubinti,skynda sig
1061,sausen::V,dumti,susa
1062,sausen::V,lėkti,susa
1063,rennen::V,bėgti,löpa
1064,rennen::V,bėgti,springa
1065,springen::V,šokti,hoppa
1066,klettern::V,kopti,klättra
1067,schaukeln::V,supti,gunga
1068,schaukeln::V,linguoti,gunga
1069,kriechen::V,ropoti,kräla
1070,kriechen::V,šliaužti,kräla
1071,schwimmen::V,plaukti,simma
1072,tauchen::V,nerti,dyka
1073,rudern::V,irtis,ro
1074,rudern::V,irkluoti,ro
1075,fahren::V,važiuoti,köra
1076,fahren::V,važinėti,köra
1077,fliegen::V,lėkti,flyga
1078,fliegen::V,skristi,flyga
1079,gehen::V,eiti,gå
1080,weggehen::V,išeiti,gå bort
1081,abfahren::V,išvykti,resa
1082,abfahren::V,išvykti,avresa
1083,abfahren::V,išvažiuoti,resa
1084,abfahren::V,išvažiuoti,avresa
1085,anhalten::V,sustoti,stanna
1086,hineingehen::V,įeiti,gå in
1087,eintreten::V,įžengti,träda in
1088,kommen::V,ateiti,komma
1089,ankommen::V,ateiti,ankomma
1090,zurückkommen::V,grį̃žti,återkomma
1091,zurückkommen::V,sugrį̃žti,återkomma
1092,bleiben::V,likti,bli
1093,bleiben::V,likti,förbli
1094,bleiben::V,pasilikti,bli
1095,bleiben::V,pasilikti,förbli
1096,warten::V,laukti,vänta
1097,erwarten::V,laukti,vänta
1098,suchen::V,ieškoti,leta
1099,finden::V,rasti,finna
1100,finden::V,surasti,finna
1101,versuchen::V,mėginti,försöka
1102,vorbereiten::V,rengti,förbereda
1103,lieben::V,myĺėti,älska
1104,mögen::V,ḿėgti,tycka om
1105,mögen::V,patikti,tycka om
1106,lachen::V,juoktis,skratta
1107,rühren::V,jaudinti,röra
1108,rühren::V,graudinti,röra
1109,weinen::V,verkti,gråta
1110,schimpfen::V,bartis,skälla
1111,sich ärgern::V,pykti,förargas
1112,sich ärgern::V,apmaudauti,förargas
1113,sich fürchten::V,bijoti,vara rädd
1114,sich fürchten::V,baimintis,vara rädd
1115,fürchten::V,bijoti,frukta
1116,fürchten::V,baimintis,frukta
1117,fliehen::V,bėgti,fly
1118,fliehen::V,bėgti,rymma
1119,fliehen::V,sprukti,fly
1120,fliehen::V,sprukti,rymma
1121,flüchten::V,pabėgti,fly
1122,sehen::V,žiūŕėti,se
1123,anschauen::V,žiūŕėti,se på
1124,anschauen::V,žiūŕėti,betrakta
1125,ansehen::V,žiūrėti į,åse
1126,ansehen::V,pažiūrėti į,åse
1127,hören::V,girdėti,höra
1128,zuhören::V,klausytis,höra på
1129,zuhören::V,klausytis,lyssna till
1130,probieren::V,ragauti,smaka
1131,probieren::V,ragauti,smaka på
1132,probieren::V,paragauti,smaka
1133,probieren::V,paragauti,smaka på
1134,riechen::V,uosti,lukta
1135,riechen::V,užuosti,lukta
1136,fühlen::V,justi,känna
1137,fühlen::V,jausti,känna
1138,fühlen::V,pajusti,känna
1139,scheinen::V,rodytis,verka
1140,scheinen::V,rodytis,tyckas
1141,scheinen::V,atrodyti,verka
1142,scheinen::V,atrodyti,tyckas
1143,zu sehen sein::V,pasirodyti,synas
1144,zu sehen sein::V,pasirodyti,kunna ses
1145,vernehmen::V,išgirsti,få veta
1146,vernehmen::V,išgirsti,förnimma
1147,frieren::V,šalti,frysa
1148,tun::V,daryti,göra
1149,können::V,galėti,kunna
1150,können::V,pajėgti,kunna
1151,wollen::V,norėti,vilja
1152,anfangen::V,pradėti,börja
1153,anfangen::V,prasid́ėti,börja
1154,beenden::V,baigti,avsluta
1155,beenden::V,užbaigti,avsluta
1156,aufhören::V,liautis,sluta
1157,aufhören::V,liautis,upphöra
1158,gelingen::V,pavykti,lyckas
1159,gelingen::V,pasisekti,lyckas
1160,geraten::V,nusisekti,bli
1161,öffnen::V,atverti,öppna
1162,öffnen::V,atidaryti,öppna
1163,schließen::V,uždaryti,låsa
1164,schließen::V,uždaryti,stänga
1165,stellen::V,statyti,ställa
1166,stellen::V,pastatyti,ställa
1167,setzen::V,sodinti,sätta
1168,setzen::V,pasodinti,sätta
1169,legen::V,dėti,lägga
1170,legen::V,pad́ėti,lägga
1171,berühren::V,liesti,beröra
1172,berühren::V,paliesti,beröra
1173,verbinden::V,jungti,förbinda
1174,verbinden::V,surišti,förbinda
1175,bedecken::V,uždengti,täcka
1176,bedecken::V,uždengti,betäcka
1177,aufhängen::V,pakarti,hänga
1178,aufhängen::V,pakarti,hänga upp
1179,aufhängen::V,pakabinti,hänga
1180,aufhängen::V,pakabinti,hänga upp
1181,anzünden::V,padegti,tända
1182,anzünden::V,padegti,antända
1183,anzünden::V,padegti,tända på
1184,aufheben::V,pakelti,lyfta
1185,zurücklassen::V,palikti,lämna
1186,zurücklassen::V,palikti,efterlämna
1187,verlieren::V,pamesti,mista
1188,verlieren::V,pamesti,förlora
1189,fallen lassen::V,atsisakyti,tappa
1190,fallen lassen::V,atsisakyti,släppa
1191,machen::V,dirbti,göra
1192,herstellen::V,gaminti,tillverka
1193,herstellen::V,gaminti,framställa
1194,bauen::V,statyti,bygga
1195,bauen::V,pastatyti,bygga
1196,reparieren::V,taisyti,reparera
1197,reparieren::V,remontuoti,reparera
1198,verbessern::V,gerinti,rätta
1199,verbessern::V,gerinti,förbättra
1200,verbessern::V,ištaisyti,rätta
1201,verbessern::V,ištaisyti,förbättra
1202,ändern::V,keisti,ändra
1203,ändern::V,keisti,förändra
1204,ändern::V,pakeisti,ändra
1205,ändern::V,pakeisti,förändra
1206,graben::V,kasti,gräva
1207,beugen::V,lenkti,böja
1208,beugen::V,palenkti,böja
1209,biegen::V,lenkti,böja
1210,biegen::V,lenkti,kröka
1211,biegen::V,palenkti,böja
1212,biegen::V,palenkti,kröka
1213,drehen::V,sukti,vrida
1214,wenden::V,kreipti,vända
1215,wenden::V,pakreipti,vända
1216,umdrehen::V,sukti,vrida om
1217,umdrehen::V,apversti,vrida om
1218,heben::V,kelti,häva
1219,heben::V,pakelti,häva
1220,hochheben::V,pakelti,lyfta
1221,ergreifen::V,čiupti,gripa
1222,ergreifen::V,griebti,gripa
1223,halten::V,laikyti,hålla
1224,halten::V,palaikyti,hålla
1225,drücken::V,spausti,trycka
1226,schieben::V,stumti,skjuta
1227,kratzen::V,kasyti,riva
1228,kratzen::V,kasyti,skrapa
1229,kratzen::V,grandyti,riva
1230,kratzen::V,grandyti,skrapa
1231,lecken::V,laižyti,slicka
1232,beißen::V,kandžioti,bita
1233,abreißen::V,nuplėšti,slita_av
1234,abreißen::V,nuplėšti,riva_av
1235,abschneiden::V,atpjauti,skära av
1236,abschneiden::V,atkirpti,skära av
1237,binden::V,rišti,binda
1238,binden::V,surišti,binda
1239,stecken::V,kišti,sticka
1240,stecken::V,įkišti,sticka
1241,brechen::V,lūžti,bryta
1242,brechen::V,lūžti,brista
1243,brechen::V,laužyti,bryta
1244,brechen::V,laužyti,brista
1245,klopfen::V,belsti,banka
1246,klopfen::V,belsti,klappa
1247,klopfen::V,barbenti,banka
1248,klopfen::V,barbenti,klappa
1249,hauen::V,mušti,hugga
1250,kleben::V,lipdyti,klistra
1251,kleben::V,klijuoti,klistra
1252,reiben::V,trinti,gnida
1253,reiben::V,tarkuoti,gnida
1254,streichen::V,tepti,smörja
1255,streichen::V,užtepti,smörja
1256,schleifen::V,galą́sti,slipa
1257,schneiden::V,pjauti,skära
1258,schneiden::V,pjauti,klippa
1259,schneiden::V,kirpti,skära
1260,schneiden::V,kirpti,klippa
1261,rütteln::V,purtyti,skaka
1262,schütteln::V,purtyti,rista
1263,schwenken::V,mojuoti,svänga
1264,schütten::V,pilti,hälla
1265,schütten::V,berti,hälla
1266,füllen::V,pildyti,fylla
1267,füllen::V,pripildyti,fylla
1268,einwickeln::V,įvynioti,slå in
1269,einwickeln::V,įvynioti,veckla in
1270,einwickeln::V,suvynioti,slå in
1271,einwickeln::V,suvynioti,veckla in
1272,tragen::V,nešti,bära
1273,tragen::V,nešioti,bära
1274,schleppen::V,vilkti,släpa
1275,ziehen::V,tempti,dra
1276,aufbewahren::V,laikyti,förvara
1277,aufbewahren::V,laikyti,ta vara på
1278,werfen::V,mesti,kasta
1279,werfen::V,sviesti,kasta
1280,fangen::V,sugauti,fånga
1281,packen::V,čiupti,gripa
1282,packen::V,čiupti,gripa tag
1283,packen::V,griebti,gripa
1284,packen::V,griebti,gripa tag
1285,verstecken::V,slėpti,gömma
1286,verstecken::V,slapstyti,gömma
1287,teilen::V,dalyti,dela
1288,teilen::V,padalyti,dela
1289,schicken::V,sių̃sti,skicka
1290,schicken::V,pasių̃sti,skicka
1291,bringen::V,atnešti,bringa
1292,hinzufügen::V,pridėti,tillägga
1293,bekommen::V,gauti,få
1294,bekommen::V,gauti,erhålla
1295,erhalten::V,gauti,få
1296,erhalten::V,gauti,erhålla
1297,nehmen::V,paimti,ta
1298,nehmen::V,paimti,taga
1299,wählen::V,rinkti,välja
1300,wählen::V,išsirinkti,välja
1301,auswählen::V,išrinkti,utvälja
1302,bewahren::V,išsaugoti,bevara
1303,behindern::V,trukdyti,hindra
1304,behindern::V,trukdyti,förhindra
1305,verderben::V,sugadinti,förstöra
1306,beschädigen::V,žaloti,skada
1307,beschädigen::V,gadinti,skada
1308,zerbrechen::V,sukulti,bryta isär
1309,zerbrechen::V,sukulti,bryta sönder
1310,zerbrechen::V,sudaužyti,bryta isär
1311,zerbrechen::V,sudaužyti,bryta sönder
1312,zerreißen::V,perplėšti,riva sönder
1313,zerreißen::V,perplėšti,slita sönder
1314,zerreißen::V,suplėšyti,riva sönder
1315,zerreißen::V,suplėšyti,slita sönder
1316,zerstören::V,suardyti,förstöra
1317,zerstören::V,sugriauti,förstöra
1318,verbrennen::V,deginti,bränna
1319,verbrennen::V,deginti,bränna upp
1320,verbrennen::V,sudeginti,bränna
1321,verbrennen::V,sudeginti,bränna upp
1322,geben::V,duoti,ge
1323,geben::V,paduoti,ge
1324,reichen::V,paduoti,räcka
1325,schenken::V,dovanoti,skänka
1326,versprechen::V,žadėti,lova
1327,versprechen::V,pažadėti,lova
1328,wünschen::V,norėti,önska
1329,wünschen::V,linḱėti,önska
1330,loben::V,girti,lova
1331,loben::V,girti,beröma
1332,loben::V,pagirti,lova
1333,loben::V,pagirti,beröma
1334,küssen::V,bučiuoti,pussa
1335,wiegen::V,supti,vagga
1336,zudecken::V,užkloti,täcka
1337,zudecken::V,uždengti,täcka
1338,wecken::V,žadinti,väcka
1339,zeigen::V,rodyti,visa
1340,führen::V,vesti,föra
1341,führen::V,vadovauti,föra
1342,lehren::V,mokyti,lära
1343,lehren::V,išmokyti,lära
1344,unterrichten::V,dėstyti,undervisa
1345,aufziehen::V,išauginti,uppfostra
1346,leiten::V,valdyti,leda
1347,leiten::V,vadovauti,leda
1348,antreiben::V,uiti,driva på
1349,antreiben::V,raginti,driva på
1350,antreiben::V,skubinti,driva på
1351,lassen::V,paliepti,få att
1352,einladen::V,kviesti,bjuda
1353,einladen::V,kviesti,inbjuda
1354,einladen::V,pakviesti,bjuda
1355,einladen::V,pakviesti,inbjuda
1356,vereinigen::V,sujungti,förena
1357,vereinigen::V,suvienyti,förena
1358,besuchen::V,lankyti,besöka
1359,besuchen::V,aplankyti,besöka
1360,treffen::V,sutikti,möta
1361,treffen::V,sutikti,träffa
1362,treffen::V,pasitikti,möta
1363,treffen::V,pasitikti,träffa
1364,sich versammeln::V,susirinkti,församla sig
1365,spielen::V,groti,leka
1366,spielen::V,groti,spela
1367,spielen::V,žaisti,leka
1368,spielen::V,žaisti,spela
1369,singen::V,dainuoti,sjunga
1370,tanzen::V,šokti,dansa
1371,sich trennen::V,skirtis,skiljas
1372,sich trennen::V,išsiskirti,skiljas
1373,verlassen::V,palikti,lämna
1374,verlassen::V,palikti,överge
1375,retten::V,gelbėti,rädda
1376,bewachen::V,sergėti,bevaka
1377,schützen::V,ginti,skydda
1378,schützen::V,ginti,beskydda
1379,schützen::V,apginti,skydda
1380,schützen::V,apginti,beskydda
1381,verteidigen::V,ginti,försvara
1382,verteidigen::V,apginti,försvara
1383,sich schlagen::V,muštis,slåss
1384,schießen::V,šauti,skjuta
1385,schießen::V,šaudyti,skjuta
1386,siegen::V,nugalėti,segra
1387,ärgern::V,pykinti,förarga
1388,schlagen::V,mušti,slå
1389,schlagen::V,smogti,slå
1390,schlagen::V,trenkti,slå
1391,treten::V,mygti,sparka
1392,stechen::V,gelti,sticka
1393,stechen::V,smeigti,sticka
1394,stoßen::V,stumti,stöta
1395,stoßen::V,pastumti,stöta
1396,stehlen::V,vogti,stjäla
1397,stören::V,trikdyti,störa
1398,belästigen::V,apsunkinti,genera
1399,belästigen::V,apsunkinti,besvära
1400,verbergen::V,slėpti,dölja
1401,verbergen::V,paslėpti,dölja
1402,täuschen::V,klaidinti,vilseleda
1403,betrügen::V,apgauti,bedra
1404,töten::V,žudyti,döda
1405,töten::V,nužudyti,döda
1406,wohnen::V,gyventi,bo
1407,arbeiten::V,dirbti,arbeta
1408,arbeiten::V,triūsti,arbeta
1409,sammeln::V,rinkti,samla
1410,pflücken::V,skinti,plocka
1411,pflücken::V,raškyti,plocka
1412,jagen::V,medžioti,jaga
1413,fischen::V,žvejoti,fiska
1414,fassen::V,sučiupti,fånga
1415,hüten::V,ganyti,vakta
1416,treiben::V,ginti,driva
1417,anbinden::V,pririšti,binda fast
1418,füttern::V,šerti,fodra
1419,melken::V,melžti,mjölka
1420,hacken::V,kapoti,hacka
1421,gießen::V,lieti,hälla
1422,gießen::V,lieti,vattna
1423,gießen::V,laistyti,hälla
1424,gießen::V,laistyti,vattna
1425,reifen::V,nokti,mogna
1426,reifen::V,sirpti,mogna
1427,zubereiten::V,ruošti,tillaga
1428,zubereiten::V,ruošti,tillreda
1429,zubereiten::V,gaminti,tillaga
1430,zubereiten::V,gaminti,tillreda
1431,kochen::V,virti,koka
1432,kochen::V,virinti,koka
1433,backen::V,kepti,baka
1434,braten::V,kepti,steka
1435,braten::V,kepinti,steka
1436,umrühren::V,maišyti,röra om
1437,umrühren::V,pamaišyti,röra om
1438,stricken::V,megzti,sticka
1439,nähen::V,siūti,sy
1440,färben::V,dažyti,färga
1441,färben::V,nudažyti,färga
1442,reinigen::V,valyti,rensa
1443,reinigen::V,valyti,rengöra
1444,reinigen::V,švarinti,rensa
1445,reinigen::V,švarinti,rengöra
1446,waschen::V,plauti,tvätta
1447,waschen::V,mazgoti,tvätta
1448,waschen::V,skalbti,tvätta
1449,abwischen::V,nušluostyti,torka av
1450,spülen::V,plauti,spola
1451,spülen::V,plauti,skölja
1452,spülen::V,skalauti,spola
1453,spülen::V,skalauti,skölja
1454,fegen::V,šluoti,feja
1455,kehren::V,šluoti,sopa
1456,baden::V,maudytis,bada
1457,sich waschen::V,praustis,tvätta sig
1458,ausziehen::V,numauti,ta av
1459,ausziehen::V,nuvilkti,ta av
1460,anziehen::V,mauti,ta på
1461,anziehen::V,apsivilkti,ta på
1462,sich anziehen::V,rengtis,klä på sig
1463,sich anziehen::V,apsirengti,klä på sig
1464,kämmen::V,šukuoti,kamma
1465,schmücken::V,puošti,pynta
1466,schmücken::V,puošti,smycka
1467,schmücken::V,dabinti,pynta
1468,schmücken::V,dabinti,smycka
1469,schmücken::V,gražinti,pynta
1470,schmücken::V,gražinti,smycka
1471,sagen::V,tarti,säga
1472,sprechen::V,kalbėti,tala
1473,reden::V,šnekėti,tala
1474,reden::V,šnekėti,prata
1475,sich unterhalten::V,kalbėtis,prata
1476,sich unterhalten::V,šnekučiuotis,prata
1477,fragen::V,klausti,fråga
1478,fragen::V,klausti,spörja
1479,bitten::V,prašyti,be
1480,erzählen::V,pasakoti,berätta
1481,mitteilen::V,skelbti,meddela
1482,mitteilen::V,pranešti,meddela
1483,nennen::V,vadinti,kalla
1484,nennen::V,vardyti,kalla
1485,rufen::V,šaukti,ropa
1486,rufen::V,kviesti,ropa
1487,prahlen::V,girtis,pråla
1488,prahlen::V,girtis,skryta
1489,übersetzen::V,versti,tolka
1490,übersetzen::V,versti,översätta
1491,übersetzen::V,išversti,tolka
1492,übersetzen::V,išversti,översätta
1493,denken::V,galvoti,tänka
1494,glauben::V,manyti,tro
1495,glauben::V,tikėti,tro
1496,bemerken::V,pamatyti,uppmärksamma
1497,bemerken::V,pamatyti,lägga märke till
1498,bemerken::V,pastebėti,uppmärksamma
1499,bemerken::V,pastebėti,lägga märke till
1500,erkennen::V,pažinti,känna igen
1501,erkennen::V,atpažinti,känna igen
1502,begreifen::V,suvokti,begripa
1503,verstehen::V,suprasti,förstå
1504,lernen::V,mokytis,lära sig
1505,wissen::V,žinoti,veta
1506,sich erinnern an::V,prisiminti,minnas
1507,sich erinnern an::V,prisiminti,komma ihåg
1508,vergessen::V,užmiršti,glömma
1509,messen::V,matuoti,mäta
1510,zählen::V,skaičiuoti,räkna
1511,rechnen::V,skaičiuoti,räkna
1512,lesen::V,skaityti,läsa
1513,malen::V,tapyti,måla
1514,zeichnen::V,piešti,teckna
1515,zeichnen::V,žymėti,teckna
1516,zeichnen::V,braižyti,teckna
1517,schreiben::V,rašyti,skriva
1518,besitzen::V,turėti,äga
1519,besitzen::V,turėti,besitta
1520,kaufen::V,pirkti,köpa
1521,verkaufen::V,parduoti,sälja
1522,bezahlen::V,apmokėti,betala
1523,zahlen::V,mokėti,betala
1524,beherrschen::V,valdyti,behärska
1525,ertragen::V,kę̃sti,tåla
1526,ertragen::V,kę̃sti,uthärda
1527,ertragen::V,pakelti,tåla
1528,ertragen::V,pakelti,uthärda
1529,ertragen::V,iškę̃sti,tåla
1530,ertragen::V,iškę̃sti,uthärda
