,Concept_ID,sah,ps
745,nah::A,чугас,نژدې
746,fern::A,ыраах,لیری
747,linker::A,хаҥас,چپ
748,linker::A,хаҥас,کیڼ
749,rechter::A,уҥа,ښی
750,anderer::A,атын,بل
751,erster::A,маҥнайгы,لومړی
752,zweiter::A,иккис,دوهم
753,dritter::A,үһүс,درېم
754,letzter::A,тиһэх,آخرنی
755,letzter::A,тиһэх,وروستی
756,allein::ADV,соҕотох,یوازې
757,auf einmal::ADV,биирдэ,په یوه وخت کی
758,zusammen::ADV,холбуу,یو ځای
759,lange::ADV,уһуннук,ډېر وخت
760,lange::ADV,уһуннук,ډېره موده
761,plötzlich::ADV,эмискэ,ناببره
762,plötzlich::ADV,эмискэ,یوناڅاپه
763,sofort::ADV,тута,فوراً
764,sofort::ADV,тута,سمدلاسه
765,später::ADV,хойут,وروسته
766,jetzt::ADV,билигин,اوس
767,heute::ADV,бүгүн,نن
768,morgen::ADV,сарсын,سبا
769,bald::ADV,өтөр,ژر
770,dann::ADV,кэнна,پس
771,dann::ADV,кэнна,وروسته
772,gestern::ADV,бэҕэһээ,پرون
773,einst::ADV,биир төгүл,پخوا
774,einst::ADV,арай биирдэ,پخوا
775,damals::ADV,оччоҕо,هغه وخت
776,danach::ADV,аары,بیا
777,danach::ADV,ол кэнниттэн,بیا
778,vorher::ADV,урут,دمخه
779,zuerst::ADV,маҥнай,لومړی
780,einmal::ADV,биирдэ,یو ځل
781,manchmal::ADV,арыт,ګاهی ګاهی
782,oft::ADV,чаастатык,ډېر ځله
783,immer::ADV,мэлдьи,تل
784,immer::ADV,мэлдьи,همېشه
785,niemals::ADV,хаһан да,هیڅکله نه
786,hier::ADV,маныаха,دلته
787,hierhin::ADV,бэттэх,دلته
788,hierhin::ADV,бэттэх,دې ځای ته
789,von hier::ADV,мантан,د دې ځای نه
790,dort::ADV,онно,هلته
791,dorthin::ADV,онно,هلته
792,dorthin::ADV,онно,هغه ځای ته
793,geradeaus::ADV,быһа,مخامخ
794,geradeaus::ADV,быһаччы,مخامخ
795,vorwärts::ADV,инники,مخ پهٔ وړاندې
796,rückwärts::ADV,төттөру,بېرته
797,zurück::ADV,төттөрү,بېرته
798,unten::ADV,аллара,لاندي
799,hinab::ADV,аллара,ښکته
800,oben::ADV,үөһэ,پورته
801,hinauf::ADV,өрө,پاس
802,hinauf::ADV,үөһэ,پاس
803,überall::ADV,бэйдиэ,هره خوا
804,nicht::ADV,буолбатах,نه
805,ein wenig::ADV,кыратык,یو څه
806,kaum::ADV,нэһиилэ,ایله
807,sehr::ADV,бэрт,ډېر
808,sehr::ADV,бэрт,زيات
809,sehr::ADV,наһаа,ډېر
810,sehr::ADV,наһаа,زيات
811,so::ADV,оччо,داسې
812,so::ADV,оччо,دومره
813,so::ADV,оннук,داسې
814,so::ADV,оннук,دومره
815,noch::ADV,өссө,نور
816,nur::ADV,эрэ,تش
817,nur::ADV,эрэ,صرف
818,nur::ADV,сыччах,تش
819,nur::ADV,сыччах,صرف
820,schon::ADV,бэлиэр,دمخه
821,wieder::ADV,эмиэ,بیا
822,vergebens::ADV,таак,عبث
823,vor::PRP,иннигэр,دمخه
824,hinter::PRP,кэлин,شاته
825,unter::PRP,-ҕа,لاندي
826,unter::PRP,оһох түгэҕэ,لاندي
827,durch::PRP,курдары,د مینځ نه
828,neben::PRP,аттыгар,نژدې
829,zwischen::PRP,ыккардынан,ترمینځ
830,wegen::PRP,уҥуортан,د ... له لاسه
831,dies::PRN,ити,دا
832,dies::PRN,бу,دا
833,das::PRN,били,دا
834,alles::PRN,барыта,هرڅهٔ
835,ich::PRN,мин,زه
836,du::PRN,эн,ته
837,er::PRN,кнни,دی
838,wir::PRN,биһиги,مونږ
839,ihr::PRN,эһиги,تاسې
840,sie::PRN,кинилэр,هغوی
841,was::FPRN,туох,څهٔ
842,wer::FPRN,ким,چا
843,wer::FPRN,ким,څوک
844,wo::FADV,ханна,چيری
845,wo::FADV,ханна,چېرته
846,wohin::FADV,ханна,چېرته
847,wie::FADV,хайдах,څنګه
848,warum::FADV,тоҕо,ولې
849,wieviel::FNUM,төһө,څو
850,wieviel::FNUM,төһө,څومره
851,eins::NUM,биир,یو
852,zwei::NUM,икки,دوه
853,drei::NUM,үс,درې
854,vier::NUM,түөрт,څلور
855,fünf::NUM,биэс,پنځه
856,sechs::NUM,алта,شپږ
857,sieben::NUM,сэттэ,اوه
858,acht::NUM,аҕыс,اته
859,neun::NUM,тоҕус,نهه
860,zehn::NUM,уон,لس
861,elf::NUM,уон биир,یوولس
862,zwölf::NUM,уон икки,دولس
863,zwanzig::NUM,сүүрбэ,شل
864,dreißig::NUM,отут,دېرش
865,vierzig::NUM,түөрт уон,څلوېښت
866,fünfzig::NUM,биэс уон,پنځوس
867,sechzig::NUM,алта уон,شپېته
868,siebzig::NUM,сэттэ уон,اویا
869,achtzig::NUM,аҕыс уон,اتیا
870,neunzig::NUM,тоҕус уонус,نوي
871,hundert::NUM,сүүс,سل
872,tausend::NUM,тыһыынча,زر
873,und::CNJ,да,او
874,und::CNJ,уонна,او
875,und::CNJ,итиэннэ,او
876,oder::CNJ,эбэтэр,ېا
877,stehen::V,тур,درېدل
878,sitzen::V,олор,کښېنستل
879,liegen::V,сыт,ملاستل
880,hängen::V,санньылый,ځړېدل
881,werden::V,буол,کېدل
882,passieren::V,буол,پېښېدل
883,beginnen::V,саҕалан,شروع کېدل
884,enden::V,бүт,خلاصدل
885,enden::V,бүт,تمامېدل
886,wechseln::V,уларый,تغییر موندل
887,aufgehen[Sonne]::V,ой,ختل
888,untergehen[Sonne]::V,киир,لوېدل
889,untergehen[Sonne]::V,киир,پرېوتل
890,scheinen[Sonne]::V,сырдат,رڼا کول
891,donnern::V,эт,تنېدل
892,donnern::V,эт,غړمبېدل
893,wehen::V,үр,چلېدل
894,strömen::V,кутулун,بهېدل
895,fließen::V,сүүр,بهېدل
896,fließen::V,сүүр,تویېدل
897,sich drehen::V,эргий,ګرځېدل
898,sich drehen::V,эргий,چورلېدل
899,schwanken::V,биэтэҥнээ,زنګېدل
900,schwingen::V,эйэҥнээ,زنګېدل
901,fallen::V,оҕут,ولېدل
902,brennen::V,умай,سوځېدل
903,rauchen::V,буруолаа,لوګی کول
904,regnen::V,самыырдаа,باران اورېدل
905,gefrieren::V,тоҥ,کنګل نيول
906,tauen::V,ир,وېلې کېدل
907,schmelzen::V,уулун,وېلې کېدل
908,trocknen::V,куур,وچېدل
909,sieden::V,оргуй,اېشېدل
910,faulen::V,сытый,خرابېدل
911,verfaulen::V,сытыйан_хаал,ورستېدل
912,reißen::V,хайыт,شلېدل
913,reißen::V,быһытталан,شلېدل
914,versinken::V,тимир,ډوېېدل
915,versinken::V,батылын,ډوېېدل
916,vergehen::V,дьай,تېرېدل
917,erscheinen::V,көһүн,ښکارېدل
918,verschwinden::V,сүт,ورکېدل
919,sinken::V,намтаа,ښکته کېدل
920,abnehmen::V,аччаа,کمېدل
921,zunehmen::V,элбээ,زیاتېدل
922,steigen::V,үрдээ,جګېدل
923,steigen::V,үрдээ,پورته کېدل
924,wachsen::V,үүн,وده کول
925,glänzen::V,кылбай,ځلېدل
926,funkeln::V,күлүмнээ,پړکېدل
927,funkeln::V,күлүмүрдээ,پړکېدل
928,lärmen::V,тыаһаа,غال و غول کول
929,läuten::V,собуоннаа,زنګ وهل
930,klingeln::V,линкинээ,زنګ وهل
931,klirren::V,айгырат,کړنګېدل
932,brausen::V,сирилээ,تلاطم کول
933,rauschen::V,суугунаа,شڼهار کول
934,klingen::V,доргуй,آواز کول
935,bellen::V,үр,غپېدل
936,heulen::V,улуй,انګلل
937,blasen::V,үр,پو کول
938,pfeifen::V,иһиир,شپېلک وهل
939,schreien::V,кылан,ناره کول
940,schreien::V,хаһыытаа,ناره کول
941,stöhnen::V,ынчыктаа,زګېروی کول
942,zittern::V,титирээ,لړزېدل
943,zittern::V,дьигиһий,لړزېدل
944,leben::V,олор,ژوند کول
945,geboren werden::V,төрөө,زېږېدل
946,atmen::V,тыын,ساه کښل
947,atmen::V,тыын,تنفس کول
948,trinken::V,ис,څښل
949,essen::V,аһаа,خوړل
950,schlucken::V,ыйыһын,غړپول
951,müde werden::V,сылай,ستړی کېدل
952,einschlafen::V,утуйан хаал,ویده کېدل
953,schlafen::V,утуй,خوب کول
954,schlafen::V,утуйа сыт,خوب کول
955,aufwachen::V,уһугун,ویښېدل
956,aufstehen::V,тур,پاڅېدل
957,sich erholen::V,сынньан,استراحت کول
958,krank werden::V,ыарый,رنځورېدل
959,krank sein::V,ыарый,ناجوړېدل
960,krank sein::V,ыарыт,ناجوړېدل
961,schmerzen::V,ыарыт,خوږېدل
962,schmerzen::V,ыарыт,درد کول
963,husten::V,сөтөлүн,ټوخېدل
964,genesen::V,көн,رغېدل
965,sterben::V,өл,مړل
966,umkommen::V,өл,تلفېدل
967,umkommen::V,оҕут,تلفېدل
968,sich bewegen::V,хамсаа,چلېدل
969,sich bewegen::V,хамсаа,حرکت کول
970,sich rühren::V,хамсаа,ښورېدل
971,sich erheben::V,тур,درېدل
972,sich setzen::V,олор,کښېنستل
973,hinfallen::V,оҕут,لوېدل
974,laufen::V,хаам,منډې وهل
975,schreiten::V,атыллаа,قدم ایښودل
976,spazierengehen::V,дьаарбай,چکر وهل
977,eilen::V,тиэтэй,بېړه کول
978,sich beeilen::V,ыксаа,عجله کول
979,sausen::V,элээр,ځغستل
980,rennen::V,сүүрэкэлээ,زغلېدل
981,springen::V,ой,ټوپ وهل
982,springen::V,ыстан,ټوپ وهل
983,klettern::V,ытын,ختل
984,schaukeln::V,эйэҥнээ,زنګېدل
985,schaukeln::V,биэрэҥнээ,زنګېدل
986,kriechen::V,сыыл,خاپوړی وهل
987,schwimmen::V,уһун,لامبو وهل
988,schwimmen::V,харбаа,لامبو وهل
989,tauchen::V,умус,غوټه وهل
990,rudern::V,эрт,پارو وهل
991,fahren::V,айаннаа,تلل
992,fliegen::V,көт,الوتل
993,gehen::V,бар,تلل
994,weggehen::V,бар,بهر وتل
995,abfahren::V,бар,تلل
996,anhalten::V,тохтоо,ودرېدل
997,hineingehen::V,киир,داخلېدل
998,eintreten::V,киир,ننوتل
999,kommen::V,кэл,راتلل
1000,ankommen::V,кэл,رسېدل
1001,ankommen::V,тиий,رسېدل
1002,zurückkommen::V,төнүн,بېرته راتلل
1003,bleiben::V,хаал,پاتې کېدل
1004,warten::V,көһүт,انتظار وېستل
1005,erwarten::V,күүт,انتظار کول
1006,erwarten::V,көһүт,انتظار کول
1007,suchen::V,ирдээ,لټول
1008,suchen::V,көрдөө,لټول
1009,finden::V,бул,میندل
1010,finden::V,бул,پیدا کول
1011,versuchen::V,сорун,هڅه کول
1012,vorbereiten::V,бэлэмнээ,چمتوکول
1013,lieben::V,таптаа,مینه لرل
1014,mögen::V,сөбүл,خوښول
1015,mögen::V,сөбүл,علاقه لرل
1016,lachen::V,күл,خندېدل
1017,rühren::V,долгут,اغېزه کول
1018,weinen::V,ытаа,ژړل
1019,schimpfen::V,үөҕүс,ښکنځا کول
1020,sich ärgern::V,кыыһыр,قهر راتلل
1021,sich ärgern::V,кыйахан,قهر راتلل
1022,sich fürchten::V,куттан,ډارېدل
1023,sich fürchten::V,дьиксин,ډارېدل
1024,fürchten::V,дьиксин,ډارېدل
1025,fürchten::V,куттан,ډارېدل
1026,fliehen::V,күрээ,تښتېدل
1027,flüchten::V,күрээ,تښتېدل
1028,sehen::V,көр,لیدل
1029,anschauen::V,көр,کتل
1030,ansehen::V,көр,ننداره کول
1031,hören::V,бил,اورېدل
1032,hören::V,иһит,اورېدل
1033,zuhören::V,иһит,غوږ نیول
1034,probieren::V,боруобалаан көр,څکه کول
1035,probieren::V,боруобалаан көр,چاشنی کول
1036,probieren::V,амсайан көр,څکه کول
1037,probieren::V,амсайан көр,چاشنی کول
1038,riechen::V,сытырҕаа,بويول
1039,fühlen::V,бил,حسول
1040,scheinen::V,көһүн,ښکارېدل
1041,zu sehen sein::V,көһүн,ښکارېدل
1042,vernehmen::V,иһит,خبرېدل
1043,frieren::V,тоҥ,ساړه کېتل
1044,frieren::V,үлүй,ساړه کېتل
1045,tun::V,гын,کول
1046,können::V,кыай,کولای شول
1047,können::V,кыай,د لاسه کېدل
1048,wollen::V,баҕар,غوښتل
1049,anfangen::V,саҕалаа,شروع کول
1050,beenden::V,бүтэр,ختمول
1051,beenden::V,бүтэр,پای ته رسول
1052,aufhören::V,уурай,بس کول
1053,gelingen::V,сатан,موفق کېدل
1054,gelingen::V,сатан,بریالی کېدل
1055,geraten::V,баар буолан биэр,کېدل
1056,geraten::V,баар буола тус,کېدل
1057,geraten::V,буолан таҕыс,کېدل
1058,öffnen::V,ас,خلاصول
1059,öffnen::V,ас,پرانیستل
1060,schließen::V,сап,تړل
1061,schließen::V,хатаа,تړل
1062,stellen::V,уур,ایښودل
1063,stellen::V,туруор,ایښودل
1064,setzen::V,туруор,کښېنول
1065,setzen::V,уур,کښېنول
1066,legen::V,уур,ایښودل
1067,berühren::V,тыыт,لاس وهل
1068,berühren::V,таарый,لاس وهل
1069,verbinden::V,кэлгий,تړل
1070,bedecken::V,бүрүй,پوښول
1071,aufhängen::V,ыйаа,ځوړندول
1072,anzünden::V,умат,بلول
1073,aufheben::V,өрө тарт,پورته کول
1074,zurücklassen::V,бырах,پرېښودل
1075,verlieren::V,сүтэр,ورکول
1076,fallen lassen::V,түһэр,له لاسه لوېدل
1077,fallen lassen::V,мүлчү тут,له لاسه لوېدل
1078,machen::V,оҥор,کول
1079,machen::V,оҥоһун,کول
1080,herstellen::V,оҥор,جوړول
1081,herstellen::V,оҥор,توليدول
1082,bauen::V,тут,جوړول
1083,reparieren::V,абырахтаа,ترمیمول
1084,verbessern::V,тупсар,اصلاح کول
1085,ändern::V,уларыт,تغیر ورکول
1086,graben::V,хас,کيندل
1087,beugen::V,бокут,ټیټول
1088,beugen::V,токурут,ټیټول
1089,beugen::V,бүк баттаа,ټیټول
1090,biegen::V,иэх,کږول
1091,biegen::V,өҕүлүннэр,کږول
1092,drehen::V,эргит,ګرځول
1093,drehen::V,эргичит,ګرځول
1094,wenden::V,эргилин,اړول
1095,umdrehen::V,түҥнэр,اړول
1096,heben::V,көтөх,جګول
1097,heben::V,көтөх,پورته کول
1098,hochheben::V,таһаар,جګول
1099,ergreifen::V,тут,نیول
1100,halten::V,тут,نیول
1101,drücken::V,ык,کښېکښل
1102,schieben::V,ас,پوری وهل
1103,kratzen::V,кыһыы,ګرول
1104,lecken::V,салаа,څټل
1105,beißen::V,ытыр,چیچل
1106,abreißen::V,быһа тарт,شکول
1107,abreißen::V,туура тарт,شکول
1108,abschneiden::V,быс,پرېکول
1109,abschneiden::V,быһан ыл,پرېکول
1110,abschneiden::V,быһа баттаа,پرېکول
1111,binden::V,кэлгий,تړل
1112,stecken::V,батары ас,ټومبل
1113,brechen::V,тоһут,ماتول
1114,klopfen::V,тоҥсуй,ټکول
1115,hauen::V,оҕус,ټکول
1116,kleben::V,силимнээ,نښلول
1117,kleben::V,силимнээ,سرېښول
1118,reiben::V,аал,مږل
1119,streichen::V,сыбаа,مښل
1120,schleifen::V,чочуй,تېره کول
1121,schneiden::V,быс,غوڅول
1122,schneiden::V,быс,پرېکول
1123,rütteln::V,иэҕэҥнэт,خوڅول
1124,schütteln::V,сахсый,ښورول
1125,schwenken::V,дайбаа,خوڅول
1126,schütten::V,кут,اچول
1127,schütten::V,кут,تویول
1128,füllen::V,толор,ډکول
1129,einwickeln::V,суулаа,پېچل
1130,einwickeln::V,суулаа,نغښتل
1131,tragen::V,ит,وړل
1132,schleppen::V,сос,وړل
1133,ziehen::V,тарт,کښل
1134,aufbewahren::V,уур,ساتل
1135,aufbewahren::V,харай,ساتل
1136,werfen::V,бырах,اچول
1137,werfen::V,бырах,غورځول
1138,fangen::V,хап,نیول
1139,fangen::V,хап,ګیرول
1140,packen::V,тут,نیول
1141,verstecken::V,саһыар,پټول
1142,teilen::V,үллэр,وېشل
1143,teilen::V,үллэр,تقسیمول
1144,schicken::V,ыыт,لېږل
1145,schicken::V,ыыт,استول
1146,bringen::V,аҕал,راوړل
1147,hinzufügen::V,эп,زیاتول
1148,bekommen::V,ыл,حاصلول
1149,bekommen::V,булун,حاصلول
1150,erhalten::V,ыл,اخیستل
1151,nehmen::V,ыл,نیول
1152,nehmen::V,ыл,اخيستل
1153,wählen::V,быыбардаа,خوښول
1154,auswählen::V,тал,چنده کول
1155,bewahren::V,харай,ساتل
1156,behindern::V,мэһэйдээ,مانع کېدل
1157,behindern::V,мэһэйдээ,ممانعت کول
1158,verderben::V,буорту гын,خرابېدل
1159,beschädigen::V,алдьат,ورانول
1160,zerbrechen::V,үлтүрүт,ماتول
1161,zerreißen::V,хайыта тарт,څیرې کول
1162,zerstören::V,алдьат,ړنګول
1163,zerstören::V,алдьат,ورانول
1164,verbrennen::V,уоттаа,سوځول
1165,geben::V,биэр,ورکول
1166,reichen::V,аҕал,ورکول
1167,schenken::V,бэлэхтээ,بښل
1168,versprechen::V,эрэннэр,لوز کول
1169,wünschen::V,баҕар,غوښتل
1170,loben::V,хайҕаа,ستایل
1171,loben::V,хайҕаа,تمجید کول
1172,küssen::V,уураа,ښکلول
1173,wiegen::V,бигээ,زنګول
1174,zudecken::V,сап,پوښول
1175,zudecken::V,бүрүй,پوښول
1176,wecken::V,уһугуннар,ويښول
1177,zeigen::V,көрдөр,ښودل
1178,führen::V,салай,بیول
1179,lehren::V,үөрэт,درس ورکول
1180,lehren::V,үөрэт,تعلیم ورکول
1181,unterrichten::V,үөрэт,درس ورکول
1182,aufziehen::V,иит,روزل
1183,leiten::V,салай,رهبری کول
1184,leiten::V,салай,لارښوونه کول
1185,antreiben::V,кыһай,چټک کول
1186,lassen::V,күһэй,اړکول
1187,einladen::V,ыҥыр,بلل
1188,vereinigen::V,холбоо,متحد کول
1189,vereinigen::V,холбоо,یوځای کول
1190,vereinigen::V,түм,متحد کول
1191,vereinigen::V,түм,یوځای کول
1192,besuchen::V,сырыт,کتنه کول
1193,besuchen::V,билсэ сырыт,کتنه کول
1194,treffen::V,көрүс,ليدل
1195,treffen::V,көрүс,تلقی کول
1196,sich versammeln::V,мүһүн,راغونډېدل
1197,sich versammeln::V,түмүс,راغونډېدل
1198,spielen::V,оонньоо,لوبه کول
1199,singen::V,ыллаа,سندرې وېل
1200,tanzen::V,үҥкүүлээ,ګډېدل
1201,sich trennen::V,араҕыс,بېلېدل
1202,verlassen::V,хааллар,ترک کول
1203,retten::V,өрүһүй,نجات ورکول
1204,bewachen::V,араҥаччылаа,ساتل
1205,bewachen::V,араҥаччылаа,حفاظت کول
1206,schützen::V,көмүскээ,ژغورل
1207,verteidigen::V,көмүскээ,دفاع کول
1208,sich schlagen::V,охсус,جنګېدل
1209,schießen::V,ытыалаа,ویشتل
1210,siegen::V,хот,غالبېدل
1211,siegen::V,кыай,غالبېدل
1212,ärgern::V,кыыһырт,خپه کول
1213,schlagen::V,оҕус,وهل
1214,treten::V,тэп,په لغته وهل
1215,stechen::V,кэй,ټومبل
1216,stoßen::V,кэп,ټېل وهل
1217,stoßen::V,кэп,پوری وهل
1218,stoßen::V,үтүрүй,ټېل وهل
1219,stoßen::V,үтүрүй,پوری وهل
1220,stehlen::V,уор,تښتول
1221,stehlen::V,уор,غلا کول
1222,stören::V,мэһэйдээ,ماتول
1223,belästigen::V,батар,ځورول
1224,belästigen::V,батар,تکلیف ورکول
1225,verbergen::V,кистээ,پټول
1226,täuschen::V,албыннаа,تېرایستل
1227,täuschen::V,албыннаа,خطا ایستل
1228,betrügen::V,албыннаа,غولول
1229,töten::V,өлөр,وژل
1230,töten::V,өлөр,مړ کول
1231,wohnen::V,олор,اوسېدل
1232,arbeiten::V,үлэлээ,کار کول
1233,sammeln::V,мус,راټولول
1234,sammeln::V,мус,راغونډول
1235,sammeln::V,хомуй,راټولول
1236,sammeln::V,хомуй,راغونډول
1237,pflücken::V,үргээ,شکول
1238,jagen::V,бултаа,ښکار کول
1239,fischen::V,балыктаа,کب نيول
1240,fassen::V,тут,نیول
1241,fassen::V,тут,ګیرول
1242,hüten::V,манаа,پوول
1243,treiben::V,үүр,بیول
1244,anbinden::V,баай,تړل
1245,füttern::V,аһат,خوراک ورکول
1246,melken::V,ыа,لوشل
1247,hacken::V,кэрт,پی کول
1248,gießen::V,сиигирт,اوبه کول
1249,reifen::V,бус,رسېدل
1250,zubereiten::V,бэлэмнээ,تیارول
1251,kochen::V,буһар,پخول
1252,backen::V,буһар,پخول
1253,braten::V,хооруй,وريتول
1254,braten::V,ыһаарылаа,وريتول
1255,braten::V,соркуойдаа,وريتول
1256,umrühren::V,былаа,لړل
1257,stricken::V,өр,اوبدل
1258,nähen::V,иистэн,ګنډل
1259,färben::V,кырааскалаа,رنګول
1260,reinigen::V,ыраастаа,صافول
1261,waschen::V,сууй,مینځل
1262,abwischen::V,сот,وچول
1263,spülen::V,сайҕаа,کنګالول
1264,fegen::V,сиппий,جارو کول
1265,kehren::V,харбаа,جارو کول
1266,baden::V,сөтүөлээ,لمبېدل
1267,sich waschen::V,суун,ځان مينځل
1268,ausziehen::V,уһул,کښل
1269,ausziehen::V,уһул,ایستل
1270,anziehen::V,кэтэрт,اغوستل
1271,sich anziehen::V,таҥын,کالی اغوستل
1272,kämmen::V,тараа,ګمنځول
1273,schmücken::V,симээ,ښکلی کول
1274,sagen::V,диэ,وېل
1275,sprechen::V,эт,وېل
1276,sprechen::V,эт,غږېدل
1277,sprechen::V,саҥар,وېل
1278,sprechen::V,саҥар,غږېدل
1279,reden::V,кэпсэт,ګړېدل
1280,reden::V,кэпсэт,خبرې کول
1281,sich unterhalten::V,кэпсэт,خبری کول
1282,fragen::V,ыйыт,پوښتنه کول
1283,bitten::V,көрдөс,غوښتل
1284,erzählen::V,кэпсээ,کيسه کول
1285,erzählen::V,кэпсээ,حکايت کول
1286,erzählen::V,сэһэргээ,کيسه کول
1287,erzählen::V,сэһэргээ,حکايت کول
1288,mitteilen::V,биллэр,خبرول
1289,mitteilen::V,биллэр,خبر ورکول
1290,nennen::V,ааттаа,نوم ايښودل
1291,rufen::V,ыҥыр,بلل
1292,prahlen::V,чабылан,لاپې وهل
1293,prahlen::V,киһиргээ,لاپې وهل
1294,übersetzen::V,тылбаастаа,ژباړل
1295,übersetzen::V,тылбаастаа,ترجمه کول
1296,denken::V,санаа,فکر کول
1297,denken::V,толкуйдаа,فکر کول
1298,glauben::V,итэҕэй,باور کول
1299,bemerken::V,бэлиэтээ,لیدل
1300,erkennen::V,бил,پېژندل
1301,begreifen::V,өйдөө,رسېدل
1302,begreifen::V,өйдөө,پوهېدل
1303,verstehen::V,өйдөө,پوهېدل
1304,lernen::V,үөрэн,زده کول
1305,lernen::V,үөрэн,درس لوستل
1306,wissen::V,бил,پوهېدل
1307,sich erinnern an::V,аҕын,یادول
1308,sich erinnern an::V,аҕын,په یاد راوړل
1309,vergessen::V,умун,هېرول
1310,messen::V,кэмнээ,اندازه کول
1311,messen::V,кээмэйдээ,اندازه کول
1312,zählen::V,аах,شمارل
1313,rechnen::V,аах,حسابول
1314,lesen::V,аах,لوستل
1315,malen::V,уруһуйдаа,رسمول
1316,zeichnen::V,уруһуйдаа,رسمول
1317,schreiben::V,суруй,لیکل
1318,besitzen::V,баһылаа,لرل
1319,kaufen::V,атыылас,رانیول
1320,verkaufen::V,атыылаа,خرڅول
1321,bezahlen::V,төлөө,تأدیه کول
1322,zahlen::V,төлөө,کسات اخيستل
1323,beherrschen::V,баһылаа,تسلط لرل
1324,ertragen::V,тулуй,زغمل
