,Concept_ID,udm,ps
779,fern::A,кыдёкысь,لیری
780,linker::A,паллян,چپ
781,linker::A,паллян,کیڼ
782,rechter::A,бур,ښی
783,rechter::A,бурпал,ښی
784,anderer::A,мукет,بل
785,erster::A,нырысетӥез,لومړی
786,zweiter::A,кыктэтӥез,دوهم
787,dritter::A,кунньметӥез,درېم
788,letzter::A,берло,آخرنی
789,letzter::A,берло,وروستی
790,letzter::A,берпум,آخرنی
791,letzter::A,берпум,وروستی
792,allein::ADV,огназ,یوازې
793,auf einmal::ADV,огдыре,په یوه وخت کی
794,zusammen::ADV,ӵош,یو ځای
795,zusammen::ADV,валче,یو ځای
796,lange::ADV,кема,ډېر وخت
797,lange::ADV,кема,ډېره موده
798,plötzlich::ADV,мапламтэ шорысь,ناببره
799,plötzlich::ADV,мапламтэ шорысь,یوناڅاپه
800,sofort::ADV,али ик,فوراً
801,sofort::ADV,али ик,سمدلاسه
802,später::ADV,бергес,وروسته
803,später::ADV,берлогес,وروسته
804,jetzt::ADV,али,اوس
805,jetzt::ADV,табере,اوس
806,heute::ADV,туннэ,نن
807,morgen::ADV,ӵуказе,سبا
808,bald::ADV,ӝоген,ژر
809,dann::ADV,берло,پس
810,dann::ADV,берло,وروسته
811,gestern::ADV,толон,پرون
812,einst::ADV,огпол,پخوا
813,einst::ADV,одӥг пол,پخوا
814,damals::ADV,соку,هغه وخت
815,danach::ADV,собере,بیا
816,vorher::ADV,азьло,دمخه
817,vorher::ADV,азьвыл,دمخه
818,zuerst::ADV,азьло,لومړی
819,einmal::ADV,огпол,یو ځل
820,manchmal::ADV,куддыръя,ګاهی ګاهی
821,oft::ADV,ӵем,ډېر ځله
822,immer::ADV,пыр,تل
823,immer::ADV,пыр,همېشه
824,immer::ADV,котьку,تل
825,immer::ADV,котьку,همېشه
826,niemals::ADV,уз ноку,هیڅکله نه
827,hier::ADV,татын,دلته
828,hierhin::ADV,татчы,دلته
829,hierhin::ADV,татчы,دې ځای ته
830,von hier::ADV,татысь,د دې ځای نه
831,dort::ADV,отӥ,هلته
832,dort::ADV,отын,هلته
833,dorthin::ADV,отчы,هلته
834,dorthin::ADV,отчы,هغه ځای ته
835,geradeaus::ADV,меӵак,مخامخ
836,vorwärts::ADV,азьлань,مخ پهٔ وړاندې
837,rückwärts::ADV,берлань,بېرته
838,zurück::ADV,берен,بېرته
839,zurück::ADV,берлань,بېرته
840,unten::ADV,улын,لاندي
841,hinab::ADV,улэ,ښکته
842,oben::ADV,вылын,پورته
843,oben::ADV,вылӥын,پورته
844,hinauf::ADV,вылэ,پاس
845,hinauf::ADV,вылӥе,پاس
846,hinauf::ADV,выллань,پاس
847,überall::ADV,котькытын,هره خوا
848,überall::ADV,пасьтана,هره خوا
849,nicht::ADV,уз,نه
850,ein wenig::ADV,ичи,یو څه
851,ein wenig::ADV,ӧжыт,یو څه
852,ein wenig::ADV,огшап,یو څه
853,kaum::ADV,муртса,ایله
854,sehr::ADV,туж,ډېر
855,sehr::ADV,туж,زيات
856,sehr::ADV,лекос,ډېر
857,sehr::ADV,лекос,زيات
858,so::ADV,озьы,داسې
859,so::ADV,озьы,دومره
860,so::ADV,тазьы,داسې
861,so::ADV,тазьы,دومره
862,noch::ADV,на,نور
863,nur::ADV,гинэ,تش
864,nur::ADV,гинэ,صرف
865,schon::ADV,ни,دمخه
866,schon::ADV,ини,دمخه
867,wieder::ADV,нош,بیا
868,wieder::ADV,кайта,بیا
869,vergebens::ADV,юнме,عبث
870,vor::PRP,азьын,دمخه
871,hinter::PRP,берын,شاته
872,hinter::PRP,бӧрсьы,شاته
873,unter::PRP,улын,لاندي
874,durch::PRP,пыр,د مینځ نه
875,durch::PRP,пыртӥ,د مینځ نه
876,neben::PRP,бордын,نژدې
877,zwischen::PRP,вискын,ترمینځ
878,wegen::PRP,сэрен,د ... له لاسه
879,dies::PRN,та,دا
880,das::PRN,со,دا
881,alles::PRN,ваньмыз,هرڅهٔ
882,ich::PRN,мон,زه
883,du::PRN,тон,ته
884,er::PRN,со,دی
885,wir::PRN,ми,مونږ
886,ihr::PRN,тӥ,تاسې
887,sie::PRN,соос,هغوی
888,was::FPRN,ма,څهٔ
889,wer::FPRN,кин,چا
890,wer::FPRN,кин,څوک
891,wo::FADV,кытын,چيری
892,wo::FADV,кытын,چېرته
893,wohin::FADV,кытчы,چېرته
894,wie::FADV,кызьы,څنګه
895,warum::FADV,малы,ولې
896,wieviel::FNUM,кӧня,څو
897,wieviel::FNUM,кӧня,څومره
898,eins::NUM,одӥг,یو
899,zwei::NUM,кык,دوه
900,drei::NUM,куинь,درې
901,vier::NUM,ньыль,څلور
902,fünf::NUM,вить,پنځه
903,sechs::NUM,куать,شپږ
904,sieben::NUM,сизьым,اوه
905,acht::NUM,тямыс,اته
906,neun::NUM,укмыс,نهه
907,zehn::NUM,дас,لس
908,elf::NUM,дас одӥг,یوولس
909,zwölf::NUM,дас кык,دولس
910,zwanzig::NUM,кызь,شل
911,dreißig::NUM,куамын,دېرش
912,vierzig::NUM,ньыльдон,څلوېښت
913,fünfzig::NUM,витьтон,پنځوس
914,sechzig::NUM,куатьтон,شپېته
915,siebzig::NUM,сизьымдон,اویا
916,achtzig::NUM,тямыстон,اتیا
917,neunzig::NUM,укмыстон,نوي
918,hundert::NUM,сю,سل
919,tausend::NUM,сюрс,زر
920,und::CNJ,и,او
921,und::CNJ,но,او
922,oder::CNJ,яке,ېا
923,stehen::V,сылыны,درېدل
924,sitzen::V,пукыны,کښېنستل
925,liegen::V,кылльыны,ملاستل
926,hängen::V,ошкыса улыны,ځړېدل
927,werden::V,луыны,کېدل
928,passieren::V,луыны,پېښېدل
929,beginnen::V,кутскыны,شروع کېدل
930,enden::V,бырыны,خلاصدل
931,enden::V,бырыны,تمامېدل
932,wechseln::V,воштӥськыны,تغییر موندل
933,aufgehen[Sonne]::V,ӝужаны,ختل
934,untergehen[Sonne]::V,пуксьыны,لوېدل
935,untergehen[Sonne]::V,пуксьыны,پرېوتل
936,scheinen[Sonne]::V,пиштыны,رڼا کول
937,scheinen[Sonne]::V,чиляны,رڼا کول
938,donnern::V,гудыръяны,تنېدل
939,donnern::V,гудыръяны,غړمبېدل
940,wehen::V,пелляськыны,چلېدل
941,strömen::V,киськыны,بهېدل
942,strömen::V,исьтӥськыны,بهېدل
943,fließen::V,бызьыны,بهېدل
944,fließen::V,бызьыны,تویېدل
945,sich drehen::V,берганы,ګرځېدل
946,sich drehen::V,берганы,چورلېدل
947,schwanken::V,вошъяськыны,زنګېدل
948,schwingen::V,шонаськыны,زنګېدل
949,fallen::V,усьыны,ولېدل
950,brennen::V,ӝуаны,سوځېدل
951,rauchen::V,ӵындыны,لوګی کول
952,regnen::V,зорыны,باران اورېدل
953,gefrieren::V,кынмыны,کنګل نيول
954,tauen::V,шунаны,وېلې کېدل
955,schmelzen::V,шунаны,وېلې کېدل
956,trocknen::V,куасьмыны,وچېدل
957,sieden::V,пӧзьыны,اېشېدل
958,faulen::V,сисьмыны,خرابېدل
959,verfaulen::V,сисьмыны,ورستېدل
960,reißen::V,кеськыны,شلېدل
961,versinken::V,выйыны,ډوېېدل
962,vergehen::V,ортчыны,تېرېدل
963,erscheinen::V,адскыны,ښکارېدل
964,verschwinden::V,бырыны,ورکېدل
965,sinken::V,усьыны,ښکته کېدل
966,abnehmen::V,синыны,کمېدل
967,zunehmen::V,йылыны,زیاتېدل
968,steigen::V,лӧпкыны,جګېدل
969,steigen::V,лӧпкыны,پورته کېدل
970,wachsen::V,будыны,وده کول
971,glänzen::V,чиляны,ځلېدل
972,glänzen::V,пиштыны,ځلېدل
973,funkeln::V,чилекъяны,پړکېدل
974,lärmen::V,уретыны,غال و غول کول
975,lärmen::V,ӵашетыны,غال و غول کول
976,läuten::V,жингыртыны,زنګ وهل
977,klingeln::V,жингыртыны,زنګ وهل
978,klirren::V,жильккетыны,کړنګېدل
979,brausen::V,лекъяськыны,تلاطم کول
980,rauschen::V,ӵашетыны,شڼهار کول
981,klingen::V,кылӥськыны,آواز کول
982,bellen::V,утыны,غپېدل
983,heulen::V,вузыны,انګلل
984,blasen::V,пельтыны,پو کول
985,pfeifen::V,шуланы,شپېلک وهل
986,schreien::V,черекъяны,ناره کول
987,schreien::V,кесяськыны,ناره کول
988,stöhnen::V,ӝуштыны,زګېروی کول
989,zittern::V,дырекъяны,لړزېدل
990,zittern::V,куалекъяны,لړزېدل
991,leben::V,улыны,ژوند کول
992,geboren werden::V,вордӥськыны,زېږېدل
993,atmen::V,шоканы,ساه کښل
994,atmen::V,шоканы,تنفس کول
995,trinken::V,юыны,څښل
996,essen::V,сиыны,خوړل
997,schlucken::V,ньылыны,غړپول
998,müde werden::V,жадьыны,ستړی کېدل
999,einschlafen::V,умме усьыны,ویده کېدل
1000,schlafen::V,кӧлыны,خوب کول
1001,aufwachen::V,сайканы,ویښېدل
1002,aufstehen::V,султыны,پاڅېدل
1003,sich erholen::V,шутэтскыны,استراحت کول
1004,krank werden::V,висьыны,رنځورېدل
1005,krank sein::V,висьыны,ناجوړېدل
1006,schmerzen::V,висьыны,خوږېدل
1007,schmerzen::V,висьыны,درد کول
1008,husten::V,кызыны,ټوخېدل
1009,genesen::V,юнматскыны,رغېدل
1010,genesen::V,бурмытскылыны,رغېدل
1011,sterben::V,кулыны,مړل
1012,umkommen::V,бырыны,تلفېدل
1013,sich bewegen::V,вырыны,چلېدل
1014,sich bewegen::V,вырыны,حرکت کول
1015,sich rühren::V,вырӟыны,ښورېدل
1016,sich rühren::V,вырӟылыны,ښورېدل
1017,sich erheben::V,султыны,درېدل
1018,sich setzen::V,пуксьыны,کښېنستل
1019,hinfallen::V,усьыны,لوېدل
1020,laufen::V,мыныны,منډې وهل
1021,schreiten::V,вамышъяны,قدم ایښودل
1022,spazierengehen::V,мыныны,چکر وهل
1023,spazierengehen::V,ветлыны,چکر وهل
1024,eilen::V,дыртыны,بېړه کول
1025,sich beeilen::V,дыртыны,عجله کول
1026,sausen::V,туж ӝог мыныны,ځغستل
1027,rennen::V,бызьылыны,زغلېدل
1028,springen::V,тэтчаны,ټوپ وهل
1029,klettern::V,тубаны,ختل
1030,schaukeln::V,лэйканы,زنګېدل
1031,schaukeln::V,шонаськыны,زنګېدل
1032,kriechen::V,нюж ветлыны,خاپوړی وهل
1033,schwimmen::V,уяны,لامبو وهل
1034,tauchen::V,зумылыны,غوټه وهل
1035,rudern::V,полсаны,پارو وهل
1036,fahren::V,ветлыны,تلل
1037,fliegen::V,лобаны,الوتل
1038,gehen::V,мыныны,تلل
1039,weggehen::V,кошкыны,بهر وتل
1040,abfahren::V,кошкыны,تلل
1041,anhalten::V,дугдыны,ودرېدل
1042,hineingehen::V,пырыны,داخلېدل
1043,eintreten::V,пырыны,ننوتل
1044,kommen::V,вуыны,راتلل
1045,kommen::V,лыктыны,راتلل
1046,ankommen::V,вуыны,رسېدل
1047,zurückkommen::V,берытскыны,بېرته راتلل
1048,bleiben::V,кыльыны,پاتې کېدل
1049,warten::V,витьыны,انتظار وېستل
1050,erwarten::V,витьыны,انتظار کول
1051,erwarten::V,возьманы,انتظار کول
1052,suchen::V,утчаны,لټول
1053,finden::V,шедьтыны,میندل
1054,finden::V,шедьтыны,پیدا کول
1055,versuchen::V,турттыны,هڅه کول
1056,vorbereiten::V,дасяны,چمتوکول
1057,lieben::V,гажаны,مینه لرل
1058,mögen::V,яратыны,خوښول
1059,mögen::V,яратыны,علاقه لرل
1060,lachen::V,серекъяны,خندېدل
1061,rühren::V,сюлме йӧтыны,اغېزه کول
1062,weinen::V,бӧрдыны,ژړل
1063,schimpfen::V,даллашыны,ښکنځا کول
1064,sich ärgern::V,лекъяськыны,قهر راتلل
1065,sich fürchten::V,кышканы,ډارېدل
1066,sich fürchten::V,курданы,ډارېدل
1067,fürchten::V,курданы,ډارېدل
1068,fürchten::V,кышканы,ډارېدل
1069,fliehen::V,пегӟыны,تښتېدل
1070,flüchten::V,пегӟыны,تښتېدل
1071,sehen::V,адӟыны,لیدل
1072,anschauen::V,учкыны,کتل
1073,ansehen::V,учкыны,ننداره کول
1074,hören::V,кылыны,اورېدل
1075,zuhören::V,кылзыны,غوږ نیول
1076,probieren::V,веръяны,څکه کول
1077,probieren::V,веръяны,چاشنی کول
1078,riechen::V,зынъяны,بويول
1079,fühlen::V,шӧдыны,حسول
1080,scheinen::V,адскыны,ښکارېدل
1081,zu sehen sein::V,адӟиськыны,ښکارېدل
1082,vernehmen::V,кылыны,خبرېدل
1083,frieren::V,кынмыны,ساړه کېتل
1084,tun::V,карыны,کول
1085,können::V,быгатыны,کولای شول
1086,können::V,быгатыны,د لاسه کېدل
1087,wollen::V,потыны,غوښتل
1088,anfangen::V,кутскыны,شروع کول
1089,beenden::V,быдтыны,ختمول
1090,beenden::V,быдтыны,پای ته رسول
1091,beenden::V,быдэстыны,ختمول
1092,beenden::V,быдэстыны,پای ته رسول
1093,aufhören::V,дугдыны,بس کول
1094,gelingen::V,быгатыны,موفق کېدل
1095,gelingen::V,быгатыны,بریالی کېدل
1096,gelingen::V,луыны,موفق کېدل
1097,gelingen::V,луыны,بریالی کېدل
1098,geraten::V,лэсяны,کېدل
1099,öffnen::V,усьтыны,خلاصول
1100,öffnen::V,усьтыны,پرانیستل
1101,schließen::V,пытсаны,تړل
1102,stellen::V,пуктыны,ایښودل
1103,setzen::V,пуктыны,کښېنول
1104,legen::V,поныны,ایښودل
1105,berühren::V,исаны,لاس وهل
1106,verbinden::V,герӟаны,تړل
1107,bedecken::V,пытсаны,پوښول
1108,aufhängen::V,ошыны,ځوړندول
1109,anzünden::V,ӝуатыны,بلول
1110,aufheben::V,ӝутыны,پورته کول
1111,zurücklassen::V,кельтыны,پرېښودل
1112,verlieren::V,ыштыны,ورکول
1113,fallen lassen::V,уськытыны,له لاسه لوېدل
1114,machen::V,лэсьтыны,کول
1115,herstellen::V,лэсьтыны,جوړول
1116,herstellen::V,лэсьтыны,توليدول
1117,bauen::V,пуктыны,جوړول
1118,reparieren::V,тупатыны,ترمیمول
1119,verbessern::V,умоятыны,اصلاح کول
1120,ändern::V,воштыны,تغیر ورکول
1121,graben::V,копаны,کيندل
1122,beugen::V,губыртыны,ټیټول
1123,biegen::V,куасаны,کږول
1124,drehen::V,бергатыны,ګرځول
1125,wenden::V,берыктыны,اړول
1126,umdrehen::V,берыктыны,اړول
1127,heben::V,ӝутыны,جګول
1128,heben::V,ӝутыны,پورته کول
1129,hochheben::V,ӝутъяны,جګول
1130,ergreifen::V,кутыны,نیول
1131,ergreifen::V,кырмыны,نیول
1132,halten::V,возьыны,نیول
1133,drücken::V,зӥбыны,کښېکښل
1134,drücken::V,пачкатыны,کښېکښل
1135,schieben::V,донганы,پوری وهل
1136,kratzen::V,вуштыны,ګرول
1137,lecken::V,нюлыны,څټل
1138,beißen::V,куртчыны,چیچل
1139,abreißen::V,ишкалтыны,شکول
1140,abschneiden::V,шорыны,پرېکول
1141,abschneiden::V,вандыны,پرېکول
1142,binden::V,керттыны,تړل
1143,stecken::V,мертчытыны,ټومبل
1144,brechen::V,тӥяны,ماتول
1145,klopfen::V,йыганы,ټکول
1146,klopfen::V,шарккетыны,ټکول
1147,hauen::V,жугыны,ټکول
1148,hauen::V,тышканы,ټکول
1149,kleben::V,лякыны,نښلول
1150,kleben::V,лякыны,سرېښول
1151,reiben::V,зыраны,مږل
1152,reiben::V,вуштыны,مږل
1153,streichen::V,зыраны,مښل
1154,schleifen::V,шерыны,تېره کول
1155,schneiden::V,вандыны,غوڅول
1156,schneiden::V,вандыны,پرېکول
1157,rütteln::V,зуркатыны,خوڅول
1158,schütteln::V,куалекъятыны,ښورول
1159,schwenken::V,шонаны,خوڅول
1160,schütten::V,лэзьыны,اچول
1161,schütten::V,лэзьыны,تویول
1162,füllen::V,тырмытыны,ډکول
1163,einwickeln::V,биньыны,پېچل
1164,einwickeln::V,биньыны,نغښتل
1165,tragen::V,нуыны,وړل
1166,schleppen::V,кыскыны,وړل
1167,ziehen::V,кыскыны,کښل
1168,aufbewahren::V,возьыны,ساتل
1169,werfen::V,куяны,اچول
1170,werfen::V,куяны,غورځول
1171,werfen::V,лэзяны,اچول
1172,werfen::V,лэзяны,غورځول
1173,fangen::V,кутыны,نیول
1174,fangen::V,кутыны,ګیرول
1175,packen::V,кутыны,نیول
1176,packen::V,кырмыны,نیول
1177,verstecken::V,ватыны,پټول
1178,teilen::V,люкыны,وېشل
1179,teilen::V,люкыны,تقسیمول
1180,schicken::V,ыстыны,لېږل
1181,schicken::V,ыстыны,استول
1182,bringen::V,вайыны,راوړل
1183,hinzufügen::V,ватсаны,زیاتول
1184,bekommen::V,басьтыны,حاصلول
1185,erhalten::V,басьтыны,اخیستل
1186,nehmen::V,кутыны,نیول
1187,nehmen::V,кутыны,اخيستل
1188,nehmen::V,басьтыны,نیول
1189,nehmen::V,басьтыны,اخيستل
1190,wählen::V,бырйыны,خوښول
1191,auswählen::V,бырйыны,چنده کول
1192,bewahren::V,возьыны,ساتل
1193,behindern::V,могӟытыны,مانع کېدل
1194,behindern::V,могӟытыны,ممانعت کول
1195,verderben::V,сӧрыны,خرابېدل
1196,beschädigen::V,урод лэсьтыны,ورانول
1197,zerbrechen::V,сӧрыны,ماتول
1198,zerreißen::V,кесяны,څیرې کول
1199,zerstören::V,куашкатыны,ړنګول
1200,zerstören::V,куашкатыны,ورانول
1201,verbrennen::V,сутыны,سوځول
1202,geben::V,сётыны,ورکول
1203,reichen::V,сётыны,ورکول
1204,schenken::V,кузьманы,بښل
1205,versprechen::V,кыл сётыны,لوز کول
1206,wünschen::V,сӥзьыны,غوښتل
1207,loben::V,ушъяны,ستایل
1208,loben::V,ушъяны,تمجید کول
1209,küssen::V,чупаны,ښکلول
1210,wiegen::V,веттаны,زنګول
1211,wiegen::V,лэйкатыны,زنګول
1212,zudecken::V,шобыртыны,پوښول
1213,wecken::V,сайкатыны,ويښول
1214,zeigen::V,возьматыны,ښودل
1215,führen::V,нуыны,بیول
1216,lehren::V,дышетыны,درس ورکول
1217,lehren::V,дышетыны,تعلیم ورکول
1218,unterrichten::V,дышетыны,درس ورکول
1219,aufziehen::V,будэтыны,روزل
1220,leiten::V,кивалтыны,رهبری کول
1221,leiten::V,кивалтыны,لارښوونه کول
1222,antreiben::V,дыртытыны,چټک کول
1223,lassen::V,-ытыны,اړکول
1224,einladen::V,ӧтьыны,بلل
1225,vereinigen::V,огазеяны,متحد کول
1226,vereinigen::V,огазеяны,یوځای کول
1227,besuchen::V,адӟыськыны,کتنه کول
1228,treffen::V,пумитаны,ليدل
1229,treffen::V,пумитаны,تلقی کول
1230,sich versammeln::V,люкаськыны,راغونډېدل
1231,spielen::V,шудыны,لوبه کول
1232,singen::V,кырӟаны,سندرې وېل
1233,tanzen::V,эктыны,ګډېدل
1234,sich trennen::V,люкиськыны,بېلېدل
1235,verlassen::V,куштыны,ترک کول
1236,retten::V,утьыны,نجات ورکول
1237,bewachen::V,возьманы,ساتل
1238,bewachen::V,возьманы,حفاظت کول
1239,schützen::V,утялтыны,ژغورل
1240,verteidigen::V,возьманы,دفاع کول
1241,sich schlagen::V,жугиськыны,جنګېدل
1242,schießen::V,ыбылӥськны,ویشتل
1243,siegen::V,вормыны,غالبېدل
1244,ärgern::V,вожпоттыны,خپه کول
1245,schlagen::V,жуккыны,وهل
1246,treten::V,лёганы,په لغته وهل
1247,stechen::V,бышкалтыны,ټومبل
1248,stoßen::V,донгыны,ټېل وهل
1249,stoßen::V,донгыны,پوری وهل
1250,stehlen::V,вораны,تښتول
1251,stehlen::V,вораны,غلا کول
1252,stehlen::V,лушканы,تښتول
1253,stehlen::V,лушканы,غلا کول
1254,stören::V,люкетыны,ماتول
1255,belästigen::V,акыльтыны,ځورول
1256,belästigen::V,акыльтыны,تکلیف ورکول
1257,belästigen::V,вукылмыны,ځورول
1258,belästigen::V,вукылмыны,تکلیف ورکول
1259,verbergen::V,ватыны,پټول
1260,täuschen::V,алданы,تېرایستل
1261,täuschen::V,алданы,خطا ایستل
1262,betrügen::V,пӧяны,غولول
1263,töten::V,виыны,وژل
1264,töten::V,виыны,مړ کول
1265,wohnen::V,улыны,اوسېدل
1266,arbeiten::V,ужаны,کار کول
1267,sammeln::V,бичаны,راټولول
1268,sammeln::V,бичаны,راغونډول
1269,pflücken::V,ишкыны,شکول
1270,jagen::V,пӧйшураны,ښکار کول
1271,fischen::V,чорыганы,کب نيول
1272,fassen::V,кутыны,نیول
1273,fassen::V,кутыны,ګیرول
1274,hüten::V,возьманы,پوول
1275,treiben::V,улляны,بیول
1276,anbinden::V,думыны,تړل
1277,füttern::V,сюдыны,خوراک ورکول
1278,melken::V,кыскыны,لوشل
1279,hacken::V,кораны,پی کول
1280,gießen::V,киськаны,اوبه کول
1281,reifen::V,вуыны,رسېدل
1282,reifen::V,кисьманы,رسېدل
1283,zubereiten::V,лесьтыны,تیارول
1284,kochen::V,пӧзьтыны,پخول
1285,backen::V,пыжыны,پخول
1286,braten::V,пыжыны,وريتول
1287,umrühren::V,сураны,لړل
1288,stricken::V,керттыны,اوبدل
1289,nähen::V,вурыны,ګنډل
1290,färben::V,буяны,رنګول
1291,reinigen::V,сузяны,صافول
1292,waschen::V,мисьтаськыны,مینځل
1293,abwischen::V,ӵушылыны,وچول
1294,spülen::V,гылъяны,کنګالول
1295,fegen::V,ӵужыны,جارو کول
1296,kehren::V,ӵужыны,جارو کول
1297,baden::V,пыласькыны,لمبېدل
1298,sich waschen::V,пыласькыны,ځان مينځل
1299,ausziehen::V,кыльыны,کښل
1300,ausziehen::V,кыльыны,ایستل
1301,anziehen::V,дӥсяны,اغوستل
1302,sich anziehen::V,дӥсьяськыны,کالی اغوستل
1303,kämmen::V,сынаны,ګمنځول
1304,schmücken::V,чеберъяны,ښکلی کول
1305,sagen::V,шуыны,وېل
1306,sagen::V,вераны,وېل
1307,sprechen::V,вераськыны,وېل
1308,sprechen::V,вераськыны,غږېدل
1309,reden::V,вераськыны,ګړېدل
1310,reden::V,вераськыны,خبرې کول
1311,sich unterhalten::V,вераськыны,خبری کول
1312,fragen::V,юаны,پوښتنه کول
1313,bitten::V,курыны,غوښتل
1314,erzählen::V,вераны,کيسه کول
1315,erzählen::V,вераны,حکايت کول
1316,erzählen::V,мадьыны,کيسه کول
1317,erzählen::V,мадьыны,حکايت کول
1318,mitteilen::V,ивортыны,خبرول
1319,mitteilen::V,ивортыны,خبر ورکول
1320,nennen::V,шуыны,نوم ايښودل
1321,rufen::V,ӧтьыны,بلل
1322,prahlen::V,ушъяськыны,لاپې وهل
1323,übersetzen::V,берыктыны,ژباړل
1324,übersetzen::V,берыктыны,ترجمه کول
1325,denken::V,малпаны,فکر کول
1326,glauben::V,оскыны,باور کول
1327,bemerken::V,адӟыны,لیدل
1328,erkennen::V,тодыны,پېژندل
1329,begreifen::V,валаны,رسېدل
1330,begreifen::V,валаны,پوهېدل
1331,verstehen::V,валаны,پوهېدل
1332,lernen::V,дышетскыны,زده کول
1333,lernen::V,дышетскыны,درس لوستل
1334,wissen::V,тодыны,پوهېدل
1335,sich erinnern an::V,тодэ вайыны,یادول
1336,sich erinnern an::V,тодэ вайыны,په یاد راوړل
1337,vergessen::V,вунэтыны,هېرول
1338,messen::V,мертаны,اندازه کول
1339,zählen::V,лыдъяны,شمارل
1340,rechnen::V,лыдъяны,حسابول
1341,lesen::V,лыдӟыны,لوستل
1342,malen::V,суреданы,رسمول
1343,zeichnen::V,суреданы,رسمول
1344,schreiben::V,гожъяны,لیکل
1345,besitzen::V,луыны,لرل
1346,kaufen::V,басьтыны,رانیول
1347,verkaufen::V,вузаны,خرڅول
1348,bezahlen::V,тырыны,تأدیه کول
1349,zahlen::V,тырыны,کسات اخيستل
1350,beherrschen::V,кузёяськыны,تسلط لرل
1351,ertragen::V,чиданы,زغمل
