,Concept_ID,vep,it
827,vorwärts::ADV,edehe,avanti
828,rückwärts::ADV,sel'gin,all'indietro
829,zurück::ADV,tagaze,di indietro
830,unten::ADV,alahan,giù
831,unten::ADV,alahan,sotto
832,hinab::ADV,alaz,giù
833,hinab::ADV,alaz,in giù
834,hinab::ADV,alahaks,giù
835,hinab::ADV,alahaks,in giù
836,oben::ADV,ülähän,su
837,oben::ADV,ülähän,sopra
838,hinauf::ADV,ülez,in sù
839,hinauf::ADV,ülez,in alto
840,hinauf::ADV,ülähäks,in sù
841,hinauf::ADV,ülähäks,in alto
842,überall::ADV,kaikjal,dappertutto
843,nicht::ADV,ei,non
844,ein wenig::ADV,vähän,un po'
845,ein wenig::ADV,vähän,un poco
846,kaum::ADV,habi,a appena
847,sehr::ADV,lujas,molto
848,so::ADV,muga,così
849,so::ADV,muga,tanto
850,so::ADV,ninga,così
851,so::ADV,ninga,tanto
852,noch::ADV,völ,ancora
853,nur::ADV,järg,solo
854,nur::ADV,järg,soltanto
855,nur::ADV,vaiše,solo
856,nur::ADV,vaiše,soltanto
857,schon::ADV,jo,già
858,wieder::ADV,möst,di nuovo
859,vergebens::ADV,uhtei,invano
860,vor::PRP,edes,davanti a
861,hinter::PRP,taga,dietro
862,unter::PRP,al,sotto
863,durch::PRP,läbi,per
864,durch::PRP,läbi,attraverso
865,durch::PRP,kal't,per
866,durch::PRP,kal't,attraverso
867,neben::PRP,rindal,a accanto a
868,zwischen::PRP,keskes,fra
869,wegen::PRP,tagut,a causa di
870,dies::PRN,nece,ciò
871,dies::PRN,nece,questo
872,das::PRN,se,ciò
873,das::PRN,se,quello
874,alles::PRN,kaik,tutto
875,ich::PRN,minä,ìo
876,du::PRN,sinä,tu
877,er::PRN,hän,lui
878,er::PRN,hän,egli
879,wir::PRN,mö,noi
880,ihr::PRN,tö,voi
881,sie::PRN,hö,loro
882,was::FPRN,mi,che
883,was::FPRN,mi,che cosa
884,wer::FPRN,ken,chi
885,wo::FADV,kus,dove
886,wohin::FADV,kuna,dove
887,wie::FADV,kut,come
888,wie::FADV,mit',come
889,warum::FADV,mikš,perche
890,wieviel::FNUM,äjak,quanto
891,wieviel::FNUM,kuverz',quanto
892,eins::NUM,üks',uno
893,zwei::NUM,kaks',due
894,drei::NUM,koume,tre
895,vier::NUM,nel'l',quattro
896,fünf::NUM,viž,cinque
897,sechs::NUM,kuz',sei
898,sieben::NUM,seičeme,sette
899,acht::NUM,kahesa,otto
900,neun::NUM,ühesa,nove
901,zehn::NUM,kümne,dieci
902,elf::NUM,üks'toštkümne,ùndici
903,zwölf::NUM,kaks'toštkümne,dodici
904,zwanzig::NUM,kaks'kümne,venti
905,dreißig::NUM,koumekümne,trenta
906,vierzig::NUM,nel'l'kümne,quaranta
907,fünfzig::NUM,vižkümne,cinquanta
908,sechzig::NUM,kuz'kümne,sessanta
909,siebzig::NUM,seičemekümne,settanta
910,achtzig::NUM,kahesakümne,ottanta
911,neunzig::NUM,ühesakümne,novanta
912,hundert::NUM,sada,cento
913,tausend::NUM,tuha,mille
914,und::CNJ,i,e
915,und::CNJ,da,e
916,oder::CNJ,vai,o
917,stehen::V,seišta,stare in piedi
918,sitzen::V,ištta,sedere
919,sitzen::V,ištta,stare seduto
920,liegen::V,venuda,giacere
921,hängen::V,ripta,pèndere
922,hängen::V,ripta,èssere appeso
923,werden::V,lindä,farsi
924,werden::V,lindä,diventare
925,werden::V,tehtas,farsi
926,werden::V,tehtas,diventare
927,passieren::V,ozaitas,succèdere
928,beginnen::V,augotadas,cominciare
929,enden::V,loptas,finire
930,enden::V,loptas,terminare
931,wechseln::V,vajehtadas,variare
932,wechseln::V,vajehtadas,cambiare
933,aufgehen[Sonne]::V,nousta,sòrgere
934,aufgehen[Sonne]::V,nousta,spuntare
935,untergehen[Sonne]::V,lasktas,tramontare
936,scheinen[Sonne]::V,paštta,splèndere
937,donnern::V,juraita,tonare
938,wehen::V,dölta,soffiare
939,wehen::V,puhuda,soffiare
940,strömen::V,valadas,fluire
941,fließen::V,valuda,fluire
942,fließen::V,valuda,scorrere
943,sich drehen::V,punotas,girarsi
944,schwanken::V,čibuda,oscillare
945,schwanken::V,čibuda,barcollare
946,schwingen::V,čibuda,vibrare
947,schwingen::V,čibuda,oscillare
948,fallen::V,langeta,cadere
949,brennen::V,pallada,àrdere
950,brennen::V,pallada,bruciare
951,rauchen::V,savustada,fumare
952,regnen::V,vihmda,piòvere
953,gefrieren::V,jäduda,gelarsi
954,gefrieren::V,jäduda,congelarsi
955,gefrieren::V,kül'mdä,gelarsi
956,gefrieren::V,kül'mdä,congelarsi
957,tauen::V,sulada,sciògliersi
958,schmelzen::V,sulada,fòndere
959,schmelzen::V,sulada,sciògliersi
960,trocknen::V,kuida,asciugarsi
961,trocknen::V,kuivehtuda,asciugarsi
962,sieden::V,kehuda,bollire
963,faulen::V,hapata,marcire
964,faulen::V,traudäs,marcire
965,verfaulen::V,hapata,imputridire
966,reißen::V,rebita,strapparsi
967,versinken::V,upota,affondare
968,vergehen::V,mända,passare
969,erscheinen::V,ozutadas,apparire
970,erscheinen::V,ozutadas,comparire
971,verschwinden::V,hajeta,sparire
972,verschwinden::V,hajeta,scomparire
973,sinken::V,väheta,calare
974,sinken::V,väheta,scendere
975,sinken::V,lasktas,calare
976,sinken::V,lasktas,scendere
977,abnehmen::V,peneta,diminuire
978,zunehmen::V,ližaduda,aumentare
979,steigen::V,nousta,salire
980,steigen::V,nousta,montare
981,wachsen::V,kazda,crescere
982,glänzen::V,loštta,splèndere
983,funkeln::V,hoštta,brillare
984,funkeln::V,hoštta,scintillare
985,lärmen::V,robaita,strepitare
986,lärmen::V,robaita,fare chiasso
987,läuten::V,judaita,suonare
988,klingeln::V,kelotada,suonare
989,klirren::V,biraita,tintinnare
990,brausen::V,bruncta,rombare
991,brausen::V,bruncta,rumoreggiare
992,rauschen::V,šobaita,frusciare
993,klingen::V,heläita,suonare
994,bellen::V,nutta,latrare
995,bellen::V,nutta,abbaiare
996,heulen::V,ulaita,urlare
997,heulen::V,ulaita,ululare
998,blasen::V,puhuda,soffiare
999,pfeifen::V,pistta,fischiare
1000,pfeifen::V,vihelta,fischiare
1001,schreien::V,kirkta,gridare
1002,schreien::V,kidastada,gridare
1003,stöhnen::V,ohkta,gèmere
1004,stöhnen::V,voivotada,gèmere
1005,zittern::V,säraita,tremare
1006,leben::V,eläda,vìvere
1007,geboren werden::V,sünduda,nàscere
1008,atmen::V,henktä,respirare
1009,trinken::V,joda,bere
1010,essen::V,söda,mangiare
1011,schlucken::V,lainata,inghiottire
1012,müde werden::V,väzuda,stancarsi
1013,müde werden::V,šuštuda,stancarsi
1014,einschlafen::V,uinota,addormentarsi
1015,schlafen::V,magata,dormire
1016,schlafen::V,nukkuda,dormire
1017,aufwachen::V,heraštuda,svegliarsi
1018,aufstehen::V,nousta,levarsi
1019,sich erholen::V,lebaitas,riposarsi
1020,krank werden::V,läžegata,ammalarsi
1021,krank sein::V,läžuda,èssere malato
1022,schmerzen::V,kibištada,dolere
1023,husten::V,rügda,tossire
1024,genesen::V,tervehtuda,guarire
1025,sterben::V,kolda,morire
1026,umkommen::V,kolda,perire
1027,sich bewegen::V,likkuda,agitarsi
1028,sich rühren::V,likahtada,muòversi
1029,sich rühren::V,kubahtada,muòversi
1030,sich erheben::V,nousta,alzarsi
1031,sich setzen::V,išttas,sedersi
1032,hinfallen::V,langeta,cadere
1033,laufen::V,kävuda,camminare
1034,laufen::V,kävuda,andare a piedi
1035,schreiten::V,astta,andare
1036,schreiten::V,astta,procedere
1037,schreiten::V,haškta,andare
1038,schreiten::V,haškta,procedere
1039,spazierengehen::V,kävelta,passeggiare
1040,spazierengehen::V,kävelta,andare a passeggio
1041,eilen::V,kiruhtada,andare in fretta
1042,sich beeilen::V,kiruhtada,affrettarsi
1043,sausen::V,fun'urta,volare
1044,sausen::V,fun'urta,correre
1045,rennen::V,joksta,correre
1046,springen::V,hüptä,saltare
1047,klettern::V,libuda,arrampicarsi
1048,schaukeln::V,čibuda,fare l'altalena
1049,kriechen::V,ličtas,strisciare
1050,schwimmen::V,ujuda,nuotare
1051,tauchen::V,čukautas,tuffarsi
1052,tauchen::V,čukautas,immèrgersi
1053,rudern::V,souta,remare
1054,fahren::V,ajada,andare
1055,fahren::V,ajada,viaggiare
1056,fahren::V,ajelda,andare
1057,fahren::V,ajelda,viaggiare
1058,fliegen::V,leta,volare
1059,gehen::V,mända,andare
1060,gehen::V,kävuda,andare
1061,weggehen::V,päzda,andàrsene
1062,weggehen::V,päzda,andare via
1063,weggehen::V,lähtta,andàrsene
1064,weggehen::V,lähtta,andare via
1065,abfahren::V,tönduda,partire
1066,anhalten::V,seižutadas,fermarsi
1067,hineingehen::V,mända südäimehe,entrare
1068,eintreten::V,tulda,entrare
1069,kommen::V,tulda,venire
1070,ankommen::V,tulda,arrivare
1071,zurückkommen::V,pörtas,ritornare
1072,bleiben::V,jäda,restare
1073,bleiben::V,jäda,rimanere
1074,warten::V,varastada,aspettare
1075,erwarten::V,varastada,attèndere
1076,suchen::V,ectä,cercare
1077,finden::V,löuta,trovare
1078,versuchen::V,ladida,tentare
1079,versuchen::V,rohkaita,tentare
1080,vorbereiten::V,vaumita,preparare
1081,lieben::V,armastada,amare
1082,mögen::V,navedida,piacere a
1083,mögen::V,navedida,volere bene a
1084,lachen::V,nagrda,rìdere
1085,rühren::V,likutada,commuòvere
1086,weinen::V,itkta,piàngere
1087,schimpfen::V,laidas,imprecare
1088,schimpfen::V,pačatada,imprecare
1089,sich ärgern::V,rändüda,stizzirsi
1090,sich ärgern::V,rändüda,arrabbiarsi
1091,sich fürchten::V,varaita,avere paura
1092,fürchten::V,varaita,temere
1093,fliehen::V,pageta,fuggire
1094,flüchten::V,pageta,sfuggire
1095,flüchten::V,joksta,sfuggire
1096,sehen::V,nähta,vedere
1097,anschauen::V,kacta,guardare
1098,ansehen::V,kacta,guardare
1099,hören::V,kulda,udire
1100,hören::V,kulda,sentire
1101,zuhören::V,kundeltas,ascoltare
1102,probieren::V,mujada,degustare
1103,probieren::V,mujada,assaggiare
1104,riechen::V,rižada,sentire
1105,fühlen::V,mujada,sentire
1106,scheinen::V,näguda,parere
1107,scheinen::V,näguda,sembrare
1108,zu sehen sein::V,näguda,vedersi
1109,vernehmen::V,kulištada,sentire
1110,vernehmen::V,kulištada,percepire
1111,frieren::V,kül'mdä,aver freddo
1112,tun::V,tehta,fare
1113,können::V,voida,sapere
1114,können::V,mahtta,sapere
1115,wollen::V,himoita,volere
1116,wollen::V,tahtoida,volere
1117,anfangen::V,zavottä,iniziare
1118,anfangen::V,zavottä,cominciare
1119,anfangen::V,augotada,iniziare
1120,anfangen::V,augotada,cominciare
1121,beenden::V,loptä,finire
1122,beenden::V,loptä,terminare
1123,aufhören::V,loptas,finire
1124,aufhören::V,loptas,cessare
1125,gelingen::V,lähtta,riuscire
1126,gelingen::V,tehtas,riuscire
1127,geraten::V,tulda,stare
1128,öffnen::V,avaita,aprire
1129,schließen::V,saubata,chiùdere
1130,stellen::V,panda,porre
1131,stellen::V,panda,mettere
1132,stellen::V,seižutada,porre
1133,stellen::V,seižutada,mettere
1134,setzen::V,ištutada,porre
1135,setzen::V,ištutada,mettere
1136,legen::V,panda,posare
1137,legen::V,panda,mettere
1138,berühren::V,koskta,toccare
1139,berühren::V,käziduda,toccare
1140,verbinden::V,ühtenzoitta,unire
1141,verbinden::V,ühtenzoitta,congiùngere
1142,bedecken::V,katta,coprire
1143,bedecken::V,katta,ricoprire
1144,bedecken::V,peitta,coprire
1145,bedecken::V,peitta,ricoprire
1146,aufhängen::V,riputada,attaccare
1147,anzünden::V,sütutada,accèndere
1148,anzünden::V,sütutada,incendiare
1149,aufheben::V,leta,raccògliere
1150,zurücklassen::V,jätta,lasciare
1151,zurücklassen::V,jätta,lasciare indietro
1152,verlieren::V,kadotada,pèrdere
1153,fallen lassen::V,kirbotada,lasciare cadere
1154,machen::V,säta,fare
1155,machen::V,tehta,fare
1156,herstellen::V,tehta,produrre
1157,herstellen::V,tehta,fabbricare
1158,bauen::V,leta,costruire
1159,bauen::V,sauda,costruire
1160,reparieren::V,koheta,riparare
1161,verbessern::V,paremboita,migliorare
1162,ändern::V,vajehtada,mutare
1163,ändern::V,vajehtada,cambiare
1164,graben::V,kaida,scavare
1165,graben::V,čongoida,scavare
1166,beugen::V,koverta,chinare
1167,beugen::V,koverta,flettere
1168,biegen::V,painda,tòrcere
1169,drehen::V,punotada,girare
1170,wenden::V,käta,girare
1171,wenden::V,käta,voltare
1172,wenden::V,kärauta,girare
1173,wenden::V,kärauta,voltare
1174,umdrehen::V,käta,rivoltare
1175,heben::V,leta,levare
1176,hochheben::V,libutada,levare
1177,hochheben::V,libutada,sollevare
1178,ergreifen::V,tabata,afferrare
1179,halten::V,pidada,tenere
1180,drücken::V,painda,premere
1181,schieben::V,žigutada,spìngere
1182,kratzen::V,künstä,grattare
1183,kratzen::V,künstä,graffiare
1184,lecken::V,nolda,leccare
1185,beißen::V,purda,mòrdere
1186,beißen::V,hambastada,mòrdere
1187,abreißen::V,ratketa,staccarsi
1188,abreißen::V,ratketa,strapparsi
1189,abschneiden::V,čapata,tagliare
1190,abschneiden::V,leikata,tagliare
1191,binden::V,sidoda,legare
1192,binden::V,sidoda,bendare
1193,stecken::V,čokaita,ficcare
1194,brechen::V,katkaita,rompere
1195,klopfen::V,kolkotada,bàttere
1196,hauen::V,löda,picchiare
1197,kleben::V,klejata,incollare
1198,reiben::V,hosta,fregare
1199,reiben::V,törkita,fregare
1200,reiben::V,jorotada,fregare
1201,streichen::V,voita,spalmare
1202,schleifen::V,hijoida,arrotare
1203,schleifen::V,teravzoitta,arrotare
1204,schneiden::V,leikata,tagliare
1205,rütteln::V,heilutada,scuòtere
1206,schütteln::V,pudištada,agitare
1207,schütteln::V,pudištada,scuòtere
1208,schwenken::V,maihutada,agitare
1209,schwenken::V,maihutada,sventolare
1210,schütten::V,valada,versare
1211,füllen::V,täutta,riempire
1212,einwickeln::V,kärdä,involtare
1213,tragen::V,kantta,portare
1214,tragen::V,kandišta,portare
1215,schleppen::V,vedätada,trainare
1216,schleppen::V,vedätada,trascinare
1217,ziehen::V,vedada,tirare
1218,aufbewahren::V,kaita,custodire
1219,aufbewahren::V,kaita,conservare
1220,werfen::V,čuta,gettare
1221,werfen::V,čuta,lanciare
1222,werfen::V,tactä,gettare
1223,werfen::V,tactä,lanciare
1224,fangen::V,püta,prèndere
1225,fangen::V,püta,acchiappare
1226,packen::V,tabata,pigliare
1227,packen::V,tabata,afferrare
1228,verstecken::V,peitta,nascondere
1229,teilen::V,jagada,divìdere
1230,schicken::V,oigeta,inviare
1231,bringen::V,veda,portare
1232,bringen::V,veda,apportare
1233,hinzufügen::V,ližata,aggiùngere
1234,bekommen::V,sada,ricevere
1235,erhalten::V,sada,ricevere
1236,nehmen::V,otta,prèndere
1237,wählen::V,valita,elèggere
1238,wählen::V,valita,scegliere
1239,auswählen::V,valita,scegliere
1240,bewahren::V,kaita,conservare
1241,behindern::V,telustada,impedire
1242,verderben::V,travida,guastare
1243,beschädigen::V,satatada,danneggiare
1244,zerbrechen::V,mureta,rompere
1245,zerbrechen::V,mureta,spezzare
1246,zerreißen::V,rebitada,stracciare
1247,zerstören::V,mureta,distrùggere
1248,verbrennen::V,poltta,bruciare
1249,geben::V,antta,dare
1250,reichen::V,antta,pòrgere
1251,schenken::V,lahjoita,regalare
1252,versprechen::V,toivotada,promettere
1253,wünschen::V,toivotada,augurare
1254,loben::V,kitta,lodare
1255,küssen::V,tervehtada,baciare
1256,wiegen::V,likutada,cullare
1257,wiegen::V,likutada,dondolare
1258,zudecken::V,katta,coprire
1259,wecken::V,noustatada,svegliare
1260,zeigen::V,ozutada,indicare
1261,führen::V,astutada,guidare
1262,führen::V,astutada,condurre
1263,lehren::V,opeta,insegnare
1264,unterrichten::V,opeta,istruire
1265,unterrichten::V,opeta,insegnare
1266,aufziehen::V,kazvatada,allevare
1267,leiten::V,ohjata,avviare
1268,leiten::V,ohjata,dirìgere
1269,antreiben::V,rigehtoitta,incitare
1270,lassen::V,käskta,fare
1271,einladen::V,kucta,invitare
1272,vereinigen::V,ühtenzoitta,unire
1273,besuchen::V,rižada,visitare
1274,besuchen::V,rižada,far vìsita a
1275,treffen::V,vastata,incontrare
1276,sich versammeln::V,kägeta,rinunirsi
1277,sich versammeln::V,sätas,rinunirsi
1278,spielen::V,väta,giocare
1279,singen::V,pajatada,cantare
1280,tanzen::V,kargaita,danzare
1281,sich trennen::V,erigata,separarsi
1282,verlassen::V,jätta,lasciare
1283,verlassen::V,jätta,abbandonare
1284,retten::V,päzutada,salvare
1285,bewachen::V,varjoita,custodire
1286,schützen::V,kaita,protèggere
1287,verteidigen::V,kaita,difèndere
1288,sich schlagen::V,torata,bàttersi
1289,schießen::V,ampta,sparare
1290,siegen::V,vägestada,vìncere
1291,ärgern::V,verdutada,stizzire
1292,ärgern::V,rändütada,stizzire
1293,schlagen::V,löda,bàttere
1294,schlagen::V,iškta,bàttere
1295,treten::V,peksta,calciare
1296,treten::V,topsta,calciare
1297,stechen::V,pystiä,pùngere
1298,stoßen::V,iškta,urtare
1299,stoßen::V,iškta,spìngere
1300,stoßen::V,pudištada,urtare
1301,stoßen::V,pudištada,spìngere
1302,stehlen::V,vargastada,rubare
1303,stören::V,keskustada,disturbare
1304,belästigen::V,tartuteldas,molestare
1305,belästigen::V,tartuteldas,importunare
1306,verbergen::V,katelda,celare
1307,verbergen::V,katelda,nascondere
1308,täuschen::V,manitada,ingannare
1309,betrügen::V,manitada,frodare
1310,betrügen::V,manitada,truffare
1311,töten::V,rikta,uccìdere
1312,töten::V,surmita,uccìdere
1313,wohnen::V,eläda,abitare
1314,arbeiten::V,rata,lavorare
1315,sammeln::V,kogota,raccògliere
1316,sammeln::V,kogota,collezionare
1317,pflücken::V,poimda,cògliere
1318,jagen::V,mecata,cacciare
1319,fischen::V,kalatada,pescare
1320,fassen::V,tabata,catturare
1321,fassen::V,tabata,acchiappare
1322,hüten::V,paimeta,pascolare
1323,treiben::V,ajada,spìngere
1324,anbinden::V,küttestada,legare
1325,anbinden::V,küttestada,attaccare
1326,anbinden::V,sidoda,legare
1327,anbinden::V,sidoda,attaccare
1328,füttern::V,sötta,dar da mangiare a
1329,melken::V,lüpsta,mùngere
1330,hacken::V,sauda,tritare
1331,hacken::V,sauda,spaccare
1332,gießen::V,valada,annaffiare
1333,reifen::V,küpseta,maturare
1334,zubereiten::V,vaumištada,preparare
1335,kochen::V,keitta,cuòcere
1336,backen::V,paštta,cuòcere
1337,backen::V,paštta,cuòcere al forno
1338,braten::V,žarda,frìggere
1339,braten::V,žarda,arrostire
1340,umrühren::V,segoitada,mescolare
1341,stricken::V,kudoda,llavorare a maglia
1342,nähen::V,ombelta,cucire
1343,färben::V,mujutada,tìngere
1344,reinigen::V,puhtastada,pulire
1345,reinigen::V,puhtastada,nettare
1346,waschen::V,pesta,lavare
1347,abwischen::V,pühktä,asciugare
1348,spülen::V,huhtoida,lavare
1349,spülen::V,huhtoida,sciacquare
1350,fegen::V,pühkta,spazzare
1351,kehren::V,uhoita,spazzare
1352,baden::V,kül'ptäs,bagnarsi
1353,baden::V,kül'ptäs,fare il bagno
1354,sich waschen::V,pestas,lavarsi
1355,ausziehen::V,riičta,tògliersi
1356,ausziehen::V,rušta,tògliersi
1357,anziehen::V,panda päle,mettersi
1358,anziehen::V,panda päle,indossare
1359,anziehen::V,panda kädehe,mettersi
1360,anziehen::V,panda kädehe,indossare
1361,anziehen::V,panda jaugha,mettersi
1362,anziehen::V,panda jaugha,indossare
1363,sich anziehen::V,sobdas,vestirsi
1364,kämmen::V,harjata,pettinare
1365,schmücken::V,čomitada,ornare
1366,schmücken::V,čomitada,decorare
1367,sagen::V,sanuda,dire
1368,sprechen::V,pagišta,parlare
1369,reden::V,pagišta,parlare
1370,sich unterhalten::V,lodaita,conversare
1371,fragen::V,küzuda,chièdere
1372,fragen::V,küzuda,domandare
1373,bitten::V,pakita,pregare
1374,erzählen::V,sanuda,narrare
1375,erzählen::V,sanuda,raccontare
1376,erzählen::V,starinoita,narrare
1377,erzählen::V,starinoita,raccontare
1378,mitteilen::V,tedotada,comunicare
1379,nennen::V,nimitada,nominare
1380,rufen::V,kucta,chiamare
1381,prahlen::V,kittäs,vantarsi
1382,übersetzen::V,käta,tradurre
1383,denken::V,meletada,pensare
1384,glauben::V,uskta,credere
1385,bemerken::V,homaita,notare
1386,bemerken::V,homaita,osservare
1387,erkennen::V,tundištada,riconoscere
1388,begreifen::V,tabata,capire
1389,begreifen::V,tabata,comprèndere
1390,verstehen::V,el'geta,intèndere
1391,verstehen::V,el'geta,comprèndere
1392,verstehen::V,toimetada,intèndere
1393,verstehen::V,toimetada,comprèndere
1394,lernen::V,opetas,imparare
1395,lernen::V,opetas,apprèndere
1396,wissen::V,teta,sapere
1397,sich erinnern an::V,johtutada,ricordare
1398,sich erinnern an::V,johtutada,ricordarsi di
1399,vergessen::V,unohtada,dimenticare
1400,messen::V,märita,misurare
1401,zählen::V,lugeda,contare
1402,rechnen::V,lugeda,contare
1403,rechnen::V,lugeda,calcolare
1404,lesen::V,lugeda,lèggere
1405,malen::V,pirta,dipìngere
1406,zeichnen::V,pirta,disegnare
1407,schreiben::V,kirjutada,scrìvere
1408,besitzen::V,omištada,possedere
1409,kaufen::V,ostta,comprare
1410,kaufen::V,ostta,acquistare
1411,verkaufen::V,möda,vendere
1412,bezahlen::V,maksta,pagare
1413,zahlen::V,maksta,pagare
1414,beherrschen::V,valdoita,dominare
1415,ertragen::V,tirpta,sopportare
