,Concept_ID,bg,ba
792,dorthin::ADV,нататък,шунда
793,dorthin::ADV,нататък,тегеләй
794,geradeaus::ADV,направо,тура
795,vorwärts::ADV,напред,алға
796,rückwärts::ADV,назад,кирегә
797,zurück::ADV,обратно,кирегә
798,unten::ADV,долу,түбәндә
799,hinab::ADV,надолу,түбәнгә
800,oben::ADV,горе,юғарыла
801,hinauf::ADV,нагоре,юғарыға
802,überall::ADV,навсякъде,бөтә урында
803,nicht::ADV,не,тугел
804,ein wenig::ADV,малко,аҙ
805,kaum::ADV,едва,көскә
806,kaum::ADV,едва,саҡ-саҡ
807,kaum::ADV,едвам,көскә
808,kaum::ADV,едвам,саҡ-саҡ
809,sehr::ADV,много,ифат
810,sehr::ADV,твърде,ифат
811,so::ADV,тъй,шулай
812,so::ADV,така,шулай
813,noch::ADV,още,йәнә
814,nur::ADV,само,бары
815,schon::ADV,вече,инде
816,wieder::ADV,пак,тағы
817,wieder::ADV,отново,тағы
818,vergebens::ADV,напразно,бушҡа
819,vor::PRP,пред,алдында
820,hinter::PRP,зад,артында
821,unter::PRP,под,аҫтында
822,durch::PRP,през,үтә
823,neben::PRP,до,эргәһендә
824,neben::PRP,при,эргәһендә
825,zwischen::PRP,между,араһында
826,zwischen::PRP,помежду,араһында
827,wegen::PRP,заради,өсөн
828,wegen::PRP,заради,сәбәпле
829,dies::PRN,този,был
830,dies::PRN,този,ошо
831,das::PRN,туй,ул
832,das::PRN,това,ул
833,alles::PRN,всичко,бөтә
834,ich::PRN,аз,мин
835,du::PRN,ти,һин
836,er::PRN,той,ул
837,wir::PRN,ние,беҙ
838,ihr::PRN,вие,һеҙ
839,sie::PRN,те,улар
840,was::FPRN,що,ә
841,was::FPRN,що,ни
842,was::FPRN,що,нәмә
843,was::FPRN,какво,ә
844,was::FPRN,какво,ни
845,was::FPRN,какво,нәмә
846,wer::FPRN,кой,ҡем
847,wo::FADV,къде,ҡайҙа
848,wohin::FADV,накъде,ҡайҙа
849,wohin::FADV,накъдето,ҡайҙа
850,wie::FADV,как,инидәй
851,warum::FADV,защо,ин өсөн
852,wieviel::FNUM,колко,күпме
853,eins::NUM,един,бер
854,zwei::NUM,два,ике
855,zwei::NUM,два,икәү
856,drei::NUM,три,өс
857,vier::NUM,четири,дүрт
858,fünf::NUM,пет,биш
859,sechs::NUM,шест,алты
860,sieben::NUM,седем,ете
861,acht::NUM,осем,һигеҙ
862,neun::NUM,девет,туғыҙ
863,zehn::NUM,десет,ун
864,elf::NUM,единайсет,ун бер
865,elf::NUM,единадесет,ун бер
866,zwölf::NUM,дванайсет,ун ике
867,zwölf::NUM,дванадесет,ун ике
868,zwanzig::NUM,двайсет,егерме
869,zwanzig::NUM,двадесет,егерме
870,dreißig::NUM,тридесет,утыҙ
871,vierzig::NUM,четиридесет,ҡырҡ
872,fünfzig::NUM,петдесет,илле
873,sechzig::NUM,шестдесет,алтмыш
874,siebzig::NUM,седемдесет,етмеш
875,achtzig::NUM,осемдесет,һикһән
876,neunzig::NUM,деветдесет,туҡһан
877,hundert::NUM,сто,йөҙ
878,tausend::NUM,хиляда,мең
879,und::CNJ,а,да
880,und::CNJ,та,да
881,oder::CNJ,или,йәки
882,stehen::V,стоя,тороу
883,sitzen::V,седя,ултырыу
884,liegen::V,лежа,ятыу
885,hängen::V,вися,аҫылынып тороу
886,werden::V,бъда,булыу
887,werden::V,стана,булыу
888,passieren::V,случа се,булыу
889,beginnen::V,започна,башлау
890,enden::V,свърша,бөтөү
891,enden::V,свърша,тамамланыү
892,wechseln::V,променям,үҙгәреү
893,aufgehen[Sonne]::V,изгрея,ҡалҡыу
894,untergehen[Sonne]::V,заляза,байыу
895,scheinen[Sonne]::V,грея,яҡтыртып тороу
896,scheinen[Sonne]::V,светя,яҡтыртып тороу
897,donnern::V,гърмя,күкрәү
898,wehen::V,вея,иҫеү
899,wehen::V,духам,иҫеү
900,strömen::V,тека,ташыу
901,strömen::V,лея се,ташыу
902,fließen::V,тека,ағыу
903,sich drehen::V,въртя се,әйләнеү
904,schwanken::V,клатя се,тирбәлеү
905,schwingen::V,трептя,бәүетеү
906,fallen::V,падам,йығылыу
907,brennen::V,горя,яныу
908,rauchen::V,димя,төтәү
909,regnen::V,вали дъжд,ямғыр яуа
910,gefrieren::V,замръзна,туңыү
911,tauen::V,топя се,иреү
912,schmelzen::V,разтопя се,иреү
913,trocknen::V,съхна,кибеү
914,sieden::V,вря,ҡайнау
915,sieden::V,кипя,ҡайнау
916,faulen::V,гния,сереу
917,verfaulen::V,изгния,сереу
918,reißen::V,напукам се,өҙөү
919,reißen::V,напукам се,йыртылыу
920,versinken::V,потъна,батыу
921,vergehen::V,минавам,үтеү
922,erscheinen::V,явя се,килеп сығыу
923,verschwinden::V,изчезна,юғалыу
924,sinken::V,падна,түбәнәйеү
925,abnehmen::V,отслабна,кәметеү
926,zunehmen::V,нарасна,артыу
927,steigen::V,увелича се,күтәрелеү
928,steigen::V,покачвам се,күтәрелеү
929,wachsen::V,раста,үҫеү
930,glänzen::V,лъщя,ялтырау
931,glänzen::V,блестя,ялтырау
932,funkeln::V,искря,баҙлау
933,lärmen::V,шумя,шаулау
934,läuten::V,звъня,ҡағыу
935,klingeln::V,звъня,ҡағыу
936,klingeln::V,звъня,шылтыратыу
937,klirren::V,звънтя,шылтыратыу
938,klirren::V,дрънкам,шылтыратыу
939,brausen::V,буча,ҡотороноу
940,rauschen::V,шумя,шыптырлау
941,klingen::V,звуча,яңғырау
942,bellen::V,лая,өрөү
943,heulen::V,вия,олоу
944,heulen::V,рева,олоу
945,blasen::V,духна,өрөү
946,pfeifen::V,свиря,һызғырып ебәреү
947,schreien::V,крещя,ҡысҡырыу
948,stöhnen::V,стена,уңғырашыу
949,stöhnen::V,пъшкам,уңғырашыу
950,zittern::V,треперя,ҡалтырау
951,leben::V,живея,йәшәү
952,geboren werden::V,родя се,тыуыу
953,atmen::V,дишам,тын алыү
954,trinken::V,пия,эсеү
955,essen::V,ям,ашау
956,schlucken::V,гълтам,йотоу
957,müde werden::V,уморя се,арыу
958,einschlafen::V,заспя,йоҡлап китеү
959,schlafen::V,спя,йоҡлау
960,aufwachen::V,събудя се,уяныу
961,aufstehen::V,стана,тороу
962,sich erholen::V,отдъхвам си,ял итеү
963,krank werden::V,заболея,сирләү
964,krank sein::V,боледувам,сирләү
965,schmerzen::V,боля,ауыртыу
966,husten::V,кашлям,йүтәлләү
967,genesen::V,оздравея,һауығыу
968,sterben::V,умра,үлеү
969,umkommen::V,загина,һәләк булыу
970,sich bewegen::V,движа се,хәрәкәт итеү
971,sich bewegen::V,мърдам се,хәрәкәт итеү
972,sich rühren::V,движа се,ҡуҙғалыу
973,sich erheben::V,стана,тороу
974,sich setzen::V,седна,ултырыу
975,hinfallen::V,падна,ҡолау
976,laufen::V,ходя,йөрөү
977,schreiten::V,крача,атлау
978,spazierengehen::V,разхождам се,ял итеп йороү
979,eilen::V,бързам,ашығыу
980,eilen::V,бързам,ҡабаланыу
981,sich beeilen::V,побързам,ашығыу
982,sich beeilen::V,побързам,ҡабаланыу
983,sausen::V,тичам,елеү
984,rennen::V,бягам,йүгеп йөрөү
985,springen::V,скачам,һикереү
986,klettern::V,катеря се,үрмәләү
987,klettern::V,катеря се,үрмәләп менеү
988,schaukeln::V,люлея се,сайҡалыу
989,kriechen::V,лазя,шыуышыу
990,kriechen::V,пълзя,шыуышыу
991,schwimmen::V,плувам,йоҙөү
992,tauchen::V,гмуркам се,сумыу
993,rudern::V,греба,ишеү
994,fahren::V,пътувам,йөрөү
995,fliegen::V,летя,осоу
996,fliegen::V,хвърча,осоу
997,gehen::V,ида,барыу
998,gehen::V,вървя,барыу
999,weggehen::V,отида си,китеү
1000,abfahren::V,отпътувам,сығыу
1001,anhalten::V,спра се,тукталыу
1002,hineingehen::V,влизам,инеү
1003,eintreten::V,вляза,инеү
1004,kommen::V,ида,килеү
1005,kommen::V,дойда,килеү
1006,ankommen::V,пристигна,килеү
1007,zurückkommen::V,върна се,ҡайтыу
1008,bleiben::V,остана,ҡалыу
1009,warten::V,чакам,көтөп тороу
1010,erwarten::V,очаквам,көтөү
1011,suchen::V,търся,эҙләү
1012,finden::V,намеря,табыу
1013,versuchen::V,опитам,тырышып ҡарау
1014,vorbereiten::V,подготвя,әҙерләү
1015,lieben::V,любя,яратыу
1016,mögen::V,обичам,һөйөү
1017,mögen::V,обичам,яратыу
1018,lachen::V,смея се,көлөү
1019,rühren::V,трогна,ҡағылыу
1020,weinen::V,плача,илау
1021,schimpfen::V,ругая,һүгенеү
1022,schimpfen::V,ругая,тиргәнеү
1023,schimpfen::V,ругая,һуҡраныу
1024,schimpfen::V,псувам,һүгенеү
1025,schimpfen::V,псувам,тиргәнеү
1026,schimpfen::V,псувам,һуҡраныу
1027,sich ärgern::V,ядосам се,асыуланыу
1028,sich fürchten::V,боя се,ҡурҡыу
1029,sich fürchten::V,страхувам се,ҡурҡыу
1030,fürchten::V,боя се от,ҡурҡыу
1031,fürchten::V,страхувам се от,ҡурҡыу
1032,fliehen::V,бягам,ҡасыу
1033,flüchten::V,бягам,ҡасыу
1034,flüchten::V,избягам,ҡасыу
1035,sehen::V,видя,күреү
1036,anschauen::V,гледам,ҡарау
1037,ansehen::V,поглеждам,ҡарау
1038,ansehen::V,поглеждам,тикшереү
1039,hören::V,чувам,ишетеү
1040,zuhören::V,слушам,тыңлау
1041,probieren::V,опитам,татыу
1042,riechen::V,подуша,еҫкәү
1043,fühlen::V,усещам,тойоу
1044,fühlen::V,чувствувам,тойоу
1045,scheinen::V,изглеждам,кеүек күренеү
1046,scheinen::V,изглеждам,тойолоу
1047,zu sehen sein::V,виждам се,күренеү
1048,vernehmen::V,доловя,ишетеү
1049,frieren::V,мръзна,туңыү
1050,tun::V,правя,яһау
1051,tun::V,правя,әшләү
1052,können::V,мога,алыу
1053,können::V,мога,мөмкин булыу
1054,wollen::V,ща,теләү
1055,wollen::V,искам,теләү
1056,anfangen::V,започна,башлау
1057,beenden::V,свърша,бөтөрөү
1058,beenden::V,свърша,тамамлау
1059,beenden::V,завърша,бөтөрөү
1060,beenden::V,завърша,тамамлау
1061,aufhören::V,престана,туктау
1062,gelingen::V,успея,уңышлы булыу
1063,gelingen::V,сполуча,уңышлы булыу
1064,geraten::V,удам се,булып сығыу
1065,öffnen::V,отворя,асыу
1066,schließen::V,затворя,йомоу
1067,stellen::V,поставя,ҡуйыу
1068,setzen::V,туря,урынлаштырыу
1069,legen::V,сложа,һалыу
1070,legen::V,слагам,һалыу
1071,berühren::V,докосна,тейеү
1072,berühren::V,докосна,ҡағылыу
1073,verbinden::V,свържа,ҡушыу
1074,verbinden::V,свържа,бәйләү
1075,bedecken::V,покрия,ҡаплау
1076,aufhängen::V,закача,элеү
1077,anzünden::V,запаля,тоҡандырыу
1078,aufheben::V,вдигна,мендереү
1079,aufheben::V,повдигна,мендереү
1080,zurücklassen::V,оставя,ҡалдырыу
1081,verlieren::V,загубя,юғалтыу
1082,fallen lassen::V,изпусна,төшөрөп ебәреү
1083,machen::V,направя,яһау
1084,machen::V,направя,эшләү
1085,herstellen::V,произведа,эшләп сығарыу
1086,bauen::V,строя,төҙөү
1087,reparieren::V,поправя,төҙәтеү
1088,verbessern::V,подобря,яҡшыртыу
1089,ändern::V,променя,үҙгәртеү
1090,graben::V,копая,ҡаҙыу
1091,beugen::V,прегъна,бөгөү
1092,biegen::V,прегъна,бөгөү
1093,drehen::V,въртя,өйрөлтөү
1094,drehen::V,въртя,әйләндереү
1095,wenden::V,обърна,әйләндереү
1096,umdrehen::V,обърна,түңкәреү
1097,heben::V,вдигам,күтәреү
1098,heben::V,вдигам,мендереү
1099,hochheben::V,издигна,күтәреү
1100,ergreifen::V,хвана,тотоп алыу
1101,ergreifen::V,обхвана,тотоп алыу
1102,halten::V,държа,тотоу
1103,drücken::V,натискам,ҡыҫыу
1104,drücken::V,притискам,ҡыҫыу
1105,schieben::V,тикам,этеү
1106,schieben::V,тикам,төртөү
1107,kratzen::V,одраскам,ҡырыу
1108,lecken::V,лижа,ялау
1109,lecken::V,ближа,ялау
1110,beißen::V,хапя,тешләү
1111,beißen::V,ухапя,тешләү
1112,abreißen::V,откъсна,өҙөү
1113,abschneiden::V,отрежа,ҡырҡыу
1114,binden::V,вържа,бәйләү
1115,stecken::V,пъхна,ҡаҙау
1116,brechen::V,троша,боҙоу
1117,klopfen::V,чукам,шаҡылдау
1118,hauen::V,бия,туҡмау
1119,kleben::V,лепя,йәбештереү
1120,kleben::V,залепя,йәбештереү
1121,reiben::V,трия,ыуыу
1122,reiben::V,трия,ышҡыу
1123,reiben::V,търкам,ыуыу
1124,reiben::V,търкам,ышҡыу
1125,streichen::V,намажа,яғыу
1126,schleifen::V,остря,үткерләү
1127,schneiden::V,режа,ҡырҡыу
1128,rütteln::V,разтърсвам,һелкетеү
1129,schütteln::V,клатя,һелкетеү
1130,schütteln::V,друсам,һелкетеү
1131,schwenken::V,размахам,болғау
1132,schütten::V,сипя,ҡойоу
1133,füllen::V,напълня,тултырыу
1134,einwickeln::V,увия,төрөү
1135,einwickeln::V,завия,төрөү
1136,tragen::V,нося,алып барыу
1137,schleppen::V,влача,һөйрәү
1138,ziehen::V,тегля,тартыу
1139,ziehen::V,дръпна,тартыу
1140,aufbewahren::V,съхраня,һаҡлау
1141,werfen::V,хвърля,ырғытыу
1142,fangen::V,ловя,тотоу
1143,fangen::V,уловя,тотоу
1144,packen::V,хвана,етеү
1145,packen::V,хвана,тотоп алыу
1146,verstecken::V,крия,йәшереү
1147,verstecken::V,скрия,йәшереү
1148,teilen::V,разделя,бүлеү
1149,schicken::V,изпращам,ебәреү
1150,bringen::V,донеса,килтереү
1151,hinzufügen::V,прибавя,өтәү
1152,bekommen::V,сдобия се,алыу
1153,erhalten::V,получа,алыу
1154,nehmen::V,взема,алыу
1155,wählen::V,избирам,һайлаү
1156,auswählen::V,избера,һайлап алыу
1157,bewahren::V,пазя,һаҡлау
1158,behindern::V,преча,тотҡарлыҡ яһау
1159,behindern::V,спъвам,тотҡарлыҡ яһау
1160,verderben::V,разваля,боҙоу
1161,beschädigen::V,повредя,боҙоу
1162,zerbrechen::V,счупя,ҡыйратыу
1163,zerreißen::V,скъсам,йыртыу
1164,zerstören::V,разруша,емереү
1165,verbrennen::V,изгоря,үртәү
1166,geben::V,дам,биреү
1167,reichen::V,подам,биреү
1168,schenken::V,подаря,бүләк итеү
1169,versprechen::V,обещая,вәғәҙә биреү
1170,wünschen::V,желая,теләу
1171,loben::V,хваля,маҡтау
1172,küssen::V,целувам,үбеү
1173,wiegen::V,люлея,бәүетеү
1174,wiegen::V,люлея,тирбәтеү
1175,zudecken::V,покрия,ҡаплау
1176,wecken::V,събудя,уятыу
1177,zeigen::V,покажа,күрһәтеү
1178,führen::V,водя,етәкләү
1179,führen::V,заведа,етәкләү
1180,lehren::V,уча,уҡытыу
1181,lehren::V,уча,өйрәтеү
1182,unterrichten::V,преподавам,уҡытыу
1183,aufziehen::V,отгледам,тәрбиәле
1184,leiten::V,ръководя,етәкләү
1185,leiten::V,ръководя,етәкселек итеү
1186,leiten::V,управлявам,етәкләү
1187,leiten::V,управлявам,етәкселек итеү
1188,antreiben::V,подкарвам,ашыҡтырыу
1189,lassen::V,накарам,мәжбүр итеү
1190,einladen::V,поканя,саҡырыу
1191,vereinigen::V,съединя,берләштереү
1192,besuchen::V,посетя,килеп сығыу
1193,treffen::V,срещна,тойоү
1194,treffen::V,срещна,осратыу
1195,treffen::V,срещна,ҡаршылау
1196,sich versammeln::V,събера се,йыйылыу
1197,spielen::V,играя,тартыу
1198,singen::V,пея,йырлау
1199,tanzen::V,танцувам,бейеү
1200,sich trennen::V,разделя се,айырылышыу
1201,verlassen::V,напусна,ташлау
1202,verlassen::V,напусна,ташлап китеү
1203,retten::V,спася,ҡотҡарыу
1204,bewachen::V,охранявам,һаҡлау
1205,schützen::V,запазя,һаҡлау
1206,verteidigen::V,защитя,яҡлау
1207,sich schlagen::V,бия се,һуғышыу
1208,schießen::V,стрелям,атыу
1209,siegen::V,победя,еңеү
1210,ärgern::V,ядосам,асыуландырыу
1211,schlagen::V,бия,бәреү
1212,schlagen::V,бия,туҡмау
1213,schlagen::V,ударя,бәреү
1214,schlagen::V,ударя,туҡмау
1215,treten::V,ритам,тибеү
1216,treten::V,ритам,типкеләү
1217,stechen::V,бодна,сәнсеү
1218,stoßen::V,бутна,этеү
1219,stoßen::V,бутна,төртөү
1220,stoßen::V,блъсна,этеү
1221,stoßen::V,блъсна,төртөү
1222,stören::V,смутя,ҡамасаулау
1223,belästigen::V,отегча,бимазалау
1224,belästigen::V,отегча,ҡамасаулау
1225,belästigen::V,безпокоя,бимазалау
1226,belästigen::V,безпокоя,ҡамасаулау
1227,verbergen::V,скрия,йәшереү
1228,täuschen::V,измамя,ултыртыу
1229,betrügen::V,измамя,алдау
1230,töten::V,убия,үлтереү
1231,töten::V,умъртвя,үлтереү
1232,wohnen::V,живея,йәшәү
1233,arbeiten::V,работя,эшләү
1234,sammeln::V,събера,йыйыу
1235,pflücken::V,бера,өҙөү
1236,pflücken::V,откъсна,өҙөү
1237,jagen::V,ловувам,аулау
1238,fischen::V,ловя риба,аулау
1239,fassen::V,хвана,тотоу
1240,hüten::V,пазя,көтөү
1241,treiben::V,карам,ҡыуыу
1242,anbinden::V,завържа,бәйләү
1243,füttern::V,храня,ашатыу
1244,melken::V,доя,һауыү
1245,hacken::V,сека,турау
1246,hacken::V,сека,тапау
1247,gießen::V,полея,ҡойоу
1248,reifen::V,узрея,өлғөрөү
1249,zubereiten::V,приготвя,бешереү
1250,kochen::V,варя,бешереү
1251,backen::V,пека,бешереү
1252,braten::V,пържа,ҡурыу
1253,umrühren::V,разбъркам,ҡатнаштырыу
1254,stricken::V,плета,бәйләү
1255,nähen::V,шия,тегеү
1256,färben::V,боядисам,буяу
1257,reinigen::V,почистя,таҙартыу
1258,waschen::V,мия,йыуыу
1259,waschen::V,пера,йыуыу
1260,abwischen::V,избърша,һөртөү
1261,spülen::V,плакна,сайҡау
1262,fegen::V,измета,һепереү
1263,kehren::V,мета,һепереү
1264,baden::V,къпя се,һыу инеү
1265,sich waschen::V,мия се,йыуыныу
1266,ausziehen::V,съблека,сисеү
1267,anziehen::V,облека,кейеү
1268,sich anziehen::V,облека се,кейенеү
1269,kämmen::V,реша,тарау
1270,kämmen::V,вчеша,тарау
1271,schmücken::V,накича,биҙәү
1272,sagen::V,кажа,әйтеү
1273,sprechen::V,говоря,әйтеү
1274,sprechen::V,говоря,һөйләшеү
1275,reden::V,говоря,һөйләшеү
1276,sich unterhalten::V,разговарям,әңгәмәләшеү
1277,fragen::V,запитам,һорау
1278,bitten::V,моля,үтенеү
1279,erzählen::V,разкажа,һөйләү
1280,mitteilen::V,съобщя,әйтеү
1281,nennen::V,нарека,атау
1282,nennen::V,нарека,исемләү
1283,rufen::V,викам,саҡырыу
1284,rufen::V,повикам,саҡырыу
1285,prahlen::V,хваля се,маҡтаныу
1286,prahlen::V,хваля се,шапырыныу
1287,übersetzen::V,преведа,тәржемә итеү
1288,denken::V,мисля,уйлау
1289,glauben::V,вярвам,ышаныу
1290,bemerken::V,забележа,күреү
1291,erkennen::V,позная,таныу
1292,begreifen::V,схвана,аңлау
1293,verstehen::V,разбера,аңлау
1294,lernen::V,уча се,өйрәнеү
1295,wissen::V,зная,белеү
1296,sich erinnern an::V,спомня си за,хәтергә алыу
1297,vergessen::V,забравя,онотоу
1298,messen::V,меря,үлсәү
1299,zählen::V,броя,һанау
1300,rechnen::V,сметна,һанау
1301,lesen::V,чета,уҡыу
1302,malen::V,рисувам,һүрәт яһау
1303,malen::V,рисувам,рәсем төшөрөү
1304,zeichnen::V,рисувам,һүрәт яһау
1305,zeichnen::V,рисувам,рәсем төшөрөү
1306,schreiben::V,пиша,яҙыу
1307,besitzen::V,имам,биләү
1308,besitzen::V,притежавам,биләү
1309,kaufen::V,купя,һатып алыу
1310,kaufen::V,купувам,һатып алыу
1311,verkaufen::V,продам,һатыу
1312,bezahlen::V,заплатя,түләү
1313,zahlen::V,платя,түләү
1314,beherrschen::V,владея,биләү
1315,ertragen::V,понеса,түҙеү
1316,Platte::N,,плита
1317,Stütze::N,,терәк
1318,stehlen::V,,урлау
