,Concept_ID,be,kk
798,dann::ADV,потым,онан соң
799,dann::ADV,потым,сонан соң
800,gestern::ADV,учора,кеше
801,einst::ADV,аднойчы,бірде
802,einst::ADV,аднойчы,бір кезде
803,damals::ADV,тады,анада
804,danach::ADV,затым,онан соң
805,danach::ADV,затым,сонан соң
806,vorher::ADV,раней,бұрын
807,zuerst::ADV,спярша,әуелі
808,zuerst::ADV,спярша,алдымен
809,zuerst::ADV,спачатку,әуелі
810,zuerst::ADV,спачатку,алдымен
811,einmal::ADV,адзін раз,бір жолы
812,manchmal::ADV,часам,кейде
813,oft::ADV,часта,ылғи
814,immer::ADV,заўсёды,өнебойы
815,niemals::ADV,ніколі,ешуақытта
816,hier::ADV,тут,бұнда
817,hier::ADV,тут,осында
818,hierhin::ADV,сюды,бермен
819,von hier::ADV,адсюль,бер жақтан
820,von hier::ADV,адгэтуль,бер жақтан
821,dort::ADV,там,анда
822,dorthin::ADV,туды,әрі
823,geradeaus::ADV,прама,тура
824,vorwärts::ADV,наперад,ілгері
825,rückwärts::ADV,назад,артқа
826,zurück::ADV,назад,кейін қарай
827,unten::ADV,унізе,төменде
828,hinab::ADV,уніз,астына
829,hinab::ADV,уніз,төмен
830,oben::ADV,угары,жоғарыда
831,oben::ADV,наверсе,жоғарыда
832,hinauf::ADV,угару,өрге
833,überall::ADV,усюды,әрқайда
834,nicht::ADV,не,емес
835,ein wenig::ADV,трошкі,азырақ
836,ein wenig::ADV,трошкі,аздаған
837,ein wenig::ADV,трошкі,азғантай
838,kaum::ADV,ледзьве,зорға
839,sehr::ADV,вельмі,орасан
840,so::ADV,так,бұлай
841,so::ADV,так,былайша
842,noch::ADV,яшчэ,әлі
843,nur::ADV,толькі,ғана
844,schon::ADV,ужо,түге
845,wieder::ADV,зноў,жаңа
846,wieder::ADV,зноў,қайта
847,wieder::ADV,зноў,жаңадан
848,vergebens::ADV,дарма,бекер
849,vergebens::ADV,дарэмна,бекер
850,vor::PRP,перад,алды
851,hinter::PRP,за,артынан
852,hinter::PRP,ззаду,артынан
853,unter::PRP,пад,түп
854,unter::PRP,пад,маңында
855,durch::PRP,праз,арқылы
856,neben::PRP,каля,іргеде
857,neben::PRP,каля,жанында
858,zwischen::PRP,між,арада
859,zwischen::PRP,паміж,арада
860,wegen::PRP,з-за,үшін
861,dies::PRN,гэта,бұ
862,dies::PRN,гэта,осы
863,das::PRN,тое,сол
864,alles::PRN,усё,дүйім
865,alles::PRN,усё,күллі
866,ich::PRN,я,мен
867,du::PRN,ты,сен
868,er::PRN,ён,ол
869,wir::PRN,мы,біз
870,ihr::PRN,вы,сіз
871,sie::PRN,яны,олар
872,was::FPRN,што,не
873,wer::FPRN,хто,кім
874,wo::FADV,дзе,кәні
875,wo::FADV,дзе,қайда
876,wohin::FADV,куды,қайда
877,wie::FADV,як,калай
878,warum::FADV,чаму,неғып
879,wieviel::FNUM,колькі,неше
880,wieviel::FNUM,колькі,қанша
881,eins::NUM,адзін,бір
882,zwei::NUM,два,екі
883,drei::NUM,тры,үш
884,vier::NUM,чатыры,төрт
885,fünf::NUM,пяць,бес
886,sechs::NUM,шесць,алты
887,sieben::NUM,сем,жеті
888,acht::NUM,восем,сегіз
889,neun::NUM,дзевяць,тоғыз
890,zehn::NUM,дзесяць,он
891,elf::NUM,адзінаццаць,он бір
892,zwölf::NUM,дванаццаць,он екі
893,zwanzig::NUM,дваццаць,жиырма
894,dreißig::NUM,трыццаць,отыз
895,vierzig::NUM,сорак,қырық
896,fünfzig::NUM,пядзесят,елу
897,sechzig::NUM,шесдзесят,алпыс
898,siebzig::NUM,семдзесят,жетпіс
899,achtzig::NUM,восемдзесят,сексен
900,neunzig::NUM,дзевяноста,тоқсан
901,hundert::NUM,сто,жүз
902,tausend::NUM,тысяча,мың
903,und::CNJ,і,та
904,und::CNJ,ды,та
905,oder::CNJ,або,әлде
906,oder::CNJ,або,немесе
907,stehen::V,стаяць,тұру
908,sitzen::V,сядзець,отыру
909,liegen::V,ляжаць,жату
910,hängen::V,вісець,ілу
911,werden::V,стаць,болу
912,werden::V,стаць,түрегелу
913,werden::V,зрабіцца,болу
914,werden::V,зрабіцца,түрегелу
915,passieren::V,трапіцца,болу
916,beginnen::V,пачацца,басталу
917,enden::V,кончыцца,ада болу
918,wechseln::V,мяняцца,құбылу
919,wechseln::V,мяняцца,өзгеру
920,aufgehen[Sonne]::V,узысці,шығу
921,untergehen[Sonne]::V,зайсці,батыру
922,scheinen[Sonne]::V,свяціць,жылтырау
923,donnern::V,грымець,күркіреу
924,wehen::V,дзьмуць,огып тур
925,strömen::V,ліцца,сорғалау
926,fließen::V,цячы,ағу
927,sich drehen::V,круціцца,айналу
928,sich drehen::V,варочацца,айналу
929,schwanken::V,хістацца,толықсу
930,schwingen::V,гайдацца,тербелу
931,schwingen::V,калыхацца,тербелу
932,fallen::V,падаць,құлау
933,fallen::V,падаць,жығылу
934,fallen::V,падаць,төмендеу
935,brennen::V,гарэць,жану
936,rauchen::V,дымець,түтету
937,regnen::V,дажджыць,жауу
938,gefrieren::V,замерзнуць,мұздай қату
939,gefrieren::V,замерзнуць,мұз боп қату
940,tauen::V,раставаць,жібу
941,schmelzen::V,плавіцца,еру
942,trocknen::V,сохнуць,курау
943,sieden::V,кіпець,қайнау
944,faulen::V,гнісці,иістену
945,verfaulen::V,згнісці,шіру
946,reißen::V,ірвацца,жыртылу
947,versinken::V,тануць,малтығу
948,vergehen::V,праходзіць,өту
949,erscheinen::V,зʼявіцца,көріну
950,erscheinen::V,зʼявіцца,көрініп қалу
951,verschwinden::V,знікнуць,ғайып_болу
952,sinken::V,спадаць,ылдилау
953,sinken::V,спадаць,төмендеу
954,abnehmen::V,паменшыцца,кемітілу
955,zunehmen::V,павялічвацца,көбею
956,steigen::V,паднімацца,қобу
957,steigen::V,паднімацца,көтерілу
958,steigen::V,паднімацца,жоғарылау
959,wachsen::V,расці,өсу
960,glänzen::V,блішчаць,жалтырау
961,funkeln::V,бліскаць,жарқырау
962,funkeln::V,бліскаць,нұрлану
963,funkeln::V,бліскаць,жылтылдау
964,lärmen::V,шумець,шулау
965,lärmen::V,шумець,шуылдау
966,läuten::V,званіць,қоңыраулату
967,klingeln::V,званіць,дыңғырлау
968,klirren::V,бразгаць,дыңылдату
969,brausen::V,бушаваць,тасу
970,rauschen::V,шастаць,сусылдау
971,rauschen::V,шастаць,сыбдырлау
972,klingen::V,гучаць,дыбыс шығару
973,bellen::V,брахаць,үру
974,heulen::V,выць,ұлу
975,blasen::V,дзьмухнуць,үру
976,pfeifen::V,свістаць,ысқыру
977,schreien::V,крычаць,шыңғыру
978,schreien::V,крычаць,айғайлау
979,schreien::V,крычаць,байбайлау
980,schreien::V,крычаць,бажалақтау
981,stöhnen::V,стагнаць,ыңырсу
982,stöhnen::V,стагнаць,ыңкылдау
983,zittern::V,дрыжаць,қалш
984,zittern::V,дрыжаць,қалшылдату
985,leben::V,жыць,жасау
986,leben::V,жыць,күнелту
987,leben::V,жыць,күн көру
988,leben::V,жыць,тіршілік ету
989,geboren werden::V,нарадзіцца,туу
990,atmen::V,дыхаць,дем алу
991,atmen::V,дыхаць,ауа жұту
992,trinken::V,піць,ішу
993,trinken::V,піць,ұрттау
994,essen::V,есці,жеу
995,essen::V,есці,тамақтану
996,schlucken::V,глытаць,жұту
997,müde werden::V,стаміцца,болдыру
998,einschlafen::V,заснуць,үйыктап калу
999,schlafen::V,спаць,ұйықтау
1000,aufwachen::V,рассыпацца,ояну
1001,aufstehen::V,устаць,ояну
1002,sich erholen::V,адпачываць,тынығу
1003,krank werden::V,захварэць,кеселдену
1004,krank werden::V,захварэць,сырқаттану
1005,krank werden::V,захварэць,ауырып қалу
1006,krank werden::V,захварэць,ауыра бастау
1007,krank werden::V,захварэць,кеселге ұшырау
1008,krank werden::V,захварэць,сырқаттанып қалу
1009,krank sein::V,хварэць,ауыру
1010,krank sein::V,хварэць,сырқаттану
1011,schmerzen::V,балець,ауырады
1012,husten::V,кашляць,жөтелу
1013,genesen::V,паправіцца,айығу
1014,genesen::V,паздаравець,айығу
1015,sterben::V,памерці,өлу
1016,sterben::V,памерці,қайтыс
1017,sterben::V,памерці,жантапсыру
1018,umkommen::V,загінуць,өлу
1019,umkommen::V,загінуць,қаза табу
1020,sich bewegen::V,рухацца,жылжу
1021,sich rühren::V,варушыцца,қыбырлау
1022,sich erheben::V,устаць,тұру
1023,sich setzen::V,сесці,отыру
1024,hinfallen::V,упасці,жығылу
1025,laufen::V,хадзіць,жояу жүру
1026,schreiten::V,шагаць,кадамдау
1027,schreiten::V,крочыць,кадамдау
1028,spazierengehen::V,гуляць,қыдыру
1029,eilen::V,спяшацца,асығу
1030,eilen::V,спяшацца,жеделдену
1031,eilen::V,спяшацца,жедепдеу
1032,sich beeilen::V,спяшацца,асығу
1033,sich beeilen::V,спяшацца,жеделдену
1034,sausen::V,імчацца,заулау
1035,rennen::V,бегаць,жүгіру
1036,springen::V,скакаць,секіру
1037,klettern::V,лазіць,өрмелеп шығу
1038,schaukeln::V,гайдацца,тербелу
1039,kriechen::V,поўзаць,еңбектеу
1040,schwimmen::V,плаваць,жүзу
1041,schwimmen::V,плаваць,малту
1042,schwimmen::V,плаваць,қалықтау
1043,tauchen::V,ныраць,сүңгу
1044,rudern::V,веславаць,есу
1045,fahren::V,ехаць,бару
1046,fliegen::V,лятаць,ұшу
1047,gehen::V,ісці,бару
1048,weggehen::V,пайсці,кету
1049,abfahren::V,адʼяжджаць,жөнелу
1050,anhalten::V,спыніцца,тоқтау
1051,anhalten::V,затрымацца,тоқтау
1052,hineingehen::V,уваходзіць,кіру
1053,eintreten::V,увайсці,ену
1054,kommen::V,прыйсці,жету
1055,ankommen::V,прыбыць,келу
1056,zurückkommen::V,вярнуцца,қайту
1057,bleiben::V,застацца,қалу
1058,warten::V,чакаць,тосу
1059,erwarten::V,чакаць,күту
1060,suchen::V,шукаць,іздеу
1061,finden::V,знайсці,табу
1062,versuchen::V,прабаваць,талпыну
1063,vorbereiten::V,падрыхтаваць,әзірлеу
1064,lieben::V,кахаць,сүю
1065,mögen::V,любіць,жарату
1066,mögen::V,любіць,жақсы_көру
1067,lachen::V,смяяцца,күлу
1068,lachen::V,смяяцца,күлісу
1069,rühren::V,расчуліць,көңілін бұзу
1070,weinen::V,плакаць,жылау
1071,schimpfen::V,лаяцца,ақырып-бақыру
1072,sich ärgern::V,сердаваць,ашулану
1073,sich fürchten::V,баяцца,сескену
1074,fürchten::V,баяцца,қауіптену
1075,fürchten::V,баяцца,сақсыну
1076,fliehen::V,уцякаць,қашу
1077,fliehen::V,уцякаць,қашып кету
1078,flüchten::V,уцячы,қашу
1079,flüchten::V,уцячы,қашып кету
1080,sehen::V,бачыць,көру
1081,anschauen::V,паглядзець,назар салу
1082,ansehen::V,глядзець,тамашалау
1083,hören::V,чуць,есту
1084,zuhören::V,слухаць,тыңдау
1085,zuhören::V,слухаць,құлақ қою
1086,probieren::V,каштаваць,тату
1087,probieren::V,каштаваць,дәм тату
1088,riechen::V,нюхаць,иіскеу
1089,fühlen::V,адчуваць,сезу
1090,fühlen::V,адчуваць,сезіну
1091,scheinen::V,здавацца,болып көріну
1092,zu sehen sein::V,віднецца,көріну
1093,vernehmen::V,пачуць,есту
1094,vernehmen::V,пачуць,есітіп қалу
1095,frieren::V,мёрзнуць,тоңу
1096,frieren::V,мёрзнуць,жаурау
1097,tun::V,рабіць,ету
1098,tun::V,рабіць,істеу
1099,können::V,умець,білу
1100,wollen::V,хацець,қалау
1101,anfangen::V,пачаць,бастау
1102,beenden::V,закончыць,бітіру
1103,beenden::V,закончыць,адақтау
1104,beenden::V,закончыць,тамамдау
1105,beenden::V,закончыць,аяқтап шығу
1106,aufhören::V,перастаць,доғару
1107,gelingen::V,удацца,жолы түсу
1108,geraten::V,аказацца,калу
1109,öffnen::V,адчыніць,ашу
1110,öffnen::V,адчыніць,ашып қою
1111,schließen::V,зачыніць,жабу
1112,stellen::V,паставіць,қою
1113,stellen::V,паставіць,қойдыру
1114,setzen::V,пасадзіць,отырғызу
1115,legen::V,класці,салу
1116,legen::V,класці,калау
1117,berühren::V,чапаць,тию
1118,verbinden::V,звязаць,байлап алу
1119,verbinden::V,звязаць,сабақтастыру
1120,bedecken::V,накрыць,бүркеу
1121,aufhängen::V,павесіць,ілу
1122,aufhängen::V,павесіць,асып қою
1123,anzünden::V,запаліць,тұтату
1124,aufheben::V,падняць,көтеру
1125,zurücklassen::V,пакінуць,қалдыру
1126,verlieren::V,згубіць,жоғалту
1127,fallen lassen::V,упусціць,құлатып алу
1128,fallen lassen::V,упусціць,қолдан түсіріп алу
1129,machen::V,зрабіць,ету
1130,machen::V,зрабіць,жасау
1131,machen::V,зрабіць,жасап шығару
1132,herstellen::V,вырабіць,жасап шығару
1133,bauen::V,будаваць,тұрғызу
1134,reparieren::V,правіць,оңдау
1135,verbessern::V,палепшыць,дұрыстау
1136,ändern::V,змяніць,өзгерту
1137,graben::V,капаць,үңгу
1138,beugen::V,сагнуць,буғу
1139,biegen::V,пагнуць,ию
1140,biegen::V,пагнуць,майыстыру
1141,drehen::V,вярцець,айналдыру
1142,wenden::V,павярнуць,екінші жағын айналдыру
1143,umdrehen::V,перавярнуць,бұру
1144,heben::V,падымаць,көтеру
1145,hochheben::V,падняць,жоғарылату
1146,hochheben::V,падняць,көтеру
1147,ergreifen::V,схапіць,бас_салу
1148,ergreifen::V,схапіць,шап_беріп_ұстап_алу
1149,ergreifen::V,схапіць,шап_беру
1150,ergreifen::V,схапіць,шап_ете_түсу
1151,ergreifen::V,схваціць,бас_салу
1152,ergreifen::V,схваціць,шап_беріп_ұстап_алу
1153,ergreifen::V,схваціць,шап_беру
1154,ergreifen::V,схваціць,шап_ете_түсу
1155,halten::V,трымаць,тұту
1156,halten::V,трымаць,ұстау
1157,drücken::V,націскаць,басу
1158,schieben::V,пхаць,итеру
1159,schieben::V,штурхаць,итеру
1160,kratzen::V,скрэбці,қыру
1161,lecken::V,лізаць,жалау
1162,beißen::V,кусаць,қабу
1163,beißen::V,кусаць,тістеу
1164,beißen::V,кусаць,қауып алу
1165,abreißen::V,адарваць,үзу
1166,abschneiden::V,адрэзаць,қырқу
1167,binden::V,вязаць,байланыстыру
1168,binden::V,вязаць,байлап_алу
1169,binden::V,вязаць,байластыру
1170,binden::V,вязаць,байлау
1171,binden::V,вязаць,буу
1172,binden::V,вязаць,матау
1173,binden::V,вязаць,сабақтастыру
1174,binden::V,вязаць,ұштастыру
1175,stecken::V,уваткнуць,сұғу
1176,brechen::V,зламаць,сындыру
1177,klopfen::V,стукаць,қағу
1178,hauen::V,біць,соғу
1179,kleben::V,клеіць,желімдеу
1180,reiben::V,церці,үйкеу
1181,streichen::V,намазаць,сүйкеу
1182,schleifen::V,тачыць,егеу
1183,schleifen::V,тачыць,қайрау
1184,schleifen::V,тачыць,егеулеу
1185,schneiden::V,рэзаць,кесу
1186,rütteln::V,хістаць,қозғау
1187,rütteln::V,хістаць,жұлмалау
1188,schütteln::V,трэсці,дірілдету
1189,schütteln::V,трэсці,селкілдету
1190,schwenken::V,махаць,бұлғау
1191,schwenken::V,махаць,сермеу
1192,schütten::V,наліць,құю
1193,füllen::V,напоўніць,толтыру
1194,einwickeln::V,загарнуць,орау
1195,tragen::V,несці,алып жүру
1196,schleppen::V,цягнуць,тарту
1197,ziehen::V,цягнуць,тарту
1198,aufbewahren::V,захоўваць,сақтау
1199,werfen::V,кідаць,лақтыру
1200,fangen::V,лавіць,қармау
1201,fangen::V,лавіць,қағып алу
1202,packen::V,схапіць,шап беру
1203,packen::V,схапіць,шап ете түсу
1204,packen::V,схапіць,шап беріп ұстап алу
1205,packen::V,схваціць,шап беру
1206,packen::V,схваціць,шап ете түсу
1207,packen::V,схваціць,шап беріп ұстап алу
1208,verstecken::V,схаваць,тығу
1209,verstecken::V,схаваць,жасыру
1210,teilen::V,раздзяліць,бөлу
1211,schicken::V,пасылаць,жіберу
1212,bringen::V,прынесці,әкелу
1213,bringen::V,прынесці,алып келу
1214,hinzufügen::V,дабавіць,қосу
1215,hinzufügen::V,дабавіць,үстеу
1216,bekommen::V,дастаць,алу
1217,erhalten::V,атрымаць,алмақ
1218,nehmen::V,ўзяць,алу
1219,nehmen::V,ўзяць,алмақ
1220,wählen::V,выбраць,таңдау
1221,auswählen::V,адабраць,екшеу
1222,auswählen::V,адабраць,саралау
1223,auswählen::V,адабраць,сұрыптау
1224,auswählen::V,адабраць,сайлап алу
1225,bewahren::V,захаваць,сақтау
1226,behindern::V,перашкаджаць,оралғы болу
1227,verderben::V,сапсаваць,бүлдіру
1228,beschädigen::V,пашкодзіць,бұзу
1229,zerbrechen::V,разбіць,уату
1230,zerreißen::V,разадраць,жырту
1231,zerstören::V,разбурыць,қирату
1232,zerstören::V,разбурыць,талқандау
1233,verbrennen::V,спаліць,өртеу
1234,verbrennen::V,спаліць,жандыру
1235,verbrennen::V,спаліць,өртеп жіберу
1236,verbrennen::V,спаліць,жандырып жіберу
1237,geben::V,даць,беру
1238,reichen::V,перадаць,беру
1239,schenken::V,дарыць,тарту
1240,versprechen::V,абяцаць,уәде беру
1241,wünschen::V,жадаць,тілеу
1242,loben::V,хваліць,мақтау
1243,loben::V,хваліць,дәріптеу
1244,küssen::V,цалаваць,сүю
1245,wiegen::V,гушкаць,тербеу
1246,wiegen::V,калыхаць,тербеу
1247,zudecken::V,накрыць,бүркеу
1248,wecken::V,пабудзіць,ояту
1249,zeigen::V,паказаць,көрсету
1250,führen::V,весці,ерту
1251,führen::V,весці,жетектеу
1252,lehren::V,вучыць,оқыту
1253,unterrichten::V,выкладаць,оқыту
1254,aufziehen::V,выхаваць,бағу
1255,leiten::V,кіраваць,басқару
1256,leiten::V,кіраваць,жетекшілік ету
1257,antreiben::V,падганяць,асықтыру
1258,lassen::V,прымусіць,-ткізу
1259,lassen::V,прымусіць,мәжбүр ету
1260,einladen::V,запрасіць,шақыру
1261,vereinigen::V,абʼяднаць,біріктіру
1262,vereinigen::V,абʼяднаць,біріктіріп қою
1263,besuchen::V,наведаць,кіріп шығу
1264,besuchen::V,наведаць,барып шығу
1265,treffen::V,сустрэць,кездесу
1266,sich versammeln::V,сабрацца,топталу
1267,spielen::V,гуляць,ойнау
1268,singen::V,пець,сайрау
1269,singen::V,спяваць,сайрау
1270,tanzen::V,танцаваць,билеу
1271,sich trennen::V,расстацца,айрылысу
1272,verlassen::V,пакінуць,тастау
1273,retten::V,выратаваць,құтқару
1274,bewachen::V,ахоўваць,күзету
1275,schützen::V,уберагаць,жақтау
1276,schützen::V,уберагаць,жақтасу
1277,verteidigen::V,абараніць,қорғау
1278,sich schlagen::V,біцца,алысу
1279,sich schlagen::V,драцца,алысу
1280,schießen::V,страляць,ату
1281,siegen::V,перамагчы,жеңу
1282,ärgern::V,злаваць,ашуландыру
1283,schlagen::V,ударыць,ұру
1284,treten::V,штурхаць,тебу
1285,stechen::V,укалоць,шаншу
1286,stoßen::V,папхнуць,түрту
1287,stehlen::V,украсці,ұрлау
1288,stören::V,перашкодзіць,кесірлен
1289,belästigen::V,дакучаць,мазасын алу
1290,verbergen::V,скрыць,сездірмеу
1291,verbergen::V,схаваць,сездірмеу
1292,täuschen::V,падмануць,жалған айту
1293,betrügen::V,змахляваць,алдау
1294,betrügen::V,змахляваць,алдап кету
1295,betrügen::V,змахляваць,ақымақ қылу
1296,töten::V,забіць,құрту
1297,töten::V,забіць,өлтіру
1298,wohnen::V,жыць,мекендеу
1299,wohnen::V,жыць,өмір сүру
1300,arbeiten::V,працаваць,істеу
1301,arbeiten::V,працаваць,еңбектену
1302,sammeln::V,сабраць,жыю
1303,pflücken::V,зрываць,жұлу
1304,jagen::V,паляваць,аулау
1305,fischen::V,рыбачыць,балык_аулау
1306,fassen::V,злавіць,ұстау
1307,hüten::V,пасвіць,жаю
1308,hüten::V,пасвіць,бағу
1309,treiben::V,гнаць,айдау
1310,anbinden::V,прывязаць,байлау
1311,füttern::V,карміць,ас ішкізу
1312,füttern::V,карміць,азықтандыру
1313,füttern::V,карміць,қоректендіру
1314,melken::V,даіць,сауу
1315,hacken::V,сячы,турау
1316,gießen::V,паліць,суару
1317,reifen::V,паспець,жетілу
1318,zubereiten::V,зварыць,даяр ету
1319,zubereiten::V,згатаваць,даяр ету
1320,kochen::V,варыць,асу
1321,backen::V,пячы,пісіру
1322,braten::V,смажыць,қуыру
1323,umrühren::V,перамяшаць,былғалау
1324,umrühren::V,перамяшаць,сапырылыстыру
1325,stricken::V,вязаць,торлау
1326,stricken::V,вязаць,тоқу
1327,nähen::V,шыць,тігу
1328,färben::V,пафарбаваць,бояу
1329,färben::V,пафарбаваць,сырлау
1330,reinigen::V,ачысціць,аршу
1331,reinigen::V,ачысціць,тазалау
1332,waschen::V,мыць,жуу
1333,abwischen::V,выцерці,сүрту
1334,spülen::V,паласкаць,шаю
1335,fegen::V,падмятаць,сыпыру
1336,kehren::V,месці,сыпыру
1337,baden::V,купацца,шомылу
1338,sich waschen::V,мыцца,жуыну
1339,ausziehen::V,зняць,шешу
1340,anziehen::V,надзець,кигізу
1341,sich anziehen::V,адзецца,киіну
1342,kämmen::V,прычасаць,тарау
1343,schmücken::V,аздобіць,әсемдеу
1344,schmücken::V,аздобіць,мәнерлеу
1345,schmücken::V,аздобіць,көріктендіру
1346,sagen::V,сказаць,деу
1347,sagen::V,сказаць,айту
1348,sprechen::V,гаварыць,деу
1349,sprechen::V,гаварыць,айту
1350,reden::V,размаўляць,сөйлеу
1351,reden::V,размаўляць,сөйлесу
1352,reden::V,размаўляць,тіл қатысу
1353,sich unterhalten::V,гутарыць,сұхбаттасу
1354,fragen::V,спытаць,сұрау
1355,bitten::V,прасіць,өтіну
1356,bitten::V,прасіць,жалыну
1357,erzählen::V,расказаць,айту
1358,mitteilen::V,паведаміць,білдіру
1359,nennen::V,назваць,атау
1360,rufen::V,зваць,шақыру
1361,prahlen::V,хваліцца,бөсу
1362,übersetzen::V,перакласці,аудару
1363,denken::V,думаць,ойлау
1364,glauben::V,верыць,нану
1365,glauben::V,верыць,илану
1366,bemerken::V,заўважыць,аңғару
1367,erkennen::V,пазнаць,тану
1368,begreifen::V,спасцігнуць,ұғу
1369,begreifen::V,спасцігнуць,аңғарып алу
1370,verstehen::V,пачуць,пайым
1371,verstehen::V,пачуць,түсіну
1372,lernen::V,вучыцца,оқу
1373,wissen::V,знаць,хабардар болу
1374,sich erinnern an::V,памятаць,еске түсіру
1375,vergessen::V,забыць,ұмыту
1376,messen::V,мераць,өлшеу
1377,zählen::V,лічыць,санау
1378,rechnen::V,лічыць,санап шығару
1379,rechnen::V,лічыць,санап шығу
1380,rechnen::V,лічыць,санау
1381,lesen::V,чытаць,оқу
1382,malen::V,маляваць,сурет салу
1383,zeichnen::V,рысаваць,сурет салу
1384,schreiben::V,пісаць,жазу
1385,besitzen::V,мець,болу
1386,kaufen::V,купіць,алу
1387,kaufen::V,купіць,әперу
1388,verkaufen::V,прадаць,сату
1389,bezahlen::V,заплаціць,төлеу
1390,bezahlen::V,заплаціць,ақы беру
1391,bezahlen::V,заплаціць,ақы төлеу
1392,zahlen::V,плаціць,төлеу
1393,beherrschen::V,уладаць,билеу
1394,beherrschen::V,валодаць,билеу
1395,ertragen::V,выцерпець,төзу
1396,ertragen::V,выцерпець,шыдау
