,Concept_ID,tt,lv
116,Herz::N,йөрәк,sirds
117,Magen::N,ашказаны,кынӧм
118,Magen::N,ашказаны,kuņģis
119,Leber::N,бавыр,мус
120,Leber::N,бавыр,aknas
121,Atem::N,сулыш,лов
122,Atem::N,сулыш,elpa
123,Hunger::N,ачлык,тшыг
124,Hunger::N,ачлык,bads
125,Hunger::N,ачлык,izsalkums
126,Träne::N,яшь,синва
127,Träne::N,яшь,asara
128,Geschmack::N,тәм,кӧр
129,Geschmack::N,тәм,чӧсмӧс
130,Geschmack::N,тәм,garša
131,Geschmack::N,зәвык,кӧр
132,Geschmack::N,зәвык,чӧсмӧс
133,Geschmack::N,зәвык,garša
134,Geruch::N,ис,зын
135,Geruch::N,ис,дук
136,Geruch::N,ис,smaka
137,Schlaf::N,йокы,узьӧм
138,Schlaf::N,йокы,miegs
139,Traum::N,төш,вӧт
140,Traum::N,төш,вӧтасьӧм
141,Traum::N,төш,sapnis
142,Himmel::N,күк,енэж
143,Himmel::N,күк,debess
144,Sonne::N,кояш,шонді
145,Sonne::N,кояш,saule
146,Mond::N,ай,тӧлысь
147,Mond::N,ай,mēness
148,Stern::N,йолдыз,кодзув
149,Stern::N,йолдыз,zvaigzne
150,Luft::N,һава,сынӧд
151,Luft::N,һава,gaiss
152,Wind::N,җил,тӧв
153,Wind::N,җил,vējš
154,Welle::N,дулкын,гы
155,Welle::N,дулкын,vilnis
156,Wasser::N,су,ва
157,Wasser::N,су,ūdens
158,Stein::N,таш,из
159,Stein::N,таш,akmens
160,Boden::N,туфрак,му
161,Boden::N,туфрак,augsne
162,Erde::N,җир,му
163,Erde::N,җир,му-ва
164,Erde::N,җир,zeme
165,Staub::N,тузан,бус
166,Staub::N,тузан,putekļi
167,Rauch::N,төтен,тшын
168,Rauch::N,төтен,dūmi
169,Funke::N,очкын,кинь
170,Funke::N,очкын,би кинь
171,Funke::N,очкын,dzirkstele
172,Feuer::N,ут,би
173,Feuer::N,ут,uguns
174,Licht::N,якты,югӧр
175,Licht::N,якты,gaisma
176,Schatten::N,күләгә,вуджӧр
177,Schatten::N,күләгә,ēna
178,Wetter::N,һава,поводдя
179,Wetter::N,һава,laiks
180,Nebel::N,томан,ру
181,Nebel::N,томан,онь
182,Nebel::N,томан,migla
183,Wolke::N,болыт,кымӧр
184,Wolke::N,болыт,mākonis
185,Regen::N,яңгыр,зэр
186,Regen::N,яңгыр,lietus
187,Schnee::N,кар,лым
188,Schnee::N,кар,sniegs
189,Eis::N,боз,йи
190,Eis::N,боз,ledus
191,Frost::N,суык,кӧдзыд
192,Frost::N,суык,sals
193,Frost::N,салкын,кӧдзыд
194,Frost::N,салкын,sals
195,Kälte::N,суык,кӧдзыд
196,Kälte::N,суык,saltums
197,Kälte::N,суык,aukstums
198,Kälte::N,салкын,кӧдзыд
199,Kälte::N,салкын,saltums
200,Kälte::N,салкын,aukstums
201,Hitze::N,эсселек,пӧсь
202,Hitze::N,эсселек,гожӧд
203,Hitze::N,эсселек,karstums
204,Raureif::N,бәс,пуж
205,Raureif::N,бәс,гыӧр
206,Raureif::N,бәс,sarma
207,Raureif::N,сыкы,пуж
208,Raureif::N,сыкы,гыӧр
209,Raureif::N,сыкы,sarma
210,Regenbogen::N,салават күпере,ӧшкамӧшка
211,Regenbogen::N,салават күпере,varavīksne
212,Donner::N,күкрәү,гым
213,Donner::N,күкрәү,pērkons
214,Strömung::N,агыш'агым,ва ныр
215,Strömung::N,агыш'агым,визувтӧм
216,Strömung::N,агыш'агым,straume
217,Strömung::N,агыш'агым,strāvojums
218,Tropfen::N,тамчы,войт
219,Tropfen::N,тамчы,lāse
220,Schaum::N,күбек,быг
221,Schaum::N,күбек,быгзьӧм
222,Schaum::N,күбек,putas
223,Schmutz::N,пычрак,няйт
224,Schmutz::N,пычрак,dubļi
225,See::N,күл,ты
226,See::N,күл,ezers
227,Sumpf::N,саз,гыбад
228,Sumpf::N,саз,кад
229,Sumpf::N,саз,dumbrājs
230,Sumpf::N,саз,staignājs
231,Moor::N,торфлык,нюр
232,Moor::N,торфлык,purvs
233,Moor::N,торфлык,muklājs
234,Wiese::N,болын,видз
235,Wiese::N,болын,pļava
236,Wald::N,урман,вӧр
237,Wald::N,урман,mežs
238,Hügel::N,калку,дзиб
239,Hügel::N,калку,мыльк
240,Hügel::N,калку,нӧрыс
241,Hügel::N,калку,paugurs
242,Anhöhe::N,үр,мыльк
243,Anhöhe::N,үр,нӧрыс
244,Anhöhe::N,үр,paugurs
245,Berg::N,тау,чой
246,Berg::N,тау,керӧс
247,Berg::N,тау,kalns
248,Gipfel::N,оч,чук
249,Gipfel::N,оч,virsotne
250,Höhle::N,мәгарә,рудӧг
251,Höhle::N,мәгарә,ala
252,Abhang::N,кабырга,ньывк
253,Abhang::N,кабырга,бокша
254,Abhang::N,кабырга,nogāze
255,Quelle::N,чишмә,ӧшмӧс
256,Quelle::N,чишмә,avots
257,Bach::N,елга,шор
258,Bach::N,елга,urga
259,Bach::N,елга,strauts
260,Fluss::N,дәрья,ю
261,Fluss::N,дәрья,upe
262,Ufer::N,су кырые,вадор
263,Ufer::N,су кырые,krasts
264,Küste::N,яр буе,вадор
265,Küste::N,яр буе,piekraste
266,Festland::N,коры җир,му
267,Festland::N,коры җир,sauszeme
268,Meer::N,диңгез,саридз
269,Meer::N,диңгез,jūra
270,Bucht::N,бухта,куръя
271,Bucht::N,бухта,līcis
272,Bucht::N,култык,куръя
273,Bucht::N,култык,līcis
274,Insel::N,атау,ді
275,Insel::N,атау,sala
276,Insel::N,утрау,ді
277,Insel::N,утрау,sala
278,Blume::N,чәчкә,дзоридз
279,Blume::N,чәчкә,puķe
280,Blume::N,чәчкә,zieds
281,Gras::N,үлән,турун
282,Gras::N,үлән,zāle
283,Wurzel::N,тамыр,вуж
284,Wurzel::N,тамыр,sakne
285,Baum::N,агач,пу
286,Baum::N,агач,koks
287,Stamm::N,кәүсә,пучер
288,Stamm::N,кәүсә,stumbrs
289,Rinde::N,кабык,кырсь
290,Rinde::N,кабык,miza
291,Ast::N,ботак,ув
292,Ast::N,ботак,zars
293,Zweig::N,ботак,вож
294,Zweig::N,ботак,nozare
295,Zweig::N,тармак,вож
296,Zweig::N,тармак,nozare
297,Blatt::N,яфрак,кор
298,Blatt::N,яфрак,lapa
299,Birke::N,каен,кыдз
300,Birke::N,каен,bērzs
301,Kiefer[Baum]::N,нарат,пожӧм
302,Kiefer[Baum]::N,нарат,priede
303,Weide[Baum]::N,тал,бадь
304,Weide[Baum]::N,тал,kārkls
305,Tanne::N,чыршы,коз
306,Tanne::N,чыршы,egle
307,Horn::N,мөгез,сюр
308,Horn::N,мөгез,rags
309,Feder::N,йон,гӧн
310,Feder::N,йон,тывборд
311,Feder::N,йон,spalva
312,Fell::N,тире,ку
313,Fell::N,тире,āda
314,Flügel::N,канат,борд
315,Flügel::N,канат,spārns
316,Klaue::N,тырнак,гыж
317,Klaue::N,тырнак,nags
318,Kralle::N,тырнак,гыж
319,Kralle::N,тырнак,nags
320,Schwanz::N,койрык,бӧж
321,Schwanz::N,койрык,ļipa
322,Ei::N,күкәй,кольк
323,Ei::N,күкәй,ola
324,Ei::N,йомырка,кольк
325,Ei::N,йомырка,ola
326,Nest::N,оя,поз
327,Nest::N,оя,ligzda
328,Bau::N,өн,горс
329,Bau::N,өн,пырмӧс
330,Bau::N,өн,гу
331,Bau::N,өн,ala
332,Tier::N,хайван,пемӧс
333,Tier::N,хайван,dzīvnieks
334,Herde::N,көтү,стада
335,Herde::N,көтү,кельӧб
336,Herde::N,көтү,ganāmpulks
337,Kuh::N,сыер,мӧс
338,Kuh::N,сыер,govs
339,Bulle::N,үгез,ӧш
340,Bulle::N,үгез,bullis
341,Pferd::N,ат,вӧв
342,Pferd::N,ат,zirgs
343,Schaf::N,сарык,ыж
344,Schaf::N,сарык,aita
345,Schwein::N,дуңгыз,порсь
346,Schwein::N,дуңгыз,cūka
347,Hund::N,эт,пон
348,Hund::N,эт,suns
349,Katze::N,песи,кань
350,Katze::N,песи,kaķis
351,Bär::N,аю,ош
352,Bär::N,аю,lācis
353,Eichhörnchen::N,тиен,ур
354,Eichhörnchen::N,тиен,vāvere
355,Elch::N,поши,йӧра
356,Elch::N,поши,alnis
357,Fuchs::N,төлке,руч
358,Fuchs::N,төлке,lapsa
359,Hase::N,куян,кӧч
360,Hase::N,куян,zaķis
361,Maus::N,тычкан,шыр
362,Maus::N,тычкан,pele
363,Wolf::N,бүре,кӧин
364,Wolf::N,бүре,vilks
365,Vogel::N,кош,кай
366,Vogel::N,кош,лэбач
367,Vogel::N,кош,putns
368,Schwarm::N,көтү,чукӧр
369,Schwarm::N,көтү,spiets
370,Huhn::N,тавык,курӧг
371,Huhn::N,тавык,vista
372,Hahn::N,әтәч,петук
373,Hahn::N,әтәч,gailis
374,Gans::N,каз,дзодзӧг
375,Gans::N,каз,zoss
376,Adler::N,каракош,кутш
377,Adler::N,каракош,ērglis
378,Ente::N,үрдәк,утка
379,Ente::N,үрдәк,pīle
380,Eule::N,ябалак,сюзь
381,Eule::N,ябалак,pūce
382,Kranich::N,торна,тури
383,Kranich::N,торна,dzērve
384,Krähe::N,карга,рака
385,Krähe::N,карга,vārna
386,Kuckuck::N,күке,кӧк
387,Kuckuck::N,күке,dzeguze
388,Kuckuck::N,кәккүк,кӧк
389,Kuckuck::N,кәккүк,dzeguze
390,Schwan::N,аккош,юсь
391,Schwan::N,аккош,gulbis
392,Fisch::N,балык,чери
393,Fisch::N,балык,zivs
394,Barsch::N,алабуга,ёкыш
395,Barsch::N,алабуга,asaris
396,Hecht::N,чуртан,сир
397,Hecht::N,чуртан,līdaka
398,Schlange[Tier]::N,елан,кый
399,Schlange[Tier]::N,елан,čūska
400,Wurm::N,корт,номыр
401,Wurm::N,корт,tārps
402,Spinne::N,үрмәкүч,черань
403,Spinne::N,үрмәкүч,zirneklis
404,Ameise::N,кырмыска,кодзувкот
405,Ameise::N,кырмыска,skudra
406,Laus::N,бет,той
407,Laus::N,бет,uts
408,Mücke::N,черки,ном
409,Mücke::N,черки,ods
410,Mücke::N,озынборын,ном
411,Mücke::N,озынборын,ods
412,Fliege::N,чебен,гут
413,Fliege::N,чебен,muša
414,Schmetterling::N,күбәләк,бобув
415,Schmetterling::N,күбәләк,tauriņš
416,Beere::N,җиләк,тусь
417,Beere::N,җиләк,вотӧс
418,Beere::N,җиләк,oga
419,Apfel::N,алма,яблӧг
420,Apfel::N,алма,ābols
421,Pilz::N,гөмбә,тшак
422,Pilz::N,гөмбә,sēne
423,Zwiebel::N,суган,луккок
424,Zwiebel::N,суган,йӧнгыль
425,Zwiebel::N,суган,sīpols
426,Zwiebel::N,суганбаш,луккок
427,Zwiebel::N,суганбаш,йӧнгыль
428,Zwiebel::N,суганбаш,sīpols
429,Saat::N,орлык,тусь
430,Saat::N,орлык,кӧйдыс
431,Saat::N,орлык,sēkla
432,Korn::N,иген,тусь
433,Korn::N,иген,grauds
434,Korn::N,орлык,тусь
435,Korn::N,орлык,grauds
436,Heu::N,печән,турун
437,Heu::N,печән,siens
438,Schale::N,кабык,кор
439,Schale::N,кабык,čaula
440,Schale::N,кабык,čaumala
441,Grube::N,баз,гу
442,Grube::N,баз,bedre
443,Grube::N,чокыр,гу
444,Grube::N,чокыр,bedre
445,Falle::N,тозак,лэч
446,Falle::N,тозак,slazds
447,Falle::N,тозак,lamatas
448,Falle::N,капкын,лэч
449,Falle::N,капкын,slazds
450,Falle::N,капкын,lamatas
451,Schlinge::N,элмәк,лэч
452,Schlinge::N,элмәк,cilpa
453,Spur::N,эз,туй
454,Spur::N,эз,pēda
455,Asche::N,көл,пӧм
456,Asche::N,көл,pelni
457,Dreck::N,пычрак,няйт
458,Dreck::N,пычрак,dubļi
459,Eisen::N,тимер,кӧрт
460,Eisen::N,тимер,dzelzs
461,Gold::N,алтын,зарни
462,Gold::N,алтын,zelts
463,Silber::N,көмеш,эзысь
464,Silber::N,көмеш,sudrabs
465,Kohle::N,күмер,шом
466,Kohle::N,күмер,ogle
467,Glas::N,пыяла,стеклӧ
468,Glas::N,пыяла,stikls
469,Lehm::N,балчык,сёй
470,Lehm::N,балчык,māls
471,Sand::N,ком,лыа
472,Sand::N,ком,smiltis
473,Mensch::N,адәм,морт
474,Mensch::N,адәм,cilvēks
475,Mensch::N,инсан,морт
476,Mensch::N,инсан,cilvēks
477,Mann::N,ир,аймӧрт
478,Mann::N,ир,мужичӧй
479,Mann::N,ир,vīrietis
480,Frau::N,хатын,ань
481,Frau::N,хатын,нывбаба
482,Frau::N,хатын,sieviete
483,Kind::N,бала,кага
484,Kind::N,бала,bērns
485,Junge::N,малай,пи
486,Junge::N,малай,zēns
487,Junge::N,малай,puika
488,Junge::N,малай,puisis
489,Mädchen::N,кыз,ныв
490,Mädchen::N,кыз,meiča
491,Mädchen::N,кыз,skuķis
492,Mädchen::N,кыз,meitene
493,Familie::N,гаилә,семья
494,Familie::N,гаилә,ģimene
495,Großvater::N,бабай,пӧль
496,Großvater::N,бабай,vecaistēvs
497,Großmutter::N,әби,баб
498,Großmutter::N,әби,vecāmāte
499,Eltern::N,ата-ана,ай-мам
500,Eltern::N,ата-ана,бать-мам
501,Eltern::N,ата-ана,vecāki
502,Vater::N,ата,бать
503,Vater::N,ата,ай
504,Vater::N,ата,tēvs
505,Mutter::N,ана,мам
506,Mutter::N,ана,māte
507,Sohn::N,ул,пи
508,Sohn::N,ул,dēls
509,Tochter::N,кыз,ныв
510,Tochter::N,кыз,meita
511,Bruder::N,кардәш,вок
512,Bruder::N,кардәш,brālis
513,Schwester::N,апа,чой
514,Schwester::N,апа,māsa
515,Schwester::N,сеңел,чой
516,Schwester::N,сеңел,māsa
517,Onkel::N,дәдә,дядь
518,Onkel::N,дәдә,tēvocis
519,Onkel::N,дәдәй,дядь
520,Onkel::N,дәдәй,tēvocis
521,Tante::N,түти,тьӧт
522,Tante::N,түти,tante
523,Tante::N,тәтәй,тьӧт
524,Tante::N,тәтәй,tante
525,Ehemann::N,ир,верӧс
526,Ehemann::N,ир,vīrs
527,Ehefrau::N,хатын,гӧтыр
528,Ehefrau::N,хатын,sieva
529,Freude::N,сөенеч,радлун
530,Freude::N,сөенеч,prieks
531,Gelächter::N,көлү,серам
532,Gelächter::N,көлү,smiekli
533,Gelächter::N,көлеш,серам
534,Gelächter::N,көлеш,smiekli
535,Glück::N,бәхет,шуд
536,Glück::N,бәхет,laime
537,Kummer::N,хәсрәт,шог
538,Kummer::N,хәсрәт,bēdas
539,Kummer::N,хәсрәт,raizes
540,Wunsch::N,теләк,кӧсйӧм
541,Wunsch::N,теләк,vēlme
542,Wunsch::N,теләк,vēlējums
543,Lust::N,теләк,кыскӧм
544,Lust::N,теләк,радейтӧм
545,Lust::N,теләк,kāre
546,Lust::N,теләү,кыскӧм
547,Lust::N,теләү,радейтӧм
548,Lust::N,теләү,kāre
549,Geist::N,рух,лов
550,Geist::N,рух,gars
551,Gedanke::N,уй,мӧвп
552,Gedanke::N,уй,doma
553,Gedanke::N,фикер,мӧвп
554,Gedanke::N,фикер,doma
555,Gedächtnis::N,хәтер,паметь
556,Gedächtnis::N,хәтер,atmiņa
557,Verstand::N,акыл,вежӧр
558,Verstand::N,акыл,prāts
559,Sinn::N,мәгънә,мог
560,Sinn::N,мәгънә,вежӧртас
561,Sinn::N,мәгънә,nozīme
562,Grund::N,сәбәп,помка
563,Grund::N,сәбәп,pamats
564,Grund::N,сәбәп,iemesls
565,Wahrheit::N,хак,збыль
566,Wahrheit::N,хак,збыльтор
567,Wahrheit::N,хак,taisnība
568,Wahrheit::N,хак,patiesība
569,Gespräch::N,әңгәмә,сёрни
570,Gespräch::N,әңгәмә,saruna
571,Märchen::N,әкият,мойд
572,Märchen::N,әкият,pasaka
573,Erzählung::N,хикәя,висьт
574,Erzählung::N,хикәя,stāsts
575,Erzählung::N,хикәя,nostāsts
576,Nachricht::N,хәбәр,юӧртӧм
577,Nachricht::N,хәбәр,ziņa
578,Neuigkeit::N,яңалык,выльтор
579,Neuigkeit::N,яңалык,jaunums
580,Name::N,исем,ним
581,Name::N,исем,vārds
582,Rätsel::N,табышмак,нӧдкыв
583,Rätsel::N,табышмак,mīkla
584,Rede::N,нотык,сёрни
585,Rede::N,нотык,runa
586,Sprache::N,тел,кыв
587,Sprache::N,тел,valoda
588,Stimme::N,тавыш,гӧлӧс
589,Stimme::N,тавыш,вом шы
590,Stimme::N,тавыш,balss
591,Wort::N,сүз,кыв
592,Wort::N,сүз,vārds
593,Zeichen::N,ишарә,пас
594,Zeichen::N,ишарә,zīme
595,Ruf::N,дәшү,чукӧстчӧм
596,Ruf::N,дәшү,корӧм
597,Ruf::N,дәшү,sauciens
598,Lärm::N,шау,шы
599,Lärm::N,шау,зык
600,Lärm::N,шау,зычитӧм
601,Lärm::N,шау,troksnis
602,Laut::N,аваз,шы
603,Laut::N,аваз,skaņa
604,Ton::N,шалтырату,шы
605,Ton::N,шалтырату,tonis
606,Lied::N,җыр,сьылан
607,Lied::N,җыр,сьыланкыв
608,Lied::N,җыр,dziesma
609,Ruhe::N,тынлык,чӧв
610,Ruhe::N,тынлык,miers
611,Leute::N,халык,йӧз
612,Leute::N,халык,войтыр
613,Leute::N,халык,ļaudis
614,Leute::N,халык,cilvēki
615,Volk::N,халык,йӧз
616,Volk::N,халык,войтыр
617,Volk::N,халык,tauta
618,Arbeit::N,эш,удж
619,Arbeit::N,эш,darbs
620,Arbeit::N,хезмәт,удж
621,Arbeit::N,хезмәт,darbs
622,Gast::N,кунак,гӧсть
623,Gast::N,кунак,viešņa
624,Gast::N,кунак,ciemiņš
625,Geschenk::N,бүләк,козин
626,Geschenk::N,бүләк,dāvana
627,Spiel::N,уен,ворсан
628,Spiel::N,уен,rotaļa
629,Gesellschaft::N,җәмгыять,котыр
630,Gesellschaft::N,җәмгыять,biedrība
631,Gesellschaft::N,җәмгыять,kompānija
632,Hilfe::N,ярдәм,отсӧг
633,Hilfe::N,ярдәм,palīdzība
634,Hilfe::N,булышлык,отсӧг
635,Hilfe::N,булышлык,palīdzība
636,Freund::N,дус,ёрт
637,Freund::N,дус,draugs
638,Kamerad::N,иптәш,ёрт
639,Kamerad::N,иптәш,biedrs
640,Angelegenheit::N,эш,мог
641,Angelegenheit::N,эш,делӧ
642,Angelegenheit::N,эш,darīšana
643,Anzahl::N,микъдар,лыд
644,Anzahl::N,микъдар,тшӧт
645,Anzahl::N,микъдар,skaits
646,Anzahl::N,микъдар,daudzums
647,Art::N,төр,сикас
648,Art::N,төр,suga
649,Art::N,төр,šķira
650,Stück::N,кисәк,тор
651,Stück::N,кисәк,gabals
652,Teil::N,өлеш,юкӧн
653,Teil::N,өлеш,daļa
654,Hälfte::N,ярым,пӧв
655,Hälfte::N,ярым,джын
656,Hälfte::N,ярым,puse
657,Kreis::N,түгәрәк,кытш
658,Kreis::N,түгәрәк,aplis
659,Kreis::N,түгәрәк,riņķis
660,Kreuz::N,хач,перна
661,Kreuz::N,хач,крест
662,Kreuz::N,хач,krusts
663,Kreuz::N,тәре,перна
664,Kreuz::N,тәре,крест
665,Kreuz::N,тәре,krusts
666,Linie::N,сызык,визь
667,Linie::N,сызык,līnija
668,Strich::N,сызык,визь
669,Strich::N,сызык,svītra
670,Abstand::N,ара,кост
671,Abstand::N,ара,коласт
672,Abstand::N,ара,atstarpe
673,Entfernung::N,ераклык,ылна
674,Entfernung::N,ераклык,attālums
675,Entfernung::N,ераклык,atstatums
676,Gegend::N,урын,му-ва
677,Gegend::N,урын,apvidus
678,Gegend::N,урын,apgabals
679,Platz::N,бушлык,ылдӧс
680,Platz::N,бушлык,йир
681,Platz::N,бушлык,гӧгӧртас
682,Platz::N,бушлык,vieta
683,Ort::N,урын,ин
684,Ort::N,урын,места
685,Ort::N,урын,vieta
686,Seite::N,як,бок
687,Seite::N,як,ӧтарладор
688,Seite::N,як,sāns
689,Mitte::N,урта,шӧр
690,Mitte::N,урта,vidus
691,Gegenstand::N,нәрсә,кӧлуй
692,Gegenstand::N,нәрсә,priekšmets
693,Sache::N,нәрсә,добра
694,Sache::N,нәрсә,lieta
695,Rand::N,чит,дор
696,Rand::N,чит,mala
697,Rand::N,чит,apmale
698,Kante::N,кырый,дор
699,Kante::N,кырый,šķautne
700,Ecke::N,почмак,пельӧс
701,Ecke::N,почмак,kakts
702,Ecke::N,почмак,stūris
703,Spitze::N,оч,йыв
704,Spitze::N,оч,smaile
705,Spitze::N,оч,galotne
706,Ende::N,азак,пом
707,Ende::N,азак,gals
708,Ende::N,азак,uzgalis
709,Loch::N,тишек,розь
710,Loch::N,тишек,caurums
711,Winkel::N,почмак,пельӧс
712,Winkel::N,почмак,leņķis
713,Muster::N,парча,сер
714,Muster::N,парча,piemērs
715,Größe::N,зурлык,ыджда
716,Größe::N,зурлык,lielums
717,Länge::N,озынлык,кузьта
718,Länge::N,озынлык,garums
719,Höhe::N,биеклек,джуджда
720,Höhe::N,биеклек,augstums
721,Gewicht::N,авырлык,сьӧкта
722,Gewicht::N,авырлык,сьӧкталун
723,Gewicht::N,авырлык,svars
724,Gewicht::N,авырлык,smagums
725,Menge::N,микъдар,лун
726,Menge::N,микъдар,числӧ
727,Menge::N,микъдар,masa
728,Menge::N,микъдар,daudzums
729,Haufen::N,өем,чукӧр
730,Haufen::N,өем,čupa
731,Haufen::N,өем,grēda
732,Haufen::N,өем,kaudze
733,Reihe::N,рәт,рад
734,Reihe::N,рәт,rinda
735,Reihe::N,рәт,virkne
736,Boot::N,каек,пыж
737,Boot::N,каек,laiva
738,Boot::N,көймә,пыж
739,Boot::N,көймә,laiva
740,Ruder::N,ишкәк,пелыс
741,Ruder::N,ишкәк,ӧпаснӧй
742,Ruder::N,ишкәк,airis
743,Ruder::N,ишкәк,irklis
744,Schlitten::N,чана,дадь
745,Schlitten::N,чана,ragavas
746,Ski::N,чаңгы,лызь
747,Ski::N,чаңгы,slēpe
748,Lagerfeuer::N,костёр,бипур
749,Lagerfeuer::N,костёр,ugunskurs
750,Last::N,йөк,сьӧкыдтор
751,Last::N,йөк,krava
752,Gang::N,йөреш,мунӧм
753,Gang::N,йөреш,ветлӧм
754,Gang::N,йөреш,eja
755,Gang::N,йөреш,gājums
756,Schritt::N,адым,воськов
757,Schritt::N,адым,воськовтӧм
758,Schritt::N,адым,solis
759,Norden::N,төньяк,войвыв
760,Norden::N,төньяк,ziemeļi
761,Süden::N,көньяк,лунвыв
762,Süden::N,көньяк,dienvidi
763,Westen::N,көнбатыш,рытыв
764,Westen::N,көнбатыш,rietumi
765,Osten::N,шәрык,асыв
766,Osten::N,шәрык,austrumi
767,Osten::N,көнчыгыш,асыв
768,Osten::N,көнчыгыш,austrumi
769,Holz::N,агач,пу
770,Holz::N,агач,koks
771,Holz::N,агач,koksne
772,Brett::N,такта,пӧв
773,Brett::N,такта,dēlis
774,Platte::N,плитә,плита
775,Platte::N,плитә,plate
776,Platte::N,плитә,plāksne
777,Stütze::N,таяу,пыкӧд
778,Stütze::N,таяу,мыджӧд
779,Stütze::N,таяу,balsts
780,Stütze::N,таяу,atspaids
781,Stange::N,колга,потш
782,Stange::N,колга,maikste
783,Stock::N,таяк,бедь
784,Stock::N,таяк,boze
785,Stock::N,таяк,spieķis
786,Stab::N,таяк,зир
787,Stab::N,таяк,zizlis
788,Rohr::N,торба,труба
789,Rohr::N,торба,caurule
790,Haus::N,өй,керка
791,Haus::N,өй,māja
792,Haus::N,йорт,керка
793,Haus::N,йорт,māja
794,Heim::N,гаилә,горт
795,Heim::N,гаилә,mājas
796,Heim::N,нәсел,горт
797,Heim::N,нәсел,mājas
798,Ofen::N,мич,пач
