,Concept_ID,myv,sq
800,unten::ADV,ало,poshtë
801,hinab::ADV,алов,përposh
802,oben::ADV,вере,lart
803,oben::ADV,вере,sipër
804,hinauf::ADV,верев,lart
805,hinauf::ADV,верев,përpjetë
806,überall::ADV,эрьва косо,kudo
807,nicht::ADV,а,s'
808,nicht::ADV,а,nuk
809,ein wenig::ADV,аламошка,një tis
810,kaum::ADV,ансяк,mezi
811,sehr::ADV,пек,fort
812,sehr::ADV,пек,shumë
813,sehr::ADV,вельть,fort
814,sehr::ADV,вельть,shumë
815,so::ADV,истя,ashtu
816,so::ADV,истя,kështu
817,noch::ADV,таго,ende
818,noch::ADV,таго,akoma
819,nur::ADV,ансяк,vetëm
820,schon::ADV,уш,tashmë
821,wieder::ADV,таго,përsëri
822,vergebens::ADV,стяко,kot
823,vor::PRP,икеле,para
824,hinter::PRP,вельде,prapa
825,hinter::PRP,вельде,mbrapa
826,unter::PRP,ало,nën
827,durch::PRP,пачк,nëpër
828,neben::PRP,вакссо,pranë
829,neben::PRP,вакссо,përbri
830,zwischen::PRP,ютксо,midis
831,zwischen::PRP,ютксо,ndërmjet
832,wegen::PRP,кис,për
833,wegen::PRP,коряс,për
834,wegen::PRP,кувалт,për
835,dies::PRN,те,ky
836,das::PRN,те,ky
837,das::PRN,тона,ky
838,alles::PRN,весе,gjithçka
839,alles::PRN,весемесь,gjithçka
840,ich::PRN,мон,unë
841,du::PRN,тон,ti
842,er::PRN,сон,ai
843,wir::PRN,минь,ne
844,ihr::PRN,тынь,ju
845,sie::PRN,сынь,ata
846,was::FPRN,мезе,ç'
847,was::FPRN,мезе,çfarë
848,wer::FPRN,ки,kush
849,wo::FADV,косо,ku
850,wohin::FADV,ков,për ku
851,wohin::FADV,козо,për ku
852,wie::FADV,кода,si
853,warum::FADV,мекс,pse
854,warum::FADV,мекс,përse
855,wieviel::FNUM,зяро,sa
856,eins::NUM,вейке,një
857,zwei::NUM,кавто,dy
858,drei::NUM,колмо,tre
859,vier::NUM,ниле,katër
860,fünf::NUM,вете,pesë
861,sechs::NUM,кото,gjashtë
862,sieben::NUM,сисем,shtatë
863,acht::NUM,кавксо,tetë
864,neun::NUM,вейксэ,nëntë
865,zehn::NUM,кемень,dhjetë
866,elf::NUM,кевейкее,njëmbëdhjetë
867,zwölf::NUM,кемгавтово,dymbëdhjetë
868,zwanzig::NUM,комсь,njëzet
869,dreißig::NUM,колоньгемень,tridhjetë
870,vierzig::NUM,ниленьгемень,dyzet
871,fünfzig::NUM,ведьгемень,pesëdhjetë
872,sechzig::NUM,кодгемень,gjashtëdhjetë
873,siebzig::NUM,сизьгемень,shtatëdhjetë
874,achtzig::NUM,кавксоньгемень,tetëdhjetë
875,neunzig::NUM,вейксэньгемень,nëntëdhjetë
876,hundert::NUM,сядо,qind
877,tausend::NUM,тыща,mijë
878,und::CNJ,ды,e
879,und::CNJ,ды,dhe
880,oder::CNJ,или,a
881,oder::CNJ,или,apo
882,stehen::V,аштемс стядо,rri
883,sitzen::V,аштемс озадо,rri
884,liegen::V,мадезь аштемс,rri shtrirë
885,hängen::V,нурьгемс,varem
886,werden::V,арамс,bëhem
887,passieren::V,лисэмс,ndodh
888,beginnen::V,ушодомс,filloj
889,enden::V,лоткамс,përfundoj
890,wechseln::V,полавтнемс,ndërroj
891,aufgehen[Sonne]::V,лисемс,hapem
892,aufgehen[Sonne]::V,стямс,hapem
893,untergehen[Sonne]::V,валгомс,hyj
894,untergehen[Sonne]::V,валгомс,perëndoj
895,scheinen[Sonne]::V,валдомтомс,ndriçoj
896,donnern::V,цярномс,gjëmoj
897,donnern::V,цярномс,bubulloj
898,donnern::V,галдордомс,gjëmoj
899,donnern::V,галдордомс,bubulloj
900,wehen::V,пувамс,fryj
901,strömen::V,чудемс,derdh
902,fließen::V,чудемс,rrjedh
903,sich drehen::V,велямс,rrotullohem
904,schwanken::V,лыкамс,dyzoj
905,schwanken::V,якамс,dyzoj
906,schwingen::V,нурсемс,dridhem
907,schwingen::V,лыкамс,dridhem
908,fallen::V,прамс,bie
909,fallen::V,сяворемс,bie
910,brennen::V,паломс,digjem
911,rauchen::V,качадомс,nxjerr tym
912,regnen::V,пиземс,bie shi
913,gefrieren::V,кельмемс,ngrij
914,tauen::V,соламс,shkrij
915,schmelzen::V,соламс,shkrij
916,trocknen::V,коськемс,thaj
917,sieden::V,лакамс,ziej
918,sieden::V,пиксемс,ziej
919,faulen::V,наксадомс,kalbem
920,faulen::V,наксадомс,prishem
921,verfaulen::V,наксадомс,kalbem
922,reißen::V,сезневемс,grisem
923,reißen::V,сезневемс,shqyhem
924,versinken::V,ваямс,humboj
925,vergehen::V,ютамс,kaloj
926,erscheinen::V,лисемс,dukem
927,verschwinden::V,ёмамс,zhdukem
928,sinken::V,явамс,ulem
929,abnehmen::V,киремемс,pakësohem
930,abnehmen::V,киремемс,zvogëlohem
931,zunehmen::V,ламолгадомс,shtohem
932,zunehmen::V,раштамс,shtohem
933,steigen::V,куземс,rritem
934,steigen::V,кепсевемс,rritem
935,wachsen::V,касомс,rritem
936,glänzen::V,цитнемс,vezulloj
937,funkeln::V,пиндолдомс,xixoj
938,funkeln::V,пиндолдомс,xixëlloj
939,funkeln::V,цивтёрдомс,xixoj
940,funkeln::V,цивтёрдомс,xixëlloj
941,lärmen::V,шалномс,oshtij
942,lärmen::V,шалномс,zhurmoj
943,läuten::V,гайгезевемс,bie
944,klingeln::V,чавомс баягас,i bie ziles
945,klirren::V,калдордомс,kërcëlloj
946,klirren::V,кальцяемс,kërcëlloj
947,brausen::V,лакамс,gjëmoj
948,rauschen::V,лажномс,fëshfërij
949,klingen::V,гайгемс,tingëlloj
950,bellen::V,онгомс,leh
951,heulen::V,урномс,ulërij
952,blasen::V,пувамс,fryj
953,pfeifen::V,вешкемс,fishkëllej
954,schreien::V,пижнемс,bërtas
955,stöhnen::V,кувсемс,rënkoj
956,zittern::V,тарномс,trembem
957,leben::V,эрямс,rroj
958,leben::V,эрямс,jetoj
959,geboren werden::V,чачомс,lind
960,atmen::V,лексемс,marr frymë
961,trinken::V,симемс,pi
962,essen::V,ярсамс,ha
963,schlucken::V,нилемс,gëlltis
964,schlucken::V,нилемс,kapërdij
965,schlucken::V,порнемс,gëlltis
966,schlucken::V,порнемс,kapërdij
967,müde werden::V,сиземс,lodhem
968,einschlafen::V,матедевемс,bie të fle
969,schlafen::V,удомс,fle
970,aufwachen::V,сыргоземс,zgjohem
971,aufstehen::V,стямс,çohem
972,aufstehen::V,стямс,ngrihem
973,sich erholen::V,оймсемс,qetësohem
974,sich erholen::V,оймсемс,shtendosem
975,krank werden::V,сэредезевемс,bie i sëmurë
976,krank sein::V,сэредемс,jam i sëmurë
977,schmerzen::V,сэредемс,dhemb
978,husten::V,козомс,kollitem
979,genesen::V,пичкамс,shërohem
980,sterben::V,куломс,vdes
981,umkommen::V,чавовомс,vdes
982,umkommen::V,чавовомс,mbaroj
983,umkommen::V,ёмамс,vdes
984,umkommen::V,ёмамс,mbaroj
985,sich bewegen::V,шаштомс,shkundem
986,sich rühren::V,сыргамс,lëviz
987,sich erheben::V,куземс,ngrihem
988,sich setzen::V,озамс,ulem
989,hinfallen::V,прамс,gremisem
990,hinfallen::V,сяворемс,gremisem
991,laufen::V,якамс,eci
992,schreiten::V,эскелямс,çapem
993,schreiten::V,молемс,çapem
994,spazierengehen::V,якамс,shëtis
995,eilen::V,эрзкалемс,ngas
996,eilen::V,капшамс,ngas
997,sich beeilen::V,капшамс,nxitoj
998,sausen::V,ливтямс,eci shpejt
999,rennen::V,чийнемс,vrapoj
1000,rennen::V,ардтнемс,vrapoj
1001,springen::V,кирнявтнемс,kërcej
1002,klettern::V,куземс,hipi
1003,schaukeln::V,нурямс,kolovitem
1004,kriechen::V,ёзмолдомс,zvarritem
1005,schwimmen::V,уемс,notoj
1006,tauchen::V,чопавтомс,zhytem
1007,tauchen::V,чопавтнемс,zhytem
1008,rudern::V,миледемс,vozis
1009,fahren::V,ардомс,shkoj
1010,fliegen::V,ливтямс,fluturoj
1011,gehen::V,туемс,eci
1012,gehen::V,туемс,shkoj
1013,gehen::V,молемс,eci
1014,gehen::V,молемс,shkoj
1015,weggehen::V,туемс,vete
1016,abfahren::V,туемс,nisem
1017,anhalten::V,лоткамс,ndalem
1018,hineingehen::V,совамс,futem
1019,eintreten::V,совамс,hyj
1020,eintreten::V,эскельдямс,hyj
1021,kommen::V,самс,vij
1022,ankommen::V,самс,arrij
1023,ankommen::V,самс,mbërrij
1024,ankommen::V,пачкодемс,arrij
1025,ankommen::V,пачкодемс,mbërrij
1026,zurückkommen::V,велявтомс,kthehem
1027,bleiben::V,кадовомс,mbetem
1028,bleiben::V,кадовомс,qëndroj
1029,warten::V,учомс,pres
1030,erwarten::V,учомс,pres
1031,suchen::V,вешнемс,kërkoj
1032,finden::V,муемс,gjej
1033,versuchen::V,варштамс,mundohem
1034,vorbereiten::V,анокстамс,përgatis
1035,lieben::V,вечкемс,dashuroj
1036,mögen::V,вечкемс,dua
1037,lachen::V,пейдемс,qesh
1038,rühren::V,токамс седейс,mallëngjej
1039,weinen::V,авардемс,qaj
1040,schimpfen::V,сёвномс,shaj
1041,sich ärgern::V,кежиявтнемс,bëhem verem
1042,sich fürchten::V,пелемс,kam frikë
1043,sich fürchten::V,пелемс,frikësohem
1044,fürchten::V,пелемс,kam frikë nga
1045,fliehen::V,оргодемс,arratisem
1046,flüchten::V,ворьгодемс,iki
1047,flüchten::V,чадомс,iki
1048,sehen::V,неемс,shoh
1049,anschauen::V,ваномс,shikoj
1050,ansehen::V,ваномс,shikoj
1051,hören::V,марямс,dëgjoj
1052,zuhören::V,кунсоломс,veshtoj
1053,probieren::V,варшамс,provoj
1054,riechen::V,никсемс,nuhas
1055,fühlen::V,марямс,ndiej
1056,scheinen::V,марявомс,ndriçoj
1057,zu sehen sein::V,неявомс,dukem
1058,vernehmen::V,марямс,dëgjoj
1059,frieren::V,кельмемс,mërdhij
1060,tun::V,теемс,bëj
1061,können::V,маштомс,mund
1062,wollen::V,бажамс,dua
1063,wollen::V,бажамс,dëshiroj
1064,anfangen::V,кармамс,filloj
1065,beenden::V,прядомс,kryej
1066,beenden::V,прядомс,mbaroj
1067,aufhören::V,лоткамс,pushoj
1068,gelingen::V,удаламс,më shkon mbarë
1069,geraten::V,лисемс,del
1070,öffnen::V,панжомс,hap
1071,schließen::V,пекстамс,mbyll
1072,schließen::V,сёлгомс,mbyll
1073,schließen::V,конямс,mbyll
1074,stellen::V,аравтомс,vë
1075,setzen::V,ойсевтемс,vë
1076,setzen::V,озавтнемс,vë
1077,legen::V,путомс,vë
1078,berühren::V,токамс,rrok
1079,verbinden::V,содомс,bashkoj
1080,bedecken::V,вельтямс,mbuloj
1081,aufhängen::V,понгавтомс,var
1082,anzünden::V,кирвастемс,ndez
1083,aufheben::V,кепедемс,ngre
1084,zurücklassen::V,кадомс,lë pas
1085,verlieren::V,ёмавтомс,humb
1086,fallen lassen::V,правтомс,lëshoj
1087,machen::V,теемс,bëj
1088,herstellen::V,анокстамс,prodhoj
1089,bauen::V,путомс,ndërtoj
1090,reparieren::V,витемс,ndreq
1091,reparieren::V,витемс,meremetoj
1092,verbessern::V,паролгавтомс,përmirësoj
1093,verbessern::V,вадрялгавтомс,përmirësoj
1094,ändern::V,полавтомс,ndërroj
1095,graben::V,чувомс,gërmoj
1096,graben::V,таргамс,gërmoj
1097,beugen::V,мендемс,kërrus
1098,biegen::V,комавтомс,përkul
1099,drehen::V,чаравтомс,dredh
1100,drehen::V,чаравтомс,rrotulloj
1101,drehen::V,велявтнемс,dredh
1102,drehen::V,велявтнемс,rrotulloj
1103,wenden::V,велявтомс,kthej
1104,umdrehen::V,велявтомс,kthej
1105,heben::V,кепедемс,ngre
1106,hochheben::V,кепедемс,ngre
1107,ergreifen::V,кундамс,rrëmbej
1108,halten::V,кирдемс,mbaj
1109,drücken::V,нуемс,shtyp
1110,schieben::V,шаштомс,shtyj
1111,kratzen::V,ангордамс,kruaj
1112,kratzen::V,ангордамс,gërvisht
1113,lecken::V,нолсемс,lëpij
1114,beißen::V,сускомс,kafshoj
1115,abreißen::V,сеземс,shkëpus
1116,abschneiden::V,печкемс,cungoj
1117,binden::V,кодамс,lidh
1118,binden::V,сюлмамс,lidh
1119,stecken::V,сялгомс,fus
1120,stecken::V,сялгомс,ngul
1121,brechen::V,синдемс,thyej
1122,brechen::V,калавтомс,thyej
1123,klopfen::V,калтаямс,trokas
1124,hauen::V,чавомс,godas
1125,kleben::V,педявтнемс,ngjis
1126,reiben::V,ёзамс,fërkoj
1127,streichen::V,вадемс,lyej
1128,schleifen::V,човамс,mpreh
1129,schneiden::V,керямс,pres
1130,rütteln::V,чукамс,shkund
1131,rütteln::V,лыкавтомс,shkund
1132,schütteln::V,чукамс,lëkund
1133,schwenken::V,яхолемс,valëvit
1134,schütten::V,каямс,mbush
1135,füllen::V,пештямс,mbush
1136,einwickeln::V,тапарямс,mbështjell
1137,tragen::V,кандомс,mbaj
1138,tragen::V,кандомс,mbart
1139,schleppen::V,ускомс,heq
1140,schleppen::V,ускомс,zhgërryej
1141,ziehen::V,ускомс,tërheq
1142,aufbewahren::V,ванстомс,ruaj
1143,werfen::V,ёртомс,hedh
1144,fangen::V,кундамс,kap
1145,packen::V,кундамс,rrëmbej
1146,verstecken::V,кекшемс,fsheh
1147,teilen::V,явомс,ndaj
1148,schicken::V,кучомс,dërgoj
1149,bringen::V,кандомс,sjell
1150,hinzufügen::V,путомс,shtoj
1151,hinzufügen::V,максомс,shtoj
1152,bekommen::V,саемс,kap
1153,erhalten::V,саемс,marr
1154,nehmen::V,саемс,marr
1155,wählen::V,кочкамс,zgjedh
1156,auswählen::V,кочкамс,përzgjedh
1157,bewahren::V,ванстомс,ruaj
1158,behindern::V,кирдемс,pengoj
1159,verderben::V,коламс,prish
1160,beschädigen::V,теемс зыян,dëmtoj
1161,zerbrechen::V,коламс,thyej
1162,zerreißen::V,сеземс,çjerr
1163,zerreißen::V,сеземс,zheloj
1164,zerstören::V,калавтомс,prish
1165,zerstören::V,калавтомс,shkatërroj
1166,verbrennen::V,пултамс,djeg
1167,geben::V,максомс,jap
1168,reichen::V,максомс,jap
1169,schenken::V,каземс,fal
1170,schenken::V,каземс,dhuroj
1171,versprechen::V,алтамс,premtoj
1172,wünschen::V,арсемс,uroj
1173,loben::V,шнамс,lëvdoj
1174,loben::V,шнамс,lavdëroj
1175,küssen::V,палсемс,puth
1176,wiegen::V,нурсемс,tund
1177,zudecken::V,тавадомс,mbuloj
1178,zudecken::V,вельтямс,mbuloj
1179,wecken::V,стявтомс,zgjoj
1180,zeigen::V,невтемс,dëftej
1181,führen::V,ветямс,çoj
1182,lehren::V,тонавтомс,arsej
1183,unterrichten::V,тонавтомс,arsimoj
1184,aufziehen::V,трямс,rris
1185,aufziehen::V,кастомс,rris
1186,leiten::V,ветямс,udhëheq
1187,leiten::V,азоркстамс,udhëheq
1188,antreiben::V,ветямс,nxis
1189,lassen::V,кармавтомс,detyroj
1190,einladen::V,тердемс,ftoj
1191,vereinigen::V,вейсэндямс,bashkoj
1192,vereinigen::V,вейс путомс,bashkoj
1193,vereinigen::V,вейс пурнамс,bashkoj
1194,besuchen::V,варштамс,vizitoj
1195,treffen::V,вастомс,ndesh
1196,sich versammeln::V,промокшномс,tubohem
1197,spielen::V,налксемс,loz
1198,spielen::V,налксемс,luaj
1199,singen::V,морамс,këndoj
1200,tanzen::V,киштемс,kërcej
1201,tanzen::V,киштемс,vallëzoj
1202,sich trennen::V,явомс,ndahem
1203,verlassen::V,кадомс,braktis
1204,retten::V,идемс,shpëtoj
1205,bewachen::V,ванстомс,ruaj
1206,schützen::V,аштемс,ruaj
1207,schützen::V,аштемс,mbroj
1208,verteidigen::V,ваномс,mbroj
1209,sich schlagen::V,тюремс,zihem
1210,schießen::V,ледемс,shtie
1211,siegen::V,изнямс,fitoj
1212,siegen::V,изнямс,ngadhënjej
1213,ärgern::V,кежейгавтомс,zemëroj
1214,schlagen::V,токамс,rrah
1215,schlagen::V,токамс,godas
1216,treten::V,тапамс,shtyj
1217,treten::V,тапамс,shtyj më këmbë
1218,stechen::V,пупамс,ther
1219,stechen::V,пупамс,shpoj
1220,stoßen::V,тулкадемс,shtyj
1221,stehlen::V,саламс,vjedh
1222,stören::V,пирямс ки,pengoj
1223,belästigen::V,а максомс,bezdis
1224,belästigen::V,а кадомс оймамо,bezdis
1225,verbergen::V,сёпомс,fsheh
1226,verbergen::V,кекшемс,fsheh
1227,täuschen::V,манямс,mashtroj
1228,betrügen::V,манчемс,kobis
1229,töten::V,чавномс,vras
1230,töten::V,маштнемс,vras
1231,wohnen::V,эрямс,banoj
1232,arbeiten::V,важодемс,punoj
1233,arbeiten::V,важодемс,vardoj
1234,sammeln::V,пурнамс,mbledh
1235,sammeln::V,пурнамс,grumbulloj
1236,pflücken::V,ноцковтнемс,vjel
1237,pflücken::V,ноцковтнемс,mbledh
1238,jagen::V,кундамс,gjuaj
1239,fischen::V,калонь кундамс,peshkoj
1240,fischen::V,калонь кундамс,gjuaj peshk
1241,fassen::V,кундамс,zë
1242,hüten::V,ваномс,kullos
1243,treiben::V,панемс,vë përpara
1244,anbinden::V,сюлмамс,lidh
1245,füttern::V,андомс,grazhdoj
1246,melken::V,потявтомс,mjel
1247,hacken::V,лазномс,grij
1248,gießen::V,валомс,ujis
1249,reifen::V,кенеремс,piqem
1250,zubereiten::V,анокстамс,gatuaj
1251,kochen::V,пидемс,ziej
1252,backen::V,пидемс,pjek
1253,backen::V,пидемс,furroj
1254,braten::V,пуштамс,fërgoj
1255,braten::V,пуштамс,tiganis
1256,umrühren::V,човорямс,trazoj
1257,stricken::V,кодамс,thur
1258,nähen::V,стамс,qep
1259,färben::V,артомс,ngjyej
1260,färben::V,артомс,bojatis
1261,reinigen::V,урядамс,qëroj
1262,reinigen::V,урядамс,pastroj
1263,waschen::V,муськемс,laj
1264,waschen::V,муськемс,finjos
1265,abwischen::V,нардамс,fshij
1266,spülen::V,ёрвалдомс,kulloj
1267,fegen::V,тенсемс,fshij
1268,kehren::V,тенсемс,fshij
1269,baden::V,экшелямс,lahem
1270,sich waschen::V,шлямс,lahem
1271,ausziehen::V,кайсевтемс,heq
1272,ausziehen::V,кайсевтемс,zbath
1273,anziehen::V,оршамс,vesh
1274,anziehen::V,оршамс,mbath
1275,sich anziehen::V,оршамс,vishem
1276,kämmen::V,судрямс,kreh
1277,schmücken::V,мазылгавтомс,hijeshoj
1278,schmücken::V,наряжамс,hijeshoj
1279,sagen::V,меремс,them
1280,sprechen::V,кортамс,flas
1281,reden::V,кортамс,fjalos
1282,reden::V,кортамс,fjalëtoj
1283,sich unterhalten::V,кортнемс,bisedoj
1284,fragen::V,кевкстемс,pyes
1285,bitten::V,вешемс,lus
1286,bitten::V,вешемс,lutem
1287,erzählen::V,ёвтнемс,rrëfej
1288,mitteilen::V,ёвтамс,kumtoj
1289,nennen::V,лемдемс,quaj
1290,nennen::V,путомс лем,quaj
1291,rufen::V,тердемс,thërras
1292,rufen::V,серьгедемс,thërras
1293,prahlen::V,шнамс пря,mburrem
1294,prahlen::V,шнамс пря,kapardisem
1295,übersetzen::V,ютавтомс,përkthej
1296,denken::V,арсемс,mendoj
1297,glauben::V,кемемс,besoj
1298,bemerken::V,неемс,vërej
1299,erkennen::V,содамс,njoh
1300,erkennen::V,содамс,shquaj
1301,begreifen::V,пачкодемс,marr vesh
1302,verstehen::V,чарькодемс,marr vesh
1303,lernen::V,тонавтнемс,mësoj
1304,wissen::V,содамс,di
1305,sich erinnern an::V,ледстямс,kujtoj
1306,vergessen::V,стувтомс,harroj
1307,messen::V,онкстнемс,mas
1308,zählen::V,ловомс,njeh
1309,rechnen::V,ловомс,llogaris
1310,lesen::V,ловномс,lexoj
1311,lesen::V,ловномс,këndoj
1312,malen::V,рисовамс,lyej
1313,zeichnen::V,рисовамс,vizatoj
1314,schreiben::V,сёрмадомс,shkruaj
1315,besitzen::V,улемс,kam
1316,besitzen::V,улемс азорокс,kam
1317,kaufen::V,рамамс,blej
1318,verkaufen::V,миемс,shes
1319,bezahlen::V,пандомс,paguaj
1320,zahlen::V,пандомс,paguaj
1321,beherrschen::V,азоркстамс,zotëroj
1322,ertragen::V,кирдемс,duroj
