,Concept_ID,tt,fi
809,rückwärts::ADV,кире,taaksepäin
810,zurück::ADV,кире,takaisin
811,unten::ADV,түбәндә,alhaalla
812,hinab::ADV,аска,alas
813,oben::ADV,өстә,ylhäällä
814,oben::ADV,югарыда,ylhäällä
815,hinauf::ADV,өскә,ylös
816,überall::ADV,hәркайда,kaikkialla
817,nicht::ADV,түгел,ei
818,ein wenig::ADV,бераз,vähän
819,kaum::ADV,көчкә,tuskin
820,sehr::ADV,бик,kovin
821,sehr::ADV,бик,oikein
822,so::ADV,алай,näin
823,noch::ADV,янә,vielä
824,noch::ADV,тагын,vielä
825,nur::ADV,фәкать,vain
826,nur::ADV,фәкать,ainoastaan
827,schon::ADV,инде,jo
828,wieder::ADV,янә,taas
829,wieder::ADV,янә,jälleen
830,wieder::ADV,тагын,taas
831,wieder::ADV,тагын,jälleen
832,vergebens::ADV,юкка,turhaan
833,vor::PRP,алдыннан,edessä
834,hinter::PRP,арттан,takana
835,unter::PRP,астында,alla
836,durch::PRP,аша,läpi
837,durch::PRP,аша,kautta
838,neben::PRP,тирәсендә,vieressä
839,zwischen::PRP,арасында,välillä
840,wegen::PRP,сәбәпле,takia
841,wegen::PRP,сәбәпле,vuoksi
842,dies::PRN,бу,tämä
843,das::PRN,ул,se
844,alles::PRN,һәммә,kaikki
845,ich::PRN,мин,minä
846,du::PRN,син,sinä
847,er::PRN,ул,hän
848,wir::PRN,без,me
849,ihr::PRN,сез,te
850,sie::PRN,ул,he
851,was::FPRN,ни,mikä
852,was::FPRN,нәрсә,mikä
853,wer::FPRN,кем,ken
854,wer::FPRN,кем,kuka
855,wo::FADV,кайда,missä
856,wohin::FADV,кая,mihin
857,wie::FADV,ничек,miten
858,wie::FADV,ничек,kuinka
859,warum::FADV,нигә,miksi
860,wieviel::FNUM,ничә,paljonko
861,wieviel::FNUM,ничә,kuinka paljon
862,eins::NUM,бер,yksi
863,zwei::NUM,ике,kaksi
864,drei::NUM,өч,kolme
865,vier::NUM,дүрт,neljä
866,fünf::NUM,биш,viisi
867,sechs::NUM,алты,kuusi
868,sieben::NUM,җиде,seitsemän
869,acht::NUM,сигез,kahdeksan
870,neun::NUM,тугыз,yhdeksän
871,zehn::NUM,ун,kymmenen
872,elf::NUM,унбер,yksitoista
873,zwölf::NUM,унике,kaksitoista
874,zwanzig::NUM,егерме,kaksikymmentä
875,dreißig::NUM,утыз,kolmekymmentä
876,vierzig::NUM,кырык,neljäkymmentä
877,fünfzig::NUM,илле,viisikymmentä
878,sechzig::NUM,алтмыш,kuusikymmentä
879,siebzig::NUM,җитмеш,seitsemänkymmentä
880,achtzig::NUM,сиксән,kahdeksankymmentä
881,neunzig::NUM,туксан,yhdeksänkymmentä
882,hundert::NUM,йөз,sata
883,tausend::NUM,мең,tuhat
884,und::CNJ,вә,ja
885,oder::CNJ,яки,tai
886,oder::CNJ,яисә,tai
887,stehen::V,тору,seisoa
888,sitzen::V,утыру,istua
889,liegen::V,яту,maata
890,hängen::V,эленү,riippua
891,werden::V,булу,tulla
892,werden::V,булу,joutua
893,passieren::V,булу,sattua
894,passieren::V,булу,tapahtua
895,beginnen::V,башлану,alkaa
896,enden::V,бетү,loppua
897,enden::V,бетү,päättyä
898,wechseln::V,үзгәртү,vaihtua
899,wechseln::V,үзгәртү,vaihdella
900,aufgehen[Sonne]::V,чыгу,nousta
901,untergehen[Sonne]::V,бату,laskea
902,scheinen[Sonne]::V,яктырту,paistaa
903,donnern::V,күкрәү,jyristä
904,wehen::V,исү,tuulla
905,wehen::V,исү,puhaltaa
906,strömen::V,агу,virrata
907,fließen::V,агу,valua
908,fließen::V,агу,juosta
909,sich drehen::V,бөтерелү,pyöriä
910,schwanken::V,икеләнү,horjua
911,schwingen::V,тирбәлү,heilua
912,schwingen::V,тирбәлү,värähdellä
913,fallen::V,егылу,pudota
914,fallen::V,егылу,langeta
915,brennen::V,яну,palaa
916,rauchen::V,төтәү,savuta
917,rauchen::V,төтенләү,savuta
918,regnen::V,яву,sataa
919,gefrieren::V,кату,jäätyä
920,tauen::V,эрү,sulaa
921,tauen::V,эретү,sulaa
922,schmelzen::V,эрү,sulaa
923,schmelzen::V,эретү,sulaa
924,trocknen::V,кибү,kuivua
925,sieden::V,ургылу,kiehua
926,faulen::V,черү,mädätä
927,verfaulen::V,черү,mädätä
928,verfaulen::V,черү,mädäntyä
929,reißen::V,өзелү,revetä
930,versinken::V,бату,upota
931,versinken::V,бату,vajota
932,vergehen::V,авышу,kulua
933,erscheinen::V,пәйда булу,ilmestyä
934,verschwinden::V,югалу,kadota
935,verschwinden::V,юк булу,kadota
936,sinken::V,кимү,vajota
937,sinken::V,кайту,vajota
938,abnehmen::V,азаю,vähetä
939,zunehmen::V,арту,kasvaa
940,zunehmen::V,арту,lisääntyä
941,zunehmen::V,күбәю,kasvaa
942,zunehmen::V,күбәю,lisääntyä
943,zunehmen::V,ишәю,kasvaa
944,zunehmen::V,ишәю,lisääntyä
945,steigen::V,үсү,nousta
946,wachsen::V,үсү,kasvaa
947,glänzen::V,ялкылдау,kiiltää
948,funkeln::V,ялтырау,kipinöidä
949,lärmen::V,шаулау,meluta
950,läuten::V,шалтырату,soida
951,klingeln::V,шалтырату,soida
952,klirren::V,чылтырау,kalista
953,brausen::V,давыллау,kohista
954,brausen::V,дулау,kohista
955,rauschen::V,кыштырдау,kohista
956,klingen::V,ишетелү,soida
957,bellen::V,өрү,haukkua
958,heulen::V,улау,ulvoa
959,blasen::V,өрү,puhaltaa
960,pfeifen::V,сызгырту,viheltää
961,schreien::V,кычкыру,kirkua
962,stöhnen::V,ыңгырашу,voihkia
963,zittern::V,калтырау,vapista
964,zittern::V,калтырану,vapista
965,leben::V,яшәү,elää
966,leben::V,гомер итү,elää
967,geboren werden::V,туу,syntyä
968,atmen::V,сулау,hengittää
969,trinken::V,эчү,juoda
970,essen::V,ашау,syödä
971,schlucken::V,йоту,niellä
972,müde werden::V,ялыгу,uupua
973,müde werden::V,йөгенү,uupua
974,einschlafen::V,йокыга китү,uinahtaa
975,schlafen::V,йоклау,maata
976,schlafen::V,йоклау,nukkua
977,aufwachen::V,уяну,herätä
978,aufstehen::V,тору,nousta
979,aufstehen::V,тору,nousta ylös
980,sich erholen::V,ял алу,levätä
981,sich erholen::V,истирахәт итү,levätä
982,krank werden::V,чирләү,sairastua
983,krank sein::V,чирләү,potea
984,krank sein::V,чирләү,sairastaa
985,schmerzen::V,авырту,särkeä
986,schmerzen::V,авырту,kivistää
987,husten::V,ютәлләү,yskiä
988,genesen::V,савыгу,toipua
989,genesen::V,сәламәтләнү,toipua
990,sterben::V,үлү,kuolla
991,sterben::V,дөнья кую,kuolla
992,sterben::V,вафат булу,kuolla
993,umkommen::V,үлү,saada surmansa
994,umkommen::V,үлү,kuolla
995,sich bewegen::V,йөрү,liikkua
996,sich rühren::V,кыймылдау,liikahtaa
997,sich erheben::V,басу,nousta
998,sich setzen::V,утыру,istuutua
999,hinfallen::V,егылу,kaatua
1000,laufen::V,җәяүләү,kävellä
1001,schreiten::V,атлау,astua
1002,schreiten::V,атлау,astella
1003,spazierengehen::V,йөрү,kävellä
1004,spazierengehen::V,йөргенү,kävellä
1005,eilen::V,ашыгу,kiirehtiä
1006,sich beeilen::V,ашыгу,kiirehtiä
1007,sich beeilen::V,ашыгу,olla kiireissään
1008,sich beeilen::V,кызулау,kiirehtiä
1009,sich beeilen::V,кызулау,olla kiireissään
1010,sausen::V,җилдерү,rynnätä
1011,sausen::V,җилдерү,viilettää
1012,rennen::V,йөгерү,juosta
1013,springen::V,сикерү,hypätä
1014,klettern::V,үрмәләү,kiivetä
1015,schaukeln::V,атыну,kiikkua
1016,kriechen::V,шуышу,ryömiä
1017,kriechen::V,үрмәләү,ryömiä
1018,schwimmen::V,йөзү,uida
1019,tauchen::V,чуму,sukeltaa
1020,rudern::V,ишү,soutaa
1021,fahren::V,бару,ajaa
1022,fahren::V,бару,kulkea
1023,fliegen::V,очу,lentää
1024,gehen::V,йөрү,käydä
1025,weggehen::V,китү,lähteä
1026,weggehen::V,китү,poistua
1027,abfahren::V,кузгалу,lähteä
1028,anhalten::V,тукталу,pysähtyä
1029,anhalten::V,тукталу,seisahtua
1030,hineingehen::V,инү,mennä sisään
1031,eintreten::V,инү,astua sisään
1032,kommen::V,килү,tulla
1033,ankommen::V,бару,saapua
1034,zurückkommen::V,кире кайту,palata
1035,bleiben::V,калу,jäädä
1036,bleiben::V,калу,viipyä
1037,warten::V,көтү,odottaa
1038,erwarten::V,көтү,odottaa
1039,suchen::V,эзләү,etsiä
1040,finden::V,табу,löytää
1041,versuchen::V,маташу,yrittää
1042,vorbereiten::V,хәзерләү,valmistaa
1043,lieben::V,сөю,pitää
1044,lieben::V,сөю,rakastaa
1045,lieben::V,ярату,pitää
1046,lieben::V,ярату,rakastaa
1047,mögen::V,өнәү,pitää
1048,mögen::V,өнәү,tykätä
1049,lachen::V,көлү,nauraa
1050,rühren::V,дулкынландыру,liikuttaa
1051,weinen::V,елау,itkeä
1052,schimpfen::V,сүгү,haukkua
1053,schimpfen::V,сүгенү,haukkua
1054,sich ärgern::V,ачулану,suuttua
1055,sich fürchten::V,курку,pelätä
1056,fürchten::V,калтырау,pelätä
1057,fürchten::V,калтырану,pelätä
1058,fliehen::V,арка бирү,paeta
1059,flüchten::V,качу,paeta
1060,sehen::V,күрү,nähdä
1061,anschauen::V,карау,katsoa
1062,ansehen::V,карау,katsoa
1063,ansehen::V,күзәтү,katsoa
1064,hören::V,ишетү,kuulla
1065,zuhören::V,тыңлау,kuunnella
1066,probieren::V,тату,maistaa
1067,riechen::V,иснәү,haistaa
1068,fühlen::V,тою,tuntea
1069,fühlen::V,сизү,tuntea
1070,scheinen::V,күренү,tuntua
1071,zu sehen sein::V,күренү,näkyä
1072,vernehmen::V,ишетү,kuulla
1073,frieren::V,өшү,palella
1074,frieren::V,күшегү,palella
1075,tun::V,итү,tehdä
1076,können::V,алу,osata
1077,wollen::V,теләү,tahtoa
1078,anfangen::V,керешү,ruveta
1079,anfangen::V,керешү,aloittaa
1080,beenden::V,бетерү,lopettaa
1081,beenden::V,тәмамлау,lopettaa
1082,aufhören::V,бетү,loppua
1083,gelingen::V,уңу,onnistua
1084,geraten::V,сабышу,sujua
1085,geraten::V,сабышу,joutua
1086,öffnen::V,ачу,avata
1087,öffnen::V,ачу,aukaista
1088,schließen::V,ябу,sulkea
1089,stellen::V,кую,panna
1090,stellen::V,кую,asettaa
1091,setzen::V,утырту,panna
1092,setzen::V,утырту,istuttaa
1093,legen::V,яткыру,panna
1094,legen::V,яткыру,asettaa
1095,berühren::V,тию,koskea
1096,berühren::V,тию,koskettaa
1097,verbinden::V,ялгау,liittää
1098,verbinden::V,ялгау,yhdistää
1099,bedecken::V,өрту,kattaa
1100,bedecken::V,өрту,peittää
1101,bedecken::V,каплау,kattaa
1102,bedecken::V,каплау,peittää
1103,bedecken::V,томалау,kattaa
1104,bedecken::V,томалау,peittää
1105,aufhängen::V,асу,ripustaa
1106,anzünden::V,кабызу,sytyttää
1107,aufheben::V,күтәрү,ylös nostaa
1108,aufheben::V,күтәрү,nostaa
1109,zurücklassen::V,калдыру,jättää
1110,verlieren::V,югалту,kadottaa
1111,fallen lassen::V,төшерү,pudottaa
1112,machen::V,ясау,tehdä
1113,machen::V,эшләү,tehdä
1114,herstellen::V,ясау,tuottaa
1115,herstellen::V,ясау,valmistaa
1116,bauen::V,кору,rakentaa
1117,reparieren::V,төзәтү,korjata
1118,verbessern::V,яхшырту,parantaa
1119,ändern::V,үзгәртү,muuttaa
1120,graben::V,казу,kaivaa
1121,beugen::V,ию,taivuttaa
1122,biegen::V,бөгү,taivuttaa
1123,drehen::V,бору,kääntää
1124,drehen::V,бөтерү,kääntää
1125,wenden::V,бору,kääntää
1126,umdrehen::V,түнтәрү,kääntää
1127,heben::V,күтәрү,nostaa
1128,heben::V,күтәрү,kohottaa
1129,hochheben::V,күтәрү,nostaa
1130,ergreifen::V,эләктерү,tarttua
1131,halten::V,тоту,pitää
1132,drücken::V,кысу,painaa
1133,drücken::V,кысу,puristaa
1134,schieben::V,кузгату,työntää
1135,kratzen::V,тырнау,raapia
1136,lecken::V,ялау,nuolla
1137,beißen::V,тешләү,purra
1138,abreißen::V,өзү,repiä
1139,abschneiden::V,кыю,leikata poikki
1140,abschneiden::V,кыю,leikata
1141,abschneiden::V,кисү,leikata poikki
1142,abschneiden::V,кисү,leikata
1143,binden::V,бәйләү,sitoa
1144,stecken::V,төртү,pistää
1145,stecken::V,тыгу,pistää
1146,brechen::V,сындыру,murtaa
1147,klopfen::V,шаку,koputtaa
1148,klopfen::V,шаку,kolkuttaa
1149,klopfen::V,шакылдау,koputtaa
1150,klopfen::V,шакылдау,kolkuttaa
1151,hauen::V,кыйнау,lyödä
1152,kleben::V,ябыштыру,liimata
1153,reiben::V,ышку,hieroa
1154,reiben::V,ышку,hangata
1155,streichen::V,ягу,sivellä
1156,schleifen::V,кайрау,hioa
1157,schneiden::V,кисү,leikata
1158,rütteln::V,селкетү,ravistaa
1159,schütteln::V,селкетү,pudistaa
1160,schwenken::V,болгау,heiluttaa
1161,schütten::V,кою,kaataa
1162,füllen::V,тутыру,täyttää
1163,einwickeln::V,төрү,kääriä
1164,tragen::V,ташу,kantaa
1165,schleppen::V,сөйрәү,raahata
1166,schleppen::V,өстерәү,raahata
1167,ziehen::V,тарту,vetää
1168,aufbewahren::V,саклау,säilyttää
1169,werfen::V,ыргыту,viskata
1170,fangen::V,тоту,napata
1171,fangen::V,тоту,ottaa kiinni
1172,packen::V,эләктерү,tarttua
1173,verstecken::V,яшерү,kätkeä
1174,verstecken::V,яшерү,piilottaa
1175,teilen::V,бүлү,jakaa
1176,schicken::V,җибәрү,lähettää
1177,bringen::V,китерү,viedä
1178,hinzufügen::V,өстәү,lisätä
1179,bekommen::V,алу,saada
1180,erhalten::V,алу,saada
1181,nehmen::V,алу,ottaa
1182,wählen::V,сайлау,valita
1183,auswählen::V,сайлау,valikoida
1184,bewahren::V,саклау,säilyttää
1185,behindern::V,комачаулау,estää
1186,verderben::V,бозу,pilata
1187,verderben::V,бозу,turmella
1188,beschädigen::V,бозу,vioittaa
1189,beschädigen::V,бозу,vahingoittaa
1190,zerbrechen::V,вату,rikkoa
1191,zerreißen::V,өзү,repiä rikki
1192,zerreißen::V,өзү,repiä palasiksi
1193,zerreißen::V,ерту,repiä rikki
1194,zerreißen::V,ерту,repiä palasiksi
1195,zerstören::V,җимерү,hävittää
1196,verbrennen::V,яндыру,polttaa
1197,verbrennen::V,көйдерү,polttaa
1198,geben::V,бирү,antaa
1199,reichen::V,тапшыру,ojentaa
1200,schenken::V,бүләкләү,lahjoittaa
1201,versprechen::V,вәгъдә бирү,luvata
1202,wünschen::V,котлау,toivottaa
1203,loben::V,мактау,ylistää
1204,küssen::V,үбү,suudella
1205,wiegen::V,тирбәтү,tuudittaa
1206,wiegen::V,тирбәтү,keinuttaa
1207,zudecken::V,ябу,peittää
1208,zudecken::V,бөркәү,peittää
1209,wecken::V,уяту,herättää
1210,zeigen::V,күрсәтү,näyttää
1211,zeigen::V,күрсәтү,osoittaa
1212,führen::V,йөртү,johdattaa
1213,lehren::V,өйрәтү,opettaa
1214,unterrichten::V,укыту,opettaa
1215,aufziehen::V,асрау,kasvattaa
1216,leiten::V,җитәкләү,johtaa
1217,antreiben::V,куалау,hoputtaa
1218,antreiben::V,әйдәләү,hoputtaa
1219,antreiben::V,ашыктыру,hoputtaa
1220,lassen::V,мәҗбүр итү,antaa
1221,einladen::V,чакыру,kutsua
1222,vereinigen::V,берләштерү,yhdistää
1223,besuchen::V,керешү,vierailla
1224,treffen::V,очрату,tavata
1225,sich versammeln::V,җыелышу,kokoontua
1226,spielen::V,уйнау,pelata
1227,spielen::V,уйнау,leikkiä
1228,singen::V,җырлау,laulaa
1229,tanzen::V,бию,tanssia
1230,sich trennen::V,аерылу,erota
1231,sich trennen::V,ташлашу,erota
1232,verlassen::V,ташлау,jättää
1233,verlassen::V,калдыру,jättää
1234,retten::V,коткару,pelastaa
1235,bewachen::V,каравыллау,vartioida
1236,schützen::V,ышыклау,suojella
1237,verteidigen::V,яклау,puolustaa
1238,verteidigen::V,саклау,puolustaa
1239,sich schlagen::V,сугышу,tapella
1240,schießen::V,ату,ampua
1241,siegen::V,җиңү,voittaa
1242,ärgern::V,ачуландыру,ärsyttää
1243,schlagen::V,ору,lyödä
1244,schlagen::V,бәрү,lyödä
1245,schlagen::V,тукмау,lyödä
1246,treten::V,тибү,potkaista
1247,stechen::V,кадау,pistää
1248,stoßen::V,этү,sysätä
1249,stoßen::V,этү,työntää
1250,stehlen::V,урлау,varastaa
1251,stören::V,комачаулау,häiritä
1252,belästigen::V,борчу,häiritä
1253,belästigen::V,билмазалау,häiritä
1254,verbergen::V,яшерү,kätkeä
1255,täuschen::V,алдату,harhauttaa
1256,betrügen::V,хәрәмләшү,pettää
1257,betrügen::V,хәрәмләшү,petkuttaa
1258,töten::V,үтерү,tappaa
1259,wohnen::V,яшәү,asua
1260,arbeiten::V,эшләү,tehdä työtä
1261,arbeiten::V,эшләү,työskennellä
1262,sammeln::V,туплау,koota
1263,sammeln::V,туплау,kerätä
1264,pflücken::V,өзү,poimia
1265,jagen::V,аулау,metsästää
1266,fischen::V,балык тоту,kalastaa
1267,fassen::V,тоту,pyydystää
1268,fassen::V,тоту,saalistaa
1269,hüten::V,көтү,paimentaa
1270,treiben::V,куалау,ajaa
1271,anbinden::V,бәйләү,kytkeä
1272,füttern::V,туйдыру,ruokkia
1273,melken::V,саву,lypsää
1274,hacken::V,чабу,hakata
1275,gießen::V,сугару,kastella
1276,reifen::V,җитешү,kypsyä
1277,zubereiten::V,пешеренү,valmistaa
1278,kochen::V,пешерү,keittää
1279,kochen::V,кайнату,keittää
1280,backen::V,пешерү,leipoa
1281,braten::V,куыру,paistaa
1282,braten::V,кыздыру,paistaa
1283,umrühren::V,бутау,hämmentää
1284,umrühren::V,болгату,hämmentää
1285,stricken::V,бәйләү,kutoa
1286,stricken::V,бәйләү,neuloa
1287,nähen::V,тегү,ommella
1288,färben::V,ману,värjätä
1289,färben::V,ману,värittää
1290,reinigen::V,чистарту,puhdistaa
1291,waschen::V,юу,pestä
1292,abwischen::V,сөртү,pyyhkiä
1293,spülen::V,чайкау,huuhtoa
1294,fegen::V,себерү,pyyhkäistä
1295,kehren::V,себерү,lakaista
1296,baden::V,коену,kylpeä
1297,sich waschen::V,юыну,peseytyä
1298,ausziehen::V,чишенү,riisua
1299,anziehen::V,кию,pukea ylleen
1300,sich anziehen::V,киенү,pukeutua
1301,kämmen::V,тарау,kammata
1302,schmücken::V,бизәү,koristaa
1303,schmücken::V,бизәү,kaunistaa
1304,schmücken::V,бизәкләү,koristaa
1305,schmücken::V,бизәкләү,kaunistaa
1306,sagen::V,дию,sanoa
1307,sagen::V,әйтү,sanoa
1308,sprechen::V,сөйләү,puhua
1309,sprechen::V,сөйләшү,puhua
1310,reden::V,сөйләү,keskustella
1311,sich unterhalten::V,сөйләшү,jutella
1312,fragen::V,сорау,kysyä
1313,fragen::V,сорашу,kysyä
1314,bitten::V,үтенү,pyytää
1315,erzählen::V,сөйләү,kertoa
1316,mitteilen::V,белдерү,ilmoittaa
1317,nennen::V,дию,kutsua
1318,nennen::V,дию,nimittää
1319,rufen::V,дәшү,kutsua
1320,prahlen::V,мактану,kerskailla
1321,prahlen::V,шапырыну,kerskailla
1322,übersetzen::V,күчерү,kääntää
1323,denken::V,уйлау,miettiä
1324,denken::V,уйлау,ajatella
1325,glauben::V,инану,uskoa
1326,bemerken::V,искәрү,huomata
1327,erkennen::V,тану,tunnistaa
1328,begreifen::V,аңлау,ymmärtää
1329,begreifen::V,төшенү,ymmärtää
1330,verstehen::V,аңлау,ymmärtää
1331,verstehen::V,төшенү,ymmärtää
1332,lernen::V,уку,oppia
1333,lernen::V,өйрәнү,oppia
1334,wissen::V,белү,tietää
1335,sich erinnern an::V,хәтерләү,muistaa
1336,vergessen::V,оныту,unohtaa
1337,messen::V,үлчәү,mitata
1338,zählen::V,санау,laskea
1339,rechnen::V,исәпләү,laskea
1340,lesen::V,уку,lukea
1341,malen::V,рәсем ясау,maalata
1342,malen::V,сурәт ясау,maalata
1343,malen::V,сурәтләү,maalata
1344,zeichnen::V,язу-сызу,piirtää
1345,zeichnen::V,язу-сызу,piirustaa
1346,zeichnen::V,сурәт ясау,piirtää
1347,zeichnen::V,сурәт ясау,piirustaa
1348,schreiben::V,язу,kirjoittaa
1349,besitzen::V,биләү,omistaa
1350,kaufen::V,алу,ostaa
1351,verkaufen::V,сату,myydä
1352,bezahlen::V,түләү,maksaa
1353,zahlen::V,түләү,maksaa
1354,beherrschen::V,ия булу,hallita
1355,ertragen::V,чыдау,kestää
