,Concept_ID,br,ku
799,klingen::V,seniñ,deng pe ketin
800,bellen::V,harzhal,kewtîn
801,heulen::V,yudal,ûrîn
802,blasen::V,c'hwezhañ,puf kirin
803,pfeifen::V,c'hwitellat,fîkandin
804,schreien::V,huchal,qîrîn
805,stöhnen::V,hirvoudiñ,nalîn
806,zittern::V,krenañ,hejîn
807,leben::V,bevañ,jihîn
808,geboren werden::V,genel,hatin dinyê
809,geboren werden::V,genel,bûn
810,atmen::V,tennañ e anal,hilmijîn
811,trinken::V,evañ,vexwarin
812,essen::V,debriñ,xwarin
813,schlucken::V,lonkañ,daqulbandin
814,müde werden::V,skuizhañ,betilîln
815,müde werden::V,skuizhañ,qerimîn
816,einschlafen::V,menel kousket,razan
817,schlafen::V,kousket,razan
818,schlafen::V,kousket,razandin
819,aufwachen::V,dihuniñ,şiyarbûn
820,aufstehen::V,sevel,rabûn
821,sich erholen::V,diskuizhañ,baş bûn
822,krank werden::V,klañviñ,nexweş kêt
823,krank sein::V,bezañ klañv,nexweş bû
824,schmerzen::V,skourjezañ,êşandin
825,husten::V,pasaat,kuxin
826,husten::V,peudal,kuxin
827,genesen::V,pareañ,baş bûn
828,sterben::V,mervel,mirin
829,umkommen::V,perisañ,mirin
830,sich bewegen::V,bouljal,leqîn
831,sich rühren::V,fiñval,leqîn
832,sich erheben::V,sevel,rabûn
833,sich setzen::V,azezañ,runiştin
834,sich setzen::V,mont en e goazez,runiştin
835,hinfallen::V,kouezhañ,kêtin
836,laufen::V,redek,meşîn
837,schreiten::V,kerzhet,meşkirin
838,spazierengehen::V,pourmen,gerandin
839,eilen::V,hastañ,lezandin
840,sich beeilen::V,hastañ,zûkirin
841,sausen::V,karzhañ,fîzîn
842,rennen::V,redek,baz dan
843,springen::V,lammat,hilpekîn
844,klettern::V,krimpat,hilperikîn
845,schaukeln::V,brañsellat,lorandin
846,kriechen::V,skrampañ,xuşandin
847,schwimmen::V,neuial,avjenîn
848,tauchen::V,splujañ,qutxuyardin
849,tauchen::V,splujañ,noqîn
850,rudern::V,roeñvat,qaîq ajotin
851,fahren::V,kas,ajotin
852,fahren::V,bleniañ,ajotin
853,fliegen::V,nijal,firîn
854,gehen::V,mont,çûn
855,weggehen::V,mont kuit,çûn
856,abfahren::V,mont kuit,çûyin
857,anhalten::V,chom a-sav,rawestîn
858,hineingehen::V,monet e-barzh,ketin hundir
859,eintreten::V,monet e-barzh,têketin
860,kommen::V,dont,hatin
861,ankommen::V,erruout,gihan
862,ankommen::V,erruout,gihîştin
863,zurückkommen::V,addonet,vegerandin
864,bleiben::V,chom,sekinîn
865,warten::V,gortoz,payîn
866,erwarten::V,gortoz,payîn
867,suchen::V,klask,lêgerîn
868,finden::V,kavout,peyda kirin
869,versuchen::V,klask,çeribandin
870,vorbereiten::V,aozañ,amade kirin
871,lieben::V,karout,hez kirin
872,mögen::V,karout,dil kirin
873,lachen::V,c'hoarzin,kenîn
874,rühren::V,tenerañ,hêjan
875,weinen::V,gouelañ,girîn
876,schimpfen::V,krozal,pevçûn
877,sich ärgern::V,fachañ,enirîn
878,sich ärgern::V,en em fachañ,enirîn
879,fliehen::V,tec'het,bazdan
880,flüchten::V,tuzañ,revîn
881,sehen::V,gwelet,dîtin
882,anschauen::V,sellout ouzh,sêr kirin
883,ansehen::V,sellout ouzh,hesibandin
884,hören::V,klevet,guhdar jirin
885,zuhören::V,selaou,guhdarî kirin
886,probieren::V,blasa,tehm kirin
887,riechen::V,klevet,bihn kirin
888,fühlen::V,santout,hîs kirin
889,scheinen::V,diskouez bezañ,xoyer kir
890,zu sehen sein::V,bezañ gwelus,diyar bûn
891,vernehmen::V,merzhañ,bihîstin
892,frieren::V,anoued,qerişîn
893,tun::V,ober,kirin
894,können::V,gouzout,karin
895,wollen::V,fellout da,xwestîn
896,wollen::V,kaout c'hoant da,xwestîn
897,anfangen::V,kregiñ,dest pêkirin
898,beenden::V,achuiñ,xelas kirin
899,aufhören::V,paouez,xelas kirin
900,öffnen::V,digeriñ,vekirin
901,schließen::V,serriñ,girtin
902,stellen::V,lakaat,danîn
903,setzen::V,lakaat,rûniştin
904,legen::V,lakaat,danîn
905,legen::V,lakaat,razandin
906,berühren::V,touch,lêketin
907,verbinden::V,eren,anîn pê
908,bedecken::V,goloiñ,sergirtin
909,aufhängen::V,istribilhañ,aliqandin
910,anzünden::V,alumiñ,pêxistin
911,anzünden::V,c'hwezzañ,pêxistin
912,aufheben::V,dastum,hildan
913,zurücklassen::V,lezel,hiştin
914,zurücklassen::V,lezel,vehiştin
915,verlieren::V,koll,wendakirin
916,fallen lassen::V,laoskel,xistin bixe
917,fallen lassen::V,laoskel,xistin
918,fallen lassen::V,lezel da gouezhel,xistin bixe
919,fallen lassen::V,lezel da gouezhel,xistin
920,machen::V,ober,kirin
921,machen::V,ober,çêkirin
922,herstellen::V,fardañ,çê kirin
923,herstellen::V,fardañ,peyda kirin
924,bauen::V,sevel,lêkirin
925,reparieren::V,adaozañ,veherînerîn
926,verbessern::V,gwellaat,sererastkirin
927,ändern::V,cheñch,degiş kirin
928,graben::V,kleuzañ,kolandin
929,beugen::V,plegañ,tewîn
930,beugen::V,plegañ,xwar kirin
931,biegen::V,krommañ,tewandin
932,biegen::V,krommañ,xwarkirin
933,drehen::V,treiñ,fitilandin
934,wenden::V,treiñ,zivîrin
935,umdrehen::V,treiñ,vegerandin
936,heben::V,sevel,hildan
937,hochheben::V,sevel,hildan
938,ergreifen::V,kemer,dest avêtin
939,halten::V,dalc'hen,hîştin
940,halten::V,dalc'hen,sekinîn
941,drücken::V,bountañ,pêl kirin
942,schieben::V,poulzañ,damdan
943,kratzen::V,skrabat,xurandin
944,lecken::V,lipat,alastin
945,beißen::V,kregiñ,gez kirin
946,abreißen::V,diframmañ,hilşandin
947,abschneiden::V,troc'hañ,jêkirin
948,binden::V,stagañ,girêdan
949,stecken::V,sankañ,têxistin
950,brechen::V,darnaouiñ,şikandin
951,klopfen::V,skoiñ,kutandin
952,hauen::V,dornañ,li dan
953,kleben::V,pegañ,zeliqîn
954,kleben::V,pegañ,şirêz kirin
955,reiben::V,taravat,firikandin
956,reiben::V,trekiñ,firikandin
957,streichen::V,toazañ,bax dan
958,schleifen::V,lemmañ,çarkirin
959,schneiden::V,troc'hañ,jêkirin
960,rütteln::V,tordorosañ,hejandin
961,schütteln::V,hejañ,daweşîn
962,schütten::V,diskargañ,rijandin
963,füllen::V,kargañ,dagirtin
964,einwickeln::V,gronnañ,pêçandin
965,tragen::V,dougen,kişandin
966,tragen::V,dougen,rajtin
967,schleppen::V,stlejal,kişandin
968,ziehen::V,sachañ,kişandin
969,aufbewahren::V,miret,hilandin
970,werfen::V,teuler,avêtin
971,fangen::V,tapañ,sem kirin
972,fangen::V,tapañ,girtin
973,packen::V,krapat,pê girtin
974,verstecken::V,kuzhat,hîlanin
975,teilen::V,rannañ,parvekirin
976,schicken::V,kas,şandin
977,bringen::V,degas,anîn
978,bringen::V,degas,birin
979,hinzufügen::V,lakat ouzhpenn,dan ser
980,hinzufügen::V,lakat ouzhpenn,li tiştekî zêde kirin
981,bekommen::V,kaout,standin
982,erhalten::V,kaout,standin
983,nehmen::V,kemer,girtin
984,wählen::V,choaz,ray dan
985,auswählen::V,dibab,bijartin
986,bewahren::V,mirout,rê li ber girtin
987,bewahren::V,mirout,lê xwedî derketin
988,behindern::V,diaezañ,bara wi
989,verderben::V,lovrañ,heram bûn
990,beschädigen::V,gwallegañ,xerab kirin
991,zerbrechen::V,torriñ,şikênandin
992,zerbrechen::V,torriñ,perçe kirin
993,zerreißen::V,diroegiñ,qelişandin
994,zerstören::V,distrujañ,hilşandin
995,verbrennen::V,deviñ,şewitandin
996,geben::V,reiñ,dan
997,geben::V,reiñ,dayin
998,schenken::V,donezonañ,diyarî kirin
999,versprechen::V,prometiñ,soz dan
1000,wünschen::V,hetiñ,dil kirin
1001,loben::V,feurmiñ,pesinandin
1002,küssen::V,pokat,maçkirin
1003,wiegen::V,pouezañ,lorandin
1004,wiegen::V,pouezañ,wezinandin
1005,zudecken::V,goloiñ,nixumandin
1006,wecken::V,dihuniñ,bixwe hesandin
1007,zeigen::V,diskouez,şanîdan
1008,führen::V,kas,raber kirin
1009,lehren::V,deskiñ,hîn kirin
1010,unterrichten::V,kelenn,ders dan
1011,leiten::V,bleinañ,rêberî kirin
1012,antreiben::V,poulzañ,bezandin
1013,lassen::V,leuskel,berdan
1014,lassen::V,leuskel,hiştin
1015,einladen::V,pediñ,dawet kirin
1016,vereinigen::V,unisañ,bi yek kirin
1017,besuchen::V,gweladenniñ,mêvan bûn
1018,treffen::V,kejal,rast hatin
1019,treffen::V,ankontrañ,rast hatin
1020,sich versammeln::V,bodennañ,li hev çivîn
1021,spielen::V,c'hoari,listin
1022,singen::V,kanañ,stran
1023,tanzen::V,dañsal,reqisîn
1024,sich trennen::V,dispartiañ,hew berdan
1025,verlassen::V,lezel,tanê hişt
1026,verlassen::V,lezel,bêkes
1027,retten::V,saveteiñ,rihakirin
1028,bewachen::V,mesa,raçavkirin
1029,schützen::V,diwall,hemet kirin
1030,verteidigen::V,difenn,paraztin
1031,sich schlagen::V,lopañ,li hev bezîn
1032,siegen::V,trec'hiñ,biser ketin
1033,ärgern::V,hegasiñ,xeyirandin
1034,schlagen::V,skeiñ,lêdan
1035,schlagen::V,skeiñ,lêxistin
1036,treten::V,botaouiñ,têlekirin
1037,stechen::V,pikat,têrekirin
1038,stoßen::V,stokañ,lêketin
1039,stehlen::V,laerezh,dizîn
1040,stehlen::V,laerezh,dizî birin
1041,stören::V,direnkañ,aciz kirin
1042,belästigen::V,dregasiñ,li tela yeki ketin
1043,verbergen::V,skoachañ,veşartin
1044,verbergen::V,skoachañ,kemîndanîn
1045,täuschen::V,tromplañ,xapandin
1046,täuschen::V,tromplañ,lê zexeli kirin
1047,betrügen::V,lorbañ,xapandin
1048,töten::V,lazhañ,kûştin
1049,wohnen::V,bezañ o chom,rûniştin
1050,arbeiten::V,labourat,kar kirin
1051,arbeiten::V,labourat,şêxulin
1052,sammeln::V,dastum,komkirin
1053,pflücken::V,kuntuilhañ,çinîn
1054,jagen::V,chaseal,nêçîr kirin
1055,fischen::V,pesketa,masî girtin
1056,fassen::V,pakañ,pê girtin
1057,fassen::V,pakañ,sêm kirin
1058,hüten::V,geota,hei jê man
1059,anbinden::V,stagañ,tewilandin
1060,füttern::V,boueta,xwarine dan lê
1061,melken::V,goro,dotin
1062,hacken::V,difrakal,kolandin
1063,gießen::V,dourañ,av dan
1064,reifen::V,azviñ,kemilîn
1065,zubereiten::V,keginañ,çe kirin
1066,kochen::V,poazhañ,xwarin çe kirin
1067,kochen::V,poazhañ,kelandin
1068,backen::V,fritañ,pijandin
1069,braten::V,rostañ,qelandin
1070,braten::V,rostañ,sor kirin
1071,stricken::V,stammañ,hûnan
1072,nähen::V,gwriat,kêl kirin
1073,färben::V,livañ,boyax kirin
1074,reinigen::V,naetañ,paqijkirin
1075,waschen::V,gwalc'hiñ,şuştin
1076,abwischen::V,torchañ,pakîj kirin
1077,spülen::V,disgwalc'hiñ,şuştin
1078,fegen::V,skubañ,maliştin
1079,kehren::V,skubañ,maliştin
1080,baden::V,kouronkañ,serîşûştin
1081,sich waschen::V,en em walc'hiñ,serîşûştin
1082,sich anziehen::V,gwiskañ,xwe kirin
1083,kämmen::V,kribat,şeh kirin
1084,schmücken::V,kinklañ,xemilandin
1085,sagen::V,larêt,gotin
1086,sagen::V,larêt,peyivîn
1087,sagen::V,lavaret,gotin
1088,sagen::V,lavaret,peyivîn
1089,sprechen::V,komz,peyivîn
1090,reden::V,kaozeal,axaftin
1091,sich unterhalten::V,balbotal,hev biştaxilin
1092,fragen::V,goulenn,pirsîn
1093,fragen::V,goulenn,pirs kirin
1094,bitten::V,goulenn,tika kirin
1095,erzählen::V,kontañ,behs kirin
1096,mitteilen::V,kemenn,vegotin
1097,nennen::V,anviñ,bi nav kirin
1098,rufen::V,gelver,bakirin
1099,prahlen::V,fougeal,pesnê xwe dan
1100,übersetzen::V,treiñ,qulibandin
1101,übersetzen::V,treiñ,derbas kirin
1102,denken::V,soñjal,fikirîn
1103,glauben::V,krediñ,bawer bûn
1104,bemerken::V,apresevañ,bala xwe dan
1105,bemerken::V,apresevañ,çac lê ketin
1106,erkennen::V,anavout,pêhesîn
1107,begreifen::V,meizañ,fêmkirin
1108,verstehen::V,kompren,fêmkirin
1109,lernen::V,deskiñ,halmandin
1110,lernen::V,deskiñ,fêrbun
1111,wissen::V,gouzout,zanîn
1112,sich erinnern an::V,kaout soñj e,bir bûn
1113,vergessen::V,ankouaat,ji bir kirin
1114,messen::V,muzuliañ,pê kanîn
1115,zählen::V,kontañ,hejmardin
1116,rechnen::V,jedañ,hesibandin
1117,lesen::V,lenn,xwendin
1118,malen::V,livañ,rengandin
1119,malen::V,livañ,boyax kirin
1120,zeichnen::V,tresañ,işaret kirin
1121,schreiben::V,skrivañ,nivîsandin
1122,besitzen::V,kaout,hebûn
1123,kaufen::V,prenañ,kirîn
1124,verkaufen::V,gwerzhañ,firotin
1125,bezahlen::V,paeañ,pere dan
1126,zahlen::V,paeañ,pere dan
1127,zahlen::V,paeañ,dayin
1128,beherrschen::V,mestroniañ,zebt kirin
1129,beherrschen::V,mestroniañ,hukim kirin
1130,ertragen::V,anduriñ,bihêzkirin
1131,Grube::N,,çahl
1132,Spur::N,,rêç
1133,Lehm::N,,kelpîç
1134,Laut::N,,deng
1135,Laut::N,,hês
1136,Winkel::N,,kurnîşk
1137,Lagerfeuer::N,,agir
1138,vergebens::ADV,,deya çun
1139,vergebens::ADV,,îfleh bûn
1140,untergehen[Sonne]::V,,çun ava
1141,läuten::V,,lê de
1142,klingeln::V,,sîl dan
1143,klingeln::V,,ringerin
1144,sich fürchten::V,,tirsîn
1145,fürchten::V,,tirsin
1146,gelingen::V,,çe bûn
1147,geraten::V,,qewîmîn
1148,schwenken::V,,têwdan
1149,reichen::V,,besbûn
1150,reichen::V,,têrkirin
1151,aufziehen::V,,mesinkirin
1152,schießen::V,,agir kirin
1153,treiben::V,,bêherandin
1154,umrühren::V,,têvdan
1155,ausziehen::V,,jê kirin
1156,anziehen::V,,pê kirin
