,Concept_ID,fa,mn
782,leer::A,خالی,хоосон
783,offen::A,باز,онгорхой
784,geschlossen::A,بسته,битүү
785,geschlossen::A,بسته,хаалтай
786,sauber::A,پاک,цэвэр
787,sauber::A,پاک,хиргүй
788,sauber::A,تمیز,цэвэр
789,sauber::A,تمیز,хиргүй
790,schmutzig::A,کثیف,бохир
791,schmutzig::A,کثیف,хиртэй
792,schmutzig::A,آلوده,бохир
793,schmutzig::A,آلوده,хиртэй
794,roh::A,خام,түүхий
795,reif::A,رسیده,болсон
796,lecker::A,لذیذ,амттай
797,lecker::A,خوشمزه,амттай
798,süß::A,شیرین,амттай
799,süß::A,شیرین,чихэрлэг
800,bitter::A,تلخ,гашуун
801,sauer::A,ترش,эсгэлэн
802,hell::A,روشن,гэгээн
803,hell::A,روشن,гэрэлтэй
804,dunkel::A,تاریک,бараан
805,dunkel::A,تاریک,харанхуй
806,schwarz::A,سیاه,хар
807,weiß::A,سفید,цагаан
808,rot::A,سرخ,улаан
809,rot::A,قرمز,улаан
810,gelb::A,زرد,шар
811,blau::A,آبی,хөх
812,blau::A,آبی,цэнхэр
813,grün::A,سبز,ногоон
814,grau::A,طوسی,орог
815,grau::A,طوسی,саарал
816,grau::A,خاکستری,орог
817,grau::A,خاکستری,саарал
818,bunt::A,رنگارنگ,эрээн
819,billig::A,ارزان,хямд
820,teuer::A,گران,үнэтэй
821,wertvoll::A,قیمتی,үнэт
822,wertvoll::A,گرانبها,үнэт
823,blind::A,کور,сохор
824,blind::A,نابینا,сохор
825,taub::A,کر,чих хатуу
826,taub::A,ناشنوا,чих хатуу
827,kräftig::A,قوی,чийрэг
828,stark::A,قوی,хүчтэй
829,stark::A,قوی,чадалтай
830,stark::A,نیرومند,хүчтэй
831,stark::A,نیرومند,чадалтай
832,schwach::A,ضعیف,сул
833,fett::A,چرب,тарган
834,fett::A,چرب,голигор
835,schlank::A,باریک‌اندام,голшиг
836,hübsch::A,قشنگ,сайхан
837,hübsch::A,قشنگ,хөөрхөн
838,hübsch::A,خوشگل,сайхан
839,hübsch::A,خوشگل,хөөрхөн
840,böse::A,بد,муу
841,böse::A,بد,хортой
842,dumm::A,احمق,тэнэг
843,faul::A,لش,залхуу
844,faul::A,تنبل,залхуу
845,fleißig::A,زرنگ,чармайлтгай
846,geizig::A,خسیس,харамч
847,klug::A,عاقل,цэцэн
848,klug::A,باهوش,цэцэн
849,geschickt::A,ماهر,дүйтэй
850,lieb::A,عزیز,хайрт
851,lustig::A,شاد,цэнгэлтэй
852,lustig::A,خوشحال,цэнгэлтэй
853,sanft::A,لطیف,наалинхай
854,hungrig::A,گرسنه,өлөн
855,hungrig::A,گرسنه,өлссөн
856,krank::A,مریض,өвчтэй
857,krank::A,بیمار,өвчтэй
858,nackt::A,لخت,нүцгэн
859,nackt::A,برهنه,нүцгэн
860,traurig::A,غمگین,гунигт
861,lebendig::A,زنده,амьд
862,lebendig::A,زنده,амьтай
863,gut::A,خوب,сайн
864,schlecht::A,بد,муу
865,schlecht::A,بد,өөдгүй
866,richtig::A,درست,зөв
867,richtig::A,درست,зүйтэй
868,schlimm::A,وخيم,муухай
869,wahr::A,درست,үнэн
870,wahr::A,درست,жинхэнэ
871,wahr::A,حقیقی,үнэн
872,wahr::A,حقیقی,жинхэнэ
873,alt::A,کهنه,хуучин
874,neu::A,نو,шинэ
875,ehemalig::A,قبلی,агсан
876,ehemalig::A,قبلی,байсан
877,alt[Lebewesen]::A,پیر,өвгөн
878,alt[Lebewesen]::A,پیر,хижээл
879,jung::A,جوان,залуу
880,arm::A,فقیر,ядуу
881,reich::A,پولدار,баян
882,reich::A,پولدار,баялаг
883,reich::A,ثروتمند,баян
884,reich::A,ثروتمند,баялаг
885,bekannt::A,آشنا,танил
886,bekannt::A,معلوم,танил
887,berühmt::A,مشهور,цуутай
888,berühmt::A,مشهور,алдартай
889,fremd::A,خارجی,харь
890,fremd::A,خارجی,гадаад
891,fremd::A,بیگانه,харь
892,fremd::A,بیگانه,гадаад
893,verschieden::A,مختلف,ондоо
894,verschieden::A,مختلف,янз янзын
895,verschieden::A,متفاوت,ондоо
896,verschieden::A,متفاوت,янз янзын
897,nah::A,نزدیک,ойрын
898,nah::A,نزدیک,дөтийн
899,fern::A,دور,холын
900,linker::A,چپ,буруу
901,rechter::A,راست,баруун
902,anderer::A,دیگر,өөр
903,anderer::A,دیگر,нөгөө
904,erster::A,اول,нэгдэх
905,erster::A,اول,нэгдүгээр
906,zweiter::A,دوم,хоёрдугаар
907,dritter::A,سوم,гуравдугаар
908,letzter::A,آخر,сүүлийн
909,allein::ADV,تنها,ганцаараа
910,auf einmal::ADV,همزمان,нэгмөсөн
911,zusammen::ADV,باهم,цуг
912,zusammen::ADV,باهم,хамт
913,lange::ADV,مدت‌ها,удаан
914,lange::ADV,مدت زیادی,удаан
915,plötzlich::ADV,ناگهان,гэнэт
916,sofort::ADV,فوراً,дороо
917,später::ADV,بعدها,дараа
918,jetzt::ADV,حالا,өнөө
919,jetzt::ADV,اکنون,өнөө
920,heute::ADV,امروز,өнөө
921,heute::ADV,امروز,өнөөдөр
922,morgen::ADV,فردا,маргааш
923,morgen::ADV,فردا,маргаадар
924,bald::ADV,زود,түргэн
925,bald::ADV,زود,удахгүй
926,bald::ADV,بزودی,түргэн
927,bald::ADV,بزودی,удахгүй
928,dann::ADV,سپس,хожим
929,dann::ADV,سپس,тэгээд
930,dann::ADV,آنوقت,хожим
931,dann::ADV,آنوقت,тэгээд
932,gestern::ADV,دیروز,өчигдөр
933,einst::ADV,وقتی,нэг
934,einst::ADV,زمانی,нэг
935,damals::ADV,آنوقت,тэгэхэд
936,damals::ADV,آنزمان,тэгэхэд
937,danach::ADV,بعد,тэгээд
938,danach::ADV,بعد,дараа нь
939,vorher::ADV,قبلاً,урьд
940,zuerst::ADV,اول,анх
941,zuerst::ADV,اول,эхлээд
942,zuerst::ADV,ابتداء,анх
943,zuerst::ADV,ابتداء,эхлээд
944,einmal::ADV,یکدفعه,нэг удаа
945,manchmal::ADV,گاهی,хааяа
946,manchmal::ADV,گاهی,заримдаа
947,manchmal::ADV,بعضی اوقات,хааяа
948,manchmal::ADV,بعضی اوقات,заримдаа
949,oft::ADV,اغلب,олонтоо
950,immer::ADV,همیشه,байнга
951,niemals::ADV,هرگز,хэзээ ч
952,niemals::ADV,هرگز,хэдийд ч
953,hier::ADV,اینجا,энд
954,hierhin::ADV,به اینجا,нааш
955,von hier::ADV,از اینجا,эндээс
956,dort::ADV,آنجا,тэнд
957,dorthin::ADV,به آنجا,тийш
958,geradeaus::ADV,راست,шулуун
959,vorwärts::ADV,جلو,урагшаа
960,vorwärts::ADV,به پیش,урагшаа
961,rückwärts::ADV,عقب,буцаан
962,rückwärts::ADV,عقب,сөөргөө
963,zurück::ADV,پس,буцаж
964,zurück::ADV,پس,гэдрэг
965,zurück::ADV,عقب,буцаж
966,zurück::ADV,عقب,гэдрэг
967,zurück::ADV,بالعکس,буцаж
968,zurück::ADV,بالعکس,гэдрэг
969,unten::ADV,زیر,дор
970,unten::ADV,پایین,дор
971,hinab::ADV,به پایین,уруу
972,oben::ADV,بالا,дээр
973,hinauf::ADV,به بالا,өөд
974,hinauf::ADV,به بالا,дээш
975,überall::ADV,همه‌جا,хааяагүй
976,überall::ADV,همه‌جا,энд тэндгүй
977,nicht::ADV,نه,эс
978,nicht::ADV,نه,-гүй
979,ein wenig::ADV,کمی,жаахан
980,kaum::ADV,به سختی,арай
981,kaum::ADV,به سختی,арай гэж
982,sehr::ADV,خیلی,тун
983,sehr::ADV,بسیار,тун
984,so::ADV,چنین,тэгж
985,so::ADV,چنین,ингээд
986,so::ADV,اینطور,тэгж
987,so::ADV,اینطور,ингээд
988,noch::ADV,هنوز,дахин
989,noch::ADV,هنوز,дахиад
990,nur::ADV,فقط,зөвхөн
991,nur::ADV,فقط,гагцхүү
992,nur::ADV,تنها,зөвхөн
993,nur::ADV,تنها,гагцхүү
994,schon::ADV,قبلاً,нэгэнт
995,schon::ADV,به این زودی,нэгэнт
996,wieder::ADV,باز,дахин
997,wieder::ADV,باز,дахиад
998,wieder::ADV,دوباره,дахин
999,wieder::ADV,دوباره,дахиад
1000,vergebens::ADV,بیهوده,хий
1001,vor::PRP,در جلوی,өмнө
1002,hinter::PRP,پشت,ард
1003,unter::PRP,تحت,доор
1004,durch::PRP,از وسط,дундуур
1005,durch::PRP,از ميان,дундуур
1006,neben::PRP,کنار,хажууд
1007,neben::PRP,پهلوی,хажууд
1008,zwischen::PRP,بین,завсар
1009,zwischen::PRP,بین,хооронд
1010,zwischen::PRP,میان,завсар
1011,zwischen::PRP,میان,хооронд
1012,wegen::PRP,برای,төлөө
1013,wegen::PRP,برای,дээрээс
1014,wegen::PRP,بخاطر,төлөө
1015,wegen::PRP,بخاطر,дээрээс
1016,dies::PRN,این,энэ
1017,das::PRN,آن,тэр
1018,alles::PRN,تمام,цөм
1019,alles::PRN,تمام,бүгд
1020,alles::PRN,همه‌چیر,цөм
1021,alles::PRN,همه‌چیر,бүгд
1022,ich::PRN,من,би
1023,du::PRN,تو,чи
1024,er::PRN,او,тэр
1025,er::PRN,او,тэр хүн
1026,wir::PRN,ما,бид
1027,ihr::PRN,شما,та нар
1028,sie::PRN,آنها,тэд
1029,was::FPRN,چه,юу
1030,wer::FPRN,کی,хэн
1031,wo::FADV,کجا,хаа
1032,wo::FADV,کجا,хаана
1033,wohin::FADV,بکجا,хааш
1034,wohin::FADV,بکجا,хаана
1035,wie::FADV,چطور,яаж
1036,wie::FADV,چطور,хэрхэн
1037,wie::FADV,چگونه,яаж
1038,wie::FADV,چگونه,хэрхэн
1039,warum::FADV,چرا,юунд
1040,warum::FADV,چرا,яагаад
1041,warum::FADV,برای چه,юунд
1042,warum::FADV,برای چه,яагаад
1043,wieviel::FNUM,چند,хэдий
1044,wieviel::FNUM,چند,хэд
1045,wieviel::FNUM,چقدر,хэдий
1046,wieviel::FNUM,چقدر,хэд
1047,eins::NUM,یک,нэг
1048,zwei::NUM,دو,хоёр
1049,drei::NUM,سه,гурав
1050,vier::NUM,چهار,дөрөв
1051,fünf::NUM,پنج,тав
1052,sechs::NUM,شش,зургаа
1053,sieben::NUM,هفت,долоо
1054,acht::NUM,هشت,найм
1055,neun::NUM,نه,ес
1056,zehn::NUM,ده,арав
1057,elf::NUM,یازده,арван нэг
1058,zwölf::NUM,دوازده,арван хоёр
1059,zwanzig::NUM,بیست,хорь
1060,dreißig::NUM,سی,гуч
1061,vierzig::NUM,چهل,дөч
1062,fünfzig::NUM,پنجاه,тавь
1063,sechzig::NUM,شصت,жар
1064,siebzig::NUM,هفتاد,дал
1065,achtzig::NUM,هشتاد,ная
1066,neunzig::NUM,نود,ер
1067,hundert::NUM,صد,зуу
1068,tausend::NUM,هزار,мянга
1069,und::CNJ,و,ч
1070,und::CNJ,و,болон
1071,oder::CNJ,یا,буюу
1072,stehen::V,ایستادن,зогсох
1073,sitzen::V,نشستن,суух
1074,liegen::V,خوابیدن,хэвтэх
1075,liegen::V,دراز کشیدن,хэвтэх
1076,hängen::V,آویزان بودن,өлгөөтэй байх
1077,hängen::V,آویزان بودن,дүүжлээтэй байх
1078,werden::V,شدن,болох
1079,passieren::V,گذشتن,тохиох
1080,passieren::V,اتفاق افتادن,тохиох
1081,beginnen::V,شروع شدن,эхлэх
1082,enden::V,تمام شدن,дүүрэх
1083,wechseln::V,عوض شدن,хувирах
1084,aufgehen[Sonne]::V,برآمدن,мандах
1085,aufgehen[Sonne]::V,طلوع کردن,мандах
1086,untergehen[Sonne]::V,غروب کردن,жаргах
1087,scheinen[Sonne]::V,تابیدن,гэрэлтэх
1088,donnern::V,رعد زدن,дуугарах
1089,wehen::V,دمیدن,салхилах
1090,wehen::V,دمیدن,хөөрөгдөх
1091,strömen::V,روان شدن,гүйх
1092,strömen::V,روان شدن,урсах
1093,fließen::V,روان شدن,урсах
1094,sich drehen::V,چرخیدن,эргэлдэх
1095,schwanken::V,خم و راست شدن,хэлбэлзэх
1096,schwingen::V,تاب خوردن,ганхах
1097,schwingen::V,تاب خوردن,хэлбэлзэх
1098,schwingen::V,نوسان کردن,ганхах
1099,schwingen::V,نوسان کردن,хэлбэлзэх
1100,fallen::V,افتادن,унах
1101,fallen::V,سقوط کردن,унах
1102,brennen::V,سوزاندن,шатах
1103,rauchen::V,دود کردن,баагих
1104,regnen::V,باران آمدن,бороо орно
1105,gefrieren::V,یخ بستن,хөлдөх
1106,tauen::V,آب شدن,хайлах
1107,schmelzen::V,آب شدن,уярах
1108,trocknen::V,خشک شدن,хатах
1109,sieden::V,جوشیدن,буцлах
1110,sieden::V,جوشیدن,даргилах
1111,faulen::V,فاسد شدن,үжрэх
1112,faulen::V,فاسد شدن,өмхийрөх
1113,verfaulen::V,پوسیدن,бээх
1114,verfaulen::V,پوسیدن,өгрөх
1115,reißen::V,پاره شدن,цуурах
1116,versinken::V,غرق شدن,живэх
1117,vergehen::V,گذشتن,нөгчих
1118,vergehen::V,گذشتن,өнгөрөх
1119,erscheinen::V,ظاهر شدن,гарах
1120,erscheinen::V,ظاهر شدن,бултайх
1121,verschwinden::V,گم شدن,далд орох
1122,verschwinden::V,گم شدن,алга болох
1123,verschwinden::V,از بین رفتن,далд орох
1124,verschwinden::V,از بین رفتن,алга болох
1125,sinken::V,پایین آمدن,татрах
1126,sinken::V,پایین آمدن,доошлох
1127,abnehmen::V,کم شدن,багасах
1128,abnehmen::V,کم شدن,хорогдох
1129,zunehmen::V,زیاد شدن,ихсэх
1130,steigen::V,بالا رفتن,нэмэгдэх
1131,wachsen::V,قد کشیدن,өсөх
1132,wachsen::V,قد کشیدن,ургах
1133,glänzen::V,برق زدن,гилгэнэх
1134,glänzen::V,برق زدن,гилбэгнэх
1135,funkeln::V,جرقه زدن,гялжах
1136,funkeln::V,جرقه زدن,гялалзах
1137,lärmen::V,شلوغ کردن,шуугих
1138,läuten::V,زنگ زدن,цохих
1139,klingeln::V,زنگ زدن,хонхдох
1140,klingeln::V,زنگ زدن,дуугарах
1141,klirren::V,جرنگ جرنگ صدا کردن,хангир жингэр хийх
1142,brausen::V,طوفانی بودن,бургилах
1143,rauschen::V,خش‌خش کردن,сэржигнэх
1144,klingen::V,صدا دادن,хангинах
1145,bellen::V,عوعو کردن,хуцах
1146,heulen::V,زوزه کشیدن,улих
1147,blasen::V,فوت کردن,үлзэх
1148,pfeifen::V,سوت زدن,исгэрэх
1149,schreien::V,فریاد زدن,хашгирах
1150,stöhnen::V,نالیدن,ёолох
1151,stöhnen::V,نالیدن,гэнгэнэх
1152,zittern::V,لرزیدن,дагжих
1153,leben::V,زیستن,амьдрах
1154,leben::V,زندگی کردن,амьдрах
1155,geboren werden::V,متولد شدن,төрөх
1156,atmen::V,تنفس کردن,амьсгалах
1157,trinken::V,نوشیدن,уух
1158,essen::V,خوردن,идэх
1159,schlucken::V,بلعیدن,залгих
1160,schlucken::V,قورت دادن,залгих
1161,müde werden::V,خسته شدن,ядрах
1162,einschlafen::V,خواب رفتن,унтчих
1163,schlafen::V,خوابیدن,унтах
1164,aufwachen::V,از خواب بیدار شدن,сэрэх
1165,aufstehen::V,بیدار شدن,босох
1166,sich erholen::V,استراحت کردن,амрах
1167,krank werden::V,مریض شدن,өвдөж эхлэх
1168,krank sein::V,بیمار بودن,өвдөх
1169,schmerzen::V,درد کردن,өвдөх
1170,schmerzen::V,درد کردن,шархирах
1171,husten::V,سرفه کردن,ханиах
1172,genesen::V,بهبود یافتن,засрах
1173,sterben::V,مردن,үхэх
1174,sterben::V,مردن,нас барах
1175,umkommen::V,کشته شدن,үхэх
1176,sich bewegen::V,حرکت کردن,хөдлөх
1177,sich rühren::V,تکان خوردن,хөдлөх
1178,sich erheben::V,برخواستن,босох
1179,sich setzen::V,نشستن,суух
1180,hinfallen::V,زمین خوردن,ойчих
1181,laufen::V,پیاده رفتن,явган явах
1182,schreiten::V,قدم زدن,алхах
1183,spazierengehen::V,گردش رفتن,зугаалах
1184,eilen::V,شتاب کردن,хурдлах
1185,sich beeilen::V,عجله کردن,яарах
1186,sich beeilen::V,عجله کردن,шамдах
1187,sausen::V,صفیر کشیدن,давхих
1188,rennen::V,دویدن,гүйх
1189,springen::V,پریدن,харайх
1190,springen::V,پریدن,дэвхрэх
1191,klettern::V,بالا رفتن,авирах
1192,schaukeln::V,تاب خوردن,ганхалзах
1193,kriechen::V,خزیدن,мөлхөх
1194,schwimmen::V,شنا کردن,сэлэх
1195,tauchen::V,غواصی کردن,шунгах
1196,rudern::V,پارو زدن,сэлүүрдэх
1197,fahren::V,سواره رفتن,явах
1198,fliegen::V,پریدن,нисэх
1199,gehen::V,رفتن,явах
1200,weggehen::V,رفتن,явах
1201,abfahren::V,حرکت کردن,одох
1202,abfahren::V,حرکت کردن,хөдлөх
1203,anhalten::V,ایست کردن,зогсох
1204,hineingehen::V,داخل شدن,орох
1205,eintreten::V,وارد شدن,орох
1206,kommen::V,آمدن,ирэх
1207,ankommen::V,رسیدن,хүрэх
1208,zurückkommen::V,برگشتن,харих
1209,zurückkommen::V,برگشتن,буцаж ирэх
1210,bleiben::V,ماندن,үлдэх
1211,warten::V,منتظر بودن,хүлээх
1212,erwarten::V,انتظار داشتن,хүлээх
1213,suchen::V,جستجو کردن,эрэх
1214,suchen::V,جستجو کردن,бэдрэх
1215,finden::V,یافتن,олох
1216,finden::V,پیدا کردن,олох
1217,versuchen::V,سعی کردن,оролдох
1218,versuchen::V,کوشش کردن,оролдох
1219,vorbereiten::V,آماده کردن,бэлтгэх
1220,lieben::V,عاشق بودن,янаглах
1221,mögen::V,میل داشتن,таалах
1222,mögen::V,دوست داشتن,таалах
1223,lachen::V,خندیدن,инээх
1224,rühren::V,به رقت آوردن,сэтгэл уяруулах
1225,weinen::V,گریه کردن,уйлах
1226,schimpfen::V,فحاشی کردن,хараах
1227,sich ärgern::V,ناراحت شدن,уурлах
1228,sich fürchten::V,واهمه کردن,айх
1229,fürchten::V,ترسیدن,айх
1230,fliehen::V,گریختن,зугтах
1231,fliehen::V,گریختن,гүйж очих
1232,flüchten::V,فرار کردن,оргох
1233,sehen::V,دیدن,үзэх
1234,anschauen::V,نگاه کردن,харах
1235,ansehen::V,تماشا کردن,харах
1236,hören::V,شنیدن,дуулах
1237,zuhören::V,گوش دادن,чагнах
1238,probieren::V,چشیدن,амсаж үзэх
1239,riechen::V,بوییدن,үнэрлэх
1240,riechen::V,بو کردن,үнэрлэх
1241,fühlen::V,احساس کردن,мэдрэх
1242,scheinen::V,بنظر آمدن,шиг үзэгдэх
1243,zu sehen sein::V,دیده شدن,үзэгдэх
1244,zu sehen sein::V,دیده شدن,харагдах
1245,vernehmen::V,شنیدن,дуулах
1246,frieren::V,سرد بودن,даарах
1247,tun::V,کردن,хийх
1248,tun::V,کردن,үйлдэх
1249,können::V,توانستن,болох
1250,wollen::V,خواستن,хүсэх
1251,anfangen::V,شروع کردن,эхлэх
1252,beenden::V,تمام کردن,дуусгах
1253,beenden::V,پایان دادن,дуусгах
1254,aufhören::V,دست کشیدن,болих
1255,aufhören::V,دست کشیدن,зогсох
1256,gelingen::V,موفق شدن,бүтэх
1257,geraten::V,نتیجه دادن,илрэх
1258,öffnen::V,گشودن,нээх
1259,öffnen::V,گشودن,тайлах
1260,öffnen::V,باز کردن,нээх
1261,öffnen::V,باز کردن,тайлах
1262,schließen::V,بستن,хаах
1263,schließen::V,قفل کردن,хаах
1264,stellen::V,گذاردن,тавих
1265,stellen::V,گذاردن,босгох
1266,setzen::V,نشاندن,суулгах
1267,legen::V,گذاشتن,хийх
1268,legen::V,گذاشتن,тавих
1269,berühren::V,دست زدن,шүргэх
1270,berühren::V,لمس کردن,шүргэх
1271,verbinden::V,وصل کردن,залгах
1272,bedecken::V,پوشاندن,бүрэх
1273,aufhängen::V,آویختن,өлгөх
1274,aufhängen::V,آویختن,дүүжлэх
1275,anzünden::V,سوزاندن,асаах
1276,anzünden::V,سوزاندن,ноцоох
1277,aufheben::V,برداشتن,өргөх
1278,aufheben::V,بلند کردن,өргөх
1279,zurücklassen::V,گذاشتن,орхих
1280,zurücklassen::V,گذاشتن,үлдээх
1281,verlieren::V,گم کردن,гээх
1282,fallen lassen::V,انداختن,унагах
1283,machen::V,کردن,хийх
1284,machen::V,کردن,гаргах
1285,machen::V,ساختن,хийх
1286,machen::V,ساختن,гаргах
1287,herstellen::V,ساختن,бүтээх
1288,herstellen::V,تولید کردن,бүтээх
1289,bauen::V,ساختن,барих
1290,bauen::V,بنا کردن,барих
1291,reparieren::V,درست کردن,засах
1292,reparieren::V,درست کردن,сэлбэх
1293,reparieren::V,تعمیر کردن,засах
1294,reparieren::V,تعمیر کردن,сэлбэх
1295,verbessern::V,بهتر کردن,засах
1296,verbessern::V,بهتر کردن,сайжруулах
1297,ändern::V,تغییر دادن,өөрчлөх
1298,graben::V,کندن,малтах
1299,graben::V,گود کردن,малтах
1300,beugen::V,کج کردن,бөгтийлгөх
1301,biegen::V,خم کردن,матах
1302,biegen::V,خم کردن,муруйлгах
1303,drehen::V,چرخاندن,эргүүлэх
1304,wenden::V,برگرداندن,эргүүлэх
1305,umdrehen::V,برگرداندن,хөрвүүлэх
1306,heben::V,برداشتن,өргөх
1307,hochheben::V,برآوردن,өргөх
1308,hochheben::V,بلند کردن,өргөх
1309,ergreifen::V,گرفتن,атгах
1310,halten::V,نگاه داشتن,барих
1311,drücken::V,فشار دادن,дарах
1312,drücken::V,فشار آوردن,дарах
1313,schieben::V,هل دادن,түлхэх
1314,kratzen::V,خاریدن,хусах
1315,kratzen::V,خاریدن,маажих
1316,lecken::V,لیسیدن,долоох
1317,beißen::V,گاز زدن,зуух
1318,beißen::V,گاز زدن,хазах
1319,abreißen::V,پاره کردن,таслах
1320,abschneiden::V,بریدن,тайрах
1321,abschneiden::V,قطع کردن,тайрах
1322,binden::V,بستن,боох
1323,binden::V,بستن,хүлэх
1324,stecken::V,فرو کردن,шаах
1325,stecken::V,فرو کردن,шигтгэх
1326,brechen::V,شکستن,хугалах
1327,klopfen::V,کوبیدن,цохих
1328,klopfen::V,کوبیدن,тогших
1329,hauen::V,زدن,дэлдэх
1330,kleben::V,چسباندن,наах
1331,reiben::V,مالش دادن,нухах
1332,reiben::V,مالش دادن,нидчих
1333,streichen::V,مالیدن,нялах
1334,streichen::V,مالیدن,түрхэх
1335,schleifen::V,تیز کردن,билүүдэх
1336,schleifen::V,تیز کردن,гуранздах
1337,schneiden::V,چیدن,огтлох
1338,schneiden::V,بریدن,огтлох
1339,rütteln::V,لرزاندن,холхнулах
1340,rütteln::V,تکان دادن,холхнулах
1341,schütteln::V,تکان دادن,сэгсрэх
1342,schwenken::V,تاب دادن,дэвэх
1343,schwenken::V,تاب دادن,даллах
1344,schütten::V,ریختن,цутгах
1345,schütten::V,ریختن,аягалах
1346,füllen::V,پر کردن,дүүргэх
1347,einwickeln::V,پیچیدن,боох
1348,einwickeln::V,پیچیدن,ороох
1349,tragen::V,بردن,авчрах
1350,tragen::V,حمل کردن,авчрах
1351,schleppen::V,کشیدن,чирэх
1352,ziehen::V,کشیدن,татах
1353,aufbewahren::V,نگهداری کردن,хадгалах
1354,werfen::V,انداختن,хаях
1355,werfen::V,انداختن,шидэх
1356,werfen::V,پرتاب کردن,хаях
1357,werfen::V,پرتاب کردن,шидэх
1358,fangen::V,گرفتن,барих
1359,packen::V,گرفتن,шүүрэх
1360,verstecken::V,قایم کردن,нуух
1361,verstecken::V,پنهان کردن,нуух
1362,teilen::V,قسمت کردن,хуваах
1363,teilen::V,تقسیم کردن,хуваах
1364,schicken::V,فرستادن,илгээх
1365,schicken::V,فرستادن,явуулах
1366,schicken::V,ارسال کردن,илгээх
1367,schicken::V,ارسال کردن,явуулах
1368,bringen::V,آوردن,авчрах
1369,bringen::V,آوردن,аваачих
1370,hinzufügen::V,افزودن,нэмэх
1371,hinzufügen::V,اضافه کردن,нэмэх
1372,bekommen::V,گرفتن,хүлээн авах
1373,erhalten::V,دریافت کردن,хүлээн авах
1374,nehmen::V,گرفتن,авах
1375,nehmen::V,برداشتن,авах
1376,wählen::V,انتخاب کردن,сонгох
1377,auswählen::V,برگزیدن,шилэх
1378,bewahren::V,حفظ کردن,гамнах
1379,bewahren::V,حفاظت کردن,гамнах
1380,behindern::V,مانع بودن,саад хийх
1381,behindern::V,مانع بودن,тотгор болох
1382,verderben::V,از بین بردن,эвдэх
1383,beschädigen::V,صدمه زدن,гэмтээх
1384,zerbrechen::V,شکستن,хагалах
1385,zerbrechen::V,شکستن,хага цохих
1386,zerreißen::V,دریدن,урах
1387,zerreißen::V,پاره کردن,урах
1388,zerstören::V,خراب کردن,эвдэх
1389,zerstören::V,خراب کردن,сүйтгэх
1390,zerstören::V,ویران کردن,эвдэх
1391,zerstören::V,ویران کردن,сүйтгэх
1392,verbrennen::V,سوزاندن,шатаах
1393,geben::V,دادن,өгөх
1394,reichen::V,دادن,өгөх
1395,reichen::V,دادن,дамжуулах
1396,schenken::V,هدیه دادن,бэлэглэх
1397,versprechen::V,قول دادن,амлах
1398,versprechen::V,وعده دادن,амлах
1399,wünschen::V,آرزو کردن,ерөөх
1400,loben::V,ستایش کردن,магтах
1401,loben::V,ستایش کردن,сайшаах
1402,küssen::V,بوسیدن,озох
1403,küssen::V,بوسیدن,үнсэх
1404,wiegen::V,نوسان کردن,бүүвэйлэх
1405,zudecken::V,پوشاندن,хучих
1406,zudecken::V,پوشاندن,бүтээх
1407,wecken::V,بیدار کردن,сэрээх
1408,zeigen::V,نشان دادن,үзүүлэх
1409,führen::V,رهنمائی کردن,хөтлөх
1410,lehren::V,آموختن,заах
1411,lehren::V,یاد دادن,заах
1412,unterrichten::V,درس دادن,сургах
1413,unterrichten::V,تدریس کردن,сургах
1414,aufziehen::V,تربیت کردن,өсгөх
1415,aufziehen::V,تربیت کردن,хүмүүжүүлэх
1416,leiten::V,اداره کردن,удирдах
1417,antreiben::V,عجله دادن,шамдуулах
1418,lassen::V,وادار کردن,-уулах
1419,einladen::V,دعوت کردن,залах
1420,einladen::V,مهمان کردن,залах
1421,vereinigen::V,یکی کردن,нэгтгэх
1422,vereinigen::V,یکی کردن,хамтруулах
1423,vereinigen::V,متحد کردن,нэгтгэх
1424,vereinigen::V,متحد کردن,хамтруулах
1425,besuchen::V,دیدار کردن,зочлох
1426,treffen::V,ملاقات کردن,учрах
1427,treffen::V,ملاقات کردن,дайралдах
1428,sich versammeln::V,جمع شدن,хуралдах
1429,spielen::V,بازی کردن,наадах
1430,singen::V,آواز خواندن,дуулах
1431,tanzen::V,رقصیدن,бүжиглэх
1432,sich trennen::V,جدا شدن,салах
1433,verlassen::V,ترک کردن,хаях
1434,retten::V,نجات دادن,гэтэлгэх
1435,bewachen::V,حراست کردن,сахих
1436,schützen::V,حفظ کردن,хамгаалах
1437,verteidigen::V,دفاع کردن,хамгаалах
1438,sich schlagen::V,کتک‌کاری کردن,зодолдох
1439,schießen::V,تیر زدن,харвах
1440,schießen::V,تیر زدن,буу буудах
1441,siegen::V,پیروز شدن,ялах
1442,ärgern::V,ناراحت کردن,уурлуулах
1443,ärgern::V,ناراحت کردن,уур хүргэх
1444,schlagen::V,زدن,цохих
1445,schlagen::V,کوبیدن,цохих
1446,treten::V,لگد زدن,өшиглөх
1447,stechen::V,چاقو زدن,хатгах
1448,stoßen::V,هل دادن,ёврох
1449,stoßen::V,هل دادن,нудрах
1450,stehlen::V,دزدیدن,хулгайлах
1451,stören::V,مزاحم شدن,саад болох
1452,belästigen::V,زحمت دادن,зовоох
1453,belästigen::V,زحمت دادن,амраахгүй байх
1454,verbergen::V,پنهان کردن,нуух
1455,verbergen::V,پنهان کردن,далдлах
