,Concept_ID,ka,pl
732,fremd::A,უცხო,cudzy
733,fremd::A,გარეშე,obcy
734,fremd::A,გარეშე,cudzy
735,verschieden::A,სხვაგვარი,różny
736,nah::A,ახლო,bliski
737,fern::A,შორი,daleki
738,fern::A,შორეული,daleki
739,linker::A,მარცხენა,lewy
740,rechter::A,მარჯვენა,prawy
741,anderer::A,სხვა,inny
742,erster::A,პირველი,pierwszy
743,zweiter::A,მეორე,drugi
744,dritter::A,მესამე,trzeci
745,letzter::A,ბოლო,ostatni
746,letzter::A,უკანასკნელი,ostatni
747,allein::ADV,მარტო,sam
748,auf einmal::ADV,ერთდროულად,naraz
749,zusammen::ADV,ერთად,razem
750,lange::ADV,დიდხანს,długo
751,plötzlich::ADV,მოულოდნელად,nagle
752,sofort::ADV,ახლავე,natychmiast
753,später::ADV,მოგვიანებით,później
754,jetzt::ADV,ახლა,teraz
755,jetzt::ADV,ახლა,obecnie
756,heute::ADV,დღეს,dziś
757,heute::ADV,დღეს,dzisiaj
758,morgen::ADV,ხვალ,jutro
759,bald::ADV,მალე,wkrótce
760,dann::ADV,მერე,potem
761,gestern::ADV,გუშინ,wczoraj
762,einst::ADV,ოდესღაც,kiedyś
763,einst::ADV,ოდესღაც,niegdyś
764,damals::ADV,მაშინ,wtedy
765,damals::ADV,მაშინ,wówczas
766,danach::ADV,მერმე,następnie
767,danach::ADV,შემდეგ,następnie
768,vorher::ADV,ადრე,przedtem
769,vorher::ADV,წინათ,przedtem
770,zuerst::ADV,ჯერ,naprzód
771,zuerst::ADV,ჯერ,najpierw
772,einmal::ADV,ერთხელ,raz
773,manchmal::ADV,ხან,czasem
774,manchmal::ADV,ზოგჯერ,czasem
775,oft::ADV,ხშირად,często
776,immer::ADV,მუდამ,zawsze
777,immer::ADV,ყოველთვის,zawsze
778,niemals::ADV,არასდროს,nigdy
779,hier::ADV,აქ,tu
780,hier::ADV,აქ,tutaj
781,hierhin::ADV,აქეთ,tu
782,von hier::ADV,აქედან,stąd
783,dort::ADV,იქ,tam
784,dorthin::ADV,იქით,tam
785,geradeaus::ADV,პირდაპირ,prosto
786,vorwärts::ADV,წინ,naprzód
787,rückwärts::ADV,უკან,wstecz
788,zurück::ADV,უკანვე,z powrotem
789,unten::ADV,დაბლა,u dołu
790,unten::ADV,დაბლა,na dole
791,unten::ADV,ქვევით,u dołu
792,unten::ADV,ქვევით,na dole
793,hinab::ADV,ძირს,na_dół
794,hinab::ADV,ძირს,w_dół
795,oben::ADV,ზემოთ,w górze
796,oben::ADV,ზემოთ,na górze
797,hinauf::ADV,ზევით,w górę
798,hinauf::ADV,ზევით,na górę
799,überall::ADV,ყველგან,wszędzie
800,nicht::ADV,არ,nie
801,ein wenig::ADV,ცოტა,trochę
802,kaum::ADV,ძლივს,ledwie
803,kaum::ADV,ძლივს,prawie nie
804,sehr::ADV,მეტად,bardzo
805,sehr::ADV,ძალიან,bardzo
806,so::ADV,ისე,tak
807,noch::ADV,ჯერ,jeszcze
808,nur::ADV,მხოლოდ,tylko
809,schon::ADV,უკვე,już
810,wieder::ADV,ისევ,znów
811,wieder::ADV,ისევ,znowu
812,wieder::ADV,კიდევ,znów
813,wieder::ADV,კიდევ,znowu
814,vergebens::ADV,ამაოდ,na próżno
815,vergebens::ADV,ტყუილად,na próżno
816,vor::PRP,წინ,przed
817,hinter::PRP,უკან,za
818,hinter::PRP,მიღმა,za
819,unter::PRP,ქვეშ,pod
820,unter::PRP,ქვევით,pod
821,durch::PRP,გავლით,przez
822,neben::PRP,გვერდით,obok
823,zwischen::PRP,შუა,między
824,zwischen::PRP,შორის,między
825,wegen::PRP,გამო,z powodu
826,wegen::PRP,შედეგად,z powodu
827,dies::PRN,ეს,to
828,das::PRN,ეგ,to
829,alles::PRN,ყველაფერი,wszystko
830,ich::PRN,მე,ja
831,du::PRN,შენ,ty
832,er::PRN,ის,on
833,er::PRN,იგი,on
834,wir::PRN,ჩვენ,my
835,ihr::PRN,თქვენ,wy
836,sie::PRN,ისინი,oni
837,was::FPRN,რა,co
838,wer::FPRN,ვინ,kto
839,wo::FADV,სად,gdzie
840,wohin::FADV,საით,dokąd
841,wie::FADV,როგორ,jak
842,warum::FADV,რაზე,dlaczego
843,warum::FADV,რატომ,dlaczego
844,wieviel::FNUM,რამდენი,ile
845,eins::NUM,ერთი,jeden
846,zwei::NUM,ორი,dwa
847,drei::NUM,სამი,trzy
848,vier::NUM,ოთხი,cztery
849,fünf::NUM,ხუთი,pięć
850,sechs::NUM,ექვსი,sześć
851,sieben::NUM,შვიდი,siedem
852,acht::NUM,რვა,osiem
853,neun::NUM,ცხრა,dziewięć
854,zehn::NUM,ათი,dziesięć
855,elf::NUM,თერთმეტი,jedenaście
856,zwölf::NUM,თორმეტი,dwanaście
857,zwanzig::NUM,ოცი,dwadzieścia
858,dreißig::NUM,ოცდაათი,trzydzieści
859,vierzig::NUM,ორმოცი,czterdzieści
860,fünfzig::NUM,ორმოცდაათი,pięćdziesiąt
861,sechzig::NUM,სამოცი,sześćdziesiąt
862,siebzig::NUM,სამოცდაათი,siedemdziesiąt
863,achtzig::NUM,ოთხმოცი,osiemdziesiąt
864,neunzig::NUM,ოთხმოცდაათი,dziewięćdziesiąt
865,hundert::NUM,ასი,sto
866,tausend::NUM,ათასი,tysiąc
867,und::CNJ,და,i
868,oder::CNJ,ან,lub
869,oder::CNJ,ან,albo
870,stehen::V,დგას,stać
871,sitzen::V,ზის,siedzieć
872,liegen::V,აწევს,leżeć
873,hängen::V,კიდია,wisieć
874,werden::V,გახდება,zostać
875,werden::V,გახდება,stać się
876,passieren::V,მოხდება,dziać się
877,passieren::V,მოხდება,zdarzyć się
878,beginnen::V,იწყება,zacząć się
879,enden::V,გათავდება,kończyć się
880,wechseln::V,იცვლება,zmienić się
881,aufgehen[Sonne]::V,ამოდის,wzejść
882,untergehen[Sonne]::V,ჩადის,zajść
883,scheinen[Sonne]::V,ანათებს,świecić
884,donnern::V,ქუხს,grzmieć
885,wehen::V,ქრის,wiać
886,wehen::V,დაუბერავს,wiać
887,strömen::V,იღვრება,płynąć
888,strömen::V,იღვრება,lać się
889,fließen::V,დის,ciec
890,fließen::V,დის,płynąć
891,fließen::V,მიედინება,ciec
892,fließen::V,მიედინება,płynąć
893,sich drehen::V,ტრიალებს,obracać się
894,schwanken::V,ირხევა,chwiać się
895,schwingen::V,ირხევა,wahać się
896,fallen::V,დავარდება,padać
897,brennen::V,იწვის,palić się
898,rauchen::V,ბოლავს,dymić
899,rauchen::V,ბოლავს,dymić się
900,rauchen::V,აბოლებს,dymić
901,rauchen::V,აბოლებს,dymić się
902,regnen::V,წვიმს,padać
903,gefrieren::V,იყინება,zamarznąć
904,tauen::V,დნება,tajać
905,schmelzen::V,დნება,topnieć
906,trocknen::V,გაშრება,schnąć
907,sieden::V,დუღს,wrzeć
908,sieden::V,დუღს,kipieć
909,faulen::V,ლპება,gnić
910,verfaulen::V,ლპება,zgnić
911,reißen::V,დაიხევა,urywać się
912,versinken::V,ეფლობა,tonąć
913,versinken::V,ჩაიძირება,tonąć
914,vergehen::V,გადის,przechodzić
915,erscheinen::V,გამოჩნდება,zjawiać się
916,verschwinden::V,გააქრება,zniknąć
917,verschwinden::V,დაიკარგება,zniknąć
918,sinken::V,დაიწევს,spadać
919,abnehmen::V,შემცირდება,spadać
920,zunehmen::V,გასუქდება,wzrosnąć
921,steigen::V,მოიმატებს,wzrastać
922,wachsen::V,იზრდება,rosnąć
923,wachsen::V,მრავლდება,rosnąć
924,glänzen::V,ბრწყინავს,błyszczeć
925,funkeln::V,კაშკაშებს,zabłyszczeć
926,lärmen::V,ხმაურობს,hałasować
927,läuten::V,დარეკავს,dzwonić
928,klingeln::V,დარეკავს,dzwonić
929,klirren::V,დააწკარუნებს,brzęczeć
930,brausen::V,ბობოქრობს,huczeć
931,rauschen::V,შრიალებს,szumieć
932,rauschen::V,შრიალებს,szeleścić
933,klingen::V,ხმას გამოსცემს,brzmieć
934,klingen::V,ხმას გამოსცემს,dźwięczeć
935,bellen::V,უყეფს,szczekać
936,heulen::V,ღმუის,wyć
937,blasen::V,დაუბერავს,dmuchnąć
938,pfeifen::V,უსტვენს,gwizdać
939,schreien::V,ყვირის,krzyczeć
940,stöhnen::V,კვნესის,stękać
941,zittern::V,აძაგძაგებს,drżeć
942,leben::V,ცოცხლობს,żyć
943,geboren werden::V,იშვება,urodzić się
944,geboren werden::V,იბადება,urodzić się
945,atmen::V,სუნთქავს,oddychać
946,trinken::V,სვამს,pić
947,trinken::V,დალევს,pić
948,essen::V,შეჭამს,jeść
949,schlucken::V,ყლაპავს,połknąć
950,müde werden::V,დაიქანცება,zmęczyć się
951,einschlafen::V,დაიძინებს,zasnąć
952,schlafen::V,სძინავს,spać
953,aufwachen::V,გაიღვიძებს,obudzić się
954,aufstehen::V,ადგება,wstać
955,sich erholen::V,დაისვენებს,wypoczywać
956,krank werden::V,ავად გახდება,zachorować
957,krank sein::V,ავადმყოფობს,chorować
958,schmerzen::V,სტკივა,boleć
959,husten::V,ახველებს,kaszlać
960,genesen::V,მორჩება,wyzdrowieć
961,sterben::V,კვდება,umrzeć
962,umkommen::V,დაიღუპება,zginąć
963,sich bewegen::V,იძვრის,poruszać się
964,sich bewegen::V,მოძრაობს,poruszać się
965,sich rühren::V,გაინძრევა,ruszyć się
966,sich erheben::V,ადგება,podnieść się
967,sich setzen::V,დაჯდება,usiąść
968,hinfallen::V,დაეცემა,upaść
969,laufen::V,დადის,chodzić
970,schreiten::V,აბიჯებს,kroczyć
971,spazierengehen::V,დასეირნობს,iść na spacer
972,eilen::V,მიიჩქარის,pospieszać
973,sich beeilen::V,აჩქარდება,pospieszyć się
974,sausen::V,მიქრის,pędzić
975,rennen::V,დარბის,biec
976,rennen::V,დარბის,biegać
977,springen::V,ხტის,skakać
978,klettern::V,ძვრება,wspinać się
979,schaukeln::V,ქანაობს,huśtać
980,schaukeln::V,ქანაობს,kołysać
981,kriechen::V,დაბობღავს,pełzać
982,kriechen::V,დაბობღავს,czołgać się
983,schwimmen::V,ცურავს,pływać
984,tauchen::V,ჩაიძირება,zanurzać się
985,rudern::V,ნიჩაბს უსვამს,wiosłować
986,fahren::V,დადის,jechać
987,fahren::V,მგზავრობს,jechać
988,fliegen::V,იფრენს,latać
989,fliegen::V,იფრენს,lecieć
990,fliegen::V,გაფრინდება,latać
991,fliegen::V,გაფრინდება,lecieć
992,gehen::V,მიდის,iść
993,weggehen::V,წამოდის,odejść
994,abfahren::V,მიემგზავრება,odjechać
995,anhalten::V,ჩერდება,zatrzymać się
996,hineingehen::V,შედის,wchodzić
997,eintreten::V,შედის,wejść
998,eintreten::V,შედის,nastąpić
999,kommen::V,მოდის,przyjść
1000,ankommen::V,ჩადის,przybyć
1001,zurückkommen::V,დაბრუნდება,wrócić
1002,bleiben::V,დარჩება,zostać
1003,warten::V,ელოდება,czekać
1004,erwarten::V,ელის,oczekiwać
1005,erwarten::V,დაიცდის,oczekiwać
1006,suchen::V,ეძებს,szukać
1007,suchen::V,მოძებნის,szukać
1008,finden::V,მიაგნებს,znaleźć
1009,finden::V,გამოძებნის,znaleźć
1010,versuchen::V,ცდის,próbować
1011,versuchen::V,ცდილობს,próbować
1012,vorbereiten::V,მოამზადებს,przygotować
1013,lieben::V,უყვარს,kochać
1014,mögen::V,ეტრფის,lubić
1015,lachen::V,იცინის,śmiać się
1016,rühren::V,გულს აუჩუყებს,wzruszyć
1017,weinen::V,ტირის,płakać
1018,schimpfen::V,შეიგინება,kląć
1019,sich ärgern::V,გაბრაზობს,gniewać się
1020,sich fürchten::V,შიშობს,bać się
1021,fürchten::V,ფრთხილობს,bać się
1022,fliehen::V,გაიქცევა,uciekać
1023,flüchten::V,გაიქცევა,uciec
1024,sehen::V,ხედავს,widzieć
1025,sehen::V,ხედავს,zobaczyć
1026,anschauen::V,ნახავს,oglądać
1027,ansehen::V,უყურებს,popatrzeć na
1028,hören::V,ისმენს,słyszeć
1029,zuhören::V,მოისმენს,słuchać
1030,probieren::V,გასინჯავს,kosztować
1031,riechen::V,ყნოსავს,wąchać
1032,fühlen::V,გრძნობს,czuć
1033,fühlen::V,გრძნობს,odczuwać
1034,scheinen::V,ეჩვენება,wydawać się
1035,zu sehen sein::V,მოჩანს,widnieć
1036,vernehmen::V,გაიგებს,usłyszeć
1037,frieren::V,იყინება,marznąć
1038,tun::V,აკეთებს,czynić
1039,können::V,შეიძლება,móc
1040,können::V,შეიძლება,umieć
1041,wollen::V,უნდა,chcieć
1042,anfangen::V,დაიწყებს,zacząć
1043,beenden::V,ამთავრებს,zakończyć
1044,aufhören::V,შეწყვეტს,przestać
1045,gelingen::V,მოახერხებს,udać się
1046,geraten::V,გამოდის,udać się
1047,öffnen::V,გახსნის,otworzyć
1048,schließen::V,ხურავს,zamknąć
1049,schließen::V,დაკეტავს,zamknąć
1050,stellen::V,დადგამს,postawić
1051,setzen::V,დასვამს,posadzić
1052,legen::V,დადებს,kłaść
1053,berühren::V,შეახებს,dotykać
1054,berühren::V,მიაკარებს,dotykać
1055,verbinden::V,შეაერთებს,łączyć
1056,bedecken::V,გადააფარებს,przykryć
1057,aufhängen::V,დაკიდებს,powiesić
1058,anzünden::V,დაანთებს,zapalić
1059,anzünden::V,მოუკიდებს,zapalić
1060,aufheben::V,აიღებს,podnieść
1061,aufheben::V,აიყვანს,podnieść
1062,zurücklassen::V,დატოვებს,zostawić
1063,verlieren::V,დაკარგავს,zgubić
1064,fallen lassen::V,გაუვარდება,upuścić
1065,machen::V,გააკეთებს,zrobić
1066,machen::V,გამოიწვევს,zrobić
1067,herstellen::V,დაამზადებს,wytworzyć
1068,bauen::V,ააშენებს,budować
1069,reparieren::V,შეაკეთებს,naprawiać
1070,reparieren::V,გაარემონტებს,naprawiać
1071,verbessern::V,გამოაკეთებს,ulepszyć
1072,verbessern::V,გააუმჯობესებს,ulepszyć
1073,ändern::V,შეცვლის,zmienić
1074,graben::V,თხრის,kopać
1075,beugen::V,ხრის,zagiąć
1076,biegen::V,გაღუნავს,zgiąć
1077,drehen::V,ატრიალებს,obracać
1078,wenden::V,მოაბრუნებს,obrocić
1079,umdrehen::V,შეატრიალებს,obrocić
1080,heben::V,ასწევს,podnosić
1081,hochheben::V,აიყვანს,podnieść
1082,ergreifen::V,სტაცებს,chwycić
1083,halten::V,უჭირავს,trzymać
1084,drücken::V,დააწვება,naciskać
1085,schieben::V,მისწევს,pchać
1086,schieben::V,მისწევს,posuwać
1087,kratzen::V,მოფხანს,drapać
1088,lecken::V,ლოკავს,lizać
1089,beißen::V,უკბენს,kąsać
1090,abreißen::V,გლეჯს,oderwać
1091,abreißen::V,მოწყვეტს,oderwać
1092,abschneiden::V,გაჭრის,odciąć
1093,binden::V,შეკრავს,wiązać
1094,binden::V,გადააბამს,wiązać
1095,stecken::V,ჩაასობს,wetknąć
1096,brechen::V,მოიტეხს,złamać
1097,klopfen::V,აკაკუნებს,pukać
1098,klopfen::V,აკაკუნებს,stukać
1099,hauen::V,ლეწავს,bić
1100,kleben::V,წებავს,kleić
1101,kleben::V,დააწებებს,kleić
1102,reiben::V,დაზელს,trzeć
1103,streichen::V,უსვამს,smarować
1104,schleifen::V,ლესავს,ostrzyć
1105,schneiden::V,გაჭრის,ciąć
1106,schneiden::V,გაჭრის,krajać
1107,rütteln::V,არხევს,trząść
1108,schütteln::V,არყევს,trząść
1109,schütteln::V,ანძრევს,trząść
1110,schwenken::V,აქნევს,machać
1111,schütten::V,ღვრის,nasypać
1112,schütten::V,დააქცევს,nasypać
1113,füllen::V,გაავსებს,napełnić
1114,einwickeln::V,შეახვევს,zawinąć
1115,tragen::V,მიიტანს,nieść
1116,schleppen::V,მიათრევს,wlec
1117,ziehen::V,წევს,ciągnąć
1118,ziehen::V,ათრევს,ciągnąć
1119,aufbewahren::V,შეინახავს,przechowywać
1120,werfen::V,ისვრის,rzucać
1121,fangen::V,დაიჭერს,łowić
1122,packen::V,სტაცებს,chwycić
1123,verstecken::V,მალავს,ukryć
1124,verstecken::V,მალავს,schować
1125,teilen::V,დაყოფს,podzielić
1126,schicken::V,გაგზავნის,posyłać
1127,bringen::V,მოიტანს,przynieść
1128,hinzufügen::V,დაამატებს,dodać
1129,bekommen::V,ამოიღებს,dostać
1130,erhalten::V,იღებს,otrzymać
1131,nehmen::V,აიღებს,wziąć
1132,wählen::V,გადაარჩევს,wybrać
1133,auswählen::V,ამოარჩევს,wybrać
1134,bewahren::V,ინარჩუნებს,zachować
1135,behindern::V,აბრკოლებს,utrudnić
1136,behindern::V,აბრკოლებს,przeszkadzać
1137,behindern::V,გააძნელებს,utrudnić
1138,behindern::V,გააძნელებს,przeszkadzać
1139,verderben::V,გააფუჭებს,zepsuć
1140,beschädigen::V,დააზიანებს,uszkodzić
1141,zerbrechen::V,დაამტვრევს,złamać
1142,zerreißen::V,გახევს,drzeć
1143,zerreißen::V,გახევს,rozdzierać
1144,zerstören::V,მოსპობს,zniszczyć
1145,zerstören::V,დაანგრევს,zniszczyć
1146,verbrennen::V,დაწვავს,spalić
1147,geben::V,აძლევს,dać
1148,reichen::V,მიაწოდებს,podać
1149,schenken::V,აჩუქებს,darować
1150,versprechen::V,აღუთქვამს,obiecać
1151,wünschen::V,უსურვებს,życzyć
1152,loben::V,აქებს,chwalić
1153,loben::V,ამკობს,chwalić
1154,küssen::V,აკოცებს,całować
1155,wiegen::V,არხევს,kołysać
1156,zudecken::V,გადახურავს,przykryć
1157,wecken::V,გააღვიძებს,zbudzić
1158,zeigen::V,დაანახვებს,pokazać
1159,führen::V,მიჰყავს,wieść
1160,führen::V,მიჰყავს,prowadzić
1161,lehren::V,ასწავლის,uczyć
1162,unterrichten::V,ასწავლის,nauczać
1163,aufziehen::V,აღზრდის,wychować
1164,leiten::V,აწარმოებს,kierować
1165,leiten::V,ხელმძღვანელობს,kierować
1166,antreiben::V,დააჩქარებს,popędzić
1167,lassen::V,ა--ინებს,zostawić
1168,einladen::V,მოიპატიჟებს,zaprosić
1169,vereinigen::V,შეაერთებს,zjednoczyć
1170,besuchen::V,სანახავად მიდის,odwiedzić
1171,treffen::V,შეხვდება,trafić
1172,treffen::V,შეხვდება,spotkać
1173,sich versammeln::V,შეიკრიბება,zebrać się
1174,sich versammeln::V,შეიკრიბება,zgromadzić się
1175,spielen::V,ეთამაშება,grać
1176,spielen::V,ეთამაშება,bawić się
1177,singen::V,მღერის,śpiewać
1178,tanzen::V,ცეკვავს,pląsać
1179,tanzen::V,ცეკვავს,tańczyć
1180,sich trennen::V,მოშორდება,rozstać się
1181,verlassen::V,მიატოვებს,opuścić
1182,retten::V,იხსნის,ocalić
1183,retten::V,იხსნის,uratować
1184,retten::V,გადაარჩენს,ocalić
1185,retten::V,გადაარჩენს,uratować
1186,bewachen::V,დარაჯობს,pilnować
1187,bewachen::V,უთვალთვალებს,pilnować
1188,schützen::V,დაიფარავს,ochronić
1189,verteidigen::V,დაიცავს,bronić
1190,sich schlagen::V,იჩხუბებს,pobić się
1191,schießen::V,ისვრის,strzelać
1192,siegen::V,გაიმარჯვებს,zwycziężyć
1193,ärgern::V,აჯავრებს,gniewać
1194,schlagen::V,ცემს,bić
1195,schlagen::V,ცემს,uderzyć
1196,treten::V,პანღურს ამოჰკრავს,kopnąć
1197,stechen::V,სჩხვლეტს,ukłuć
1198,stoßen::V,დაეჯახება,popchnąć
1199,stehlen::V,ქურდობს,ukraść
1200,stehlen::V,მოიპარავს,ukraść
1201,stören::V,შეაწუხებს,zakłócić
1202,stören::V,შეაწუხებს,przeszkodzić
1203,belästigen::V,მობეზრდება,dokuczać
1204,verbergen::V,დამალავს,ukryć
1205,täuschen::V,შეცდებს,łudzić
1206,betrügen::V,მოატყუებს,oszukać
1207,töten::V,მოკლავს,zabić
1208,wohnen::V,ცხოვრობს,mieszkać
1209,wohnen::V,ბინადრობს,mieszkać
1210,arbeiten::V,მუშაობს,pracować
1211,sammeln::V,შეკრებს,zebrać
1212,pflücken::V,კრეფს,zerwać
1213,jagen::V,ნადირობს,polować
1214,fischen::V,თევზაობს,łowić ryby
1215,fassen::V,დააჭერს,złapać
1216,hüten::V,მწყემსავს,paść
1217,treiben::V,მიერეკება,pędzić
1218,anbinden::V,მიაბამს,przywiązać
1219,füttern::V,აჭმევს,karmić
1220,melken::V,წველის,doić
1221,hacken::V,კეპავს,rąbać
1222,gießen::V,რწყავს,lać
1223,gießen::V,რწყავს,podlać
1224,reifen::V,მწიფდება,dojrzeć
1225,zubereiten::V,მოამზადებს,przyrządzić
1226,kochen::V,მოხარშავს,gotować
1227,backen::V,გამოაცხობს,piec
1228,braten::V,შეწვავს,piec
1229,braten::V,შეწვავს,smażyć
1230,umrühren::V,შეურევს,przemieszać
1231,umrühren::V,გათქვეფს,przemieszać
1232,stricken::V,ქსოვს,dziać
1233,nähen::V,გაკერავს,szyć
1234,färben::V,შეღებავს,pofarbować
1235,reinigen::V,გაწმენდს,oczyścić
1236,reinigen::V,გასუფთავებს,oczyścić
1237,waschen::V,გარეცხავს,prać
1238,abwischen::V,წაშლის,obetrzeć
1239,spülen::V,გაავლებს,płukać
1240,fegen::V,დაბლანდავს,zamiatać
1241,kehren::V,დაგვის,zamieść
1242,baden::V,ბანაობს,kąpać się
1243,sich waschen::V,იბანება,myć się
1244,ausziehen::V,გაიხდის,zdjąć
1245,anziehen::V,ჩაიცვამს,włożyć
1246,sich anziehen::V,ჩაიცვამს,ubrać się
1247,kämmen::V,დავარცხნის,uczesać
1248,schmücken::V,მორთავს,ozdabiać
1249,sagen::V,იტყვის,powiedzieć
1250,sprechen::V,ლაპარაკობს,mówić
1251,reden::V,საუბრობს,mówić
1252,sich unterhalten::V,ბაასობს,rozmawiać
1253,sich unterhalten::V,მუსაიფობს,rozmawiać
1254,fragen::V,ჰკითხავს,zapytać
1255,bitten::V,სთხოვს,prosić
1256,erzählen::V,მოუთხრობს,opowiedzieć
1257,mitteilen::V,აუწყებს,zawiadomić o
1258,mitteilen::V,აცნობებს,zawiadomić o
1259,nennen::V,უწოდებს,nazwać
1260,rufen::V,დაუძახებს,wołać
1261,prahlen::V,ტრაბახობს,chełpić się
1262,übersetzen::V,გადათარგმნის,tłumaczyć
1263,denken::V,ფიქრობს,myśleć
1264,denken::V,აზროვნებს,myśleć
1265,glauben::V,სჯერა,sądzić
1266,glauben::V,სჯერა,wierzyć
1267,bemerken::V,შენიშვნავს,zauważyć
1268,erkennen::V,გამოიცნობს,poznać
1269,begreifen::V,გაიგებს,zrozumieć
1270,verstehen::V,გაიგონებს,rozumieć
1271,verstehen::V,გაიგონებს,dosłyszeć
1272,lernen::V,ისწავლის,uczyć się
1273,wissen::V,ეცოდინება,wiedzieć
1274,sich erinnern an::V,მოიგონებს,przypomnieć sobie
1275,sich erinnern an::V,გაიხსენებს,przypomnieć sobie
1276,vergessen::V,ივიწყებს,zapomnieć
1277,messen::V,ზომავს,mierzyć
1278,zählen::V,ითვლის,liczyć
1279,rechnen::V,გაიანგარიშებს,rachować
1280,lesen::V,კითხულობს,czytać
1281,malen::V,ხატავს,malować
1282,zeichnen::V,ხაზავს,rysować
1283,schreiben::V,დაწერს,pisać
1284,besitzen::V,ექნება,posiadać
1285,kaufen::V,ყიდულობს,kupić
1286,verkaufen::V,გაყიდის,sprzedać
1287,bezahlen::V,გადაიხდის,zapłacić
1288,zahlen::V,გადაიხდის,płacić
1289,beherrschen::V,ფლობს,opanować
1290,ertragen::V,მოითმენს,znieść
