,Concept_ID,uz,mn
780,oft::ADV,tez-tez,олонтоо
781,immer::ADV,har vaqt,байнга
782,niemals::ADV,hargiz,хэзээ ч
783,niemals::ADV,hargiz,хэдийд ч
784,hier::ADV,shu erda,энд
785,hierhin::ADV,beri,нааш
786,von hier::ADV,shu erdan,эндээс
787,dort::ADV,ana,тэнд
788,dorthin::ADV,u yerga,тийш
789,geradeaus::ADV,to'g'ri,шулуун
790,vorwärts::ADV,ilgari,урагшаа
791,rückwärts::ADV,qoloq,буцаан
792,rückwärts::ADV,qoloq,сөөргөө
793,zurück::ADV,orqada,буцаж
794,zurück::ADV,orqada,гэдрэг
795,unten::ADV,pastda,дор
796,hinab::ADV,tubanga,уруу
797,oben::ADV,ustida,дээр
798,hinauf::ADV,yuqorida,өөд
799,hinauf::ADV,yuqorida,дээш
800,überall::ADV,har erda,хааяагүй
801,überall::ADV,har erda,энд тэндгүй
802,nicht::ADV,ämas,эс
803,nicht::ADV,ämas,-гүй
804,ein wenig::ADV,biroz,жаахан
805,kaum::ADV,arang,арай
806,kaum::ADV,arang,арай гэж
807,sehr::ADV,ancha,тун
808,so::ADV,shunday,тэгж
809,so::ADV,shunday,ингээд
810,noch::ADV,hali,дахин
811,noch::ADV,hali,дахиад
812,nur::ADV,yolg'iz,зөвхөн
813,nur::ADV,yolg'iz,гагцхүү
814,schon::ADV,endi,нэгэнт
815,wieder::ADV,yana,дахин
816,wieder::ADV,yana,дахиад
817,vergebens::ADV,bekorga,хий
818,vor::PRP,burun,өмнө
819,hinter::PRP,ketida,ард
820,unter::PRP,ostida,доор
821,durch::PRP,bo'ylab,дундуур
822,neben::PRP,yonida,хажууд
823,zwischen::PRP,orada,завсар
824,zwischen::PRP,orada,хооронд
825,wegen::PRP,sababli,төлөө
826,wegen::PRP,sababli,дээрээс
827,dies::PRN,o'sha,энэ
828,das::PRN,narigi,тэр
829,alles::PRN,har nima,цөм
830,alles::PRN,har nima,бүгд
831,ich::PRN,men,би
832,du::PRN,sen,чи
833,er::PRN,u,тэр
834,er::PRN,u,тэр хүн
835,wir::PRN,biz,бид
836,ihr::PRN,siz,та нар
837,sie::PRN,ular,тэд
838,was::FPRN,nima,юу
839,wer::FPRN,kim,хэн
840,wo::FADV,qaerda,хаа
841,wo::FADV,qaerda,хаана
842,wohin::FADV,qayerga,хааш
843,wohin::FADV,qayerga,хаана
844,wie::FADV,qanday,яаж
845,wie::FADV,qanday,хэрхэн
846,warum::FADV,nega,юунд
847,warum::FADV,nega,яагаад
848,wieviel::FNUM,qancha,хэдий
849,wieviel::FNUM,qancha,хэд
850,eins::NUM,bir,нэг
851,zwei::NUM,ikki,хоёр
852,drei::NUM,uch,гурав
853,vier::NUM,to'rt,дөрөв
854,fünf::NUM,besh,тав
855,sechs::NUM,olti,зургаа
856,sieben::NUM,etti,долоо
857,acht::NUM,sakkiz,найм
858,neun::NUM,to'qqiz,ес
859,zehn::NUM,o'n,арав
860,elf::NUM,o'n bir,арван нэг
861,zwölf::NUM,o'n ikki,арван хоёр
862,zwanzig::NUM,yigirma,хорь
863,dreißig::NUM,o'ttiz,гуч
864,vierzig::NUM,qirq,дөч
865,fünfzig::NUM,ällik,тавь
866,sechzig::NUM,oltmish,жар
867,siebzig::NUM,etmish,дал
868,achtzig::NUM,sakson,ная
869,neunzig::NUM,to'qson,ер
870,hundert::NUM,yuz,зуу
871,tausend::NUM,ming,мянга
872,und::CNJ,va,ч
873,und::CNJ,va,болон
874,oder::CNJ,yo,буюу
875,stehen::V,turmoq,зогсох
876,sitzen::V,o'tirmoq,суух
877,liegen::V,yotmoq,хэвтэх
878,hängen::V,osilmoq,өлгөөтэй байх
879,hängen::V,osilmoq,дүүжлээтэй байх
880,werden::V,bo'lmoq,болох
881,passieren::V,bo'lib o'tmoq,тохиох
882,beginnen::V,boshlanmoq,эхлэх
883,enden::V,bitmoq,дүүрэх
884,wechseln::V,o'zgarmoq,хувирах
885,aufgehen[Sonne]::V,chiqmoq,мандах
886,untergehen[Sonne]::V,botmoq,жаргах
887,scheinen[Sonne]::V,yaraqlamoq,гэрэлтэх
888,donnern::V,gulduramoq,дуугарах
889,wehen::V,elpimoq,салхилах
890,wehen::V,elpimoq,хөөрөгдөх
891,strömen::V,oqmoq,гүйх
892,strömen::V,oqmoq,урсах
893,fließen::V,oqmoq,урсах
894,sich drehen::V,aylanmoq,эргэлдэх
895,schwanken::V,qoqilmoq,хэлбэлзэх
896,schwingen::V,lopillamoq,ганхах
897,schwingen::V,lopillamoq,хэлбэлзэх
898,fallen::V,tushmoq,унах
899,brennen::V,yonmoq,шатах
900,rauchen::V,tutamoq,баагих
901,regnen::V,yomg'ir yog'moq,бороо орно
902,gefrieren::V,muzlamoq,хөлдөх
903,tauen::V,ärimoq,хайлах
904,schmelzen::V,ärimoq,уярах
905,trocknen::V,qurimoq,хатах
906,sieden::V,qaynamoq,буцлах
907,sieden::V,qaynamoq,даргилах
908,faulen::V,chirimoq,үжрэх
909,faulen::V,chirimoq,өмхийрөх
910,verfaulen::V,chirimoq,бээх
911,verfaulen::V,chirimoq,өгрөх
912,reißen::V,qayt qilmoq,цуурах
913,versinken::V,g'arq bo'lmoq,живэх
914,vergehen::V,o'tmoq,нөгчих
915,vergehen::V,o'tmoq,өнгөрөх
916,erscheinen::V,zuhur ätmoq,гарах
917,erscheinen::V,zuhur ätmoq,бултайх
918,verschwinden::V,yo'qolmoq,далд орох
919,verschwinden::V,yo'qolmoq,алга болох
920,sinken::V,pasaymoq,татрах
921,sinken::V,pasaymoq,доошлох
922,abnehmen::V,kamaymoq,багасах
923,abnehmen::V,kamaymoq,хорогдох
924,zunehmen::V,urchimoq,ихсэх
925,steigen::V,oshmoq,нэмэгдэх
926,wachsen::V,o'smoq,өсөх
927,wachsen::V,o'smoq,ургах
928,glänzen::V,porlamoq,гилгэнэх
929,glänzen::V,porlamoq,гилбэгнэх
930,funkeln::V,yalt ätmoq,гялжах
931,funkeln::V,yalt ätmoq,гялалзах
932,lärmen::V,taraq ätmoq,шуугих
933,läuten::V,jiringlamoq,цохих
934,klingeln::V,jiringlamoq,хонхдох
935,klingeln::V,jiringlamoq,дуугарах
936,klirren::V,sharaqlamoq,хангир жингэр хийх
937,brausen::V,vag'illamoq,бургилах
938,rauschen::V,shitirlamoq,сэржигнэх
939,klingen::V,yangramoq,хангинах
940,bellen::V,hurmoq,хуцах
941,heulen::V,uvlamoq,улих
942,blasen::V,puflamoq,үлзэх
943,pfeifen::V,xushtak chalmoq ,исгэрэх
944,schreien::V,qiyqirmoq,хашгирах
945,stöhnen::V,nola qilmoq,ёолох
946,stöhnen::V,nola qilmoq,гэнгэнэх
947,zittern::V,titramoq,дагжих
948,leben::V,yashamoq,амьдрах
949,geboren werden::V,tug'ilmoq,төрөх
950,atmen::V,nafas chiqarmoq,амьсгалах
951,trinken::V,ichmoq,уух
952,essen::V,emoq,идэх
953,schlucken::V,yutmoq,залгих
954,müde werden::V,horimoq,ядрах
955,einschlafen::V,uxlab qolmoq,унтчих
956,schlafen::V,uxlamoq,унтах
957,aufwachen::V,uyg'onmoq,сэрэх
958,aufstehen::V,qo'pmoq,босох
959,sich erholen::V,dam olmoq,амрах
960,krank werden::V,kasallanmoq,өвдөж эхлэх
961,krank sein::V,betob yotmoq,өвдөх
962,schmerzen::V,og'rimoq,өвдөх
963,schmerzen::V,og'rimoq,шархирах
964,husten::V,yo'talmoq,ханиах
965,genesen::V,tuzalmoq,засрах
966,sterben::V,o'lmoq,үхэх
967,sterben::V,o'lmoq,нас барах
968,umkommen::V,halok bo'lmoq,үхэх
969,sich bewegen::V,harakat qilmoq,хөдлөх
970,sich rühren::V,qimirlamoq,хөдлөх
971,sich erheben::V,qo'pmoq,босох
972,sich setzen::V,o'tirmoq,суух
973,hinfallen::V,yiqilmoq,ойчих
974,laufen::V,yurmoq,явган явах
975,schreiten::V,yurmoq,алхах
976,spazierengehen::V,sayr ätmoq,зугаалах
977,eilen::V,tezlamoq,хурдлах
978,sich beeilen::V,shoshmoq,яарах
979,sich beeilen::V,shoshmoq,шамдах
980,sausen::V,chopqillamoq,давхих
981,rennen::V,yugurmoq,гүйх
982,springen::V,sakramoq,харайх
983,springen::V,sakramoq,дэвхрэх
984,klettern::V,yuqorilamoq,авирах
985,schaukeln::V,irg'amoq,ганхалзах
986,kriechen::V,ämaklamoq,мөлхөх
987,schwimmen::V,suzmoq,сэлэх
988,tauchen::V,chu'mmoq,шунгах
989,rudern::V,eshkak eshmoq,сэлүүрдэх
990,fahren::V,haydamoq,явах
991,fliegen::V,uchmoq,нисэх
992,gehen::V,bormoq,явах
993,weggehen::V,ketoq,явах
994,abfahren::V,jo'namoq,одох
995,abfahren::V,jo'namoq,хөдлөх
996,anhalten::V,to'xtamoq,зогсох
997,hineingehen::V,kirmoq,орох
998,eintreten::V,kirmoq,орох
999,kommen::V,kelmoq,ирэх
1000,ankommen::V,etib kelmoq,хүрэх
1001,zurückkommen::V,qaytib kelmoq,харих
1002,zurückkommen::V,qaytib kelmoq,буцаж ирэх
1003,bleiben::V,qolmoq,үлдэх
1004,warten::V,poylamoq,хүлээх
1005,erwarten::V,kutmoq,хүлээх
1006,suchen::V,izlamoq,эрэх
1007,suchen::V,izlamoq,бэдрэх
1008,finden::V,topmoq,олох
1009,versuchen::V,chalishmoq,оролдох
1010,vorbereiten::V,hozirlamoq,бэлтгэх
1011,lieben::V,sevmoq,янаглах
1012,mögen::V,ardoqlamoq,таалах
1013,lachen::V,kulmoq,инээх
1014,rühren::V,ta'sirlantirmoq,сэтгэл уяруулах
1015,weinen::V,yig'lamoq,уйлах
1016,schimpfen::V,koyinmoq,хараах
1017,sich ärgern::V,g'azab qilmoq,уурлах
1018,sich fürchten::V,hurkmoq,айх
1019,fürchten::V,qo'rqmoq,айх
1020,fliehen::V,qochmoq,зугтах
1021,fliehen::V,qochmoq,гүйж очих
1022,flüchten::V,qochmoq,оргох
1023,sehen::V,ko'rmoq,үзэх
1024,anschauen::V,razm solmoq,харах
1025,ansehen::V,razm qilmoq,харах
1026,hören::V,äshitmoq,дуулах
1027,zuhören::V,tinglamoq,чагнах
1028,probieren::V,tatib ko'rmoq,амсаж үзэх
1029,riechen::V,iskamoq,үнэрлэх
1030,fühlen::V,sezmoq,мэдрэх
1031,scheinen::V,tuyilmoq,шиг үзэгдэх
1032,zu sehen sein::V,ko'rinmoq,үзэгдэх
1033,zu sehen sein::V,ko'rinmoq,харагдах
1034,vernehmen::V,äshitmoq,дуулах
1035,frieren::V,sovuq qotmoq,даарах
1036,tun::V,ätmoq,хийх
1037,tun::V,ätmoq,үйлдэх
1038,können::V,-a olmoq,болох
1039,können::V,-y olmoq,болох
1040,wollen::V,istamoq,хүсэх
1041,anfangen::V,boshlamoq,эхлэх
1042,beenden::V,bitirmoq,дуусгах
1043,aufhören::V,tinmoq,болих
1044,aufhören::V,tinmoq,зогсох
1045,gelingen::V,muvaffaqiyat qozonmoq,бүтэх
1046,geraten::V,bo'lmoq,илрэх
1047,öffnen::V,ochmoq,нээх
1048,öffnen::V,ochmoq,тайлах
1049,schließen::V,yopmoq,хаах
1050,stellen::V,qo'ymoq,тавих
1051,stellen::V,qo'ymoq,босгох
1052,setzen::V,o'tqazmoq,суулгах
1053,legen::V,yotqizmoq,хийх
1054,legen::V,yotqizmoq,тавих
1055,berühren::V,tegmoq,шүргэх
1056,verbinden::V,ulamoq,залгах
1057,bedecken::V,bekitmoq,бүрэх
1058,aufhängen::V,ildirmoq,өлгөх
1059,aufhängen::V,ildirmoq,дүүжлэх
1060,anzünden::V,yondirmoq,асаах
1061,anzünden::V,yondirmoq,ноцоох
1062,aufheben::V,ko'tarmoq,өргөх
1063,zurücklassen::V,ayrilmoq,орхих
1064,zurücklassen::V,ayrilmoq,үлдээх
1065,verlieren::V,yo'qotmoq,гээх
1066,fallen lassen::V,tushirmoq,унагах
1067,machen::V,qilmoq,хийх
1068,machen::V,qilmoq,гаргах
1069,herstellen::V,chiqarmoq,бүтээх
1070,bauen::V,solmoq,барих
1071,reparieren::V,tuzatmoq,засах
1072,reparieren::V,tuzatmoq,сэлбэх
1073,verbessern::V,isloh qilmoq,засах
1074,verbessern::V,isloh qilmoq,сайжруулах
1075,ändern::V,o'zgartirmoq,өөрчлөх
1076,graben::V,qazimoq,малтах
1077,beugen::V,bukmoq,бөгтийлгөх
1078,biegen::V,bukmoq,матах
1079,biegen::V,bukmoq,муруйлгах
1080,drehen::V,aylantirmoq,эргүүлэх
1081,wenden::V,burmoq,эргүүлэх
1082,umdrehen::V,ag'darmoq,хөрвүүлэх
1083,heben::V,yuksaltirmoq,өргөх
1084,hochheben::V,ko'tarmoq,өргөх
1085,ergreifen::V,tutamlamoq,атгах
1086,halten::V,tutmoq,барих
1087,drücken::V,bosmoq,дарах
1088,schieben::V,surmoq,түлхэх
1089,kratzen::V,qashimoq,хусах
1090,kratzen::V,qashimoq,маажих
1091,lecken::V,mijimoq,долоох
1092,beißen::V,tishlamoq,зуух
1093,beißen::V,tishlamoq,хазах
1094,abreißen::V,emirmoq,таслах
1095,abschneiden::V,cho'rt kesmoq,тайрах
1096,binden::V,bog'lamoq,боох
1097,binden::V,bog'lamoq,хүлэх
1098,stecken::V,suqmoq,шаах
1099,stecken::V,suqmoq,шигтгэх
1100,brechen::V,sindirmoq,хугалах
1101,klopfen::V,dukurlamoq,цохих
1102,klopfen::V,dukurlamoq,тогших
1103,hauen::V,urmoq,дэлдэх
1104,kleben::V,yopishtirmoq,наах
1105,reiben::V,surkamoq,нухах
1106,reiben::V,surkamoq,нидчих
1107,streichen::V,surkamoq,нялах
1108,streichen::V,surkamoq,түрхэх
1109,schleifen::V,qayramoq,билүүдэх
1110,schleifen::V,qayramoq,гуранздах
1111,schneiden::V,kesmoq,огтлох
1112,rütteln::V,chayqamoq,холхнулах
1113,schütteln::V,chayqamoq,сэгсрэх
1114,schwenken::V,chayqatmoq,дэвэх
1115,schwenken::V,chayqatmoq,даллах
1116,schütten::V,quymoq,цутгах
1117,schütten::V,quymoq,аягалах
1118,füllen::V,to'ldirmoq,дүүргэх
1119,einwickeln::V,chulg'amoq,боох
1120,einwickeln::V,chulg'amoq,ороох
1121,tragen::V,tashimoq,авчрах
1122,schleppen::V,sudramoq,чирэх
1123,ziehen::V,tortmoq,татах
1124,aufbewahren::V,tutmoq,хадгалах
1125,werfen::V,tashlamoq,хаях
1126,werfen::V,tashlamoq,шидэх
1127,fangen::V,tutmoq,барих
1128,packen::V,opqochmoq,шүүрэх
1129,verstecken::V,yashirmoq,нуух
1130,teilen::V,bo'lmoq,хуваах
1131,schicken::V,yubormoq,илгээх
1132,schicken::V,yubormoq,явуулах
1133,bringen::V,keltirmoq,авчрах
1134,bringen::V,keltirmoq,аваачих
1135,hinzufügen::V,tirkamoq,нэмэх
1136,bekommen::V,olmoq,хүлээн авах
1137,erhalten::V,olmoq,хүлээн авах
1138,nehmen::V,olmoq,авах
1139,wählen::V,saylamoq,сонгох
1140,auswählen::V,saylamoq,шилэх
1141,bewahren::V,saqlamoq,гамнах
1142,behindern::V,xalal bermoq,саад хийх
1143,behindern::V,xalal bermoq,тотгор болох
1144,verderben::V,xazon qilmoq,эвдэх
1145,beschädigen::V,buzmoq,гэмтээх
1146,zerbrechen::V,sindirmoq,хагалах
1147,zerbrechen::V,sindirmoq,хага цохих
1148,zerreißen::V,yirtmoq,урах
1149,zerstören::V,vayron qilmoq,эвдэх
1150,zerstören::V,vayron qilmoq,сүйтгэх
1151,verbrennen::V,kuydirmoq,шатаах
1152,geben::V,bermoq,өгөх
1153,reichen::V,bermoq,өгөх
1154,reichen::V,bermoq,дамжуулах
1155,schenken::V,sovg'a qilmoq,бэлэглэх
1156,versprechen::V,va'da bermoq,амлах
1157,wünschen::V,orziqmoq,ерөөх
1158,loben::V,maqtamoq,магтах
1159,loben::V,maqtamoq,сайшаах
1160,küssen::V,o'pmoq,озох
1161,küssen::V,o'pmoq,үнсэх
1162,wiegen::V,tebratmoq,бүүвэйлэх
1163,zudecken::V,yopmoq,хучих
1164,zudecken::V,yopmoq,бүтээх
1165,wecken::V,uyg'otmoq,сэрээх
1166,zeigen::V,ko'rsatmoq,үзүүлэх
1167,führen::V,boshlik bo'lmoq,хөтлөх
1168,lehren::V,o'rgatmoq,заах
1169,unterrichten::V,dars bermoq,сургах
1170,aufziehen::V,o'stirmoq,өсгөх
1171,aufziehen::V,o'stirmoq,хүмүүжүүлэх
1172,leiten::V,boshqarmoq,удирдах
1173,antreiben::V,shoshiltirmoq,шамдуулах
1174,lassen::V,ruxsat bermoq,-уулах
1175,einladen::V,taklif kilmoq,залах
1176,vereinigen::V,qo'shmoq,нэгтгэх
1177,vereinigen::V,qo'shmoq,хамтруулах
1178,besuchen::V,mehmonga bormoq,зочлох
1179,treffen::V,duchor bo'lmoq,учрах
1180,treffen::V,duchor bo'lmoq,дайралдах
1181,sich versammeln::V,to'planmoq,хуралдах
1182,spielen::V,o'ynamoq,наадах
1183,singen::V,yalla qilmoq,дуулах
1184,tanzen::V,raqs qilmoq,бүжиглэх
1185,sich trennen::V,yakkalanmoq,салах
1186,verlassen::V,qoldirmoq,хаях
1187,retten::V,qutqazmoq,гэтэлгэх
1188,bewachen::V,qo'rimoq,сахих
1189,schützen::V,yoniga olmoq,хамгаалах
1190,verteidigen::V,yoqlamoq,хамгаалах
1191,sich schlagen::V,yoqalashmoq,зодолдох
1192,schießen::V,otmoq,харвах
1193,schießen::V,otmoq,буу буудах
1194,siegen::V,engmoq,ялах
1195,ärgern::V,jahl chiqarmoq,уурлуулах
1196,ärgern::V,jahl chiqarmoq,уур хүргэх
1197,schlagen::V,urmoq,цохих
1198,treten::V,tepmoq,өшиглөх
1199,stechen::V,qadamoq,хатгах
1200,stoßen::V,turtmoq,ёврох
1201,stoßen::V,turtmoq,нудрах
1202,stehlen::V,o'g'rilamoq,хулгайлах
1203,stören::V,tebratmoq,саад болох
1204,belästigen::V,g'ashini keltirmoq,зовоох
1205,belästigen::V,g'ashini keltirmoq,амраахгүй байх
1206,verbergen::V,berkitmoq,нуух
1207,verbergen::V,berkitmoq,далдлах
1208,täuschen::V,aldamoq,мэхлэх
1209,betrügen::V,tirriq qilmoq,хуурах
1210,töten::V,o'ldirmoq,алах
1211,wohnen::V,istiqomat qilmoq,суух
1212,wohnen::V,istiqomat qilmoq,амьдрах
1213,arbeiten::V,ishlamoq,ажиллах
1214,arbeiten::V,ishlamoq,хөдөлмөрлөх
1215,sammeln::V,yig'moq,түүх
1216,sammeln::V,yig'moq,хураах
1217,pflücken::V,termoq,түүх
1218,jagen::V,ov qilmoq,агнах
1219,jagen::V,ov qilmoq,гөрөөлөх
1220,fischen::V,baliq ovlamoq,загасчлах
1221,fischen::V,baliq ovlamoq,загас барих
1222,fassen::V,ilinmoq,барих
1223,hüten::V,boqtirmoq,маллах
1224,hüten::V,boqtirmoq,хариулах
1225,treiben::V,haydamoq,туух
1226,anbinden::V,bog'lamoq,уях
1227,füttern::V,edirmoq,тэжээх
1228,melken::V,sog'moq,саах
1229,hacken::V,chopmoq,цавчих
1230,gießen::V,oqizmoq,услах
1231,reifen::V,qizarmoq,боловсрох
1232,zubereiten::V,pishirmoq,бэлдэх
1233,kochen::V,qaynatmoq,чанах
1234,backen::V,yopmoq,жигнэх
1235,braten::V,qovurmoq,шарах
1236,braten::V,qovurmoq,хайрах
1237,umrühren::V,atalamoq,хутгах
1238,stricken::V,to'qimoq,нэхэх
1239,stricken::V,to'qimoq,сүлжих
1240,nähen::V,tikmoq,оёх
1241,färben::V,bo'yoqlamoq,будах
1242,reinigen::V,tozalamoq,арилгах
1243,reinigen::V,tozalamoq,цэвэрлэх
1244,waschen::V,yuvmoq,угаах
1245,abwischen::V,surkamoq,арчих
1246,spülen::V,chaymoq,зайлах
1247,fegen::V,cho'tkalamoq,хамах
1248,fegen::V,cho'tkalamoq,шүүрдэх
1249,kehren::V,supurmoq,шүүрдэх
1250,kehren::V,supurmoq,туужуудах
1251,baden::V,cho'milmoq,усанд орох
1252,sich waschen::V,yuvinmoq,биеэ угаах
1253,ausziehen::V,echintirmoq,тайлах
1254,anziehen::V,kiymoq,өмсөх
1255,sich anziehen::V,kiyinmoq,хувцаслах
1256,kämmen::V,taramoq,самнах
1257,schmücken::V,yasatmoq,гоёх
1258,schmücken::V,yasatmoq,чимэх
1259,sagen::V,aytmoq,гэх
1260,sagen::V,aytmoq,хэлэх
1261,sprechen::V,so'zlamoq,ярих
1262,sprechen::V,so'zlamoq,өгүүлэх
1263,reden::V,gapirmoq,хэлэх
1264,reden::V,gapirmoq,хөөрөлдөх
1265,sich unterhalten::V,suhbatlashmoq,ярилцах
1266,fragen::V,so'ramoq,асуух
1267,bitten::V,iltimos qilmoq,гуйх
1268,erzählen::V,aytib bermoq,өгүүлэх
1269,mitteilen::V,bildirmoq,дуулгах
1270,mitteilen::V,bildirmoq,мэдээлэх
1271,nennen::V,atamoq,нэрлэх
1272,rufen::V,chaqirmoq,дуудах
1273,prahlen::V,gerdaymoq,бардах
1274,prahlen::V,gerdaymoq,сайрхах
1275,übersetzen::V,tarjima qilmoq,орчуулах
1276,denken::V,o'ylamoq,санах
1277,glauben::V,ishonmoq,итгэх
1278,bemerken::V,payqamoq,ажих
1279,bemerken::V,payqamoq,ажиглах
1280,erkennen::V,tanimoq,таних
1281,begreifen::V,tushunmoq,ойлгох
1282,verstehen::V,anglamoq,мэдэж авах
1283,lernen::V,o'qimoq,сурах
1284,wissen::V,bilmoq,мэдэх
1285,sich erinnern an::V,äsni tanimoq,дурсах
1286,vergessen::V,unutmoq,мартах
1287,messen::V,o'lchamoq,хэмжих
1288,zählen::V,raqamlamoq,тоолох
1289,rechnen::V,cho'tlamoq,тооцоох
1290,lesen::V,o'qimoq,унших
1291,malen::V,rasm solmoq,зурах
1292,zeichnen::V,chizmoq,дүрслэн бичих
1293,schreiben::V,yozmoq,бичих
1294,besitzen::V,ägalamoq,эзэмших
1295,kaufen::V,olmoq,худалдан авах
1296,verkaufen::V,sotmoq,худалдах
1297,bezahlen::V,to'lamoq,төлөх
1298,zahlen::V,to'lamoq,төлөх
1299,beherrschen::V,ägalamoq,эзэмших
1300,ertragen::V,chidamoq,тэсэх
